CAN Message; 0x150:0000f363f056c7d2
1739209652.6102118;-45.120503652039325
1739209652.6102235;-33.981070128970906
1739209652.6102355;-27.267205301931607
1739209652.6102471;-45.120503652039325
1739209652.610259;-45.120503652039325
1739209652.610271;-35.57807855764607
1739209652.6102827;-33.981070128970906
1739209652.6102946;-45.120503652039325
1739209652.6103065;-38.13080360867914
1739209652.6103182;-45.120503652039325
1739209652.61033;-45.120503652039325
1739209652.6103418;-38.13080360867914
1739209652.6103537;-35.57807855764607
1739209652.6103656;-38.13080360867914
1739209652.6103773;-38.13080360867914
1739209652.6103892;-45.120503652039325
1739209652.6104012;-38.13080360867914
1739209652.6104128;-38.13080360867914
1739209652.6104248;-38.13080360867914
1739209652.6104364;-45.120503652039325
1739209652.6104484;-38.13080360867914
1739209652.6104603;-45.120503652039325
1739209652.610472;-45.120503652039325
1739209652.610484;-45.120503652039325
1739209652.6104956;-45.120503652039325
1739209652.6105075;-45.120503652039325
1739209652.6105194;-38.13080360867914
1739209652.610531;-38.13080360867914
1739209652.610543;-45.120503652039325
1739209652.610555;-45.120503652039325
1739209652.6105666;-35.57807855764607
1739209652.6105785;-38.13080360867914
1739209652.6105902;-45.120503652039325
1739209652.6106021;-38.13080360867914
1739209652.610614;-45.120503652039325
1739209652.6106257;-45.120503652039325
1739209652.6106377;-38.13080360867914
1739209652.6106496;-38.13080360867914
1739209652.6106613;-38.13080360867914
1739209652.6106732;-45.120503652039325
1739209652.6106849;-38.13080360867914
1739209652.6106968;-45.120503652039325
1739209652.6107087;-38.13080360867914
1739209652.6107204;-32.816014438256545
1739209652.6107323;-38.13080360867914
1739209652.6107442;-45.120503652039325
1739209652.610756;-35.57807855764607
1739209652.6107678;-38.13080360867914
1739209652.6107795;-45.120503652039325
1739209652.6107914;-45.120503652039325
1739209652.6108034;-45.120503652039325
1739209652.610815;-38.13080360867914
1739209652.610827;-38.13080360867914
1739209652.610839;-45.120503652039325
1739209652.6108506;-45.120503652039325
1739209652.6108625;-45.120503652039325
1739209652.6108742;-38.13080360867914
1739209652.610886;-45.120503652039325
1739209652.610898;-33.981070128970906
1739209652.6109097;-38.13080360867914
1739209652.6109216;-33.981070128970906
1739209652.6109333;-45.120503652039325
1739209652.6109452;-45.120503652039325
1739209652.6109571;-32.816014438256545
1739209652.6109688;-38.13080360867914
1739209652.6109807;-45.120503652039325
1739209652.6109927;-38.13080360867914
1739209652.6110044;-38.13080360867914
1739209652.6110163;-45.120503652039325
1739209652.611028;-38.13080360867914
1739209652.6110399;-38.13080360867914
1739209652.6110518;-45.120503652039325
1739209652.6110635;-38.13080360867914
1739209652.6110754;-45.120503652039325
1739209652.6110873;-38.13080360867914
1739209652.611099;-38.13080360867914
1739209652.611111;-45.120503652039325
1739209652.6111226;-45.120503652039325
1739209652.6111345;-45.120503652039325
1739209652.6111465;-33.981070128970906
1739209652.6111581;-45.120503652039325
1739209652.61117;-38.13080360867914
1739209652.611182;-33.981070128970906
1739209652.6111937;-33.981070128970906
1739209652.6112056;-38.13080360867914
1739209652.6112173;-45.120503652039325
1739209652.6112292;-45.120503652039325
1739209652.611241;-45.120503652039325
1739209652.6112528;-45.120503652039325
1739209652.6112647;-45.120503652039325
1739209652.6112766;-38.13080360867914
1739209652.6112883;-38.13080360867914
1739209652.6113002;-45.120503652039325
1739209652.611312;-35.57807855764607
1739209652.6113238;-32.816014438256545
1739209652.6113358;-38.13080360867914
1739209652.6113474;-38.13080360867914
1739209652.6113594;-32.816014438256545
1739209652.6113713;-35.57807855764607
1739209652.611383;-38.13080360867914
1739209652.611395;-45.120503652039325
1739209652.6114066;-38.13080360867914
1739209652.6114185;-38.13080360867914
1739209652.6114304;-45.120503652039325
1739209652.611442;-45.120503652039325
1739209652.611454;-45.120503652039325
1739209652.6114657;-33.981070128970906
1739209652.6114776;-45.120503652039325
1739209652.6114895;-45.120503652039325
1739209652.6115012;-35.57807855764607
1739209652.6115131;-38.13080360867914
1739209652.611525;-38.13080360867914
1739209652.6115367;-38.13080360867914
1739209652.6115487;-35.57807855764607
1739209652.6115603;-38.13080360867914
1739209652.6115723;-38.13080360867914
1739209652.6115842;-38.13080360867914
1739209652.6115959;-45.120503652039325
1739209652.6116078;-33.981070128970906
1739209652.6116197;-45.120503652039325
1739209652.6116314;-38.13080360867914
1739209652.6116433;-45.120503652039325
1739209652.611655;-38.13080360867914
1739209652.611667;-45.120503652039325
1739209652.6116788;-45.120503652039325
1739209652.6116905;-38.13080360867914
1739209652.6117024;-45.120503652039325
1739209652.6117144;-38.13080360867914
1739209652.611726;-45.120503652039325
1739209652.611738;-35.57807855764607
1739209652.6117496;-45.120503652039325
1739209652.6117616;-32.816014438256545
1739209652.6117735;-35.57807855764607
1739209652.6117852;-38.13080360867914
1739209652.611797;-38.13080360867914
1739209652.611809;-38.13080360867914
1739209652.6118207;-33.981070128970906
1739209652.6118326;-45.120503652039325
1739209652.6118443;-38.13080360867914
1739209652.6118562;-45.120503652039325
1739209652.6118681;-45.120503652039325
1739209652.6118798;-35.57807855764607
1739209652.6118917;-38.13080360867914
1739209652.6119037;-45.120503652039325
1739209652.6119153;-45.120503652039325
1739209652.6119273;-45.120503652039325
1739209652.611939;-45.120503652039325
1739209652.6119509;-38.13080360867914
1739209652.6119628;-38.13080360867914
1739209652.6119745;-45.120503652039325
1739209652.6119864;-45.120503652039325
1739209652.611998;-45.120503652039325
1739209652.61201;-45.120503652039325
1739209652.612022;-38.13080360867914
1739209652.6120336;-38.13080360867914
1739209652.6120455;-45.120503652039325
1739209652.6120574;-38.13080360867914
1739209652.6120691;-33.981070128970906
1739209652.612081;-32.816014438256545
1739209652.6120927;-45.120503652039325
1739209652.6121047;-45.120503652039325
1739209652.6121166;-38.13080360867914
1739209652.6121283;-45.120503652039325
1739209652.6121402;-45.120503652039325
1739209652.612152;-45.120503652039325
1739209652.6121638;-45.120503652039325
1739209652.6121757;-45.120503652039325
1739209652.6121874;-38.13080360867914
1739209652.6121993;-38.13080360867914
1739209652.6122112;-45.120503652039325
1739209652.612223;-45.120503652039325
1739209652.6122348;-38.13080360867914
1739209652.6122468;-31.141103565318915
1739209652.6122584;-45.120503652039325
1739209652.6122704;-38.13080360867914
1739209652.612282;-45.120503652039325
1739209652.612294;-45.120503652039325
1739209652.6123059;-45.120503652039325
1739209652.6123176;-38.13080360867914
1739209652.6123295;-38.13080360867914
1739209652.6123414;-38.13080360867914
1739209652.612353;-45.120503652039325
1739209652.612365;-45.120503652039325
1739209652.6123767;-35.57807855764607
1739209652.6123886;-35.57807855764607
1739209652.6124005;-45.120503652039325
1739209652.6124122;-45.120503652039325
1739209652.6124241;-35.57807855764607
1739209652.6124358;-28.992665084841942
1739209652.6124477;-45.120503652039325
1739209652.6124597;-38.13080360867914
1739209652.6124713;-32.816014438256545
1739209652.6124833;-38.13080360867914
1739209652.6124952;-45.120503652039325
1739209652.6125069;-45.120503652039325
1739209652.6125188;-45.120503652039325
1739209652.6125305;-33.981070128970956
1739209652.6125424;-38.13080360867914
1739209652.6125543;-38.13080360867914
1739209652.612566;-35.57807855764607
1739209652.612578;-35.57807855764607
1739209652.6125898;-45.120503652039325
1739209652.6126015;-45.120503652039325
1739209652.6126134;-31.141103565318893
1739209652.6126251;-27.267205301931607
1739209652.612637;-38.13080360867914
1739209652.612649;-38.13080360867914
1739209652.6126606;-35.57807855764607
1739209652.6126726;-33.981070128970906
1739209652.6126845;-45.120503652039325
1739209652.6126962;-45.120503652039325
1739209652.612708;-38.13080360867914
1739209652.6127198;-35.57807855764607
1739209652.6127317;-45.120503652039325
1739209652.6127436;-45.120503652039325
1739209652.6127553;-45.120503652039325
1739209652.6127672;-45.120503652039325
1739209652.6127791;-45.120503652039325
1739209652.6127908;-45.120503652039325
1739209652.6128027;-45.120503652039325
1739209652.6128144;-45.120503652039325
1739209652.6128263;-45.120503652039325
1739209652.6128383;-45.120503652039325
1739209652.61285;-38.13080360867914
1739209652.6128619;-38.13080360867914
1739209652.6128738;-45.120503652039325
1739209652.6128855;-45.120503652039325
1739209652.6128974;-45.120503652039325
1739209652.612909;-33.981070128970906
1739209652.612921;-45.120503652039325
1739209652.6199968;-38.13080360867914
1739209652.6199977;-45.120503652039325
1739209652.6199987;-38.13080360867914
1739209652.6199994;-45.120503652039325
1739209652.6200004;-35.57807855764607
1739209652.6200013;-45.120503652039325
1739209652.6200023;-33.981070128970906
1739209652.6200032;-31.141103565318915
1739209652.6200042;-45.120503652039325
1739209652.6200051;-45.120503652039325
1739209652.6200058;-45.120503652039325
1739209652.6200068;-45.120503652039325
1739209652.6200078;-45.120503652039325
1739209652.6200087;-45.120503652039325
1739209652.6200097;-45.120503652039325
1739209652.6200106;-45.120503652039325
1739209652.6200116;-45.120503652039325
1739209652.6200123;-38.13080360867914
1739209652.6200132;-45.120503652039325
1739209652.6200142;-38.13080360867914
1739209652.6200151;-38.13080360867914
1739209652.620016;-45.120503652039325
1739209652.620017;-38.13080360867914
1739209652.620018;-31.141103565318915
1739209652.620019;-38.13080360867914
1739209652.6200197;-45.120503652039325
1739209652.6200206;-45.120503652039325
1739209652.6200216;-45.120503652039325
1739209652.6200225;-45.120503652039325
1739209652.6200235;-45.120503652039325
1739209652.6200244;-45.120503652039325
1739209652.6200254;-45.120503652039325
1739209652.620026;-38.13080360867914
1739209652.620027;-45.120503652039325
1739209652.620028;-45.120503652039325
1739209652.620029;-38.13080360867914
1739209652.62003;-45.120503652039325
1739209652.6200309;-45.120503652039325
1739209652.6200318;-38.13080360867914
1739209652.6200325;-38.13080360867914
1739209652.6200335;-38.13080360867914
1739209652.6200345;-45.120503652039325
1739209652.6200354;-45.120503652039325
1739209652.6200364;-45.120503652039325
1739209652.6200373;-45.120503652039325
1739209652.6200383;-35.57807855764607
1739209652.620039;-38.13080360867914
1739209652.62004;-45.120503652039325
1739209652.620041;-38.13080360867914
1739209652.6200418;-35.57807855764607
1739209652.6200428;-35.57807855764607
1739209652.6200438;-32.816014438256545
1739209652.6200447;-38.13080360867914
1739209652.6200454;-45.120503652039325
1739209652.6200464;-45.120503652039325
1739209652.6200473;-45.120503652039325
1739209652.6200483;-38.13080360867914
1739209652.6200492;-45.120503652039325
1739209652.6200502;-38.13080360867914
1739209652.6200511;-38.13080360867914
1739209652.6200519;-45.120503652039325
1739209652.6200528;-45.120503652039325
1739209652.6200538;-45.120503652039325
1739209652.6200547;-45.120503652039325
1739209652.6200557;-45.120503652039325
1739209652.6200566;-45.120503652039325
1739209652.6200576;-45.120503652039325
1739209652.6200585;-35.57807855764607
1739209652.6200593;-45.120503652039325
1739209652.6200602;-45.120503652039325
1739209652.6200612;-38.13080360867914
1739209652.620062;-38.13080360867914
1739209652.620063;-38.13080360867914
1739209652.620064;-45.120503652039325
1739209652.620065;-45.120503652039325
1739209652.6200657;-45.120503652039325
1739209652.6200666;-38.13080360867914
1739209652.6200676;-45.120503652039325
1739209652.6200686;-45.120503652039325
1739209652.6200695;-35.57807855764607
1739209652.6200705;-38.13080360867914
1739209652.6200714;-45.120503652039325
1739209652.6200721;-38.13080360867914
1739209652.620073;-38.13080360867914
1739209652.620074;-38.13080360867914
1739209652.620075;-45.120503652039325
1739209652.620076;-45.120503652039325
1739209652.620077;-45.120503652039325
1739209652.6200778;-38.13080360867914
1739209652.6200786;-45.120503652039325
1739209652.6200795;-45.120503652039325
1739209652.6200805;-45.120503652039325
1739209652.6200814;-38.13080360867914
1739209652.6200824;-45.120503652039325
1739209652.6200833;-45.120503652039325
1739209652.6200843;-31.141103565318893
1739209652.620085;-38.13080360867914
1739209652.620086;-45.120503652039325
1739209652.620087;-45.120503652039325
1739209652.6200879;-35.57807855764607
1739209652.6200888;-45.120503652039325
1739209652.6200898;-45.120503652039325
1739209652.6200907;-38.13080360867914
1739209652.6200914;-45.120503652039325
1739209652.6200924;-45.120503652039325
1739209652.6200933;-45.120503652039325
1739209652.6200943;-45.120503652039325
1739209652.6200953;-45.120503652039325
1739209652.6200962;-33.981070128970906
1739209652.6200972;-38.13080360867914
1739209652.6200979;-45.120503652039325
1739209652.6200988;-30.49652367304973
1739209652.6200998;-33.981070128970906
1739209652.6201007;-45.120503652039325
1739209652.6201017;-45.120503652039325
1739209652.6201026;-35.57807855764607
1739209652.6201036;-38.13080360867914
1739209652.6201046;-45.120503652039325
1739209652.6201053;-38.13080360867914
1739209652.6201062;-38.13080360867914
1739209652.6201072;-45.120503652039325
1739209652.6201081;-38.13080360867914
1739209652.620109;-35.57807855764607
1739209652.62011;-38.13080360867914
1739209652.620111;-38.13080360867914
1739209652.6201117;-38.13080360867914
1739209652.6201127;-38.13080360867914
1739209652.6201136;-38.13080360867914
1739209652.6201146;-35.57807855764607
1739209652.6201155;-33.981070128970906
1739209652.6201165;-38.13080360867914
1739209652.6201174;-45.120503652039325
1739209652.6201181;-38.13080360867914
1739209652.620119;-35.57807855764607
1739209652.62012;-35.57807855764607
1739209652.620121;-45.120503652039325
1739209652.620122;-38.13080360867914
1739209652.620123;-38.13080360867914
1739209652.6201239;-38.13080360867914
1739209652.6201246;-38.13080360867914
1739209652.6201255;-38.13080360867914
1739209652.6201265;-35.57807855764607
1739209652.6201274;-33.981070128970906
1739209652.6201284;-45.120503652039325
1739209652.6201293;-45.120503652039325
1739209652.6201303;-38.13080360867914
1739209652.620131;-33.981070128970906
1739209652.620132;-45.120503652039325
1739209652.620133;-45.120503652039325
1739209652.6201339;-32.816014438256545
1739209652.6201348;-33.981070128970906
1739209652.6201358;-45.120503652039325
1739209652.6201367;-38.13080360867914
1739209652.6201375;-38.13080360867914
1739209652.6201384;-33.981070128970906
1739209652.6201394;-38.13080360867914
1739209652.6201403;-35.57807855764607
1739209652.6201413;-33.981070128970906
1739209652.6201422;-38.13080360867914
1739209652.6201432;-45.120503652039325
1739209652.6201441;-45.120503652039325
1739209652.6201448;-38.13080360867914
1739209652.6201458;-33.981070128970906
1739209652.6201468;-45.120503652039325
1739209652.6201477;-45.120503652039325
1739209652.6201487;-35.57807855764607
1739209652.6201496;-35.57807855764607
1739209652.6201506;-45.120503652039325
1739209652.6201513;-33.981070128970906
1739209652.6201522;-31.141103565318915
1739209652.6201532;-38.13080360867914
1739209652.6201541;-38.13080360867914
1739209652.620155;-38.13080360867914
1739209652.620156;-33.981070128970906
1739209652.620157;-45.120503652039325
1739209652.6201577;-38.13080360867914
1739209652.6201587;-38.13080360867914
1739209652.6201596;-45.120503652039325
1739209652.6201606;-45.120503652039325
1739209652.6201615;-38.13080360867914
1739209652.6201625;-38.13080360867914
1739209652.6201634;-38.13080360867914
1739209652.6201642;-35.57807855764607
1739209652.620165;-38.13080360867914
1739209652.620166;-45.120503652039325
1739209652.620167;-45.120503652039325
1739209652.620168;-38.13080360867914
1739209652.620169;-35.57807855764607
1739209652.6201699;-45.120503652039325
1739209652.6201706;-45.120503652039325
1739209652.6201715;-45.120503652039325
1739209652.6201725;-35.57807855764607
1739209652.6201735;-33.981070128970906
1739209652.6201744;-31.141103565318915
1739209652.6201754;-38.13080360867914
1739209652.6201763;-33.981070128970906
1739209652.620177;-38.13080360867914
1739209652.620178;-45.120503652039325
1739209652.620179;-38.13080360867914
1739209652.62018;-33.981070128970906
1739209652.6201808;-45.120503652039325
1739209652.6201818;-38.13080360867914
1739209652.6201828;-38.13080360867914
1739209652.6201837;-45.120503652039325
1739209652.6201844;-38.13080360867914
1739209652.6201854;-45.120503652039325
1739209652.6201863;-38.13080360867914
1739209652.6201873;-45.120503652039325
1739209652.6201882;-38.13080360867914
1739209652.6201892;-26.991370085610722
1739209652.6201901;-38.13080360867914
1739209652.6201909;-38.13080360867914
1739209652.6201918;-45.120503652039325
1739209652.6201928;-32.816014438256545
1739209652.6201937;-38.13080360867914
1739209652.6201947;-45.120503652039325
1739209652.6201956;-45.120503652039325
1739209652.6201966;-38.13080360867914
1739209652.6201973;-33.981070128970906
1739209652.6201982;-45.120503652039325
1739209652.6201992;-45.120503652039325
1739209652.6202002;-38.13080360867914
1739209652.620201;-38.13080360867914
1739209652.620202;-38.13080360867914
1739209652.620203;-38.13080360867914
1739209652.6202037;-27.8777449560314
1739209652.6202047;-35.57807855764607
1739209652.6202056;-45.120503652039325
1739209652.6202066;-45.120503652039325
1739209652.6202075;-30.49652367304973
1739209652.6202085;-38.13080360867914
1739209652.6202095;-45.120503652039325
1739209652.6202102;-38.13080360867914
1739209652.6202111;-45.120503652039325
1739209652.620212;-38.13080360867914
1739209652.620213;-45.120503652039325
1739209652.620214;-45.120503652039325
1739209652.620215;-45.120503652039325
1739209652.620216;-45.120503652039325
1739209652.6202166;-45.120503652039325
1739209652.6202176;-45.120503652039325
1739209652.6202185;-35.57807855764607
1739209652.6202195;-35.57807855764607
1739209652.6202204;-45.120503652039325
1739209652.6202214;-35.57807855764607
1739209652.6202223;-38.13080360867914
1739209652.6202233;-45.120503652039325
1739209652.620224;-45.120503652039325
1739209652.620225;-45.120503652039325
1739209652.620226;-38.13080360867914
1739209652.6202269;-38.13080360867914
1739209652.6202278;-38.13080360867914
1739209652.6202288;-45.120503652039325
1739209652.6202297;-45.120503652039325
1739209652.6202304;-38.13080360867914
1739209652.6202314;-38.13080360867914
1739209652.6202323;-38.13080360867914
1739209652.6202333;-38.13080360867914
1739209652.6202343;-45.120503652039325
1739209652.6202352;-45.120503652039325
1739209652.6202362;-45.120503652039325
1739209652.6202369;-45.120503652039325
1739209652.6202378;-45.120503652039325
1739209652.6202388;-35.57807855764607
1739209652.6202397;-45.120503652039325
1739209652.6202407;-29.438486411369333
1739209652.6202416;-32.816014438256545
1739209652.6202426;-38.13080360867914
1739209652.6202433;-38.13080360867914
1739209652.6202443;-35.57807855764607
1739209652.6202452;-38.13080360867914
1739209652.6202462;-45.120503652039325
1739209652.6202471;-35.57807855764607
1739209652.620248;-45.120503652039325
1739209652.620249;-38.13080360867914
1739209652.6202497;-38.13080360867914
1739209652.6202507;-45.120503652039325
1739209652.6202517;-45.120503652039325
1739209652.6202526;-45.120503652039325
1739209652.6202536;-38.13080360867914
1739209652.6202545;-38.13080360867914
1739209652.6202555;-33.981070128970906
1739209652.6202562;-32.816014438256545
1739209652.6202571;-45.120503652039325
1739209652.620258;-45.120503652039325
1739209652.620259;-45.120503652039325
1739209652.62026;-38.13080360867914
1739209652.620261;-45.120503652039325
1739209652.620262;-33.981070128970906
1739209652.6202629;-45.120503652039325
1739209652.6202636;-45.120503652039325
1739209652.6202645;-35.57807855764607
1739209652.6202655;-45.120503652039325
1739209652.6202664;-45.120503652039325
1739209652.6202674;-45.120503652039325
1739209652.6202683;-45.120503652039325
1739209652.6202693;-45.120503652039325
1739209652.62027;-38.13080360867914
1739209652.620271;-30.49652367304973
1739209652.620272;-38.13080360867914
1739209652.6202729;-45.120503652039325
1739209652.6202738;-45.120503652039325
1739209652.6202748;-38.13080360867914
1739209652.6202757;-38.13080360867914
1739209652.6202765;-45.120503652039325
1739209652.6202774;-45.120503652039325
1739209652.6202784;-45.120503652039325
1739209652.6202793;-31.141103565318893
1739209652.6202803;-38.13080360867914
1739209652.6202812;-45.120503652039325
1739209652.6202822;-45.120503652039325
1739209652.620283;-33.981070128970906
1739209652.6202838;-45.120503652039325
1739209652.6202848;-38.13080360867914
1739209652.6202857;-27.267205301931607
1739209652.6202867;-35.57807855764607
1739209652.6202877;-45.120503652039325
1739209652.6202886;-33.981070128970906
1739209652.6202893;-32.816014438256545
1739209652.6202903;-38.13080360867914
1739209652.6202912;-45.120503652039325
1739209652.6202922;-45.120503652039325
1739209652.6202931;-35.57807855764607
1739209652.620294;-45.120503652039325
1739209652.620295;-45.120503652039325
1739209652.6202958;-38.13080360867914
1739209652.6202967;-45.120503652039325
1739209652.6202977;-45.120503652039325
1739209652.6202986;-45.120503652039325
1739209652.6202996;-45.120503652039325
1739209652.6203005;-27.267205301931607
1739209652.6203015;-33.981070128970906
1739209652.6203022;-45.120503652039325
1739209652.6203032;-38.13080360867914
1739209652.620304;-32.816014438256545
1739209652.620305;-38.13080360867914
1739209652.620306;-38.13080360867914
1739209652.620307;-45.120503652039325
1739209652.620308;-33.981070128970906
1739209652.6203089;-38.13080360867914
1739209652.6203096;-38.13080360867914
1739209652.6203105;-45.120503652039325
1739209652.6203115;-45.120503652039325
1739209652.6203125;-45.120503652039325
1739209652.6203134;-45.120503652039325
1739209652.6203144;-33.981070128970906
1739209652.6203153;-31.141103565318915
1739209652.620316;-38.13080360867914
1739209652.620317;-38.13080360867914
1739209652.620318;-45.120503652039325
1739209652.620319;-38.13080360867914
1739209652.6203198;-35.57807855764607
1739209652.6203208;-38.13080360867914
1739209652.6203218;-45.120503652039325
1739209652.6203225;-38.13080360867914
1739209652.6203234;-35.57807855764607
1739209652.6203244;-38.13080360867914
1739209652.6203253;-45.120503652039325
1739209652.6203263;-38.13080360867914
1739209652.6203272;-38.13080360867914
1739209652.6203282;-35.57807855764607
1739209652.620329;-45.120503652039325
1739209652.6203299;-45.120503652039325
1739209652.6203308;-35.57807855764607
1739209652.6203318;-38.13080360867914
1739209652.6203327;-45.120503652039325
1739209652.6203337;-38.13080360867914
1739209652.6203346;-45.120503652039325
1739209652.6203353;-33.981070128970906
1739209652.6203363;-45.120503652039325
1739209652.6203372;-38.13080360867914
1739209652.6203382;-32.816014438256545
1739209652.6203392;-38.13080360867914
1739209652.62034;-45.120503652039325
1739209652.620341;-38.13080360867914
1739209652.6203418;-32.816014438256545
1739209652.6203427;-38.13080360867914
1739209652.6203437;-45.120503652039325
1739209652.6203446;-38.13080360867914
1739209652.6203456;-38.13080360867914
1739209652.6203465;-38.13080360867914
1739209652.6203475;-45.120503652039325
1739209652.6203485;-38.13080360867914
1739209652.6203492;-45.120503652039325
1739209652.6203501;-45.120503652039325
1739209652.620351;-45.120503652039325
1739209652.620352;-38.13080360867914
1739209652.620353;-38.13080360867914
1739209652.620354;-38.13080360867914
1739209652.620355;-35.57807855764607
1739209652.6203556;-38.13080360867914
1739209652.6203566;-35.57807855764607
1739209652.6203575;-38.13080360867914
1739209652.6203585;-38.13080360867914
1739209652.6203594;-35.57807855764607
1739209652.6203604;-45.120503652039325
1739209652.6203613;-38.13080360867914
1739209652.620362;-38.13080360867914
1739209652.620363;-38.13080360867914
1739209652.620364;-45.120503652039325
1739209652.620365;-45.120503652039325
1739209652.6203659;-35.57807855764607
1739209652.6203668;-45.120503652039325
1739209652.6203678;-45.120503652039325
1739209652.6203685;-38.13080360867914
1739209652.6203694;-35.57807855764607
1739209652.6203704;-38.13080360867914
1739209652.6203713;-38.13080360867914
1739209652.6203723;-33.981070128970906
1739209652.6203732;-38.13080360867914
1739209652.6203742;-35.57807855764607
1739209652.620375;-38.13080360867914
1739209652.6203759;-45.120503652039325
1739209652.6203768;-35.57807855764607
1739209652.6203778;-38.13080360867914
1739209652.6203787;-45.120503652039325
1739209652.6203797;-38.13080360867914
1739209652.6203806;-32.816014438256545
1739209652.6203814;-33.981070128970906
1739209652.6203823;-45.120503652039325
1739209652.6203833;-45.120503652039325
1739209652.6203842;-35.57807855764607
1739209652.6203852;-33.981070128970906
1739209652.6203861;-45.120503652039325
1739209652.620387;-45.120503652039325
1739209652.620388;-35.57807855764607
1739209652.6203887;-45.120503652039325
1739209652.6203897;-35.57807855764607
1739209652.6203907;-33.981070128970906
1739209652.6203916;-33.981070128970906
1739209652.6203926;-35.57807855764607
1739209652.6203935;-45.120503652039325
1739209652.6203945;-33.981070128970906
1739209652.6203952;-38.13080360867914
1739209652.6203961;-38.13080360867914
1739209652.620397;-45.120503652039325
1739209652.620398;-45.120503652039325
1739209652.620399;-45.120503652039325
1739209652.6204;-45.120503652039325
1739209652.620401;-38.13080360867914
1739209652.6204016;-45.120503652039325
1739209652.6204026;-38.13080360867914
1739209652.6204035;-45.120503652039325
1739209652.6204045;-35.57807855764607
1739209652.6204054;-35.57807855764607
1739209652.6204064;-38.13080360867914
1739209652.6204073;-45.120503652039325
1739209652.620408;-38.13080360867914
1739209652.620409;-38.13080360867914
1739209652.62041;-45.120503652039325
1739209652.620411;-45.120503652039325
1739209652.6204119;-45.120503652039325
1739209652.6204128;-45.120503652039325
1739209652.6204138;-45.120503652039325
1739209652.6204145;-38.13080360867914
1739209652.6204154;-45.120503652039325
1739209652.6204164;-45.120503652039325
1739209652.6204174;-45.120503652039325
1739209652.6204183;-45.120503652039325
1739209652.6204193;-35.57807855764607
1739209652.6204202;-38.13080360867914
1739209652.620421;-45.120503652039325
1739209652.620422;-45.120503652039325
1739209652.6204228;-38.13080360867914
1739209652.6204238;-38.13080360867914
1739209652.6204247;-45.120503652039325
1739209652.6204257;-45.120503652039325
1739209652.6204267;-35.57807855764607
1739209652.6204276;-38.13080360867914
1739209652.6204283;-45.120503652039325
1739209652.6204293;-38.13080360867914
1739209652.6204302;-45.120503652039325
1739209652.6204312;-45.120503652039325
1739209652.6204321;-38.13080360867914
1739209652.620433;-45.120503652039325
1739209652.620434;-38.13080360867914
1739209652.6204348;-38.13080360867914
1739209652.6204357;-45.120503652039325
1739209652.6204367;-45.120503652039325
1739209652.6204376;-32.816014438256545
1739209652.6204386;-35.57807855764607
1739209652.6204395;-45.120503652039325
1739209652.6204405;-45.120503652039325
1739209652.6204412;-35.57807855764607
1739209652.6204422;-28.992665084841942
1739209652.620443;-38.13080360867914
1739209652.620444;-45.120503652039325
1739209652.620445;-45.120503652039325
1739209652.620446;-45.120503652039325
1739209652.620447;-38.13080360867914
1739209652.6204476;-45.120503652039325
1739209652.6204486;-45.120503652039325
1739209652.6204495;-45.120503652039325
1739209652.6204505;-45.120503652039325
1739209652.6204515;-45.120503652039325
1739209652.6204524;-35.57807855764607
1739209652.6204534;-38.13080360867914
1739209652.620454;-45.120503652039325
1739209652.620455;-45.120503652039325
1739209652.620456;-35.57807855764607
1739209652.620457;-27.267205301931607
1739209652.620458;-38.13080360867914
1739209652.6204588;-35.57807855764607
1739209652.6204598;-45.120503652039325
1739209652.6204605;-38.13080360867914
1739209652.6204615;-45.120503652039325
1739209652.6204624;-45.120503652039325
1739209652.6204634;-45.120503652039325
1739209652.6204643;-32.816014438256545
1739209652.6204653;-45.120503652039325
1739209652.6204662;-45.120503652039325
1739209652.6204672;-32.816014438256545
1739209652.620468;-45.120503652039325
1739209652.6204689;-45.120503652039325
1739209652.6204698;-38.13080360867914
1739209652.6204708;-35.57807855764607
1739209652.6204717;-27.267205301931607
1739209652.6204727;-38.13080360867914
1739209652.6204736;-45.120503652039325
1739209652.6204743;-38.13080360867914
1739209652.6204753;-38.13080360867914
1739209652.6204762;-45.120503652039325
1739209652.6204772;-45.120503652039325
1739209652.6204782;-38.13080360867914
1739209652.620479;-32.816014438256545
1739209652.62048;-38.13080360867914
1739209652.6204808;-45.120503652039325
1739209652.6204817;-38.13080360867914
1739209652.6204827;-38.13080360867914
1739209652.6204836;-45.120503652039325
1739209652.6204846;-45.120503652039325
1739209652.6204855;-45.120503652039325
1739209652.6204865;-33.981070128970906
1739209652.6204872;-38.13080360867914
1739209652.6204882;-33.981070128970906
1739209652.6204891;-35.57807855764607
1739209652.62049;-38.13080360867914
1739209652.620491;-32.816014438256545
1739209652.620492;-32.816014438256545
1739209652.620493;-45.120503652039325
1739209652.6204937;-38.13080360867914
1739209652.6204946;-38.13080360867914
1739209652.6204956;-38.13080360867914
1739209652.6204965;-45.120503652039325
1739209652.6204975;-45.120503652039325
1739209652.6204984;-38.13080360867914
1739209652.6204994;-45.120503652039325
1739209652.6205;-45.120503652039325
1739209652.620501;-38.13080360867914
1739209652.620502;-38.13080360867914
1739209652.620503;-38.13080360867914
1739209652.620504;-38.13080360867914
1739209652.6205049;-38.13080360867914
1739209652.6205058;-45.120503652039325
1739209652.6205065;-45.120503652039325
1739209652.6205075;-45.120503652039325
