CAN Message; 0x1bb:0000c2ba5ac4565d
1739209856.5623958;-45.120503652039325
1739209856.5623975;-45.120503652039325
1739209856.5623994;-45.120503652039325
1739209856.5624013;-45.120503652039325
1739209856.562403;-38.13080360867914
1739209856.5624049;-35.57807855764607
1739209856.5624068;-35.57807855764607
1739209856.5624084;-45.120503652039325
1739209856.5624104;-45.120503652039325
1739209856.562412;-45.120503652039325
1739209856.562414;-45.120503652039325
1739209856.5624158;-38.13080360867914
1739209856.5624175;-45.120503652039325
1739209856.5624194;-45.120503652039325
1739209856.5624213;-45.120503652039325
1739209856.562423;-38.13080360867914
1739209856.562425;-35.57807855764607
1739209856.5624266;-45.120503652039325
1739209856.5624285;-45.120503652039325
1739209856.5624304;-45.120503652039325
1739209856.562432;-33.981070128970906
1739209856.562434;-38.13080360867914
1739209856.5624359;-45.120503652039325
1739209856.5624375;-38.13080360867914
1739209856.5624394;-45.120503652039325
1739209856.5624413;-38.13080360867914
1739209856.562443;-38.13080360867914
1739209856.562445;-38.13080360867914
1739209856.5624466;-45.120503652039325
1739209856.5624485;-38.13080360867914
1739209856.5624504;-38.13080360867914
1739209856.562452;-38.13080360867914
1739209856.562454;-38.13080360867914
1739209856.562456;-45.120503652039325
1739209856.5624576;-38.13080360867914
1739209856.5624595;-33.981070128970906
1739209856.5624611;-38.13080360867914
1739209856.562463;-38.13080360867914
1739209856.562465;-38.13080360867914
1739209856.5624666;-33.981070128970906
1739209856.5624685;-35.57807855764607
1739209856.5624704;-45.120503652039325
1739209856.562472;-38.13080360867914
1739209856.562474;-38.13080360867914
1739209856.5624757;-38.13080360867914
1739209856.5624776;-38.13080360867914
1739209856.5624795;-45.120503652039325
1739209856.5624812;-38.13080360867914
1739209856.562483;-45.120503652039325
1739209856.562485;-33.981070128970906
1739209856.5624866;-35.57807855764607
1739209856.5624886;-45.120503652039325
1739209856.5624902;-38.13080360867914
1739209856.5624921;-38.13080360867914
1739209856.562494;-45.120503652039325
1739209856.5624957;-38.13080360867914
1739209856.5624976;-38.13080360867914
1739209856.5624995;-27.267205301931607
1739209856.5625012;-38.13080360867914
1739209856.562503;-45.120503652039325
1739209856.562505;-38.13080360867914
1739209856.5625067;-38.13080360867914
1739209856.5625086;-45.120503652039325
1739209856.5625103;-45.120503652039325
1739209856.5625122;-33.981070128970906
1739209856.562514;-35.57807855764607
1739209856.5625157;-38.13080360867914
1739209856.5625176;-38.13080360867914
1739209856.5625196;-45.120503652039325
1739209856.5625212;-38.13080360867914
1739209856.5625231;-45.120503652039325
1739209856.5625248;-45.120503652039325
1739209856.5625267;-38.13080360867914
1739209856.5625286;-33.981070128970906
1739209856.5625303;-38.13080360867914
1739209856.5625322;-38.13080360867914
1739209856.562534;-38.13080360867914
1739209856.5625358;-38.13080360867914
1739209856.5625377;-45.120503652039325
1739209856.5625393;-38.13080360867914
1739209856.5625412;-35.57807855764607
1739209856.5625432;-38.13080360867914
1739209856.5625448;-38.13080360867914
1739209856.5625467;-45.120503652039325
1739209856.5625486;-38.13080360867914
1739209856.5625503;-38.13080360867914
1739209856.5625522;-45.120503652039325
1739209856.5625541;-45.120503652039325
1739209856.5625558;-38.13080360867914
1739209856.5625577;-38.13080360867914
1739209856.5625594;-38.13080360867914
1739209856.5625613;-45.120503652039325
1739209856.5625632;-45.120503652039325
1739209856.5625648;-45.120503652039325
1739209856.5625668;-38.13080360867914
1739209856.5625687;-38.13080360867914
1739209856.5625703;-45.120503652039325
1739209856.5625722;-26.991370085610722
1739209856.562574;-32.816014438256545
1739209856.5625758;-45.120503652039325
1739209856.5625777;-38.13080360867914
1739209856.5625794;-45.120503652039325
1739209856.5625813;-45.120503652039325
1739209856.5625832;-38.13080360867914
1739209856.5625849;-35.57807855764607
1739209856.5625868;-45.120503652039325
1739209856.5625885;-45.120503652039325
1739209856.5625904;-32.816014438256545
1739209856.5625923;-35.57807855764607
1739209856.562594;-45.120503652039325
1739209856.5625958;-38.13080360867914
1739209856.5625978;-38.13080360867914
1739209856.5625994;-38.13080360867914
1739209856.5626013;-45.120503652039325
1739209856.562603;-38.13080360867914
1739209856.562605;-45.120503652039325
1739209856.5626068;-38.13080360867914
1739209856.5626085;-38.13080360867914
1739209856.5626104;-33.981070128970906
1739209856.5626123;-38.13080360867914
1739209856.562614;-45.120503652039325
1739209856.5626159;-35.57807855764607
1739209856.5626178;-38.13080360867914
1739209856.5626194;-45.120503652039325
1739209856.5626214;-38.13080360867914
1739209856.562623;-45.120503652039325
1739209856.562625;-45.120503652039325
1739209856.5626268;-45.120503652039325
1739209856.5626285;-35.57807855764607
1739209856.5626304;-45.120503652039325
1739209856.5626323;-45.120503652039325
1739209856.562634;-38.13080360867914
1739209856.562636;-45.120503652039325
1739209856.5626376;-45.120503652039325
1739209856.5626395;-33.981070128970906
1739209856.5626414;-38.13080360867914
1739209856.562643;-45.120503652039325
1739209856.562645;-35.57807855764607
1739209856.5626469;-35.57807855764607
1739209856.5626485;-45.120503652039325
1739209856.5626504;-38.13080360867914
1739209856.562652;-45.120503652039325
1739209856.562654;-45.120503652039325
1739209856.562656;-45.120503652039325
1739209856.5626576;-45.120503652039325
1739209856.5626595;-35.57807855764607
1739209856.5626614;-38.13080360867914
1739209856.562663;-38.13080360867914
1739209856.562665;-35.57807855764607
1739209856.562667;-45.120503652039325
1739209856.5626686;-38.13080360867914
1739209856.5626705;-33.981070128970906
1739209856.5626721;-38.13080360867914
1739209856.562674;-38.13080360867914
1739209856.562676;-33.981070128970906
1739209856.5626776;-38.13080360867914
1739209856.5626795;-38.13080360867914
1739209856.5626814;-45.120503652039325
1739209856.562683;-45.120503652039325
1739209856.562685;-35.57807855764607
1739209856.5626867;-38.13080360867914
1739209856.5626886;-45.120503652039325
1739209856.5626905;-38.13080360867914
1739209856.5626922;-45.120503652039325
1739209856.562694;-45.120503652039325
1739209856.562696;-38.13080360867914
1739209856.5626976;-38.13080360867914
1739209856.5626996;-45.120503652039325
1739209856.5627012;-35.57807855764607
1739209856.5627031;-38.13080360867914
1739209856.562705;-33.981070128970906
1739209856.5627067;-38.13080360867914
1739209856.5627086;-32.816014438256545
1739209856.5627105;-38.13080360867914
1739209856.5627122;-38.13080360867914
1739209856.562714;-45.120503652039325
1739209856.5627158;-38.13080360867914
1739209856.5627177;-38.13080360867914
1739209856.5627196;-45.120503652039325
1739209856.5627213;-45.120503652039325
1739209856.5627232;-38.13080360867914
1739209856.562725;-45.120503652039325
1739209856.5627267;-45.120503652039325
1739209856.5627286;-45.120503652039325
1739209856.5627306;-45.120503652039325
1739209856.5627322;-38.13080360867914
1739209856.5627341;-45.120503652039325
1739209856.5627358;-33.981070128970906
1739209856.5627377;-35.57807855764607
1739209856.5627396;-38.13080360867914
1739209856.5627413;-45.120503652039325
1739209856.5627432;-33.981070128970906
1739209856.562745;-32.816014438256545
1739209856.5627468;-45.120503652039325
1739209856.5627487;-27.267205301931607
1739209856.5627503;-31.141103565318915
1739209856.5627522;-38.13080360867914
1739209856.5627542;-38.13080360867914
1739209856.5627558;-32.816014438256545
1739209856.5627577;-38.13080360867914
1739209856.5627596;-45.120503652039325
1739209856.5627613;-38.13080360867914
1739209856.5627632;-33.981070128970906
1739209856.562765;-38.13080360867914
1739209856.5627668;-38.13080360867914
1739209856.5627687;-45.120503652039325
1739209856.5627704;-45.120503652039325
1739209856.5627723;-38.13080360867914
1739209856.5627742;-35.57807855764607
1739209856.5627759;-45.120503652039325
1739209856.5627778;-45.120503652039325
1739209856.5627794;-38.13080360867914
1739209856.5627813;-38.13080360867914
1739209856.5627832;-38.13080360867914
1739209856.562785;-45.120503652039325
1739209856.5627868;-33.981070128970906
1739209856.5627887;-38.13080360867914
1739209856.5627904;-45.120503652039325
1739209856.5627923;-33.981070128970906
1739209856.5627942;-31.141103565318915
1739209856.5627959;-38.13080360867914
1739209856.5627978;-38.13080360867914
1739209856.5627995;-38.13080360867914
1739209856.5628014;-38.13080360867914
1739209856.5628033;-38.13080360867914
1739209856.562805;-45.120503652039325
1739209856.5628068;-38.13080360867914
1739209856.5628088;-31.141103565318915
1739209856.5628104;-45.120503652039325
1739209856.5628123;-45.120503652039325
1739209856.562814;-45.120503652039325
1739209856.562816;-33.981070128970906
1739209856.5628178;-38.13080360867914
1739209856.5628195;-38.13080360867914
1739209856.5628214;-45.120503652039325
1739209856.5628233;-38.13080360867914
1739209856.562825;-45.120503652039325
1739209856.5628269;-45.120503652039325
1739209856.5628285;-45.120503652039325
1739209856.5628304;-33.981070128970906
1739209856.5628324;-45.120503652039325
1739209856.562834;-45.120503652039325
1739209856.562836;-45.120503652039325
1739209856.5628378;-38.13080360867914
1739209856.5628395;-45.120503652039325
1739209856.5628414;-45.120503652039325
1739209856.5628433;-38.13080360867914
1739209856.562845;-38.13080360867914
1739209856.562847;-45.120503652039325
1739209856.5628486;-45.120503652039325
1739209856.5628505;-35.57807855764607
1739209856.5628524;-38.13080360867914
1739209856.562854;-38.13080360867914
1739209856.562856;-38.13080360867914
1739209856.5628579;-45.120503652039325
1739209856.5628595;-45.120503652039325
1739209856.5628614;-38.13080360867914
1739209856.562863;-38.13080360867914
1739209856.562865;-45.120503652039325
1739209856.562867;-33.981070128970906
1739209856.5628686;-32.816014438256545
1739209856.5628705;-38.13080360867914
1739209856.5628724;-45.120503652039325
1739209856.562874;-35.57807855764607
1739209856.562876;-32.816014438256545
1739209856.5628777;-45.120503652039325
1739209856.5628796;-45.120503652039325
1739209856.5628815;-38.13080360867914
1739209856.5628831;-45.120503652039325
1739209856.562885;-45.120503652039325
1739209856.562887;-45.120503652039325
1739209856.5628886;-45.120503652039325
1739209856.5628905;-45.120503652039325
1739209856.5628922;-45.120503652039325
1739209856.562894;-38.13080360867914
1739209856.562896;-45.120503652039325
1739209856.5628977;-45.120503652039325
1739209856.5628996;-45.120503652039325
1739209856.5629015;-45.120503652039325
1739209856.5629032;-38.13080360867914
1739209856.562905;-45.120503652039325
1739209856.562907;-45.120503652039325
1739209856.5629086;-45.120503652039325
1739209856.5629106;-32.816014438256545
1739209856.5629122;-32.816014438256545
1739209856.5629141;-38.13080360867914
1739209856.562916;-38.13080360867914
1739209856.5629177;-38.13080360867914
1739209856.5629196;-35.57807855764607
1739209856.5629215;-45.120503652039325
1739209856.5629232;-45.120503652039325
1739209856.562925;-45.120503652039325
1739209856.5629268;-45.120503652039325
1739209856.5629287;-45.120503652039325
1739209856.5629306;-38.13080360867914
1739209856.5629323;-45.120503652039325
1739209856.5629342;-45.120503652039325
1739209856.562936;-45.120503652039325
1739209856.5629377;-38.13080360867914
1739209856.5629396;-38.13080360867914
1739209856.5629413;-45.120503652039325
1739209856.5629432;-45.120503652039325
1739209856.5629451;-45.120503652039325
1739209856.5629468;-33.981070128970906
1739209856.5629487;-35.57807855764607
1739209856.5629506;-38.13080360867914
1739209856.5629523;-45.120503652039325
1739209856.5629542;-35.57807855764607
1739209856.5629559;-32.816014438256545
1739209856.5629578;-45.120503652039325
1739209856.5629597;-38.13080360867914
1739209856.5629613;-45.120503652039325
1739209856.5629632;-45.120503652039325
1739209856.5629652;-45.120503652039325
1739209856.5629668;-45.120503652039325
1739209856.5629687;-45.120503652039325
1739209856.5629706;-38.13080360867914
1739209856.5629723;-38.13080360867914
1739209856.5629742;-38.13080360867914
1739209856.562976;-35.57807855764607
1739209856.5629778;-35.57807855764607
1739209856.5629797;-38.13080360867914
1739209856.5629814;-45.120503652039325
1739209856.5629833;-32.816014438256545
1739209856.5629852;-25.826314394896354
1739209856.5629869;-38.13080360867914
1739209856.5629888;-45.120503652039325
1739209856.5629904;-35.57807855764607
1739209856.5629923;-35.57807855764607
1739209856.5629942;-45.120503652039325
1739209856.562996;-38.13080360867914
1739209856.5629978;-45.120503652039325
1739209856.5629997;-45.120503652039325
1739209856.5630014;-38.13080360867914
1739209856.5630033;-38.13080360867914
1739209856.563005;-33.981070128970906
1739209856.5630069;-35.57807855764607
1739209856.5630088;-45.120503652039325
1739209856.5630105;-45.120503652039325
1739209856.5630124;-38.13080360867914
1739209856.5630143;-33.981070128970956
1739209856.563016;-38.13080360867914
1739209856.5630178;-45.120503652039325
1739209856.5630198;-45.120503652039325
1739209856.5630214;-45.120503652039325
1739209856.5630233;-45.120503652039325
1739209856.563025;-38.13080360867914
1739209856.563027;-35.57807855764607
1739209856.5630288;-26.991370085610722
1739209856.5630305;-38.13080360867914
1739209856.5630324;-45.120503652039325
1739209856.5630343;-45.120503652039325
1739209856.563036;-32.816014438256545
1739209856.5630379;-45.120503652039325
1739209856.5630395;-45.120503652039325
1739209856.5630414;-38.13080360867914
1739209856.5630434;-38.13080360867914
1739209856.563045;-45.120503652039325
1739209856.563047;-38.13080360867914
1739209856.5630488;-38.13080360867914
1739209856.5630505;-38.13080360867914
1739209856.5630524;-35.57807855764607
1739209856.563054;-38.13080360867914
1739209856.563056;-45.120503652039325
1739209856.563058;-45.120503652039325
1739209856.5630596;-35.57807855764607
1739209856.5630615;-33.981070128970906
1739209856.5630634;-45.120503652039325
1739209856.563065;-45.120503652039325
1739209856.563067;-38.13080360867914
1739209856.5630686;-45.120503652039325
1739209856.5630705;-38.13080360867914
1739209856.5630724;-32.816014438256545
1739209856.563074;-38.13080360867914
1739209856.563076;-45.120503652039325
1739209856.563078;-38.13080360867914
1739209856.5630796;-30.49652367304973
1739209856.5630815;-45.120503652039325
1739209856.5630834;-45.120503652039325
1739209856.563085;-33.981070128970906
1739209856.563087;-45.120503652039325
1739209856.5630887;-45.120503652039325
1739209856.5630906;-45.120503652039325
1739209856.5630925;-38.13080360867914
1739209856.5630941;-45.120503652039325
1739209856.563096;-38.13080360867914
1739209856.563098;-35.57807855764607
1739209856.5630996;-45.120503652039325
1739209856.5631015;-38.13080360867914
1739209856.5631032;-35.57807855764607
1739209856.563105;-45.120503652039325
1739209856.563107;-38.13080360867914
1739209856.5631087;-38.13080360867914
1739209856.5631106;-38.13080360867914
1739209856.5631125;-38.13080360867914
1739209856.5631142;-38.13080360867914
1739209856.563116;-38.13080360867914
1739209856.5631177;-31.141103565318915
1739209856.5631196;-38.13080360867914
1739209856.5631216;-38.13080360867914
1739209856.5631232;-38.13080360867914
1739209856.5631251;-38.13080360867914
1739209856.563127;-45.120503652039325
1739209856.5631287;-38.13080360867914
1739209856.5631306;-38.13080360867914
1739209856.5631323;-35.57807855764607
1739209856.5631342;-45.120503652039325
1739209856.563136;-38.13080360867914
1739209856.5631378;-45.120503652039325
1739209856.5631397;-45.120503652039325
1739209856.5631416;-45.120503652039325
1739209856.5631433;-45.120503652039325
1739209856.5631452;-45.120503652039325
1739209856.563147;-33.981070128970906
1739209856.5631487;-45.120503652039325
1739209856.5631506;-45.120503652039325
1739209856.5631523;-45.120503652039325
1739209856.5631542;-31.141103565318915
1739209856.5631561;-35.57807855764607
1739209856.5631578;-45.120503652039325
1739209856.5631597;-45.120503652039325
1739209856.5631616;-38.13080360867914
1739209856.5631633;-38.13080360867914
1739209856.5631652;-45.120503652039325
1739209856.5631669;-38.13080360867914
1739209856.5631688;-38.13080360867914
1739209856.5631707;-38.13080360867914
1739209856.5631723;-33.981070128970906
1739209856.5631742;-35.57807855764607
1739209856.5631762;-35.57807855764607
1739209856.5631778;-33.981070128970906
1739209856.5631797;-45.120503652039325
1739209856.5631814;-45.120503652039325
1739209856.5631833;-45.120503652039325
1739209856.5631852;-45.120503652039325
1739209856.563187;-38.13080360867914
1739209856.5631888;-35.57807855764607
1739209856.5631907;-28.992665084841942
1739209856.5631924;-32.816014438256545
1739209856.5631943;-45.120503652039325
1739209856.5631962;-45.120503652039325
1739209856.5631979;-33.981070128970906
1739209856.5631998;-38.13080360867914
1739209856.5632014;-45.120503652039325
1739209856.5632033;-45.120503652039325
1739209856.5632052;-45.120503652039325
1739209856.563207;-38.13080360867914
1739209856.5632088;-38.13080360867914
1739209856.5632107;-45.120503652039325
1739209856.5632124;-45.120503652039325
1739209856.5632143;-45.120503652039325
1739209856.563216;-45.120503652039325
1739209856.5632179;-38.13080360867914
1739209856.5632198;-45.120503652039325
1739209856.5632215;-45.120503652039325
1739209856.5632234;-45.120503652039325
1739209856.5632253;-38.13080360867914
1739209856.563227;-45.120503652039325
1739209856.5632288;-38.13080360867914
1739209856.5632305;-38.13080360867914
1739209856.5632324;-45.120503652039325
1739209856.5632343;-28.58837851428586
1739209856.563236;-32.816014438256545
1739209856.563238;-38.13080360867914
1739209856.5632398;-45.120503652039325
1739209856.5632415;-33.981070128970906
1739209856.5632434;-38.13080360867914
1739209856.563245;-45.120503652039325
1739209856.563247;-35.57807855764607
1739209856.5632489;-33.981070128970956
1739209856.5632505;-45.120503652039325
1739209856.5632524;-38.13080360867914
1739209856.5632544;-38.13080360867914
1739209856.563256;-38.13080360867914
1739209856.563258;-38.13080360867914
1739209856.5632598;-38.13080360867914
1739209856.5632615;-45.120503652039325
1739209856.5632634;-32.816014438256545
1739209856.563265;-32.816014438256545
1739209856.563267;-38.13080360867914
1739209856.563269;-35.57807855764607
1739209856.5632706;-38.13080360867914
1739209856.5632725;-45.120503652039325
1739209856.5632744;-45.120503652039325
1739209856.563276;-38.13080360867914
1739209856.563278;-38.13080360867914
1739209856.5632796;-45.120503652039325
1739209856.5632815;-38.13080360867914
1739209856.5632834;-45.120503652039325
1739209856.563285;-35.57807855764607
1739209856.563287;-38.13080360867914
1739209856.563289;-45.120503652039325
1739209856.5632906;-35.57807855764607
1739209856.5632925;-45.120503652039325
1739209856.5632942;-45.120503652039325
1739209856.563296;-38.13080360867914
1739209856.563298;-35.57807855764607
1739209856.5632997;-45.120503652039325
1739209856.5633016;-38.13080360867914
1739209856.5633035;-32.816014438256545
1739209856.5633051;-45.120503652039325
1739209856.563307;-35.57807855764607
1739209856.563309;-35.57807855764607
1739209856.5633106;-38.13080360867914
1739209856.5633125;-38.13080360867914
1739209856.5633142;-35.57807855764607
1739209856.563316;-38.13080360867914
1739209856.563318;-45.120503652039325
1739209856.5633197;-45.120503652039325
1739209856.5633216;-45.120503652039325
1739209856.5633235;-38.13080360867914
1739209856.5633252;-38.13080360867914
1739209856.563327;-45.120503652039325
1739209856.5633287;-38.13080360867914
1739209856.5633307;-32.816014438256545
1739209856.5633326;-38.13080360867914
1739209856.5633342;-45.120503652039325
1739209856.5633361;-35.57807855764607
1739209856.563338;-32.816014438256545
1739209856.5633397;-45.120503652039325
1739209856.5633416;-38.13080360867914
1739209856.5633433;-45.120503652039325
1739209856.5633452;-45.120503652039325
1739209856.563347;-38.13080360867914
1739209856.5633488;-38.13080360867914
1739209856.5633507;-45.120503652039325
1739209856.5633526;-45.120503652039325
1739209856.5633543;-38.13080360867914
1739209856.5633562;-38.13080360867914
1739209856.5633578;-45.120503652039325
1739209856.5633597;-32.816014438256545
1739209856.5633616;-45.120503652039325
1739209856.5633633;-33.981070128970906
1739209856.5633652;-38.13080360867914
1739209856.5633671;-33.981070128970906
1739209856.5633688;-33.981070128970906
1739209856.5633707;-38.13080360867914
1739209856.5633726;-38.13080360867914
1739209856.5633743;-38.13080360867914
1739209856.5633762;-38.13080360867914
1739209856.5633779;-38.13080360867914
1739209856.5633798;-38.13080360867914
1739209856.5633817;-38.13080360867914
1739209856.5633833;-38.13080360867914
1739209856.5633852;-35.57807855764607
1739209856.5633872;-38.13080360867914
1739209856.5633888;-45.120503652039325
1739209856.5633907;-38.13080360867914
1739209856.5633924;-32.816014438256545
1739209856.5633943;-45.120503652039325
1739209856.5633962;-45.120503652039325
1739209856.563398;-38.13080360867914
1739209856.5633998;-45.120503652039325
1739209856.5634017;-35.57807855764607
1739209856.5634034;-32.816014438256545
1739209856.5634053;-38.13080360867914
1739209856.563407;-45.120503652039325
1739209856.5634089;-38.13080360867914
1739209856.5634108;-28.992665084841942
1739209856.5634124;-31.141103565318915
1739209856.5634143;-38.13080360867914
1739209856.5634162;-45.120503652039325
1739209856.563418;-45.120503652039325
1739209856.5634198;-45.120503652039325
1739209856.5634215;-35.57807855764607
1739209856.5634234;-38.13080360867914
1739209856.5634253;-35.57807855764607
1739209856.563427;-30.49652367304973
1739209856.5634289;-33.981070128970906
1739209856.5634308;-38.13080360867914
1739209856.5634325;-45.120503652039325
1739209856.5634344;-38.13080360867914
1739209856.5634363;-33.981070128970906
1739209856.563438;-45.120503652039325
1739209856.5634398;-33.981070128970906
1739209856.5634415;-30.49652367304973
1739209856.5634434;-45.120503652039325
1739209856.5634453;-38.13080360867914
1739209856.563447;-38.13080360867914
1739209856.563449;-38.13080360867914
1739209856.5634508;-45.120503652039325
1739209856.5634525;-45.120503652039325
1739209856.5634544;-38.13080360867914
1739209856.563456;-45.120503652039325
1739209856.563458;-45.120503652039325
1739209856.5634599;-38.13080360867914
1739209856.5634615;-45.120503652039325
1739209856.5634634;-38.13080360867914
1739209856.5634654;-33.981070128970906
1739209856.563467;-38.13080360867914
1739209856.563469;-38.13080360867914
1739209856.5634706;-28.992665084841942
1739209856.5634725;-38.13080360867914
1739209856.5634744;-38.13080360867914
1739209856.563476;-45.120503652039325
1739209856.563478;-38.13080360867914
1739209856.56348;-33.981070128970906
1739209856.5634816;-45.120503652039325
1739209856.5634835;-38.13080360867914
1739209856.5634854;-30.49652367304973
1739209856.563487;-38.13080360867914
1739209856.563489;-38.13080360867914
1739209856.5634906;-45.120503652039325
1739209856.5634925;-38.13080360867914
1739209856.5634944;-33.981070128970906
1739209856.563496;-38.13080360867914
1739209856.563498;-38.13080360867914
1739209856.5635;-31.141103565318915
1739209856.5635016;-45.120503652039325
1739209856.5635035;-38.13080360867914
1739209856.5635052;-38.13080360867914
1739209856.563507;-45.120503652039325
1739209856.563509;-38.13080360867914
1739209856.5635107;-45.120503652039325
1739209856.5635126;-45.120503652039325
1739209856.5635145;-38.13080360867914
1739209856.5635161;-35.57807855764607
1739209856.563518;-38.13080360867914
1739209856.5635197;-45.120503652039325
1739209856.5635216;-31.141103565318915
1739209856.5635235;-32.816014438256545
1739209856.5635252;-45.120503652039325
1739209856.563527;-45.120503652039325
1739209856.563529;-35.57807855764607
1739209856.5635307;-38.13080360867914
1739209856.5635326;-38.13080360867914
1739209856.5635343;-38.13080360867914
1739209856.5635362;-38.13080360867914
1739209856.563538;-38.13080360867914
1739209856.5635397;-38.13080360867914
1739209856.5635417;-45.120503652039325
1739209856.5635436;-33.981070128970906
1739209856.5635452;-45.120503652039325
1739209856.5635471;-45.120503652039325
1739209856.563549;-32.816014438256545
1739209856.5635507;-38.13080360867914
1739209856.5635526;-45.120503652039325
1739209856.5635543;-38.13080360867914
1739209856.5635562;-45.120503652039325
1739209856.563558;-38.13080360867914
1739209856.5635598;-35.57807855764607
1739209856.5635617;-45.120503652039325
1739209856.5635636;-45.120503652039325
1739209856.5635653;-38.13080360867914
1739209856.5635672;-38.13080360867914
1739209856.5635688;-45.120503652039325
1739209856.5635707;-45.120503652039325
1739209856.5635726;-45.120503652039325
1739209856.5635743;-45.120503652039325
1739209856.5635762;-38.13080360867914
1739209856.5635781;-38.13080360867914
1739209856.5635798;-45.120503652039325
1739209856.5635817;-45.120503652039325
1739209856.5635834;-38.13080360867914
1739209856.5635853;-38.13080360867914
1739209856.5635872;-38.13080360867914
1739209856.5635889;-45.120503652039325
1739209856.5635908;-45.120503652039325
1739209856.5635927;-45.120503652039325
1739209856.5635943;-45.120503652039325
1739209856.5635962;-45.120503652039325
1739209856.5635982;-45.120503652039325
1739209856.5635998;-38.13080360867914
1739209856.5636017;-38.13080360867914
1739209856.5636034;-32.816014438256545
1739209856.5636053;-38.13080360867914
1739209856.5636072;-38.13080360867914
1739209856.563609;-35.57807855764607
1739209856.5636108;-32.816014438256545
1739209856.5636127;-45.120503652039325
1739209856.5636144;-45.120503652039325
1739209856.5636163;-35.57807855764607
1739209856.563618;-35.57807855764607
1739209856.5636199;-45.120503652039325
1739209856.5636218;-45.120503652039325
1739209856.5636234;-45.120503652039325
1739209856.5636253;-38.13080360867914
1739209856.5636272;-45.120503652039325
1739209856.563629;-45.120503652039325
1739209856.5636308;-45.120503652039325
1739209856.5636325;-38.13080360867914
1739209856.5636344;-32.816014438256545
1739209856.5636363;-35.57807855764607
1739209856.563638;-38.13080360867914
1739209856.5636399;-38.13080360867914
1739209856.5636418;-38.13080360867914
1739209856.5636435;-45.120503652039325
1739209856.5636454;-35.57807855764607
1739209856.563647;-26.991370085610736
1739209856.563649;-38.13080360867914
1739209856.5636508;-38.13080360867914
1739209856.5636525;-38.13080360867914
1739209856.5636544;-32.816014438256545
1739209856.5636563;-45.120503652039325
1739209856.563658;-45.120503652039325
1739209856.56366;-45.120503652039325
1739209856.5636618;-45.120503652039325
1739209856.5636635;-45.120503652039325
1739209856.5636654;-45.120503652039325
1739209856.563667;-38.13080360867914
1739209856.563669;-45.120503652039325
1739209856.5636709;-45.120503652039325
1739209856.5636725;-38.13080360867914
1739209856.5636744;-38.13080360867914
1739209856.5636764;-35.57807855764607
1739209856.563678;-45.120503652039325
1739209856.56368;-45.120503652039325
1739209856.5636816;-45.120503652039325
1739209856.5636835;-45.120503652039325
1739209856.5636854;-35.57807855764607
1739209856.563687;-38.13080360867914
1739209856.563689;-38.13080360867914
1739209856.563691;-30.49652367304973
1739209856.5636926;-35.57807855764607
1739209856.5636945;-45.120503652039325
1739209856.5636961;-38.13080360867914
1739209856.563698;-38.13080360867914
1739209856.5637;-45.120503652039325
1739209856.5637016;-45.120503652039325
1739209856.5637035;-38.13080360867914
1739209856.5637054;-38.13080360867914
1739209856.563707;-45.120503652039325
1739209856.563709;-38.13080360867914
1739209856.5637107;-45.120503652039325
1739209856.5637126;-45.120503652039325
1739209856.5637145;-38.13080360867914
1739209856.5637162;-45.120503652039325
1739209856.563718;-38.13080360867914
1739209856.56372;-27.267205301931607
1739209856.5637217;-38.13080360867914
1739209856.5637236;-45.120503652039325
1739209856.5637255;-38.13080360867914
1739209856.5637271;-33.981070128970906
1739209856.563729;-38.13080360867914
1739209856.5637307;-45.120503652039325
1739209856.5637326;-45.120503652039325
1739209856.5637345;-45.120503652039325
1739209856.5637362;-45.120503652039325
1739209856.563738;-38.13080360867914
1739209856.56374;-45.120503652039325
1739209856.5637417;-45.120503652039325
1739209856.5637436;-38.13080360867914
1739209856.5637453;-45.120503652039325
1739209856.5637472;-45.120503652039325
1739209856.563749;-45.120503652039325
1739209856.5637507;-45.120503652039325
1739209856.5637527;-45.120503652039325
1739209856.5637546;-45.120503652039325
1739209856.5637562;-45.120503652039325
1739209856.5637581;-38.13080360867914
1739209856.5637598;-45.120503652039325
1739209856.5637617;-38.13080360867914
1739209856.5637636;-33.981070128970906
1739209856.5637653;-38.13080360867914
1739209856.5637672;-45.120503652039325
1739209856.563769;-33.981070128970906
1739209856.5637708;-33.981070128970906
1739209856.5637727;-31.141103565318915
1739209856.5637746;-38.13080360867914
1739209856.5637763;-38.13080360867914
1739209856.5637782;-38.13080360867914
1739209856.5637798;-38.13080360867914
1739209856.5637817;-38.13080360867914
1739209856.5637836;-45.120503652039325
1739209856.5637853;-45.120503652039325
1739209856.5637872;-45.120503652039325
1739209856.5637891;-38.13080360867914
1739209856.5637908;-45.120503652039325
1739209856.5637927;-38.13080360867914
1739209856.5637944;-38.13080360867914
1739209856.5637963;-45.120503652039325
1739209856.5637982;-38.13080360867914
1739209856.5637999;-45.120503652039325
1739209856.5638018;-45.120503652039325
1739209856.5638037;-45.120503652039325
1739209856.5638053;-45.120503652039325
1739209856.5638072;-38.13080360867914
1739209856.563809;-38.13080360867914
1739209856.5638108;-45.120503652039325
1739209856.5638127;-45.120503652039325
1739209856.5638144;-45.120503652039325
1739209856.5638163;-38.13080360867914
1739209856.5638182;-45.120503652039325
1739209856.56382;-45.120503652039325
1739209856.5638218;-45.120503652039325
1739209856.5638235;-45.120503652039325
