CAN Message; 0x98:000037e184a81b13
1739209826.9963737;-45.120503652039325
1739209826.9963772;-45.120503652039325
1739209826.996381;-38.13080360867914
1739209826.9963849;-45.120503652039325
1739209826.9963884;-38.13080360867914
1739209826.9963923;-45.120503652039325
1739209826.996396;-45.120503652039325
1739209826.9963996;-33.981070128970906
1739209826.9964035;-38.13080360867914
1739209826.9964073;-45.120503652039325
1739209826.996411;-38.13080360867914
1739209826.9964147;-35.57807855764607
1739209826.9964185;-38.13080360867914
1739209826.9964223;-45.120503652039325
1739209826.9964259;-38.13080360867914
1739209826.9964297;-38.13080360867914
1739209826.9964335;-45.120503652039325
1739209826.996437;-45.120503652039325
1739209826.996441;-38.13080360867914
1739209826.9964447;-32.816014438256545
1739209826.9964485;-45.120503652039325
1739209826.996452;-45.120503652039325
1739209826.996456;-38.13080360867914
1739209826.9964597;-35.57807855764607
1739209826.9964633;-38.13080360867914
1739209826.996467;-38.13080360867914
1739209826.996471;-45.120503652039325
1739209826.9964745;-38.13080360867914
1739209826.9964783;-38.13080360867914
1739209826.9964821;-45.120503652039325
1739209826.9964857;-45.120503652039325
1739209826.9964895;-38.13080360867914
1739209826.9964933;-35.57807855764607
1739209826.9964972;-32.816014438256545
1739209826.9965007;-38.13080360867914
1739209826.9965045;-38.13080360867914
1739209826.9965084;-38.13080360867914
1739209826.996512;-38.13080360867914
1739209826.9965158;-38.13080360867914
1739209826.9965196;-38.13080360867914
1739209826.9965231;-38.13080360867914
1739209826.996527;-38.13080360867914
1739209826.9965308;-45.120503652039325
1739209826.9965346;-45.120503652039325
1739209826.9965382;-45.120503652039325
1739209826.996542;-45.120503652039325
1739209826.9965458;-38.13080360867914
1739209826.9965494;-38.13080360867914
1739209826.9965532;-38.13080360867914
1739209826.996557;-45.120503652039325
1739209826.9965606;-33.981070128970906
1739209826.9965644;-35.57807855764607
1739209826.9965682;-38.13080360867914
1739209826.9965718;-38.13080360867914
1739209826.9965756;-38.13080360867914
1739209826.9965794;-45.120503652039325
1739209826.9965832;-45.120503652039325
1739209826.9965868;-38.13080360867914
1739209826.9965906;-45.120503652039325
1739209826.9965944;-45.120503652039325
1739209826.996598;-45.120503652039325
1739209826.9966018;-45.120503652039325
1739209826.9966056;-38.13080360867914
1739209826.9966092;-31.141103565318915
1739209826.996613;-33.981070128970906
1739209826.9966168;-45.120503652039325
1739209826.9966207;-38.13080360867914
1739209826.9966242;-45.120503652039325
1739209826.996628;-33.981070128970906
1739209826.9966319;-45.120503652039325
1739209826.9966354;-38.13080360867914
1739209826.9966393;-45.120503652039325
1739209826.996643;-45.120503652039325
1739209826.9966466;-38.13080360867914
1739209826.9966505;-45.120503652039325
1739209826.9966543;-38.13080360867914
1739209826.9966578;-28.992665084841942
1739209826.9966617;-45.120503652039325
1739209826.9966655;-38.13080360867914
1739209826.9966693;-35.57807855764607
1739209826.9966729;-45.120503652039325
1739209826.9966767;-45.120503652039325
1739209826.9966805;-38.13080360867914
1739209826.996684;-33.981070128970906
1739209826.996688;-29.438486411369347
1739209826.9966917;-38.13080360867914
1739209826.9966953;-33.981070128970906
1739209826.996699;-35.57807855764607
1739209826.996703;-38.13080360867914
1739209826.9967065;-38.13080360867914
1739209826.9967103;-45.120503652039325
1739209826.996714;-38.13080360867914
1739209826.996718;-28.992665084841942
1739209826.9967215;-45.120503652039325
1739209826.9967253;-45.120503652039325
1739209826.9967291;-45.120503652039325
1739209826.9967327;-38.13080360867914
1739209826.9967365;-45.120503652039325
1739209826.9967403;-38.13080360867914
1739209826.996744;-45.120503652039325
1739209826.9967477;-38.13080360867914
1739209826.9967515;-38.13080360867914
1739209826.9967554;-45.120503652039325
1739209826.996759;-45.120503652039325
1739209826.9967628;-38.13080360867914
1739209826.9967666;-38.13080360867914
1739209826.9967701;-38.13080360867914
1739209826.996774;-45.120503652039325
1739209826.9967778;-32.81601443825658
1739209826.9967813;-45.120503652039325
1739209826.9967852;-35.57807855764607
1739209826.996789;-45.120503652039325
1739209826.9967926;-38.13080360867914
1739209826.9967964;-35.57807855764607
1739209826.9968002;-45.120503652039325
1739209826.996804;-38.13080360867914
1739209826.9968076;-27.267205301931607
1739209826.9968114;-45.120503652039325
1739209826.9968152;-38.13080360867914
1739209826.9968188;-35.57807855764607
1739209826.9968226;-45.120503652039325
1739209826.9968264;-45.120503652039325
1739209826.99683;-33.981070128970906
1739209826.9968338;-38.13080360867914
1739209826.9968376;-38.13080360867914
1739209826.9968414;-45.120503652039325
1739209826.996845;-38.13080360867914
1739209826.9968488;-38.13080360867914
1739209826.9968526;-38.13080360867914
1739209826.9968562;-45.120503652039325
1739209826.99686;-45.120503652039325
1739209826.9968638;-45.120503652039325
1739209826.9968674;-45.120503652039325
1739209826.9968712;-38.13080360867914
1739209826.996875;-35.57807855764607
1739209826.9968786;-35.57807855764607
1739209826.9968824;-38.13080360867914
1739209826.9968863;-45.120503652039325
1739209826.99689;-45.120503652039325
1739209826.9968936;-45.120503652039325
1739209826.9968975;-31.141103565318915
1739209826.9969013;-38.13080360867914
1739209826.9969049;-38.13080360867914
1739209826.9969087;-35.57807855764607
1739209826.9969125;-38.13080360867914
1739209826.996916;-45.120503652039325
1739209826.9969199;-38.13080360867914
1739209826.9969237;-38.13080360867914
1739209826.9969275;-45.120503652039325
1739209826.996931;-45.120503652039325
1739209826.996935;-45.120503652039325
1739209826.9969387;-38.13080360867914
1739209826.9969423;-35.57807855764607
1739209826.996946;-45.120503652039325
1739209826.99695;-38.13080360867914
1739209826.9969535;-45.120503652039325
1739209826.9969573;-32.816014438256545
1739209826.996961;-29.438486411369333
1739209826.9969647;-45.120503652039325
1739209826.9969685;-33.981070128970906
1739209826.9969723;-26.991370085610722
1739209826.9969761;-31.141103565318943
1739209826.9969797;-38.13080360867914
1739209826.9969835;-29.438486411369333
1739209826.9969873;-30.49652367304973
1739209826.996991;-38.13080360867914
1739209826.9969947;-35.57807855764607
1739209826.9969985;-30.49652367304973
1739209826.9970021;-45.120503652039325
1739209826.997006;-38.13080360867914
1739209826.9970098;-31.141103565318915
1739209826.9970136;-33.981070128970906
1739209826.9970171;-29.438486411369347
1739209826.997021;-23.50682362968953
1739209826.9970248;-26.487275050834725
1739209826.9970284;-31.141103565318915
1739209826.9970322;-26.991370085610736
1739209826.997036;-28.58837851428586
1739209826.9970396;-38.13080360867914
1739209826.9970434;-31.141103565318915
1739209826.9970472;-33.981070128970906
1739209826.9970508;-31.141103565318915
1739209826.9970546;-35.57807855764607
1739209826.9970584;-33.981070128970906
1739209826.9970622;-33.981070128970956
1739209826.9970658;-24.292649948874775
1739209826.9970696;-22.448786368009156
1739209826.9970734;-29.438486411369347
1739209826.997077;-31.141103565318915
1739209826.9970808;-38.13080360867914
1739209826.9970846;-45.120503652039325
1739209826.9970882;-45.120503652039325
1739209826.997092;-38.13080360867914
1739209826.9970958;-45.120503652039325
1739209826.9970996;-33.981070128970906
1739209826.9971032;-45.120503652039325
1739209826.997107;-33.981070128970906
1739209826.9971108;-33.981070128970956
1739209826.9971144;-28.588378514285886
1739209826.9971182;-30.49652367304973
1739209826.997122;-38.13080360867914
1739209826.9971256;-33.981070128970956
1739209826.9971294;-38.13080360867914
1739209826.9971333;-35.57807855764607
1739209826.9971368;-45.120503652039325
1739209826.9971406;-38.13080360867914
1739209826.9971445;-38.13080360867914
1739209826.9971483;-38.13080360867914
1739209826.9971519;-33.981070128970906
1739209826.9971557;-26.487275050834715
1739209826.9971595;-26.03565346325281
1739209826.997163;-35.57807855764607
1739209826.9971669;-45.120503652039325
1739209826.9971707;-38.13080360867914
1739209826.9971743;-35.57807855764607
1739209826.997178;-28.21854285175415
1739209826.997182;-45.120503652039325
1739209826.9971857;-27.267205301931607
1739209826.9971893;-33.981070128970906
1739209826.997193;-38.13080360867914
1739209826.997197;-38.13080360867914
1739209826.9972005;-32.81601443825658
1739209826.9972043;-24.151403521958727
1739209826.997208;-26.487275050834725
1739209826.9972117;-38.13080360867914
1739209826.9972155;-45.120503652039325
1739209826.9972193;-33.981070128970906
1739209826.997223;-31.141103565318893
1739209826.9972267;-33.981070128970906
1739209826.9972305;-38.13080360867914
1739209826.9972343;-45.120503652039325
1739209826.997238;-38.13080360867914
1739209826.9972417;-45.120503652039325
1739209826.9972456;-33.981070128970906
1739209826.9972491;-25.826314394896357
1739209826.997253;-23.16150712794695
1739209826.9972568;-45.120503652039325
1739209826.9972603;-29.438486411369354
1739209826.9972641;-25.25278630937684
1739209826.997268;-33.981070128970906
1739209826.9972715;-33.981070128970906
1739209826.9972754;-33.981070128970906
1739209826.9972792;-33.981070128970906
1739209826.997283;-38.13080360867914
1739209826.9972866;-33.981070128970906
1739209826.9972904;-33.981070128970956
1739209826.9972942;-31.141103565318915
1739209826.9972978;-21.522148828640407
1739209826.9973016;-29.438486411369347
1739209826.9973054;-45.120503652039325
1739209826.997309;-31.141103565318915
1739209826.9973128;-31.141103565318915
1739209826.9973166;-28.992665084841942
1739209826.9973204;-38.13080360867914
1739209826.997324;-33.981070128970906
1739209826.9973278;-35.57807855764607
1739209826.9973316;-38.13080360867914
1739209826.9973352;-45.120503652039325
1739209826.997339;-33.981070128970956
1739209826.9973428;-23.75329798047523
1739209826.9973464;-25.252786309376837
1739209826.9973502;-28.588378514285886
1739209826.997354;-45.120503652039325
1739209826.9973576;-26.487275050834715
1739209826.9973614;-38.13080360867914
1739209826.9973652;-45.120503652039325
1739209826.997369;-45.120503652039325
1739209826.9973726;-33.981070128970906
1739209826.9973764;-38.13080360867914
1739209826.9973803;-38.13080360867914
1739209826.9973838;-38.13080360867914
1739209826.9973876;-38.13080360867914
1739209826.9973915;-38.13080360867914
1739209826.997395;-45.120503652039325
1739209826.9973989;-45.120503652039325
1739209826.9974027;-33.981070128970906
1739209826.9974065;-38.13080360867914
1739209826.99741;-45.120503652039325
1739209826.9974139;-45.120503652039325
1739209826.9974177;-38.13080360867914
1739209826.9974213;-38.13080360867914
1739209826.997425;-38.13080360867914
1739209826.997429;-32.816014438256545
1739209826.9974325;-38.13080360867914
1739209826.9974363;-38.13080360867914
1739209826.99744;-45.120503652039325
1739209826.9974437;-38.13080360867914
1739209826.9974475;-35.57807855764607
1739209826.9974513;-45.120503652039325
1739209826.9974551;-35.57807855764607
1739209826.9974587;-45.120503652039325
1739209826.9974625;-45.120503652039325
1739209826.9974663;-38.13080360867914
1739209826.99747;-32.816014438256545
1739209826.9974737;-31.141103565318915
1739209826.9974775;-38.13080360867914
1739209826.997481;-38.13080360867914
1739209826.997485;-30.49652367304973
1739209826.9974887;-33.981070128970906
1739209826.9974926;-33.981070128970906
1739209826.9974961;-38.13080360867914
1739209826.9975;-45.120503652039325
1739209826.9975038;-38.13080360867914
1739209826.9975073;-45.120503652039325
1739209826.9975111;-38.13080360867914
1739209826.997515;-45.120503652039325
1739209826.9975185;-45.120503652039325
1739209826.9975224;-45.120503652039325
1739209826.9975262;-33.981070128970906
1739209826.9975297;-38.13080360867914
1739209826.9975336;-45.120503652039325
1739209826.9975374;-33.981070128970906
1739209826.9975412;-38.13080360867914
1739209826.9975448;-38.13080360867914
1739209826.9975486;-38.13080360867914
1739209826.9975524;-35.57807855764607
1739209826.997556;-38.13080360867914
1739209826.9975598;-38.13080360867914
1739209826.9975636;-38.13080360867914
1739209826.9975672;-45.120503652039325
1739209826.997571;-45.120503652039325
1739209826.9975748;-45.120503652039325
1739209826.9975786;-45.120503652039325
1739209826.9975822;-35.57807855764607
1739209826.997586;-45.120503652039325
1739209826.9975898;-38.13080360867914
1739209826.9975934;-38.13080360867914
1739209826.9975972;-38.13080360867914
1739209826.997601;-38.13080360867914
1739209826.9976046;-45.120503652039325
1739209826.9976084;-33.981070128970906
1739209826.9976122;-38.13080360867914
1739209826.9976158;-38.13080360867914
1739209826.9976196;-45.120503652039325
1739209826.9976234;-35.57807855764607
1739209826.9976273;-29.438486411369333
1739209826.9976308;-38.13080360867914
1739209826.9976346;-45.120503652039325
1739209826.9976385;-38.13080360867914
1739209826.997642;-31.141103565318915
1739209826.9976459;-38.13080360867914
1739209826.9976497;-45.120503652039325
1739209826.9976532;-45.120503652039325
1739209826.997657;-45.120503652039325
1739209826.9976609;-45.120503652039325
1739209826.9976645;-45.120503652039325
1739209826.9976683;-45.120503652039325
1739209826.997672;-45.120503652039325
1739209826.997676;-45.120503652039325
1739209826.9976795;-35.57807855764607
1739209826.9976833;-28.992665084841942
1739209826.997687;-31.141103565318915
1739209826.9976907;-33.981070128970956
1739209826.9976945;-32.816014438256545
1739209826.9976983;-45.120503652039325
1739209826.997702;-31.141103565318915
1739209826.9977057;-25.62660358559016
1739209826.9977095;-38.13080360867914
1739209826.9977133;-28.58837851428586
1739209826.997717;-24.151403521958727
1739209826.9977207;-31.14110356531892
1739209826.9977245;-45.120503652039325
1739209826.997728;-45.120503652039325
1739209826.997732;-45.120503652039325
1739209826.9977357;-45.120503652039325
1739209826.9977393;-26.991370085610736
1739209826.9977431;-32.81601443825658
1739209826.997747;-29.438486411369375
1739209826.9977505;-38.13080360867914
1739209826.9977543;-38.13080360867914
1739209826.9977582;-35.57807855764607
1739209826.997762;-45.120503652039325
1739209826.9977655;-33.981070128970906
1739209826.9977694;-45.120503652039325
1739209826.9977732;-45.120503652039325
1739209826.9977767;-45.120503652039325
1739209826.9977806;-38.13080360867914
1739209826.9977844;-38.13080360867914
1739209826.997788;-45.120503652039325
1739209826.9977918;-45.120503652039325
1739209826.9977956;-27.267205301931607
1739209826.9977994;-32.816014438256545
1739209826.997803;-45.120503652039325
1739209826.9978068;-45.120503652039325
1739209826.9978106;-33.981070128970906
1739209826.9978142;-38.13080360867914
1739209826.997818;-38.13080360867914
1739209826.9978218;-45.120503652039325
1739209826.9978254;-45.120503652039325
1739209826.9978292;-45.120503652039325
1739209826.997833;-38.13080360867914
1739209826.9978366;-45.120503652039325
1739209826.9978404;-33.981070128970906
1739209826.9978442;-31.141103565318893
1739209826.997848;-45.120503652039325
1739209826.9978516;-45.120503652039325
1739209826.9978554;-45.120503652039325
1739209826.9978592;-38.13080360867914
1739209826.9978628;-38.13080360867914
1739209826.9978666;-45.120503652039325
1739209826.9978704;-45.120503652039325
1739209826.997874;-32.816014438256545
1739209826.9978778;-45.120503652039325
1739209826.9978817;-45.120503652039325
1739209826.9978855;-28.992665084841942
1739209826.997889;-38.13080360867914
1739209826.9978929;-38.13080360867914
1739209826.9978967;-38.13080360867914
1739209826.9979002;-38.13080360867914
1739209826.997904;-45.120503652039325
1739209826.9979079;-38.13080360867914
1739209826.9979115;-45.120503652039325
1739209826.9979153;-45.120503652039325
1739209826.997919;-33.981070128970906
1739209826.9979227;-38.13080360867914
1739209826.9979265;-45.120503652039325
1739209826.9979303;-33.981070128970906
1739209826.997934;-32.816014438256545
1739209826.9979377;-38.13080360867914
1739209826.9979415;-45.120503652039325
1739209826.9979453;-35.57807855764607
1739209826.997949;-38.13080360867914
1739209826.9979527;-45.120503652039325
1739209826.9979565;-45.120503652039325
1739209826.99796;-45.120503652039325
1739209826.997964;-45.120503652039325
1739209826.9979677;-45.120503652039325
1739209826.9979715;-45.120503652039325
1739209826.997975;-45.120503652039325
1739209826.997979;-45.120503652039325
1739209826.9979827;-45.120503652039325
1739209826.9979863;-45.120503652039325
1739209826.9979901;-38.13080360867914
1739209826.997994;-38.13080360867914
1739209826.9979975;-45.120503652039325
1739209826.9980013;-45.120503652039325
1739209826.9980052;-35.57807855764607
1739209826.9980087;-32.816014438256545
1739209826.9980125;-38.13080360867914
1739209826.9980164;-35.57807855764607
1739209826.9980202;-45.120503652039325
1739209826.9980237;-35.57807855764607
1739209826.9980276;-38.13080360867914
1739209826.9980314;-38.13080360867914
1739209826.998035;-38.13080360867914
1739209826.9980388;-45.120503652039325
1739209826.9980426;-45.120503652039325
1739209826.9980462;-38.13080360867914
1739209826.99805;-45.120503652039325
1739209826.9980538;-45.120503652039325
1739209826.9980576;-45.120503652039325
1739209826.9980612;-45.120503652039325
1739209826.998065;-38.13080360867914
1739209826.9980688;-32.816014438256545
1739209826.9980724;-38.13080360867914
1739209826.9980762;-45.120503652039325
1739209826.99808;-38.13080360867914
1739209826.9980836;-35.57807855764607
1739209826.9980874;-38.13080360867914
1739209826.9980912;-45.120503652039325
1739209826.9980948;-38.13080360867914
1739209826.9980986;-30.49652367304973
1739209826.9981024;-38.13080360867914
1739209826.9981062;-45.120503652039325
1739209826.9981098;-45.120503652039325
1739209826.9981136;-45.120503652039325
1739209826.9981174;-38.13080360867914
1739209826.998121;-38.13080360867914
1739209826.9981248;-38.13080360867914
1739209826.9981287;-38.13080360867914
1739209826.9981322;-45.120503652039325
1739209826.998136;-45.120503652039325
1739209826.9981399;-45.120503652039325
1739209826.9981437;-45.120503652039325
1739209826.9981472;-45.120503652039325
1739209826.998151;-38.13080360867914
1739209826.9981549;-33.981070128970906
1739209826.9981585;-38.13080360867914
1739209826.9981623;-38.13080360867914
1739209826.998166;-35.57807855764607
1739209826.9981697;-45.120503652039325
1739209826.9981735;-35.57807855764607
1739209826.9981773;-38.13080360867914
1739209826.9981809;-38.13080360867914
1739209826.9981847;-45.120503652039325
1739209826.9981885;-31.141103565318915
1739209826.9981923;-33.981070128970906
1739209826.998196;-45.120503652039325
1739209826.9981997;-38.13080360867914
1739209826.9982035;-32.816014438256545
1739209826.998207;-38.13080360867914
1739209826.998211;-45.120503652039325
1739209826.9982147;-38.13080360867914
1739209826.9982183;-32.81601443825658
1739209826.998222;-45.120503652039325
1739209826.998226;-38.13080360867914
1739209826.9982295;-45.120503652039325
1739209826.9982333;-45.120503652039325
1739209826.9982371;-38.13080360867914
1739209826.998241;-45.120503652039325
1739209826.9982445;-38.13080360867914
1739209826.9982483;-30.49652367304973
1739209826.9982522;-33.981070128970906
1739209826.9982557;-45.120503652039325
1739209826.9982595;-38.13080360867914
1739209826.9982634;-45.120503652039325
1739209826.998267;-33.981070128970906
1739209826.9982708;-38.13080360867914
1739209826.9982746;-38.13080360867914
1739209826.9982784;-38.13080360867914
1739209826.998282;-38.13080360867914
1739209826.9982858;-38.13080360867914
1739209826.9982896;-45.120503652039325
1739209826.9982932;-38.13080360867914
1739209826.998297;-38.13080360867914
1739209826.9983008;-45.120503652039325
1739209826.9983044;-38.13080360867914
1739209826.9983082;-38.13080360867914
1739209826.998312;-45.120503652039325
1739209826.9983156;-45.120503652039325
1739209826.9983194;-33.981070128970906
1739209826.9983232;-45.120503652039325
1739209826.998327;-38.13080360867914
1739209826.9983306;-45.120503652039325
1739209826.9983344;-45.120503652039325
1739209826.9983382;-33.981070128970906
1739209826.9983418;-33.981070128970906
1739209826.9983456;-45.120503652039325
1739209826.9983494;-45.120503652039325
1739209826.998353;-35.57807855764607
1739209826.9983568;-38.13080360867914
1739209826.9983606;-45.120503652039325
1739209826.9983644;-38.13080360867914
1739209826.998368;-38.13080360867914
1739209826.9983718;-45.120503652039325
1739209826.9983757;-45.120503652039325
1739209826.9983792;-33.981070128970906
1739209826.998383;-33.981070128970906
1739209826.9983895;-33.981070128970906
1739209826.998396;-38.13080360867914
1739209826.9984024;-38.13080360867914
1739209826.998409;-45.120503652039325
1739209826.9984155;-38.13080360867914
1739209826.998422;-45.120503652039325
1739209826.9984283;-38.13080360867914
1739209826.9984348;-38.13080360867914
1739209826.9984412;-45.120503652039325
1739209826.998448;-45.120503652039325
1739209826.9984543;-38.13080360867914
1739209826.9984608;-38.13080360867914
1739209826.9984672;-38.13080360867914
1739209826.9984736;-38.13080360867914
1739209826.99848;-38.13080360867914
1739209826.9984868;-35.57807855764607
1739209826.9984932;-38.13080360867914
1739209826.9984996;-38.13080360867914
1739209826.998506;-38.13080360867914
1739209826.9985125;-35.57807855764607
1739209826.998519;-38.13080360867914
1739209826.9985256;-45.120503652039325
1739209826.998532;-38.13080360867914
1739209826.9985385;-32.816014438256545
1739209826.998545;-45.120503652039325
1739209826.9985514;-45.120503652039325
1739209826.9985578;-38.13080360867914
1739209826.9985645;-38.13080360867914
1739209826.998571;-38.13080360867914
1739209826.9985774;-45.120503652039325
1739209826.9985838;-38.13080360867914
1739209826.9985902;-45.120503652039325
1739209826.9985967;-38.13080360867914
1739209826.9986033;-45.120503652039325
1739209826.9986098;-38.13080360867914
1739209826.9986162;-38.13080360867914
1739209826.9986227;-35.57807855764607
1739209826.998629;-38.13080360867914
1739209826.9986355;-45.120503652039325
1739209826.9986422;-45.120503652039325
1739209826.9986486;-45.120503652039325
1739209826.998655;-45.120503652039325
1739209826.9986615;-45.120503652039325
1739209826.998668;-38.13080360867914
1739209826.9986744;-45.120503652039325
1739209826.998681;-45.120503652039325
1739209826.9986875;-38.13080360867914
1739209826.998694;-38.13080360867914
1739209826.9987004;-38.13080360867914
1739209826.9987068;-38.13080360867914
1739209826.9987133;-38.13080360867914
1739209826.99872;-45.120503652039325
1739209826.9987264;-29.438486411369333
1739209826.9987328;-31.141103565318915
1739209826.9987392;-45.120503652039325
1739209826.9987457;-38.13080360867914
1739209826.998752;-45.120503652039325
1739209826.9987588;-33.981070128970906
1739209826.9987652;-45.120503652039325
1739209826.9987717;-45.120503652039325
1739209826.998778;-45.120503652039325
1739209826.9987845;-45.120503652039325
1739209826.998791;-38.13080360867914
1739209826.9987977;-45.120503652039325
1739209826.998804;-35.57807855764607
1739209826.9988105;-35.57807855764607
1739209826.998817;-45.120503652039325
1739209826.9988234;-45.120503652039325
1739209826.9988298;-45.120503652039325
1739209826.9988365;-45.120503652039325
1739209826.998843;-38.13080360867914
1739209826.9988494;-45.120503652039325
1739209826.9988558;-45.120503652039325
1739209826.9988623;-38.13080360867914
1739209826.9988687;-38.13080360867914
1739209826.9988754;-45.120503652039325
1739209826.9988818;-30.49652367304973
1739209826.9988883;-29.438486411369333
1739209826.9988947;-45.120503652039325
1739209826.9989011;-33.981070128970906
1739209826.9989076;-38.13080360867914
1739209826.9989142;-45.120503652039325
1739209826.9989207;-38.13080360867914
1739209826.998927;-38.13080360867914
1739209826.9989336;-38.13080360867914
1739209826.99894;-45.120503652039325
1739209826.9989464;-45.120503652039325
1739209826.998953;-38.13080360867914
1739209826.9989595;-35.57807855764607
1739209826.998966;-45.120503652039325
1739209826.9989724;-45.120503652039325
1739209826.9989789;-38.13080360867914
1739209826.9989853;-38.13080360867914
1739209826.998992;-45.120503652039325
1739209826.9989984;-35.57807855764607
1739209826.9990048;-35.57807855764607
1739209826.9990113;-45.120503652039325
1739209826.9990177;-45.120503652039325
1739209826.9990242;-38.13080360867914
1739209826.9990308;-38.13080360867914
1739209826.9990373;-35.57807855764607
1739209826.9990437;-35.57807855764607
1739209826.9990501;-45.120503652039325
1739209826.9990566;-45.120503652039325
1739209826.999063;-38.13080360867914
1739209826.9990695;-38.13080360867914
1739209826.9990761;-45.120503652039325
1739209826.9990826;-38.13080360867914
1739209826.999089;-45.120503652039325
1739209826.9990954;-45.120503652039325
1739209826.9991019;-38.13080360867914
1739209826.9991083;-38.13080360867914
1739209826.999115;-45.120503652039325
1739209826.9991214;-38.13080360867914
1739209826.9991279;-35.57807855764607
1739209826.9991343;-38.13080360867914
1739209826.9991407;-45.120503652039325
1739209826.9991472;-45.120503652039325
1739209826.9991539;-38.13080360867914
1739209826.9991603;-35.57807855764607
1739209826.9991667;-38.13080360867914
1739209826.9991732;-45.120503652039325
1739209826.9991796;-45.120503652039325
1739209826.999186;-38.13080360867914
1739209826.9991927;-45.120503652039325
1739209826.9991992;-38.13080360867914
1739209826.9992056;-38.13080360867914
1739209826.999212;-38.13080360867914
1739209826.9992185;-35.57807855764607
1739209826.999225;-35.57807855764607
1739209826.9992316;-45.120503652039325
1739209826.999238;-45.120503652039325
1739209826.9992445;-38.13080360867914
1739209826.999251;-38.13080360867914
1739209826.9992573;-38.13080360867914
1739209826.9992638;-45.120503652039325
1739209826.9992704;-45.120503652039325
1739209826.9992769;-45.120503652039325
1739209826.9992833;-38.13080360867914
1739209826.9992898;-45.120503652039325
1739209826.9992962;-45.120503652039325
1739209826.9993026;-38.13080360867914
1739209826.9993093;-38.13080360867914
1739209826.9993157;-45.120503652039325
1739209826.9993222;-45.120503652039325
1739209826.9993286;-38.13080360867914
1739209826.999335;-45.120503652039325
1739209826.9993415;-38.13080360867914
1739209826.9993482;-38.13080360867914
1739209826.9993546;-38.13080360867914
1739209826.999361;-33.981070128970906
1739209826.9993675;-38.13080360867914
1739209826.999374;-38.13080360867914
1739209826.9993804;-33.981070128970906
1739209826.999387;-31.141103565318915
1739209826.9993935;-45.120503652039325
1739209826.9994;-45.120503652039325
1739209826.9994063;-45.120503652039325
1739209826.9994128;-38.13080360867914
1739209826.9994192;-45.120503652039325
1739209826.999426;-45.120503652039325
1739209826.9994323;-45.120503652039325
1739209826.9994388;-45.120503652039325
1739209826.9994452;-45.120503652039325
1739209826.9994516;-38.13080360867914
1739209826.999458;-38.13080360867914
1739209826.9994648;-33.981070128970906
1739209826.9994712;-38.13080360867914
1739209826.9994776;-38.13080360867914
1739209826.999484;-38.13080360867914
1739209826.9994905;-38.13080360867914
1739209826.999497;-38.13080360867914
1739209826.9995036;-45.120503652039325
1739209826.99951;-38.13080360867914
1739209826.9995165;-30.49652367304973
1739209826.999523;-35.57807855764607
1739209826.9995294;-38.13080360867914
1739209826.9995358;-45.120503652039325
1739209826.9995425;-38.13080360867914
1739209826.999549;-35.57807855764607
1739209826.9995553;-38.13080360867914
1739209826.9995618;-38.13080360867914
1739209826.9995682;-26.991370085610722
1739209826.9995747;-38.13080360867914
1739209826.9995813;-45.120503652039325
1739209826.9995878;-38.13080360867914
1739209826.9995942;-38.13080360867914
1739209826.9996006;-38.13080360867914
1739209826.999607;-45.120503652039325
1739209826.9996135;-33.981070128970906
1739209826.9996202;-32.816014438256545
1739209826.9996266;-45.120503652039325
1739209826.999633;-45.120503652039325
1739209826.9996395;-38.13080360867914
1739209826.999646;-38.13080360867914
1739209826.9996524;-45.120503652039325
1739209826.999659;-38.13080360867914
1739209826.9996655;-45.120503652039325
1739209826.999672;-38.13080360867914
1739209826.9996784;-45.120503652039325
1739209826.9996848;-38.13080360867914
1739209826.9996912;-35.57807855764607
1739209826.999698;-45.120503652039325
1739209826.9997044;-45.120503652039325
1739209826.9997108;-38.13080360867914
1739209826.9997172;-38.13080360867914
1739209826.9997237;-31.141103565318915
1739209826.99973;-45.120503652039325
1739209826.9997365;-38.13080360867914
1739209826.9997432;-38.13080360867914
1739209826.9997497;-38.13080360867914
1739209826.999756;-45.120503652039325
1739209826.9997625;-38.13080360867914
1739209826.999769;-38.13080360867914
1739209826.9997754;-35.57807855764607
1739209826.999782;-45.120503652039325
1739209826.9997885;-45.120503652039325
1739209826.999795;-45.120503652039325
1739209826.9998014;-38.13080360867914
1739209826.9998078;-45.120503652039325
1739209826.9998143;-45.120503652039325
1739209826.999821;-45.120503652039325
1739209826.9998274;-33.981070128970906
1739209826.9998338;-32.816014438256545
1739209826.9998403;-45.120503652039325
1739209826.9998467;-45.120503652039325
1739209826.9998531;-38.13080360867914
1739209826.9998598;-35.57807855764607
1739209826.9998662;-38.13080360867914
1739209826.9998727;-38.13080360867914
1739209826.9998791;-33.981070128970906
1739209826.9998856;-35.57807855764607
1739209826.999892;-38.13080360867914
1739209826.9998987;-38.13080360867914
1739209826.999905;-38.13080360867914
1739209826.9999115;-45.120503652039325
1739209826.999918;-38.13080360867914
1739209826.9999244;-38.13080360867914
1739209826.9999309;-38.13080360867914
1739209826.9999375;-45.120503652039325
1739209826.999944;-45.120503652039325
1739209826.9999504;-38.13080360867914
1739209826.9999568;-38.13080360867914
1739209826.9999633;-35.57807855764607
1739209826.9999697;-38.13080360867914
1739209826.9999764;-45.120503652039325
1739209826.9999828;-38.13080360867914
1739209826.9999893;-38.13080360867914
1739209826.9999957;-38.13080360867914
