CAN Message; 0x1b8:0100dc1d80013f48
1739209802.023592;-45.120503652039325
1739209802.0235982;-45.120503652039325
1739209802.0236042;-45.120503652039325
1739209802.02361;-28.58837851428586
1739209802.0236163;-33.981070128970906
1739209802.0236223;-38.13080360867914
1739209802.0236282;-45.120503652039325
1739209802.0236342;-38.13080360867914
1739209802.0236404;-38.13080360867914
1739209802.0236464;-45.120503652039325
1739209802.0236523;-45.120503652039325
1739209802.0236583;-45.120503652039325
1739209802.0236645;-45.120503652039325
1739209802.0236704;-38.13080360867914
1739209802.0236764;-45.120503652039325
1739209802.0236826;-45.120503652039325
1739209802.0236886;-45.120503652039325
1739209802.0236945;-45.120503652039325
1739209802.0237005;-45.120503652039325
1739209802.0237067;-45.120503652039325
1739209802.0237126;-38.13080360867914
1739209802.0237186;-38.13080360867914
1739209802.0237246;-45.120503652039325
1739209802.0237308;-35.57807855764607
1739209802.0237367;-38.13080360867914
1739209802.0237427;-38.13080360867914
1739209802.0237489;-38.13080360867914
1739209802.0237548;-35.57807855764607
1739209802.0237608;-38.13080360867914
1739209802.0237668;-38.13080360867914
1739209802.023773;-45.120503652039325
1739209802.023779;-45.120503652039325
1739209802.0237849;-38.13080360867914
1739209802.0237908;-35.57807855764607
1739209802.023797;-38.13080360867914
1739209802.023803;-33.981070128970956
1739209802.023809;-45.120503652039325
1739209802.0238152;-35.57807855764607
1739209802.023821;-45.120503652039325
1739209802.023827;-38.13080360867914
1739209802.023833;-38.13080360867914
1739209802.0238392;-45.120503652039325
1739209802.0238452;-38.13080360867914
1739209802.0238512;-26.991370085610722
1739209802.023857;-31.141103565318915
1739209802.0238633;-45.120503652039325
1739209802.0238693;-38.13080360867914
1739209802.0238752;-33.981070128970906
1739209802.0238814;-33.981070128970906
1739209802.0238874;-45.120503652039325
1739209802.0238934;-45.120503652039325
1739209802.0238993;-45.120503652039325
1739209802.0239055;-45.120503652039325
1739209802.0239115;-45.120503652039325
1739209802.0239174;-45.120503652039325
1739209802.0239234;-45.120503652039325
1739209802.0239296;-35.57807855764607
1739209802.0239356;-38.13080360867914
1739209802.0239415;-38.13080360867914
1739209802.0239477;-38.13080360867914
1739209802.0239537;-38.13080360867914
1739209802.0239596;-38.13080360867914
1739209802.0239656;-38.13080360867914
1739209802.0239718;-45.120503652039325
1739209802.0239778;-45.120503652039325
1739209802.0239837;-30.49652367304973
1739209802.0239897;-45.120503652039325
1739209802.0239959;-31.141103565318915
1739209802.0240018;-31.141103565318915
1739209802.0240078;-45.120503652039325
1739209802.024014;-38.13080360867914
1739209802.02402;-35.57807855764607
1739209802.024026;-38.13080360867914
1739209802.0240319;-45.120503652039325
1739209802.024038;-45.120503652039325
1739209802.024044;-38.13080360867914
1739209802.02405;-38.13080360867914
1739209802.024056;-45.120503652039325
1739209802.0240622;-45.120503652039325
1739209802.024068;-38.13080360867914
1739209802.024074;-38.13080360867914
1739209802.0240803;-45.120503652039325
1739209802.0240862;-38.13080360867914
1739209802.0240922;-38.13080360867914
1739209802.0240982;-45.120503652039325
1739209802.0241044;-45.120503652039325
1739209802.0241103;-38.13080360867914
1739209802.0241163;-35.57807855764607
1739209802.0241222;-38.13080360867914
1739209802.0241284;-45.120503652039325
1739209802.0241344;-45.120503652039325
1739209802.0241404;-38.13080360867914
1739209802.0241466;-38.13080360867914
1739209802.0241525;-45.120503652039325
1739209802.0241585;-38.13080360867914
1739209802.0241644;-38.13080360867914
1739209802.0241706;-45.120503652039325
1739209802.0241766;-45.120503652039325
1739209802.0241826;-45.120503652039325
1739209802.0241885;-45.120503652039325
1739209802.0241947;-33.981070128970906
1739209802.0242007;-35.57807855764607
1739209802.0242066;-45.120503652039325
1739209802.0242128;-45.120503652039325
1739209802.0242188;-35.57807855764607
1739209802.0242248;-35.57807855764607
1739209802.0242307;-38.13080360867914
1739209802.024237;-38.13080360867914
1739209802.0242429;-45.120503652039325
1739209802.0242488;-45.120503652039325
1739209802.0242548;-45.120503652039325
1739209802.024261;-38.13080360867914
1739209802.024267;-45.120503652039325
1739209802.024273;-38.13080360867914
1739209802.024279;-45.120503652039325
1739209802.024285;-45.120503652039325
1739209802.024291;-38.13080360867914
1739209802.024297;-38.13080360867914
1739209802.0243032;-45.120503652039325
1739209802.0243092;-45.120503652039325
1739209802.024315;-33.981070128970906
1739209802.024321;-35.57807855764607
1739209802.0243273;-38.13080360867914
1739209802.0243332;-45.120503652039325
1739209802.0243392;-45.120503652039325
1739209802.0243454;-45.120503652039325
1739209802.0243514;-33.981070128970906
1739209802.0243573;-45.120503652039325
1739209802.0243633;-45.120503652039325
1739209802.0243695;-38.13080360867914
1739209802.0243754;-45.120503652039325
1739209802.0243814;-38.13080360867914
1739209802.0243874;-45.120503652039325
1739209802.0243936;-45.120503652039325
1739209802.0243995;-38.13080360867914
1739209802.0244055;-45.120503652039325
1739209802.0244117;-45.120503652039325
1739209802.0244176;-45.120503652039325
1739209802.0244236;-38.13080360867914
1739209802.0244296;-38.13080360867914
1739209802.0244358;-28.992665084841942
1739209802.0244417;-30.49652367304973
1739209802.0244477;-38.13080360867914
1739209802.0244536;-32.816014438256545
1739209802.0244598;-35.57807855764607
1739209802.0244658;-38.13080360867914
1739209802.0244718;-38.13080360867914
1739209802.024478;-32.816014438256545
1739209802.024484;-38.13080360867914
1739209802.0244899;-45.120503652039325
1739209802.0244958;-45.120503652039325
1739209802.024502;-38.13080360867914
1739209802.024508;-38.13080360867914
1739209802.024514;-45.120503652039325
1739209802.02452;-38.13080360867914
1739209802.0245261;-35.57807855764607
1739209802.024532;-45.120503652039325
1739209802.024539;-45.120503652039325
1739209802.024546;-38.13080360867914
1739209802.0245528;-35.57807855764607
1739209802.0245597;-38.13080360867914
1739209802.0245667;-45.120503652039325
1739209802.0245736;-31.141103565318915
1739209802.0245805;-38.13080360867914
1739209802.0245874;-31.141103565318893
1739209802.0245945;-28.58837851428586
1739209802.0246015;-38.13080360867914
1739209802.0246084;-32.816014438256545
1739209802.0246153;-35.57807855764607
1739209802.0246222;-38.13080360867914
1739209802.024629;-45.120503652039325
1739209802.024636;-32.816014438256545
1739209802.024643;-45.120503652039325
1739209802.0246499;-45.120503652039325
1739209802.0246568;-38.13080360867914
1739209802.0246637;-45.120503652039325
1739209802.0246706;-45.120503652039325
1739209802.0246775;-45.120503652039325
1739209802.0246844;-38.13080360867914
1739209802.0246913;-35.57807855764607
1739209802.0246983;-45.120503652039325
1739209802.0247052;-45.120503652039325
1739209802.024712;-45.120503652039325
1739209802.0247192;-38.13080360867914
1739209802.0247262;-45.120503652039325
1739209802.024733;-45.120503652039325
1739209802.02474;-45.120503652039325
1739209802.024747;-45.120503652039325
1739209802.0247538;-35.57807855764607
1739209802.0247607;-31.141103565318893
1739209802.0247676;-45.120503652039325
1739209802.0247746;-45.120503652039325
1739209802.0247815;-33.981070128970906
1739209802.0247884;-33.981070128970906
1739209802.0247953;-45.120503652039325
1739209802.0248022;-45.120503652039325
1739209802.0248091;-38.13080360867914
1739209802.024816;-35.57807855764607
1739209802.024823;-38.13080360867914
1739209802.0248299;-45.120503652039325
1739209802.0248368;-38.13080360867914
1739209802.024844;-35.57807855764607
1739209802.0248508;-38.13080360867914
1739209802.0248578;-45.120503652039325
1739209802.0248647;-38.13080360867914
1739209802.0248716;-35.57807855764607
1739209802.0248785;-45.120503652039325
1739209802.0248854;-38.13080360867914
1739209802.0248923;-38.13080360867914
1739209802.0248992;-45.120503652039325
1739209802.0249062;-33.981070128970906
1739209802.024913;-38.13080360867914
1739209802.02492;-38.13080360867914
1739209802.024927;-33.981070128970906
1739209802.0249338;-45.120503652039325
1739209802.0249407;-45.120503652039325
1739209802.0249476;-45.120503652039325
1739209802.0249546;-45.120503652039325
1739209802.0249617;-38.13080360867914
1739209802.0249686;-32.816014438256545
1739209802.0249755;-38.13080360867914
1739209802.0249825;-33.981070128970906
1739209802.0249894;-35.57807855764607
1739209802.0249963;-35.57807855764607
1739209802.0250032;-38.13080360867914
1739209802.02501;-45.120503652039325
1739209802.025017;-38.13080360867914
1739209802.025024;-35.57807855764607
1739209802.0250309;-38.13080360867914
1739209802.0250378;-45.120503652039325
1739209802.0250447;-35.57807855764607
1739209802.0250516;-35.57807855764607
1739209802.0250585;-35.57807855764607
1739209802.0250654;-45.120503652039325
1739209802.0250723;-45.120503652039325
1739209802.0250793;-45.120503652039325
1739209802.0250864;-38.13080360867914
1739209802.0250933;-38.13080360867914
1739209802.0251002;-38.13080360867914
1739209802.0251071;-38.13080360867914
1739209802.025114;-38.13080360867914
1739209802.025121;-38.13080360867914
1739209802.025128;-45.120503652039325
1739209802.0251348;-35.57807855764607
1739209802.0251417;-45.120503652039325
1739209802.0251486;-33.981070128970906
1739209802.0251555;-38.13080360867914
1739209802.0251625;-45.120503652039325
1739209802.0251694;-45.120503652039325
1739209802.0251763;-38.13080360867914
1739209802.0251832;-38.13080360867914
1739209802.02519;-35.57807855764607
1739209802.025197;-38.13080360867914
1739209802.025204;-45.120503652039325
1739209802.025211;-33.981070128970906
1739209802.025218;-38.13080360867914
1739209802.025225;-38.13080360867914
1739209802.0252318;-45.120503652039325
1739209802.0252388;-38.13080360867914
1739209802.0252457;-35.57807855764607
1739209802.0252526;-38.13080360867914
1739209802.0252595;-38.13080360867914
1739209802.0252664;-30.49652367304973
1739209802.0252733;-45.120503652039325
1739209802.0252802;-45.120503652039325
1739209802.0252872;-33.981070128970906
1739209802.025294;-45.120503652039325
1739209802.025301;-45.120503652039325
1739209802.025308;-45.120503652039325
1739209802.0253148;-38.13080360867914
1739209802.0253217;-33.981070128970906
1739209802.0253289;-38.13080360867914
1739209802.0253358;-38.13080360867914
1739209802.0253427;-45.120503652039325
1739209802.0253496;-38.13080360867914
1739209802.0253565;-45.120503652039325
1739209802.0253634;-38.13080360867914
1739209802.0253704;-45.120503652039325
1739209802.0253773;-45.120503652039325
1739209802.0253842;-45.120503652039325
1739209802.025391;-38.13080360867914
1739209802.025398;-38.13080360867914
1739209802.025405;-35.57807855764607
1739209802.0254118;-38.13080360867914
1739209802.0254188;-38.13080360867914
1739209802.0254257;-45.120503652039325
1739209802.0254326;-38.13080360867914
1739209802.0254395;-38.13080360867914
1739209802.0254464;-35.57807855764607
1739209802.0254536;-38.13080360867914
1739209802.0254605;-45.120503652039325
1739209802.0254674;-45.120503652039325
1739209802.0254743;-38.13080360867914
1739209802.0254812;-38.13080360867914
1739209802.0254881;-33.981070128970906
1739209802.025495;-33.981070128970906
1739209802.025502;-45.120503652039325
1739209802.0255089;-45.120503652039325
1739209802.0255158;-38.13080360867914
1739209802.0255227;-35.57807855764607
1739209802.0255296;-38.13080360867914
1739209802.0255365;-45.120503652039325
1739209802.0255435;-45.120503652039325
1739209802.0255504;-45.120503652039325
1739209802.0255573;-35.57807855764607
1739209802.0255642;-38.13080360867914
1739209802.025571;-45.120503652039325
1739209802.0255783;-45.120503652039325
1739209802.0255852;-45.120503652039325
1739209802.025592;-45.120503652039325
1739209802.025599;-38.13080360867914
1739209802.025606;-38.13080360867914
1739209802.0256128;-38.13080360867914
1739209802.0256197;-45.120503652039325
1739209802.0256267;-38.13080360867914
1739209802.0256336;-45.120503652039325
1739209802.0256405;-45.120503652039325
1739209802.0256474;-45.120503652039325
1739209802.0256543;-33.981070128970906
1739209802.0256612;-32.816014438256545
1739209802.0256681;-45.120503652039325
1739209802.025675;-45.120503652039325
1739209802.025682;-38.13080360867914
1739209802.025689;-32.816014438256545
1739209802.025696;-45.120503652039325
1739209802.025703;-45.120503652039325
1739209802.0257099;-45.120503652039325
1739209802.0257168;-45.120503652039325
1739209802.0257237;-38.13080360867914
1739209802.0257306;-45.120503652039325
1739209802.0257375;-33.981070128970906
1739209802.0257444;-45.120503652039325
1739209802.0257514;-45.120503652039325
1739209802.0257583;-45.120503652039325
1739209802.0257652;-33.981070128970906
1739209802.025772;-31.141103565318893
1739209802.025779;-38.13080360867914
1739209802.025786;-45.120503652039325
1739209802.0257928;-38.13080360867914
1739209802.0257998;-38.13080360867914
1739209802.0258067;-45.120503652039325
1739209802.0258136;-35.57807855764607
1739209802.0258207;-38.13080360867914
1739209802.0258276;-32.816014438256545
1739209802.0258346;-38.13080360867914
1739209802.0258415;-45.120503652039325
1739209802.0258484;-45.120503652039325
1739209802.0258553;-45.120503652039325
1739209802.0258622;-38.13080360867914
1739209802.0258691;-45.120503652039325
1739209802.025876;-45.120503652039325
1739209802.025883;-45.120503652039325
1739209802.0258899;-38.13080360867914
1739209802.0258968;-45.120503652039325
1739209802.0259037;-35.57807855764607
1739209802.0259106;-35.57807855764607
1739209802.0259175;-38.13080360867914
1739209802.0259244;-45.120503652039325
1739209802.0259314;-35.57807855764607
1739209802.0259383;-28.21854285175415
1739209802.0259454;-38.13080360867914
1739209802.0259523;-35.57807855764607
1739209802.0259593;-45.120503652039325
1739209802.0259662;-38.13080360867914
1739209802.025973;-45.120503652039325
1739209802.02598;-45.120503652039325
1739209802.025987;-45.120503652039325
1739209802.0259938;-35.57807855764607
1739209802.0260007;-38.13080360867914
1739209802.0260077;-35.57807855764607
1739209802.0260146;-45.120503652039325
1739209802.0260215;-45.120503652039325
1739209802.0260284;-35.57807855764607
1739209802.0260353;-35.57807855764607
1739209802.0260422;-38.13080360867914
1739209802.0260491;-29.438486411369333
1739209802.026056;-38.13080360867914
1739209802.0260632;-45.120503652039325
1739209802.02607;-45.120503652039325
1739209802.026077;-38.13080360867914
1739209802.026084;-45.120503652039325
1739209802.0260909;-38.13080360867914
1739209802.0260978;-38.13080360867914
1739209802.0261047;-38.13080360867914
1739209802.0261116;-45.120503652039325
1739209802.0261185;-38.13080360867914
1739209802.0261254;-38.13080360867914
1739209802.0261323;-45.120503652039325
1739209802.0261393;-45.120503652039325
1739209802.0261462;-45.120503652039325
1739209802.026153;-38.13080360867914
1739209802.02616;-45.120503652039325
1739209802.026167;-45.120503652039325
1739209802.0261738;-45.120503652039325
1739209802.0261807;-45.120503652039325
1739209802.026188;-45.120503652039325
1739209802.0261948;-45.120503652039325
1739209802.0262017;-45.120503652039325
1739209802.0262086;-38.13080360867914
1739209802.0262156;-28.58837851428586
1739209802.0262225;-38.13080360867914
1739209802.0262294;-45.120503652039325
1739209802.0262363;-38.13080360867914
1739209802.0262432;-35.57807855764607
1739209802.0262501;-45.120503652039325
1739209802.026257;-45.120503652039325
1739209802.026264;-45.120503652039325
1739209802.0262709;-38.13080360867914
1739209802.0262778;-45.120503652039325
1739209802.0262847;-45.120503652039325
1739209802.0262916;-38.13080360867914
1739209802.0262985;-35.57807855764607
1739209802.0263057;-38.13080360867914
1739209802.0263126;-45.120503652039325
1739209802.0263195;-38.13080360867914
1739209802.0263264;-32.816014438256545
1739209802.0263333;-38.13080360867914
1739209802.0263402;-45.120503652039325
1739209802.0263472;-33.981070128970906
1739209802.026354;-38.13080360867914
1739209802.026361;-45.120503652039325
1739209802.026368;-45.120503652039325
1739209802.0263748;-45.120503652039325
1739209802.0263817;-33.981070128970906
1739209802.0263886;-35.57807855764607
1739209802.0263956;-38.13080360867914
1739209802.0264025;-38.13080360867914
1739209802.0264094;-35.57807855764607
1739209802.0264163;-35.57807855764607
1739209802.0264232;-45.120503652039325
1739209802.0264304;-45.120503652039325
1739209802.0264373;-45.120503652039325
1739209802.0264442;-45.120503652039325
1739209802.026451;-45.120503652039325
1739209802.026458;-38.13080360867914
1739209802.026465;-45.120503652039325
1739209802.0264719;-38.13080360867914
1739209802.0264788;-35.57807855764607
1739209802.0264857;-38.13080360867914
1739209802.0264926;-45.120503652039325
1739209802.0264995;-45.120503652039325
1739209802.0265064;-45.120503652039325
1739209802.0265133;-32.816014438256545
1739209802.0265203;-33.981070128970906
1739209802.0265272;-45.120503652039325
1739209802.026534;-32.816014438256545
1739209802.026541;-45.120503652039325
1739209802.026548;-45.120503652039325
1739209802.026555;-31.141103565318915
1739209802.026562;-35.57807855764607
1739209802.026569;-38.13080360867914
1739209802.0265758;-38.13080360867914
1739209802.0265827;-32.816014438256545
1739209802.0265896;-45.120503652039325
1739209802.0265965;-45.120503652039325
1739209802.0266035;-45.120503652039325
1739209802.0266104;-45.120503652039325
1739209802.0266173;-45.120503652039325
1739209802.0266242;-45.120503652039325
1739209802.026631;-38.13080360867914
1739209802.026638;-45.120503652039325
1739209802.026645;-45.120503652039325
1739209802.0266519;-38.13080360867914
1739209802.0266588;-38.13080360867914
1739209802.0266657;-38.13080360867914
1739209802.0266728;-45.120503652039325
1739209802.0266798;-38.13080360867914
1739209802.0266867;-35.57807855764607
1739209802.0266936;-38.13080360867914
1739209802.0267005;-45.120503652039325
1739209802.0267074;-38.13080360867914
1739209802.0267143;-45.120503652039325
1739209802.0267212;-38.13080360867914
1739209802.0267282;-45.120503652039325
1739209802.026735;-45.120503652039325
1739209802.026742;-45.120503652039325
1739209802.026749;-33.981070128970906
1739209802.0267558;-45.120503652039325
1739209802.0267627;-38.13080360867914
1739209802.0267696;-35.57807855764607
1739209802.0267766;-38.13080360867914
1739209802.0267835;-45.120503652039325
1739209802.0267904;-45.120503652039325
1739209802.0267975;-38.13080360867914
1739209802.0268044;-45.120503652039325
1739209802.0268114;-45.120503652039325
1739209802.0268183;-45.120503652039325
1739209802.0268252;-45.120503652039325
1739209802.026832;-28.992665084841942
1739209802.026839;-33.981070128970906
1739209802.026846;-45.120503652039325
1739209802.0268528;-45.120503652039325
1739209802.0268598;-38.13080360867914
1739209802.0268667;-38.13080360867914
1739209802.0268736;-45.120503652039325
1739209802.0268805;-38.13080360867914
1739209802.0268874;-45.120503652039325
1739209802.0268943;-38.13080360867914
1739209802.0269012;-38.13080360867914
1739209802.0269082;-45.120503652039325
1739209802.026915;-45.120503652039325
1739209802.0269222;-45.120503652039325
1739209802.0269291;-45.120503652039325
1739209802.026936;-45.120503652039325
1739209802.026943;-33.981070128970906
1739209802.02695;-35.57807855764607
1739209802.0269568;-38.13080360867914
1739209802.0269637;-38.13080360867914
1739209802.0269706;-38.13080360867914
1739209802.0269775;-38.13080360867914
1739209802.0269845;-38.13080360867914
1739209802.0269914;-45.120503652039325
1739209802.0269983;-38.13080360867914
1739209802.0270052;-38.13080360867914
1739209802.027012;-45.120503652039325
1739209802.027019;-38.13080360867914
1739209802.027026;-35.57807855764607
1739209802.0270329;-38.13080360867914
1739209802.02704;-38.13080360867914
1739209802.027047;-32.816014438256545
1739209802.0270538;-38.13080360867914
1739209802.0270607;-38.13080360867914
1739209802.0270677;-38.13080360867914
1739209802.0270746;-38.13080360867914
1739209802.0270815;-45.120503652039325
1739209802.0270884;-45.120503652039325
1739209802.0270953;-38.13080360867914
1739209802.0271022;-45.120503652039325
1739209802.0271091;-31.141103565318893
1739209802.027116;-29.438486411369333
1739209802.027123;-45.120503652039325
1739209802.02713;-45.120503652039325
1739209802.0271368;-38.13080360867914
1739209802.0271437;-38.13080360867914
1739209802.0271506;-45.120503652039325
1739209802.0271575;-45.120503652039325
1739209802.0271647;-45.120503652039325
1739209802.0271716;-45.120503652039325
1739209802.0271785;-38.13080360867914
1739209802.0271854;-38.13080360867914
1739209802.0271924;-45.120503652039325
1739209802.0271993;-35.57807855764607
1739209802.0272062;-45.120503652039325
1739209802.027213;-38.13080360867914
1739209802.02722;-33.981070128970906
1739209802.027227;-45.120503652039325
1739209802.0272338;-38.13080360867914
1739209802.0272408;-32.816014438256545
1739209802.0272477;-33.981070128970906
1739209802.0272546;-45.120503652039325
1739209802.0272615;-38.13080360867914
1739209802.0272684;-38.13080360867914
1739209802.0272753;-38.13080360867914
1739209802.0272822;-38.13080360867914
1739209802.0272894;-38.13080360867914
1739209802.0272963;-38.13080360867914
1739209802.0273032;-38.13080360867914
1739209802.0273101;-38.13080360867914
1739209802.027317;-38.13080360867914
1739209802.027324;-35.57807855764607
1739209802.0273309;-45.120503652039325
1739209802.0273378;-45.120503652039325
1739209802.0273447;-35.57807855764607
1739209802.0273516;-38.13080360867914
1739209802.0273585;-45.120503652039325
1739209802.0273654;-38.13080360867914
1739209802.0273724;-38.13080360867914
1739209802.0273793;-38.13080360867914
1739209802.0273862;-38.13080360867914
1739209802.027393;-35.57807855764607
1739209802.0274;-32.816014438256545
1739209802.0274072;-35.57807855764607
1739209802.027414;-45.120503652039325
1739209802.027421;-45.120503652039325
1739209802.027428;-38.13080360867914
1739209802.0274348;-35.57807855764607
1739209802.0274417;-38.13080360867914
1739209802.0274487;-45.120503652039325
1739209802.0274556;-38.13080360867914
1739209802.0274625;-38.13080360867914
1739209802.0274694;-45.120503652039325
1739209802.0274763;-38.13080360867914
1739209802.0274832;-38.13080360867914
1739209802.0274901;-38.13080360867914
1739209802.027497;-38.13080360867914
1739209802.027504;-45.120503652039325
1739209802.027511;-38.13080360867914
1739209802.0275178;-45.120503652039325
1739209802.0275247;-38.13080360867914
1739209802.0275319;-45.120503652039325
1739209802.0275388;-38.13080360867914
1739209802.0275457;-38.13080360867914
1739209802.0275526;-45.120503652039325
1739209802.0275595;-38.13080360867914
1739209802.0275664;-38.13080360867914
1739209802.0275733;-38.13080360867914
1739209802.0275803;-38.13080360867914
1739209802.0275872;-38.13080360867914
1739209802.027594;-45.120503652039325
1739209802.027601;-38.13080360867914
1739209802.027608;-32.816014438256545
1739209802.0276148;-35.57807855764607
1739209802.0276217;-38.13080360867914
1739209802.0276287;-45.120503652039325
1739209802.0276356;-38.13080360867914
1739209802.0276425;-32.816014438256545
1739209802.0276494;-38.13080360867914
1739209802.0276566;-45.120503652039325
1739209802.0276635;-45.120503652039325
1739209802.0276704;-33.981070128970906
1739209802.0276773;-33.981070128970906
1739209802.0276842;-38.13080360867914
1739209802.0276911;-38.13080360867914
1739209802.027698;-45.120503652039325
1739209802.027705;-38.13080360867914
1739209802.0277119;-38.13080360867914
1739209802.0277188;-38.13080360867914
1739209802.0277257;-38.13080360867914
1739209802.0277326;-29.438486411369347
1739209802.0277395;-38.13080360867914
1739209802.0277464;-38.13080360867914
1739209802.0277534;-45.120503652039325
1739209802.0277603;-38.13080360867914
1739209802.0277672;-38.13080360867914
1739209802.0277743;-45.120503652039325
1739209802.0277812;-38.13080360867914
1739209802.0277882;-31.141103565318915
1739209802.027795;-45.120503652039325
1739209802.027802;-38.13080360867914
1739209802.027809;-45.120503652039325
1739209802.0278158;-38.13080360867914
1739209802.0278227;-35.57807855764607
1739209802.0278296;-38.13080360867914
1739209802.0278366;-38.13080360867914
1739209802.0278435;-28.58837851428586
1739209802.0278504;-38.13080360867914
1739209802.0278573;-45.120503652039325
1739209802.0278642;-45.120503652039325
1739209802.0278711;-33.981070128970906
1739209802.027878;-45.120503652039325
1739209802.027885;-38.13080360867914
1739209802.0278919;-38.13080360867914
1739209802.027899;-31.141103565318915
1739209802.027906;-45.120503652039325
1739209802.0279129;-35.57807855764607
1739209802.0279198;-38.13080360867914
1739209802.0279267;-31.141103565318915
1739209802.0279336;-45.120503652039325
1739209802.0279405;-45.120503652039325
1739209802.0279474;-35.57807855764607
1739209802.0279543;-45.120503652039325
1739209802.0279613;-38.13080360867914
1739209802.0279682;-38.13080360867914
1739209802.027975;-38.13080360867914
1739209802.027982;-38.13080360867914
1739209802.027989;-45.120503652039325
1739209802.0279958;-35.57807855764607
1739209802.0280027;-35.57807855764607
1739209802.0280097;-31.141103565318915
1739209802.0280166;-38.13080360867914
1739209802.0280237;-45.120503652039325
1739209802.0280306;-35.57807855764607
1739209802.0280375;-38.13080360867914
1739209802.0280445;-45.120503652039325
1739209802.0280514;-45.120503652039325
1739209802.0280583;-38.13080360867914
1739209802.0280652;-29.438486411369354
1739209802.028072;-45.120503652039325
1739209802.028079;-33.981070128970906
1739209802.028086;-33.981070128970906
1739209802.0280929;-33.981070128970906
1739209802.0280998;-45.120503652039325
1739209802.0281067;-45.120503652039325
1739209802.0281136;-45.120503652039325
1739209802.0281205;-31.141103565318915
1739209802.0281274;-35.57807855764607
1739209802.0281343;-38.13080360867914
1739209802.0281415;-38.13080360867914
1739209802.0281484;-45.120503652039325
1739209802.0281553;-45.120503652039325
1739209802.0281622;-45.120503652039325
1739209802.0281692;-38.13080360867914
1739209802.028176;-33.981070128970906
1739209802.028183;-38.13080360867914
1739209802.02819;-45.120503652039325
1739209802.0281968;-45.120503652039325
1739209802.0282037;-33.981070128970906
1739209802.0282106;-45.120503652039325
1739209802.0282176;-38.13080360867914
1739209802.0282245;-38.13080360867914
1739209802.0282314;-38.13080360867914
1739209802.0282383;-35.57807855764607
1739209802.0282452;-38.13080360867914
1739209802.0282521;-45.120503652039325
1739209802.028259;-45.120503652039325
1739209802.0282662;-35.57807855764607
1739209802.028273;-45.120503652039325
1739209802.02828;-45.120503652039325
1739209802.028287;-33.981070128970906
1739209802.0282938;-35.57807855764607
1739209802.0283008;-38.13080360867914
1739209802.0283077;-45.120503652039325
1739209802.0283146;-45.120503652039325
1739209802.0283215;-38.13080360867914
1739209802.0283284;-38.13080360867914
1739209802.0283353;-45.120503652039325
1739209802.0283422;-45.120503652039325
1739209802.0283492;-45.120503652039325
1739209802.028356;-38.13080360867914
1739209802.028363;-45.120503652039325
1739209802.02837;-38.13080360867914
1739209802.0283768;-45.120503652039325
1739209802.0283837;-45.120503652039325
1739209802.028391;-38.13080360867914
1739209802.0283978;-38.13080360867914
1739209802.0284047;-31.141103565318893
1739209802.0284116;-45.120503652039325
1739209802.0284185;-45.120503652039325
1739209802.0284255;-45.120503652039325
1739209802.0284324;-38.13080360867914
1739209802.0284393;-45.120503652039325
1739209802.0284462;-38.13080360867914
1739209802.028453;-35.57807855764607
1739209802.02846;-45.120503652039325
1739209802.028467;-38.13080360867914
1739209802.0284739;-38.13080360867914
1739209802.0284808;-38.13080360867914
1739209802.0284877;-45.120503652039325
1739209802.0284946;-45.120503652039325
1739209802.0285015;-45.120503652039325
1739209802.0285087;-45.120503652039325
1739209802.0285156;-45.120503652039325
1739209802.0285225;-45.120503652039325
1739209802.0285294;-45.120503652039325
1739209802.0285363;-33.981070128970906
1739209802.0285432;-31.141103565318893
1739209802.0285501;-45.120503652039325
1739209802.028557;-45.120503652039325
1739209802.028564;-38.13080360867914
1739209802.028571;-32.816014438256545
1739209802.0285778;-38.13080360867914
1739209802.0285847;-38.13080360867914
1739209802.0285916;-45.120503652039325
1739209802.0285985;-45.120503652039325
1739209802.0286055;-45.120503652039325
1739209802.0286124;-45.120503652039325
1739209802.0286193;-38.13080360867914
1739209802.0286262;-38.13080360867914
1739209802.0286334;-45.120503652039325
1739209802.0286403;-45.120503652039325
1739209802.0286472;-35.57807855764607
1739209802.028654;-45.120503652039325
1739209802.028661;-45.120503652039325
1739209802.028668;-45.120503652039325
1739209802.0286748;-38.13080360867914
1739209802.0286818;-26.991370085610722
1739209802.0286887;-38.13080360867914
1739209802.0286956;-45.120503652039325
1739209802.0287025;-38.13080360867914
1739209802.0287094;-31.141103565318893
1739209802.0287163;-45.120503652039325
1739209802.0287232;-38.13080360867914
1739209802.0287302;-45.120503652039325
1739209802.028737;-33.981070128970906
1739209802.028744;-38.13080360867914
1739209802.028751;-45.120503652039325
1739209802.028758;-45.120503652039325
1739209802.028765;-45.120503652039325
1739209802.0287719;-38.13080360867914
1739209802.0287788;-38.13080360867914
1739209802.0287857;-33.981070128970906
1739209802.0287926;-38.13080360867914
1739209802.0287995;-45.120503652039325
1739209802.0288064;-45.120503652039325
1739209802.0288134;-45.120503652039325
1739209802.0288203;-45.120503652039325
1739209802.0288272;-45.120503652039325
1739209802.028834;-45.120503652039325
1739209802.028841;-45.120503652039325
1739209802.028848;-28.992665084841942
1739209802.0288548;-33.981070128970906
1739209802.0288618;-45.120503652039325
1739209802.0288687;-45.120503652039325
1739209802.0288758;-35.57807855764607
1739209802.0288827;-45.120503652039325
1739209802.0288897;-45.120503652039325
1739209802.0288966;-38.13080360867914
