CAN Message; 0x1bb:0000e91b33ce422d
1739209723.3335276;-45.120503652039325
1739209723.333529;-35.57807855764607
1739209723.3335302;-31.141103565318915
1739209723.3335316;-45.120503652039325
1739209723.3335328;-45.120503652039325
1739209723.3335342;-32.816014438256545
1739209723.3335354;-38.13080360867914
1739209723.3335369;-45.120503652039325
1739209723.3335383;-45.120503652039325
1739209723.3335395;-35.57807855764607
1739209723.333541;-35.57807855764607
1739209723.333542;-45.120503652039325
1739209723.3335435;-45.120503652039325
1739209723.3335447;-32.816014438256545
1739209723.3335462;-38.13080360867914
1739209723.3335474;-45.120503652039325
1739209723.3335488;-38.13080360867914
1739209723.3335502;-35.57807855764607
1739209723.3335514;-38.13080360867914
1739209723.3335528;-35.57807855764607
1739209723.333554;-38.13080360867914
1739209723.3335555;-32.816014438256545
1739209723.3335567;-38.13080360867914
1739209723.333558;-35.57807855764607
1739209723.3335595;-45.120503652039325
1739209723.3335607;-35.57807855764607
1739209723.3335621;-33.981070128970906
1739209723.3335633;-45.120503652039325
1739209723.3335648;-45.120503652039325
1739209723.333566;-35.57807855764607
1739209723.3335674;-38.13080360867914
1739209723.3335686;-45.120503652039325
1739209723.33357;-38.13080360867914
1739209723.3335714;-35.57807855764607
1739209723.3335726;-38.13080360867914
1739209723.333574;-45.120503652039325
1739209723.3335752;-38.13080360867914
1739209723.3335767;-38.13080360867914
1739209723.3335779;-45.120503652039325
1739209723.3335793;-45.120503652039325
1739209723.3335807;-45.120503652039325
1739209723.333582;-35.57807855764607
1739209723.3335834;-45.120503652039325
1739209723.3335845;-45.120503652039325
1739209723.333586;-45.120503652039325
1739209723.3335872;-32.816014438256545
1739209723.3335886;-38.13080360867914
1739209723.33359;-38.13080360867914
1739209723.3335912;-35.57807855764607
1739209723.3335927;-38.13080360867914
1739209723.3335938;-45.120503652039325
1739209723.3335953;-45.120503652039325
1739209723.3335965;-38.13080360867914
1739209723.333598;-45.120503652039325
1739209723.333599;-45.120503652039325
1739209723.3336005;-45.120503652039325
1739209723.333602;-33.981070128970906
1739209723.3336031;-45.120503652039325
1739209723.3336046;-38.13080360867914
1739209723.3336058;-45.120503652039325
1739209723.3336072;-38.13080360867914
1739209723.3336084;-38.13080360867914
1739209723.3336098;-38.13080360867914
1739209723.3336112;-35.57807855764607
1739209723.3336124;-35.57807855764607
1739209723.3336139;-45.120503652039325
1739209723.333615;-38.13080360867914
1739209723.3336165;-45.120503652039325
1739209723.3336177;-33.981070128970906
1739209723.333619;-45.120503652039325
1739209723.3336203;-45.120503652039325
1739209723.3336217;-45.120503652039325
1739209723.3336232;-38.13080360867914
1739209723.3336244;-38.13080360867914
1739209723.3336258;-38.13080360867914
1739209723.333627;-45.120503652039325
1739209723.3336284;-38.13080360867914
1739209723.3336296;-38.13080360867914
1739209723.333631;-33.981070128970906
1739209723.3336325;-45.120503652039325
1739209723.3336337;-38.13080360867914
1739209723.333635;-38.13080360867914
1739209723.3336363;-45.120503652039325
1739209723.3336377;-45.120503652039325
1739209723.333639;-38.13080360867914
1739209723.3336403;-45.120503652039325
1739209723.3336415;-38.13080360867914
1739209723.333643;-38.13080360867914
1739209723.3336444;-38.13080360867914
1739209723.3336456;-45.120503652039325
1739209723.333647;-38.13080360867914
1739209723.3336482;-45.120503652039325
1739209723.3336496;-33.981070128970906
1739209723.3336508;-38.13080360867914
1739209723.3336523;-45.120503652039325
1739209723.3336537;-45.120503652039325
1739209723.3336549;-38.13080360867914
1739209723.3336563;-38.13080360867914
1739209723.3336575;-45.120503652039325
1739209723.333659;-45.120503652039325
1739209723.3336601;-30.49652367304973
1739209723.3336616;-33.981070128970906
1739209723.333663;-45.120503652039325
1739209723.3336642;-38.13080360867914
1739209723.3336656;-38.13080360867914
1739209723.3336668;-38.13080360867914
1739209723.3336682;-38.13080360867914
1739209723.3336694;-45.120503652039325
1739209723.3336709;-32.816014438256545
1739209723.333672;-33.981070128970906
1739209723.3336735;-38.13080360867914
1739209723.333675;-45.120503652039325
1739209723.333676;-45.120503652039325
1739209723.3336775;-38.13080360867914
1739209723.3336787;-38.13080360867914
1739209723.3336802;-38.13080360867914
1739209723.3336813;-31.141103565318915
1739209723.3336828;-31.141103565318915
1739209723.3336842;-33.981070128970906
1739209723.3336854;-45.120503652039325
1739209723.3336868;-33.981070128970906
1739209723.333688;-33.981070128970906
1739209723.3336895;-38.13080360867914
1739209723.3336906;-45.120503652039325
1739209723.333692;-38.13080360867914
1739209723.3336933;-38.13080360867914
1739209723.3336947;-45.120503652039325
1739209723.3336961;-45.120503652039325
1739209723.3336973;-38.13080360867914
1739209723.3336987;-45.120503652039325
1739209723.3337;-45.120503652039325
1739209723.3337014;-45.120503652039325
1739209723.3337026;-38.13080360867914
1739209723.333704;-31.141103565318915
1739209723.3337054;-38.13080360867914
1739209723.3337066;-45.120503652039325
1739209723.333708;-38.13080360867914
1739209723.3337092;-33.981070128970906
1739209723.3337107;-38.13080360867914
1739209723.3337119;-38.13080360867914
1739209723.3337133;-33.981070128970906
1739209723.3337145;-33.981070128970906
1739209723.333716;-38.13080360867914
1739209723.3337173;-45.120503652039325
1739209723.3337185;-45.120503652039325
1739209723.33372;-33.981070128970906
1739209723.3337212;-38.13080360867914
1739209723.3337226;-45.120503652039325
1739209723.3337238;-45.120503652039325
1739209723.3337252;-38.13080360867914
1739209723.3337266;-38.13080360867914
1739209723.3337278;-45.120503652039325
1739209723.3337293;-45.120503652039325
1739209723.3337305;-32.816014438256545
1739209723.333732;-35.57807855764607
1739209723.333733;-45.120503652039325
1739209723.3337345;-31.141103565318915
1739209723.3337357;-28.58837851428586
1739209723.3337371;-38.13080360867914
1739209723.3337386;-45.120503652039325
1739209723.3337398;-45.120503652039325
1739209723.3337412;-45.120503652039325
1739209723.3337424;-38.13080360867914
1739209723.3337438;-35.57807855764607
1739209723.333745;-45.120503652039325
1739209723.3337464;-45.120503652039325
1739209723.3337479;-38.13080360867914
1739209723.333749;-38.13080360867914
1739209723.3337505;-38.13080360867914
1739209723.3337517;-33.981070128970906
1739209723.333753;-38.13080360867914
1739209723.3337543;-45.120503652039325
1739209723.3337557;-45.120503652039325
1739209723.3337572;-45.120503652039325
1739209723.3337584;-45.120503652039325
1739209723.3337598;-38.13080360867914
1739209723.333761;-45.120503652039325
1739209723.3337624;-38.13080360867914
1739209723.3337636;-35.57807855764607
1739209723.333765;-45.120503652039325
1739209723.3337662;-38.13080360867914
1739209723.3337677;-33.981070128970906
1739209723.333769;-45.120503652039325
1739209723.3337703;-45.120503652039325
1739209723.3337717;-38.13080360867914
1739209723.333773;-31.141103565318915
1739209723.3337743;-45.120503652039325
1739209723.3337755;-32.816014438256545
1739209723.333777;-45.120503652039325
1739209723.3337784;-45.120503652039325
1739209723.3337796;-35.57807855764607
1739209723.333781;-35.57807855764607
1739209723.3337822;-45.120503652039325
1739209723.3337836;-38.13080360867914
1739209723.3337848;-38.13080360867914
1739209723.3337862;-38.13080360867914
1739209723.3337874;-38.13080360867914
1739209723.3337889;-32.816014438256545
1739209723.3337903;-45.120503652039325
1739209723.3337915;-45.120503652039325
1739209723.333793;-33.981070128970906
1739209723.333794;-45.120503652039325
1739209723.3337955;-45.120503652039325
1739209723.3337967;-38.13080360867914
1739209723.3337982;-45.120503652039325
1739209723.3337996;-45.120503652039325
1739209723.3338008;-33.981070128970906
1739209723.3338022;-45.120503652039325
1739209723.3338034;-38.13080360867914
1739209723.3338048;-38.13080360867914
1739209723.333806;-35.57807855764607
1739209723.3338075;-45.120503652039325
1739209723.3338087;-38.13080360867914
1739209723.33381;-30.49652367304973
1739209723.3338115;-45.120503652039325
1739209723.3338127;-38.13080360867914
1739209723.3338141;-35.57807855764607
1739209723.3338153;-33.981070128970906
1739209723.3338168;-38.13080360867914
1739209723.333818;-45.120503652039325
1739209723.3338194;-45.120503652039325
1739209723.3338208;-45.120503652039325
1739209723.333822;-45.120503652039325
1739209723.3338234;-38.13080360867914
1739209723.3338246;-45.120503652039325
1739209723.333826;-45.120503652039325
1739209723.3338273;-45.120503652039325
1739209723.3338287;-45.120503652039325
1739209723.33383;-45.120503652039325
1739209723.3338313;-38.13080360867914
1739209723.3338327;-45.120503652039325
1739209723.333834;-45.120503652039325
1739209723.3338354;-45.120503652039325
1739209723.3338366;-45.120503652039325
1739209723.333838;-45.120503652039325
1739209723.3338392;-45.120503652039325
1739209723.3338406;-38.13080360867914
1739209723.333842;-38.13080360867914
1739209723.3338432;-38.13080360867914
1739209723.3338447;-32.816014438256545
1739209723.3338459;-38.13080360867914
1739209723.3338473;-38.13080360867914
1739209723.3338485;-38.13080360867914
1739209723.33385;-45.120503652039325
1739209723.3338513;-38.13080360867914
1739209723.3338525;-38.13080360867914
1739209723.333854;-45.120503652039325
1739209723.3338552;-38.13080360867914
1739209723.3338566;-45.120503652039325
1739209723.3338578;-45.120503652039325
1739209723.3338592;-45.120503652039325
1739209723.3338604;-45.120503652039325
1739209723.3338618;-38.13080360867914
1739209723.3338633;-38.13080360867914
1739209723.3338645;-45.120503652039325
1739209723.333866;-45.120503652039325
1739209723.333867;-45.120503652039325
1739209723.3338685;-45.120503652039325
1739209723.3338697;-45.120503652039325
1739209723.3338711;-31.141103565318893
1739209723.3338726;-38.13080360867914
1739209723.3338737;-38.13080360867914
1739209723.3338752;-33.981070128970906
1739209723.3338764;-30.49652367304973
1739209723.3338778;-33.981070128970906
1739209723.333879;-45.120503652039325
1739209723.3338804;-38.13080360867914
1739209723.3338816;-32.816014438256545
1739209723.333883;-38.13080360867914
1739209723.3338845;-45.120503652039325
1739209723.3338857;-45.120503652039325
1739209723.333887;-38.13080360867914
1739209723.3338883;-35.57807855764607
1739209723.3338897;-45.120503652039325
1739209723.333891;-38.13080360867914
1739209723.3338923;-45.120503652039325
1739209723.3338938;-38.13080360867914
1739209723.333895;-45.120503652039325
1739209723.3338964;-38.13080360867914
1739209723.3338976;-38.13080360867914
1739209723.333899;-38.13080360867914
1739209723.3339002;-35.57807855764607
1739209723.3339016;-38.13080360867914
1739209723.3339028;-26.991370085610736
1739209723.3339043;-32.816014438256545
1739209723.3339057;-35.57807855764607
1739209723.333907;-32.816014438256545
1739209723.3339083;-35.57807855764607
1739209723.3339095;-38.13080360867914
1739209723.333911;-38.13080360867914
1739209723.3339121;-38.13080360867914
1739209723.3339136;-38.13080360867914
1739209723.333915;-45.120503652039325
1739209723.3339162;-38.13080360867914
1739209723.3339176;-38.13080360867914
1739209723.3339188;-33.981070128970956
1739209723.3339202;-45.120503652039325
1739209723.3339214;-38.13080360867914
1739209723.3339229;-45.120503652039325
1739209723.3339243;-32.816014438256545
1739209723.3339255;-35.57807855764607
1739209723.333927;-38.13080360867914
1739209723.333928;-38.13080360867914
1739209723.3339295;-32.816014438256545
1739209723.3339307;-45.120503652039325
1739209723.3339322;-45.120503652039325
1739209723.3339334;-45.120503652039325
1739209723.3339348;-32.816014438256545
1739209723.3339362;-35.57807855764607
1739209723.3339374;-45.120503652039325
1739209723.3339388;-45.120503652039325
1739209723.33394;-38.13080360867914
1739209723.3339415;-35.57807855764607
1739209723.3339427;-45.120503652039325
1739209723.333944;-38.13080360867914
1739209723.3339455;-45.120503652039325
1739209723.3339467;-45.120503652039325
1739209723.3339481;-38.13080360867914
1739209723.3339493;-38.13080360867914
1739209723.3339508;-38.13080360867914
1739209723.333952;-45.120503652039325
1739209723.3339534;-38.13080360867914
1739209723.3339546;-45.120503652039325
1739209723.333956;-32.816014438256545
1739209723.3339574;-32.816014438256545
1739209723.3339586;-45.120503652039325
1739209723.33396;-45.120503652039325
1739209723.3339612;-38.13080360867914
1739209723.3339627;-38.13080360867914
1739209723.3339639;-45.120503652039325
1739209723.3339653;-45.120503652039325
1739209723.3339667;-45.120503652039325
1739209723.333968;-38.13080360867914
1739209723.3339694;-38.13080360867914
1739209723.3339705;-38.13080360867914
1739209723.333972;-45.120503652039325
1739209723.3339732;-38.13080360867914
1739209723.3339746;-38.13080360867914
1739209723.3339758;-38.13080360867914
1739209723.3339772;-45.120503652039325
1739209723.3339787;-45.120503652039325
1739209723.3339798;-38.13080360867914
1739209723.3339813;-38.13080360867914
1739209723.3339825;-45.120503652039325
1739209723.333984;-45.120503652039325
1739209723.333985;-45.120503652039325
1739209723.3339865;-45.120503652039325
1739209723.333988;-38.13080360867914
1739209723.3339891;-33.981070128970906
1739209723.3339906;-45.120503652039325
1739209723.3339918;-45.120503652039325
1739209723.3339932;-38.13080360867914
1739209723.3339944;-38.13080360867914
1739209723.3339958;-45.120503652039325
1739209723.3339972;-38.13080360867914
1739209723.3339984;-38.13080360867914
1739209723.3339999;-45.120503652039325
1739209723.334001;-38.13080360867914
1739209723.3340025;-38.13080360867914
1739209723.3340037;-38.13080360867914
1739209723.334005;-33.981070128970906
1739209723.3340063;-45.120503652039325
1739209723.3340077;-45.120503652039325
1739209723.3340092;-38.13080360867914
1739209723.3340104;-33.981070128970906
1739209723.3340118;-45.120503652039325
1739209723.334013;-45.120503652039325
1739209723.3340144;-38.13080360867914
1739209723.3340156;-45.120503652039325
1739209723.334017;-38.13080360867914
1739209723.3340185;-38.13080360867914
1739209723.3340197;-35.57807855764607
1739209723.334021;-32.816014438256545
1739209723.3340223;-38.13080360867914
1739209723.3340237;-45.120503652039325
1739209723.334025;-38.13080360867914
1739209723.3340263;-38.13080360867914
1739209723.3340275;-38.13080360867914
1739209723.334029;-45.120503652039325
1739209723.3340304;-38.13080360867914
1739209723.3340316;-45.120503652039325
1739209723.334033;-38.13080360867914
1739209723.3340342;-45.120503652039325
1739209723.3340356;-45.120503652039325
1739209723.3340368;-45.120503652039325
1739209723.3340383;-38.13080360867914
1739209723.3340397;-38.13080360867914
1739209723.3340409;-45.120503652039325
1739209723.3340423;-38.13080360867914
1739209723.3340435;-38.13080360867914
1739209723.334045;-45.120503652039325
1739209723.3340461;-45.120503652039325
1739209723.3340476;-33.981070128970906
1739209723.3340487;-33.981070128970906
1739209723.3340502;-45.120503652039325
1739209723.3340516;-45.120503652039325
1739209723.3340528;-35.57807855764607
1739209723.3340542;-35.57807855764607
1739209723.3340554;-38.13080360867914
1739209723.3340569;-45.120503652039325
1739209723.334058;-32.816014438256545
1739209723.3340595;-33.981070128970906
1739209723.334061;-38.13080360867914
1739209723.334062;-30.49652367304973
1739209723.3340635;-33.981070128970906
1739209723.3340647;-33.981070128970956
1739209723.3340662;-38.13080360867914
1739209723.3340673;-35.57807855764607
1739209723.3340688;-38.13080360867914
1739209723.33407;-45.120503652039325
1739209723.3340714;-38.13080360867914
1739209723.3340728;-38.13080360867914
1739209723.334074;-31.141103565318915
1739209723.3340755;-31.141103565318915
1739209723.3340766;-38.13080360867914
1739209723.334078;-38.13080360867914
1739209723.3340793;-33.981070128970906
1739209723.3340807;-38.13080360867914
1739209723.3340886;-45.120503652039325
1739209723.3340962;-45.120503652039325
1739209723.334104;-38.13080360867914
1739209723.334112;-32.81601443825658
1739209723.3341196;-38.13080360867914
1739209723.3341274;-38.13080360867914
1739209723.3341353;-38.13080360867914
1739209723.334143;-38.13080360867914
1739209723.3341508;-38.13080360867914
1739209723.3341587;-35.57807855764607
1739209723.3341663;-38.13080360867914
1739209723.3341742;-45.120503652039325
1739209723.334182;-38.13080360867914
1739209723.3341897;-38.13080360867914
1739209723.3341975;-45.120503652039325
1739209723.3342054;-45.120503652039325
1739209723.334213;-38.13080360867914
1739209723.334221;-38.13080360867914
1739209723.3342288;-38.13080360867914
1739209723.3342364;-32.816014438256545
1739209723.3342443;-45.120503652039325
1739209723.334252;-38.13080360867914
1739209723.3342597;-33.981070128970906
1739209723.3342676;-45.120503652039325
1739209723.3342755;-45.120503652039325
1739209723.334283;-45.120503652039325
1739209723.334291;-45.120503652039325
1739209723.3342988;-33.981070128970956
1739209723.3343065;-45.120503652039325
1739209723.3343143;-35.57807855764607
1739209723.3343222;-45.120503652039325
1739209723.33433;-45.120503652039325
1739209723.3343377;-38.13080360867914
1739209723.3343456;-38.13080360867914
1739209723.3343534;-38.13080360867914
1739209723.334361;-27.8777449560314
1739209723.334369;-38.13080360867914
1739209723.3343768;-38.13080360867914
1739209723.3343844;-45.120503652039325
1739209723.3343923;-38.13080360867914
1739209723.3344002;-38.13080360867914
1739209723.3344078;-45.120503652039325
1739209723.3344157;-38.13080360867914
1739209723.3344235;-38.13080360867914
1739209723.3344312;-45.120503652039325
1739209723.334439;-38.13080360867914
1739209723.334447;-38.13080360867914
1739209723.3344545;-45.120503652039325
1739209723.3344624;-38.13080360867914
1739209723.3344703;-45.120503652039325
1739209723.334478;-38.13080360867914
1739209723.3344858;-27.8777449560314
1739209723.3344936;-35.57807855764607
1739209723.3345013;-45.120503652039325
1739209723.3345091;-38.13080360867914
1739209723.334517;-35.57807855764607
1739209723.3345246;-45.120503652039325
1739209723.3345325;-45.120503652039325
1739209723.3345404;-45.120503652039325
1739209723.334548;-45.120503652039325
1739209723.3345559;-45.120503652039325
1739209723.3345637;-45.120503652039325
1739209723.3345714;-38.13080360867914
1739209723.3345792;-35.57807855764607
1739209723.334587;-38.13080360867914
1739209723.3345947;-45.120503652039325
1739209723.3346026;-38.13080360867914
1739209723.3346105;-32.816014438256545
1739209723.334618;-38.13080360867914
1739209723.334626;-45.120503652039325
1739209723.3346338;-38.13080360867914
1739209723.3346415;-45.120503652039325
1739209723.3346493;-38.13080360867914
1739209723.3346572;-38.13080360867914
1739209723.3346648;-38.13080360867914
1739209723.3346727;-35.57807855764607
1739209723.3346806;-35.57807855764607
1739209723.3346882;-45.120503652039325
1739209723.334696;-38.13080360867914
1739209723.334704;-30.49652367304973
1739209723.3347116;-45.120503652039325
1739209723.3347194;-45.120503652039325
1739209723.3347273;-38.13080360867914
1739209723.334735;-45.120503652039325
1739209723.3347428;-45.120503652039325
1739209723.3347507;-38.13080360867914
1739209723.3347583;-38.13080360867914
1739209723.3347661;-45.120503652039325
1739209723.334774;-38.13080360867914
1739209723.3347816;-45.120503652039325
1739209723.3347895;-45.120503652039325
1739209723.3347974;-31.141103565318893
1739209723.334805;-45.120503652039325
1739209723.3348129;-45.120503652039325
1739209723.3348207;-45.120503652039325
1739209723.3348284;-31.141103565318893
1739209723.3348362;-33.981070128970906
1739209723.334844;-38.13080360867914
1739209723.334852;-38.13080360867914
1739209723.3348596;-45.120503652039325
1739209723.3348675;-45.120503652039325
1739209723.3348753;-45.120503652039325
1739209723.334883;-45.120503652039325
1739209723.3348908;-35.57807855764607
1739209723.3348987;-33.981070128970906
1739209723.3349063;-35.57807855764607
1739209723.3349142;-35.57807855764607
1739209723.334922;-45.120503652039325
1739209723.3349297;-38.13080360867914
1739209723.3349376;-45.120503652039325
1739209723.3349454;-38.13080360867914
1739209723.334953;-38.13080360867914
1739209723.334961;-45.120503652039325
1739209723.3349688;-38.13080360867914
1739209723.3349764;-38.13080360867914
1739209723.3349843;-45.120503652039325
1739209723.3349922;-38.13080360867914
1739209723.3349998;-38.13080360867914
1739209723.3350077;-38.13080360867914
1739209723.3350155;-45.120503652039325
1739209723.3350232;-45.120503652039325
1739209723.335031;-35.57807855764607
1739209723.335039;-38.13080360867914
1739209723.3350465;-45.120503652039325
1739209723.3350544;-38.13080360867914
1739209723.3350623;-32.816014438256545
1739209723.33507;-35.57807855764607
1739209723.3350778;-45.120503652039325
1739209723.3350856;-45.120503652039325
1739209723.3350933;-38.13080360867914
1739209723.3351011;-38.13080360867914
1739209723.335109;-38.13080360867914
1739209723.3351166;-33.981070128970906
1739209723.3351245;-33.981070128970906
1739209723.3351324;-38.13080360867914
1739209723.33514;-45.120503652039325
1739209723.3351479;-38.13080360867914
1739209723.3351557;-38.13080360867914
1739209723.3351634;-33.981070128970906
1739209723.3351712;-45.120503652039325
1739209723.335179;-45.120503652039325
1739209723.3351867;-38.13080360867914
1739209723.3351946;-38.13080360867914
1739209723.3352025;-45.120503652039325
1739209723.33521;-45.120503652039325
1739209723.335218;-45.120503652039325
1739209723.3352258;-45.120503652039325
1739209723.3352334;-45.120503652039325
1739209723.3352413;-38.13080360867914
1739209723.3352492;-38.13080360867914
1739209723.3352568;-45.120503652039325
1739209723.3352647;-45.120503652039325
1739209723.3352726;-38.13080360867914
1739209723.3352802;-45.120503652039325
1739209723.335288;-45.120503652039325
1739209723.335296;-38.13080360867914
1739209723.3353035;-45.120503652039325
1739209723.3353114;-45.120503652039325
1739209723.3353193;-45.120503652039325
1739209723.3353271;-45.120503652039325
1739209723.3353348;-33.981070128970906
1739209723.3353426;-45.120503652039325
1739209723.3353505;-45.120503652039325
1739209723.3353581;-38.13080360867914
1739209723.335366;-38.13080360867914
1739209723.3353739;-38.13080360867914
1739209723.3353815;-38.13080360867914
1739209723.3353894;-38.13080360867914
1739209723.3353972;-38.13080360867914
1739209723.3354049;-45.120503652039325
1739209723.3354127;-38.13080360867914
1739209723.3354206;-45.120503652039325
1739209723.3354282;-31.141103565318915
1739209723.335436;-28.992665084841942
1739209723.335444;-45.120503652039325
1739209723.3354516;-45.120503652039325
1739209723.3354595;-38.13080360867914
1739209723.3354673;-38.13080360867914
1739209723.335475;-45.120503652039325
1739209723.3354828;-45.120503652039325
1739209723.3354907;-38.13080360867914
1739209723.3354983;-35.57807855764607
1739209723.3355062;-35.57807855764607
1739209723.335514;-38.13080360867914
1739209723.3355217;-38.13080360867914
1739209723.3355296;-38.13080360867914
1739209723.3355374;-38.13080360867914
1739209723.335545;-45.120503652039325
1739209723.335553;-33.981070128970906
1739209723.3355608;-31.141103565318915
1739209723.3355684;-45.120503652039325
1739209723.3355763;-38.13080360867914
1739209723.3355842;-35.57807855764607
1739209723.3355918;-38.13080360867914
1739209723.3355997;-33.981070128970906
1739209723.3356075;-45.120503652039325
1739209723.3356152;-45.120503652039325
1739209723.335623;-33.981070128970956
1739209723.335631;-45.120503652039325
1739209723.3356385;-38.13080360867914
1739209723.3356464;-38.13080360867914
1739209723.3356543;-45.120503652039325
1739209723.335662;-45.120503652039325
1739209723.3356698;-33.981070128970906
1739209723.3356776;-33.981070128970906
1739209723.3356853;-30.49652367304973
1739209723.3356931;-35.57807855764607
1739209723.335701;-38.13080360867914
1739209723.3357086;-38.13080360867914
1739209723.3357165;-38.13080360867914
1739209723.3357244;-45.120503652039325
1739209723.335732;-35.57807855764607
1739209723.3357399;-38.13080360867914
1739209723.3357477;-45.120503652039325
1739209723.3357553;-45.120503652039325
1739209723.3357632;-38.13080360867914
1739209723.335771;-45.120503652039325
1739209723.3357787;-45.120503652039325
1739209723.3357866;-38.13080360867914
1739209723.3357944;-35.57807855764607
1739209723.335802;-38.13080360867914
1739209723.33581;-45.120503652039325
1739209723.3358178;-45.120503652039325
1739209723.3358254;-38.13080360867914
1739209723.3358333;-38.13080360867914
1739209723.3358412;-45.120503652039325
1739209723.335849;-45.120503652039325
1739209723.3358567;-45.120503652039325
1739209723.3358645;-45.120503652039325
1739209723.3358724;-35.57807855764607
1739209723.33588;-38.13080360867914
1739209723.335888;-35.57807855764607
1739209723.3358958;-38.13080360867914
1739209723.3359034;-45.120503652039325
1739209723.3359113;-38.13080360867914
1739209723.3359191;-35.57807855764607
1739209723.3359268;-38.13080360867914
1739209723.3359346;-38.13080360867914
1739209723.3359425;-45.120503652039325
1739209723.3359501;-35.57807855764607
1739209723.335958;-38.13080360867914
1739209723.3359659;-45.120503652039325
1739209723.3359735;-38.13080360867914
1739209723.3359814;-38.13080360867914
1739209723.3359892;-45.120503652039325
1739209723.3359969;-28.21854285175415
1739209723.3360047;-32.816014438256545
1739209723.3360126;-38.13080360867914
1739209723.3360202;-35.57807855764607
1739209723.336028;-32.816014438256545
1739209723.336036;-45.120503652039325
1739209723.3360436;-45.120503652039325
1739209723.3360515;-38.13080360867914
1739209723.3360593;-38.13080360867914
1739209723.336067;-45.120503652039325
1739209723.3360748;-45.120503652039325
1739209723.3360827;-38.13080360867914
1739209723.3360903;-45.120503652039325
1739209723.3360982;-38.13080360867914
1739209723.336106;-45.120503652039325
1739209723.3361137;-45.120503652039325
1739209723.3361216;-29.438486411369333
1739209723.3361294;-32.816014438256545
1739209723.336137;-45.120503652039325
1739209723.336145;-38.13080360867914
1739209723.3361528;-35.57807855764607
1739209723.3361604;-38.13080360867914
1739209723.3361683;-38.13080360867914
1739209723.3361762;-45.120503652039325
1739209723.3361838;-45.120503652039325
1739209723.3361917;-45.120503652039325
1739209723.3361995;-45.120503652039325
1739209723.3362072;-45.120503652039325
1739209723.336215;-45.120503652039325
1739209723.336223;-38.13080360867914
1739209723.3362305;-38.13080360867914
1739209723.3362384;-45.120503652039325
1739209723.3362463;-32.816014438256545
1739209723.336254;-31.141103565318915
1739209723.3362617;-45.120503652039325
1739209723.3362696;-45.120503652039325
1739209723.3362772;-35.57807855764607
1739209723.336285;-38.13080360867914
1739209723.336293;-45.120503652039325
1739209723.3363006;-38.13080360867914
1739209723.3363085;-32.816014438256545
1739209723.3363163;-38.13080360867914
1739209723.3363242;-45.120503652039325
1739209723.3363318;-45.120503652039325
1739209723.3363397;-32.816014438256545
1739209723.3363476;-32.816014438256545
1739209723.3363552;-45.120503652039325
1739209723.336363;-38.13080360867914
1739209723.336371;-38.13080360867914
1739209723.3363786;-45.120503652039325
1739209723.3363864;-45.120503652039325
1739209723.3363943;-38.13080360867914
1739209723.336402;-38.13080360867914
1739209723.3364098;-38.13080360867914
1739209723.3364177;-38.13080360867914
1739209723.3364253;-45.120503652039325
1739209723.3364332;-32.816014438256545
1739209723.336441;-35.57807855764607
1739209723.3364487;-35.57807855764607
1739209723.3364565;-38.13080360867914
1739209723.3364644;-38.13080360867914
1739209723.336472;-38.13080360867914
1739209723.33648;-45.120503652039325
1739209723.3364878;-38.13080360867914
1739209723.3364954;-38.13080360867914
1739209723.3365033;-45.120503652039325
1739209723.3365111;-38.13080360867914
1739209723.3365188;-45.120503652039325
1739209723.3365266;-35.57807855764607
1739209723.3365345;-38.13080360867914
1739209723.3365421;-38.13080360867914
1739209723.33655;-45.120503652039325
1739209723.3365579;-45.120503652039325
1739209723.3365655;-33.981070128970906
1739209723.3365734;-45.120503652039325
1739209723.3365812;-45.120503652039325
1739209723.3365889;-32.816014438256545
1739209723.3365967;-45.120503652039325
1739209723.3366046;-45.120503652039325
1739209723.3366122;-38.13080360867914
1739209723.33662;-38.13080360867914
1739209723.336628;-38.13080360867914
1739209723.3366356;-38.13080360867914
1739209723.3366435;-45.120503652039325
1739209723.3366513;-45.120503652039325
1739209723.336659;-33.981070128970906
1739209723.3366668;-38.13080360867914
1739209723.3366747;-45.120503652039325
1739209723.3366823;-38.13080360867914
1739209723.3366902;-45.120503652039325
1739209723.336698;-38.13080360867914
1739209723.3367057;-38.13080360867914
1739209723.3367136;-38.13080360867914
1739209723.3367214;-38.13080360867914
1739209723.336729;-45.120503652039325
1739209723.336737;-38.13080360867914
1739209723.3367448;-45.120503652039325
1739209723.3367524;-38.13080360867914
1739209723.3367603;-38.13080360867914
1739209723.3367682;-45.120503652039325
1739209723.3367758;-45.120503652039325
1739209723.3367836;-38.13080360867914
1739209723.3367915;-35.57807855764607
1739209723.3367991;-38.13080360867914
1739209723.336807;-45.120503652039325
1739209723.3368149;-45.120503652039325
1739209723.3368225;-45.120503652039325
1739209723.3368304;-38.13080360867914
1739209723.3368382;-45.120503652039325
1739209723.336846;-45.120503652039325
1739209723.3368537;-35.57807855764607
1739209723.3368616;-35.57807855764607
1739209723.3368695;-38.13080360867914
1739209723.336877;-38.13080360867914
1739209723.336885;-38.13080360867914
1739209723.3368928;-38.13080360867914
1739209723.3369005;-45.120503652039325
1739209723.3369083;-38.13080360867914
1739209723.3369162;-38.13080360867914
1739209723.3369238;-38.13080360867914
1739209723.3369317;-45.120503652039325
1739209723.3369396;-33.981070128970906
1739209723.3369472;-30.49652367304973
