CAN Message; 0x150:020084ba8c37c70d
1739209667.1100235;-38.13080360867914
1739209667.1100268;-35.57807855764607
1739209667.1100302;-38.13080360867914
1739209667.1100335;-38.13080360867914
1739209667.1100366;-45.120503652039325
1739209667.11004;-38.13080360867914
1739209667.1100433;-35.57807855764607
1739209667.1100466;-38.13080360867914
1739209667.11005;-45.120503652039325
1739209667.1100533;-38.13080360867914
1739209667.1100564;-45.120503652039325
1739209667.1100597;-45.120503652039325
1739209667.110063;-45.120503652039325
1739209667.1100664;-45.120503652039325
1739209667.1100698;-38.13080360867914
1739209667.110073;-38.13080360867914
1739209667.1100762;-45.120503652039325
1739209667.1100795;-45.120503652039325
1739209667.1100829;-45.120503652039325
1739209667.1100862;-45.120503652039325
1739209667.1100895;-45.120503652039325
1739209667.1100929;-45.120503652039325
1739209667.110096;-45.120503652039325
1739209667.1100993;-45.120503652039325
1739209667.1101027;-38.13080360867914
1739209667.110106;-38.13080360867914
1739209667.1101093;-45.120503652039325
1739209667.1101127;-33.981070128970906
1739209667.1101158;-33.981070128970906
1739209667.110119;-45.120503652039325
1739209667.1101224;-45.120503652039325
1739209667.1101258;-38.13080360867914
1739209667.110129;-38.13080360867914
1739209667.1101325;-38.13080360867914
1739209667.1101356;-45.120503652039325
1739209667.110139;-45.120503652039325
1739209667.1101422;-38.13080360867914
1739209667.1101456;-38.13080360867914
1739209667.110149;-45.120503652039325
1739209667.1101522;-45.120503652039325
1739209667.1101553;-45.120503652039325
1739209667.1101587;-45.120503652039325
1739209667.110162;-45.120503652039325
1739209667.1101654;-38.13080360867914
1739209667.1101687;-32.816014438256545
1739209667.110172;-45.120503652039325
1739209667.1101751;-38.13080360867914
1739209667.1101785;-33.981070128970906
1739209667.1101818;-32.816014438256545
1739209667.1101851;-38.13080360867914
1739209667.1101885;-45.120503652039325
1739209667.1101918;-45.120503652039325
1739209667.110195;-45.120503652039325
1739209667.1101983;-38.13080360867914
1739209667.1102016;-38.13080360867914
1739209667.110205;-45.120503652039325
1739209667.1102083;-38.13080360867914
1739209667.1102116;-33.981070128970906
1739209667.1102147;-45.120503652039325
1739209667.110218;-33.981070128970906
1739209667.1102214;-28.992665084841942
1739209667.1102247;-38.13080360867914
1739209667.110228;-45.120503652039325
1739209667.1102314;-38.13080360867914
1739209667.1102345;-38.13080360867914
1739209667.1102378;-45.120503652039325
1739209667.1102412;-45.120503652039325
1739209667.1102445;-45.120503652039325
1739209667.1102479;-38.13080360867914
1739209667.1102512;-38.13080360867914
1739209667.1102543;-45.120503652039325
1739209667.1102576;-45.120503652039325
1739209667.110261;-38.13080360867914
1739209667.1102643;-38.13080360867914
1739209667.1102676;-45.120503652039325
1739209667.110271;-38.13080360867914
1739209667.110274;-38.13080360867914
1739209667.1102774;-33.981070128970906
1739209667.1102808;-33.981070128970906
1739209667.110284;-35.57807855764607
1739209667.1102874;-38.13080360867914
1739209667.1102908;-45.120503652039325
1739209667.110294;-35.57807855764607
1739209667.1102972;-38.13080360867914
1739209667.1103005;-38.13080360867914
1739209667.1103039;-38.13080360867914
1739209667.1103072;-38.13080360867914
1739209667.1103106;-45.120503652039325
1739209667.110314;-45.120503652039325
1739209667.110317;-38.13080360867914
1739209667.1103203;-32.816014438256545
1739209667.1103237;-38.13080360867914
1739209667.110327;-38.13080360867914
1739209667.1103303;-45.120503652039325
1739209667.1103337;-45.120503652039325
1739209667.1103368;-38.13080360867914
1739209667.11034;-45.120503652039325
1739209667.1103435;-45.120503652039325
1739209667.1103468;-38.13080360867914
1739209667.1103501;-38.13080360867914
1739209667.1103535;-27.8777449560314
1739209667.1103566;-38.13080360867914
1739209667.11036;-45.120503652039325
1739209667.1103632;-45.120503652039325
1739209667.1103666;-45.120503652039325
1739209667.11037;-38.13080360867914
1739209667.1103733;-45.120503652039325
1739209667.1103764;-38.13080360867914
1739209667.1103797;-45.120503652039325
1739209667.110383;-45.120503652039325
1739209667.1103864;-45.120503652039325
1739209667.1103897;-45.120503652039325
1739209667.110393;-45.120503652039325
1739209667.1103961;-38.13080360867914
1739209667.1103995;-38.13080360867914
1739209667.1104028;-38.13080360867914
1739209667.1104062;-26.991370085610736
1739209667.1104095;-38.13080360867914
1739209667.1104128;-45.120503652039325
1739209667.110416;-38.13080360867914
1739209667.1104193;-35.57807855764607
1739209667.1104226;-38.13080360867914
1739209667.110426;-45.120503652039325
1739209667.1104293;-38.13080360867914
1739209667.1104326;-45.120503652039325
1739209667.1104357;-45.120503652039325
1739209667.110439;-35.57807855764607
1739209667.1104424;-45.120503652039325
1739209667.1104457;-45.120503652039325
1739209667.110449;-38.13080360867914
1739209667.1104524;-38.13080360867914
1739209667.1104555;-45.120503652039325
1739209667.1104589;-29.438486411369333
1739209667.1104622;-32.816014438256545
1739209667.1104655;-45.120503652039325
1739209667.1104689;-45.120503652039325
1739209667.1104722;-32.816014438256545
1739209667.1104753;-35.57807855764607
1739209667.1104786;-45.120503652039325
1739209667.110482;-38.13080360867914
1739209667.1104853;-45.120503652039325
1739209667.1104887;-45.120503652039325
1739209667.110492;-35.57807855764607
1739209667.110495;-45.120503652039325
1739209667.1104984;-45.120503652039325
1739209667.1105018;-45.120503652039325
1739209667.110505;-35.57807855764607
1739209667.1105084;-38.13080360867914
1739209667.1105118;-45.120503652039325
1739209667.1105149;-45.120503652039325
1739209667.1105182;-45.120503652039325
1739209667.1105216;-45.120503652039325
1739209667.110525;-45.120503652039325
1739209667.1105282;-45.120503652039325
1739209667.1105316;-38.13080360867914
1739209667.1105347;-38.13080360867914
1739209667.110538;-38.13080360867914
1739209667.1105413;-38.13080360867914
1739209667.1105447;-38.13080360867914
1739209667.110548;-45.120503652039325
1739209667.1105514;-45.120503652039325
1739209667.1105545;-38.13080360867914
1739209667.1105578;-38.13080360867914
1739209667.1105611;-33.981070128970906
1739209667.1105645;-45.120503652039325
1739209667.1105678;-45.120503652039325
1739209667.1105711;-31.141103565318893
1739209667.1105742;-45.120503652039325
1739209667.1105776;-45.120503652039325
1739209667.110581;-38.13080360867914
1739209667.1105843;-35.57807855764607
1739209667.1105876;-38.13080360867914
1739209667.110591;-33.981070128970906
1739209667.110594;-31.141103565318915
1739209667.1105974;-38.13080360867914
1739209667.1106007;-38.13080360867914
1739209667.110604;-38.13080360867914
1739209667.1106074;-33.981070128970906
1739209667.1106107;-33.981070128970906
1739209667.1106138;-38.13080360867914
1739209667.1106172;-38.13080360867914
1739209667.1106205;-28.588378514285886
1739209667.1106238;-38.13080360867914
1739209667.1106272;-38.13080360867914
1739209667.1106305;-45.120503652039325
1739209667.1106339;-45.120503652039325
1739209667.110637;-32.816014438256545
1739209667.1106403;-45.120503652039325
1739209667.1106436;-33.981070128970906
1739209667.110647;-31.141103565318915
1739209667.1106503;-45.120503652039325
1739209667.1106536;-38.13080360867914
1739209667.1106567;-45.120503652039325
1739209667.11066;-38.13080360867914
1739209667.1106634;-38.13080360867914
1739209667.1106668;-38.13080360867914
1739209667.11067;-38.13080360867914
1739209667.1106734;-31.14110356531892
1739209667.1106765;-32.816014438256545
1739209667.1106799;-38.13080360867914
1739209667.1106832;-45.120503652039325
1739209667.1106865;-45.120503652039325
1739209667.1106899;-38.13080360867914
1739209667.1106932;-38.13080360867914
1739209667.1106963;-38.13080360867914
1739209667.1106997;-38.13080360867914
1739209667.110703;-35.57807855764607
1739209667.1107063;-35.57807855764607
1739209667.1107097;-45.120503652039325
1739209667.110713;-38.13080360867914
1739209667.110716;-45.120503652039325
1739209667.1107194;-33.981070128970906
1739209667.1107228;-45.120503652039325
1739209667.110726;-38.13080360867914
1739209667.1107295;-32.816014438256545
1739209667.1107328;-33.981070128970906
1739209667.110736;-45.120503652039325
1739209667.1107392;-38.13080360867914
1739209667.1107426;-38.13080360867914
1739209667.110746;-33.981070128970906
1739209667.1107492;-45.120503652039325
1739209667.1107526;-45.120503652039325
1739209667.1107557;-35.57807855764607
1739209667.110759;-38.13080360867914
1739209667.1107624;-45.120503652039325
1739209667.1107657;-38.13080360867914
1739209667.110769;-35.57807855764607
1739209667.1107724;-38.13080360867914
1739209667.1107755;-45.120503652039325
1739209667.1107788;-45.120503652039325
1739209667.1107821;-45.120503652039325
1739209667.1107855;-38.13080360867914
1739209667.1107888;-45.120503652039325
1739209667.1107922;-38.13080360867914
1739209667.1107953;-32.816014438256545
1739209667.1107986;-38.13080360867914
1739209667.110802;-38.13080360867914
1739209667.1108053;-33.981070128970906
1739209667.1108086;-38.13080360867914
1739209667.110812;-45.120503652039325
1739209667.110815;-45.120503652039325
1739209667.1108184;-45.120503652039325
1739209667.1108217;-45.120503652039325
1739209667.110825;-38.13080360867914
1739209667.1108284;-45.120503652039325
1739209667.1108317;-38.13080360867914
1739209667.1108348;-35.57807855764607
1739209667.1108382;-35.57807855764607
1739209667.1108415;-45.120503652039325
1739209667.1108449;-38.13080360867914
1739209667.1108482;-30.49652367304973
1739209667.1108515;-38.13080360867914
1739209667.1108546;-38.13080360867914
1739209667.110858;-38.13080360867914
1739209667.1108613;-38.13080360867914
1739209667.1108646;-38.13080360867914
1739209667.110868;-45.120503652039325
1739209667.1108713;-38.13080360867914
1739209667.1108744;-35.57807855764607
1739209667.1108778;-38.13080360867914
1739209667.110881;-45.120503652039325
1739209667.1108844;-45.120503652039325
1739209667.1108878;-45.120503652039325
1739209667.110891;-45.120503652039325
1739209667.1108942;-38.13080360867914
1739209667.1108975;-38.13080360867914
1739209667.1109009;-32.816014438256545
1739209667.1109042;-38.13080360867914
1739209667.1109076;-45.120503652039325
1739209667.110911;-38.13080360867914
1739209667.110914;-38.13080360867914
1739209667.1109173;-45.120503652039325
1739209667.1109207;-45.120503652039325
1739209667.110924;-45.120503652039325
1739209667.1109273;-32.816014438256545
1739209667.1109307;-33.981070128970906
1739209667.1109338;-45.120503652039325
1739209667.110937;-38.13080360867914
1739209667.1109405;-45.120503652039325
1739209667.1109438;-38.13080360867914
1739209667.1109471;-45.120503652039325
1739209667.1109505;-33.981070128970906
1739209667.1109538;-38.13080360867914
1739209667.110957;-38.13080360867914
1739209667.1109602;-45.120503652039325
1739209667.1109636;-45.120503652039325
1739209667.110967;-29.438486411369333
1739209667.1109703;-35.57807855764607
1739209667.1109736;-45.120503652039325
1739209667.1109767;-45.120503652039325
1739209667.11098;-38.13080360867914
1739209667.1109834;-38.13080360867914
1739209667.1109867;-45.120503652039325
1739209667.11099;-38.13080360867914
1739209667.1109934;-45.120503652039325
1739209667.1109965;-38.13080360867914
1739209667.1109998;-38.13080360867914
1739209667.1110032;-38.13080360867914
1739209667.1110065;-38.13080360867914
1739209667.1110098;-38.13080360867914
1739209667.1110132;-38.13080360867914
1739209667.1110163;-45.120503652039325
1739209667.1110196;-32.816014438256545
1739209667.111023;-33.981070128970906
1739209667.1110263;-45.120503652039325
1739209667.1110296;-45.120503652039325
1739209667.111033;-38.13080360867914
1739209667.111036;-35.57807855764607
1739209667.1110394;-45.120503652039325
1739209667.1110427;-45.120503652039325
1739209667.111046;-38.13080360867914
1739209667.1110494;-45.120503652039325
1739209667.1110528;-33.981070128970906
1739209667.1110559;-35.57807855764607
1739209667.1110592;-38.13080360867914
1739209667.1110625;-45.120503652039325
1739209667.1110659;-38.13080360867914
1739209667.1110692;-38.13080360867914
1739209667.1110725;-35.57807855764607
1739209667.1110756;-32.816014438256545
1739209667.111079;-38.13080360867914
1739209667.1110823;-45.120503652039325
1739209667.1110857;-35.57807855764607
1739209667.111089;-38.13080360867914
1739209667.1110923;-38.13080360867914
1739209667.1110954;-33.981070128970906
1739209667.1110988;-38.13080360867914
1739209667.111102;-45.120503652039325
1739209667.1111054;-45.120503652039325
1739209667.1111088;-45.120503652039325
1739209667.111112;-45.120503652039325
1739209667.1111152;-45.120503652039325
1739209667.1111186;-45.120503652039325
1739209667.111122;-45.120503652039325
1739209667.1111252;-45.120503652039325
1739209667.1111286;-38.13080360867914
1739209667.111132;-35.57807855764607
1739209667.111135;-38.13080360867914
1739209667.1111383;-32.816014438256545
1739209667.1111417;-45.120503652039325
1739209667.111145;-38.13080360867914
1739209667.1111484;-45.120503652039325
1739209667.1111517;-38.13080360867914
1739209667.1111548;-31.141103565318915
1739209667.1111581;-45.120503652039325
1739209667.1111615;-35.57807855764607
1739209667.1111648;-45.120503652039325
1739209667.1111681;-38.13080360867914
1739209667.1111715;-38.13080360867914
1739209667.1111746;-38.13080360867914
1739209667.111178;-45.120503652039325
1739209667.1111813;-45.120503652039325
1739209667.1111846;-38.13080360867914
1739209667.111188;-38.13080360867914
1739209667.1111913;-45.120503652039325
1739209667.1111944;-45.120503652039325
1739209667.1111977;-38.13080360867914
1739209667.111201;-38.13080360867914
1739209667.1112044;-32.816014438256545
1739209667.1112077;-31.141103565318915
1739209667.111211;-45.120503652039325
1739209667.1112142;-45.120503652039325
1739209667.1112175;-45.120503652039325
1739209667.1112208;-35.57807855764607
1739209667.1112242;-33.981070128970906
1739209667.1112275;-33.981070128970906
1739209667.1112309;-45.120503652039325
1739209667.111234;-29.438486411369354
1739209667.1112373;-45.120503652039325
1739209667.1112406;-38.13080360867914
1739209667.111244;-45.120503652039325
1739209667.1112473;-38.13080360867914
1739209667.1112506;-38.13080360867914
1739209667.1112537;-45.120503652039325
1739209667.111257;-38.13080360867914
1739209667.1112604;-28.992665084841942
1739209667.1112638;-38.13080360867914
1739209667.111267;-38.13080360867914
1739209667.1112704;-45.120503652039325
1739209667.1112735;-38.13080360867914
1739209667.1112769;-38.13080360867914
1739209667.1112802;-38.13080360867914
1739209667.1112835;-45.120503652039325
1739209667.1112869;-38.13080360867914
1739209667.1112902;-35.57807855764607
1739209667.1112936;-38.13080360867914
1739209667.1112967;-38.13080360867914
1739209667.1113;-45.120503652039325
1739209667.1113033;-38.13080360867914
1739209667.1113067;-38.13080360867914
1739209667.11131;-45.120503652039325
1739209667.1113133;-45.120503652039325
1739209667.1113164;-38.13080360867914
1739209667.1113198;-38.13080360867914
1739209667.111323;-45.120503652039325
1739209667.1113265;-45.120503652039325
1739209667.1113298;-38.13080360867914
1739209667.1113331;-38.13080360867914
1739209667.1113362;-38.13080360867914
1739209667.1113396;-38.13080360867914
1739209667.111343;-38.13080360867914
1739209667.1113462;-45.120503652039325
1739209667.1113496;-45.120503652039325
1739209667.111353;-38.13080360867914
1739209667.111356;-35.57807855764607
1739209667.1113594;-38.13080360867914
1739209667.1113627;-35.57807855764607
1739209667.111366;-30.49652367304973
1739209667.1113694;-38.13080360867914
1739209667.1113727;-45.120503652039325
1739209667.1113758;-45.120503652039325
1739209667.1113791;-45.120503652039325
1739209667.1113825;-45.120503652039325
1739209667.1113858;-45.120503652039325
1739209667.1113892;-33.981070128970906
1739209667.1113925;-30.49652367304973
1739209667.1113956;-33.981070128970906
1739209667.111399;-38.13080360867914
1739209667.1114023;-38.13080360867914
1739209667.1114056;-38.13080360867914
1739209667.111409;-45.120503652039325
1739209667.1114123;-45.120503652039325
1739209667.1114154;-38.13080360867914
1739209667.1114187;-31.141103565318915
1739209667.111422;-38.13080360867914
1739209667.1114254;-45.120503652039325
1739209667.1114287;-33.981070128970906
1739209667.111432;-38.13080360867914
1739209667.1114352;-45.120503652039325
1739209667.1114385;-38.13080360867914
1739209667.1114419;-33.981070128970906
1739209667.1114452;-29.438486411369347
1739209667.1114485;-38.13080360867914
1739209667.1114519;-38.13080360867914
1739209667.111455;-38.13080360867914
1739209667.1114583;-45.120503652039325
1739209667.1114616;-35.57807855764607
1739209667.111465;-45.120503652039325
1739209667.1114683;-38.13080360867914
1739209667.1114717;-31.141103565318915
1739209667.1114748;-33.981070128970906
1739209667.111478;-45.120503652039325
1739209667.1114814;-45.120503652039325
1739209667.1114848;-45.120503652039325
1739209667.111488;-45.120503652039325
1739209667.1114914;-45.120503652039325
1739209667.1114945;-38.13080360867914
1739209667.1114979;-38.13080360867914
1739209667.1115012;-35.57807855764607
1739209667.1115046;-33.981070128970906
1739209667.111508;-45.120503652039325
1739209667.1115112;-33.981070128970906
1739209667.1115143;-45.120503652039325
1739209667.1115177;-45.120503652039325
1739209667.111521;-32.816014438256545
1739209667.1115243;-38.13080360867914
1739209667.1115277;-33.981070128970906
1739209667.111531;-38.13080360867914
1739209667.111534;-32.816014438256545
1739209667.1115375;-38.13080360867914
1739209667.1115408;-45.120503652039325
1739209667.1115441;-45.120503652039325
1739209667.1115475;-32.816014438256545
1739209667.1115508;-33.981070128970906
1739209667.111554;-33.981070128970956
1739209667.1115572;-38.13080360867914
1739209667.1115606;-35.57807855764607
1739209667.111564;-45.120503652039325
1739209667.1115673;-38.13080360867914
1739209667.1115706;-45.120503652039325
1739209667.1115737;-45.120503652039325
1739209667.111577;-33.981070128970906
1739209667.1115804;-32.816014438256545
1739209667.1115837;-45.120503652039325
1739209667.111587;-35.57807855764607
1739209667.1115904;-38.13080360867914
1739209667.1115935;-45.120503652039325
1739209667.1115968;-38.13080360867914
1739209667.1116002;-38.13080360867914
1739209667.1116035;-45.120503652039325
1739209667.1116068;-38.13080360867914
1739209667.1116102;-45.120503652039325
1739209667.1116133;-45.120503652039325
1739209667.1116166;-38.13080360867914
1739209667.11162;-33.981070128970906
1739209667.1116233;-35.57807855764607
1739209667.1116266;-38.13080360867914
1739209667.11163;-38.13080360867914
1739209667.1116333;-30.49652367304973
1739209667.1116364;-38.13080360867914
1739209667.1116397;-45.120503652039325
1739209667.111643;-45.120503652039325
1739209667.1116464;-35.57807855764607
1739209667.1116498;-45.120503652039325
1739209667.111653;-45.120503652039325
1739209667.1116562;-38.13080360867914
1739209667.1116595;-45.120503652039325
1739209667.1116629;-38.13080360867914
1739209667.1116662;-45.120503652039325
1739209667.1116695;-45.120503652039325
1739209667.1116729;-38.13080360867914
1739209667.111676;-38.13080360867914
1739209667.1116793;-45.120503652039325
1739209667.1116827;-45.120503652039325
1739209667.111686;-35.57807855764607
1739209667.1116893;-38.13080360867914
1739209667.1116927;-38.13080360867914
1739209667.1116958;-38.13080360867914
1739209667.111699;-45.120503652039325
1739209667.1117024;-45.120503652039325
1739209667.1117058;-45.120503652039325
1739209667.111709;-45.120503652039325
1739209667.1117125;-45.120503652039325
1739209667.1117156;-31.141103565318915
1739209667.111719;-38.13080360867914
1739209667.1117222;-38.13080360867914
1739209667.1117256;-45.120503652039325
1739209667.111729;-38.13080360867914
1739209667.1117322;-38.13080360867914
1739209667.1117353;-45.120503652039325
1739209667.1117387;-35.57807855764607
1739209667.111742;-38.13080360867914
1739209667.1117454;-45.120503652039325
1739209667.1117487;-45.120503652039325
1739209667.111752;-45.120503652039325
1739209667.1117551;-45.120503652039325
1739209667.1117585;-35.57807855764607
1739209667.1117618;-38.13080360867914
1739209667.1117651;-32.816014438256545
1739209667.1117685;-38.13080360867914
1739209667.1117718;-38.13080360867914
1739209667.111775;-45.120503652039325
1739209667.1117783;-38.13080360867914
1739209667.1117816;-38.13080360867914
1739209667.111785;-38.13080360867914
1739209667.1117883;-33.981070128970906
1739209667.1117916;-45.120503652039325
1739209667.1117947;-45.120503652039325
1739209667.111798;-32.816014438256545
1739209667.1118014;-38.13080360867914
1739209667.1118047;-45.120503652039325
1739209667.111808;-38.13080360867914
1739209667.1118114;-35.57807855764607
1739209667.1118145;-38.13080360867914
1739209667.1118178;-38.13080360867914
1739209667.1118212;-35.57807855764607
1739209667.1118245;-35.57807855764607
1739209667.1118279;-38.13080360867914
1739209667.1118312;-45.120503652039325
1739209667.1118343;-38.13080360867914
1739209667.1118376;-38.13080360867914
1739209667.111841;-45.120503652039325
1739209667.1118443;-45.120503652039325
1739209667.1118476;-45.120503652039325
1739209667.111851;-38.13080360867914
1739209667.111854;-38.13080360867914
1739209667.1118574;-38.13080360867914
1739209667.1118608;-38.13080360867914
1739209667.111864;-32.816014438256545
1739209667.1118674;-35.57807855764607
1739209667.1118708;-45.120503652039325
1739209667.1118739;-45.120503652039325
1739209667.1118772;-38.13080360867914
1739209667.1118805;-38.13080360867914
1739209667.1118839;-45.120503652039325
1739209667.1118872;-38.13080360867914
1739209667.1118906;-35.57807855764607
1739209667.1118937;-38.13080360867914
1739209667.111897;-45.120503652039325
1739209667.1119003;-38.13080360867914
1739209667.1119037;-45.120503652039325
1739209667.111907;-45.120503652039325
1739209667.1119103;-45.120503652039325
1739209667.1119134;-45.120503652039325
1739209667.1119168;-38.13080360867914
1739209667.11192;-38.13080360867914
1739209667.1119235;-45.120503652039325
1739209667.1119268;-45.120503652039325
1739209667.1119301;-38.13080360867914
1739209667.1119332;-45.120503652039325
1739209667.1119366;-45.120503652039325
1739209667.11194;-45.120503652039325
1739209667.1119432;-38.13080360867914
1739209667.1119466;-38.13080360867914
1739209667.11195;-38.13080360867914
1739209667.111953;-32.816014438256545
1739209667.1119564;-33.981070128970906
1739209667.1119597;-33.981070128970906
1739209667.111963;-45.120503652039325
1739209667.1119664;-38.13080360867914
1739209667.1119697;-38.13080360867914
1739209667.111973;-38.13080360867914
1739209667.1119761;-45.120503652039325
1739209667.1119795;-45.120503652039325
1739209667.1119828;-31.141103565318915
1739209667.1119862;-33.981070128970906
1739209667.1119895;-45.120503652039325
1739209667.1119928;-45.120503652039325
1739209667.111996;-45.120503652039325
1739209667.1119993;-45.120503652039325
1739209667.1120026;-45.120503652039325
1739209667.112006;-33.981070128970906
1739209667.1120093;-33.981070128970906
1739209667.1120126;-38.13080360867914
1739209667.1120157;-38.13080360867914
1739209667.112019;-35.57807855764607
1739209667.1120224;-31.141103565318915
1739209667.1120257;-38.13080360867914
1739209667.112029;-45.120503652039325
1739209667.1120324;-45.120503652039325
1739209667.1120355;-38.13080360867914
1739209667.1120389;-45.120503652039325
1739209667.1120422;-45.120503652039325
1739209667.1120455;-45.120503652039325
1739209667.1120489;-45.120503652039325
1739209667.1120522;-45.120503652039325
1739209667.1120553;-45.120503652039325
1739209667.1120586;-31.141103565318915
1739209667.112062;-30.49652367304973
1739209667.1120653;-33.981070128970906
1739209667.1120687;-45.120503652039325
1739209667.112072;-38.13080360867914
1739209667.112075;-35.57807855764607
1739209667.1120784;-38.13080360867914
1739209667.1120818;-38.13080360867914
1739209667.112085;-45.120503652039325
1739209667.1120884;-38.13080360867914
1739209667.1120918;-35.57807855764607
1739209667.1120949;-45.120503652039325
1739209667.1120982;-45.120503652039325
1739209667.1121016;-38.13080360867914
1739209667.112105;-38.13080360867914
1739209667.1121082;-45.120503652039325
1739209667.1121116;-38.13080360867914
1739209667.1121147;-28.58837851428586
1739209667.112118;-38.13080360867914
1739209667.1121213;-35.57807855764607
1739209667.1121247;-35.57807855764607
1739209667.112128;-35.57807855764607
1739209667.1121314;-45.120503652039325
1739209667.1121345;-45.120503652039325
1739209667.1121378;-45.120503652039325
1739209667.1121411;-45.120503652039325
1739209667.1121445;-45.120503652039325
1739209667.1121478;-38.13080360867914
1739209667.1121511;-38.13080360867914
1739209667.1121542;-45.120503652039325
1739209667.1121576;-45.120503652039325
1739209667.112161;-45.120503652039325
1739209667.1121643;-38.13080360867914
1739209667.1121676;-35.57807855764607
1739209667.112171;-38.13080360867914
1739209667.112174;-38.13080360867914
1739209667.1121774;-38.13080360867914
1739209667.1121807;-35.57807855764607
1739209667.112184;-45.120503652039325
1739209667.1121874;-45.120503652039325
1739209667.1121907;-45.120503652039325
1739209667.1121938;-45.120503652039325
1739209667.1121972;-38.13080360867914
1739209667.1122005;-38.13080360867914
1739209667.1122038;-45.120503652039325
1739209667.1122072;-45.120503652039325
1739209667.1122105;-45.120503652039325
1739209667.1122136;-45.120503652039325
1739209667.112217;-38.13080360867914
1739209667.1122203;-35.57807855764607
1739209667.1122236;-35.57807855764607
1739209667.112227;-35.57807855764607
1739209667.1122303;-45.120503652039325
1739209667.1122334;-35.57807855764607
1739209667.1122367;-45.120503652039325
1739209667.11224;-45.120503652039325
1739209667.1122434;-45.120503652039325
1739209667.1122468;-45.120503652039325
1739209667.11225;-38.13080360867914
1739209667.1122532;-38.13080360867914
1739209667.1122565;-35.57807855764607
1739209667.1122599;-45.120503652039325
1739209667.1122632;-45.120503652039325
1739209667.1122665;-45.120503652039325
1739209667.1122699;-45.120503652039325
1739209667.112273;-45.120503652039325
1739209667.1122763;-45.120503652039325
1739209667.1122797;-38.13080360867914
1739209667.112283;-38.13080360867914
1739209667.1122863;-32.816014438256545
1739209667.1122897;-38.13080360867914
1739209667.1122928;-35.57807855764607
1739209667.112296;-38.13080360867914
1739209667.1122994;-31.141103565318893
1739209667.1123028;-38.13080360867914
1739209667.11231;-45.120503652039325
1739209667.112317;-45.120503652039325
1739209667.1123242;-38.13080360867914
1739209667.1123314;-38.13080360867914
1739209667.1123385;-35.57807855764607
1739209667.1123457;-33.981070128970906
1739209667.112353;-38.13080360867914
1739209667.1123602;-45.120503652039325
1739209667.1123674;-45.120503652039325
1739209667.1123745;-45.120503652039325
1739209667.1123817;-45.120503652039325
1739209667.1123888;-45.120503652039325
1739209667.112396;-35.57807855764607
1739209667.1124032;-45.120503652039325
1739209667.1124103;-26.991370085610736
1739209667.1124175;-31.141103565318893
1739209667.1124246;-45.120503652039325
1739209667.1124318;-45.120503652039325
1739209667.112439;-35.57807855764607
1739209667.112446;-38.13080360867914
1739209667.1124535;-45.120503652039325
1739209667.1124606;-38.13080360867914
1739209667.1124678;-38.13080360867914
1739209667.112475;-45.120503652039325
1739209667.112482;-35.57807855764607
1739209667.1124892;-33.981070128970906
1739209667.1124964;-45.120503652039325
1739209667.1125035;-45.120503652039325
1739209667.1125107;-38.13080360867914
1739209667.1125178;-33.981070128970906
1739209667.112525;-30.49652367304973
1739209667.1125321;-30.49652367304973
1739209667.1125393;-38.13080360867914
1739209667.1125464;-38.13080360867914
1739209667.1125538;-35.57807855764607
1739209667.112561;-35.57807855764607
1739209667.1125681;-45.120503652039325
1739209667.1125753;-38.13080360867914
1739209667.1125824;-45.120503652039325
1739209667.1125896;-45.120503652039325
1739209667.1125968;-38.13080360867914
1739209667.112604;-38.13080360867914
1739209667.112611;-45.120503652039325
1739209667.1126182;-38.13080360867914
1739209667.1126254;-38.13080360867914
1739209667.1126325;-38.13080360867914
1739209667.1126397;-45.120503652039325
1739209667.1126468;-45.120503652039325
1739209667.1126542;-38.13080360867914
1739209667.1126614;-38.13080360867914
1739209667.1126685;-45.120503652039325
1739209667.1126757;-38.13080360867914
1739209667.1126828;-38.13080360867914
1739209667.11269;-45.120503652039325
1739209667.1126971;-38.13080360867914
1739209667.1127043;-35.57807855764607
1739209667.1127114;-38.13080360867914
1739209667.1127186;-45.120503652039325
1739209667.1127257;-45.120503652039325
1739209667.112733;-38.13080360867914
1739209667.11274;-45.120503652039325
1739209667.1127472;-38.13080360867914
1739209667.1127546;-45.120503652039325
1739209667.1127617;-38.13080360867914
1739209667.112769;-45.120503652039325
1739209667.112776;-38.13080360867914
1739209667.1127832;-45.120503652039325
1739209667.1127903;-38.13080360867914
1739209667.1127975;-38.13080360867914
1739209667.1128047;-45.120503652039325
1739209667.1128118;-45.120503652039325
1739209667.112819;-31.141103565318915
1739209667.112826;-35.57807855764607
1739209667.1128333;-38.13080360867914
1739209667.1128404;-35.57807855764607
1739209667.1128476;-35.57807855764607
1739209667.112855;-38.13080360867914
1739209667.112862;-38.13080360867914
1739209667.1128693;-45.120503652039325
1739209667.1128764;-32.816014438256545
1739209667.1128836;-45.120503652039325
1739209667.1128907;-38.13080360867914
1739209667.1128979;-45.120503652039325
1739209667.112905;-38.13080360867914
1739209667.1129122;-38.13080360867914
1739209667.1129193;-38.13080360867914
1739209667.1129265;-35.57807855764607
1739209667.1129336;-31.141103565318915
1739209667.1129408;-45.120503652039325
1739209667.1129482;-45.120503652039325
1739209667.1129553;-45.120503652039325
1739209667.1129625;-38.13080360867914
1739209667.1129696;-38.13080360867914
1739209667.1129768;-38.13080360867914
1739209667.112984;-45.120503652039325
