CAN Message; 0x1b8:0200acb7d4e6fc50
Timestamp;Amplitude
1739209587.5427628;-38.13080360867914
1739209587.5427644;-45.120503652039325
1739209587.542766;-45.120503652039325
1739209587.5427678;-33.981070128970906
1739209587.5427697;-38.13080360867914
1739209587.5427713;-38.13080360867914
1739209587.542773;-38.13080360867914
1739209587.5427747;-45.120503652039325
1739209587.5427766;-45.120503652039325
1739209587.5427783;-38.13080360867914
1739209587.54278;-45.120503652039325
1739209587.5427816;-38.13080360867914
1739209587.5427835;-33.981070128970906
1739209587.5427852;-38.13080360867914
1739209587.5427868;-45.120503652039325
1739209587.5427885;-45.120503652039325
1739209587.5427902;-35.57807855764607
1739209587.542792;-45.120503652039325
1739209587.5427938;-38.13080360867914
1739209587.5427954;-45.120503652039325
1739209587.542797;-38.13080360867914
1739209587.542799;-38.13080360867914
1739209587.5428007;-32.816014438256545
1739209587.5428023;-38.13080360867914
1739209587.542804;-38.13080360867914
1739209587.542806;-45.120503652039325
1739209587.5428076;-38.13080360867914
1739209587.5428092;-38.13080360867914
1739209587.542811;-45.120503652039325
1739209587.5428128;-38.13080360867914
1739209587.5428145;-38.13080360867914
1739209587.5428162;-38.13080360867914
1739209587.5428178;-27.267205301931607
1739209587.5428195;-38.13080360867914
1739209587.5428214;-45.120503652039325
1739209587.542823;-45.120503652039325
1739209587.5428247;-33.981070128970906
1739209587.5428264;-45.120503652039325
1739209587.5428283;-45.120503652039325
1739209587.54283;-45.120503652039325
1739209587.5428317;-33.981070128970956
1739209587.5428333;-38.13080360867914
1739209587.5428352;-38.13080360867914
1739209587.542837;-35.57807855764607
1739209587.5428386;-45.120503652039325
1739209587.5428402;-38.13080360867914
1739209587.542842;-33.981070128970906
1739209587.5428438;-38.13080360867914
1739209587.5428455;-27.8777449560314
1739209587.5428472;-38.13080360867914
1739209587.5428488;-45.120503652039325
1739209587.5428507;-45.120503652039325
1739209587.5428524;-45.120503652039325
1739209587.542854;-45.120503652039325
1739209587.5428557;-38.13080360867914
1739209587.5428576;-35.57807855764607
1739209587.5428593;-45.120503652039325
1739209587.542861;-38.13080360867914
1739209587.5428627;-45.120503652039325
1739209587.5428646;-45.120503652039325
1739209587.5428662;-38.13080360867914
1739209587.542868;-35.57807855764607
1739209587.5428696;-45.120503652039325
1739209587.5428712;-38.13080360867914
1739209587.5428731;-27.8777449560314
1739209587.5428748;-35.57807855764607
1739209587.5428765;-45.120503652039325
1739209587.5428782;-45.120503652039325
1739209587.54288;-38.13080360867914
1739209587.5428817;-35.57807855764607
1739209587.5428834;-45.120503652039325
1739209587.542885;-38.13080360867914
1739209587.542887;-45.120503652039325
1739209587.5428886;-45.120503652039325
1739209587.5428903;-38.13080360867914
1739209587.542892;-45.120503652039325
1739209587.5428936;-38.13080360867914
1739209587.5428956;-38.13080360867914
1739209587.5428972;-45.120503652039325
1739209587.542899;-45.120503652039325
1739209587.5429006;-28.21854285175415
1739209587.5429025;-31.141103565318893
1739209587.5429041;-38.13080360867914
1739209587.5429058;-38.13080360867914
1739209587.5429075;-38.13080360867914
1739209587.5429094;-35.57807855764607
1739209587.542911;-45.120503652039325
1739209587.5429127;-38.13080360867914
1739209587.5429144;-38.13080360867914
1739209587.5429163;-45.120503652039325
1739209587.542918;-45.120503652039325
1739209587.5429196;-45.120503652039325
1739209587.5429213;-45.120503652039325
1739209587.542923;-38.13080360867914
1739209587.542925;-45.120503652039325
1739209587.5429265;-38.13080360867914
1739209587.5429282;-38.13080360867914
1739209587.54293;-45.120503652039325
1739209587.5429318;-45.120503652039325
1739209587.5429335;-45.120503652039325
1739209587.5429351;-45.120503652039325
1739209587.5429368;-45.120503652039325
1739209587.5429387;-45.120503652039325
1739209587.5429404;-45.120503652039325
1739209587.542942;-31.141103565318893
1739209587.5429437;-27.8777449560314
1739209587.5429454;-38.13080360867914
1739209587.5429473;-45.120503652039325
1739209587.542949;-35.57807855764607
1739209587.5429506;-38.13080360867914
1739209587.5429523;-38.13080360867914
1739209587.5429542;-38.13080360867914
1739209587.5429559;-45.120503652039325
1739209587.5429575;-45.120503652039325
1739209587.5429592;-45.120503652039325
1739209587.5429611;-38.13080360867914
1739209587.5429628;-45.120503652039325
1739209587.5429645;-45.120503652039325
1739209587.5429661;-35.57807855764607
1739209587.542968;-45.120503652039325
1739209587.5429697;-35.57807855764607
1739209587.5429714;-31.141103565318915
1739209587.542973;-38.13080360867914
1739209587.5429747;-45.120503652039325
1739209587.5429766;-35.57807855764607
1739209587.5429783;-35.57807855764607
1739209587.54298;-45.120503652039325
1739209587.5429816;-33.981070128970906
1739209587.5429835;-45.120503652039325
1739209587.5429852;-45.120503652039325
1739209587.5429869;-45.120503652039325
1739209587.5429885;-45.120503652039325
1739209587.5429904;-45.120503652039325
1739209587.542992;-38.13080360867914
1739209587.5429938;-35.57807855764607
1739209587.5429955;-45.120503652039325
1739209587.5429971;-45.120503652039325
1739209587.542999;-45.120503652039325
1739209587.5430007;-38.13080360867914
1739209587.5430024;-33.981070128970906
1739209587.543004;-45.120503652039325
1739209587.543006;-45.120503652039325
1739209587.5430076;-38.13080360867914
1739209587.5430093;-38.13080360867914
1739209587.543011;-35.57807855764607
1739209587.5430129;-32.816014438256545
1739209587.5430145;-45.120503652039325
1739209587.5430162;-38.13080360867914
1739209587.5430179;-35.57807855764607
1739209587.5430198;-32.816014438256545
1739209587.5430214;-38.13080360867914
1739209587.543023;-45.120503652039325
1739209587.5430248;-38.13080360867914
1739209587.5430264;-45.120503652039325
1739209587.5430284;-45.120503652039325
1739209587.54303;-38.13080360867914
1739209587.5430317;-45.120503652039325
1739209587.5430334;-45.120503652039325
1739209587.5430353;-33.981070128970906
1739209587.543037;-45.120503652039325
1739209587.5430386;-45.120503652039325
1739209587.5430403;-38.13080360867914
1739209587.5430422;-32.816014438256545
1739209587.5430439;-38.13080360867914
1739209587.5430455;-38.13080360867914
1739209587.5430472;-32.816014438256545
1739209587.5430489;-38.13080360867914
1739209587.5430508;-45.120503652039325
1739209587.5430524;-38.13080360867914
1739209587.543054;-38.13080360867914
1739209587.5430558;-45.120503652039325
1739209587.5430577;-38.13080360867914
1739209587.5430593;-38.13080360867914
1739209587.543061;-38.13080360867914
1739209587.5430627;-38.13080360867914
1739209587.5430646;-38.13080360867914
1739209587.5430663;-45.120503652039325
1739209587.543068;-33.981070128970906
1739209587.5430696;-32.816014438256545
1739209587.5430715;-38.13080360867914
1739209587.5430732;-45.120503652039325
1739209587.5430748;-45.120503652039325
1739209587.5430765;-33.981070128970906
1739209587.5430782;-45.120503652039325
1739209587.54308;-31.141103565318893
1739209587.5430818;-38.13080360867914
1739209587.5430834;-45.120503652039325
1739209587.543085;-35.57807855764607
1739209587.543087;-38.13080360867914
1739209587.5430887;-45.120503652039325
1739209587.5430903;-45.120503652039325
1739209587.543092;-38.13080360867914
1739209587.543094;-38.13080360867914
1739209587.5430956;-33.981070128970906
1739209587.5430973;-35.57807855764607
1739209587.543099;-38.13080360867914
1739209587.5431006;-38.13080360867914
1739209587.5431025;-38.13080360867914
1739209587.5431042;-30.49652367304973
1739209587.5431058;-38.13080360867914
1739209587.5431075;-45.120503652039325
1739209587.5431094;-38.13080360867914
1739209587.543111;-45.120503652039325
1739209587.5431128;-45.120503652039325
1739209587.5431144;-38.13080360867914
1739209587.5431163;-38.13080360867914
1739209587.543118;-45.120503652039325
1739209587.5431197;-38.13080360867914
1739209587.5431213;-35.57807855764607
1739209587.5431232;-33.981070128970906
1739209587.543125;-45.120503652039325
1739209587.5431266;-45.120503652039325
1739209587.5431283;-38.13080360867914
1739209587.54313;-38.13080360867914
1739209587.5431318;-35.57807855764607
1739209587.5431335;-38.13080360867914
1739209587.5431352;-38.13080360867914
1739209587.5431368;-38.13080360867914
1739209587.5431387;-33.981070128970906
1739209587.5431404;-45.120503652039325
1739209587.543142;-45.120503652039325
1739209587.5431437;-45.120503652039325
1739209587.5431457;-38.13080360867914
1739209587.5431473;-45.120503652039325
1739209587.543149;-45.120503652039325
1739209587.5431507;-38.13080360867914
1739209587.5431523;-45.120503652039325
1739209587.5431542;-45.120503652039325
1739209587.543156;-35.57807855764607
1739209587.5431576;-35.57807855764607
1739209587.5431592;-45.120503652039325
1739209587.5431612;-45.120503652039325
1739209587.5431628;-45.120503652039325
1739209587.5431645;-45.120503652039325
1739209587.5431662;-32.816014438256545
1739209587.543168;-35.57807855764607
1739209587.5431697;-45.120503652039325
1739209587.5431714;-45.120503652039325
1739209587.543173;-38.13080360867914
1739209587.543175;-35.57807855764607
1739209587.5431767;-45.120503652039325
1739209587.5431783;-45.120503652039325
1739209587.54318;-45.120503652039325
1739209587.5431817;-45.120503652039325
1739209587.5431836;-38.13080360867914
1739209587.5431852;-38.13080360867914
1739209587.543187;-45.120503652039325
1739209587.5431886;-45.120503652039325
1739209587.5431905;-35.57807855764607
1739209587.5431921;-45.120503652039325
1739209587.5431938;-32.816014438256545
1739209587.5431955;-35.57807855764607
1739209587.5431974;-45.120503652039325
1739209587.543199;-45.120503652039325
1739209587.5432007;-38.13080360867914
1739209587.5432024;-33.981070128970906
1739209587.543204;-45.120503652039325
1739209587.543206;-38.13080360867914
1739209587.5432076;-45.120503652039325
1739209587.5432093;-45.120503652039325
1739209587.543211;-38.13080360867914
1739209587.543213;-38.13080360867914
1739209587.5432146;-45.120503652039325
1739209587.5432162;-45.120503652039325
1739209587.543218;-35.57807855764607
1739209587.5432198;-35.57807855764607
1739209587.5432215;-38.13080360867914
1739209587.5432231;-35.57807855764607
1739209587.5432248;-38.13080360867914
1739209587.5432267;-45.120503652039325
1739209587.5432284;-32.816014438256545
1739209587.54323;-32.816014438256545
1739209587.5432317;-45.120503652039325
1739209587.5432334;-45.120503652039325
1739209587.5432353;-35.57807855764607
1739209587.543237;-38.13080360867914
1739209587.5432386;-38.13080360867914
1739209587.5432403;-33.981070128970906
1739209587.5432422;-45.120503652039325
1739209587.543244;-45.120503652039325
1739209587.5432456;-45.120503652039325
1739209587.5432472;-45.120503652039325
1739209587.5432491;-45.120503652039325
1739209587.5432508;-45.120503652039325
1739209587.5432525;-45.120503652039325
1739209587.5432541;-45.120503652039325
1739209587.5432558;-38.13080360867914
1739209587.5432577;-38.13080360867914
1739209587.5432594;-32.816014438256545
1739209587.543261;-38.13080360867914
1739209587.5432627;-31.141103565318915
1739209587.5432646;-26.487275050834715
1739209587.5432663;-45.120503652039325
1739209587.543268;-38.13080360867914
1739209587.5432696;-45.120503652039325
1739209587.5432715;-45.120503652039325
1739209587.5432732;-38.13080360867914
1739209587.5432749;-32.816014438256545
1739209587.5432765;-45.120503652039325
1739209587.5432785;-31.141103565318943
1739209587.5432801;-38.13080360867914
1739209587.5432818;-45.120503652039325
1739209587.5432835;-38.13080360867914
1739209587.5432851;-38.13080360867914
1739209587.543287;-45.120503652039325
1739209587.5432887;-45.120503652039325
1739209587.5432904;-33.981070128970906
1739209587.543292;-26.991370085610722
1739209587.543294;-45.120503652039325
1739209587.5432956;-45.120503652039325
1739209587.5432973;-32.816014438256545
1739209587.543299;-33.981070128970906
1739209587.5433009;-45.120503652039325
1739209587.5433025;-33.981070128970906
1739209587.5433042;-45.120503652039325
1739209587.5433059;-45.120503652039325
1739209587.5433075;-45.120503652039325
1739209587.5433095;-38.13080360867914
1739209587.543311;-38.13080360867914
1739209587.5433128;-38.13080360867914
1739209587.5433145;-38.13080360867914
1739209587.5433164;-45.120503652039325
1739209587.543318;-45.120503652039325
1739209587.5433197;-45.120503652039325
1739209587.5433214;-45.120503652039325
1739209587.5433233;-38.13080360867914
1739209587.543325;-38.13080360867914
1739209587.5433266;-45.120503652039325
1739209587.5433283;-45.120503652039325
1739209587.5433302;-45.120503652039325
1739209587.5433319;-35.57807855764607
1739209587.5433335;-28.992665084841942
1739209587.5433352;-38.13080360867914
1739209587.5433369;-38.13080360867914
1739209587.5433388;-38.13080360867914
1739209587.5433404;-35.57807855764607
1739209587.543342;-38.13080360867914
1739209587.5433438;-38.13080360867914
1739209587.5433457;-45.120503652039325
1739209587.5433474;-31.14110356531892
1739209587.543349;-45.120503652039325
1739209587.5433507;-38.13080360867914
1739209587.5433526;-45.120503652039325
1739209587.5433543;-45.120503652039325
1739209587.543356;-38.13080360867914
1739209587.5433576;-38.13080360867914
1739209587.5433593;-45.120503652039325
1739209587.5433612;-25.826314394896357
1739209587.5433629;-38.13080360867914
1739209587.5433645;-45.120503652039325
1739209587.5433662;-38.13080360867914
1739209587.543368;-35.57807855764607
1739209587.5433698;-38.13080360867914
1739209587.5433714;-38.13080360867914
1739209587.543373;-38.13080360867914
1739209587.543375;-29.438486411369347
1739209587.5433767;-31.141103565318915
1739209587.5433784;-33.981070128970906
1739209587.54338;-45.120503652039325
1739209587.543382;-38.13080360867914
1739209587.5433836;-45.120503652039325
1739209587.5433853;-38.13080360867914
1739209587.543387;-45.120503652039325
1739209587.5433886;-28.992665084841942
1739209587.5433905;-38.13080360867914
1739209587.5433922;-45.120503652039325
1739209587.5433939;-38.13080360867914
1739209587.5433955;-33.981070128970906
1739209587.5433974;-45.120503652039325
1739209587.543399;-45.120503652039325
1739209587.5434008;-45.120503652039325
1739209587.5434024;-33.981070128970906
1739209587.5434043;-38.13080360867914
1739209587.543406;-33.981070128970906
1739209587.5434077;-45.120503652039325
1739209587.5434093;-45.120503652039325
1739209587.543411;-35.57807855764607
1739209587.543413;-38.13080360867914
1739209587.5434146;-45.120503652039325
1739209587.5434163;-33.981070128970906
1739209587.543418;-38.13080360867914
1739209587.5434198;-38.13080360867914
1739209587.5434215;-38.13080360867914
1739209587.5434232;-38.13080360867914
1739209587.5434248;-38.13080360867914
1739209587.5434268;-45.120503652039325
1739209587.5434284;-45.120503652039325
1739209587.54343;-45.120503652039325
1739209587.5434318;-38.13080360867914
1739209587.5434337;-33.981070128970906
1739209587.5434353;-45.120503652039325
1739209587.543437;-45.120503652039325
1739209587.5434387;-45.120503652039325
1739209587.5434403;-45.120503652039325
1739209587.5434422;-38.13080360867914
1739209587.543444;-35.57807855764607
1739209587.5434456;-38.13080360867914
1739209587.5434473;-38.13080360867914
1739209587.5434492;-38.13080360867914
1739209587.5434508;-38.13080360867914
1739209587.5434525;-45.120503652039325
1739209587.5434542;-38.13080360867914
1739209587.543456;-45.120503652039325
1739209587.5434577;-45.120503652039325
1739209587.5434594;-33.981070128970906
1739209587.543461;-38.13080360867914
1739209587.5434628;-45.120503652039325
1739209587.5434647;-45.120503652039325
1739209587.5434663;-35.57807855764607
1739209587.543468;-38.13080360867914
1739209587.5434697;-35.57807855764607
1739209587.5434716;-35.57807855764607
1739209587.5434732;-45.120503652039325
1739209587.543475;-45.120503652039325
1739209587.5434766;-45.120503652039325
1739209587.5434785;-45.120503652039325
1739209587.5434802;-45.120503652039325
1739209587.5434818;-45.120503652039325
1739209587.5434835;-38.13080360867914
1739209587.5434854;-45.120503652039325
1739209587.543487;-45.120503652039325
1739209587.5434887;-38.13080360867914
1739209587.5434904;-45.120503652039325
1739209587.543492;-45.120503652039325
1739209587.543494;-45.120503652039325
1739209587.5434957;-45.120503652039325
1739209587.5434973;-35.57807855764607
1739209587.543499;-45.120503652039325
1739209587.543501;-45.120503652039325
1739209587.5435026;-35.57807855764607
1739209587.5435042;-45.120503652039325
1739209587.543506;-38.13080360867914
1739209587.5435078;-38.13080360867914
1739209587.5435095;-38.13080360867914
1739209587.5435112;-45.120503652039325
1739209587.5435128;-45.120503652039325
1739209587.5435145;-45.120503652039325
1739209587.5435164;-38.13080360867914
1739209587.543518;-38.13080360867914
1739209587.5435197;-38.13080360867914
1739209587.5435214;-33.981070128970906
1739209587.5435233;-45.120503652039325
1739209587.543525;-38.13080360867914
1739209587.5435266;-45.120503652039325
1739209587.5435283;-35.57807855764607
1739209587.5435302;-38.13080360867914
1739209587.543532;-38.13080360867914
1739209587.5435336;-38.13080360867914
1739209587.5435352;-38.13080360867914
1739209587.5435371;-35.57807855764607
1739209587.5435388;-45.120503652039325
1739209587.5435405;-38.13080360867914
1739209587.5435421;-45.120503652039325
1739209587.5435438;-45.120503652039325
1739209587.5435457;-45.120503652039325
1739209587.5435474;-38.13080360867914
1739209587.543549;-38.13080360867914
1739209587.5435507;-45.120503652039325
1739209587.5435526;-45.120503652039325
1739209587.5435543;-45.120503652039325
1739209587.543556;-33.981070128970906
1739209587.5435576;-35.57807855764607
1739209587.5435596;-45.120503652039325
1739209587.5435612;-45.120503652039325
1739209587.543563;-32.816014438256545
1739209587.5435646;-35.57807855764607
1739209587.5435662;-38.13080360867914
1739209587.5435681;-35.57807855764607
1739209587.5435698;-45.120503652039325
1739209587.5435715;-38.13080360867914
1739209587.5435731;-45.120503652039325
1739209587.543575;-45.120503652039325
1739209587.5435767;-45.120503652039325
1739209587.5435784;-45.120503652039325
1739209587.54358;-45.120503652039325
1739209587.543582;-45.120503652039325
1739209587.5435836;-38.13080360867914
1739209587.5435853;-45.120503652039325
1739209587.543587;-45.120503652039325
1739209587.5435889;-45.120503652039325
1739209587.5435905;-31.141103565318893
1739209587.5435922;-35.57807855764607
1739209587.543594;-45.120503652039325
1739209587.5435956;-38.13080360867914
1739209587.5435975;-38.13080360867914
1739209587.5435991;-32.816014438256545
1739209587.5436008;-38.13080360867914
1739209587.5436025;-45.120503652039325
1739209587.5436044;-45.120503652039325
1739209587.543606;-45.120503652039325
1739209587.5436077;-45.120503652039325
1739209587.5436094;-45.120503652039325
1739209587.5436113;-45.120503652039325
1739209587.543613;-38.13080360867914
1739209587.5436146;-45.120503652039325
1739209587.5436163;-45.120503652039325
1739209587.5436182;-38.13080360867914
1739209587.5436199;-38.13080360867914
1739209587.5436215;-45.120503652039325
1739209587.5436232;-45.120503652039325
1739209587.5436249;-38.13080360867914
1739209587.5436268;-27.267205301931607
1739209587.5436285;-45.120503652039325
1739209587.5436301;-38.13080360867914
1739209587.5436318;-38.13080360867914
1739209587.5436337;-38.13080360867914
1739209587.5436354;-45.120503652039325
1739209587.543637;-38.13080360867914
1739209587.5436387;-38.13080360867914
1739209587.5436406;-32.81601443825658
1739209587.5436423;-38.13080360867914
1739209587.543644;-45.120503652039325
1739209587.5436456;-35.57807855764607
1739209587.5436473;-35.57807855764607
1739209587.5436492;-45.120503652039325
1739209587.5436509;-38.13080360867914
1739209587.5436525;-32.816014438256545
1739209587.5436542;-27.267205301931607
1739209587.543656;-38.13080360867914
1739209587.5436578;-45.120503652039325
1739209587.5436594;-45.120503652039325
1739209587.543661;-45.120503652039325
1739209587.543663;-38.13080360867914
1739209587.5436647;-45.120503652039325
1739209587.5436664;-45.120503652039325
1739209587.543668;-31.14110356531892
1739209587.54367;-33.981070128970906
1739209587.5436716;-38.13080360867914
1739209587.5436733;-38.13080360867914
1739209587.543675;-38.13080360867914
1739209587.5436766;-45.120503652039325
1739209587.5436785;-45.120503652039325
1739209587.5436802;-35.57807855764607
1739209587.5436819;-27.267205301931607
1739209587.5436835;-38.13080360867914
1739209587.5436854;-38.13080360867914
1739209587.543687;-45.120503652039325
1739209587.5436888;-33.981070128970906
1739209587.5436904;-45.120503652039325
1739209587.5436924;-45.120503652039325
1739209587.543694;-38.13080360867914
1739209587.5436957;-30.49652367304973
1739209587.5436974;-33.981070128970906
1739209587.543699;-33.981070128970906
1739209587.543701;-38.13080360867914
1739209587.5437026;-38.13080360867914
1739209587.5437043;-38.13080360867914
1739209587.543706;-45.120503652039325
1739209587.5437078;-45.120503652039325
1739209587.5437095;-31.141103565318915
1739209587.5437112;-33.981070128970906
1739209587.5437129;-38.13080360867914
1739209587.5437148;-32.816014438256545
1739209587.5437164;-31.141103565318915
1739209587.543718;-38.13080360867914
1739209587.5437198;-38.13080360867914
1739209587.5437217;-35.57807855764607
1739209587.5437233;-33.981070128970906
1739209587.543725;-33.981070128970906
1739209587.5437267;-35.57807855764607
1739209587.5437284;-38.13080360867914
1739209587.5437303;-45.120503652039325
1739209587.543732;-45.120503652039325
1739209587.5437336;-38.13080360867914
1739209587.5437353;-38.13080360867914
1739209587.5437372;-38.13080360867914
1739209587.5437388;-38.13080360867914
1739209587.5437405;-38.13080360867914
1739209587.5437422;-45.120503652039325
1739209587.543744;-38.13080360867914
1739209587.5437458;-38.13080360867914
1739209587.5437474;-45.120503652039325
1739209587.543749;-38.13080360867914
1739209587.5437508;-38.13080360867914
1739209587.5437527;-33.981070128970906
1739209587.5437543;-38.13080360867914
1739209587.543756;-45.120503652039325
1739209587.5437577;-38.13080360867914
1739209587.5437596;-45.120503652039325
1739209587.5437613;-33.981070128970906
1739209587.543763;-45.120503652039325
1739209587.5437646;-33.981070128970906
1739209587.5437665;-28.992665084841942
1739209587.5437682;-45.120503652039325
1739209587.5437698;-45.120503652039325
1739209587.5437715;-38.13080360867914
1739209587.5437734;-38.13080360867914
1739209587.543775;-45.120503652039325
1739209587.5437768;-45.120503652039325
1739209587.5437784;-45.120503652039325
1739209587.54378;-38.13080360867914
1739209587.543782;-38.13080360867914
1739209587.5437837;-45.120503652039325
1739209587.5437853;-45.120503652039325
1739209587.543787;-45.120503652039325
1739209587.543789;-45.120503652039325
1739209587.5437906;-38.13080360867914
1739209587.5437922;-38.13080360867914
1739209587.543794;-31.141103565318915
1739209587.5437958;-38.13080360867914
1739209587.5437975;-45.120503652039325
1739209587.5437992;-45.120503652039325
1739209587.5438008;-45.120503652039325
1739209587.5438025;-45.120503652039325
1739209587.5438044;-38.13080360867914
1739209587.543806;-38.13080360867914
1739209587.5438077;-45.120503652039325
1739209587.5438094;-45.120503652039325
1739209587.5438113;-35.57807855764607
1739209587.543813;-35.57807855764607
1739209587.5438147;-33.981070128970906
1739209587.5438163;-45.120503652039325
1739209587.5438182;-35.57807855764607
1739209587.54382;-38.13080360867914
1739209587.5438216;-45.120503652039325
1739209587.5438232;-33.981070128970906
1739209587.5438251;-45.120503652039325
1739209587.5438268;-45.120503652039325
1739209587.5438285;-45.120503652039325
1739209587.5438302;-38.13080360867914
1739209587.5438318;-38.13080360867914
1739209587.5438337;-33.981070128970906
1739209587.5438354;-35.57807855764607
1739209587.543837;-45.120503652039325
1739209587.5438387;-38.13080360867914
1739209587.5438406;-38.13080360867914
1739209587.5438423;-38.13080360867914
1739209587.543844;-45.120503652039325
1739209587.5438457;-38.13080360867914
1739209587.5438476;-45.120503652039325
1739209587.5438492;-45.120503652039325
1739209587.543851;-38.13080360867914
1739209587.5438526;-45.120503652039325
1739209587.5438542;-45.120503652039325
1739209587.5438561;-38.13080360867914
1739209587.5438578;-35.57807855764607
1739209587.5438595;-45.120503652039325
1739209587.5438612;-33.981070128970906
1739209587.543863;-45.120503652039325
1739209587.5438647;-45.120503652039325
1739209587.5438664;-38.13080360867914
1739209587.543868;-38.13080360867914
1739209587.54387;-45.120503652039325
1739209587.5438716;-45.120503652039325
1739209587.5438733;-38.13080360867914
1739209587.543875;-38.13080360867914
1739209587.543877;-35.57807855764607
1739209587.5438786;-38.13080360867914
1739209587.5438802;-45.120503652039325
1739209587.543882;-45.120503652039325
1739209587.5438836;-38.13080360867914
1739209587.5438855;-31.141103565318915
1739209587.5438871;-45.120503652039325
1739209587.5438888;-38.13080360867914
1739209587.5438905;-35.57807855764607
1739209587.5438924;-38.13080360867914
1739209587.543894;-45.120503652039325
1739209587.5438957;-45.120503652039325
1739209587.5438974;-45.120503652039325
1739209587.5438993;-38.13080360867914
1739209587.543901;-35.57807855764607
1739209587.5439026;-38.13080360867914
1739209587.5439043;-45.120503652039325
1739209587.543906;-45.120503652039325
1739209587.5439079;-38.13080360867914
1739209587.5439095;-38.13080360867914
1739209587.5439112;-38.13080360867914
1739209587.543913;-33.981070128970906
1739209587.5439148;-45.120503652039325
1739209587.5439165;-38.13080360867914
1739209587.5439181;-35.57807855764607
1739209587.5439198;-35.57807855764607
1739209587.5439217;-45.120503652039325
1739209587.5439234;-45.120503652039325
1739209587.543925;-38.13080360867914
1739209587.5439267;-38.13080360867914
1739209587.5439286;-45.120503652039325
1739209587.5439303;-33.981070128970906
1739209587.543932;-45.120503652039325
1739209587.5439336;-45.120503652039325
1739209587.5439353;-45.120503652039325
1739209587.5439372;-38.13080360867914
1739209587.5439389;-45.120503652039325
1739209587.5439405;-45.120503652039325
1739209587.5439422;-38.13080360867914
1739209587.5439441;-38.13080360867914
1739209587.5439458;-45.120503652039325
1739209587.5439475;-38.13080360867914
1739209587.5439491;-35.57807855764607
1739209587.543951;-45.120503652039325
1739209587.5439527;-38.13080360867914
1739209587.5439544;-45.120503652039325
1739209587.543956;-45.120503652039325
1739209587.5439577;-45.120503652039325
1739209587.5439596;-35.57807855764607
1739209587.5439613;-38.13080360867914
1739209587.543963;-35.57807855764607
1739209587.5439646;-38.13080360867914
1739209587.5439665;-38.13080360867914
1739209587.5439682;-35.57807855764607
1739209587.5439699;-38.13080360867914
1739209587.5439715;-33.981070128970906
1739209587.5439734;-45.120503652039325
1739209587.543975;-38.13080360867914
1739209587.5439768;-38.13080360867914
1739209587.5439785;-33.981070128970906
1739209587.5439804;-45.120503652039325
1739209587.543982;-45.120503652039325
1739209587.5439837;-45.120503652039325
1739209587.5439854;-45.120503652039325
1739209587.543987;-45.120503652039325
1739209587.543989;-38.13080360867914
1739209587.5439906;-38.13080360867914
1739209587.5439923;-45.120503652039325
1739209587.543994;-45.120503652039325
1739209587.5439959;-35.57807855764607
1739209587.5439975;-45.120503652039325
1739209587.5439992;-45.120503652039325
1739209587.5440009;-38.13080360867914
1739209587.5440028;-45.120503652039325
1739209587.5440044;-38.13080360867914
1739209587.544006;-38.13080360867914
1739209587.5440078;-45.120503652039325
1739209587.5440094;-45.120503652039325
1739209587.5440114;-38.13080360867914
1739209587.544013;-38.13080360867914
1739209587.5440147;-45.120503652039325
1739209587.5440164;-33.981070128970906
1739209587.5440183;-38.13080360867914
1739209587.54402;-45.120503652039325
1739209587.5440216;-38.13080360867914
1739209587.5440233;-45.120503652039325
1739209587.5440252;-38.13080360867914
1739209587.5440269;-45.120503652039325
1739209587.5440285;-38.13080360867914
1739209587.5440302;-38.13080360867914
1739209587.544032;-45.120503652039325
1739209587.5440338;-45.120503652039325
1739209587.5440354;-45.120503652039325
1739209587.544037;-45.120503652039325
1739209587.5440388;-35.57807855764607
1739209587.5440407;-33.981070128970906
1739209587.5440423;-38.13080360867914
1739209587.544044;-33.981070128970906
1739209587.5440457;-31.141103565318915
1739209587.5440476;-38.13080360867914
1739209587.5440493;-45.120503652039325
1739209587.544051;-38.13080360867914
1739209587.5440526;-38.13080360867914
1739209587.5440545;-45.120503652039325
1739209587.5440562;-45.120503652039325
1739209587.5440578;-38.13080360867914
1739209587.5440595;-38.13080360867914
1739209587.5440612;-38.13080360867914
1739209587.544063;-38.13080360867914
1739209587.5440648;-45.120503652039325
1739209587.5440664;-45.120503652039325
1739209587.544068;-38.13080360867914
1739209587.54407;-45.120503652039325
1739209587.5440717;-38.13080360867914
1739209587.5440733;-30.49652367304973
1739209587.544075;-38.13080360867914
1739209587.544077;-45.120503652039325
1739209587.5440786;-33.981070128970906
1739209587.5440803;-31.141103565318915
1739209587.544082;-38.13080360867914
1739209587.5440838;-38.13080360867914
1739209587.5440855;-45.120503652039325
1739209587.5440872;-45.120503652039325
1739209587.5440888;-45.120503652039325
1739209587.5440905;-38.13080360867914
1739209587.5440924;-45.120503652039325
1739209587.544094;-35.57807855764607
1739209587.5440958;-38.13080360867914
1739209587.5440974;-38.13080360867914
1739209587.5440993;-38.13080360867914
1739209587.544101;-35.57807855764607
1739209587.5441027;-38.13080360867914
1739209587.5441043;-45.120503652039325
1739209587.5441062;-45.120503652039325
1739209587.544108;-33.981070128970906
1739209587.5441096;-38.13080360867914
1739209587.5441113;-45.120503652039325
1739209587.544113;-45.120503652039325
1739209587.5441148;-45.120503652039325
1739209587.5441165;-45.120503652039325
