CAN Message; 0x1d3:00002228a39dd256
Timestamp;Amplitude
1739209632.7335052;-38.13080360867914
1739209632.7335093;-35.57807855764607
1739209632.733513;-33.981070128970906
1739209632.7335172;-33.981070128970906
1739209632.733521;-33.981070128970906
1739209632.733525;-45.120503652039325
1739209632.7335289;-45.120503652039325
1739209632.733533;-38.13080360867914
1739209632.7335367;-38.13080360867914
1739209632.7335408;-38.13080360867914
1739209632.7335446;-38.13080360867914
1739209632.7335484;-45.120503652039325
1739209632.7335525;-45.120503652039325
1739209632.7335563;-35.57807855764607
1739209632.7335603;-35.57807855764607
1739209632.7335641;-45.120503652039325
1739209632.7335682;-45.120503652039325
1739209632.733572;-45.120503652039325
1739209632.733576;-38.13080360867914
1739209632.7335799;-38.13080360867914
1739209632.733584;-45.120503652039325
1739209632.7335877;-45.120503652039325
1739209632.7335918;-38.13080360867914
1739209632.7335956;-38.13080360867914
1739209632.7335997;-38.13080360867914
1739209632.7336035;-35.57807855764607
1739209632.7336075;-33.981070128970906
1739209632.7336113;-45.120503652039325
1739209632.7336154;-45.120503652039325
1739209632.7336192;-38.13080360867914
1739209632.7336233;-38.13080360867914
1739209632.733627;-45.120503652039325
1739209632.7336311;-45.120503652039325
1739209632.733635;-38.13080360867914
1739209632.733639;-38.13080360867914
1739209632.7336428;-45.120503652039325
1739209632.7336466;-45.120503652039325
1739209632.7336507;-38.13080360867914
1739209632.7336545;-38.13080360867914
1739209632.7336586;-45.120503652039325
1739209632.7336624;-38.13080360867914
1739209632.7336664;-38.13080360867914
1739209632.7336702;-38.13080360867914
1739209632.7336743;-45.120503652039325
1739209632.733678;-38.13080360867914
1739209632.7336822;-35.57807855764607
1739209632.733686;-33.981070128970906
1739209632.73369;-45.120503652039325
1739209632.7336938;-45.120503652039325
1739209632.733698;-35.57807855764607
1739209632.7337017;-35.57807855764607
1739209632.7337058;-45.120503652039325
1739209632.7337096;-38.13080360867914
1739209632.7337136;-35.57807855764607
1739209632.7337174;-38.13080360867914
1739209632.7337215;-38.13080360867914
1739209632.7337253;-45.120503652039325
1739209632.7337294;-38.13080360867914
1739209632.7337332;-38.13080360867914
1739209632.7337372;-35.57807855764607
1739209632.733741;-35.57807855764607
1739209632.7337449;-45.120503652039325
1739209632.733749;-45.120503652039325
1739209632.7337527;-38.13080360867914
1739209632.7337568;-33.981070128970906
1739209632.7337606;-45.120503652039325
1739209632.7337646;-45.120503652039325
1739209632.7337685;-45.120503652039325
1739209632.7337725;-45.120503652039325
1739209632.7337763;-45.120503652039325
1739209632.7337804;-38.13080360867914
1739209632.7337842;-38.13080360867914
1739209632.7337883;-45.120503652039325
1739209632.733792;-45.120503652039325
1739209632.7337961;-45.120503652039325
1739209632.7338;-32.816014438256545
1739209632.733804;-33.981070128970906
1739209632.7338078;-38.13080360867914
1739209632.7338119;-45.120503652039325
1739209632.7338157;-35.57807855764607
1739209632.7338197;-38.13080360867914
1739209632.7338235;-45.120503652039325
1739209632.7338276;-38.13080360867914
1739209632.7338314;-38.13080360867914
1739209632.7338355;-45.120503652039325
1739209632.7338393;-45.120503652039325
1739209632.7338433;-38.13080360867914
1739209632.7338471;-45.120503652039325
1739209632.733851;-38.13080360867914
1739209632.733855;-38.13080360867914
1739209632.7338588;-38.13080360867914
1739209632.7338629;-38.13080360867914
1739209632.7338667;-45.120503652039325
1739209632.7338707;-38.13080360867914
1739209632.7338746;-45.120503652039325
1739209632.7338786;-35.57807855764607
1739209632.7338824;-35.57807855764607
1739209632.7338865;-45.120503652039325
1739209632.7338903;-45.120503652039325
1739209632.7338943;-32.816014438256545
1739209632.7338982;-30.49652367304973
1739209632.7339022;-45.120503652039325
1739209632.733906;-38.13080360867914
1739209632.73391;-45.120503652039325
1739209632.733914;-38.13080360867914
1739209632.733918;-38.13080360867914
1739209632.7339218;-33.981070128970906
1739209632.7339258;-45.120503652039325
1739209632.7339296;-33.981070128970956
1739209632.7339337;-31.141103565318893
1739209632.7339375;-38.13080360867914
1739209632.7339416;-45.120503652039325
1739209632.7339454;-45.120503652039325
1739209632.7339492;-38.13080360867914
1739209632.7339532;-38.13080360867914
1739209632.733957;-33.981070128970906
1739209632.733961;-30.49652367304973
1739209632.733965;-38.13080360867914
1739209632.733969;-38.13080360867914
1739209632.7339728;-45.120503652039325
1739209632.7339768;-38.13080360867914
1739209632.7339807;-38.13080360867914
1739209632.7339847;-38.13080360867914
1739209632.7339885;-45.120503652039325
1739209632.7339926;-30.49652367304976
1739209632.7339964;-38.13080360867914
1739209632.7340004;-38.13080360867914
1739209632.7340043;-45.120503652039325
1739209632.7340083;-38.13080360867914
1739209632.7340121;-35.57807855764607
1739209632.7340162;-45.120503652039325
1739209632.73402;-38.13080360867914
1739209632.734024;-31.141103565318915
1739209632.7340279;-38.13080360867914
1739209632.734032;-45.120503652039325
1739209632.7340357;-45.120503652039325
1739209632.7340398;-38.13080360867914
1739209632.7340436;-45.120503652039325
1739209632.7340474;-45.120503652039325
1739209632.7340515;-45.120503652039325
1739209632.7340553;-38.13080360867914
1739209632.7340593;-35.57807855764607
1739209632.7340631;-38.13080360867914
1739209632.7340672;-35.57807855764607
1739209632.734071;-38.13080360867914
1739209632.734075;-45.120503652039325
1739209632.734079;-45.120503652039325
1739209632.734083;-45.120503652039325
1739209632.7340868;-33.981070128970906
1739209632.7340908;-45.120503652039325
1739209632.7340946;-45.120503652039325
1739209632.7340987;-45.120503652039325
1739209632.7341025;-45.120503652039325
1739209632.7341065;-45.120503652039325
1739209632.7341104;-45.120503652039325
1739209632.7341144;-35.57807855764607
1739209632.7341182;-28.992665084841942
1739209632.7341223;-38.13080360867914
1739209632.734126;-45.120503652039325
1739209632.7341301;-35.57807855764607
1739209632.734134;-38.13080360867914
1739209632.734138;-45.120503652039325
1739209632.7341418;-45.120503652039325
1739209632.7341456;-45.120503652039325
1739209632.7341497;-38.13080360867914
1739209632.7341535;-45.120503652039325
1739209632.7356584;-38.13080360867914
1739209632.735662;-35.57807855764607
1739209632.7356658;-38.13080360867914
1739209632.7356696;-45.120503652039325
1739209632.7356732;-31.141103565318915
1739209632.735677;-33.981070128970906
1739209632.7356806;-38.13080360867914
1739209632.7356844;-45.120503652039325
1739209632.7356882;-45.120503652039325
1739209632.7356918;-45.120503652039325
1739209632.7356956;-38.13080360867914
1739209632.7356994;-38.13080360867914
1739209632.735703;-45.120503652039325
1739209632.7357068;-33.981070128970906
1739209632.7357104;-38.13080360867914
1739209632.7357142;-45.120503652039325
1739209632.735718;-38.13080360867914
1739209632.7357216;-38.13080360867914
1739209632.7357254;-45.120503652039325
1739209632.7357292;-45.120503652039325
1739209632.7357328;-38.13080360867914
1739209632.7357366;-38.13080360867914
1739209632.7357402;-45.120503652039325
1739209632.735744;-45.120503652039325
1739209632.7357478;-38.13080360867914
1739209632.7357514;-35.57807855764607
1739209632.7357552;-35.57807855764607
1739209632.735759;-38.13080360867914
1739209632.7357626;-33.981070128970906
1739209632.7357664;-33.981070128970906
1739209632.73577;-45.120503652039325
1739209632.7357738;-45.120503652039325
1739209632.7357776;-33.981070128970906
1739209632.7357812;-38.13080360867914
1739209632.735785;-38.13080360867914
1739209632.7357888;-45.120503652039325
1739209632.7357924;-38.13080360867914
1739209632.7357962;-38.13080360867914
1739209632.7357998;-45.120503652039325
1739209632.7358036;-45.120503652039325
1739209632.7358074;-38.13080360867914
1739209632.735811;-29.438486411369333
1739209632.7358148;-35.57807855764607
1739209632.7358186;-45.120503652039325
1739209632.7358222;-33.981070128970906
1739209632.735826;-31.141103565318915
1739209632.7358296;-45.120503652039325
1739209632.7358334;-45.120503652039325
1739209632.7358372;-38.13080360867914
1739209632.7358408;-45.120503652039325
1739209632.7358446;-38.13080360867914
1739209632.7358484;-45.120503652039325
1739209632.735852;-45.120503652039325
1739209632.7358558;-38.13080360867914
1739209632.7358594;-33.981070128970906
1739209632.7358632;-45.120503652039325
1739209632.735867;-45.120503652039325
1739209632.7358706;-35.57807855764607
1739209632.7358744;-45.120503652039325
1739209632.7358782;-45.120503652039325
1739209632.7358818;-45.120503652039325
1739209632.7358856;-35.57807855764607
1739209632.7358892;-38.13080360867914
1739209632.735893;-45.120503652039325
1739209632.7358968;-45.120503652039325
1739209632.7359004;-38.13080360867914
1739209632.7359042;-38.13080360867914
1739209632.735908;-45.120503652039325
1739209632.7359116;-38.13080360867914
1739209632.7359154;-38.13080360867914
1739209632.735919;-45.120503652039325
1739209632.7359228;-45.120503652039325
1739209632.7359266;-38.13080360867914
1739209632.7359302;-31.141103565318915
1739209632.735934;-38.13080360867914
1739209632.7359378;-38.13080360867914
1739209632.7359414;-45.120503652039325
1739209632.7359452;-31.141103565318893
1739209632.7359488;-30.49652367304973
1739209632.7359526;-45.120503652039325
1739209632.7359564;-45.120503652039325
1739209632.73596;-38.13080360867914
1739209632.7359638;-33.981070128970906
1739209632.7359676;-45.120503652039325
1739209632.7359712;-38.13080360867914
1739209632.735975;-45.120503652039325
1739209632.7359786;-45.120503652039325
1739209632.7359824;-45.120503652039325
1739209632.7359862;-38.13080360867914
1739209632.7359898;-45.120503652039325
1739209632.7359936;-45.120503652039325
1739209632.7359974;-45.120503652039325
1739209632.736001;-45.120503652039325
1739209632.7360048;-32.816014438256545
1739209632.7360084;-33.981070128970906
1739209632.7360122;-45.120503652039325
1739209632.736016;-45.120503652039325
1739209632.7360196;-31.141103565318893
1739209632.7360234;-33.981070128970906
1739209632.7360272;-38.13080360867914
1739209632.7360308;-45.120503652039325
1739209632.7360346;-33.981070128970906
1739209632.7360382;-30.49652367304973
1739209632.736042;-45.120503652039325
1739209632.7360458;-38.13080360867914
1739209632.7360494;-38.13080360867914
1739209632.7360532;-45.120503652039325
1739209632.736057;-45.120503652039325
1739209632.7360606;-45.120503652039325
1739209632.7360644;-45.120503652039325
1739209632.736068;-45.120503652039325
1739209632.7360718;-45.120503652039325
1739209632.7360756;-38.13080360867914
1739209632.7360792;-33.981070128970906
1739209632.736083;-38.13080360867914
1739209632.7360868;-33.981070128970906
1739209632.7360904;-38.13080360867914
1739209632.7360942;-31.141103565318893
1739209632.7360978;-26.991370085610722
1739209632.7361016;-45.120503652039325
1739209632.7361054;-38.13080360867914
1739209632.736109;-35.57807855764607
1739209632.7361128;-33.981070128970906
1739209632.7361166;-45.120503652039325
1739209632.7361202;-38.13080360867914
1739209632.736124;-38.13080360867914
1739209632.7361276;-45.120503652039325
1739209632.7361314;-38.13080360867914
1739209632.7361352;-45.120503652039325
1739209632.7361388;-45.120503652039325
1739209632.7361426;-45.120503652039325
1739209632.7361465;-45.120503652039325
1739209632.73615;-45.120503652039325
1739209632.7361538;-38.13080360867914
1739209632.7361577;-33.981070128970906
1739209632.7361612;-38.13080360867914
1739209632.736165;-38.13080360867914
1739209632.7361686;-35.57807855764607
1739209632.7361724;-38.13080360867914
1739209632.7361763;-45.120503652039325
1739209632.7361798;-38.13080360867914
1739209632.7361836;-38.13080360867914
1739209632.7361875;-33.981070128970906
1739209632.736191;-32.816014438256545
1739209632.7361948;-45.120503652039325
1739209632.7361984;-45.120503652039325
1739209632.7362022;-33.981070128970906
1739209632.736206;-45.120503652039325
1739209632.7362096;-45.120503652039325
1739209632.7362134;-45.120503652039325
1739209632.7362173;-32.816014438256545
1739209632.7362208;-38.13080360867914
1739209632.7362247;-45.120503652039325
1739209632.7362282;-38.13080360867914
1739209632.736232;-45.120503652039325
1739209632.7362359;-45.120503652039325
1739209632.7362394;-45.120503652039325
1739209632.7362432;-38.13080360867914
1739209632.736247;-28.992665084841942
1739209632.7362506;-38.13080360867914
1739209632.7362545;-45.120503652039325
1739209632.736258;-38.13080360867914
1739209632.7362618;-38.13080360867914
1739209632.7362657;-38.13080360867914
1739209632.7362692;-38.13080360867914
1739209632.736273;-38.13080360867914
1739209632.7362769;-31.14110356531892
1739209632.7362804;-38.13080360867914
1739209632.7362843;-45.120503652039325
1739209632.7362878;-45.120503652039325
1739209632.7362916;-38.13080360867914
1739209632.7362955;-45.120503652039325
1739209632.736299;-38.13080360867914
1739209632.7363029;-45.120503652039325
1739209632.7363067;-33.981070128970906
1739209632.7363102;-33.981070128970906
1739209632.736314;-38.13080360867914
1739209632.7363176;-35.57807855764607
1739209632.7363214;-35.57807855764607
1739209632.7363253;-38.13080360867914
1739209632.7363288;-45.120503652039325
1739209632.7363327;-45.120503652039325
1739209632.7363365;-33.981070128970906
1739209632.73634;-33.981070128970906
1739209632.7363439;-38.13080360867914
1739209632.7363474;-45.120503652039325
1739209632.7363513;-38.13080360867914
1739209632.736355;-45.120503652039325
1739209632.7363586;-45.120503652039325
1739209632.7363625;-45.120503652039325
1739209632.7363663;-38.13080360867914
1739209632.7363698;-38.13080360867914
1739209632.7363737;-45.120503652039325
1739209632.7363772;-45.120503652039325
1739209632.736381;-38.13080360867914
1739209632.7363849;-35.57807855764607
1739209632.7363884;-38.13080360867914
1739209632.7363923;-45.120503652039325
1739209632.736396;-38.13080360867914
1739209632.7363997;-33.981070128970906
1739209632.7364035;-45.120503652039325
1739209632.736407;-45.120503652039325
1739209632.7364109;-45.120503652039325
1739209632.7364147;-45.120503652039325
1739209632.7364182;-45.120503652039325
1739209632.736422;-45.120503652039325
1739209632.7364259;-45.120503652039325
1739209632.7364295;-45.120503652039325
1739209632.7364333;-38.13080360867914
1739209632.7364368;-35.57807855764607
1739209632.7364407;-38.13080360867914
1739209632.7364445;-38.13080360867914
1739209632.736448;-45.120503652039325
1739209632.7364519;-38.13080360867914
1739209632.7364557;-45.120503652039325
1739209632.7364593;-38.13080360867914
1739209632.736463;-33.981070128970906
1739209632.7364666;-38.13080360867914
1739209632.7364705;-38.13080360867914
1739209632.7364743;-35.57807855764607
1739209632.7364779;-38.13080360867914
1739209632.7364817;-45.120503652039325
1739209632.7364855;-38.13080360867914
1739209632.736489;-38.13080360867914
1739209632.7364929;-38.13080360867914
1739209632.7364964;-38.13080360867914
1739209632.7365003;-38.13080360867914
1739209632.736504;-38.13080360867914
1739209632.7365077;-38.13080360867914
1739209632.7365115;-38.13080360867914
1739209632.7365153;-38.13080360867914
1739209632.7365189;-38.13080360867914
1739209632.7365227;-38.13080360867914
1739209632.7365263;-38.13080360867914
1739209632.73653;-45.120503652039325
1739209632.7365339;-33.981070128970906
1739209632.7365375;-33.981070128970906
1739209632.7365413;-45.120503652039325
1739209632.736545;-38.13080360867914
1739209632.7365487;-45.120503652039325
1739209632.7365525;-45.120503652039325
1739209632.736556;-38.13080360867914
1739209632.7365599;-33.981070128970906
1739209632.7365637;-45.120503652039325
1739209632.7365673;-45.120503652039325
1739209632.736571;-35.57807855764607
1739209632.736575;-45.120503652039325
1739209632.7365785;-45.120503652039325
1739209632.7365823;-45.120503652039325
1739209632.7365859;-32.816014438256545
1739209632.7365897;-45.120503652039325
1739209632.7365935;-38.13080360867914
1739209632.736597;-38.13080360867914
1739209632.7366009;-35.57807855764607
1739209632.7366047;-35.57807855764607
1739209632.7366083;-38.13080360867914
1739209632.736612;-45.120503652039325
1739209632.736616;-35.57807855764607
1739209632.7366195;-38.13080360867914
1739209632.7366233;-45.120503652039325
1739209632.7366269;-38.13080360867914
1739209632.7366307;-38.13080360867914
1739209632.7366345;-33.981070128970906
1739209632.736638;-45.120503652039325
1739209632.736642;-38.13080360867914
1739209632.7366457;-35.57807855764607
1739209632.7366493;-33.981070128970906
1739209632.736653;-38.13080360867914
1739209632.7366567;-38.13080360867914
1739209632.7366605;-35.57807855764607
1739209632.7366643;-38.13080360867914
1739209632.7366679;-45.120503652039325
1739209632.7366717;-38.13080360867914
1739209632.7366755;-32.816014438256545
1739209632.736679;-38.13080360867914
1739209632.736683;-45.120503652039325
1739209632.7366865;-38.13080360867914
1739209632.7366903;-45.120503652039325
1739209632.736694;-35.57807855764607
1739209632.7366977;-38.13080360867914
1739209632.7367015;-45.120503652039325
1739209632.7367053;-35.57807855764607
1739209632.7367089;-38.13080360867914
1739209632.7367127;-38.13080360867914
1739209632.7367163;-38.13080360867914
1739209632.73672;-38.13080360867914
1739209632.736724;-45.120503652039325
1739209632.7367275;-38.13080360867914
1739209632.7367313;-32.816014438256545
1739209632.736735;-38.13080360867914
1739209632.7367387;-38.13080360867914
1739209632.7367425;-45.120503652039325
1739209632.736746;-45.120503652039325
1739209632.73675;-38.13080360867914
1739209632.7367537;-45.120503652039325
1739209632.7367573;-45.120503652039325
1739209632.736761;-45.120503652039325
1739209632.736765;-38.13080360867914
1739209632.7367685;-38.13080360867914
1739209632.7367723;-45.120503652039325
1739209632.7367759;-45.120503652039325
1739209632.7367797;-45.120503652039325
1739209632.7367835;-45.120503652039325
1739209632.736787;-45.120503652039325
1739209632.736791;-45.120503652039325
1739209632.7367947;-35.57807855764607
1739209632.7367983;-38.13080360867914
1739209632.736802;-38.13080360867914
1739209632.7368057;-38.13080360867914
1739209632.7368095;-38.13080360867914
1739209632.7368133;-38.13080360867914
1739209632.736817;-45.120503652039325
1739209632.7368207;-45.120503652039325
1739209632.7368245;-45.120503652039325
1739209632.736828;-45.120503652039325
1739209632.736832;-45.120503652039325
1739209632.7368355;-45.120503652039325
1739209632.7368393;-45.120503652039325
1739209632.736843;-33.981070128970906
1739209632.7368467;-38.13080360867914
1739209632.7368505;-38.13080360867914
1739209632.7368543;-45.120503652039325
1739209632.736858;-45.120503652039325
1739209632.7368617;-35.57807855764607
1739209632.7368653;-31.141103565318915
1739209632.736869;-45.120503652039325
1739209632.736873;-45.120503652039325
1739209632.7368765;-45.120503652039325
1739209632.7368803;-45.120503652039325
1739209632.736884;-45.120503652039325
1739209632.7368877;-45.120503652039325
1739209632.7368915;-38.13080360867914
1739209632.736895;-45.120503652039325
1739209632.736899;-45.120503652039325
1739209632.7369027;-38.13080360867914
1739209632.7369063;-38.13080360867914
1739209632.73691;-38.13080360867914
1739209632.736914;-45.120503652039325
1739209632.7369175;-45.120503652039325
1739209632.7369213;-38.13080360867914
1739209632.736925;-38.13080360867914
1739209632.7369287;-38.13080360867914
1739209632.7369325;-35.57807855764607
1739209632.736936;-38.13080360867914
1739209632.73694;-33.981070128970906
1739209632.7369437;-38.13080360867914
1739209632.7369473;-45.120503652039325
1739209632.736951;-38.13080360867914
1739209632.7369547;-38.13080360867914
1739209632.7369585;-35.57807855764607
1739209632.7369623;-35.57807855764607
1739209632.736966;-45.120503652039325
1739209632.7369697;-32.816014438256545
1739209632.7369735;-38.13080360867914
1739209632.736977;-45.120503652039325
1739209632.736981;-45.120503652039325
1739209632.7369845;-35.57807855764607
1739209632.7369883;-45.120503652039325
1739209632.7369921;-38.13080360867914
1739209632.7369957;-38.13080360867914
1739209632.7369995;-31.141103565318915
1739209632.7370033;-38.13080360867914
1739209632.737007;-38.13080360867914
1739209632.7370107;-45.120503652039325
1739209632.7370143;-38.13080360867914
1739209632.737018;-38.13080360867914
1739209632.737022;-45.120503652039325
1739209632.7370255;-38.13080360867914
1739209632.7370293;-33.981070128970906
1739209632.7370331;-33.981070128970906
1739209632.7370367;-38.13080360867914
1739209632.7370405;-33.981070128970906
1739209632.737044;-38.13080360867914
1739209632.737048;-38.13080360867914
1739209632.7370517;-38.13080360867914
1739209632.7370553;-45.120503652039325
1739209632.737059;-38.13080360867914
1739209632.737063;-38.13080360867914
1739209632.7370665;-38.13080360867914
1739209632.7370703;-45.120503652039325
1739209632.737074;-45.120503652039325
1739209632.7370777;-38.13080360867914
1739209632.7370815;-38.13080360867914
1739209632.737085;-45.120503652039325
1739209632.737089;-45.120503652039325
1739209632.7370927;-45.120503652039325
1739209632.7370963;-45.120503652039325
1739209632.7371001;-38.13080360867914
1739209632.737104;-45.120503652039325
1739209632.7371075;-45.120503652039325
1739209632.7371113;-45.120503652039325
1739209632.737115;-38.13080360867914
1739209632.7371187;-35.57807855764607
1739209632.7371225;-31.141103565318915
1739209632.737126;-45.120503652039325
1739209632.73713;-45.120503652039325
1739209632.7371337;-38.13080360867914
1739209632.7371373;-38.13080360867914
1739209632.7371411;-45.120503652039325
1739209632.7371447;-45.120503652039325
1739209632.7371485;-38.13080360867914
1739209632.7371523;-35.57807855764607
1739209632.737156;-38.13080360867914
1739209632.7371597;-35.57807855764607
1739209632.7371635;-38.13080360867914
1739209632.7371671;-38.13080360867914
1739209632.737171;-35.57807855764607
1739209632.7371745;-45.120503652039325
1739209632.7371783;-33.981070128970906
1739209632.7371821;-27.267205301931607
1739209632.7371857;-38.13080360867914
1739209632.7371895;-38.13080360867914
1739209632.7371933;-35.57807855764607
1739209632.737197;-38.13080360867914
1739209632.7372007;-45.120503652039325
1739209632.7372043;-38.13080360867914
1739209632.7372081;-45.120503652039325
1739209632.737212;-31.141103565318943
1739209632.7372155;-38.13080360867914
1739209632.7372193;-38.13080360867914
1739209632.7372231;-45.120503652039325
1739209632.7372267;-38.13080360867914
1739209632.7372305;-38.13080360867914
1739209632.737234;-38.13080360867914
1739209632.737238;-33.981070128970906
1739209632.7372417;-26.991370085610722
1739209632.7372453;-38.13080360867914
1739209632.7372491;-38.13080360867914
1739209632.737253;-38.13080360867914
1739209632.7372565;-38.13080360867914
1739209632.7372603;-45.120503652039325
1739209632.737264;-45.120503652039325
1739209632.7372677;-45.120503652039325
1739209632.7372715;-38.13080360867914
1739209632.7372751;-38.13080360867914
1739209632.737279;-38.13080360867914
1739209632.7372828;-45.120503652039325
1739209632.7372863;-38.13080360867914
1739209632.7372901;-38.13080360867914
1739209632.7372937;-45.120503652039325
1739209632.7372975;-38.13080360867914
1739209632.7373013;-38.13080360867914
1739209632.737305;-45.120503652039325
1739209632.7373087;-45.120503652039325
1739209632.7373126;-38.13080360867914
1739209632.7373161;-38.13080360867914
1739209632.73732;-45.120503652039325
1739209632.7373235;-45.120503652039325
1739209632.7373273;-38.13080360867914
1739209632.7373312;-38.13080360867914
1739209632.7373347;-45.120503652039325
1739209632.7373385;-45.120503652039325
1739209632.7373424;-45.120503652039325
1739209632.737346;-33.981070128970906
1739209632.7373497;-38.13080360867914
1739209632.7373533;-45.120503652039325
1739209632.7373571;-45.120503652039325
1739209632.737361;-45.120503652039325
1739209632.7373645;-38.13080360867914
1739209632.7373683;-45.120503652039325
1739209632.7373722;-45.120503652039325
1739209632.7373757;-45.120503652039325
1739209632.7373796;-33.981070128970906
1739209632.7373831;-45.120503652039325
1739209632.737387;-45.120503652039325
1739209632.7373908;-32.816014438256545
1739209632.7373943;-38.13080360867914
1739209632.7373981;-45.120503652039325
1739209632.737402;-38.13080360867914
1739209632.7374055;-33.981070128970906
1739209632.7374094;-45.120503652039325
1739209632.737413;-45.120503652039325
1739209632.7374167;-45.120503652039325
1739209632.7374206;-45.120503652039325
1739209632.7374241;-38.13080360867914
1739209632.737428;-45.120503652039325
1739209632.7374318;-45.120503652039325
1739209632.7374353;-45.120503652039325
1739209632.7374392;-33.981070128970906
1739209632.7374427;-45.120503652039325
1739209632.7374465;-45.120503652039325
1739209632.7374504;-35.57807855764607
1739209632.737454;-38.13080360867914
1739209632.7374578;-38.13080360867914
1739209632.7374616;-45.120503652039325
1739209632.7374651;-38.13080360867914
1739209632.737469;-38.13080360867914
1739209632.7374725;-45.120503652039325
1739209632.7374763;-45.120503652039325
1739209632.7374802;-45.120503652039325
1739209632.7374837;-45.120503652039325
1739209632.7374876;-45.120503652039325
1739209632.7374914;-45.120503652039325
1739209632.737495;-38.13080360867914
1739209632.7374988;-38.13080360867914
1739209632.7375023;-38.13080360867914
1739209632.7375062;-38.13080360867914
1739209632.73751;-35.57807855764607
1739209632.7375135;-35.57807855764607
1739209632.7375174;-38.13080360867914
1739209632.7375212;-33.981070128970906
1739209632.7375247;-45.120503652039325
1739209632.7375286;-38.13080360867914
1739209632.7375321;-38.13080360867914
1739209632.737536;-45.120503652039325
1739209632.7375398;-45.120503652039325
1739209632.7375433;-33.981070128970906
1739209632.7375472;-45.120503652039325
1739209632.737551;-38.13080360867914
1739209632.7375546;-38.13080360867914
1739209632.7375584;-38.13080360867914
1739209632.7375622;-38.13080360867914
1739209632.7375658;-45.120503652039325
1739209632.7375696;-45.120503652039325
1739209632.7375731;-28.992665084841942
1739209632.737577;-38.13080360867914
1739209632.7375808;-35.57807855764607
1739209632.7375844;-30.49652367304973
1739209632.7375882;-38.13080360867914
1739209632.737592;-35.57807855764607
1739209632.7375956;-45.120503652039325
1739209632.7375994;-38.13080360867914
1739209632.737603;-31.141103565318915
1739209632.7376068;-38.13080360867914
1739209632.7376106;-33.981070128970906
1739209632.7376142;-45.120503652039325
1739209632.737618;-38.13080360867914
1739209632.7376218;-45.120503652039325
1739209632.7376254;-33.981070128970906
1739209632.7376292;-45.120503652039325
1739209632.7376328;-38.13080360867914
1739209632.7376366;-38.13080360867914
1739209632.7376404;-38.13080360867914
1739209632.737644;-45.120503652039325
1739209632.7376478;-38.13080360867914
1739209632.7376516;-38.13080360867914
1739209632.7376552;-45.120503652039325
1739209632.737659;-45.120503652039325
1739209632.7376626;-33.981070128970906
1739209632.7376664;-45.120503652039325
1739209632.7376702;-45.120503652039325
1739209632.7376738;-45.120503652039325
1739209632.7376776;-38.13080360867914
1739209632.7376814;-38.13080360867914
1739209632.737685;-45.120503652039325
1739209632.7376888;-45.120503652039325
1739209632.7376924;-45.120503652039325
1739209632.7376962;-38.13080360867914
1739209632.7377;-38.13080360867914
1739209632.7377036;-45.120503652039325
1739209632.7377074;-33.981070128970906
1739209632.7377112;-38.13080360867914
1739209632.7377148;-38.13080360867914
1739209632.7377186;-38.13080360867914
1739209632.7377222;-45.120503652039325
1739209632.737726;-45.120503652039325
1739209632.7377298;-45.120503652039325
1739209632.7377334;-38.13080360867914
1739209632.7377372;-38.13080360867914
1739209632.737741;-35.57807855764607
1739209632.7377446;-38.13080360867914
1739209632.7377484;-38.13080360867914
1739209632.737752;-33.981070128970906
1739209632.7377558;-30.49652367304973
1739209632.7377596;-35.57807855764607
1739209632.7377632;-45.120503652039325
1739209632.737767;-38.13080360867914
1739209632.7377708;-35.57807855764607
1739209632.7377744;-45.120503652039325
1739209632.7377782;-45.120503652039325
1739209632.7377818;-38.13080360867914
1739209632.7377856;-38.13080360867914
1739209632.7377894;-45.120503652039325
1739209632.737793;-45.120503652039325
1739209632.7377968;-38.13080360867914
1739209632.7378006;-38.13080360867914
1739209632.7378042;-35.57807855764607
1739209632.737808;-45.120503652039325
1739209632.7378116;-31.141103565318915
1739209632.7378154;-27.267205301931607
1739209632.7378192;-45.120503652039325
1739209632.7378228;-45.120503652039325
1739209632.7378266;-38.13080360867914
1739209632.7378304;-32.816014438256545
1739209632.737834;-38.13080360867914
1739209632.7378378;-45.120503652039325
1739209632.7378414;-38.13080360867914
1739209632.7378452;-35.57807855764607
1739209632.737849;-38.13080360867914
1739209632.7378526;-45.120503652039325
1739209632.7378564;-45.120503652039325
1739209632.7378602;-38.13080360867914
1739209632.7378638;-35.57807855764607
1739209632.7378676;-45.120503652039325
1739209632.7378712;-33.981070128970906
1739209632.737875;-26.991370085610722
1739209632.7378788;-38.13080360867914
1739209632.7378824;-45.120503652039325
1739209632.7378862;-38.13080360867914
1739209632.73789;-32.816014438256545
1739209632.7378936;-38.13080360867914
1739209632.7378974;-45.120503652039325
1739209632.737901;-45.120503652039325
1739209632.7379048;-38.13080360867914
1739209632.7379086;-45.120503652039325
1739209632.7379122;-38.13080360867914
1739209632.737916;-38.13080360867914
1739209632.7379198;-45.120503652039325
1739209632.7379234;-45.120503652039325
1739209632.7379272;-45.120503652039325
1739209632.7379308;-45.120503652039325
1739209632.7379346;-45.120503652039325
1739209632.7379384;-45.120503652039325
1739209632.737942;-45.120503652039325
1739209632.7379458;-45.120503652039325
1739209632.7379496;-45.120503652039325
1739209632.7379532;-45.120503652039325
1739209632.737957;-45.120503652039325
1739209632.7379606;-38.13080360867914
1739209632.7379644;-28.58837851428586
