CAN Message; 0x150:0300322f69db466a
1739209811.5076356;-45.120503652039325
1739209811.5076408;-45.120503652039325
1739209811.507646;-45.120503652039325
1739209811.5076513;-38.13080360867914
1739209811.5076566;-45.120503652039325
1739209811.5076618;-38.13080360867914
1739209811.507667;-30.49652367304973
1739209811.5076723;-38.13080360867914
1739209811.5076776;-45.120503652039325
1739209811.5076828;-38.13080360867914
1739209811.507688;-32.816014438256545
1739209811.5076933;-45.120503652039325
1739209811.5076985;-45.120503652039325
1739209811.507704;-38.13080360867914
1739209811.5077093;-45.120503652039325
1739209811.5077145;-45.120503652039325
1739209811.5077198;-45.120503652039325
1739209811.507725;-38.13080360867914
1739209811.5077302;-38.13080360867914
1739209811.5077355;-38.13080360867914
1739209811.5077407;-45.120503652039325
1739209811.507746;-38.13080360867914
1739209811.5077512;-27.8777449560314
1739209811.5077565;-33.981070128970906
1739209811.5077617;-45.120503652039325
1739209811.507767;-38.13080360867914
1739209811.5077722;-32.816014438256545
1739209811.5077775;-45.120503652039325
1739209811.5077827;-45.120503652039325
1739209811.507788;-38.13080360867914
1739209811.5077932;-33.981070128970956
1739209811.5077984;-45.120503652039325
1739209811.5078037;-38.13080360867914
1739209811.507809;-45.120503652039325
1739209811.5078142;-45.120503652039325
1739209811.5078194;-45.120503652039325
1739209811.5078247;-33.981070128970906
1739209811.50783;-45.120503652039325
1739209811.5078351;-33.981070128970906
1739209811.5078404;-33.981070128970906
1739209811.5078459;-35.57807855764607
1739209811.5078511;-38.13080360867914
1739209811.5078564;-45.120503652039325
1739209811.5078616;-35.57807855764607
1739209811.5078669;-45.120503652039325
1739209811.507872;-38.13080360867914
1739209811.5078773;-45.120503652039325
1739209811.5078826;-38.13080360867914
1739209811.5078878;-32.816014438256545
1739209811.507893;-45.120503652039325
1739209811.5078983;-38.13080360867914
1739209811.5079036;-35.57807855764607
1739209811.5079088;-30.49652367304973
1739209811.507914;-45.120503652039325
1739209811.5079193;-45.120503652039325
1739209811.5079246;-45.120503652039325
1739209811.5079298;-45.120503652039325
1739209811.507935;-38.13080360867914
1739209811.5079403;-38.13080360867914
1739209811.5079455;-45.120503652039325
1739209811.5079508;-38.13080360867914
1739209811.507956;-45.120503652039325
1739209811.5079613;-38.13080360867914
1739209811.5079665;-33.981070128970906
1739209811.5079718;-45.120503652039325
1739209811.507977;-38.13080360867914
1739209811.5079823;-32.816014438256545
1739209811.5079875;-35.57807855764607
1739209811.507993;-45.120503652039325
1739209811.5079982;-38.13080360867914
1739209811.5080035;-38.13080360867914
1739209811.5080087;-45.120503652039325
1739209811.508014;-45.120503652039325
1739209811.5080192;-45.120503652039325
1739209811.5080245;-45.120503652039325
1739209811.5080297;-45.120503652039325
1739209811.508035;-38.13080360867914
1739209811.5080402;-38.13080360867914
1739209811.5080454;-35.57807855764607
1739209811.5080507;-38.13080360867914
1739209811.508056;-45.120503652039325
1739209811.5080612;-45.120503652039325
1739209811.5080664;-45.120503652039325
1739209811.5080717;-45.120503652039325
1739209811.508077;-45.120503652039325
1739209811.5080822;-38.13080360867914
1739209811.5080874;-45.120503652039325
1739209811.5080926;-38.13080360867914
1739209811.508098;-38.13080360867914
1739209811.5081031;-38.13080360867914
1739209811.5081084;-38.13080360867914
1739209811.5081136;-38.13080360867914
1739209811.5081189;-38.13080360867914
1739209811.508124;-45.120503652039325
1739209811.5081294;-35.57807855764607
1739209811.5081346;-38.13080360867914
1739209811.50814;-38.13080360867914
1739209811.5081453;-38.13080360867914
1739209811.5081506;-45.120503652039325
1739209811.5081558;-38.13080360867914
1739209811.508161;-45.120503652039325
1739209811.5081663;-45.120503652039325
1739209811.5081716;-45.120503652039325
1739209811.5081768;-32.816014438256545
1739209811.508182;-35.57807855764607
1739209811.5081873;-45.120503652039325
1739209811.5081925;-38.13080360867914
1739209811.5081978;-38.13080360867914
1739209811.508203;-38.13080360867914
1739209811.5082083;-45.120503652039325
1739209811.5082135;-45.120503652039325
1739209811.5082188;-45.120503652039325
1739209811.508224;-38.13080360867914
1739209811.5082293;-38.13080360867914
1739209811.5082345;-45.120503652039325
1739209811.5082397;-45.120503652039325
1739209811.508245;-45.120503652039325
1739209811.5082502;-45.120503652039325
1739209811.5082555;-45.120503652039325
1739209811.5082607;-45.120503652039325
1739209811.508266;-45.120503652039325
1739209811.5082712;-38.13080360867914
1739209811.5082765;-35.57807855764607
1739209811.5082817;-38.13080360867914
1739209811.5082872;-35.57807855764607
1739209811.5082924;-45.120503652039325
1739209811.5082977;-38.13080360867914
1739209811.508303;-35.57807855764607
1739209811.5083082;-29.438486411369333
1739209811.5083134;-38.13080360867914
1739209811.5083187;-45.120503652039325
1739209811.508324;-38.13080360867914
1739209811.5083292;-35.57807855764607
1739209811.5083344;-38.13080360867914
1739209811.5083396;-31.141103565318893
1739209811.508345;-45.120503652039325
1739209811.5083501;-38.13080360867914
1739209811.5083554;-33.981070128970906
1739209811.5083606;-38.13080360867914
1739209811.5083659;-45.120503652039325
1739209811.508371;-45.120503652039325
1739209811.5083764;-38.13080360867914
1739209811.5083816;-38.13080360867914
1739209811.5083869;-35.57807855764607
1739209811.508392;-29.438486411369333
1739209811.5083973;-45.120503652039325
1739209811.5084026;-38.13080360867914
1739209811.5084078;-38.13080360867914
1739209811.508413;-45.120503652039325
1739209811.5084183;-38.13080360867914
1739209811.5084236;-38.13080360867914
1739209811.508429;-38.13080360867914
1739209811.5084343;-32.816014438256545
1739209811.5084395;-38.13080360867914
1739209811.5084448;-29.438486411369333
1739209811.50845;-38.13080360867914
1739209811.5084553;-38.13080360867914
1739209811.5084605;-45.120503652039325
1739209811.5084658;-32.816014438256545
1739209811.508471;-45.120503652039325
1739209811.5084763;-45.120503652039325
1739209811.5084815;-45.120503652039325
1739209811.5084867;-45.120503652039325
1739209811.508492;-38.13080360867914
1739209811.5084972;-38.13080360867914
1739209811.5085025;-38.13080360867914
1739209811.5085077;-45.120503652039325
1739209811.508513;-38.13080360867914
1739209811.5085182;-26.035653463252796
1739209811.5085235;-33.981070128970906
1739209811.5085287;-45.120503652039325
1739209811.508534;-38.13080360867914
1739209811.5085392;-32.816014438256545
1739209811.5085444;-45.120503652039325
1739209811.5085497;-45.120503652039325
1739209811.508555;-45.120503652039325
1739209811.5085602;-45.120503652039325
1739209811.5085654;-45.120503652039325
1739209811.5085707;-45.120503652039325
1739209811.5085762;-45.120503652039325
1739209811.5085814;-33.981070128970906
1739209811.5085866;-45.120503652039325
1739209811.508592;-45.120503652039325
1739209811.5085971;-38.13080360867914
1739209811.5086024;-45.120503652039325
1739209811.5086076;-38.13080360867914
1739209811.5086129;-45.120503652039325
1739209811.508618;-45.120503652039325
1739209811.5086234;-45.120503652039325
1739209811.5086286;-45.120503652039325
1739209811.5086339;-35.57807855764607
1739209811.508639;-38.13080360867914
1739209811.5086443;-38.13080360867914
1739209811.5086496;-38.13080360867914
1739209811.5086548;-45.120503652039325
1739209811.50866;-45.120503652039325
1739209811.5086653;-35.57807855764607
1739209811.5086706;-38.13080360867914
1739209811.5086758;-38.13080360867914
1739209811.508681;-38.13080360867914
1739209811.5086863;-45.120503652039325
1739209811.5086915;-45.120503652039325
1739209811.5086968;-45.120503652039325
1739209811.508702;-38.13080360867914
1739209811.5087073;-38.13080360867914
1739209811.5087125;-33.981070128970906
1739209811.5087178;-45.120503652039325
1739209811.5087233;-45.120503652039325
1739209811.5087285;-35.57807855764607
1739209811.5087337;-38.13080360867914
1739209811.508739;-45.120503652039325
1739209811.5087442;-45.120503652039325
1739209811.5087495;-45.120503652039325
1739209811.5087547;-45.120503652039325
1739209811.50876;-45.120503652039325
1739209811.5087652;-45.120503652039325
1739209811.5087705;-45.120503652039325
1739209811.5087757;-38.13080360867914
1739209811.508781;-45.120503652039325
1739209811.5087862;-45.120503652039325
1739209811.5087914;-38.13080360867914
1739209811.5087967;-33.981070128970906
1739209811.508802;-35.57807855764607
1739209811.5088072;-45.120503652039325
1739209811.5088124;-45.120503652039325
1739209811.5088177;-33.981070128970906
1739209811.508823;-45.120503652039325
1739209811.5088282;-45.120503652039325
1739209811.5088334;-45.120503652039325
1739209811.5088387;-45.120503652039325
1739209811.508844;-35.57807855764607
1739209811.5088491;-38.13080360867914
1739209811.5088544;-45.120503652039325
1739209811.5088596;-33.981070128970906
1739209811.508865;-38.13080360867914
1739209811.5088704;-45.120503652039325
1739209811.5088756;-45.120503652039325
1739209811.5088809;-38.13080360867914
1739209811.508886;-35.57807855764607
1739209811.5088913;-45.120503652039325
1739209811.5088966;-45.120503652039325
1739209811.5089018;-45.120503652039325
1739209811.508907;-38.13080360867914
1739209811.5089123;-38.13080360867914
1739209811.5089176;-45.120503652039325
1739209811.5089228;-38.13080360867914
1739209811.508928;-45.120503652039325
1739209811.5089333;-45.120503652039325
1739209811.5089386;-45.120503652039325
1739209811.5089438;-38.13080360867914
1739209811.508949;-35.57807855764607
1739209811.5089543;-45.120503652039325
1739209811.5089595;-45.120503652039325
1739209811.5089648;-38.13080360867914
1739209811.50897;-38.13080360867914
1739209811.5089753;-45.120503652039325
1739209811.5089805;-45.120503652039325
1739209811.5089858;-31.141103565318915
1739209811.508991;-33.981070128970906
1739209811.5089962;-38.13080360867914
1739209811.5090015;-33.981070128970906
1739209811.5090067;-33.981070128970906
1739209811.5090122;-45.120503652039325
1739209811.5090175;-33.981070128970906
1739209811.5090227;-38.13080360867914
1739209811.509028;-32.816014438256545
1739209811.5090332;-38.13080360867914
1739209811.5090384;-38.13080360867914
1739209811.5090437;-45.120503652039325
1739209811.509049;-45.120503652039325
1739209811.5090542;-45.120503652039325
1739209811.5090594;-45.120503652039325
1739209811.5090647;-45.120503652039325
1739209811.50907;-28.992665084841942
1739209811.5090752;-32.816014438256545
1739209811.5090804;-38.13080360867914
1739209811.5090857;-38.13080360867914
1739209811.509091;-45.120503652039325
1739209811.5090961;-38.13080360867914
1739209811.5091014;-38.13080360867914
1739209811.5091066;-45.120503652039325
1739209811.509112;-35.57807855764607
1739209811.5091171;-45.120503652039325
1739209811.5091224;-45.120503652039325
1739209811.5091276;-38.13080360867914
1739209811.5091329;-45.120503652039325
1739209811.509138;-38.13080360867914
1739209811.5091434;-45.120503652039325
1739209811.5091486;-45.120503652039325
1739209811.5091538;-38.13080360867914
1739209811.5091593;-38.13080360867914
1739209811.5091646;-45.120503652039325
1739209811.5091698;-45.120503652039325
1739209811.509175;-45.120503652039325
1739209811.5091803;-45.120503652039325
1739209811.5091856;-33.981070128970906
1739209811.5091908;-38.13080360867914
1739209811.509196;-32.816014438256545
1739209811.5092013;-33.981070128970906
1739209811.5092065;-45.120503652039325
1739209811.5092118;-45.120503652039325
1739209811.509217;-38.13080360867914
1739209811.5092223;-38.13080360867914
1739209811.5092275;-45.120503652039325
1739209811.5092328;-33.981070128970906
1739209811.509238;-38.13080360867914
1739209811.5092432;-45.120503652039325
1739209811.5092485;-38.13080360867914
1739209811.5092537;-45.120503652039325
1739209811.509259;-38.13080360867914
1739209811.5092642;-45.120503652039325
1739209811.5092695;-38.13080360867914
1739209811.5092747;-38.13080360867914
1739209811.50928;-33.981070128970906
1739209811.5092852;-30.49652367304973
1739209811.5092905;-45.120503652039325
1739209811.5092957;-38.13080360867914
1739209811.5093012;-38.13080360867914
1739209811.5093064;-45.120503652039325
1739209811.5093117;-45.120503652039325
1739209811.509317;-45.120503652039325
1739209811.5093222;-45.120503652039325
1739209811.5093274;-38.13080360867914
1739209811.5093327;-38.13080360867914
1739209811.509338;-45.120503652039325
1739209811.5093431;-45.120503652039325
1739209811.5093484;-35.57807855764607
1739209811.5093536;-38.13080360867914
1739209811.509359;-45.120503652039325
1739209811.5093641;-45.120503652039325
1739209811.5093694;-38.13080360867914
1739209811.5093746;-45.120503652039325
1739209811.5093799;-38.13080360867914
1739209811.509385;-45.120503652039325
1739209811.5093904;-38.13080360867914
1739209811.5093956;-38.13080360867914
1739209811.5094008;-45.120503652039325
1739209811.509406;-38.13080360867914
1739209811.5094113;-38.13080360867914
1739209811.5094166;-45.120503652039325
1739209811.5094218;-38.13080360867914
1739209811.509427;-38.13080360867914
1739209811.5094323;-45.120503652039325
1739209811.5094376;-45.120503652039325
1739209811.5094428;-45.120503652039325
1739209811.5094483;-45.120503652039325
1739209811.5094535;-38.13080360867914
1739209811.5094588;-38.13080360867914
1739209811.509464;-45.120503652039325
1739209811.5094693;-45.120503652039325
1739209811.5094745;-38.13080360867914
1739209811.5094798;-38.13080360867914
1739209811.509485;-45.120503652039325
1739209811.5094903;-38.13080360867914
1739209811.5094955;-35.57807855764607
1739209811.5095007;-45.120503652039325
1739209811.509506;-45.120503652039325
1739209811.5095112;-45.120503652039325
1739209811.5095165;-38.13080360867914
1739209811.5095217;-38.13080360867914
1739209811.509527;-45.120503652039325
1739209811.5095322;-35.57807855764607
1739209811.5095375;-38.13080360867914
1739209811.5095427;-38.13080360867914
1739209811.509548;-45.120503652039325
1739209811.5095532;-33.981070128970906
1739209811.5095584;-38.13080360867914
1739209811.5095637;-45.120503652039325
1739209811.509569;-38.13080360867914
1739209811.5095742;-38.13080360867914
1739209811.5095794;-38.13080360867914
1739209811.5095847;-38.13080360867914
1739209811.50959;-35.57807855764607
1739209811.5095954;-38.13080360867914
1739209811.5096006;-38.13080360867914
1739209811.509606;-38.13080360867914
1739209811.5096111;-45.120503652039325
1739209811.5096164;-45.120503652039325
1739209811.5096216;-38.13080360867914
1739209811.5096269;-38.13080360867914
1739209811.509632;-45.120503652039325
1739209811.5096374;-45.120503652039325
1739209811.5096426;-45.120503652039325
1739209811.5096478;-38.13080360867914
1739209811.509653;-38.13080360867914
1739209811.5096583;-38.13080360867914
1739209811.5096636;-45.120503652039325
1739209811.5096688;-45.120503652039325
1739209811.509674;-45.120503652039325
1739209811.5096793;-45.120503652039325
1739209811.5096846;-35.57807855764607
1739209811.5096898;-45.120503652039325
1739209811.509695;-45.120503652039325
1739209811.5097003;-45.120503652039325
1739209811.5097055;-28.992665084841942
1739209811.5097108;-28.992665084841942
1739209811.509716;-45.120503652039325
1739209811.5097213;-45.120503652039325
1739209811.5097265;-38.13080360867914
1739209811.5097318;-33.981070128970906
1739209811.5097373;-45.120503652039325
1739209811.5097425;-35.57807855764607
1739209811.5097477;-38.13080360867914
1739209811.509753;-38.13080360867914
1739209811.5097582;-45.120503652039325
1739209811.5097635;-38.13080360867914
1739209811.5097687;-32.816014438256545
1739209811.509774;-45.120503652039325
1739209811.5097792;-45.120503652039325
1739209811.5097845;-38.13080360867914
1739209811.5097897;-30.49652367304973
1739209811.509795;-28.992665084841942
1739209811.5098002;-45.120503652039325
1739209811.5098054;-38.13080360867914
1739209811.5098107;-32.816014438256545
1739209811.509816;-33.981070128970906
1739209811.5098212;-38.13080360867914
1739209811.5098264;-38.13080360867914
1739209811.5098317;-38.13080360867914
1739209811.509837;-45.120503652039325
1739209811.5098422;-45.120503652039325
1739209811.5098474;-45.120503652039325
1739209811.5098526;-45.120503652039325
1739209811.509858;-45.120503652039325
1739209811.5098631;-45.120503652039325
1739209811.5098684;-45.120503652039325
1739209811.5098736;-38.13080360867914
1739209811.5098789;-38.13080360867914
1739209811.5098844;-45.120503652039325
1739209811.5098896;-45.120503652039325
1739209811.5098948;-38.13080360867914
1739209811.5099;-45.120503652039325
1739209811.5099053;-45.120503652039325
1739209811.5099106;-45.120503652039325
1739209811.5099158;-38.13080360867914
1739209811.509921;-31.141103565318915
1739209811.5099263;-45.120503652039325
1739209811.5099316;-45.120503652039325
1739209811.5099368;-45.120503652039325
1739209811.509942;-38.13080360867914
1739209811.5099473;-38.13080360867914
1739209811.5099525;-45.120503652039325
1739209811.5099578;-38.13080360867914
1739209811.509963;-26.487275050834725
1739209811.5099683;-38.13080360867914
1739209811.5099735;-38.13080360867914
1739209811.5099788;-38.13080360867914
1739209811.509984;-38.13080360867914
1739209811.5099893;-38.13080360867914
1739209811.5099945;-33.981070128970906
1739209811.5099998;-45.120503652039325
1739209811.510005;-30.49652367304973
1739209811.5100102;-38.13080360867914
1739209811.5100155;-45.120503652039325
1739209811.5100207;-45.120503652039325
1739209811.510026;-38.13080360867914
1739209811.5100315;-38.13080360867914
1739209811.5100367;-35.57807855764607
1739209811.510042;-38.13080360867914
1739209811.5100472;-33.981070128970906
1739209811.5100524;-38.13080360867914
1739209811.5100577;-38.13080360867914
1739209811.510063;-45.120503652039325
1739209811.5100682;-45.120503652039325
1739209811.5100734;-45.120503652039325
1739209811.5100787;-35.57807855764607
1739209811.510084;-45.120503652039325
1739209811.5100892;-38.13080360867914
1739209811.5100944;-45.120503652039325
1739209811.5100996;-38.13080360867914
1739209811.510105;-35.57807855764607
1739209811.5101101;-33.981070128970906
1739209811.5101154;-45.120503652039325
1739209811.5101206;-45.120503652039325
1739209811.5101259;-32.816014438256545
1739209811.5101311;-45.120503652039325
1739209811.5101364;-38.13080360867914
1739209811.5101416;-35.57807855764607
1739209811.5101469;-38.13080360867914
1739209811.510152;-38.13080360867914
1739209811.5101573;-35.57807855764607
1739209811.5101626;-38.13080360867914
1739209811.5101678;-35.57807855764607
1739209811.5101733;-35.57807855764607
1739209811.5101786;-45.120503652039325
1739209811.5101838;-45.120503652039325
1739209811.510189;-45.120503652039325
1739209811.5101943;-45.120503652039325
1739209811.5101995;-45.120503652039325
1739209811.5102048;-45.120503652039325
1739209811.51021;-45.120503652039325
1739209811.5102153;-45.120503652039325
1739209811.5102205;-45.120503652039325
1739209811.5102258;-45.120503652039325
1739209811.510231;-38.13080360867914
1739209811.5102363;-38.13080360867914
1739209811.5102415;-38.13080360867914
1739209811.5102468;-38.13080360867914
1739209811.510252;-38.13080360867914
1739209811.5102572;-45.120503652039325
1739209811.5102625;-35.57807855764607
1739209811.5102677;-45.120503652039325
1739209811.510273;-45.120503652039325
1739209811.5102782;-45.120503652039325
1739209811.5102835;-45.120503652039325
1739209811.5102887;-38.13080360867914
1739209811.510294;-38.13080360867914
1739209811.5102992;-38.13080360867914
1739209811.5103045;-45.120503652039325
1739209811.5103097;-45.120503652039325
1739209811.510315;-38.13080360867914
1739209811.5103204;-30.49652367304973
1739209811.5103257;-33.981070128970906
1739209811.510331;-38.13080360867914
1739209811.5103362;-33.981070128970906
1739209811.5103414;-38.13080360867914
1739209811.5103467;-33.981070128970906
1739209811.510352;-38.13080360867914
1739209811.5103571;-33.981070128970906
1739209811.5103624;-45.120503652039325
1739209811.5103676;-38.13080360867914
1739209811.5103729;-35.57807855764607
1739209811.5103781;-45.120503652039325
1739209811.5103834;-38.13080360867914
1739209811.5103886;-45.120503652039325
1739209811.5103939;-45.120503652039325
1739209811.510399;-45.120503652039325
1739209811.5104043;-38.13080360867914
1739209811.5104096;-38.13080360867914
1739209811.5104148;-45.120503652039325
1739209811.51042;-32.816014438256545
1739209811.5104253;-38.13080360867914
1739209811.5104306;-35.57807855764607
1739209811.5104358;-38.13080360867914
1739209811.510441;-35.57807855764607
1739209811.5104463;-45.120503652039325
1739209811.5104516;-38.13080360867914
1739209811.5104568;-38.13080360867914
1739209811.510462;-38.13080360867914
1739209811.5104675;-38.13080360867914
1739209811.5104728;-45.120503652039325
1739209811.510478;-38.13080360867914
1739209811.5104833;-35.57807855764607
1739209811.5104885;-38.13080360867914
1739209811.5104938;-45.120503652039325
1739209811.510499;-38.13080360867914
1739209811.5105042;-35.57807855764607
1739209811.5105095;-38.13080360867914
1739209811.5105147;-45.120503652039325
1739209811.51052;-38.13080360867914
1739209811.5105252;-35.57807855764607
1739209811.5105305;-38.13080360867914
1739209811.5105357;-38.13080360867914
1739209811.5105414;-45.120503652039325
1739209811.5105472;-45.120503652039325
1739209811.5105526;-45.120503652039325
1739209811.5105584;-26.991370085610722
1739209811.510564;-33.981070128970906
1739209811.5105698;-45.120503652039325
1739209811.5105753;-45.120503652039325
1739209811.510581;-35.57807855764607
1739209811.5105867;-45.120503652039325
1739209811.5105925;-45.120503652039325
1739209811.510598;-35.57807855764607
1739209811.5106037;-38.13080360867914
1739209811.5106094;-45.120503652039325
1739209811.510615;-45.120503652039325
1739209811.5106206;-45.120503652039325
1739209811.5106263;-45.120503652039325
1739209811.510632;-45.120503652039325
1739209811.5106378;-38.13080360867914
1739209811.5106432;-38.13080360867914
1739209811.510649;-35.57807855764607
1739209811.5106547;-38.13080360867914
1739209811.5106604;-38.13080360867914
1739209811.510666;-45.120503652039325
1739209811.5106716;-45.120503652039325
1739209811.5106773;-45.120503652039325
1739209811.510683;-31.141103565318915
1739209811.5106885;-45.120503652039325
1739209811.5106943;-33.981070128970906
1739209811.5107;-30.49652367304973
1739209811.5107057;-45.120503652039325
1739209811.5107114;-38.13080360867914
1739209811.510717;-38.13080360867914
1739209811.5107226;-38.13080360867914
1739209811.5107284;-38.13080360867914
1739209811.510734;-33.981070128970906
1739209811.5107396;-33.981070128970956
1739209811.5107453;-35.57807855764607
1739209811.510751;-38.13080360867914
1739209811.5107567;-38.13080360867914
1739209811.5107622;-45.120503652039325
1739209811.510768;-45.120503652039325
1739209811.5107737;-33.981070128970906
1739209811.5107794;-45.120503652039325
1739209811.5107849;-33.981070128970906
1739209811.5107906;-31.141103565318915
1739209811.5107963;-38.13080360867914
1739209811.510802;-45.120503652039325
1739209811.5108075;-45.120503652039325
1739209811.5108132;-38.13080360867914
1739209811.510819;-45.120503652039325
1739209811.5108247;-45.120503652039325
1739209811.5108302;-45.120503652039325
1739209811.510836;-38.13080360867914
1739209811.5108416;-35.57807855764607
1739209811.5108473;-38.13080360867914
1739209811.5108528;-45.120503652039325
1739209811.5108585;-38.13080360867914
1739209811.5108643;-45.120503652039325
1739209811.51087;-45.120503652039325
1739209811.5108757;-38.13080360867914
1739209811.5108812;-45.120503652039325
1739209811.510887;-45.120503652039325
1739209811.5108926;-45.120503652039325
1739209811.5108984;-38.13080360867914
1739209811.5109038;-38.13080360867914
1739209811.5109096;-38.13080360867914
1739209811.5109153;-38.13080360867914
1739209811.510921;-38.13080360867914
1739209811.5109265;-38.13080360867914
1739209811.5109322;-45.120503652039325
1739209811.510938;-38.13080360867914
1739209811.5109437;-38.13080360867914
1739209811.5109491;-38.13080360867914
1739209811.5109549;-33.981070128970906
1739209811.5109606;-45.120503652039325
1739209811.5109663;-38.13080360867914
1739209811.5109718;-38.13080360867914
1739209811.5109775;-45.120503652039325
1739209811.5109832;-45.120503652039325
1739209811.510989;-45.120503652039325
1739209811.5109944;-45.120503652039325
1739209811.5110002;-33.981070128970906
1739209811.5110059;-38.13080360867914
1739209811.5110116;-45.120503652039325
1739209811.511017;-33.981070128970906
1739209811.5110228;-32.816014438256545
1739209811.5110285;-38.13080360867914
1739209811.5110343;-45.120503652039325
1739209811.51104;-35.57807855764607
1739209811.5110455;-32.816014438256545
1739209811.5110512;-38.13080360867914
1739209811.511057;-45.120503652039325
1739209811.5110626;-38.13080360867914
1739209811.511068;-35.57807855764607
1739209811.5110738;-38.13080360867914
1739209811.5110795;-45.120503652039325
1739209811.5110853;-45.120503652039325
1739209811.5110908;-45.120503652039325
1739209811.5110965;-45.120503652039325
1739209811.5111022;-38.13080360867914
1739209811.511108;-38.13080360867914
1739209811.5111134;-45.120503652039325
1739209811.5111191;-38.13080360867914
1739209811.5111248;-45.120503652039325
1739209811.5111306;-45.120503652039325
1739209811.511136;-45.120503652039325
1739209811.5111418;-45.120503652039325
1739209811.5111475;-45.120503652039325
1739209811.5111532;-38.13080360867914
1739209811.5111587;-45.120503652039325
1739209811.5111644;-38.13080360867914
1739209811.5111701;-35.57807855764607
1739209811.5111759;-33.981070128970906
1739209811.5111816;-38.13080360867914
1739209811.511187;-45.120503652039325
1739209811.5111928;-45.120503652039325
1739209811.5111985;-38.13080360867914
1739209811.5112042;-45.120503652039325
1739209811.5112097;-38.13080360867914
1739209811.5112154;-45.120503652039325
1739209811.5112212;-38.13080360867914
1739209811.511227;-38.13080360867914
1739209811.5112324;-38.13080360867914
1739209811.511238;-45.120503652039325
1739209811.5112438;-38.13080360867914
1739209811.5112495;-28.21854285175415
1739209811.511255;-38.13080360867914
1739209811.5112607;-45.120503652039325
1739209811.5112665;-38.13080360867914
1739209811.5112722;-31.141103565318893
1739209811.5112777;-38.13080360867914
1739209811.5112834;-38.13080360867914
1739209811.5112891;-38.13080360867914
1739209811.5112948;-38.13080360867914
1739209811.5113003;-38.13080360867914
1739209811.511306;-45.120503652039325
1739209811.5113118;-38.13080360867914
1739209811.5113175;-45.120503652039325
1739209811.511323;-38.13080360867914
1739209811.5113287;-38.13080360867914
1739209811.5113344;-45.120503652039325
1739209811.5113401;-38.13080360867914
1739209811.5113459;-38.13080360867914
1739209811.5113513;-45.120503652039325
1739209811.511357;-38.13080360867914
1739209811.5113628;-38.13080360867914
1739209811.5113685;-45.120503652039325
1739209811.511374;-38.13080360867914
1739209811.5113797;-45.120503652039325
1739209811.5113854;-35.57807855764607
1739209811.5113912;-45.120503652039325
1739209811.5113966;-45.120503652039325
1739209811.5114024;-45.120503652039325
1739209811.511408;-45.120503652039325
1739209811.5114138;-45.120503652039325
1739209811.5114193;-45.120503652039325
1739209811.511425;-38.13080360867914
1739209811.5114307;-38.13080360867914
1739209811.5114365;-45.120503652039325
1739209811.511442;-35.57807855764607
1739209811.5114477;-38.13080360867914
1739209811.5114534;-35.57807855764607
1739209811.511459;-45.120503652039325
1739209811.5114646;-45.120503652039325
1739209811.5114703;-38.13080360867914
1739209811.511476;-26.991370085610736
1739209811.5114818;-38.13080360867914
1739209811.5114872;-35.57807855764607
1739209811.511493;-38.13080360867914
1739209811.5114987;-38.13080360867914
1739209811.5115044;-45.120503652039325
1739209811.5115101;-45.120503652039325
1739209811.5115156;-45.120503652039325
1739209811.5115213;-32.81601443825658
1739209811.511527;-38.13080360867914
1739209811.5115328;-35.57807855764607
1739209811.5115383;-38.13080360867914
1739209811.511544;-45.120503652039325
1739209811.5115497;-38.13080360867914
1739209811.5115554;-35.57807855764607
1739209811.511561;-38.13080360867914
1739209811.5115666;-27.8777449560314
1739209811.5115724;-38.13080360867914
1739209811.511578;-45.120503652039325
1739209811.5115836;-38.13080360867914
1739209811.5115893;-35.57807855764607
1739209811.511595;-45.120503652039325
1739209811.5116007;-45.120503652039325
1739209811.5116062;-38.13080360867914
1739209811.511612;-45.120503652039325
1739209811.5116177;-45.120503652039325
1739209811.5116234;-45.120503652039325
1739209811.5116289;-45.120503652039325
1739209811.5116346;-35.57807855764607
1739209811.5116403;-38.13080360867914
1739209811.511646;-45.120503652039325
1739209811.5116515;-38.13080360867914
1739209811.5116572;-45.120503652039325
1739209811.511663;-45.120503652039325
1739209811.5116687;-45.120503652039325
1739209811.5116744;-38.13080360867914
1739209811.51168;-38.13080360867914
1739209811.5116856;-45.120503652039325
1739209811.5116913;-45.120503652039325
1739209811.511697;-45.120503652039325
1739209811.5117025;-28.992665084841942
1739209811.5117083;-33.981070128970906
1739209811.511714;-45.120503652039325
1739209811.5117197;-38.13080360867914
1739209811.5117252;-35.57807855764607
1739209811.511731;-38.13080360867914
1739209811.5117366;-45.120503652039325
1739209811.5117424;-38.13080360867914
1739209811.5117478;-38.13080360867914
1739209811.5117536;-45.120503652039325
1739209811.5117593;-38.13080360867914
1739209811.511765;-38.13080360867914
1739209811.5117705;-38.13080360867914
1739209811.5117762;-38.13080360867914
1739209811.511782;-45.120503652039325
1739209811.5117877;-33.981070128970906
1739209811.5117931;-35.57807855764607
1739209811.5117989;-33.981070128970906
1739209811.5118046;-45.120503652039325
1739209811.5118103;-45.120503652039325
1739209811.5118158;-38.13080360867914
1739209811.5118215;-45.120503652039325
1739209811.5118272;-45.120503652039325
1739209811.511833;-38.13080360867914
1739209811.5118387;-38.13080360867914
1739209811.5118442;-38.13080360867914
1739209811.5118499;-45.120503652039325
1739209811.5118556;-45.120503652039325
