CAN Message; 0x1bb:00008f35fcee1589
Timestamp;Amplitude
1739209656.4276888;-45.120503652039325
1739209656.4276936;-38.13080360867914
1739209656.4276986;-38.13080360867914
1739209656.4277034;-45.120503652039325
1739209656.4277081;-45.120503652039325
1739209656.4277132;-45.120503652039325
1739209656.427718;-38.13080360867914
1739209656.4277227;-35.57807855764607
1739209656.4277275;-38.13080360867914
1739209656.4277325;-45.120503652039325
1739209656.4277372;-38.13080360867914
1739209656.427742;-38.13080360867914
1739209656.427747;-45.120503652039325
1739209656.4277518;-38.13080360867914
1739209656.4277565;-38.13080360867914
1739209656.4277613;-45.120503652039325
1739209656.4277663;-45.120503652039325
1739209656.427771;-38.13080360867914
1739209656.4277759;-38.13080360867914
1739209656.4277809;-45.120503652039325
1739209656.4277856;-45.120503652039325
1739209656.4277904;-38.13080360867914
1739209656.4277952;-31.141103565318893
1739209656.4278002;-35.57807855764607
1739209656.427805;-45.120503652039325
1739209656.4278097;-38.13080360867914
1739209656.4278147;-35.57807855764607
1739209656.4278195;-38.13080360867914
1739209656.4278243;-45.120503652039325
1739209656.4278293;-45.120503652039325
1739209656.427834;-32.816014438256545
1739209656.4278388;-33.981070128970906
1739209656.4278436;-45.120503652039325
1739209656.4278486;-45.120503652039325
1739209656.4278533;-45.120503652039325
1739209656.427858;-38.13080360867914
1739209656.4278631;-45.120503652039325
1739209656.427868;-45.120503652039325
1739209656.4278727;-45.120503652039325
1739209656.4278774;-45.120503652039325
1739209656.4278824;-45.120503652039325
1739209656.4278872;-35.57807855764607
1739209656.427892;-32.816014438256545
1739209656.427897;-45.120503652039325
1739209656.4279017;-45.120503652039325
1739209656.4279065;-45.120503652039325
1739209656.4279113;-38.13080360867914
1739209656.4279163;-35.57807855764607
1739209656.427921;-38.13080360867914
1739209656.4279258;-38.13080360867914
1739209656.4279308;-45.120503652039325
1739209656.4279356;-33.981070128970906
1739209656.4279404;-38.13080360867914
1739209656.4279451;-38.13080360867914
1739209656.4279501;-45.120503652039325
1739209656.427955;-38.13080360867914
1739209656.4279597;-45.120503652039325
1739209656.4279647;-45.120503652039325
1739209656.4279695;-45.120503652039325
1739209656.4279742;-38.13080360867914
1739209656.427979;-38.13080360867914
1739209656.427984;-38.13080360867914
1739209656.4279888;-45.120503652039325
1739209656.4279935;-38.13080360867914
1739209656.4279985;-35.57807855764607
1739209656.4280033;-38.13080360867914
1739209656.428008;-45.120503652039325
1739209656.4280128;-38.13080360867914
1739209656.4280179;-32.816014438256545
1739209656.4280226;-33.981070128970906
1739209656.4280274;-45.120503652039325
1739209656.4280324;-33.981070128970906
1739209656.4280372;-38.13080360867914
1739209656.428042;-35.57807855764607
1739209656.428047;-45.120503652039325
1739209656.4280517;-33.981070128970906
1739209656.4280565;-38.13080360867914
1739209656.4280612;-45.120503652039325
1739209656.4280663;-38.13080360867914
1739209656.428071;-38.13080360867914
1739209656.4280758;-45.120503652039325
1739209656.4280808;-38.13080360867914
1739209656.4280856;-45.120503652039325
1739209656.4280903;-38.13080360867914
1739209656.428095;-35.57807855764607
1739209656.4281;-38.13080360867914
1739209656.4281049;-38.13080360867914
1739209656.4281096;-38.13080360867914
1739209656.4281147;-35.57807855764607
1739209656.4281194;-38.13080360867914
1739209656.4281242;-45.120503652039325
1739209656.428129;-45.120503652039325
1739209656.428134;-35.57807855764607
1739209656.4281387;-33.981070128970906
1739209656.4281435;-45.120503652039325
1739209656.4281485;-33.981070128970906
1739209656.4281533;-35.57807855764607
1739209656.428158;-38.13080360867914
1739209656.4281628;-45.120503652039325
1739209656.4281678;-38.13080360867914
1739209656.4281726;-38.13080360867914
1739209656.4281774;-45.120503652039325
1739209656.4281824;-38.13080360867914
1739209656.4281871;-33.981070128970906
1739209656.428192;-38.13080360867914
1739209656.4281967;-38.13080360867914
1739209656.4282017;-45.120503652039325
1739209656.4282064;-45.120503652039325
1739209656.4282112;-38.13080360867914
1739209656.4282162;-45.120503652039325
1739209656.428221;-45.120503652039325
1739209656.4282258;-27.877744956031414
1739209656.4282305;-33.981070128970906
1739209656.4282355;-38.13080360867914
1739209656.4282403;-45.120503652039325
1739209656.428245;-38.13080360867914
1739209656.42825;-35.57807855764607
1739209656.4282548;-38.13080360867914
1739209656.4282596;-45.120503652039325
1739209656.4282646;-33.981070128970906
1739209656.4282694;-38.13080360867914
1739209656.4282742;-38.13080360867914
1739209656.428279;-38.13080360867914
1739209656.428284;-38.13080360867914
1739209656.4282887;-38.13080360867914
1739209656.4282935;-38.13080360867914
1739209656.4282985;-38.13080360867914
1739209656.4283032;-33.981070128970906
1739209656.428308;-32.816014438256545
1739209656.4283128;-45.120503652039325
1739209656.4283178;-45.120503652039325
1739209656.4283226;-33.981070128970906
1739209656.4283273;-32.816014438256545
1739209656.4283323;-38.13080360867914
1739209656.428337;-45.120503652039325
1739209656.4283419;-38.13080360867914
1739209656.4283466;-38.13080360867914
1739209656.4283516;-38.13080360867914
1739209656.4283564;-45.120503652039325
1739209656.4283612;-38.13080360867914
1739209656.4283662;-38.13080360867914
1739209656.428371;-38.13080360867914
1739209656.4283757;-45.120503652039325
1739209656.4283805;-45.120503652039325
1739209656.4283855;-38.13080360867914
1739209656.4283903;-38.13080360867914
1739209656.428395;-45.120503652039325
1739209656.4284;-45.120503652039325
1739209656.4284048;-35.57807855764607
1739209656.4284096;-38.13080360867914
1739209656.4284143;-45.120503652039325
1739209656.4284194;-31.141103565318915
1739209656.4284241;-28.58837851428586
1739209656.428429;-38.13080360867914
1739209656.428434;-45.120503652039325
1739209656.4284387;-33.981070128970906
1739209656.4284434;-38.13080360867914
1739209656.4284482;-38.13080360867914
1739209656.4284532;-45.120503652039325
1739209656.428458;-45.120503652039325
1739209656.4284627;-35.57807855764607
1739209656.4284678;-38.13080360867914
1739209656.4284725;-45.120503652039325
1739209656.4284773;-45.120503652039325
1739209656.4284823;-38.13080360867914
1739209656.428487;-38.13080360867914
1739209656.4284918;-45.120503652039325
1739209656.4284966;-31.141103565318915
1739209656.4285016;-26.991370085610722
1739209656.4285064;-38.13080360867914
1739209656.4285111;-45.120503652039325
1739209656.4285161;-38.13080360867914
1739209656.428521;-33.981070128970906
1739209656.4285257;-45.120503652039325
1739209656.4285305;-45.120503652039325
1739209656.4285355;-45.120503652039325
1739209656.4285402;-45.120503652039325
1739209656.428545;-45.120503652039325
1739209656.42855;-38.13080360867914
1739209656.4285548;-38.13080360867914
1739209656.4285595;-45.120503652039325
1739209656.4285643;-45.120503652039325
1739209656.4285693;-45.120503652039325
1739209656.428574;-38.13080360867914
1739209656.4285789;-45.120503652039325
1739209656.4285839;-38.13080360867914
1739209656.4285886;-45.120503652039325
1739209656.4285934;-38.13080360867914
1739209656.4285982;-35.57807855764607
1739209656.4286032;-33.981070128970906
1739209656.428608;-45.120503652039325
1739209656.4286127;-45.120503652039325
1739209656.4286177;-38.13080360867914
1739209656.4286225;-45.120503652039325
1739209656.4286273;-45.120503652039325
1739209656.428632;-38.13080360867914
1739209656.428637;-32.816014438256545
1739209656.4286418;-38.13080360867914
1739209656.4286466;-45.120503652039325
1739209656.4286516;-38.13080360867914
1739209656.4286563;-45.120503652039325
1739209656.428661;-38.13080360867914
1739209656.428666;-45.120503652039325
1739209656.428671;-38.13080360867914
1739209656.4286757;-38.13080360867914
1739209656.4286804;-33.981070128970906
1739209656.4286854;-45.120503652039325
1739209656.4286902;-45.120503652039325
1739209656.428695;-35.57807855764607
1739209656.4287;-45.120503652039325
1739209656.4287047;-45.120503652039325
1739209656.4287095;-38.13080360867914
1739209656.4287143;-33.981070128970906
1739209656.4287193;-45.120503652039325
1739209656.428724;-45.120503652039325
1739209656.4287288;-45.120503652039325
1739209656.4287338;-45.120503652039325
1739209656.4287386;-38.13080360867914
1739209656.4287434;-45.120503652039325
1739209656.4287481;-38.13080360867914
1739209656.4287531;-38.13080360867914
1739209656.428758;-33.981070128970906
1739209656.4287627;-38.13080360867914
1739209656.4287677;-45.120503652039325
1739209656.4287724;-35.57807855764607
1739209656.4287772;-45.120503652039325
1739209656.428782;-45.120503652039325
1739209656.428787;-38.13080360867914
1739209656.4287918;-38.13080360867914
1739209656.4287965;-38.13080360867914
1739209656.4288015;-45.120503652039325
1739209656.4288063;-38.13080360867914
1739209656.428811;-45.120503652039325
1739209656.4288158;-38.13080360867914
1739209656.4288208;-45.120503652039325
1739209656.4288256;-38.13080360867914
1739209656.4288304;-45.120503652039325
1739209656.4288354;-33.981070128970906
1739209656.4288402;-45.120503652039325
1739209656.428845;-45.120503652039325
1739209656.4288497;-35.57807855764607
1739209656.4288547;-38.13080360867914
1739209656.4288595;-45.120503652039325
1739209656.4288642;-45.120503652039325
1739209656.4288692;-38.13080360867914
1739209656.428874;-38.13080360867914
1739209656.4288788;-45.120503652039325
1739209656.4288838;-35.57807855764607
1739209656.4288886;-38.13080360867914
1739209656.4288933;-38.13080360867914
1739209656.428898;-45.120503652039325
1739209656.428903;-45.120503652039325
1739209656.4289079;-38.13080360867914
1739209656.4289126;-38.13080360867914
1739209656.4289176;-45.120503652039325
1739209656.4289224;-45.120503652039325
1739209656.4289272;-45.120503652039325
1739209656.428932;-38.13080360867914
1739209656.428937;-45.120503652039325
1739209656.4289417;-45.120503652039325
1739209656.4289465;-45.120503652039325
1739209656.4289515;-45.120503652039325
1739209656.4289563;-35.57807855764607
1739209656.428961;-45.120503652039325
1739209656.4289658;-45.120503652039325
1739209656.4134555;-45.120503652039325
1739209656.413464;-45.120503652039325
1739209656.413473;-38.13080360867914
1739209656.4134815;-38.13080360867914
1739209656.4134903;-45.120503652039325
1739209656.4134989;-45.120503652039325
1739209656.4135075;-45.120503652039325
1739209656.4135163;-38.13080360867914
1739209656.4135249;-35.57807855764607
1739209656.4135337;-38.13080360867914
1739209656.4135423;-38.13080360867914
1739209656.413551;-35.57807855764607
1739209656.4135597;-45.120503652039325
1739209656.4135685;-45.120503652039325
1739209656.413577;-31.141103565318915
1739209656.413586;-33.981070128970906
1739209656.4135945;-45.120503652039325
1739209656.4136033;-45.120503652039325
1739209656.413612;-38.13080360867914
1739209656.4136207;-45.120503652039325
1739209656.4136293;-38.13080360867914
1739209656.4136379;-45.120503652039325
1739209656.4136467;-35.57807855764607
1739209656.4136553;-38.13080360867914
1739209656.413664;-45.120503652039325
1739209656.4136727;-45.120503652039325
1739209656.4136815;-45.120503652039325
1739209656.41369;-38.13080360867914
1739209656.413699;-45.120503652039325
1739209656.4137075;-45.120503652039325
1739209656.4137163;-28.992665084841942
1739209656.413725;-33.981070128970906
1739209656.4137337;-45.120503652039325
1739209656.4137423;-38.13080360867914
1739209656.4137511;-38.13080360867914
1739209656.4137597;-38.13080360867914
1739209656.4137683;-45.120503652039325
1739209656.413777;-45.120503652039325
1739209656.4137857;-45.120503652039325
1739209656.4137945;-38.13080360867914
1739209656.413803;-38.13080360867914
1739209656.413812;-45.120503652039325
1739209656.4138205;-45.120503652039325
1739209656.4138293;-45.120503652039325
1739209656.413838;-45.120503652039325
1739209656.4138467;-45.120503652039325
1739209656.4138553;-33.981070128970906
1739209656.4138641;-31.141103565318915
1739209656.4138727;-45.120503652039325
1739209656.4138815;-38.13080360867914
1739209656.4138901;-38.13080360867914
1739209656.4138987;-45.120503652039325
1739209656.4139075;-45.120503652039325
1739209656.413916;-38.13080360867914
1739209656.413925;-35.57807855764607
1739209656.4139335;-38.13080360867914
1739209656.4139423;-45.120503652039325
1739209656.413951;-38.13080360867914
1739209656.4139597;-45.120503652039325
1739209656.4139683;-45.120503652039325
1739209656.4139771;-45.120503652039325
1739209656.4139857;-38.13080360867914
1739209656.4139946;-45.120503652039325
1739209656.4140031;-38.13080360867914
1739209656.414012;-45.120503652039325
1739209656.4140205;-45.120503652039325
1739209656.4140291;-38.13080360867914
1739209656.414038;-38.13080360867914
1739209656.4140465;-35.57807855764607
1739209656.4140553;-45.120503652039325
1739209656.414064;-32.816014438256545
1739209656.4140728;-27.8777449560314
1739209656.4140813;-45.120503652039325
1739209656.4140902;-45.120503652039325
1739209656.4140987;-38.13080360867914
1739209656.4141076;-45.120503652039325
1739209656.4141161;-45.120503652039325
1739209656.414125;-45.120503652039325
1739209656.4141335;-45.120503652039325
1739209656.4141424;-45.120503652039325
1739209656.414151;-38.13080360867914
1739209656.4141595;-45.120503652039325
1739209656.4141684;-45.120503652039325
1739209656.414177;-35.57807855764607
1739209656.4141858;-38.13080360867914
1739209656.4141943;-45.120503652039325
1739209656.4142032;-38.13080360867914
1739209656.4142118;-31.141103565318893
1739209656.4142206;-33.981070128970906
1739209656.4142292;-45.120503652039325
1739209656.414238;-45.120503652039325
1739209656.4142466;-45.120503652039325
1739209656.4142554;-38.13080360867914
1739209656.414264;-45.120503652039325
1739209656.4142728;-45.120503652039325
1739209656.4142814;-32.816014438256545
1739209656.41429;-45.120503652039325
1739209656.4142988;-38.13080360867914
1739209656.4143074;-33.981070128970906
1739209656.4143162;-33.981070128970906
1739209656.4143248;-45.120503652039325
1739209656.4143336;-45.120503652039325
1739209656.4143422;-38.13080360867914
1739209656.414351;-45.120503652039325
1739209656.4143596;-33.981070128970906
1739209656.4143684;-45.120503652039325
1739209656.414377;-45.120503652039325
1739209656.4143858;-38.13080360867914
1739209656.4143944;-38.13080360867914
1739209656.4144032;-38.13080360867914
1739209656.4144118;-45.120503652039325
1739209656.4144204;-32.816014438256545
1739209656.4144292;-38.13080360867914
1739209656.4144378;-45.120503652039325
1739209656.4144466;-45.120503652039325
1739209656.4144552;-38.13080360867914
1739209656.414464;-45.120503652039325
1739209656.4144726;-45.120503652039325
1739209656.4144814;-38.13080360867914
1739209656.41449;-38.13080360867914
1739209656.4144988;-45.120503652039325
1739209656.4145074;-38.13080360867914
1739209656.4145162;-45.120503652039325
1739209656.4145248;-45.120503652039325
1739209656.4145336;-38.13080360867914
1739209656.4145422;-35.57807855764607
1739209656.4145508;-38.13080360867914
1739209656.4145596;-32.816014438256545
1739209656.4145682;-38.13080360867914
1739209656.414577;-45.120503652039325
1739209656.4145856;-38.13080360867914
1739209656.4145944;-45.120503652039325
1739209656.414603;-38.13080360867914
1739209656.4146118;-38.13080360867914
1739209656.4146204;-33.981070128970906
1739209656.4146292;-45.120503652039325
1739209656.4146378;-45.120503652039325
1739209656.4146466;-45.120503652039325
1739209656.4146552;-45.120503652039325
1739209656.414664;-45.120503652039325
1739209656.4146726;-38.13080360867914
1739209656.4146814;-45.120503652039325
1739209656.41469;-38.13080360867914
1739209656.4146986;-38.13080360867914
1739209656.4147074;-38.13080360867914
1739209656.414716;-35.57807855764607
1739209656.4147248;-38.13080360867914
1739209656.4147334;-45.120503652039325
1739209656.4147422;-38.13080360867914
1739209656.4147508;-35.57807855764607
1739209656.4147596;-38.13080360867914
1739209656.4147682;-45.120503652039325
1739209656.414777;-38.13080360867914
1739209656.4147856;-35.57807855764607
1739209656.4147944;-38.13080360867914
1739209656.414803;-45.120503652039325
1739209656.4148118;-38.13080360867914
1739209656.4148204;-38.13080360867914
1739209656.414829;-38.13080360867914
1739209656.4148378;-35.57807855764607
1739209656.4148464;-38.13080360867914
1739209656.4148552;-35.57807855764607
1739209656.4148638;-33.981070128970906
1739209656.4148726;-45.120503652039325
1739209656.4148812;-45.120503652039325
1739209656.41489;-45.120503652039325
1739209656.4148986;-38.13080360867914
1739209656.4149075;-38.13080360867914
1739209656.414916;-38.13080360867914
1739209656.4149249;-35.57807855764607
1739209656.4149334;-38.13080360867914
1739209656.4149423;-33.981070128970906
1739209656.4149508;-31.141103565318893
1739209656.4149594;-32.816014438256545
1739209656.4149683;-38.13080360867914
1739209656.4149768;-45.120503652039325
1739209656.4149857;-38.13080360867914
1739209656.4149942;-38.13080360867914
1739209656.415003;-35.57807855764607
1739209656.4150116;-45.120503652039325
1739209656.4150205;-45.120503652039325
1739209656.415029;-35.57807855764607
1739209656.4150379;-35.57807855764607
1739209656.4150465;-38.13080360867914
1739209656.4150553;-31.141103565318915
1739209656.4150639;-38.13080360867914
1739209656.4150727;-38.13080360867914
1739209656.4150813;-35.57807855764607
1739209656.4150898;-38.13080360867914
1739209656.4150987;-38.13080360867914
1739209656.4151073;-45.120503652039325
1739209656.415116;-38.13080360867914
1739209656.4151247;-45.120503652039325
1739209656.4151335;-45.120503652039325
1739209656.415142;-45.120503652039325
1739209656.415151;-45.120503652039325
1739209656.4151595;-33.981070128970906
1739209656.4151683;-45.120503652039325
1739209656.4151769;-45.120503652039325
1739209656.4151857;-32.816014438256545
1739209656.4151943;-38.13080360867914
1739209656.415203;-45.120503652039325
1739209656.4152117;-45.120503652039325
1739209656.4152203;-45.120503652039325
1739209656.415229;-45.120503652039325
1739209656.4152377;-38.13080360867914
1739209656.4152465;-38.13080360867914
1739209656.415255;-45.120503652039325
1739209656.415264;-31.141103565318915
1739209656.4152725;-31.141103565318915
1739209656.4152813;-45.120503652039325
1739209656.4152899;-38.13080360867914
1739209656.4152987;-33.981070128970906
1739209656.4153073;-38.13080360867914
1739209656.415316;-45.120503652039325
1739209656.4153247;-38.13080360867914
1739209656.4153335;-38.13080360867914
1739209656.415342;-38.13080360867914
1739209656.4153507;-38.13080360867914
1739209656.4153595;-38.13080360867914
1739209656.415368;-45.120503652039325
1739209656.415377;-45.120503652039325
1739209656.4153855;-38.13080360867914
1739209656.4153943;-45.120503652039325
1739209656.415403;-45.120503652039325
1739209656.4154117;-45.120503652039325
1739209656.4154203;-45.120503652039325
1739209656.415429;-45.120503652039325
1739209656.4154377;-45.120503652039325
1739209656.4154465;-38.13080360867914
1739209656.415455;-38.13080360867914
1739209656.415464;-45.120503652039325
1739209656.4154725;-33.981070128970906
1739209656.415481;-31.141103565318915
1739209656.41549;-45.120503652039325
1739209656.4154985;-45.120503652039325
1739209656.4155073;-45.120503652039325
1739209656.415516;-45.120503652039325
1739209656.4155247;-45.120503652039325
1739209656.4155333;-38.13080360867914
1739209656.4155421;-45.120503652039325
1739209656.4155507;-38.13080360867914
1739209656.4155595;-35.57807855764607
1739209656.415568;-35.57807855764607
1739209656.415577;-38.13080360867914
1739209656.4155855;-45.120503652039325
1739209656.4155943;-38.13080360867914
1739209656.415603;-38.13080360867914
1739209656.4156115;-32.816014438256545
1739209656.4156203;-28.58837851428586
1739209656.415629;-38.13080360867914
1739209656.4156377;-38.13080360867914
1739209656.4156463;-33.981070128970906
1739209656.4156551;-45.120503652039325
1739209656.4156637;-45.120503652039325
1739209656.4156725;-45.120503652039325
1739209656.4156811;-45.120503652039325
1739209656.41569;-38.13080360867914
1739209656.4156985;-45.120503652039325
1739209656.4157073;-38.13080360867914
1739209656.415716;-45.120503652039325
1739209656.4157248;-38.13080360867914
1739209656.4157333;-32.816014438256545
1739209656.415742;-45.120503652039325
1739209656.4157507;-35.57807855764607
1739209656.4157593;-32.816014438256545
1739209656.4157681;-38.13080360867914
1739209656.4157767;-38.13080360867914
1739209656.4157856;-35.57807855764607
1739209656.4157941;-45.120503652039325
1739209656.415803;-45.120503652039325
1739209656.4158115;-30.49652367304973
1739209656.4158204;-45.120503652039325
1739209656.415829;-45.120503652039325
1739209656.4158378;-35.57807855764607
1739209656.4158463;-45.120503652039325
1739209656.4158552;-45.120503652039325
1739209656.4158638;-31.141103565318893
1739209656.4158723;-45.120503652039325
1739209656.4158812;-45.120503652039325
1739209656.4158897;-38.13080360867914
1739209656.4158986;-35.57807855764607
1739209656.4159071;-38.13080360867914
1739209656.415916;-45.120503652039325
1739209656.4159245;-45.120503652039325
1739209656.4159334;-45.120503652039325
1739209656.415942;-38.13080360867914
1739209656.4159508;-45.120503652039325
1739209656.4159594;-45.120503652039325
1739209656.4159682;-35.57807855764607
1739209656.4159768;-38.13080360867914
1739209656.4159856;-45.120503652039325
1739209656.4159942;-45.120503652039325
1739209656.4160028;-32.816014438256545
1739209656.4160116;-38.13080360867914
1739209656.4160202;-45.120503652039325
1739209656.416029;-38.13080360867914
1739209656.4160376;-45.120503652039325
1739209656.4160464;-38.13080360867914
1739209656.416055;-38.13080360867914
1739209656.4160638;-38.13080360867914
1739209656.4160724;-45.120503652039325
1739209656.4160812;-38.13080360867914
1739209656.4160898;-45.120503652039325
1739209656.4160986;-45.120503652039325
1739209656.4161072;-32.816014438256545
1739209656.416116;-38.13080360867914
1739209656.4161246;-45.120503652039325
1739209656.4161332;-38.13080360867914
1739209656.416142;-35.57807855764607
1739209656.4161506;-38.13080360867914
1739209656.4161594;-45.120503652039325
1739209656.416168;-45.120503652039325
1739209656.4161768;-45.120503652039325
1739209656.4161854;-38.13080360867914
1739209656.4161942;-45.120503652039325
1739209656.4162028;-38.13080360867914
1739209656.4162116;-45.120503652039325
1739209656.4162202;-35.57807855764607
1739209656.416229;-38.13080360867914
1739209656.4162376;-45.120503652039325
1739209656.4162464;-29.438486411369333
1739209656.416255;-33.981070128970906
1739209656.4162636;-45.120503652039325
1739209656.4162724;-38.13080360867914
1739209656.416281;-38.13080360867914
1739209656.4162898;-33.981070128970906
1739209656.4162984;-45.120503652039325
1739209656.4163072;-38.13080360867914
1739209656.4163158;-38.13080360867914
1739209656.4163246;-38.13080360867914
1739209656.4163332;-45.120503652039325
1739209656.416342;-38.13080360867914
1739209656.4163506;-38.13080360867914
1739209656.4163594;-38.13080360867914
1739209656.416368;-45.120503652039325
1739209656.4163768;-45.120503652039325
1739209656.4163854;-38.13080360867914
1739209656.416394;-35.57807855764607
1739209656.4164028;-45.120503652039325
1739209656.4164114;-45.120503652039325
1739209656.4164202;-38.13080360867914
1739209656.4164288;-38.13080360867914
1739209656.4164376;-45.120503652039325
1739209656.4164462;-45.120503652039325
1739209656.416455;-45.120503652039325
1739209656.4164636;-45.120503652039325
1739209656.4164724;-45.120503652039325
1739209656.416481;-38.13080360867914
1739209656.4164898;-38.13080360867914
1739209656.4164984;-38.13080360867914
1739209656.4165072;-45.120503652039325
1739209656.4165158;-38.13080360867914
1739209656.4165244;-35.57807855764607
1739209656.4165332;-38.13080360867914
1739209656.4165418;-45.120503652039325
1739209656.4165506;-38.13080360867914
1739209656.4165592;-33.981070128970906
1739209656.416568;-45.120503652039325
1739209656.4165766;-45.120503652039325
1739209656.4165854;-45.120503652039325
1739209656.416594;-45.120503652039325
1739209656.4166028;-45.120503652039325
1739209656.4166114;-45.120503652039325
1739209656.4166203;-45.120503652039325
1739209656.4166288;-45.120503652039325
1739209656.4166377;-38.13080360867914
1739209656.4166462;-45.120503652039325
1739209656.4166548;-38.13080360867914
1739209656.4166636;-38.13080360867914
1739209656.4166722;-45.120503652039325
1739209656.416681;-45.120503652039325
1739209656.4166896;-38.13080360867914
1739209656.4166985;-45.120503652039325
1739209656.416707;-38.13080360867914
1739209656.4167159;-38.13080360867914
1739209656.4167244;-38.13080360867914
1739209656.4167333;-45.120503652039325
1739209656.4167418;-35.57807855764607
1739209656.4167507;-33.981070128970906
1739209656.4167593;-45.120503652039325
1739209656.416768;-38.13080360867914
1739209656.4167767;-38.13080360867914
1739209656.4289708;-38.13080360867914
1739209656.4289756;-35.57807855764607
1739209656.4289804;-45.120503652039325
1739209656.4289854;-45.120503652039325
1739209656.4289901;-35.57807855764607
1739209656.428995;-45.120503652039325
1739209656.4289997;-45.120503652039325
1739209656.4290047;-45.120503652039325
1739209656.4290094;-38.13080360867914
1739209656.4290142;-45.120503652039325
1739209656.4290192;-38.13080360867914
1739209656.429024;-45.120503652039325
1739209656.4290287;-33.981070128970906
1739209656.4290335;-45.120503652039325
1739209656.4290385;-38.13080360867914
1739209656.4290433;-45.120503652039325
1739209656.429048;-45.120503652039325
1739209656.429053;-35.57807855764607
1739209656.4290578;-38.13080360867914
1739209656.4290626;-45.120503652039325
1739209656.4290676;-38.13080360867914
1739209656.4290724;-45.120503652039325
1739209656.4290771;-38.13080360867914
1739209656.429082;-38.13080360867914
1739209656.429087;-38.13080360867914
1739209656.4290917;-38.13080360867914
1739209656.4290965;-38.13080360867914
1739209656.4291015;-35.57807855764607
1739209656.4291062;-33.981070128970906
1739209656.429111;-45.120503652039325
1739209656.4291158;-45.120503652039325
1739209656.4291208;-32.816014438256545
1739209656.4291255;-33.981070128970906
1739209656.4291303;-45.120503652039325
1739209656.4291353;-38.13080360867914
1739209656.42914;-38.13080360867914
1739209656.4291449;-38.13080360867914
1739209656.4291496;-45.120503652039325
1739209656.4291546;-38.13080360867914
1739209656.4291594;-45.120503652039325
1739209656.4291642;-33.981070128970906
1739209656.4291692;-38.13080360867914
1739209656.429174;-45.120503652039325
1739209656.4291787;-45.120503652039325
1739209656.4291835;-33.981070128970906
1739209656.4291885;-45.120503652039325
1739209656.4291933;-38.13080360867914
1739209656.429198;-38.13080360867914
1739209656.429203;-32.816014438256545
1739209656.4292078;-38.13080360867914
1739209656.4292126;-33.981070128970906
1739209656.4292173;-38.13080360867914
1739209656.4292223;-45.120503652039325
1739209656.429227;-45.120503652039325
1739209656.429232;-33.981070128970906
1739209656.429237;-38.13080360867914
1739209656.4292417;-31.141103565318915
1739209656.4292464;-33.981070128970906
1739209656.4292512;-38.13080360867914
1739209656.4292562;-35.57807855764607
1739209656.429261;-35.57807855764607
1739209656.4292657;-38.13080360867914
1739209656.4292707;-45.120503652039325
1739209656.4292755;-35.57807855764607
1739209656.4292803;-38.13080360867914
1739209656.4292853;-38.13080360867914
1739209656.42929;-38.13080360867914
1739209656.4292948;-32.816014438256545
1739209656.4292996;-38.13080360867914
1739209656.4293046;-45.120503652039325
1739209656.4293094;-45.120503652039325
1739209656.4293141;-38.13080360867914
1739209656.4293191;-45.120503652039325
1739209656.429324;-45.120503652039325
1739209656.4293287;-38.13080360867914
1739209656.4293334;-38.13080360867914
1739209656.4293385;-38.13080360867914
1739209656.4293432;-38.13080360867914
1739209656.429348;-38.13080360867914
1739209656.429353;-45.120503652039325
1739209656.4293578;-32.816014438256545
1739209656.4293625;-28.992665084841942
1739209656.4293673;-45.120503652039325
1739209656.4293723;-32.816014438256545
1739209656.429377;-38.13080360867914
1739209656.4293818;-45.120503652039325
1739209656.4293869;-45.120503652039325
1739209656.4293916;-45.120503652039325
1739209656.4293964;-45.120503652039325
1739209656.4294012;-45.120503652039325
1739209656.4294062;-45.120503652039325
1739209656.429411;-38.13080360867914
1739209656.4294157;-45.120503652039325
1739209656.4294207;-35.57807855764607
1739209656.4294255;-38.13080360867914
1739209656.4294302;-38.13080360867914
1739209656.429435;-33.981070128970906
1739209656.42944;-30.49652367304973
1739209656.4294448;-38.13080360867914
1739209656.4294496;-45.120503652039325
1739209656.4294546;-38.13080360867914
1739209656.4294593;-38.13080360867914
1739209656.429464;-45.120503652039325
1739209656.4294689;-38.13080360867914
1739209656.4294739;-38.13080360867914
1739209656.4294786;-45.120503652039325
1739209656.4294834;-45.120503652039325
1739209656.4294884;-45.120503652039325
1739209656.4294932;-45.120503652039325
1739209656.429498;-38.13080360867914
1739209656.429503;-45.120503652039325
1739209656.4295077;-38.13080360867914
1739209656.4295125;-38.13080360867914
1739209656.4295173;-45.120503652039325
1739209656.4295223;-45.120503652039325
1739209656.429527;-33.981070128970906
1739209656.4295318;-45.120503652039325
1739209656.4295368;-45.120503652039325
1739209656.4295416;-38.13080360867914
1739209656.4295464;-45.120503652039325
1739209656.4295511;-45.120503652039325
1739209656.4295561;-38.13080360867914
1739209656.429561;-45.120503652039325
1739209656.4295657;-38.13080360867914
1739209656.4295707;-45.120503652039325
1739209656.4295754;-45.120503652039325
1739209656.4295802;-45.120503652039325
1739209656.429585;-38.13080360867914
1739209656.42959;-45.120503652039325
1739209656.4295948;-45.120503652039325
1739209656.4295995;-45.120503652039325
1739209656.4296045;-35.57807855764607
1739209656.4296093;-45.120503652039325
1739209656.429614;-45.120503652039325
1739209656.4296188;-35.57807855764607
1739209656.4296238;-38.13080360867914
1739209656.4296286;-33.981070128970906
