CAN Message; 0x77:f35bc0572e9e0595
1739209758.2784295;-33.981070128970906
1739209758.278438;-33.981070128970906
1739209758.2784464;-35.57807855764607
1739209758.2784548;-45.120503652039325
1739209758.2784631;-45.120503652039325
1739209758.2784715;-38.13080360867914
1739209758.2784798;-38.13080360867914
1739209758.2784882;-38.13080360867914
1739209758.2784965;-28.992665084841942
1739209758.2785048;-28.992665084841942
1739209758.2785134;-45.120503652039325
1739209758.2785218;-45.120503652039325
1739209758.2785301;-31.141103565318915
1739209758.2785385;-31.141103565318915
1739209758.2785468;-45.120503652039325
1739209758.2785552;-45.120503652039325
1739209758.2785635;-38.13080360867914
1739209758.2785718;-33.981070128970906
1739209758.2785804;-45.120503652039325
1739209758.2785888;-45.120503652039325
1739209758.278597;-45.120503652039325
1739209758.2786055;-45.120503652039325
1739209758.2786138;-45.120503652039325
1739209758.2786222;-45.120503652039325
1739209758.2786305;-45.120503652039325
1739209758.2786388;-38.13080360867914
1739209758.2786472;-35.57807855764607
1739209758.2786558;-38.13080360867914
1739209758.278664;-45.120503652039325
1739209758.2786725;-35.57807855764607
1739209758.2786808;-38.13080360867914
1739209758.2786891;-45.120503652039325
1739209758.2786975;-45.120503652039325
1739209758.2787058;-38.13080360867914
1739209758.2787142;-45.120503652039325
1739209758.2787228;-38.13080360867914
1739209758.278731;-38.13080360867914
1739209758.2787395;-38.13080360867914
1739209758.2787478;-38.13080360867914
1739209758.2787561;-35.57807855764607
1739209758.2787645;-45.120503652039325
1739209758.2787728;-38.13080360867914
1739209758.2787812;-45.120503652039325
1739209758.2787895;-45.120503652039325
1739209758.278798;-45.120503652039325
1739209758.2788064;-38.13080360867914
1739209758.2788148;-38.13080360867914
1739209758.2788231;-45.120503652039325
1739209758.2788315;-35.57807855764607
1739209758.2788398;-30.49652367304973
1739209758.2788482;-45.120503652039325
1739209758.2788565;-45.120503652039325
1739209758.278865;-45.120503652039325
1739209758.2788734;-45.120503652039325
1739209758.2788818;-45.120503652039325
1739209758.2788901;-32.816014438256545
1739209758.2788985;-38.13080360867914
1739209758.2789068;-45.120503652039325
1739209758.2789152;-45.120503652039325
1739209758.2789235;-38.13080360867914
1739209758.2789319;-38.13080360867914
1739209758.2789404;-38.13080360867914
1739209758.2789488;-45.120503652039325
1739209758.2789571;-35.57807855764607
1739209758.2789655;-38.13080360867914
1739209758.2789738;-45.120503652039325
1739209758.2789822;-38.13080360867914
1739209758.2789905;-35.57807855764607
1739209758.2789989;-33.981070128970906
1739209758.2790074;-38.13080360867914
1739209758.2790158;-35.57807855764607
1739209758.2790241;-45.120503652039325
1739209758.2790325;-35.57807855764607
1739209758.2790408;-38.13080360867914
1739209758.2790492;-45.120503652039325
1739209758.2790575;-38.13080360867914
1739209758.2790658;-38.13080360867914
1739209758.2790742;-45.120503652039325
1739209758.2790828;-45.120503652039325
1739209758.2790911;-35.57807855764607
1739209758.2790995;-38.13080360867914
1739209758.2791078;-45.120503652039325
1739209758.2791162;-35.57807855764607
1739209758.2791245;-38.13080360867914
1739209758.2791328;-38.13080360867914
1739209758.2791412;-38.13080360867914
1739209758.2791498;-33.981070128970906
1739209758.279158;-45.120503652039325
1739209758.2791665;-38.13080360867914
1739209758.2791748;-35.57807855764607
1739209758.2791831;-38.13080360867914
1739209758.2791915;-45.120503652039325
1739209758.2791998;-45.120503652039325
1739209758.2792082;-45.120503652039325
1739209758.2792165;-38.13080360867914
1739209758.279225;-38.13080360867914
1739209758.2792335;-45.120503652039325
1739209758.2792418;-45.120503652039325
1739209758.2792501;-45.120503652039325
1739209758.2792585;-35.57807855764607
1739209758.2792668;-33.981070128970906
1739209758.2792752;-38.13080360867914
1739209758.2792835;-38.13080360867914
1739209758.279292;-45.120503652039325
1739209758.2793005;-45.120503652039325
1739209758.2793088;-38.13080360867914
1739209758.2793171;-38.13080360867914
1739209758.2793255;-38.13080360867914
1739209758.2793338;-38.13080360867914
1739209758.2793422;-45.120503652039325
1739209758.2793505;-38.13080360867914
1739209758.2793589;-38.13080360867914
1739209758.2793674;-38.13080360867914
1739209758.2793758;-38.13080360867914
1739209758.2793841;-38.13080360867914
1739209758.2793925;-45.120503652039325
1739209758.2794008;-45.120503652039325
1739209758.2794092;-30.49652367304973
1739209758.2794175;-38.13080360867914
1739209758.2794259;-45.120503652039325
1739209758.2794342;-38.13080360867914
1739209758.2794428;-38.13080360867914
1739209758.2794511;-31.141103565318915
1739209758.2794595;-45.120503652039325
1739209758.2794678;-45.120503652039325
1739209758.2794762;-45.120503652039325
1739209758.2794845;-38.13080360867914
1739209758.2794929;-38.13080360867914
1739209758.2795012;-38.13080360867914
1739209758.2795098;-38.13080360867914
1739209758.2795181;-45.120503652039325
1739209758.2795265;-45.120503652039325
1739209758.2795348;-45.120503652039325
1739209758.2795432;-35.57807855764607
1739209758.2795515;-38.13080360867914
1739209758.2795599;-45.120503652039325
1739209758.2795682;-45.120503652039325
1739209758.2795765;-38.13080360867914
1739209758.2795851;-38.13080360867914
1739209758.2795935;-38.13080360867914
1739209758.2796018;-38.13080360867914
1739209758.2796102;-45.120503652039325
1739209758.2796185;-35.57807855764607
1739209758.2796268;-35.57807855764607
1739209758.2796352;-38.13080360867914
1739209758.2796435;-38.13080360867914
1739209758.279652;-38.13080360867914
1739209758.2796605;-38.13080360867914
1739209758.2796688;-45.120503652039325
1739209758.2796772;-45.120503652039325
1739209758.2796855;-38.13080360867914
1739209758.2796938;-38.13080360867914
1739209758.2797022;-38.13080360867914
1739209758.2797105;-45.120503652039325
1739209758.2797189;-33.981070128970906
1739209758.2797275;-45.120503652039325
1739209758.2797358;-38.13080360867914
1739209758.2797441;-38.13080360867914
1739209758.2797525;-38.13080360867914
1739209758.2797608;-38.13080360867914
1739209758.2797692;-38.13080360867914
1739209758.2797775;-38.13080360867914
1739209758.2797859;-27.267205301931607
1739209758.2797945;-38.13080360867914
1739209758.2798028;-45.120503652039325
1739209758.2798111;-38.13080360867914
1739209758.2798195;-38.13080360867914
1739209758.2798278;-35.57807855764607
1739209758.2798362;-38.13080360867914
1739209758.2798445;-45.120503652039325
1739209758.2798529;-30.49652367304973
1739209758.2798612;-38.13080360867914
1739209758.2798698;-45.120503652039325
1739209758.2798781;-35.57807855764607
1739209758.2798865;-38.13080360867914
1739209758.2798948;-45.120503652039325
1739209758.2799032;-45.120503652039325
1739209758.2799115;-38.13080360867914
1739209758.2799199;-30.49652367304973
1739209758.2799282;-33.981070128970906
1739209758.2799368;-38.13080360867914
1739209758.2799451;-38.13080360867914
1739209758.2799535;-38.13080360867914
1739209758.2799618;-45.120503652039325
1739209758.2799702;-45.120503652039325
1739209758.2799785;-38.13080360867914
1739209758.2799869;-31.141103565318915
1739209758.2799952;-33.981070128970906
1739209758.2800035;-45.120503652039325
1739209758.2800121;-45.120503652039325
1739209758.2800205;-38.13080360867914
1739209758.2800288;-45.120503652039325
1739209758.2800372;-38.13080360867914
1739209758.2800455;-45.120503652039325
1739209758.2800539;-45.120503652039325
1739209758.2800622;-45.120503652039325
1739209758.2800705;-45.120503652039325
1739209758.2800791;-38.13080360867914
1739209758.2800875;-38.13080360867914
1739209758.2800958;-45.120503652039325
1739209758.2801042;-45.120503652039325
1739209758.2801125;-33.981070128970906
1739209758.2801208;-38.13080360867914
1739209758.2801292;-38.13080360867914
1739209758.2801375;-38.13080360867914
1739209758.280146;-45.120503652039325
1739209758.2801545;-45.120503652039325
1739209758.2801628;-38.13080360867914
1739209758.2801712;-38.13080360867914
1739209758.2801795;-45.120503652039325
1739209758.2801878;-33.981070128970906
1739209758.2801962;-33.981070128970906
1739209758.2802045;-45.120503652039325
1739209758.2802129;-35.57807855764607
1739209758.2802215;-35.57807855764607
1739209758.2802298;-38.13080360867914
1739209758.2802382;-38.13080360867914
1739209758.2802465;-38.13080360867914
1739209758.2802548;-38.13080360867914
1739209758.2802632;-35.57807855764607
1739209758.2802715;-45.120503652039325
1739209758.2802799;-45.120503652039325
1739209758.2802882;-45.120503652039325
1739209758.2802968;-45.120503652039325
1739209758.2803051;-45.120503652039325
1739209758.2803135;-38.13080360867914
1739209758.2803218;-35.57807855764607
1739209758.2803302;-33.981070128970906
1739209758.2803385;-45.120503652039325
1739209758.2803469;-45.120503652039325
1739209758.2803552;-45.120503652039325
1739209758.2803636;-45.120503652039325
1739209758.2803721;-45.120503652039325
1739209758.2803805;-33.981070128970906
1739209758.2803888;-45.120503652039325
1739209758.2803972;-45.120503652039325
1739209758.2804055;-38.13080360867914
1739209758.2804139;-35.57807855764607
1739209758.2804222;-38.13080360867914
1739209758.2804306;-38.13080360867914
1739209758.2804391;-45.120503652039325
1739209758.2804475;-35.57807855764607
1739209758.2804558;-35.57807855764607
1739209758.2804642;-45.120503652039325
1739209758.2804725;-38.13080360867914
1739209758.2804809;-35.57807855764607
1739209758.2804892;-38.13080360867914
1739209758.2804976;-38.13080360867914
1739209758.280506;-38.13080360867914
1739209758.2805145;-45.120503652039325
1739209758.2805228;-38.13080360867914
1739209758.2805312;-38.13080360867914
1739209758.2805395;-45.120503652039325
1739209758.2805479;-35.57807855764607
1739209758.2805562;-38.13080360867914
1739209758.2805645;-38.13080360867914
1739209758.280573;-45.120503652039325
1739209758.2805815;-45.120503652039325
1739209758.2805898;-45.120503652039325
1739209758.2805982;-45.120503652039325
1739209758.2806065;-45.120503652039325
1739209758.2806149;-45.120503652039325
1739209758.2806232;-45.120503652039325
1739209758.2806315;-35.57807855764607
1739209758.28064;-35.57807855764607
1739209758.2806482;-45.120503652039325
1739209758.2806568;-38.13080360867914
1739209758.2806652;-33.981070128970906
1739209758.2806735;-45.120503652039325
1739209758.2806818;-45.120503652039325
1739209758.2806902;-45.120503652039325
1739209758.2806985;-38.13080360867914
1739209758.280707;-45.120503652039325
1739209758.2807152;-45.120503652039325
1739209758.2807238;-38.13080360867914
1739209758.2807322;-45.120503652039325
1739209758.2807405;-38.13080360867914
1739209758.2807488;-38.13080360867914
1739209758.2807572;-33.981070128970906
1739209758.2807655;-31.141103565318915
1739209758.2807739;-33.981070128970906
1739209758.2807822;-45.120503652039325
1739209758.2807906;-45.120503652039325
1739209758.2807992;-35.57807855764607
1739209758.2808075;-38.13080360867914
1739209758.2808158;-38.13080360867914
1739209758.2808242;-38.13080360867914
1739209758.2808325;-38.13080360867914
1739209758.2808409;-45.120503652039325
1739209758.2808492;-45.120503652039325
1739209758.2808576;-45.120503652039325
1739209758.2808661;-38.13080360867914
1739209758.2808745;-45.120503652039325
1739209758.2808828;-45.120503652039325
1739209758.2808912;-45.120503652039325
1739209758.2808995;-35.57807855764607
1739209758.2809079;-38.13080360867914
1739209758.2809162;-45.120503652039325
1739209758.2809246;-38.13080360867914
1739209758.280933;-45.120503652039325
1739209758.2809415;-32.816014438256545
1739209758.2809498;-45.120503652039325
1739209758.2809582;-45.120503652039325
1739209758.2809665;-38.13080360867914
1739209758.2809749;-38.13080360867914
1739209758.2809832;-45.120503652039325
1739209758.2809916;-45.120503652039325
1739209758.281;-38.13080360867914
1739209758.2810085;-38.13080360867914
1739209758.2810168;-45.120503652039325
1739209758.2810252;-38.13080360867914
1739209758.2810335;-35.57807855764607
1739209758.2810419;-38.13080360867914
1739209758.2810502;-45.120503652039325
1739209758.2810585;-45.120503652039325
1739209758.281067;-45.120503652039325
1739209758.2810752;-38.13080360867914
1739209758.2810838;-35.57807855764607
1739209758.2810922;-35.57807855764607
1739209758.2811005;-45.120503652039325
1739209758.2811089;-38.13080360867914
1739209758.2811172;-45.120503652039325
1739209758.2811255;-45.120503652039325
1739209758.281134;-38.13080360867914
1739209758.2811422;-45.120503652039325
1739209758.2811508;-38.13080360867914
1739209758.2811592;-45.120503652039325
1739209758.2811675;-38.13080360867914
1739209758.2811759;-38.13080360867914
1739209758.2811842;-38.13080360867914
1739209758.2811925;-38.13080360867914
1739209758.281201;-38.13080360867914
1739209758.2812092;-35.57807855764607
1739209758.2812176;-38.13080360867914
1739209758.2812262;-38.13080360867914
1739209758.2812345;-38.13080360867914
1739209758.2812428;-33.981070128970906
1739209758.2812512;-45.120503652039325
1739209758.2812595;-45.120503652039325
1739209758.281268;-35.57807855764607
1739209758.2812762;-33.981070128970906
1739209758.2812846;-45.120503652039325
1739209758.2812932;-45.120503652039325
1739209758.2813015;-45.120503652039325
1739209758.2813098;-45.120503652039325
1739209758.2813182;-45.120503652039325
1739209758.2813265;-45.120503652039325
1739209758.2813349;-45.120503652039325
1739209758.2813432;-33.981070128970906
1739209758.2813516;-45.120503652039325
1739209758.28136;-38.13080360867914
1739209758.2813685;-38.13080360867914
1739209758.2813768;-38.13080360867914
1739209758.2813852;-38.13080360867914
1739209758.2813935;-45.120503652039325
1739209758.2814019;-45.120503652039325
1739209758.2814102;-30.49652367304973
1739209758.2814186;-38.13080360867914
1739209758.281427;-45.120503652039325
1739209758.2814355;-45.120503652039325
1739209758.2814438;-45.120503652039325
1739209758.2814522;-45.120503652039325
1739209758.2814605;-45.120503652039325
1739209758.2814689;-38.13080360867914
1739209758.2814772;-30.49652367304973
1739209758.2814856;-38.13080360867914
1739209758.281494;-45.120503652039325
1739209758.2815022;-45.120503652039325
1739209758.2815108;-38.13080360867914
1739209758.2815192;-38.13080360867914
1739209758.2815275;-38.13080360867914
1739209758.2815359;-38.13080360867914
1739209758.2815442;-30.49652367304973
1739209758.2815526;-33.981070128970906
1739209758.281561;-38.13080360867914
1739209758.2815692;-45.120503652039325
1739209758.2815776;-45.120503652039325
1739209758.2815862;-45.120503652039325
1739209758.2815945;-45.120503652039325
1739209758.2816029;-45.120503652039325
1739209758.2816112;-33.981070128970906
1739209758.2816195;-38.13080360867914
1739209758.281628;-45.120503652039325
1739209758.2816362;-35.57807855764607
1739209758.2816446;-35.57807855764607
1739209758.2816532;-38.13080360867914
1739209758.2816615;-38.13080360867914
1739209758.2816699;-38.13080360867914
1739209758.2816782;-32.816014438256545
1739209758.2816865;-38.13080360867914
1739209758.281695;-38.13080360867914
1739209758.2817032;-45.120503652039325
1739209758.2817116;-38.13080360867914
1739209758.28172;-38.13080360867914
1739209758.2817285;-38.13080360867914
1739209758.2817369;-38.13080360867914
1739209758.2817452;-45.120503652039325
1739209758.2817535;-45.120503652039325
1739209758.281762;-45.120503652039325
1739209758.2817702;-38.13080360867914
1739209758.2817786;-35.57807855764607
1739209758.281787;-45.120503652039325
1739209758.2817955;-38.13080360867914
1739209758.2818038;-45.120503652039325
1739209758.2818122;-33.981070128970906
1739209758.2818205;-31.141103565318915
1739209758.2818289;-45.120503652039325
1739209758.2818372;-38.13080360867914
1739209758.2818456;-35.57807855764607
1739209758.281854;-38.13080360867914
1739209758.2818623;-45.120503652039325
1739209758.2818708;-38.13080360867914
1739209758.2818792;-45.120503652039325
1739209758.2818875;-33.981070128970956
1739209758.2818959;-38.13080360867914
1739209758.2819042;-45.120503652039325
1739209758.2819126;-45.120503652039325
1739209758.281921;-38.13080360867914
1739209758.2819293;-38.13080360867914
1739209758.2819378;-45.120503652039325
1739209758.2819462;-31.141103565318915
1739209758.2819545;-28.992665084841942
1739209758.2819629;-38.13080360867914
1739209758.2819712;-45.120503652039325
1739209758.2819796;-38.13080360867914
1739209758.281988;-45.120503652039325
1739209758.2819963;-38.13080360867914
1739209758.2820046;-45.120503652039325
1739209758.2820132;-45.120503652039325
1739209758.2820215;-45.120503652039325
1739209758.2820299;-33.981070128970906
1739209758.2820382;-38.13080360867914
1739209758.2820466;-45.120503652039325
1739209758.282055;-32.816014438256545
1739209758.2820632;-38.13080360867914
1739209758.2820716;-45.120503652039325
1739209758.2820802;-45.120503652039325
1739209758.2820885;-38.13080360867914
1739209758.2820969;-38.13080360867914
1739209758.2821052;-45.120503652039325
1739209758.2821136;-38.13080360867914
1739209758.282122;-35.57807855764607
1739209758.2821302;-38.13080360867914
1739209758.2821386;-45.120503652039325
1739209758.282147;-45.120503652039325
1739209758.2821555;-35.57807855764607
1739209758.2821639;-38.13080360867914
1739209758.2821722;-45.120503652039325
1739209758.2821805;-38.13080360867914
1739209758.282189;-38.13080360867914
1739209758.2821972;-45.120503652039325
1739209758.2822056;-45.120503652039325
1739209758.282214;-45.120503652039325
1739209758.2822225;-45.120503652039325
1739209758.2822309;-38.13080360867914
1739209758.2822392;-45.120503652039325
1739209758.2822475;-45.120503652039325
1739209758.282256;-38.13080360867914
1739209758.2822642;-33.981070128970906
1739209758.2822726;-45.120503652039325
1739209758.282281;-38.13080360867914
1739209758.2822893;-32.816014438256545
1739209758.2822978;-38.13080360867914
1739209758.2823062;-45.120503652039325
1739209758.2823145;-38.13080360867914
1739209758.282323;-45.120503652039325
1739209758.2823312;-45.120503652039325
1739209758.2823396;-45.120503652039325
1739209758.282348;-38.13080360867914
1739209758.2823563;-45.120503652039325
1739209758.2823648;-45.120503652039325
1739209758.2823732;-45.120503652039325
1739209758.2823815;-45.120503652039325
1739209758.2823899;-38.13080360867914
1739209758.2823982;-33.981070128970906
1739209758.2824066;-45.120503652039325
1739209758.282415;-45.120503652039325
1739209758.2824233;-38.13080360867914
1739209758.2824316;-45.120503652039325
1739209758.2824402;-38.13080360867914
1739209758.2824485;-38.13080360867914
1739209758.2824569;-38.13080360867914
1739209758.2824652;-38.13080360867914
1739209758.2824736;-35.57807855764607
1739209758.282482;-38.13080360867914
1739209758.2824903;-45.120503652039325
1739209758.2824986;-45.120503652039325
1739209758.282507;-45.120503652039325
1739209758.2825155;-45.120503652039325
1739209758.2825239;-45.120503652039325
1739209758.2825322;-45.120503652039325
1739209758.2825406;-38.13080360867914
1739209758.282549;-38.13080360867914
1739209758.2825572;-38.13080360867914
1739209758.2825656;-35.57807855764607
1739209758.282574;-45.120503652039325
1739209758.2825825;-33.981070128970906
1739209758.2825909;-45.120503652039325
1739209758.2825992;-45.120503652039325
1739209758.2826076;-38.13080360867914
1739209758.282616;-45.120503652039325
1739209758.2826242;-38.13080360867914
1739209758.2826326;-38.13080360867914
1739209758.282641;-35.57807855764607
1739209758.2826493;-38.13080360867914
1739209758.2826579;-35.57807855764607
1739209758.2826662;-38.13080360867914
1739209758.2826746;-45.120503652039325
1739209758.282683;-38.13080360867914
1739209758.2826912;-45.120503652039325
1739209758.2826996;-31.141103565318915
1739209758.282708;-38.13080360867914
1739209758.2827163;-24.438645034577675
1739209758.2827249;-23.506823629689542
1739209758.2827332;-33.981070128970956
1739209758.2827415;-35.57807855764607
1739209758.28275;-31.141103565318915
1739209758.2827582;-38.13080360867914
1739209758.2827666;-33.981070128970956
1739209758.282775;-38.13080360867914
1739209758.2827833;-45.120503652039325
1739209758.2827916;-35.57807855764607
1739209758.2828002;-32.816014438256545
1739209758.2828085;-31.141103565318915
1739209758.282817;-27.267205301931607
1739209758.2828252;-24.15140352195873
1739209758.2828336;-26.991370085610736
1739209758.282842;-32.816014438256545
1739209758.2828503;-24.589719217205094
1739209758.2828586;-45.120503652039325
1739209758.2828672;-38.13080360867914
1739209758.2828755;-31.141103565318915
1739209758.282884;-38.13080360867914
1739209758.2828922;-35.57807855764607
1739209758.2829006;-28.58837851428586
1739209758.282909;-35.57807855764607
1739209758.2829173;-27.267205301931607
1739209758.2829256;-25.07728991421287
1739209758.282934;-28.218542851754165
1739209758.2829425;-31.141103565318915
1739209758.2829509;-25.826314394896357
1739209758.2829592;-38.13080360867914
1739209758.2829676;-45.120503652039325
1739209758.282976;-31.141103565318915
1739209758.2829843;-35.57807855764607
1739209758.2829926;-45.120503652039325
1739209758.283001;-38.13080360867914
1739209758.2830095;-45.120503652039325
1739209758.2830179;-27.267205301931607
1739209758.2830262;-24.438645034577675
1739209758.2830346;-27.267205301931607
1739209758.283043;-30.49652367304973
1739209758.2830446;-31.141103565318915
1739209758.2830462;-28.992665084841942
1739209758.2830477;-45.120503652039325
1739209758.2830493;-27.8777449560314
1739209758.283051;-38.13080360867914
1739209758.2830527;-38.13080360867914
1739209758.283054;-45.120503652039325
1739209758.2830558;-32.816014438256545
1739209758.2830575;-45.120503652039325
1739209758.2830591;-23.16150712794696
1739209758.2830606;-22.002965041481755
1739209758.2830622;-27.267205301931607
1739209758.283064;-28.58837851428586
1739209758.2830656;-27.267205301931607
1739209758.283067;-32.81601443825658
1739209758.2830687;-31.141103565318915
1739209758.2830703;-38.13080360867914
1739209758.283072;-45.120503652039325
1739209758.2830734;-33.981070128970906
1739209758.283075;-38.13080360867914
1739209758.2830768;-33.981070128970906
1739209758.2830784;-28.218542851754187
1739209758.2830799;-24.15140352195873
1739209758.2830815;-25.62660358559016
1739209758.2830832;-31.14110356531892
1739209758.2830849;-45.120503652039325
1739209758.2830863;-45.120503652039325
1739209758.283088;-45.120503652039325
1739209758.2830896;-45.120503652039325
1739209758.2830913;-38.13080360867914
1739209758.2830927;-35.57807855764607
1739209758.2830944;-38.13080360867914
1739209758.283096;-38.13080360867914
1739209758.2830977;-26.991370085610722
1739209758.2830992;-25.826314394896357
1739209758.2831008;-32.81601443825658
1739209758.2831025;-33.981070128970906
1739209758.2831042;-38.13080360867914
1739209758.2831056;-45.120503652039325
1739209758.2831073;-32.816014438256545
1739209758.283109;-45.120503652039325
1739209758.2831106;-31.141103565318915
1739209758.283112;-38.13080360867914
1739209758.2831137;-33.981070128970906
1739209758.2831154;-28.58837851428586
1739209758.283117;-31.14110356531892
1739209758.2831185;-27.267205301931607
1739209758.2831202;-23.506823629689542
1739209758.2831218;-26.991370085610736
1739209758.2831235;-27.8777449560314
1739209758.283125;-29.438486411369333
1739209758.2831266;-33.981070128970956
1739209758.2831283;-45.120503652039325
1739209758.28313;-33.981070128970906
1739209758.2831316;-45.120503652039325
1739209758.283133;-38.13080360867914
1739209758.2831347;-38.13080360867914
1739209758.2831364;-33.981070128970906
1739209758.283138;-26.487275050834725
1739209758.2831395;-25.826314394896364
1739209758.2831411;-25.826314394896357
1739209758.2831428;-38.13080360867914
1739209758.2831445;-38.13080360867914
1739209758.283146;-32.816014438256545
1739209758.2831476;-45.120503652039325
1739209758.2831492;-38.13080360867914
1739209758.283151;-45.120503652039325
1739209758.2831523;-45.120503652039325
1739209758.283154;-38.13080360867914
1739209758.2831557;-35.57807855764607
1739209758.2831573;-45.120503652039325
1739209758.2831588;-35.57807855764607
1739209758.2831604;-38.13080360867914
1739209758.283162;-45.120503652039325
1739209758.2831638;-38.13080360867914
1739209758.2831652;-45.120503652039325
1739209758.283167;-45.120503652039325
1739209758.2831686;-45.120503652039325
1739209758.2831702;-38.13080360867914
1739209758.2831717;-45.120503652039325
1739209758.2831733;-33.981070128970906
1739209758.283175;-33.981070128970906
1739209758.2831767;-45.120503652039325
1739209758.283178;-38.13080360867914
1739209758.2831798;-32.816014438256545
1739209758.2831814;-45.120503652039325
1739209758.283183;-38.13080360867914
1739209758.2831845;-31.141103565318893
1739209758.2831862;-35.57807855764607
1739209758.2831879;-45.120503652039325
1739209758.2831895;-38.13080360867914
1739209758.283191;-38.13080360867914
1739209758.2831926;-45.120503652039325
1739209758.2831943;-45.120503652039325
1739209758.283196;-38.13080360867914
1739209758.2831974;-45.120503652039325
1739209758.283199;-45.120503652039325
1739209758.2832007;-45.120503652039325
1739209758.2832024;-45.120503652039325
1739209758.2832038;-29.438486411369333
1739209758.2832055;-32.816014438256545
1739209758.2832072;-45.120503652039325
1739209758.2832088;-38.13080360867914
1739209758.2832105;-35.57807855764607
1739209758.283212;-38.13080360867914
1739209758.2832136;-45.120503652039325
1739209758.2832153;-38.13080360867914
1739209758.283217;-38.13080360867914
1739209758.2832184;-45.120503652039325
1739209758.28322;-45.120503652039325
1739209758.2832217;-45.120503652039325
1739209758.2832234;-45.120503652039325
1739209758.2832248;-45.120503652039325
1739209758.2832265;-45.120503652039325
1739209758.2832282;-45.120503652039325
1739209758.2832298;-35.57807855764607
1739209758.2832313;-45.120503652039325
1739209758.283233;-45.120503652039325
1739209758.2832346;-38.13080360867914
1739209758.2832363;-35.57807855764607
1739209758.2832377;-31.141103565318915
1739209758.2832394;-45.120503652039325
1739209758.283241;-45.120503652039325
1739209758.2832427;-45.120503652039325
1739209758.2832441;-33.981070128970906
1739209758.2832458;-45.120503652039325
1739209758.2832475;-45.120503652039325
1739209758.2832491;-45.120503652039325
1739209758.2832506;-45.120503652039325
1739209758.2832522;-45.120503652039325
1739209758.283254;-45.120503652039325
1739209758.2832556;-45.120503652039325
1739209758.283257;-38.13080360867914
1739209758.2832587;-45.120503652039325
1739209758.2832603;-45.120503652039325
1739209758.283262;-35.57807855764607
1739209758.2832634;-38.13080360867914
1739209758.283265;-38.13080360867914
1739209758.2832668;-33.981070128970906
1739209758.2832685;-35.57807855764607
1739209758.28327;-38.13080360867914
1739209758.2832716;-45.120503652039325
1739209758.2832732;-38.13080360867914
1739209758.283275;-35.57807855764607
1739209758.2832763;-38.13080360867914
1739209758.283278;-38.13080360867914
1739209758.2832797;-45.120503652039325
1739209758.2832813;-45.120503652039325
1739209758.2832828;-33.981070128970906
1739209758.2832844;-38.13080360867914
1739209758.283286;-29.438486411369354
1739209758.2832878;-29.438486411369333
1739209758.2832892;-38.13080360867914
1739209758.2832909;-31.141103565318915
1739209758.2832925;-30.49652367304973
1739209758.2832942;-45.120503652039325
1739209758.2832959;-24.438645034577675
1739209758.2832973;-28.992665084841942
1739209758.283299;-31.141103565318943
1739209758.2833006;-25.826314394896357
1739209758.2833023;-26.991370085610722
1739209758.2833037;-32.816014438256545
1739209758.2833054;-45.120503652039325
1739209758.283307;-35.57807855764607
1739209758.2833087;-45.120503652039325
1739209758.2833102;-24.292649948874775
1739209758.2833118;-31.141103565318915
1739209758.2833135;-33.981070128970956
1739209758.2833152;-24.589719217205094
1739209758.2833166;-30.49652367304973
1739209758.2833183;-35.57807855764607
1739209758.28332;-45.120503652039325
1739209758.2833216;-29.438486411369347
1739209758.283323;-32.816014438256545
1739209758.2833247;-25.62660358559016
1739209758.2833264;-28.218542851754165
1739209758.283328;-35.57807855764607
1739209758.2833295;-38.13080360867914
1739209758.2833312;-33.981070128970906
1739209758.2833328;-38.13080360867914
1739209758.2833345;-38.13080360867914
1739209758.283336;-45.120503652039325
1739209758.2833376;-38.13080360867914
1739209758.2833393;-45.120503652039325
1739209758.283341;-25.62660358559016
1739209758.2833424;-28.58837851428586
1739209758.283344;-24.589719217205094
1739209758.2833457;-26.991370085610747
1739209758.2833474;-35.57807855764607
1739209758.2833488;-38.13080360867914
1739209758.2833505;-38.13080360867914
1739209758.2833521;-25.62660358559016
1739209758.2833538;-24.438645034577675
1739209758.2833552;-38.13080360867914
1739209758.283357;-31.141103565318915
1739209758.2833586;-38.13080360867914
1739209758.2833602;-29.438486411369347
1739209758.2833617;-30.49652367304973
1739209758.2833633;-33.981070128970956
1739209758.283365;-31.141103565318943
1739209758.2833667;-25.62660358559016
1739209758.283368;-27.267205301931607
1739209758.2833698;-33.981070128970906
1739209758.2833714;-32.816014438256545
1739209758.283373;-38.13080360867914
1739209758.2833748;-31.141103565318893
1739209758.2833762;-32.816014438256545
1739209758.283378;-45.120503652039325
1739209758.2833796;-27.8777449560314
1739209758.2833812;-25.62660358559016
1739209758.2833827;-26.991370085610747
1739209758.2833843;-28.992665084841967
1739209758.283386;-32.81601443825658
1739209758.284694;-38.13080360867914
1739209758.2846959;-38.13080360867914
1739209758.2846978;-38.13080360867914
1739209758.2846994;-35.57807855764607
1739209758.2847013;-33.981070128970906
1739209758.2847033;-45.120503652039325
1739209758.2847052;-38.13080360867914
1739209758.284707;-38.13080360867914
1739209758.284709;-45.120503652039325
1739209758.284711;-38.13080360867914
1739209758.2847126;-35.57807855764607
1739209758.2847145;-45.120503652039325
1739209758.2847164;-38.13080360867914
1739209758.2847183;-38.13080360867914
1739209758.2847202;-38.13080360867914
1739209758.284722;-35.57807855764607
1739209758.2847238;-35.57807855764607
1739209758.2847257;-38.13080360867914
