CAN Message; 0x98:0000e394f1779ccf
1739209682.0480664;-45.120503652039325
1739209682.048071;-38.13080360867914
1739209682.0480752;-38.13080360867914
1739209682.0480797;-45.120503652039325
1739209682.048084;-38.13080360867914
1739209682.0480886;-45.120503652039325
1739209682.0480928;-45.120503652039325
1739209682.0480974;-38.13080360867914
1739209682.0481017;-45.120503652039325
1739209682.0481062;-45.120503652039325
1739209682.0481105;-38.13080360867914
1739209682.048115;-38.13080360867914
1739209682.0481193;-45.120503652039325
1739209682.0481238;-32.816014438256545
1739209682.0481281;-38.13080360867914
1739209682.0481327;-45.120503652039325
1739209682.048137;-33.981070128970906
1739209682.0481415;-32.816014438256545
1739209682.0481458;-38.13080360867914
1739209682.0481503;-45.120503652039325
1739209682.0481546;-45.120503652039325
1739209682.0481591;-45.120503652039325
1739209682.0481634;-38.13080360867914
1739209682.048168;-38.13080360867914
1739209682.0481722;-38.13080360867914
1739209682.0481768;-45.120503652039325
1739209682.048181;-33.981070128970906
1739209682.0481856;-45.120503652039325
1739209682.04819;-45.120503652039325
1739209682.0481944;-38.13080360867914
1739209682.048199;-38.13080360867914
1739209682.0482032;-45.120503652039325
1739209682.0482078;-38.13080360867914
1739209682.048212;-38.13080360867914
1739209682.0482166;-33.981070128970906
1739209682.0482209;-45.120503652039325
1739209682.0482254;-45.120503652039325
1739209682.0482297;-45.120503652039325
1739209682.0482342;-38.13080360867914
1739209682.0482385;-45.120503652039325
1739209682.048243;-38.13080360867914
1739209682.0482473;-38.13080360867914
1739209682.0482519;-31.141103565318915
1739209682.0482562;-38.13080360867914
1739209682.0482607;-38.13080360867914
1739209682.048265;-45.120503652039325
1739209682.0482695;-38.13080360867914
1739209682.0482738;-35.57807855764607
1739209682.0482783;-38.13080360867914
1739209682.0482826;-45.120503652039325
1739209682.0482872;-33.981070128970906
1739209682.0482914;-38.13080360867914
1739209682.048296;-45.120503652039325
1739209682.0483003;-45.120503652039325
1739209682.0483048;-38.13080360867914
1739209682.0483093;-38.13080360867914
1739209682.0483136;-45.120503652039325
1739209682.0483181;-45.120503652039325
1739209682.0483224;-38.13080360867914
1739209682.048327;-38.13080360867914
1739209682.0483313;-38.13080360867914
1739209682.0483358;-45.120503652039325
1739209682.04834;-38.13080360867914
1739209682.0483446;-38.13080360867914
1739209682.048349;-38.13080360867914
1739209682.0483534;-38.13080360867914
1739209682.0483577;-45.120503652039325
1739209682.0483623;-38.13080360867914
1739209682.0483665;-38.13080360867914
1739209682.048371;-45.120503652039325
1739209682.0483754;-38.13080360867914
1739209682.04838;-45.120503652039325
1739209682.0483842;-38.13080360867914
1739209682.0483887;-45.120503652039325
1739209682.048393;-28.992665084841942
1739209682.0483975;-33.981070128970906
1739209682.0484018;-38.13080360867914
1739209682.0484064;-45.120503652039325
1739209682.0484107;-33.981070128970906
1739209682.0484152;-45.120503652039325
1739209682.0484195;-45.120503652039325
1739209682.048424;-32.816014438256545
1739209682.0484283;-32.816014438256545
1739209682.0484328;-45.120503652039325
1739209682.0484374;-33.981070128970906
1739209682.0484416;-35.57807855764607
1739209682.0484462;-33.981070128970906
1739209682.0484505;-38.13080360867914
1739209682.048455;-38.13080360867914
1739209682.0484593;-38.13080360867914
1739209682.0484638;-33.981070128970906
1739209682.048468;-45.120503652039325
1739209682.0484726;-45.120503652039325
1739209682.048477;-32.816014438256545
1739209682.0484815;-38.13080360867914
1739209682.0484858;-45.120503652039325
1739209682.0484903;-33.981070128970906
1739209682.0484946;-35.57807855764607
1739209682.048499;-38.13080360867914
1739209682.0485034;-38.13080360867914
1739209682.048508;-38.13080360867914
1739209682.0485122;-35.57807855764607
1739209682.0485168;-35.57807855764607
1739209682.048521;-45.120503652039325
1739209682.0485256;-45.120503652039325
1739209682.0485299;-35.57807855764607
1739209682.0485344;-38.13080360867914
1739209682.0485387;-45.120503652039325
1739209682.0485432;-33.981070128970906
1739209682.0485475;-33.981070128970906
1739209682.048552;-38.13080360867914
1739209682.0485563;-38.13080360867914
1739209682.0485609;-35.57807855764607
1739209682.0485654;-35.57807855764607
1739209682.0485697;-35.57807855764607
1739209682.0485742;-38.13080360867914
1739209682.0485785;-45.120503652039325
1739209682.048583;-35.57807855764607
1739209682.0485873;-35.57807855764607
1739209682.0485919;-38.13080360867914
1739209682.0485961;-38.13080360867914
1739209682.0486007;-38.13080360867914
1739209682.048605;-45.120503652039325
1739209682.0486095;-45.120503652039325
1739209682.0486138;-33.981070128970906
1739209682.0486183;-45.120503652039325
1739209682.0486226;-45.120503652039325
1739209682.0486271;-33.981070128970906
1739209682.0486314;-38.13080360867914
1739209682.048636;-45.120503652039325
1739209682.0486403;-35.57807855764607
1739209682.0486448;-35.57807855764607
1739209682.048649;-45.120503652039325
1739209682.0486536;-45.120503652039325
1739209682.048658;-45.120503652039325
1739209682.0486624;-38.13080360867914
1739209682.0486667;-35.57807855764607
1739209682.0486712;-45.120503652039325
1739209682.0486755;-35.57807855764607
1739209682.04868;-38.13080360867914
1739209682.0486846;-45.120503652039325
1739209682.048689;-38.13080360867914
1739209682.0486934;-38.13080360867914
1739209682.0486977;-33.981070128970906
1739209682.0487022;-45.120503652039325
1739209682.0487065;-45.120503652039325
1739209682.048711;-38.13080360867914
1739209682.0487154;-38.13080360867914
1739209682.04872;-33.981070128970906
1739209682.0487242;-45.120503652039325
1739209682.0487287;-45.120503652039325
1739209682.048733;-32.816014438256545
1739209682.0487375;-35.57807855764607
1739209682.0487418;-45.120503652039325
1739209682.0487463;-33.981070128970906
1739209682.0487506;-35.57807855764607
1739209682.0487552;-38.13080360867914
1739209682.0487595;-45.120503652039325
1739209682.048764;-45.120503652039325
1739209682.0487683;-45.120503652039325
1739209682.0487728;-45.120503652039325
1739209682.048777;-45.120503652039325
1739209682.0487816;-45.120503652039325
1739209682.048786;-45.120503652039325
1739209682.0487905;-33.981070128970906
1739209682.0487947;-45.120503652039325
1739209682.0487993;-45.120503652039325
1739209682.0488036;-35.57807855764607
1739209682.048808;-45.120503652039325
1739209682.0488126;-45.120503652039325
1739209682.048817;-45.120503652039325
1739209682.0488214;-31.141103565318915
1739209682.0488257;-31.141103565318915
1739209682.0488303;-38.13080360867914
1739209682.0488346;-45.120503652039325
1739209682.048839;-38.13080360867914
1739209682.0488434;-38.13080360867914
1739209682.048848;-45.120503652039325
1739209682.0488522;-33.981070128970906
1739209682.0488567;-38.13080360867914
1739209682.048861;-35.57807855764607
1739209682.0488656;-38.13080360867914
1739209682.0488698;-38.13080360867914
1739209682.0488744;-45.120503652039325
1739209682.0488787;-45.120503652039325
1739209682.0488832;-45.120503652039325
1739209682.0488875;-38.13080360867914
1739209682.048892;-30.49652367304973
1739209682.0488963;-31.141103565318915
1739209682.0489008;-45.120503652039325
1739209682.0489051;-45.120503652039325
1739209682.0489097;-33.981070128970906
1739209682.048914;-38.13080360867914
1739209682.0489185;-38.13080360867914
1739209682.0489228;-38.13080360867914
1739209682.0489273;-45.120503652039325
1739209682.0489316;-38.13080360867914
1739209682.0489361;-35.57807855764607
1739209682.0489407;-38.13080360867914
1739209682.048945;-45.120503652039325
1739209682.0489495;-38.13080360867914
1739209682.0489538;-32.816014438256545
1739209682.0489583;-38.13080360867914
1739209682.0489626;-45.120503652039325
1739209682.0489671;-38.13080360867914
1739209682.0489714;-35.57807855764607
1739209682.048976;-45.120503652039325
1739209682.0489802;-38.13080360867914
1739209682.0489848;-45.120503652039325
1739209682.048989;-45.120503652039325
1739209682.0489936;-45.120503652039325
1739209682.0489979;-33.981070128970906
1739209682.0490024;-27.267205301931607
1739209682.0490067;-45.120503652039325
1739209682.0490112;-45.120503652039325
1739209682.0490155;-35.57807855764607
1739209682.04902;-38.13080360867914
1739209682.0490243;-45.120503652039325
1739209682.0490289;-38.13080360867914
1739209682.0490332;-38.13080360867914
1739209682.0490377;-33.981070128970906
1739209682.049042;-45.120503652039325
1739209682.0490465;-38.13080360867914
1739209682.0490508;-45.120503652039325
1739209682.0490553;-38.13080360867914
1739209682.0490596;-45.120503652039325
1739209682.0490642;-38.13080360867914
1739209682.0490687;-35.57807855764607
1739209682.049073;-33.981070128970906
1739209682.0490775;-38.13080360867914
1739209682.0490818;-38.13080360867914
1739209682.0490863;-45.120503652039325
1739209682.0490906;-45.120503652039325
1739209682.0490952;-45.120503652039325
1739209682.0490994;-38.13080360867914
1739209682.049104;-45.120503652039325
1739209682.0491083;-38.13080360867914
1739209682.0491128;-35.57807855764607
1739209682.049117;-38.13080360867914
1739209682.0491216;-35.57807855764607
1739209682.049126;-38.13080360867914
1739209682.0491304;-45.120503652039325
1739209682.0491347;-45.120503652039325
1739209682.0491393;-45.120503652039325
1739209682.0491436;-38.13080360867914
1739209682.049148;-45.120503652039325
1739209682.0491524;-38.13080360867914
1739209682.049157;-35.57807855764607
1739209682.0491612;-45.120503652039325
1739209682.0491657;-45.120503652039325
1739209682.04917;-38.13080360867914
1739209682.0491745;-45.120503652039325
1739209682.0491788;-38.13080360867914
1739209682.0491834;-38.13080360867914
1739209682.049188;-45.120503652039325
1739209682.0491922;-45.120503652039325
1739209682.0491967;-33.981070128970906
1739209682.049201;-38.13080360867914
1739209682.0492055;-45.120503652039325
1739209682.0492098;-45.120503652039325
1739209682.0492144;-38.13080360867914
1739209682.0492187;-45.120503652039325
1739209682.0492232;-45.120503652039325
1739209682.0492275;-33.981070128970906
1739209682.049232;-38.13080360867914
1739209682.0492363;-45.120503652039325
1739209682.0492408;-33.981070128970906
1739209682.049245;-38.13080360867914
1739209682.0492496;-45.120503652039325
1739209682.049254;-45.120503652039325
1739209682.0492585;-38.13080360867914
1739209682.0492628;-38.13080360867914
1739209682.0492673;-45.120503652039325
1739209682.0492716;-45.120503652039325
1739209682.049276;-38.13080360867914
1739209682.0492804;-45.120503652039325
1739209682.049285;-45.120503652039325
1739209682.0492892;-29.438486411369333
1739209682.0492938;-38.13080360867914
1739209682.049298;-45.120503652039325
1739209682.0493026;-38.13080360867914
1739209682.0493069;-35.57807855764607
1739209682.0493114;-45.120503652039325
1739209682.049316;-35.57807855764607
1739209682.0493202;-45.120503652039325
1739209682.0493248;-45.120503652039325
1739209682.049329;-45.120503652039325
1739209682.0493336;-45.120503652039325
1739209682.0493379;-45.120503652039325
1739209682.0493424;-45.120503652039325
1739209682.0493467;-38.13080360867914
1739209682.0493512;-38.13080360867914
1739209682.0493555;-38.13080360867914
1739209682.04936;-45.120503652039325
1739209682.0493643;-38.13080360867914
1739209682.0493689;-38.13080360867914
1739209682.0493731;-38.13080360867914
1739209682.0493777;-35.57807855764607
1739209682.049382;-38.13080360867914
1739209682.0493865;-38.13080360867914
1739209682.0493908;-45.120503652039325
1739209682.0493953;-35.57807855764607
1739209682.0493996;-38.13080360867914
1739209682.0494041;-35.57807855764607
1739209682.0494084;-38.13080360867914
1739209682.049413;-45.120503652039325
1739209682.0494173;-38.13080360867914
1739209682.0494218;-38.13080360867914
1739209682.049426;-45.120503652039325
1739209682.0494306;-45.120503652039325
1739209682.049435;-38.13080360867914
1739209682.0494394;-45.120503652039325
1739209682.049444;-38.13080360867914
1739209682.0494483;-35.57807855764607
1739209682.0494528;-35.57807855764607
1739209682.049457;-38.13080360867914
1739209682.0494616;-38.13080360867914
1739209682.049466;-25.077289914212862
1739209682.0494704;-35.57807855764607
1739209682.0494747;-45.120503652039325
1739209682.0494792;-45.120503652039325
1739209682.0494835;-35.57807855764607
1739209682.049488;-45.120503652039325
1739209682.0494924;-45.120503652039325
1739209682.049497;-45.120503652039325
1739209682.0495012;-38.13080360867914
1739209682.0495057;-45.120503652039325
1739209682.04951;-45.120503652039325
1739209682.0495145;-45.120503652039325
1739209682.0495188;-45.120503652039325
1739209682.0495234;-45.120503652039325
1739209682.0495276;-45.120503652039325
1739209682.0495322;-38.13080360867914
1739209682.0495365;-32.816014438256545
1739209682.049541;-38.13080360867914
1739209682.0495453;-45.120503652039325
1739209682.0495498;-33.981070128970906
1739209682.049554;-35.57807855764607
1739209682.0495586;-38.13080360867914
1739209682.049563;-38.13080360867914
1739209682.0495675;-45.120503652039325
1739209682.049572;-32.816014438256545
1739209682.0495763;-35.57807855764607
1739209682.0495808;-45.120503652039325
1739209682.049585;-38.13080360867914
1739209682.0495896;-35.57807855764607
1739209682.049594;-38.13080360867914
1739209682.0495985;-45.120503652039325
1739209682.0496027;-45.120503652039325
1739209682.0496073;-45.120503652039325
1739209682.0496116;-45.120503652039325
1739209682.049616;-45.120503652039325
1739209682.0496204;-38.13080360867914
1739209682.049625;-45.120503652039325
1739209682.0496292;-45.120503652039325
1739209682.0496337;-45.120503652039325
1739209682.049638;-45.120503652039325
1739209682.0496426;-30.49652367304973
1739209682.0496469;-31.141103565318915
1739209682.0496514;-45.120503652039325
1739209682.0496557;-38.13080360867914
1739209682.0496602;-35.57807855764607
1739209682.0496645;-35.57807855764607
1739209682.049669;-38.13080360867914
1739209682.0496733;-38.13080360867914
1739209682.0496778;-45.120503652039325
1739209682.0496821;-38.13080360867914
1739209682.0496867;-35.57807855764607
1739209682.0496912;-38.13080360867914
1739209682.0496955;-38.13080360867914
1739209682.0497;-38.13080360867914
1739209682.0497043;-45.120503652039325
1739209682.0497088;-45.120503652039325
1739209682.0497131;-45.120503652039325
1739209682.0497177;-45.120503652039325
1739209682.049722;-45.120503652039325
1739209682.0497265;-38.13080360867914
1739209682.0497308;-38.13080360867914
1739209682.0497353;-45.120503652039325
1739209682.0497396;-45.120503652039325
1739209682.0497441;-45.120503652039325
1739209682.0497484;-33.981070128970906
1739209682.049753;-38.13080360867914
1739209682.0497572;-45.120503652039325
1739209682.0497618;-38.13080360867914
1739209682.049766;-38.13080360867914
1739209682.0497706;-38.13080360867914
1739209682.049775;-38.13080360867914
1739209682.0497794;-38.13080360867914
1739209682.0497837;-38.13080360867914
1739209682.0497882;-45.120503652039325
1739209682.0497925;-45.120503652039325
1739209682.049797;-45.120503652039325
1739209682.0498013;-45.120503652039325
1739209682.0498059;-38.13080360867914
1739209682.0498102;-38.13080360867914
1739209682.0498147;-45.120503652039325
1739209682.0498192;-45.120503652039325
1739209682.0498235;-38.13080360867914
1739209682.049828;-45.120503652039325
1739209682.0498323;-38.13080360867914
1739209682.0498369;-38.13080360867914
1739209682.0498412;-45.120503652039325
1739209682.0498457;-45.120503652039325
1739209682.04985;-38.13080360867914
1739209682.0498545;-38.13080360867914
1739209682.0498588;-45.120503652039325
1739209682.0498633;-45.120503652039325
1739209682.0498676;-38.13080360867914
1739209682.0498722;-45.120503652039325
1739209682.0498765;-35.57807855764607
1739209682.049881;-35.57807855764607
1739209682.0498853;-38.13080360867914
1739209682.0498898;-38.13080360867914
1739209682.049894;-38.13080360867914
1739209682.0498986;-38.13080360867914
1739209682.049903;-38.13080360867914
1739209682.0499074;-45.120503652039325
1739209682.0499117;-38.13080360867914
1739209682.0499163;-38.13080360867914
1739209682.0499206;-38.13080360867914
1739209682.049925;-45.120503652039325
1739209682.0499294;-31.141103565318915
1739209682.049934;-33.981070128970906
1739209682.0499382;-45.120503652039325
1739209682.0499427;-45.120503652039325
1739209682.0594041;-38.13080360867914
1739209682.0594077;-38.13080360867914
1739209682.059411;-38.13080360867914
1739209682.0594146;-45.120503652039325
1739209682.059418;-45.120503652039325
1739209682.0594213;-35.57807855764607
1739209682.0594249;-31.141103565318915
1739209682.0594282;-38.13080360867914
1739209682.0594318;-45.120503652039325
1739209682.0594351;-38.13080360867914
1739209682.0594385;-31.141103565318915
1739209682.059442;-38.13080360867914
1739209682.0594454;-45.120503652039325
1739209682.0594487;-29.438486411369333
1739209682.0594523;-45.120503652039325
1739209682.0594556;-12.013570528605687
1739209682.0594592;-18.636903542229973
1739209682.0594625;-38.13080360867914
1739209682.059466;-31.141103565318915
1739209682.0594695;-38.13080360867914
1739209682.0594728;-38.13080360867914
1739209682.0594764;-33.981070128970906
1739209682.0594797;-31.141103565318915
1739209682.059483;-38.13080360867914
1739209682.0594866;-22.54371790334745
1739209682.05949;-20.822980852015213
1739209682.0594935;-38.13080360867914
1739209682.0594969;-33.981070128970906
1739209682.0595002;-38.13080360867914
1739209682.0595038;-38.13080360867914
1739209682.0595071;-38.13080360867914
1739209682.0595107;-38.13080360867914
1739209682.059514;-38.13080360867914
1739209682.0595174;-45.120503652039325
1739209682.059521;-27.267205301931607
1739209682.0595243;-26.991370085610722
1739209682.0595279;-38.13080360867914
1739209682.0595312;-45.120503652039325
1739209682.0595345;-45.120503652039325
1739209682.0595381;-45.120503652039325
1739209682.0595415;-38.13080360867914
1739209682.0595448;-35.57807855764607
1739209682.0595484;-35.57807855764607
1739209682.0595517;-45.120503652039325
1739209682.0595553;-38.13080360867914
1739209682.0595586;-35.57807855764607
1739209682.059562;-32.816014438256545
1739209682.0595655;-33.981070128970906
1739209682.059569;-45.120503652039325
1739209682.0595725;-38.13080360867914
1739209682.0595758;-27.8777449560314
1739209682.0595791;-22.841636605902558
1739209682.0595827;-38.13080360867914
1739209682.059586;-45.120503652039325
1739209682.0595896;-33.981070128970906
1739209682.059593;-30.49652367304973
1739209682.0595963;-38.13080360867914
1739209682.0595999;-38.13080360867914
1739209682.0596032;-24.15140352195873
1739209682.0596068;-31.141103565318915
1739209682.0596101;-45.120503652039325
1739209682.0596135;-45.120503652039325
1739209682.059617;-45.120503652039325
1739209682.0596204;-13.450285694136726
1739209682.059624;-25.252786309376837
1739209682.0596273;-45.120503652039325
1739209682.0596306;-38.13080360867914
1739209682.0596342;-27.87774495603143
1739209682.0596375;-38.13080360867914
1739209682.059641;-45.120503652039325
1739209682.0596445;-45.120503652039325
1739209682.0596478;-28.21854285175415
1739209682.0596514;-38.13080360867914
1739209682.0596547;-33.981070128970906
1739209682.059658;-45.120503652039325
1739209682.0596616;-33.981070128970956
1739209682.059665;-38.13080360867914
1739209682.0596685;-35.57807855764607
1739209682.0596719;-38.13080360867914
1739209682.0596752;-33.981070128970906
1739209682.0596788;-33.981070128970906
1739209682.0596821;-35.57807855764607
1739209682.0596857;-38.13080360867914
1739209682.059689;-45.120503652039325
1739209682.0596924;-45.120503652039325
1739209682.059696;-38.13080360867914
1739209682.0596993;-45.120503652039325
1739209682.0597029;-16.398940924556367
1739209682.0597062;-38.13080360867914
1739209682.0597095;-45.120503652039325
1739209682.0597131;-45.120503652039325
1739209682.0597165;-45.120503652039325
1739209682.05972;-45.120503652039325
1739209682.0597234;-45.120503652039325
1739209682.0597267;-35.57807855764607
1739209682.0597303;-38.13080360867914
1739209682.0597336;-24.438645034577675
1739209682.059737;-16.944849956441484
1739209682.0597405;-38.13080360867914
1739209682.059744;-45.120503652039325
1739209682.0597475;-38.13080360867914
1739209682.0597508;-38.13080360867914
1739209682.0597541;-38.13080360867914
1739209682.0597577;-33.981070128970906
1739209682.059761;-45.120503652039325
1739209682.0597646;-45.120503652039325
1739209682.059768;-23.50682362968953
1739209682.0597713;-25.826314394896357
1739209682.0597749;-29.438486411369333
1739209682.0597782;-45.120503652039325
1739209682.0597818;-38.13080360867914
1739209682.0597851;-38.13080360867914
1739209682.0597885;-45.120503652039325
1739209682.059792;-38.13080360867914
1739209682.0597954;-33.981070128970906
1739209682.059799;-31.141103565318915
1739209682.0598023;-10.003006538589464
1739209682.0598056;-28.992665084841942
1739209682.0598092;-38.13080360867914
1739209682.0598125;-45.120503652039325
1739209682.0598161;-33.981070128970906
1739209682.0598195;-30.49652367304973
1739209682.0598228;-31.141103565318915
1739209682.0598264;-45.120503652039325
1739209682.0598297;-32.816014438256545
1739209682.059833;-38.13080360867914
1739209682.0598366;-45.120503652039325
1739209682.05984;-31.141103565318915
1739209682.0598435;-28.58837851428586
1739209682.0598469;-38.13080360867914
1739209682.0598502;-38.13080360867914
1739209682.0598538;-45.120503652039325
1739209682.0598571;-45.120503652039325
1739209682.0598607;-33.981070128970906
1739209682.059864;-38.13080360867914
1739209682.0598674;-38.13080360867914
1739209682.059871;-28.992665084841942
1739209682.0598743;-38.13080360867914
1739209682.0598779;-45.120503652039325
1739209682.0598812;-25.826314394896357
1739209682.0598845;-20.001670042250552
1739209682.0598881;-45.120503652039325
1739209682.0598915;-38.13080360867914
1739209682.059895;-27.267205301931607
1739209682.0598984;-18.83661435153617
1739209682.0599017;-10.81814011792419
1739209682.0599053;-28.992665084841942
1739209682.0599086;-38.13080360867914
1739209682.059912;-29.438486411369347
1739209682.0599155;-21.67658091518819
1739209682.0599189;-25.62660358559016
1739209682.0599225;-38.13080360867914
1739209682.0599258;-38.13080360867914
1739209682.0599291;-28.992665084841942
1739209682.0599327;-15.329574645656034
1739209682.059936;-18.877682693682605
1739209682.0599396;-27.267205301931607
1739209682.059943;-32.816014438256545
1739209682.0599463;-38.13080360867914
1739209682.0599499;-45.120503652039325
1739209682.0599532;-31.141103565318915
1739209682.0599568;-35.57807855764607
1739209682.0599601;-38.13080360867914
1739209682.0599635;-35.57807855764607
1739209682.059967;-25.826314394896364
1739209682.0599704;-33.981070128970906
1739209682.059974;-38.13080360867914
1739209682.0599773;-45.120503652039325
1739209682.0599806;-33.981070128970906
1739209682.0599842;-35.57807855764607
1739209682.0599875;-38.13080360867914
1739209682.0599911;-45.120503652039325
1739209682.0599945;-33.981070128970906
1739209682.0599978;-31.141103565318915
1739209682.0600014;-45.120503652039325
1739209682.0600047;-45.120503652039325
1739209682.060008;-45.120503652039325
1739209682.0600116;-38.13080360867914
1739209682.060015;-33.981070128970906
1739209682.0600185;-45.120503652039325
1739209682.0600219;-26.487275050834725
1739209682.0600252;-33.981070128970906
1739209682.0600288;-45.120503652039325
1739209682.0600321;-45.120503652039325
1739209682.0600357;-33.981070128970906
1739209682.060039;-45.120503652039325
1739209682.0600424;-45.120503652039325
1739209682.060046;-35.57807855764607
1739209682.0600493;-38.13080360867914
1739209682.0600529;-45.120503652039325
1739209682.0600562;-33.981070128970906
1739209682.0600595;-38.13080360867914
1739209682.0600631;-28.992665084841942
1739209682.0600665;-33.981070128970906
1739209682.06007;-38.13080360867914
1739209682.0600734;-38.13080360867914
1739209682.0600767;-31.14110356531892
1739209682.0600803;-31.141103565318915
1739209682.0600836;-35.57807855764607
1739209682.0600872;-45.120503652039325
1739209682.0600905;-30.49652367304973
1739209682.0600939;-26.487275050834715
1739209682.0600975;-45.120503652039325
1739209682.0601008;-45.120503652039325
1739209682.0601041;-38.13080360867914
1739209682.0601077;-45.120503652039325
1739209682.060111;-29.438486411369333
1739209682.0601146;-20.277505258571434
1739209682.060118;-31.141103565318943
1739209682.0601213;-31.14110356531892
1739209682.0601249;-32.816014438256545
1739209682.0601282;-23.506823629689542
1739209682.0601318;-12.258185111753761
1739209682.0601351;-38.13080360867914
1739209682.0601385;-38.13080360867914
1739209682.060142;-35.57807855764607
1739209682.0601454;-38.13080360867914
1739209682.060149;-33.981070128970956
1739209682.0601523;-33.981070128970906
1739209682.0601556;-38.13080360867914
1739209682.0601592;-45.120503652039325
1739209682.0601625;-38.13080360867914
1739209682.0601661;-38.13080360867914
1739209682.0601695;-45.120503652039325
1739209682.0601728;-45.120503652039325
1739209682.0601764;-38.13080360867914
1739209682.0601797;-35.57807855764607
1739209682.0601833;-45.120503652039325
1739209682.0601866;-28.58837851428586
1739209682.06019;-22.448786368009156
1739209682.0601935;-38.13080360867914
1739209682.0601969;-45.120503652039325
1739209682.0602002;-38.13080360867914
1739209682.0602038;-38.13080360867914
1739209682.0602071;-33.981070128970906
1739209682.0602107;-25.62660358559016
1739209682.060214;-21.228842808393974
1739209682.0602174;-26.991370085610736
1739209682.060221;-28.992665084841942
1739209682.0602243;-28.992665084841967
1739209682.0602279;-14.281895643373561
1739209682.0602312;-9.624341256848437
1739209682.0602345;-30.49652367304976
1739209682.0602381;-33.981070128970906
1739209682.0602415;-45.120503652039325
1739209682.060245;-45.120503652039325
1739209682.0602484;-45.120503652039325
1739209682.0602517;-38.13080360867914
1739209682.0602553;-38.13080360867914
1739209682.0602586;-25.077289914212862
1739209682.0602622;-38.13080360867914
1739209682.0602655;-45.120503652039325
1739209682.0602689;-45.120503652039325
1739209682.0602725;-33.981070128970956
1739209682.0602758;-38.13080360867914
1739209682.0602794;-38.13080360867914
1739209682.0602827;-45.120503652039325
1739209682.060286;-30.49652367304973
1739209682.0602896;-26.991370085610722
1739209682.060293;-24.438645034577675
1739209682.0602963;-22.264930561961556
1739209682.0602999;-38.13080360867914
1739209682.0603032;-38.13080360867914
1739209682.0603068;-45.120503652039325
1739209682.0603101;-38.13080360867914
1739209682.0603135;-38.13080360867914
1739209682.060317;-45.120503652039325
1739209682.0603204;-38.13080360867914
1739209682.060324;-33.981070128970906
1739209682.0603273;-38.13080360867914
1739209682.0603306;-45.120503652039325
1739209682.0603342;-45.120503652039325
1739209682.0603375;-35.57807855764607
1739209682.0603411;-31.141103565318943
1739209682.0603445;-8.95784959922221
1739209682.0603478;-17.569380988088582
1739209682.0603514;-31.14110356531892
1739209682.0603547;-32.816014438256545
1739209682.0603583;-45.120503652039325
1739209682.0603616;-45.120503652039325
1739209682.060365;-45.120503652039325
1739209682.0603685;-35.57807855764607
1739209682.0603719;-45.120503652039325
1739209682.0603752;-38.13080360867914
1739209682.0603788;-45.120503652039325
1739209682.0603821;-25.62660358559016
1739209682.0603857;-27.267205301931607
1739209682.060389;-38.13080360867914
1739209682.0603924;-24.746238672633048
1739209682.060396;-26.991370085610754
1739209682.0603993;-31.141103565318915
1739209682.0604029;-38.13080360867914
1739209682.0604062;-38.13080360867914
1739209682.0604095;-45.120503652039325
1739209682.0604131;-38.13080360867914
1739209682.0604165;-45.120503652039325
1739209682.06042;-45.120503652039325
1739209682.0604234;-33.981070128970906
1739209682.0604267;-33.981070128970906
1739209682.0604303;-38.13080360867914
1739209682.0604336;-33.981070128970906
1739209682.0604372;-33.981070128970956
1739209682.0604405;-32.81601443825658
1739209682.0604439;-27.87774495603143
1739209682.0604475;-38.13080360867914
1739209682.0604508;-35.57807855764607
1739209682.0604544;-45.120503652039325
1739209682.0604577;-38.13080360867914
1739209682.060461;-45.120503652039325
1739209682.0604646;-33.981070128970906
1739209682.060468;-28.992665084841942
1739209682.0604713;-31.141103565318915
1739209682.0604749;-21.228842808393974
1739209682.0604782;-25.826314394896354
1739209682.0604818;-28.992665084841942
1739209682.0604851;-45.120503652039325
1739209682.0604885;-25.252786309376837
1739209682.060492;-11.396907826796054
1739209682.0604954;-15.064409198436486
1739209682.060499;-25.62660358559016
1739209682.0605023;-33.981070128970956
1739209682.0605056;-31.141103565318915
1739209682.0605092;-19.403415333952413
1739209682.0605125;-38.13080360867914
1739209682.060516;-45.120503652039325
1739209682.0605195;-33.981070128970906
1739209682.0605228;-33.981070128970956
1739209682.0605264;-12.65305655480088
1739209682.0605297;-31.141103565318943
1739209682.0605333;-28.58837851428586
1739209682.0605366;-32.816014438256545
1739209682.06054;-45.120503652039325
1739209682.0605435;-33.981070128970906
1739209682.0605469;-38.13080360867914
1739209682.0605505;-38.13080360867914
1739209682.0605538;-31.141103565318915
1739209682.0605571;-20.001670042250552
1739209682.0605607;-25.826314394896354
1739209682.060564;-25.826314394896364
1739209682.0605674;-38.13080360867914
1739209682.060571;-35.57807855764607
1739209682.0605743;-38.13080360867914
1739209682.0605779;-32.816014438256545
1739209682.0605812;-38.13080360867914
1739209682.0605845;-45.120503652039325
1739209682.0605881;-45.120503652039325
1739209682.0605915;-33.981070128970906
1739209682.060595;-38.13080360867914
1739209682.0605984;-45.120503652039325
1739209682.0606017;-45.120503652039325
1739209682.0606053;-38.13080360867914
1739209682.0606086;-45.120503652039325
1739209682.0606122;-38.13080360867914
1739209682.0606155;-38.13080360867914
1739209682.0606189;-30.49652367304973
1739209682.0606225;-28.588378514285886
1739209682.0606258;-17.85323156177357
1739209682.0606294;-33.981070128970906
1739209682.0606327;-45.120503652039325
