CAN Message; 0x39:0c2868f84e5eaec8
1739209765.885473;-45.120503652039325
1739209765.8854756;-38.13080360867914
1739209765.8854785;-45.120503652039325
1739209765.8854814;-33.981070128970906
1739209765.8854842;-35.57807855764607
1739209765.8854868;-38.13080360867914
1739209765.8854897;-45.120503652039325
1739209765.8854926;-45.120503652039325
1739209765.8854954;-45.120503652039325
1739209765.885498;-45.120503652039325
1739209765.885501;-45.120503652039325
1739209765.8855038;-26.991370085610722
1739209765.8855066;-38.13080360867914
1739209765.8855095;-38.13080360867914
1739209765.885512;-38.13080360867914
1739209765.885515;-38.13080360867914
1739209765.8855178;-38.13080360867914
1739209765.8855207;-45.120503652039325
1739209765.8855233;-38.13080360867914
1739209765.8855262;-31.141103565318915
1739209765.885529;-45.120503652039325
1739209765.885532;-45.120503652039325
1739209765.8855345;-45.120503652039325
1739209765.8855374;-45.120503652039325
1739209765.8855402;-38.13080360867914
1739209765.885543;-38.13080360867914
1739209765.8855457;-45.120503652039325
1739209765.8855486;-45.120503652039325
1739209765.8855515;-45.120503652039325
1739209765.8855543;-38.13080360867914
1739209765.885557;-45.120503652039325
1739209765.8855598;-45.120503652039325
1739209765.8855627;-45.120503652039325
1739209765.8855655;-38.13080360867914
1739209765.8855681;-45.120503652039325
1739209765.885571;-31.141103565318915
1739209765.8855739;-32.816014438256545
1739209765.8855767;-38.13080360867914
1739209765.8855796;-45.120503652039325
1739209765.8855822;-33.981070128970906
1739209765.885585;-45.120503652039325
1739209765.885588;-45.120503652039325
1739209765.8855908;-38.13080360867914
1739209765.8855934;-35.57807855764607
1739209765.8855963;-38.13080360867914
1739209765.8855991;-38.13080360867914
1739209765.885602;-45.120503652039325
1739209765.8856046;-38.13080360867914
1739209765.8856075;-35.57807855764607
1739209765.8856103;-45.120503652039325
1739209765.8856132;-45.120503652039325
1739209765.8856158;-31.141103565318915
1739209765.8856187;-33.981070128970906
1739209765.8856215;-45.120503652039325
1739209765.8856244;-45.120503652039325
1739209765.885627;-45.120503652039325
1739209765.88563;-45.120503652039325
1739209765.8856328;-45.120503652039325
1739209765.8856356;-38.13080360867914
1739209765.8856382;-38.13080360867914
1739209765.885641;-38.13080360867914
1739209765.885644;-45.120503652039325
1739209765.8856468;-45.120503652039325
1739209765.8856494;-38.13080360867914
1739209765.8856523;-38.13080360867914
1739209765.8856552;-45.120503652039325
1739209765.885658;-45.120503652039325
1739209765.885661;-38.13080360867914
1739209765.8856635;-45.120503652039325
1739209765.8856664;-38.13080360867914
1739209765.8856692;-35.57807855764607
1739209765.885672;-45.120503652039325
1739209765.8856747;-33.981070128970906
1739209765.8856776;-38.13080360867914
1739209765.8856804;-38.13080360867914
1739209765.8856833;-38.13080360867914
1739209765.885686;-45.120503652039325
1739209765.8856888;-38.13080360867914
1739209765.8856916;-38.13080360867914
1739209765.8856945;-45.120503652039325
1739209765.8856971;-45.120503652039325
1739209765.8857;-38.13080360867914
1739209765.8857028;-38.13080360867914
1739209765.8857057;-38.13080360867914
1739209765.8857083;-45.120503652039325
1739209765.8857112;-45.120503652039325
1739209765.885714;-45.120503652039325
1739209765.885717;-38.13080360867914
1739209765.8857195;-38.13080360867914
1739209765.8857224;-45.120503652039325
1739209765.8857253;-33.981070128970906
1739209765.8857281;-38.13080360867914
1739209765.8857307;-32.816014438256545
1739209765.8857336;-38.13080360867914
1739209765.8857365;-45.120503652039325
1739209765.8857393;-45.120503652039325
1739209765.8857422;-38.13080360867914
1739209765.8857448;-38.13080360867914
1739209765.8857477;-45.120503652039325
1739209765.8857505;-38.13080360867914
1739209765.8857534;-45.120503652039325
1739209765.885756;-45.120503652039325
1739209765.8857589;-45.120503652039325
1739209765.8857617;-38.13080360867914
1739209765.8857646;-38.13080360867914
1739209765.8857672;-45.120503652039325
1739209765.88577;-45.120503652039325
1739209765.885773;-45.120503652039325
1739209765.8857758;-38.13080360867914
1739209765.8857784;-38.13080360867914
1739209765.8857813;-45.120503652039325
1739209765.8857841;-45.120503652039325
1739209765.885787;-32.816014438256545
1739209765.8857896;-33.981070128970906
1739209765.8857925;-45.120503652039325
1739209765.8857954;-45.120503652039325
1739209765.8857982;-32.816014438256545
1739209765.8858008;-38.13080360867914
1739209765.8858037;-38.13080360867914
1739209765.8858066;-38.13080360867914
1739209765.8858094;-45.120503652039325
1739209765.885812;-35.57807855764607
1739209765.885815;-38.13080360867914
1739209765.8858178;-38.13080360867914
1739209765.8858206;-45.120503652039325
1739209765.8858235;-45.120503652039325
1739209765.885826;-45.120503652039325
1739209765.885829;-38.13080360867914
1739209765.8858318;-38.13080360867914
1739209765.8858347;-45.120503652039325
1739209765.8858373;-45.120503652039325
1739209765.8858402;-45.120503652039325
1739209765.885843;-28.992665084841942
1739209765.885846;-33.981070128970906
1739209765.8858485;-45.120503652039325
1739209765.8858514;-45.120503652039325
1739209765.8858542;-31.141103565318915
1739209765.885857;-32.816014438256545
1739209765.8858597;-45.120503652039325
1739209765.8847654;-45.120503652039325
1739209765.8847682;-38.13080360867914
1739209765.8847713;-45.120503652039325
1739209765.8847742;-45.120503652039325
1739209765.884777;-45.120503652039325
1739209765.8847802;-45.120503652039325
1739209765.884783;-35.57807855764607
1739209765.884786;-38.13080360867914
1739209765.884789;-45.120503652039325
1739209765.8847919;-38.13080360867914
1739209765.8847947;-32.816014438256545
1739209765.8847978;-33.981070128970906
1739209765.8848007;-45.120503652039325
1739209765.8848035;-38.13080360867914
1739209765.8848066;-35.57807855764607
1739209765.8848095;-35.57807855764607
1739209765.8848124;-32.816014438256545
1739209765.8848155;-45.120503652039325
1739209765.8848183;-38.13080360867914
1739209765.8848212;-38.13080360867914
1739209765.8848243;-38.13080360867914
1739209765.8848271;-38.13080360867914
1739209765.8848302;-45.120503652039325
1739209765.884833;-45.120503652039325
1739209765.884836;-45.120503652039325
1739209765.884839;-45.120503652039325
1739209765.884842;-45.120503652039325
1739209765.8848448;-38.13080360867914
1739209765.8848479;-45.120503652039325
1739209765.8848507;-35.57807855764607
1739209765.8848536;-45.120503652039325
1739209765.8848567;-45.120503652039325
1739209765.8848596;-45.120503652039325
1739209765.8848624;-45.120503652039325
1739209765.8848655;-45.120503652039325
1739209765.8848684;-38.13080360867914
1739209765.8848712;-32.816014438256545
1739209765.8848743;-28.992665084841942
1739209765.8848772;-45.120503652039325
1739209765.88488;-45.120503652039325
1739209765.8848832;-45.120503652039325
1739209765.884886;-45.120503652039325
1739209765.884889;-45.120503652039325
1739209765.884892;-38.13080360867914
1739209765.8848948;-38.13080360867914
1739209765.8848977;-32.816014438256545
1739209765.8849008;-45.120503652039325
1739209765.8849037;-35.57807855764607
1739209765.8849068;-38.13080360867914
1739209765.8849096;-45.120503652039325
1739209765.8849125;-45.120503652039325
1739209765.8849156;-33.981070128970906
1739209765.8849185;-31.141103565318893
1739209765.8849213;-28.58837851428586
1739209765.8849244;-45.120503652039325
1739209765.8849273;-45.120503652039325
1739209765.8849301;-38.13080360867914
1739209765.8849332;-31.141103565318915
1739209765.884936;-45.120503652039325
1739209765.884939;-38.13080360867914
1739209765.884942;-35.57807855764607
1739209765.884945;-31.141103565318915
1739209765.8849478;-38.13080360867914
1739209765.8849509;-45.120503652039325
1739209765.8849537;-45.120503652039325
1739209765.8849566;-38.13080360867914
1739209765.8849597;-35.57807855764607
1739209765.8849626;-38.13080360867914
1739209765.8849654;-35.57807855764607
1739209765.8849685;-33.981070128970906
1739209765.8849714;-45.120503652039325
1739209765.8849742;-38.13080360867914
1739209765.8849773;-38.13080360867914
1739209765.8849802;-38.13080360867914
1739209765.8849833;-45.120503652039325
1739209765.8849862;-45.120503652039325
1739209765.884989;-38.13080360867914
1739209765.8849921;-45.120503652039325
1739209765.884995;-45.120503652039325
1739209765.8849978;-38.13080360867914
1739209765.885001;-35.57807855764607
1739209765.8850038;-38.13080360867914
1739209765.8850067;-45.120503652039325
1739209765.8850098;-35.57807855764607
1739209765.8850126;-45.120503652039325
1739209765.8850155;-38.13080360867914
1739209765.8850186;-35.57807855764607
1739209765.8850214;-38.13080360867914
1739209765.8850243;-38.13080360867914
1739209765.8850274;-38.13080360867914
1739209765.8850303;-45.120503652039325
1739209765.8850331;-38.13080360867914
1739209765.8850362;-38.13080360867914
1739209765.885039;-38.13080360867914
1739209765.885042;-45.120503652039325
1739209765.885045;-38.13080360867914
1739209765.885048;-45.120503652039325
1739209765.8850508;-45.120503652039325
1739209765.8850539;-45.120503652039325
1739209765.8850567;-38.13080360867914
1739209765.8850596;-38.13080360867914
1739209765.8850627;-28.992665084841942
1739209765.8850656;-31.141103565318915
1739209765.8850687;-38.13080360867914
1739209765.8850715;-45.120503652039325
1739209765.8850744;-33.981070128970906
1739209765.8850775;-33.981070128970906
1739209765.8850803;-45.120503652039325
1739209765.8850832;-38.13080360867914
1739209765.8850863;-33.981070128970956
1739209765.8850892;-38.13080360867914
1739209765.885092;-38.13080360867914
1739209765.8850951;-45.120503652039325
1739209765.885098;-45.120503652039325
1739209765.8851008;-32.816014438256545
1739209765.885104;-35.57807855764607
1739209765.8851068;-45.120503652039325
1739209765.8851097;-33.981070128970906
1739209765.8851128;-31.141103565318915
1739209765.8851156;-45.120503652039325
1739209765.8851185;-38.13080360867914
1739209765.8851216;-45.120503652039325
1739209765.8851244;-38.13080360867914
1739209765.8851273;-38.13080360867914
1739209765.8851304;-45.120503652039325
1739209765.8851333;-38.13080360867914
1739209765.8851361;-45.120503652039325
1739209765.8851392;-45.120503652039325
1739209765.885142;-45.120503652039325
1739209765.8851452;-38.13080360867914
1739209765.885148;-33.981070128970906
1739209765.885151;-45.120503652039325
1739209765.885154;-45.120503652039325
1739209765.8851569;-45.120503652039325
1739209765.8851597;-38.13080360867914
1739209765.8851628;-38.13080360867914
1739209765.8851657;-45.120503652039325
1739209765.8851686;-45.120503652039325
1739209765.8851717;-35.57807855764607
1739209765.8851745;-35.57807855764607
1739209765.8851774;-45.120503652039325
1739209765.8851805;-33.981070128970906
1739209765.8851833;-31.141103565318915
1739209765.8851862;-45.120503652039325
1739209765.8851893;-45.120503652039325
1739209765.8851922;-38.13080360867914
1739209765.885195;-38.13080360867914
1739209765.885198;-45.120503652039325
1739209765.885201;-35.57807855764607
1739209765.8852038;-45.120503652039325
1739209765.885207;-45.120503652039325
1739209765.8852098;-38.13080360867914
1739209765.8852127;-45.120503652039325
1739209765.8852158;-45.120503652039325
1739209765.8852186;-33.981070128970906
1739209765.8852217;-31.141103565318915
1739209765.8852246;-45.120503652039325
1739209765.8852274;-38.13080360867914
1739209765.8852305;-35.57807855764607
1739209765.8852334;-45.120503652039325
1739209765.8852363;-45.120503652039325
1739209765.8852394;-45.120503652039325
1739209765.8852422;-45.120503652039325
1739209765.885245;-45.120503652039325
1739209765.8852482;-35.57807855764607
1739209765.885251;-45.120503652039325
1739209765.885254;-45.120503652039325
1739209765.885257;-38.13080360867914
1739209765.8852599;-35.57807855764607
1739209765.8881342;-28.992665084841942
1739209765.8881378;-38.13080360867914
1739209765.8881412;-45.120503652039325
1739209765.8881447;-38.13080360867914
1739209765.8881483;-38.13080360867914
1739209765.888152;-45.120503652039325
1739209765.8881555;-45.120503652039325
1739209765.8881588;-45.120503652039325
1739209765.8881624;-35.57807855764607
1739209765.888166;-45.120503652039325
1739209765.8881695;-45.120503652039325
1739209765.888173;-45.120503652039325
1739209765.8881764;-45.120503652039325
1739209765.88818;-35.57807855764607
1739209765.8881836;-38.13080360867914
1739209765.8881872;-45.120503652039325
1739209765.8881905;-33.981070128970906
1739209765.888194;-30.49652367304973
1739209765.8881977;-45.120503652039325
1739209765.8882012;-45.120503652039325
1739209765.8882048;-45.120503652039325
1739209765.8882082;-35.57807855764607
1739209765.8882117;-45.120503652039325
1739209765.8882153;-45.120503652039325
1739209765.8882189;-33.981070128970906
1739209765.8882225;-33.981070128970906
1739209765.8882258;-38.13080360867914
1739209765.8882294;-45.120503652039325
1739209765.888233;-33.981070128970906
1739209765.8882365;-45.120503652039325
1739209765.88824;-45.120503652039325
1739209765.8882434;-38.13080360867914
1739209765.888247;-45.120503652039325
1739209765.8882506;-38.13080360867914
1739209765.8882542;-38.13080360867914
1739209765.8882577;-35.57807855764607
1739209765.888261;-38.13080360867914
1739209765.8882647;-35.57807855764607
1739209765.8882682;-38.13080360867914
1739209765.8882718;-45.120503652039325
1739209765.8882751;-33.981070128970906
1739209765.8882787;-38.13080360867914
1739209765.8882823;-45.120503652039325
1739209765.8882859;-45.120503652039325
1739209765.8882895;-38.13080360867914
1739209765.8882928;-38.13080360867914
1739209765.8882964;-45.120503652039325
1739209765.8883;-45.120503652039325
1739209765.8883035;-45.120503652039325
1739209765.888307;-45.120503652039325
1739209765.8883104;-38.13080360867914
1739209765.888314;-45.120503652039325
1739209765.8883176;-38.13080360867914
1739209765.8883212;-35.57807855764607
1739209765.8883247;-38.13080360867914
1739209765.888328;-38.13080360867914
1739209765.8883317;-38.13080360867914
1739209765.8883352;-45.120503652039325
1739209765.8883388;-45.120503652039325
1739209765.8883424;-45.120503652039325
1739209765.8883457;-45.120503652039325
1739209765.8883493;-45.120503652039325
1739209765.8883529;-38.13080360867914
1739209765.8883564;-45.120503652039325
1739209765.8883598;-45.120503652039325
1739209765.8883634;-45.120503652039325
1739209765.888367;-38.13080360867914
1739209765.8883705;-35.57807855764607
1739209765.888374;-38.13080360867914
1739209765.8883774;-35.57807855764607
1739209765.888381;-38.13080360867914
1739209765.8883846;-35.57807855764607
1739209765.8883882;-38.13080360867914
1739209765.8883917;-38.13080360867914
1739209765.888395;-38.13080360867914
1739209765.8883986;-45.120503652039325
1739209765.8884022;-38.13080360867914
1739209765.8884058;-45.120503652039325
1739209765.8884094;-38.13080360867914
1739209765.8884127;-45.120503652039325
1739209765.8884163;-38.13080360867914
1739209765.8884199;-45.120503652039325
1739209765.8884234;-45.120503652039325
1739209765.888427;-35.57807855764607
1739209765.8884304;-38.13080360867914
1739209765.888434;-38.13080360867914
1739209765.8884375;-45.120503652039325
1739209765.888441;-45.120503652039325
1739209765.8884444;-45.120503652039325
1739209765.888448;-38.13080360867914
1739209765.8884516;-38.13080360867914
1739209765.8884552;-45.120503652039325
1739209765.8884587;-38.13080360867914
1739209765.888462;-45.120503652039325
1739209765.8884656;-38.13080360867914
1739209765.8884692;-45.120503652039325
1739209765.8884728;-35.57807855764607
1739209765.8884764;-38.13080360867914
1739209765.8884797;-45.120503652039325
1739209765.8884833;-45.120503652039325
1739209765.8884869;-45.120503652039325
1739209765.8884904;-35.57807855764607
1739209765.888494;-38.13080360867914
1739209765.8884974;-38.13080360867914
1739209765.888501;-38.13080360867914
1739209765.8885045;-33.981070128970906
1739209765.888508;-28.992665084841942
1739209765.8885117;-45.120503652039325
1739209765.888515;-45.120503652039325
1739209765.8885186;-45.120503652039325
1739209765.8885221;-38.13080360867914
1739209765.8885257;-45.120503652039325
1739209765.888529;-38.13080360867914
1739209765.8885326;-32.816014438256545
1739209765.8885362;-45.120503652039325
1739209765.8885398;-45.120503652039325
1739209765.8885434;-38.13080360867914
1739209765.8885467;-38.13080360867914
1739209765.8885503;-45.120503652039325
1739209765.8885539;-45.120503652039325
1739209765.8885574;-45.120503652039325
1739209765.888561;-38.13080360867914
1739209765.8885643;-38.13080360867914
1739209765.888568;-38.13080360867914
1739209765.8885715;-45.120503652039325
1739209765.888575;-38.13080360867914
1739209765.8885787;-33.981070128970906
1739209765.888582;-45.120503652039325
1739209765.8885856;-38.13080360867914
1739209765.8885891;-35.57807855764607
1739209765.8885927;-32.816014438256545
1739209765.8885963;-38.13080360867914
1739209765.8885996;-45.120503652039325
1739209765.8886032;-45.120503652039325
1739209765.8886068;-45.120503652039325
1739209765.8886104;-35.57807855764607
1739209765.888614;-33.981070128970906
1739209765.8886173;-45.120503652039325
1739209765.8886209;-32.816014438256545
1739209765.8886244;-38.13080360867914
1739209765.888628;-45.120503652039325
1739209765.8886313;-45.120503652039325
1739209765.888635;-38.13080360867914
1739209765.8886385;-32.816014438256545
1739209765.888642;-45.120503652039325
1739209765.8886456;-38.13080360867914
1739209765.888649;-31.141103565318915
1739209765.8886526;-38.13080360867914
1739209765.8886561;-38.13080360867914
1739209765.8886597;-45.120503652039325
1739209765.8886633;-38.13080360867914
1739209765.8886666;-45.120503652039325
1739209765.8886702;-38.13080360867914
1739209765.8886738;-38.13080360867914
1739209765.8886774;-33.981070128970906
1739209765.888681;-35.57807855764607
1739209765.8886843;-35.57807855764607
1739209765.8886878;-38.13080360867914
1739209765.8886914;-45.120503652039325
1739209765.888695;-35.57807855764607
1739209765.8886986;-45.120503652039325
1739209765.888702;-38.13080360867914
1739209765.8887055;-33.981070128970906
1739209765.888709;-45.120503652039325
1739209765.8887126;-45.120503652039325
1739209765.888716;-38.13080360867914
1739209765.8887196;-38.13080360867914
1739209765.8887231;-45.120503652039325
1739209765.8887267;-45.120503652039325
1739209765.8887303;-45.120503652039325
1739209765.8887336;-45.120503652039325
1739209765.8887372;-45.120503652039325
1739209765.8887408;-45.120503652039325
1739209765.8887444;-45.120503652039325
1739209765.888748;-45.120503652039325
1739209765.8887513;-45.120503652039325
1739209765.8887548;-45.120503652039325
1739209765.8887584;-45.120503652039325
1739209765.888762;-33.981070128970906
1739209765.8887656;-45.120503652039325
1739209765.888769;-38.13080360867914
1739209765.8887725;-32.816014438256545
1739209765.888776;-38.13080360867914
1739209765.8887796;-45.120503652039325
1739209765.8887832;-38.13080360867914
1739209765.8887866;-35.57807855764607
1739209765.8887901;-29.438486411369347
1739209765.8887937;-38.13080360867914
1739209765.8887973;-38.13080360867914
1739209765.8888006;-35.57807855764607
1739209765.8888042;-38.13080360867914
1739209765.8888078;-45.120503652039325
1739209765.8888113;-33.981070128970906
1739209765.888815;-38.13080360867914
1739209765.8888183;-31.141103565318915
1739209765.8888218;-33.981070128970906
1739209765.8888254;-45.120503652039325
1739209765.888829;-32.816014438256545
1739209765.8888326;-45.120503652039325
1739209765.888836;-45.120503652039325
1739209765.8888395;-38.13080360867914
1739209765.888843;-38.13080360867914
1739209765.8888466;-33.981070128970906
1739209765.8888502;-45.120503652039325
1739209765.8888535;-38.13080360867914
1739209765.8888571;-35.57807855764607
1739209765.8888607;-38.13080360867914
1739209765.8888643;-45.120503652039325
1739209765.8888679;-38.13080360867914
1739209765.8888712;-35.57807855764607
1739209765.8888748;-38.13080360867914
1739209765.8888783;-45.120503652039325
1739209765.888882;-45.120503652039325
1739209765.8888853;-45.120503652039325
1739209765.8888888;-45.120503652039325
1739209765.8888924;-38.13080360867914
1739209765.888896;-45.120503652039325
1739209765.8888996;-45.120503652039325
1739209765.888903;-38.13080360867914
1739209765.8889065;-45.120503652039325
1739209765.88891;-38.13080360867914
1739209765.8889136;-38.13080360867914
1739209765.8889172;-35.57807855764607
1739209765.8889205;-45.120503652039325
1739209765.8889241;-38.13080360867914
1739209765.8889277;-38.13080360867914
1739209765.8889313;-45.120503652039325
1739209765.8889349;-38.13080360867914
1739209765.8889382;-38.13080360867914
1739209765.8889418;-38.13080360867914
1739209765.8889453;-38.13080360867914
1739209765.888949;-32.816014438256545
1739209765.8889525;-35.57807855764607
1739209765.8889558;-35.57807855764607
1739209765.8889594;-33.981070128970906
1739209765.888963;-33.981070128970906
1739209765.8889666;-45.120503652039325
1739209765.88897;-38.13080360867914
1739209765.8889735;-38.13080360867914
1739209765.888977;-45.120503652039325
1739209765.8889806;-45.120503652039325
1739209765.8889842;-35.57807855764607
1739209765.8889875;-45.120503652039325
1739209765.888991;-45.120503652039325
1739209765.8889947;-38.13080360867914
1739209765.8889983;-45.120503652039325
1739209765.8890018;-45.120503652039325
1739209765.8890052;-45.120503652039325
1739209765.8890088;-45.120503652039325
1739209765.8890123;-38.13080360867914
1739209765.889016;-35.57807855764607
1739209765.8890195;-35.57807855764607
1739209765.8890228;-33.981070128970906
1739209765.8890264;-45.120503652039325
1739209765.88903;-38.13080360867914
1739209765.8890336;-38.13080360867914
1739209765.8890371;-38.13080360867914
1739209765.8890405;-38.13080360867914
1739209765.889044;-38.13080360867914
1739209765.8890476;-45.120503652039325
1739209765.8890512;-45.120503652039325
1739209765.8890548;-38.13080360867914
1739209765.889058;-38.13080360867914
1739209765.8890617;-38.13080360867914
1739209765.8890653;-45.120503652039325
1739209765.8890688;-45.120503652039325
1739209765.8890722;-45.120503652039325
1739209765.8890758;-32.816014438256545
1739209765.8890793;-38.13080360867914
1739209765.889083;-45.120503652039325
1739209765.8890865;-45.120503652039325
1739209765.8890898;-31.141103565318893
1739209765.8890934;-38.13080360867914
1739209765.889097;-45.120503652039325
1739209765.8891006;-33.981070128970906
1739209765.8891041;-38.13080360867914
1739209765.8891075;-45.120503652039325
1739209765.889111;-45.120503652039325
1739209765.8891146;-45.120503652039325
1739209765.8891182;-45.120503652039325
1739209765.8891218;-38.13080360867914
1739209765.889125;-35.57807855764607
1739209765.8891287;-45.120503652039325
1739209765.8891323;-45.120503652039325
1739209765.8891358;-45.120503652039325
1739209765.8891394;-38.13080360867914
1739209765.8891428;-45.120503652039325
1739209765.8891463;-35.57807855764607
1739209765.88915;-38.13080360867914
1739209765.8891535;-32.816014438256545
1739209765.8891568;-45.120503652039325
1739209765.8891604;-30.49652367304973
1739209765.889164;-28.992665084841942
1739209765.8891675;-45.120503652039325
1739209765.8891711;-38.13080360867914
1739209765.8891745;-45.120503652039325
1739209765.889178;-45.120503652039325
1739209765.8891816;-45.120503652039325
1739209765.8891852;-33.981070128970906
1739209765.8891888;-38.13080360867914
1739209765.889192;-35.57807855764607
1739209765.8891957;-32.816014438256545
1739209765.8891993;-45.120503652039325
1739209765.8892028;-45.120503652039325
1739209765.8892064;-38.13080360867914
1739209765.8892097;-35.57807855764607
1739209765.8892133;-45.120503652039325
1739209765.889217;-33.981070128970906
1739209765.8892205;-31.141103565318915
1739209765.889224;-38.13080360867914
1739209765.8892274;-38.13080360867914
1739209765.889231;-38.13080360867914
1739209765.8892345;-38.13080360867914
1739209765.889238;-38.13080360867914
1739209765.8892415;-38.13080360867914
1739209765.889245;-45.120503652039325
1739209765.8892486;-35.57807855764607
1739209765.8892522;-35.57807855764607
1739209765.8892558;-45.120503652039325
1739209765.889259;-45.120503652039325
1739209765.8892627;-45.120503652039325
1739209765.8892663;-45.120503652039325
1739209765.8892698;-45.120503652039325
1739209765.8892734;-45.120503652039325
1739209765.8892767;-45.120503652039325
1739209765.8892803;-45.120503652039325
1739209765.889284;-45.120503652039325
1739209765.8892875;-45.120503652039325
1739209765.889291;-38.13080360867914
1739209765.8892944;-38.13080360867914
1739209765.889298;-38.13080360867914
1739209765.8893015;-45.120503652039325
1739209765.889305;-45.120503652039325
1739209765.8893087;-32.816014438256545
1739209765.889312;-38.13080360867914
1739209765.8893156;-45.120503652039325
1739209765.8893192;-38.13080360867914
1739209765.8893228;-38.13080360867914
1739209765.889326;-38.13080360867914
1739209765.8893297;-38.13080360867914
1739209765.8893332;-38.13080360867914
1739209765.8893368;-38.13080360867914
1739209765.8893404;-35.57807855764607
1739209765.8893437;-38.13080360867914
1739209765.8893473;-45.120503652039325
1739209765.889351;-45.120503652039325
1739209765.8893545;-38.13080360867914
1739209765.889358;-45.120503652039325
1739209765.8893614;-33.981070128970906
1739209765.889365;-45.120503652039325
1739209765.8893685;-38.13080360867914
1739209765.889372;-45.120503652039325
1739209765.8893757;-38.13080360867914
1739209765.889379;-35.57807855764607
1739209765.8893826;-38.13080360867914
1739209765.8893862;-45.120503652039325
1739209765.8893898;-27.877744956031414
1739209765.8893933;-38.13080360867914
1739209765.8893967;-45.120503652039325
1739209765.8894002;-45.120503652039325
1739209765.8894038;-45.120503652039325
1739209765.8894074;-38.13080360867914
1739209765.8894107;-35.57807855764607
1739209765.8894143;-45.120503652039325
1739209765.889418;-33.981070128970906
1739209765.8894215;-45.120503652039325
1739209765.889425;-45.120503652039325
1739209765.8894284;-38.13080360867914
1739209765.889432;-38.13080360867914
1739209765.8894355;-38.13080360867914
1739209765.889439;-38.13080360867914
1739209765.8894427;-31.141103565318893
1739209765.889446;-33.981070128970906
1739209765.8894496;-38.13080360867914
1739209765.8894532;-45.120503652039325
1739209765.8894567;-35.57807855764607
1739209765.8894603;-38.13080360867914
1739209765.8894637;-45.120503652039325
1739209765.8894672;-38.13080360867914
1739209765.8894708;-45.120503652039325
1739209765.8894744;-38.13080360867914
1739209765.889478;-45.120503652039325
1739209765.8894813;-38.13080360867914
1739209765.889485;-45.120503652039325
1739209765.8894885;-45.120503652039325
1739209765.889492;-45.120503652039325
1739209765.8894956;-45.120503652039325
1739209765.889499;-38.13080360867914
1739209765.8895025;-38.13080360867914
1739209765.889506;-45.120503652039325
1739209765.8895097;-45.120503652039325
1739209765.889513;-45.120503652039325
1739209765.8895166;-38.13080360867914
1739209765.8895202;-45.120503652039325
1739209765.8895237;-45.120503652039325
1739209765.8895273;-45.120503652039325
1739209765.8895307;-33.981070128970906
1739209765.8895342;-38.13080360867914
1739209765.8895378;-38.13080360867914
1739209765.8895414;-38.13080360867914
1739209765.889545;-38.13080360867914
1739209765.8895483;-45.120503652039325
1739209765.8895519;-38.13080360867914
1739209765.8895555;-33.981070128970906
1739209765.889559;-45.120503652039325
1739209765.8895626;-38.13080360867914
1739209765.889566;-38.13080360867914
1739209765.8895695;-45.120503652039325
1739209765.889573;-45.120503652039325
1739209765.8895767;-35.57807855764607
1739209765.8895802;-38.13080360867914
1739209765.8895836;-45.120503652039325
1739209765.8895872;-33.981070128970906
1739209765.8895907;-32.816014438256545
1739209765.8895943;-38.13080360867914
1739209765.8895977;-45.120503652039325
1739209765.8896012;-38.13080360867914
1739209765.8896048;-45.120503652039325
1739209765.8896084;-45.120503652039325
1739209765.889612;-38.13080360867914
1739209765.8896153;-38.13080360867914
1739209765.8896189;-45.120503652039325
1739209765.8896224;-45.120503652039325
1739209765.889626;-38.13080360867914
1739209765.8896296;-38.13080360867914
1739209765.889633;-38.13080360867914
1739209765.8896365;-45.120503652039325
1739209765.88964;-45.120503652039325
1739209765.8896437;-45.120503652039325
1739209765.8896472;-45.120503652039325
1739209765.8896506;-38.13080360867914
1739209765.8896542;-38.13080360867914
1739209765.8896577;-45.120503652039325
1739209765.8896613;-45.120503652039325
1739209765.889665;-38.13080360867914
1739209765.8896682;-38.13080360867914
1739209765.8896718;-33.981070128970906
1739209765.8896754;-45.120503652039325
1739209765.889679;-45.120503652039325
1739209765.8896823;-35.57807855764607
1739209765.8896859;-45.120503652039325
1739209765.8896894;-38.13080360867914
1739209765.889693;-45.120503652039325
1739209765.8896966;-38.13080360867914
1739209765.8897;-38.13080360867914
1739209765.8897035;-32.816014438256545
1739209765.889707;-35.57807855764607
1739209765.8897107;-45.120503652039325
1739209765.8897142;-45.120503652039325
1739209765.8897176;-38.13080360867914
1739209765.8897212;-38.13080360867914
1739209765.8897247;-45.120503652039325
1739209765.8897283;-38.13080360867914
1739209765.889732;-45.120503652039325
1739209765.8897352;-45.120503652039325
1739209765.8897388;-45.120503652039325
1739209765.8897424;-45.120503652039325
1739209765.889746;-45.120503652039325
1739209765.8897495;-45.120503652039325
1739209765.8897529;-45.120503652039325
1739209765.8897564;-45.120503652039325
1739209765.88976;-45.120503652039325
1739209765.8897636;-45.120503652039325
1739209765.889767;-45.120503652039325
1739209765.8897705;-45.120503652039325
1739209765.889774;-31.141103565318893
1739209765.8897777;-38.13080360867914
1739209765.8897812;-45.120503652039325
1739209765.8897846;-38.13080360867914
1739209765.8897882;-32.816014438256545
1739209765.8897917;-38.13080360867914
1739209765.8897953;-45.120503652039325
1739209765.8897989;-38.13080360867914
1739209765.8898022;-45.120503652039325
1739209765.8898058;-45.120503652039325
1739209765.8898094;-45.120503652039325
1739209765.889813;-45.120503652039325
1739209765.8898165;-38.13080360867914
1739209765.8898199;-45.120503652039325
