CAN Message; 0x1a7:000092a663ab734b
1739209771.6137238;-45.120503652039325
1739209771.6137261;-38.13080360867914
1739209771.6137285;-45.120503652039325
1739209771.613731;-33.981070128970906
1739209771.613733;-28.992665084841942
1739209771.6137354;-38.13080360867914
1739209771.6137378;-38.13080360867914
1739209771.6137402;-38.13080360867914
1739209771.6137426;-45.120503652039325
1739209771.6137447;-45.120503652039325
1739209771.6137471;-45.120503652039325
1739209771.6137495;-38.13080360867914
1739209771.613752;-32.816014438256545
1739209771.613754;-38.13080360867914
1739209771.6137564;-38.13080360867914
1739209771.6137588;-32.816014438256545
1739209771.6137612;-35.57807855764607
1739209771.6137636;-38.13080360867914
1739209771.6137657;-45.120503652039325
1739209771.613768;-33.981070128970906
1739209771.6137705;-31.141103565318915
1739209771.6137729;-45.120503652039325
1739209771.6137753;-45.120503652039325
1739209771.6137774;-38.13080360867914
1739209771.6137798;-45.120503652039325
1739209771.6137822;-45.120503652039325
1739209771.6137846;-33.981070128970906
1739209771.613787;-38.13080360867914
1739209771.613789;-38.13080360867914
1739209771.6137915;-45.120503652039325
1739209771.6137938;-38.13080360867914
1739209771.6137962;-38.13080360867914
1739209771.6137986;-45.120503652039325
1739209771.6138008;-45.120503652039325
1739209771.6138031;-38.13080360867914
1739209771.6138055;-35.57807855764607
1739209771.613808;-45.120503652039325
1739209771.6138103;-45.120503652039325
1739209771.6138124;-38.13080360867914
1739209771.6138148;-38.13080360867914
1739209771.6138172;-45.120503652039325
1739209771.6138196;-38.13080360867914
1739209771.613822;-38.13080360867914
1739209771.6138241;-45.120503652039325
1739209771.6138265;-33.981070128970906
1739209771.613829;-38.13080360867914
1739209771.6138313;-38.13080360867914
1739209771.6138337;-38.13080360867914
1739209771.6138358;-45.120503652039325
1739209771.6138382;-45.120503652039325
1739209771.6138406;-38.13080360867914
1739209771.613843;-33.981070128970906
1739209771.613845;-35.57807855764607
1739209771.6138475;-45.120503652039325
1739209771.6138499;-38.13080360867914
1739209771.6138523;-33.981070128970906
1739209771.6138546;-33.981070128970906
1739209771.6138568;-35.57807855764607
1739209771.6138592;-38.13080360867914
1739209771.6138616;-35.57807855764607
1739209771.613864;-33.981070128970906
1739209771.6138663;-45.120503652039325
1739209771.6138685;-45.120503652039325
1739209771.6138709;-38.13080360867914
1739209771.6138732;-45.120503652039325
1739209771.6138756;-45.120503652039325
1739209771.613878;-38.13080360867914
1739209771.6138802;-38.13080360867914
1739209771.6138825;-45.120503652039325
1739209771.613885;-38.13080360867914
1739209771.6138873;-45.120503652039325
1739209771.6138897;-45.120503652039325
1739209771.6138918;-38.13080360867914
1739209771.6138942;-33.981070128970906
1739209771.6138966;-45.120503652039325
1739209771.613899;-38.13080360867914
1739209771.6139014;-32.816014438256545
1739209771.6139035;-38.13080360867914
1739209771.613906;-38.13080360867914
1739209771.6139083;-38.13080360867914
1739209771.6139107;-45.120503652039325
1739209771.613913;-45.120503652039325
1739209771.6139152;-38.13080360867914
1739209771.6139176;-38.13080360867914
1739209771.61392;-45.120503652039325
1739209771.6139224;-45.120503652039325
1739209771.6139247;-38.13080360867914
1739209771.613927;-38.13080360867914
1739209771.6139293;-45.120503652039325
1739209771.6139317;-38.13080360867914
1739209771.613934;-38.13080360867914
1739209771.6139362;-45.120503652039325
1739209771.6139386;-38.13080360867914
1739209771.613941;-33.981070128970906
1739209771.6139433;-35.57807855764607
1739209771.6139457;-35.57807855764607
1739209771.6139479;-38.13080360867914
1739209771.6139503;-35.57807855764607
1739209771.6139526;-33.981070128970906
1739209771.613955;-38.13080360867914
1739209771.6139574;-45.120503652039325
1739209771.6139596;-45.120503652039325
1739209771.613962;-45.120503652039325
1739209771.6139643;-38.13080360867914
1739209771.6139667;-45.120503652039325
1739209771.613969;-45.120503652039325
1739209771.6139712;-38.13080360867914
1739209771.6139736;-45.120503652039325
1739209771.613976;-38.13080360867914
1739209771.6139784;-45.120503652039325
1739209771.6139808;-45.120503652039325
1739209771.613983;-45.120503652039325
1739209771.6139853;-35.57807855764607
1739209771.6139877;-35.57807855764607
1739209771.61399;-45.120503652039325
1739209771.6139925;-38.13080360867914
1739209771.6139946;-45.120503652039325
1739209771.613997;-28.992665084841942
1739209771.6139994;-38.13080360867914
1739209771.6140018;-45.120503652039325
1739209771.6140041;-45.120503652039325
1739209771.6140063;-45.120503652039325
1739209771.6140087;-45.120503652039325
1739209771.614011;-45.120503652039325
1739209771.6140134;-38.13080360867914
1739209771.6140158;-32.81601443825658
1739209771.614018;-38.13080360867914
1739209771.6140203;-35.57807855764607
1739209771.6140227;-45.120503652039325
1739209771.614025;-45.120503652039325
1739209771.6140273;-45.120503652039325
1739209771.6140296;-45.120503652039325
1739209771.614032;-45.120503652039325
1739209771.6140344;-27.267205301931607
1739209771.6140368;-35.57807855764607
1739209771.614039;-38.13080360867914
1739209771.6140413;-38.13080360867914
1739209771.6140437;-38.13080360867914
1739209771.614046;-45.120503652039325
1739209771.6140485;-45.120503652039325
1739209771.6140506;-45.120503652039325
1739209771.614053;-45.120503652039325
1739209771.6140554;-45.120503652039325
1739209771.6140578;-45.120503652039325
1739209771.6140602;-45.120503652039325
1739209771.6140623;-38.13080360867914
1739209771.6140647;-45.120503652039325
1739209771.614067;-38.13080360867914
1739209771.6140695;-45.120503652039325
1739209771.6140718;-45.120503652039325
1739209771.614074;-45.120503652039325
1739209771.6140764;-45.120503652039325
1739209771.6140788;-38.13080360867914
1739209771.6140811;-38.13080360867914
1739209771.6140835;-45.120503652039325
1739209771.6140857;-45.120503652039325
1739209771.614088;-45.120503652039325
1739209771.6140904;-31.141103565318915
1739209771.6140928;-38.13080360867914
1739209771.6140952;-45.120503652039325
1739209771.6140974;-45.120503652039325
1739209771.6140997;-38.13080360867914
1739209771.6141021;-38.13080360867914
1739209771.6141045;-45.120503652039325
1739209771.614107;-38.13080360867914
1739209771.614109;-33.981070128970906
1739209771.6141114;-33.981070128970906
1739209771.6141138;-38.13080360867914
1739209771.6141162;-38.13080360867914
1739209771.6141183;-38.13080360867914
1739209771.6141207;-45.120503652039325
1739209771.614123;-45.120503652039325
1739209771.6141255;-38.13080360867914
1739209771.6141279;-28.992665084841942
1739209771.61413;-31.141103565318915
1739209771.6141324;-38.13080360867914
1739209771.6141348;-38.13080360867914
1739209771.6141372;-33.981070128970906
1739209771.6141396;-38.13080360867914
1739209771.6141417;-45.120503652039325
1739209771.614144;-38.13080360867914
1739209771.6141465;-38.13080360867914
1739209771.6141489;-45.120503652039325
1739209771.6141512;-45.120503652039325
1739209771.6141534;-38.13080360867914
1739209771.6141558;-35.57807855764607
1739209771.6141582;-38.13080360867914
1739209771.6141605;-38.13080360867914
1739209771.614163;-45.120503652039325
1739209771.614165;-45.120503652039325
1739209771.6141675;-38.13080360867914
1739209771.6141698;-38.13080360867914
1739209771.6141722;-45.120503652039325
1739209771.6141746;-45.120503652039325
1739209771.6141768;-45.120503652039325
1739209771.6141791;-38.13080360867914
1739209771.6141815;-45.120503652039325
1739209771.614184;-38.13080360867914
1739209771.6141863;-38.13080360867914
1739209771.6141884;-38.13080360867914
1739209771.6141908;-45.120503652039325
1739209771.6141932;-33.981070128970906
1739209771.6141956;-33.981070128970906
1739209771.614198;-38.13080360867914
1739209771.6142;-45.120503652039325
1739209771.6142025;-38.13080360867914
1739209771.614205;-38.13080360867914
1739209771.6142073;-45.120503652039325
1739209771.6142097;-45.120503652039325
1739209771.6142118;-45.120503652039325
1739209771.6142142;-45.120503652039325
1739209771.6142166;-45.120503652039325
1739209771.614219;-45.120503652039325
1739209771.614221;-45.120503652039325
1739209771.6142235;-38.13080360867914
1739209771.6142259;-35.57807855764607
1739209771.6142282;-45.120503652039325
1739209771.6142306;-38.13080360867914
1739209771.6142328;-33.981070128970906
1739209771.6142352;-45.120503652039325
1739209771.6142375;-45.120503652039325
1739209771.61424;-45.120503652039325
1739209771.6142423;-38.13080360867914
1739209771.6142445;-45.120503652039325
1739209771.6142468;-38.13080360867914
1739209771.6142492;-45.120503652039325
1739209771.6142516;-38.13080360867914
1739209771.614254;-33.981070128970906
1739209771.6142561;-45.120503652039325
1739209771.6142585;-45.120503652039325
1739209771.614261;-45.120503652039325
1739209771.6142633;-45.120503652039325
1739209771.6142657;-38.13080360867914
1739209771.6142678;-45.120503652039325
1739209771.6142702;-35.57807855764607
1739209771.6142726;-38.13080360867914
1739209771.614275;-35.57807855764607
1739209771.6142774;-45.120503652039325
1739209771.6142795;-35.57807855764607
1739209771.614282;-32.816014438256545
1739209771.6142843;-45.120503652039325
1739209771.6142867;-45.120503652039325
1739209771.614289;-38.13080360867914
1739209771.6142912;-38.13080360867914
1739209771.6142936;-45.120503652039325
1739209771.614296;-38.13080360867914
1739209771.6142983;-38.13080360867914
1739209771.6143007;-45.120503652039325
1739209771.6143029;-45.120503652039325
1739209771.6143053;-45.120503652039325
1739209771.6143076;-38.13080360867914
1739209771.61431;-45.120503652039325
1739209771.6143122;-45.120503652039325
1739209771.6143146;-45.120503652039325
1739209771.614317;-35.57807855764607
1739209771.6143193;-35.57807855764607
1739209771.6143217;-45.120503652039325
1739209771.6143239;-45.120503652039325
1739209771.6143262;-32.816014438256545
1739209771.6143286;-35.57807855764607
1739209771.614331;-45.120503652039325
1739209771.6143334;-45.120503652039325
1739209771.6143355;-35.57807855764607
1739209771.614338;-35.57807855764607
1739209771.6143403;-45.120503652039325
1739209771.6143427;-38.13080360867914
1739209771.614345;-45.120503652039325
1739209771.6143472;-35.57807855764607
1739209771.6143496;-38.13080360867914
1739209771.614352;-38.13080360867914
1739209771.6143544;-45.120503652039325
1739209771.6143568;-45.120503652039325
1739209771.614359;-38.13080360867914
1739209771.6143613;-38.13080360867914
1739209771.6143637;-38.13080360867914
1739209771.614366;-45.120503652039325
1739209771.6143684;-32.816014438256545
1739209771.6143706;-45.120503652039325
1739209771.614373;-31.141103565318893
1739209771.6143754;-28.21854285175415
1739209771.6143777;-45.120503652039325
1739209771.6143801;-45.120503652039325
1739209771.6143823;-38.13080360867914
1739209771.6143847;-38.13080360867914
1739209771.614387;-45.120503652039325
1739209771.6143894;-45.120503652039325
1739209771.6143918;-38.13080360867914
1739209771.614394;-35.57807855764607
1739209771.6143963;-45.120503652039325
1739209771.6143987;-45.120503652039325
1739209771.614401;-38.13080360867914
1739209771.6144032;-38.13080360867914
1739209771.6144056;-38.13080360867914
1739209771.614408;-38.13080360867914
1739209771.6144104;-45.120503652039325
1739209771.6144128;-45.120503652039325
1739209771.614415;-38.13080360867914
1739209771.6144173;-38.13080360867914
1739209771.6144197;-38.13080360867914
1739209771.614422;-45.120503652039325
1739209771.6144245;-38.13080360867914
1739209771.6144266;-45.120503652039325
1739209771.614429;-35.57807855764607
1739209771.6144314;-25.62660358559016
1739209771.6144338;-45.120503652039325
1739209771.6144361;-45.120503652039325
1739209771.6144383;-45.120503652039325
1739209771.6144407;-35.57807855764607
1739209771.614443;-45.120503652039325
1739209771.6144454;-45.120503652039325
1739209771.6144478;-45.120503652039325
1739209771.61445;-38.13080360867914
1739209771.6144524;-45.120503652039325
1739209771.6144547;-45.120503652039325
1739209771.6144571;-38.13080360867914
1739209771.6144595;-45.120503652039325
1739209771.6144617;-38.13080360867914
1739209771.614464;-45.120503652039325
1739209771.6144664;-38.13080360867914
1739209771.6144688;-45.120503652039325
1739209771.6144712;-45.120503652039325
1739209771.6144733;-45.120503652039325
1739209771.6144757;-45.120503652039325
1739209771.614478;-38.13080360867914
1739209771.6144805;-38.13080360867914
1739209771.6144829;-45.120503652039325
1739209771.614485;-38.13080360867914
1739209771.6144874;-35.57807855764607
1739209771.6144898;-38.13080360867914
1739209771.6144922;-38.13080360867914
1739209771.6144943;-45.120503652039325
1739209771.6144967;-38.13080360867914
1739209771.614499;-45.120503652039325
1739209771.6145015;-45.120503652039325
1739209771.6145039;-38.13080360867914
1739209771.614506;-45.120503652039325
1739209771.6145084;-32.816014438256545
1739209771.6145108;-32.816014438256545
1739209771.6145132;-45.120503652039325
1739209771.6145155;-45.120503652039325
1739209771.6145177;-45.120503652039325
1739209771.61452;-38.13080360867914
1739209771.6145225;-38.13080360867914
1739209771.6145248;-38.13080360867914
1739209771.6145272;-38.13080360867914
1739209771.6145294;-35.57807855764607
1739209771.6145318;-38.13080360867914
1739209771.6145341;-35.57807855764607
1739209771.6145365;-31.141103565318915
1739209771.614539;-45.120503652039325
1739209771.614541;-45.120503652039325
1739209771.6145434;-38.13080360867914
1739209771.6145458;-45.120503652039325
1739209771.6145482;-33.981070128970906
1739209771.6145506;-45.120503652039325
1739209771.6145527;-45.120503652039325
1739209771.6145551;-38.13080360867914
1739209771.6145575;-38.13080360867914
1739209771.61456;-38.13080360867914
1739209771.6145623;-38.13080360867914
1739209771.6145644;-45.120503652039325
1739209771.6145668;-45.120503652039325
1739209771.6145692;-45.120503652039325
1739209771.6145716;-45.120503652039325
1739209771.614574;-38.13080360867914
1739209771.614576;-38.13080360867914
1739209771.6145785;-38.13080360867914
1739209771.6145809;-38.13080360867914
1739209771.6145833;-33.981070128970906
1739209771.6145854;-45.120503652039325
1739209771.6145878;-45.120503652039325
1739209771.6145902;-45.120503652039325
1739209771.6145926;-35.57807855764607
1739209771.614595;-45.120503652039325
1739209771.614597;-35.57807855764607
1739209771.6145995;-35.57807855764607
1739209771.6146019;-45.120503652039325
1739209771.6146042;-35.57807855764607
1739209771.6146066;-38.13080360867914
1739209771.6146088;-38.13080360867914
1739209771.6146111;-45.120503652039325
1739209771.6146135;-38.13080360867914
1739209771.614616;-45.120503652039325
1739209771.6146183;-38.13080360867914
1739209771.6146204;-28.58837851428586
1739209771.6146228;-35.57807855764607
1739209771.6146252;-45.120503652039325
1739209771.6146276;-45.120503652039325
1739209771.61463;-32.816014438256545
1739209771.6146321;-38.13080360867914
1739209771.6146345;-45.120503652039325
1739209771.614637;-38.13080360867914
1739209771.6146393;-45.120503652039325
1739209771.6146417;-38.13080360867914
1739209771.6146438;-38.13080360867914
1739209771.6146462;-45.120503652039325
1739209771.6146486;-38.13080360867914
1739209771.614651;-38.13080360867914
1739209771.6146533;-33.981070128970906
1739209771.6146555;-38.13080360867914
1739209771.6146579;-35.57807855764607
1739209771.6146603;-32.816014438256545
1739209771.6146626;-45.120503652039325
1739209771.614665;-45.120503652039325
1739209771.6146672;-38.13080360867914
1739209771.6146696;-38.13080360867914
1739209771.614672;-45.120503652039325
1739209771.6146743;-35.57807855764607
1739209771.6146765;-45.120503652039325
1739209771.6146789;-45.120503652039325
1739209771.6146812;-45.120503652039325
1739209771.6146836;-45.120503652039325
1739209771.614686;-45.120503652039325
1739209771.6146882;-45.120503652039325
1739209771.6146905;-38.13080360867914
1739209771.614693;-32.816014438256545
1739209771.6146953;-38.13080360867914
1739209771.6146977;-45.120503652039325
1739209771.6146998;-45.120503652039325
1739209771.6147022;-45.120503652039325
1739209771.6147046;-38.13080360867914
1739209771.614707;-45.120503652039325
1739209771.6147094;-38.13080360867914
1739209771.6147115;-33.981070128970906
1739209771.614714;-29.438486411369333
1739209771.6147163;-32.816014438256545
1739209771.6147187;-33.981070128970906
1739209771.614721;-35.57807855764607
1739209771.6147232;-38.13080360867914
1739209771.6147256;-45.120503652039325
1739209771.614728;-45.120503652039325
1739209771.6147304;-38.13080360867914
1739209771.6147327;-38.13080360867914
1739209771.614735;-45.120503652039325
1739209771.6147373;-35.57807855764607
1739209771.6147397;-38.13080360867914
1739209771.614742;-35.57807855764607
1739209771.6147444;-45.120503652039325
1739209771.6147466;-38.13080360867914
1739209771.614749;-33.981070128970906
1739209771.6147513;-31.141103565318893
1739209771.6147537;-32.816014438256545
1739209771.614756;-38.13080360867914
1739209771.6147583;-38.13080360867914
1739209771.6147606;-32.816014438256545
1739209771.614763;-35.57807855764607
1739209771.6147654;-38.13080360867914
1739209771.6147676;-38.13080360867914
1739209771.61477;-45.120503652039325
1739209771.6147723;-45.120503652039325
1739209771.6147747;-45.120503652039325
1739209771.614777;-45.120503652039325
1739209771.6147792;-45.120503652039325
1739209771.6147816;-45.120503652039325
1739209771.614784;-45.120503652039325
1739209771.6147864;-38.13080360867914
1739209771.6147888;-38.13080360867914
1739209771.614791;-45.120503652039325
1739209771.6147933;-38.13080360867914
1739209771.6147957;-38.13080360867914
1739209771.614798;-45.120503652039325
1739209771.6148005;-45.120503652039325
1739209771.6148026;-38.13080360867914
1739209771.614805;-38.13080360867914
1739209771.6148074;-32.816014438256545
1739209771.6148098;-29.438486411369333
1739209771.6148121;-38.13080360867914
1739209771.6148143;-38.13080360867914
1739209771.6148167;-35.57807855764607
1739209771.614819;-38.13080360867914
1739209771.6148214;-45.120503652039325
1739209771.6148238;-45.120503652039325
1739209771.614826;-45.120503652039325
1739209771.6148283;-38.13080360867914
1739209771.6148307;-33.981070128970906
1739209771.614833;-38.13080360867914
1739209771.6148355;-38.13080360867914
1739209771.6148376;-45.120503652039325
1739209771.61484;-38.13080360867914
1739209771.6148424;-45.120503652039325
1739209771.6148448;-35.57807855764607
1739209771.6148472;-28.58837851428586
1739209771.6148493;-45.120503652039325
1739209771.6148517;-45.120503652039325
1739209771.614854;-35.57807855764607
1739209771.6148565;-35.57807855764607
1739209771.6148586;-38.13080360867914
1739209771.614861;-38.13080360867914
1739209771.6148634;-45.120503652039325
1739209771.6148658;-31.141103565318943
1739209771.6148682;-38.13080360867914
1739209771.6148703;-33.981070128970906
1739209771.6148727;-45.120503652039325
1739209771.614875;-45.120503652039325
1739209771.6148775;-32.816014438256545
1739209771.6148798;-32.816014438256545
1739209771.614882;-38.13080360867914
1739209771.6148844;-30.49652367304973
1739209771.6148868;-38.13080360867914
1739209771.6148891;-35.57807855764607
1739209771.6148915;-38.13080360867914
1739209771.6148937;-45.120503652039325
1739209771.614896;-45.120503652039325
1739209771.6148984;-38.13080360867914
1739209771.6149008;-45.120503652039325
1739209771.6149032;-45.120503652039325
1739209771.6149054;-38.13080360867914
1739209771.6149077;-38.13080360867914
1739209771.6149101;-45.120503652039325
1739209771.6149125;-45.120503652039325
1739209771.614915;-38.13080360867914
1739209771.614917;-45.120503652039325
1739209771.6149194;-45.120503652039325
1739209771.6149218;-45.120503652039325
1739209771.6149242;-35.57807855764607
1739209771.6149266;-35.57807855764607
1739209771.6149287;-38.13080360867914
1739209771.614931;-45.120503652039325
1739209771.6149335;-38.13080360867914
1739209771.6149359;-45.120503652039325
1739209771.6149383;-45.120503652039325
1739209771.6149404;-45.120503652039325
1739209771.6149428;-38.13080360867914
1739209771.6149452;-38.13080360867914
1739209771.6149476;-38.13080360867914
1739209771.6149497;-35.57807855764607
1739209771.614952;-32.816014438256545
1739209771.6149545;-35.57807855764607
1739209771.6149569;-38.13080360867914
1739209771.6149592;-45.120503652039325
1739209771.6149614;-45.120503652039325
1739209771.6149638;-45.120503652039325
1739209771.6149662;-45.120503652039325
1739209771.6149685;-45.120503652039325
1739209771.614971;-45.120503652039325
1739209771.614973;-38.13080360867914
1739209771.6149755;-33.981070128970906
1739209771.6149778;-31.141103565318915
1739209771.6149802;-35.57807855764607
1739209771.6149826;-45.120503652039325
1739209771.6149848;-45.120503652039325
1739209771.6149871;-38.13080360867914
1739209771.6149895;-38.13080360867914
1739209771.614992;-45.120503652039325
1739209771.6149943;-35.57807855764607
1739209771.6149964;-45.120503652039325
1739209771.6149988;-45.120503652039325
1739209771.6150012;-32.816014438256545
1739209771.6150036;-45.120503652039325
1739209771.615006;-45.120503652039325
1739209771.615008;-45.120503652039325
1739209771.6150105;-38.13080360867914
1739209771.615013;-38.13080360867914
1739209771.6150153;-45.120503652039325
1739209771.6150177;-45.120503652039325
1739209771.6150198;-38.13080360867914
1739209771.6150222;-38.13080360867914
1739209771.6150246;-38.13080360867914
1739209771.615027;-38.13080360867914
1739209771.6150293;-35.57807855764607
1739209771.6150315;-45.120503652039325
1739209771.6150339;-45.120503652039325
1739209771.6150362;-28.992665084841942
1739209771.6150386;-35.57807855764607
1739209771.6150408;-38.13080360867914
1739209771.6150432;-45.120503652039325
1739209771.6150455;-30.49652367304973
1739209771.615048;-38.13080360867914
1739209771.6150503;-45.120503652039325
1739209771.6150525;-45.120503652039325
1739209771.6150548;-45.120503652039325
1739209771.6150572;-45.120503652039325
1739209771.6150596;-45.120503652039325
1739209771.615062;-45.120503652039325
1739209771.6150641;-38.13080360867914
1739209771.6150665;-38.13080360867914
1739209771.615069;-38.13080360867914
1739209771.6150713;-38.13080360867914
1739209771.6150737;-45.120503652039325
1739209771.6150758;-45.120503652039325
1739209771.6150782;-45.120503652039325
1739209771.6150806;-45.120503652039325
1739209771.615083;-45.120503652039325
1739209771.6150854;-38.13080360867914
1739209771.6150875;-38.13080360867914
1739209771.61509;-35.57807855764607
1739209771.6150923;-32.816014438256545
1739209771.6150947;-38.13080360867914
1739209771.615097;-38.13080360867914
1739209771.6150992;-45.120503652039325
1739209771.6151016;-45.120503652039325
1739209771.615104;-45.120503652039325
1739209771.6151063;-45.120503652039325
1739209771.6151087;-38.13080360867914
1739209771.6151109;-35.57807855764607
1739209771.6151133;-38.13080360867914
1739209771.6151156;-45.120503652039325
1739209771.615118;-45.120503652039325
1739209771.6151204;-45.120503652039325
1739209771.6151226;-45.120503652039325
1739209771.615125;-45.120503652039325
1739209771.6151273;-45.120503652039325
1739209771.6151297;-27.8777449560314
1739209771.6151319;-33.981070128970906
1739209771.6151342;-32.816014438256545
1739209771.6151366;-32.816014438256545
1739209771.615139;-32.816014438256545
1739209771.6151414;-38.13080360867914
1739209771.6151435;-45.120503652039325
1739209771.615146;-45.120503652039325
1739209771.6151483;-33.981070128970956
1739209771.6151507;-45.120503652039325
1739209771.615153;-38.13080360867914
1739209771.6151552;-38.13080360867914
1739209771.6151576;-38.13080360867914
1739209771.61516;-38.13080360867914
1739209771.6151624;-35.57807855764607
1739209771.6151648;-38.13080360867914
1739209771.615167;-28.58837851428586
1739209771.6151693;-35.57807855764607
1739209771.6151717;-45.120503652039325
1739209771.615174;-38.13080360867914
1739209771.6151764;-35.57807855764607
1739209771.6151786;-38.13080360867914
1739209771.615181;-38.13080360867914
1739209771.6151834;-32.816014438256545
1739209771.6151857;-45.120503652039325
1739209771.6151881;-45.120503652039325
1739209771.6151903;-38.13080360867914
1739209771.6151927;-45.120503652039325
1739209771.615195;-45.120503652039325
1739209771.6151974;-38.13080360867914
1739209771.6151998;-38.13080360867914
1739209771.615202;-45.120503652039325
1739209771.6152043;-45.120503652039325
1739209771.6152067;-45.120503652039325
1739209771.615209;-33.981070128970906
1739209771.6152115;-35.57807855764607
1739209771.6152136;-45.120503652039325
1739209771.615216;-45.120503652039325
1739209771.6152184;-45.120503652039325
1739209771.6152208;-38.13080360867914
1739209771.615223;-31.141103565318893
1739209771.6152253;-29.438486411369333
1739209771.6152277;-35.57807855764607
1739209771.61523;-35.57807855764607
1739209771.6152325;-33.981070128970906
1739209771.6152346;-38.13080360867914
1739209771.615237;-45.120503652039325
1739209771.6152394;-35.57807855764607
1739209771.6152418;-38.13080360867914
1739209771.6152442;-38.13080360867914
1739209771.6152463;-38.13080360867914
1739209771.6152487;-38.13080360867914
1739209771.615251;-45.120503652039325
1739209771.6152534;-45.120503652039325
1739209771.6152558;-38.13080360867914
1739209771.615258;-45.120503652039325
1739209771.6152604;-35.57807855764607
1739209771.6152627;-31.141103565318893
1739209771.6152651;-45.120503652039325
1739209771.6152675;-45.120503652039325
1739209771.6152697;-38.13080360867914
1739209771.615272;-45.120503652039325
1739209771.6152744;-38.13080360867914
1739209771.6152768;-35.57807855764607
1739209771.6152792;-35.57807855764607
1739209771.6152813;-35.57807855764607
1739209771.6152837;-38.13080360867914
1739209771.615286;-38.13080360867914
1739209771.6152885;-38.13080360867914
1739209771.6152909;-38.13080360867914
1739209771.615293;-45.120503652039325
1739209771.6152954;-45.120503652039325
1739209771.6152978;-38.13080360867914
1739209771.6153002;-45.120503652039325
1739209771.6153026;-45.120503652039325
1739209771.6153047;-38.13080360867914
1739209771.615307;-38.13080360867914
1739209771.6153095;-45.120503652039325
1739209771.6153119;-38.13080360867914
1739209771.615314;-45.120503652039325
1739209771.6153164;-45.120503652039325
1739209771.6153188;-28.992665084841942
1739209771.6153212;-38.13080360867914
1739209771.6153235;-45.120503652039325
1739209771.6153257;-38.13080360867914
1739209771.615328;-38.13080360867914
1739209771.6153305;-45.120503652039325
1739209771.6153328;-38.13080360867914
1739209771.6153352;-38.13080360867914
1739209771.6153374;-45.120503652039325
1739209771.6153398;-45.120503652039325
1739209771.6153421;-45.120503652039325
1739209771.6153445;-33.981070128970906
1739209771.615347;-38.13080360867914
1739209771.615349;-38.13080360867914
1739209771.6153514;-38.13080360867914
1739209771.6153538;-38.13080360867914
1739209771.6153562;-33.981070128970906
1739209771.6153586;-45.120503652039325
1739209771.6153607;-45.120503652039325
1739209771.6153631;-38.13080360867914
1739209771.6153655;-38.13080360867914
1739209771.615368;-38.13080360867914
1739209771.6153703;-38.13080360867914
1739209771.6153724;-38.13080360867914
1739209771.6153748;-35.57807855764607
1739209771.6153772;-35.57807855764607
1739209771.6153796;-38.13080360867914
1739209771.615382;-38.13080360867914
1739209771.615384;-38.13080360867914
1739209771.6153865;-38.13080360867914
1739209771.6153889;-45.120503652039325
1739209771.6153913;-38.13080360867914
1739209771.6153936;-38.13080360867914
1739209771.6153958;-45.120503652039325
1739209771.6153982;-45.120503652039325
1739209771.6154006;-45.120503652039325
1739209771.615403;-45.120503652039325
1739209771.615405;-45.120503652039325
1739209771.6154075;-38.13080360867914
1739209771.6154099;-38.13080360867914
1739209771.6154122;-45.120503652039325
1739209771.6154146;-38.13080360867914
1739209771.6154168;-35.57807855764607
1739209771.6154191;-45.120503652039325
1739209771.6154215;-38.13080360867914
1739209771.615424;-38.13080360867914
1739209771.6154263;-45.120503652039325
1739209771.6154284;-45.120503652039325
1739209771.6154308;-45.120503652039325
1739209771.6154332;-33.981070128970906
1739209771.6154356;-45.120503652039325
1739209771.615438;-32.816014438256545
1739209771.6154401;-38.13080360867914
1739209771.6154425;-38.13080360867914
1739209771.615445;-38.13080360867914
1739209771.6154473;-38.13080360867914
1739209771.6154497;-45.120503652039325
1739209771.6154518;-33.981070128970906
1739209771.6154542;-38.13080360867914
1739209771.6154566;-38.13080360867914
1739209771.615459;-33.981070128970906
1739209771.6154613;-38.13080360867914
1739209771.6154635;-45.120503652039325
1739209771.6154659;-38.13080360867914
1739209771.6154683;-38.13080360867914
1739209771.6154706;-45.120503652039325
1739209771.615473;-45.120503652039325
1739209771.6154752;-33.981070128970906
1739209771.6154776;-45.120503652039325
1739209771.61548;-45.120503652039325
1739209771.6154823;-45.120503652039325
1739209771.6154847;-38.13080360867914
1739209771.6154869;-35.57807855764607
1739209771.6154892;-35.57807855764607
1739209771.6154916;-38.13080360867914
1739209771.615494;-38.13080360867914
1739209771.6154964;-38.13080360867914
1739209771.6154985;-38.13080360867914
1739209771.615501;-45.120503652039325
1739209771.6155033;-45.120503652039325
1739209771.6155057;-38.13080360867914
1739209771.6155078;-38.13080360867914
1739209771.6155102;-38.13080360867914
1739209771.6155126;-33.981070128970906
1739209771.615515;-38.13080360867914
1739209771.6155174;-38.13080360867914
1739209771.6155195;-38.13080360867914
1739209771.615522;-45.120503652039325
1739209771.6155243;-45.120503652039325
1739209771.6155267;-45.120503652039325
1739209771.615529;-45.120503652039325
1739209771.6155312;-38.13080360867914
1739209771.6155336;-35.57807855764607
1739209771.615536;-33.981070128970906
1739209771.6155384;-45.120503652039325
1739209771.6155407;-45.120503652039325
1739209771.615543;-45.120503652039325
1739209771.6155453;-32.816014438256545
1739209771.6155477;-38.13080360867914
1739209771.61555;-45.120503652039325
1739209771.6155524;-45.120503652039325
1739209771.6155546;-38.13080360867914
1739209771.615557;-38.13080360867914
