CAN Message; 0x150:0300a674f5deeb81
1739209613.0536146;-38.13080360867914
1739209613.053619;-35.57807855764607
1739209613.0536232;-38.13080360867914
1739209613.0536273;-45.120503652039325
1739209613.0536315;-38.13080360867914
1739209613.0536358;-38.13080360867914
1739209613.0536401;-38.13080360867914
1739209613.0536444;-38.13080360867914
1739209613.0536485;-45.120503652039325
1739209613.0536528;-45.120503652039325
1739209613.053657;-38.13080360867914
1739209613.0536613;-33.981070128970906
1739209613.0536656;-45.120503652039325
1739209613.05367;-33.981070128970906
1739209613.053674;-38.13080360867914
1739209613.0536783;-45.120503652039325
1739209613.0536826;-38.13080360867914
1739209613.0536869;-38.13080360867914
1739209613.0536911;-45.120503652039325
1739209613.0536952;-38.13080360867914
1739209613.0536995;-35.57807855764607
1739209613.0537038;-38.13080360867914
1739209613.053708;-45.120503652039325
1739209613.0537124;-45.120503652039325
1739209613.0537164;-38.13080360867914
1739209613.0537207;-35.57807855764607
1739209613.053725;-35.57807855764607
1739209613.0537293;-45.120503652039325
1739209613.0537336;-45.120503652039325
1739209613.0537376;-45.120503652039325
1739209613.053742;-33.981070128970906
1739209613.0537462;-33.981070128970906
1739209613.0537505;-45.120503652039325
1739209613.0537548;-38.13080360867914
1739209613.0537589;-45.120503652039325
1739209613.0537632;-38.13080360867914
1739209613.0537674;-45.120503652039325
1739209613.0537717;-45.120503652039325
1739209613.053776;-38.13080360867914
1739209613.05378;-38.13080360867914
1739209613.0537844;-38.13080360867914
1739209613.0537887;-38.13080360867914
1739209613.053793;-45.120503652039325
1739209613.0537972;-45.120503652039325
1739209613.0538013;-38.13080360867914
1739209613.0538056;-38.13080360867914
1739209613.05381;-38.13080360867914
1739209613.0538142;-35.57807855764607
1739209613.0538185;-35.57807855764607
1739209613.0538225;-38.13080360867914
1739209613.0538268;-45.120503652039325
1739209613.053831;-32.816014438256545
1739209613.0538354;-35.57807855764607
1739209613.0538397;-38.13080360867914
1739209613.0538437;-45.120503652039325
1739209613.053848;-33.981070128970906
1739209613.0538523;-35.57807855764607
1739209613.0538566;-45.120503652039325
1739209613.053861;-45.120503652039325
1739209613.053865;-38.13080360867914
1739209613.0538692;-38.13080360867914
1739209613.0538735;-38.13080360867914
1739209613.0538778;-38.13080360867914
1739209613.0538821;-38.13080360867914
1739209613.0538862;-38.13080360867914
1739209613.0538905;-38.13080360867914
1739209613.0538948;-38.13080360867914
1739209613.053899;-33.981070128970906
1739209613.0539033;-45.120503652039325
1739209613.0539076;-45.120503652039325
1739209613.0539117;-33.981070128970906
1739209613.053916;-31.141103565318915
1739209613.0539203;-38.13080360867914
1739209613.0539246;-45.120503652039325
1739209613.0539289;-38.13080360867914
1739209613.053933;-38.13080360867914
1739209613.0539372;-45.120503652039325
1739209613.0539415;-38.13080360867914
1739209613.0539458;-38.13080360867914
1739209613.05395;-31.141103565318915
1739209613.0539541;-38.13080360867914
1739209613.0539584;-38.13080360867914
1739209613.0539627;-38.13080360867914
1739209613.053967;-45.120503652039325
1739209613.0539713;-45.120503652039325
1739209613.0539753;-38.13080360867914
1739209613.0539796;-38.13080360867914
1739209613.053984;-33.981070128970906
1739209613.0539882;-45.120503652039325
1739209613.0539925;-33.981070128970906
1739209613.0539966;-38.13080360867914
1739209613.0540009;-38.13080360867914
1739209613.0540051;-38.13080360867914
1739209613.0540059;-38.13080360867914
1739209613.0540068;-35.57807855764607
1739209613.0540075;-38.13080360867914
1739209613.0540082;-38.13080360867914
1739209613.0540092;-45.120503652039325
1739209613.05401;-38.13080360867914
1739209613.0540106;-38.13080360867914
1739209613.0540113;-38.13080360867914
1739209613.0540123;-38.13080360867914
1739209613.054013;-38.13080360867914
1739209613.0540137;-28.992665084841942
1739209613.0540147;-45.120503652039325
1739209613.0540154;-45.120503652039325
1739209613.054016;-35.57807855764607
1739209613.054017;-38.13080360867914
1739209613.0540178;-45.120503652039325
1739209613.0540185;-38.13080360867914
1739209613.0540195;-38.13080360867914
1739209613.0540202;-29.438486411369347
1739209613.054021;-45.120503652039325
1739209613.0540216;-38.13080360867914
1739209613.0540226;-45.120503652039325
1739209613.0540233;-38.13080360867914
1739209613.054024;-45.120503652039325
1739209613.054025;-45.120503652039325
1739209613.0540257;-45.120503652039325
1739209613.0540264;-27.267205301931607
1739209613.0540273;-35.57807855764607
1739209613.054028;-38.13080360867914
1739209613.0540287;-45.120503652039325
1739209613.0540297;-38.13080360867914
1739209613.0540304;-38.13080360867914
1739209613.0540311;-45.120503652039325
1739209613.0540318;-45.120503652039325
1739209613.0540328;-38.13080360867914
1739209613.0540335;-38.13080360867914
1739209613.0540342;-38.13080360867914
1739209613.0540352;-45.120503652039325
1739209613.054036;-33.981070128970906
1739209613.0540366;-35.57807855764607
1739209613.0540376;-38.13080360867914
1739209613.0540383;-45.120503652039325
1739209613.054039;-33.981070128970906
1739209613.05404;-35.57807855764607
1739209613.0540407;-45.120503652039325
1739209613.0540414;-45.120503652039325
1739209613.054042;-45.120503652039325
1739209613.054043;-38.13080360867914
1739209613.0540438;-38.13080360867914
1739209613.0540445;-45.120503652039325
1739209613.0540454;-35.57807855764607
1739209613.0540462;-35.57807855764607
1739209613.0540469;-45.120503652039325
1739209613.0540478;-45.120503652039325
1739209613.0540485;-45.120503652039325
1739209613.0540493;-38.13080360867914
1739209613.0540502;-35.57807855764607
1739209613.054051;-38.13080360867914
1739209613.0540516;-45.120503652039325
1739209613.0540524;-45.120503652039325
1739209613.0540533;-45.120503652039325
1739209613.054054;-45.120503652039325
1739209613.0540547;-45.120503652039325
1739209613.0540557;-45.120503652039325
1739209613.0540564;-38.13080360867914
1739209613.0540571;-32.816014438256545
1739209613.054058;-33.981070128970906
1739209613.0540588;-38.13080360867914
1739209613.0540595;-45.120503652039325
1739209613.0540605;-45.120503652039325
1739209613.0540612;-38.13080360867914
1739209613.054062;-45.120503652039325
1739209613.0540626;-45.120503652039325
1739209613.0540636;-45.120503652039325
1739209613.0540643;-45.120503652039325
1739209613.054065;-38.13080360867914
1739209613.054066;-35.57807855764607
1739209613.0540667;-45.120503652039325
1739209613.0540674;-38.13080360867914
1739209613.0540683;-32.816014438256545
1739209613.054069;-38.13080360867914
1739209613.0540698;-45.120503652039325
1739209613.0540707;-35.57807855764607
1739209613.0540714;-32.816014438256545
1739209613.0540721;-45.120503652039325
1739209613.0540729;-45.120503652039325
1739209613.0540738;-45.120503652039325
1739209613.0540745;-38.13080360867914
1739209613.0540752;-38.13080360867914
1739209613.0540762;-45.120503652039325
1739209613.054077;-38.13080360867914
1739209613.0540776;-38.13080360867914
1739209613.0540786;-45.120503652039325
1739209613.0540793;-38.13080360867914
1739209613.05408;-38.13080360867914
1739209613.054081;-38.13080360867914
1739209613.0540817;-45.120503652039325
1739209613.0540824;-45.120503652039325
1739209613.054083;-38.13080360867914
1739209613.054084;-29.438486411369333
1739209613.0540848;-38.13080360867914
1739209613.0540855;-35.57807855764607
1739209613.0540864;-45.120503652039325
1739209613.0540872;-45.120503652039325
1739209613.0540879;-38.13080360867914
1739209613.0540888;-38.13080360867914
1739209613.0540895;-38.13080360867914
1739209613.0540903;-45.120503652039325
1739209613.0540912;-38.13080360867914
1739209613.054092;-45.120503652039325
1739209613.0540926;-45.120503652039325
1739209613.0540934;-45.120503652039325
1739209613.0540943;-38.13080360867914
1739209613.054095;-38.13080360867914
1739209613.0540957;-45.120503652039325
1739209613.0540967;-45.120503652039325
1739209613.0540974;-45.120503652039325
1739209613.0540981;-45.120503652039325
1739209613.054099;-38.13080360867914
1739209613.0540998;-31.141103565318893
1739209613.0541005;-38.13080360867914
1739209613.0541015;-45.120503652039325
1739209613.0541022;-38.13080360867914
1739209613.054103;-28.58837851428586
1739209613.0541036;-38.13080360867914
1739209613.0541046;-45.120503652039325
1739209613.0541053;-45.120503652039325
1739209613.054106;-45.120503652039325
1739209613.054107;-38.13080360867914
1739209613.0541077;-38.13080360867914
1739209613.0541084;-38.13080360867914
1739209613.0541093;-35.57807855764607
1739209613.05411;-38.13080360867914
1739209613.0541108;-33.981070128970906
1739209613.0541117;-38.13080360867914
1739209613.0541124;-45.120503652039325
1739209613.0541131;-45.120503652039325
1739209613.0541139;-38.13080360867914
1739209613.0541148;-38.13080360867914
1739209613.0541155;-31.141103565318915
1739209613.0541162;-33.981070128970906
1739209613.0541172;-45.120503652039325
1739209613.054118;-45.120503652039325
1739209613.0541186;-38.13080360867914
1739209613.0541196;-38.13080360867914
1739209613.0541203;-45.120503652039325
1739209613.054121;-45.120503652039325
1739209613.054122;-38.13080360867914
1739209613.0541227;-38.13080360867914
1739209613.0541234;-45.120503652039325
1739209613.054124;-38.13080360867914
1739209613.054125;-45.120503652039325
1739209613.0541258;-45.120503652039325
1739209613.0541265;-38.13080360867914
1739209613.0541275;-45.120503652039325
1739209613.0541282;-38.13080360867914
1739209613.054129;-38.13080360867914
1739209613.0541298;-38.13080360867914
1739209613.0541306;-38.13080360867914
1739209613.0541313;-45.120503652039325
1739209613.0541322;-45.120503652039325
1739209613.054133;-33.981070128970906
1739209613.0541337;-38.13080360867914
1739209613.0541344;-33.981070128970906
1739209613.0541353;-31.141103565318915
1739209613.054136;-38.13080360867914
1739209613.0541368;-38.13080360867914
1739209613.0541377;-32.816014438256545
1739209613.0541384;-33.981070128970906
1739209613.0541391;-38.13080360867914
1739209613.05414;-35.57807855764607
1739209613.0541408;-33.981070128970906
1739209613.0541415;-33.981070128970906
1739209613.0541425;-45.120503652039325
1739209613.0541432;-38.13080360867914
1739209613.054144;-35.57807855764607
1739209613.0541446;-38.13080360867914
1739209613.0541456;-45.120503652039325
1739209613.0541463;-38.13080360867914
1739209613.054147;-33.981070128970906
1739209613.054148;-33.981070128970906
1739209613.0541487;-45.120503652039325
1739209613.0541494;-38.13080360867914
1739209613.0541503;-33.981070128970906
1739209613.054151;-33.981070128970906
1739209613.0541518;-38.13080360867914
1739209613.0541527;-45.120503652039325
1739209613.0541534;-38.13080360867914
1739209613.0541542;-33.981070128970906
1739209613.0541549;-45.120503652039325
1739209613.0541558;-38.13080360867914
1739209613.0541565;-32.816014438256545
1739209613.0541573;-38.13080360867914
1739209613.0541582;-45.120503652039325
1739209613.054159;-33.981070128970906
1739209613.0541596;-38.13080360867914
1739209613.0541606;-38.13080360867914
1739209613.0541613;-38.13080360867914
1739209613.054162;-45.120503652039325
1739209613.054163;-45.120503652039325
1739209613.0541637;-38.13080360867914
1739209613.0541644;-35.57807855764607
1739209613.0541651;-38.13080360867914
1739209613.054166;-45.120503652039325
1739209613.0541668;-38.13080360867914
1739209613.0541675;-45.120503652039325
1739209613.0541685;-45.120503652039325
1739209613.0541692;-45.120503652039325
1739209613.05417;-38.13080360867914
1739209613.0541708;-38.13080360867914
1739209613.0541716;-45.120503652039325
1739209613.0541723;-45.120503652039325
1739209613.0541732;-33.981070128970906
1739209613.054174;-38.13080360867914
1739209613.0541747;-38.13080360867914
1739209613.0541754;-38.13080360867914
1739209613.0541763;-38.13080360867914
1739209613.054177;-45.120503652039325
1739209613.0541778;-45.120503652039325
1739209613.0541787;-45.120503652039325
1739209613.0541794;-45.120503652039325
1739209613.0541801;-45.120503652039325
1739209613.054181;-45.120503652039325
1739209613.0541818;-45.120503652039325
1739209613.0541825;-38.13080360867914
1739209613.0541835;-35.57807855764607
1739209613.0541842;-38.13080360867914
1739209613.054185;-38.13080360867914
1739209613.0541856;-35.57807855764607
1739209613.0541866;-45.120503652039325
1739209613.0541873;-45.120503652039325
1739209613.054188;-45.120503652039325
1739209613.054189;-45.120503652039325
1739209613.0541897;-45.120503652039325
1739209613.0541904;-38.13080360867914
1739209613.0541914;-38.13080360867914
1739209613.054192;-38.13080360867914
1739209613.0541928;-45.120503652039325
1739209613.0541937;-45.120503652039325
1739209613.0541945;-38.13080360867914
1739209613.0541952;-35.57807855764607
1739209613.054196;-45.120503652039325
1739209613.0541968;-45.120503652039325
1739209613.0541975;-45.120503652039325
1739209613.0541983;-38.13080360867914
1739209613.0541992;-35.57807855764607
1739209613.0542;-38.13080360867914
1739209613.0542006;-32.816014438256545
1739209613.0542016;-33.981070128970906
1739209613.0542023;-38.13080360867914
1739209613.054203;-45.120503652039325
1739209613.054204;-28.58837851428586
1739209613.0542047;-38.13080360867914
1739209613.0542054;-45.120503652039325
1739209613.0542061;-38.13080360867914
1739209613.054207;-45.120503652039325
1739209613.0542078;-38.13080360867914
1739209613.0542085;-45.120503652039325
1739209613.0542095;-45.120503652039325
1739209613.0542102;-38.13080360867914
1739209613.054211;-45.120503652039325
1739209613.0542119;-31.141103565318893
1739209613.0542126;-45.120503652039325
1739209613.0542133;-45.120503652039325
1739209613.0542142;-45.120503652039325
1739209613.054215;-38.13080360867914
1739209613.0542157;-38.13080360867914
1739209613.0542164;-35.57807855764607
1739209613.0542173;-45.120503652039325
1739209613.054218;-45.120503652039325
1739209613.0542188;-45.120503652039325
1739209613.0542197;-45.120503652039325
1739209613.0542204;-45.120503652039325
1739209613.0542212;-45.120503652039325
1739209613.054222;-45.120503652039325
1739209613.0542228;-38.13080360867914
1739209613.0542235;-38.13080360867914
1739209613.0542245;-32.816014438256545
1739209613.0542252;-45.120503652039325
1739209613.054226;-45.120503652039325
1739209613.0542266;-45.120503652039325
1739209613.0542276;-45.120503652039325
1739209613.0542283;-38.13080360867914
1739209613.054229;-32.816014438256545
1739209613.05423;-45.120503652039325
1739209613.0542307;-45.120503652039325
1739209613.0542314;-38.13080360867914
1739209613.0542324;-38.13080360867914
1739209613.054233;-38.13080360867914
1739209613.0542338;-45.120503652039325
1739209613.0542347;-45.120503652039325
1739209613.0542355;-38.13080360867914
1739209613.0542362;-38.13080360867914
1739209613.054237;-45.120503652039325
1739209613.0542378;-38.13080360867914
1739209613.0542386;-35.57807855764607
1739209613.0542393;-38.13080360867914
1739209613.0542402;-38.13080360867914
1739209613.054241;-33.981070128970906
1739209613.0542417;-31.141103565318893
1739209613.0542426;-38.13080360867914
1739209613.0542433;-38.13080360867914
1739209613.054244;-35.57807855764607
1739209613.054245;-35.57807855764607
1739209613.0542457;-45.120503652039325
1739209613.0542464;-45.120503652039325
1739209613.0542471;-38.13080360867914
1739209613.054248;-45.120503652039325
1739209613.0542488;-33.981070128970906
1739209613.0542495;-45.120503652039325
1739209613.0542505;-45.120503652039325
1739209613.0542512;-38.13080360867914
1739209613.054252;-38.13080360867914
1739209613.0542529;-38.13080360867914
1739209613.0542536;-45.120503652039325
1739209613.0542543;-45.120503652039325
1739209613.0542552;-38.13080360867914
1739209613.054256;-28.58837851428586
1739209613.0542567;-33.981070128970906
1739209613.0542574;-45.120503652039325
1739209613.0542583;-45.120503652039325
1739209613.054259;-45.120503652039325
1739209613.0542598;-38.13080360867914
1739209613.0542607;-38.13080360867914
1739209613.0542614;-38.13080360867914
1739209613.0542622;-35.57807855764607
1739209613.054263;-38.13080360867914
1739209613.0542638;-45.120503652039325
1739209613.0542645;-38.13080360867914
1739209613.0542655;-38.13080360867914
1739209613.0542662;-45.120503652039325
1739209613.054267;-38.13080360867914
1739209613.0542676;-38.13080360867914
1739209613.0542686;-28.58837851428586
1739209613.0542693;-31.141103565318915
1739209613.05427;-45.120503652039325
1739209613.054271;-38.13080360867914
1739209613.0542717;-38.13080360867914
1739209613.0542724;-38.13080360867914
1739209613.0542734;-38.13080360867914
1739209613.054274;-45.120503652039325
1739209613.0542748;-45.120503652039325
1739209613.0542758;-33.981070128970906
1739209613.0542765;-38.13080360867914
1739209613.0542772;-45.120503652039325
1739209613.054278;-45.120503652039325
1739209613.0542789;-38.13080360867914
1739209613.0542796;-38.13080360867914
1739209613.0542803;-33.981070128970906
1739209613.0542812;-38.13080360867914
1739209613.054282;-38.13080360867914
1739209613.0542827;-45.120503652039325
1739209613.0542836;-45.120503652039325
1739209613.0542843;-45.120503652039325
1739209613.054285;-45.120503652039325
1739209613.054286;-33.981070128970906
1739209613.0542867;-38.13080360867914
1739209613.0542874;-31.141103565318915
1739209613.0542881;-31.141103565318915
1739209613.054289;-45.120503652039325
1739209613.0542898;-45.120503652039325
1739209613.0542905;-38.13080360867914
1739209613.0542915;-35.57807855764607
1739209613.0542922;-38.13080360867914
1739209613.054293;-45.120503652039325
1739209613.0542939;-38.13080360867914
1739209613.0542946;-33.981070128970906
1739209613.0542953;-45.120503652039325
1739209613.0542963;-45.120503652039325
1739209613.054297;-45.120503652039325
1739209613.0542977;-45.120503652039325
1739209613.0542984;-45.120503652039325
1739209613.0542994;-33.981070128970906
1739209613.0543;-33.981070128970906
1739209613.0543008;-31.141103565318915
1739209613.0543017;-38.13080360867914
1739209613.0543025;-45.120503652039325
1739209613.0543032;-38.13080360867914
1739209613.0543041;-35.57807855764607
1739209613.0543048;-45.120503652039325
1739209613.0543056;-45.120503652039325
1739209613.0543065;-45.120503652039325
1739209613.0543072;-38.13080360867914
1739209613.054308;-38.13080360867914
1739209613.0543087;-45.120503652039325
1739209613.0543096;-45.120503652039325
1739209613.0543103;-45.120503652039325
1739209613.054311;-45.120503652039325
1739209613.054312;-45.120503652039325
1739209613.0543127;-45.120503652039325
1739209613.0543134;-38.13080360867914
1739209613.0543144;-38.13080360867914
1739209613.054315;-45.120503652039325
1739209613.0543158;-45.120503652039325
1739209613.0543168;-38.13080360867914
1739209613.0543175;-45.120503652039325
1739209613.0543182;-38.13080360867914
1739209613.054319;-38.13080360867914
1739209613.0543199;-38.13080360867914
1739209613.0543206;-38.13080360867914
1739209613.0543213;-38.13080360867914
1739209613.0543222;-45.120503652039325
1739209613.054323;-35.57807855764607
1739209613.0543237;-35.57807855764607
1739209613.0543246;-38.13080360867914
1739209613.0543253;-35.57807855764607
1739209613.054326;-38.13080360867914
1739209613.054327;-45.120503652039325
1739209613.0543277;-45.120503652039325
1739209613.0543284;-38.13080360867914
1739209613.0543292;-45.120503652039325
1739209613.05433;-45.120503652039325
1739209613.0543308;-45.120503652039325
1739209613.0543315;-45.120503652039325
1739209613.0543325;-45.120503652039325
1739209613.0543332;-45.120503652039325
1739209613.054334;-38.13080360867914
1739209613.0543349;-38.13080360867914
1739209613.0543356;-38.13080360867914
1739209613.0543363;-38.13080360867914
1739209613.0543373;-33.981070128970906
1739209613.054338;-35.57807855764607
1739209613.0543387;-45.120503652039325
1739209613.0543394;-38.13080360867914
1739209613.0543404;-38.13080360867914
1739209613.054341;-32.816014438256545
1739209613.0543418;-45.120503652039325
1739209613.0543427;-38.13080360867914
1739209613.0543435;-45.120503652039325
1739209613.0543442;-38.13080360867914
1739209613.0543451;-45.120503652039325
1739209613.0543458;-45.120503652039325
1739209613.0543466;-35.57807855764607
1739209613.0543475;-38.13080360867914
1739209613.0543482;-45.120503652039325
1739209613.054349;-45.120503652039325
1739209613.0543497;-35.57807855764607
1739209613.0543506;-38.13080360867914
1739209613.0543513;-38.13080360867914
1739209613.054352;-31.141103565318893
1739209613.054353;-38.13080360867914
1739209613.0543537;-45.120503652039325
1739209613.0543544;-35.57807855764607
1739209613.0543554;-32.816014438256545
1739209613.054356;-38.13080360867914
1739209613.0543568;-45.120503652039325
1739209613.0543578;-38.13080360867914
1739209613.0543585;-38.13080360867914
1739209613.0543592;-38.13080360867914
1739209613.05436;-45.120503652039325
1739209613.0543609;-45.120503652039325
1739209613.0543616;-45.120503652039325
1739209613.0543623;-45.120503652039325
1739209613.0543633;-45.120503652039325
1739209613.054364;-45.120503652039325
1739209613.0543647;-45.120503652039325
1739209613.0543656;-38.13080360867914
1739209613.0543664;-45.120503652039325
1739209613.054367;-32.816014438256545
1739209613.054368;-32.816014438256545
1739209613.0543687;-38.13080360867914
1739209613.0543694;-38.13080360867914
1739209613.0543702;-35.57807855764607
1739209613.054371;-26.991370085610736
1739209613.0543718;-35.57807855764607
1739209613.0543725;-38.13080360867914
1739209613.0543735;-45.120503652039325
1739209613.0543742;-38.13080360867914
1739209613.054375;-45.120503652039325
1739209613.054376;-45.120503652039325
1739209613.0543766;-45.120503652039325
1739209613.0543773;-32.81601443825658
1739209613.0543783;-38.13080360867914
1739209613.054379;-32.816014438256545
1739209613.0543797;-45.120503652039325
1739209613.0543804;-45.120503652039325
1739209613.0543814;-45.120503652039325
1739209613.054382;-45.120503652039325
1739209613.0543828;-35.57807855764607
1739209613.0543838;-27.8777449560314
1739209613.0543845;-35.57807855764607
1739209613.0543852;-35.57807855764607
1739209613.0543861;-38.13080360867914
1739209613.0543869;-35.57807855764607
1739209613.0543876;-45.120503652039325
1739209613.0543885;-45.120503652039325
1739209613.0543892;-35.57807855764607
1739209613.05439;-35.57807855764607
1739209613.0543907;-38.13080360867914
1739209613.0543916;-38.13080360867914
1739209613.0543923;-38.13080360867914
1739209613.054393;-35.57807855764607
1739209613.054394;-45.120503652039325
1739209613.0543947;-45.120503652039325
1739209613.0543954;-38.13080360867914
1739209613.0543964;-45.120503652039325
1739209613.054397;-38.13080360867914
1739209613.0543978;-45.120503652039325
1739209613.0543988;-33.981070128970906
1739209613.0543995;-45.120503652039325
1739209613.0544002;-38.13080360867914
1739209613.054401;-45.120503652039325
1739209613.0544019;-38.13080360867914
1739209613.0544026;-26.487275050834715
1739209613.0544033;-33.981070128970906
1739209613.0544043;-45.120503652039325
1739209613.054405;-45.120503652039325
1739209613.0544057;-30.49652367304973
1739209613.0544066;-38.13080360867914
1739209613.0544074;-45.120503652039325
1739209613.054408;-38.13080360867914
1739209613.054409;-45.120503652039325
1739209613.0544097;-45.120503652039325
1739209613.0544105;-45.120503652039325
1739209613.0544112;-45.120503652039325
1739209613.0544121;-33.981070128970906
1739209613.0544128;-33.981070128970906
1739209613.0544136;-45.120503652039325
1739209613.0544145;-45.120503652039325
1739209613.0544152;-45.120503652039325
1739209613.054416;-45.120503652039325
1739209613.054417;-45.120503652039325
1739209613.0544176;-45.120503652039325
1739209613.0544183;-45.120503652039325
1739209613.054419;-38.13080360867914
1739209613.05442;-38.13080360867914
1739209613.0544207;-45.120503652039325
1739209613.0544214;-33.981070128970906
1739209613.0544224;-35.57807855764607
1739209613.054423;-35.57807855764607
1739209613.0544238;-38.13080360867914
1739209613.0544248;-45.120503652039325
1739209613.0544255;-33.981070128970906
1739209613.0544262;-45.120503652039325
1739209613.0544271;-38.13080360867914
1739209613.0544279;-45.120503652039325
1739209613.0544286;-45.120503652039325
1739209613.0544293;-38.13080360867914
1739209613.0544302;-45.120503652039325
1739209613.054431;-45.120503652039325
1739209613.0544317;-45.120503652039325
1739209613.0544326;-33.981070128970906
1739209613.0544333;-45.120503652039325
1739209613.054434;-38.13080360867914
1739209613.054435;-38.13080360867914
1739209613.0544357;-45.120503652039325
1739209613.0544364;-45.120503652039325
1739209613.0544374;-38.13080360867914
1739209613.054438;-38.13080360867914
1739209613.0544388;-45.120503652039325
1739209613.0544395;-38.13080360867914
1739209613.0544405;-33.981070128970906
1739209613.0544412;-38.13080360867914
1739209613.054442;-45.120503652039325
1739209613.054443;-38.13080360867914
1739209613.0544436;-45.120503652039325
1739209613.0544443;-38.13080360867914
1739209613.0544453;-45.120503652039325
1739209613.054446;-45.120503652039325
1739209613.0544467;-45.120503652039325
1739209613.0544477;-38.13080360867914
1739209613.0544484;-45.120503652039325
1739209613.054449;-45.120503652039325
1739209613.0544498;-38.13080360867914
1739209613.0544508;-45.120503652039325
1739209613.0544515;-45.120503652039325
1739209613.0544522;-38.13080360867914
1739209613.0544531;-35.57807855764607
1739209613.0544538;-38.13080360867914
1739209613.0544546;-45.120503652039325
1739209613.0544555;-38.13080360867914
1739209613.0544562;-32.816014438256545
1739209613.054457;-33.981070128970906
1739209613.054458;-38.13080360867914
1739209613.0544586;-45.120503652039325
1739209613.0544593;-35.57807855764607
1739209613.05446;-45.120503652039325
1739209613.054461;-45.120503652039325
1739209613.0544617;-45.120503652039325
1739209613.0544624;-45.120503652039325
1739209613.0544634;-45.120503652039325
1739209613.054464;-38.13080360867914
1739209613.0544648;-45.120503652039325
1739209613.0544658;-45.120503652039325
1739209613.0544665;-38.13080360867914
1739209613.0544672;-38.13080360867914
1739209613.0544682;-45.120503652039325
1739209613.0544689;-45.120503652039325
1739209613.0544696;-33.981070128970906
1739209613.0544703;-32.816014438256545
1739209613.0544713;-45.120503652039325
1739209613.054472;-38.13080360867914
1739209613.0544727;-35.57807855764607
1739209613.0544736;-35.57807855764607
1739209613.0544744;-35.57807855764607
1739209613.054475;-45.120503652039325
1739209613.054476;-38.13080360867914
1739209613.0544767;-45.120503652039325
1739209613.0544775;-45.120503652039325
1739209613.0544784;-33.981070128970906
1739209613.0544791;-38.13080360867914
1739209613.0544798;-45.120503652039325
1739209613.0544806;-38.13080360867914
1739209613.0544815;-38.13080360867914
1739209613.0544822;-45.120503652039325
1739209613.054483;-45.120503652039325
1739209613.054484;-38.13080360867914
1739209613.0544846;-45.120503652039325
1739209613.0544853;-28.992665084841942
1739209613.0544863;-30.49652367304973
1739209613.054487;-38.13080360867914
1739209613.0544877;-45.120503652039325
1739209613.0544887;-35.57807855764607
1739209613.0544894;-38.13080360867914
1739209613.05449;-38.13080360867914
1739209613.0544908;-38.13080360867914
1739209613.0544918;-45.120503652039325
1739209613.0544925;-38.13080360867914
1739209613.0544932;-33.981070128970906
1739209613.0544941;-35.57807855764607
1739209613.0544949;-45.120503652039325
1739209613.0544956;-45.120503652039325
1739209613.0544965;-38.13080360867914
1739209613.0544972;-45.120503652039325
1739209613.054498;-38.13080360867914
1739209613.054499;-38.13080360867914
1739209613.0544996;-38.13080360867914
1739209613.0545003;-35.57807855764607
1739209613.054501;-45.120503652039325
1739209613.054502;-38.13080360867914
1739209613.0545027;-35.57807855764607
1739209613.0545034;-45.120503652039325
1739209613.0545044;-32.816014438256545
1739209613.054505;-29.438486411369333
1739209613.0545058;-45.120503652039325
1739209613.0545068;-45.120503652039325
1739209613.0545075;-35.57807855764607
1739209613.0545082;-35.57807855764607
1739209613.0545092;-45.120503652039325
1739209613.0545099;-32.816014438256545
1739209613.0545106;-45.120503652039325
1739209613.0545113;-38.13080360867914
1739209613.0545123;-38.13080360867914
1739209613.054513;-45.120503652039325
1739209613.0545137;-45.120503652039325
1739209613.0545146;-45.120503652039325
1739209613.0545154;-38.13080360867914
1739209613.054516;-45.120503652039325
1739209613.054517;-33.981070128970906
1739209613.0545177;-31.141103565318893
1739209613.0545185;-45.120503652039325
1739209613.0545194;-45.120503652039325
1739209613.0545201;-38.13080360867914
1739209613.0545208;-45.120503652039325
1739209613.0545216;-45.120503652039325
1739209613.0545225;-32.816014438256545
1739209613.0545232;-45.120503652039325
1739209613.054524;-38.13080360867914
1739209613.054525;-38.13080360867914
1739209613.0545256;-45.120503652039325
1739209613.0545263;-38.13080360867914
1739209613.0545273;-38.13080360867914
1739209613.054528;-38.13080360867914
1739209613.0545287;-38.13080360867914
1739209613.0545297;-38.13080360867914
1739209613.0545304;-45.120503652039325
1739209613.054531;-38.13080360867914
1739209613.0545318;-33.981070128970906
1739209613.0545328;-38.13080360867914
1739209613.0545335;-45.120503652039325
1739209613.0545342;-38.13080360867914
1739209613.0545352;-45.120503652039325
1739209613.0545359;-45.120503652039325
1739209613.0545366;-35.57807855764607
1739209613.0545375;-45.120503652039325
1739209613.0545382;-45.120503652039325
1739209613.054539;-38.13080360867914
1739209613.05454;-35.57807855764607
1739209613.0545406;-45.120503652039325
1739209613.0545413;-38.13080360867914
1739209613.054542;-45.120503652039325
1739209613.054543;-45.120503652039325
1739209613.0545437;-38.13080360867914
1739209613.0545444;-45.120503652039325
1739209613.0545454;-38.13080360867914
1739209613.054546;-33.981070128970906
1739209613.0545468;-38.13080360867914
1739209613.0545478;-45.120503652039325
1739209613.0545485;-38.13080360867914
1739209613.0545492;-32.816014438256545
1739209613.0545502;-38.13080360867914
1739209613.054551;-45.120503652039325
1739209613.0545516;-45.120503652039325
1739209613.0545523;-45.120503652039325
