CAN Message; 0x1b8:0100b3725aae7619
1739209647.5819204;-45.120503652039325
1739209647.5819247;-35.57807855764607
1739209647.581929;-38.13080360867914
1739209647.5819335;-38.13080360867914
1739209647.5819378;-38.13080360867914
1739209647.5819423;-45.120503652039325
1739209647.5819466;-38.13080360867914
1739209647.581951;-45.120503652039325
1739209647.5819554;-45.120503652039325
1739209647.5819597;-45.120503652039325
1739209647.5819643;-38.13080360867914
1739209647.5819685;-38.13080360867914
1739209647.5819728;-38.13080360867914
1739209647.5819774;-38.13080360867914
1739209647.5819817;-35.57807855764607
1739209647.5819862;-35.57807855764607
1739209647.5819905;-45.120503652039325
1739209647.581995;-38.13080360867914
1739209647.5819993;-38.13080360867914
1739209647.5820036;-38.13080360867914
1739209647.5820081;-45.120503652039325
1739209647.5820124;-45.120503652039325
1739209647.582017;-38.13080360867914
1739209647.5820212;-45.120503652039325
1739209647.5820255;-38.13080360867914
1739209647.58203;-38.13080360867914
1739209647.5820343;-38.13080360867914
1739209647.5820389;-45.120503652039325
1739209647.5820432;-45.120503652039325
1739209647.5820475;-45.120503652039325
1739209647.582052;-45.120503652039325
1739209647.5820563;-45.120503652039325
1739209647.5820608;-38.13080360867914
1739209647.582065;-33.981070128970906
1739209647.5820694;-38.13080360867914
1739209647.582074;-35.57807855764607
1739209647.5820782;-38.13080360867914
1739209647.5820827;-33.981070128970906
1739209647.582087;-30.49652367304973
1739209647.5820913;-45.120503652039325
1739209647.5820959;-32.816014438256545
1739209647.5821002;-33.981070128970906
1739209647.5821047;-45.120503652039325
1739209647.582109;-38.13080360867914
1739209647.5821135;-35.57807855764607
1739209647.5821178;-45.120503652039325
1739209647.582122;-38.13080360867914
1739209647.5821266;-38.13080360867914
1739209647.582131;-45.120503652039325
1739209647.57895;-38.13080360867914
1739209647.5789537;-45.120503652039325
1739209647.5789576;-38.13080360867914
1739209647.5789614;-32.816014438256545
1739209647.5789652;-38.13080360867914
1739209647.5789688;-38.13080360867914
1739209647.5789726;-31.141103565318915
1739209647.5789764;-32.816014438256545
1739209647.5789802;-38.13080360867914
1739209647.578984;-45.120503652039325
1739209647.5789876;-38.13080360867914
1739209647.5789914;-45.120503652039325
1739209647.5789952;-38.13080360867914
1739209647.578999;-38.13080360867914
1739209647.5790029;-31.141103565318915
1739209647.5790064;-33.981070128970906
1739209647.5790102;-38.13080360867914
1739209647.579014;-45.120503652039325
1739209647.5790179;-45.120503652039325
1739209647.5790217;-35.57807855764607
1739209647.5790253;-35.57807855764607
1739209647.579029;-45.120503652039325
1739209647.579033;-31.141103565318915
1739209647.5790367;-31.141103565318915
1739209647.5790405;-38.13080360867914
1739209647.579044;-35.57807855764607
1739209647.579048;-38.13080360867914
1739209647.5790517;-45.120503652039325
1739209647.5790555;-33.981070128970906
1739209647.5790594;-45.120503652039325
1739209647.579063;-45.120503652039325
1739209647.5790668;-38.13080360867914
1739209647.5790706;-38.13080360867914
1739209647.5790744;-45.120503652039325
1739209647.5790782;-38.13080360867914
1739209647.5790818;-35.57807855764607
1739209647.5790856;-33.981070128970906
1739209647.5790894;-45.120503652039325
1739209647.5790932;-33.981070128970906
1739209647.579097;-33.981070128970906
1739209647.5791006;-45.120503652039325
1739209647.5791044;-45.120503652039325
1739209647.5791082;-45.120503652039325
1739209647.579112;-38.13080360867914
1739209647.5791159;-33.981070128970906
1739209647.5791194;-45.120503652039325
1739209647.5791233;-38.13080360867914
1739209647.579127;-38.13080360867914
1739209647.579131;-38.13080360867914
1739209647.5791347;-38.13080360867914
1739209647.5791385;-38.13080360867914
1739209647.579142;-45.120503652039325
1739209647.579146;-45.120503652039325
1739209647.5791497;-38.13080360867914
1739209647.5791535;-38.13080360867914
1739209647.5791574;-33.981070128970906
1739209647.579161;-33.981070128970906
1739209647.5791647;-45.120503652039325
1739209647.5791686;-45.120503652039325
1739209647.5791724;-38.13080360867914
1739209647.5791762;-33.981070128970906
1739209647.5791798;-45.120503652039325
1739209647.5791836;-45.120503652039325
1739209647.5791874;-38.13080360867914
1739209647.5791912;-38.13080360867914
1739209647.579195;-45.120503652039325
1739209647.5791986;-38.13080360867914
1739209647.5792024;-38.13080360867914
1739209647.5792062;-45.120503652039325
1739209647.57921;-45.120503652039325
1739209647.5792139;-45.120503652039325
1739209647.5792174;-45.120503652039325
1739209647.5792212;-45.120503652039325
1739209647.579225;-45.120503652039325
1739209647.5792289;-45.120503652039325
1739209647.5792327;-32.816014438256545
1739209647.5792363;-32.816014438256545
1739209647.57924;-45.120503652039325
1739209647.579244;-38.13080360867914
1739209647.5792477;-31.141103565318915
1739209647.5792515;-45.120503652039325
1739209647.579255;-45.120503652039325
1739209647.579259;-38.13080360867914
1739209647.5792627;-38.13080360867914
1739209647.5792665;-38.13080360867914
1739209647.5792704;-45.120503652039325
1739209647.579274;-45.120503652039325
1739209647.5792778;-45.120503652039325
1739209647.5792816;-33.981070128970906
1739209647.5792854;-45.120503652039325
1739209647.5792892;-45.120503652039325
1739209647.5792928;-38.13080360867914
1739209647.5792966;-33.981070128970906
1739209647.5793004;-45.120503652039325
1739209647.5793042;-45.120503652039325
1739209647.579308;-35.57807855764607
1739209647.5793116;-45.120503652039325
1739209647.5793154;-45.120503652039325
1739209647.5793192;-38.13080360867914
1739209647.579323;-38.13080360867914
1739209647.5793269;-45.120503652039325
1739209647.5793304;-45.120503652039325
1739209647.5793343;-45.120503652039325
1739209647.579338;-45.120503652039325
1739209647.579342;-38.13080360867914
1739209647.5793457;-45.120503652039325
1739209647.5793493;-45.120503652039325
1739209647.579353;-38.13080360867914
1739209647.579357;-32.816014438256545
1739209647.5793607;-38.13080360867914
1739209647.5793645;-45.120503652039325
1739209647.579368;-32.816014438256545
1739209647.579372;-33.981070128970906
1739209647.5793757;-38.13080360867914
1739209647.5793796;-33.981070128970906
1739209647.5793834;-45.120503652039325
1739209647.579387;-38.13080360867914
1739209647.5793908;-35.57807855764607
1739209647.5793946;-38.13080360867914
1739209647.5793984;-45.120503652039325
1739209647.5794022;-45.120503652039325
1739209647.579406;-45.120503652039325
1739209647.5794096;-45.120503652039325
1739209647.5794134;-38.13080360867914
1739209647.5794172;-38.13080360867914
1739209647.579421;-38.13080360867914
1739209647.5794249;-38.13080360867914
1739209647.5794284;-45.120503652039325
1739209647.5794322;-38.13080360867914
1739209647.579436;-45.120503652039325
1739209647.5794399;-45.120503652039325
1739209647.5794437;-45.120503652039325
1739209647.5794473;-45.120503652039325
1739209647.579451;-38.13080360867914
1739209647.579455;-45.120503652039325
1739209647.5794587;-45.120503652039325
1739209647.5794625;-33.981070128970906
1739209647.579466;-45.120503652039325
1739209647.57947;-45.120503652039325
1739209647.5794737;-45.120503652039325
1739209647.5794775;-38.13080360867914
1739209647.5794814;-45.120503652039325
1739209647.579485;-45.120503652039325
1739209647.5794888;-45.120503652039325
1739209647.5794926;-33.981070128970906
1739209647.5794964;-35.57807855764607
1739209647.5795002;-38.13080360867914
1739209647.5795038;-45.120503652039325
1739209647.5795076;-45.120503652039325
1739209647.5795114;-38.13080360867914
1739209647.5795152;-45.120503652039325
1739209647.579519;-38.13080360867914
1739209647.5795226;-33.981070128970906
1739209647.5795264;-38.13080360867914
1739209647.5795302;-38.13080360867914
1739209647.579534;-45.120503652039325
1739209647.5795379;-33.981070128970906
1739209647.5795414;-32.816014438256545
1739209647.5795453;-38.13080360867914
1739209647.579549;-45.120503652039325
1739209647.579553;-38.13080360867914
1739209647.5795567;-45.120503652039325
1739209647.5795603;-38.13080360867914
1739209647.579564;-45.120503652039325
1739209647.579568;-38.13080360867914
1739209647.5795717;-38.13080360867914
1739209647.5795755;-35.57807855764607
1739209647.579579;-38.13080360867914
1739209647.579583;-33.981070128970906
1739209647.5795867;-38.13080360867914
1739209647.5795906;-45.120503652039325
1739209647.5795944;-45.120503652039325
1739209647.579598;-38.13080360867914
1739209647.5796018;-38.13080360867914
1739209647.5796056;-38.13080360867914
1739209647.5796094;-45.120503652039325
1739209647.5796132;-38.13080360867914
1739209647.5796168;-35.57807855764607
1739209647.5796206;-45.120503652039325
1739209647.5796244;-45.120503652039325
1739209647.5796282;-38.13080360867914
1739209647.579632;-32.816014438256545
1739209647.5796356;-45.120503652039325
1739209647.5796394;-45.120503652039325
1739209647.5796432;-38.13080360867914
1739209647.579647;-38.13080360867914
1739209647.5796509;-38.13080360867914
1739209647.5796545;-45.120503652039325
1739209647.5796583;-33.981070128970906
1739209647.579662;-33.981070128970906
1739209647.579666;-45.120503652039325
1739209647.5796697;-45.120503652039325
1739209647.5796733;-45.120503652039325
1739209647.579677;-45.120503652039325
1739209647.579681;-38.13080360867914
1739209647.5796847;-35.57807855764607
1739209647.5796885;-33.981070128970906
1739209647.5796924;-38.13080360867914
1739209647.579696;-38.13080360867914
1739209647.5796998;-33.981070128970906
1739209647.5797036;-33.981070128970906
1739209647.5797074;-38.13080360867914
1739209647.5797112;-38.13080360867914
1739209647.5797148;-35.57807855764607
1739209647.5797186;-45.120503652039325
1739209647.5797224;-38.13080360867914
1739209647.5797262;-35.57807855764607
1739209647.57973;-38.13080360867914
1739209647.5797336;-31.141103565318915
1739209647.5797374;-33.981070128970906
1739209647.5797412;-45.120503652039325
1739209647.579745;-38.13080360867914
1739209647.5797489;-38.13080360867914
1739209647.5821354;-45.120503652039325
1739209647.5821397;-45.120503652039325
1739209647.582144;-38.13080360867914
1739209647.5821486;-32.816014438256545
1739209647.5821528;-32.816014438256545
1739209647.5821574;-29.438486411369333
1739209647.5821617;-35.57807855764607
1739209647.582166;-35.57807855764607
1739209647.5821705;-38.13080360867914
1739209647.5821748;-38.13080360867914
1739209647.5821793;-45.120503652039325
1739209647.5821836;-45.120503652039325
1739209647.582188;-38.13080360867914
1739209647.5821924;-31.141103565318943
1739209647.5821967;-38.13080360867914
1739209647.5822012;-35.57807855764607
1739209647.5822055;-45.120503652039325
1739209647.5822098;-45.120503652039325
1739209647.5822144;-38.13080360867914
1739209647.5822186;-38.13080360867914
1739209647.5822232;-38.13080360867914
1739209647.5822275;-30.49652367304973
1739209647.582232;-38.13080360867914
1739209647.5822363;-35.57807855764607
1739209647.5822406;-38.13080360867914
1739209647.582245;-35.57807855764607
1739209647.5822494;-35.57807855764607
1739209647.582254;-38.13080360867914
1739209647.5822582;-38.13080360867914
1739209647.5822625;-45.120503652039325
1739209647.582267;-45.120503652039325
1739209647.5822713;-38.13080360867914
1739209647.5822759;-38.13080360867914
1739209647.5822802;-45.120503652039325
1739209647.5822845;-45.120503652039325
1739209647.582289;-38.13080360867914
1739209647.5822933;-45.120503652039325
1739209647.5822978;-35.57807855764607
1739209647.582302;-35.57807855764607
1739209647.5823064;-38.13080360867914
1739209647.582311;-45.120503652039325
1739209647.5823152;-45.120503652039325
1739209647.5823197;-38.13080360867914
1739209647.582324;-45.120503652039325
1739209647.5823283;-45.120503652039325
1739209647.5823328;-32.816014438256545
1739209647.5823371;-32.816014438256545
1739209647.5823417;-45.120503652039325
1739209647.582346;-45.120503652039325
1739209647.5823505;-45.120503652039325
1739209647.5823548;-45.120503652039325
1739209647.582359;-38.13080360867914
1739209647.5823636;-31.141103565318915
1739209647.582368;-45.120503652039325
1739209647.5823724;-45.120503652039325
1739209647.5823767;-38.13080360867914
1739209647.582381;-38.13080360867914
1739209647.5823855;-45.120503652039325
1739209647.5823898;-45.120503652039325
1739209647.5823944;-45.120503652039325
1739209647.5823987;-45.120503652039325
1739209647.582403;-30.49652367304973
1739209647.5824075;-30.49652367304973
1739209647.5824118;-38.13080360867914
1739209647.5824163;-38.13080360867914
1739209647.5824206;-31.141103565318893
1739209647.5824249;-32.816014438256545
1739209647.5824294;-45.120503652039325
1739209647.5824337;-33.981070128970906
1739209647.5824382;-38.13080360867914
1739209647.5824425;-45.120503652039325
1739209647.5824468;-45.120503652039325
1739209647.5824513;-45.120503652039325
1739209647.5824556;-35.57807855764607
1739209647.5824602;-38.13080360867914
1739209647.5824645;-45.120503652039325
1739209647.582469;-38.13080360867914
1739209647.5824733;-29.438486411369333
1739209647.5824776;-28.992665084841942
1739209647.582482;-45.120503652039325
1739209647.5824864;-38.13080360867914
1739209647.582491;-38.13080360867914
1739209647.5824952;-45.120503652039325
1739209647.5824995;-45.120503652039325
1739209647.582504;-35.57807855764607
1739209647.5825083;-38.13080360867914
1739209647.5825129;-38.13080360867914
1739209647.5825171;-38.13080360867914
1739209647.5825214;-38.13080360867914
1739209647.582526;-32.816014438256545
1739209647.5825303;-33.981070128970906
1739209647.5825348;-45.120503652039325
1739209647.582539;-38.13080360867914
1739209647.5825434;-45.120503652039325
1739209647.582548;-38.13080360867914
1739209647.5825522;-45.120503652039325
1739209647.5825567;-38.13080360867914
1739209647.582561;-38.13080360867914
1739209647.5825653;-45.120503652039325
1739209647.5825698;-45.120503652039325
1739209647.5825741;-45.120503652039325
1739209647.5825787;-38.13080360867914
1739209647.582583;-33.981070128970906
1739209647.5825872;-45.120503652039325
1739209647.5825918;-38.13080360867914
1739209647.582596;-32.816014438256545
1739209647.5826006;-35.57807855764607
1739209647.582605;-45.120503652039325
1739209647.5826094;-45.120503652039325
1739209647.5826137;-45.120503652039325
1739209647.582618;-45.120503652039325
1739209647.5826225;-45.120503652039325
1739209647.5826268;-45.120503652039325
1739209647.5826313;-38.13080360867914
1739209647.5826356;-38.13080360867914
1739209647.58264;-38.13080360867914
1739209647.5826445;-38.13080360867914
1739209647.5826488;-35.57807855764607
1739209647.5826533;-33.981070128970906
1739209647.5826576;-45.120503652039325
1739209647.5826619;-45.120503652039325
1739209647.5826664;-45.120503652039325
1739209647.5826707;-38.13080360867914
1739209647.5826752;-45.120503652039325
1739209647.5826795;-45.120503652039325
1739209647.5826838;-35.57807855764607
1739209647.5826883;-45.120503652039325
1739209647.5826926;-45.120503652039325
1739209647.5826972;-38.13080360867914
1739209647.5827014;-38.13080360867914
1739209647.5827057;-45.120503652039325
1739209647.5827103;-45.120503652039325
1739209647.5827146;-45.120503652039325
1739209647.582719;-45.120503652039325
1739209647.5827234;-45.120503652039325
1739209647.582728;-32.816014438256545
1739209647.5827322;-45.120503652039325
1739209647.5827365;-45.120503652039325
1739209647.582741;-38.13080360867914
1739209647.5827453;-45.120503652039325
1739209647.5827498;-38.13080360867914
1739209647.5827541;-45.120503652039325
1739209647.5827584;-45.120503652039325
1739209647.582763;-45.120503652039325
1739209647.5827672;-38.13080360867914
1739209647.5827718;-38.13080360867914
1739209647.582776;-33.981070128970906
1739209647.5827804;-35.57807855764607
1739209647.582785;-38.13080360867914
1739209647.5827892;-45.120503652039325
1739209647.5827937;-45.120503652039325
1739209647.582798;-38.13080360867914
1739209647.5828023;-38.13080360867914
1739209647.5828068;-45.120503652039325
1739209647.582811;-38.13080360867914
1739209647.5828156;-38.13080360867914
1739209647.58282;-38.13080360867914
1739209647.5828242;-45.120503652039325
1739209647.5828288;-33.981070128970906
1739209647.582833;-33.981070128970906
1739209647.5828376;-45.120503652039325
1739209647.5828419;-45.120503652039325
1739209647.5828464;-38.13080360867914
1739209647.5828507;-32.816014438256545
1739209647.582855;-45.120503652039325
1739209647.5828595;-45.120503652039325
1739209647.5828638;-35.57807855764607
1739209647.5828683;-38.13080360867914
1739209647.5828726;-38.13080360867914
1739209647.582877;-38.13080360867914
1739209647.5828815;-45.120503652039325
1739209647.5828857;-38.13080360867914
1739209647.5828903;-38.13080360867914
1739209647.5828946;-38.13080360867914
1739209647.5828989;-45.120503652039325
1739209647.5829034;-38.13080360867914
1739209647.5829077;-38.13080360867914
1739209647.5829122;-45.120503652039325
1739209647.5829165;-33.981070128970906
1739209647.5829208;-33.981070128970906
1739209647.5829253;-45.120503652039325
1739209647.5829296;-45.120503652039325
1739209647.5829341;-38.13080360867914
1739209647.5829384;-32.816014438256545
1739209647.5829427;-45.120503652039325
1739209647.5829473;-38.13080360867914
1739209647.5829515;-38.13080360867914
1739209647.582956;-45.120503652039325
1739209647.5829604;-45.120503652039325
1739209647.582965;-45.120503652039325
1739209647.5829692;-45.120503652039325
1739209647.5829735;-33.981070128970956
1739209647.582978;-38.13080360867914
1739209647.5829823;-38.13080360867914
1739209647.5829868;-45.120503652039325
1739209647.5829911;-45.120503652039325
1739209647.5829954;-38.13080360867914
1739209647.583;-45.120503652039325
1739209647.5830042;-38.13080360867914
1739209647.5830088;-25.826314394896354
1739209647.583013;-38.13080360867914
1739209647.5830173;-38.13080360867914
1739209647.5830219;-38.13080360867914
1739209647.5830262;-35.57807855764607
1739209647.5830307;-38.13080360867914
1739209647.583035;-38.13080360867914
1739209647.5830393;-38.13080360867914
1739209647.5830438;-33.981070128970956
1739209647.583048;-45.120503652039325
1739209647.5830526;-32.816014438256545
1739209647.583057;-38.13080360867914
1739209647.5830612;-45.120503652039325
1739209647.5830657;-38.13080360867914
1739209647.58307;-38.13080360867914
1739209647.5797524;-45.120503652039325
1739209647.5797563;-45.120503652039325
1739209647.57976;-32.816014438256545
1739209647.579764;-35.57807855764607
1739209647.5797677;-38.13080360867914
1739209647.5797713;-33.981070128970906
1739209647.579775;-35.57807855764607
1739209647.579779;-38.13080360867914
1739209647.5797827;-45.120503652039325
1739209647.5797865;-38.13080360867914
1739209647.57979;-45.120503652039325
1739209647.579794;-32.816014438256545
1739209647.5797977;-31.141103565318915
1739209647.5798016;-38.13080360867914
1739209647.5798054;-38.13080360867914
1739209647.579809;-38.13080360867914
1739209647.5798128;-38.13080360867914
1739209647.5798166;-45.120503652039325
1739209647.5798204;-35.57807855764607
1739209647.5798242;-38.13080360867914
1739209647.5798278;-31.141103565318943
1739209647.5798316;-38.13080360867914
1739209647.5798354;-45.120503652039325
1739209647.5798392;-38.13080360867914
1739209647.579843;-45.120503652039325
1739209647.5798466;-38.13080360867914
1739209647.5798504;-35.57807855764607
1739209647.5798542;-33.981070128970906
1739209647.579858;-30.49652367304973
1739209647.5798619;-45.120503652039325
1739209647.5798655;-32.816014438256545
1739209647.5798693;-32.816014438256545
1739209647.579873;-38.13080360867914
1739209647.579877;-45.120503652039325
1739209647.5798807;-29.438486411369333
1739209647.5798843;-38.13080360867914
1739209647.579888;-45.120503652039325
1739209647.579892;-45.120503652039325
1739209647.5798957;-38.13080360867914
1739209647.5798995;-45.120503652039325
1739209647.5799031;-45.120503652039325
1739209647.579907;-38.13080360867914
1739209647.5799108;-38.13080360867914
1739209647.5799146;-32.816014438256545
1739209647.5799184;-28.58837851428586
1739209647.579922;-45.120503652039325
1739209647.5799258;-38.13080360867914
1739209647.5799296;-38.13080360867914
1739209647.5799334;-38.13080360867914
1739209647.5799372;-45.120503652039325
1739209647.5799408;-38.13080360867914
1739209647.5799446;-38.13080360867914
1739209647.5799484;-38.13080360867914
1739209647.5799522;-38.13080360867914
1739209647.579956;-35.57807855764607
1739209647.5799599;-45.120503652039325
1739209647.5799634;-45.120503652039325
1739209647.5799673;-38.13080360867914
1739209647.579971;-45.120503652039325
1739209647.579975;-38.13080360867914
1739209647.5799787;-32.816014438256545
1739209647.5799823;-38.13080360867914
1739209647.579986;-38.13080360867914
1739209647.57999;-38.13080360867914
1739209647.5799937;-32.816014438256545
1739209647.5799975;-38.13080360867914
1739209647.580001;-45.120503652039325
1739209647.580005;-45.120503652039325
1739209647.5800087;-45.120503652039325
1739209647.5800126;-45.120503652039325
1739209647.5800164;-35.57807855764607
1739209647.58002;-45.120503652039325
1739209647.5800238;-38.13080360867914
1739209647.5800276;-35.57807855764607
1739209647.5800314;-45.120503652039325
1739209647.5800352;-33.981070128970906
1739209647.5800388;-32.816014438256545
1739209647.5800426;-38.13080360867914
1739209647.5800464;-45.120503652039325
1739209647.5800502;-45.120503652039325
1739209647.580054;-32.816014438256545
1739209647.5800576;-38.13080360867914
1739209647.5800614;-45.120503652039325
1739209647.5800653;-38.13080360867914
1739209647.580069;-38.13080360867914
1739209647.5800729;-45.120503652039325
1739209647.5800765;-45.120503652039325
1739209647.5800803;-45.120503652039325
1739209647.580084;-45.120503652039325
1739209647.580088;-38.13080360867914
1739209647.5800917;-45.120503652039325
1739209647.5800953;-45.120503652039325
1739209647.580099;-45.120503652039325
1739209647.580103;-38.13080360867914
1739209647.5801067;-38.13080360867914
1739209647.5801105;-45.120503652039325
1739209647.5801141;-45.120503652039325
1739209647.580118;-45.120503652039325
1739209647.5801218;-38.13080360867914
1739209647.5801256;-45.120503652039325
1739209647.5801294;-38.13080360867914
1739209647.580133;-38.13080360867914
1739209647.5801368;-45.120503652039325
1739209647.5801406;-38.13080360867914
1739209647.5801444;-45.120503652039325
1739209647.5801482;-45.120503652039325
1739209647.5801518;-45.120503652039325
1739209647.5801556;-45.120503652039325
1739209647.5801594;-45.120503652039325
1739209647.5801632;-45.120503652039325
1739209647.580167;-45.120503652039325
1739209647.5801706;-45.120503652039325
1739209647.5801744;-38.13080360867914
1739209647.5801783;-38.13080360867914
1739209647.580182;-38.13080360867914
1739209647.580186;-35.57807855764607
1739209647.5801895;-45.120503652039325
1739209647.5801933;-38.13080360867914
1739209647.580197;-38.13080360867914
1739209647.580201;-45.120503652039325
1739209647.5802047;-45.120503652039325
1739209647.5802083;-45.120503652039325
1739209647.580212;-35.57807855764607
1739209647.580216;-45.120503652039325
1739209647.5802197;-45.120503652039325
1739209647.5802236;-35.57807855764607
1739209647.5802274;-38.13080360867914
1739209647.580231;-45.120503652039325
1739209647.5802348;-45.120503652039325
1739209647.5802386;-35.57807855764607
1739209647.5802424;-35.57807855764607
1739209647.5802462;-38.13080360867914
1739209647.5802498;-38.13080360867914
1739209647.5802536;-38.13080360867914
1739209647.5802574;-35.57807855764607
1739209647.5802612;-38.13080360867914
1739209647.580265;-45.120503652039325
1739209647.5802686;-38.13080360867914
1739209647.5802724;-38.13080360867914
1739209647.5802763;-45.120503652039325
1739209647.58028;-45.120503652039325
1739209647.5802839;-38.13080360867914
1739209647.5802875;-35.57807855764607
1739209647.5802913;-33.981070128970906
1739209647.580295;-45.120503652039325
1739209647.580299;-45.120503652039325
1739209647.5803027;-45.120503652039325
1739209647.5803063;-38.13080360867914
1739209647.58031;-45.120503652039325
1739209647.580314;-38.13080360867914
1739209647.5803177;-38.13080360867914
1739209647.5803216;-45.120503652039325
1739209647.5803251;-38.13080360867914
1739209647.580329;-45.120503652039325
1739209647.5803328;-35.57807855764607
1739209647.5803366;-45.120503652039325
1739209647.5803404;-45.120503652039325
1739209647.580344;-33.981070128970906
1739209647.5803478;-32.816014438256545
1739209647.5803516;-38.13080360867914
1739209647.5803554;-45.120503652039325
1739209647.5803592;-45.120503652039325
1739209647.5803628;-32.816014438256545
1739209647.5803666;-33.981070128970906
1739209647.5803704;-45.120503652039325
1739209647.5803742;-38.13080360867914
1739209647.580378;-38.13080360867914
1739209647.5803816;-38.13080360867914
1739209647.5803854;-45.120503652039325
1739209647.5803893;-38.13080360867914
1739209647.580393;-35.57807855764607
1739209647.580397;-38.13080360867914
1739209647.5804005;-45.120503652039325
1739209647.5804043;-28.58837851428586
1739209647.580408;-26.991370085610722
1739209647.580412;-38.13080360867914
1739209647.5804157;-45.120503652039325
1739209647.5804193;-31.141103565318915
1739209647.580423;-33.981070128970906
1739209647.580427;-45.120503652039325
1739209647.5804307;-45.120503652039325
1739209647.5804346;-38.13080360867914
1739209647.5804381;-38.13080360867914
1739209647.580442;-38.13080360867914
1739209647.5804458;-45.120503652039325
1739209647.5804496;-38.13080360867914
1739209647.5804534;-32.816014438256545
1739209647.580457;-38.13080360867914
1739209647.5804608;-45.120503652039325
1739209647.5804646;-38.13080360867914
1739209647.5804684;-35.57807855764607
1739209647.5804722;-45.120503652039325
1739209647.5804758;-32.816014438256545
1739209647.5804796;-45.120503652039325
1739209647.5804834;-35.57807855764607
1739209647.5804873;-38.13080360867914
1739209647.580491;-45.120503652039325
1739209647.5804946;-45.120503652039325
1739209647.5804985;-45.120503652039325
1739209647.5805023;-38.13080360867914
1739209647.580506;-45.120503652039325
1739209647.58051;-38.13080360867914
1739209647.5805137;-38.13080360867914
1739209647.5805173;-38.13080360867914
1739209647.580521;-38.13080360867914
1739209647.580525;-45.120503652039325
1739209647.5805287;-35.57807855764607
1739209647.5805326;-38.13080360867914
1739209647.5805361;-45.120503652039325
1739209647.58054;-45.120503652039325
1739209647.5805438;-32.816014438256545
1739209647.5805476;-38.13080360867914
1739209647.5805514;-45.120503652039325
1739209647.580555;-33.981070128970906
1739209647.5830746;-33.981070128970906
1739209647.5830789;-35.57807855764607
1739209647.5830834;-35.57807855764607
1739209647.5830877;-38.13080360867914
1739209647.583092;-38.13080360867914
1739209647.5830965;-38.13080360867914
1739209647.5831008;-45.120503652039325
1739209647.5831053;-35.57807855764607
1739209647.5831096;-45.120503652039325
1739209647.583114;-38.13080360867914
1739209647.5831184;-38.13080360867914
1739209647.5831227;-32.816014438256545
1739209647.5831273;-38.13080360867914
1739209647.5831316;-35.57807855764607
1739209647.5831358;-38.13080360867914
1739209647.5831404;-38.13080360867914
1739209647.5831447;-38.13080360867914
1739209647.5831492;-38.13080360867914
1739209647.5831535;-45.120503652039325
1739209647.5831578;-35.57807855764607
1739209647.5831623;-38.13080360867914
1739209647.5831666;-45.120503652039325
1739209647.5831711;-45.120503652039325
1739209647.5831754;-32.816014438256545
1739209647.5831797;-45.120503652039325
1739209647.5831842;-28.21854285175415
1739209647.5831885;-32.816014438256545
1739209647.583193;-45.120503652039325
1739209647.5831974;-38.13080360867914
1739209647.583202;-35.57807855764607
1739209647.5832062;-38.13080360867914
1739209647.5832105;-35.57807855764607
1739209647.583215;-32.816014438256545
1739209647.5832193;-38.13080360867914
1739209647.5832238;-38.13080360867914
1739209647.583228;-32.816014438256545
1739209647.5832324;-38.13080360867914
1739209647.583237;-45.120503652039325
1739209647.5832412;-38.13080360867914
1739209647.5832458;-38.13080360867914
1739209647.58325;-45.120503652039325
1739209647.5832543;-28.58837851428586
1739209647.5832589;-28.992665084841942
1739209647.5832632;-45.120503652039325
1739209647.5832677;-45.120503652039325
1739209647.583272;-45.120503652039325
1739209647.5832763;-38.13080360867914
1739209647.5832808;-45.120503652039325
1739209647.583285;-35.57807855764607
1739209647.5832896;-45.120503652039325
1739209647.583294;-45.120503652039325
1739209647.5832982;-33.981070128970906
1739209647.5833027;-38.13080360867914
1739209647.583307;-45.120503652039325
1739209647.5833116;-35.57807855764607
1739209647.5833158;-38.13080360867914
1739209647.5833204;-45.120503652039325
1739209647.5833247;-38.13080360867914
1739209647.583329;-38.13080360867914
1739209647.5833335;-45.120503652039325
1739209647.5833378;-38.13080360867914
1739209647.5833423;-35.57807855764607
1739209647.5833466;-38.13080360867914
1739209647.583351;-35.57807855764607
1739209647.5833554;-38.13080360867914
1739209647.5833597;-45.120503652039325
1739209647.5833642;-45.120503652039325
1739209647.5833685;-38.13080360867914
1739209647.5833728;-45.120503652039325
1739209647.5833774;-38.13080360867914
1739209647.5833817;-32.816014438256545
1739209647.5833862;-35.57807855764607
1739209647.5833905;-35.57807855764607
1739209647.5833948;-38.13080360867914
1739209647.5833993;-45.120503652039325
1739209647.5834036;-38.13080360867914
1739209647.583408;-45.120503652039325
1739209647.5834124;-45.120503652039325
1739209647.5834167;-45.120503652039325
1739209647.5834212;-38.13080360867914
1739209647.5834255;-38.13080360867914
1739209647.58343;-38.13080360867914
1739209647.5834343;-32.816014438256545
1739209647.5834389;-33.981070128970906
1739209647.5834432;-38.13080360867914
1739209647.5834475;-35.57807855764607
1739209647.583452;-33.981070128970906
1739209647.5834563;-38.13080360867914
1739209647.5834608;-45.120503652039325
1739209647.583465;-33.981070128970906
1739209647.5834694;-45.120503652039325
1739209647.583474;-45.120503652039325
1739209647.5834782;-38.13080360867914
1739209647.5834827;-38.13080360867914
1739209647.583487;-45.120503652039325
1739209647.5834913;-45.120503652039325
1739209647.5834959;-45.120503652039325
