CAN Message; 0x150:0500072afa862b6d
1739209690.8030891;-35.57807855764607
1739209690.8030922;-45.120503652039325
1739209690.8030956;-38.13080360867914
1739209690.8030987;-45.120503652039325
1739209690.803102;-38.13080360867914
1739209690.803105;-33.981070128970906
1739209690.8031085;-45.120503652039325
1739209690.8031118;-38.13080360867914
1739209690.803115;-38.13080360867914
1739209690.8031182;-38.13080360867914
1739209690.8031213;-45.120503652039325
1739209690.8031247;-45.120503652039325
1739209690.8031278;-38.13080360867914
1739209690.803131;-35.57807855764607
1739209690.8031342;-38.13080360867914
1739209690.8031375;-32.816014438256545
1739209690.8031406;-45.120503652039325
1739209690.803144;-45.120503652039325
1739209690.803147;-38.13080360867914
1739209690.8031504;-38.13080360867914
1739209690.8031535;-32.816014438256545
1739209690.8031569;-31.141103565318915
1739209690.80316;-38.13080360867914
1739209690.8031633;-38.13080360867914
1739209690.8031664;-38.13080360867914
1739209690.8031697;-33.981070128970906
1739209690.8031728;-45.120503652039325
1739209690.8031762;-38.13080360867914
1739209690.8031793;-45.120503652039325
1739209690.8031826;-45.120503652039325
1739209690.8031857;-45.120503652039325
1739209690.803189;-35.57807855764607
1739209690.8031924;-38.13080360867914
1739209690.8031955;-45.120503652039325
1739209690.8031988;-45.120503652039325
1739209690.803202;-38.13080360867914
1739209690.8032053;-38.13080360867914
1739209690.8032084;-45.120503652039325
1739209690.8032117;-35.57807855764607
1739209690.8032148;-38.13080360867914
1739209690.8032181;-45.120503652039325
1739209690.8032212;-45.120503652039325
1739209690.8032246;-45.120503652039325
1739209690.8032277;-45.120503652039325
1739209690.803231;-38.13080360867914
1739209690.803234;-30.49652367304973
1739209690.8032374;-38.13080360867914
1739209690.8032405;-38.13080360867914
1739209690.8032439;-38.13080360867914
1739209690.803247;-38.13080360867914
1739209690.8032503;-45.120503652039325
1739209690.8032534;-38.13080360867914
1739209690.8032568;-45.120503652039325
1739209690.8032598;-38.13080360867914
1739209690.8032632;-33.981070128970906
1739209690.8032665;-38.13080360867914
1739209690.8032696;-38.13080360867914
1739209690.803273;-45.120503652039325
1739209690.803276;-33.981070128970906
1739209690.8032794;-45.120503652039325
1739209690.8032825;-38.13080360867914
1739209690.8032858;-32.816014438256545
1739209690.803289;-38.13080360867914
1739209690.8032923;-45.120503652039325
1739209690.8032954;-45.120503652039325
1739209690.8032987;-45.120503652039325
1739209690.8033018;-45.120503652039325
1739209690.8033051;-45.120503652039325
1739209690.8033082;-45.120503652039325
1739209690.8033116;-31.141103565318893
1739209690.8033147;-45.120503652039325
1739209690.803318;-45.120503652039325
1739209690.8033211;-38.13080360867914
1739209690.8033245;-45.120503652039325
1739209690.8033276;-45.120503652039325
1739209690.803331;-35.57807855764607
1739209690.803334;-38.13080360867914
1739209690.8033373;-45.120503652039325
1739209690.8033404;-38.13080360867914
1739209690.8033438;-35.57807855764607
1739209690.803347;-38.13080360867914
1739209690.8033502;-45.120503652039325
1739209690.8033535;-33.981070128970906
1739209690.8033566;-45.120503652039325
1739209690.80336;-45.120503652039325
1739209690.803363;-35.57807855764607
1739209690.8033664;-45.120503652039325
1739209690.8033695;-45.120503652039325
1739209690.8033729;-45.120503652039325
1739209690.803376;-38.13080360867914
1739209690.8033793;-38.13080360867914
1739209690.8033824;-45.120503652039325
1739209690.8033857;-45.120503652039325
1739209690.8033888;-38.13080360867914
1739209690.8033922;-45.120503652039325
1739209690.8033953;-38.13080360867914
1739209690.8033986;-45.120503652039325
1739209690.8034017;-35.57807855764607
1739209690.803405;-38.13080360867914
1739209690.8034081;-45.120503652039325
1739209690.8034115;-45.120503652039325
1739209690.8034146;-35.57807855764607
1739209690.803418;-33.981070128970906
1739209690.803421;-45.120503652039325
1739209690.8034244;-45.120503652039325
1739209690.8034277;-45.120503652039325
1739209690.8034308;-38.13080360867914
1739209690.8034341;-45.120503652039325
1739209690.8034372;-45.120503652039325
1739209690.8034406;-38.13080360867914
1739209690.8034437;-45.120503652039325
1739209690.803447;-45.120503652039325
1739209690.80345;-45.120503652039325
1739209690.8034534;-45.120503652039325
1739209690.8034565;-45.120503652039325
1739209690.80346;-45.120503652039325
1739209690.803463;-45.120503652039325
1739209690.8034663;-45.120503652039325
1739209690.8034694;-45.120503652039325
1739209690.8034728;-45.120503652039325
1739209690.8034759;-38.13080360867914
1739209690.8034792;-35.57807855764607
1739209690.8034823;-33.981070128970906
1739209690.8034856;-45.120503652039325
1739209690.8034887;-38.13080360867914
1739209690.803492;-35.57807855764607
1739209690.8034952;-28.992665084841942
1739209690.8034985;-45.120503652039325
1739209690.8035018;-45.120503652039325
1739209690.803505;-35.57807855764607
1739209690.8035083;-33.981070128970906
1739209690.8035114;-45.120503652039325
1739209690.8035147;-38.13080360867914
1739209690.8035178;-38.13080360867914
1739209690.8035212;-31.14110356531892
1739209690.8035243;-45.120503652039325
1739209690.8035276;-45.120503652039325
1739209690.8035307;-45.120503652039325
1739209690.803534;-38.13080360867914
1739209690.8035371;-45.120503652039325
1739209690.8035405;-38.13080360867914
1739209690.8035436;-38.13080360867914
1739209690.803547;-38.13080360867914
1739209690.80355;-38.13080360867914
1739209690.8035533;-45.120503652039325
1739209690.8035564;-38.13080360867914
1739209690.8035598;-38.13080360867914
1739209690.8035629;-38.13080360867914
1739209690.8035662;-45.120503652039325
1739209690.8035693;-45.120503652039325
1739209690.8035727;-31.141103565318915
1739209690.8035758;-35.57807855764607
1739209690.803579;-45.120503652039325
1739209690.8035824;-45.120503652039325
1739209690.8035855;-33.981070128970906
1739209690.8035889;-45.120503652039325
1739209690.803592;-38.13080360867914
1739209690.8035953;-45.120503652039325
1739209690.8035984;-33.981070128970906
1739209690.8036017;-33.981070128970906
1739209690.8036048;-38.13080360867914
1739209690.8036082;-45.120503652039325
1739209690.8036113;-45.120503652039325
1739209690.8036146;-45.120503652039325
1739209690.8036177;-38.13080360867914
1739209690.803621;-38.13080360867914
1739209690.8036242;-45.120503652039325
1739209690.8036275;-45.120503652039325
1739209690.8036306;-45.120503652039325
1739209690.803634;-45.120503652039325
1739209690.803637;-33.981070128970906
1739209690.8036404;-45.120503652039325
1739209690.8036435;-45.120503652039325
1739209690.8036468;-45.120503652039325
1739209690.80365;-33.981070128970906
1739209690.8036532;-35.57807855764607
1739209690.8036563;-38.13080360867914
1739209690.8036597;-33.981070128970906
1739209690.803663;-33.981070128970906
1739209690.803666;-38.13080360867914
1739209690.8036695;-45.120503652039325
1739209690.8036726;-38.13080360867914
1739209690.803676;-38.13080360867914
1739209690.803679;-45.120503652039325
1739209690.8036823;-45.120503652039325
1739209690.8036854;-38.13080360867914
1739209690.8036888;-38.13080360867914
1739209690.8036919;-45.120503652039325
1739209690.8036952;-45.120503652039325
1739209690.8036983;-38.13080360867914
1739209690.8037016;-31.141103565318915
1739209690.8037047;-45.120503652039325
1739209690.803708;-45.120503652039325
1739209690.8037112;-45.120503652039325
1739209690.8037145;-38.13080360867914
1739209690.8037176;-45.120503652039325
1739209690.803721;-45.120503652039325
1739209690.803724;-38.13080360867914
1739209690.8037274;-38.13080360867914
1739209690.8037305;-30.49652367304973
1739209690.8037338;-38.13080360867914
1739209690.8037372;-45.120503652039325
1739209690.8037403;-33.981070128970906
1739209690.8037436;-35.57807855764607
1739209690.8037467;-45.120503652039325
1739209690.80375;-32.816014438256545
1739209690.8037531;-45.120503652039325
1739209690.8037565;-45.120503652039325
1739209690.8037596;-38.13080360867914
1739209690.803763;-45.120503652039325
1739209690.803766;-45.120503652039325
1739209690.8037694;-45.120503652039325
1739209690.8037724;-38.13080360867914
1739209690.8037758;-38.13080360867914
1739209690.803779;-38.13080360867914
1739209690.8037822;-32.816014438256545
1739209690.8037853;-33.981070128970906
1739209690.8037887;-38.13080360867914
1739209690.8037918;-45.120503652039325
1739209690.803795;-35.57807855764607
1739209690.8037982;-38.13080360867914
1739209690.8038015;-45.120503652039325
1739209690.8038046;-45.120503652039325
1739209690.803808;-45.120503652039325
1739209690.803811;-38.13080360867914
1739209690.8038144;-38.13080360867914
1739209690.8038177;-45.120503652039325
1739209690.8038208;-45.120503652039325
1739209690.8038242;-45.120503652039325
1739209690.8038273;-45.120503652039325
1739209690.8038306;-38.13080360867914
1739209690.8038337;-45.120503652039325
1739209690.803837;-45.120503652039325
1739209690.8038402;-35.57807855764607
1739209690.8038435;-38.13080360867914
1739209690.8038466;-35.57807855764607
1739209690.80385;-38.13080360867914
1739209690.803853;-35.57807855764607
1739209690.8038564;-38.13080360867914
1739209690.8038595;-26.991370085610736
1739209690.8038628;-35.57807855764607
1739209690.803866;-38.13080360867914
1739209690.8038692;-35.57807855764607
1739209690.8038723;-38.13080360867914
1739209690.8038757;-38.13080360867914
1739209690.8038788;-35.57807855764607
1739209690.8038821;-35.57807855764607
1739209690.8038852;-38.13080360867914
1739209690.8038886;-38.13080360867914
1739209690.8038917;-35.57807855764607
1739209690.803895;-38.13080360867914
1739209690.8038983;-45.120503652039325
1739209690.8039014;-45.120503652039325
1739209690.8039048;-38.13080360867914
1739209690.8039079;-38.13080360867914
1739209690.8039112;-35.57807855764607
1739209690.8039143;-38.13080360867914
1739209690.8039176;-45.120503652039325
1739209690.8039207;-45.120503652039325
1739209690.803924;-45.120503652039325
1739209690.8039272;-45.120503652039325
1739209690.8039305;-38.13080360867914
1739209690.8039336;-38.13080360867914
1739209690.803937;-32.816014438256545
1739209690.80394;-32.816014438256545
1739209690.8039434;-38.13080360867914
1739209690.8039465;-38.13080360867914
1739209690.8039498;-32.816014438256545
1739209690.803953;-38.13080360867914
1739209690.8039563;-38.13080360867914
1739209690.8039594;-35.57807855764607
1739209690.8039627;-38.13080360867914
1739209690.8039658;-45.120503652039325
1739209690.8039691;-32.816014438256545
1739209690.8039725;-38.13080360867914
1739209690.8039756;-45.120503652039325
1739209690.803979;-38.13080360867914
1739209690.803982;-38.13080360867914
1739209690.8039854;-45.120503652039325
1739209690.8039885;-33.981070128970906
1739209690.8039918;-32.816014438256545
1739209690.803995;-45.120503652039325
1739209690.8039982;-45.120503652039325
1739209690.8040013;-45.120503652039325
1739209690.8040047;-45.120503652039325
1739209690.8040078;-45.120503652039325
1739209690.804011;-38.13080360867914
1739209690.8040142;-45.120503652039325
1739209690.8040175;-38.13080360867914
1739209690.8040206;-38.13080360867914
1739209690.804024;-38.13080360867914
1739209690.804027;-38.13080360867914
1739209690.8040304;-45.120503652039325
1739209690.8040335;-45.120503652039325
1739209690.8040369;-38.13080360867914
1739209690.80404;-45.120503652039325
1739209690.8040433;-45.120503652039325
1739209690.8040464;-35.57807855764607
1739209690.8040497;-38.13080360867914
1739209690.804053;-45.120503652039325
1739209690.8040562;-38.13080360867914
1739209690.8040595;-35.57807855764607
1739209690.8040626;-45.120503652039325
1739209690.804066;-33.981070128970906
1739209690.804069;-38.13080360867914
1739209690.8040724;-38.13080360867914
1739209690.8040755;-38.13080360867914
1739209690.8040788;-45.120503652039325
1739209690.804082;-38.13080360867914
1739209690.8040853;-45.120503652039325
1739209690.8040884;-45.120503652039325
1739209690.8040917;-45.120503652039325
1739209690.8040948;-45.120503652039325
1739209690.8040981;-38.13080360867914
1739209690.8041012;-45.120503652039325
1739209690.8041046;-38.13080360867914
1739209690.8041077;-38.13080360867914
1739209690.804111;-38.13080360867914
1739209690.804114;-45.120503652039325
1739209690.8041174;-45.120503652039325
1739209690.8041205;-38.13080360867914
1739209690.8041239;-45.120503652039325
1739209690.804127;-38.13080360867914
1739209690.8041303;-38.13080360867914
1739209690.8041337;-45.120503652039325
1739209690.8041368;-45.120503652039325
1739209690.80414;-45.120503652039325
1739209690.8041432;-45.120503652039325
1739209690.8041465;-33.981070128970906
1739209690.8041496;-38.13080360867914
1739209690.804153;-45.120503652039325
1739209690.804156;-45.120503652039325
1739209690.8041594;-45.120503652039325
1739209690.8041625;-45.120503652039325
1739209690.8041658;-45.120503652039325
1739209690.804169;-38.13080360867914
1739209690.8041723;-45.120503652039325
1739209690.8041754;-45.120503652039325
1739209690.8041787;-38.13080360867914
1739209690.8041818;-35.57807855764607
1739209690.8041852;-33.981070128970906
1739209690.8041883;-38.13080360867914
1739209690.8041916;-45.120503652039325
1739209690.8041947;-45.120503652039325
1739209690.804198;-38.13080360867914
1739209690.8042011;-38.13080360867914
1739209690.8042045;-38.13080360867914
1739209690.8042078;-45.120503652039325
1739209690.804211;-45.120503652039325
1739209690.8042142;-38.13080360867914
1739209690.8042173;-45.120503652039325
1739209690.8042207;-45.120503652039325
1739209690.8042238;-31.141103565318915
1739209690.804227;-31.141103565318915
1739209690.8042302;-45.120503652039325
1739209690.8042336;-45.120503652039325
1739209690.8042367;-38.13080360867914
1739209690.80424;-38.13080360867914
1739209690.804243;-35.57807855764607
1739209690.8042464;-38.13080360867914
1739209690.8042495;-35.57807855764607
1739209690.8042529;-38.13080360867914
1739209690.804256;-45.120503652039325
1739209690.8042593;-38.13080360867914
1739209690.8042624;-38.13080360867914
1739209690.8042657;-45.120503652039325
1739209690.8042688;-45.120503652039325
1739209690.8042722;-38.13080360867914
1739209690.8042753;-38.13080360867914
1739209690.8042786;-45.120503652039325
1739209690.8042817;-38.13080360867914
1739209690.804285;-38.13080360867914
1739209690.8042884;-45.120503652039325
1739209690.8042915;-45.120503652039325
1739209690.8042948;-45.120503652039325
1739209690.804298;-38.13080360867914
1739209690.8043013;-31.141103565318915
1739209690.8043044;-33.981070128970906
1739209690.8043077;-45.120503652039325
1739209690.8043108;-38.13080360867914
1739209690.8043141;-38.13080360867914
1739209690.8043172;-45.120503652039325
1739209690.8043206;-45.120503652039325
1739209690.8043237;-45.120503652039325
1739209690.804327;-38.13080360867914
1739209690.80433;-33.981070128970956
1739209690.8043334;-38.13080360867914
1739209690.8043365;-45.120503652039325
1739209690.80434;-45.120503652039325
1739209690.804343;-45.120503652039325
1739209690.8043463;-45.120503652039325
1739209690.8043494;-45.120503652039325
1739209690.8043528;-38.13080360867914
1739209690.8043559;-38.13080360867914
1739209690.8043592;-45.120503652039325
1739209690.8043623;-38.13080360867914
1739209690.8043656;-45.120503652039325
1739209690.804369;-45.120503652039325
1739209690.804372;-45.120503652039325
1739209690.8043754;-45.120503652039325
1739209690.8043785;-38.13080360867914
1739209690.8043818;-38.13080360867914
1739209690.804385;-33.981070128970906
1739209690.8043883;-31.141103565318915
1739209690.8043914;-32.816014438256545
1739209690.8043947;-45.120503652039325
1739209690.8043978;-45.120503652039325
1739209690.8044012;-35.57807855764607
1739209690.8044043;-38.13080360867914
1739209690.8044076;-38.13080360867914
1739209690.8044107;-35.57807855764607
1739209690.804414;-45.120503652039325
1739209690.8044171;-38.13080360867914
1739209690.8044205;-35.57807855764607
1739209690.8044236;-38.13080360867914
1739209690.804427;-38.13080360867914
1739209690.80443;-38.13080360867914
1739209690.8044333;-45.120503652039325
1739209690.8044364;-38.13080360867914
1739209690.8044398;-45.120503652039325
1739209690.804443;-45.120503652039325
1739209690.8044462;-45.120503652039325
1739209690.8044496;-45.120503652039325
1739209690.8044527;-38.13080360867914
1739209690.804456;-32.816014438256545
1739209690.804459;-45.120503652039325
1739209690.8044624;-38.13080360867914
1739209690.8044655;-35.57807855764607
1739209690.8044689;-45.120503652039325
1739209690.804472;-38.13080360867914
1739209690.8044753;-38.13080360867914
1739209690.8044784;-32.816014438256545
1739209690.8044817;-38.13080360867914
1739209690.8044848;-33.981070128970906
1739209690.8044882;-32.816014438256545
1739209690.8044913;-32.816014438256545
1739209690.8044946;-38.13080360867914
1739209690.8044977;-38.13080360867914
1739209690.804501;-35.57807855764607
1739209690.8045042;-38.13080360867914
1739209690.8045075;-33.981070128970906
1739209690.8045106;-45.120503652039325
1739209690.804514;-45.120503652039325
1739209690.804517;-45.120503652039325
1739209690.8045204;-45.120503652039325
1739209690.8045237;-45.120503652039325
1739209690.8045268;-38.13080360867914
1739209690.8045301;-45.120503652039325
1739209690.8045332;-38.13080360867914
1739209690.8045366;-45.120503652039325
1739209690.8045397;-45.120503652039325
1739209690.804543;-45.120503652039325
1739209690.804546;-45.120503652039325
1739209690.8045495;-32.816014438256545
1739209690.8045526;-38.13080360867914
1739209690.804556;-45.120503652039325
1739209690.804559;-45.120503652039325
1739209690.8045623;-28.21854285175415
1739209690.8045654;-28.58837851428586
1739209690.8045688;-45.120503652039325
1739209690.8045719;-45.120503652039325
1739209690.8045752;-38.13080360867914
1739209690.8045783;-38.13080360867914
1739209690.8045816;-45.120503652039325
1739209690.8045847;-38.13080360867914
1739209690.804588;-45.120503652039325
1739209690.8045912;-45.120503652039325
1739209690.8045945;-45.120503652039325
1739209690.8045976;-45.120503652039325
1739209690.804601;-45.120503652039325
1739209690.8046043;-45.120503652039325
1739209690.8046074;-45.120503652039325
1739209690.8046107;-38.13080360867914
1739209690.8046138;-45.120503652039325
1739209690.8046172;-38.13080360867914
1739209690.8046203;-38.13080360867914
1739209690.8046236;-38.13080360867914
1739209690.8046267;-38.13080360867914
1739209690.80463;-45.120503652039325
1739209690.8046331;-38.13080360867914
1739209690.8046365;-45.120503652039325
1739209690.8046396;-33.981070128970906
1739209690.804643;-28.992665084841942
1739209690.804646;-45.120503652039325
1739209690.8046494;-38.13080360867914
1739209690.8046525;-45.120503652039325
1739209690.8046558;-38.13080360867914
1739209690.804659;-38.13080360867914
1739209690.8046622;-38.13080360867914
1739209690.8046653;-45.120503652039325
1739209690.8046687;-45.120503652039325
1739209690.8046718;-45.120503652039325
1739209690.804675;-45.120503652039325
1739209690.8046782;-38.13080360867914
1739209690.8046815;-35.57807855764607
1739209690.8046849;-45.120503652039325
1739209690.804688;-45.120503652039325
1739209690.8046913;-38.13080360867914
1739209690.8046944;-45.120503652039325
1739209690.8046978;-45.120503652039325
1739209690.8047009;-38.13080360867914
1739209690.8047042;-45.120503652039325
1739209690.8047073;-45.120503652039325
1739209690.8047106;-33.981070128970906
1739209690.8047137;-45.120503652039325
1739209690.804717;-45.120503652039325
1739209690.8047202;-32.816014438256545
1739209690.8047235;-38.13080360867914
1739209690.8047266;-38.13080360867914
1739209690.80473;-38.13080360867914
1739209690.804733;-35.57807855764607
1739209690.8047364;-38.13080360867914
1739209690.8047395;-45.120503652039325
1739209690.8047428;-45.120503652039325
1739209690.804746;-45.120503652039325
1739209690.8047493;-38.13080360867914
1739209690.8047523;-38.13080360867914
1739209690.8047557;-45.120503652039325
1739209690.804759;-45.120503652039325
1739209690.8047621;-38.13080360867914
1739209690.8047655;-38.13080360867914
1739209690.8047686;-45.120503652039325
1739209690.804772;-45.120503652039325
1739209690.804775;-45.120503652039325
1739209690.8047783;-45.120503652039325
1739209690.8047814;-45.120503652039325
1739209690.8047848;-38.13080360867914
1739209690.8047879;-38.13080360867914
1739209690.8047912;-38.13080360867914
1739209690.8047943;-45.120503652039325
1739209690.8047976;-38.13080360867914
1739209690.8048007;-38.13080360867914
1739209690.804804;-38.13080360867914
1739209690.8048072;-45.120503652039325
1739209690.8048105;-38.13080360867914
1739209690.8048136;-35.57807855764607
1739209690.804817;-45.120503652039325
1739209690.80482;-38.13080360867914
1739209690.8048234;-45.120503652039325
1739209690.8048265;-38.13080360867914
1739209690.8048298;-38.13080360867914
1739209690.804833;-45.120503652039325
1739209690.8048363;-45.120503652039325
1739209690.8048396;-38.13080360867914
1739209690.8048427;-38.13080360867914
1739209690.804846;-45.120503652039325
1739209690.8048491;-38.13080360867914
1739209690.8048525;-35.57807855764607
1739209690.8048556;-38.13080360867914
1739209690.804859;-45.120503652039325
1739209690.804862;-33.981070128970906
1739209690.8048654;-38.13080360867914
1739209690.8048685;-38.13080360867914
1739209690.8048718;-45.120503652039325
1739209690.804875;-45.120503652039325
1739209690.8048782;-38.13080360867914
1739209690.8048813;-45.120503652039325
1739209690.8048847;-45.120503652039325
1739209690.8048878;-45.120503652039325
1739209690.804891;-38.13080360867914
1739209690.8048942;-45.120503652039325
1739209690.8048975;-35.57807855764607
1739209690.8049006;-38.13080360867914
1739209690.804904;-45.120503652039325
1739209690.804907;-45.120503652039325
1739209690.8049104;-45.120503652039325
1739209690.8049135;-45.120503652039325
1739209690.8049169;-45.120503652039325
1739209690.8049202;-38.13080360867914
1739209690.8049233;-45.120503652039325
1739209690.8049266;-33.981070128970906
1739209690.8049297;-26.991370085610722
1739209690.804933;-38.13080360867914
1739209690.8049362;-45.120503652039325
1739209690.8049395;-38.13080360867914
1739209690.8049426;-38.13080360867914
1739209690.804946;-38.13080360867914
1739209690.804949;-33.981070128970906
1739209690.8049524;-45.120503652039325
1739209690.8049555;-45.120503652039325
1739209690.8049588;-38.13080360867914
1739209690.804962;-38.13080360867914
1739209690.8049653;-38.13080360867914
1739209690.8049684;-45.120503652039325
1739209690.8049717;-45.120503652039325
1739209690.8049748;-35.57807855764607
1739209690.8049781;-38.13080360867914
1739209690.8049812;-38.13080360867914
1739209690.8049846;-45.120503652039325
1739209690.8049877;-33.981070128970906
1739209690.804991;-38.13080360867914
1739209690.8049943;-45.120503652039325
1739209690.8049974;-38.13080360867914
1739209690.8050008;-45.120503652039325
1739209690.805004;-38.13080360867914
1739209690.8050072;-28.58837851428586
1739209690.8050103;-38.13080360867914
1739209690.8050137;-35.57807855764607
1739209690.8050168;-38.13080360867914
1739209690.80502;-45.120503652039325
1739209690.8050232;-45.120503652039325
1739209690.8050265;-32.816014438256545
1739209690.8050296;-38.13080360867914
1739209690.805033;-33.981070128970956
1739209690.805036;-45.120503652039325
1739209690.8050394;-32.816014438256545
1739209690.8050425;-38.13080360867914
1739209690.8050458;-38.13080360867914
1739209690.805049;-38.13080360867914
1739209690.8050523;-33.981070128970906
1739209690.8050554;-38.13080360867914
1739209690.8050587;-45.120503652039325
1739209690.8050618;-45.120503652039325
1739209690.8050652;-31.141103565318893
1739209690.8050683;-38.13080360867914
1739209690.8050716;-45.120503652039325
1739209690.805075;-45.120503652039325
1739209690.805078;-45.120503652039325
1739209690.8050814;-38.13080360867914
1739209690.8050845;-35.57807855764607
1739209690.8050878;-38.13080360867914
1739209690.805091;-45.120503652039325
1739209690.8050942;-45.120503652039325
1739209690.8050973;-33.981070128970906
1739209690.8051007;-45.120503652039325
1739209690.8051038;-45.120503652039325
1739209690.805107;-45.120503652039325
1739209690.8051102;-45.120503652039325
1739209690.8051136;-45.120503652039325
1739209690.8051167;-45.120503652039325
1739209690.80512;-38.13080360867914
1739209690.805123;-45.120503652039325
1739209690.8051264;-38.13080360867914
1739209690.8051295;-38.13080360867914
1739209690.8051329;-45.120503652039325
1739209690.805136;-35.57807855764607
1739209690.8051393;-38.13080360867914
1739209690.8051424;-45.120503652039325
1739209690.8051457;-38.13080360867914
1739209690.8051488;-33.981070128970906
1739209690.8051522;-45.120503652039325
1739209690.8051555;-45.120503652039325
1739209690.8051586;-45.120503652039325
1739209690.805162;-45.120503652039325
1739209690.805165;-45.120503652039325
1739209690.8051684;-45.120503652039325
1739209690.8051715;-45.120503652039325
1739209690.8051748;-38.13080360867914
1739209690.805178;-45.120503652039325
1739209690.8051813;-38.13080360867914
1739209690.8051844;-38.13080360867914
1739209690.8051877;-45.120503652039325
1739209690.8051908;-33.981070128970906
1739209690.8051941;-45.120503652039325
1739209690.8051972;-45.120503652039325
1739209690.8052006;-45.120503652039325
1739209690.8052037;-45.120503652039325
1739209690.805207;-45.120503652039325
1739209690.80521;-38.13080360867914
1739209690.8052135;-45.120503652039325
1739209690.8052166;-45.120503652039325
1739209690.80522;-45.120503652039325
1739209690.805223;-45.120503652039325
1739209690.8052263;-38.13080360867914
1739209690.8052297;-38.13080360867914
1739209690.8052328;-45.120503652039325
1739209690.805236;-45.120503652039325
1739209690.8052392;-38.13080360867914
1739209690.8052425;-31.141103565318915
1739209690.8052456;-45.120503652039325
1739209690.805249;-38.13080360867914
1739209690.805252;-38.13080360867914
1739209690.8052554;-38.13080360867914
1739209690.8052585;-38.13080360867914
1739209690.8052619;-45.120503652039325
1739209690.805265;-38.13080360867914
1739209690.8052683;-45.120503652039325
1739209690.8052714;-45.120503652039325
1739209690.8052747;-38.13080360867914
1739209690.8052778;-45.120503652039325
1739209690.8052812;-45.120503652039325
1739209690.8052843;-35.57807855764607
1739209690.8052876;-38.13080360867914
1739209690.8052907;-45.120503652039325
1739209690.805294;-38.13080360867914
1739209690.8052971;-38.13080360867914
1739209690.8053005;-45.120503652039325
1739209690.8053036;-38.13080360867914
1739209690.805307;-38.13080360867914
1739209690.8053102;-38.13080360867914
1739209690.8053133;-38.13080360867914
1739209690.8053167;-45.120503652039325
1739209690.8053198;-27.267205301931607
1739209690.8053231;-38.13080360867914
1739209690.8053262;-45.120503652039325
1739209690.8053296;-38.13080360867914
1739209690.8053327;-38.13080360867914
1739209690.805336;-35.57807855764607
1739209690.805339;-32.816014438256545
1739209690.8053424;-45.120503652039325
1739209690.8053455;-33.981070128970906
1739209690.8053489;-33.981070128970906
1739209690.805352;-38.13080360867914
1739209690.8053553;-45.120503652039325
1739209690.8053584;-38.13080360867914
1739209690.8053617;-45.120503652039325
1739209690.8053648;-38.13080360867914
1739209690.8053682;-45.120503652039325
1739209690.8053713;-38.13080360867914
1739209690.8053746;-38.13080360867914
1739209690.8053777;-45.120503652039325
1739209690.805381;-35.57807855764607
1739209690.8053842;-38.13080360867914
1739209690.8053875;-45.120503652039325
1739209690.8053908;-45.120503652039325
1739209690.805394;-45.120503652039325
1739209690.8053973;-30.49652367304973
1739209690.8054004;-38.13080360867914
1739209690.8054037;-38.13080360867914
1739209690.8054068;-38.13080360867914
1739209690.8054101;-45.120503652039325
1739209690.8054132;-38.13080360867914
1739209690.8054166;-45.120503652039325
1739209690.8054197;-45.120503652039325
1739209690.805423;-31.141103565318915
1739209690.8054261;-33.981070128970906
1739209690.8054295;-45.120503652039325
1739209690.8054326;-38.13080360867914
1739209690.805436;-45.120503652039325
1739209690.805439;-45.120503652039325
1739209690.8054423;-33.981070128970906
1739209690.8054454;-45.120503652039325
1739209690.8054488;-38.13080360867914
1739209690.8054519;-38.13080360867914
1739209690.8054552;-38.13080360867914
1739209690.8054583;-45.120503652039325
1739209690.8054616;-38.13080360867914
1739209690.8054647;-38.13080360867914
1739209690.805468;-38.13080360867914
1739209690.8054714;-45.120503652039325
1739209690.8054745;-45.120503652039325
1739209690.8054779;-38.13080360867914
1739209690.805481;-38.13080360867914
1739209690.8054843;-45.120503652039325
1739209690.8054874;-45.120503652039325
1739209690.8054907;-35.57807855764607
1739209690.8054938;-38.13080360867914
1739209690.8054972;-45.120503652039325
1739209690.8055003;-38.13080360867914
1739209690.8055036;-38.13080360867914
1739209690.8055067;-38.13080360867914
1739209690.80551;-45.120503652039325
1739209690.8055131;-38.13080360867914
1739209690.8055165;-45.120503652039325
1739209690.8055196;-45.120503652039325
1739209690.805523;-45.120503652039325
1739209690.805526;-38.13080360867914
1739209690.8055294;-38.13080360867914
1739209690.8055325;-45.120503652039325
1739209690.8055358;-45.120503652039325
1739209690.805539;-45.120503652039325
1739209690.8055422;-35.57807855764607
1739209690.8055456;-38.13080360867914
1739209690.8055487;-45.120503652039325
1739209690.805552;-38.13080360867914
1739209690.805555;-45.120503652039325
1739209690.8055584;-45.120503652039325
1739209690.8055615;-38.13080360867914
1739209690.8055649;-38.13080360867914
1739209690.805568;-45.120503652039325
1739209690.8055713;-33.981070128970906
1739209690.8055744;-45.120503652039325
1739209690.8055778;-45.120503652039325
1739209690.8055809;-45.120503652039325
1739209690.8055842;-45.120503652039325
1739209690.8055873;-45.120503652039325
1739209690.8055906;-38.13080360867914
1739209690.8055937;-38.13080360867914
1739209690.805597;-38.13080360867914
1739209690.8056002;-45.120503652039325
1739209690.8056035;-38.13080360867914
1739209690.8056066;-30.49652367304973
1739209690.80561;-32.816014438256545
1739209690.805613;-45.120503652039325
1739209690.8056164;-45.120503652039325
1739209690.8056195;-31.141103565318893
