CAN Message; 0x77:7fa1c2b96419a932
1739209774.3286746;-45.120503652039325
1739209774.3286915;-38.13080360867914
1739209774.3287082;-45.120503652039325
1739209774.328725;-45.120503652039325
1739209774.3287418;-33.981070128970906
1739209774.3287587;-32.816014438256545
1739209774.3287754;-38.13080360867914
1739209774.3287923;-38.13080360867914
1739209774.328809;-35.57807855764607
1739209774.328826;-45.120503652039325
1739209774.3288426;-45.120503652039325
1739209774.3288596;-38.13080360867914
1739209774.3288765;-38.13080360867914
1739209774.3288932;-38.13080360867914
1739209774.32891;-38.13080360867914
1739209774.3289268;-45.120503652039325
1739209774.3289437;-38.13080360867914
1739209774.3289604;-38.13080360867914
1739209774.3289773;-38.13080360867914
1739209774.328994;-33.981070128970906
1739209774.329011;-32.816014438256545
1739209774.3290277;-35.57807855764607
1739209774.3290446;-38.13080360867914
1739209774.3290613;-35.57807855764607
1739209774.3290782;-33.981070128970906
1739209774.329095;-45.120503652039325
1739209774.3291118;-33.981070128970906
1739209774.3291287;-38.13080360867914
1739209774.3291454;-45.120503652039325
1739209774.3291624;-45.120503652039325
1739209774.329179;-38.13080360867914
1739209774.329196;-45.120503652039325
1739209774.3292127;-38.13080360867914
1739209774.3292296;-38.13080360867914
1739209774.3292463;-45.120503652039325
1739209774.3292632;-32.816014438256545
1739209774.32928;-33.981070128970906
1739209774.3292968;-45.120503652039325
1739209774.3293135;-45.120503652039325
1739209774.3293304;-38.13080360867914
1739209774.3293471;-35.57807855764607
1739209774.329364;-45.120503652039325
1739209774.329381;-38.13080360867914
1739209774.3293977;-45.120503652039325
1739209774.3294146;-38.13080360867914
1739209774.3294313;-45.120503652039325
1739209774.3294482;-45.120503652039325
1739209774.329465;-38.13080360867914
1739209774.3294818;-45.120503652039325
1739209774.3294985;-45.120503652039325
1739209774.3295155;-45.120503652039325
1739209774.3295321;-32.816014438256545
1739209774.329549;-45.120503652039325
1739209774.3295658;-45.120503652039325
1739209774.3295827;-38.13080360867914
1739209774.3295994;-35.57807855764607
1739209774.3296163;-45.120503652039325
1739209774.329633;-45.120503652039325
1739209774.32965;-38.13080360867914
1739209774.3296669;-38.13080360867914
1739209774.3296835;-35.57807855764607
1739209774.3297005;-38.13080360867914
1739209774.3297172;-38.13080360867914
1739209774.329734;-38.13080360867914
1739209774.3297508;-33.981070128970906
1739209774.3297677;-45.120503652039325
1739209774.3297844;-45.120503652039325
1739209774.3298013;-38.13080360867914
1739209774.329818;-45.120503652039325
1739209774.329835;-45.120503652039325
1739209774.3298516;-38.13080360867914
1739209774.3298686;-45.120503652039325
1739209774.3298852;-45.120503652039325
1739209774.3299022;-45.120503652039325
1739209774.3299189;-33.981070128970906
1739209774.3299358;-38.13080360867914
1739209774.3299527;-31.141103565318893
1739209774.3299694;-31.141103565318915
1739209774.3299863;-45.120503652039325
1739209774.330003;-35.57807855764607
1739209774.33002;-33.981070128970906
1739209774.3300366;-45.120503652039325
1739209774.3300536;-45.120503652039325
1739209774.3300703;-38.13080360867914
1739209774.3300872;-38.13080360867914
1739209774.3301039;-45.120503652039325
1739209774.3301208;-33.981070128970906
1739209774.3301375;-38.13080360867914
1739209774.3301544;-45.120503652039325
1739209774.330171;-45.120503652039325
1739209774.330188;-45.120503652039325
1739209774.330205;-45.120503652039325
1739209774.3302217;-38.13080360867914
1739209774.3302386;-45.120503652039325
1739209774.3302553;-38.13080360867914
1739209774.3302722;-38.13080360867914
1739209774.330289;-38.13080360867914
1739209774.3303058;-38.13080360867914
1739209774.3303225;-45.120503652039325
1739209774.3303394;-38.13080360867914
1739209774.3303561;-38.13080360867914
1739209774.330373;-45.120503652039325
1739209774.3303897;-45.120503652039325
1739209774.3304067;-35.57807855764607
1739209774.3304234;-38.13080360867914
1739209774.3304403;-45.120503652039325
1739209774.3304572;-38.13080360867914
1739209774.330474;-45.120503652039325
1739209774.3304908;-38.13080360867914
1739209774.3305075;-33.981070128970956
1739209774.3305244;-38.13080360867914
1739209774.3305411;-35.57807855764607
1739209774.330558;-38.13080360867914
1739209774.3305748;-45.120503652039325
1739209774.3305917;-38.13080360867914
1739209774.3306084;-38.13080360867914
1739209774.3306253;-45.120503652039325
1739209774.330642;-25.826314394896354
1739209774.330659;-35.57807855764607
1739209774.3306756;-45.120503652039325
1739209774.3306925;-38.13080360867914
1739209774.3307092;-32.816014438256545
1739209774.3307261;-38.13080360867914
1739209774.330743;-45.120503652039325
1739209774.3307598;-45.120503652039325
1739209774.3307767;-38.13080360867914
1739209774.3307934;-45.120503652039325
1739209774.3308103;-45.120503652039325
1739209774.330827;-45.120503652039325
1739209774.330844;-45.120503652039325
1739209774.3308606;-45.120503652039325
1739209774.3308775;-45.120503652039325
1739209774.3308942;-35.57807855764607
1739209774.3309112;-32.816014438256545
1739209774.3309278;-45.120503652039325
1739209774.3309448;-45.120503652039325
1739209774.3309615;-38.13080360867914
1739209774.3309784;-38.13080360867914
1739209774.330995;-45.120503652039325
1739209774.331012;-45.120503652039325
1739209774.331029;-45.120503652039325
1739209774.3310456;-45.120503652039325
1739209774.3310626;-45.120503652039325
1739209774.3310792;-45.120503652039325
1739209774.3310962;-38.13080360867914
1739209774.3311129;-38.13080360867914
1739209774.3311298;-38.13080360867914
1739209774.3311465;-45.120503652039325
1739209774.3311634;-33.981070128970906
1739209774.33118;-45.120503652039325
1739209774.331197;-45.120503652039325
1739209774.3312137;-38.13080360867914
1739209774.3312306;-38.13080360867914
1739209774.3312473;-38.13080360867914
1739209774.3312643;-38.13080360867914
1739209774.3312812;-38.13080360867914
1739209774.3312979;-38.13080360867914
1739209774.3313148;-29.438486411369333
1739209774.3313315;-35.57807855764607
1739209774.3313484;-45.120503652039325
1739209774.331365;-35.57807855764607
1739209774.331382;-35.57807855764607
1739209774.3313987;-38.13080360867914
1739209774.3314157;-45.120503652039325
1739209774.3314323;-33.981070128970906
1739209774.3314493;-45.120503652039325
1739209774.331466;-45.120503652039325
1739209774.331483;-38.13080360867914
1739209774.3314996;-45.120503652039325
1739209774.3315165;-45.120503652039325
1739209774.3315334;-38.13080360867914
1739209774.3315501;-35.57807855764607
1739209774.331567;-38.13080360867914
1739209774.3315837;-38.13080360867914
1739209774.3316007;-38.13080360867914
1739209774.3316174;-38.13080360867914
1739209774.3316343;-38.13080360867914
1739209774.331651;-45.120503652039325
1739209774.331668;-38.13080360867914
1739209774.3316846;-38.13080360867914
1739209774.3317015;-45.120503652039325
1739209774.3317182;-45.120503652039325
1739209774.3317351;-45.120503652039325
1739209774.3317518;-35.57807855764607
1739209774.3317688;-45.120503652039325
1739209774.3317854;-38.13080360867914
1739209774.3318024;-35.57807855764607
1739209774.3318193;-35.57807855764607
1739209774.331836;-35.57807855764607
1739209774.331853;-45.120503652039325
1739209774.3318696;-45.120503652039325
1739209774.3318865;-35.57807855764607
1739209774.3319032;-38.13080360867914
1739209774.3319201;-45.120503652039325
1739209774.3319368;-45.120503652039325
1739209774.3319538;-38.13080360867914
1739209774.3319705;-38.13080360867914
1739209774.3319874;-32.816014438256545
1739209774.332004;-35.57807855764607
1739209774.332021;-38.13080360867914
1739209774.3320377;-38.13080360867914
1739209774.3320546;-33.981070128970906
1739209774.3320713;-33.981070128970906
1739209774.3320882;-38.13080360867914
1739209774.3321052;-33.981070128970906
1739209774.3321218;-45.120503652039325
1739209774.3321388;-45.120503652039325
1739209774.3321555;-32.816014438256545
1739209774.3321724;-35.57807855764607
1739209774.332189;-38.13080360867914
1739209774.332206;-45.120503652039325
1739209774.3322227;-45.120503652039325
1739209774.3322396;-45.120503652039325
1739209774.3322563;-45.120503652039325
1739209774.3322732;-45.120503652039325
1739209774.33229;-45.120503652039325
1739209774.3323069;-45.120503652039325
1739209774.3323236;-45.120503652039325
1739209774.3323405;-45.120503652039325
1739209774.3323574;-45.120503652039325
1739209774.332374;-45.120503652039325
1739209774.332391;-33.981070128970906
1739209774.3324077;-38.13080360867914
1739209774.3324246;-45.120503652039325
1739209774.3324413;-38.13080360867914
1739209774.3324583;-38.13080360867914
1739209774.332475;-33.981070128970906
1739209774.3324919;-45.120503652039325
1739209774.3325086;-38.13080360867914
1739209774.3325255;-45.120503652039325
1739209774.3325422;-38.13080360867914
1739209774.332559;-45.120503652039325
1739209774.3325758;-38.13080360867914
1739209774.3325927;-38.13080360867914
1739209774.3326097;-45.120503652039325
1739209774.3326263;-45.120503652039325
1739209774.3326433;-45.120503652039325
1739209774.33266;-45.120503652039325
1739209774.332677;-33.981070128970906
1739209774.3326936;-31.141103565318915
1739209774.3327105;-38.13080360867914
1739209774.3327272;-45.120503652039325
1739209774.3327441;-38.13080360867914
1739209774.3327608;-38.13080360867914
1739209774.3327777;-33.981070128970906
1739209774.3327944;-45.120503652039325
1739209774.3328114;-45.120503652039325
1739209774.332828;-32.816014438256545
1739209774.332845;-33.981070128970906
1739209774.3328617;-35.57807855764607
1739209774.3328786;-38.13080360867914
1739209774.3328955;-45.120503652039325
1739209774.3329122;-38.13080360867914
1739209774.3329291;-45.120503652039325
1739209774.3329458;-38.13080360867914
1739209774.3329628;-38.13080360867914
1739209774.3329794;-45.120503652039325
1739209774.3329964;-45.120503652039325
1739209774.333013;-33.981070128970906
1739209774.33303;-38.13080360867914
1739209774.3330467;-45.120503652039325
1739209774.3330636;-45.120503652039325
1739209774.3330803;-31.141103565318915
1739209774.3330972;-31.141103565318915
1739209774.333114;-38.13080360867914
1739209774.3331308;-38.13080360867914
1739209774.3331475;-35.57807855764607
1739209774.3331645;-38.13080360867914
1739209774.3331814;-45.120503652039325
1739209774.333198;-33.981070128970906
1739209774.333215;-38.13080360867914
1739209774.3332317;-38.13080360867914
1739209774.3332486;-33.981070128970906
1739209774.3332653;-38.13080360867914
1739209774.3332822;-38.13080360867914
1739209774.333299;-45.120503652039325
1739209774.3333158;-38.13080360867914
1739209774.3333325;-38.13080360867914
1739209774.3333495;-32.816014438256545
1739209774.3333662;-28.58837851428586
1739209774.333383;-38.13080360867914
1739209774.3333998;-45.120503652039325
1739209774.3334167;-38.13080360867914
1739209774.3334336;-38.13080360867914
1739209774.3334503;-38.13080360867914
1739209774.3334672;-45.120503652039325
1739209774.333484;-45.120503652039325
1739209774.3335009;-45.120503652039325
1739209774.3335176;-38.13080360867914
1739209774.3335345;-45.120503652039325
1739209774.3335512;-45.120503652039325
1739209774.333568;-45.120503652039325
1739209774.3335848;-45.120503652039325
1739209774.3336017;-45.120503652039325
1739209774.3336184;-45.120503652039325
1739209774.3336353;-45.120503652039325
1739209774.333652;-38.13080360867914
1739209774.333669;-38.13080360867914
1739209774.3336859;-35.57807855764607
1739209774.3337026;-35.57807855764607
1739209774.3337195;-38.13080360867914
1739209774.3337362;-45.120503652039325
1739209774.333753;-38.13080360867914
1739209774.3337698;-29.438486411369333
1739209774.3337867;-45.120503652039325
1739209774.3338034;-45.120503652039325
1739209774.3338203;-38.13080360867914
1739209774.333837;-38.13080360867914
1739209774.333854;-45.120503652039325
1739209774.3338706;-38.13080360867914
1739209774.3338876;-38.13080360867914
1739209774.3339043;-38.13080360867914
1739209774.3339212;-45.120503652039325
1739209774.333938;-45.120503652039325
1739209774.3339548;-38.13080360867914
1739209774.3339717;-45.120503652039325
1739209774.3339884;-38.13080360867914
1739209774.3340054;-38.13080360867914
1739209774.334022;-35.57807855764607
1739209774.334039;-26.991370085610736
1739209774.3340557;-35.57807855764607
1739209774.3340726;-38.13080360867914
1739209774.3340893;-45.120503652039325
1739209774.3341062;-45.120503652039325
1739209774.334123;-45.120503652039325
1739209774.3341398;-45.120503652039325
1739209774.3341565;-45.120503652039325
1739209774.3341734;-45.120503652039325
1739209774.3341901;-45.120503652039325
1739209774.334207;-38.13080360867914
1739209774.3342237;-38.13080360867914
1739209774.3342407;-35.57807855764607
1739209774.3342576;-38.13080360867914
1739209774.3342743;-38.13080360867914
1739209774.3342912;-38.13080360867914
1739209774.334308;-35.57807855764607
1739209774.3343248;-33.981070128970906
1739209774.3343415;-45.120503652039325
1739209774.3343585;-38.13080360867914
1739209774.3343751;-38.13080360867914
1739209774.334392;-38.13080360867914
1739209774.3344088;-45.120503652039325
1739209774.3344257;-38.13080360867914
1739209774.3344424;-32.816014438256545
1739209774.3344593;-33.981070128970906
1739209774.334476;-45.120503652039325
1739209774.334493;-45.120503652039325
1739209774.3345098;-29.438486411369333
1739209774.3345265;-35.57807855764607
1739209774.3345435;-45.120503652039325
1739209774.3345602;-45.120503652039325
1739209774.334577;-45.120503652039325
1739209774.3345938;-45.120503652039325
1739209774.3346107;-45.120503652039325
1739209774.3346274;-45.120503652039325
1739209774.3346443;-45.120503652039325
1739209774.334661;-33.981070128970906
1739209774.334678;-45.120503652039325
1739209774.3346946;-45.120503652039325
1739209774.3347116;-32.816014438256545
1739209774.3347282;-38.13080360867914
1739209774.3347452;-45.120503652039325
1739209774.334762;-45.120503652039325
1739209774.3347788;-35.57807855764607
1739209774.3347957;-38.13080360867914
1739209774.3348124;-45.120503652039325
1739209774.3348293;-38.13080360867914
1739209774.334846;-45.120503652039325
1739209774.334863;-45.120503652039325
1739209774.3348796;-38.13080360867914
1739209774.3348966;-45.120503652039325
1739209774.3349133;-45.120503652039325
1739209774.3349302;-38.13080360867914
1739209774.3349469;-45.120503652039325
1739209774.3349638;-38.13080360867914
1739209774.3349805;-45.120503652039325
1739209774.3349974;-45.120503652039325
1739209774.335014;-45.120503652039325
1739209774.335031;-38.13080360867914
1739209774.335048;-45.120503652039325
1739209774.3350646;-45.120503652039325
1739209774.3350816;-32.816014438256545
1739209774.3350983;-38.13080360867914
1739209774.3351152;-38.13080360867914
1739209774.335132;-38.13080360867914
1739209774.3351488;-35.57807855764607
1739209774.3351655;-38.13080360867914
1739209774.3351824;-45.120503652039325
1739209774.335199;-33.981070128970906
1739209774.335216;-38.13080360867914
1739209774.3352327;-38.13080360867914
1739209774.3352497;-38.13080360867914
1739209774.3352664;-38.13080360867914
1739209774.3352833;-38.13080360867914
1739209774.3353;-33.981070128970906
1739209774.335317;-45.120503652039325
1739209774.3353338;-45.120503652039325
1739209774.3353505;-35.57807855764607
1739209774.3353674;-45.120503652039325
1739209774.3353841;-38.13080360867914
1739209774.335401;-33.981070128970906
1739209774.3354177;-45.120503652039325
1739209774.3354347;-45.120503652039325
1739209774.3354514;-45.120503652039325
1739209774.3354683;-38.13080360867914
1739209774.335485;-45.120503652039325
1739209774.335502;-38.13080360867914
1739209774.3355186;-45.120503652039325
1739209774.3355355;-45.120503652039325
1739209774.3355522;-35.57807855764607
1739209774.3355691;-38.13080360867914
1739209774.335586;-45.120503652039325
1739209774.3356028;-33.981070128970906
1739209774.3356197;-45.120503652039325
1739209774.3356364;-38.13080360867914
1739209774.3356533;-32.816014438256545
1739209774.33567;-33.981070128970906
1739209774.335687;-45.120503652039325
1739209774.3357036;-38.13080360867914
1739209774.3357205;-35.57807855764607
1739209774.3357372;-45.120503652039325
1739209774.3357542;-38.13080360867914
1739209774.3357708;-38.13080360867914
1739209774.3357878;-45.120503652039325
1739209774.3358045;-28.992665084841942
1739209774.3358214;-38.13080360867914
1739209774.3358383;-45.120503652039325
1739209774.335855;-32.816014438256545
1739209774.335872;-38.13080360867914
1739209774.3358886;-45.120503652039325
1739209774.3359056;-45.120503652039325
1739209774.3359222;-35.57807855764607
1739209774.3359392;-31.141103565318915
1739209774.3359559;-45.120503652039325
1739209774.3359728;-38.13080360867914
1739209774.3359895;-38.13080360867914
1739209774.3360064;-38.13080360867914
1739209774.336023;-45.120503652039325
1739209774.33604;-38.13080360867914
1739209774.3360567;-32.816014438256545
1739209774.3360736;-38.13080360867914
1739209774.3360903;-45.120503652039325
1739209774.3361073;-38.13080360867914
1739209774.3361242;-45.120503652039325
1739209774.3361409;-38.13080360867914
1739209774.3361578;-38.13080360867914
1739209774.3361745;-38.13080360867914
1739209774.3361914;-45.120503652039325
1739209774.336208;-31.141103565318915
1739209774.336225;-33.981070128970906
1739209774.3362417;-45.120503652039325
1739209774.3362586;-38.13080360867914
1739209774.3362753;-33.981070128970906
1739209774.3362923;-38.13080360867914
1739209774.336309;-45.120503652039325
1739209774.336326;-38.13080360867914
1739209774.3363426;-38.13080360867914
1739209774.3363595;-35.57807855764607
1739209774.3363762;-33.981070128970906
1739209774.336393;-45.120503652039325
1739209774.33641;-38.13080360867914
1739209774.3364267;-38.13080360867914
1739209774.3364437;-45.120503652039325
1739209774.3364604;-38.13080360867914
1739209774.3364773;-38.13080360867914
1739209774.336494;-45.120503652039325
1739209774.336511;-38.13080360867914
1739209774.3365276;-32.816014438256545
1739209774.3365445;-38.13080360867914
1739209774.3365612;-45.120503652039325
1739209774.3365781;-45.120503652039325
1739209774.3365948;-45.120503652039325
1739209774.3366117;-38.13080360867914
1739209774.3366284;-38.13080360867914
1739209774.3366454;-45.120503652039325
1739209774.3366623;-38.13080360867914
1739209774.336679;-38.13080360867914
1739209774.336696;-45.120503652039325
1739209774.3367126;-45.120503652039325
1739209774.3367295;-35.57807855764607
1739209774.3367462;-38.13080360867914
1739209774.3367631;-45.120503652039325
1739209774.3367798;-35.57807855764607
1739209774.3367968;-32.816014438256545
1739209774.3368134;-38.13080360867914
1739209774.3368304;-38.13080360867914
1739209774.336847;-38.13080360867914
1739209774.336864;-35.57807855764607
1739209774.3368807;-38.13080360867914
1739209774.3368976;-38.13080360867914
1739209774.3369145;-38.13080360867914
1739209774.3369312;-35.57807855764607
1739209774.3369482;-33.981070128970906
1739209774.3369648;-45.120503652039325
1739209774.3369818;-45.120503652039325
1739209774.3369985;-45.120503652039325
1739209774.3370154;-45.120503652039325
1739209774.337032;-45.120503652039325
1739209774.337049;-45.120503652039325
1739209774.3370657;-38.13080360867914
1739209774.3370826;-45.120503652039325
1739209774.3370993;-45.120503652039325
1739209774.3371162;-38.13080360867914
1739209774.337133;-35.57807855764607
1739209774.3371499;-38.13080360867914
1739209774.3371665;-38.13080360867914
1739209774.3371835;-38.13080360867914
1739209774.3372004;-35.57807855764607
1739209774.337217;-38.13080360867914
1739209774.337234;-45.120503652039325
1739209774.3372507;-38.13080360867914
1739209774.3372676;-38.13080360867914
1739209774.3372843;-33.981070128970906
1739209774.3373013;-38.13080360867914
1739209774.337318;-35.57807855764607
1739209774.3373349;-35.57807855764607
1739209774.3373516;-38.13080360867914
1739209774.3373685;-33.981070128970906
1739209774.3373852;-45.120503652039325
1739209774.337402;-38.13080360867914
1739209774.3374188;-38.13080360867914
1739209774.3374357;-33.981070128970906
1739209774.3374524;-32.816014438256545
1739209774.3374693;-32.816014438256545
1739209774.3374863;-33.981070128970906
1739209774.337503;-45.120503652039325
1739209774.33752;-38.13080360867914
1739209774.3375366;-38.13080360867914
1739209774.3375535;-38.13080360867914
1739209774.3375702;-45.120503652039325
1739209774.337587;-45.120503652039325
1739209774.3376038;-38.13080360867914
1739209774.3376207;-45.120503652039325
1739209774.3376374;-45.120503652039325
1739209774.3376544;-45.120503652039325
1739209774.337671;-35.57807855764607
1739209774.337688;-45.120503652039325
1739209774.3377047;-38.13080360867914
1739209774.3377216;-35.57807855764607
1739209774.3377385;-35.57807855764607
1739209774.3377552;-38.13080360867914
1739209774.3377721;-38.13080360867914
1739209774.3377888;-35.57807855764607
1739209774.3378057;-38.13080360867914
1739209774.3378224;-38.13080360867914
1739209774.3378394;-45.120503652039325
1739209774.337856;-45.120503652039325
1739209774.337873;-45.120503652039325
1739209774.3378897;-38.13080360867914
1739209774.3379066;-45.120503652039325
1739209774.3379233;-45.120503652039325
1739209774.3379402;-35.57807855764607
1739209774.337957;-45.120503652039325
1739209774.3379738;-38.13080360867914
1739209774.3379908;-38.13080360867914
1739209774.3380075;-45.120503652039325
1739209774.3380244;-45.120503652039325
1739209774.338041;-38.13080360867914
1739209774.338058;-45.120503652039325
1739209774.3380747;-45.120503652039325
1739209774.3380916;-38.13080360867914
1739209774.3381083;-38.13080360867914
1739209774.3381252;-28.992665084841942
1739209774.338142;-38.13080360867914
1739209774.3381588;-38.13080360867914
1739209774.3381755;-45.120503652039325
1739209774.3381925;-33.981070128970906
1739209774.3382092;-45.120503652039325
1739209774.338226;-45.120503652039325
1739209774.3382428;-38.13080360867914
1739209774.3382597;-38.13080360867914
1739209774.3382766;-38.13080360867914
1739209774.3382933;-38.13080360867914
1739209774.3383102;-38.13080360867914
1739209774.338327;-38.13080360867914
1739209774.3383439;-45.120503652039325
1739209774.3383605;-38.13080360867914
1739209774.3383775;-32.816014438256545
1739209774.3383942;-31.141103565318915
1739209774.338411;-45.120503652039325
1739209774.3384278;-38.13080360867914
1739209774.3384447;-35.57807855764607
1739209774.3384614;-38.13080360867914
1739209774.3384783;-45.120503652039325
1739209774.338495;-38.13080360867914
1739209774.338512;-45.120503652039325
1739209774.3385286;-33.981070128970906
1739209774.3385456;-45.120503652039325
1739209774.3385625;-45.120503652039325
1739209774.3385792;-45.120503652039325
1739209774.338596;-38.13080360867914
1739209774.3386128;-45.120503652039325
1739209774.3386297;-45.120503652039325
1739209774.3386464;-45.120503652039325
1739209774.3386633;-28.58837851428586
1739209774.33868;-45.120503652039325
1739209774.338697;-45.120503652039325
1739209774.3387136;-45.120503652039325
1739209774.3387306;-45.120503652039325
1739209774.3387473;-45.120503652039325
1739209774.3387642;-38.13080360867914
1739209774.3387809;-45.120503652039325
1739209774.3387978;-31.141103565318915
1739209774.3388147;-38.13080360867914
1739209774.3388314;-38.13080360867914
1739209774.3388484;-45.120503652039325
1739209774.338865;-38.13080360867914
1739209774.338882;-38.13080360867914
1739209774.3388987;-45.120503652039325
1739209774.3389156;-45.120503652039325
1739209774.3389323;-38.13080360867914
1739209774.3389492;-35.57807855764607
1739209774.338966;-38.13080360867914
1739209774.3389828;-45.120503652039325
1739209774.3389995;-45.120503652039325
1739209774.3390164;-38.13080360867914
1739209774.3390331;-45.120503652039325
1739209774.33905;-38.13080360867914
1739209774.339067;-33.981070128970906
1739209774.3390837;-35.57807855764607
1739209774.3391006;-38.13080360867914
1739209774.3391173;-45.120503652039325
1739209774.3391342;-33.981070128970906
1739209774.339151;-32.816014438256545
1739209774.3391678;-33.981070128970906
1739209774.3391845;-45.120503652039325
1739209774.3392015;-45.120503652039325
1739209774.3392181;-38.13080360867914
1739209774.339235;-38.13080360867914
1739209774.3392518;-45.120503652039325
1739209774.3392687;-38.13080360867914
1739209774.3392854;-35.57807855764607
1739209774.3393023;-45.120503652039325
1739209774.339319;-45.120503652039325
1739209774.339336;-33.981070128970906
1739209774.3393402;-38.13080360867914
1739209774.3393445;-45.120503652039325
1739209774.3393488;-38.13080360867914
1739209774.339353;-38.13080360867914
1739209774.3393574;-45.120503652039325
1739209774.3393617;-45.120503652039325
1739209774.339366;-45.120503652039325
1739209774.3393703;-38.13080360867914
1739209774.3393745;-45.120503652039325
1739209774.3393788;-38.13080360867914
1739209774.3393831;-35.57807855764607
1739209774.3393872;-38.13080360867914
1739209774.3393915;-35.57807855764607
1739209774.3393958;-38.13080360867914
1739209774.3394;-35.57807855764607
1739209774.3394043;-38.13080360867914
1739209774.3394086;-45.120503652039325
1739209774.339413;-45.120503652039325
1739209774.3394172;-45.120503652039325
1739209774.3394215;-45.120503652039325
1739209774.3394258;-45.120503652039325
1739209774.33943;-45.120503652039325
1739209774.3394344;-45.120503652039325
1739209774.3394387;-38.13080360867914
1739209774.339443;-45.120503652039325
1739209774.3394473;-45.120503652039325
1739209774.3394516;-35.57807855764607
1739209774.3394558;-35.57807855764607
1739209774.3394601;-45.120503652039325
1739209774.3394644;-45.120503652039325
1739209774.3394687;-32.816014438256545
1739209774.339473;-45.120503652039325
1739209774.3394773;-35.57807855764607
1739209774.3394814;-35.57807855764607
1739209774.3394856;-35.57807855764607
1739209774.33949;-38.13080360867914
1739209774.3394942;-38.13080360867914
1739209774.3394985;-35.57807855764607
1739209774.3395028;-38.13080360867914
1739209774.339507;-38.13080360867914
1739209774.3395114;-45.120503652039325
1739209774.3395157;-45.120503652039325
1739209774.33952;-45.120503652039325
1739209774.3395243;-45.120503652039325
1739209774.3395286;-45.120503652039325
1739209774.3395329;-45.120503652039325
1739209774.3395371;-45.120503652039325
1739209774.3395414;-38.13080360867914
1739209774.3395457;-38.13080360867914
1739209774.33955;-38.13080360867914
1739209774.3395543;-45.120503652039325
1739209774.3395586;-38.13080360867914
1739209774.339563;-32.816014438256545
1739209774.3395672;-38.13080360867914
1739209774.3395715;-45.120503652039325
1739209774.3395755;-38.13080360867914
1739209774.3395798;-35.57807855764607
1739209774.339584;-38.13080360867914
1739209774.3395884;-45.120503652039325
1739209774.3395927;-45.120503652039325
1739209774.339597;-38.13080360867914
1739209774.3396013;-38.13080360867914
1739209774.3396056;-45.120503652039325
1739209774.3396099;-38.13080360867914
1739209774.3396142;-38.13080360867914
1739209774.3396184;-45.120503652039325
1739209774.3396227;-38.13080360867914
1739209774.339627;-38.13080360867914
1739209774.3396313;-35.57807855764607
1739209774.3396356;-38.13080360867914
1739209774.33964;-45.120503652039325
1739209774.3396442;-45.120503652039325
1739209774.3396485;-27.8777449560314
1739209774.3396528;-32.816014438256545
1739209774.339657;-45.120503652039325
1739209774.3396614;-38.13080360867914
1739209774.3396657;-35.57807855764607
1739209774.3396697;-38.13080360867914
1739209774.339674;-45.120503652039325
1739209774.3396783;-45.120503652039325
1739209774.3396826;-45.120503652039325
1739209774.3396869;-45.120503652039325
1739209774.3396912;-38.13080360867914
1739209774.3396955;-45.120503652039325
1739209774.3396997;-45.120503652039325
1739209774.339704;-45.120503652039325
1739209774.3397083;-38.13080360867914
1739209774.3397126;-38.13080360867914
1739209774.339717;-45.120503652039325
1739209774.3397212;-45.120503652039325
1739209774.3397255;-45.120503652039325
1739209774.3397298;-45.120503652039325
1739209774.339734;-45.120503652039325
1739209774.3397384;-38.13080360867914
1739209774.3397427;-38.13080360867914
1739209774.339747;-38.13080360867914
1739209774.3397512;-32.816014438256545
1739209774.3397555;-30.49652367304973
1739209774.3397598;-38.13080360867914
1739209774.339764;-45.120503652039325
1739209774.3397682;-38.13080360867914
1739209774.3397725;-35.57807855764607
1739209774.3397768;-38.13080360867914
1739209774.339781;-35.57807855764607
1739209774.3397853;-38.13080360867914
1739209774.3397896;-35.57807855764607
1739209774.339794;-38.13080360867914
1739209774.3397982;-38.13080360867914
1739209774.3398025;-32.816014438256545
1739209774.3398068;-35.57807855764607
1739209774.339811;-35.57807855764607
1739209774.3398154;-38.13080360867914
1739209774.3398197;-38.13080360867914
1739209774.339824;-33.981070128970906
1739209774.3398283;-33.981070128970906
1739209774.3398325;-45.120503652039325
1739209774.3398368;-45.120503652039325
1739209774.3398411;-45.120503652039325
1739209774.3398454;-38.13080360867914
1739209774.3398497;-38.13080360867914
1739209774.339854;-38.13080360867914
1739209774.3398583;-35.57807855764607
1739209774.3398623;-45.120503652039325
1739209774.3398666;-45.120503652039325
1739209774.339871;-35.57807855764607
1739209774.3398752;-35.57807855764607
1739209774.3398795;-45.120503652039325
1739209774.3398838;-45.120503652039325
1739209774.339888;-33.981070128970906
1739209774.3398924;-45.120503652039325
1739209774.3398967;-45.120503652039325
1739209774.339901;-38.13080360867914
1739209774.3399053;-38.13080360867914
1739209774.3399096;-45.120503652039325
1739209774.3399138;-45.120503652039325
1739209774.3399181;-38.13080360867914
1739209774.3399224;-35.57807855764607
1739209774.3399267;-33.981070128970906
1739209774.339931;-45.120503652039325
1739209774.3399353;-38.13080360867914
1739209774.3399396;-45.120503652039325
1739209774.339944;-38.13080360867914
1739209774.3399482;-38.13080360867914
1739209774.3399525;-45.120503652039325
1739209774.3399565;-35.57807855764607
1739209774.3399608;-38.13080360867914
1739209774.339965;-45.120503652039325
1739209774.3399694;-45.120503652039325
1739209774.3399737;-45.120503652039325
1739209774.339978;-45.120503652039325
1739209774.3399823;-45.120503652039325
1739209774.3399866;-45.120503652039325
