CAN Message; 0x77:3247a0842a92bf54
Timestamp;Amplitude
1739209878.9671688;-35.57807855764607
1739209878.9671724;-38.13080360867914
1739209878.967176;-38.13080360867914
1739209878.9671795;-45.120503652039325
1739209878.967183;-45.120503652039325
1739209878.9671867;-45.120503652039325
1739209878.9671903;-45.120503652039325
1739209878.967194;-45.120503652039325
1739209878.9671977;-38.13080360867914
1739209878.9672012;-35.57807855764607
1739209878.9672048;-35.57807855764607
1739209878.9672084;-35.57807855764607
1739209878.967212;-45.120503652039325
1739209878.9672155;-45.120503652039325
1739209878.9672194;-45.120503652039325
1739209878.967223;-35.57807855764607
1739209878.9672265;-45.120503652039325
1739209878.96723;-45.120503652039325
1739209878.9672337;-45.120503652039325
1739209878.9672372;-35.57807855764607
1739209878.9672408;-38.13080360867914
1739209878.9672446;-38.13080360867914
1739209878.9672482;-38.13080360867914
1739209878.9672518;-45.120503652039325
1739209878.9672554;-38.13080360867914
1739209878.967259;-38.13080360867914
1739209878.9672625;-38.13080360867914
1739209878.967266;-38.13080360867914
1739209878.96727;-38.13080360867914
1739209878.9672735;-32.816014438256545
1739209878.967277;-38.13080360867914
1739209878.9672806;-35.57807855764607
1739209878.9672842;-35.57807855764607
1739209878.9672878;-32.816014438256545
1739209878.9672914;-45.120503652039325
1739209878.9672952;-26.991370085610722
1739209878.9672987;-33.981070128970906
1739209878.9673023;-45.120503652039325
1739209878.967306;-45.120503652039325
1739209878.9673095;-38.13080360867914
1739209878.967313;-38.13080360867914
1739209878.9673166;-45.120503652039325
1739209878.9673204;-33.981070128970906
1739209878.967324;-33.981070128970956
1739209878.9673276;-45.120503652039325
1739209878.9673312;-38.13080360867914
1739209878.9673347;-45.120503652039325
1739209878.9673383;-45.120503652039325
1739209878.967342;-38.13080360867914
1739209878.9673455;-38.13080360867914
1739209878.9673493;-45.120503652039325
1739209878.9673529;-45.120503652039325
1739209878.9673564;-45.120503652039325
1739209878.96736;-45.120503652039325
1739209878.9673636;-45.120503652039325
1739209878.9673672;-45.120503652039325
1739209878.9673707;-45.120503652039325
1739209878.9673746;-38.13080360867914
1739209878.9673781;-38.13080360867914
1739209878.9673817;-28.992665084841942
1739209878.9673853;-28.992665084841942
1739209878.9673889;-38.13080360867914
1739209878.9673924;-45.120503652039325
1739209878.967396;-45.120503652039325
1739209878.9673998;-38.13080360867914
1739209878.9674034;-38.13080360867914
1739209878.967407;-38.13080360867914
1739209878.9674106;-33.981070128970956
1739209878.9674141;-35.57807855764607
1739209878.9674177;-45.120503652039325
1739209878.9674213;-45.120503652039325
1739209878.967425;-45.120503652039325
1739209878.9674287;-45.120503652039325
1739209878.9674323;-45.120503652039325
1739209878.9674358;-45.120503652039325
1739209878.9674394;-38.13080360867914
1739209878.967443;-38.13080360867914
1739209878.9674466;-45.120503652039325
1739209878.9674504;-33.981070128970906
1739209878.967454;-32.816014438256545
1739209878.9674575;-45.120503652039325
1739209878.967461;-38.13080360867914
1739209878.9674647;-45.120503652039325
1739209878.9674683;-38.13080360867914
1739209878.9674718;-38.13080360867914
1739209878.9674757;-38.13080360867914
1739209878.9674792;-45.120503652039325
1739209878.9674828;-38.13080360867914
1739209878.9674864;-35.57807855764607
1739209878.96749;-32.816014438256545
1739209878.9674935;-38.13080360867914
1739209878.967497;-45.120503652039325
1739209878.967501;-38.13080360867914
1739209878.9675045;-38.13080360867914
1739209878.967508;-38.13080360867914
1739209878.9675117;-38.13080360867914
1739209878.9675152;-45.120503652039325
1739209878.9675188;-33.981070128970906
1739209878.9675224;-38.13080360867914
1739209878.9675262;-45.120503652039325
1739209878.9675298;-35.57807855764607
1739209878.9675333;-32.816014438256545
1739209878.967537;-45.120503652039325
1739209878.9675405;-45.120503652039325
1739209878.967544;-45.120503652039325
1739209878.9675477;-45.120503652039325
1739209878.9675515;-45.120503652039325
1739209878.967555;-45.120503652039325
1739209878.9675586;-45.120503652039325
1739209878.9675622;-45.120503652039325
1739209878.9675658;-38.13080360867914
1739209878.9675694;-35.57807855764607
1739209878.967573;-38.13080360867914
1739209878.9675767;-38.13080360867914
1739209878.9675803;-45.120503652039325
1739209878.967584;-45.120503652039325
1739209878.9675875;-45.120503652039325
1739209878.967591;-33.981070128970906
1739209878.9675946;-33.981070128970906
1739209878.9675982;-45.120503652039325
1739209878.967602;-33.981070128970906
1739209878.9676056;-45.120503652039325
1739209878.9676092;-45.120503652039325
1739209878.9676127;-45.120503652039325
1739209878.9676163;-35.57807855764607
1739209878.96762;-38.13080360867914
1739209878.9676235;-45.120503652039325
1739209878.9676273;-38.13080360867914
1739209878.9676309;-33.981070128970906
1739209878.9676344;-32.816014438256545
1739209878.967638;-45.120503652039325
1739209878.9676416;-31.141103565318893
1739209878.9676452;-38.13080360867914
1739209878.9676487;-38.13080360867914
1739209878.9676526;-38.13080360867914
1739209878.9676561;-45.120503652039325
1739209878.9676597;-45.120503652039325
1739209878.9676633;-45.120503652039325
1739209878.9676669;-38.13080360867914
1739209878.9676704;-45.120503652039325
1739209878.967674;-45.120503652039325
1739209878.9676778;-45.120503652039325
1739209878.9676814;-38.13080360867914
1739209878.967685;-38.13080360867914
1739209878.9676886;-38.13080360867914
1739209878.9676921;-38.13080360867914
1739209878.9676957;-33.981070128970906
1739209878.9676993;-45.120503652039325
1739209878.967703;-30.49652367304973
1739209878.9677067;-29.438486411369333
1739209878.9677103;-45.120503652039325
1739209878.9677138;-45.120503652039325
1739209878.9677174;-35.57807855764607
1739209878.967721;-38.13080360867914
1739209878.9677246;-45.120503652039325
1739209878.9677284;-45.120503652039325
1739209878.967732;-45.120503652039325
1739209878.9677355;-38.13080360867914
1739209878.967739;-32.816014438256545
1739209878.9677427;-45.120503652039325
1739209878.9677463;-45.120503652039325
1739209878.9677498;-45.120503652039325
1739209878.9677534;-35.57807855764607
1739209878.9677572;-45.120503652039325
1739209878.9677608;-35.57807855764607
1739209878.9677644;-29.438486411369333
1739209878.967768;-38.13080360867914
1739209878.9677715;-45.120503652039325
1739209878.967775;-38.13080360867914
1739209878.9677787;-38.13080360867914
1739209878.9677825;-45.120503652039325
1739209878.967786;-35.57807855764607
1739209878.9677896;-45.120503652039325
1739209878.9677932;-38.13080360867914
1739209878.9677968;-38.13080360867914
1739209878.9678004;-35.57807855764607
1739209878.967804;-45.120503652039325
1739209878.9678078;-35.57807855764607
1739209878.9678113;-38.13080360867914
1739209878.967815;-35.57807855764607
1739209878.9678185;-45.120503652039325
1739209878.967822;-45.120503652039325
1739209878.9678257;-35.57807855764607
1739209878.9678292;-45.120503652039325
1739209878.967833;-45.120503652039325
1739209878.9678366;-38.13080360867914
1739209878.9678402;-45.120503652039325
1739209878.9678438;-45.120503652039325
1739209878.9678473;-33.981070128970906
1739209878.967851;-28.21854285175415
1739209878.9678545;-45.120503652039325
1739209878.9678583;-45.120503652039325
1739209878.967862;-33.981070128970906
1739209878.9678655;-32.816014438256545
1739209878.967869;-38.13080360867914
1739209878.9678726;-45.120503652039325
1739209878.9678762;-45.120503652039325
1739209878.9678798;-38.13080360867914
1739209878.9678836;-45.120503652039325
1739209878.9678872;-45.120503652039325
1739209878.9678907;-38.13080360867914
1739209878.9678943;-45.120503652039325
1739209878.967898;-35.57807855764607
1739209878.9679015;-38.13080360867914
1739209878.967905;-38.13080360867914
1739209878.9679089;-28.58837851428586
1739209878.9679124;-35.57807855764607
1739209878.967916;-35.57807855764607
1739209878.9679196;-33.981070128970906
1739209878.9679232;-35.57807855764607
1739209878.9679267;-45.120503652039325
1739209878.9679303;-45.120503652039325
1739209878.9679341;-38.13080360867914
1739209878.9679377;-45.120503652039325
1739209878.9679413;-45.120503652039325
1739209878.9679449;-45.120503652039325
1739209878.9593782;-45.120503652039325
1739209878.959383;-38.13080360867914
1739209878.9593878;-38.13080360867914
1739209878.9593925;-38.13080360867914
1739209878.9593973;-38.13080360867914
1739209878.959402;-35.57807855764607
1739209878.9594069;-33.981070128970906
1739209878.9594116;-45.120503652039325
1739209878.9594164;-45.120503652039325
1739209878.9594212;-45.120503652039325
1739209878.959426;-31.141103565318915
1739209878.9594307;-35.57807855764607
1739209878.9594355;-38.13080360867914
1739209878.9594402;-45.120503652039325
1739209878.959445;-38.13080360867914
1739209878.9594495;-45.120503652039325
1739209878.9594543;-45.120503652039325
1739209878.959459;-45.120503652039325
1739209878.9594638;-38.13080360867914
1739209878.9594686;-35.57807855764607
1739209878.9594734;-38.13080360867914
1739209878.9594781;-45.120503652039325
1739209878.959483;-31.141103565318915
1739209878.9594877;-35.57807855764607
1739209878.9594924;-45.120503652039325
1739209878.9594972;-45.120503652039325
1739209878.959502;-45.120503652039325
1739209878.9595068;-38.13080360867914
1739209878.9595115;-32.816014438256545
1739209878.9595163;-35.57807855764607
1739209878.959521;-38.13080360867914
1739209878.9595258;-38.13080360867914
1739209878.9595306;-33.981070128970906
1739209878.9595354;-45.120503652039325
1739209878.9595401;-45.120503652039325
1739209878.959545;-38.13080360867914
1739209878.9595497;-45.120503652039325
1739209878.9595544;-38.13080360867914
1739209878.9595592;-45.120503652039325
1739209878.959564;-45.120503652039325
1739209878.9595687;-45.120503652039325
1739209878.9595735;-33.981070128970906
1739209878.9595783;-45.120503652039325
1739209878.959583;-45.120503652039325
1739209878.9595878;-30.49652367304973
1739209878.9595923;-31.141103565318915
1739209878.959597;-45.120503652039325
1739209878.9596019;-45.120503652039325
1739209878.9596066;-33.981070128970906
1739209878.9596114;-38.13080360867914
1739209878.9596162;-45.120503652039325
1739209878.959621;-45.120503652039325
1739209878.9596257;-38.13080360867914
1739209878.9596305;-38.13080360867914
1739209878.9596353;-38.13080360867914
1739209878.95964;-38.13080360867914
1739209878.9596448;-38.13080360867914
1739209878.9596496;-45.120503652039325
1739209878.9596543;-33.981070128970906
1739209878.959659;-35.57807855764607
1739209878.9596639;-32.816014438256545
1739209878.9596686;-27.8777449560314
1739209878.9596734;-38.13080360867914
1739209878.9596782;-35.57807855764607
1739209878.959683;-35.57807855764607
1739209878.9596877;-38.13080360867914
1739209878.9596925;-38.13080360867914
1739209878.9596972;-45.120503652039325
1739209878.959702;-45.120503652039325
1739209878.9597068;-45.120503652039325
1739209878.9597116;-38.13080360867914
1739209878.9597163;-45.120503652039325
1739209878.959721;-45.120503652039325
1739209878.9597259;-38.13080360867914
1739209878.9597306;-38.13080360867914
1739209878.9597352;-45.120503652039325
1739209878.95974;-38.13080360867914
1739209878.9597447;-31.141103565318893
1739209878.9597495;-38.13080360867914
1739209878.9597542;-38.13080360867914
1739209878.959759;-38.13080360867914
1739209878.9597638;-45.120503652039325
1739209878.9597685;-38.13080360867914
1739209878.9597733;-38.13080360867914
1739209878.959778;-38.13080360867914
1739209878.9597828;-45.120503652039325
1739209878.9597876;-38.13080360867914
1739209878.9597924;-45.120503652039325
1739209878.9597971;-38.13080360867914
1739209878.959802;-32.816014438256545
1739209878.9598067;-45.120503652039325
1739209878.9598114;-45.120503652039325
1739209878.9598162;-45.120503652039325
1739209878.959821;-45.120503652039325
1739209878.9598258;-45.120503652039325
1739209878.9598305;-45.120503652039325
1739209878.9598353;-45.120503652039325
1739209878.95984;-45.120503652039325
1739209878.9598448;-35.57807855764607
1739209878.9598496;-45.120503652039325
1739209878.9598544;-33.981070128970906
1739209878.9598591;-38.13080360867914
1739209878.959864;-45.120503652039325
1739209878.9598687;-38.13080360867914
1739209878.9598734;-45.120503652039325
1739209878.959878;-45.120503652039325
1739209878.9598827;-33.981070128970906
1739209878.9598875;-33.981070128970906
1739209878.9598923;-33.981070128970906
1739209878.959897;-33.981070128970906
1739209878.9599018;-45.120503652039325
1739209878.9599066;-38.13080360867914
1739209878.9599113;-31.141103565318915
1739209878.959916;-35.57807855764607
1739209878.959921;-45.120503652039325
1739209878.9599257;-45.120503652039325
1739209878.9599304;-33.981070128970906
1739209878.9599352;-38.13080360867914
1739209878.95994;-38.13080360867914
1739209878.9599447;-45.120503652039325
1739209878.9599495;-45.120503652039325
1739209878.9599543;-45.120503652039325
1739209878.959959;-38.13080360867914
1739209878.9599638;-32.816014438256545
1739209878.9599686;-38.13080360867914
1739209878.9599733;-38.13080360867914
1739209878.959978;-38.13080360867914
1739209878.9599829;-45.120503652039325
1739209878.9599876;-45.120503652039325
1739209878.9599924;-45.120503652039325
1739209878.9599972;-31.141103565318915
1739209878.960002;-32.816014438256545
1739209878.9600067;-45.120503652039325
1739209878.9600115;-45.120503652039325
1739209878.9600163;-38.13080360867914
1739209878.9600208;-32.816014438256545
1739209878.9600255;-38.13080360867914
1739209878.9600303;-35.57807855764607
1739209878.960035;-33.981070128970906
1739209878.9600399;-38.13080360867914
1739209878.9600446;-38.13080360867914
1739209878.9600494;-38.13080360867914
1739209878.9600542;-33.981070128970906
1739209878.960059;-38.13080360867914
1739209878.9600637;-45.120503652039325
1739209878.9600685;-45.120503652039325
1739209878.9600732;-45.120503652039325
1739209878.960078;-45.120503652039325
1739209878.9600828;-38.13080360867914
1739209878.9600875;-38.13080360867914
1739209878.9600923;-33.981070128970906
1739209878.960097;-45.120503652039325
1739209878.9601018;-45.120503652039325
1739209878.9601066;-38.13080360867914
1739209878.9601114;-45.120503652039325
1739209878.9601161;-45.120503652039325
1739209878.960121;-45.120503652039325
1739209878.9601257;-38.13080360867914
1739209878.9601305;-29.438486411369347
1739209878.9601352;-38.13080360867914
1739209878.96014;-38.13080360867914
1739209878.9601448;-38.13080360867914
1739209878.9601495;-33.981070128970906
1739209878.9601543;-38.13080360867914
1739209878.960159;-38.13080360867914
1739209878.9601636;-38.13080360867914
1739209878.9601684;-28.58837851428586
1739209878.9601731;-35.57807855764607
1739209878.960178;-45.120503652039325
1739209878.9601827;-45.120503652039325
1739209878.9601874;-38.13080360867914
1739209878.9601922;-45.120503652039325
1739209878.960197;-33.981070128970906
1739209878.9602017;-45.120503652039325
1739209878.9602065;-33.981070128970906
1739209878.9602113;-45.120503652039325
1739209878.960216;-38.13080360867914
1739209878.9602208;-35.57807855764607
1739209878.9602256;-38.13080360867914
1739209878.9602304;-45.120503652039325
1739209878.960235;-38.13080360867914
1739209878.96024;-35.57807855764607
1739209878.9602447;-38.13080360867914
1739209878.9602494;-45.120503652039325
1739209878.9602542;-45.120503652039325
1739209878.960259;-45.120503652039325
1739209878.9602637;-33.981070128970906
1739209878.9602685;-38.13080360867914
1739209878.9602733;-45.120503652039325
1739209878.960278;-38.13080360867914
1739209878.9602828;-38.13080360867914
1739209878.9602876;-35.57807855764607
1739209878.9602923;-38.13080360867914
1739209878.960297;-38.13080360867914
1739209878.9603019;-35.57807855764607
1739209878.9603064;-35.57807855764607
1739209878.9603112;-45.120503652039325
1739209878.960316;-45.120503652039325
1739209878.9603207;-38.13080360867914
1739209878.9603255;-33.981070128970906
1739209878.9603302;-38.13080360867914
1739209878.960335;-45.120503652039325
1739209878.9603398;-38.13080360867914
1739209878.9603446;-45.120503652039325
1739209878.9603493;-38.13080360867914
1739209878.960354;-38.13080360867914
1739209878.9603589;-38.13080360867914
1739209878.9603636;-45.120503652039325
1739209878.9603684;-45.120503652039325
1739209878.9603732;-45.120503652039325
1739209878.960378;-33.981070128970906
1739209878.9603827;-38.13080360867914
1739209878.9603875;-45.120503652039325
1739209878.9603922;-45.120503652039325
1739209878.9679527;-38.13080360867914
1739209878.9679606;-38.13080360867914
1739209878.9679685;-38.13080360867914
1739209878.9679763;-45.120503652039325
1739209878.9679842;-38.13080360867914
1739209878.967992;-45.120503652039325
1739209878.968;-38.13080360867914
1739209878.9680078;-45.120503652039325
1739209878.9680157;-45.120503652039325
1739209878.9680235;-45.120503652039325
1739209878.9680314;-38.13080360867914
1739209878.9680393;-38.13080360867914
1739209878.9680471;-45.120503652039325
1739209878.968055;-33.981070128970906
1739209878.9680629;-33.981070128970906
1739209878.9680707;-45.120503652039325
1739209878.9680786;-33.981070128970906
1739209878.9680865;-33.981070128970906
1739209878.9680943;-45.120503652039325
1739209878.9681022;-45.120503652039325
1739209878.96811;-38.13080360867914
1739209878.968118;-45.120503652039325
1739209878.9681258;-45.120503652039325
1739209878.9681337;-45.120503652039325
1739209878.9681416;-33.981070128970906
1739209878.9681494;-45.120503652039325
1739209878.9681573;-38.13080360867914
1739209878.9681652;-38.13080360867914
1739209878.968173;-38.13080360867914
1739209878.968181;-31.141103565318893
1739209878.9681888;-38.13080360867914
1739209878.9681964;-45.120503652039325
1739209878.9682043;-38.13080360867914
1739209878.9682121;-38.13080360867914
1739209878.96822;-38.13080360867914
1739209878.9682279;-38.13080360867914
1739209878.9682357;-38.13080360867914
1739209878.9682436;-38.13080360867914
1739209878.9682515;-38.13080360867914
1739209878.9682593;-38.13080360867914
1739209878.9682672;-38.13080360867914
1739209878.968275;-38.13080360867914
1739209878.968283;-35.57807855764607
1739209878.9682908;-38.13080360867914
1739209878.9682987;-45.120503652039325
1739209878.9683065;-38.13080360867914
1739209878.9683144;-33.981070128970906
1739209878.9683223;-45.120503652039325
1739209878.9683301;-45.120503652039325
1739209878.968338;-45.120503652039325
1739209878.9683459;-38.13080360867914
1739209878.9683537;-45.120503652039325
1739209878.9683616;-45.120503652039325
1739209878.9683695;-35.57807855764607
1739209878.9683774;-33.981070128970906
1739209878.9683852;-45.120503652039325
1739209878.968393;-38.13080360867914
1739209878.968401;-45.120503652039325
1739209878.9684088;-38.13080360867914
1739209878.9684167;-35.57807855764607
1739209878.9684246;-38.13080360867914
1739209878.9684324;-45.120503652039325
1739209878.9684403;-38.13080360867914
1739209878.9684482;-38.13080360867914
1739209878.968456;-45.120503652039325
1739209878.968464;-45.120503652039325
1739209878.9684718;-45.120503652039325
1739209878.9684796;-45.120503652039325
1739209878.9684875;-38.13080360867914
1739209878.9684954;-45.120503652039325
1739209878.9685032;-33.981070128970906
1739209878.968511;-38.13080360867914
1739209878.968519;-35.57807855764607
1739209878.9685268;-32.816014438256545
1739209878.9685347;-38.13080360867914
1739209878.9685426;-38.13080360867914
1739209878.9685504;-45.120503652039325
1739209878.9685583;-35.57807855764607
1739209878.9685662;-35.57807855764607
1739209878.968574;-45.120503652039325
1739209878.968582;-45.120503652039325
1739209878.9685898;-38.13080360867914
1739209878.9685977;-38.13080360867914
1739209878.9686055;-45.120503652039325
1739209878.9686134;-33.981070128970906
1739209878.9686213;-31.141103565318893
1739209878.9686291;-35.57807855764607
1739209878.968637;-45.120503652039325
1739209878.9686449;-32.816014438256545
1739209878.9686527;-35.57807855764607
1739209878.9686606;-45.120503652039325
1739209878.9686685;-38.13080360867914
1739209878.9686763;-38.13080360867914
1739209878.9686842;-45.120503652039325
1739209878.968692;-28.992665084841942
1739209878.9687;-35.57807855764607
1739209878.9687076;-45.120503652039325
1739209878.9687154;-38.13080360867914
1739209878.9687233;-35.57807855764607
1739209878.9687312;-35.57807855764607
1739209878.968739;-38.13080360867914
1739209878.968747;-45.120503652039325
1739209878.9687548;-45.120503652039325
1739209878.9687626;-45.120503652039325
1739209878.9687705;-38.13080360867914
1739209878.9687784;-45.120503652039325
1739209878.9687862;-45.120503652039325
1739209878.968794;-38.13080360867914
1739209878.968802;-38.13080360867914
1739209878.9688098;-35.57807855764607
1739209878.9688177;-45.120503652039325
1739209878.9688256;-45.120503652039325
1739209878.9688334;-33.981070128970906
1739209878.9688413;-38.13080360867914
1739209878.9688492;-38.13080360867914
1739209878.968857;-45.120503652039325
1739209878.968865;-38.13080360867914
1739209878.9688728;-32.816014438256545
1739209878.9688807;-29.438486411369333
1739209878.9688885;-28.58837851428586
1739209878.9688964;-45.120503652039325
1739209878.9689043;-35.57807855764607
1739209878.9689121;-33.981070128970906
1739209878.96892;-38.13080360867914
1739209878.9689279;-45.120503652039325
1739209878.9689357;-35.57807855764607
1739209878.9689436;-45.120503652039325
1739209878.9689515;-45.120503652039325
1739209878.9689593;-38.13080360867914
1739209878.9689672;-45.120503652039325
1739209878.968975;-45.120503652039325
1739209878.968983;-38.13080360867914
1739209878.9689908;-38.13080360867914
1739209878.9689987;-35.57807855764607
1739209878.9690065;-31.141103565318893
1739209878.9690144;-31.141103565318915
1739209878.9690223;-38.13080360867914
1739209878.9690301;-32.816014438256545
1739209878.969038;-38.13080360867914
1739209878.9690459;-45.120503652039325
1739209878.9690537;-45.120503652039325
1739209878.9690616;-38.13080360867914
1739209878.9690695;-38.13080360867914
1739209878.9690773;-45.120503652039325
1739209878.9690852;-45.120503652039325
1739209878.969093;-45.120503652039325
1739209878.969101;-45.120503652039325
1739209878.9691088;-45.120503652039325
1739209878.9691167;-45.120503652039325
1739209878.9691246;-45.120503652039325
1739209878.9691324;-45.120503652039325
1739209878.9691403;-45.120503652039325
1739209878.9691482;-38.13080360867914
1739209878.969156;-45.120503652039325
1739209878.969164;-45.120503652039325
1739209878.9691718;-38.13080360867914
1739209878.9691796;-45.120503652039325
1739209878.9691875;-38.13080360867914
1739209878.9691954;-38.13080360867914
1739209878.969203;-38.13080360867914
1739209878.9692109;-45.120503652039325
1739209878.9692187;-35.57807855764607
1739209878.9692266;-38.13080360867914
1739209878.9692345;-45.120503652039325
1739209878.9692423;-45.120503652039325
1739209878.9692502;-38.13080360867914
1739209878.969258;-45.120503652039325
1739209878.969266;-45.120503652039325
1739209878.9692738;-45.120503652039325
1739209878.9692817;-45.120503652039325
1739209878.9692895;-38.13080360867914
1739209878.9692974;-35.57807855764607
1739209878.9693053;-45.120503652039325
1739209878.9693131;-45.120503652039325
1739209878.969321;-45.120503652039325
1739209878.9693289;-45.120503652039325
1739209878.9693367;-45.120503652039325
1739209878.9693446;-45.120503652039325
1739209878.9693525;-33.981070128970906
1739209878.9693604;-45.120503652039325
1739209878.9693682;-45.120503652039325
1739209878.969376;-45.120503652039325
1739209878.969384;-35.57807855764607
1739209878.9693918;-38.13080360867914
1739209878.9693997;-38.13080360867914
1739209878.9694076;-38.13080360867914
1739209878.9694154;-45.120503652039325
1739209878.9694233;-45.120503652039325
1739209878.9694312;-38.13080360867914
1739209878.969439;-35.57807855764607
1739209878.969447;-38.13080360867914
1739209878.9694548;-45.120503652039325
1739209878.9694626;-35.57807855764607
1739209878.9694705;-35.57807855764607
1739209878.9694784;-38.13080360867914
1739209878.9694862;-45.120503652039325
1739209878.969494;-38.13080360867914
1739209878.969502;-45.120503652039325
1739209878.9695098;-38.13080360867914
1739209878.9695177;-45.120503652039325
1739209878.9695256;-38.13080360867914
1739209878.9695334;-38.13080360867914
1739209878.9695413;-38.13080360867914
1739209878.9695492;-45.120503652039325
1739209878.969557;-38.13080360867914
1739209878.969565;-35.57807855764607
1739209878.9695728;-45.120503652039325
1739209878.9695807;-45.120503652039325
1739209878.9695885;-45.120503652039325
1739209878.9695964;-38.13080360867914
1739209878.9696043;-38.13080360867914
1739209878.9696121;-33.981070128970906
1739209878.96962;-33.981070128970906
1739209878.9696279;-38.13080360867914
1739209878.9760008;-33.981070128970906
1739209878.9760041;-35.57807855764607
1739209878.9760072;-38.13080360867914
1739209878.9760106;-38.13080360867914
1739209878.9760137;-38.13080360867914
1739209878.9760168;-45.120503652039325
1739209878.97602;-38.13080360867914
1739209878.9760232;-38.13080360867914
1739209878.9760265;-38.13080360867914
1739209878.9760296;-38.13080360867914
1739209878.976033;-45.120503652039325
1739209878.976036;-45.120503652039325
1739209878.9760392;-45.120503652039325
1739209878.9760425;-45.120503652039325
1739209878.9760456;-38.13080360867914
1739209878.976049;-45.120503652039325
1739209878.976052;-45.120503652039325
1739209878.9760551;-45.120503652039325
1739209878.9760585;-45.120503652039325
1739209878.9760616;-45.120503652039325
1739209878.976065;-45.120503652039325
1739209878.976068;-45.120503652039325
1739209878.9760714;-35.57807855764607
1739209878.9760745;-45.120503652039325
1739209878.9760776;-30.49652367304973
1739209878.976081;-27.8777449560314
1739209878.976084;-45.120503652039325
1739209878.9760873;-45.120503652039325
1739209878.9760904;-38.13080360867914
1739209878.9760935;-38.13080360867914
1739209878.9760969;-38.13080360867914
1739209878.9761;-38.13080360867914
1739209878.9761033;-45.120503652039325
1739209878.9761064;-38.13080360867914
1739209878.9761095;-31.141103565318915
1739209878.9761128;-31.141103565318893
1739209878.976116;-38.13080360867914
1739209878.9761193;-38.13080360867914
1739209878.9761224;-35.57807855764607
1739209878.9761257;-38.13080360867914
1739209878.9761288;-38.13080360867914
1739209878.976132;-32.816014438256545
1739209878.9761353;-38.13080360867914
1739209878.9761384;-45.120503652039325
1739209878.9761417;-45.120503652039325
1739209878.9761448;-45.120503652039325
1739209878.976148;-45.120503652039325
1739209878.9761512;-45.120503652039325
1739209878.9761543;-38.13080360867914
1739209878.9761577;-35.57807855764607
1739209878.9761608;-38.13080360867914
1739209878.976164;-45.120503652039325
1739209878.9761672;-38.13080360867914
1739209878.9761703;-35.57807855764607
1739209878.9761736;-45.120503652039325
1739209878.9761767;-45.120503652039325
1739209878.97618;-45.120503652039325
1739209878.9761832;-45.120503652039325
1739209878.9761863;-38.13080360867914
1739209878.9761896;-38.13080360867914
1739209878.9761927;-38.13080360867914
1739209878.976196;-38.13080360867914
1739209878.9761992;-35.57807855764607
1739209878.9762025;-45.120503652039325
1739209878.9762056;-38.13080360867914
1739209878.9762087;-38.13080360867914
1739209878.976212;-38.13080360867914
1739209878.9762151;-32.816014438256545
1739209878.9762185;-38.13080360867914
1739209878.9762216;-38.13080360867914
1739209878.9762247;-38.13080360867914
1739209878.976228;-45.120503652039325
1739209878.976231;-45.120503652039325
1739209878.9762344;-45.120503652039325
1739209878.9762375;-45.120503652039325
1739209878.9762406;-45.120503652039325
1739209878.976244;-38.13080360867914
1739209878.976247;-38.13080360867914
1739209878.9762504;-38.13080360867914
1739209878.9762535;-45.120503652039325
1739209878.9762568;-38.13080360867914
1739209878.97626;-35.57807855764607
1739209878.976263;-38.13080360867914
1739209878.9762664;-45.120503652039325
1739209878.9762695;-45.120503652039325
1739209878.9762728;-45.120503652039325
1739209878.976276;-38.13080360867914
1739209878.976279;-38.13080360867914
1739209878.9762824;-38.13080360867914
1739209878.9762855;-45.120503652039325
1739209878.9762888;-33.981070128970906
1739209878.976292;-32.816014438256545
1739209878.9762952;-38.13080360867914
1739209878.9762983;-38.13080360867914
1739209878.9763014;-33.981070128970906
1739209878.9763048;-38.13080360867914
1739209878.9763079;-38.13080360867914
1739209878.9763112;-30.49652367304973
1739209878.9763143;-31.141103565318915
1739209878.9763174;-45.120503652039325
1739209878.9763207;-35.57807855764607
1739209878.9763238;-38.13080360867914
1739209878.9763272;-38.13080360867914
1739209878.9763303;-45.120503652039325
1739209878.9763334;-45.120503652039325
1739209878.9763367;-35.57807855764607
1739209878.9763398;-38.13080360867914
1739209878.9763432;-45.120503652039325
1739209878.9763463;-33.981070128970906
1739209878.9763496;-38.13080360867914
1739209878.9763527;-45.120503652039325
1739209878.9763558;-45.120503652039325
1739209878.9763591;-38.13080360867914
1739209878.9763622;-38.13080360867914
1739209878.9763656;-33.981070128970906
1739209878.9763687;-45.120503652039325
1739209878.9763718;-38.13080360867914
1739209878.976375;-38.13080360867914
1739209878.9763782;-38.13080360867914
1739209878.9763815;-45.120503652039325
1739209878.9763846;-45.120503652039325
1739209878.976388;-45.120503652039325
1739209878.976391;-45.120503652039325
1739209878.9763942;-45.120503652039325
1739209878.9763975;-45.120503652039325
1739209878.9764006;-45.120503652039325
1739209878.976404;-33.981070128970906
1739209878.976407;-38.13080360867914
1739209878.9764102;-38.13080360867914
1739209878.9764135;-38.13080360867914
1739209878.9764166;-38.13080360867914
1739209878.97642;-45.120503652039325
1739209878.976423;-38.13080360867914
1739209878.9764261;-38.13080360867914
1739209878.9764295;-33.981070128970906
1739209878.9764326;-45.120503652039325
1739209878.976436;-38.13080360867914
1739209878.976439;-35.57807855764607
1739209878.9764423;-32.816014438256545
1739209878.9764454;-45.120503652039325
1739209878.9764485;-33.981070128970906
1739209878.9764519;-38.13080360867914
