CAN Message; 0x77:849fa0212bb8f6b5
1739209799.4610865;-45.120503652039325
1739209799.461089;-35.57807855764607
1739209799.4610915;-45.120503652039325
1739209799.461094;-31.141103565318893
1739209799.4610965;-26.991370085610736
1739209799.461099;-45.120503652039325
1739209799.4611015;-45.120503652039325
1739209799.461104;-38.13080360867914
1739209799.4611065;-35.57807855764607
1739209799.461109;-45.120503652039325
1739209799.4611115;-45.120503652039325
1739209799.461114;-45.120503652039325
1739209799.4611166;-45.120503652039325
1739209799.461119;-35.57807855764607
1739209799.4611216;-38.13080360867914
1739209799.461124;-38.13080360867914
1739209799.4611266;-45.120503652039325
1739209799.461129;-38.13080360867914
1739209799.4611316;-38.13080360867914
1739209799.461134;-38.13080360867914
1739209799.4611366;-45.120503652039325
1739209799.461139;-45.120503652039325
1739209799.4611416;-38.13080360867914
1739209799.461144;-38.13080360867914
1739209799.4611466;-45.120503652039325
1739209799.4611492;-35.57807855764607
1739209799.4611516;-38.13080360867914
1739209799.4611542;-38.13080360867914
1739209799.4611566;-35.57807855764607
1739209799.4611592;-38.13080360867914
1739209799.4611616;-33.981070128970906
1739209799.4611642;-38.13080360867914
1739209799.4611666;-32.816014438256545
1739209799.4611692;-38.13080360867914
1739209799.4611716;-45.120503652039325
1739209799.4611742;-45.120503652039325
1739209799.4611766;-45.120503652039325
1739209799.4611793;-45.120503652039325
1739209799.4611816;-38.13080360867914
1739209799.4611843;-45.120503652039325
1739209799.4611866;-38.13080360867914
1739209799.4611893;-32.816014438256545
1739209799.4611917;-35.57807855764607
1739209799.4611943;-45.120503652039325
1739209799.4611967;-45.120503652039325
1739209799.4611993;-38.13080360867914
1739209799.4612017;-45.120503652039325
1739209799.4612043;-45.120503652039325
1739209799.4612067;-45.120503652039325
1739209799.4612093;-45.120503652039325
1739209799.4612117;-45.120503652039325
1739209799.4612143;-38.13080360867914
1739209799.4612167;-38.13080360867914
1739209799.4612193;-45.120503652039325
1739209799.4612217;-45.120503652039325
1739209799.4612243;-38.13080360867914
1739209799.4612267;-38.13080360867914
1739209799.4612293;-45.120503652039325
1739209799.4612317;-45.120503652039325
1739209799.4612343;-38.13080360867914
1739209799.4612367;-33.981070128970906
1739209799.4612393;-38.13080360867914
1739209799.4612417;-38.13080360867914
1739209799.4612443;-38.13080360867914
1739209799.4612467;-38.13080360867914
1739209799.4612494;-38.13080360867914
1739209799.4612517;-38.13080360867914
1739209799.4612544;-45.120503652039325
1739209799.4612567;-38.13080360867914
1739209799.4612594;-38.13080360867914
1739209799.4612617;-33.981070128970906
1739209799.4612644;-35.57807855764607
1739209799.4612668;-35.57807855764607
1739209799.4612694;-38.13080360867914
1739209799.4612718;-45.120503652039325
1739209799.4612744;-33.981070128970906
1739209799.461277;-38.13080360867914
1739209799.4612794;-45.120503652039325
1739209799.461282;-45.120503652039325
1739209799.4612844;-45.120503652039325
1739209799.461287;-31.141103565318915
1739209799.4612894;-38.13080360867914
1739209799.461292;-45.120503652039325
1739209799.4612944;-38.13080360867914
1739209799.461297;-45.120503652039325
1739209799.4612994;-45.120503652039325
1739209799.461302;-45.120503652039325
1739209799.4613044;-35.57807855764607
1739209799.461307;-38.13080360867914
1739209799.4613094;-45.120503652039325
1739209799.461312;-45.120503652039325
1739209799.4613144;-38.13080360867914
1739209799.461317;-35.57807855764607
1739209799.4613194;-31.141103565318915
1739209799.461322;-38.13080360867914
1739209799.4613245;-38.13080360867914
1739209799.461327;-45.120503652039325
1739209799.4613295;-45.120503652039325
1739209799.461332;-45.120503652039325
1739209799.4613345;-45.120503652039325
1739209799.461337;-38.13080360867914
1739209799.4613395;-35.57807855764607
1739209799.461342;-45.120503652039325
1739209799.4613445;-38.13080360867914
1739209799.461347;-38.13080360867914
1739209799.4613495;-45.120503652039325
1739209799.461352;-38.13080360867914
1739209799.4613545;-38.13080360867914
1739209799.461357;-38.13080360867914
1739209799.4613595;-31.141103565318915
1739209799.4613621;-38.13080360867914
1739209799.4613645;-45.120503652039325
1739209799.4613671;-35.57807855764607
1739209799.4613695;-32.816014438256545
1739209799.4613721;-35.57807855764607
1739209799.4613745;-38.13080360867914
1739209799.4613771;-38.13080360867914
1739209799.4613795;-45.120503652039325
1739209799.4613822;-38.13080360867914
1739209799.4613845;-38.13080360867914
1739209799.4613872;-45.120503652039325
1739209799.4613895;-38.13080360867914
1739209799.4613922;-38.13080360867914
1739209799.4613945;-38.13080360867914
1739209799.4613972;-45.120503652039325
1739209799.4613996;-38.13080360867914
1739209799.4614022;-38.13080360867914
1739209799.4614048;-45.120503652039325
1739209799.4614072;-45.120503652039325
1739209799.4614098;-45.120503652039325
1739209799.4614122;-33.981070128970906
1739209799.4614148;-38.13080360867914
1739209799.4614172;-45.120503652039325
1739209799.4614198;-26.991370085610722
1739209799.4614222;-35.57807855764607
1739209799.4614248;-45.120503652039325
1739209799.4614272;-45.120503652039325
1739209799.4614298;-38.13080360867914
1739209799.4614322;-45.120503652039325
1739209799.4614348;-45.120503652039325
1739209799.4614372;-38.13080360867914
1739209799.4614398;-38.13080360867914
1739209799.4614422;-45.120503652039325
1739209799.4614449;-32.816014438256545
1739209799.4614472;-38.13080360867914
1739209799.4614499;-38.13080360867914
1739209799.4614522;-38.13080360867914
1739209799.4614549;-45.120503652039325
1739209799.4614573;-45.120503652039325
1739209799.4614599;-45.120503652039325
1739209799.4614623;-38.13080360867914
1739209799.461465;-35.57807855764607
1739209799.4614673;-35.57807855764607
1739209799.46147;-45.120503652039325
1739209799.4614723;-45.120503652039325
1739209799.461475;-38.13080360867914
1739209799.4614773;-45.120503652039325
1739209799.46148;-45.120503652039325
1739209799.4614823;-45.120503652039325
1739209799.461485;-38.13080360867914
1739209799.4614873;-35.57807855764607
1739209799.46149;-33.981070128970906
1739209799.4614923;-45.120503652039325
1739209799.461495;-38.13080360867914
1739209799.4614973;-35.57807855764607
1739209799.4615;-45.120503652039325
1739209799.4615023;-45.120503652039325
1739209799.461505;-38.13080360867914
1739209799.4615073;-45.120503652039325
1739209799.46151;-38.13080360867914
1739209799.4615123;-38.13080360867914
1739209799.461515;-38.13080360867914
1739209799.4615173;-38.13080360867914
1739209799.46152;-35.57807855764607
1739209799.4615223;-38.13080360867914
1739209799.461525;-38.13080360867914
1739209799.4615273;-45.120503652039325
1739209799.46153;-33.981070128970906
1739209799.4615326;-45.120503652039325
1739209799.461535;-45.120503652039325
1739209799.4615376;-45.120503652039325
1739209799.46154;-45.120503652039325
1739209799.4615426;-38.13080360867914
1739209799.461545;-38.13080360867914
1739209799.4615476;-38.13080360867914
1739209799.46155;-45.120503652039325
1739209799.4615526;-38.13080360867914
1739209799.461555;-45.120503652039325
1739209799.4615576;-45.120503652039325
1739209799.46156;-33.981070128970906
1739209799.4615626;-35.57807855764607
1739209799.461565;-45.120503652039325
1739209799.4615676;-45.120503652039325
1739209799.46157;-38.13080360867914
1739209799.4615726;-45.120503652039325
1739209799.461575;-45.120503652039325
1739209799.4615777;-45.120503652039325
1739209799.46158;-45.120503652039325
1739209799.4615827;-45.120503652039325
1739209799.461585;-45.120503652039325
1739209799.4615877;-38.13080360867914
1739209799.46159;-33.981070128970906
1739209799.4615927;-35.57807855764607
1739209799.461595;-38.13080360867914
1739209799.4615977;-38.13080360867914
1739209799.4616;-45.120503652039325
1739209799.4616027;-38.13080360867914
1739209799.461605;-38.13080360867914
1739209799.4616077;-45.120503652039325
1739209799.46161;-45.120503652039325
1739209799.4616127;-38.13080360867914
1739209799.461615;-35.57807855764607
1739209799.4616177;-38.13080360867914
1739209799.46162;-38.13080360867914
1739209799.4616227;-33.981070128970906
1739209799.461625;-45.120503652039325
1739209799.4616277;-45.120503652039325
1739209799.46163;-45.120503652039325
1739209799.4616327;-45.120503652039325
1739209799.461635;-33.981070128970906
1739209799.4616377;-38.13080360867914
1739209799.4616401;-45.120503652039325
1739209799.4616427;-38.13080360867914
1739209799.4616451;-33.981070128970906
1739209799.4616477;-45.120503652039325
1739209799.4616501;-45.120503652039325
1739209799.4616528;-38.13080360867914
1739209799.4616551;-38.13080360867914
1739209799.4616578;-38.13080360867914
1739209799.4616604;-38.13080360867914
1739209799.4616628;-31.141103565318915
1739209799.4616654;-33.981070128970906
1739209799.4616678;-38.13080360867914
1739209799.4616704;-38.13080360867914
1739209799.4616728;-45.120503652039325
1739209799.4616754;-38.13080360867914
1739209799.4616778;-45.120503652039325
1739209799.4616804;-38.13080360867914
1739209799.4616828;-31.14110356531892
1739209799.4616854;-38.13080360867914
1739209799.4616878;-31.141103565318915
1739209799.4616904;-38.13080360867914
1739209799.4616928;-38.13080360867914
1739209799.4616954;-33.981070128970906
1739209799.4616978;-32.816014438256545
1739209799.4617004;-38.13080360867914
1739209799.4617028;-33.981070128970906
1739209799.4617054;-33.981070128970906
1739209799.4617078;-45.120503652039325
1739209799.4617105;-38.13080360867914
1739209799.4617128;-33.981070128970906
1739209799.4617155;-33.981070128970906
1739209799.4617178;-35.57807855764607
1739209799.4617205;-35.57807855764607
1739209799.4617229;-33.981070128970906
1739209799.4617255;-33.981070128970906
1739209799.4617279;-38.13080360867914
1739209799.4617305;-38.13080360867914
1739209799.4617329;-45.120503652039325
1739209799.4617355;-38.13080360867914
1739209799.4617379;-45.120503652039325
1739209799.4617405;-45.120503652039325
1739209799.4617429;-38.13080360867914
1739209799.4617455;-38.13080360867914
1739209799.461748;-45.120503652039325
1739209799.4617505;-38.13080360867914
1739209799.461753;-38.13080360867914
1739209799.4617555;-45.120503652039325
1739209799.461758;-45.120503652039325
1739209799.4617605;-38.13080360867914
1739209799.461763;-33.981070128970906
1739209799.4617655;-33.981070128970906
1739209799.461768;-32.816014438256545
1739209799.4617705;-38.13080360867914
1739209799.461773;-45.120503652039325
1739209799.4617755;-38.13080360867914
1739209799.461778;-33.981070128970906
1739209799.4617805;-45.120503652039325
1739209799.461783;-38.13080360867914
1739209799.4617856;-31.141103565318915
1739209799.4617882;-33.981070128970906
1739209799.4617906;-38.13080360867914
1739209799.4617932;-38.13080360867914
1739209799.4617956;-45.120503652039325
1739209799.4617982;-45.120503652039325
1739209799.4618006;-33.981070128970906
1739209799.4618032;-38.13080360867914
1739209799.4618056;-35.57807855764607
1739209799.4618082;-45.120503652039325
1739209799.4618106;-45.120503652039325
1739209799.4618132;-38.13080360867914
1739209799.4618156;-38.13080360867914
1739209799.4618182;-35.57807855764607
1739209799.4618206;-38.13080360867914
1739209799.4618232;-38.13080360867914
1739209799.4618256;-28.992665084841942
1739209799.4618282;-38.13080360867914
1739209799.4618306;-45.120503652039325
1739209799.4618332;-45.120503652039325
1739209799.4618356;-45.120503652039325
1739209799.4618382;-38.13080360867914
1739209799.4618406;-38.13080360867914
1739209799.4618433;-45.120503652039325
1739209799.4618456;-38.13080360867914
1739209799.4618483;-38.13080360867914
1739209799.4618506;-38.13080360867914
1739209799.4618533;-45.120503652039325
1739209799.4618556;-33.981070128970906
1739209799.4618583;-38.13080360867914
1739209799.4618607;-38.13080360867914
1739209799.4618633;-45.120503652039325
1739209799.4618657;-35.57807855764607
1739209799.4618683;-35.57807855764607
1739209799.4618707;-38.13080360867914
1739209799.4618733;-38.13080360867914
1739209799.4618757;-38.13080360867914
1739209799.4618783;-45.120503652039325
1739209799.4618807;-45.120503652039325
1739209799.4618833;-45.120503652039325
1739209799.4618857;-45.120503652039325
1739209799.4618883;-35.57807855764607
1739209799.4618907;-35.57807855764607
1739209799.4618933;-38.13080360867914
1739209799.4618957;-33.981070128970906
1739209799.4618983;-38.13080360867914
1739209799.4619007;-38.13080360867914
1739209799.4619033;-38.13080360867914
1739209799.4619057;-45.120503652039325
1739209799.4619083;-45.120503652039325
1739209799.4619107;-45.120503652039325
1739209799.4619133;-38.13080360867914
1739209799.461916;-38.13080360867914
1739209799.4619184;-45.120503652039325
1739209799.461921;-45.120503652039325
1739209799.4619234;-38.13080360867914
1739209799.461926;-38.13080360867914
1739209799.4619284;-45.120503652039325
1739209799.461931;-45.120503652039325
1739209799.4619334;-38.13080360867914
1739209799.461936;-38.13080360867914
1739209799.4619384;-45.120503652039325
1739209799.461941;-33.981070128970906
1739209799.4619434;-33.981070128970906
1739209799.461946;-45.120503652039325
1739209799.4619484;-35.57807855764607
1739209799.461951;-35.57807855764607
1739209799.4619534;-38.13080360867914
1739209799.461956;-38.13080360867914
1739209799.4619584;-38.13080360867914
1739209799.461961;-45.120503652039325
1739209799.4619634;-38.13080360867914
1739209799.461966;-35.57807855764607
1739209799.4619684;-35.57807855764607
1739209799.461971;-45.120503652039325
1739209799.4619734;-45.120503652039325
1739209799.461976;-45.120503652039325
1739209799.4619784;-45.120503652039325
1739209799.461981;-45.120503652039325
1739209799.4619834;-45.120503652039325
1739209799.461986;-45.120503652039325
1739209799.4619884;-45.120503652039325
1739209799.461991;-38.13080360867914
1739209799.4619935;-38.13080360867914
1739209799.461996;-35.57807855764607
1739209799.4619985;-38.13080360867914
1739209799.462001;-45.120503652039325
1739209799.4620035;-45.120503652039325
1739209799.462006;-45.120503652039325
1739209799.4620085;-33.981070128970906
1739209799.462011;-45.120503652039325
1739209799.4620135;-45.120503652039325
1739209799.462016;-45.120503652039325
1739209799.4620185;-38.13080360867914
1739209799.462021;-35.57807855764607
1739209799.4620235;-38.13080360867914
1739209799.4620261;-38.13080360867914
1739209799.4620285;-45.120503652039325
1739209799.4620311;-45.120503652039325
1739209799.4620335;-45.120503652039325
1739209799.4620361;-38.13080360867914
1739209799.4620385;-38.13080360867914
1739209799.4620411;-38.13080360867914
1739209799.4620438;-38.13080360867914
1739209799.4620461;-31.141103565318915
1739209799.4620488;-31.141103565318915
1739209799.4620512;-45.120503652039325
1739209799.4620538;-45.120503652039325
1739209799.4620562;-33.981070128970906
1739209799.4620588;-32.816014438256545
1739209799.4620612;-45.120503652039325
1739209799.4620638;-45.120503652039325
1739209799.4620662;-38.13080360867914
1739209799.4620688;-33.981070128970906
1739209799.4620712;-45.120503652039325
1739209799.4620738;-38.13080360867914
1739209799.4620762;-38.13080360867914
1739209799.4620788;-45.120503652039325
1739209799.4620812;-38.13080360867914
1739209799.4620838;-45.120503652039325
1739209799.4620862;-45.120503652039325
1739209799.4620888;-45.120503652039325
1739209799.4620912;-45.120503652039325
1739209799.4620938;-45.120503652039325
1739209799.4620962;-38.13080360867914
1739209799.4620988;-35.57807855764607
1739209799.4621012;-45.120503652039325
1739209799.4621038;-45.120503652039325
1739209799.4621062;-33.981070128970906
1739209799.4621089;-38.13080360867914
1739209799.4621112;-45.120503652039325
1739209799.4621139;-45.120503652039325
1739209799.4621162;-38.13080360867914
1739209799.4621189;-38.13080360867914
1739209799.4621212;-38.13080360867914
1739209799.4621239;-38.13080360867914
1739209799.4621263;-38.13080360867914
1739209799.4621289;-38.13080360867914
1739209799.4621313;-45.120503652039325
1739209799.462134;-45.120503652039325
1739209799.4621363;-38.13080360867914
1739209799.462139;-38.13080360867914
1739209799.4621413;-45.120503652039325
1739209799.462144;-38.13080360867914
1739209799.4621463;-38.13080360867914
1739209799.462149;-45.120503652039325
1739209799.4621513;-38.13080360867914
1739209799.462154;-38.13080360867914
1739209799.4621563;-45.120503652039325
1739209799.462159;-45.120503652039325
1739209799.4621613;-33.981070128970906
1739209799.462164;-38.13080360867914
1739209799.4621663;-45.120503652039325
1739209799.462169;-45.120503652039325
1739209799.4621713;-45.120503652039325
1739209799.462174;-45.120503652039325
1739209799.4621766;-38.13080360867914
1739209799.462179;-35.57807855764607
1739209799.4621816;-38.13080360867914
1739209799.462184;-45.120503652039325
1739209799.4621866;-35.57807855764607
1739209799.462189;-31.141103565318893
1739209799.4621916;-45.120503652039325
1739209799.462194;-45.120503652039325
1739209799.4621966;-38.13080360867914
1739209799.462199;-38.13080360867914
1739209799.4622016;-45.120503652039325
1739209799.462204;-35.57807855764607
1739209799.4622066;-45.120503652039325
1739209799.462209;-45.120503652039325
1739209799.4622116;-38.13080360867914
1739209799.462214;-38.13080360867914
1739209799.4622166;-45.120503652039325
1739209799.462219;-45.120503652039325
1739209799.4622216;-45.120503652039325
1739209799.462224;-45.120503652039325
1739209799.4622266;-38.13080360867914
1739209799.462229;-38.13080360867914
1739209799.4622316;-38.13080360867914
1739209799.462234;-45.120503652039325
1739209799.4622366;-32.816014438256545
1739209799.462239;-35.57807855764607
1739209799.4622416;-45.120503652039325
1739209799.462244;-45.120503652039325
1739209799.4622467;-35.57807855764607
1739209799.462249;-30.49652367304973
1739209799.4622517;-45.120503652039325
1739209799.462254;-45.120503652039325
1739209799.4622567;-45.120503652039325
1739209799.462259;-35.57807855764607
1739209799.4622617;-45.120503652039325
1739209799.4589279;-38.13080360867914
1739209799.458931;-35.57807855764607
1739209799.4589343;-38.13080360867914
1739209799.4589374;-45.120503652039325
1739209799.4589405;-45.120503652039325
1739209799.4589436;-45.120503652039325
1739209799.4589467;-45.120503652039325
1739209799.4589498;-35.57807855764607
1739209799.458953;-35.57807855764607
1739209799.458956;-38.13080360867914
1739209799.458959;-38.13080360867914
1739209799.4589622;-38.13080360867914
1739209799.4589653;-38.13080360867914
1739209799.4589684;-38.13080360867914
1739209799.4589717;-45.120503652039325
1739209799.4589748;-45.120503652039325
1739209799.458978;-33.981070128970906
1739209799.458981;-45.120503652039325
1739209799.4589841;-45.120503652039325
1739209799.4589872;-33.981070128970906
1739209799.4589903;-38.13080360867914
1739209799.4589934;-45.120503652039325
1739209799.4589965;-45.120503652039325
1739209799.4589996;-38.13080360867914
1739209799.4590027;-38.13080360867914
1739209799.4590058;-45.120503652039325
1739209799.459009;-45.120503652039325
1739209799.4590123;-45.120503652039325
1739209799.4590154;-45.120503652039325
1739209799.4590185;-38.13080360867914
1739209799.4590216;-38.13080360867914
1739209799.4590247;-38.13080360867914
1739209799.4590278;-38.13080360867914
1739209799.4590309;-38.13080360867914
1739209799.459034;-45.120503652039325
1739209799.459037;-45.120503652039325
1739209799.4590402;-45.120503652039325
1739209799.4590433;-45.120503652039325
1739209799.4590464;-38.13080360867914
1739209799.4590497;-38.13080360867914
1739209799.4590528;-45.120503652039325
1739209799.459056;-35.57807855764607
1739209799.459059;-38.13080360867914
1739209799.459062;-38.13080360867914
1739209799.4590652;-45.120503652039325
1739209799.4590683;-45.120503652039325
1739209799.4590714;-45.120503652039325
1739209799.4590745;-35.57807855764607
1739209799.4590776;-38.13080360867914
1739209799.4590807;-45.120503652039325
1739209799.4590838;-38.13080360867914
1739209799.459087;-45.120503652039325
1739209799.4590902;-33.981070128970906
1739209799.4590933;-38.13080360867914
1739209799.4590964;-45.120503652039325
1739209799.4590995;-45.120503652039325
1739209799.4591026;-38.13080360867914
1739209799.4591057;-38.13080360867914
1739209799.4591088;-45.120503652039325
1739209799.459112;-35.57807855764607
1739209799.459115;-38.13080360867914
1739209799.4591181;-45.120503652039325
1739209799.4591212;-38.13080360867914
1739209799.4591243;-45.120503652039325
1739209799.4591277;-38.13080360867914
1739209799.4591308;-45.120503652039325
1739209799.4591339;-45.120503652039325
1739209799.459137;-45.120503652039325
1739209799.45914;-38.13080360867914
1739209799.4591432;-38.13080360867914
1739209799.4591463;-38.13080360867914
1739209799.4591494;-33.981070128970906
1739209799.4591525;-32.816014438256545
1739209799.4591556;-45.120503652039325
1739209799.4591587;-45.120503652039325
1739209799.4591618;-33.981070128970906
1739209799.4591649;-33.981070128970906
1739209799.4591682;-33.981070128970906
1739209799.4591713;-38.13080360867914
1739209799.4591744;-45.120503652039325
1739209799.4591775;-45.120503652039325
1739209799.4591806;-45.120503652039325
1739209799.4591837;-45.120503652039325
1739209799.4591868;-30.49652367304973
1739209799.45919;-33.981070128970906
1739209799.459193;-45.120503652039325
1739209799.459196;-45.120503652039325
1739209799.4591992;-38.13080360867914
1739209799.4592023;-32.816014438256545
1739209799.4592056;-45.120503652039325
1739209799.4592087;-45.120503652039325
1739209799.4592118;-33.981070128970906
1739209799.459215;-28.992665084841942
1739209799.459218;-33.981070128970906
1739209799.4592211;-45.120503652039325
1739209799.4592242;-38.13080360867914
1739209799.4592273;-38.13080360867914
1739209799.4592304;-38.13080360867914
1739209799.4592335;-45.120503652039325
1739209799.4592366;-32.816014438256545
1739209799.4592397;-31.141103565318915
1739209799.4592428;-33.981070128970906
1739209799.4592462;-45.120503652039325
1739209799.4592493;-38.13080360867914
1739209799.4592524;-38.13080360867914
1739209799.4592555;-45.120503652039325
1739209799.4592586;-45.120503652039325
1739209799.4592617;-45.120503652039325
1739209799.4592648;-33.981070128970906
1739209799.4592679;-38.13080360867914
1739209799.459271;-45.120503652039325
1739209799.459274;-38.13080360867914
1739209799.4592772;-38.13080360867914
1739209799.4592803;-38.13080360867914
1739209799.4592836;-45.120503652039325
1739209799.4592867;-45.120503652039325
1739209799.4592898;-45.120503652039325
1739209799.459293;-38.13080360867914
1739209799.459296;-38.13080360867914
1739209799.459299;-35.57807855764607
1739209799.4593022;-38.13080360867914
1739209799.4593053;-38.13080360867914
1739209799.4593084;-38.13080360867914
1739209799.4593115;-45.120503652039325
1739209799.4593146;-38.13080360867914
1739209799.4593177;-33.981070128970906
1739209799.459321;-45.120503652039325
1739209799.4593241;-45.120503652039325
1739209799.4593272;-45.120503652039325
1739209799.4593303;-45.120503652039325
1739209799.4593334;-38.13080360867914
1739209799.4593365;-45.120503652039325
1739209799.4593396;-38.13080360867914
1739209799.4593427;-38.13080360867914
1739209799.4593458;-45.120503652039325
1739209799.459349;-45.120503652039325
1739209799.459352;-38.13080360867914
1739209799.459355;-33.981070128970906
1739209799.4593582;-32.816014438256545
1739209799.4593616;-38.13080360867914
1739209799.4593647;-33.981070128970906
1739209799.4593678;-28.992665084841942
1739209799.4593709;-35.57807855764607
1739209799.459374;-45.120503652039325
1739209799.459377;-38.13080360867914
1739209799.4593801;-45.120503652039325
1739209799.4593832;-45.120503652039325
1739209799.4593863;-45.120503652039325
1739209799.4593894;-45.120503652039325
1739209799.4593925;-33.981070128970906
1739209799.4593956;-45.120503652039325
1739209799.459399;-38.13080360867914
1739209799.459402;-38.13080360867914
1739209799.4594052;-45.120503652039325
1739209799.4594083;-45.120503652039325
1739209799.4594114;-45.120503652039325
1739209799.4594145;-38.13080360867914
1739209799.4594176;-38.13080360867914
1739209799.4594207;-45.120503652039325
1739209799.4594238;-35.57807855764607
1739209799.4594269;-38.13080360867914
1739209799.45943;-38.13080360867914
1739209799.459433;-38.13080360867914
1739209799.4594362;-38.13080360867914
1739209799.4594395;-45.120503652039325
1739209799.4594426;-45.120503652039325
1739209799.4594457;-45.120503652039325
1739209799.4594488;-35.57807855764607
1739209799.459452;-35.57807855764607
1739209799.459455;-45.120503652039325
1739209799.459458;-45.120503652039325
1739209799.4594612;-33.981070128970906
1739209799.4594643;-45.120503652039325
1739209799.4594674;-45.120503652039325
1739209799.4594705;-45.120503652039325
1739209799.4594736;-45.120503652039325
1739209799.459477;-38.13080360867914
1739209799.45948;-38.13080360867914
1739209799.4594831;-35.57807855764607
1739209799.4594862;-45.120503652039325
1739209799.4594893;-45.120503652039325
1739209799.4594924;-33.981070128970906
1739209799.4594955;-32.816014438256545
1739209799.4594986;-45.120503652039325
1739209799.4595017;-45.120503652039325
1739209799.4595048;-45.120503652039325
1739209799.459508;-31.141103565318915
1739209799.459511;-38.13080360867914
1739209799.4595141;-38.13080360867914
1739209799.4595175;-45.120503652039325
1739209799.4595206;-45.120503652039325
1739209799.4595237;-35.57807855764607
1739209799.4595268;-38.13080360867914
1739209799.4595299;-38.13080360867914
1739209799.459533;-45.120503652039325
1739209799.459536;-38.13080360867914
1739209799.4595392;-45.120503652039325
1739209799.4595423;-35.57807855764607
1739209799.4595454;-29.438486411369333
1739209799.4595485;-45.120503652039325
1739209799.4595516;-45.120503652039325
1739209799.459555;-38.13080360867914
1739209799.459558;-35.57807855764607
1739209799.459561;-45.120503652039325
1739209799.4595642;-45.120503652039325
1739209799.4595673;-45.120503652039325
1739209799.4595704;-45.120503652039325
1739209799.4595735;-45.120503652039325
1739209799.4595766;-45.120503652039325
1739209799.4595797;-45.120503652039325
1739209799.4595828;-45.120503652039325
1739209799.459586;-38.13080360867914
1739209799.459589;-45.120503652039325
1739209799.4626875;-45.120503652039325
1739209799.4626899;-38.13080360867914
1739209799.4626923;-38.13080360867914
1739209799.4626946;-45.120503652039325
1739209799.462697;-38.13080360867914
1739209799.4626994;-45.120503652039325
1739209799.4627018;-38.13080360867914
1739209799.4627042;-33.981070128970906
1739209799.4627066;-35.57807855764607
1739209799.462709;-45.120503652039325
1739209799.4627116;-28.58837851428586
1739209799.462714;-29.438486411369333
1739209799.4627163;-45.120503652039325
1739209799.4627187;-45.120503652039325
1739209799.462721;-35.57807855764607
1739209799.4627235;-38.13080360867914
1739209799.4627259;-45.120503652039325
1739209799.4627283;-45.120503652039325
1739209799.4627306;-45.120503652039325
1739209799.462733;-45.120503652039325
1739209799.4627354;-45.120503652039325
1739209799.4627378;-45.120503652039325
1739209799.4627402;-45.120503652039325
1739209799.4627426;-45.120503652039325
1739209799.462745;-38.13080360867914
1739209799.4627473;-45.120503652039325
1739209799.4627497;-38.13080360867914
1739209799.462752;-35.57807855764607
1739209799.4627545;-45.120503652039325
1739209799.4627569;-38.13080360867914
1739209799.4627595;-38.13080360867914
1739209799.4627619;-45.120503652039325
1739209799.4627643;-35.57807855764607
1739209799.4627666;-38.13080360867914
1739209799.462769;-35.57807855764607
1739209799.4627714;-35.57807855764607
1739209799.4627738;-35.57807855764607
1739209799.4627762;-35.57807855764607
1739209799.4627786;-32.816014438256545
1739209799.462781;-32.816014438256545
1739209799.4627833;-45.120503652039325
1739209799.4627857;-38.13080360867914
1739209799.462788;-45.120503652039325
1739209799.4627905;-45.120503652039325
1739209799.4627929;-38.13080360867914
1739209799.4627953;-38.13080360867914
1739209799.4627976;-45.120503652039325
1739209799.4628;-38.13080360867914
1739209799.4628024;-35.57807855764607
1739209799.4628048;-38.13080360867914
1739209799.4628074;-38.13080360867914
1739209799.4628098;-33.981070128970906
1739209799.4628122;-38.13080360867914
1739209799.4628146;-38.13080360867914
1739209799.462817;-38.13080360867914
1739209799.4628193;-45.120503652039325
1739209799.4628217;-35.57807855764607
1739209799.462824;-32.816014438256545
1739209799.4628265;-45.120503652039325
1739209799.4628289;-45.120503652039325
1739209799.4628313;-45.120503652039325
1739209799.4628336;-38.13080360867914
1739209799.462836;-38.13080360867914
1739209799.4628384;-38.13080360867914
1739209799.4628408;-38.13080360867914
1739209799.4628432;-33.981070128970906
1739209799.4628456;-38.13080360867914
1739209799.462848;-38.13080360867914
1739209799.4628503;-35.57807855764607
1739209799.4628527;-35.57807855764607
1739209799.4628553;-45.120503652039325
1739209799.4628577;-45.120503652039325
1739209799.46286;-35.57807855764607
1739209799.4628625;-38.13080360867914
1739209799.4628649;-38.13080360867914
1739209799.4628673;-38.13080360867914
1739209799.4628696;-33.981070128970906
1739209799.462872;-33.981070128970906
1739209799.4628744;-38.13080360867914
1739209799.4628768;-35.57807855764607
1739209799.4628792;-38.13080360867914
1739209799.4628816;-38.13080360867914
1739209799.462884;-45.120503652039325
1739209799.4628863;-38.13080360867914
1739209799.4628887;-33.981070128970906
1739209799.462891;-45.120503652039325
1739209799.4628935;-45.120503652039325
1739209799.4628959;-45.120503652039325
1739209799.4628983;-38.13080360867914
1739209799.4629006;-38.13080360867914
1739209799.4629033;-45.120503652039325
1739209799.4629056;-38.13080360867914
1739209799.462908;-38.13080360867914
1739209799.4629104;-45.120503652039325
1739209799.4629128;-38.13080360867914
1739209799.4629152;-32.816014438256545
1739209799.4629176;-38.13080360867914
1739209799.46292;-45.120503652039325
1739209799.4629223;-33.981070128970906
1739209799.4629247;-35.57807855764607
1739209799.462927;-38.13080360867914
1739209799.4629295;-45.120503652039325
1739209799.4629319;-45.120503652039325
1739209799.4629343;-31.141103565318915
