CAN Message; 0x1a7:0000cceafddce161
Timestamp;Amplitude
1739209830.0708213;-45.120503652039325
1739209830.0708237;-45.120503652039325
1739209830.070826;-38.13080360867914
1739209830.0708284;-45.120503652039325
1739209830.0708308;-45.120503652039325
1739209830.0708332;-33.981070128970906
1739209830.0708356;-38.13080360867914
1739209830.070838;-38.13080360867914
1739209830.0708404;-38.13080360867914
1739209830.0708427;-35.57807855764607
1739209830.0708451;-32.816014438256545
1739209830.0708475;-33.981070128970906
1739209830.07085;-45.120503652039325
1739209830.0708523;-38.13080360867914
1739209830.0708547;-32.816014438256545
1739209830.070857;-38.13080360867914
1739209830.0708594;-38.13080360867914
1739209830.0708618;-38.13080360867914
1739209830.0708642;-35.57807855764607
1739209830.0708666;-38.13080360867914
1739209830.070869;-45.120503652039325
1739209830.0708714;-31.141103565318915
1739209830.0708737;-45.120503652039325
1739209830.0708761;-45.120503652039325
1739209830.0708785;-45.120503652039325
1739209830.070881;-45.120503652039325
1739209830.0708833;-45.120503652039325
1739209830.0708857;-45.120503652039325
1739209830.070888;-38.13080360867914
1739209830.0708904;-31.141103565318915
1739209830.0708928;-45.120503652039325
1739209830.0708952;-45.120503652039325
1739209830.0708976;-45.120503652039325
1739209830.0709;-38.13080360867914
1739209830.0709023;-35.57807855764607
1739209830.0709047;-35.57807855764607
1739209830.070907;-45.120503652039325
1739209830.0709095;-28.58837851428586
1739209830.070912;-38.13080360867914
1739209830.0709143;-45.120503652039325
1739209830.0709167;-38.13080360867914
1739209830.070919;-45.120503652039325
1739209830.0709214;-45.120503652039325
1739209830.0709238;-38.13080360867914
1739209830.0709262;-33.981070128970906
1739209830.0709286;-33.981070128970906
1739209830.070931;-45.120503652039325
1739209830.0709333;-38.13080360867914
1739209830.0709357;-35.57807855764607
1739209830.070938;-45.120503652039325
1739209830.0709405;-45.120503652039325
1739209830.0709429;-45.120503652039325
1739209830.0709453;-45.120503652039325
1739209830.0709476;-38.13080360867914
1739209830.07095;-38.13080360867914
1739209830.0709524;-38.13080360867914
1739209830.0709548;-45.120503652039325
1739209830.0709572;-38.13080360867914
1739209830.0709596;-35.57807855764607
1739209830.070962;-45.120503652039325
1739209830.0709643;-45.120503652039325
1739209830.0709667;-38.13080360867914
1739209830.070969;-45.120503652039325
1739209830.0709715;-45.120503652039325
1739209830.0709739;-35.57807855764607
1739209830.0709763;-38.13080360867914
1739209830.0709786;-45.120503652039325
1739209830.070981;-45.120503652039325
1739209830.0709834;-38.13080360867914
1739209830.0709858;-38.13080360867914
1739209830.0709882;-38.13080360867914
1739209830.0709906;-38.13080360867914
1739209830.070993;-45.120503652039325
1739209830.0709953;-38.13080360867914
1739209830.0709977;-35.57807855764607
1739209830.071;-38.13080360867914
1739209830.0710025;-45.120503652039325
1739209830.0710049;-35.57807855764607
1739209830.0710073;-35.57807855764607
1739209830.0710096;-45.120503652039325
1739209830.071012;-45.120503652039325
1739209830.0710144;-45.120503652039325
1739209830.0710168;-32.816014438256545
1739209830.0710192;-35.57807855764607
1739209830.0710216;-45.120503652039325
1739209830.071024;-45.120503652039325
1739209830.0710263;-45.120503652039325
1739209830.0710287;-45.120503652039325
1739209830.071031;-45.120503652039325
1739209830.0710332;-38.13080360867914
1739209830.0710356;-45.120503652039325
1739209830.071038;-38.13080360867914
1739209830.0710404;-45.120503652039325
1739209830.0710428;-33.981070128970906
1739209830.0710452;-29.438486411369333
1739209830.0710475;-38.13080360867914
1739209830.07105;-45.120503652039325
1739209830.0710523;-45.120503652039325
1739209830.0710547;-32.816014438256545
1739209830.071057;-38.13080360867914
1739209830.0710595;-38.13080360867914
1739209830.0710618;-38.13080360867914
1739209830.0710642;-45.120503652039325
1739209830.0710666;-38.13080360867914
1739209830.071069;-35.57807855764607
1739209830.0710714;-45.120503652039325
1739209830.0710738;-45.120503652039325
1739209830.0710762;-45.120503652039325
1739209830.0710785;-45.120503652039325
1739209830.071081;-38.13080360867914
1739209830.0710833;-45.120503652039325
1739209830.0710857;-45.120503652039325
1739209830.071088;-45.120503652039325
1739209830.0710905;-38.13080360867914
1739209830.0710928;-38.13080360867914
1739209830.0710952;-45.120503652039325
1739209830.0710976;-38.13080360867914
1739209830.0711;-45.120503652039325
1739209830.0711024;-29.438486411369333
1739209830.0711048;-35.57807855764607
1739209830.0711071;-38.13080360867914
1739209830.0711095;-45.120503652039325
1739209830.071112;-45.120503652039325
1739209830.0711143;-45.120503652039325
1739209830.0711167;-45.120503652039325
1739209830.071119;-38.13080360867914
1739209830.0711215;-38.13080360867914
1739209830.0711238;-45.120503652039325
1739209830.0711262;-45.120503652039325
1739209830.0711286;-38.13080360867914
1739209830.071131;-38.13080360867914
1739209830.0711334;-45.120503652039325
1739209830.0711358;-45.120503652039325
1739209830.0711381;-38.13080360867914
1739209830.0711405;-27.8777449560314
1739209830.071143;-33.981070128970906
1739209830.0711453;-45.120503652039325
1739209830.0711477;-45.120503652039325
1739209830.07115;-31.141103565318893
1739209830.0711524;-35.57807855764607
1739209830.0711548;-38.13080360867914
1739209830.0711572;-45.120503652039325
1739209830.0711596;-35.57807855764607
1739209830.071162;-38.13080360867914
1739209830.0711644;-45.120503652039325
1739209830.0711668;-38.13080360867914
1739209830.0711691;-35.57807855764607
1739209830.0711715;-35.57807855764607
1739209830.071174;-45.120503652039325
1739209830.0711763;-38.13080360867914
1739209830.0711787;-38.13080360867914
1739209830.071181;-45.120503652039325
1739209830.0711834;-35.57807855764607
1739209830.0711858;-45.120503652039325
1739209830.0711882;-45.120503652039325
1739209830.0711906;-38.13080360867914
1739209830.071193;-45.120503652039325
1739209830.0711954;-45.120503652039325
1739209830.0711977;-28.58837851428586
1739209830.0712001;-32.816014438256545
1739209830.0712025;-45.120503652039325
1739209830.071205;-38.13080360867914
1739209830.0712073;-35.57807855764607
1739209830.0712097;-45.120503652039325
1739209830.071212;-45.120503652039325
1739209830.0712144;-38.13080360867914
1739209830.0712168;-38.13080360867914
1739209830.0712192;-45.120503652039325
1739209830.0712216;-45.120503652039325
1739209830.071224;-38.13080360867914
1739209830.0712264;-35.57807855764607
1739209830.0712287;-38.13080360867914
1739209830.0712311;-45.120503652039325
1739209830.0712335;-38.13080360867914
1739209830.071236;-38.13080360867914
1739209830.0712383;-45.120503652039325
1739209830.0712407;-45.120503652039325
1739209830.071243;-38.13080360867914
1739209830.0712454;-38.13080360867914
1739209830.0712478;-38.13080360867914
1739209830.0712502;-45.120503652039325
1739209830.0712526;-45.120503652039325
1739209830.071255;-33.981070128970906
1739209830.0712574;-31.141103565318915
1739209830.0712597;-45.120503652039325
1739209830.0712621;-45.120503652039325
1739209830.0712645;-35.57807855764607
1739209830.071267;-38.13080360867914
1739209830.0712693;-45.120503652039325
1739209830.0712717;-45.120503652039325
1739209830.071274;-32.816014438256545
1739209830.0712764;-38.13080360867914
1739209830.0712788;-45.120503652039325
1739209830.0712812;-33.981070128970906
1739209830.0712836;-33.981070128970906
1739209830.071286;-38.13080360867914
1739209830.0712883;-38.13080360867914
1739209830.0712907;-45.120503652039325
1739209830.071293;-38.13080360867914
1739209830.0712955;-35.57807855764607
1739209830.071298;-35.57807855764607
1739209830.0713003;-45.120503652039325
1739209830.0713027;-45.120503652039325
1739209830.071305;-38.13080360867914
1739209830.0713074;-45.120503652039325
1739209830.0713098;-38.13080360867914
1739209830.0713122;-38.13080360867914
1739209830.0713146;-45.120503652039325
1739209830.071317;-45.120503652039325
1739209830.0713193;-45.120503652039325
1739209830.0713217;-38.13080360867914
1739209830.071324;-38.13080360867914
1739209830.0713265;-45.120503652039325
1739209830.0713289;-45.120503652039325
1739209830.0713313;-45.120503652039325
1739209830.0713336;-45.120503652039325
1739209830.071336;-38.13080360867914
1739209830.0713384;-38.13080360867914
1739209830.0713408;-45.120503652039325
1739209830.0713432;-45.120503652039325
1739209830.0713456;-33.981070128970906
1739209830.071348;-33.981070128970906
1739209830.0713503;-45.120503652039325
1739209830.0713527;-31.141103565318915
1739209830.071355;-33.981070128970906
1739209830.0713575;-45.120503652039325
1739209830.0713599;-45.120503652039325
1739209830.0713623;-38.13080360867914
1739209830.0713646;-38.13080360867914
1739209830.071367;-38.13080360867914
1739209830.0713694;-38.13080360867914
1739209830.0713718;-45.120503652039325
1739209830.0713742;-38.13080360867914
1739209830.0713766;-45.120503652039325
1739209830.071379;-45.120503652039325
1739209830.0713813;-38.13080360867914
1739209830.0713837;-38.13080360867914
1739209830.071386;-38.13080360867914
1739209830.0713885;-45.120503652039325
1739209830.0713909;-38.13080360867914
1739209830.0713933;-38.13080360867914
1739209830.0713956;-45.120503652039325
1739209830.071398;-45.120503652039325
1739209830.0714004;-38.13080360867914
1739209830.0714028;-33.981070128970906
1739209830.0714052;-45.120503652039325
1739209830.0714076;-35.57807855764607
1739209830.07141;-38.13080360867914
1739209830.0714123;-45.120503652039325
1739209830.0714147;-45.120503652039325
1739209830.071417;-38.13080360867914
1739209830.0714195;-33.981070128970906
1739209830.0714219;-45.120503652039325
1739209830.0714242;-38.13080360867914
1739209830.0714266;-38.13080360867914
1739209830.071429;-38.13080360867914
1739209830.0714314;-45.120503652039325
1739209830.0714338;-45.120503652039325
1739209830.0714362;-35.57807855764607
1739209830.0714386;-38.13080360867914
1739209830.071441;-45.120503652039325
1739209830.0714433;-38.13080360867914
1739209830.0714457;-38.13080360867914
1739209830.071448;-35.57807855764607
1739209830.0714505;-38.13080360867914
1739209830.0714529;-45.120503652039325
1739209830.0714552;-38.13080360867914
1739209830.0714576;-45.120503652039325
1739209830.07146;-45.120503652039325
1739209830.0714624;-45.120503652039325
1739209830.0714648;-32.816014438256545
1739209830.0714672;-45.120503652039325
1739209830.0714695;-38.13080360867914
1739209830.071472;-38.13080360867914
1739209830.0714743;-45.120503652039325
1739209830.0714767;-38.13080360867914
