CAN Message; 0x77:a7341d6cd573e799
1739209903.0520163;-45.120503652039325
1739209903.0520215;-38.13080360867914
1739209903.0520267;-38.13080360867914
1739209903.0520322;-45.120503652039325
1739209903.0520375;-38.13080360867914
1739209903.0520427;-45.120503652039325
1739209903.052048;-45.120503652039325
1739209903.0520532;-45.120503652039325
1739209903.0520585;-45.120503652039325
1739209903.0520637;-45.120503652039325
1739209903.052069;-45.120503652039325
1739209903.0520742;-45.120503652039325
1739209903.0520794;-38.13080360867914
1739209903.0520847;-30.49652367304973
1739209903.05209;-35.57807855764607
1739209903.0520954;-38.13080360867914
1739209903.0521007;-38.13080360867914
1739209903.052106;-33.981070128970906
1739209903.0521111;-45.120503652039325
1739209903.0521164;-45.120503652039325
1739209903.0521216;-45.120503652039325
1739209903.052127;-45.120503652039325
1739209903.0521321;-38.13080360867914
1739209903.0521374;-45.120503652039325
1739209903.0521426;-38.13080360867914
1739209903.0521479;-45.120503652039325
1739209903.052153;-45.120503652039325
1739209903.0521586;-38.13080360867914
1739209903.0521638;-38.13080360867914
1739209903.052169;-35.57807855764607
1739209903.0521743;-35.57807855764607
1739209903.0521796;-45.120503652039325
1739209903.0521848;-38.13080360867914
1739209903.05219;-33.981070128970906
1739209903.0521953;-45.120503652039325
1739209903.0522006;-45.120503652039325
1739209903.0522058;-45.120503652039325
1739209903.052211;-32.816014438256545
1739209903.0522163;-35.57807855764607
1739209903.0522215;-45.120503652039325
1739209903.052227;-45.120503652039325
1739209903.0522323;-45.120503652039325
1739209903.0522375;-45.120503652039325
1739209903.0522428;-45.120503652039325
1739209903.052248;-38.13080360867914
1739209903.0522532;-45.120503652039325
1739209903.0522585;-45.120503652039325
1739209903.0522637;-38.13080360867914
1739209903.052269;-45.120503652039325
1739209903.0522742;-38.13080360867914
1739209903.0522795;-45.120503652039325
1739209903.0522847;-45.120503652039325
1739209903.0522902;-45.120503652039325
1739209903.0522954;-26.991370085610736
1739209903.0523007;-29.438486411369333
1739209903.052306;-45.120503652039325
1739209903.0523112;-38.13080360867914
1739209903.0523164;-45.120503652039325
1739209903.0523217;-33.981070128970906
1739209903.052327;-45.120503652039325
1739209903.0523322;-38.13080360867914
1739209903.0523374;-38.13080360867914
1739209903.0523427;-45.120503652039325
1739209903.052348;-38.13080360867914
1739209903.0523534;-45.120503652039325
1739209903.0523586;-38.13080360867914
1739209903.0523639;-33.981070128970906
1739209903.052369;-45.120503652039325
1739209903.0523744;-38.13080360867914
1739209903.0523796;-45.120503652039325
1739209903.0523849;-45.120503652039325
1739209903.05239;-45.120503652039325
1739209903.0523953;-45.120503652039325
1739209903.0524006;-33.981070128970906
1739209903.0524058;-38.13080360867914
1739209903.052411;-38.13080360867914
1739209903.0524166;-45.120503652039325
1739209903.0524218;-32.816014438256545
1739209903.052427;-29.438486411369333
1739209903.0524323;-45.120503652039325
1739209903.0524375;-45.120503652039325
1739209903.0524428;-45.120503652039325
1739209903.052448;-38.13080360867914
1739209903.0524533;-45.120503652039325
1739209903.0524585;-35.57807855764607
1739209903.0524638;-38.13080360867914
1739209903.052469;-45.120503652039325
1739209903.0524743;-38.13080360867914
1739209903.0524797;-38.13080360867914
1739209903.052485;-45.120503652039325
1739209903.0524902;-38.13080360867914
1739209903.0524955;-38.13080360867914
1739209903.0525007;-38.13080360867914
1739209903.052506;-35.57807855764607
1739209903.0525112;-29.438486411369333
1739209903.0525165;-38.13080360867914
1739209903.0525217;-38.13080360867914
1739209903.052527;-38.13080360867914
1739209903.0525322;-38.13080360867914
1739209903.0525374;-45.120503652039325
1739209903.0525427;-45.120503652039325
1739209903.0525482;-45.120503652039325
1739209903.0525534;-45.120503652039325
1739209903.0525587;-33.981070128970906
1739209903.052564;-38.13080360867914
1739209903.0525692;-38.13080360867914
1739209903.0525744;-45.120503652039325
1739209903.0525796;-35.57807855764607
1739209903.052585;-38.13080360867914
1739209903.0525901;-45.120503652039325
1739209903.0525954;-33.981070128970906
1739209903.0526006;-45.120503652039325
1739209903.0526059;-38.13080360867914
1739209903.0526114;-45.120503652039325
1739209903.0526166;-45.120503652039325
1739209903.0526218;-33.981070128970906
1739209903.052627;-45.120503652039325
1739209903.0526323;-45.120503652039325
1739209903.0526376;-38.13080360867914
1739209903.0526428;-38.13080360867914
1739209903.052648;-45.120503652039325
1739209903.0526533;-38.13080360867914
1739209903.0526586;-35.57807855764607
1739209903.0526638;-38.13080360867914
1739209903.052669;-33.981070128970906
1739209903.0526745;-38.13080360867914
1739209903.0526798;-45.120503652039325
1739209903.052685;-38.13080360867914
1739209903.0526903;-38.13080360867914
1739209903.0526955;-45.120503652039325
1739209903.0527008;-45.120503652039325
1739209903.052706;-38.13080360867914
1739209903.0527112;-35.57807855764607
1739209903.0527165;-35.57807855764607
1739209903.0527217;-38.13080360867914
1739209903.052727;-38.13080360867914
1739209903.0527322;-45.120503652039325
1739209903.0527377;-38.13080360867914
1739209903.052743;-38.13080360867914
1739209903.0527482;-33.981070128970906
1739209903.0527534;-38.13080360867914
1739209903.0527587;-45.120503652039325
1739209903.052764;-45.120503652039325
1739209903.0527692;-35.57807855764607
1739209903.0527744;-35.57807855764607
1739209903.0527797;-45.120503652039325
1739209903.052785;-45.120503652039325
1739209903.0527902;-38.13080360867914
1739209903.0527954;-35.57807855764607
1739209903.052801;-35.57807855764607
1739209903.0528061;-45.120503652039325
1739209903.0528114;-38.13080360867914
1739209903.0528166;-35.57807855764607
1739209903.0528219;-45.120503652039325
1739209903.0528271;-38.13080360867914
1739209903.0528324;-38.13080360867914
1739209903.0528376;-38.13080360867914
1739209903.0528429;-38.13080360867914
1739209903.052848;-38.13080360867914
1739209903.0528533;-33.981070128970906
1739209903.0528586;-45.120503652039325
1739209903.052864;-45.120503652039325
1739209903.0528693;-38.13080360867914
1739209903.0528746;-32.816014438256545
1739209903.0528798;-33.981070128970906
1739209903.052885;-38.13080360867914
1739209903.0528903;-38.13080360867914
1739209903.0528955;-38.13080360867914
1739209903.0529008;-38.13080360867914
1739209903.052906;-38.13080360867914
1739209903.0529113;-38.13080360867914
1739209903.0529165;-45.120503652039325
1739209903.0529218;-45.120503652039325
1739209903.052927;-38.13080360867914
1739209903.0529325;-38.13080360867914
1739209903.0529377;-38.13080360867914
1739209903.052943;-33.981070128970906
1739209903.0529482;-45.120503652039325
1739209903.0529535;-45.120503652039325
1739209903.0529587;-32.816014438256545
1739209903.052964;-38.13080360867914
1739209903.0529692;-45.120503652039325
1739209903.0529745;-45.120503652039325
1739209903.0529797;-45.120503652039325
1739209903.052985;-45.120503652039325
1739209903.0529902;-45.120503652039325
1739209903.0529957;-38.13080360867914
1739209903.053001;-38.13080360867914
1739209903.0530062;-33.981070128970906
1739209903.0530114;-38.13080360867914
1739209903.0530167;-45.120503652039325
1739209903.053022;-31.141103565318915
1739209903.0530272;-38.13080360867914
1739209903.0530324;-45.120503652039325
1739209903.0530376;-38.13080360867914
1739209903.053043;-33.981070128970906
1739209903.0530481;-45.120503652039325
1739209903.0530534;-38.13080360867914
1739209903.0530589;-45.120503652039325
1739209903.053064;-45.120503652039325
1739209903.0530694;-45.120503652039325
1739209903.0530746;-38.13080360867914
1739209903.0530798;-45.120503652039325
1739209903.053085;-45.120503652039325
1739209903.0530903;-45.120503652039325
1739209903.0530956;-45.120503652039325
1739209903.0531008;-45.120503652039325
1739209903.053106;-45.120503652039325
1739209903.0531113;-45.120503652039325
1739209903.0531166;-45.120503652039325
1739209903.053122;-38.13080360867914
1739209903.0531273;-33.981070128970906
1739209903.0531325;-45.120503652039325
1739209903.0531378;-45.120503652039325
1739209903.053143;-33.981070128970906
1739209903.0531483;-27.8777449560314
1739209903.0531535;-33.981070128970906
1739209903.0531588;-45.120503652039325
1739209903.053164;-45.120503652039325
1739209903.0531693;-45.120503652039325
1739209903.0531745;-45.120503652039325
1739209903.0531797;-45.120503652039325
1739209903.0531852;-45.120503652039325
1739209903.0531905;-33.981070128970956
1739209903.0531957;-45.120503652039325
1739209903.053201;-35.57807855764607
1739209903.0532062;-38.13080360867914
1739209903.0532115;-45.120503652039325
1739209903.0532167;-45.120503652039325
1739209903.053222;-38.13080360867914
1739209903.0532272;-45.120503652039325
1739209903.0532324;-27.8777449560314
1739209903.0532377;-32.816014438256545
1739209903.053243;-38.13080360867914
1739209903.0532482;-38.13080360867914
1739209903.0532537;-31.141103565318893
1739209903.053259;-32.816014438256545
1739209903.0532641;-45.120503652039325
1739209903.0532694;-45.120503652039325
1739209903.0532746;-45.120503652039325
1739209903.0532799;-45.120503652039325
1739209903.0532851;-38.13080360867914
1739209903.0532904;-38.13080360867914
1739209903.0532956;-45.120503652039325
1739209903.0533009;-45.120503652039325
1739209903.053306;-45.120503652039325
1739209903.0533113;-45.120503652039325
1739209903.0533168;-32.816014438256545
1739209903.053322;-32.816014438256545
1739209903.0533273;-45.120503652039325
1739209903.0533326;-45.120503652039325
1739209903.0533378;-32.816014438256545
1739209903.053343;-38.13080360867914
1739209903.0533483;-38.13080360867914
1739209903.0533535;-45.120503652039325
1739209903.0533588;-45.120503652039325
1739209903.053364;-45.120503652039325
1739209903.0533693;-35.57807855764607
1739209903.0533745;-35.57807855764607
1739209903.05338;-45.120503652039325
1739209903.0533853;-45.120503652039325
1739209903.0533905;-45.120503652039325
1739209903.0533957;-38.13080360867914
1739209903.053401;-45.120503652039325
1739209903.0534062;-45.120503652039325
1739209903.0534115;-38.13080360867914
1739209903.0534167;-35.57807855764607
1739209903.053422;-38.13080360867914
1739209903.0534272;-45.120503652039325
1739209903.0534325;-38.13080360867914
1739209903.0534377;-45.120503652039325
1739209903.0534432;-38.13080360867914
1739209903.0534484;-30.49652367304973
1739209903.0534537;-38.13080360867914
1739209903.053459;-35.57807855764607
1739209903.0534642;-38.13080360867914
1739209903.0534694;-45.120503652039325
1739209903.0534747;-45.120503652039325
1739209903.05348;-38.13080360867914
1739209903.0534852;-45.120503652039325
1739209903.0534904;-33.981070128970956
1739209903.0534956;-38.13080360867914
1739209903.053501;-38.13080360867914
1739209903.0535064;-45.120503652039325
1739209903.0535116;-45.120503652039325
1739209903.0535169;-38.13080360867914
1739209903.053522;-45.120503652039325
1739209903.0535274;-38.13080360867914
1739209903.0535326;-38.13080360867914
1739209903.0535378;-38.13080360867914
1739209903.053538;-38.13080360867914
1739209903.0535386;-45.120503652039325
1739209903.0535388;-38.13080360867914
1739209903.0535393;-35.57807855764607
1739209903.0535395;-38.13080360867914
1739209903.0535398;-45.120503652039325
1739209903.0535402;-45.120503652039325
1739209903.0535405;-45.120503652039325
1739209903.053541;-45.120503652039325
1739209903.0535412;-38.13080360867914
1739209903.0535417;-38.13080360867914
1739209903.053542;-33.981070128970906
1739209903.0535421;-38.13080360867914
1739209903.0535426;-45.120503652039325
1739209903.0535429;-45.120503652039325
1739209903.0535433;-38.13080360867914
1739209903.0535436;-38.13080360867914
1739209903.0535438;-38.13080360867914
1739209903.0535443;-45.120503652039325
1739209903.0535445;-38.13080360867914
1739209903.053545;-45.120503652039325
1739209903.0535452;-45.120503652039325
1739209903.0535457;-38.13080360867914
1739209903.053546;-38.13080360867914
1739209903.0535462;-38.13080360867914
1739209903.0535467;-45.120503652039325
1739209903.053547;-32.816014438256545
1739209903.0535474;-38.13080360867914
1739209903.0535476;-45.120503652039325
1739209903.0535479;-45.120503652039325
1739209903.0535483;-45.120503652039325
1739209903.0535486;-45.120503652039325
1739209903.053549;-38.13080360867914
1739209903.0535493;-45.120503652039325
1739209903.0535495;-45.120503652039325
1739209903.05355;-45.120503652039325
1739209903.0535502;-45.120503652039325
1739209903.0535507;-35.57807855764607
1739209903.053551;-38.13080360867914
1739209903.0535514;-38.13080360867914
1739209903.0535517;-38.13080360867914
1739209903.053552;-45.120503652039325
1739209903.0535524;-45.120503652039325
1739209903.0535526;-45.120503652039325
1739209903.053553;-45.120503652039325
1739209903.0535533;-45.120503652039325
1739209903.0535536;-45.120503652039325
1739209903.053554;-35.57807855764607
1739209903.0535543;-35.57807855764607
1739209903.0535548;-45.120503652039325
1739209903.053555;-45.120503652039325
1739209903.0535555;-35.57807855764607
1739209903.0535557;-35.57807855764607
1739209903.053556;-38.13080360867914
1739209903.0535564;-38.13080360867914
1739209903.0535567;-38.13080360867914
1739209903.0535572;-38.13080360867914
1739209903.0535574;-45.120503652039325
1739209903.0535576;-45.120503652039325
1739209903.053558;-45.120503652039325
1739209903.0535583;-45.120503652039325
1739209903.0535588;-38.13080360867914
1739209903.053559;-38.13080360867914
1739209903.0535593;-33.981070128970906
1739209903.0535598;-38.13080360867914
1739209903.05356;-45.120503652039325
1739209903.0535605;-45.120503652039325
1739209903.0535607;-35.57807855764607
1739209903.0535612;-38.13080360867914
1739209903.0535614;-38.13080360867914
1739209903.0535617;-45.120503652039325
1739209903.0535622;-45.120503652039325
1739209903.0535624;-45.120503652039325
1739209903.0535629;-45.120503652039325
1739209903.053563;-38.13080360867914
1739209903.0535634;-45.120503652039325
1739209903.0535638;-38.13080360867914
1739209903.053564;-45.120503652039325
1739209903.0535645;-45.120503652039325
1739209903.0535648;-33.981070128970906
1739209903.0535653;-38.13080360867914
1739209903.0535655;-45.120503652039325
1739209903.0535657;-45.120503652039325
1739209903.0535662;-38.13080360867914
1739209903.0535665;-45.120503652039325
1739209903.053567;-45.120503652039325
1739209903.0535672;-35.57807855764607
1739209903.0535674;-38.13080360867914
1739209903.053568;-45.120503652039325
1739209903.0535681;-45.120503652039325
1739209903.0535686;-45.120503652039325
1739209903.0535688;-45.120503652039325
1739209903.0535693;-38.13080360867914
1739209903.0535696;-38.13080360867914
1739209903.0535698;-38.13080360867914
1739209903.0535703;-45.120503652039325
1739209903.0535705;-33.981070128970906
1739209903.053571;-38.13080360867914
1739209903.0535712;-38.13080360867914
1739209903.0535715;-33.981070128970906
1739209903.053572;-35.57807855764607
1739209903.0535722;-45.120503652039325
1739209903.0535727;-45.120503652039325
1739209903.053573;-28.58837851428586
1739209903.0535731;-38.13080360867914
1739209903.0535736;-38.13080360867914
1739209903.0535738;-45.120503652039325
1739209903.0535743;-45.120503652039325
1739209903.0535746;-38.13080360867914
1739209903.053575;-45.120503652039325
1739209903.0535753;-33.981070128970906
1739209903.0535755;-31.141103565318943
1739209903.053576;-45.120503652039325
1739209903.0535762;-35.57807855764607
1739209903.0535767;-33.981070128970906
1739209903.053577;-45.120503652039325
1739209903.0535772;-45.120503652039325
1739209903.0535777;-38.13080360867914
1739209903.053578;-38.13080360867914
1739209903.0535784;-32.816014438256545
1739209903.0535786;-35.57807855764607
1739209903.053579;-45.120503652039325
1739209903.0535793;-38.13080360867914
1739209903.0535796;-38.13080360867914
1739209903.05358;-45.120503652039325
1739209903.0535803;-38.13080360867914
1739209903.0535808;-38.13080360867914
1739209903.053581;-38.13080360867914
1739209903.0535812;-38.13080360867914
1739209903.0535817;-45.120503652039325
1739209903.053582;-45.120503652039325
1739209903.0535824;-35.57807855764607
1739209903.0535827;-38.13080360867914
1739209903.053583;-45.120503652039325
1739209903.0535834;-32.816014438256545
1739209903.0535836;-38.13080360867914
1739209903.053584;-45.120503652039325
1739209903.0535843;-32.816014438256545
1739209903.0535848;-38.13080360867914
1739209903.053585;-45.120503652039325
1739209903.0535853;-45.120503652039325
1739209903.0535858;-38.13080360867914
1739209903.053586;-45.120503652039325
1739209903.0535865;-31.141103565318893
1739209903.0535867;-32.816014438256545
1739209903.053587;-38.13080360867914
1739209903.0535874;-32.816014438256545
1739209903.0535877;-38.13080360867914
1739209903.0535882;-38.13080360867914
1739209903.0535884;-45.120503652039325
1739209903.0535889;-38.13080360867914
1739209903.053589;-45.120503652039325
1739209903.0535893;-45.120503652039325
1739209903.0535898;-38.13080360867914
1739209903.05359;-45.120503652039325
1739209903.0535905;-35.57807855764607
1739209903.0535908;-38.13080360867914
1739209903.053591;-45.120503652039325
1739209903.0535915;-35.57807855764607
1739209903.0535917;-45.120503652039325
1739209903.0535922;-45.120503652039325
1739209903.0535924;-38.13080360867914
1739209903.0535927;-38.13080360867914
1739209903.0535932;-45.120503652039325
1739209903.0535934;-45.120503652039325
1739209903.0535939;-38.13080360867914
1739209903.053594;-38.13080360867914
1739209903.0535946;-38.13080360867914
1739209903.0535948;-38.13080360867914
1739209903.053595;-38.13080360867914
1739209903.0535955;-38.13080360867914
1739209903.0535958;-33.981070128970906
1739209903.0535963;-38.13080360867914
1739209903.0535965;-33.981070128970906
1739209903.0535967;-33.981070128970906
1739209903.0535972;-45.120503652039325
1739209903.0535975;-45.120503652039325
1739209903.053598;-38.13080360867914
1739209903.0535982;-31.141103565318915
1739209903.0535986;-45.120503652039325
1739209903.0535989;-38.13080360867914
1739209903.053599;-35.57807855764607
1739209903.0535996;-38.13080360867914
1739209903.0535998;-45.120503652039325
1739209903.0536003;-33.981070128970906
1739209903.0536005;-38.13080360867914
1739209903.0536008;-38.13080360867914
1739209903.0536013;-38.13080360867914
1739209903.0536015;-45.120503652039325
1739209903.053602;-45.120503652039325
1739209903.0536022;-33.981070128970906
1739209903.0536027;-45.120503652039325
1739209903.053603;-45.120503652039325
1739209903.0536032;-38.13080360867914
1739209903.0536036;-38.13080360867914
1739209903.053604;-45.120503652039325
1739209903.0536044;-45.120503652039325
1739209903.0536046;-45.120503652039325
1739209903.0536048;-38.13080360867914
1739209903.0536053;-38.13080360867914
1739209903.0536056;-45.120503652039325
1739209903.053606;-38.13080360867914
1739209903.0536063;-45.120503652039325
1739209903.0536065;-45.120503652039325
1739209903.053607;-38.13080360867914
1739209903.0536072;-38.13080360867914
1739209903.0536077;-45.120503652039325
1739209903.053608;-38.13080360867914
1739209903.0536084;-38.13080360867914
1739209903.0536087;-33.981070128970906
1739209903.053609;-38.13080360867914
1739209903.0536094;-38.13080360867914
1739209903.0536096;-32.816014438256545
1739209903.05361;-45.120503652039325
1739209903.0536103;-45.120503652039325
1739209903.0536106;-45.120503652039325
1739209903.053611;-38.13080360867914
1739209903.0536113;-45.120503652039325
1739209903.0536118;-45.120503652039325
1739209903.053612;-38.13080360867914
1739209903.0536125;-45.120503652039325
1739209903.0536127;-38.13080360867914
1739209903.053613;-35.57807855764607
1739209903.0536134;-38.13080360867914
1739209903.0536137;-38.13080360867914
1739209903.0536141;-31.141103565318915
1739209903.0536144;-35.57807855764607
1739209903.0536146;-45.120503652039325
1739209903.053615;-38.13080360867914
1739209903.0536153;-31.141103565318915
1739209903.0536158;-38.13080360867914
1739209903.053616;-45.120503652039325
1739209903.0536163;-38.13080360867914
1739209903.0536168;-38.13080360867914
1739209903.053617;-38.13080360867914
1739209903.0536175;-45.120503652039325
1739209903.0536177;-38.13080360867914
1739209903.0536182;-38.13080360867914
1739209903.0536184;-38.13080360867914
1739209903.0536187;-38.13080360867914
1739209903.0536191;-38.13080360867914
1739209903.0536194;-38.13080360867914
1739209903.0536199;-38.13080360867914
1739209903.05362;-45.120503652039325
1739209903.0536203;-38.13080360867914
1739209903.0536208;-45.120503652039325
1739209903.053621;-38.13080360867914
1739209903.0536215;-38.13080360867914
1739209903.0536218;-38.13080360867914
1739209903.0536222;-35.57807855764607
1739209903.0536225;-35.57807855764607
1739209903.0536227;-38.13080360867914
1739209903.0536232;-38.13080360867914
1739209903.0536234;-38.13080360867914
1739209903.053624;-45.120503652039325
1739209903.0536242;-38.13080360867914
1739209903.0536244;-38.13080360867914
1739209903.0536249;-35.57807855764607
1739209903.053625;-38.13080360867914
1739209903.0536256;-38.13080360867914
1739209903.0536258;-45.120503652039325
1739209903.053626;-45.120503652039325
1739209903.0536265;-38.13080360867914
1739209903.0536268;-45.120503652039325
1739209903.0536273;-33.981070128970906
1739209903.0536275;-31.141103565318915
1739209903.053628;-38.13080360867914
1739209903.0536282;-45.120503652039325
1739209903.0536284;-45.120503652039325
1739209903.053629;-38.13080360867914
1739209903.0536292;-45.120503652039325
1739209903.0536296;-45.120503652039325
1739209903.0536299;-45.120503652039325
1739209903.05363;-45.120503652039325
1739209903.0536306;-45.120503652039325
1739209903.0536308;-45.120503652039325
1739209903.0536313;-38.13080360867914
1739209903.0536315;-45.120503652039325
1739209903.053632;-45.120503652039325
1739209903.0536323;-45.120503652039325
1739209903.0536325;-45.120503652039325
1739209903.053633;-38.13080360867914
1739209903.0536332;-38.13080360867914
1739209903.0536337;-45.120503652039325
1739209903.053634;-45.120503652039325
1739209903.0536342;-45.120503652039325
1739209903.0536346;-38.13080360867914
1739209903.053635;-38.13080360867914
1739209903.0536354;-45.120503652039325
1739209903.0536356;-33.981070128970906
1739209903.0536358;-38.13080360867914
1739209903.0536363;-45.120503652039325
1739209903.0536366;-38.13080360867914
1739209903.053637;-33.981070128970906
1739209903.0536373;-38.13080360867914
1739209903.0536377;-38.13080360867914
1739209903.053638;-38.13080360867914
1739209903.0536382;-45.120503652039325
1739209903.0536387;-45.120503652039325
1739209903.053639;-38.13080360867914
1739209903.0536394;-45.120503652039325
1739209903.0536397;-45.120503652039325
1739209903.05364;-33.981070128970906
1739209903.0536404;-38.13080360867914
1739209903.0536406;-45.120503652039325
1739209903.053641;-30.49652367304973
1739209903.0536413;-30.49652367304973
1739209903.0536418;-45.120503652039325
1739209903.053642;-45.120503652039325
1739209903.0536423;-35.57807855764607
1739209903.0536427;-38.13080360867914
1739209903.053643;-38.13080360867914
1739209903.0536435;-35.57807855764607
1739209903.0536437;-45.120503652039325
1739209903.053644;-38.13080360867914
1739209903.0536444;-38.13080360867914
1739209903.0536447;-45.120503652039325
1739209903.0536451;-45.120503652039325
1739209903.0536454;-33.981070128970906
1739209903.0536456;-38.13080360867914
1739209903.053646;-45.120503652039325
1739209903.0536463;-29.438486411369333
1739209903.0536468;-29.438486411369333
1739209903.053647;-38.13080360867914
1739209903.0536475;-45.120503652039325
1739209903.0536478;-32.816014438256545
1739209903.053648;-35.57807855764607
1739209903.0536485;-45.120503652039325
1739209903.0536487;-38.13080360867914
1739209903.0536492;-45.120503652039325
1739209903.0536494;-45.120503652039325
1739209903.0536497;-35.57807855764607
1739209903.0536501;-38.13080360867914
1739209903.0536504;-38.13080360867914
1739209903.0536509;-38.13080360867914
1739209903.053651;-38.13080360867914
1739209903.0536516;-45.120503652039325
1739209903.0536518;-30.49652367304973
1739209903.053652;-30.49652367304973
1739209903.0536525;-45.120503652039325
1739209903.0536528;-45.120503652039325
1739209903.0536532;-38.13080360867914
1739209903.0536535;-38.13080360867914
1739209903.0536537;-45.120503652039325
1739209903.0536542;-45.120503652039325
1739209903.0536544;-38.13080360867914
1739209903.053655;-38.13080360867914
1739209903.0536551;-45.120503652039325
1739209903.0536556;-45.120503652039325
1739209903.0536559;-30.49652367304973
1739209903.053656;-32.816014438256545
1739209903.0536566;-45.120503652039325
1739209903.0536568;-38.13080360867914
1739209903.0536573;-38.13080360867914
1739209903.0536575;-38.13080360867914
1739209903.0536578;-38.13080360867914
1739209903.0536582;-38.13080360867914
1739209903.0536585;-45.120503652039325
1739209903.053659;-33.981070128970906
1739209903.0536592;-45.120503652039325
1739209903.0536594;-45.120503652039325
1739209903.05366;-32.816014438256545
1739209903.0536602;-32.816014438256545
1739209903.0536606;-45.120503652039325
1739209903.0536609;-38.13080360867914
1739209903.0536613;-38.13080360867914
1739209903.0536616;-33.981070128970906
1739209903.0536618;-45.120503652039325
1739209903.0536623;-45.120503652039325
1739209903.0536625;-38.13080360867914
1739209903.053663;-38.13080360867914
1739209903.0536633;-38.13080360867914
1739209903.0536635;-38.13080360867914
1739209903.053664;-38.13080360867914
1739209903.0536642;-38.13080360867914
1739209903.0536647;-38.13080360867914
1739209903.053665;-38.13080360867914
1739209903.0536654;-35.57807855764607
1739209903.0536656;-32.816014438256545
1739209903.0536659;-38.13080360867914
1739209903.0536664;-38.13080360867914
1739209903.0536666;-38.13080360867914
1739209903.053667;-35.57807855764607
1739209903.0536673;-38.13080360867914
1739209903.0536675;-38.13080360867914
1739209903.053668;-35.57807855764607
1739209903.0536683;-35.57807855764607
1739209903.0536687;-45.120503652039325
1739209903.053669;-45.120503652039325
1739209903.0536692;-38.13080360867914
1739209903.0536697;-32.816014438256545
1739209903.05367;-38.13080360867914
1739209903.0536704;-38.13080360867914
1739209903.0536706;-33.981070128970906
1739209903.0536711;-38.13080360867914
1739209903.0536714;-38.13080360867914
1739209903.0536716;-45.120503652039325
1739209903.053672;-45.120503652039325
1739209903.0536723;-45.120503652039325
1739209903.0536728;-38.13080360867914
1739209903.053673;-45.120503652039325
1739209903.0536733;-38.13080360867914
1739209903.0536737;-33.981070128970906
1739209903.053674;-38.13080360867914
1739209903.0536745;-38.13080360867914
1739209903.0536747;-45.120503652039325
1739209903.0536752;-45.120503652039325
1739209903.0536754;-38.13080360867914
1739209903.0536757;-38.13080360867914
1739209903.0536761;-45.120503652039325
1739209903.0536764;-45.120503652039325
1739209903.0536768;-38.13080360867914
1739209903.053677;-38.13080360867914
1739209903.0536773;-38.13080360867914
1739209903.0536778;-45.120503652039325
1739209903.053678;-35.57807855764607
1739209903.0536785;-32.816014438256545
1739209903.0536788;-45.120503652039325
1739209903.053679;-45.120503652039325
1739209903.0536795;-38.13080360867914
1739209903.0536797;-45.120503652039325
1739209903.0536802;-45.120503652039325
1739209903.0536804;-38.13080360867914
1739209903.053681;-38.13080360867914
1739209903.0536811;-35.57807855764607
1739209903.0536814;-45.120503652039325
1739209903.0536819;-38.13080360867914
1739209903.053682;-31.141103565318915
1739209903.0536826;-45.120503652039325
1739209903.0536828;-38.13080360867914
1739209903.053683;-45.120503652039325
1739209903.0536835;-38.13080360867914
1739209903.0536838;-45.120503652039325
1739209903.0536842;-45.120503652039325
1739209903.0536845;-33.981070128970906
1739209903.053685;-31.141103565318915
1739209903.0536852;-38.13080360867914
1739209903.0536854;-45.120503652039325
1739209903.053686;-45.120503652039325
1739209903.0536861;-45.120503652039325
1739209903.0536866;-38.13080360867914
1739209903.0536869;-38.13080360867914
1739209903.053687;-33.981070128970906
1739209903.0536876;-27.267205301931607
1739209903.0536878;-38.13080360867914
1739209903.0536883;-45.120503652039325
1739209903.0536885;-38.13080360867914
1739209903.053689;-38.13080360867914
1739209903.0536892;-45.120503652039325
1739209903.0536895;-45.120503652039325
1739209903.05369;-38.13080360867914
1739209903.0536902;-35.57807855764607
1739209903.0536907;-38.13080360867914
1739209903.053691;-45.120503652039325
1739209903.0536911;-45.120503652039325
1739209903.0536916;-45.120503652039325
1739209903.0536919;-38.13080360867914
1739209903.0536923;-38.13080360867914
1739209903.0536926;-45.120503652039325
1739209903.0536928;-45.120503652039325
1739209903.0536933;-45.120503652039325
1739209903.0536935;-45.120503652039325
1739209903.053694;-45.120503652039325
1739209903.0536942;-45.120503652039325
1739209903.0536947;-38.13080360867914
1739209903.053695;-45.120503652039325
1739209903.0536952;-38.13080360867914
1739209903.0536957;-28.992665084841942
1739209903.053696;-45.120503652039325
1739209903.0536964;-45.120503652039325
1739209903.0536966;-38.13080360867914
1739209903.0536969;-38.13080360867914
1739209903.0536973;-45.120503652039325
1739209903.0536976;-45.120503652039325
1739209903.053698;-45.120503652039325
1739209903.0536983;-31.141103565318943
1739209903.0536988;-45.120503652039325
1739209903.053699;-45.120503652039325
1739209903.0536993;-45.120503652039325
1739209903.0536997;-38.13080360867914
1739209903.0537;-35.57807855764607
1739209903.0537004;-45.120503652039325
1739209903.0537007;-45.120503652039325
1739209903.053701;-25.62660358559016
1739209903.0537014;-32.816014438256545
1739209903.0537016;-38.13080360867914
1739209903.053702;-45.120503652039325
1739209903.0537024;-31.141103565318915
1739209903.0537026;-45.120503652039325
1739209903.053703;-45.120503652039325
1739209903.0537033;-38.13080360867914
1739209903.0537038;-45.120503652039325
1739209903.053704;-45.120503652039325
1739209903.0537045;-45.120503652039325
1739209903.0537047;-45.120503652039325
1739209903.053705;-38.13080360867914
1739209903.0537055;-32.816014438256545
