CAN Message; 0x1b8:0000df5c0039a81b
1739209753.0416474;-45.120503652039325
1739209753.0416503;-45.120503652039325
1739209753.0416532;-38.13080360867914
1739209753.0416558;-45.120503652039325
1739209753.0416586;-38.13080360867914
1739209753.0416615;-45.120503652039325
1739209753.0416644;-38.13080360867914
1739209753.0416672;-38.13080360867914
1739209753.04167;-45.120503652039325
1739209753.0416727;-45.120503652039325
1739209753.0416756;-38.13080360867914
1739209753.0416784;-35.57807855764607
1739209753.0416813;-38.13080360867914
1739209753.0416842;-38.13080360867914
1739209753.041687;-38.13080360867914
1739209753.0416899;-45.120503652039325
1739209753.0416925;-45.120503652039325
1739209753.0416954;-38.13080360867914
1739209753.0416982;-38.13080360867914
1739209753.041701;-45.120503652039325
1739209753.041704;-33.981070128970906
1739209753.0417068;-45.120503652039325
1739209753.0417094;-35.57807855764607
1739209753.0417123;-31.141103565318915
1739209753.0417151;-45.120503652039325
1739209753.041718;-45.120503652039325
1739209753.0417209;-33.981070128970906
1739209753.0417237;-45.120503652039325
1739209753.0417266;-45.120503652039325
1739209753.0417292;-35.57807855764607
1739209753.041732;-45.120503652039325
1739209753.041735;-45.120503652039325
1739209753.0417378;-38.13080360867914
1739209753.0417407;-45.120503652039325
1739209753.0417435;-45.120503652039325
1739209753.0417461;-38.13080360867914
1739209753.041749;-38.13080360867914
1739209753.0417519;-45.120503652039325
1739209753.0417547;-38.13080360867914
1739209753.0417576;-35.57807855764607
1739209753.0417604;-38.13080360867914
1739209753.0417633;-33.981070128970906
1739209753.041766;-31.141103565318893
1739209753.0417688;-32.816014438256545
1739209753.0417717;-35.57807855764607
1739209753.0417745;-45.120503652039325
1739209753.0417774;-33.981070128970906
1739209753.0417802;-26.991370085610722
1739209753.0417829;-45.120503652039325
1739209753.0417857;-38.13080360867914
1739209753.0417886;-38.13080360867914
1739209753.0417914;-38.13080360867914
1739209753.0417943;-45.120503652039325
1739209753.0417972;-38.13080360867914
1739209753.0418;-45.120503652039325
1739209753.0418026;-38.13080360867914
1739209753.0418055;-45.120503652039325
1739209753.0418084;-38.13080360867914
1739209753.0418112;-38.13080360867914
1739209753.041814;-45.120503652039325
1739209753.041817;-38.13080360867914
1739209753.0418196;-45.120503652039325
1739209753.0418224;-33.981070128970906
1739209753.0418253;-38.13080360867914
1739209753.0418282;-38.13080360867914
1739209753.041831;-45.120503652039325
1739209753.0418339;-38.13080360867914
1739209753.0418367;-35.57807855764607
1739209753.0418394;-38.13080360867914
1739209753.0418422;-45.120503652039325
1739209753.041845;-33.981070128970906
1739209753.041848;-24.746238672633048
1739209753.0418508;-38.13080360867914
1739209753.0418537;-45.120503652039325
1739209753.0418563;-38.13080360867914
1739209753.0418591;-32.816014438256545
1739209753.041862;-38.13080360867914
1739209753.0418649;-45.120503652039325
1739209753.0418677;-45.120503652039325
1739209753.0418706;-38.13080360867914
1739209753.0418735;-45.120503652039325
1739209753.041876;-33.981070128970906
1739209753.041879;-45.120503652039325
1739209753.0418818;-45.120503652039325
1739209753.0418847;-38.13080360867914
1739209753.0418875;-45.120503652039325
1739209753.0418904;-45.120503652039325
1739209753.041893;-31.141103565318893
1739209753.0418959;-38.13080360867914
1739209753.0418987;-45.120503652039325
1739209753.0419016;-38.13080360867914
1739209753.0419044;-45.120503652039325
1739209753.0419073;-38.13080360867914
1739209753.0419102;-45.120503652039325
1739209753.0419128;-45.120503652039325
1739209753.0419157;-38.13080360867914
1739209753.0419185;-38.13080360867914
1739209753.0419214;-35.57807855764607
1739209753.0419242;-45.120503652039325
1739209753.041927;-35.57807855764607
1739209753.0419297;-38.13080360867914
1739209753.0419326;-45.120503652039325
1739209753.0419354;-45.120503652039325
1739209753.0419383;-38.13080360867914
1739209753.0419412;-38.13080360867914
1739209753.041944;-45.120503652039325
1739209753.041947;-38.13080360867914
1739209753.0419495;-45.120503652039325
1739209753.0419524;-38.13080360867914
1739209753.0419552;-33.981070128970906
1739209753.041958;-45.120503652039325
1739209753.041961;-38.13080360867914
1739209753.0419638;-38.13080360867914
1739209753.0419664;-35.57807855764607
1739209753.0419693;-45.120503652039325
1739209753.0419722;-35.57807855764607
1739209753.041975;-38.13080360867914
1739209753.041978;-45.120503652039325
1739209753.0419807;-38.13080360867914
1739209753.0419836;-45.120503652039325
1739209753.0419862;-45.120503652039325
1739209753.041989;-35.57807855764607
1739209753.041992;-38.13080360867914
1739209753.0419948;-45.120503652039325
1739209753.0419977;-38.13080360867914
1739209753.0420005;-35.57807855764607
1739209753.0420032;-38.13080360867914
1739209753.042006;-35.57807855764607
1739209753.0420089;-38.13080360867914
1739209753.0420117;-45.120503652039325
1739209753.0420146;-38.13080360867914
1739209753.0420175;-45.120503652039325
1739209753.0420203;-45.120503652039325
1739209753.042023;-45.120503652039325
1739209753.0420258;-45.120503652039325
1739209753.0420287;-45.120503652039325
1739209753.0420315;-45.120503652039325
1739209753.0420344;-45.120503652039325
1739209753.0420372;-45.120503652039325
1739209753.04204;-45.120503652039325
1739209753.0420427;-38.13080360867914
1739209753.0420456;-38.13080360867914
1739209753.0420485;-45.120503652039325
1739209753.0420513;-35.57807855764607
1739209753.0420542;-45.120503652039325
1739209753.042057;-45.120503652039325
1739209753.0420597;-38.13080360867914
1739209753.0420625;-38.13080360867914
1739209753.0420654;-38.13080360867914
1739209753.0420682;-45.120503652039325
1739209753.042071;-33.981070128970906
1739209753.042074;-35.57807855764607
1739209753.0420768;-38.13080360867914
1739209753.0420794;-45.120503652039325
1739209753.0420823;-38.13080360867914
1739209753.0420852;-33.981070128970906
1739209753.042088;-35.57807855764607
1739209753.042091;-45.120503652039325
1739209753.0420938;-45.120503652039325
1739209753.0420964;-35.57807855764607
1739209753.0420992;-33.981070128970906
1739209753.042102;-45.120503652039325
1739209753.042105;-33.981070128970906
1739209753.0421078;-38.13080360867914
1739209753.0421107;-38.13080360867914
1739209753.0421135;-45.120503652039325
1739209753.0421162;-38.13080360867914
1739209753.042119;-35.57807855764607
1739209753.042122;-38.13080360867914
1739209753.0421247;-45.120503652039325
1739209753.0421276;-38.13080360867914
1739209753.0421305;-38.13080360867914
1739209753.042133;-38.13080360867914
1739209753.042136;-38.13080360867914
1739209753.0421388;-45.120503652039325
1739209753.0421417;-38.13080360867914
1739209753.0421445;-45.120503652039325
1739209753.0421474;-45.120503652039325
1739209753.0421503;-38.13080360867914
1739209753.042153;-38.13080360867914
1739209753.0421557;-38.13080360867914
1739209753.0421586;-35.57807855764607
1739209753.0421615;-38.13080360867914
1739209753.0421643;-45.120503652039325
1739209753.0421672;-38.13080360867914
1739209753.0421698;-38.13080360867914
1739209753.0421727;-38.13080360867914
1739209753.0421755;-45.120503652039325
1739209753.0421784;-38.13080360867914
1739209753.0421813;-38.13080360867914
1739209753.042184;-45.120503652039325
1739209753.042187;-38.13080360867914
1739209753.0421896;-35.57807855764607
1739209753.0421925;-45.120503652039325
1739209753.0421953;-45.120503652039325
1739209753.0421982;-45.120503652039325
1739209753.042201;-38.13080360867914
1739209753.042204;-35.57807855764607
1739209753.0422065;-45.120503652039325
1739209753.0422094;-45.120503652039325
1739209753.0422122;-32.816014438256545
1739209753.042215;-38.13080360867914
1739209753.042218;-38.13080360867914
1739209753.0422208;-45.120503652039325
1739209753.0422237;-45.120503652039325
1739209753.0422263;-45.120503652039325
1739209753.0422292;-45.120503652039325
1739209753.042232;-45.120503652039325
1739209753.042235;-28.992665084841942
1739209753.0422378;-31.141103565318915
1739209753.0422406;-45.120503652039325
1739209753.0422432;-35.57807855764607
1739209753.042246;-35.57807855764607
1739209753.042249;-38.13080360867914
1739209753.0422518;-38.13080360867914
1739209753.0422547;-38.13080360867914
1739209753.0422575;-33.981070128970906
1739209753.0422604;-45.120503652039325
1739209753.042263;-45.120503652039325
1739209753.042266;-45.120503652039325
1739209753.0422688;-45.120503652039325
1739209753.0422716;-38.13080360867914
1739209753.0422745;-38.13080360867914
1739209753.0422773;-45.120503652039325
1739209753.04228;-33.981070128970906
1739209753.0422828;-32.816014438256545
1739209753.0422857;-45.120503652039325
1739209753.0422885;-45.120503652039325
1739209753.0422914;-45.120503652039325
1739209753.0422943;-38.13080360867914
1739209753.0422971;-38.13080360867914
1739209753.0422997;-45.120503652039325
1739209753.0423026;-38.13080360867914
1739209753.0423055;-38.13080360867914
1739209753.0423083;-38.13080360867914
1739209753.0423112;-45.120503652039325
1739209753.042314;-38.13080360867914
1739209753.0423167;-38.13080360867914
1739209753.0423195;-38.13080360867914
1739209753.0423224;-35.57807855764607
1739209753.0423253;-38.13080360867914
1739209753.0423281;-38.13080360867914
1739209753.042331;-38.13080360867914
1739209753.0423338;-38.13080360867914
1739209753.0423365;-45.120503652039325
1739209753.0423393;-45.120503652039325
1739209753.0423422;-38.13080360867914
1739209753.042345;-45.120503652039325
1739209753.042348;-38.13080360867914
1739209753.0423508;-30.49652367304973
1739209753.0423534;-45.120503652039325
1739209753.0423563;-35.57807855764607
1739209753.042359;-32.816014438256545
1739209753.042362;-45.120503652039325
1739209753.0423648;-45.120503652039325
1739209753.0423677;-31.141103565318893
1739209753.0423706;-38.13080360867914
1739209753.0423732;-38.13080360867914
1739209753.042376;-45.120503652039325
1739209753.042379;-38.13080360867914
1739209753.0423818;-35.57807855764607
1739209753.0423846;-45.120503652039325
1739209753.0423875;-38.13080360867914
1739209753.04239;-45.120503652039325
1739209753.042393;-38.13080360867914
1739209753.0423958;-38.13080360867914
1739209753.0423987;-45.120503652039325
1739209753.0424016;-35.57807855764607
1739209753.0424044;-45.120503652039325
1739209753.0424073;-45.120503652039325
1739209753.04241;-45.120503652039325
1739209753.0424128;-45.120503652039325
1739209753.0424156;-45.120503652039325
1739209753.0424185;-35.57807855764607
1739209753.0424213;-38.13080360867914
1739209753.0424242;-35.57807855764607
1739209753.0424268;-38.13080360867914
1739209753.0424297;-32.816014438256545
1739209753.0424325;-45.120503652039325
1739209753.0424354;-45.120503652039325
1739209753.0424383;-38.13080360867914
1739209753.0424411;-38.13080360867914
1739209753.042444;-38.13080360867914
1739209753.0424466;-45.120503652039325
1739209753.0424495;-38.13080360867914
1739209753.0424523;-35.57807855764607
1739209753.0424552;-38.13080360867914
1739209753.042458;-45.120503652039325
1739209753.042461;-38.13080360867914
1739209753.0424638;-35.57807855764607
1739209753.0424664;-38.13080360867914
1739209753.0424693;-45.120503652039325
1739209753.0424721;-38.13080360867914
1739209753.042475;-38.13080360867914
1739209753.0424778;-38.13080360867914
1739209753.0424807;-45.120503652039325
1739209753.0424833;-38.13080360867914
1739209753.0424862;-38.13080360867914
1739209753.042489;-38.13080360867914
1739209753.042492;-32.816014438256545
1739209753.0424948;-38.13080360867914
1739209753.0424976;-35.57807855764607
1739209753.0425005;-38.13080360867914
1739209753.042503;-35.57807855764607
1739209753.042506;-45.120503652039325
1739209753.0425088;-38.13080360867914
1739209753.0425117;-33.981070128970906
1739209753.0425146;-38.13080360867914
1739209753.0425174;-38.13080360867914
1739209753.04252;-45.120503652039325
1739209753.042523;-35.57807855764607
1739209753.0425258;-35.57807855764607
1739209753.0425286;-33.981070128970906
1739209753.0425315;-38.13080360867914
1739209753.0425344;-38.13080360867914
1739209753.0425372;-35.57807855764607
1739209753.0425398;-38.13080360867914
1739209753.0425427;-45.120503652039325
1739209753.0425456;-45.120503652039325
1739209753.0425484;-35.57807855764607
1739209753.0425513;-38.13080360867914
1739209753.0425541;-45.120503652039325
1739209753.0425568;-45.120503652039325
1739209753.0425596;-45.120503652039325
1739209753.0425625;-45.120503652039325
1739209753.0425653;-33.981070128970906
1739209753.0425682;-33.981070128970906
1739209753.042571;-38.13080360867914
1739209753.042574;-38.13080360867914
1739209753.0425766;-35.57807855764607
1739209753.0425794;-31.141103565318915
1739209753.0425823;-45.120503652039325
1739209753.0425851;-45.120503652039325
1739209753.042588;-45.120503652039325
1739209753.0425909;-45.120503652039325
1739209753.0425935;-38.13080360867914
1739209753.0425963;-45.120503652039325
1739209753.0425992;-45.120503652039325
1739209753.042602;-32.816014438256545
1739209753.042605;-38.13080360867914
1739209753.0426078;-45.120503652039325
1739209753.0426106;-45.120503652039325
1739209753.0426133;-38.13080360867914
1739209753.0426161;-32.816014438256545
1739209753.042619;-38.13080360867914
1739209753.0426219;-38.13080360867914
1739209753.0426247;-38.13080360867914
1739209753.0426276;-45.120503652039325
1739209753.0426302;-38.13080360867914
1739209753.042633;-45.120503652039325
1739209753.042636;-38.13080360867914
1739209753.0426388;-35.57807855764607
1739209753.0426416;-38.13080360867914
1739209753.0426445;-45.120503652039325
1739209753.0426474;-33.981070128970906
1739209753.04265;-35.57807855764607
1739209753.0426528;-38.13080360867914
1739209753.0426557;-45.120503652039325
1739209753.0426586;-38.13080360867914
1739209753.0426614;-35.57807855764607
1739209753.0426643;-45.120503652039325
1739209753.042667;-45.120503652039325
1739209753.0426698;-26.991370085610747
1739209753.0426726;-45.120503652039325
1739209753.0426755;-45.120503652039325
1739209753.0426784;-45.120503652039325
1739209753.0426812;-38.13080360867914
1739209753.042684;-45.120503652039325
1739209753.0426867;-38.13080360867914
1739209753.0426896;-38.13080360867914
1739209753.0426924;-28.58837851428586
1739209753.0426953;-38.13080360867914
1739209753.0426981;-45.120503652039325
1739209753.042701;-38.13080360867914
1739209753.0427036;-38.13080360867914
1739209753.0427065;-45.120503652039325
1739209753.0427094;-45.120503652039325
1739209753.0427122;-38.13080360867914
1739209753.042715;-33.981070128970906
1739209753.042718;-45.120503652039325
1739209753.0427208;-45.120503652039325
1739209753.0427234;-45.120503652039325
1739209753.0427263;-45.120503652039325
1739209753.0427291;-45.120503652039325
1739209753.042732;-38.13080360867914
1739209753.0427349;-38.13080360867914
1739209753.0427377;-45.120503652039325
1739209753.0427403;-45.120503652039325
1739209753.0427432;-38.13080360867914
1739209753.042746;-38.13080360867914
1739209753.042749;-38.13080360867914
1739209753.0427518;-45.120503652039325
1739209753.0427547;-38.13080360867914
1739209753.0427575;-45.120503652039325
1739209753.0427601;-38.13080360867914
1739209753.042763;-35.57807855764607
1739209753.0427659;-45.120503652039325
1739209753.0427687;-45.120503652039325
1739209753.0427716;-33.981070128970906
1739209753.0427744;-45.120503652039325
1739209753.042777;-38.13080360867914
1739209753.04278;-38.13080360867914
1739209753.0427828;-38.13080360867914
1739209753.0427856;-45.120503652039325
1739209753.0427885;-45.120503652039325
1739209753.0427914;-38.13080360867914
1739209753.0427942;-38.13080360867914
1739209753.0427969;-45.120503652039325
1739209753.0427997;-45.120503652039325
1739209753.0428026;-33.981070128970906
1739209753.0428054;-45.120503652039325
1739209753.0428083;-35.57807855764607
1739209753.0428112;-38.13080360867914
1739209753.0428138;-38.13080360867914
1739209753.0428166;-38.13080360867914
1739209753.0428195;-32.816014438256545
1739209753.0428224;-45.120503652039325
1739209753.0428252;-45.120503652039325
1739209753.042828;-33.981070128970906
1739209753.042831;-32.816014438256545
1739209753.0428336;-38.13080360867914
1739209753.0428364;-38.13080360867914
1739209753.0428393;-38.13080360867914
1739209753.0428421;-45.120503652039325
1739209753.042845;-38.13080360867914
1739209753.0428479;-45.120503652039325
1739209753.0428505;-45.120503652039325
1739209753.0428534;-45.120503652039325
1739209753.0428562;-45.120503652039325
1739209753.042859;-45.120503652039325
1739209753.042862;-45.120503652039325
1739209753.0428648;-38.13080360867914
1739209753.0428677;-45.120503652039325
1739209753.0428703;-45.120503652039325
1739209753.0428731;-38.13080360867914
1739209753.042876;-32.816014438256545
1739209753.0428789;-38.13080360867914
1739209753.0428817;-45.120503652039325
1739209753.0428846;-45.120503652039325
1739209753.0428874;-35.57807855764607
1739209753.04289;-33.981070128970906
1739209753.042893;-45.120503652039325
1739209753.0428958;-38.13080360867914
1739209753.0428987;-45.120503652039325
1739209753.0429015;-38.13080360867914
1739209753.0429044;-38.13080360867914
1739209753.042907;-38.13080360867914
1739209753.0429099;-38.13080360867914
1739209753.0429127;-45.120503652039325
1739209753.0429156;-45.120503652039325
1739209753.0429184;-45.120503652039325
1739209753.0429213;-35.57807855764607
1739209753.0429242;-38.13080360867914
1739209753.0429268;-38.13080360867914
1739209753.0429296;-45.120503652039325
1739209753.0429325;-45.120503652039325
1739209753.0429354;-45.120503652039325
1739209753.0429382;-45.120503652039325
1739209753.042941;-45.120503652039325
1739209753.0429437;-45.120503652039325
1739209753.0429466;-45.120503652039325
1739209753.0429494;-45.120503652039325
1739209753.0429523;-38.13080360867914
1739209753.0429552;-45.120503652039325
1739209753.042958;-38.13080360867914
1739209753.042961;-30.49652367304973
1739209753.0429635;-45.120503652039325
1739209753.0429664;-38.13080360867914
1739209753.0429692;-32.816014438256545
1739209753.042972;-30.49652367304973
1739209753.042975;-38.13080360867914
1739209753.0429778;-31.141103565318893
1739209753.0429804;-38.13080360867914
1739209753.0429833;-35.57807855764607
1739209753.0429862;-38.13080360867914
1739209753.042989;-38.13080360867914
1739209753.0429919;-35.57807855764607
1739209753.0429947;-45.120503652039325
1739209753.0429976;-45.120503652039325
1739209753.0430002;-38.13080360867914
1739209753.043003;-35.57807855764607
1739209753.043006;-38.13080360867914
1739209753.0430088;-33.981070128970906
1739209753.0430117;-38.13080360867914
1739209753.0430145;-45.120503652039325
1739209753.0430171;-45.120503652039325
1739209753.04302;-45.120503652039325
1739209753.0430229;-38.13080360867914
1739209753.0430257;-45.120503652039325
1739209753.0430286;-45.120503652039325
1739209753.0430315;-45.120503652039325
1739209753.0430343;-30.49652367304973
1739209753.043037;-28.58837851428586
1739209753.0430398;-45.120503652039325
1739209753.0430427;-38.13080360867914
1739209753.0430455;-29.438486411369333
1739209753.0430484;-33.981070128970906
1739209753.0430512;-35.57807855764607
1739209753.0430539;-38.13080360867914
1739209753.0430567;-35.57807855764607
1739209753.0430596;-33.981070128970906
1739209753.0430624;-45.120503652039325
1739209753.0430715;-38.13080360867914
1739209753.0430806;-32.816014438256545
1739209753.0430896;-35.57807855764607
1739209753.0430987;-38.13080360867914
1739209753.0431077;-38.13080360867914
1739209753.043117;-38.13080360867914
1739209753.043126;-45.120503652039325
1739209753.0431352;-38.13080360867914
1739209753.0431442;-38.13080360867914
1739209753.0431533;-38.13080360867914
1739209753.0431623;-45.120503652039325
1739209753.0431714;-38.13080360867914
1739209753.0431805;-45.120503652039325
1739209753.0431895;-33.981070128970906
1739209753.0431986;-28.992665084841942
1739209753.043208;-38.13080360867914
1739209753.043217;-38.13080360867914
1739209753.043226;-38.13080360867914
1739209753.043235;-35.57807855764607
1739209753.0432441;-38.13080360867914
1739209753.0432532;-45.120503652039325
1739209753.0432622;-45.120503652039325
1739209753.0432713;-31.14110356531892
1739209753.0432804;-45.120503652039325
1739209753.0432894;-45.120503652039325
1739209753.0432987;-38.13080360867914
1739209753.0433078;-45.120503652039325
1739209753.0433168;-45.120503652039325
1739209753.043326;-45.120503652039325
1739209753.043335;-38.13080360867914
1739209753.043344;-33.981070128970906
1739209753.043353;-45.120503652039325
1739209753.0433621;-45.120503652039325
1739209753.0433712;-45.120503652039325
1739209753.0433803;-45.120503652039325
1739209753.0433896;-45.120503652039325
1739209753.0433986;-38.13080360867914
1739209753.0434077;-32.816014438256545
1739209753.0434167;-31.141103565318915
1739209753.0434258;-45.120503652039325
1739209753.0434349;-45.120503652039325
1739209753.043444;-38.13080360867914
1739209753.043453;-30.49652367304973
1739209753.043462;-38.13080360867914
1739209753.043471;-45.120503652039325
1739209753.0434802;-45.120503652039325
1739209753.0434895;-45.120503652039325
1739209753.0434985;-45.120503652039325
1739209753.0435076;-38.13080360867914
1739209753.0435166;-33.981070128970906
1739209753.0435257;-38.13080360867914
1739209753.0435348;-45.120503652039325
1739209753.0435438;-45.120503652039325
1739209753.0435529;-38.13080360867914
1739209753.043562;-38.13080360867914
1739209753.043571;-45.120503652039325
1739209753.0435803;-38.13080360867914
1739209753.0435894;-35.57807855764607
1739209753.0435984;-45.120503652039325
1739209753.0436075;-45.120503652039325
1739209753.0436165;-38.13080360867914
1739209753.0436256;-38.13080360867914
1739209753.0436347;-35.57807855764607
1739209753.0436437;-38.13080360867914
1739209753.0436528;-45.120503652039325
1739209753.0436618;-45.120503652039325
1739209753.0436711;-38.13080360867914
1739209753.0436802;-33.981070128970906
1739209753.0436893;-45.120503652039325
1739209753.0436983;-38.13080360867914
1739209753.0437074;-45.120503652039325
1739209753.0437164;-38.13080360867914
1739209753.0437255;-45.120503652039325
1739209753.0437346;-38.13080360867914
1739209753.0437436;-38.13080360867914
1739209753.0437527;-38.13080360867914
1739209753.043762;-35.57807855764607
1739209753.043771;-45.120503652039325
1739209753.04378;-38.13080360867914
1739209753.0437891;-32.816014438256545
1739209753.0437982;-38.13080360867914
1739209753.0438073;-45.120503652039325
1739209753.0438163;-38.13080360867914
1739209753.0438254;-35.57807855764607
1739209753.0438344;-38.13080360867914
1739209753.0438435;-45.120503652039325
1739209753.0438526;-45.120503652039325
1739209753.0438619;-38.13080360867914
1739209753.043871;-45.120503652039325
1739209753.04388;-45.120503652039325
1739209753.043889;-45.120503652039325
1739209753.043898;-35.57807855764607
1739209753.0439072;-38.13080360867914
1739209753.0439162;-45.120503652039325
1739209753.0439253;-45.120503652039325
1739209753.0439343;-45.120503652039325
1739209753.0439434;-45.120503652039325
1739209753.0439527;-38.13080360867914
1739209753.0439618;-38.13080360867914
1739209753.0439708;-35.57807855764607
1739209753.04398;-38.13080360867914
1739209753.043989;-45.120503652039325
1739209753.043998;-32.816014438256545
1739209753.044007;-28.992665084841942
1739209753.0440161;-38.13080360867914
1739209753.0440252;-38.13080360867914
1739209753.0440342;-38.13080360867914
1739209753.0440435;-32.816014438256545
1739209753.0440526;-45.120503652039325
1739209753.0440617;-35.57807855764607
1739209753.0440707;-38.13080360867914
1739209753.0440798;-33.981070128970956
1739209753.0440888;-38.13080360867914
1739209753.044098;-38.13080360867914
1739209753.044107;-38.13080360867914
1739209753.044116;-45.120503652039325
1739209753.044125;-38.13080360867914
1739209753.0441344;-38.13080360867914
1739209753.0441434;-38.13080360867914
1739209753.0441525;-29.438486411369333
1739209753.0441616;-45.120503652039325
1739209753.0441706;-38.13080360867914
1739209753.0441797;-45.120503652039325
1739209753.0441887;-35.57807855764607
1739209753.0441978;-38.13080360867914
1739209753.0442069;-45.120503652039325
1739209753.044216;-45.120503652039325
1739209753.0442252;-45.120503652039325
1739209753.0442343;-45.120503652039325
1739209753.0442433;-38.13080360867914
1739209753.0442524;-45.120503652039325
1739209753.0442615;-35.57807855764607
1739209753.0442705;-38.13080360867914
1739209753.0442796;-45.120503652039325
1739209753.0442886;-45.120503652039325
1739209753.0442977;-45.120503652039325
1739209753.0443068;-45.120503652039325
1739209753.0443158;-45.120503652039325
1739209753.044325;-45.120503652039325
1739209753.0443342;-45.120503652039325
1739209753.0443432;-38.13080360867914
1739209753.0443523;-35.57807855764607
1739209753.0443614;-38.13080360867914
1739209753.0443704;-28.21854285175415
1739209753.0443795;-35.57807855764607
1739209753.0443885;-38.13080360867914
1739209753.0443976;-33.981070128970906
1739209753.0444067;-45.120503652039325
1739209753.044416;-38.13080360867914
1739209753.044425;-35.57807855764607
1739209753.044434;-38.13080360867914
1739209753.0444431;-45.120503652039325
1739209753.0444522;-38.13080360867914
1739209753.0444613;-38.13080360867914
1739209753.0444703;-45.120503652039325
1739209753.0444794;-38.13080360867914
1739209753.0444884;-45.120503652039325
1739209753.0444975;-45.120503652039325
1739209753.0445068;-33.981070128970906
1739209753.0445158;-45.120503652039325
1739209753.044525;-38.13080360867914
1739209753.044534;-45.120503652039325
1739209753.044543;-45.120503652039325
1739209753.044552;-45.120503652039325
1739209753.0445611;-38.13080360867914
1739209753.0445702;-45.120503652039325
1739209753.0445793;-45.120503652039325
1739209753.0445883;-31.141103565318893
1739209753.0445976;-45.120503652039325
1739209753.0446067;-38.13080360867914
1739209753.0446157;-38.13080360867914
1739209753.0446248;-38.13080360867914
1739209753.0446339;-38.13080360867914
1739209753.044643;-45.120503652039325
1739209753.044652;-38.13080360867914
1739209753.044661;-45.120503652039325
1739209753.04467;-38.13080360867914
1739209753.0446792;-45.120503652039325
1739209753.0446882;-45.120503652039325
1739209753.0446975;-45.120503652039325
1739209753.0447066;-33.981070128970906
1739209753.0447156;-33.981070128970906
1739209753.0447247;-45.120503652039325
1739209753.0447338;-45.120503652039325
1739209753.0447428;-45.120503652039325
1739209753.044752;-38.13080360867914
1739209753.044761;-38.13080360867914
1739209753.04477;-45.120503652039325
1739209753.044779;-45.120503652039325
1739209753.0447884;-35.57807855764607
1739209753.0447974;-33.981070128970906
1739209753.0448065;-45.120503652039325
1739209753.0448155;-33.981070128970906
1739209753.0448246;-45.120503652039325
1739209753.0448337;-38.13080360867914
1739209753.0448427;-38.13080360867914
1739209753.0448518;-38.13080360867914
1739209753.0448608;-45.120503652039325
1739209753.04487;-33.981070128970906
1739209753.0448792;-45.120503652039325
1739209753.0448883;-33.981070128970906
1739209753.0448973;-38.13080360867914
1739209753.0449064;-33.981070128970906
1739209753.0449154;-45.120503652039325
1739209753.0449245;-45.120503652039325
1739209753.0449336;-35.57807855764607
1739209753.0449426;-38.13080360867914
1739209753.0449517;-45.120503652039325
1739209753.0449607;-33.981070128970906
1739209753.04497;-32.816014438256545
1739209753.044979;-38.13080360867914
1739209753.0449882;-45.120503652039325
1739209753.0449972;-33.981070128970906
1739209753.0450063;-38.13080360867914
1739209753.0450153;-38.13080360867914
1739209753.0450244;-45.120503652039325
1739209753.0450335;-45.120503652039325
1739209753.0450425;-32.816014438256545
1739209753.0450516;-45.120503652039325
1739209753.0450606;-45.120503652039325
1739209753.04507;-38.13080360867914
1739209753.045079;-35.57807855764607
1739209753.045088;-38.13080360867914
1739209753.045097;-38.13080360867914
1739209753.0451062;-45.120503652039325
1739209753.0451152;-45.120503652039325
1739209753.0451243;-38.13080360867914
1739209753.0451334;-45.120503652039325
1739209753.0451424;-32.816014438256545
1739209753.0451515;-38.13080360867914
1739209753.0451608;-38.13080360867914
1739209753.0451698;-45.120503652039325
1739209753.045179;-31.141103565318915
1739209753.045188;-38.13080360867914
1739209753.045197;-38.13080360867914
1739209753.045206;-38.13080360867914
1739209753.0452151;-35.57807855764607
1739209753.0452242;-45.120503652039325
1739209753.0452332;-38.13080360867914
1739209753.0452423;-45.120503652039325
1739209753.0452516;-32.816014438256545
1739209753.0452607;-45.120503652039325
1739209753.0452697;-45.120503652039325
1739209753.0452788;-45.120503652039325
1739209753.0452878;-38.13080360867914
1739209753.045297;-38.13080360867914
1739209753.045306;-38.13080360867914
1739209753.045315;-38.13080360867914
1739209753.045324;-31.141103565318915
1739209753.0453331;-38.13080360867914
1739209753.0453424;-45.120503652039325
1739209753.0453515;-38.13080360867914
1739209753.0453606;-33.981070128970906
1739209753.0453696;-33.981070128970906
1739209753.0453787;-45.120503652039325
1739209753.0453877;-33.981070128970906
1739209753.0453968;-33.981070128970906
1739209753.0454059;-45.120503652039325
1739209753.045415;-35.57807855764607
1739209753.045424;-38.13080360867914
1739209753.045433;-45.120503652039325
1739209753.0454423;-45.120503652039325
1739209753.0454514;-45.120503652039325
1739209753.0454605;-38.13080360867914
1739209753.0454695;-38.13080360867914
1739209753.0454786;-45.120503652039325
1739209753.0454876;-38.13080360867914
1739209753.0454967;-45.120503652039325
1739209753.0455058;-45.120503652039325
1739209753.0455148;-38.13080360867914
1739209753.045524;-38.13080360867914
1739209753.0455332;-45.120503652039325
1739209753.0455422;-28.992665084841942
1739209753.0455513;-26.991370085610722
1739209753.0455604;-33.981070128970906
1739209753.0455694;-45.120503652039325
1739209753.0455785;-38.13080360867914
1739209753.0455875;-38.13080360867914
1739209753.0455966;-38.13080360867914
1739209753.0456057;-45.120503652039325
1739209753.0456147;-38.13080360867914
1739209753.045624;-38.13080360867914
1739209753.045633;-38.13080360867914
1739209753.0456421;-45.120503652039325
