CAN Message; 0x24:023deee1185c9de8
Timestamp;Amplitude
1739209789.3317833;-45.120503652039325
1739209789.331796;-38.13080360867914
1739209789.3318086;-45.120503652039325
1739209789.331821;-38.13080360867914
1739209789.3318336;-45.120503652039325
1739209789.331846;-45.120503652039325
1739209789.3318586;-45.120503652039325
1739209789.3318713;-33.981070128970906
1739209789.3318837;-38.13080360867914
1739209789.3318963;-45.120503652039325
1739209789.331909;-45.120503652039325
1739209789.3319213;-33.981070128970906
1739209789.331934;-27.267205301931607
1739209789.3319464;-31.141103565318915
1739209789.331959;-45.120503652039325
1739209789.3319716;-45.120503652039325
1739209789.331984;-33.981070128970906
1739209789.3319967;-38.13080360867914
1739209789.332009;-45.120503652039325
1739209789.3320217;-38.13080360867914
1739209789.3320343;-38.13080360867914
1739209789.3320467;-38.13080360867914
1739209789.3320594;-45.120503652039325
1739209789.332072;-45.120503652039325
1739209789.3320844;-45.120503652039325
1739209789.332097;-45.120503652039325
1739209789.3321095;-38.13080360867914
1739209789.332122;-45.120503652039325
1739209789.3321347;-38.13080360867914
1739209789.3321471;-33.981070128970906
1739209789.3321598;-38.13080360867914
1739209789.3321724;-45.120503652039325
1739209789.3321848;-38.13080360867914
1739209789.3321974;-38.13080360867914
1739209789.3322098;-38.13080360867914
1739209789.3322225;-45.120503652039325
1739209789.332235;-45.120503652039325
1739209789.3322475;-38.13080360867914
1739209789.3322601;-35.57807855764607
1739209789.3322725;-45.120503652039325
1739209789.3322852;-38.13080360867914
1739209789.3322978;-32.816014438256545
1739209789.3323102;-45.120503652039325
1739209789.3323228;-38.13080360867914
1739209789.3323355;-38.13080360867914
1739209789.3323479;-38.13080360867914
1739209789.3323605;-45.120503652039325
1739209789.332373;-45.120503652039325
1739209789.3323855;-45.120503652039325
1739209789.3323982;-45.120503652039325
1739209789.3324106;-38.13080360867914
1739209789.3324232;-38.13080360867914
1739209789.3324358;-45.120503652039325
1739209789.3324482;-38.13080360867914
1739209789.3324609;-38.13080360867914
1739209789.3324733;-45.120503652039325
1739209789.332486;-45.120503652039325
1739209789.3324986;-38.13080360867914
1739209789.332511;-45.120503652039325
1739209789.3325236;-45.120503652039325
1739209789.332536;-45.120503652039325
1739209789.3325486;-38.13080360867914
1739209789.3325613;-35.57807855764607
1739209789.3325737;-31.141103565318915
1739209789.3325863;-38.13080360867914
1739209789.332599;-33.981070128970906
1739209789.3326113;-38.13080360867914
1739209789.332624;-38.13080360867914
1739209789.3326364;-31.141103565318893
1739209789.332649;-45.120503652039325
1739209789.3326616;-45.120503652039325
1739209789.332674;-45.120503652039325
1739209789.3326867;-45.120503652039325
1739209789.332699;-45.120503652039325
1739209789.3327117;-45.120503652039325
1739209789.3327243;-33.981070128970906
1739209789.3327367;-45.120503652039325
1739209789.3327494;-33.981070128970906
1739209789.332762;-38.13080360867914
1739209789.3327744;-38.13080360867914
1739209789.332787;-38.13080360867914
1739209789.3327994;-38.13080360867914
1739209789.332812;-38.13080360867914
1739209789.3328247;-45.120503652039325
1739209789.332837;-38.13080360867914
1739209789.3328497;-45.120503652039325
1739209789.3328624;-45.120503652039325
1739209789.3328748;-33.981070128970906
1739209789.3328874;-38.13080360867914
1739209789.3328998;-45.120503652039325
1739209789.3329124;-38.13080360867914
1739209789.332925;-38.13080360867914
1739209789.3329375;-45.120503652039325
1739209789.33295;-45.120503652039325
1739209789.3329625;-38.13080360867914
1739209789.3329751;-38.13080360867914
1739209789.3329878;-45.120503652039325
1739209789.3330002;-33.981070128970906
1739209789.3330128;-35.57807855764607
1739209789.3330255;-45.120503652039325
1739209789.3330379;-45.120503652039325
1739209789.3330505;-28.58837851428586
1739209789.333063;-30.49652367304973
1739209789.3330755;-45.120503652039325
1739209789.3330882;-45.120503652039325
1739209789.3331006;-38.13080360867914
1739209789.3331132;-38.13080360867914
1739209789.3331258;-45.120503652039325
1739209789.3331382;-45.120503652039325
1739209789.3331509;-45.120503652039325
1739209789.3331633;-45.120503652039325
1739209789.333176;-45.120503652039325
1739209789.3331885;-45.120503652039325
1739209789.333201;-45.120503652039325
1739209789.3332136;-45.120503652039325
1739209789.333226;-45.120503652039325
1739209789.3332386;-33.981070128970906
1739209789.3332512;-45.120503652039325
1739209789.3332636;-45.120503652039325
1739209789.3332763;-35.57807855764607
1739209789.333289;-35.57807855764607
1739209789.3333013;-38.13080360867914
1739209789.333314;-45.120503652039325
1739209789.3333263;-35.57807855764607
1739209789.333339;-38.13080360867914
1739209789.3333516;-31.141103565318893
1739209789.333364;-29.438486411369333
1739209789.3333766;-38.13080360867914
1739209789.333389;-35.57807855764607
1739209789.3334017;-38.13080360867914
1739209789.3334143;-45.120503652039325
1739209789.3334267;-45.120503652039325
1739209789.3334394;-38.13080360867914
1739209789.333452;-38.13080360867914
1739209789.3334644;-45.120503652039325
1739209789.333477;-35.57807855764607
1739209789.3334894;-38.13080360867914
1739209789.333502;-38.13080360867914
1739209789.3335147;-35.57807855764607
1739209789.333527;-38.13080360867914
1739209789.3335397;-35.57807855764607
1739209789.3335524;-45.120503652039325
1739209789.3335648;-45.120503652039325
1739209789.3335774;-38.13080360867914
1739209789.3335898;-38.13080360867914
1739209789.3336024;-45.120503652039325
1739209789.333615;-45.120503652039325
1739209789.3336275;-35.57807855764607
1739209789.33364;-45.120503652039325
1739209789.3336525;-38.13080360867914
1739209789.3336651;-35.57807855764607
1739209789.3336778;-38.13080360867914
1739209789.3336902;-38.13080360867914
1739209789.3337028;-38.13080360867914
1739209789.3337154;-38.13080360867914
1739209789.3337278;-45.120503652039325
1739209789.3337405;-38.13080360867914
1739209789.3337529;-38.13080360867914
1739209789.3337655;-45.120503652039325
1739209789.3337781;-38.13080360867914
1739209789.3337905;-45.120503652039325
1739209789.3338032;-45.120503652039325
1739209789.3338158;-45.120503652039325
1739209789.3338282;-33.981070128970906
1739209789.3338408;-45.120503652039325
1739209789.3338532;-35.57807855764607
1739209789.333866;-29.438486411369333
1739209789.3338785;-45.120503652039325
1739209789.333891;-45.120503652039325
1739209789.3339036;-35.57807855764607
1739209789.333916;-38.13080360867914
1739209789.3339286;-45.120503652039325
1739209789.3339412;-38.13080360867914
1739209789.3339536;-35.57807855764607
1739209789.3339663;-35.57807855764607
1739209789.333979;-38.13080360867914
1739209789.3339913;-45.120503652039325
1739209789.334004;-38.13080360867914
1739209789.3340163;-35.57807855764607
1739209789.334029;-45.120503652039325
1739209789.3340416;-45.120503652039325
1739209789.334054;-38.13080360867914
1739209789.3340666;-38.13080360867914
1739209789.334079;-33.981070128970906
1739209789.3340917;-38.13080360867914
1739209789.3341043;-38.13080360867914
1739209789.3341167;-38.13080360867914
1739209789.3341293;-38.13080360867914
1739209789.334142;-38.13080360867914
1739209789.3341544;-38.13080360867914
1739209789.334167;-38.13080360867914
1739209789.3341794;-38.13080360867914
1739209789.334192;-45.120503652039325
1739209789.3342047;-38.13080360867914
1739209789.334217;-35.57807855764607
1739209789.3342297;-38.13080360867914
1739209789.3342423;-33.981070128970906
1739209789.3342547;-38.13080360867914
1739209789.3342674;-38.13080360867914
1739209789.3342798;-38.13080360867914
1739209789.3342924;-45.120503652039325
1739209789.334305;-38.13080360867914
1739209789.3343174;-45.120503652039325
1739209789.33433;-38.13080360867914
1739209789.3343425;-45.120503652039325
1739209789.334355;-45.120503652039325
1739209789.3343678;-45.120503652039325
1739209789.3343801;-38.13080360867914
1739209789.3343928;-45.120503652039325
1739209789.3344054;-38.13080360867914
1739209789.3344178;-45.120503652039325
1739209789.3344305;-45.120503652039325
1739209789.3344429;-38.13080360867914
1739209789.3344555;-45.120503652039325
1739209789.3344681;-45.120503652039325
1739209789.3344805;-38.13080360867914
1739209789.3344932;-38.13080360867914
1739209789.3345058;-38.13080360867914
1739209789.3345182;-45.120503652039325
1739209789.3345308;-33.981070128970906
1739209789.3345432;-38.13080360867914
1739209789.3345559;-38.13080360867914
1739209789.3345685;-45.120503652039325
1739209789.334581;-33.981070128970906
1739209789.3345935;-45.120503652039325
1739209789.334606;-45.120503652039325
1739209789.3346186;-45.120503652039325
1739209789.3346312;-38.13080360867914
1739209789.3346436;-35.57807855764607
1739209789.3346562;-38.13080360867914
1739209789.3346689;-38.13080360867914
1739209789.3346813;-27.267205301931607
1739209789.334694;-38.13080360867914
1739209789.3347063;-45.120503652039325
1739209789.334719;-38.13080360867914
1739209789.3347316;-38.13080360867914
1739209789.334744;-38.13080360867914
1739209789.3347566;-38.13080360867914
1739209789.334769;-38.13080360867914
1739209789.3347816;-31.14110356531892
1739209789.3347943;-38.13080360867914
1739209789.3348067;-38.13080360867914
1739209789.3348193;-45.120503652039325
1739209789.334832;-38.13080360867914
1739209789.3348444;-35.57807855764607
1739209789.334857;-38.13080360867914
1739209789.3348694;-38.13080360867914
1739209789.334882;-31.141103565318915
1739209789.3348947;-38.13080360867914
1739209789.334907;-38.13080360867914
1739209789.3349197;-38.13080360867914
1739209789.3349323;-33.981070128970906
1739209789.3349447;-38.13080360867914
1739209789.3349574;-45.120503652039325
1739209789.3349698;-38.13080360867914
1739209789.3349824;-38.13080360867914
1739209789.3349876;-45.120503652039325
1739209789.3349926;-45.120503652039325
1739209789.334998;-38.13080360867914
1739209789.3350031;-45.120503652039325
1739209789.3350081;-45.120503652039325
1739209789.3350134;-38.13080360867914
1739209789.3350186;-45.120503652039325
1739209789.3350239;-45.120503652039325
1739209789.335029;-45.120503652039325
1739209789.3350341;-38.13080360867914
1739209789.3350394;-38.13080360867914
1739209789.3350444;-38.13080360867914
1739209789.3350496;-38.13080360867914
1739209789.3350549;-33.981070128970906
1739209789.33506;-38.13080360867914
1739209789.3350651;-30.49652367304973
1739209789.3350704;-33.981070128970906
1739209789.3350754;-45.120503652039325
1739209789.3350806;-38.13080360867914
1739209789.3350859;-38.13080360867914
1739209789.3350909;-45.120503652039325
1739209789.3350961;-38.13080360867914
1739209789.3351014;-45.120503652039325
1739209789.3351066;-45.120503652039325
1739209789.3351116;-38.13080360867914
1739209789.3351169;-45.120503652039325
1739209789.335122;-45.120503652039325
1739209789.335127;-38.13080360867914
1739209789.3351324;-35.57807855764607
1739209789.3351376;-45.120503652039325
1739209789.3351426;-45.120503652039325
1739209789.3351479;-38.13080360867914
1739209789.335153;-32.816014438256545
1739209789.335158;-45.120503652039325
1739209789.3351634;-45.120503652039325
1739209789.3351686;-45.120503652039325
1739209789.3351738;-45.120503652039325
1739209789.3351789;-38.13080360867914
1739209789.335184;-45.120503652039325
1739209789.3351893;-33.981070128970906
1739209789.3351943;-45.120503652039325
1739209789.3351996;-45.120503652039325
1739209789.3352048;-45.120503652039325
1739209789.3352098;-38.13080360867914
1739209789.335215;-38.13080360867914
1739209789.3352203;-45.120503652039325
1739209789.3352253;-38.13080360867914
1739209789.3352306;-45.120503652039325
1739209789.3352358;-38.13080360867914
1739209789.335241;-38.13080360867914
1739209789.335246;-45.120503652039325
1739209789.3352513;-38.13080360867914
1739209789.3352566;-35.57807855764607
1739209789.3352616;-38.13080360867914
1739209789.3352668;-45.120503652039325
1739209789.335272;-35.57807855764607
1739209789.335277;-35.57807855764607
1739209789.3352823;-45.120503652039325
1739209789.3352876;-45.120503652039325
1739209789.3352926;-32.816014438256545
1739209789.3352978;-38.13080360867914
1739209789.335303;-38.13080360867914
1739209789.335308;-38.13080360867914
1739209789.3353133;-38.13080360867914
1739209789.3353186;-45.120503652039325
1739209789.3353238;-35.57807855764607
1739209789.3353288;-35.57807855764607
1739209789.335334;-45.120503652039325
1739209789.3353393;-38.13080360867914
1739209789.3353443;-38.13080360867914
1739209789.3353496;-45.120503652039325
1739209789.3353548;-45.120503652039325
1739209789.3353598;-45.120503652039325
1739209789.335365;-38.13080360867914
1739209789.3353703;-45.120503652039325
1739209789.3353753;-45.120503652039325
1739209789.3353806;-45.120503652039325
1739209789.3353858;-45.120503652039325
1739209789.335391;-45.120503652039325
1739209789.335396;-33.981070128970906
1739209789.3354013;-38.13080360867914
1739209789.3354065;-45.120503652039325
1739209789.3354115;-45.120503652039325
1739209789.3354168;-35.57807855764607
1739209789.335422;-33.981070128970906
1739209789.335427;-45.120503652039325
1739209789.3354323;-38.13080360867914
1739209789.3354375;-38.13080360867914
1739209789.3354425;-33.981070128970906
1739209789.3354478;-38.13080360867914
1739209789.335453;-45.120503652039325
1739209789.3354583;-45.120503652039325
1739209789.3354633;-38.13080360867914
1739209789.3354685;-38.13080360867914
1739209789.3354738;-45.120503652039325
1739209789.3354788;-38.13080360867914
1739209789.335484;-38.13080360867914
1739209789.3354893;-38.13080360867914
1739209789.3354943;-35.57807855764607
1739209789.3354995;-45.120503652039325
1739209789.3355048;-45.120503652039325
1739209789.3355098;-45.120503652039325
1739209789.335515;-38.13080360867914
1739209789.3355203;-38.13080360867914
1739209789.3355253;-38.13080360867914
1739209789.3355305;-38.13080360867914
1739209789.3355358;-38.13080360867914
1739209789.335541;-38.13080360867914
1739209789.335546;-35.57807855764607
1739209789.3355513;-38.13080360867914
1739209789.3355565;-45.120503652039325
1739209789.3355615;-38.13080360867914
1739209789.3355668;-31.141103565318915
1739209789.335572;-33.981070128970906
1739209789.335577;-45.120503652039325
1739209789.3355823;-45.120503652039325
1739209789.3355875;-45.120503652039325
1739209789.3355925;-38.13080360867914
1739209789.3355978;-38.13080360867914
1739209789.335603;-38.13080360867914
1739209789.3356082;-31.14110356531892
1739209789.3356133;-33.981070128970906
1739209789.3356185;-35.57807855764607
1739209789.3356237;-45.120503652039325
1739209789.3356287;-45.120503652039325
1739209789.335634;-33.981070128970906
1739209789.3356392;-38.13080360867914
1739209789.3356442;-38.13080360867914
1739209789.3356495;-31.141103565318915
1739209789.3356547;-31.141103565318915
1739209789.3356597;-38.13080360867914
1739209789.335665;-38.13080360867914
1739209789.3356702;-33.981070128970906
1739209789.3356755;-38.13080360867914
1739209789.3356805;-38.13080360867914
1739209789.3356857;-38.13080360867914
1739209789.335691;-38.13080360867914
1739209789.335696;-38.13080360867914
1739209789.3357012;-38.13080360867914
1739209789.3357065;-45.120503652039325
1739209789.3357115;-45.120503652039325
1739209789.3357167;-45.120503652039325
1739209789.335722;-38.13080360867914
1739209789.335727;-45.120503652039325
1739209789.3357322;-45.120503652039325
1739209789.3357375;-45.120503652039325
1739209789.3357425;-45.120503652039325
1739209789.3357477;-38.13080360867914
1739209789.335753;-45.120503652039325
1739209789.3357582;-45.120503652039325
1739209789.3357632;-45.120503652039325
1739209789.3357685;-38.13080360867914
1739209789.3357737;-38.13080360867914
1739209789.3357787;-33.981070128970906
1739209789.335784;-38.13080360867914
1739209789.3357892;-45.120503652039325
1739209789.3357942;-45.120503652039325
1739209789.3357995;-35.57807855764607
1739209789.3358047;-35.57807855764607
1739209789.3358097;-38.13080360867914
1739209789.335815;-38.13080360867914
1739209789.3358202;-28.992665084841942
1739209789.3358254;-38.13080360867914
1739209789.3358305;-45.120503652039325
1739209789.3358357;-35.57807855764607
1739209789.335841;-38.13080360867914
1739209789.335846;-33.981070128970906
1739209789.3358512;-45.120503652039325
1739209789.3358564;-45.120503652039325
1739209789.3358614;-35.57807855764607
1739209789.3358667;-45.120503652039325
1739209789.335872;-45.120503652039325
1739209789.335877;-45.120503652039325
1739209789.3358822;-38.13080360867914
1739209789.3358874;-38.13080360867914
1739209789.3358927;-38.13080360867914
1739209789.3358977;-38.13080360867914
1739209789.335903;-27.267205301931607
1739209789.3359082;-38.13080360867914
1739209789.3359132;-38.13080360867914
1739209789.3359184;-38.13080360867914
1739209789.3359237;-45.120503652039325
1739209789.3359287;-45.120503652039325
1739209789.335934;-45.120503652039325
1739209789.3359392;-38.13080360867914
1739209789.3359442;-38.13080360867914
1739209789.3359494;-45.120503652039325
1739209789.3359547;-45.120503652039325
1739209789.3359597;-45.120503652039325
1739209789.335965;-38.13080360867914
1739209789.3359702;-45.120503652039325
1739209789.3359754;-45.120503652039325
1739209789.3359804;-35.57807855764607
1739209789.3359857;-45.120503652039325
1739209789.335991;-45.120503652039325
1739209789.335996;-38.13080360867914
1739209789.3360012;-38.13080360867914
1739209789.3360064;-38.13080360867914
1739209789.3360114;-45.120503652039325
1739209789.3360167;-38.13080360867914
1739209789.336022;-33.981070128970906
1739209789.336027;-45.120503652039325
1739209789.3360322;-45.120503652039325
1739209789.3360374;-33.981070128970906
1739209789.3360426;-38.13080360867914
1739209789.3360476;-38.13080360867914
1739209789.336053;-45.120503652039325
1739209789.3360581;-38.13080360867914
1739209789.3360631;-38.13080360867914
1739209789.3360684;-38.13080360867914
1739209789.3360736;-45.120503652039325
1739209789.3360786;-33.981070128970906
1739209789.336084;-38.13080360867914
1739209789.3360891;-38.13080360867914
1739209789.3360941;-32.816014438256545
1739209789.3360994;-38.13080360867914
1739209789.3361046;-45.120503652039325
1739209789.3361099;-32.816014438256545
1739209789.336115;-32.816014438256545
1739209789.3361201;-45.120503652039325
1739209789.3361254;-45.120503652039325
1739209789.3361304;-33.981070128970906
1739209789.3361356;-45.120503652039325
1739209789.3361409;-45.120503652039325
1739209789.3361459;-38.13080360867914
1739209789.3361511;-38.13080360867914
1739209789.3361564;-38.13080360867914
1739209789.3361614;-45.120503652039325
1739209789.3361666;-45.120503652039325
1739209789.3361719;-38.13080360867914
1739209789.3361769;-33.981070128970906
1739209789.336182;-45.120503652039325
1739209789.3361874;-45.120503652039325
1739209789.3361926;-45.120503652039325
1739209789.3361976;-45.120503652039325
1739209789.3362029;-45.120503652039325
1739209789.336208;-45.120503652039325
1739209789.336213;-45.120503652039325
1739209789.3362184;-38.13080360867914
1739209789.3362236;-38.13080360867914
1739209789.3362286;-45.120503652039325
1739209789.3362339;-38.13080360867914
1739209789.336239;-45.120503652039325
1739209789.336244;-45.120503652039325
1739209789.3362494;-45.120503652039325
1739209789.3362546;-38.13080360867914
1739209789.3362598;-45.120503652039325
1739209789.3362648;-38.13080360867914
1739209789.33627;-35.57807855764607
1739209789.3362753;-38.13080360867914
1739209789.3362803;-35.57807855764607
1739209789.3362856;-38.13080360867914
1739209789.3362908;-35.57807855764607
1739209789.3362958;-45.120503652039325
1739209789.336301;-45.120503652039325
1739209789.3363063;-38.13080360867914
1739209789.3363113;-45.120503652039325
1739209789.3363166;-45.120503652039325
1739209789.3363218;-45.120503652039325
1739209789.336327;-45.120503652039325
1739209789.336332;-45.120503652039325
1739209789.3363373;-38.13080360867914
1739209789.3363426;-38.13080360867914
1739209789.3363476;-45.120503652039325
1739209789.3363528;-45.120503652039325
1739209789.336358;-45.120503652039325
1739209789.336363;-33.981070128970906
1739209789.3363683;-38.13080360867914
1739209789.3363736;-38.13080360867914
1739209789.3363786;-45.120503652039325
1739209789.3363838;-38.13080360867914
1739209789.336389;-45.120503652039325
1739209789.336394;-45.120503652039325
1739209789.3363993;-38.13080360867914
1739209789.3364046;-45.120503652039325
1739209789.3364098;-45.120503652039325
1739209789.3364148;-45.120503652039325
1739209789.33642;-45.120503652039325
1739209789.3364253;-45.120503652039325
1739209789.3364303;-38.13080360867914
1739209789.3364356;-45.120503652039325
1739209789.3364408;-45.120503652039325
1739209789.3364458;-38.13080360867914
1739209789.336451;-38.13080360867914
1739209789.3364563;-38.13080360867914
1739209789.3364613;-45.120503652039325
1739209789.3364666;-33.981070128970906
1739209789.3364718;-45.120503652039325
1739209789.336477;-45.120503652039325
1739209789.336482;-45.120503652039325
1739209789.3364873;-45.120503652039325
1739209789.3364925;-45.120503652039325
1739209789.3364975;-45.120503652039325
1739209789.3365028;-38.13080360867914
1739209789.336508;-38.13080360867914
1739209789.336513;-45.120503652039325
1739209789.3365183;-45.120503652039325
1739209789.3365235;-38.13080360867914
1739209789.3365285;-35.57807855764607
1739209789.3365338;-45.120503652039325
1739209789.336539;-45.120503652039325
1739209789.3365443;-45.120503652039325
1739209789.3365493;-33.981070128970906
1739209789.3365545;-38.13080360867914
1739209789.3365598;-45.120503652039325
1739209789.3365648;-38.13080360867914
1739209789.33657;-38.13080360867914
1739209789.3365753;-38.13080360867914
1739209789.3365803;-38.13080360867914
1739209789.3365855;-38.13080360867914
1739209789.3365908;-38.13080360867914
1739209789.3365958;-45.120503652039325
1739209789.336601;-45.120503652039325
1739209789.3366063;-45.120503652039325
1739209789.3366113;-38.13080360867914
1739209789.3366165;-45.120503652039325
1739209789.3366218;-45.120503652039325
1739209789.336627;-38.13080360867914
1739209789.336632;-32.816014438256545
1739209789.3366373;-38.13080360867914
1739209789.3366425;-45.120503652039325
1739209789.3366475;-28.992665084841942
1739209789.3366528;-33.981070128970906
1739209789.336658;-33.981070128970906
1739209789.336663;-38.13080360867914
1739209789.3366683;-35.57807855764607
1739209789.3366735;-45.120503652039325
1739209789.3366785;-45.120503652039325
1739209789.3366838;-38.13080360867914
1739209789.336689;-45.120503652039325
1739209789.3366942;-38.13080360867914
1739209789.3366992;-31.141103565318915
1739209789.3367045;-45.120503652039325
1739209789.3367097;-45.120503652039325
1739209789.3367147;-45.120503652039325
1739209789.33672;-38.13080360867914
1739209789.3367252;-35.57807855764607
1739209789.3367302;-45.120503652039325
1739209789.3367355;-38.13080360867914
1739209789.3367407;-33.981070128970906
1739209789.3367457;-35.57807855764607
1739209789.336751;-38.13080360867914
1739209789.3367562;-45.120503652039325
1739209789.3367615;-35.57807855764607
1739209789.3367665;-31.141103565318893
1739209789.3367717;-38.13080360867914
1739209789.336777;-38.13080360867914
1739209789.336782;-28.992665084841942
1739209789.3367872;-33.981070128970906
1739209789.3367925;-45.120503652039325
1739209789.3367975;-45.120503652039325
1739209789.3368027;-38.13080360867914
1739209789.336808;-38.13080360867914
1739209789.336813;-45.120503652039325
1739209789.3368182;-45.120503652039325
1739209789.3368235;-35.57807855764607
1739209789.3368285;-38.13080360867914
1739209789.3368337;-38.13080360867914
1739209789.336839;-45.120503652039325
1739209789.3368442;-45.120503652039325
1739209789.3368492;-45.120503652039325
1739209789.3368545;-45.120503652039325
1739209789.3368597;-45.120503652039325
1739209789.3368647;-38.13080360867914
1739209789.33687;-38.13080360867914
1739209789.3368752;-38.13080360867914
1739209789.3368802;-45.120503652039325
1739209789.3368855;-45.120503652039325
1739209789.3368907;-45.120503652039325
1739209789.3368957;-45.120503652039325
1739209789.336901;-45.120503652039325
1739209789.3369062;-31.141103565318915
1739209789.3369114;-38.13080360867914
1739209789.3369164;-45.120503652039325
1739209789.3369217;-45.120503652039325
1739209789.336927;-38.13080360867914
1739209789.336932;-38.13080360867914
1739209789.3369372;-38.13080360867914
1739209789.3369424;-45.120503652039325
1739209789.3369474;-32.81601443825658
1739209789.3369527;-38.13080360867914
1739209789.336958;-33.981070128970906
1739209789.336963;-45.120503652039325
1739209789.3369682;-38.13080360867914
1739209789.3369734;-35.57807855764607
1739209789.3369787;-38.13080360867914
1739209789.3369837;-45.120503652039325
1739209789.336989;-27.267205301931607
1739209789.3369942;-33.981070128970906
1739209789.3369992;-38.13080360867914
1739209789.3370044;-32.816014438256545
1739209789.3370097;-45.120503652039325
1739209789.3370147;-45.120503652039325
1739209789.33702;-38.13080360867914
1739209789.3370252;-35.57807855764607
1739209789.3370302;-38.13080360867914
1739209789.3370354;-45.120503652039325
1739209789.3370407;-32.816014438256545
1739209789.3370457;-38.13080360867914
1739209789.337051;-38.13080360867914
1739209789.3370562;-35.57807855764607
1739209789.3370614;-38.13080360867914
1739209789.3370664;-45.120503652039325
1739209789.3370717;-38.13080360867914
1739209789.337077;-45.120503652039325
1739209789.337082;-38.13080360867914
1739209789.3370872;-32.816014438256545
1739209789.3370924;-45.120503652039325
1739209789.3370974;-38.13080360867914
1739209789.3371027;-38.13080360867914
1739209789.337108;-45.120503652039325
1739209789.337113;-38.13080360867914
1739209789.3371181;-45.120503652039325
1739209789.3371234;-45.120503652039325
1739209789.3371286;-45.120503652039325
1739209789.3371336;-35.57807855764607
1739209789.337139;-35.57807855764607
1739209789.3371441;-45.120503652039325
1739209789.3371491;-45.120503652039325
1739209789.3371544;-45.120503652039325
1739209789.3371596;-38.13080360867914
1739209789.3371646;-45.120503652039325
1739209789.33717;-45.120503652039325
1739209789.3371751;-38.13080360867914
1739209789.3371801;-45.120503652039325
1739209789.3371854;-33.981070128970906
1739209789.3371906;-45.120503652039325
1739209789.3371959;-30.49652367304973
1739209789.3372009;-35.57807855764607
1739209789.3372061;-45.120503652039325
1739209789.3372114;-45.120503652039325
1739209789.3372164;-38.13080360867914
1739209789.3372216;-38.13080360867914
1739209789.3372269;-45.120503652039325
1739209789.3372319;-35.57807855764607
1739209789.3372371;-45.120503652039325
1739209789.3372424;-38.13080360867914
1739209789.3372474;-38.13080360867914
1739209789.3372526;-45.120503652039325
1739209789.3372579;-45.120503652039325
1739209789.3372629;-38.13080360867914
1739209789.337268;-45.120503652039325
1739209789.3372734;-45.120503652039325
1739209789.3372786;-33.981070128970906
1739209789.3372836;-32.816014438256545
1739209789.3372889;-45.120503652039325
1739209789.337294;-45.120503652039325
1739209789.337299;-38.13080360867914
1739209789.3373044;-45.120503652039325
1739209789.3373096;-38.13080360867914
1739209789.3373146;-45.120503652039325
1739209789.3373199;-38.13080360867914
1739209789.337325;-45.120503652039325
1739209789.33733;-45.120503652039325
1739209789.3373353;-45.120503652039325
1739209789.3373406;-45.120503652039325
1739209789.3373458;-32.816014438256545
1739209789.3373508;-45.120503652039325
1739209789.337356;-45.120503652039325
1739209789.3373613;-35.57807855764607
1739209789.3373663;-38.13080360867914
1739209789.3373716;-38.13080360867914
1739209789.3373768;-45.120503652039325
1739209789.3373818;-45.120503652039325
1739209789.337387;-45.120503652039325
1739209789.3373923;-38.13080360867914
1739209789.3373973;-45.120503652039325
1739209789.3374026;-45.120503652039325
1739209789.3374078;-38.13080360867914
1739209789.337413;-38.13080360867914
1739209789.337418;-38.13080360867914
1739209789.3374233;-38.13080360867914
1739209789.3374286;-38.13080360867914
1739209789.3374336;-33.981070128970906
1739209789.3374388;-38.13080360867914
1739209789.337444;-45.120503652039325
1739209789.337449;-38.13080360867914
1739209789.3374543;-32.816014438256545
1739209789.3374596;-35.57807855764607
1739209789.3374646;-38.13080360867914
1739209789.3374698;-45.120503652039325
1739209789.337475;-35.57807855764607
1739209789.33748;-35.57807855764607
1739209789.3374853;-38.13080360867914
1739209789.3374906;-38.13080360867914
1739209789.3374958;-38.13080360867914
1739209789.3375008;-45.120503652039325
1739209789.337506;-45.120503652039325
1739209789.3375113;-38.13080360867914
1739209789.3375163;-38.13080360867914
1739209789.3375216;-38.13080360867914
1739209789.3375268;-38.13080360867914
1739209789.3375318;-45.120503652039325
1739209789.337537;-38.13080360867914
1739209789.3375423;-45.120503652039325
1739209789.3375473;-45.120503652039325
1739209789.3375525;-31.141103565318915
1739209789.3375578;-38.13080360867914
1739209789.337563;-45.120503652039325
1739209789.337568;-45.120503652039325
1739209789.3375733;-45.120503652039325
1739209789.3375785;-45.120503652039325
1739209789.3375835;-45.120503652039325
1739209789.3375888;-38.13080360867914
1739209789.337594;-38.13080360867914
1739209789.337599;-45.120503652039325
1739209789.3376043;-45.120503652039325
1739209789.3376095;-45.120503652039325
1739209789.3376145;-35.57807855764607
1739209789.3376198;-38.13080360867914
1739209789.337625;-45.120503652039325
1739209789.3376303;-38.13080360867914
1739209789.3376353;-33.981070128970906
1739209789.3376405;-38.13080360867914
1739209789.3376458;-45.120503652039325
1739209789.3376508;-33.981070128970906
1739209789.337656;-33.981070128970906
1739209789.3376613;-30.49652367304973
1739209789.3376663;-38.13080360867914
1739209789.3376715;-38.13080360867914
1739209789.3376768;-45.120503652039325
1739209789.3376818;-38.13080360867914
1739209789.337687;-38.13080360867914
1739209789.3376923;-45.120503652039325
1739209789.3376973;-33.981070128970906
1739209789.3377025;-31.141103565318915
1739209789.3377078;-45.120503652039325
1739209789.337713;-38.13080360867914
1739209789.337718;-45.120503652039325
1739209789.3377233;-38.13080360867914
