CAN Message; 0x1b8:000014135c3ee27e
1739209785.8896704;-45.120503652039325
1739209785.8896728;-45.120503652039325
1739209785.8896751;-33.981070128970906
1739209785.8896778;-32.816014438256545
1739209785.8896801;-45.120503652039325
1739209785.8896825;-33.981070128970906
1739209785.8896852;-27.267205301931607
1739209785.8896875;-45.120503652039325
1739209785.88969;-45.120503652039325
1739209785.8896925;-38.13080360867914
1739209785.889695;-38.13080360867914
1739209785.8896973;-45.120503652039325
1739209785.8897;-45.120503652039325
1739209785.8897023;-45.120503652039325
1739209785.8897047;-33.981070128970906
1739209785.8897073;-33.981070128970906
1739209785.8897097;-45.120503652039325
1739209785.889712;-38.13080360867914
1739209785.8897147;-38.13080360867914
1739209785.889717;-45.120503652039325
1739209785.8897195;-45.120503652039325
1739209785.889722;-45.120503652039325
1739209785.8897245;-38.13080360867914
1739209785.8897269;-38.13080360867914
1739209785.8897295;-45.120503652039325
1739209785.889732;-45.120503652039325
1739209785.8897343;-38.13080360867914
1739209785.889737;-38.13080360867914
1739209785.8897393;-38.13080360867914
1739209785.8897417;-38.13080360867914
1739209785.889744;-32.816014438256545
1739209785.8897467;-45.120503652039325
1739209785.889749;-38.13080360867914
1739209785.8897514;-33.981070128970906
1739209785.889754;-45.120503652039325
1739209785.8897564;-45.120503652039325
1739209785.8897588;-32.816014438256545
1739209785.8897614;-38.13080360867914
1739209785.8897638;-45.120503652039325
1739209785.8897662;-38.13080360867914
1739209785.8897688;-45.120503652039325
1739209785.8897712;-38.13080360867914
1739209785.8897736;-35.57807855764607
1739209785.8897762;-38.13080360867914
1739209785.8897786;-35.57807855764607
1739209785.889781;-38.13080360867914
1739209785.8897836;-38.13080360867914
1739209785.889786;-38.13080360867914
1739209785.8897884;-38.13080360867914
1739209785.889791;-38.13080360867914
1739209785.8897934;-45.120503652039325
1739209785.8897958;-45.120503652039325
1739209785.8897984;-45.120503652039325
1739209785.8898008;-31.141103565318915
1739209785.8898032;-45.120503652039325
1739209785.8898058;-45.120503652039325
1739209785.8898082;-35.57807855764607
1739209785.8898106;-38.13080360867914
1739209785.8898132;-45.120503652039325
1739209785.8898156;-45.120503652039325
1739209785.889818;-45.120503652039325
1739209785.8898206;-45.120503652039325
1739209785.889823;-38.13080360867914
1739209785.8898253;-38.13080360867914
1739209785.889828;-38.13080360867914
1739209785.8898304;-38.13080360867914
1739209785.8898327;-35.57807855764607
1739209785.8898354;-35.57807855764607
1739209785.8898377;-35.57807855764607
1739209785.8898401;-38.13080360867914
1739209785.8898425;-38.13080360867914
1739209785.8898451;-33.981070128970906
1739209785.8898475;-38.13080360867914
1739209785.88985;-35.57807855764607
1739209785.8898525;-45.120503652039325
1739209785.889855;-38.13080360867914
1739209785.8898573;-38.13080360867914
1739209785.88986;-45.120503652039325
1739209785.8898623;-38.13080360867914
1739209785.8898647;-33.981070128970956
1739209785.8898673;-35.57807855764607
1739209785.8898697;-38.13080360867914
1739209785.889872;-45.120503652039325
1739209785.8898747;-45.120503652039325
1739209785.889877;-33.981070128970906
1739209785.8898795;-38.13080360867914
1739209785.889882;-32.816014438256545
1739209785.8898845;-26.991370085610722
1739209785.8898869;-45.120503652039325
1739209785.8898895;-45.120503652039325
1739209785.8898919;-38.13080360867914
1739209785.8898942;-38.13080360867914
1739209785.8898969;-45.120503652039325
1739209785.8898993;-45.120503652039325
1739209785.8899016;-30.49652367304973
1739209785.8899043;-38.13080360867914
1739209785.8899066;-45.120503652039325
1739209785.889909;-38.13080360867914
1739209785.8899117;-33.981070128970906
1739209785.889914;-45.120503652039325
1739209785.8899164;-45.120503652039325
1739209785.889919;-45.120503652039325
1739209785.8899214;-45.120503652039325
1739209785.8899238;-45.120503652039325
1739209785.8899264;-38.13080360867914
1739209785.8899288;-38.13080360867914
1739209785.8899312;-38.13080360867914
1739209785.8899338;-38.13080360867914
1739209785.8899362;-45.120503652039325
1739209785.8899386;-45.120503652039325
1739209785.8899412;-38.13080360867914
1739209785.8899436;-28.992665084841942
1739209785.889946;-45.120503652039325
1739209785.8899484;-38.13080360867914
1739209785.889951;-38.13080360867914
1739209785.8899534;-38.13080360867914
1739209785.8899558;-38.13080360867914
1739209785.8899584;-45.120503652039325
1739209785.8899608;-38.13080360867914
1739209785.8899632;-32.816014438256545
1739209785.8899658;-45.120503652039325
1739209785.8899682;-45.120503652039325
1739209785.8899705;-38.13080360867914
1739209785.8899732;-45.120503652039325
1739209785.8899755;-45.120503652039325
1739209785.889978;-38.13080360867914
1739209785.8899806;-35.57807855764607
1739209785.889983;-28.992665084841942
1739209785.8899853;-38.13080360867914
1739209785.889988;-38.13080360867914
1739209785.8899903;-38.13080360867914
1739209785.8899927;-38.13080360867914
1739209785.8899953;-38.13080360867914
1739209785.8899977;-38.13080360867914
1739209785.89;-38.13080360867914
1739209785.8900027;-38.13080360867914
1739209785.890005;-38.13080360867914
1739209785.8900075;-45.120503652039325
1739209785.89001;-45.120503652039325
1739209785.8900125;-45.120503652039325
1739209785.890015;-38.13080360867914
1739209785.8900175;-45.120503652039325
1739209785.89002;-45.120503652039325
1739209785.8900223;-38.13080360867914
1739209785.890025;-35.57807855764607
1739209785.8900273;-35.57807855764607
1739209785.8900297;-35.57807855764607
1739209785.8900323;-38.13080360867914
1739209785.8900347;-45.120503652039325
1739209785.890037;-45.120503652039325
1739209785.8900397;-45.120503652039325
1739209785.890042;-38.13080360867914
1739209785.8900445;-35.57807855764607
1739209785.8900468;-35.57807855764607
1739209785.8900495;-38.13080360867914
1739209785.8900518;-38.13080360867914
1739209785.8900542;-32.816014438256545
1739209785.8900568;-35.57807855764607
1739209785.8900592;-45.120503652039325
1739209785.8900616;-38.13080360867914
1739209785.8900642;-38.13080360867914
1739209785.8900666;-38.13080360867914
1739209785.890069;-45.120503652039325
1739209785.8900716;-45.120503652039325
1739209785.890074;-38.13080360867914
1739209785.8900764;-38.13080360867914
1739209785.890079;-45.120503652039325
1739209785.8900814;-38.13080360867914
1739209785.8900838;-35.57807855764607
1739209785.8900864;-38.13080360867914
1739209785.8900888;-45.120503652039325
1739209785.8900912;-38.13080360867914
1739209785.8900938;-33.981070128970906
1739209785.8900962;-31.141103565318915
1739209785.8900986;-45.120503652039325
1739209785.8901012;-38.13080360867914
1739209785.8901036;-30.49652367304973
1739209785.890106;-38.13080360867914
1739209785.8901086;-45.120503652039325
1739209785.890111;-45.120503652039325
1739209785.8901134;-35.57807855764607
1739209785.890116;-38.13080360867914
1739209785.8901184;-38.13080360867914
1739209785.8901207;-35.57807855764607
1739209785.8901234;-45.120503652039325
1739209785.8901258;-45.120503652039325
1739209785.8901281;-38.13080360867914
1739209785.8901308;-38.13080360867914
1739209785.8901331;-45.120503652039325
1739209785.8901355;-45.120503652039325
1739209785.8901381;-38.13080360867914
1739209785.8901405;-38.13080360867914
1739209785.890143;-31.141103565318893
1739209785.8901453;-38.13080360867914
1739209785.890148;-38.13080360867914
1739209785.8901503;-38.13080360867914
1739209785.8901527;-38.13080360867914
1739209785.8901553;-45.120503652039325
1739209785.8901577;-35.57807855764607
1739209785.89016;-45.120503652039325
1739209785.8901627;-45.120503652039325
1739209785.890165;-45.120503652039325
1739209785.8901675;-35.57807855764607
1739209785.89017;-38.13080360867914
1739209785.8901725;-45.120503652039325
1739209785.8901749;-45.120503652039325
1739209785.8901775;-38.13080360867914
1739209785.8901799;-45.120503652039325
1739209785.8901823;-35.57807855764607
1739209785.8901849;-38.13080360867914
1739209785.8901873;-38.13080360867914
1739209785.8901896;-45.120503652039325
1739209785.8901923;-38.13080360867914
1739209785.8901947;-35.57807855764607
1739209785.890197;-38.13080360867914
1739209785.8901997;-45.120503652039325
1739209785.890202;-38.13080360867914
1739209785.8902044;-38.13080360867914
1739209785.890207;-35.57807855764607
1739209785.8902094;-35.57807855764607
1739209785.8902118;-45.120503652039325
1739209785.8902144;-38.13080360867914
1739209785.8902168;-45.120503652039325
1739209785.8902192;-45.120503652039325
1739209785.8902218;-45.120503652039325
1739209785.8902242;-38.13080360867914
1739209785.8902266;-38.13080360867914
1739209785.8902292;-38.13080360867914
1739209785.8902316;-38.13080360867914
1739209785.890234;-45.120503652039325
1739209785.8902366;-38.13080360867914
1739209785.890239;-33.981070128970906
1739209785.8902414;-45.120503652039325
1739209785.890244;-45.120503652039325
1739209785.8902464;-38.13080360867914
1739209785.8902488;-33.981070128970906
1739209785.8902512;-45.120503652039325
1739209785.8902538;-45.120503652039325
1739209785.8902562;-33.981070128970906
1739209785.8902586;-33.981070128970906
1739209785.8902612;-45.120503652039325
1739209785.8902636;-38.13080360867914
1739209785.890266;-33.981070128970906
1739209785.8902686;-45.120503652039325
1739209785.890271;-32.816014438256545
1739209785.8902733;-35.57807855764607
1739209785.890276;-45.120503652039325
1739209785.8902783;-32.816014438256545
1739209785.8902807;-38.13080360867914
1739209785.8902833;-45.120503652039325
1739209785.8902857;-35.57807855764607
1739209785.890288;-38.13080360867914
1739209785.8902907;-35.57807855764607
1739209785.8902931;-35.57807855764607
1739209785.8902955;-45.120503652039325
1739209785.8902981;-31.141103565318915
1739209785.8903005;-32.816014438256545
1739209785.890303;-45.120503652039325
1739209785.8903055;-45.120503652039325
1739209785.890308;-33.981070128970906
1739209785.8903103;-35.57807855764607
1739209785.890313;-38.13080360867914
1739209785.8903153;-38.13080360867914
1739209785.8903177;-38.13080360867914
1739209785.8903203;-45.120503652039325
1739209785.8903227;-45.120503652039325
1739209785.890325;-38.13080360867914
1739209785.8903277;-45.120503652039325
1739209785.89033;-45.120503652039325
1739209785.8903325;-45.120503652039325
1739209785.890335;-38.13080360867914
1739209785.8903375;-33.981070128970906
1739209785.8903399;-38.13080360867914
1739209785.8903425;-45.120503652039325
1739209785.8903449;-38.13080360867914
1739209785.8903472;-38.13080360867914
1739209785.8903496;-45.120503652039325
1739209785.8903522;-33.981070128970906
1739209785.8903546;-45.120503652039325
1739209785.890357;-33.981070128970906
1739209785.8903596;-33.981070128970906
1739209785.890362;-35.57807855764607
1739209785.8903644;-45.120503652039325
1739209785.890367;-38.13080360867914
1739209785.8903694;-38.13080360867914
1739209785.8903718;-45.120503652039325
1739209785.8903744;-38.13080360867914
1739209785.8903768;-45.120503652039325
1739209785.8903792;-38.13080360867914
1739209785.8903818;-38.13080360867914
1739209785.8903842;-45.120503652039325
1739209785.8903866;-38.13080360867914
1739209785.8903892;-38.13080360867914
1739209785.8903916;-38.13080360867914
1739209785.890394;-38.13080360867914
1739209785.8903966;-45.120503652039325
1739209785.890399;-45.120503652039325
1739209785.8904014;-45.120503652039325
1739209785.890404;-45.120503652039325
1739209785.8904064;-45.120503652039325
1739209785.8904088;-45.120503652039325
1739209785.8904114;-38.13080360867914
1739209785.8904138;-38.13080360867914
1739209785.8904161;-33.981070128970906
1739209785.8904188;-45.120503652039325
1739209785.8904212;-45.120503652039325
1739209785.8904235;-45.120503652039325
1739209785.8904262;-45.120503652039325
1739209785.8904285;-35.57807855764607
1739209785.890431;-35.57807855764607
1739209785.8904335;-45.120503652039325
1739209785.890436;-38.13080360867914
1739209785.8904383;-33.981070128970906
1739209785.890441;-33.981070128970906
1739209785.8904433;-45.120503652039325
1739209785.8904457;-45.120503652039325
1739209785.890448;-45.120503652039325
1739209785.8904507;-38.13080360867914
1739209785.890453;-45.120503652039325
1739209785.8904555;-45.120503652039325
1739209785.890458;-45.120503652039325
1739209785.8904605;-38.13080360867914
1739209785.8904629;-38.13080360867914
1739209785.8904655;-38.13080360867914
1739209785.890468;-38.13080360867914
1739209785.8904703;-38.13080360867914
1739209785.890473;-38.13080360867914
1739209785.8904753;-45.120503652039325
1739209785.8904777;-32.816014438256545
1739209785.8904803;-33.981070128970906
1739209785.8904827;-45.120503652039325
1739209785.890485;-45.120503652039325
1739209785.8904877;-32.816014438256545
1739209785.89049;-38.13080360867914
1739209785.8904924;-45.120503652039325
1739209785.890495;-45.120503652039325
1739209785.8904974;-45.120503652039325
1739209785.8904998;-45.120503652039325
1739209785.8905025;-45.120503652039325
1739209785.8905048;-45.120503652039325
1739209785.8905072;-45.120503652039325
1739209785.8905098;-45.120503652039325
1739209785.8905122;-45.120503652039325
1739209785.8905146;-35.57807855764607
1739209785.8905172;-38.13080360867914
1739209785.8905196;-45.120503652039325
1739209785.890522;-35.57807855764607
1739209785.8905246;-38.13080360867914
1739209785.890527;-38.13080360867914
1739209785.8905294;-45.120503652039325
1739209785.890532;-38.13080360867914
1739209785.8905344;-33.981070128970906
1739209785.8905368;-45.120503652039325
1739209785.8905394;-38.13080360867914
1739209785.8905418;-38.13080360867914
1739209785.8905442;-38.13080360867914
1739209785.8905468;-38.13080360867914
1739209785.8905492;-38.13080360867914
1739209785.8905516;-38.13080360867914
1739209785.890554;-33.981070128970906
1739209785.8905566;-45.120503652039325
1739209785.890559;-45.120503652039325
1739209785.8905613;-35.57807855764607
1739209785.890564;-35.57807855764607
1739209785.8905663;-32.816014438256545
1739209785.8905687;-45.120503652039325
1739209785.8905714;-38.13080360867914
1739209785.8905737;-45.120503652039325
1739209785.8905761;-32.816014438256545
1739209785.8905787;-30.49652367304973
1739209785.8905811;-45.120503652039325
1739209785.8905835;-38.13080360867914
1739209785.8905861;-35.57807855764607
1739209785.8905885;-38.13080360867914
1739209785.890591;-45.120503652039325
1739209785.8905935;-38.13080360867914
1739209785.890596;-38.13080360867914
1739209785.8905983;-45.120503652039325
1739209785.890601;-38.13080360867914
1739209785.8906033;-45.120503652039325
1739209785.8906057;-45.120503652039325
1739209785.8906083;-45.120503652039325
1739209785.8906107;-38.13080360867914
1739209785.890613;-38.13080360867914
1739209785.8906157;-28.21854285175415
1739209785.890618;-30.49652367304973
1739209785.8906205;-45.120503652039325
1739209785.890623;-45.120503652039325
1739209785.8906255;-32.816014438256545
1739209785.8906279;-33.981070128970906
1739209785.8906305;-45.120503652039325
1739209785.8906329;-33.981070128970906
1739209785.8906353;-45.120503652039325
1739209785.8906379;-38.13080360867914
1739209785.8906403;-38.13080360867914
1739209785.8906426;-45.120503652039325
1739209785.8906453;-45.120503652039325
1739209785.8906476;-45.120503652039325
1739209785.89065;-45.120503652039325
1739209785.8906524;-45.120503652039325
1739209785.890655;-45.120503652039325
1739209785.8906574;-45.120503652039325
1739209785.8906598;-38.13080360867914
1739209785.8906624;-38.13080360867914
1739209785.8906648;-45.120503652039325
1739209785.8906672;-45.120503652039325
1739209785.8906698;-33.981070128970906
1739209785.8906722;-45.120503652039325
1739209785.8906746;-33.981070128970906
1739209785.8906772;-28.992665084841942
1739209785.8906796;-45.120503652039325
1739209785.890682;-45.120503652039325
1739209785.8906846;-38.13080360867914
1739209785.890687;-35.57807855764607
1739209785.8906894;-45.120503652039325
1739209785.890692;-38.13080360867914
1739209785.8906944;-38.13080360867914
1739209785.8906968;-45.120503652039325
1739209785.8906994;-45.120503652039325
1739209785.8907018;-38.13080360867914
1739209785.8907042;-38.13080360867914
1739209785.8907068;-38.13080360867914
1739209785.8907092;-45.120503652039325
1739209785.8907115;-38.13080360867914
1739209785.8907142;-38.13080360867914
1739209785.8907166;-45.120503652039325
1739209785.890719;-45.120503652039325
1739209785.8907216;-45.120503652039325
1739209785.890724;-45.120503652039325
1739209785.8907263;-45.120503652039325
1739209785.890729;-45.120503652039325
1739209785.8907313;-45.120503652039325
1739209785.8907337;-45.120503652039325
1739209785.8907363;-33.981070128970906
1739209785.8907387;-45.120503652039325
1739209785.890741;-38.13080360867914
1739209785.8907437;-35.57807855764607
1739209785.890746;-35.57807855764607
1739209785.8907485;-38.13080360867914
1739209785.890751;-45.120503652039325
1739209785.8907535;-45.120503652039325
1739209785.890756;-45.120503652039325
1739209785.8907583;-45.120503652039325
1739209785.890761;-38.13080360867914
1739209785.8907633;-38.13080360867914
1739209785.8907657;-38.13080360867914
1739209785.8907683;-38.13080360867914
1739209785.8907707;-45.120503652039325
1739209785.890773;-38.13080360867914
1739209785.8907757;-38.13080360867914
1739209785.890778;-45.120503652039325
1739209785.8907804;-45.120503652039325
1739209785.890783;-35.57807855764607
1739209785.8907855;-38.13080360867914
1739209785.8907878;-45.120503652039325
1739209785.8907905;-38.13080360867914
1739209785.8907928;-35.57807855764607
1739209785.8907952;-38.13080360867914
1739209785.8907979;-45.120503652039325
1739209785.8908002;-45.120503652039325
1739209785.8908036;-35.57807855764607
1739209785.890807;-31.141103565318915
1739209785.8908103;-45.120503652039325
1739209785.8908134;-45.120503652039325
1739209785.8908167;-32.816014438256545
1739209785.89082;-45.120503652039325
1739209785.8908234;-45.120503652039325
1739209785.8908267;-38.13080360867914
1739209785.89083;-35.57807855764607
1739209785.8908331;-38.13080360867914
1739209785.8908365;-45.120503652039325
1739209785.8908398;-38.13080360867914
1739209785.8908432;-45.120503652039325
1739209785.8908465;-38.13080360867914
1739209785.8908498;-33.981070128970906
1739209785.890853;-38.13080360867914
1739209785.8908563;-32.816014438256545
1739209785.8908596;-38.13080360867914
1739209785.890863;-38.13080360867914
1739209785.8908663;-38.13080360867914
1739209785.8908696;-38.13080360867914
1739209785.890873;-38.13080360867914
1739209785.890876;-45.120503652039325
1739209785.8908794;-38.13080360867914
1739209785.8908827;-45.120503652039325
1739209785.890886;-45.120503652039325
1739209785.8908894;-45.120503652039325
1739209785.8908927;-45.120503652039325
1739209785.8908958;-45.120503652039325
1739209785.8908992;-38.13080360867914
1739209785.8909025;-33.981070128970906
1739209785.8909059;-31.141103565318893
1739209785.8909092;-45.120503652039325
1739209785.8909125;-38.13080360867914
1739209785.8909159;-33.981070128970906
1739209785.890919;-38.13080360867914
1739209785.8909223;-45.120503652039325
1739209785.8909256;-38.13080360867914
1739209785.890929;-28.58837851428586
1739209785.8909323;-35.57807855764607
1739209785.8909357;-45.120503652039325
1739209785.8909388;-45.120503652039325
1739209785.890942;-32.816014438256545
1739209785.8909454;-38.13080360867914
1739209785.8909488;-45.120503652039325
1739209785.890952;-45.120503652039325
1739209785.8909554;-38.13080360867914
1739209785.8909588;-45.120503652039325
1739209785.890962;-38.13080360867914
1739209785.8909652;-38.13080360867914
1739209785.8909686;-45.120503652039325
1739209785.890972;-38.13080360867914
1739209785.8909752;-45.120503652039325
1739209785.8909786;-38.13080360867914
1739209785.8909817;-31.141103565318915
1739209785.890985;-45.120503652039325
1739209785.8909883;-45.120503652039325
1739209785.8909917;-38.13080360867914
1739209785.890995;-38.13080360867914
1739209785.8909984;-38.13080360867914
1739209785.8910015;-45.120503652039325
1739209785.8910048;-45.120503652039325
1739209785.8910081;-35.57807855764607
1739209785.8910115;-38.13080360867914
1739209785.8910148;-45.120503652039325
1739209785.8910182;-45.120503652039325
1739209785.8910215;-33.981070128970906
1739209785.8910246;-45.120503652039325
1739209785.891028;-45.120503652039325
1739209785.8910313;-38.13080360867914
1739209785.8910346;-38.13080360867914
1739209785.891038;-45.120503652039325
1739209785.8910413;-31.141103565318893
1739209785.8910444;-38.13080360867914
1739209785.8910477;-45.120503652039325
1739209785.891051;-38.13080360867914
1739209785.8910544;-38.13080360867914
1739209785.8910577;-45.120503652039325
1739209785.891061;-35.57807855764607
1739209785.8910642;-38.13080360867914
1739209785.8910675;-38.13080360867914
1739209785.8910708;-33.981070128970906
1739209785.8910742;-31.141103565318893
1739209785.8910775;-33.981070128970906
1739209785.8910809;-38.13080360867914
1739209785.8910842;-35.57807855764607
1739209785.8910873;-45.120503652039325
1739209785.8910906;-45.120503652039325
1739209785.891094;-35.57807855764607
1739209785.8910973;-38.13080360867914
1739209785.8911006;-38.13080360867914
1739209785.891104;-38.13080360867914
1739209785.891107;-38.13080360867914
1739209785.8911104;-38.13080360867914
1739209785.8911138;-35.57807855764607
1739209785.891117;-35.57807855764607
1739209785.8911204;-45.120503652039325
1739209785.8911238;-45.120503652039325
1739209785.891127;-45.120503652039325
1739209785.8911302;-38.13080360867914
1739209785.8911335;-35.57807855764607
1739209785.891137;-38.13080360867914
1739209785.8911402;-31.141103565318893
1739209785.8911436;-35.57807855764607
1739209785.891147;-45.120503652039325
1739209785.89115;-45.120503652039325
1739209785.8911533;-38.13080360867914
1739209785.8911567;-38.13080360867914
1739209785.89116;-45.120503652039325
1739209785.8911633;-45.120503652039325
1739209785.8911667;-45.120503652039325
1739209785.89117;-38.13080360867914
1739209785.8911731;-38.13080360867914
1739209785.8911765;-45.120503652039325
1739209785.8911798;-45.120503652039325
1739209785.8911831;-35.57807855764607
1739209785.8911865;-38.13080360867914
1739209785.8911898;-45.120503652039325
1739209785.891193;-38.13080360867914
1739209785.8911963;-38.13080360867914
1739209785.8911996;-38.13080360867914
1739209785.891203;-38.13080360867914
1739209785.8912063;-45.120503652039325
1739209785.8912096;-38.13080360867914
1739209785.8912127;-38.13080360867914
1739209785.891216;-38.13080360867914
1739209785.8912194;-45.120503652039325
1739209785.8912227;-38.13080360867914
1739209785.891226;-38.13080360867914
1739209785.8912294;-45.120503652039325
1739209785.8912327;-32.816014438256545
1739209785.8912358;-32.816014438256545
1739209785.8912392;-45.120503652039325
1739209785.8912425;-35.57807855764607
1739209785.8912458;-33.981070128970906
1739209785.8912492;-33.981070128970906
1739209785.8912525;-33.981070128970906
1739209785.8912556;-45.120503652039325
1739209785.891259;-45.120503652039325
1739209785.8912623;-45.120503652039325
1739209785.8912656;-35.57807855764607
1739209785.891269;-35.57807855764607
1739209785.8912723;-45.120503652039325
1739209785.8912754;-32.816014438256545
1739209785.8912787;-38.13080360867914
1739209785.891282;-38.13080360867914
1739209785.8912854;-45.120503652039325
1739209785.8912888;-38.13080360867914
1739209785.891292;-45.120503652039325
1739209785.8912954;-38.13080360867914
1739209785.8912985;-45.120503652039325
1739209785.8913019;-33.981070128970906
1739209785.8913052;-45.120503652039325
1739209785.8913085;-45.120503652039325
1739209785.891312;-45.120503652039325
1739209785.8913152;-38.13080360867914
1739209785.8913183;-38.13080360867914
1739209785.8913217;-38.13080360867914
1739209785.891325;-38.13080360867914
1739209785.8913283;-45.120503652039325
1739209785.8913317;-38.13080360867914
1739209785.891335;-38.13080360867914
1739209785.8913383;-45.120503652039325
1739209785.8913414;-38.13080360867914
1739209785.8913448;-35.57807855764607
1739209785.8913481;-35.57807855764607
1739209785.8913515;-45.120503652039325
1739209785.8913548;-33.981070128970906
1739209785.8913581;-38.13080360867914
1739209785.8913612;-38.13080360867914
1739209785.8913646;-38.13080360867914
1739209785.891368;-33.981070128970906
1739209785.8913713;-38.13080360867914
1739209785.8913746;-38.13080360867914
1739209785.891378;-45.120503652039325
1739209785.8913813;-31.141103565318915
1739209785.8913844;-38.13080360867914
1739209785.8913877;-45.120503652039325
1739209785.891391;-45.120503652039325
1739209785.8913944;-45.120503652039325
1739209785.8913977;-45.120503652039325
1739209785.891401;-45.120503652039325
1739209785.8914042;-35.57807855764607
1739209785.8914075;-33.981070128970906
1739209785.8914108;-38.13080360867914
1739209785.8914142;-45.120503652039325
1739209785.8914175;-45.120503652039325
1739209785.8914208;-38.13080360867914
1739209785.891424;-45.120503652039325
1739209785.8914273;-38.13080360867914
1739209785.8914306;-35.57807855764607
1739209785.891434;-38.13080360867914
1739209785.8914373;-45.120503652039325
1739209785.8914406;-38.13080360867914
1739209785.891444;-38.13080360867914
1739209785.891447;-45.120503652039325
1739209785.8914504;-45.120503652039325
1739209785.8914537;-45.120503652039325
1739209785.891457;-38.13080360867914
1739209785.8914604;-33.981070128970906
1739209785.8914638;-38.13080360867914
1739209785.8914669;-45.120503652039325
1739209785.8914702;-38.13080360867914
1739209785.8914735;-35.57807855764607
1739209785.8914769;-45.120503652039325
1739209785.8914802;-38.13080360867914
1739209785.8914835;-45.120503652039325
1739209785.8914866;-33.981070128970906
1739209785.89149;-31.141103565318915
1739209785.8914933;-33.981070128970906
1739209785.8914967;-45.120503652039325
1739209785.8915;-38.13080360867914
1739209785.8915033;-33.981070128970906
1739209785.8915067;-38.13080360867914
1739209785.8915098;-45.120503652039325
1739209785.891513;-45.120503652039325
1739209785.8915164;-38.13080360867914
1739209785.8915198;-35.57807855764607
1739209785.8915231;-45.120503652039325
1739209785.8915265;-45.120503652039325
1739209785.8915296;-32.816014438256545
1739209785.891533;-33.981070128970906
1739209785.8915362;-38.13080360867914
1739209785.8915396;-33.981070128970906
1739209785.891543;-28.992665084841942
1739209785.8915462;-33.981070128970906
1739209785.8915496;-45.120503652039325
1739209785.8915527;-45.120503652039325
1739209785.891556;-45.120503652039325
1739209785.8915594;-45.120503652039325
1739209785.8915627;-45.120503652039325
1739209785.891566;-45.120503652039325
1739209785.8915694;-35.57807855764607
1739209785.8915725;-38.13080360867914
1739209785.8915758;-38.13080360867914
1739209785.8915792;-33.981070128970906
1739209785.8915825;-45.120503652039325
1739209785.8915858;-38.13080360867914
1739209785.8915892;-45.120503652039325
1739209785.8915925;-45.120503652039325
1739209785.8915956;-33.981070128970906
1739209785.891599;-38.13080360867914
1739209785.8916023;-45.120503652039325
1739209785.8916056;-45.120503652039325
1739209785.891609;-35.57807855764607
1739209785.8916123;-35.57807855764607
1739209785.8916154;-38.13080360867914
1739209785.8916187;-38.13080360867914
1739209785.891622;-45.120503652039325
1739209785.8916254;-45.120503652039325
1739209785.8916287;-35.57807855764607
1739209785.891632;-38.13080360867914
1739209785.8916352;-45.120503652039325
1739209785.8916385;-38.13080360867914
1739209785.8916419;-38.13080360867914
1739209785.8916452;-45.120503652039325
1739209785.8916485;-45.120503652039325
1739209785.8916519;-38.13080360867914
1739209785.8916552;-38.13080360867914
1739209785.8916583;-38.13080360867914
1739209785.8916616;-38.13080360867914
1739209785.891665;-45.120503652039325
1739209785.8916683;-32.816014438256545
1739209785.8916717;-38.13080360867914
1739209785.891675;-38.13080360867914
1739209785.891678;-35.57807855764607
1739209785.8916814;-38.13080360867914
1739209785.8916848;-45.120503652039325
1739209785.891688;-45.120503652039325
1739209785.8916914;-38.13080360867914
1739209785.8916948;-38.13080360867914
1739209785.891698;-33.981070128970906
1739209785.8917012;-45.120503652039325
1739209785.8917046;-38.13080360867914
1739209785.891708;-35.57807855764607
1739209785.8917112;-38.13080360867914
1739209785.8917146;-45.120503652039325
1739209785.891718;-45.120503652039325
1739209785.891721;-45.120503652039325
1739209785.8917243;-45.120503652039325
1739209785.8917277;-38.13080360867914
1739209785.891731;-45.120503652039325
1739209785.8917344;-35.57807855764607
1739209785.8917377;-38.13080360867914
1739209785.8917408;-35.57807855764607
1739209785.8917441;-35.57807855764607
1739209785.8917475;-45.120503652039325
1739209785.8917508;-45.120503652039325
1739209785.8917542;-38.13080360867914
1739209785.8917575;-33.981070128970906
1739209785.8917608;-38.13080360867914
1739209785.891764;-38.13080360867914
1739209785.8917673;-45.120503652039325
1739209785.8917706;-38.13080360867914
1739209785.891774;-45.120503652039325
1739209785.8917773;-45.120503652039325
1739209785.8917806;-45.120503652039325
1739209785.8917837;-45.120503652039325
1739209785.891787;-45.120503652039325
1739209785.8917904;-45.120503652039325
1739209785.8917937;-32.816014438256545
1739209785.891797;-33.981070128970906
1739209785.8918004;-38.13080360867914
1739209785.8918037;-38.13080360867914
1739209785.8918068;-29.438486411369333
1739209785.8918102;-28.58837851428586
1739209785.8918135;-45.120503652039325
1739209785.8918169;-45.120503652039325
1739209785.8918202;-38.13080360867914
1739209785.8918235;-38.13080360867914
1739209785.8918266;-45.120503652039325
1739209785.89183;-45.120503652039325
1739209785.8918333;-45.120503652039325
1739209785.8918366;-38.13080360867914
1739209785.89184;-38.13080360867914
1739209785.8918433;-38.13080360867914
1739209785.8918464;-38.13080360867914
1739209785.8918498;-45.120503652039325
1739209785.891853;-32.816014438256545
1739209785.8918564;-38.13080360867914
1739209785.8918598;-45.120503652039325
1739209785.891863;-38.13080360867914
1739209785.8918664;-38.13080360867914
1739209785.8918695;-45.120503652039325
1739209785.891873;-45.120503652039325
1739209785.8918762;-45.120503652039325
1739209785.8918796;-45.120503652039325
