CAN Message; 0x1bb:00004a113809656a
1739209633.7139578;-38.13080360867914
1739209633.713961;-45.120503652039325
1739209633.7139637;-38.13080360867914
1739209633.7139668;-45.120503652039325
1739209633.7139697;-45.120503652039325
1739209633.7139728;-38.13080360867914
1739209633.7139757;-45.120503652039325
1739209633.7139785;-38.13080360867914
1739209633.7139816;-45.120503652039325
1739209633.7139845;-38.13080360867914
1739209633.7139876;-45.120503652039325
1739209633.7139904;-38.13080360867914
1739209633.7139935;-35.57807855764607
1739209633.7139964;-45.120503652039325
1739209633.7139993;-45.120503652039325
1739209633.7140024;-35.57807855764607
1739209633.7140052;-38.13080360867914
1739209633.7140083;-38.13080360867914
1739209633.7140112;-38.13080360867914
1739209633.7140143;-45.120503652039325
1739209633.7140172;-38.13080360867914
1739209633.71402;-45.120503652039325
1739209633.714023;-35.57807855764607
1739209633.714026;-38.13080360867914
1739209633.714029;-45.120503652039325
1739209633.714032;-38.13080360867914
1739209633.714035;-45.120503652039325
1739209633.714038;-33.981070128970906
1739209633.7140408;-31.141103565318915
1739209633.7140439;-45.120503652039325
1739209633.7140467;-38.13080360867914
1739209633.7140498;-35.57807855764607
1739209633.7140527;-38.13080360867914
1739209633.7140558;-38.13080360867914
1739209633.7140586;-45.120503652039325
1739209633.7140615;-33.981070128970906
1739209633.7140646;-45.120503652039325
1739209633.7140675;-45.120503652039325
1739209633.7140706;-35.57807855764607
1739209633.7140734;-38.13080360867914
1739209633.7140765;-45.120503652039325
1739209633.7140794;-38.13080360867914
1739209633.7140822;-38.13080360867914
1739209633.7140853;-38.13080360867914
1739209633.7140882;-38.13080360867914
1739209633.7140913;-38.13080360867914
1739209633.7140942;-35.57807855764607
1739209633.7140973;-35.57807855764607
1739209633.7141001;-38.13080360867914
1739209633.714103;-45.120503652039325
1739209633.714106;-38.13080360867914
1739209633.714109;-38.13080360867914
1739209633.714112;-38.13080360867914
1739209633.714115;-45.120503652039325
1739209633.714118;-33.981070128970906
1739209633.7141209;-38.13080360867914
1739209633.7141237;-45.120503652039325
1739209633.7141268;-38.13080360867914
1739209633.7141297;-38.13080360867914
1739209633.7141328;-45.120503652039325
1739209633.7141356;-45.120503652039325
1739209633.7141387;-38.13080360867914
1739209633.7141416;-45.120503652039325
1739209633.7141445;-35.57807855764607
1739209633.7141476;-35.57807855764607
1739209633.7141504;-35.57807855764607
1739209633.7141535;-45.120503652039325
1739209633.7141564;-35.57807855764607
1739209633.7141595;-28.58837851428586
1739209633.7141623;-45.120503652039325
1739209633.7141652;-45.120503652039325
1739209633.7141683;-38.13080360867914
1739209633.7141712;-38.13080360867914
1739209633.7141743;-45.120503652039325
1739209633.7141771;-35.57807855764607
1739209633.7141802;-38.13080360867914
1739209633.714183;-31.141103565318943
1739209633.714186;-38.13080360867914
1739209633.714189;-35.57807855764607
1739209633.714192;-45.120503652039325
1739209633.714195;-45.120503652039325
1739209633.7141979;-38.13080360867914
1739209633.714201;-45.120503652039325
1739209633.7142038;-38.13080360867914
1739209633.7142067;-27.8777449560314
1739209633.7142098;-38.13080360867914
1739209633.7142127;-45.120503652039325
1739209633.7142158;-38.13080360867914
1739209633.7142186;-35.57807855764607
1739209633.7142217;-45.120503652039325
1739209633.7142246;-32.816014438256545
1739209633.7142274;-45.120503652039325
1739209633.7142305;-38.13080360867914
1739209633.7142334;-45.120503652039325
1739209633.7142365;-33.981070128970906
1739209633.7142394;-38.13080360867914
1739209633.7142425;-38.13080360867914
1739209633.7142453;-38.13080360867914
1739209633.7142482;-38.13080360867914
1739209633.7142513;-38.13080360867914
1739209633.7142541;-35.57807855764607
1739209633.7142572;-38.13080360867914
1739209633.71426;-38.13080360867914
1739209633.7142632;-35.57807855764607
1739209633.714266;-38.13080360867914
1739209633.714269;-38.13080360867914
1739209633.714272;-45.120503652039325
1739209633.714275;-45.120503652039325
1739209633.714278;-31.141103565318893
1739209633.7142808;-38.13080360867914
1739209633.714284;-45.120503652039325
1739209633.7142868;-45.120503652039325
1739209633.7142897;-35.57807855764607
1739209633.7142928;-38.13080360867914
1739209633.7142956;-38.13080360867914
1739209633.7142987;-35.57807855764607
1739209633.7143016;-35.57807855764607
1739209633.7143047;-45.120503652039325
1739209633.7143075;-45.120503652039325
1739209633.7143104;-38.13080360867914
1739209633.7143135;-45.120503652039325
1739209633.7143164;-38.13080360867914
1739209633.7143195;-45.120503652039325
1739209633.7143223;-45.120503652039325
1739209633.7143254;-29.438486411369333
1739209633.7143283;-32.816014438256545
1739209633.7143312;-45.120503652039325
1739209633.7143342;-38.13080360867914
1739209633.714337;-35.57807855764607
1739209633.7143402;-38.13080360867914
1739209633.714343;-45.120503652039325
1739209633.7143462;-38.13080360867914
1739209633.714349;-45.120503652039325
1739209633.714352;-38.13080360867914
1739209633.714355;-38.13080360867914
1739209633.7143579;-38.13080360867914
1739209633.714361;-45.120503652039325
1739209633.7143638;-45.120503652039325
1739209633.714367;-45.120503652039325
1739209633.7143698;-38.13080360867914
1739209633.7143726;-45.120503652039325
1739209633.7143757;-38.13080360867914
1739209633.7143786;-45.120503652039325
1739209633.7143817;-45.120503652039325
1739209633.7143846;-45.120503652039325
1739209633.7143877;-38.13080360867914
1739209633.7143905;-38.13080360867914
1739209633.7143934;-45.120503652039325
1739209633.7143965;-32.816014438256545
1739209633.7143993;-35.57807855764607
1739209633.7144024;-35.57807855764607
1739209633.7144053;-38.13080360867914
1739209633.7144084;-38.13080360867914
1739209633.7144113;-33.981070128970906
1739209633.7144141;-45.120503652039325
1739209633.7144172;-38.13080360867914
1739209633.71442;-45.120503652039325
1739209633.7144232;-45.120503652039325
1739209633.714426;-38.13080360867914
1739209633.714429;-45.120503652039325
1739209633.714432;-45.120503652039325
1739209633.7144349;-38.13080360867914
1739209633.714438;-35.57807855764607
1739209633.7144408;-45.120503652039325
1739209633.714444;-38.13080360867914
1739209633.7144468;-35.57807855764607
1739209633.7144496;-45.120503652039325
1739209633.7144527;-45.120503652039325
1739209633.7144556;-38.13080360867914
1739209633.7144587;-35.57807855764607
1739209633.7144616;-45.120503652039325
1739209633.7144647;-45.120503652039325
1739209633.7144675;-35.57807855764607
1739209633.7144704;-38.13080360867914
1739209633.7144735;-38.13080360867914
1739209633.7144763;-45.120503652039325
1739209633.7144794;-45.120503652039325
1739209633.7144823;-33.981070128970906
1739209633.7144854;-45.120503652039325
1739209633.7144883;-45.120503652039325
1739209633.7144911;-45.120503652039325
1739209633.7144942;-45.120503652039325
1739209633.714497;-38.13080360867914
1739209633.7145002;-45.120503652039325
1739209633.714503;-45.120503652039325
1739209633.7145061;-45.120503652039325
1739209633.714509;-45.120503652039325
1739209633.7145119;-45.120503652039325
1739209633.714515;-45.120503652039325
1739209633.7145178;-33.981070128970906
1739209633.714521;-33.981070128970906
1739209633.7145238;-38.13080360867914
1739209633.714527;-45.120503652039325
1739209633.7145298;-38.13080360867914
1739209633.7145326;-38.13080360867914
1739209633.7145357;-45.120503652039325
1739209633.7145386;-45.120503652039325
1739209633.7145417;-38.13080360867914
1739209633.7145445;-45.120503652039325
1739209633.7145476;-45.120503652039325
1739209633.7145505;-45.120503652039325
1739209633.7145534;-38.13080360867914
1739209633.7145565;-38.13080360867914
1739209633.7145593;-45.120503652039325
1739209633.7145624;-45.120503652039325
1739209633.7145653;-38.13080360867914
1739209633.7145684;-45.120503652039325
1739209633.7145712;-45.120503652039325
1739209633.714574;-45.120503652039325
1739209633.7145772;-38.13080360867914
1739209633.71458;-45.120503652039325
1739209633.7145832;-45.120503652039325
1739209633.714586;-38.13080360867914
1739209633.714589;-35.57807855764607
1739209633.714592;-38.13080360867914
1739209633.7145948;-38.13080360867914
1739209633.714598;-45.120503652039325
1739209633.7146008;-38.13080360867914
1739209633.714604;-45.120503652039325
1739209633.7146068;-45.120503652039325
1739209633.7146099;-38.13080360867914
1739209633.7146127;-38.13080360867914
1739209633.7146156;-38.13080360867914
1739209633.7146187;-38.13080360867914
1739209633.7146215;-35.57807855764607
1739209633.7146246;-38.13080360867914
1739209633.7146275;-38.13080360867914
1739209633.7146306;-33.981070128970906
1739209633.7146335;-45.120503652039325
1739209633.7146363;-33.981070128970906
1739209633.7146394;-31.141103565318915
1739209633.7146423;-45.120503652039325
1739209633.7146454;-45.120503652039325
1739209633.7146482;-35.57807855764607
1739209633.7146513;-38.13080360867914
1739209633.7146542;-38.13080360867914
1739209633.714657;-38.13080360867914
1739209633.7146602;-38.13080360867914
1739209633.714663;-45.120503652039325
1739209633.7146661;-45.120503652039325
1739209633.714669;-45.120503652039325
1739209633.714672;-45.120503652039325
1739209633.714675;-45.120503652039325
1739209633.7146778;-38.13080360867914
1739209633.714681;-38.13080360867914
1739209633.7146838;-35.57807855764607
1739209633.7146869;-31.141103565318915
1739209633.7146897;-38.13080360867914
1739209633.7146928;-38.13080360867914
1739209633.7146957;-33.981070128970906
1739209633.7146986;-31.141103565318915
1739209633.7147017;-38.13080360867914
1739209633.7147045;-45.120503652039325
1739209633.7147076;-45.120503652039325
1739209633.7147105;-32.816014438256545
1739209633.7147136;-45.120503652039325
1739209633.7147164;-45.120503652039325
1739209633.7147193;-38.13080360867914
1739209633.7147224;-38.13080360867914
1739209633.7147253;-45.120503652039325
1739209633.7147284;-38.13080360867914
1739209633.7147312;-45.120503652039325
1739209633.7147343;-45.120503652039325
1739209633.7147372;-45.120503652039325
1739209633.71474;-45.120503652039325
1739209633.7147431;-45.120503652039325
1739209633.714746;-45.120503652039325
1739209633.714749;-38.13080360867914
1739209633.714752;-45.120503652039325
1739209633.714755;-35.57807855764607
1739209633.714758;-25.252786309376837
1739209633.7147608;-38.13080360867914
1739209633.7147639;-45.120503652039325
1739209633.7147667;-38.13080360867914
1739209633.7147698;-33.981070128970906
1739209633.7147727;-45.120503652039325
1739209633.7147758;-45.120503652039325
1739209633.7147787;-45.120503652039325
1739209633.7147815;-33.981070128970956
1739209633.7147846;-38.13080360867914
1739209633.7147875;-35.57807855764607
1739209633.7147906;-38.13080360867914
1739209633.7147934;-35.57807855764607
1739209633.7147965;-38.13080360867914
1739209633.7147994;-45.120503652039325
1739209633.7148023;-38.13080360867914
1739209633.7148054;-32.816014438256545
1739209633.7148082;-38.13080360867914
1739209633.7148113;-45.120503652039325
1739209633.7148142;-38.13080360867914
1739209633.7148173;-45.120503652039325
1739209633.7148201;-38.13080360867914
1739209633.714823;-45.120503652039325
1739209633.714826;-45.120503652039325
1739209633.714829;-32.816014438256545
1739209633.714832;-45.120503652039325
1739209633.714835;-45.120503652039325
1739209633.714838;-33.981070128970906
1739209633.714841;-26.991370085610722
1739209633.7148438;-45.120503652039325
1739209633.7148468;-45.120503652039325
1739209633.7148497;-33.981070128970906
1739209633.7148528;-45.120503652039325
1739209633.7148557;-38.13080360867914
1739209633.7148588;-45.120503652039325
1739209633.7148616;-45.120503652039325
1739209633.7148645;-35.57807855764607
1739209633.7148676;-31.141103565318915
1739209633.7148705;-45.120503652039325
1739209633.7148736;-38.13080360867914
1739209633.7148764;-38.13080360867914
1739209633.7148795;-38.13080360867914
1739209633.7148824;-45.120503652039325
1739209633.7148852;-38.13080360867914
1739209633.7148883;-38.13080360867914
1739209633.7148912;-38.13080360867914
1739209633.7148943;-45.120503652039325
1739209633.7148972;-45.120503652039325
1739209633.7149003;-38.13080360867914
1739209633.714903;-45.120503652039325
1739209633.714906;-45.120503652039325
1739209633.714909;-38.13080360867914
1739209633.714912;-32.816014438256545
1739209633.714915;-45.120503652039325
1739209633.714918;-45.120503652039325
1739209633.714921;-45.120503652039325
1739209633.7149239;-38.13080360867914
1739209633.7149267;-31.141103565318915
1739209633.7149298;-45.120503652039325
1739209633.7149327;-45.120503652039325
1739209633.7149358;-45.120503652039325
1739209633.7149386;-38.13080360867914
1739209633.7149415;-45.120503652039325
1739209633.7149446;-45.120503652039325
1739209633.7149475;-38.13080360867914
1739209633.7149506;-38.13080360867914
1739209633.7149534;-45.120503652039325
1739209633.7149565;-45.120503652039325
1739209633.7149594;-38.13080360867914
1739209633.7149622;-38.13080360867914
1739209633.7149653;-45.120503652039325
1739209633.7149682;-45.120503652039325
1739209633.7149713;-38.13080360867914
1739209633.7149742;-33.981070128970906
1739209633.7149773;-38.13080360867914
1739209633.7149801;-38.13080360867914
1739209633.714983;-38.13080360867914
1739209633.714986;-38.13080360867914
1739209633.714989;-45.120503652039325
1739209633.714992;-38.13080360867914
1739209633.714995;-38.13080360867914
1739209633.714998;-38.13080360867914
1739209633.7150009;-35.57807855764607
1739209633.7150037;-38.13080360867914
1739209633.7150068;-45.120503652039325
1739209633.7150097;-45.120503652039325
1739209633.7150128;-45.120503652039325
1739209633.7150156;-38.13080360867914
1739209633.7150187;-45.120503652039325
1739209633.7150216;-38.13080360867914
1739209633.7150245;-38.13080360867914
1739209633.7150276;-45.120503652039325
1739209633.7150304;-38.13080360867914
1739209633.7150335;-35.57807855764607
1739209633.7150364;-38.13080360867914
1739209633.7150395;-45.120503652039325
1739209633.7150424;-45.120503652039325
1739209633.7150452;-28.992665084841942
1739209633.7150483;-38.13080360867914
1739209633.7150512;-38.13080360867914
1739209633.7150543;-35.57807855764607
1739209633.7150571;-45.120503652039325
1739209633.7150602;-35.57807855764607
1739209633.715063;-45.120503652039325
1739209633.715066;-45.120503652039325
1739209633.715069;-29.438486411369347
1739209633.715072;-38.13080360867914
1739209633.715075;-45.120503652039325
1739209633.7150779;-45.120503652039325
1739209633.715081;-33.981070128970906
1739209633.7150838;-38.13080360867914
1739209633.7150867;-38.13080360867914
1739209633.7150898;-38.13080360867914
1739209633.7150927;-31.141103565318915
1739209633.7150958;-38.13080360867914
1739209633.7150986;-38.13080360867914
1739209633.7151017;-45.120503652039325
1739209633.7151046;-38.13080360867914
1739209633.7151074;-38.13080360867914
1739209633.7151105;-38.13080360867914
1739209633.7151134;-45.120503652039325
1739209633.7151165;-33.981070128970906
1739209633.7151194;-32.816014438256545
1739209633.7151225;-33.981070128970906
1739209633.7151253;-45.120503652039325
1739209633.7151282;-38.13080360867914
1739209633.7151313;-35.57807855764607
1739209633.7151341;-38.13080360867914
1739209633.7151372;-45.120503652039325
1739209633.71514;-31.141103565318915
1739209633.7151432;-33.981070128970906
1739209633.715146;-45.120503652039325
1739209633.715149;-45.120503652039325
1739209633.715152;-38.13080360867914
1739209633.715155;-45.120503652039325
1739209633.715158;-45.120503652039325
1739209633.7151608;-38.13080360867914
1739209633.715164;-33.981070128970906
1739209633.7151668;-33.981070128970906
1739209633.7151697;-38.13080360867914
1739209633.7151728;-45.120503652039325
1739209633.7151756;-45.120503652039325
1739209633.7151787;-35.57807855764607
1739209633.7151816;-45.120503652039325
1739209633.7151847;-45.120503652039325
1739209633.7151875;-31.141103565318915
1739209633.7151904;-32.816014438256545
1739209633.7151935;-38.13080360867914
1739209633.7151964;-38.13080360867914
1739209633.7151995;-45.120503652039325
1739209633.7152023;-45.120503652039325
1739209633.7152054;-45.120503652039325
1739209633.7152083;-45.120503652039325
1739209633.7152112;-45.120503652039325
1739209633.7152143;-45.120503652039325
1739209633.715217;-38.13080360867914
1739209633.7152202;-45.120503652039325
1739209633.715223;-33.981070128970906
1739209633.7152262;-32.816014438256545
1739209633.715229;-38.13080360867914
1739209633.715232;-45.120503652039325
1739209633.715235;-38.13080360867914
1739209633.7152379;-38.13080360867914
1739209633.715241;-45.120503652039325
1739209633.7152438;-45.120503652039325
1739209633.715247;-38.13080360867914
1739209633.7152498;-32.816014438256545
1739209633.7152526;-38.13080360867914
1739209633.7152557;-45.120503652039325
1739209633.7152586;-38.13080360867914
1739209633.7152617;-38.13080360867914
1739209633.7152646;-45.120503652039325
1739209633.7152677;-38.13080360867914
1739209633.7152705;-38.13080360867914
1739209633.7152734;-45.120503652039325
1739209633.7152765;-45.120503652039325
1739209633.7152793;-45.120503652039325
1739209633.7152824;-45.120503652039325
1739209633.7152853;-38.13080360867914
1739209633.7152884;-38.13080360867914
1739209633.7152913;-45.120503652039325
1739209633.7152941;-38.13080360867914
1739209633.7152972;-38.13080360867914
1739209633.7153;-45.120503652039325
1739209633.7153032;-45.120503652039325
1739209633.715306;-45.120503652039325
1739209633.7153091;-35.57807855764607
1739209633.715312;-38.13080360867914
1739209633.7153149;-45.120503652039325
1739209633.715318;-45.120503652039325
1739209633.7153208;-38.13080360867914
1739209633.715324;-38.13080360867914
1739209633.7153268;-45.120503652039325
1739209633.71533;-38.13080360867914
1739209633.7153327;-45.120503652039325
1739209633.7153356;-45.120503652039325
1739209633.7153387;-45.120503652039325
1739209633.7153416;-45.120503652039325
1739209633.7153447;-45.120503652039325
1739209633.7153475;-38.13080360867914
1739209633.7153506;-45.120503652039325
1739209633.7153535;-45.120503652039325
1739209633.7153563;-32.816014438256545
1739209633.7153594;-35.57807855764607
1739209633.7153623;-45.120503652039325
1739209633.7153654;-45.120503652039325
1739209633.7153683;-31.141103565318893
1739209633.7153714;-33.981070128970906
1739209633.7153742;-45.120503652039325
1739209633.715377;-38.13080360867914
1739209633.7153802;-35.57807855764607
1739209633.715383;-33.981070128970906
1739209633.7153862;-45.120503652039325
1739209633.715389;-45.120503652039325
1739209633.715392;-45.120503652039325
1739209633.715395;-45.120503652039325
1739209633.7153978;-45.120503652039325
1739209633.715401;-38.13080360867914
1739209633.7154038;-45.120503652039325
1739209633.715407;-45.120503652039325
1739209633.7154098;-45.120503652039325
1739209633.7154129;-45.120503652039325
1739209633.7154157;-45.120503652039325
1739209633.7154186;-45.120503652039325
1739209633.7154217;-35.57807855764607
1739209633.7154245;-45.120503652039325
1739209633.7154276;-27.8777449560314
1739209633.7154305;-32.816014438256545
1739209633.7154334;-45.120503652039325
1739209633.7154365;-38.13080360867914
1739209633.7154393;-32.816014438256545
1739209633.7154424;-45.120503652039325
1739209633.7154453;-38.13080360867914
1739209633.7154484;-38.13080360867914
1739209633.7154512;-38.13080360867914
1739209633.715454;-31.141103565318915
1739209633.7154572;-38.13080360867914
1739209633.71546;-45.120503652039325
1739209633.7154632;-45.120503652039325
1739209633.715466;-38.13080360867914
1739209633.7154691;-38.13080360867914
1739209633.715472;-38.13080360867914
1739209633.7154748;-45.120503652039325
1739209633.715478;-45.120503652039325
1739209633.7154808;-35.57807855764607
1739209633.715484;-38.13080360867914
1739209633.7154868;-38.13080360867914
1739209633.7154899;-45.120503652039325
1739209633.7154927;-38.13080360867914
1739209633.7154956;-45.120503652039325
1739209633.7154987;-33.981070128970906
1739209633.7155015;-28.992665084841942
1739209633.7155046;-45.120503652039325
1739209633.7155075;-45.120503652039325
1739209633.7155106;-38.13080360867914
1739209633.7155135;-35.57807855764607
1739209633.7155163;-45.120503652039325
1739209633.7155194;-38.13080360867914
1739209633.7155223;-33.981070128970906
1739209633.7155254;-38.13080360867914
1739209633.7155282;-38.13080360867914
1739209633.7155313;-38.13080360867914
1739209633.7155342;-45.120503652039325
1739209633.715537;-38.13080360867914
1739209633.7155402;-38.13080360867914
1739209633.715543;-38.13080360867914
1739209633.7155461;-30.49652367304973
1739209633.715549;-25.826314394896357
1739209633.715552;-45.120503652039325
1739209633.715555;-38.13080360867914
1739209633.7155578;-35.57807855764607
1739209633.715561;-38.13080360867914
1739209633.7155638;-45.120503652039325
1739209633.7155669;-38.13080360867914
1739209633.7155697;-38.13080360867914
1739209633.7155728;-38.13080360867914
1739209633.7155757;-38.13080360867914
1739209633.7155786;-45.120503652039325
1739209633.7155817;-38.13080360867914
1739209633.7155845;-38.13080360867914
1739209633.7155876;-35.57807855764607
1739209633.7155905;-45.120503652039325
1739209633.7155936;-35.57807855764607
1739209633.7155964;-33.981070128970906
1739209633.7155993;-38.13080360867914
1739209633.7156024;-38.13080360867914
1739209633.7156053;-38.13080360867914
1739209633.7156084;-35.57807855764607
1739209633.7156112;-38.13080360867914
1739209633.7156143;-45.120503652039325
1739209633.7156172;-45.120503652039325
1739209633.71562;-38.13080360867914
1739209633.7156231;-38.13080360867914
1739209633.715626;-45.120503652039325
1739209633.715629;-38.13080360867914
1739209633.715632;-38.13080360867914
1739209633.715635;-38.13080360867914
1739209633.715638;-38.13080360867914
1739209633.7156408;-35.57807855764607
1739209633.715644;-33.981070128970906
1739209633.7156467;-45.120503652039325
1739209633.7156498;-38.13080360867914
1739209633.7156527;-38.13080360867914
1739209633.7156558;-45.120503652039325
1739209633.7156587;-45.120503652039325
1739209633.7156615;-38.13080360867914
1739209633.7156646;-45.120503652039325
1739209633.7156675;-45.120503652039325
1739209633.7156706;-32.816014438256545
1739209633.7156734;-38.13080360867914
1739209633.7156765;-45.120503652039325
1739209633.7156794;-38.13080360867914
1739209633.716182;-35.57807855764607
1739209633.7161894;-35.57807855764607
1739209633.716197;-45.120503652039325
1739209633.7162044;-38.13080360867914
1739209633.716212;-38.13080360867914
1739209633.7162194;-45.120503652039325
1739209633.716227;-31.141103565318893
1739209633.7162344;-45.120503652039325
1739209633.716242;-38.13080360867914
1739209633.7162495;-35.57807855764607
1739209633.716257;-35.57807855764607
1739209633.7162645;-38.13080360867914
1739209633.716272;-38.13080360867914
1739209633.7162795;-35.57807855764607
1739209633.7162871;-38.13080360867914
1739209633.7162945;-38.13080360867914
1739209633.7163022;-38.13080360867914
1739209633.7163095;-45.120503652039325
1739209633.7163172;-45.120503652039325
1739209633.7163246;-33.981070128970906
1739209633.7163322;-45.120503652039325
1739209633.7163396;-38.13080360867914
1739209633.7163472;-32.816014438256545
1739209633.7163548;-35.57807855764607
1739209633.7163622;-38.13080360867914
1739209633.7163699;-45.120503652039325
1739209633.7163773;-35.57807855764607
1739209633.716385;-33.981070128970906
1739209633.7163923;-45.120503652039325
1739209633.7164;-35.57807855764607
1739209633.7164073;-38.13080360867914
1739209633.716415;-45.120503652039325
1739209633.7164223;-45.120503652039325
1739209633.71643;-38.13080360867914
1739209633.7164373;-38.13080360867914
1739209633.716445;-38.13080360867914
1739209633.7164524;-45.120503652039325
1739209633.71646;-38.13080360867914
1739209633.7164674;-35.57807855764607
1739209633.716475;-33.981070128970906
1739209633.7164824;-45.120503652039325
1739209633.71649;-45.120503652039325
1739209633.7164974;-38.13080360867914
1739209633.716505;-32.816014438256545
1739209633.7165127;-45.120503652039325
1739209633.71652;-45.120503652039325
1739209633.7165277;-32.816014438256545
1739209633.716535;-33.981070128970906
1739209633.7165427;-45.120503652039325
1739209633.71655;-38.13080360867914
1739209633.7165577;-38.13080360867914
1739209633.7165651;-33.981070128970906
1739209633.7165728;-45.120503652039325
1739209633.7165802;-45.120503652039325
1739209633.7165878;-33.981070128970906
1739209633.7165952;-38.13080360867914
1739209633.7166028;-38.13080360867914
1739209633.7166102;-38.13080360867914
1739209633.7166178;-45.120503652039325
1739209633.7166252;-38.13080360867914
1739209633.7166328;-35.57807855764607
1739209633.7166402;-38.13080360867914
1739209633.7166479;-45.120503652039325
1739209633.7166553;-38.13080360867914
1739209633.716663;-38.13080360867914
1739209633.7166703;-45.120503652039325
1739209633.716678;-38.13080360867914
1739209633.7166855;-35.57807855764607
1739209633.716693;-38.13080360867914
1739209633.7167006;-45.120503652039325
1739209633.716708;-45.120503652039325
1739209633.7167156;-38.13080360867914
1739209633.716723;-38.13080360867914
1739209633.7167306;-38.13080360867914
1739209633.716738;-45.120503652039325
1739209633.7167456;-45.120503652039325
1739209633.716753;-38.13080360867914
1739209633.7167606;-38.13080360867914
1739209633.716768;-45.120503652039325
1739209633.7167757;-33.981070128970906
1739209633.716783;-31.141103565318915
1739209633.7167907;-38.13080360867914
1739209633.716798;-45.120503652039325
1739209633.7168057;-33.981070128970906
1739209633.716813;-33.981070128970906
1739209633.7168207;-45.120503652039325
1739209633.716828;-45.120503652039325
1739209633.7168357;-45.120503652039325
1739209633.7168431;-38.13080360867914
1739209633.7168508;-38.13080360867914
1739209633.7168584;-45.120503652039325
1739209633.7168658;-45.120503652039325
1739209633.7168734;-45.120503652039325
1739209633.7168808;-45.120503652039325
1739209633.7168884;-45.120503652039325
1739209633.7168958;-45.120503652039325
1739209633.7169034;-45.120503652039325
1739209633.7169108;-38.13080360867914
1739209633.7169185;-38.13080360867914
1739209633.7169259;-38.13080360867914
1739209633.7169335;-38.13080360867914
1739209633.7169409;-45.120503652039325
1739209633.7169485;-38.13080360867914
1739209633.716956;-33.981070128970906
1739209633.7169635;-33.981070128970906
1739209633.716971;-45.120503652039325
1739209633.7169785;-38.13080360867914
1739209633.716986;-38.13080360867914
1739209633.7169936;-45.120503652039325
1739209633.717001;-45.120503652039325
1739209633.7170086;-35.57807855764607
1739209633.7170162;-38.13080360867914
1739209633.7170236;-38.13080360867914
1739209633.7170312;-38.13080360867914
1739209633.7170386;-45.120503652039325
1739209633.7170463;-45.120503652039325
1739209633.7170537;-45.120503652039325
1739209633.7170613;-38.13080360867914
1739209633.7170687;-38.13080360867914
1739209633.7170763;-33.981070128970906
1739209633.7170837;-30.49652367304973
1739209633.7170913;-45.120503652039325
1739209633.7170987;-38.13080360867914
1739209633.7171063;-35.57807855764607
1739209633.7171137;-38.13080360867914
1739209633.7171214;-38.13080360867914
1739209633.7171288;-38.13080360867914
1739209633.7171364;-45.120503652039325
1739209633.7171438;-38.13080360867914
1739209633.7171514;-45.120503652039325
1739209633.7171588;-38.13080360867914
1739209633.7171664;-38.13080360867914
1739209633.7171738;-45.120503652039325
1739209633.7171814;-45.120503652039325
1739209633.717189;-45.120503652039325
1739209633.7171965;-45.120503652039325
1739209633.717204;-45.120503652039325
1739209633.7172115;-45.120503652039325
1739209633.717219;-45.120503652039325
1739209633.7172265;-45.120503652039325
1739209633.7172341;-38.13080360867914
1739209633.7172415;-38.13080360867914
1739209633.7172492;-45.120503652039325
1739209633.7172565;-33.981070128970906
1739209633.7172642;-28.58837851428586
1739209633.7172716;-45.120503652039325
1739209633.7172792;-45.120503652039325
1739209633.7172866;-33.981070128970906
1739209633.7172942;-33.981070128970906
1739209633.7173016;-45.120503652039325
1739209633.7173092;-32.816014438256545
1739209633.7173166;-38.13080360867914
1739209633.7173243;-33.981070128970956
1739209633.7173316;-33.981070128970906
1739209633.7173393;-45.120503652039325
1739209633.717347;-45.120503652039325
1739209633.7173543;-38.13080360867914
1739209633.717362;-33.981070128970906
1739209633.7173693;-45.120503652039325
1739209633.717377;-38.13080360867914
1739209633.7173843;-26.991370085610736
1739209633.717392;-35.57807855764607
1739209633.7173994;-45.120503652039325
1739209633.717407;-35.57807855764607
1739209633.7174144;-32.816014438256545
1739209633.717422;-45.120503652039325
1739209633.7174294;-45.120503652039325
1739209633.717437;-38.13080360867914
1739209633.7174444;-45.120503652039325
1739209633.717452;-45.120503652039325
1739209633.7174594;-35.57807855764607
1739209633.717467;-45.120503652039325
1739209633.7174745;-45.120503652039325
1739209633.717482;-33.981070128970906
1739209633.7174895;-45.120503652039325
1739209633.717497;-45.120503652039325
1739209633.7175045;-26.991370085610736
1739209633.7175121;-32.816014438256545
1739209633.7175198;-45.120503652039325
1739209633.7175272;-38.13080360867914
1739209633.7175348;-38.13080360867914
1739209633.7175422;-45.120503652039325
1739209633.7175498;-45.120503652039325
1739209633.7175572;-45.120503652039325
1739209633.7175648;-45.120503652039325
1739209633.7175722;-45.120503652039325
1739209633.7175798;-38.13080360867914
1739209633.7175872;-38.13080360867914
1739209633.7175949;-38.13080360867914
1739209633.7176023;-38.13080360867914
1739209633.71761;-45.120503652039325
1739209633.7176173;-45.120503652039325
1739209633.717625;-29.438486411369333
1739209633.7176323;-31.141103565318915
1739209633.71764;-45.120503652039325
1739209633.7176473;-45.120503652039325
1739209633.717655;-45.120503652039325
1739209633.7176623;-45.120503652039325
1739209633.71767;-45.120503652039325
1739209633.7176774;-45.120503652039325
1739209633.717685;-45.120503652039325
1739209633.7176926;-38.13080360867914
1739209633.7177;-35.57807855764607
1739209633.7177076;-38.13080360867914
1739209633.717715;-35.57807855764607
