CAN Message; 0x24:0e8e1563a80e3e23
1739209626.79778;-38.13080360867914
1739209626.7977803;-38.13080360867914
1739209626.7977805;-45.120503652039325
1739209626.7977808;-45.120503652039325
1739209626.7977812;-38.13080360867914
1739209626.7977815;-45.120503652039325
1739209626.7977817;-45.120503652039325
1739209626.7977822;-38.13080360867914
1739209626.7977824;-45.120503652039325
1739209626.7977827;-38.13080360867914
1739209626.7977831;-38.13080360867914
1739209626.7977834;-45.120503652039325
1739209626.7977836;-33.981070128970906
1739209626.797784;-38.13080360867914
1739209626.7977843;-45.120503652039325
1739209626.7977846;-45.120503652039325
1739209626.797785;-35.57807855764607
1739209626.7977853;-35.57807855764607
1739209626.7977855;-38.13080360867914
1739209626.797786;-38.13080360867914
1739209626.7977862;-45.120503652039325
1739209626.7977865;-38.13080360867914
1739209626.797787;-38.13080360867914
1739209626.7977872;-45.120503652039325
1739209626.7977874;-38.13080360867914
1739209626.797788;-33.981070128970906
1739209626.7977881;-38.13080360867914
1739209626.7977884;-45.120503652039325
1739209626.7977889;-31.141103565318915
1739209626.797789;-32.816014438256545
1739209626.7977893;-45.120503652039325
1739209626.7977898;-38.13080360867914
1739209626.79779;-38.13080360867914
1739209626.7977903;-38.13080360867914
1739209626.7977908;-38.13080360867914
1739209626.797791;-45.120503652039325
1739209626.7977912;-35.57807855764607
1739209626.7977917;-38.13080360867914
1739209626.797792;-38.13080360867914
1739209626.7977922;-45.120503652039325
1739209626.7977924;-38.13080360867914
1739209626.797793;-38.13080360867914
1739209626.7977931;-45.120503652039325
1739209626.7977934;-38.13080360867914
1739209626.7977939;-45.120503652039325
1739209626.797794;-38.13080360867914
1739209626.7977943;-38.13080360867914
1739209626.7977948;-45.120503652039325
1739209626.797795;-45.120503652039325
1739209626.7977953;-35.57807855764607
1739209626.7977958;-38.13080360867914
1739209626.797796;-45.120503652039325
1739209626.7977962;-28.58837851428586
1739209626.7977967;-28.58837851428586
1739209626.797797;-45.120503652039325
1739209626.7977972;-38.13080360867914
1739209626.7977977;-35.57807855764607
1739209626.797798;-38.13080360867914
1739209626.7977982;-45.120503652039325
1739209626.7977986;-45.120503652039325
1739209626.7977989;-45.120503652039325
1739209626.797799;-38.13080360867914
1739209626.7977996;-38.13080360867914
1739209626.7977998;-45.120503652039325
1739209626.7978;-45.120503652039325
1739209626.7978005;-45.120503652039325
1739209626.7978008;-45.120503652039325
1739209626.797801;-45.120503652039325
1739209626.7978015;-32.816014438256545
1739209626.7978017;-35.57807855764607
1739209626.797802;-38.13080360867914
1739209626.7978024;-33.981070128970906
1739209626.7978027;-45.120503652039325
1739209626.797803;-38.13080360867914
1739209626.7978034;-45.120503652039325
1739209626.7978036;-45.120503652039325
1739209626.7978039;-32.816014438256545
1739209626.797804;-32.816014438256545
1739209626.7978046;-45.120503652039325
1739209626.7978048;-45.120503652039325
1739209626.797805;-38.13080360867914
1739209626.7978055;-38.13080360867914
1739209626.7978058;-45.120503652039325
1739209626.797806;-32.816014438256545
1739209626.7978065;-45.120503652039325
1739209626.7978067;-38.13080360867914
1739209626.797807;-33.981070128970906
1739209626.7978075;-38.13080360867914
1739209626.7978077;-38.13080360867914
1739209626.797808;-45.120503652039325
1739209626.7978084;-33.981070128970906
1739209626.7978086;-38.13080360867914
1739209626.797809;-35.57807855764607
1739209626.7978094;-29.438486411369333
1739209626.7978096;-38.13080360867914
1739209626.7978098;-35.57807855764607
1739209626.7978103;-35.57807855764607
1739209626.7978106;-33.981070128970906
1739209626.7978108;-38.13080360867914
1739209626.7978113;-35.57807855764607
1739209626.7978115;-45.120503652039325
1739209626.7978117;-45.120503652039325
1739209626.7978122;-38.13080360867914
1739209626.7978125;-38.13080360867914
1739209626.7978127;-38.13080360867914
1739209626.7978132;-38.13080360867914
1739209626.7978134;-38.13080360867914
1739209626.7978137;-38.13080360867914
1739209626.7978141;-38.13080360867914
1739209626.7978144;-38.13080360867914
1739209626.7978146;-38.13080360867914
1739209626.797815;-38.13080360867914
1739209626.7978153;-45.120503652039325
1739209626.7978156;-45.120503652039325
1739209626.7978158;-45.120503652039325
1739209626.7978163;-45.120503652039325
1739209626.7978165;-45.120503652039325
1739209626.7978168;-45.120503652039325
1739209626.7978172;-38.13080360867914
1739209626.7978175;-45.120503652039325
1739209626.7978177;-38.13080360867914
1739209626.7978182;-38.13080360867914
1739209626.7978184;-45.120503652039325
1739209626.7978187;-38.13080360867914
1739209626.7978191;-38.13080360867914
1739209626.7978194;-45.120503652039325
1739209626.7978196;-38.13080360867914
1739209626.79782;-32.816014438256545
1739209626.7978203;-38.13080360867914
1739209626.7978206;-45.120503652039325
1739209626.797821;-35.57807855764607
1739209626.7978213;-35.57807855764607
1739209626.7978215;-45.120503652039325
1739209626.797822;-35.57807855764607
1739209626.7978222;-38.13080360867914
1739209626.7978225;-45.120503652039325
1739209626.797823;-38.13080360867914
1739209626.7978232;-38.13080360867914
1739209626.7978234;-33.981070128970906
1739209626.797824;-38.13080360867914
1739209626.7978241;-45.120503652039325
1739209626.7978244;-45.120503652039325
1739209626.7978249;-38.13080360867914
1739209626.797825;-35.57807855764607
1739209626.7978253;-45.120503652039325
1739209626.7978258;-45.120503652039325
1739209626.797826;-38.13080360867914
1739209626.7978263;-35.57807855764607
1739209626.7978268;-45.120503652039325
1739209626.797827;-38.13080360867914
1739209626.7978272;-38.13080360867914
1739209626.7978275;-45.120503652039325
1739209626.797828;-45.120503652039325
1739209626.7978282;-45.120503652039325
1739209626.7978284;-45.120503652039325
1739209626.797829;-38.13080360867914
1739209626.7978292;-38.13080360867914
1739209626.7978294;-45.120503652039325
1739209626.7978299;-38.13080360867914
1739209626.79783;-38.13080360867914
1739209626.7978303;-45.120503652039325
1739209626.7978308;-38.13080360867914
1739209626.797831;-45.120503652039325
1739209626.7978313;-45.120503652039325
1739209626.7978318;-38.13080360867914
1739209626.797832;-45.120503652039325
1739209626.7978323;-38.13080360867914
1739209626.7978327;-45.120503652039325
1739209626.797833;-38.13080360867914
1739209626.7978332;-45.120503652039325
1739209626.7978337;-45.120503652039325
1739209626.797834;-45.120503652039325
1739209626.7978342;-45.120503652039325
1739209626.7978346;-45.120503652039325
1739209626.7978349;-33.981070128970906
1739209626.797835;-45.120503652039325
1739209626.7978356;-45.120503652039325
1739209626.7978358;-38.13080360867914
1739209626.797836;-35.57807855764607
1739209626.7978365;-38.13080360867914
1739209626.7978368;-45.120503652039325
1739209626.797837;-38.13080360867914
1739209626.7978375;-38.13080360867914
1739209626.7978377;-45.120503652039325
1739209626.797838;-45.120503652039325
1739209626.7978382;-45.120503652039325
1739209626.7978387;-45.120503652039325
1739209626.797839;-45.120503652039325
1739209626.7978392;-38.13080360867914
1739209626.7978396;-35.57807855764607
1739209626.7978399;-31.141103565318915
1739209626.79784;-38.13080360867914
1739209626.7978406;-45.120503652039325
1739209626.7978408;-38.13080360867914
1739209626.797841;-35.57807855764607
1739209626.7978415;-38.13080360867914
1739209626.7978418;-45.120503652039325
1739209626.797842;-45.120503652039325
1739209626.7978425;-45.120503652039325
1739209626.7978427;-33.981070128970906
1739209626.797843;-45.120503652039325
1739209626.7978435;-45.120503652039325
1739209626.7978437;-38.13080360867914
1739209626.797844;-35.57807855764607
1739209626.7978444;-38.13080360867914
1739209626.7978446;-45.120503652039325
1739209626.797845;-45.120503652039325
1739209626.7978454;-32.816014438256545
1739209626.7978456;-38.13080360867914
1739209626.7978458;-45.120503652039325
1739209626.7978463;-33.981070128970906
1739209626.7978466;-35.57807855764607
1739209626.7978468;-38.13080360867914
1739209626.7978473;-38.13080360867914
1739209626.7978475;-31.141103565318915
1739209626.7978477;-38.13080360867914
1739209626.7978482;-38.13080360867914
1739209626.7978485;-45.120503652039325
1739209626.7978487;-38.13080360867914
1739209626.7978492;-38.13080360867914
1739209626.7978494;-38.13080360867914
1739209626.7978497;-38.13080360867914
1739209626.79785;-32.81601443825658
1739209626.7978504;-38.13080360867914
1739209626.7978506;-38.13080360867914
1739209626.7978508;-45.120503652039325
1739209626.7978513;-45.120503652039325
1739209626.7978516;-32.816014438256545
1739209626.7978518;-38.13080360867914
1739209626.7978523;-38.13080360867914
1739209626.7978525;-28.992665084841942
1739209626.7978528;-30.49652367304973
1739209626.7978532;-38.13080360867914
1739209626.7978535;-45.120503652039325
1739209626.7978537;-33.981070128970906
1739209626.7978542;-31.141103565318893
1739209626.7978544;-38.13080360867914
1739209626.7978547;-45.120503652039325
1739209626.7978551;-45.120503652039325
1739209626.7978554;-38.13080360867914
1739209626.7978556;-38.13080360867914
1739209626.797856;-45.120503652039325
1739209626.7978563;-45.120503652039325
1739209626.7978566;-45.120503652039325
1739209626.797857;-38.13080360867914
1739209626.7978573;-45.120503652039325
1739209626.7978575;-38.13080360867914
1739209626.797858;-45.120503652039325
1739209626.7978582;-38.13080360867914
1739209626.7978585;-45.120503652039325
1739209626.797859;-38.13080360867914
1739209626.7978592;-45.120503652039325
1739209626.7978594;-38.13080360867914
1739209626.79786;-45.120503652039325
1739209626.7978601;-33.981070128970906
1739209626.7978604;-32.816014438256545
1739209626.7978609;-38.13080360867914
1739209626.797861;-45.120503652039325
1739209626.7978613;-38.13080360867914
1739209626.7978616;-32.816014438256545
1739209626.797862;-38.13080360867914
1739209626.7978623;-45.120503652039325
1739209626.7978625;-45.120503652039325
1739209626.797863;-45.120503652039325
1739209626.7978632;-38.13080360867914
1739209626.7978635;-35.57807855764607
1739209626.797864;-45.120503652039325
1739209626.7978642;-33.981070128970906
1739209626.7978644;-35.57807855764607
1739209626.797865;-45.120503652039325
1739209626.7978652;-30.49652367304973
1739209626.7978654;-26.487275050834715
1739209626.7978659;-45.120503652039325
1739209626.797866;-45.120503652039325
1739209626.7978663;-33.981070128970906
1739209626.7978668;-38.13080360867914
1739209626.797867;-45.120503652039325
1739209626.7978673;-45.120503652039325
1739209626.7978678;-45.120503652039325
1739209626.797868;-45.120503652039325
1739209626.7978683;-38.13080360867914
1739209626.7978687;-45.120503652039325
1739209626.797869;-45.120503652039325
1739209626.7978692;-45.120503652039325
1739209626.7978697;-45.120503652039325
1739209626.79787;-45.120503652039325
1739209626.7978702;-45.120503652039325
1739209626.7978706;-45.120503652039325
1739209626.7978709;-38.13080360867914
1739209626.797871;-32.816014438256545
1739209626.7978716;-45.120503652039325
1739209626.7978718;-45.120503652039325
1739209626.797872;-35.57807855764607
1739209626.7978725;-38.13080360867914
1739209626.7978728;-33.981070128970906
1739209626.797873;-32.816014438256545
1739209626.7978733;-45.120503652039325
1739209626.7978737;-35.57807855764607
1739209626.797874;-38.13080360867914
1739209626.7978742;-38.13080360867914
1739209626.7978747;-45.120503652039325
1739209626.797875;-33.981070128970906
1739209626.7978752;-45.120503652039325
1739209626.7978756;-45.120503652039325
1739209626.797876;-45.120503652039325
1739209626.7978761;-45.120503652039325
1739209626.7978766;-45.120503652039325
1739209626.7978768;-38.13080360867914
1739209626.797877;-33.981070128970906
1739209626.7978776;-38.13080360867914
1739209626.7978778;-38.13080360867914
1739209626.797878;-35.57807855764607
1739209626.7978785;-45.120503652039325
1739209626.7978787;-38.13080360867914
1739209626.7978857;-45.120503652039325
1739209626.7978928;-45.120503652039325
1739209626.7978997;-38.13080360867914
1739209626.7979069;-33.981070128970906
1739209626.7979138;-45.120503652039325
1739209626.7979207;-45.120503652039325
1739209626.7979279;-38.13080360867914
1739209626.7979348;-38.13080360867914
1739209626.797942;-38.13080360867914
1739209626.7979488;-45.120503652039325
1739209626.7979558;-38.13080360867914
1739209626.797963;-45.120503652039325
1739209626.7979698;-45.120503652039325
1739209626.797977;-45.120503652039325
1739209626.797984;-45.120503652039325
1739209626.7979908;-35.57807855764607
1739209626.797998;-38.13080360867914
1739209626.7980049;-45.120503652039325
1739209626.798012;-45.120503652039325
1739209626.798019;-45.120503652039325
1739209626.798026;-38.13080360867914
1739209626.798033;-45.120503652039325
1739209626.79804;-33.981070128970906
1739209626.798047;-38.13080360867914
1739209626.798054;-45.120503652039325
1739209626.7980611;-35.57807855764607
1739209626.798068;-38.13080360867914
1739209626.798075;-38.13080360867914
1739209626.798082;-38.13080360867914
1739209626.798089;-45.120503652039325
1739209626.7980962;-33.981070128970906
1739209626.798103;-38.13080360867914
1739209626.79811;-33.981070128970906
1739209626.7981172;-45.120503652039325
1739209626.798124;-45.120503652039325
1739209626.7981312;-45.120503652039325
1739209626.7981381;-45.120503652039325
1739209626.798145;-45.120503652039325
1739209626.7981522;-38.13080360867914
1739209626.7981591;-45.120503652039325
1739209626.7981663;-45.120503652039325
1739209626.7981732;-45.120503652039325
1739209626.79818;-45.120503652039325
1739209626.7981873;-45.120503652039325
1739209626.7981942;-35.57807855764607
1739209626.7982013;-45.120503652039325
1739209626.7982082;-38.13080360867914
1739209626.7982154;-35.57807855764607
1739209626.7982223;-35.57807855764607
1739209626.7982292;-38.13080360867914
1739209626.7982364;-45.120503652039325
1739209626.7982433;-35.57807855764607
1739209626.7982504;-45.120503652039325
1739209626.7982574;-38.13080360867914
1739209626.7982643;-31.141103565318915
1739209626.7982714;-38.13080360867914
1739209626.7982783;-38.13080360867914
1739209626.7982855;-45.120503652039325
1739209626.7982924;-38.13080360867914
1739209626.7982993;-35.57807855764607
1739209626.7983065;-38.13080360867914
1739209626.7983134;-45.120503652039325
1739209626.7983205;-38.13080360867914
1739209626.7983274;-45.120503652039325
1739209626.7983344;-45.120503652039325
1739209626.7983415;-45.120503652039325
1739209626.7983484;-38.13080360867914
1739209626.7983556;-38.13080360867914
1739209626.7983625;-38.13080360867914
1739209626.7983694;-45.120503652039325
1739209626.7983766;-45.120503652039325
1739209626.7983835;-38.13080360867914
1739209626.7983906;-38.13080360867914
1739209626.7983975;-45.120503652039325
1739209626.7984045;-33.981070128970906
1739209626.7984116;-35.57807855764607
1739209626.7984185;-45.120503652039325
1739209626.7984257;-45.120503652039325
1739209626.7984326;-31.141103565318915
1739209626.7984395;-38.13080360867914
1739209626.7984467;-45.120503652039325
1739209626.7984536;-45.120503652039325
1739209626.7984607;-38.13080360867914
1739209626.7984676;-38.13080360867914
1739209626.7984748;-38.13080360867914
1739209626.7984817;-32.816014438256545
1739209626.7984886;-38.13080360867914
1739209626.7984958;-38.13080360867914
1739209626.7985027;-33.981070128970906
1739209626.7985098;-45.120503652039325
1739209626.7985168;-45.120503652039325
1739209626.7985237;-38.13080360867914
1739209626.7985308;-38.13080360867914
1739209626.7985377;-45.120503652039325
1739209626.798545;-31.141103565318915
1739209626.7985518;-33.981070128970906
1739209626.7985587;-45.120503652039325
1739209626.7985659;-45.120503652039325
1739209626.7985728;-45.120503652039325
1739209626.79858;-38.13080360867914
1739209626.7985868;-45.120503652039325
1739209626.7985938;-45.120503652039325
1739209626.798601;-35.57807855764607
1739209626.7986078;-38.13080360867914
1739209626.798615;-38.13080360867914
1739209626.798622;-45.120503652039325
1739209626.7986288;-38.13080360867914
1739209626.798636;-45.120503652039325
1739209626.7986429;-45.120503652039325
1739209626.79865;-45.120503652039325
1739209626.798657;-32.816014438256545
1739209626.798664;-32.816014438256545
1739209626.798671;-38.13080360867914
1739209626.798678;-45.120503652039325
1739209626.798685;-45.120503652039325
1739209626.798692;-45.120503652039325
1739209626.7986991;-38.13080360867914
1739209626.798706;-35.57807855764607
1739209626.798713;-38.13080360867914
1739209626.7987201;-45.120503652039325
1739209626.798727;-38.13080360867914
1739209626.7987342;-35.57807855764607
1739209626.798741;-38.13080360867914
1739209626.798748;-45.120503652039325
1739209626.7987552;-38.13080360867914
1739209626.798762;-38.13080360867914
1739209626.7987692;-38.13080360867914
1739209626.7987761;-45.120503652039325
1739209626.798783;-38.13080360867914
1739209626.7987902;-45.120503652039325
1739209626.7987971;-38.13080360867914
1739209626.7988043;-45.120503652039325
1739209626.7988112;-45.120503652039325
1739209626.798818;-45.120503652039325
1739209626.7988253;-38.13080360867914
1739209626.7988322;-31.141103565318893
1739209626.7988393;-38.13080360867914
1739209626.7988462;-38.13080360867914
1739209626.7988532;-38.13080360867914
1739209626.7988603;-45.120503652039325
1739209626.7988672;-45.120503652039325
1739209626.7988744;-33.981070128970906
1739209626.7988813;-38.13080360867914
1739209626.7988882;-33.981070128970956
1739209626.7988954;-33.981070128970906
1739209626.7989023;-35.57807855764607
1739209626.7989094;-38.13080360867914
1739209626.7989163;-45.120503652039325
1739209626.7989235;-35.57807855764607
1739209626.7989304;-38.13080360867914
1739209626.7989373;-35.57807855764607
1739209626.7989445;-28.21854285175415
1739209626.7989514;-45.120503652039325
1739209626.7989585;-45.120503652039325
1739209626.7989655;-38.13080360867914
1739209626.7989724;-38.13080360867914
1739209626.7989795;-45.120503652039325
1739209626.7989864;-45.120503652039325
1739209626.7989936;-38.13080360867914
1739209626.7990005;-45.120503652039325
1739209626.7990074;-38.13080360867914
1739209626.7990146;-35.57807855764607
1739209626.7990215;-38.13080360867914
1739209626.7990286;-38.13080360867914
1739209626.7990355;-38.13080360867914
1739209626.7990425;-45.120503652039325
1739209626.7990496;-38.13080360867914
1739209626.7990565;-45.120503652039325
1739209626.7990637;-38.13080360867914
1739209626.7990706;-38.13080360867914
1739209626.7990775;-45.120503652039325
1739209626.7990847;-45.120503652039325
1739209626.7990916;-38.13080360867914
1739209626.7990987;-45.120503652039325
1739209626.7991056;-38.13080360867914
1739209626.7991128;-35.57807855764607
1739209626.7991197;-33.981070128970906
1739209626.7991266;-32.816014438256545
1739209626.7991338;-38.13080360867914
1739209626.7991407;-38.13080360867914
1739209626.7991478;-38.13080360867914
1739209626.7991548;-38.13080360867914
1739209626.7991617;-45.120503652039325
1739209626.7991688;-45.120503652039325
1739209626.7991757;-38.13080360867914
1739209626.799183;-35.57807855764607
1739209626.7991898;-45.120503652039325
1739209626.7991967;-45.120503652039325
1739209626.7992039;-38.13080360867914
1739209626.7992108;-38.13080360867914
1739209626.799218;-38.13080360867914
1739209626.7992249;-35.57807855764607
1739209626.7992318;-38.13080360867914
1739209626.799239;-38.13080360867914
1739209626.7992458;-38.13080360867914
1739209626.799253;-38.13080360867914
1739209626.79926;-38.13080360867914
1739209626.7992668;-32.816014438256545
1739209626.799274;-45.120503652039325
1739209626.799281;-45.120503652039325
1739209626.799288;-45.120503652039325
1739209626.799295;-35.57807855764607
1739209626.7993019;-38.13080360867914
1739209626.799309;-45.120503652039325
1739209626.799316;-38.13080360867914
1739209626.799323;-35.57807855764607
1739209626.79933;-38.13080360867914
1739209626.799337;-45.120503652039325
1739209626.799344;-38.13080360867914
1739209626.799351;-38.13080360867914
1739209626.7993581;-38.13080360867914
1739209626.799365;-45.120503652039325
1739209626.7993722;-38.13080360867914
1739209626.799379;-45.120503652039325
1739209626.799386;-38.13080360867914
1739209626.7993932;-38.13080360867914
1739209626.7994;-38.13080360867914
1739209626.7994072;-38.13080360867914
1739209626.7994142;-45.120503652039325
1739209626.799421;-38.13080360867914
1739209626.7994282;-35.57807855764607
1739209626.7994351;-32.816014438256545
1739209626.7994423;-45.120503652039325
1739209626.7994492;-45.120503652039325
1739209626.7994561;-38.13080360867914
1739209626.7994633;-38.13080360867914
1739209626.7994702;-45.120503652039325
1739209626.7994773;-45.120503652039325
1739209626.7994843;-38.13080360867914
1739209626.7994912;-45.120503652039325
1739209626.7994983;-38.13080360867914
1739209626.7995052;-45.120503652039325
1739209626.7995124;-33.981070128970906
1739209626.7995193;-35.57807855764607
1739209626.7995262;-45.120503652039325
1739209626.7995334;-38.13080360867914
1739209626.7995403;-35.57807855764607
1739209626.7995474;-35.57807855764607
1739209626.7995543;-38.13080360867914
1739209626.7995615;-45.120503652039325
1739209626.7995684;-38.13080360867914
1739209626.7995753;-38.13080360867914
1739209626.7995825;-33.981070128970906
1739209626.7995894;-45.120503652039325
1739209626.7995965;-45.120503652039325
1739209626.7996035;-32.816014438256545
1739209626.7996104;-45.120503652039325
1739209626.7996175;-45.120503652039325
1739209626.7996244;-31.141103565318915
1739209626.7996316;-35.57807855764607
1739209626.7996385;-33.981070128970906
1739209626.7996454;-45.120503652039325
1739209626.7996526;-33.981070128970906
1739209626.7996595;-45.120503652039325
1739209626.7996666;-38.13080360867914
1739209626.7996736;-45.120503652039325
1739209626.7996805;-45.120503652039325
1739209626.7996876;-35.57807855764607
1739209626.7996945;-38.13080360867914
1739209626.7997017;-45.120503652039325
1739209626.7997086;-45.120503652039325
1739209626.7997155;-33.981070128970906
1739209626.7997227;-45.120503652039325
1739209626.7997296;-45.120503652039325
1739209626.7997367;-35.57807855764607
1739209626.7997437;-45.120503652039325
1739209626.7997506;-38.13080360867914
1739209626.7997577;-38.13080360867914
1739209626.7997646;-33.981070128970906
1739209626.7997718;-35.57807855764607
1739209626.7997787;-38.13080360867914
1739209626.7997856;-38.13080360867914
1739209626.7997928;-33.981070128970906
1739209626.7997997;-38.13080360867914
1739209626.7998068;-45.120503652039325
1739209626.7998137;-45.120503652039325
1739209626.799821;-33.981070128970906
1739209626.7998278;-45.120503652039325
1739209626.7998347;-45.120503652039325
1739209626.799842;-38.13080360867914
1739209626.7998488;-38.13080360867914
1739209626.799856;-45.120503652039325
1739209626.7998629;-38.13080360867914
1739209626.7998698;-45.120503652039325
1739209626.799877;-45.120503652039325
1739209626.7998838;-45.120503652039325
1739209626.799891;-45.120503652039325
1739209626.799898;-38.13080360867914
1739209626.7999048;-27.267205301931607
1739209626.799912;-30.49652367304973
1739209626.799919;-38.13080360867914
1739209626.799926;-38.13080360867914
1739209626.799933;-33.981070128970906
1739209626.7999399;-33.981070128970906
1739209626.799947;-45.120503652039325
1739209626.799954;-35.57807855764607
1739209626.799961;-32.81601443825658
1739209626.799968;-38.13080360867914
1739209626.799975;-38.13080360867914
1739209626.799982;-38.13080360867914
1739209626.799989;-45.120503652039325
1739209626.7999961;-45.120503652039325
1739209626.800003;-45.120503652039325
1739209626.8000102;-38.13080360867914
1739209626.800017;-31.141103565318915
1739209626.800024;-33.981070128970906
1739209626.8000312;-38.13080360867914
1739209626.800038;-35.57807855764607
1739209626.8000453;-35.57807855764607
1739209626.8000522;-38.13080360867914
1739209626.800059;-45.120503652039325
1739209626.8000662;-45.120503652039325
1739209626.8000731;-45.120503652039325
1739209626.8000803;-45.120503652039325
1739209626.8000872;-38.13080360867914
1739209626.8000941;-38.13080360867914
1739209626.8001013;-45.120503652039325
1739209626.8001082;-38.13080360867914
1739209626.8001153;-45.120503652039325
1739209626.8001223;-45.120503652039325
1739209626.8001292;-45.120503652039325
1739209626.8001363;-38.13080360867914
1739209626.8001432;-38.13080360867914
1739209626.8001504;-38.13080360867914
1739209626.8001573;-45.120503652039325
1739209626.8001642;-38.13080360867914
1739209626.8001714;-38.13080360867914
1739209626.8001783;-38.13080360867914
1739209626.8001854;-32.816014438256545
1739209626.8001924;-29.438486411369333
1739209626.8001993;-45.120503652039325
1739209626.8002064;-38.13080360867914
1739209626.8002133;-45.120503652039325
1739209626.8002205;-38.13080360867914
1739209626.8002274;-38.13080360867914
1739209626.8002343;-32.816014438256545
1739209626.8002415;-45.120503652039325
1739209626.8002484;-45.120503652039325
1739209626.8002555;-38.13080360867914
1739209626.8002625;-45.120503652039325
1739209626.8002696;-45.120503652039325
1739209626.8002765;-35.57807855764607
1739209626.8002834;-38.13080360867914
1739209626.8002906;-38.13080360867914
1739209626.8002975;-38.13080360867914
1739209626.8003047;-32.816014438256545
1739209626.8003116;-38.13080360867914
1739209626.8003185;-45.120503652039325
1739209626.8003256;-38.13080360867914
1739209626.8003325;-45.120503652039325
1739209626.8003397;-45.120503652039325
1739209626.8003466;-45.120503652039325
1739209626.8003535;-38.13080360867914
1739209626.8003607;-32.816014438256545
1739209626.8003676;-45.120503652039325
1739209626.8003747;-45.120503652039325
1739209626.8003817;-38.13080360867914
1739209626.8003886;-35.57807855764607
1739209626.8003957;-45.120503652039325
1739209626.8004026;-38.13080360867914
1739209626.8004098;-38.13080360867914
1739209626.8004167;-45.120503652039325
1739209626.8004236;-38.13080360867914
1739209626.8004308;-45.120503652039325
1739209626.8004377;-38.13080360867914
1739209626.8004448;-32.816014438256545
1739209626.8004518;-33.981070128970906
1739209626.800459;-45.120503652039325
1739209626.8004658;-35.57807855764607
1739209626.8004727;-31.141103565318893
1739209626.80048;-45.120503652039325
1739209626.8004868;-38.13080360867914
1739209626.800494;-45.120503652039325
1739209626.8005009;-38.13080360867914
1739209626.8005078;-45.120503652039325
1739209626.800515;-38.13080360867914
1739209626.8005219;-35.57807855764607
1739209626.800529;-45.120503652039325
1739209626.800536;-38.13080360867914
1739209626.8005428;-45.120503652039325
1739209626.80055;-45.120503652039325
1739209626.800557;-38.13080360867914
1739209626.800564;-38.13080360867914
1739209626.800571;-38.13080360867914
1739209626.8005779;-38.13080360867914
1739209626.800585;-32.816014438256545
1739209626.800592;-38.13080360867914
1739209626.800599;-45.120503652039325
1739209626.800606;-38.13080360867914
1739209626.800613;-38.13080360867914
1739209626.80062;-38.13080360867914
1739209626.800627;-45.120503652039325
1739209626.8006341;-38.13080360867914
1739209626.800641;-38.13080360867914
1739209626.800648;-45.120503652039325
1739209626.8006551;-45.120503652039325
1739209626.800662;-38.13080360867914
1739209626.8006692;-38.13080360867914
1739209626.800676;-38.13080360867914
1739209626.800683;-45.120503652039325
1739209626.8006902;-38.13080360867914
1739209626.800697;-35.57807855764607
1739209626.8007042;-38.13080360867914
1739209626.8007112;-45.120503652039325
1739209626.8007183;-35.57807855764607
1739209626.8007252;-38.13080360867914
1739209626.8007321;-45.120503652039325
1739209626.8007393;-45.120503652039325
1739209626.8007462;-38.13080360867914
1739209626.8007534;-45.120503652039325
1739209626.8007603;-38.13080360867914
1739209626.8007672;-45.120503652039325
1739209626.8007743;-38.13080360867914
1739209626.8007812;-35.57807855764607
1739209626.8007884;-38.13080360867914
1739209626.8007953;-45.120503652039325
1739209626.8008022;-33.981070128970906
1739209626.8008094;-35.57807855764607
1739209626.8008163;-38.13080360867914
1739209626.8008235;-45.120503652039325
1739209626.8008304;-38.13080360867914
1739209626.8008373;-38.13080360867914
1739209626.8008444;-45.120503652039325
1739209626.8008513;-45.120503652039325
1739209626.8008585;-38.13080360867914
1739209626.8008654;-35.57807855764607
1739209626.8008723;-38.13080360867914
1739209626.8008795;-45.120503652039325
1739209626.8008864;-33.981070128970906
1739209626.8008935;-35.57807855764607
1739209626.8009005;-35.57807855764607
1739209626.8009076;-45.120503652039325
1739209626.8009145;-45.120503652039325
1739209626.8009214;-38.13080360867914
1739209626.8009286;-35.57807855764607
1739209626.8009355;-45.120503652039325
1739209626.8009427;-38.13080360867914
1739209626.8009496;-38.13080360867914
1739209626.8009565;-45.120503652039325
1739209626.8009636;-38.13080360867914
1739209626.8009706;-38.13080360867914
1739209626.8009777;-35.57807855764607
1739209626.8009846;-33.981070128970906
1739209626.8009915;-38.13080360867914
1739209626.8009987;-45.120503652039325
1739209626.8010056;-35.57807855764607
1739209626.8010128;-38.13080360867914
1739209626.8010197;-45.120503652039325
1739209626.8010266;-38.13080360867914
1739209626.8010337;-45.120503652039325
1739209626.8010406;-45.120503652039325
1739209626.8010478;-45.120503652039325
1739209626.8010547;-45.120503652039325
1739209626.8010616;-38.13080360867914
1739209626.8010688;-33.981070128970906
1739209626.8010757;-45.120503652039325
1739209626.8010828;-38.13080360867914
1739209626.8010898;-45.120503652039325
1739209626.8010967;-45.120503652039325
1739209626.8011038;-45.120503652039325
1739209626.8011107;-38.13080360867914
1739209626.801118;-45.120503652039325
1739209626.8011248;-38.13080360867914
1739209626.8011317;-38.13080360867914
1739209626.8011389;-38.13080360867914
1739209626.8011458;-35.57807855764607
1739209626.801153;-28.992665084841942
1739209626.8011599;-38.13080360867914
1739209626.801167;-45.120503652039325
1739209626.801174;-45.120503652039325
1739209626.8011808;-38.13080360867914
1739209626.801188;-38.13080360867914
1739209626.801195;-38.13080360867914
