CAN Message; 0x77:bfc83fc8dcc8e520
1739209728.2091312;-45.120503652039325
1739209728.2091334;-45.120503652039325
1739209728.2091355;-45.120503652039325
1739209728.2091377;-45.120503652039325
1739209728.2091398;-38.13080360867914
1739209728.209142;-38.13080360867914
1739209728.209144;-45.120503652039325
1739209728.2091463;-45.120503652039325
1739209728.2091484;-45.120503652039325
1739209728.2091506;-45.120503652039325
1739209728.2091527;-30.49652367304973
1739209728.2091548;-38.13080360867914
1739209728.209157;-45.120503652039325
1739209728.2091591;-38.13080360867914
1739209728.2091613;-45.120503652039325
1739209728.2091634;-38.13080360867914
1739209728.2091656;-38.13080360867914
1739209728.2091677;-35.57807855764607
1739209728.2091699;-38.13080360867914
1739209728.2091718;-45.120503652039325
1739209728.209174;-45.120503652039325
1739209728.209176;-38.13080360867914
1739209728.2091782;-45.120503652039325
1739209728.2091804;-45.120503652039325
1739209728.2091825;-45.120503652039325
1739209728.2091846;-38.13080360867914
1739209728.2091868;-45.120503652039325
1739209728.209189;-45.120503652039325
1739209728.209191;-45.120503652039325
1739209728.2091932;-35.57807855764607
1739209728.2091954;-31.141103565318893
1739209728.2091975;-45.120503652039325
1739209728.2091997;-45.120503652039325
1739209728.2092018;-38.13080360867914
1739209728.209204;-30.49652367304973
1739209728.209206;-33.981070128970906
1739209728.2092083;-45.120503652039325
1739209728.2092104;-38.13080360867914
1739209728.2092125;-45.120503652039325
1739209728.2092147;-38.13080360867914
1739209728.2092168;-45.120503652039325
1739209728.209219;-35.57807855764607
1739209728.2092211;-38.13080360867914
1739209728.2092233;-45.120503652039325
1739209728.2092254;-45.120503652039325
1739209728.2092276;-38.13080360867914
1739209728.2092297;-45.120503652039325
1739209728.2092319;-45.120503652039325
1739209728.209234;-45.120503652039325
1739209728.2092361;-45.120503652039325
1739209728.2092383;-28.992665084841942
1739209728.2092404;-31.141103565318915
1739209728.2092426;-45.120503652039325
1739209728.2092447;-38.13080360867914
1739209728.2092469;-33.981070128970906
1739209728.209249;-38.13080360867914
1739209728.2092512;-45.120503652039325
1739209728.2092533;-33.981070128970906
1739209728.2092555;-35.57807855764607
1739209728.2092576;-38.13080360867914
1739209728.2092597;-45.120503652039325
1739209728.209262;-45.120503652039325
1739209728.209264;-38.13080360867914
1739209728.2092662;-45.120503652039325
1739209728.2092683;-45.120503652039325
1739209728.2092705;-45.120503652039325
1739209728.2092726;-28.992665084841942
1739209728.2092748;-31.141103565318915
1739209728.209277;-45.120503652039325
1739209728.209279;-45.120503652039325
1739209728.2092812;-38.13080360867914
1739209728.2092834;-38.13080360867914
1739209728.2092855;-45.120503652039325
1739209728.2092876;-32.816014438256545
1739209728.2092898;-38.13080360867914
1739209728.209292;-45.120503652039325
1739209728.209294;-45.120503652039325
1739209728.2092962;-38.13080360867914
1739209728.2092984;-45.120503652039325
1739209728.2093005;-33.981070128970906
1739209728.2093027;-38.13080360867914
1739209728.2093048;-45.120503652039325
1739209728.209307;-45.120503652039325
1739209728.209309;-38.13080360867914
1739209728.2093112;-35.57807855764607
1739209728.2093134;-45.120503652039325
1739209728.2093155;-45.120503652039325
1739209728.2093177;-38.13080360867914
1739209728.2093198;-35.57807855764607
1739209728.209322;-38.13080360867914
1739209728.2093241;-45.120503652039325
1739209728.2093263;-38.13080360867914
1739209728.2093284;-38.13080360867914
1739209728.2093306;-38.13080360867914
1739209728.2093327;-38.13080360867914
1739209728.2093349;-38.13080360867914
1739209728.209337;-35.57807855764607
1739209728.2093391;-45.120503652039325
1739209728.2093413;-45.120503652039325
1739209728.2093434;-31.141103565318915
1739209728.2093456;-45.120503652039325
1739209728.2093477;-38.13080360867914
1739209728.2093499;-45.120503652039325
1739209728.209352;-38.13080360867914
1739209728.2093542;-38.13080360867914
1739209728.2093563;-45.120503652039325
1739209728.2093585;-38.13080360867914
1739209728.2093606;-30.49652367304973
1739209728.2093627;-38.13080360867914
1739209728.209365;-45.120503652039325
1739209728.209367;-45.120503652039325
1739209728.2093692;-38.13080360867914
1739209728.2093713;-35.57807855764607
1739209728.2093735;-38.13080360867914
1739209728.2093756;-45.120503652039325
1739209728.2093778;-27.267205301931607
1739209728.20938;-45.120503652039325
1739209728.209382;-45.120503652039325
1739209728.2093842;-45.120503652039325
1739209728.2093863;-33.981070128970906
1739209728.2093885;-45.120503652039325
1739209728.2093906;-45.120503652039325
1739209728.2093925;-45.120503652039325
1739209728.2093947;-32.81601443825658
1739209728.2093968;-38.13080360867914
1739209728.209399;-38.13080360867914
1739209728.2094011;-45.120503652039325
1739209728.2094033;-38.13080360867914
1739209728.2094054;-38.13080360867914
1739209728.2094076;-45.120503652039325
1739209728.2094097;-45.120503652039325
1739209728.2094119;-27.267205301931607
1739209728.209414;-38.13080360867914
1739209728.2094162;-45.120503652039325
1739209728.2094183;-35.57807855764607
1739209728.2094204;-38.13080360867914
1739209728.2094226;-45.120503652039325
1739209728.2094247;-45.120503652039325
1739209728.2094269;-45.120503652039325
1739209728.209429;-31.14110356531892
1739209728.2094312;-45.120503652039325
1739209728.2094333;-38.13080360867914
1739209728.2094355;-38.13080360867914
1739209728.2094376;-38.13080360867914
1739209728.2094398;-38.13080360867914
1739209728.209442;-38.13080360867914
1739209728.209444;-35.57807855764607
1739209728.2094462;-33.981070128970906
1739209728.2094483;-45.120503652039325
1739209728.2094505;-33.981070128970906
1739209728.2094526;-32.816014438256545
1739209728.2094548;-45.120503652039325
1739209728.209457;-32.816014438256545
1739209728.209459;-45.120503652039325
1739209728.2094612;-38.13080360867914
1739209728.2094634;-32.816014438256545
1739209728.2094655;-45.120503652039325
1739209728.2094676;-38.13080360867914
1739209728.2094698;-35.57807855764607
1739209728.209472;-38.13080360867914
1739209728.209474;-45.120503652039325
1739209728.2094762;-45.120503652039325
1739209728.2094784;-38.13080360867914
1739209728.2094805;-45.120503652039325
1739209728.2094827;-45.120503652039325
1739209728.2094848;-45.120503652039325
1739209728.209487;-45.120503652039325
1739209728.209489;-35.57807855764607
1739209728.2094913;-35.57807855764607
1739209728.2094934;-38.13080360867914
1739209728.2094955;-35.57807855764607
1739209728.2094977;-45.120503652039325
1739209728.2094998;-33.981070128970906
1739209728.209502;-45.120503652039325
1739209728.2095041;-45.120503652039325
1739209728.2095063;-38.13080360867914
1739209728.2095084;-45.120503652039325
1739209728.2095106;-45.120503652039325
1739209728.2095127;-45.120503652039325
1739209728.2095149;-45.120503652039325
1739209728.209517;-38.13080360867914
1739209728.2095191;-33.981070128970906
1739209728.2095213;-35.57807855764607
1739209728.2095234;-38.13080360867914
1739209728.2095256;-38.13080360867914
1739209728.2095277;-38.13080360867914
1739209728.2095299;-35.57807855764607
1739209728.209532;-38.13080360867914
1739209728.2095342;-29.438486411369333
1739209728.2095363;-38.13080360867914
1739209728.2095385;-35.57807855764607
1739209728.2095406;-45.120503652039325
1739209728.2095428;-45.120503652039325
1739209728.209545;-38.13080360867914
1739209728.209547;-45.120503652039325
1739209728.2095492;-45.120503652039325
1739209728.2095513;-45.120503652039325
1739209728.2095535;-38.13080360867914
1739209728.2095556;-35.57807855764607
1739209728.2095578;-38.13080360867914
1739209728.20956;-45.120503652039325
1739209728.209562;-38.13080360867914
1739209728.2095642;-35.57807855764607
1739209728.2095664;-38.13080360867914
1739209728.2095685;-32.816014438256545
1739209728.2095706;-38.13080360867914
1739209728.2095728;-38.13080360867914
1739209728.2132206;-45.120503652039325
1739209728.2132258;-35.57807855764607
1739209728.2132308;-45.120503652039325
1739209728.213236;-45.120503652039325
1739209728.213241;-38.13080360867914
1739209728.2132463;-38.13080360867914
1739209728.2132514;-45.120503652039325
1739209728.2132566;-45.120503652039325
1739209728.2132616;-45.120503652039325
1739209728.2132668;-38.13080360867914
1739209728.2132719;-45.120503652039325
1739209728.213277;-45.120503652039325
1739209728.213282;-35.57807855764607
1739209728.213287;-38.13080360867914
1739209728.2132924;-45.120503652039325
1739209728.2132974;-33.981070128970906
1739209728.2133026;-38.13080360867914
1739209728.2133076;-38.13080360867914
1739209728.2133129;-45.120503652039325
1739209728.2133179;-31.141103565318915
1739209728.213323;-35.57807855764607
1739209728.2133281;-45.120503652039325
1739209728.2133334;-45.120503652039325
1739209728.2133384;-38.13080360867914
1739209728.2133436;-38.13080360867914
1739209728.2133486;-38.13080360867914
1739209728.2133539;-45.120503652039325
1739209728.2133589;-38.13080360867914
1739209728.2133641;-38.13080360867914
1739209728.2133691;-38.13080360867914
1739209728.2133741;-45.120503652039325
1739209728.2133794;-38.13080360867914
1739209728.2133844;-45.120503652039325
1739209728.2133896;-38.13080360867914
1739209728.2133946;-45.120503652039325
1739209728.2134;-25.826314394896357
1739209728.213405;-31.141103565318893
1739209728.2134101;-38.13080360867914
1739209728.2134151;-45.120503652039325
1739209728.2134204;-38.13080360867914
1739209728.2134254;-38.13080360867914
1739209728.2134306;-45.120503652039325
1739209728.2134356;-38.13080360867914
1739209728.213441;-32.81601443825658
1739209728.213446;-45.120503652039325
1739209728.2134511;-45.120503652039325
1739209728.2134562;-45.120503652039325
1739209728.2134614;-45.120503652039325
1739209728.2134664;-38.13080360867914
1739209728.2134714;-38.13080360867914
1739209728.2134767;-38.13080360867914
1739209728.2134817;-28.58837851428586
1739209728.213487;-30.49652367304973
1739209728.213492;-45.120503652039325
1739209728.2134972;-45.120503652039325
1739209728.2135022;-33.981070128970906
1739209728.2135074;-38.13080360867914
1739209728.2135124;-45.120503652039325
1739209728.2135177;-45.120503652039325
1739209728.2135227;-45.120503652039325
1739209728.213528;-45.120503652039325
1739209728.213533;-33.981070128970906
1739209728.2135382;-38.13080360867914
1739209728.2135432;-45.120503652039325
1739209728.2135484;-38.13080360867914
1739209728.2135534;-45.120503652039325
1739209728.2135584;-45.120503652039325
1739209728.2135637;-38.13080360867914
1739209728.2135687;-35.57807855764607
1739209728.213574;-45.120503652039325
1739209728.213579;-38.13080360867914
1739209728.2135842;-38.13080360867914
1739209728.2135892;-38.13080360867914
1739209728.2135944;-33.981070128970906
1739209728.2135994;-45.120503652039325
1739209728.2136047;-35.57807855764607
1739209728.2136097;-35.57807855764607
1739209728.213615;-38.13080360867914
1739209728.21362;-45.120503652039325
1739209728.2136252;-35.57807855764607
1739209728.2136302;-35.57807855764607
1739209728.2136354;-45.120503652039325
1739209728.2136405;-38.13080360867914
1739209728.2136455;-45.120503652039325
1739209728.2136507;-45.120503652039325
1739209728.2136557;-38.13080360867914
1739209728.213661;-38.13080360867914
1739209728.213666;-45.120503652039325
1739209728.2136712;-45.120503652039325
1739209728.2136762;-38.13080360867914
1739209728.2136815;-45.120503652039325
1739209728.2136865;-32.816014438256545
1739209728.2136917;-28.21854285175415
1739209728.2136967;-45.120503652039325
1739209728.213702;-45.120503652039325
1739209728.213707;-38.13080360867914
1739209728.2137122;-38.13080360867914
1739209728.2137172;-45.120503652039325
1739209728.2137225;-38.13080360867914
1739209728.2137275;-45.120503652039325
1739209728.2137327;-38.13080360867914
1739209728.2137377;-38.13080360867914
1739209728.2137427;-45.120503652039325
1739209728.213748;-45.120503652039325
1739209728.213753;-45.120503652039325
1739209728.2137582;-38.13080360867914
1739209728.2137632;-38.13080360867914
1739209728.2137685;-38.13080360867914
1739209728.2137735;-27.8777449560314
1739209728.2137787;-35.57807855764607
1739209728.2137837;-38.13080360867914
1739209728.213789;-38.13080360867914
1739209728.213794;-38.13080360867914
1739209728.2137992;-38.13080360867914
1739209728.2138042;-35.57807855764607
1739209728.2138095;-45.120503652039325
1739209728.2138145;-38.13080360867914
1739209728.2138197;-38.13080360867914
1739209728.2138247;-38.13080360867914
1739209728.2138298;-45.120503652039325
1739209728.213835;-45.120503652039325
1739209728.21384;-38.13080360867914
1739209728.2138453;-35.57807855764607
1739209728.2138503;-45.120503652039325
1739209728.2138555;-30.49652367304973
1739209728.2138605;-35.57807855764607
1739209728.2138658;-35.57807855764607
1739209728.2138708;-38.13080360867914
1739209728.213876;-38.13080360867914
1739209728.213881;-38.13080360867914
1739209728.2138863;-33.981070128970906
1739209728.2138913;-45.120503652039325
1739209728.2138965;-45.120503652039325
1739209728.2139015;-33.981070128970906
1739209728.2139068;-35.57807855764607
1739209728.2139118;-45.120503652039325
1739209728.2139168;-45.120503652039325
1739209728.213922;-38.13080360867914
1739209728.213927;-38.13080360867914
1739209728.2139323;-38.13080360867914
1739209728.2139373;-45.120503652039325
1739209728.2139425;-38.13080360867914
1739209728.2139475;-35.57807855764607
1739209728.2139528;-35.57807855764607
1739209728.2139578;-38.13080360867914
1739209728.213963;-45.120503652039325
1739209728.213968;-45.120503652039325
1739209728.2139733;-45.120503652039325
1739209728.2139783;-33.981070128970906
1739209728.2139835;-38.13080360867914
1739209728.2139885;-45.120503652039325
1739209728.2139938;-38.13080360867914
1739209728.2139988;-38.13080360867914
1739209728.214004;-38.13080360867914
1739209728.214009;-38.13080360867914
1739209728.214014;-38.13080360867914
1739209728.2140193;-38.13080360867914
1739209728.2140243;-45.120503652039325
1739209728.2140296;-45.120503652039325
1739209728.2140346;-38.13080360867914
1739209728.2140398;-45.120503652039325
1739209728.2140448;-38.13080360867914
1739209728.21405;-45.120503652039325
1739209728.214055;-45.120503652039325
1739209728.2140603;-33.981070128970906
1739209728.2140653;-33.981070128970906
1739209728.2140706;-45.120503652039325
1739209728.2140756;-38.13080360867914
1739209728.2140808;-38.13080360867914
1739209728.2140858;-45.120503652039325
1739209728.214091;-45.120503652039325
1739209728.214096;-33.981070128970906
1739209728.214101;-31.141103565318893
1739209728.2141063;-45.120503652039325
1739209728.2141113;-38.13080360867914
1739209728.2141166;-38.13080360867914
1739209728.2141216;-38.13080360867914
1739209728.2141268;-38.13080360867914
1739209728.2141318;-45.120503652039325
1739209728.214137;-38.13080360867914
1739209728.214142;-38.13080360867914
1739209728.2141473;-33.981070128970906
1739209728.2141523;-45.120503652039325
1739209728.2141576;-38.13080360867914
1739209728.2141626;-38.13080360867914
1739209728.2141678;-45.120503652039325
1739209728.2141728;-45.120503652039325
1739209728.214178;-38.13080360867914
1739209728.214183;-35.57807855764607
1739209728.214188;-31.141103565318915
1739209728.2141933;-38.13080360867914
1739209728.2141984;-45.120503652039325
1739209728.2142036;-45.120503652039325
1739209728.2142086;-38.13080360867914
1739209728.2142138;-35.57807855764607
1739209728.2142189;-38.13080360867914
1739209728.214224;-45.120503652039325
1739209728.214229;-38.13080360867914
1739209728.2142344;-45.120503652039325
1739209728.2142394;-45.120503652039325
1739209728.2142446;-45.120503652039325
1739209728.2142496;-38.13080360867914
1739209728.2142549;-45.120503652039325
1739209728.2142599;-38.13080360867914
1739209728.214265;-35.57807855764607
1739209728.21427;-38.13080360867914
1739209728.2142754;-45.120503652039325
1739209728.2142804;-38.13080360867914
1739209728.2142854;-38.13080360867914
1739209728.2142906;-38.13080360867914
1739209728.2142956;-38.13080360867914
1739209728.2143009;-38.13080360867914
1739209728.2143059;-45.120503652039325
1739209728.2143111;-27.267205301931607
1739209728.209575;-38.13080360867914
1739209728.209577;-32.816014438256545
1739209728.2095792;-38.13080360867914
1739209728.2095814;-38.13080360867914
1739209728.2095835;-45.120503652039325
1739209728.2095857;-38.13080360867914
1739209728.2095878;-38.13080360867914
1739209728.20959;-45.120503652039325
1739209728.209592;-45.120503652039325
1739209728.2095942;-45.120503652039325
1739209728.2095964;-38.13080360867914
1739209728.2095985;-35.57807855764607
1739209728.2096007;-38.13080360867914
1739209728.2096028;-45.120503652039325
1739209728.209605;-45.120503652039325
1739209728.2096071;-45.120503652039325
1739209728.2096093;-45.120503652039325
1739209728.2096112;-35.57807855764607
1739209728.2096133;-38.13080360867914
1739209728.2096155;-32.816014438256545
1739209728.2096176;-45.120503652039325
1739209728.2096198;-33.981070128970906
1739209728.209622;-33.981070128970906
1739209728.209624;-35.57807855764607
1739209728.2096262;-45.120503652039325
1739209728.2096283;-45.120503652039325
1739209728.2096305;-45.120503652039325
1739209728.2096326;-45.120503652039325
1739209728.2096348;-38.13080360867914
1739209728.209637;-32.81601443825658
1739209728.209639;-31.141103565318915
1739209728.2096412;-32.816014438256545
1739209728.2096434;-45.120503652039325
1739209728.2096455;-38.13080360867914
1739209728.2096477;-38.13080360867914
1739209728.2096498;-38.13080360867914
1739209728.209652;-45.120503652039325
1739209728.209654;-31.141103565318915
1739209728.2096562;-33.981070128970906
1739209728.2096584;-38.13080360867914
1739209728.2096605;-38.13080360867914
1739209728.2096627;-38.13080360867914
1739209728.2096648;-35.57807855764607
1739209728.209667;-35.57807855764607
1739209728.209669;-38.13080360867914
1739209728.2096713;-35.57807855764607
1739209728.2096734;-33.981070128970906
1739209728.2096756;-38.13080360867914
1739209728.2096777;-45.120503652039325
1739209728.2096798;-38.13080360867914
1739209728.209682;-38.13080360867914
1739209728.2096841;-45.120503652039325
1739209728.2096863;-45.120503652039325
1739209728.2096884;-33.981070128970906
1739209728.2096906;-31.141103565318915
1739209728.2096927;-45.120503652039325
1739209728.2096949;-38.13080360867914
1739209728.209697;-33.981070128970906
1739209728.2096992;-38.13080360867914
1739209728.2097013;-45.120503652039325
1739209728.2097034;-38.13080360867914
1739209728.2097056;-38.13080360867914
1739209728.2097077;-38.13080360867914
1739209728.20971;-45.120503652039325
1739209728.209712;-38.13080360867914
1739209728.2097142;-45.120503652039325
1739209728.2097163;-45.120503652039325
1739209728.2097185;-45.120503652039325
1739209728.2097206;-38.13080360867914
1739209728.2097228;-32.816014438256545
1739209728.209725;-38.13080360867914
1739209728.209727;-45.120503652039325
1739209728.2097292;-45.120503652039325
1739209728.2097313;-45.120503652039325
1739209728.2097335;-38.13080360867914
1739209728.2097356;-38.13080360867914
1739209728.2097378;-35.57807855764607
1739209728.20974;-38.13080360867914
1739209728.209742;-33.981070128970906
1739209728.2097442;-38.13080360867914
1739209728.2097464;-45.120503652039325
1739209728.2097485;-45.120503652039325
1739209728.2097507;-38.13080360867914
1739209728.2097528;-45.120503652039325
1739209728.209755;-38.13080360867914
1739209728.209757;-38.13080360867914
1739209728.2097592;-31.141103565318915
1739209728.2097614;-45.120503652039325
1739209728.2097635;-45.120503652039325
1739209728.2097657;-45.120503652039325
1739209728.2097678;-38.13080360867914
1739209728.20977;-45.120503652039325
1739209728.209772;-38.13080360867914
1739209728.2097743;-38.13080360867914
1739209728.2097764;-30.49652367304973
1739209728.2097785;-38.13080360867914
1739209728.2097807;-45.120503652039325
1739209728.2097828;-45.120503652039325
1739209728.209785;-38.13080360867914
1739209728.2097871;-38.13080360867914
1739209728.2097893;-45.120503652039325
1739209728.2097914;-45.120503652039325
1739209728.2097936;-33.981070128970906
1739209728.2097957;-38.13080360867914
1739209728.2097979;-45.120503652039325
1739209728.2098;-45.120503652039325
1739209728.2098022;-45.120503652039325
1739209728.2098043;-45.120503652039325
1739209728.2098064;-38.13080360867914
1739209728.2098086;-38.13080360867914
1739209728.2098107;-45.120503652039325
1739209728.2098129;-38.13080360867914
1739209728.209815;-38.13080360867914
1739209728.2098172;-45.120503652039325
1739209728.2098193;-38.13080360867914
1739209728.2098215;-38.13080360867914
1739209728.2098236;-45.120503652039325
1739209728.2098258;-45.120503652039325
1739209728.209828;-45.120503652039325
1739209728.2098298;-45.120503652039325
1739209728.209832;-45.120503652039325
1739209728.209834;-45.120503652039325
1739209728.2098362;-45.120503652039325
1739209728.2098384;-45.120503652039325
1739209728.2098405;-45.120503652039325
1739209728.2098427;-45.120503652039325
1739209728.2098448;-33.981070128970906
1739209728.209847;-38.13080360867914
1739209728.209849;-38.13080360867914
1739209728.2098513;-45.120503652039325
1739209728.2098534;-33.981070128970906
1739209728.2098556;-38.13080360867914
1739209728.2098577;-38.13080360867914
1739209728.2098598;-45.120503652039325
1739209728.209862;-45.120503652039325
1739209728.2098641;-38.13080360867914
1739209728.2098663;-38.13080360867914
1739209728.2098684;-45.120503652039325
1739209728.2098706;-45.120503652039325
1739209728.2098727;-31.141103565318893
1739209728.2098749;-38.13080360867914
1739209728.209877;-45.120503652039325
1739209728.2098792;-33.981070128970906
1739209728.2098813;-38.13080360867914
1739209728.2098835;-45.120503652039325
1739209728.2098856;-45.120503652039325
1739209728.2098877;-33.981070128970906
1739209728.20989;-38.13080360867914
1739209728.209892;-33.981070128970906
1739209728.2098942;-38.13080360867914
1739209728.2098963;-45.120503652039325
1739209728.2098985;-38.13080360867914
1739209728.2099006;-38.13080360867914
1739209728.2099028;-45.120503652039325
1739209728.209905;-38.13080360867914
1739209728.209907;-32.816014438256545
1739209728.2099092;-38.13080360867914
1739209728.2099113;-38.13080360867914
1739209728.2099135;-38.13080360867914
1739209728.2099156;-35.57807855764607
1739209728.2099178;-38.13080360867914
1739209728.20992;-45.120503652039325
1739209728.209922;-45.120503652039325
1739209728.2099242;-45.120503652039325
1739209728.2099264;-38.13080360867914
1739209728.2099285;-45.120503652039325
1739209728.2099307;-45.120503652039325
1739209728.2099328;-38.13080360867914
1739209728.209935;-33.981070128970906
1739209728.209937;-45.120503652039325
1739209728.2099392;-38.13080360867914
1739209728.2143161;-38.13080360867914
1739209728.2143214;-45.120503652039325
1739209728.2143264;-38.13080360867914
1739209728.2143316;-38.13080360867914
1739209728.2143366;-38.13080360867914
1739209728.2143419;-38.13080360867914
1739209728.214347;-38.13080360867914
1739209728.2143521;-45.120503652039325
1739209728.2143571;-45.120503652039325
1739209728.2143624;-38.13080360867914
1739209728.2143674;-38.13080360867914
1739209728.2143724;-38.13080360867914
1739209728.2143776;-38.13080360867914
1739209728.2143826;-38.13080360867914
1739209728.214388;-35.57807855764607
1739209728.214393;-45.120503652039325
1739209728.2143981;-45.120503652039325
1739209728.2144032;-33.981070128970906
1739209728.2144084;-38.13080360867914
1739209728.2144134;-38.13080360867914
1739209728.2144186;-45.120503652039325
1739209728.2144237;-38.13080360867914
1739209728.214429;-33.981070128970906
1739209728.214434;-30.49652367304973
1739209728.2144392;-38.13080360867914
1739209728.2144442;-45.120503652039325
1739209728.2144494;-35.57807855764607
1739209728.2144544;-33.981070128970906
1739209728.2144594;-38.13080360867914
1739209728.2144647;-45.120503652039325
1739209728.2144697;-38.13080360867914
1739209728.214475;-33.981070128970956
1739209728.21448;-45.120503652039325
1739209728.2144852;-38.13080360867914
1739209728.2144902;-45.120503652039325
1739209728.2144954;-45.120503652039325
1739209728.2145004;-38.13080360867914
1739209728.2145057;-38.13080360867914
1739209728.2145107;-33.981070128970906
1739209728.214516;-31.141103565318893
1739209728.214521;-32.816014438256545
1739209728.2145262;-38.13080360867914
1739209728.2145312;-38.13080360867914
1739209728.2145364;-38.13080360867914
1739209728.2145414;-45.120503652039325
1739209728.2145467;-35.57807855764607
1739209728.2145517;-38.13080360867914
1739209728.2145567;-45.120503652039325
1739209728.214562;-45.120503652039325
1739209728.214567;-45.120503652039325
1739209728.2145722;-38.13080360867914
1739209728.2145772;-38.13080360867914
1739209728.2145824;-38.13080360867914
1739209728.2145875;-45.120503652039325
1739209728.2145927;-45.120503652039325
1739209728.2145977;-45.120503652039325
1739209728.214603;-38.13080360867914
1739209728.214608;-45.120503652039325
1739209728.2146132;-38.13080360867914
1739209728.2146182;-31.141103565318915
1739209728.2146235;-38.13080360867914
1739209728.2146285;-38.13080360867914
1739209728.2146337;-45.120503652039325
1739209728.2146387;-35.57807855764607
1739209728.2146437;-35.57807855764607
1739209728.214649;-45.120503652039325
1739209728.214654;-45.120503652039325
1739209728.2146592;-38.13080360867914
1739209728.2146642;-38.13080360867914
1739209728.2146695;-45.120503652039325
1739209728.2146745;-45.120503652039325
1739209728.2146797;-45.120503652039325
1739209728.2146847;-38.13080360867914
1739209728.21469;-38.13080360867914
1739209728.214695;-45.120503652039325
1739209728.2147002;-45.120503652039325
1739209728.2147052;-45.120503652039325
1739209728.2147105;-45.120503652039325
1739209728.2147155;-45.120503652039325
1739209728.2147207;-38.13080360867914
1739209728.2147257;-35.57807855764607
1739209728.2147307;-38.13080360867914
1739209728.214736;-45.120503652039325
1739209728.214741;-45.120503652039325
1739209728.2147462;-38.13080360867914
1739209728.2147512;-38.13080360867914
1739209728.2147565;-45.120503652039325
1739209728.2147615;-45.120503652039325
1739209728.2147667;-45.120503652039325
1739209728.2147717;-45.120503652039325
1739209728.214777;-45.120503652039325
1739209728.214782;-38.13080360867914
1739209728.2147872;-38.13080360867914
1739209728.2147923;-45.120503652039325
1739209728.2147975;-35.57807855764607
1739209728.2148025;-45.120503652039325
1739209728.2148077;-33.981070128970906
1739209728.2148128;-35.57807855764607
1739209728.214818;-35.57807855764607
1739209728.214823;-38.13080360867914
1739209728.214828;-45.120503652039325
1739209728.2148333;-32.816014438256545
1739209728.2148383;-35.57807855764607
1739209728.2148435;-33.981070128970906
1739209728.2148485;-45.120503652039325
1739209728.2148538;-45.120503652039325
1739209728.2148588;-45.120503652039325
1739209728.214864;-45.120503652039325
1739209728.214869;-45.120503652039325
1739209728.2148743;-38.13080360867914
1739209728.2148793;-35.57807855764607
1739209728.2148845;-38.13080360867914
1739209728.2148895;-45.120503652039325
1739209728.2148948;-38.13080360867914
1739209728.2148998;-35.57807855764607
1739209728.214905;-45.120503652039325
1739209728.21491;-38.13080360867914
1739209728.214915;-33.981070128970906
1739209728.2149203;-33.981070128970906
1739209728.2149253;-38.13080360867914
1739209728.2149305;-31.141103565318915
1739209728.2149355;-33.981070128970906
1739209728.2149408;-35.57807855764607
1739209728.2149458;-38.13080360867914
1739209728.214951;-45.120503652039325
1739209728.214956;-38.13080360867914
1739209728.2149613;-38.13080360867914
1739209728.2149663;-33.981070128970906
1739209728.2149715;-35.57807855764607
1739209728.2149765;-38.13080360867914
1739209728.2149818;-38.13080360867914
1739209728.2149868;-45.120503652039325
1739209728.214992;-45.120503652039325
1739209728.214997;-45.120503652039325
1739209728.215002;-38.13080360867914
1739209728.2150073;-45.120503652039325
1739209728.2150123;-33.981070128970906
1739209728.2150176;-33.981070128970906
1739209728.2150226;-45.120503652039325
1739209728.2150278;-38.13080360867914
1739209728.2150328;-38.13080360867914
1739209728.215038;-35.57807855764607
1739209728.215043;-45.120503652039325
1739209728.2150483;-38.13080360867914
1739209728.2150533;-38.13080360867914
1739209728.2150586;-45.120503652039325
1739209728.2150636;-45.120503652039325
1739209728.2150688;-38.13080360867914
1739209728.2150738;-38.13080360867914
1739209728.215079;-45.120503652039325
1739209728.215084;-45.120503652039325
1739209728.2150893;-38.13080360867914
1739209728.2150943;-38.13080360867914
1739209728.2150993;-33.981070128970906
1739209728.2151046;-45.120503652039325
1739209728.2151096;-38.13080360867914
1739209728.2151148;-38.13080360867914
1739209728.2151198;-45.120503652039325
1739209728.215125;-38.13080360867914
1739209728.21513;-45.120503652039325
1739209728.2151353;-33.981070128970906
1739209728.2151403;-26.487275050834725
1739209728.2151456;-45.120503652039325
1739209728.2151506;-35.57807855764607
1739209728.2151558;-30.49652367304973
1739209728.2151608;-33.981070128970906
1739209728.215166;-45.120503652039325
1739209728.215171;-45.120503652039325
1739209728.2151763;-38.13080360867914
1739209728.2151814;-28.992665084841942
1739209728.2151895;-38.13080360867914
1739209728.2151978;-45.120503652039325
1739209728.215206;-45.120503652039325
1739209728.215214;-45.120503652039325
1739209728.2152224;-45.120503652039325
1739209728.2152305;-45.120503652039325
1739209728.2152386;-38.13080360867914
1739209728.215247;-33.981070128970906
1739209728.215255;-45.120503652039325
1739209728.2152631;-45.120503652039325
1739209728.2152715;-45.120503652039325
1739209728.2152796;-45.120503652039325
1739209728.2152877;-45.120503652039325
1739209728.2152958;-45.120503652039325
1739209728.2153041;-35.57807855764607
1739209728.2153122;-38.13080360867914
1739209728.2153203;-45.120503652039325
1739209728.2153287;-38.13080360867914
1739209728.2153368;-35.57807855764607
1739209728.215345;-45.120503652039325
1739209728.2153533;-45.120503652039325
1739209728.2153614;-45.120503652039325
1739209728.2153695;-38.13080360867914
1739209728.2153778;-38.13080360867914
