CAN Message; 0x1a7:00007c2c4631beeb
1739209830.978692;-38.13080360867914
1739209830.978693;-31.141103565318915
1739209830.9786937;-38.13080360867914
1739209830.9786947;-38.13080360867914
1739209830.9786954;-38.13080360867914
1739209830.9786963;-31.141103565318915
1739209830.978697;-38.13080360867914
1739209830.9786978;-38.13080360867914
1739209830.9786987;-35.57807855764607
1739209830.9786994;-33.981070128970906
1739209830.9787004;-45.120503652039325
1739209830.978701;-45.120503652039325
1739209830.978702;-35.57807855764607
1739209830.9787028;-35.57807855764607
1739209830.9787037;-45.120503652039325
1739209830.9787045;-38.13080360867914
1739209830.9787054;-33.981070128970906
1739209830.9787061;-33.981070128970906
1739209830.9787068;-38.13080360867914
1739209830.9787078;-38.13080360867914
1739209830.9787085;-38.13080360867914
1739209830.9787095;-33.981070128970906
1739209830.9787102;-45.120503652039325
1739209830.9787111;-45.120503652039325
1739209830.9787118;-35.57807855764607
1739209830.9787128;-38.13080360867914
1739209830.9787135;-45.120503652039325
1739209830.9787145;-45.120503652039325
1739209830.9787152;-35.57807855764607
1739209830.9787161;-35.57807855764607
1739209830.9787169;-45.120503652039325
1739209830.9787176;-45.120503652039325
1739209830.9787185;-38.13080360867914
1739209830.9787192;-38.13080360867914
1739209830.9787202;-45.120503652039325
1739209830.978721;-38.13080360867914
1739209830.9787219;-38.13080360867914
1739209830.9787226;-38.13080360867914
1739209830.9787235;-45.120503652039325
1739209830.9787242;-45.120503652039325
1739209830.9787252;-45.120503652039325
1739209830.978726;-45.120503652039325
1739209830.9787269;-33.981070128970906
1739209830.9787276;-45.120503652039325
1739209830.9787283;-45.120503652039325
1739209830.9787292;-38.13080360867914
1739209830.97873;-38.13080360867914
1739209830.978731;-45.120503652039325
1739209830.9787316;-45.120503652039325
1739209830.9787326;-38.13080360867914
1739209830.9787333;-45.120503652039325
1739209830.9787343;-38.13080360867914
1739209830.978735;-38.13080360867914
1739209830.978736;-38.13080360867914
1739209830.9787366;-45.120503652039325
1739209830.9787376;-35.57807855764607
1739209830.9787383;-38.13080360867914
1739209830.978739;-38.13080360867914
1739209830.97874;-31.141103565318893
1739209830.9787407;-33.981070128970906
1739209830.9787416;-38.13080360867914
1739209830.9787424;-33.981070128970906
1739209830.9787433;-31.141103565318893
1739209830.978744;-35.57807855764607
1739209830.978745;-45.120503652039325
1739209830.9787457;-45.120503652039325
1739209830.9787467;-45.120503652039325
1739209830.9787474;-45.120503652039325
1739209830.978748;-31.141103565318893
1739209830.978749;-32.816014438256545
1739209830.9787498;-45.120503652039325
1739209830.9787507;-45.120503652039325
1739209830.9787514;-38.13080360867914
1739209830.9787524;-35.57807855764607
1739209830.978753;-45.120503652039325
1739209830.978754;-38.13080360867914
1739209830.9787548;-35.57807855764607
1739209830.9787557;-38.13080360867914
1739209830.9787564;-35.57807855764607
1739209830.9787574;-45.120503652039325
1739209830.978758;-32.816014438256545
1739209830.9787588;-38.13080360867914
1739209830.9787598;-31.141103565318893
1739209830.9787605;-32.816014438256545
1739209830.9787614;-33.981070128970906
1739209830.9787621;-38.13080360867914
1739209830.978763;-45.120503652039325
1739209830.9787638;-38.13080360867914
1739209830.9787648;-45.120503652039325
1739209830.9787655;-38.13080360867914
1739209830.9787664;-45.120503652039325
1739209830.9787672;-45.120503652039325
1739209830.978768;-35.57807855764607
1739209830.9787688;-38.13080360867914
1739209830.9787695;-45.120503652039325
1739209830.9787705;-45.120503652039325
1739209830.9787712;-45.120503652039325
1739209830.9787722;-45.120503652039325
1739209830.9787729;-32.816014438256545
1739209830.9787738;-33.981070128970906
1739209830.9787745;-38.13080360867914
1739209830.9787755;-38.13080360867914
1739209830.9787762;-45.120503652039325
1739209830.9787772;-38.13080360867914
1739209830.978778;-45.120503652039325
1739209830.9787788;-45.120503652039325
1739209830.9787796;-33.981070128970906
1739209830.9787803;-33.981070128970906
1739209830.9787812;-45.120503652039325
1739209830.978782;-45.120503652039325
1739209830.978783;-38.13080360867914
1739209830.9787836;-38.13080360867914
1739209830.9787846;-45.120503652039325
1739209830.9787853;-33.981070128970906
1739209830.9787862;-45.120503652039325
1739209830.978787;-45.120503652039325
1739209830.978788;-38.13080360867914
1739209830.9787886;-45.120503652039325
1739209830.9787893;-45.120503652039325
1739209830.9787903;-45.120503652039325
1739209830.978791;-38.13080360867914
1739209830.978792;-45.120503652039325
1739209830.9787927;-30.49652367304973
1739209830.9787936;-28.58837851428586
1739209830.9787943;-38.13080360867914
1739209830.9787953;-38.13080360867914
1739209830.978796;-38.13080360867914
1739209830.978797;-38.13080360867914
1739209830.9787977;-45.120503652039325
1739209830.9787986;-33.981070128970906
1739209830.9787993;-45.120503652039325
1739209830.9788;-38.13080360867914
1739209830.978801;-38.13080360867914
1739209830.9788017;-38.13080360867914
1739209830.9788027;-45.120503652039325
1739209830.9788034;-45.120503652039325
1739209830.9788043;-38.13080360867914
1739209830.978805;-38.13080360867914
1739209830.978806;-38.13080360867914
1739209830.9788067;-38.13080360867914
1739209830.9788077;-38.13080360867914
1739209830.9788084;-38.13080360867914
1739209830.9788094;-35.57807855764607
1739209830.97881;-38.13080360867914
1739209830.9788108;-38.13080360867914
1739209830.9788117;-38.13080360867914
1739209830.9788125;-45.120503652039325
1739209830.9788134;-45.120503652039325
1739209830.9788141;-38.13080360867914
1739209830.978815;-45.120503652039325
1739209830.9788158;-38.13080360867914
1739209830.9788167;-38.13080360867914
1739209830.9788175;-38.13080360867914
1739209830.9788184;-45.120503652039325
1739209830.9788191;-45.120503652039325
1739209830.97882;-45.120503652039325
1739209830.9788208;-38.13080360867914
1739209830.9788215;-45.120503652039325
1739209830.9788225;-38.13080360867914
1739209830.9788232;-45.120503652039325
1739209830.9788241;-45.120503652039325
1739209830.9788249;-38.13080360867914
1739209830.9788258;-32.816014438256545
1739209830.9788265;-33.981070128970906
1739209830.9788275;-38.13080360867914
1739209830.9788282;-38.13080360867914
1739209830.9788291;-38.13080360867914
1739209830.9788299;-32.816014438256545
1739209830.9788306;-38.13080360867914
1739209830.9788315;-45.120503652039325
1739209830.9788322;-38.13080360867914
1739209830.9788332;-45.120503652039325
1739209830.978834;-45.120503652039325
1739209830.9788349;-45.120503652039325
1739209830.9788356;-38.13080360867914
1739209830.9788365;-38.13080360867914
1739209830.9788373;-45.120503652039325
1739209830.9788382;-45.120503652039325
1739209830.978839;-45.120503652039325
1739209830.9788399;-45.120503652039325
1739209830.9788406;-38.13080360867914
1739209830.9788413;-38.13080360867914
1739209830.9788423;-45.120503652039325
1739209830.978843;-45.120503652039325
1739209830.978844;-45.120503652039325
1739209830.9788446;-38.13080360867914
1739209830.9788456;-45.120503652039325
1739209830.9788463;-38.13080360867914
1739209830.9788473;-33.981070128970906
1739209830.978848;-45.120503652039325
1739209830.978849;-45.120503652039325
1739209830.9788496;-38.13080360867914
1739209830.9788506;-35.57807855764607
1739209830.9788513;-45.120503652039325
1739209830.978852;-45.120503652039325
1739209830.978853;-45.120503652039325
1739209830.9788537;-45.120503652039325
1739209830.9788547;-45.120503652039325
1739209830.9788554;-45.120503652039325
1739209830.9788563;-45.120503652039325
1739209830.978857;-45.120503652039325
1739209830.978858;-38.13080360867914
1739209830.9788587;-38.13080360867914
1739209830.9788597;-35.57807855764607
1739209830.9788604;-33.981070128970906
1739209830.9788613;-45.120503652039325
1739209830.978862;-38.13080360867914
1739209830.9788628;-45.120503652039325
1739209830.9788637;-38.13080360867914
1739209830.9788644;-45.120503652039325
1739209830.9788654;-45.120503652039325
1739209830.978866;-45.120503652039325
1739209830.978867;-38.13080360867914
1739209830.9788678;-38.13080360867914
1739209830.9788687;-38.13080360867914
1739209830.9788694;-45.120503652039325
1739209830.9788704;-38.13080360867914
1739209830.978871;-45.120503652039325
1739209830.9788718;-45.120503652039325
1739209830.9788728;-45.120503652039325
1739209830.9788735;-38.13080360867914
1739209830.9788744;-38.13080360867914
1739209830.9788752;-45.120503652039325
1739209830.978876;-33.981070128970906
1739209830.9788768;-33.981070128970906
1739209830.9788778;-38.13080360867914
1739209830.9788785;-45.120503652039325
1739209830.9788795;-38.13080360867914
1739209830.9788802;-30.49652367304973
1739209830.9788811;-33.981070128970906
1739209830.9788818;-38.13080360867914
1739209830.9788826;-45.120503652039325
1739209830.9788835;-33.981070128970906
1739209830.9788842;-38.13080360867914
1739209830.9788852;-45.120503652039325
1739209830.978886;-45.120503652039325
1739209830.9788868;-45.120503652039325
1739209830.9788876;-38.13080360867914
1739209830.9788885;-45.120503652039325
1739209830.9788892;-45.120503652039325
1739209830.9788902;-33.981070128970906
1739209830.978891;-38.13080360867914
1739209830.9788918;-38.13080360867914
1739209830.9788926;-38.13080360867914
1739209830.9788933;-30.49652367304973
1739209830.9788942;-33.981070128970906
1739209830.978895;-45.120503652039325
1739209830.978896;-45.120503652039325
1739209830.9788966;-38.13080360867914
1739209830.9788976;-38.13080360867914
1739209830.9788983;-45.120503652039325
1739209830.9788992;-38.13080360867914
1739209830.9789;-38.13080360867914
1739209830.978901;-45.120503652039325
1739209830.9789016;-38.13080360867914
1739209830.9789026;-45.120503652039325
1739209830.9789033;-38.13080360867914
1739209830.978904;-45.120503652039325
1739209830.978905;-38.13080360867914
1739209830.9789057;-45.120503652039325
1739209830.9789066;-26.991370085610736
1739209830.9789073;-32.816014438256545
1739209830.9789083;-45.120503652039325
1739209830.978909;-38.13080360867914
1739209830.97891;-32.816014438256545
1739209830.9789107;-33.981070128970906
1739209830.9789116;-45.120503652039325
1739209830.9789124;-38.13080360867914
1739209830.978913;-45.120503652039325
1739209830.978914;-45.120503652039325
1739209830.9789147;-38.13080360867914
1739209830.9789157;-45.120503652039325
1739209830.9789164;-45.120503652039325
1739209830.9789174;-38.13080360867914
1739209830.978918;-45.120503652039325
1739209830.978919;-45.120503652039325
1739209830.9789197;-29.438486411369333
1739209830.9789207;-35.57807855764607
1739209830.9789214;-45.120503652039325
1739209830.9789224;-38.13080360867914
1739209830.978923;-45.120503652039325
1739209830.9804869;-38.13080360867914
1739209830.9804893;-38.13080360867914
1739209830.9804916;-33.981070128970906
1739209830.9804943;-38.13080360867914
1739209830.9804966;-23.75329798047522
1739209830.980499;-24.15140352195872
1739209830.9805014;-38.13080360867914
1739209830.980504;-28.992665084841942
1739209830.9805064;-29.438486411369354
1739209830.9805088;-38.13080360867914
1739209830.9805112;-28.992665084841942
1739209830.9805138;-38.13080360867914
1739209830.9805162;-38.13080360867914
1739209830.9805186;-38.13080360867914
1739209830.980521;-32.816014438256545
1739209830.9805233;-33.981070128970906
1739209830.980526;-26.487275050834725
1739209830.9805284;-22.175841390423358
1739209830.9805307;-26.03565346325281
1739209830.9805331;-45.120503652039325
1739209830.9805357;-38.13080360867914
1739209830.9805381;-45.120503652039325
1739209830.9805405;-28.992665084841942
1739209830.980543;-28.992665084841942
1739209830.9805455;-45.120503652039325
1739209830.980548;-35.57807855764607
1739209830.9805503;-35.57807855764607
1739209830.9805527;-35.57807855764607
1739209830.980555;-26.991370085610722
1739209830.9805577;-23.506823629689542
1739209830.98056;-24.438645034577675
1739209830.9805624;-27.267205301931607
1739209830.9805648;-30.49652367304973
1739209830.9805675;-28.58837851428586
1739209830.9805698;-45.120503652039325
1739209830.9805722;-32.81601443825658
1739209830.9805746;-38.13080360867914
1739209830.9805772;-38.13080360867914
1739209830.9805796;-32.816014438256545
1739209830.980582;-32.816014438256545
1739209830.9805844;-45.120503652039325
1739209830.980587;-24.589719217205094
1739209830.9805894;-22.448786368009156
1739209830.9805918;-30.49652367304973
1739209830.9805942;-38.13080360867914
1739209830.9805965;-27.267205301931607
1739209830.9805992;-38.13080360867914
1739209830.9806015;-32.816014438256545
1739209830.980604;-38.13080360867914
1739209830.9806063;-45.120503652039325
1739209830.980609;-45.120503652039325
1739209830.9806113;-45.120503652039325
1739209830.9806137;-45.120503652039325
1739209830.980616;-45.120503652039325
1739209830.9806187;-45.120503652039325
1739209830.980621;-45.120503652039325
1739209830.9806235;-38.13080360867914
1739209830.9806259;-38.13080360867914
1739209830.9806283;-45.120503652039325
1739209830.9806309;-35.57807855764607
1739209830.9806333;-38.13080360867914
1739209830.9806356;-45.120503652039325
1739209830.980638;-38.13080360867914
1739209830.9806406;-35.57807855764607
1739209830.980643;-38.13080360867914
1739209830.9806454;-45.120503652039325
1739209830.9806478;-45.120503652039325
1739209830.9806504;-33.981070128970906
1739209830.9806528;-38.13080360867914
1739209830.9806552;-38.13080360867914
1739209830.9806576;-45.120503652039325
1739209830.98066;-33.981070128970906
1739209830.9806626;-32.816014438256545
1739209830.980665;-38.13080360867914
1739209830.9806674;-33.981070128970906
1739209830.9806697;-45.120503652039325
1739209830.9806724;-45.120503652039325
1739209830.9806747;-45.120503652039325
1739209830.9806771;-45.120503652039325
1739209830.9806795;-45.120503652039325
1739209830.9806821;-45.120503652039325
1739209830.9806845;-38.13080360867914
1739209830.980687;-38.13080360867914
1739209830.9806893;-26.991370085610736
1739209830.980692;-33.981070128970906
1739209830.9806943;-38.13080360867914
1739209830.9806967;-38.13080360867914
1739209830.980699;-38.13080360867914
1739209830.9807014;-35.57807855764607
1739209830.980704;-45.120503652039325
1739209830.9807065;-38.13080360867914
1739209830.9807088;-45.120503652039325
1739209830.9807112;-45.120503652039325
1739209830.9807138;-45.120503652039325
1739209830.9807162;-45.120503652039325
1739209830.9807186;-45.120503652039325
1739209830.980721;-38.13080360867914
1739209830.9807236;-45.120503652039325
1739209830.980726;-45.120503652039325
1739209830.9807284;-29.438486411369333
1739209830.9807308;-32.816014438256545
1739209830.9807332;-45.120503652039325
1739209830.9807358;-38.13080360867914
1739209830.9807382;-30.49652367304973
1739209830.9807405;-32.816014438256545
1739209830.980743;-45.120503652039325
1739209830.9807456;-38.13080360867914
1739209830.980748;-45.120503652039325
1739209830.9807503;-45.120503652039325
1739209830.9807527;-45.120503652039325
1739209830.9807553;-38.13080360867914
1739209830.9807577;-35.57807855764607
1739209830.98076;-35.57807855764607
1739209830.9807625;-45.120503652039325
1739209830.9807649;-38.13080360867914
1739209830.9807675;-45.120503652039325
1739209830.9807699;-45.120503652039325
1739209830.9807723;-38.13080360867914
1739209830.9807746;-38.13080360867914
1739209830.9807773;-45.120503652039325
1739209830.9807796;-45.120503652039325
1739209830.980782;-45.120503652039325
1739209830.9807844;-45.120503652039325
1739209830.980787;-31.141103565318893
1739209830.9807894;-30.49652367304973
1739209830.9807918;-35.57807855764607
1739209830.9807942;-32.816014438256545
1739209830.9807968;-38.13080360867914
1739209830.9807992;-38.13080360867914
1739209830.9808016;-35.57807855764607
1739209830.980804;-35.57807855764607
1739209830.9808064;-45.120503652039325
1739209830.980809;-32.816014438256545
1739209830.9808114;-38.13080360867914
1739209830.9808137;-45.120503652039325
1739209830.9808161;-45.120503652039325
1739209830.9808187;-45.120503652039325
1739209830.9808211;-38.13080360867914
1739209830.9808235;-32.816014438256545
1739209830.980826;-31.141103565318943
1739209830.9808285;-30.49652367304973
1739209830.980831;-35.57807855764607
1739209830.9808333;-32.81601443825658
1739209830.9808357;-32.816014438256545
1739209830.980838;-38.13080360867914
1739209830.9808407;-27.267205301931607
1739209830.980843;-45.120503652039325
1739209830.9808455;-38.13080360867914
1739209830.9808478;-28.218542851754165
1739209830.9808505;-27.267205301931607
1739209830.9808528;-32.816014438256545
1739209830.9808552;-35.57807855764607
1739209830.9808576;-45.120503652039325
1739209830.9808602;-45.120503652039325
1739209830.9808626;-38.13080360867914
1739209830.980865;-31.14110356531892
1739209830.9808674;-35.57807855764607
1739209830.9808698;-27.877744956031417
1739209830.9808724;-25.62660358559016
1739209830.9808748;-26.991370085610722
1739209830.9808772;-32.816014438256545
1739209830.9808795;-31.141103565318915
1739209830.9808822;-30.49652367304973
1739209830.9808846;-27.267205301931607
1739209830.980887;-38.13080360867914
1739209830.9808893;-27.8777449560314
1739209830.980892;-25.25278630937684
1739209830.9808943;-38.13080360867914
1739209830.9808967;-38.13080360867914
1739209830.980899;-33.981070128970906
1739209830.9809015;-23.50682362968953
1739209830.980904;-24.438645034577675
1739209830.9809065;-38.13080360867914
1739209830.9809089;-45.120503652039325
1739209830.9809113;-31.141103565318943
1739209830.9809139;-25.826314394896357
1739209830.9809163;-28.992665084841942
1739209830.9809186;-30.49652367304976
1739209830.980921;-33.981070128970906
1739209830.9809237;-33.981070128970906
1739209830.980926;-28.58837851428586
1739209830.9809284;-30.49652367304973
1739209830.9809308;-27.8777449560314
1739209830.9809334;-28.218542851754165
1739209830.9809358;-45.120503652039325
1739209830.9809382;-38.13080360867914
1739209830.9809406;-31.141103565318943
1739209830.980943;-32.816014438256545
1739209830.9809456;-38.13080360867914
1739209830.980948;-33.981070128970906
1739209830.9809504;-31.141103565318893
1739209830.9809527;-45.120503652039325
1739209830.9809554;-31.141103565318915
1739209830.9809577;-31.141103565318915
1739209830.9809601;-25.826314394896354
1739209830.9809625;-28.58837851428586
1739209830.9809651;-27.877744956031417
1739209830.9809675;-26.991370085610722
1739209830.98097;-28.58837851428586
1739209830.9809723;-33.981070128970956
1739209830.9809747;-28.992665084841967
1739209830.9809773;-25.826314394896357
1739209830.9809797;-31.141103565318915
1739209830.980982;-35.57807855764607
1739209830.9809844;-32.816014438256545
1739209830.980987;-33.981070128970906
1739209830.9809895;-27.877744956031414
1739209830.9809918;-27.8777449560314
1739209830.9809942;-33.981070128970906
1739209830.9809968;-32.816014438256545
1739209830.9809992;-38.13080360867914
1739209830.9810016;-32.816014438256545
1739209830.981004;-31.141103565318893
1739209830.9810064;-45.120503652039325
1739209830.981009;-33.981070128970906
1739209830.9810114;-33.981070128970906
1739209830.9810138;-31.141103565318943
1739209830.9810162;-24.15140352195872
1739209830.9810188;-30.49652367304973
1739209830.9810212;-28.588378514285886
1739209830.9810236;-24.746238672633048
1739209830.981026;-31.141103565318915
1739209830.9810286;-45.120503652039325
1739209830.981031;-38.13080360867914
1739209830.9810333;-33.981070128970906
1739209830.9810357;-45.120503652039325
1739209830.9810383;-45.120503652039325
1739209830.9810407;-33.981070128970956
1739209830.981043;-35.57807855764607
1739209830.9810455;-33.981070128970906
1739209830.9810479;-26.991370085610722
1739209830.9810505;-28.992665084841942
1739209830.9810529;-33.981070128970956
1739209830.9810553;-27.8777449560314
1739209830.9810576;-29.438486411369333
1739209830.9810603;-33.981070128970956
1739209830.9810627;-33.981070128970906
1739209830.981065;-33.981070128970956
1739209830.9810674;-31.141103565318943
1739209830.98107;-38.13080360867914
1739209830.9810724;-38.13080360867914
1739209830.9810748;-38.13080360867914
1739209830.9810772;-38.13080360867914
1739209830.9810796;-38.13080360867914
1739209830.9810822;-31.14110356531892
1739209830.9810846;-45.120503652039325
1739209830.981087;-38.13080360867914
1739209830.9810894;-30.49652367304976
1739209830.981092;-29.438486411369333
1739209830.9810944;-27.8777449560314
1739209830.9810967;-32.816014438256545
1739209830.9810991;-45.120503652039325
1739209830.9811018;-45.120503652039325
1739209830.9811041;-25.826314394896357
1739209830.9811065;-32.816014438256545
1739209830.981109;-45.120503652039325
1739209830.9811113;-23.273589343863314
1739209830.981114;-24.151403521958727
1739209830.9811163;-32.816014438256545
1739209830.9811187;-38.13080360867914
1739209830.981121;-31.14110356531892
1739209830.9811237;-28.58837851428586
1739209830.981126;-38.13080360867914
1739209830.9811285;-31.141103565318915
1739209830.9811308;-26.991370085610736
1739209830.9811335;-31.141103565318915
1739209830.9811358;-38.13080360867914
1739209830.9811382;-38.13080360867914
1739209830.9811406;-22.264930561961563
1739209830.9811432;-23.50682362968953
1739209830.9811456;-31.141103565318915
1739209830.981148;-35.57807855764607
1739209830.9811504;-38.13080360867914
1739209830.9811528;-33.981070128970906
1739209830.9811554;-38.13080360867914
1739209830.9811578;-45.120503652039325
1739209830.9811602;-27.267205301931607
1739209830.9811625;-45.120503652039325
1739209830.9811652;-33.981070128970906
1739209830.9811676;-33.981070128970956
1739209830.98117;-28.588378514285886
1739209830.9811723;-28.992665084841942
1739209830.981175;-31.141103565318915
1739209830.9811773;-27.267205301931607
1739209830.9811797;-27.8777449560314
1739209830.981182;-26.991370085610736
1739209830.9811845;-28.58837851428586
1739209830.981187;-45.120503652039325
1739209830.9811895;-28.992665084841942
1739209830.9811919;-30.49652367304976
1739209830.9811943;-29.438486411369354
1739209830.9811969;-38.13080360867914
1739209830.9811993;-45.120503652039325
1739209830.9812016;-32.816014438256545
1739209830.981204;-32.816014438256545
1739209830.9812067;-31.141103565318915
1739209830.981209;-45.120503652039325
1739209830.9812114;-45.120503652039325
1739209830.9812138;-45.120503652039325
1739209830.9812162;-45.120503652039325
1739209830.9812188;-38.13080360867914
1739209830.9812212;-45.120503652039325
1739209830.9812236;-33.981070128970906
1739209830.981226;-28.58837851428586
1739209830.9812286;-38.13080360867914
1739209830.981231;-45.120503652039325
1739209830.9812334;-38.13080360867914
1739209830.9812357;-26.035653463252796
1739209830.9812384;-32.816014438256545
1739209830.9812407;-26.991370085610736
1739209830.9812431;-31.141103565318893
1739209830.9812455;-32.816014438256545
1739209830.981248;-35.57807855764607
1739209830.9812505;-26.991370085610736
1739209830.981253;-35.57807855764607
1739209830.9812553;-30.49652367304973
1739209830.9812577;-25.252786309376837
1739209830.9812603;-28.218542851754165
1739209830.9812627;-38.13080360867914
1739209830.981265;-45.120503652039325
1739209830.9812675;-38.13080360867914
1739209830.98127;-45.120503652039325
1739209830.9812725;-26.991370085610722
1739209830.9812748;-23.273589343863303
1739209830.9812772;-32.81601443825658
1739209830.9812799;-32.816014438256545
1739209830.9812822;-38.13080360867914
1739209830.9812846;-32.81601443825658
1739209830.981287;-28.58837851428586
1739209830.9812894;-28.992665084841967
1739209830.981292;-30.49652367304976
1739209830.9812944;-23.50682362968953
1739209830.9812968;-30.49652367304973
1739209830.9812992;-45.120503652039325
1739209830.9813018;-45.120503652039325
1739209830.9813042;-26.035653463252796
1739209830.9813066;-26.487275050834725
1739209830.981309;-45.120503652039325
1739209830.9813116;-28.992665084841942
1739209830.981314;-38.13080360867914
1739209830.9813163;-31.141103565318915
1739209830.9813187;-45.120503652039325
1739209830.981321;-35.57807855764607
1739209830.9813237;-45.120503652039325
1739209830.981326;-38.13080360867914
1739209830.9813285;-27.267205301931607
1739209830.9813309;-31.141103565318915
1739209830.9813335;-30.49652367304976
1739209830.9813359;-22.264930561961556
1739209830.9813383;-32.816014438256545
1739209830.9813406;-32.816014438256545
1739209830.9813433;-25.826314394896357
1739209830.9813457;-45.120503652039325
1739209830.981348;-32.816014438256545
1739209830.9813504;-45.120503652039325
1739209830.9813528;-30.49652367304973
1739209830.9813554;-35.57807855764607
1739209830.9813578;-38.13080360867914
1739209830.9813602;-29.438486411369333
1739209830.9813626;-38.13080360867914
1739209830.9813652;-38.13080360867914
1739209830.9813676;-35.57807855764607
1739209830.98137;-33.981070128970906
1739209830.9813724;-30.49652367304973
1739209830.981375;-30.49652367304973
1739209830.9813774;-38.13080360867914
1739209830.9813797;-38.13080360867914
1739209830.9813821;-33.981070128970906
1739209830.9813848;-38.13080360867914
1739209830.9813871;-31.141103565318915
1739209830.9813895;-38.13080360867914
1739209830.981392;-24.746238672633048
1739209830.9813943;-24.746238672633048
1739209830.981397;-31.141103565318943
1739209830.9813993;-38.13080360867914
1739209830.9814017;-28.21854285175415
1739209830.981404;-28.21854285175415
1739209830.9814067;-29.438486411369354
1739209830.981409;-31.141103565318943
1739209830.9814115;-31.14110356531892
1739209830.9814138;-38.13080360867914
1739209830.9814165;-27.877744956031417
1739209830.9814188;-27.267205301931607
1739209830.9814212;-30.49652367304973
1739209830.9814236;-31.141103565318893
1739209830.981426;-38.13080360867914
1739209830.9814284;-29.438486411369333
1739209830.9814308;-28.992665084841942
1739209830.9814332;-45.120503652039325
1739209830.9814355;-32.816014438256545
1739209830.981438;-30.49652367304973
1739209830.9814403;-38.13080360867914
1739209830.9814427;-33.981070128970906
1739209830.981445;-45.120503652039325
1739209830.9814475;-38.13080360867914
1739209830.9814498;-38.13080360867914
1739209830.9814522;-45.120503652039325
1739209830.9814546;-32.816014438256545
1739209830.981457;-33.981070128970906
1739209830.9814594;-35.57807855764607
1739209830.9814618;-38.13080360867914
1739209830.9814641;-45.120503652039325
1739209830.9814665;-38.13080360867914
1739209830.981469;-38.13080360867914
1739209830.9814713;-35.57807855764607
1739209830.9814737;-45.120503652039325
1739209830.981476;-33.981070128970906
1739209830.9814785;-31.141103565318915
1739209830.9814808;-45.120503652039325
1739209830.981483;-33.981070128970906
1739209830.9814854;-38.13080360867914
1739209830.9814878;-38.13080360867914
1739209830.9814901;-45.120503652039325
1739209830.9814925;-45.120503652039325
1739209830.981495;-38.13080360867914
1739209830.9814973;-38.13080360867914
1739209830.9814997;-38.13080360867914
1739209830.981502;-33.981070128970906
1739209830.9815044;-38.13080360867914
1739209830.9815068;-38.13080360867914
1739209830.9815092;-45.120503652039325
1739209830.9815116;-45.120503652039325
1739209830.981514;-35.57807855764607
1739209830.9815164;-38.13080360867914
1739209830.9815187;-45.120503652039325
1739209830.9815211;-38.13080360867914
1739209830.9815235;-38.13080360867914
1739209830.981526;-45.120503652039325
1739209830.9815283;-45.120503652039325
1739209830.9815307;-38.13080360867914
1739209830.981533;-45.120503652039325
1739209830.9815354;-38.13080360867914
1739209830.9815378;-45.120503652039325
1739209830.9815402;-32.816014438256545
1739209830.9815426;-38.13080360867914
1739209830.981545;-38.13080360867914
1739209830.9815474;-45.120503652039325
1739209830.9815497;-45.120503652039325
1739209830.9815521;-45.120503652039325
1739209830.9815545;-45.120503652039325
1739209830.981557;-45.120503652039325
1739209830.9815593;-38.13080360867914
1739209830.9815617;-45.120503652039325
1739209830.981564;-45.120503652039325
1739209830.9815664;-38.13080360867914
1739209830.9815688;-45.120503652039325
1739209830.9815712;-38.13080360867914
1739209830.9815736;-26.487275050834715
1739209830.981576;-35.57807855764607
1739209830.9815784;-45.120503652039325
1739209830.9815807;-45.120503652039325
1739209830.981583;-32.816014438256545
1739209830.9815855;-38.13080360867914
1739209830.981588;-45.120503652039325
1739209830.9815903;-45.120503652039325
1739209830.9815927;-45.120503652039325
1739209830.981595;-45.120503652039325
1739209830.9815974;-45.120503652039325
1739209830.9815998;-45.120503652039325
1739209830.9816022;-45.120503652039325
1739209830.9816043;-33.981070128970906
1739209830.9816067;-45.120503652039325
1739209830.981609;-38.13080360867914
1739209830.9816115;-30.49652367304973
1739209830.9816139;-35.57807855764607
1739209830.9816163;-45.120503652039325
1739209830.9816186;-33.981070128970906
1739209830.981621;-45.120503652039325
1739209830.9816234;-45.120503652039325
1739209830.9816258;-35.57807855764607
1739209830.9816282;-38.13080360867914
1739209830.9816306;-38.13080360867914
1739209830.981633;-38.13080360867914
1739209830.9816353;-45.120503652039325
1739209830.9816377;-33.981070128970906
1739209830.98164;-35.57807855764607
1739209830.9816425;-38.13080360867914
1739209830.9816449;-32.816014438256545
1739209830.9816473;-35.57807855764607
1739209830.9816496;-45.120503652039325
1739209830.981652;-45.120503652039325
1739209830.9816544;-45.120503652039325
1739209830.9816568;-45.120503652039325
1739209830.9816592;-45.120503652039325
1739209830.9816616;-38.13080360867914
1739209830.981664;-45.120503652039325
1739209830.9816663;-45.120503652039325
1739209830.9816687;-38.13080360867914
1739209830.981671;-38.13080360867914
1739209830.9816735;-45.120503652039325
1739209830.9816759;-45.120503652039325
1739209830.9816782;-45.120503652039325
1739209830.9816806;-45.120503652039325
1739209830.981683;-45.120503652039325
1739209830.9816854;-45.120503652039325
1739209830.9816878;-45.120503652039325
1739209830.9816902;-45.120503652039325
1739209830.9816926;-38.13080360867914
1739209830.981695;-38.13080360867914
1739209830.9816973;-35.57807855764607
1739209830.9816997;-38.13080360867914
1739209830.981702;-45.120503652039325
1739209830.9817045;-45.120503652039325
1739209830.9817069;-38.13080360867914
1739209830.9817092;-32.816014438256545
