CAN Message; 0x1b8:0300d487d9f452ac
1739209861.864972;-35.57807855764607
1739209861.8649764;-38.13080360867914
1739209861.864981;-45.120503652039325
1739209861.8649852;-45.120503652039325
1739209861.8649895;-45.120503652039325
1739209861.8649938;-45.120503652039325
1739209861.864998;-35.57807855764607
1739209861.8650024;-45.120503652039325
1739209861.8650067;-38.13080360867914
1739209861.865011;-45.120503652039325
1739209861.8650155;-32.816014438256545
1739209861.8650198;-32.816014438256545
1739209861.865024;-38.13080360867914
1739209861.8650284;-38.13080360867914
1739209861.8650327;-38.13080360867914
1739209861.865037;-38.13080360867914
1739209861.8650413;-38.13080360867914
1739209861.8650458;-33.981070128970906
1739209861.86505;-45.120503652039325
1739209861.8650544;-38.13080360867914
1739209861.8650587;-38.13080360867914
1739209861.865063;-38.13080360867914
1739209861.8650672;-45.120503652039325
1739209861.8650715;-38.13080360867914
1739209861.8650758;-45.120503652039325
1739209861.8650804;-45.120503652039325
1739209861.8650846;-45.120503652039325
1739209861.865089;-38.13080360867914
1739209861.8650932;-35.57807855764607
1739209861.8650975;-35.57807855764607
1739209861.8651018;-38.13080360867914
1739209861.865106;-45.120503652039325
1739209861.8651106;-45.120503652039325
1739209861.865115;-38.13080360867914
1739209861.8651192;-38.13080360867914
1739209861.8651235;-33.981070128970906
1739209861.8651278;-45.120503652039325
1739209861.865132;-45.120503652039325
1739209861.8651364;-38.13080360867914
1739209861.865141;-38.13080360867914
1739209861.8651452;-45.120503652039325
1739209861.8651495;-33.981070128970906
1739209861.8651538;-33.981070128970906
1739209861.865158;-33.981070128970906
1739209861.8651624;-45.120503652039325
1739209861.8651667;-38.13080360867914
1739209861.865171;-35.57807855764607
1739209861.8651755;-35.57807855764607
1739209861.8651798;-32.816014438256545
1739209861.865184;-38.13080360867914
1739209861.8651884;-38.13080360867914
1739209861.8651927;-35.57807855764607
1739209861.865197;-33.981070128970906
1739209861.8652012;-45.120503652039325
1739209861.8652058;-45.120503652039325
1739209861.86521;-38.13080360867914
1739209861.8652143;-45.120503652039325
1739209861.8652186;-45.120503652039325
1739209861.865223;-32.816014438256545
1739209861.8652272;-38.13080360867914
1739209861.8652315;-38.13080360867914
1739209861.8652358;-38.13080360867914
1739209861.8652403;-38.13080360867914
1739209861.8652446;-38.13080360867914
1739209861.865249;-45.120503652039325
1739209861.8652532;-38.13080360867914
1739209861.8652575;-45.120503652039325
1739209861.8652618;-38.13080360867914
1739209861.865266;-38.13080360867914
1739209861.8652706;-45.120503652039325
1739209861.865275;-45.120503652039325
1739209861.8652792;-33.981070128970906
1739209861.8652835;-25.62660358559016
1739209861.8652878;-38.13080360867914
1739209861.865292;-45.120503652039325
1739209861.8652964;-38.13080360867914
1739209861.865301;-38.13080360867914
1739209861.8653052;-45.120503652039325
1739209861.8653095;-32.816014438256545
1739209861.8653138;-38.13080360867914
1739209861.865318;-38.13080360867914
1739209861.8653224;-38.13080360867914
1739209861.8653266;-38.13080360867914
1739209861.865331;-45.120503652039325
1739209861.8653355;-45.120503652039325
1739209861.8653398;-38.13080360867914
1739209861.865344;-38.13080360867914
1739209861.8653483;-45.120503652039325
1739209861.8653526;-45.120503652039325
1739209861.865357;-38.13080360867914
1739209861.8653612;-45.120503652039325
1739209861.8653657;-33.981070128970906
1739209861.86537;-45.120503652039325
1739209861.8653743;-33.981070128970906
1739209861.8653786;-45.120503652039325
1739209861.865383;-38.13080360867914
1739209861.8653872;-27.8777449560314
1739209861.8653915;-35.57807855764607
1739209861.8653958;-38.13080360867914
1739209861.8654003;-35.57807855764607
1739209861.8654046;-38.13080360867914
1739209861.865409;-45.120503652039325
1739209861.8654132;-35.57807855764607
1739209861.8654175;-35.57807855764607
1739209861.8654218;-45.120503652039325
1739209861.865426;-45.120503652039325
1739209861.8654306;-38.13080360867914
1739209861.865435;-38.13080360867914
1739209861.8654392;-32.816014438256545
1739209861.8654435;-38.13080360867914
1739209861.8654478;-38.13080360867914
1739209861.865452;-45.120503652039325
1739209861.8654563;-45.120503652039325
1739209861.8654606;-38.13080360867914
1739209861.8654652;-45.120503652039325
1739209861.8654695;-45.120503652039325
1739209861.8654737;-45.120503652039325
1739209861.865478;-33.981070128970906
1739209861.8654823;-38.13080360867914
1739209861.8654866;-38.13080360867914
1739209861.865491;-38.13080360867914
1739209861.8654954;-38.13080360867914
1739209861.8654997;-38.13080360867914
1739209861.865504;-45.120503652039325
1739209861.8655083;-45.120503652039325
1739209861.8655126;-45.120503652039325
1739209861.865517;-35.57807855764607
1739209861.8655212;-33.981070128970906
1739209861.8655257;-45.120503652039325
1739209861.86553;-38.13080360867914
1739209861.8655343;-35.57807855764607
1739209861.8655386;-45.120503652039325
1739209861.865543;-35.57807855764607
1739209861.8655472;-38.13080360867914
1739209861.8655515;-45.120503652039325
1739209861.8655558;-33.981070128970906
1739209861.8655603;-35.57807855764607
1739209861.8655646;-31.141103565318915
1739209861.8655689;-38.13080360867914
1739209861.8655732;-38.13080360867914
1739209861.8655775;-45.120503652039325
1739209861.8655818;-33.981070128970906
1739209861.865586;-45.120503652039325
1739209861.8655906;-45.120503652039325
1739209861.8655949;-38.13080360867914
1739209861.8655992;-38.13080360867914
1739209861.8656034;-45.120503652039325
1739209861.8656077;-45.120503652039325
1739209861.865612;-45.120503652039325
1739209861.8656163;-45.120503652039325
1739209861.8656206;-35.57807855764607
1739209861.8656251;-35.57807855764607
1739209861.8656294;-45.120503652039325
1739209861.8656337;-38.13080360867914
1739209861.865638;-38.13080360867914
1739209861.8656423;-45.120503652039325
1739209861.8656466;-32.816014438256545
1739209861.865651;-38.13080360867914
1739209861.8656554;-45.120503652039325
1739209861.8656597;-38.13080360867914
1739209861.865664;-38.13080360867914
1739209861.8656683;-33.981070128970906
1739209861.8656726;-35.57807855764607
1739209861.8656769;-45.120503652039325
1739209861.8656812;-38.13080360867914
1739209861.8656855;-33.981070128970906
1739209861.86569;-45.120503652039325
1739209861.8656943;-38.13080360867914
1739209861.8656986;-38.13080360867914
1739209861.8657029;-31.14110356531892
1739209861.8657072;-38.13080360867914
1739209861.8657115;-38.13080360867914
1739209861.8657157;-33.981070128970906
1739209861.8657203;-45.120503652039325
1739209861.8657246;-45.120503652039325
1739209861.8657289;-45.120503652039325
1739209861.8657331;-38.13080360867914
1739209861.8657374;-27.267205301931607
1739209861.8657417;-45.120503652039325
1739209861.865746;-38.13080360867914
1739209861.8657506;-38.13080360867914
1739209861.8657548;-38.13080360867914
1739209861.8657591;-38.13080360867914
1739209861.8657634;-33.981070128970906
1739209861.8657677;-45.120503652039325
1739209861.865772;-38.13080360867914
1739209861.8657763;-35.57807855764607
1739209861.8657806;-31.141103565318915
1739209861.8657851;-45.120503652039325
1739209861.8657894;-38.13080360867914
1739209861.8657937;-35.57807855764607
1739209861.865798;-33.981070128970906
1739209861.8658023;-38.13080360867914
1739209861.8658066;-38.13080360867914
1739209861.8658109;-38.13080360867914
1739209861.8658154;-45.120503652039325
1739209861.8658197;-45.120503652039325
1739209861.865824;-38.13080360867914
1739209861.8658283;-45.120503652039325
1739209861.8658326;-45.120503652039325
1739209861.8658369;-33.981070128970906
1739209861.8658412;-30.49652367304973
1739209861.8658454;-38.13080360867914
1739209861.86585;-35.57807855764607
1739209861.8658543;-45.120503652039325
1739209861.8658586;-38.13080360867914
1739209861.8658628;-38.13080360867914
1739209861.8658671;-45.120503652039325
1739209861.8658714;-33.981070128970906
1739209861.8658757;-30.49652367304973
1739209861.8658803;-32.816014438256545
1739209861.8658845;-32.816014438256545
1739209861.8658888;-38.13080360867914
1739209861.8658931;-38.13080360867914
1739209861.8658974;-38.13080360867914
1739209861.8659017;-45.120503652039325
1739209861.865906;-45.120503652039325
1739209861.8659105;-38.13080360867914
1739209861.8659148;-35.57807855764607
1739209861.865919;-38.13080360867914
1739209861.8659234;-45.120503652039325
1739209861.8659277;-33.981070128970906
1739209861.865932;-45.120503652039325
1739209861.8659363;-45.120503652039325
1739209861.8659406;-45.120503652039325
1739209861.865945;-45.120503652039325
1739209861.8659494;-38.13080360867914
1739209861.8659537;-38.13080360867914
1739209861.865958;-45.120503652039325
1739209861.8659623;-33.981070128970906
1739209861.8659666;-38.13080360867914
1739209861.8659708;-38.13080360867914
1739209861.8659754;-38.13080360867914
1739209861.8659797;-38.13080360867914
1739209861.865984;-38.13080360867914
1739209861.8659883;-45.120503652039325
1739209861.8659925;-45.120503652039325
1739209861.8659968;-38.13080360867914
1739209861.8660011;-45.120503652039325
1739209861.8660054;-38.13080360867914
1739209861.86601;-38.13080360867914
1739209861.8660142;-45.120503652039325
1739209861.8660185;-38.13080360867914
1739209861.8660228;-45.120503652039325
1739209861.866027;-45.120503652039325
1739209861.8660314;-38.13080360867914
1739209861.8660357;-38.13080360867914
1739209861.8660402;-33.981070128970906
1739209861.8660445;-45.120503652039325
1739209861.8660488;-38.13080360867914
1739209861.866053;-38.13080360867914
1739209861.8660574;-45.120503652039325
1739209861.8660617;-45.120503652039325
1739209861.866066;-45.120503652039325
1739209861.8660703;-35.57807855764607
1739209861.8660748;-38.13080360867914
1739209861.866079;-45.120503652039325
1739209861.8660834;-38.13080360867914
1739209861.8660877;-45.120503652039325
1739209861.866092;-38.13080360867914
1739209861.8660963;-45.120503652039325
1739209861.8661005;-45.120503652039325
1739209861.866105;-45.120503652039325
1739209861.8661094;-38.13080360867914
1739209861.8661137;-38.13080360867914
1739209861.866118;-45.120503652039325
1739209861.8661222;-32.816014438256545
1739209861.8661265;-45.120503652039325
1739209861.8661308;-38.13080360867914
1739209861.8661354;-38.13080360867914
1739209861.8661397;-31.141103565318893
1739209861.866144;-35.57807855764607
1739209861.8661482;-38.13080360867914
1739209861.8661525;-45.120503652039325
1739209861.8661568;-45.120503652039325
1739209861.866161;-45.120503652039325
1739209861.8661654;-45.120503652039325
1739209861.86617;-45.120503652039325
1739209861.8661742;-38.13080360867914
1739209861.8661785;-33.981070128970906
1739209861.8661828;-45.120503652039325
1739209861.866187;-45.120503652039325
1739209861.8661914;-45.120503652039325
1739209861.8661957;-45.120503652039325
1739209861.8662002;-45.120503652039325
1739209861.8662045;-45.120503652039325
1739209861.8662088;-38.13080360867914
1739209861.866213;-45.120503652039325
1739209861.8662174;-38.13080360867914
1739209861.8662217;-38.13080360867914
1739209861.866226;-31.141103565318893
1739209861.8662302;-35.57807855764607
1739209861.8662348;-45.120503652039325
1739209861.866239;-45.120503652039325
1739209861.8662434;-38.13080360867914
1739209861.8662477;-38.13080360867914
1739209861.866252;-45.120503652039325
1739209861.8662562;-45.120503652039325
1739209861.8662605;-45.120503652039325
1739209861.866265;-45.120503652039325
1739209861.8662694;-35.57807855764607
1739209861.8662736;-35.57807855764607
1739209861.866278;-38.13080360867914
1739209861.8662822;-45.120503652039325
1739209861.8662865;-35.57807855764607
1739209861.8662908;-45.120503652039325
1739209861.866295;-32.816014438256545
1739209861.8662996;-32.816014438256545
1739209861.866304;-38.13080360867914
1739209861.8663082;-35.57807855764607
1739209861.8663125;-31.141103565318893
1739209861.8663168;-33.981070128970906
1739209861.866321;-45.120503652039325
1739209861.8663254;-38.13080360867914
1739209861.86633;-45.120503652039325
1739209861.8663342;-45.120503652039325
1739209861.8663385;-45.120503652039325
1739209861.8663428;-45.120503652039325
1739209861.866347;-45.120503652039325
1739209861.8663514;-45.120503652039325
1739209861.8663557;-38.13080360867914
1739209861.8663602;-38.13080360867914
1739209861.8663645;-45.120503652039325
1739209861.8663688;-38.13080360867914
1739209861.866373;-35.57807855764607
1739209861.8663774;-38.13080360867914
1739209861.8663816;-45.120503652039325
1739209861.866386;-45.120503652039325
1739209861.8663902;-35.57807855764607
1739209861.8663948;-45.120503652039325
1739209861.866399;-30.49652367304973
1739209861.8664033;-28.58837851428586
1739209861.8664076;-45.120503652039325
1739209861.866412;-45.120503652039325
1739209861.8664162;-38.13080360867914
1739209861.8664205;-38.13080360867914
1739209861.866425;-45.120503652039325
1739209861.8664293;-45.120503652039325
1739209861.8664336;-45.120503652039325
1739209861.866438;-45.120503652039325
1739209861.8664422;-38.13080360867914
1739209861.8664465;-38.13080360867914
1739209861.8664508;-38.13080360867914
1739209861.866455;-33.981070128970906
1739209861.8664596;-45.120503652039325
1739209861.866464;-45.120503652039325
1739209861.8664682;-45.120503652039325
1739209861.8664725;-45.120503652039325
1739209861.8664768;-38.13080360867914
1739209861.866481;-38.13080360867914
1739209861.8664854;-38.13080360867914
1739209861.86649;-45.120503652039325
1739209861.8664942;-38.13080360867914
1739209861.8664985;-45.120503652039325
1739209861.8665028;-45.120503652039325
1739209861.866507;-35.57807855764607
1739209861.8665113;-38.13080360867914
1739209861.8665156;-38.13080360867914
1739209861.8665202;-38.13080360867914
1739209861.8665245;-38.13080360867914
1739209861.8665287;-38.13080360867914
1739209861.866533;-38.13080360867914
1739209861.8665373;-38.13080360867914
1739209861.8665416;-45.120503652039325
1739209861.866546;-45.120503652039325
1739209861.8665502;-45.120503652039325
1739209861.8665547;-45.120503652039325
1739209861.866559;-33.981070128970906
1739209861.8665633;-45.120503652039325
1739209861.8665676;-45.120503652039325
1739209861.866572;-38.13080360867914
1739209861.8665762;-38.13080360867914
1739209861.8665805;-45.120503652039325
1739209861.866585;-45.120503652039325
1739209861.8665893;-45.120503652039325
1739209861.8665936;-45.120503652039325
1739209861.866598;-38.13080360867914
1739209861.8666022;-33.981070128970906
1739209861.8666065;-45.120503652039325
1739209861.8666108;-38.13080360867914
1739209861.866615;-38.13080360867914
1739209861.8666196;-38.13080360867914
1739209861.8666239;-45.120503652039325
1739209861.8666282;-38.13080360867914
1739209861.8666325;-33.981070128970906
1739209861.8666368;-38.13080360867914
1739209861.866641;-45.120503652039325
1739209861.8666453;-38.13080360867914
1739209861.8666499;-38.13080360867914
1739209861.8666542;-35.57807855764607
1739209861.8666584;-38.13080360867914
1739209861.8666627;-38.13080360867914
1739209861.866667;-38.13080360867914
1739209861.8666713;-45.120503652039325
1739209861.8666756;-45.120503652039325
1739209861.86668;-45.120503652039325
1739209861.8666844;-38.13080360867914
1739209861.8666887;-38.13080360867914
1739209861.866693;-35.57807855764607
1739209861.8666973;-38.13080360867914
1739209861.8667016;-45.120503652039325
1739209861.866706;-45.120503652039325
1739209861.8667102;-38.13080360867914
1739209861.8667147;-32.816014438256545
1739209861.866719;-38.13080360867914
1739209861.8667233;-45.120503652039325
1739209861.8667276;-38.13080360867914
1739209861.866732;-45.120503652039325
1739209861.8667362;-38.13080360867914
1739209861.8667405;-38.13080360867914
1739209861.866745;-38.13080360867914
1739209861.8667493;-45.120503652039325
1739209861.8667536;-38.13080360867914
1739209861.8667579;-38.13080360867914
1739209861.8667622;-45.120503652039325
1739209861.8667665;-45.120503652039325
1739209861.8667707;-38.13080360867914
1739209861.866775;-38.13080360867914
1739209861.8667796;-45.120503652039325
1739209861.8667839;-31.141103565318915
1739209861.8667881;-28.992665084841942
1739209861.8667924;-45.120503652039325
1739209861.8667967;-45.120503652039325
1739209861.866801;-38.13080360867914
1739209861.8668053;-38.13080360867914
1739209861.8668098;-45.120503652039325
1739209861.8668141;-38.13080360867914
1739209861.8668184;-33.981070128970906
1739209861.8668227;-38.13080360867914
1739209861.866827;-45.120503652039325
1739209861.8668313;-35.57807855764607
1739209861.8668356;-38.13080360867914
1739209861.86684;-45.120503652039325
1739209861.8668444;-38.13080360867914
1739209861.8668487;-35.57807855764607
1739209861.866853;-38.13080360867914
1739209861.8668573;-45.120503652039325
1739209861.8668616;-45.120503652039325
1739209861.8668659;-38.13080360867914
1739209861.8668702;-38.13080360867914
1739209861.8668747;-38.13080360867914
1739209861.866879;-35.57807855764607
1739209861.8668833;-45.120503652039325
1739209861.8668876;-33.981070128970906
1739209861.8668919;-26.991370085610722
1739209861.8668962;-45.120503652039325
1739209861.8669004;-45.120503652039325
1739209861.8669047;-35.57807855764607
1739209861.8669093;-38.13080360867914
1739209861.8669136;-38.13080360867914
1739209861.8669178;-38.13080360867914
1739209861.8669221;-45.120503652039325
1739209861.8669264;-33.981070128970956
1739209861.8669307;-45.120503652039325
1739209861.866935;-45.120503652039325
1739209861.8669395;-45.120503652039325
1739209861.8669438;-38.13080360867914
1739209861.8669481;-38.13080360867914
1739209861.8669524;-38.13080360867914
1739209861.8669567;-38.13080360867914
1739209861.866961;-30.49652367304973
1739209861.8669653;-38.13080360867914
1739209861.8669698;-38.13080360867914
1739209861.866974;-45.120503652039325
1739209861.8669784;-45.120503652039325
1739209861.8669827;-38.13080360867914
1739209861.866987;-45.120503652039325
1739209861.8669913;-45.120503652039325
1739209861.8669956;-45.120503652039325
1739209861.8669999;-45.120503652039325
1739209861.8670044;-38.13080360867914
1739209861.8670087;-45.120503652039325
1739209861.867013;-35.57807855764607
1739209861.8670173;-38.13080360867914
1739209861.8670216;-45.120503652039325
1739209861.8670259;-45.120503652039325
1739209861.8670301;-38.13080360867914
1739209861.8670347;-38.13080360867914
1739209861.867039;-38.13080360867914
1739209861.8670433;-45.120503652039325
1739209861.8670475;-38.13080360867914
1739209861.8670518;-33.981070128970906
1739209861.8670561;-45.120503652039325
1739209861.8670604;-45.120503652039325
1739209861.8670647;-35.57807855764607
1739209861.8670692;-45.120503652039325
1739209861.8670735;-45.120503652039325
1739209861.8670778;-33.981070128970906
1739209861.867082;-35.57807855764607
1739209861.8670864;-38.13080360867914
1739209861.8670907;-38.13080360867914
1739209861.867095;-45.120503652039325
1739209861.8670995;-45.120503652039325
1739209861.8671038;-38.13080360867914
1739209861.867108;-38.13080360867914
1739209861.8671124;-45.120503652039325
1739209861.8671167;-38.13080360867914
1739209861.867121;-45.120503652039325
1739209861.8671253;-38.13080360867914
1739209861.8671298;-38.13080360867914
1739209861.867134;-38.13080360867914
1739209861.8671384;-38.13080360867914
1739209861.8671427;-45.120503652039325
1739209861.867147;-45.120503652039325
1739209861.8671513;-45.120503652039325
1739209861.8671556;-45.120503652039325
1739209861.8671598;-45.120503652039325
1739209861.8671644;-38.13080360867914
1739209861.8671687;-35.57807855764607
1739209861.867173;-45.120503652039325
1739209861.8671772;-45.120503652039325
1739209861.8671815;-38.13080360867914
1739209861.8671858;-38.13080360867914
1739209861.8671901;-38.13080360867914
1739209861.8671947;-45.120503652039325
1739209861.867199;-45.120503652039325
1739209861.8672032;-45.120503652039325
1739209861.8672075;-38.13080360867914
1739209861.8672118;-35.57807855764607
1739209861.867216;-38.13080360867914
1739209861.8672204;-35.57807855764607
1739209861.8672247;-35.57807855764607
1739209861.8672292;-38.13080360867914
1739209861.8672335;-45.120503652039325
1739209861.8672378;-45.120503652039325
1739209861.867242;-45.120503652039325
1739209861.8672464;-35.57807855764607
1739209861.8672507;-38.13080360867914
1739209861.867255;-45.120503652039325
1739209861.8672595;-38.13080360867914
1739209861.8672638;-35.57807855764607
1739209861.867268;-38.13080360867914
1739209861.8672724;-38.13080360867914
1739209861.8672767;-38.13080360867914
1739209861.867281;-45.120503652039325
1739209861.8672853;-45.120503652039325
1739209861.8672895;-38.13080360867914
1739209861.867294;-38.13080360867914
1739209861.8672984;-38.13080360867914
1739209861.8673027;-38.13080360867914
1739209861.867307;-35.57807855764607
1739209861.8673112;-27.267205301931607
1739209861.8673155;-45.120503652039325
1739209861.8673198;-38.13080360867914
1739209861.8673244;-45.120503652039325
1739209861.8673286;-38.13080360867914
1739209861.867333;-38.13080360867914
1739209861.8673372;-38.13080360867914
1739209861.8673415;-45.120503652039325
1739209861.8673458;-38.13080360867914
1739209861.86735;-45.120503652039325
1739209861.8673546;-38.13080360867914
1739209861.867359;-45.120503652039325
1739209861.8673632;-45.120503652039325
1739209861.8673675;-45.120503652039325
1739209861.8673718;-45.120503652039325
1739209861.867376;-38.13080360867914
1739209861.8673804;-31.141103565318915
1739209861.8673847;-38.13080360867914
1739209861.8673892;-38.13080360867914
1739209861.8673935;-38.13080360867914
1739209861.8673978;-38.13080360867914
1739209861.867402;-38.13080360867914
1739209861.8674064;-45.120503652039325
1739209861.8674107;-45.120503652039325
1739209861.867415;-31.141103565318915
1739209861.8674195;-38.13080360867914
1739209861.8674238;-45.120503652039325
1739209861.867428;-38.13080360867914
1739209861.8674324;-38.13080360867914
1739209861.8674366;-45.120503652039325
1739209861.867441;-45.120503652039325
1739209861.8674452;-35.57807855764607
1739209861.8674495;-45.120503652039325
1739209861.867454;-33.981070128970906
1739209861.8674583;-31.141103565318943
1739209861.8674626;-28.992665084841967
1739209861.867467;-33.981070128970906
1739209861.8674712;-38.13080360867914
1739209861.8674755;-33.981070128970956
1739209861.8674798;-31.141103565318915
1739209861.8674843;-28.992665084841942
1739209861.8674886;-45.120503652039325
1739209861.867493;-33.981070128970906
1739209861.8674972;-38.13080360867914
1739209861.8675015;-32.81601443825658
1739209861.8675058;-32.816014438256545
1739209861.86751;-24.151403521958727
1739209861.8675146;-26.03565346325281
1739209861.867519;-33.981070128970956
1739209861.8675232;-45.120503652039325
1739209861.8675275;-31.141103565318943
1739209861.8675318;-28.58837851428586
1739209861.867536;-28.58837851428586
1739209861.8675404;-38.13080360867914
1739209861.8675447;-38.13080360867914
1739209861.8675492;-45.120503652039325
1739209861.8675535;-38.13080360867914
1739209861.8675578;-45.120503652039325
1739209861.867562;-31.14110356531892
1739209861.8675663;-22.84163660590255
1739209861.8675706;-31.141103565318915
1739209861.867575;-38.13080360867914
1739209861.8675795;-45.120503652039325
1739209861.8675838;-33.981070128970906
1739209861.867588;-31.141103565318915
1739209861.8675923;-45.120503652039325
1739209861.8675966;-33.981070128970906
1739209861.867601;-45.120503652039325
1739209861.8676052;-38.13080360867914
1739209861.8676095;-32.816014438256545
1739209861.867614;-45.120503652039325
1739209861.8676183;-27.267205301931607
1739209861.8676226;-27.267205301931607
1739209861.867627;-27.8777449560314
1739209861.8676312;-24.74623867263306
1739209861.8676355;-30.49652367304973
1739209861.8676398;-31.141103565318915
1739209861.8676443;-45.120503652039325
1739209861.8676486;-35.57807855764607
1739209861.867653;-31.141103565318893
1739209861.8676572;-30.49652367304973
1739209861.8676615;-45.120503652039325
1739209861.8676658;-29.438486411369333
1739209861.86767;-25.826314394896354
1739209861.8676744;-26.991370085610722
1739209861.8676789;-31.141103565318943
1739209861.8676832;-45.120503652039325
1739209861.8676875;-31.141103565318915
1739209861.8676918;-33.981070128970906
1739209861.867696;-45.120503652039325
1739209861.8677003;-32.816014438256545
1739209861.8677046;-38.13080360867914
1739209861.8677092;-33.981070128970906
1739209861.8677135;-38.13080360867914
1739209861.8677177;-45.120503652039325
1739209861.867722;-25.826314394896354
1739209861.8677263;-25.25278630937684
1739209861.8677306;-45.120503652039325
1739209861.867735;-31.141103565318893
1739209861.8677394;-25.826314394896354
1739209861.8677437;-32.816014438256545
1739209861.867748;-38.13080360867914
1739209861.8677523;-31.141103565318915
1739209861.8677566;-45.120503652039325
1739209861.867761;-45.120503652039325
1739209861.8677652;-33.981070128970956
1739209861.8677695;-45.120503652039325
1739209861.867774;-31.141103565318943
1739209861.8677783;-23.38864096791655
1739209861.8677826;-25.62660358559016
1739209861.867787;-38.13080360867914
1739209861.8677912;-26.035653463252796
1739209861.8677955;-32.816014438256545
1739209861.8677998;-31.141103565318893
1739209861.8678043;-28.21854285175415
1739209861.8678086;-33.981070128970906
1739209861.8678129;-28.992665084841942
1739209861.8678172;-45.120503652039325
1739209861.8678215;-45.120503652039325
1739209861.8678257;-28.992665084841942
1739209861.86783;-23.16150712794695
1739209861.8678343;-25.62660358559016
1739209861.8678389;-33.981070128970956
1739209861.8678432;-35.57807855764607
1739209861.8678474;-31.141103565318915
1739209861.8678517;-35.57807855764607
1739209861.867856;-33.981070128970906
1739209861.8678603;-33.981070128970906
1739209861.8678646;-33.981070128970906
1739209861.8678691;-32.816014438256545
1739209861.8678734;-27.267205301931607
1739209861.8678777;-45.120503652039325
1739209861.867882;-29.438486411369347
1739209861.8678863;-22.84163660590255
1739209861.8678906;-33.981070128970906
1739209861.867895;-31.141103565318915
1739209861.8678992;-28.58837851428586
1739209861.8679037;-32.816014438256545
1739209861.867908;-38.13080360867914
1739209861.8679123;-45.120503652039325
1739209861.8679166;-45.120503652039325
1739209861.8679209;-45.120503652039325
1739209861.8679252;-45.120503652039325
1739209861.8679295;-45.120503652039325
1739209861.867934;-38.13080360867914
1739209861.8679383;-38.13080360867914
1739209861.8679426;-45.120503652039325
1739209861.8679469;-32.816014438256545
1739209861.8679512;-38.13080360867914
1739209861.8679554;-38.13080360867914
1739209861.8679597;-38.13080360867914
1739209861.8679643;-35.57807855764607
1739209861.8679686;-38.13080360867914
1739209861.8679729;-32.816014438256545
1739209861.8679771;-28.58837851428586
1739209861.8679814;-45.120503652039325
1739209861.8679857;-33.981070128970906
1739209861.86799;-38.13080360867914
1739209861.8679943;-38.13080360867914
1739209861.8679988;-45.120503652039325
1739209861.8680031;-45.120503652039325
1739209861.8680074;-45.120503652039325
1739209861.8680117;-45.120503652039325
1739209861.868022;-45.120503652039325
1739209861.868032;-38.13080360867914
1739209861.8680422;-38.13080360867914
1739209861.8680522;-33.981070128970906
1739209861.8680625;-38.13080360867914
1739209861.8680725;-38.13080360867914
1739209861.8680828;-35.57807855764607
1739209861.8680928;-38.13080360867914
1739209861.868103;-45.120503652039325
1739209861.868113;-45.120503652039325
1739209861.8681233;-45.120503652039325
1739209861.8681335;-45.120503652039325
1739209861.8681436;-35.57807855764607
1739209861.8681538;-38.13080360867914
1739209861.8681638;-45.120503652039325
1739209861.868174;-38.13080360867914
1739209861.868184;-38.13080360867914
1739209861.8681943;-35.57807855764607
1739209861.8682044;-32.816014438256545
1739209861.8682146;-33.981070128970906
1739209861.8682246;-38.13080360867914
1739209861.8682349;-38.13080360867914
1739209861.8682451;-45.120503652039325
1739209861.8682551;-45.120503652039325
1739209861.8682654;-38.13080360867914
1739209861.8682754;-45.120503652039325
1739209861.8682857;-32.816014438256545
1739209861.8682957;-45.120503652039325
1739209861.868306;-45.120503652039325
1739209861.868316;-45.120503652039325
1739209861.8683262;-45.120503652039325
1739209861.8683362;-45.120503652039325
1739209861.8683465;-45.120503652039325
1739209861.8683565;-45.120503652039325
1739209861.8683667;-38.13080360867914
1739209861.868377;-33.981070128970906
1739209861.868387;-45.120503652039325
1739209861.8683972;-38.13080360867914
1739209861.8684072;-38.13080360867914
1739209861.8684175;-45.120503652039325
1739209861.8684275;-45.120503652039325
1739209861.8684378;-45.120503652039325
1739209861.8684478;-38.13080360867914
1739209861.868458;-31.141103565318915
1739209861.868468;-35.57807855764607
1739209861.8684783;-38.13080360867914
1739209861.8684886;-35.57807855764607
1739209861.8684986;-38.13080360867914
1739209861.8685088;-45.120503652039325
1739209861.8685188;-45.120503652039325
1739209861.868529;-45.120503652039325
1739209861.868539;-45.120503652039325
1739209861.8685493;-45.120503652039325
1739209861.8685594;-38.13080360867914
1739209861.8685696;-38.13080360867914
1739209861.8685796;-33.981070128970906
1739209861.8685899;-38.13080360867914
1739209861.8686001;-45.120503652039325
1739209861.8686101;-35.57807855764607
1739209861.8686204;-33.981070128970906
1739209861.8686304;-35.57807855764607
1739209861.8686407;-27.877744956031414
1739209861.8686507;-45.120503652039325
1739209861.868661;-32.816014438256545
1739209861.868671;-38.13080360867914
1739209861.8686812;-45.120503652039325
1739209861.8686912;-33.981070128970906
1739209861.8687015;-30.49652367304976
1739209861.8687117;-38.13080360867914
1739209861.8687217;-33.981070128970906
1739209861.868732;-45.120503652039325
1739209861.868742;-32.816014438256545
1739209861.8687522;-33.981070128970906
1739209861.8687623;-31.141103565318915
1739209861.8687725;-38.13080360867914
1739209861.8687825;-45.120503652039325
1739209861.8687928;-30.49652367304976
1739209861.8688028;-31.141103565318915
1739209861.868813;-33.981070128970906
1739209861.8688233;-26.487275050834715
1739209861.8688333;-25.62660358559016
1739209861.8688436;-45.120503652039325
