CAN Message; 0x1d3:0000becfcab3f9d7
1739209664.6560326;-45.120503652039325
1739209664.6560333;-38.13080360867914
1739209664.656034;-35.57807855764607
1739209664.6560347;-38.13080360867914
1739209664.6560354;-45.120503652039325
1739209664.6560361;-45.120503652039325
1739209664.6560369;-45.120503652039325
1739209664.6560376;-45.120503652039325
1739209664.656038;-38.13080360867914
1739209664.6560388;-45.120503652039325
1739209664.6560395;-45.120503652039325
1739209664.6560402;-38.13080360867914
1739209664.656041;-38.13080360867914
1739209664.6560416;-45.120503652039325
1739209664.6560423;-32.816014438256545
1739209664.656043;-38.13080360867914
1739209664.6560438;-38.13080360867914
1739209664.6560445;-32.816014438256545
1739209664.6560452;-45.120503652039325
1739209664.656046;-45.120503652039325
1739209664.6560466;-38.13080360867914
1739209664.6560473;-32.816014438256545
1739209664.656048;-45.120503652039325
1739209664.6560488;-45.120503652039325
1739209664.6560493;-38.13080360867914
1739209664.65605;-38.13080360867914
1739209664.6560507;-38.13080360867914
1739209664.6560514;-38.13080360867914
1739209664.656052;-38.13080360867914
1739209664.6560528;-32.816014438256545
1739209664.6560535;-45.120503652039325
1739209664.6560543;-38.13080360867914
1739209664.656055;-35.57807855764607
1739209664.6560557;-35.57807855764607
1739209664.6560564;-45.120503652039325
1739209664.6560571;-45.120503652039325
1739209664.6560578;-33.981070128970906
1739209664.6560585;-38.13080360867914
1739209664.6560593;-38.13080360867914
1739209664.6560597;-38.13080360867914
1739209664.6560605;-33.981070128970906
1739209664.6560612;-35.57807855764607
1739209664.656062;-45.120503652039325
1739209664.6560626;-38.13080360867914
1739209664.6560633;-33.981070128970906
1739209664.656064;-45.120503652039325
1739209664.6560647;-38.13080360867914
1739209664.6560655;-33.981070128970906
1739209664.6560662;-38.13080360867914
1739209664.656067;-45.120503652039325
1739209664.6560676;-38.13080360867914
1739209664.6560683;-45.120503652039325
1739209664.656069;-35.57807855764607
1739209664.6560698;-38.13080360867914
1739209664.6560705;-38.13080360867914
1739209664.656071;-33.981070128970906
1739209664.6560717;-38.13080360867914
1739209664.6560724;-38.13080360867914
1739209664.656073;-38.13080360867914
1739209664.6560738;-35.57807855764607
1739209664.6560745;-45.120503652039325
1739209664.6560752;-45.120503652039325
1739209664.656076;-38.13080360867914
1739209664.6560767;-33.981070128970906
1739209664.6560774;-38.13080360867914
1739209664.656078;-45.120503652039325
1739209664.6560788;-35.57807855764607
1739209664.6560795;-38.13080360867914
1739209664.6560802;-38.13080360867914
1739209664.656081;-45.120503652039325
1739209664.6560817;-35.57807855764607
1739209664.6560822;-35.57807855764607
1739209664.6560829;-38.13080360867914
1739209664.6560836;-45.120503652039325
1739209664.6560843;-35.57807855764607
1739209664.656085;-35.57807855764607
1739209664.6560857;-45.120503652039325
1739209664.6560864;-45.120503652039325
1739209664.6560872;-45.120503652039325
1739209664.6560879;-45.120503652039325
1739209664.6560886;-38.13080360867914
1739209664.6560893;-38.13080360867914
1739209664.65609;-38.13080360867914
1739209664.6560907;-33.981070128970906
1739209664.6560915;-38.13080360867914
1739209664.6560922;-45.120503652039325
1739209664.656093;-38.13080360867914
1739209664.6560934;-38.13080360867914
1739209664.656094;-38.13080360867914
1739209664.6560948;-33.981070128970906
1739209664.6560955;-33.981070128970906
1739209664.6560962;-45.120503652039325
1739209664.656097;-38.13080360867914
1739209664.6560977;-32.816014438256545
1739209664.6560984;-45.120503652039325
1739209664.6561067;-38.13080360867914
1739209664.6561148;-33.981070128970906
1739209664.6561232;-38.13080360867914
1739209664.6561315;-38.13080360867914
1739209664.6561399;-45.120503652039325
1739209664.656148;-33.981070128970906
1739209664.6561563;-38.13080360867914
1739209664.6561646;-45.120503652039325
1739209664.656173;-45.120503652039325
1739209664.656181;-32.816014438256545
1739209664.6561894;-45.120503652039325
1739209664.6561978;-45.120503652039325
1739209664.656206;-45.120503652039325
1739209664.6562142;-45.120503652039325
1739209664.6562226;-35.57807855764607
1739209664.656231;-38.13080360867914
1739209664.656239;-38.13080360867914
1739209664.6562474;-25.826314394896357
1739209664.6562557;-38.13080360867914
1739209664.656264;-45.120503652039325
1739209664.6562722;-45.120503652039325
1739209664.6562805;-31.141103565318915
1739209664.6562889;-38.13080360867914
1739209664.6562972;-45.120503652039325
1739209664.6563053;-38.13080360867914
1739209664.6563137;-35.57807855764607
1739209664.656322;-45.120503652039325
1739209664.65633;-38.13080360867914
1739209664.6563385;-45.120503652039325
1739209664.6563468;-38.13080360867914
1739209664.6563551;-38.13080360867914
1739209664.6563632;-45.120503652039325
1739209664.6563716;-45.120503652039325
1739209664.65638;-28.992665084841942
1739209664.6563883;-35.57807855764607
1739209664.6563964;-38.13080360867914
1739209664.6564047;-45.120503652039325
1739209664.656413;-33.981070128970906
1739209664.6564212;-38.13080360867914
1739209664.6564295;-38.13080360867914
1739209664.6564379;-45.120503652039325
1739209664.6564462;-38.13080360867914
1739209664.6564543;-38.13080360867914
1739209664.6564627;-38.13080360867914
1739209664.656471;-45.120503652039325
1739209664.6564794;-38.13080360867914
1739209664.6564875;-38.13080360867914
1739209664.6564958;-45.120503652039325
1739209664.6565042;-38.13080360867914
1739209664.6565125;-38.13080360867914
1739209664.6565206;-38.13080360867914
1739209664.656529;-45.120503652039325
1739209664.6565373;-45.120503652039325
1739209664.6565454;-45.120503652039325
1739209664.6565537;-38.13080360867914
1739209664.656562;-45.120503652039325
1739209664.6565704;-45.120503652039325
1739209664.6565785;-26.991370085610722
1739209664.656587;-32.816014438256545
1739209664.6565952;-45.120503652039325
1739209664.6566036;-35.57807855764607
1739209664.6566117;-38.13080360867914
1739209664.65662;-45.120503652039325
1739209664.6566284;-45.120503652039325
1739209664.6566365;-45.120503652039325
1739209664.6566448;-38.13080360867914
1739209664.6566532;-45.120503652039325
1739209664.6566615;-35.57807855764607
1739209664.6566696;-45.120503652039325
1739209664.656678;-45.120503652039325
1739209664.6566863;-32.816014438256545
1739209664.6566947;-45.120503652039325
1739209664.6567028;-45.120503652039325
1739209664.656711;-35.57807855764607
1739209664.6567194;-35.57807855764607
1739209664.6567278;-33.981070128970906
1739209664.656736;-32.816014438256545
1739209664.6567442;-45.120503652039325
1739209664.6567526;-45.120503652039325
1739209664.6567607;-32.816014438256545
1739209664.656769;-45.120503652039325
1739209664.6567774;-45.120503652039325
1739209664.6567857;-38.13080360867914
1739209664.6567938;-45.120503652039325
1739209664.6568022;-45.120503652039325
1739209664.6568105;-45.120503652039325
1739209664.6568189;-45.120503652039325
1739209664.656827;-45.120503652039325
1739209664.6568353;-38.13080360867914
1739209664.6568437;-45.120503652039325
1739209664.6568518;-45.120503652039325
1739209664.65686;-38.13080360867914
1739209664.6568685;-38.13080360867914
1739209664.6568768;-45.120503652039325
1739209664.656885;-38.13080360867914
1739209664.6568933;-38.13080360867914
1739209664.6569016;-38.13080360867914
1739209664.65691;-35.57807855764607
1739209664.656918;-38.13080360867914
1739209664.6569264;-38.13080360867914
1739209664.6569347;-45.120503652039325
1739209664.656943;-45.120503652039325
1739209664.6569512;-45.120503652039325
1739209664.6569595;-45.120503652039325
1739209664.6569679;-45.120503652039325
1739209664.656976;-38.13080360867914
1739209664.6569843;-45.120503652039325
1739209664.6569927;-38.13080360867914
1739209664.657001;-45.120503652039325
1739209664.6570091;-45.120503652039325
1739209664.6570175;-45.120503652039325
1739209664.6570258;-45.120503652039325
1739209664.6570342;-38.13080360867914
1739209664.6570423;-45.120503652039325
1739209664.6570506;-38.13080360867914
1739209664.657059;-38.13080360867914
1739209664.657067;-38.13080360867914
1739209664.6570754;-45.120503652039325
1739209664.6570837;-45.120503652039325
1739209664.657092;-35.57807855764607
1739209664.6571002;-38.13080360867914
1739209664.6571085;-38.13080360867914
1739209664.657117;-35.57807855764607
1739209664.6571252;-38.13080360867914
1739209664.6571333;-38.13080360867914
1739209664.6571417;-38.13080360867914
1739209664.65715;-38.13080360867914
1739209664.6571584;-45.120503652039325
1739209664.6571665;-45.120503652039325
1739209664.6571748;-38.13080360867914
1739209664.6571832;-38.13080360867914
1739209664.6571913;-38.13080360867914
1739209664.6571996;-45.120503652039325
1739209664.657208;-45.120503652039325
1739209664.6572163;-38.13080360867914
1739209664.6572244;-35.57807855764607
1739209664.6572328;-45.120503652039325
1739209664.657241;-33.981070128970906
1739209664.6572495;-38.13080360867914
1739209664.6572576;-38.13080360867914
1739209664.657266;-35.57807855764607
1739209664.6572742;-38.13080360867914
1739209664.6572824;-38.13080360867914
1739209664.6572907;-38.13080360867914
1739209664.657299;-38.13080360867914
1739209664.6573074;-45.120503652039325
1739209664.6573155;-45.120503652039325
1739209664.6573238;-38.13080360867914
1739209664.6573322;-45.120503652039325
1739209664.6573405;-45.120503652039325
1739209664.6573486;-38.13080360867914
1739209664.657357;-38.13080360867914
1739209664.6573653;-45.120503652039325
1739209664.6573734;-45.120503652039325
1739209664.6573818;-31.141103565318915
1739209664.65739;-33.981070128970906
1739209664.6573985;-45.120503652039325
1739209664.6574066;-45.120503652039325
1739209664.657415;-45.120503652039325
1739209664.6574233;-45.120503652039325
1739209664.6574316;-45.120503652039325
1739209664.6574397;-45.120503652039325
1739209664.657448;-38.13080360867914
1739209664.6574564;-31.141103565318915
1739209664.6574647;-38.13080360867914
1739209664.6574728;-45.120503652039325
1739209664.6574812;-45.120503652039325
1739209664.6574895;-45.120503652039325
1739209664.6574976;-38.13080360867914
1739209664.657506;-38.13080360867914
1739209664.6575143;-33.981070128970906
1739209664.6575227;-31.141103565318915
1739209664.6575308;-45.120503652039325
1739209664.6575391;-45.120503652039325
1739209664.6575475;-38.13080360867914
1739209664.6575558;-38.13080360867914
1739209664.657564;-45.120503652039325
1739209664.6575723;-38.13080360867914
1739209664.6575806;-33.981070128970906
1739209664.6575887;-31.141103565318915
1739209664.657597;-45.120503652039325
1739209664.6576054;-45.120503652039325
1739209664.6576138;-38.13080360867914
1739209664.6576219;-38.13080360867914
1739209664.6576302;-45.120503652039325
1739209664.6576385;-45.120503652039325
1739209664.657647;-38.13080360867914
1739209664.657655;-45.120503652039325
1739209664.6576633;-45.120503652039325
1739209664.6576717;-45.120503652039325
1739209664.65768;-45.120503652039325
1739209664.6576881;-45.120503652039325
1739209664.6576965;-38.13080360867914
1739209664.6577048;-38.13080360867914
1739209664.657713;-45.120503652039325
1739209664.6577213;-38.13080360867914
1739209664.6577296;-35.57807855764607
1739209664.657738;-45.120503652039325
1739209664.657746;-45.120503652039325
1739209664.6577544;-38.13080360867914
1739209664.6577628;-35.57807855764607
1739209664.657771;-45.120503652039325
1739209664.6577792;-38.13080360867914
1739209664.6577876;-28.992665084841942
1739209664.657796;-38.13080360867914
1739209664.657804;-38.13080360867914
1739209664.6578124;-38.13080360867914
1739209664.6578207;-38.13080360867914
1739209664.657829;-38.13080360867914
1739209664.6578372;-38.13080360867914
1739209664.6578455;-45.120503652039325
1739209664.6578538;-31.14110356531892
1739209664.6578622;-38.13080360867914
1739209664.6578703;-45.120503652039325
1739209664.6484675;-45.120503652039325
1739209664.6484787;-45.120503652039325
1739209664.64849;-45.120503652039325
1739209664.6485014;-38.13080360867914
1739209664.6485126;-35.57807855764607
1739209664.6485238;-38.13080360867914
1739209664.6485353;-38.13080360867914
1739209664.6485465;-38.13080360867914
1739209664.648558;-35.57807855764607
1739209664.648569;-38.13080360867914
1739209664.6485803;-38.13080360867914
1739209664.6485918;-45.120503652039325
1739209664.648603;-38.13080360867914
1739209664.6486144;-35.57807855764607
1739209664.6486256;-35.57807855764607
1739209664.6486368;-45.120503652039325
1739209664.6486483;-45.120503652039325
1739209664.6486595;-38.13080360867914
1739209664.648671;-45.120503652039325
1739209664.648682;-38.13080360867914
1739209664.6486933;-32.816014438256545
1739209664.6487048;-45.120503652039325
1739209664.648716;-38.13080360867914
1739209664.6487274;-38.13080360867914
1739209664.6487386;-35.57807855764607
1739209664.6487498;-38.13080360867914
1739209664.6487613;-45.120503652039325
1739209664.6487725;-33.981070128970906
1739209664.6487837;-38.13080360867914
1739209664.6487951;-45.120503652039325
1739209664.6488063;-45.120503652039325
1739209664.6488178;-45.120503652039325
1739209664.648829;-45.120503652039325
1739209664.6488402;-38.13080360867914
1739209664.6488516;-35.57807855764607
1739209664.6488628;-38.13080360867914
1739209664.6488743;-38.13080360867914
1739209664.6488855;-38.13080360867914
1739209664.6488967;-45.120503652039325
1739209664.6489081;-38.13080360867914
1739209664.6489193;-38.13080360867914
1739209664.6489308;-45.120503652039325
1739209664.648942;-45.120503652039325
1739209664.6489532;-38.13080360867914
1739209664.6489646;-38.13080360867914
1739209664.6489758;-38.13080360867914
1739209664.648987;-45.120503652039325
1739209664.6489985;-45.120503652039325
1739209664.6490097;-38.13080360867914
1739209664.6490211;-45.120503652039325
1739209664.6490324;-45.120503652039325
1739209664.6490436;-38.13080360867914
1739209664.649055;-38.13080360867914
1739209664.6490662;-45.120503652039325
1739209664.6490777;-45.120503652039325
1739209664.6490889;-35.57807855764607
1739209664.6491;-38.13080360867914
1739209664.6491115;-45.120503652039325
1739209664.6491227;-38.13080360867914
1739209664.6491342;-35.57807855764607
1739209664.6491454;-35.57807855764607
1739209664.6491566;-31.141103565318915
1739209664.649168;-38.13080360867914
1739209664.6491792;-38.13080360867914
1739209664.6491904;-33.981070128970906
1739209664.6492019;-45.120503652039325
1739209664.649213;-45.120503652039325
1739209664.6492245;-45.120503652039325
1739209664.6492357;-45.120503652039325
1739209664.649247;-35.57807855764607
1739209664.6492584;-45.120503652039325
1739209664.6492696;-35.57807855764607
1739209664.649281;-30.49652367304973
1739209664.6492922;-45.120503652039325
1739209664.6493034;-38.13080360867914
1739209664.6493149;-38.13080360867914
1739209664.649326;-32.816014438256545
1739209664.6493375;-45.120503652039325
1739209664.6493487;-45.120503652039325
1739209664.64936;-38.13080360867914
1739209664.6493714;-38.13080360867914
1739209664.6493826;-32.816014438256545
1739209664.6493938;-38.13080360867914
1739209664.6494052;-45.120503652039325
1739209664.6494164;-45.120503652039325
1739209664.649428;-45.120503652039325
1739209664.649439;-45.120503652039325
1739209664.6494503;-45.120503652039325
1739209664.6494617;-38.13080360867914
1739209664.649473;-38.13080360867914
1739209664.6494844;-45.120503652039325
1739209664.6494956;-38.13080360867914
1739209664.6495068;-45.120503652039325
1739209664.6495183;-38.13080360867914
1739209664.6495295;-38.13080360867914
1739209664.649541;-38.13080360867914
1739209664.649552;-38.13080360867914
1739209664.6495633;-38.13080360867914
1739209664.6495748;-45.120503652039325
1739209664.649586;-45.120503652039325
1739209664.6495974;-45.120503652039325
1739209664.6496086;-30.49652367304973
1739209664.6496198;-35.57807855764607
1739209664.6496313;-33.981070128970906
1739209664.6496425;-38.13080360867914
1739209664.6496537;-38.13080360867914
1739209664.649665;-35.57807855764607
1739209664.6496763;-38.13080360867914
1739209664.6496878;-33.981070128970906
1739209664.649699;-38.13080360867914
1739209664.6497102;-45.120503652039325
1739209664.6497216;-38.13080360867914
1739209664.6497328;-45.120503652039325
1739209664.6497443;-38.13080360867914
1739209664.6497555;-38.13080360867914
1739209664.6497667;-38.13080360867914
1739209664.6497781;-45.120503652039325
1739209664.6497893;-26.991370085610722
1739209664.6498008;-32.816014438256545
1739209664.649812;-45.120503652039325
1739209664.6498232;-38.13080360867914
1739209664.6498346;-33.981070128970906
1739209664.6498458;-45.120503652039325
1739209664.649857;-45.120503652039325
1739209664.6498685;-45.120503652039325
1739209664.6498797;-45.120503652039325
1739209664.6498911;-38.13080360867914
1739209664.6499023;-38.13080360867914
1739209664.6499135;-45.120503652039325
1739209664.649925;-45.120503652039325
1739209664.6499362;-38.13080360867914
1739209664.6499476;-38.13080360867914
1739209664.6499588;-45.120503652039325
1739209664.64997;-45.120503652039325
1739209664.6499815;-45.120503652039325
1739209664.6499927;-45.120503652039325
1739209664.6500041;-45.120503652039325
1739209664.6500154;-45.120503652039325
1739209664.6500266;-38.13080360867914
1739209664.650038;-38.13080360867914
1739209664.6500492;-45.120503652039325
1739209664.6500604;-31.141103565318893
1739209664.6500719;-28.21854285175415
1739209664.650083;-45.120503652039325
1739209664.6500945;-45.120503652039325
1739209664.6501057;-35.57807855764607
1739209664.650117;-35.57807855764607
1739209664.6501284;-45.120503652039325
1739209664.6501396;-38.13080360867914
1739209664.650151;-38.13080360867914
1739209664.6501622;-45.120503652039325
1739209664.6501734;-45.120503652039325
1739209664.6501849;-45.120503652039325
1739209664.650196;-45.120503652039325
1739209664.6502075;-45.120503652039325
1739209664.6502187;-38.13080360867914
1739209664.65023;-45.120503652039325
1739209664.6502414;-32.816014438256545
1739209664.6502526;-28.21854285175415
1739209664.6502638;-45.120503652039325
1739209664.6502752;-45.120503652039325
1739209664.6502864;-38.13080360867914
1739209664.6502979;-38.13080360867914
1739209664.650309;-45.120503652039325
1739209664.6503203;-35.57807855764607
1739209664.6503317;-45.120503652039325
1739209664.650343;-45.120503652039325
1739209664.6503544;-38.13080360867914
1739209664.6503656;-45.120503652039325
1739209664.6503768;-45.120503652039325
1739209664.6503882;-33.981070128970906
1739209664.6503994;-45.120503652039325
1739209664.650411;-38.13080360867914
1739209664.650422;-38.13080360867914
1739209664.6504333;-45.120503652039325
1739209664.6504447;-38.13080360867914
1739209664.650456;-38.13080360867914
1739209664.6504674;-45.120503652039325
1739209664.6504786;-45.120503652039325
1739209664.6504898;-38.13080360867914
1739209664.6505013;-45.120503652039325
1739209664.6505125;-35.57807855764607
1739209664.6505237;-32.816014438256545
1739209664.650535;-45.120503652039325
1739209664.6505463;-38.13080360867914
1739209664.6505578;-38.13080360867914
1739209664.650569;-38.13080360867914
1739209664.6505802;-45.120503652039325
1739209664.6505916;-38.13080360867914
1739209664.6506028;-45.120503652039325
1739209664.6506143;-45.120503652039325
1739209664.6506255;-45.120503652039325
1739209664.6506367;-38.13080360867914
1739209664.650648;-38.13080360867914
1739209664.6506593;-45.120503652039325
1739209664.6506708;-38.13080360867914
1739209664.650682;-45.120503652039325
1739209664.6506932;-35.57807855764607
1739209664.6507046;-35.57807855764607
1739209664.6507158;-38.13080360867914
1739209664.650727;-38.13080360867914
1739209664.6507385;-38.13080360867914
1739209664.6507497;-35.57807855764607
1739209664.6507611;-33.981070128970906
1739209664.6507723;-38.13080360867914
1739209664.6507835;-45.120503652039325
1739209664.650795;-45.120503652039325
1739209664.6508062;-33.981070128970906
1739209664.6508176;-35.57807855764607
1739209664.6508288;-33.981070128970906
1739209664.65084;-38.13080360867914
1739209664.6508515;-38.13080360867914
1739209664.6508627;-35.57807855764607
1739209664.6508741;-45.120503652039325
1739209664.6508853;-38.13080360867914
1739209664.6508965;-38.13080360867914
1739209664.650908;-38.13080360867914
1739209664.6509192;-45.120503652039325
1739209664.6509304;-38.13080360867914
1739209664.6509418;-38.13080360867914
1739209664.650953;-38.13080360867914
1739209664.6509645;-35.57807855764607
1739209664.6509757;-35.57807855764607
1739209664.650987;-45.120503652039325
1739209664.6509984;-45.120503652039325
1739209664.6510096;-38.13080360867914
1739209664.651021;-38.13080360867914
1739209664.6510322;-35.57807855764607
1739209664.6510434;-38.13080360867914
1739209664.6510549;-38.13080360867914
1739209664.651066;-38.13080360867914
1739209664.6510775;-45.120503652039325
1739209664.6510887;-45.120503652039325
1739209664.6511;-38.13080360867914
1739209664.6511114;-45.120503652039325
1739209664.6511226;-45.120503652039325
1739209664.651134;-38.13080360867914
1739209664.6511452;-38.13080360867914
1739209664.6511564;-35.57807855764607
1739209664.6511679;-45.120503652039325
1739209664.651179;-45.120503652039325
1739209664.6511903;-38.13080360867914
1739209664.6512017;-33.981070128970906
1739209664.651213;-38.13080360867914
1739209664.6512244;-38.13080360867914
1739209664.6512356;-38.13080360867914
1739209664.6512468;-38.13080360867914
1739209664.6512582;-38.13080360867914
1739209664.6512694;-45.120503652039325
1739209664.6512809;-35.57807855764607
1739209664.651292;-35.57807855764607
1739209664.6513033;-45.120503652039325
1739209664.6513147;-45.120503652039325
1739209664.651326;-35.57807855764607
1739209664.6513374;-35.57807855764607
1739209664.6513486;-38.13080360867914
1739209664.6513598;-45.120503652039325
1739209664.6513712;-45.120503652039325
1739209664.6513824;-38.13080360867914
1739209664.6513937;-45.120503652039325
1739209664.651405;-45.120503652039325
1739209664.6514163;-38.13080360867914
1739209664.6514277;-38.13080360867914
1739209664.651439;-45.120503652039325
1739209664.6514502;-45.120503652039325
1739209664.6514616;-38.13080360867914
1739209664.6514728;-38.13080360867914
1739209664.6514843;-38.13080360867914
1739209664.6514955;-45.120503652039325
1739209664.6515067;-35.57807855764607
1739209664.651518;-35.57807855764607
1739209664.6515293;-45.120503652039325
1739209664.6515408;-35.57807855764607
1739209664.651552;-38.13080360867914
1739209664.6515632;-45.120503652039325
1739209664.6515746;-33.981070128970906
1739209664.6515858;-38.13080360867914
1739209664.651597;-45.120503652039325
1739209664.6516085;-45.120503652039325
1739209664.6516197;-33.981070128970906
1739209664.651631;-38.13080360867914
1739209664.6516423;-38.13080360867914
1739209664.6516535;-38.13080360867914
1739209664.651665;-38.13080360867914
1739209664.6516762;-38.13080360867914
1739209664.6516876;-38.13080360867914
1739209664.6516988;-45.120503652039325
1739209664.65171;-38.13080360867914
1739209664.6517215;-38.13080360867914
1739209664.6517327;-35.57807855764607
1739209664.6517441;-38.13080360867914
1739209664.6517553;-38.13080360867914
1739209664.6517665;-45.120503652039325
1739209664.651778;-45.120503652039325
1739209664.6517892;-45.120503652039325
1739209664.6518004;-25.62660358559016
1739209664.6518118;-32.816014438256545
1739209664.651823;-45.120503652039325
1739209664.6518345;-45.120503652039325
1739209664.6518457;-30.49652367304973
1739209664.651857;-32.816014438256545
1739209664.6518683;-45.120503652039325
1739209664.6518795;-45.120503652039325
1739209664.651891;-45.120503652039325
1739209664.6519022;-45.120503652039325
1739209664.6519134;-38.13080360867914
1739209664.6519248;-45.120503652039325
1739209664.651936;-45.120503652039325
1739209664.6519475;-38.13080360867914
1739209664.6519587;-33.981070128970906
1739209664.65197;-45.120503652039325
1739209664.6519814;-32.816014438256545
1739209664.6519926;-31.141103565318893
1739209664.652004;-45.120503652039325
1739209664.6520152;-45.120503652039325
1739209664.6520264;-45.120503652039325
1739209664.6520379;-45.120503652039325
1739209664.652049;-45.120503652039325
1739209664.6520603;-45.120503652039325
1739209664.6520717;-32.816014438256545
1739209664.652083;-32.816014438256545
1739209664.6520944;-45.120503652039325
1739209664.6521056;-45.120503652039325
1739209664.6521168;-38.13080360867914
1739209664.6521282;-35.57807855764607
1739209664.6521394;-45.120503652039325
1739209664.6521509;-38.13080360867914
1739209664.652162;-45.120503652039325
1739209664.6521733;-45.120503652039325
1739209664.6521847;-38.13080360867914
1739209664.652196;-45.120503652039325
1739209664.6522074;-45.120503652039325
1739209664.6522186;-45.120503652039325
1739209664.6522298;-45.120503652039325
1739209664.6522412;-45.120503652039325
1739209664.6522524;-30.49652367304973
1739209664.6522636;-29.438486411369333
1739209664.652275;-45.120503652039325
1739209664.6522863;-45.120503652039325
1739209664.6522977;-35.57807855764607
1739209664.652309;-38.13080360867914
1739209664.6523201;-45.120503652039325
1739209664.6523316;-38.13080360867914
1739209664.6523428;-45.120503652039325
1739209664.6523542;-45.120503652039325
1739209664.6523654;-33.981070128970906
1739209664.6523767;-38.13080360867914
1739209664.652388;-45.120503652039325
1739209664.6523993;-45.120503652039325
1739209664.6524107;-45.120503652039325
1739209664.652422;-38.13080360867914
1739209664.6524332;-38.13080360867914
1739209664.6524446;-45.120503652039325
1739209664.6524558;-45.120503652039325
1739209664.652467;-45.120503652039325
1739209664.6524785;-45.120503652039325
1739209664.6524897;-45.120503652039325
1739209664.652501;-38.13080360867914
1739209664.6525123;-45.120503652039325
1739209664.6525235;-38.13080360867914
1739209664.652535;-35.57807855764607
1739209664.6525462;-45.120503652039325
1739209664.6525576;-45.120503652039325
1739209664.6525688;-38.13080360867914
1739209664.65258;-38.13080360867914
1739209664.6525915;-45.120503652039325
1739209664.6526027;-38.13080360867914
1739209664.652614;-45.120503652039325
1739209664.6526253;-45.120503652039325
1739209664.6526365;-45.120503652039325
1739209664.652648;-45.120503652039325
1739209664.6526592;-45.120503652039325
1739209664.6526704;-45.120503652039325
1739209664.6526818;-38.13080360867914
1739209664.652693;-45.120503652039325
1739209664.6527045;-38.13080360867914
1739209664.6527157;-35.57807855764607
1739209664.652727;-38.13080360867914
1739209664.6527383;-38.13080360867914
1739209664.6527495;-38.13080360867914
1739209664.652761;-33.981070128970906
1739209664.6527722;-45.120503652039325
1739209664.6578786;-45.120503652039325
1739209664.657887;-35.57807855764607
1739209664.6578953;-35.57807855764607
1739209664.6579034;-45.120503652039325
1739209664.6579118;-45.120503652039325
1739209664.6579201;-33.981070128970906
1739209664.6579282;-35.57807855764607
1739209664.6579366;-45.120503652039325
1739209664.657945;-38.13080360867914
1739209664.6579533;-45.120503652039325
1739209664.6579614;-38.13080360867914
1739209664.6579697;-35.57807855764607
1739209664.657978;-38.13080360867914
1739209664.6579864;-45.120503652039325
1739209664.6579945;-45.120503652039325
1739209664.6580029;-35.57807855764607
1739209664.6580112;-32.816014438256545
1739209664.6580193;-38.13080360867914
1739209664.6580276;-45.120503652039325
1739209664.658036;-45.120503652039325
1739209664.6580443;-45.120503652039325
1739209664.6580524;-45.120503652039325
1739209664.6580608;-45.120503652039325
1739209664.6580691;-45.120503652039325
1739209664.6580775;-33.981070128970906
1739209664.6580856;-38.13080360867914
1739209664.658094;-38.13080360867914
1739209664.6581023;-33.981070128970906
1739209664.6581106;-35.57807855764607
1739209664.6581187;-38.13080360867914
1739209664.658127;-45.120503652039325
1739209664.6581354;-45.120503652039325
1739209664.6581435;-45.120503652039325
1739209664.6581519;-38.13080360867914
1739209664.6581602;-45.120503652039325
1739209664.6581686;-38.13080360867914
1739209664.6581767;-35.57807855764607
1739209664.658185;-38.13080360867914
1739209664.6581933;-45.120503652039325
1739209664.6582017;-32.816014438256545
1739209664.6582098;-35.57807855764607
1739209664.6582181;-38.13080360867914
1739209664.6582265;-32.816014438256545
1739209664.6582346;-38.13080360867914
1739209664.658243;-35.57807855764607
1739209664.6582513;-38.13080360867914
1739209664.6582596;-38.13080360867914
1739209664.6582677;-38.13080360867914
1739209664.658276;-38.13080360867914
1739209664.6582844;-45.120503652039325
1739209664.6582928;-45.120503652039325
1739209664.6583009;-38.13080360867914
1739209664.6583092;-35.57807855764607
1739209664.6583176;-38.13080360867914
1739209664.6583257;-45.120503652039325
1739209664.658334;-38.13080360867914
1739209664.6583424;-38.13080360867914
1739209664.6583507;-45.120503652039325
1739209664.6583588;-38.13080360867914
1739209664.6583672;-33.981070128970906
1739209664.6583755;-38.13080360867914
1739209664.6583838;-38.13080360867914
1739209664.658392;-45.120503652039325
1739209664.6584003;-38.13080360867914
1739209664.6584086;-38.13080360867914
1739209664.658417;-45.120503652039325
1739209664.658425;-45.120503652039325
1739209664.6584334;-38.13080360867914
1739209664.6584418;-38.13080360867914
1739209664.65845;-38.13080360867914
1739209664.6584582;-38.13080360867914
1739209664.6584666;-33.981070128970906
1739209664.658475;-38.13080360867914
1739209664.658483;-32.816014438256545
1739209664.6584914;-33.981070128970906
1739209664.6584997;-45.120503652039325
1739209664.658508;-38.13080360867914
1739209664.6585162;-38.13080360867914
1739209664.6585245;-33.981070128970906
1739209664.6585329;-38.13080360867914
1739209664.658541;-45.120503652039325
1739209664.6585493;-45.120503652039325
1739209664.6585577;-38.13080360867914
1739209664.658566;-38.13080360867914
1739209664.658574;-45.120503652039325
1739209664.6585824;-38.13080360867914
1739209664.6585908;-45.120503652039325
1739209664.6585991;-45.120503652039325
1739209664.6586072;-45.120503652039325
1739209664.6586156;-45.120503652039325
1739209664.658624;-45.120503652039325
1739209664.6586323;-45.120503652039325
1739209664.6586404;-45.120503652039325
1739209664.6586487;-38.13080360867914
1739209664.658657;-45.120503652039325
