CAN Message; 0x39:0cf5e1924dfc23f1
1739209628.723256;-45.120503652039325
1739209628.7232616;-45.120503652039325
1739209628.7232673;-45.120503652039325
1739209628.723273;-45.120503652039325
1739209628.7232788;-45.120503652039325
1739209628.7232842;-45.120503652039325
1739209628.72329;-45.120503652039325
1739209628.7232957;-38.13080360867914
1739209628.7233014;-38.13080360867914
1739209628.7233071;-38.13080360867914
1739209628.7233126;-32.816014438256545
1739209628.7233183;-35.57807855764607
1739209628.723324;-45.120503652039325
1739209628.7233298;-45.120503652039325
1739209628.7233353;-31.141103565318893
1739209628.723341;-33.981070128970906
1739209628.7233467;-45.120503652039325
1739209628.7233524;-45.120503652039325
1739209628.723358;-45.120503652039325
1739209628.7233636;-38.13080360867914
1739209628.7233694;-45.120503652039325
1739209628.723375;-45.120503652039325
1739209628.7233806;-38.13080360867914
1739209628.7233863;-38.13080360867914
1739209628.723392;-45.120503652039325
1739209628.7233977;-38.13080360867914
1739209628.7234035;-35.57807855764607
1739209628.723409;-38.13080360867914
1739209628.7234147;-45.120503652039325
1739209628.7234204;-38.13080360867914
1739209628.723426;-35.57807855764607
1739209628.7234316;-38.13080360867914
1739209628.7234373;-45.120503652039325
1739209628.723443;-45.120503652039325
1739209628.7234488;-45.120503652039325
1739209628.7234542;-45.120503652039325
1739209628.72346;-45.120503652039325
1739209628.7234657;-38.13080360867914
1739209628.7234714;-38.13080360867914
1739209628.723477;-38.13080360867914
1739209628.7234826;-38.13080360867914
1739209628.7234883;-45.120503652039325
1739209628.723494;-45.120503652039325
1739209628.7234998;-38.13080360867914
1739209628.7235053;-38.13080360867914
1739209628.723511;-38.13080360867914
1739209628.7235167;-45.120503652039325
1739209628.7235224;-45.120503652039325
1739209628.723528;-38.13080360867914
1739209628.7235336;-45.120503652039325
1739209628.7235394;-35.57807855764607
1739209628.723545;-38.13080360867914
1739209628.7235506;-38.13080360867914
1739209628.7235563;-38.13080360867914
1739209628.723562;-38.13080360867914
1739209628.7235677;-45.120503652039325
1739209628.7235732;-38.13080360867914
1739209628.723579;-45.120503652039325
1739209628.7235847;-45.120503652039325
1739209628.7235904;-38.13080360867914
1739209628.723596;-38.13080360867914
1739209628.7236016;-45.120503652039325
1739209628.7236073;-38.13080360867914
1739209628.723613;-33.981070128970906
1739209628.7236187;-38.13080360867914
1739209628.7236242;-45.120503652039325
1739209628.72363;-45.120503652039325
1739209628.7236357;-38.13080360867914
1739209628.7236414;-45.120503652039325
1739209628.7236469;-45.120503652039325
1739209628.7236526;-45.120503652039325
1739209628.7236583;-45.120503652039325
1739209628.723664;-45.120503652039325
1739209628.7236695;-38.13080360867914
1739209628.7236753;-38.13080360867914
1739209628.723681;-32.816014438256545
1739209628.7236867;-31.141103565318915
1739209628.7236924;-45.120503652039325
1739209628.723698;-38.13080360867914
1739209628.7237036;-38.13080360867914
1739209628.7237093;-45.120503652039325
1739209628.723715;-45.120503652039325
1739209628.7237206;-38.13080360867914
1739209628.7237263;-33.981070128970906
1739209628.723732;-32.81601443825658
1739209628.7237377;-45.120503652039325
1739209628.7237432;-38.13080360867914
1739209628.723749;-35.57807855764607
1739209628.7237546;-45.120503652039325
1739209628.7237604;-38.13080360867914
1739209628.7237659;-38.13080360867914
1739209628.7237716;-32.816014438256545
1739209628.7237773;-27.267205301931607
1739209628.723783;-38.13080360867914
1739209628.7237887;-45.120503652039325
1739209628.7237942;-38.13080360867914
1739209628.7238;-45.120503652039325
1739209628.7238057;-45.120503652039325
1739209628.7238114;-33.981070128970906
1739209628.7238169;-33.981070128970906
1739209628.7238226;-31.141103565318943
1739209628.7238283;-38.13080360867914
1739209628.723834;-38.13080360867914
1739209628.7238395;-45.120503652039325
1739209628.7238452;-45.120503652039325
1739209628.723851;-38.13080360867914
1739209628.7238567;-45.120503652039325
1739209628.7238622;-38.13080360867914
1739209628.723868;-27.267205301931607
1739209628.7238736;-45.120503652039325
1739209628.7238793;-38.13080360867914
1739209628.723885;-35.57807855764607
1739209628.7238905;-33.981070128970906
1739209628.7238963;-38.13080360867914
1739209628.723902;-38.13080360867914
1739209628.7239077;-38.13080360867914
1739209628.7239132;-33.981070128970956
1739209628.723919;-45.120503652039325
1739209628.7239246;-38.13080360867914
1739209628.7239304;-38.13080360867914
1739209628.7239358;-38.13080360867914
1739209628.7239416;-35.57807855764607
1739209628.7239473;-45.120503652039325
1739209628.723953;-45.120503652039325
1739209628.7239585;-45.120503652039325
1739209628.7239642;-45.120503652039325
1739209628.72397;-45.120503652039325
1739209628.7239757;-38.13080360867914
1739209628.7239814;-45.120503652039325
1739209628.7239869;-38.13080360867914
1739209628.7239926;-45.120503652039325
1739209628.7239983;-38.13080360867914
1739209628.724004;-30.49652367304973
1739209628.7240095;-35.57807855764607
1739209628.7240152;-45.120503652039325
1739209628.724021;-45.120503652039325
1739209628.7240267;-33.981070128970906
1739209628.7240322;-45.120503652039325
1739209628.724038;-45.120503652039325
1739209628.7240436;-45.120503652039325
1739209628.7240493;-38.13080360867914
1739209628.7240548;-45.120503652039325
1739209628.7240605;-35.57807855764607
1739209628.7240663;-45.120503652039325
1739209628.724072;-45.120503652039325
1739209628.7240777;-33.981070128970906
1739209628.7240832;-45.120503652039325
1739209628.724089;-45.120503652039325
1739209628.7240946;-29.438486411369333
1739209628.7241004;-35.57807855764607
1739209628.7241058;-45.120503652039325
1739209628.7241116;-38.13080360867914
1739209628.7241173;-38.13080360867914
1739209628.724123;-45.120503652039325
1739209628.7241285;-45.120503652039325
1739209628.7241342;-45.120503652039325
1739209628.72414;-45.120503652039325
1739209628.7241457;-45.120503652039325
1739209628.7241511;-45.120503652039325
1739209628.7241569;-45.120503652039325
1739209628.7241626;-35.57807855764607
1739209628.7241683;-45.120503652039325
1739209628.724174;-45.120503652039325
1739209628.7241795;-38.13080360867914
1739209628.7241852;-45.120503652039325
1739209628.724191;-45.120503652039325
1739209628.7241967;-45.120503652039325
1739209628.7242022;-45.120503652039325
1739209628.7242079;-45.120503652039325
1739209628.7242136;-45.120503652039325
1739209628.7242193;-45.120503652039325
1739209628.7242248;-45.120503652039325
1739209628.7242305;-38.13080360867914
1739209628.7242362;-38.13080360867914
1739209628.724242;-38.13080360867914
1739209628.7242475;-45.120503652039325
1739209628.7242532;-32.816014438256545
1739209628.724259;-38.13080360867914
1739209628.7242646;-45.120503652039325
1739209628.7242703;-45.120503652039325
1739209628.7242758;-45.120503652039325
1739209628.7242815;-45.120503652039325
1739209628.7242873;-38.13080360867914
1739209628.724293;-38.13080360867914
1739209628.7242985;-45.120503652039325
1739209628.7243042;-33.981070128970906
1739209628.72431;-35.57807855764607
1739209628.7243156;-45.120503652039325
1739209628.7243211;-35.57807855764607
1739209628.7243268;-35.57807855764607
1739209628.7243326;-38.13080360867914
1739209628.7243383;-38.13080360867914
1739209628.7243438;-35.57807855764607
1739209628.7243495;-38.13080360867914
1739209628.7243552;-45.120503652039325
1739209628.724361;-45.120503652039325
1739209628.7243667;-45.120503652039325
1739209628.7243721;-45.120503652039325
1739209628.7243779;-38.13080360867914
1739209628.7243836;-38.13080360867914
1739209628.7243893;-45.120503652039325
1739209628.7243948;-38.13080360867914
1739209628.7244005;-45.120503652039325
1739209628.7244062;-35.57807855764607
1739209628.724412;-38.13080360867914
1739209628.7244174;-38.13080360867914
1739209628.7244232;-45.120503652039325
1739209628.724429;-45.120503652039325
1739209628.7244346;-45.120503652039325
1739209628.72444;-45.120503652039325
1739209628.7244458;-38.13080360867914
1739209628.7244515;-35.57807855764607
1739209628.7244573;-35.57807855764607
1739209628.724463;-38.13080360867914
1739209628.7244685;-45.120503652039325
1739209628.7244742;-38.13080360867914
1739209628.72448;-35.57807855764607
1739209628.7244856;-32.816014438256545
1739209628.7244911;-45.120503652039325
1739209628.7244968;-45.120503652039325
1739209628.7245026;-38.13080360867914
1739209628.7245083;-33.981070128970906
1739209628.7245138;-38.13080360867914
1739209628.7245195;-38.13080360867914
1739209628.7245252;-33.981070128970906
1739209628.724531;-33.981070128970906
1739209628.7245364;-45.120503652039325
1739209628.7245421;-38.13080360867914
1739209628.7245479;-35.57807855764607
1739209628.7245536;-45.120503652039325
1739209628.7245593;-45.120503652039325
1739209628.7245648;-38.13080360867914
1739209628.7245705;-38.13080360867914
1739209628.7245762;-38.13080360867914
1739209628.724582;-45.120503652039325
1739209628.7245874;-45.120503652039325
1739209628.7245932;-38.13080360867914
1739209628.724599;-38.13080360867914
1739209628.7246046;-45.120503652039325
1739209628.72461;-38.13080360867914
1739209628.7246158;-38.13080360867914
1739209628.7246215;-33.981070128970906
1739209628.7246273;-45.120503652039325
1739209628.7246327;-45.120503652039325
1739209628.7246385;-45.120503652039325
1739209628.7246442;-31.141103565318915
1739209628.72465;-38.13080360867914
1739209628.7246556;-38.13080360867914
1739209628.724661;-45.120503652039325
1739209628.7246668;-38.13080360867914
1739209628.7246726;-38.13080360867914
1739209628.7246783;-45.120503652039325
1739209628.7246838;-45.120503652039325
1739209628.7246895;-33.981070128970906
1739209628.7246952;-31.141103565318915
1739209628.724701;-45.120503652039325
1739209628.7247064;-45.120503652039325
1739209628.7247121;-38.13080360867914
1739209628.7247179;-38.13080360867914
1739209628.7247236;-33.981070128970906
1739209628.724729;-45.120503652039325
1739209628.7247348;-38.13080360867914
1739209628.7247405;-38.13080360867914
1739209628.7247462;-38.13080360867914
1739209628.724752;-45.120503652039325
1739209628.7247574;-45.120503652039325
1739209628.7247632;-38.13080360867914
1739209628.7247689;-38.13080360867914
1739209628.7247746;-45.120503652039325
1739209628.72478;-45.120503652039325
1739209628.7247858;-32.816014438256545
1739209628.7247915;-45.120503652039325
1739209628.7247972;-45.120503652039325
1739209628.7248027;-45.120503652039325
1739209628.7248085;-38.13080360867914
1739209628.7248142;-45.120503652039325
1739209628.72482;-45.120503652039325
1739209628.7248254;-38.13080360867914
1739209628.724831;-31.141103565318915
1739209628.7248368;-45.120503652039325
1739209628.7248425;-45.120503652039325
1739209628.7248483;-38.13080360867914
1739209628.7248538;-38.13080360867914
1739209628.7248595;-45.120503652039325
1739209628.7248652;-38.13080360867914
1739209628.724871;-45.120503652039325
1739209628.7248764;-35.57807855764607
1739209628.7248821;-38.13080360867914
1739209628.7248878;-45.120503652039325
1739209628.7248936;-45.120503652039325
1739209628.724899;-38.13080360867914
1739209628.7249048;-38.13080360867914
1739209628.7249105;-45.120503652039325
1739209628.7249162;-38.13080360867914
1739209628.7249217;-28.992665084841942
1739209628.7249274;-38.13080360867914
1739209628.7249331;-35.57807855764607
1739209628.7249389;-32.816014438256545
1739209628.7249446;-45.120503652039325
1739209628.72495;-45.120503652039325
1739209628.7249558;-35.57807855764607
1739209628.7249615;-38.13080360867914
1739209628.7249672;-45.120503652039325
1739209628.7249727;-38.13080360867914
1739209628.7249784;-38.13080360867914
1739209628.7249842;-45.120503652039325
1739209628.72499;-45.120503652039325
1739209628.7249954;-38.13080360867914
1739209628.725001;-38.13080360867914
1739209628.7250068;-38.13080360867914
1739209628.7250125;-35.57807855764607
1739209628.725018;-38.13080360867914
1739209628.7250237;-38.13080360867914
1739209628.7250295;-38.13080360867914
1739209628.7250352;-38.13080360867914
1739209628.725041;-38.13080360867914
1739209628.7250464;-33.981070128970906
1739209628.725052;-38.13080360867914
1739209628.7250578;-45.120503652039325
1739209628.7250636;-38.13080360867914
1739209628.725069;-45.120503652039325
1739209628.7250748;-38.13080360867914
1739209628.7250805;-38.13080360867914
1739209628.7250862;-38.13080360867914
1739209628.7250917;-35.57807855764607
1739209628.7250974;-38.13080360867914
1739209628.7251031;-38.13080360867914
1739209628.7251089;-38.13080360867914
1739209628.7251143;-32.816014438256545
1739209628.72512;-38.13080360867914
1739209628.7251258;-38.13080360867914
1739209628.7251315;-38.13080360867914
1739209628.7251372;-45.120503652039325
1739209628.7251427;-45.120503652039325
1739209628.7251484;-45.120503652039325
1739209628.7251542;-38.13080360867914
1739209628.72516;-38.13080360867914
1739209628.7251654;-45.120503652039325
1739209628.725171;-45.120503652039325
1739209628.7251768;-45.120503652039325
1739209628.7251825;-38.13080360867914
1739209628.725188;-38.13080360867914
1739209628.7251937;-45.120503652039325
1739209628.7251995;-45.120503652039325
1739209628.7252052;-35.57807855764607
1739209628.7252107;-38.13080360867914
1739209628.7252164;-38.13080360867914
1739209628.725222;-30.49652367304973
1739209628.7252245;-38.13080360867914
1739209628.7252266;-38.13080360867914
1739209628.725229;-33.981070128970906
1739209628.7252312;-45.120503652039325
1739209628.7252336;-45.120503652039325
1739209628.7252357;-33.981070128970906
1739209628.725238;-45.120503652039325
1739209628.7252402;-45.120503652039325
1739209628.7252426;-32.816014438256545
1739209628.7252448;-38.13080360867914
1739209628.7252471;-45.120503652039325
1739209628.7252495;-38.13080360867914
1739209628.7252517;-35.57807855764607
1739209628.725254;-38.13080360867914
1739209628.7252562;-38.13080360867914
1739209628.7252586;-38.13080360867914
1739209628.7252607;-45.120503652039325
1739209628.725263;-45.120503652039325
1739209628.7252653;-38.13080360867914
1739209628.7252676;-38.13080360867914
1739209628.7252698;-38.13080360867914
1739209628.7252722;-33.981070128970906
1739209628.7252743;-38.13080360867914
1739209628.7252767;-45.120503652039325
1739209628.725279;-35.57807855764607
1739209628.7252812;-38.13080360867914
1739209628.7252836;-45.120503652039325
1739209628.7252858;-35.57807855764607
1739209628.7252882;-38.13080360867914
1739209628.7252903;-38.13080360867914
1739209628.7252927;-38.13080360867914
1739209628.7252948;-35.57807855764607
1739209628.7252972;-38.13080360867914
1739209628.7252994;-45.120503652039325
1739209628.7253017;-45.120503652039325
1739209628.7253041;-38.13080360867914
1739209628.7253063;-38.13080360867914
1739209628.7253087;-38.13080360867914
1739209628.7253108;-38.13080360867914
1739209628.7253132;-38.13080360867914
1739209628.7253153;-38.13080360867914
1739209628.7253177;-45.120503652039325
1739209628.7253199;-45.120503652039325
1739209628.7253222;-38.13080360867914
1739209628.7253244;-38.13080360867914
1739209628.7253268;-45.120503652039325
1739209628.7253292;-45.120503652039325
1739209628.7253313;-45.120503652039325
1739209628.7253337;-45.120503652039325
1739209628.7253358;-45.120503652039325
1739209628.7253382;-45.120503652039325
1739209628.7253404;-32.81601443825658
1739209628.7253428;-45.120503652039325
1739209628.725345;-38.13080360867914
1739209628.7253473;-45.120503652039325
1739209628.7253494;-45.120503652039325
1739209628.7253518;-45.120503652039325
1739209628.725354;-45.120503652039325
1739209628.7253563;-45.120503652039325
1739209628.7253587;-28.992665084841942
1739209628.7253609;-38.13080360867914
1739209628.7253633;-45.120503652039325
1739209628.7253654;-38.13080360867914
1739209628.7253678;-38.13080360867914
1739209628.72537;-45.120503652039325
1739209628.7253723;-45.120503652039325
1739209628.7253745;-45.120503652039325
1739209628.7253768;-38.13080360867914
1739209628.725379;-38.13080360867914
1739209628.7253814;-45.120503652039325
1739209628.7253838;-45.120503652039325
1739209628.725386;-45.120503652039325
1739209628.7253883;-45.120503652039325
1739209628.7253904;-45.120503652039325
1739209628.7253928;-45.120503652039325
1739209628.725395;-45.120503652039325
1739209628.7253973;-45.120503652039325
1739209628.7253995;-45.120503652039325
1739209628.7254019;-38.13080360867914
1739209628.725404;-38.13080360867914
1739209628.7254064;-45.120503652039325
1739209628.7254088;-38.13080360867914
1739209628.725411;-38.13080360867914
1739209628.7254133;-38.13080360867914
1739209628.7254155;-38.13080360867914
1739209628.7254179;-45.120503652039325
1739209628.72542;-38.13080360867914
1739209628.7254224;-31.141103565318915
1739209628.7254245;-38.13080360867914
1739209628.725427;-45.120503652039325
1739209628.725429;-38.13080360867914
1739209628.7254314;-31.141103565318915
1739209628.7254336;-33.981070128970906
1739209628.725436;-45.120503652039325
1739209628.7254384;-35.57807855764607
1739209628.7254405;-38.13080360867914
1739209628.725443;-45.120503652039325
1739209628.725445;-45.120503652039325
1739209628.7254474;-38.13080360867914
1739209628.7254496;-31.141103565318915
1739209628.725452;-38.13080360867914
1739209628.725454;-38.13080360867914
1739209628.7254565;-35.57807855764607
1739209628.7254586;-38.13080360867914
1739209628.725461;-38.13080360867914
1739209628.7254634;-38.13080360867914
1739209628.7254655;-38.13080360867914
1739209628.725468;-38.13080360867914
1739209628.72547;-33.981070128970906
1739209628.7254725;-45.120503652039325
1739209628.7254746;-45.120503652039325
1739209628.725477;-33.981070128970906
1739209628.7254791;-45.120503652039325
1739209628.7254815;-45.120503652039325
1739209628.7254837;-35.57807855764607
1739209628.725486;-38.13080360867914
1739209628.7254884;-45.120503652039325
1739209628.7254906;-38.13080360867914
1739209628.725493;-38.13080360867914
1739209628.725495;-35.57807855764607
1739209628.7254975;-45.120503652039325
1739209628.7254996;-45.120503652039325
1739209628.725502;-38.13080360867914
1739209628.7255042;-45.120503652039325
1739209628.7255065;-38.13080360867914
1739209628.7255087;-38.13080360867914
1739209628.725511;-38.13080360867914
1739209628.7255135;-45.120503652039325
1739209628.7255156;-38.13080360867914
1739209628.725518;-45.120503652039325
1739209628.7255201;-45.120503652039325
1739209628.7255225;-38.13080360867914
1739209628.7255247;-38.13080360867914
1739209628.725527;-45.120503652039325
1739209628.7255292;-45.120503652039325
1739209628.7255316;-38.13080360867914
1739209628.7255337;-45.120503652039325
1739209628.725536;-45.120503652039325
1739209628.7255383;-45.120503652039325
1739209628.7255406;-45.120503652039325
1739209628.725543;-38.13080360867914
1739209628.7255452;-35.57807855764607
1739209628.7255476;-45.120503652039325
1739209628.7255497;-45.120503652039325
1739209628.725552;-32.816014438256545
1739209628.7255542;-38.13080360867914
1739209628.7255566;-45.120503652039325
1739209628.7255588;-38.13080360867914
1739209628.7255611;-38.13080360867914
1739209628.7255633;-33.981070128970906
1739209628.7255657;-45.120503652039325
1739209628.725568;-45.120503652039325
1739209628.7255702;-38.13080360867914
1739209628.7255726;-38.13080360867914
1739209628.7255747;-35.57807855764607
1739209628.725577;-38.13080360867914
1739209628.7255793;-38.13080360867914
1739209628.7255816;-38.13080360867914
1739209628.7255838;-45.120503652039325
1739209628.7255862;-45.120503652039325
1739209628.7255883;-33.981070128970906
1739209628.7255907;-45.120503652039325
1739209628.725593;-38.13080360867914
1739209628.7255952;-45.120503652039325
1739209628.7255976;-32.816014438256545
1739209628.7255998;-33.981070128970906
1739209628.7256021;-45.120503652039325
1739209628.7256043;-45.120503652039325
1739209628.7256067;-32.816014438256545
1739209628.7256088;-33.981070128970906
1739209628.7256112;-45.120503652039325
1739209628.7256134;-35.57807855764607
1739209628.7256157;-45.120503652039325
1739209628.725618;-45.120503652039325
1739209628.7256203;-45.120503652039325
1739209628.7256227;-38.13080360867914
1739209628.7256248;-45.120503652039325
1739209628.7256272;-45.120503652039325
1739209628.7256293;-35.57807855764607
1739209628.7256317;-45.120503652039325
1739209628.7256339;-35.57807855764607
1739209628.7256362;-35.57807855764607
1739209628.7256384;-35.57807855764607
1739209628.7256408;-38.13080360867914
1739209628.725643;-29.438486411369333
1739209628.7256453;-32.816014438256545
1739209628.7256477;-45.120503652039325
1739209628.7256498;-38.13080360867914
1739209628.7256522;-38.13080360867914
1739209628.7256544;-45.120503652039325
1739209628.7256567;-45.120503652039325
1739209628.725659;-45.120503652039325
1739209628.7256613;-45.120503652039325
1739209628.7256634;-45.120503652039325
1739209628.7256658;-33.981070128970906
1739209628.725668;-38.13080360867914
1739209628.7256703;-38.13080360867914
1739209628.7256727;-38.13080360867914
1739209628.7256749;-38.13080360867914
1739209628.7256773;-35.57807855764607
1739209628.7256794;-35.57807855764607
1739209628.7256818;-35.57807855764607
1739209628.725684;-45.120503652039325
1739209628.7256863;-45.120503652039325
1739209628.7256885;-45.120503652039325
1739209628.7256908;-38.13080360867914
1739209628.725693;-45.120503652039325
1739209628.7256954;-45.120503652039325
1739209628.7256975;-45.120503652039325
1739209628.7257;-45.120503652039325
1739209628.7257023;-45.120503652039325
1739209628.7257044;-38.13080360867914
1739209628.7257068;-45.120503652039325
1739209628.725709;-38.13080360867914
1739209628.7257113;-45.120503652039325
1739209628.7257135;-45.120503652039325
1739209628.7257159;-35.57807855764607
1739209628.725718;-45.120503652039325
1739209628.7257204;-45.120503652039325
1739209628.7257226;-45.120503652039325
1739209628.725725;-35.57807855764607
1739209628.7257273;-27.267205301931607
1739209628.7257295;-45.120503652039325
1739209628.7257318;-45.120503652039325
1739209628.725734;-45.120503652039325
1739209628.7257364;-33.981070128970906
1739209628.7257385;-45.120503652039325
1739209628.725741;-45.120503652039325
1739209628.725743;-38.13080360867914
1739209628.7257454;-32.81601443825658
1739209628.7257476;-45.120503652039325
1739209628.72575;-45.120503652039325
1739209628.7257524;-38.13080360867914
1739209628.7257545;-45.120503652039325
1739209628.725757;-38.13080360867914
1739209628.725759;-38.13080360867914
1739209628.7257614;-38.13080360867914
1739209628.7257636;-31.141103565318915
1739209628.725766;-38.13080360867914
1739209628.725768;-38.13080360867914
1739209628.7257705;-45.120503652039325
1739209628.7257726;-33.981070128970906
1739209628.725775;-38.13080360867914
1739209628.7257771;-45.120503652039325
1739209628.7257795;-35.57807855764607
1739209628.725782;-33.981070128970906
1739209628.725784;-45.120503652039325
1739209628.7257864;-45.120503652039325
1739209628.7257886;-38.13080360867914
1739209628.725791;-33.981070128970906
1739209628.7257931;-45.120503652039325
1739209628.7257955;-45.120503652039325
1739209628.7257977;-38.13080360867914
1739209628.7258;-32.816014438256545
1739209628.7258022;-45.120503652039325
1739209628.7258046;-45.120503652039325
1739209628.725807;-38.13080360867914
1739209628.725809;-38.13080360867914
1739209628.7258115;-38.13080360867914
1739209628.7258136;-38.13080360867914
1739209628.725816;-38.13080360867914
1739209628.7258182;-28.992665084841942
1739209628.7258205;-38.13080360867914
1739209628.7258227;-45.120503652039325
1739209628.725825;-45.120503652039325
1739209628.7258272;-33.981070128970906
1739209628.7258296;-45.120503652039325
1739209628.725832;-38.13080360867914
1739209628.7258341;-38.13080360867914
1739209628.7258365;-33.981070128970906
1739209628.7258387;-38.13080360867914
1739209628.725841;-45.120503652039325
1739209628.7258432;-45.120503652039325
1739209628.7258456;-45.120503652039325
1739209628.7258477;-45.120503652039325
1739209628.72585;-45.120503652039325
1739209628.7258523;-38.13080360867914
1739209628.7258546;-33.981070128970906
1739209628.7258568;-38.13080360867914
1739209628.7258592;-45.120503652039325
1739209628.7258615;-38.13080360867914
1739209628.7258637;-38.13080360867914
1739209628.725866;-38.13080360867914
1739209628.7258682;-38.13080360867914
1739209628.7258706;-35.57807855764607
1739209628.7258728;-35.57807855764607
1739209628.7258751;-45.120503652039325
1739209628.7258773;-35.57807855764607
1739209628.7258797;-38.13080360867914
1739209628.7258818;-38.13080360867914
1739209628.7258842;-45.120503652039325
1739209628.7258866;-45.120503652039325
1739209628.7258887;-38.13080360867914
1739209628.725891;-38.13080360867914
1739209628.7258933;-45.120503652039325
1739209628.7258956;-45.120503652039325
1739209628.7258978;-38.13080360867914
1739209628.7259002;-33.981070128970906
1739209628.7259023;-45.120503652039325
1739209628.7259047;-38.13080360867914
1739209628.7259068;-45.120503652039325
1739209628.7259092;-38.13080360867914
1739209628.7259116;-38.13080360867914
1739209628.7259138;-38.13080360867914
1739209628.7259161;-33.981070128970906
1739209628.7259183;-38.13080360867914
1739209628.7259207;-38.13080360867914
1739209628.7259228;-38.13080360867914
1739209628.7259252;-38.13080360867914
1739209628.7259274;-35.57807855764607
1739209628.7259297;-45.120503652039325
1739209628.725932;-45.120503652039325
1739209628.7259343;-38.13080360867914
1739209628.7259364;-38.13080360867914
1739209628.7259388;-45.120503652039325
1739209628.7259412;-45.120503652039325
1739209628.7259433;-45.120503652039325
1739209628.7259457;-33.981070128970906
1739209628.7259479;-45.120503652039325
1739209628.7259502;-38.13080360867914
1739209628.7259524;-45.120503652039325
1739209628.7259548;-38.13080360867914
1739209628.725957;-32.816014438256545
1739209628.7259593;-45.120503652039325
1739209628.7259614;-38.13080360867914
1739209628.7259638;-38.13080360867914
1739209628.7259662;-35.57807855764607
1739209628.7259684;-38.13080360867914
1739209628.7259707;-45.120503652039325
1739209628.725973;-45.120503652039325
1739209628.7259753;-33.981070128970906
1739209628.7259774;-35.57807855764607
1739209628.7259798;-45.120503652039325
1739209628.725982;-38.13080360867914
1739209628.7259843;-45.120503652039325
1739209628.7259865;-45.120503652039325
1739209628.7259889;-45.120503652039325
1739209628.7259912;-38.13080360867914
1739209628.7259934;-38.13080360867914
1739209628.7259958;-38.13080360867914
1739209628.725998;-45.120503652039325
1739209628.7260003;-38.13080360867914
1739209628.7260025;-32.816014438256545
1739209628.7260048;-35.57807855764607
1739209628.726007;-45.120503652039325
1739209628.7260094;-45.120503652039325
1739209628.7260115;-35.57807855764607
1739209628.726014;-38.13080360867914
1739209628.726016;-38.13080360867914
1739209628.7260184;-35.57807855764607
1739209628.7260208;-45.120503652039325
1739209628.726023;-45.120503652039325
1739209628.7260253;-45.120503652039325
1739209628.7260275;-45.120503652039325
1739209628.7260299;-45.120503652039325
1739209628.726032;-45.120503652039325
1739209628.7260344;-45.120503652039325
1739209628.7260365;-45.120503652039325
1739209628.726039;-45.120503652039325
1739209628.726041;-38.13080360867914
1739209628.7260435;-38.13080360867914
1739209628.7260458;-45.120503652039325
1739209628.726048;-35.57807855764607
1739209628.7260504;-38.13080360867914
1739209628.7260525;-38.13080360867914
1739209628.726055;-45.120503652039325
1739209628.726057;-29.438486411369333
1739209628.7260594;-30.49652367304973
1739209628.7260616;-45.120503652039325
1739209628.726064;-45.120503652039325
1739209628.726066;-38.13080360867914
1739209628.7260685;-38.13080360867914
1739209628.726071;-45.120503652039325
1739209628.726073;-38.13080360867914
1739209628.7260754;-45.120503652039325
1739209628.7260776;-45.120503652039325
1739209628.72608;-45.120503652039325
1739209628.726082;-38.13080360867914
1739209628.7260845;-38.13080360867914
1739209628.7260866;-45.120503652039325
1739209628.726089;-38.13080360867914
1739209628.7260911;-45.120503652039325
1739209628.7260935;-31.141103565318893
1739209628.7260957;-27.8777449560314
1739209628.726098;-45.120503652039325
1739209628.7261004;-45.120503652039325
1739209628.7261026;-38.13080360867914
1739209628.726105;-38.13080360867914
1739209628.7261071;-45.120503652039325
1739209628.7261095;-38.13080360867914
1739209628.7261117;-45.120503652039325
1739209628.726114;-33.981070128970956
1739209628.7261162;-38.13080360867914
1739209628.7261186;-33.981070128970906
1739209628.7261207;-33.981070128970906
1739209628.726123;-45.120503652039325
1739209628.7261255;-45.120503652039325
1739209628.7261276;-45.120503652039325
1739209628.72613;-32.816014438256545
1739209628.7261322;-30.49652367304973
1739209628.7261345;-45.120503652039325
1739209628.7261367;-38.13080360867914
1739209628.726139;-38.13080360867914
1739209628.7261412;-38.13080360867914
1739209628.7261436;-45.120503652039325
1739209628.7261457;-38.13080360867914
1739209628.7261481;-35.57807855764607
1739209628.7261505;-38.13080360867914
1739209628.7261527;-45.120503652039325
1739209628.726155;-45.120503652039325
1739209628.7261572;-45.120503652039325
1739209628.7261596;-45.120503652039325
1739209628.7261617;-45.120503652039325
1739209628.726164;-38.13080360867914
1739209628.7261662;-33.981070128970906
1739209628.7261686;-45.120503652039325
1739209628.7261708;-45.120503652039325
1739209628.7261732;-38.13080360867914
1739209628.7261755;-38.13080360867914
1739209628.7261777;-45.120503652039325
1739209628.72618;-45.120503652039325
1739209628.7261822;-45.120503652039325
1739209628.7261846;-38.13080360867914
1739209628.7261868;-28.992665084841942
1739209628.7261891;-45.120503652039325
1739209628.7261913;-45.120503652039325
1739209628.7261937;-38.13080360867914
1739209628.7261958;-33.981070128970906
1739209628.7261982;-33.981070128970906
1739209628.7262003;-45.120503652039325
1739209628.7262027;-38.13080360867914
1739209628.726205;-31.14110356531892
1739209628.7262073;-45.120503652039325
1739209628.7262096;-45.120503652039325
1739209628.7262118;-45.120503652039325
1739209628.7262142;-45.120503652039325
1739209628.7262163;-45.120503652039325
1739209628.7262187;-45.120503652039325
