CAN Message; 0x1a7:0000e1f725a1e3d0
1739209743.976364;-30.49652367304973
1739209743.9763885;-31.141103565318915
1739209743.976413;-45.120503652039325
1739209743.9764373;-38.13080360867914
1739209743.976462;-38.13080360867914
1739209743.9764862;-38.13080360867914
1739209743.9765108;-45.120503652039325
1739209743.9765353;-38.13080360867914
1739209743.9765596;-38.13080360867914
1739209743.9765842;-33.981070128970906
1739209743.9766085;-45.120503652039325
1739209743.976633;-38.13080360867914
1739209743.9766576;-45.120503652039325
1739209743.976682;-45.120503652039325
1739209743.9767065;-45.120503652039325
1739209743.9767308;-33.981070128970906
1739209743.9767554;-33.981070128970906
1739209743.97678;-30.49652367304973
1739209743.9768043;-45.120503652039325
1739209743.9768288;-45.120503652039325
1739209743.9768531;-38.13080360867914
1739209743.9768777;-35.57807855764607
1739209743.9769022;-45.120503652039325
1739209743.9769266;-33.981070128970906
1739209743.9769511;-38.13080360867914
1739209743.9769754;-31.141103565318915
1739209743.977;-35.57807855764607
1739209743.9770246;-38.13080360867914
1739209743.9770489;-38.13080360867914
1739209743.9770734;-45.120503652039325
1739209743.977098;-45.120503652039325
1739209743.9771223;-38.13080360867914
1739209743.9771469;-35.57807855764607
1739209743.9771712;-33.981070128970906
1739209743.9771957;-45.120503652039325
1739209743.9772203;-35.57807855764607
1739209743.9772446;-38.13080360867914
1739209743.9772692;-45.120503652039325
1739209743.9772935;-38.13080360867914
1739209743.977318;-32.816014438256545
1739209743.9773426;-38.13080360867914
1739209743.977367;-45.120503652039325
1739209743.9773915;-38.13080360867914
1739209743.9774158;-35.57807855764607
1739209743.9774404;-45.120503652039325
1739209743.977465;-45.120503652039325
1739209743.9774892;-38.13080360867914
1739209743.9775138;-45.120503652039325
1739209743.977538;-45.120503652039325
1739209743.9775627;-38.13080360867914
1739209743.9775872;-35.57807855764607
1739209743.9776115;-38.13080360867914
1739209743.977636;-38.13080360867914
1739209743.9776604;-33.981070128970906
1739209743.977685;-45.120503652039325
1739209743.9777095;-45.120503652039325
1739209743.9777339;-45.120503652039325
1739209743.9777584;-38.13080360867914
1739209743.9777827;-32.816014438256545
1739209743.9778073;-38.13080360867914
1739209743.9778318;-45.120503652039325
1739209743.9778562;-38.13080360867914
1739209743.9778807;-38.13080360867914
1739209743.977905;-45.120503652039325
1739209743.9779296;-35.57807855764607
1739209743.9779541;-38.13080360867914
1739209743.9779785;-45.120503652039325
1739209743.978003;-38.13080360867914
1739209743.9780273;-38.13080360867914
1739209743.978052;-38.13080360867914
1739209743.9780765;-45.120503652039325
1739209743.9781008;-38.13080360867914
1739209743.9781253;-45.120503652039325
1739209743.9781497;-38.13080360867914
1739209743.9781742;-45.120503652039325
1739209743.9781988;-38.13080360867914
1739209743.978223;-35.57807855764607
1739209743.9884849;-38.13080360867914
1739209743.988487;-38.13080360867914
1739209743.9884892;-38.13080360867914
1739209743.988491;-35.57807855764607
1739209743.9884932;-35.57807855764607
1739209743.9884953;-35.57807855764607
1739209743.9884975;-38.13080360867914
1739209743.9884994;-38.13080360867914
1739209743.9885015;-45.120503652039325
1739209743.9885037;-38.13080360867914
1739209743.9885058;-45.120503652039325
1739209743.9885077;-45.120503652039325
1739209743.98851;-38.13080360867914
1739209743.988512;-35.57807855764607
1739209743.9885142;-45.120503652039325
1739209743.988516;-45.120503652039325
1739209743.9885182;-38.13080360867914
1739209743.9885204;-38.13080360867914
1739209743.9885225;-45.120503652039325
1739209743.9885244;-35.57807855764607
1739209743.9885266;-45.120503652039325
1739209743.9885287;-38.13080360867914
1739209743.9885309;-38.13080360867914
1739209743.9885328;-45.120503652039325
1739209743.988535;-38.13080360867914
1739209743.988537;-45.120503652039325
1739209743.9885392;-45.120503652039325
1739209743.9885411;-45.120503652039325
1739209743.9885433;-38.13080360867914
1739209743.9885454;-35.57807855764607
1739209743.9885476;-45.120503652039325
1739209743.9885495;-38.13080360867914
1739209743.9885516;-45.120503652039325
1739209743.9885538;-45.120503652039325
1739209743.988556;-33.981070128970906
1739209743.9885578;-45.120503652039325
1739209743.98856;-38.13080360867914
1739209743.988562;-45.120503652039325
1739209743.9885643;-45.120503652039325
1739209743.9885662;-45.120503652039325
1739209743.9885683;-45.120503652039325
1739209743.9885705;-45.120503652039325
1739209743.9885726;-45.120503652039325
1739209743.9885745;-38.13080360867914
1739209743.9885767;-33.981070128970906
1739209743.9885788;-45.120503652039325
1739209743.988581;-45.120503652039325
1739209743.9885828;-38.13080360867914
1739209743.988585;-33.981070128970906
1739209743.9885871;-45.120503652039325
1739209743.9885893;-38.13080360867914
1739209743.9885912;-45.120503652039325
1739209743.9885933;-33.981070128970906
1739209743.9885955;-38.13080360867914
1739209743.9885976;-35.57807855764607
1739209743.9885995;-45.120503652039325
1739209743.9886017;-38.13080360867914
1739209743.9886038;-35.57807855764607
1739209743.988606;-45.120503652039325
1739209743.988608;-38.13080360867914
1739209743.98861;-38.13080360867914
1739209743.9886122;-45.120503652039325
1739209743.9886143;-38.13080360867914
1739209743.9886162;-35.57807855764607
1739209743.9886184;-38.13080360867914
1739209743.9886205;-38.13080360867914
1739209743.9886227;-31.141103565318915
1739209743.9886246;-45.120503652039325
1739209743.9886267;-38.13080360867914
1739209743.9886289;-45.120503652039325
1739209743.988631;-38.13080360867914
1739209743.988633;-38.13080360867914
1739209743.988635;-38.13080360867914
1739209743.9886372;-45.120503652039325
1739209743.9886394;-45.120503652039325
1739209743.9886413;-45.120503652039325
1739209743.9886434;-45.120503652039325
1739209743.9886456;-45.120503652039325
1739209743.9886477;-45.120503652039325
1739209743.9886496;-38.13080360867914
1739209743.9886518;-38.13080360867914
1739209743.988654;-38.13080360867914
1739209743.988656;-45.120503652039325
1739209743.988658;-45.120503652039325
1739209743.98866;-33.981070128970906
1739209743.9886622;-35.57807855764607
1739209743.9886642;-35.57807855764607
1739209743.9886663;-38.13080360867914
1739209743.9886684;-38.13080360867914
1739209743.9886706;-45.120503652039325
1739209743.9886725;-45.120503652039325
1739209743.9886746;-45.120503652039325
1739209743.9886768;-38.13080360867914
1739209743.988679;-38.13080360867914
1739209743.9886808;-35.57807855764607
1739209743.988683;-45.120503652039325
1739209743.9886851;-38.13080360867914
1739209743.9886873;-35.57807855764607
1739209743.9886892;-38.13080360867914
1739209743.9886913;-45.120503652039325
1739209743.9886935;-31.141103565318915
1739209743.9886956;-32.816014438256545
1739209743.9886975;-45.120503652039325
1739209743.9886997;-45.120503652039325
1739209743.9887018;-33.981070128970906
1739209743.988704;-32.816014438256545
1739209743.9887059;-38.13080360867914
1739209743.988708;-38.13080360867914
1739209743.9887102;-38.13080360867914
1739209743.9887123;-38.13080360867914
1739209743.9887142;-38.13080360867914
1739209743.9887164;-45.120503652039325
1739209743.9887185;-45.120503652039325
1739209743.9887207;-38.13080360867914
1739209743.9887226;-45.120503652039325
1739209743.9887247;-38.13080360867914
1739209743.9887269;-27.267205301931607
1739209743.988729;-33.981070128970906
1739209743.988731;-38.13080360867914
1739209743.988733;-35.57807855764607
1739209743.9887352;-38.13080360867914
1739209743.9887373;-45.120503652039325
1739209743.9887393;-45.120503652039325
1739209743.9887414;-35.57807855764607
1739209743.9887435;-38.13080360867914
1739209743.9887457;-45.120503652039325
1739209743.9887476;-38.13080360867914
1739209743.9887497;-35.57807855764607
1739209743.988752;-45.120503652039325
1739209743.988754;-45.120503652039325
1739209743.988756;-45.120503652039325
1739209743.988758;-38.13080360867914
1739209743.9887602;-38.13080360867914
1739209743.9887624;-45.120503652039325
1739209743.9887643;-38.13080360867914
1739209743.9887664;-45.120503652039325
1739209743.9887686;-38.13080360867914
1739209743.9887707;-38.13080360867914
1739209743.9887726;-45.120503652039325
1739209743.9887748;-45.120503652039325
1739209743.988777;-35.57807855764607
1739209743.988779;-32.816014438256545
1739209743.988781;-38.13080360867914
1739209743.9887831;-32.816014438256545
1739209743.9887853;-33.981070128970906
1739209743.9887874;-38.13080360867914
1739209743.9887893;-45.120503652039325
1739209743.9887915;-38.13080360867914
1739209743.9887936;-38.13080360867914
1739209743.9887958;-33.981070128970956
1739209743.9887977;-45.120503652039325
1739209743.9887998;-45.120503652039325
1739209743.988802;-45.120503652039325
1739209743.988804;-38.13080360867914
1739209743.988806;-38.13080360867914
1739209743.9888082;-45.120503652039325
1739209743.9888103;-33.981070128970906
1739209743.9888124;-28.21854285175415
1739209743.9888144;-38.13080360867914
1739209743.9888165;-45.120503652039325
1739209743.9888186;-38.13080360867914
1739209743.9888208;-32.816014438256545
1739209743.9888227;-45.120503652039325
1739209743.9888248;-35.57807855764607
1739209743.988827;-45.120503652039325
1739209743.9888291;-45.120503652039325
1739209743.988831;-45.120503652039325
1739209743.9888332;-45.120503652039325
1739209743.9888353;-45.120503652039325
1739209743.9888375;-45.120503652039325
1739209743.9888394;-38.13080360867914
1739209743.9888415;-38.13080360867914
1739209743.9888437;-31.141103565318915
1739209743.9888458;-31.141103565318893
1739209743.9888477;-38.13080360867914
1739209743.9888499;-45.120503652039325
1739209743.988852;-38.13080360867914
1739209743.9888542;-38.13080360867914
1739209743.988856;-45.120503652039325
1739209743.9888582;-45.120503652039325
1739209743.9888604;-45.120503652039325
1739209743.9888625;-38.13080360867914
1739209743.9888644;-38.13080360867914
1739209743.9888666;-45.120503652039325
1739209743.9888687;-45.120503652039325
1739209743.9888709;-38.13080360867914
1739209743.9888728;-45.120503652039325
1739209743.988875;-45.120503652039325
1739209743.988877;-38.13080360867914
1739209743.9888792;-45.120503652039325
1739209743.988881;-45.120503652039325
1739209743.9888833;-38.13080360867914
1739209743.9888854;-45.120503652039325
1739209743.9888875;-45.120503652039325
1739209743.9888895;-35.57807855764607
1739209743.9888916;-35.57807855764607
1739209743.9888937;-38.13080360867914
1739209743.988896;-32.816014438256545
1739209743.9888978;-38.13080360867914
1739209743.9889;-38.13080360867914
1739209743.988902;-38.13080360867914
1739209743.9889042;-38.13080360867914
1739209743.9889061;-38.13080360867914
1739209743.9889083;-45.120503652039325
1739209743.9889104;-38.13080360867914
1739209743.9889126;-45.120503652039325
1739209743.9889145;-38.13080360867914
1739209743.9889166;-35.57807855764607
1739209743.9889188;-38.13080360867914
1739209743.988921;-45.120503652039325
1739209743.9889228;-38.13080360867914
1739209743.988925;-38.13080360867914
1739209743.9889271;-45.120503652039325
1739209743.988929;-33.981070128970906
1739209743.9782476;-38.13080360867914
1739209743.978272;-45.120503652039325
1739209743.9782965;-38.13080360867914
1739209743.978321;-45.120503652039325
1739209743.9783454;-38.13080360867914
1739209743.97837;-38.13080360867914
1739209743.9783943;-38.13080360867914
1739209743.9784188;-32.816014438256545
1739209743.9784434;-38.13080360867914
1739209743.9784677;-45.120503652039325
1739209743.9784923;-33.981070128970906
1739209743.9785166;-32.816014438256545
1739209743.9785411;-38.13080360867914
1739209743.9785657;-45.120503652039325
1739209743.97859;-45.120503652039325
1739209743.9786146;-45.120503652039325
1739209743.978639;-33.981070128970906
1739209743.9786634;-45.120503652039325
1739209743.978688;-38.13080360867914
1739209743.9787123;-35.57807855764607
1739209743.9787369;-38.13080360867914
1739209743.9787612;-35.57807855764607
1739209743.9787858;-45.120503652039325
1739209743.9788103;-38.13080360867914
1739209743.9788346;-38.13080360867914
1739209743.9788592;-38.13080360867914
1739209743.9788835;-38.13080360867914
1739209743.978908;-38.13080360867914
1739209743.9789326;-38.13080360867914
1739209743.978957;-45.120503652039325
1739209743.9789815;-45.120503652039325
1739209743.979006;-45.120503652039325
1739209743.9790304;-38.13080360867914
1739209743.979055;-38.13080360867914
1739209743.9790792;-38.13080360867914
1739209743.9791038;-38.13080360867914
1739209743.9791284;-38.13080360867914
1739209743.9791527;-28.58837851428586
1739209743.9791772;-38.13080360867914
1739209743.9792016;-35.57807855764607
1739209743.979226;-38.13080360867914
1739209743.9792507;-38.13080360867914
1739209743.979275;-45.120503652039325
1739209743.9792995;-38.13080360867914
1739209743.9793239;-45.120503652039325
1739209743.9793484;-45.120503652039325
1739209743.979373;-45.120503652039325
1739209743.9793973;-38.13080360867914
1739209743.9794219;-45.120503652039325
1739209743.9794462;-45.120503652039325
1739209743.9794707;-38.13080360867914
1739209743.9794953;-33.981070128970906
1739209743.9795196;-38.13080360867914
1739209743.9795442;-45.120503652039325
1739209743.9795685;-38.13080360867914
1739209743.979593;-35.57807855764607
1739209743.9796176;-38.13080360867914
1739209743.979642;-38.13080360867914
1739209743.9796665;-45.120503652039325
1739209743.9796908;-38.13080360867914
1739209743.9797153;-38.13080360867914
1739209743.97974;-27.8777449560314
1739209743.9797642;-38.13080360867914
1739209743.9797888;-38.13080360867914
1739209743.979813;-45.120503652039325
1739209743.9798377;-33.981070128970906
1739209743.9798622;-45.120503652039325
1739209743.9798865;-45.120503652039325
1739209743.979911;-38.13080360867914
1739209743.9799354;-38.13080360867914
1739209743.97996;-45.120503652039325
1739209743.9799845;-45.120503652039325
1739209743.9800088;-38.13080360867914
1739209743.9800334;-38.13080360867914
1739209743.9800577;-45.120503652039325
1739209743.9800823;-45.120503652039325
1739209743.9801068;-38.13080360867914
1739209743.9801311;-28.58837851428586
1739209743.9801557;-32.816014438256545
1739209743.98018;-38.13080360867914
1739209743.9802046;-45.120503652039325
1739209743.9802291;-33.981070128970906
1739209743.9802535;-38.13080360867914
1739209743.980278;-45.120503652039325
1739209743.9803023;-35.57807855764607
1739209743.980327;-38.13080360867914
1739209743.9803514;-38.13080360867914
1739209743.9803758;-38.13080360867914
1739209743.9804003;-45.120503652039325
1739209743.9804246;-45.120503652039325
1739209743.9804492;-38.13080360867914
1739209743.9804738;-35.57807855764607
1739209743.980498;-38.13080360867914
1739209743.9805226;-30.49652367304973
1739209743.980547;-38.13080360867914
1739209743.9805715;-45.120503652039325
1739209743.980596;-45.120503652039325
1739209743.9806204;-38.13080360867914
1739209743.980645;-35.57807855764607
1739209743.9806693;-35.57807855764607
1739209743.9806938;-45.120503652039325
1739209743.9807184;-45.120503652039325
1739209743.9807427;-38.13080360867914
1739209743.9807673;-35.57807855764607
1739209743.9807916;-38.13080360867914
1739209743.9808161;-45.120503652039325
1739209743.9808407;-38.13080360867914
1739209743.980865;-38.13080360867914
1739209743.9808896;-38.13080360867914
1739209743.980914;-38.13080360867914
1739209743.9809384;-38.13080360867914
1739209743.980963;-38.13080360867914
1739209743.9809873;-38.13080360867914
1739209743.9810119;-45.120503652039325
1739209743.9810364;-45.120503652039325
1739209743.9810607;-38.13080360867914
1739209743.9810853;-45.120503652039325
1739209743.9811096;-38.13080360867914
1739209743.9811342;-31.141103565318915
1739209743.9811587;-45.120503652039325
1739209743.981183;-45.120503652039325
1739209743.9812076;-45.120503652039325
1739209743.981232;-38.13080360867914
1739209743.9812565;-38.13080360867914
1739209743.981281;-33.981070128970906
1739209743.9813054;-38.13080360867914
1739209743.98133;-30.49652367304973
1739209743.9813542;-38.13080360867914
1739209743.9813788;-45.120503652039325
1739209743.9814034;-45.120503652039325
1739209743.9814277;-45.120503652039325
1739209743.9814522;-38.13080360867914
1739209743.9814765;-33.981070128970906
1739209743.981501;-38.13080360867914
1739209743.9815257;-33.981070128970906
1739209743.98155;-38.13080360867914
1739209743.9815745;-38.13080360867914
1739209743.9815989;-45.120503652039325
1739209743.9816234;-32.816014438256545
1739209743.981648;-33.981070128970906
1739209743.9816723;-45.120503652039325
1739209743.9816968;-45.120503652039325
1739209743.9817212;-33.981070128970906
1739209743.9817457;-45.120503652039325
1739209743.9817703;-45.120503652039325
1739209743.9817946;-45.120503652039325
1739209743.9818192;-45.120503652039325
1739209743.9818435;-38.13080360867914
1739209743.981868;-45.120503652039325
1739209743.9818926;-45.120503652039325
1739209743.981917;-38.13080360867914
1739209743.9819415;-38.13080360867914
1739209743.9819658;-45.120503652039325
1739209743.9819903;-45.120503652039325
1739209743.982015;-33.981070128970906
1739209743.9820392;-38.13080360867914
1739209743.9820638;-45.120503652039325
1739209743.982088;-45.120503652039325
1739209743.9821126;-38.13080360867914
1739209743.9821372;-38.13080360867914
1739209743.9821615;-45.120503652039325
1739209743.982186;-38.13080360867914
1739209743.9822104;-33.981070128970906
1739209743.982235;-45.120503652039325
1739209743.9822595;-38.13080360867914
1739209743.9822838;-45.120503652039325
1739209743.9823084;-33.981070128970906
1739209743.9823327;-45.120503652039325
1739209743.9823573;-38.13080360867914
1739209743.9823818;-38.13080360867914
1739209743.9824061;-38.13080360867914
1739209743.9824307;-45.120503652039325
1739209743.982455;-45.120503652039325
1739209743.9824796;-45.120503652039325
1739209743.9825041;-38.13080360867914
1739209743.9825284;-38.13080360867914
1739209743.982553;-38.13080360867914
1739209743.9825773;-45.120503652039325
1739209743.982602;-45.120503652039325
1739209743.9826264;-33.981070128970906
1739209743.9826508;-45.120503652039325
1739209743.9826753;-45.120503652039325
1739209743.9826996;-38.13080360867914
1739209743.9827242;-45.120503652039325
1739209743.9827487;-45.120503652039325
1739209743.982773;-45.120503652039325
1739209743.9827976;-38.13080360867914
1739209743.9828222;-38.13080360867914
1739209743.9828465;-38.13080360867914
1739209743.982871;-45.120503652039325
1739209743.9828954;-38.13080360867914
1739209743.98292;-45.120503652039325
1739209743.9829445;-45.120503652039325
1739209743.9829688;-45.120503652039325
1739209743.9829934;-45.120503652039325
1739209743.9830177;-45.120503652039325
1739209743.9830422;-38.13080360867914
1739209743.9830668;-35.57807855764607
1739209743.983091;-38.13080360867914
1739209743.9831157;-35.57807855764607
1739209743.98314;-38.13080360867914
1739209743.9831645;-38.13080360867914
1739209743.983189;-38.13080360867914
1739209743.9832134;-38.13080360867914
1739209743.983238;-38.13080360867914
1739209743.9832623;-38.13080360867914
1739209743.9832869;-45.120503652039325
1739209743.9833114;-45.120503652039325
1739209743.9833357;-45.120503652039325
1739209743.9833603;-38.13080360867914
1739209743.9833846;-45.120503652039325
1739209743.9834092;-45.120503652039325
1739209743.9834337;-45.120503652039325
1739209743.983458;-45.120503652039325
1739209743.9889312;-38.13080360867914
1739209743.9889333;-38.13080360867914
1739209743.9889355;-45.120503652039325
1739209743.9889374;-35.57807855764607
1739209743.9889395;-38.13080360867914
1739209743.9889417;-38.13080360867914
1739209743.9889438;-38.13080360867914
1739209743.9889457;-45.120503652039325
1739209743.9889479;-45.120503652039325
1739209743.98895;-45.120503652039325
1739209743.9889522;-33.981070128970906
1739209743.988954;-38.13080360867914
1739209743.9889562;-33.981070128970906
1739209743.9889584;-45.120503652039325
1739209743.9889605;-38.13080360867914
1739209743.9889624;-32.816014438256545
1739209743.9889646;-38.13080360867914
1739209743.9889667;-45.120503652039325
1739209743.9889688;-38.13080360867914
1739209743.9889708;-35.57807855764607
1739209743.988973;-38.13080360867914
1739209743.988975;-45.120503652039325
1739209743.9889772;-38.13080360867914
1739209743.988979;-35.57807855764607
1739209743.9889812;-38.13080360867914
1739209743.9889834;-45.120503652039325
1739209743.9889855;-45.120503652039325
1739209743.9889874;-38.13080360867914
1739209743.9889896;-38.13080360867914
1739209743.9889917;-45.120503652039325
1739209743.988994;-38.13080360867914
1739209743.9889958;-45.120503652039325
1739209743.988998;-45.120503652039325
1739209743.989;-45.120503652039325
1739209743.9890022;-45.120503652039325
1739209743.9890041;-45.120503652039325
1739209743.9890063;-38.13080360867914
1739209743.9890084;-38.13080360867914
1739209743.9890106;-45.120503652039325
1739209743.9890125;-45.120503652039325
1739209743.9890146;-33.981070128970906
1739209743.9890168;-38.13080360867914
1739209743.989019;-45.120503652039325
1739209743.9890208;-33.981070128970906
1739209743.989023;-35.57807855764607
1739209743.989025;-45.120503652039325
1739209743.9890273;-33.981070128970906
1739209743.9890292;-38.13080360867914
1739209743.9890313;-35.57807855764607
1739209743.9890335;-45.120503652039325
1739209743.9890356;-38.13080360867914
1739209743.9890375;-45.120503652039325
1739209743.9890397;-38.13080360867914
1739209743.9890418;-38.13080360867914
1739209743.989044;-38.13080360867914
1739209743.9890459;-38.13080360867914
1739209743.989048;-38.13080360867914
1739209743.9890501;-45.120503652039325
1739209743.9890523;-45.120503652039325
1739209743.9890542;-38.13080360867914
1739209743.9890563;-35.57807855764607
1739209743.9890585;-45.120503652039325
1739209743.9890606;-38.13080360867914
1739209743.9890625;-38.13080360867914
1739209743.9890647;-45.120503652039325
1739209743.9890668;-45.120503652039325
1739209743.989069;-45.120503652039325
1739209743.989071;-38.13080360867914
1739209743.989073;-38.13080360867914
1739209743.9890752;-45.120503652039325
1739209743.9890773;-38.13080360867914
1739209743.9890792;-35.57807855764607
1739209743.9890814;-38.13080360867914
1739209743.9890835;-45.120503652039325
1739209743.9890857;-38.13080360867914
1739209743.9890876;-38.13080360867914
1739209743.9890897;-33.981070128970906
1739209743.9890919;-45.120503652039325
1739209743.989094;-35.57807855764607
1739209743.989096;-35.57807855764607
1739209743.989098;-35.57807855764607
1739209743.9891002;-32.816014438256545
1739209743.9891024;-35.57807855764607
1739209743.9891043;-35.57807855764607
1739209743.9891064;-38.13080360867914
1739209743.9891086;-45.120503652039325
1739209743.9891107;-45.120503652039325
1739209743.9891126;-38.13080360867914
1739209743.9891148;-33.981070128970956
1739209743.989117;-45.120503652039325
1739209743.989119;-38.13080360867914
1739209743.989121;-35.57807855764607
1739209743.989123;-45.120503652039325
1739209743.9891253;-45.120503652039325
1739209743.9891274;-45.120503652039325
1739209743.9891293;-45.120503652039325
1739209743.9891315;-31.141103565318915
1739209743.9891336;-31.141103565318915
1739209743.9891357;-45.120503652039325
1739209743.9891376;-35.57807855764607
1739209743.9891398;-38.13080360867914
1739209743.989142;-45.120503652039325
1739209743.989144;-38.13080360867914
1739209743.989146;-31.141103565318893
1739209743.9891481;-35.57807855764607
1739209743.9891503;-38.13080360867914
1739209743.9891524;-45.120503652039325
1739209743.9891543;-45.120503652039325
1739209743.9891565;-45.120503652039325
1739209743.9891586;-45.120503652039325
1739209743.9891608;-35.57807855764607
1739209743.9891627;-45.120503652039325
1739209743.9891648;-31.141103565318915
1739209743.989167;-29.438486411369333
1739209743.9891691;-45.120503652039325
1739209743.989171;-45.120503652039325
1739209743.9891732;-38.13080360867914
1739209743.9891753;-38.13080360867914
1739209743.9891775;-45.120503652039325
1739209743.9891794;-45.120503652039325
1739209743.9891815;-45.120503652039325
1739209743.9891837;-45.120503652039325
1739209743.9891858;-38.13080360867914
1739209743.9891877;-38.13080360867914
1739209743.9891899;-45.120503652039325
1739209743.989192;-45.120503652039325
1739209743.989194;-38.13080360867914
1739209743.989196;-38.13080360867914
1739209743.9891982;-38.13080360867914
1739209743.9892004;-35.57807855764607
1739209743.9892023;-45.120503652039325
1739209743.9892044;-45.120503652039325
1739209743.9892066;-38.13080360867914
1739209743.9892087;-38.13080360867914
1739209743.9892106;-38.13080360867914
1739209743.9892128;-45.120503652039325
1739209743.989215;-35.57807855764607
1739209743.989217;-32.816014438256545
1739209743.989219;-45.120503652039325
1739209743.989221;-45.120503652039325
1739209743.9892232;-38.13080360867914
1739209743.9892254;-38.13080360867914
1739209743.9892273;-45.120503652039325
1739209743.9892294;-45.120503652039325
1739209743.9892316;-38.13080360867914
1739209743.9892337;-45.120503652039325
1739209743.9892356;-38.13080360867914
1739209743.9892378;-35.57807855764607
1739209743.98924;-38.13080360867914
1739209743.989242;-45.120503652039325
1739209743.989244;-45.120503652039325
1739209743.9892461;-45.120503652039325
1739209743.9892483;-33.981070128970906
1739209743.9892504;-29.438486411369333
1739209743.9892523;-45.120503652039325
1739209743.9892545;-45.120503652039325
1739209743.9892566;-38.13080360867914
1739209743.9892588;-45.120503652039325
1739209743.9892607;-33.981070128970906
1739209743.9892628;-38.13080360867914
1739209743.989265;-45.120503652039325
1739209743.989267;-33.981070128970956
1739209743.989269;-45.120503652039325
1739209743.9892712;-35.57807855764607
1739209743.9892733;-45.120503652039325
1739209743.9892755;-45.120503652039325
1739209743.9892774;-35.57807855764607
1739209743.9892795;-35.57807855764607
1739209743.9892817;-45.120503652039325
1739209743.9892838;-25.62660358559016
1739209743.9892857;-30.49652367304973
1739209743.9892879;-38.13080360867914
1739209743.98929;-38.13080360867914
1739209743.9892921;-45.120503652039325
1739209743.989294;-38.13080360867914
1739209743.9892962;-38.13080360867914
1739209743.9892983;-45.120503652039325
1739209743.9893005;-45.120503652039325
1739209743.9893024;-38.13080360867914
1739209743.9893045;-38.13080360867914
1739209743.9893067;-45.120503652039325
1739209743.9893088;-38.13080360867914
1739209743.9893107;-38.13080360867914
1739209743.989313;-38.13080360867914
1739209743.989315;-45.120503652039325
1739209743.9893172;-38.13080360867914
1739209743.989319;-38.13080360867914
1739209743.9893212;-45.120503652039325
1739209743.9893234;-38.13080360867914
1739209743.9893255;-38.13080360867914
1739209743.9893274;-38.13080360867914
1739209743.9893296;-45.120503652039325
1739209743.9893317;-45.120503652039325
1739209743.9893339;-33.981070128970906
1739209743.9893358;-38.13080360867914
1739209743.989338;-45.120503652039325
1739209743.98934;-45.120503652039325
1739209743.9893422;-35.57807855764607
1739209743.9893441;-38.13080360867914
1739209743.9893463;-45.120503652039325
1739209743.9893484;-33.981070128970906
1739209743.9893506;-33.981070128970906
1739209743.9893525;-45.120503652039325
1739209743.9893546;-45.120503652039325
1739209743.9893568;-38.13080360867914
1739209743.989359;-38.13080360867914
1739209743.9893608;-33.981070128970906
1739209743.989363;-45.120503652039325
1739209743.989365;-38.13080360867914
1739209743.9893672;-32.816014438256545
1739209743.9893692;-35.57807855764607
1739209743.9893713;-45.120503652039325
1739209743.9893734;-38.13080360867914
1739209743.9893756;-33.981070128970906
1739209743.9834826;-45.120503652039325
1739209743.983507;-38.13080360867914
1739209743.9835315;-38.13080360867914
1739209743.983556;-45.120503652039325
1739209743.9835804;-38.13080360867914
1739209743.983605;-35.57807855764607
1739209743.9836292;-45.120503652039325
1739209743.9836538;-45.120503652039325
1739209743.9836783;-38.13080360867914
1739209743.9837027;-45.120503652039325
1739209743.9837272;-45.120503652039325
1739209743.9837515;-45.120503652039325
1739209743.983776;-45.120503652039325
1739209743.9838006;-45.120503652039325
1739209743.983825;-45.120503652039325
1739209743.9838495;-45.120503652039325
1739209743.9838738;-33.981070128970906
1739209743.9838984;-38.13080360867914
1739209743.983923;-38.13080360867914
1739209743.9839473;-38.13080360867914
1739209743.9839718;-38.13080360867914
1739209743.9839962;-32.816014438256545
1739209743.9840207;-35.57807855764607
1739209743.9840453;-38.13080360867914
1739209743.9840696;-38.13080360867914
1739209743.9840941;-27.8777449560314
1739209743.9841185;-38.13080360867914
1739209743.984143;-45.120503652039325
1739209743.9841676;-45.120503652039325
1739209743.984192;-45.120503652039325
1739209743.9842165;-45.120503652039325
1739209743.9842408;-45.120503652039325
1739209743.9842653;-38.13080360867914
1739209743.98429;-45.120503652039325
1739209743.9843142;-45.120503652039325
1739209743.9843388;-45.120503652039325
1739209743.984363;-45.120503652039325
1739209743.9843876;-32.816014438256545
1739209743.9844122;-38.13080360867914
1739209743.9844365;-45.120503652039325
1739209743.984461;-45.120503652039325
1739209743.9844854;-28.58837851428586
1739209743.98451;-33.981070128970906
1739209743.9845345;-45.120503652039325
1739209743.9845588;-45.120503652039325
1739209743.9845834;-45.120503652039325
1739209743.9846077;-38.13080360867914
1739209743.9846323;-45.120503652039325
1739209743.9846568;-38.13080360867914
1739209743.9846811;-38.13080360867914
1739209743.9847057;-38.13080360867914
1739209743.9847302;-38.13080360867914
1739209743.9847546;-45.120503652039325
1739209743.9847791;-38.13080360867914
1739209743.9848034;-38.13080360867914
1739209743.984828;-35.57807855764607
1739209743.9848526;-45.120503652039325
1739209743.9848769;-28.58837851428586
1739209743.9849014;-33.981070128970906
1739209743.9849257;-45.120503652039325
1739209743.9849503;-45.120503652039325
1739209743.9849749;-35.57807855764607
1739209743.9849992;-38.13080360867914
1739209743.9850237;-45.120503652039325
1739209743.985048;-38.13080360867914
1739209743.9850726;-45.120503652039325
1739209743.9850972;-38.13080360867914
