CAN Message; 0x77:5b98dcc41f90e707
1739209887.054796;-38.13080360867914
1739209887.0548055;-38.13080360867914
1739209887.054815;-45.120503652039325
1739209887.0548246;-38.13080360867914
1739209887.0548341;-45.120503652039325
1739209887.0548437;-45.120503652039325
1739209887.054853;-38.13080360867914
1739209887.0548625;-38.13080360867914
1739209887.054872;-45.120503652039325
1739209887.0548816;-38.13080360867914
1739209887.054891;-26.035653463252796
1739209887.0549006;-38.13080360867914
1739209887.0549102;-45.120503652039325
1739209887.0549195;-33.981070128970906
1739209887.054929;-38.13080360867914
1739209887.0549386;-45.120503652039325
1739209887.054948;-38.13080360867914
1739209887.0549576;-45.120503652039325
1739209887.0549672;-45.120503652039325
1739209887.0549767;-45.120503652039325
1739209887.054986;-45.120503652039325
1739209887.0549955;-38.13080360867914
1739209887.055005;-32.816014438256545
1739209887.0550146;-38.13080360867914
1739209887.0550241;-45.120503652039325
1739209887.0550337;-33.981070128970906
1739209887.0550432;-45.120503652039325
1739209887.0550525;-38.13080360867914
1739209887.055062;-45.120503652039325
1739209887.0550716;-38.13080360867914
1739209887.0550811;-38.13080360867914
1739209887.0550907;-31.141103565318915
1739209887.0551002;-45.120503652039325
1739209887.0551097;-33.981070128970906
1739209887.055119;-29.438486411369333
1739209887.0551286;-45.120503652039325
1739209887.055138;-45.120503652039325
1739209887.0551476;-38.13080360867914
1739209887.0551572;-38.13080360867914
1739209887.0551667;-45.120503652039325
1739209887.0551763;-45.120503652039325
1739209887.0551856;-38.13080360867914
1739209887.055195;-35.57807855764607
1739209887.0552046;-38.13080360867914
1739209887.0552142;-45.120503652039325
1739209887.0552237;-45.120503652039325
1739209887.0552332;-32.816014438256545
1739209887.0552428;-38.13080360867914
1739209887.055252;-45.120503652039325
1739209887.0552616;-45.120503652039325
1739209887.0552711;-38.13080360867914
1739209887.0552807;-33.981070128970906
1739209887.0552902;-45.120503652039325
1739209887.0552998;-38.13080360867914
1739209887.0553093;-38.13080360867914
1739209887.0553186;-38.13080360867914
1739209887.0553281;-45.120503652039325
1739209887.0553377;-45.120503652039325
1739209887.0610135;-38.13080360867914
1739209887.061016;-45.120503652039325
1739209887.061019;-38.13080360867914
1739209887.0610216;-45.120503652039325
1739209887.0610242;-45.120503652039325
1739209887.061027;-45.120503652039325
1739209887.0610297;-45.120503652039325
1739209887.0610323;-33.981070128970906
1739209887.061035;-35.57807855764607
1739209887.0610375;-45.120503652039325
1739209887.0610404;-38.13080360867914
1739209887.061043;-35.57807855764607
1739209887.0610456;-38.13080360867914
1739209887.0610485;-35.57807855764607
1739209887.0610511;-32.816014438256545
1739209887.0610538;-35.57807855764607
1739209887.0610564;-38.13080360867914
1739209887.061059;-38.13080360867914
1739209887.0610619;-38.13080360867914
1739209887.0610645;-38.13080360867914
1739209887.061067;-45.120503652039325
1739209887.06107;-45.120503652039325
1739209887.0610726;-38.13080360867914
1739209887.0610752;-45.120503652039325
1739209887.0610778;-45.120503652039325
1739209887.0610805;-45.120503652039325
1739209887.0610833;-45.120503652039325
1739209887.061086;-38.13080360867914
1739209887.0610886;-38.13080360867914
1739209887.0610914;-45.120503652039325
1739209887.061094;-33.981070128970906
1739209887.0610967;-45.120503652039325
1739209887.0610993;-38.13080360867914
1739209887.061102;-45.120503652039325
1739209887.0611048;-33.981070128970906
1739209887.0611074;-29.438486411369333
1739209887.06111;-38.13080360867914
1739209887.0611129;-45.120503652039325
1739209887.0611155;-35.57807855764607
1739209887.0611181;-32.816014438256545
1739209887.0611207;-38.13080360867914
1739209887.0611234;-45.120503652039325
1739209887.0611262;-45.120503652039325
1739209887.0611289;-45.120503652039325
1739209887.0611315;-38.13080360867914
1739209887.0611343;-45.120503652039325
1739209887.061137;-45.120503652039325
1739209887.0611396;-38.13080360867914
1739209887.0611422;-38.13080360867914
1739209887.0611448;-38.13080360867914
1739209887.0611477;-45.120503652039325
1739209887.0611503;-45.120503652039325
1739209887.061153;-38.13080360867914
1739209887.0611558;-45.120503652039325
1739209887.0611584;-38.13080360867914
1739209887.061161;-35.57807855764607
1739209887.0611637;-38.13080360867914
1739209887.0611663;-45.120503652039325
1739209887.0611691;-31.141103565318915
1739209887.0611718;-26.487275050834715
1739209887.0611744;-38.13080360867914
1739209887.0611773;-45.120503652039325
1739209887.0611799;-38.13080360867914
1739209887.0611825;-32.816014438256545
1739209887.0611851;-38.13080360867914
1739209887.0611877;-38.13080360867914
1739209887.0611906;-45.120503652039325
1739209887.0611932;-45.120503652039325
1739209887.0611959;-38.13080360867914
1739209887.0611987;-45.120503652039325
1739209887.0612013;-45.120503652039325
1739209887.061204;-45.120503652039325
1739209887.0612066;-45.120503652039325
1739209887.0612092;-45.120503652039325
1739209887.061212;-38.13080360867914
1739209887.0612147;-35.57807855764607
1739209887.0612173;-33.981070128970906
1739209887.0612202;-45.120503652039325
1739209887.0612228;-33.981070128970906
1739209887.0612254;-33.981070128970906
1739209887.061228;-45.120503652039325
1739209887.0612307;-45.120503652039325
1739209887.0612335;-45.120503652039325
1739209887.0612361;-35.57807855764607
1739209887.0612388;-38.13080360867914
1739209887.0612416;-45.120503652039325
1739209887.0612442;-38.13080360867914
1739209887.0612469;-35.57807855764607
1739209887.0612495;-45.120503652039325
1739209887.061252;-45.120503652039325
1739209887.061255;-38.13080360867914
1739209887.0612576;-45.120503652039325
1739209887.0612602;-38.13080360867914
1739209887.061263;-45.120503652039325
1739209887.0612657;-45.120503652039325
1739209887.0612683;-45.120503652039325
1739209887.061271;-33.981070128970906
1739209887.0612736;-45.120503652039325
1739209887.0612764;-38.13080360867914
1739209887.061279;-26.035653463252796
1739209887.0612817;-32.816014438256545
1739209887.0612845;-38.13080360867914
1739209887.0612872;-38.13080360867914
1739209887.0612898;-38.13080360867914
1739209887.0612924;-45.120503652039325
1739209887.061295;-45.120503652039325
1739209887.061298;-45.120503652039325
1739209887.0613005;-45.120503652039325
1739209887.0613031;-38.13080360867914
1739209887.061306;-45.120503652039325
1739209887.0613086;-38.13080360867914
1739209887.0613112;-35.57807855764607
1739209887.0613139;-38.13080360867914
1739209887.0613165;-45.120503652039325
1739209887.0613194;-38.13080360867914
1739209887.061322;-45.120503652039325
1739209887.0613246;-38.13080360867914
1739209887.0613275;-35.57807855764607
1739209887.06133;-38.13080360867914
1739209887.0613327;-38.13080360867914
1739209887.0613353;-38.13080360867914
1739209887.061338;-45.120503652039325
1739209887.0613408;-45.120503652039325
1739209887.0613434;-38.13080360867914
1739209887.061346;-38.13080360867914
1739209887.061349;-35.57807855764607
1739209887.0613515;-38.13080360867914
1739209887.0613542;-38.13080360867914
1739209887.0613568;-38.13080360867914
1739209887.0613594;-45.120503652039325
1739209887.0613623;-45.120503652039325
1739209887.061365;-45.120503652039325
1739209887.0613675;-45.120503652039325
1739209887.0613704;-33.981070128970906
1739209887.061373;-45.120503652039325
1739209887.0613756;-45.120503652039325
1739209887.0613782;-38.13080360867914
1739209887.0613809;-32.816014438256545
1739209887.0613837;-38.13080360867914
1739209887.0613863;-38.13080360867914
1739209887.061389;-33.981070128970906
1739209887.0613918;-38.13080360867914
1739209887.0613945;-45.120503652039325
1739209887.061397;-45.120503652039325
1739209887.0613997;-38.13080360867914
1739209887.0614023;-45.120503652039325
1739209887.0614052;-45.120503652039325
1739209887.0614078;-35.57807855764607
1739209887.0614104;-33.981070128970906
1739209887.0614133;-45.120503652039325
1739209887.061416;-38.13080360867914
1739209887.0614185;-33.981070128970906
1739209887.0614212;-45.120503652039325
1739209887.0614238;-45.120503652039325
1739209887.0614266;-45.120503652039325
1739209887.0614293;-38.13080360867914
1739209887.061432;-38.13080360867914
1739209887.0614347;-45.120503652039325
1739209887.0614374;-33.981070128970906
1739209887.06144;-35.57807855764607
1739209887.0614426;-38.13080360867914
1739209887.0614452;-45.120503652039325
1739209887.061448;-45.120503652039325
1739209887.0614507;-38.13080360867914
1739209887.0614533;-28.58837851428586
1739209887.0614562;-45.120503652039325
1739209887.0614588;-38.13080360867914
1739209887.0614614;-30.49652367304973
1739209887.061464;-31.141103565318915
1739209887.0614667;-45.120503652039325
1739209887.0614696;-38.13080360867914
1739209887.0614722;-38.13080360867914
1739209887.0614748;-33.981070128970906
1739209887.0614777;-38.13080360867914
1739209887.0614803;-45.120503652039325
1739209887.061483;-35.57807855764607
1739209887.0614855;-38.13080360867914
1739209887.0614882;-45.120503652039325
1739209887.061491;-38.13080360867914
1739209887.0614936;-35.57807855764607
1739209887.0614963;-35.57807855764607
1739209887.061499;-45.120503652039325
1739209887.0615017;-38.13080360867914
1739209887.0615044;-45.120503652039325
1739209887.061507;-45.120503652039325
1739209887.0615096;-45.120503652039325
1739209887.0615125;-38.13080360867914
1739209887.061515;-38.13080360867914
1739209887.0615177;-31.141103565318915
1739209887.0615206;-38.13080360867914
1739209887.0615232;-38.13080360867914
1739209887.0615258;-45.120503652039325
1739209887.0615284;-38.13080360867914
1739209887.061531;-38.13080360867914
1739209887.061534;-45.120503652039325
1739209887.0615366;-38.13080360867914
1739209887.0615392;-31.141103565318915
1739209887.061542;-38.13080360867914
1739209887.0615447;-45.120503652039325
1739209887.0615473;-45.120503652039325
1739209887.06155;-45.120503652039325
1739209887.0615525;-45.120503652039325
1739209887.0615554;-45.120503652039325
1739209887.061558;-38.13080360867914
1739209887.0615606;-30.49652367304973
1739209887.0615635;-38.13080360867914
1739209887.061566;-38.13080360867914
1739209887.0615687;-45.120503652039325
1739209887.0615714;-38.13080360867914
1739209887.061574;-38.13080360867914
1739209887.0615768;-45.120503652039325
1739209887.0615795;-45.120503652039325
1739209887.061582;-45.120503652039325
1739209887.061585;-38.13080360867914
1739209887.0553472;-38.13080360867914
1739209887.0553567;-38.13080360867914
1739209887.0553663;-45.120503652039325
1739209887.0553758;-38.13080360867914
1739209887.055385;-31.141103565318893
1739209887.0553946;-35.57807855764607
1739209887.0554042;-38.13080360867914
1739209887.0554137;-38.13080360867914
1739209887.0554233;-35.57807855764607
1739209887.0554328;-33.981070128970906
1739209887.0554423;-45.120503652039325
1739209887.0554516;-38.13080360867914
1739209887.0554612;-38.13080360867914
1739209887.0554707;-33.981070128970906
1739209887.0554802;-45.120503652039325
1739209887.0554898;-38.13080360867914
1739209887.0554993;-38.13080360867914
1739209887.0555089;-38.13080360867914
1739209887.0555182;-38.13080360867914
1739209887.0555277;-38.13080360867914
1739209887.0555372;-38.13080360867914
1739209887.0555468;-45.120503652039325
1739209887.0555563;-35.57807855764607
1739209887.0555658;-38.13080360867914
1739209887.0555754;-45.120503652039325
1739209887.0555847;-33.981070128970906
1739209887.0555942;-38.13080360867914
1739209887.0556037;-38.13080360867914
1739209887.0556133;-38.13080360867914
1739209887.0556228;-45.120503652039325
1739209887.0556324;-38.13080360867914
1739209887.055642;-45.120503652039325
1739209887.0556512;-38.13080360867914
1739209887.0556607;-28.992665084841942
1739209887.0556703;-38.13080360867914
1739209887.0556798;-45.120503652039325
1739209887.0556893;-45.120503652039325
1739209887.0556989;-45.120503652039325
1739209887.0557084;-45.120503652039325
1739209887.0557177;-45.120503652039325
1739209887.0557272;-45.120503652039325
1739209887.0557368;-33.981070128970906
1739209887.0557463;-45.120503652039325
1739209887.0557559;-45.120503652039325
1739209887.0557654;-45.120503652039325
1739209887.055775;-33.981070128970906
1739209887.0557842;-38.13080360867914
1739209887.0557938;-38.13080360867914
1739209887.0558033;-45.120503652039325
1739209887.0558128;-38.13080360867914
1739209887.0558224;-45.120503652039325
1739209887.055832;-38.13080360867914
1739209887.0558414;-38.13080360867914
1739209887.0558507;-38.13080360867914
1739209887.0558603;-35.57807855764607
1739209887.0558698;-38.13080360867914
1739209887.0558794;-45.120503652039325
1739209887.055889;-38.13080360867914
1739209887.0558984;-38.13080360867914
1739209887.055908;-45.120503652039325
1739209887.0559173;-45.120503652039325
1739209887.0559268;-38.13080360867914
1739209887.0559363;-38.13080360867914
1739209887.0559459;-45.120503652039325
1739209887.0559554;-45.120503652039325
1739209887.055965;-25.62660358559016
1739209887.0559745;-33.981070128970906
1739209887.0559838;-38.13080360867914
1739209887.0559933;-45.120503652039325
1739209887.0560029;-38.13080360867914
1739209887.0560124;-45.120503652039325
1739209887.056022;-38.13080360867914
1739209887.0560315;-45.120503652039325
1739209887.056041;-38.13080360867914
1739209887.0560503;-33.981070128970906
1739209887.0560598;-38.13080360867914
1739209887.0560694;-45.120503652039325
1739209887.056079;-38.13080360867914
1739209887.0560884;-38.13080360867914
1739209887.056098;-45.120503652039325
1739209887.0561075;-45.120503652039325
1739209887.0561168;-38.13080360867914
1739209887.0561264;-35.57807855764607
1739209887.056136;-45.120503652039325
1739209887.0561454;-45.120503652039325
1739209887.056155;-38.13080360867914
1739209887.0561645;-38.13080360867914
1739209887.056174;-45.120503652039325
1739209887.0561833;-45.120503652039325
1739209887.0561929;-33.981070128970906
1739209887.0562024;-45.120503652039325
1739209887.056212;-38.13080360867914
1739209887.0562215;-38.13080360867914
1739209887.056231;-33.981070128970906
1739209887.0562406;-45.120503652039325
1739209887.0562499;-38.13080360867914
1739209887.0562594;-33.981070128970906
1739209887.056269;-45.120503652039325
1739209887.0562785;-33.981070128970906
1739209887.056288;-38.13080360867914
1739209887.0562975;-45.120503652039325
1739209887.056307;-38.13080360867914
1739209887.0563164;-29.438486411369333
1739209887.056326;-45.120503652039325
1739209887.0563354;-45.120503652039325
1739209887.056345;-33.981070128970906
1739209887.0563545;-38.13080360867914
1739209887.056364;-38.13080360867914
1739209887.0563736;-45.120503652039325
1739209887.056383;-38.13080360867914
1739209887.0563924;-45.120503652039325
1739209887.056402;-45.120503652039325
1739209887.0564115;-45.120503652039325
1739209887.056421;-45.120503652039325
1739209887.0564306;-38.13080360867914
1739209887.05644;-32.816014438256545
1739209887.0564494;-45.120503652039325
1739209887.056459;-38.13080360867914
1739209887.0564685;-35.57807855764607
1739209887.056478;-38.13080360867914
1739209887.0564876;-45.120503652039325
1739209887.056497;-45.120503652039325
1739209887.0565066;-32.816014438256545
1739209887.056516;-35.57807855764607
1739209887.0565255;-35.57807855764607
1739209887.056535;-45.120503652039325
1739209887.0565445;-33.981070128970906
1739209887.056554;-38.13080360867914
1739209887.0565636;-45.120503652039325
1739209887.0565732;-45.120503652039325
1739209887.0565825;-45.120503652039325
1739209887.056592;-45.120503652039325
1739209887.0566015;-45.120503652039325
1739209887.056611;-45.120503652039325
1739209887.0566206;-45.120503652039325
1739209887.0566301;-38.13080360867914
1739209887.0566397;-38.13080360867914
1739209887.056649;-45.120503652039325
1739209887.0566585;-32.816014438256545
1739209887.056668;-38.13080360867914
1739209887.0566776;-45.120503652039325
1739209887.056687;-45.120503652039325
1739209887.0566967;-35.57807855764607
1739209887.0567062;-35.57807855764607
1739209887.0567155;-45.120503652039325
1739209887.056725;-38.13080360867914
1739209887.0567346;-32.816014438256545
1739209887.056744;-38.13080360867914
1739209887.0567536;-45.120503652039325
1739209887.0567632;-45.120503652039325
1739209887.0567727;-45.120503652039325
1739209887.056782;-45.120503652039325
1739209887.0567915;-45.120503652039325
1739209887.056801;-35.57807855764607
1739209887.0568106;-45.120503652039325
1739209887.0568202;-38.13080360867914
1739209887.0568297;-38.13080360867914
1739209887.0568392;-38.13080360867914
1739209887.0568485;-38.13080360867914
1739209887.056858;-38.13080360867914
1739209887.0568676;-38.13080360867914
1739209887.0568771;-45.120503652039325
1739209887.0568867;-26.991370085610722
1739209887.0568962;-32.816014438256545
1739209887.0569057;-38.13080360867914
1739209887.056915;-38.13080360867914
1739209887.0569246;-38.13080360867914
1739209887.056934;-45.120503652039325
1739209887.0569437;-45.120503652039325
1739209887.0569532;-38.13080360867914
1739209887.0569627;-38.13080360867914
1739209887.0569723;-45.120503652039325
1739209887.0569816;-38.13080360867914
1739209887.056991;-38.13080360867914
1739209887.0570006;-45.120503652039325
1739209887.0570102;-38.13080360867914
1739209887.0570197;-38.13080360867914
1739209887.0570292;-38.13080360867914
1739209887.0570388;-35.57807855764607
1739209887.057048;-38.13080360867914
1739209887.0570576;-45.120503652039325
1739209887.0570672;-38.13080360867914
1739209887.0570767;-38.13080360867914
1739209887.0570862;-35.57807855764607
1739209887.0570958;-35.57807855764607
1739209887.0571053;-35.57807855764607
1739209887.0571146;-38.13080360867914
1739209887.0571241;-38.13080360867914
1739209887.0571337;-38.13080360867914
1739209887.0571432;-45.120503652039325
1739209887.0571527;-45.120503652039325
1739209887.0571623;-45.120503652039325
1739209887.0571718;-45.120503652039325
1739209887.0571811;-38.13080360867914
1739209887.0571907;-45.120503652039325
1739209887.0572002;-35.57807855764607
1739209887.0572097;-32.816014438256545
1739209887.0572193;-38.13080360867914
1739209887.0572288;-45.120503652039325
1739209887.0572383;-45.120503652039325
1739209887.0572476;-38.13080360867914
1739209887.0572572;-45.120503652039325
1739209887.0572667;-28.992665084841942
1739209887.0572762;-31.141103565318915
1739209887.0572858;-38.13080360867914
1739209887.0572953;-33.981070128970906
1739209887.0573049;-45.120503652039325
1739209887.0573142;-33.981070128970906
1739209887.0573237;-32.816014438256545
1739209887.0573332;-38.13080360867914
1739209887.0573428;-45.120503652039325
1739209887.0573523;-38.13080360867914
1739209887.0573618;-38.13080360867914
1739209887.0615876;-38.13080360867914
1739209887.0615902;-45.120503652039325
1739209887.0615928;-33.981070128970906
1739209887.0615954;-31.141103565318893
1739209887.0615983;-38.13080360867914
1739209887.061601;-38.13080360867914
1739209887.0616035;-33.981070128970906
1739209887.0616064;-38.13080360867914
1739209887.061609;-45.120503652039325
1739209887.0616117;-45.120503652039325
1739209887.0616143;-33.981070128970906
1739209887.061617;-45.120503652039325
1739209887.0616198;-33.981070128970906
1739209887.0616224;-38.13080360867914
1739209887.061625;-38.13080360867914
1739209887.0616279;-35.57807855764607
1739209887.0616305;-35.57807855764607
1739209887.061633;-38.13080360867914
1739209887.0616357;-45.120503652039325
1739209887.0616384;-38.13080360867914
1739209887.0616412;-38.13080360867914
1739209887.0616438;-45.120503652039325
1739209887.0616465;-45.120503652039325
1739209887.0616493;-38.13080360867914
1739209887.061652;-38.13080360867914
1739209887.0616546;-38.13080360867914
1739209887.0616572;-45.120503652039325
1739209887.0616598;-45.120503652039325
1739209887.0616627;-45.120503652039325
1739209887.0616653;-45.120503652039325
1739209887.061668;-45.120503652039325
1739209887.0616708;-45.120503652039325
1739209887.0616734;-38.13080360867914
1739209887.061676;-38.13080360867914
1739209887.0616786;-38.13080360867914
1739209887.0616813;-45.120503652039325
1739209887.0616841;-45.120503652039325
1739209887.0616868;-45.120503652039325
1739209887.0616894;-45.120503652039325
1739209887.0616922;-29.438486411369333
1739209887.0616949;-38.13080360867914
1739209887.0616975;-45.120503652039325
1739209887.0617;-38.13080360867914
1739209887.0617027;-32.816014438256545
1739209887.0617056;-35.57807855764607
1739209887.0617082;-45.120503652039325
1739209887.0617108;-33.981070128970906
1739209887.0617137;-45.120503652039325
1739209887.0617163;-45.120503652039325
1739209887.061719;-45.120503652039325
1739209887.0617216;-45.120503652039325
1739209887.0617242;-45.120503652039325
1739209887.061727;-38.13080360867914
1739209887.0617297;-35.57807855764607
1739209887.0617323;-38.13080360867914
1739209887.0617352;-45.120503652039325
1739209887.0617378;-38.13080360867914
1739209887.0617404;-45.120503652039325
1739209887.061743;-45.120503652039325
1739209887.0617456;-35.57807855764607
1739209887.0617485;-45.120503652039325
1739209887.0617511;-45.120503652039325
1739209887.0617537;-38.13080360867914
1739209887.0617566;-32.816014438256545
1739209887.0617592;-38.13080360867914
1739209887.0617619;-38.13080360867914
1739209887.0617645;-45.120503652039325
1739209887.061767;-45.120503652039325
1739209887.06177;-38.13080360867914
1739209887.0617726;-35.57807855764607
1739209887.0617752;-35.57807855764607
1739209887.061778;-38.13080360867914
1739209887.0617807;-45.120503652039325
1739209887.0617833;-32.816014438256545
1739209887.061786;-35.57807855764607
1739209887.0617886;-45.120503652039325
1739209887.0617914;-45.120503652039325
1739209887.061794;-38.13080360867914
1739209887.0617967;-45.120503652039325
1739209887.0617995;-30.49652367304973
1739209887.0618021;-35.57807855764607
1739209887.0618048;-35.57807855764607
1739209887.0618074;-38.13080360867914
1739209887.06181;-38.13080360867914
1739209887.0618129;-33.981070128970906
1739209887.0618155;-38.13080360867914
1739209887.0618181;-38.13080360867914
1739209887.061821;-45.120503652039325
1739209887.0618236;-45.120503652039325
1739209887.0618262;-38.13080360867914
1739209887.0618289;-33.981070128970906
1739209887.0618315;-45.120503652039325
1739209887.0618343;-38.13080360867914
1739209887.061837;-35.57807855764607
1739209887.0618396;-38.13080360867914
1739209887.0618424;-45.120503652039325
1739209887.061845;-38.13080360867914
1739209887.0618477;-38.13080360867914
1739209887.0618503;-45.120503652039325
1739209887.061853;-45.120503652039325
1739209887.0618558;-45.120503652039325
1739209887.0618584;-33.981070128970906
1739209887.061861;-45.120503652039325
1739209887.061864;-31.141103565318915
1739209887.0618665;-28.58837851428586
1739209887.0618691;-38.13080360867914
1739209887.0618718;-38.13080360867914
1739209887.0618744;-38.13080360867914
1739209887.0618773;-38.13080360867914
1739209887.0618799;-45.120503652039325
1739209887.0618825;-38.13080360867914
1739209887.0618854;-45.120503652039325
1739209887.061888;-45.120503652039325
1739209887.0618906;-38.13080360867914
1739209887.0618932;-38.13080360867914
1739209887.0618958;-45.120503652039325
1739209887.0618987;-45.120503652039325
1739209887.0619013;-35.57807855764607
1739209887.061904;-38.13080360867914
1739209887.0619068;-45.120503652039325
1739209887.0619094;-38.13080360867914
1739209887.061912;-35.57807855764607
1739209887.0619147;-38.13080360867914
1739209887.0619173;-38.13080360867914
1739209887.0619202;-45.120503652039325
1739209887.0619228;-38.13080360867914
1739209887.0619254;-45.120503652039325
1739209887.0619283;-38.13080360867914
1739209887.061931;-35.57807855764607
1739209887.0619335;-38.13080360867914
1739209887.0619361;-38.13080360867914
1739209887.0619388;-38.13080360867914
1739209887.0619416;-33.981070128970906
1739209887.0619442;-32.816014438256545
1739209887.0619469;-45.120503652039325
1739209887.0619497;-38.13080360867914
1739209887.0619524;-38.13080360867914
1739209887.061955;-38.13080360867914
1739209887.0619576;-38.13080360867914
1739209887.0619602;-45.120503652039325
1739209887.061963;-45.120503652039325
1739209887.0619657;-38.13080360867914
1739209887.0619683;-38.13080360867914
1739209887.0619712;-38.13080360867914
1739209887.0619738;-35.57807855764607
1739209887.0619764;-38.13080360867914
1739209887.061979;-38.13080360867914
1739209887.0619817;-35.57807855764607
1739209887.0619845;-35.57807855764607
1739209887.0619872;-45.120503652039325
1739209887.0619898;-45.120503652039325
1739209887.0619926;-45.120503652039325
1739209887.0619953;-45.120503652039325
1739209887.061998;-45.120503652039325
1739209887.0620005;-33.981070128970906
1739209887.0620031;-38.13080360867914
1739209887.062006;-38.13080360867914
1739209887.0620086;-45.120503652039325
1739209887.0620112;-38.13080360867914
1739209887.062014;-38.13080360867914
1739209887.0620167;-38.13080360867914
1739209887.0620193;-45.120503652039325
1739209887.062022;-33.981070128970906
1739209887.0620246;-32.816014438256545
1739209887.0620275;-45.120503652039325
1739209887.06203;-45.120503652039325
1739209887.0620327;-45.120503652039325
1739209887.0620356;-45.120503652039325
1739209887.0620382;-33.981070128970906
1739209887.0620408;-38.13080360867914
1739209887.0620434;-45.120503652039325
1739209887.062046;-35.57807855764607
1739209887.062049;-35.57807855764607
1739209887.0620515;-38.13080360867914
1739209887.0620542;-38.13080360867914
1739209887.062057;-31.141103565318893
1739209887.0620596;-38.13080360867914
1739209887.0620623;-45.120503652039325
1739209887.062065;-38.13080360867914
1739209887.0620675;-38.13080360867914
1739209887.0620704;-45.120503652039325
1739209887.062073;-45.120503652039325
1739209887.0620756;-45.120503652039325
1739209887.0620785;-35.57807855764607
1739209887.062081;-38.13080360867914
1739209887.0620837;-45.120503652039325
1739209887.0620863;-38.13080360867914
1739209887.062089;-38.13080360867914
1739209887.0620918;-38.13080360867914
1739209887.0620944;-45.120503652039325
1739209887.062097;-45.120503652039325
1739209887.0621;-38.13080360867914
1739209887.0621026;-32.816014438256545
1739209887.0621052;-29.438486411369333
1739209887.0621078;-38.13080360867914
1739209887.0621104;-38.13080360867914
1739209887.0621133;-45.120503652039325
1739209887.062116;-38.13080360867914
1739209887.0621185;-45.120503652039325
1739209887.0621214;-38.13080360867914
1739209887.062124;-45.120503652039325
1739209887.0621266;-33.981070128970956
1739209887.0621293;-38.13080360867914
1739209887.062132;-45.120503652039325
1739209887.0621347;-45.120503652039325
1739209887.0621374;-38.13080360867914
1739209887.06214;-38.13080360867914
1739209887.0621428;-45.120503652039325
1739209887.0621455;-38.13080360867914
1739209887.062148;-35.57807855764607
1739209887.0621507;-38.13080360867914
1739209887.0621533;-45.120503652039325
1739209887.0621562;-45.120503652039325
1739209887.0621588;-38.13080360867914
1739209887.0621614;-38.13080360867914
1739209887.0621643;-45.120503652039325
1739209887.062167;-33.981070128970906
1739209887.0621696;-30.49652367304973
1739209887.0621722;-38.13080360867914
1739209887.0621748;-38.13080360867914
1739209887.0621777;-33.981070128970906
1739209887.0621803;-32.816014438256545
1739209887.062183;-38.13080360867914
1739209887.0621858;-38.13080360867914
1739209887.0621884;-38.13080360867914
1739209887.062191;-38.13080360867914
1739209887.0621936;-45.120503652039325
1739209887.0621963;-45.120503652039325
1739209887.062199;-38.13080360867914
1739209887.0622017;-35.57807855764607
1739209887.0622044;-38.13080360867914
1739209887.0622072;-45.120503652039325
1739209887.0622098;-38.13080360867914
1739209887.0622125;-35.57807855764607
1739209887.062215;-38.13080360867914
1739209887.0622177;-45.120503652039325
1739209887.0622206;-38.13080360867914
1739209887.0622232;-45.120503652039325
1739209887.0622258;-45.120503652039325
1739209887.0622287;-45.120503652039325
1739209887.0622313;-38.13080360867914
1739209887.062234;-31.141103565318893
1739209887.0622365;-33.981070128970906
1739209887.0622392;-38.13080360867914
1739209887.062242;-38.13080360867914
1739209887.0622447;-29.438486411369333
1739209887.0622473;-45.120503652039325
1739209887.0622501;-45.120503652039325
1739209887.0622528;-45.120503652039325
1739209887.0622554;-45.120503652039325
1739209887.062258;-33.981070128970906
1739209887.0622606;-45.120503652039325
1739209887.0622635;-45.120503652039325
1739209887.062266;-33.981070128970906
1739209887.0622687;-31.141103565318915
1739209887.0622716;-45.120503652039325
1739209887.0622742;-38.13080360867914
1739209887.0622768;-32.816014438256545
1739209887.0622795;-45.120503652039325
1739209887.062282;-45.120503652039325
1739209887.062285;-45.120503652039325
1739209887.0622876;-38.13080360867914
1739209887.0622902;-45.120503652039325
1739209887.062293;-38.13080360867914
1739209887.0622957;-45.120503652039325
1739209887.0622983;-38.13080360867914
1739209887.062301;-38.13080360867914
1739209887.0623035;-45.120503652039325
1739209887.0623064;-38.13080360867914
1739209887.062309;-38.13080360867914
1739209887.0623116;-38.13080360867914
1739209887.0623145;-45.120503652039325
1739209887.0623171;-45.120503652039325
1739209887.0623198;-38.13080360867914
1739209887.0623224;-33.981070128970906
1739209887.062325;-38.13080360867914
1739209887.0623279;-38.13080360867914
1739209887.0623305;-45.120503652039325
1739209887.062333;-45.120503652039325
1739209887.062336;-45.120503652039325
1739209887.0623386;-45.120503652039325
1739209887.0623412;-38.13080360867914
1739209887.0623438;-45.120503652039325
1739209887.0623465;-38.13080360867914
1739209887.0623493;-38.13080360867914
1739209887.062352;-32.816014438256545
1739209887.0623546;-38.13080360867914
1739209887.0623574;-45.120503652039325
1739209887.06236;-45.120503652039325
1739209887.0623627;-45.120503652039325
1739209887.0623653;-33.981070128970906
1739209887.062368;-45.120503652039325
1739209887.0623708;-45.120503652039325
1739209887.0623734;-33.981070128970906
1739209887.062376;-31.141103565318915
1739209887.062379;-38.13080360867914
1739209887.0623815;-38.13080360867914
1739209887.0623841;-35.57807855764607
1739209887.0623868;-45.120503652039325
1739209887.0623894;-45.120503652039325
1739209887.0623922;-45.120503652039325
