CAN Message; 0x39:0bff87a0068cb3b0
1739209749.378395;-38.13080360867914
1739209749.378399;-33.981070128970906
1739209749.3784025;-38.13080360867914
1739209749.3784063;-28.992665084841942
1739209749.3784099;-35.57807855764607
1739209749.3784137;-45.120503652039325
1739209749.3784173;-45.120503652039325
1739209749.378421;-38.13080360867914
1739209749.3784246;-31.141103565318915
1739209749.3784285;-45.120503652039325
1739209749.378432;-33.981070128970906
1739209749.3784359;-31.141103565318915
1739209749.3784394;-35.57807855764607
1739209749.3784432;-38.13080360867914
1739209749.3784468;-38.13080360867914
1739209749.3784506;-35.57807855764607
1739209749.3784542;-38.13080360867914
1739209749.378458;-38.13080360867914
1739209749.3784616;-45.120503652039325
1739209749.3784654;-28.58837851428586
1739209749.378469;-35.57807855764607
1739209749.3784728;-38.13080360867914
1739209749.3784764;-38.13080360867914
1739209749.3784802;-38.13080360867914
1739209749.3784814;-35.57807855764607
1739209749.3784823;-45.120503652039325
1739209749.3784835;-45.120503652039325
1739209749.3784845;-38.13080360867914
1739209749.3784857;-45.120503652039325
1739209749.3784866;-38.13080360867914
1739209749.3784878;-45.120503652039325
1739209749.378489;-38.13080360867914
1739209749.37849;-35.57807855764607
1739209749.3784912;-45.120503652039325
1739209749.378492;-45.120503652039325
1739209749.3784933;-33.981070128970906
1739209749.3784943;-45.120503652039325
1739209749.3784955;-38.13080360867914
1739209749.3784964;-38.13080360867914
1739209749.3784976;-38.13080360867914
1739209749.3784988;-45.120503652039325
1739209749.3784997;-38.13080360867914
1739209749.378501;-35.57807855764607
1739209749.378502;-45.120503652039325
1739209749.378503;-45.120503652039325
1739209749.378504;-38.13080360867914
1739209749.3785052;-32.816014438256545
1739209749.3785064;-45.120503652039325
1739209749.3785074;-45.120503652039325
1739209749.3785086;-45.120503652039325
1739209749.3785095;-38.13080360867914
1739209749.3785107;-38.13080360867914
1739209749.3785117;-45.120503652039325
1739209749.3785129;-45.120503652039325
1739209749.378514;-38.13080360867914
1739209749.378515;-38.13080360867914
1739209749.3785162;-45.120503652039325
1739209749.3785172;-35.57807855764607
1739209749.3785183;-38.13080360867914
1739209749.3785193;-35.57807855764607
1739209749.3785205;-35.57807855764607
1739209749.3785214;-38.13080360867914
1739209749.3785226;-45.120503652039325
1739209749.3785238;-38.13080360867914
1739209749.3785248;-32.816014438256545
1739209749.378526;-45.120503652039325
1739209749.378527;-45.120503652039325
1739209749.378528;-45.120503652039325
1739209749.378529;-45.120503652039325
1739209749.3785303;-38.13080360867914
1739209749.3785315;-45.120503652039325
1739209749.3785324;-38.13080360867914
1739209749.3785336;-38.13080360867914
1739209749.3785346;-38.13080360867914
1739209749.3785357;-45.120503652039325
1739209749.3785367;-30.49652367304973
1739209749.378538;-32.816014438256545
1739209749.378539;-45.120503652039325
1739209749.37854;-45.120503652039325
1739209749.3785412;-38.13080360867914
1739209749.3785422;-35.57807855764607
1739209749.3785434;-38.13080360867914
1739209749.3785443;-45.120503652039325
1739209749.3785455;-33.981070128970906
1739209749.3785465;-32.816014438256545
1739209749.3785477;-38.13080360867914
1739209749.3785489;-45.120503652039325
1739209749.3785498;-38.13080360867914
1739209749.378551;-45.120503652039325
1739209749.378552;-45.120503652039325
1739209749.3785532;-35.57807855764607
1739209749.378554;-45.120503652039325
1739209749.3785553;-45.120503652039325
1739209749.3785565;-38.13080360867914
1739209749.3785574;-45.120503652039325
1739209749.3785586;-38.13080360867914
1739209749.3785596;-38.13080360867914
1739209749.3785608;-45.120503652039325
1739209749.3785617;-45.120503652039325
1739209749.378563;-30.49652367304973
1739209749.3785641;-28.21854285175415
1739209749.378565;-38.13080360867914
1739209749.3785663;-38.13080360867914
1739209749.3785672;-38.13080360867914
1739209749.3785684;-38.13080360867914
1739209749.3785694;-45.120503652039325
1739209749.3785706;-45.120503652039325
1739209749.3785715;-45.120503652039325
1739209749.3785727;-45.120503652039325
1739209749.378574;-45.120503652039325
1739209749.3785748;-45.120503652039325
1739209749.378576;-45.120503652039325
1739209749.378577;-45.120503652039325
1739209749.3785782;-38.13080360867914
1739209749.3785791;-35.57807855764607
1739209749.3785803;-38.13080360867914
1739209749.3785815;-45.120503652039325
1739209749.3785825;-45.120503652039325
1739209749.3785837;-38.13080360867914
1739209749.3785846;-38.13080360867914
1739209749.3785858;-45.120503652039325
1739209749.3785868;-35.57807855764607
1739209749.378588;-35.57807855764607
1739209749.3785892;-38.13080360867914
1739209749.37859;-31.141103565318893
1739209749.3785913;-38.13080360867914
1739209749.3785923;-38.13080360867914
1739209749.3785934;-38.13080360867914
1739209749.3785944;-38.13080360867914
1739209749.3785956;-38.13080360867914
1739209749.3785968;-32.816014438256545
1739209749.3785977;-38.13080360867914
1739209749.378599;-38.13080360867914
1739209749.3786;-38.13080360867914
1739209749.378601;-35.57807855764607
1739209749.378602;-38.13080360867914
1739209749.3786032;-38.13080360867914
1739209749.3786042;-33.981070128970906
1739209749.3786054;-45.120503652039325
1739209749.3786066;-45.120503652039325
1739209749.3786075;-32.816014438256545
1739209749.3786087;-33.981070128970906
1739209749.3786097;-45.120503652039325
1739209749.3786108;-45.120503652039325
1739209749.3786118;-38.13080360867914
1739209749.378613;-38.13080360867914
1739209749.3786142;-45.120503652039325
1739209749.3786151;-38.13080360867914
1739209749.3786163;-31.141103565318893
1739209749.3786173;-45.120503652039325
1739209749.3786185;-45.120503652039325
1739209749.3786194;-38.13080360867914
1739209749.3786206;-35.57807855764607
1739209749.3786218;-45.120503652039325
1739209749.3786228;-38.13080360867914
1739209749.378624;-45.120503652039325
1739209749.378625;-45.120503652039325
1739209749.378626;-45.120503652039325
1739209749.378627;-38.13080360867914
1739209749.3786283;-45.120503652039325
1739209749.3786292;-45.120503652039325
1739209749.3786304;-45.120503652039325
1739209749.3786316;-45.120503652039325
1739209749.3786325;-45.120503652039325
1739209749.3786337;-38.13080360867914
1739209749.3786347;-45.120503652039325
1739209749.378636;-38.13080360867914
1739209749.3786368;-38.13080360867914
1739209749.378638;-45.120503652039325
1739209749.3786392;-38.13080360867914
1739209749.3786402;-38.13080360867914
1739209749.3786414;-45.120503652039325
1739209749.3786423;-38.13080360867914
1739209749.3786435;-33.981070128970906
1739209749.3786445;-45.120503652039325
1739209749.3786457;-45.120503652039325
1739209749.3786469;-45.120503652039325
1739209749.3786478;-33.981070128970906
1739209749.378649;-38.13080360867914
1739209749.37865;-38.13080360867914
1739209749.3786511;-45.120503652039325
1739209749.378652;-38.13080360867914
1739209749.3786533;-32.816014438256545
1739209749.3786542;-33.981070128970906
1739209749.3786554;-45.120503652039325
1739209749.3786566;-45.120503652039325
1739209749.3786576;-35.57807855764607
1739209749.3786588;-38.13080360867914
1739209749.3786597;-45.120503652039325
1739209749.378661;-33.981070128970906
1739209749.3786619;-33.981070128970906
1739209749.378663;-45.120503652039325
1739209749.3786643;-45.120503652039325
1739209749.3786652;-33.981070128970906
1739209749.3786664;-38.13080360867914
1739209749.3786674;-38.13080360867914
1739209749.3786685;-45.120503652039325
1739209749.3786695;-45.120503652039325
1739209749.3786707;-38.13080360867914
1739209749.378672;-38.13080360867914
1739209749.3786728;-32.816014438256545
1739209749.378674;-38.13080360867914
1739209749.378675;-45.120503652039325
1739209749.3786762;-38.13080360867914
1739209749.3786771;-45.120503652039325
1739209749.3786783;-33.981070128970906
1739209749.3786793;-38.13080360867914
1739209749.3786805;-38.13080360867914
1739209749.3786817;-32.816014438256545
1739209749.3786826;-45.120503652039325
1739209749.3786838;-45.120503652039325
1739209749.3786848;-45.120503652039325
1739209749.378686;-45.120503652039325
1739209749.378687;-31.141103565318915
1739209749.378688;-45.120503652039325
1739209749.3786893;-38.13080360867914
1739209749.3786902;-35.57807855764607
1739209749.3786914;-38.13080360867914
1739209749.3786924;-45.120503652039325
1739209749.3786936;-38.13080360867914
1739209749.3786945;-45.120503652039325
1739209749.3786957;-29.438486411369354
1739209749.378697;-38.13080360867914
1739209749.3786979;-38.13080360867914
1739209749.378699;-33.981070128970906
1739209749.3787;-33.981070128970906
1739209749.3787012;-45.120503652039325
1739209749.3787022;-38.13080360867914
1739209749.3787034;-38.13080360867914
1739209749.3787043;-33.981070128970906
1739209749.3787055;-45.120503652039325
1739209749.3787067;-38.13080360867914
1739209749.3787076;-35.57807855764607
1739209749.3787088;-38.13080360867914
1739209749.3787098;-45.120503652039325
1739209749.378711;-45.120503652039325
1739209749.378712;-45.120503652039325
1739209749.3787131;-45.120503652039325
1739209749.3787143;-45.120503652039325
1739209749.3787153;-38.13080360867914
1739209749.3787165;-35.57807855764607
1739209749.3787174;-45.120503652039325
1739209749.3787186;-45.120503652039325
1739209749.3787196;-45.120503652039325
1739209749.3787208;-38.13080360867914
1739209749.378722;-35.57807855764607
1739209749.378723;-38.13080360867914
1739209749.378724;-38.13080360867914
1739209749.378725;-45.120503652039325
1739209749.3787262;-38.13080360867914
1739209749.3787272;-38.13080360867914
1739209749.3787284;-45.120503652039325
1739209749.3787293;-38.13080360867914
1739209749.3787305;-28.58837851428586
1739209749.3787317;-33.981070128970906
1739209749.3787327;-45.120503652039325
1739209749.3787339;-35.57807855764607
1739209749.3787348;-33.981070128970906
1739209749.378736;-45.120503652039325
1739209749.378737;-45.120503652039325
1739209749.3787382;-45.120503652039325
1739209749.3787394;-38.13080360867914
1739209749.3787403;-45.120503652039325
1739209749.3787415;-38.13080360867914
1739209749.3787425;-45.120503652039325
1739209749.3787436;-38.13080360867914
1739209749.3787446;-38.13080360867914
1739209749.3787458;-45.120503652039325
1739209749.378747;-45.120503652039325
1739209749.378748;-33.981070128970906
1739209749.3787491;-31.141103565318893
1739209749.37875;-45.120503652039325
1739209749.3787513;-38.13080360867914
1739209749.3787522;-35.57807855764607
1739209749.3787534;-45.120503652039325
1739209749.3787544;-45.120503652039325
1739209749.3787556;-45.120503652039325
1739209749.3787568;-45.120503652039325
1739209749.3787577;-38.13080360867914
1739209749.378759;-38.13080360867914
1739209749.3787599;-35.57807855764607
1739209749.378761;-38.13080360867914
1739209749.378762;-35.57807855764607
1739209749.3787632;-38.13080360867914
1739209749.3787644;-45.120503652039325
1739209749.3787653;-45.120503652039325
1739209749.3787665;-38.13080360867914
1739209749.3787675;-35.57807855764607
1739209749.3787687;-45.120503652039325
1739209749.3787696;-45.120503652039325
1739209749.3787708;-33.981070128970906
1739209749.378772;-35.57807855764607
1739209749.378773;-38.13080360867914
1739209749.3787742;-35.57807855764607
1739209749.3787751;-38.13080360867914
1739209749.3787763;-45.120503652039325
1739209749.3787773;-45.120503652039325
1739209749.3787785;-38.13080360867914
1739209749.3787794;-45.120503652039325
1739209749.3787806;-38.13080360867914
1739209749.3787818;-38.13080360867914
1739209749.3787827;-45.120503652039325
1739209749.378784;-45.120503652039325
1739209749.378785;-35.57807855764607
1739209749.378786;-35.57807855764607
1739209749.378787;-38.13080360867914
1739209749.3787882;-38.13080360867914
1739209749.3787894;-38.13080360867914
1739209749.3787904;-38.13080360867914
1739209749.3787916;-38.13080360867914
1739209749.3787925;-38.13080360867914
1739209749.3787937;-38.13080360867914
1739209749.3787947;-35.57807855764607
1739209749.3787959;-38.13080360867914
1739209749.378797;-45.120503652039325
1739209749.378798;-38.13080360867914
1739209749.3787992;-35.57807855764607
1739209749.3788002;-38.13080360867914
1739209749.3788013;-45.120503652039325
1739209749.3788023;-45.120503652039325
1739209749.3788035;-38.13080360867914
1739209749.3788044;-38.13080360867914
1739209749.3788056;-35.57807855764607
1739209749.3788068;-45.120503652039325
1739209749.3788078;-38.13080360867914
1739209749.378809;-38.13080360867914
1739209749.37881;-33.981070128970906
1739209749.3788111;-35.57807855764607
1739209749.378812;-38.13080360867914
1739209749.3788133;-38.13080360867914
1739209749.3788145;-45.120503652039325
1739209749.3788154;-38.13080360867914
1739209749.3788166;-38.13080360867914
1739209749.3788176;-45.120503652039325
1739209749.3788188;-45.120503652039325
1739209749.3788197;-38.13080360867914
1739209749.378821;-35.57807855764607
1739209749.378822;-38.13080360867914
1739209749.378823;-38.13080360867914
1739209749.3788242;-38.13080360867914
1739209749.3788252;-38.13080360867914
1739209749.3788264;-45.120503652039325
1739209749.3788273;-45.120503652039325
1739209749.3788285;-45.120503652039325
1739209749.3788297;-45.120503652039325
1739209749.3788307;-45.120503652039325
1739209749.3788319;-38.13080360867914
1739209749.3788328;-38.13080360867914
1739209749.378834;-45.120503652039325
1739209749.378835;-38.13080360867914
1739209749.3788362;-45.120503652039325
1739209749.378837;-45.120503652039325
1739209749.3788383;-38.13080360867914
1739209749.3788395;-38.13080360867914
1739209749.3788404;-45.120503652039325
1739209749.3788416;-45.120503652039325
1739209749.3788426;-45.120503652039325
1739209749.3788438;-45.120503652039325
1739209749.3788447;-45.120503652039325
1739209749.378846;-38.13080360867914
1739209749.3788471;-45.120503652039325
1739209749.378848;-45.120503652039325
1739209749.3788493;-33.981070128970906
1739209749.3788502;-38.13080360867914
1739209749.3788514;-45.120503652039325
1739209749.3788524;-33.981070128970906
1739209749.3788536;-33.981070128970906
1739209749.3788548;-28.992665084841942
1739209749.3788557;-45.120503652039325
1739209749.378857;-45.120503652039325
1739209749.3788579;-45.120503652039325
1739209749.378859;-38.13080360867914
1739209749.37886;-45.120503652039325
1739209749.3788612;-38.13080360867914
1739209749.3788621;-38.13080360867914
1739209749.3788633;-30.49652367304973
1739209749.3788645;-45.120503652039325
1739209749.3788655;-45.120503652039325
1739209749.3788667;-45.120503652039325
1739209749.3788676;-38.13080360867914
1739209749.3788688;-45.120503652039325
1739209749.3788698;-38.13080360867914
1739209749.378871;-38.13080360867914
1739209749.3788722;-33.981070128970906
1739209749.378873;-45.120503652039325
1739209749.3788743;-45.120503652039325
1739209749.3788753;-38.13080360867914
1739209749.3788764;-38.13080360867914
1739209749.3788774;-38.13080360867914
1739209749.3788786;-38.13080360867914
1739209749.3788798;-38.13080360867914
1739209749.3788807;-33.981070128970906
1739209749.378882;-35.57807855764607
1739209749.378883;-38.13080360867914
1739209749.378884;-45.120503652039325
1739209749.378885;-33.981070128970906
1739209749.3788862;-38.13080360867914
1739209749.3788872;-45.120503652039325
1739209749.3788884;-45.120503652039325
1739209749.3788896;-31.141103565318915
1739209749.3788905;-38.13080360867914
1739209749.3788917;-38.13080360867914
1739209749.3788927;-45.120503652039325
1739209749.3788939;-33.981070128970906
1739209749.3788948;-45.120503652039325
1739209749.378896;-38.13080360867914
1739209749.3788972;-45.120503652039325
1739209749.3788981;-32.816014438256545
1739209749.3788993;-45.120503652039325
1739209749.3789003;-38.13080360867914
1739209749.3789015;-45.120503652039325
1739209749.3789024;-38.13080360867914
1739209749.3789036;-35.57807855764607
1739209749.3789048;-38.13080360867914
1739209749.3789058;-45.120503652039325
1739209749.378907;-28.992665084841942
1739209749.378908;-35.57807855764607
1739209749.378909;-38.13080360867914
1739209749.37891;-45.120503652039325
1739209749.3789113;-38.13080360867914
1739209749.3789122;-38.13080360867914
1739209749.3789134;-38.13080360867914
1739209749.3789146;-45.120503652039325
1739209749.3789155;-45.120503652039325
1739209749.3789167;-38.13080360867914
1739209749.3789177;-38.13080360867914
1739209749.378919;-45.120503652039325
1739209749.3789198;-38.13080360867914
1739209749.378921;-35.57807855764607
1739209749.3789222;-38.13080360867914
1739209749.3789232;-38.13080360867914
1739209749.3789244;-45.120503652039325
1739209749.3789253;-38.13080360867914
1739209749.3789265;-38.13080360867914
1739209749.3789275;-45.120503652039325
1739209749.3789287;-38.13080360867914
1739209749.3789299;-30.49652367304973
1739209749.3789308;-38.13080360867914
1739209749.378932;-45.120503652039325
1739209749.378933;-33.981070128970906
1739209749.3789341;-45.120503652039325
1739209749.378935;-38.13080360867914
1739209749.3789363;-45.120503652039325
1739209749.3789372;-45.120503652039325
1739209749.3789384;-45.120503652039325
1739209749.3789396;-45.120503652039325
1739209749.3789406;-38.13080360867914
1739209749.3789418;-38.13080360867914
1739209749.3789427;-38.13080360867914
1739209749.378944;-38.13080360867914
1739209749.3789449;-45.120503652039325
1739209749.378946;-38.13080360867914
1739209749.3789473;-35.57807855764607
1739209749.3789482;-45.120503652039325
1739209749.3789494;-45.120503652039325
1739209749.3789504;-38.13080360867914
1739209749.3789515;-45.120503652039325
1739209749.3789525;-38.13080360867914
1739209749.3789537;-38.13080360867914
1739209749.378955;-45.120503652039325
1739209749.3789558;-45.120503652039325
1739209749.378957;-38.13080360867914
1739209749.378958;-38.13080360867914
1739209749.3789592;-38.13080360867914
1739209749.3789601;-45.120503652039325
1739209749.3789613;-38.13080360867914
1739209749.3789623;-45.120503652039325
1739209749.3789635;-38.13080360867914
1739209749.3789647;-35.57807855764607
1739209749.3789656;-38.13080360867914
1739209749.3789668;-38.13080360867914
1739209749.3789678;-38.13080360867914
1739209749.378969;-31.141103565318893
1739209749.37897;-45.120503652039325
1739209749.378971;-45.120503652039325
1739209749.3789723;-45.120503652039325
1739209749.3789732;-38.13080360867914
1739209749.3789744;-35.57807855764607
1739209749.3789754;-35.57807855764607
1739209749.3789766;-38.13080360867914
1739209749.3789775;-45.120503652039325
1739209749.3789787;-45.120503652039325
1739209749.37898;-45.120503652039325
1739209749.3789809;-38.13080360867914
1739209749.378982;-38.13080360867914
1739209749.378983;-45.120503652039325
1739209749.3789842;-45.120503652039325
1739209749.3789852;-38.13080360867914
1739209749.3789864;-35.57807855764607
1739209749.3789873;-33.981070128970906
1739209749.3789885;-45.120503652039325
1739209749.3789897;-38.13080360867914
1739209749.3789907;-32.816014438256545
1739209749.3789918;-38.13080360867914
1739209749.3789928;-45.120503652039325
1739209749.378994;-38.13080360867914
1739209749.378995;-45.120503652039325
1739209749.3789961;-38.13080360867914
1739209749.3789973;-35.57807855764607
1739209749.3789983;-38.13080360867914
1739209749.3789995;-45.120503652039325
1739209749.3790004;-45.120503652039325
1739209749.3790016;-45.120503652039325
1739209749.3790026;-45.120503652039325
1739209749.3790038;-45.120503652039325
1739209749.379005;-45.120503652039325
1739209749.379006;-45.120503652039325
1739209749.379007;-33.981070128970906
1739209749.379008;-33.981070128970906
1739209749.3790092;-45.120503652039325
1739209749.3790102;-45.120503652039325
1739209749.3790114;-38.13080360867914
1739209749.3790123;-26.991370085610722
1739209749.3790135;-38.13080360867914
1739209749.3790147;-45.120503652039325
1739209749.3790157;-35.57807855764607
1739209749.3790169;-30.49652367304973
1739209749.3790178;-38.13080360867914
1739209749.379019;-45.120503652039325
1739209749.37902;-38.13080360867914
1739209749.3790212;-38.13080360867914
1739209749.3790224;-45.120503652039325
1739209749.3790233;-45.120503652039325
1739209749.3790245;-45.120503652039325
1739209749.3790255;-35.57807855764607
1739209749.3790267;-45.120503652039325
1739209749.3790276;-45.120503652039325
1739209749.3790288;-38.13080360867914
1739209749.37903;-38.13080360867914
1739209749.379031;-45.120503652039325
1739209749.3790321;-45.120503652039325
1739209749.379033;-45.120503652039325
1739209749.3790343;-45.120503652039325
1739209749.3790352;-45.120503652039325
1739209749.3790364;-33.981070128970906
1739209749.3790374;-45.120503652039325
1739209749.3790386;-31.141103565318915
1739209749.3790398;-33.981070128970906
1739209749.3790407;-45.120503652039325
1739209749.379042;-38.13080360867914
1739209749.3790429;-45.120503652039325
1739209749.379044;-38.13080360867914
1739209749.379045;-35.57807855764607
1739209749.3790462;-45.120503652039325
1739209749.3790474;-45.120503652039325
1739209749.3790483;-45.120503652039325
1739209749.3790495;-33.981070128970906
1739209749.3790505;-45.120503652039325
1739209749.3790517;-45.120503652039325
1739209749.3790526;-38.13080360867914
1739209749.3790538;-45.120503652039325
1739209749.379055;-45.120503652039325
1739209749.379056;-45.120503652039325
1739209749.3790572;-33.981070128970906
1739209749.3790581;-45.120503652039325
1739209749.3790593;-38.13080360867914
1739209749.3790603;-45.120503652039325
1739209749.3790615;-38.13080360867914
1739209749.3790627;-32.816014438256545
1739209749.3790636;-45.120503652039325
1739209749.3790648;-38.13080360867914
1739209749.3790658;-35.57807855764607
1739209749.379067;-35.57807855764607
1739209749.379068;-38.13080360867914
1739209749.379069;-45.120503652039325
1739209749.37907;-33.981070128970906
1739209749.3790712;-38.13080360867914
1739209749.3790724;-38.13080360867914
1739209749.3790734;-38.13080360867914
1739209749.3790746;-38.13080360867914
1739209749.3790755;-38.13080360867914
1739209749.3790767;-38.13080360867914
1739209749.3790777;-45.120503652039325
1739209749.3790789;-45.120503652039325
1739209749.37908;-38.13080360867914
1739209749.379081;-38.13080360867914
1739209749.3790822;-38.13080360867914
1739209749.3790832;-38.13080360867914
1739209749.3790843;-45.120503652039325
1739209749.3790853;-38.13080360867914
1739209749.3790865;-45.120503652039325
1739209749.3790877;-38.13080360867914
1739209749.3790886;-45.120503652039325
1739209749.3790898;-45.120503652039325
1739209749.3790908;-38.13080360867914
1739209749.379092;-45.120503652039325
1739209749.379093;-45.120503652039325
1739209749.3790941;-45.120503652039325
1739209749.379095;-38.13080360867914
1739209749.3790963;-38.13080360867914
1739209749.3790975;-45.120503652039325
1739209749.3790984;-38.13080360867914
1739209749.3790996;-35.57807855764607
1739209749.3791006;-45.120503652039325
1739209749.3791018;-45.120503652039325
1739209749.3791027;-45.120503652039325
1739209749.379104;-45.120503652039325
1739209749.379105;-45.120503652039325
1739209749.379106;-45.120503652039325
1739209749.3791072;-38.13080360867914
1739209749.3791082;-38.13080360867914
1739209749.3791094;-33.981070128970906
1739209749.3791103;-38.13080360867914
1739209749.3791115;-45.120503652039325
1739209749.3791127;-38.13080360867914
1739209749.3791137;-33.981070128970906
1739209749.3791149;-38.13080360867914
1739209749.3791158;-33.981070128970906
1739209749.379117;-35.57807855764607
1739209749.379118;-45.120503652039325
1739209749.3791192;-45.120503652039325
1739209749.37912;-38.13080360867914
1739209749.3791213;-35.57807855764607
1739209749.3791225;-38.13080360867914
1739209749.3791234;-45.120503652039325
1739209749.3791246;-38.13080360867914
1739209749.3791256;-38.13080360867914
1739209749.3791268;-45.120503652039325
1739209749.3791277;-45.120503652039325
1739209749.379129;-45.120503652039325
1739209749.3791301;-45.120503652039325
1739209749.379131;-33.981070128970906
1739209749.3791323;-38.13080360867914
1739209749.3791332;-38.13080360867914
1739209749.3791344;-38.13080360867914
1739209749.3791354;-28.58837851428586
1739209749.3791366;-30.49652367304973
1739209749.3791378;-45.120503652039325
1739209749.3791387;-38.13080360867914
1739209749.37914;-38.13080360867914
1739209749.3791409;-45.120503652039325
1739209749.379142;-45.120503652039325
1739209749.379143;-35.57807855764607
1739209749.3791442;-38.13080360867914
1739209749.3791451;-45.120503652039325
1739209749.3791463;-38.13080360867914
1739209749.3791475;-38.13080360867914
1739209749.3791485;-38.13080360867914
1739209749.3791497;-45.120503652039325
1739209749.3791506;-38.13080360867914
1739209749.3791518;-32.816014438256545
1739209749.3791528;-45.120503652039325
1739209749.379154;-38.13080360867914
1739209749.3791552;-35.57807855764607
1739209749.379156;-32.816014438256545
1739209749.3791573;-45.120503652039325
1739209749.3791583;-45.120503652039325
1739209749.3791595;-33.981070128970906
1739209749.3791604;-45.120503652039325
1739209749.3791616;-32.816014438256545
1739209749.3791628;-29.438486411369333
1739209749.3791637;-45.120503652039325
1739209749.379165;-45.120503652039325
1739209749.379166;-38.13080360867914
1739209749.379167;-38.13080360867914
1739209749.379168;-45.120503652039325
1739209749.3791692;-45.120503652039325
1739209749.3791702;-45.120503652039325
1739209749.3791714;-45.120503652039325
1739209749.3791726;-45.120503652039325
1739209749.3791735;-45.120503652039325
1739209749.3791747;-38.13080360867914
1739209749.3791757;-38.13080360867914
1739209749.3791769;-45.120503652039325
1739209749.3791778;-45.120503652039325
1739209749.379179;-45.120503652039325
1739209749.3791802;-45.120503652039325
1739209749.3791811;-45.120503652039325
1739209749.3791823;-45.120503652039325
1739209749.3791833;-45.120503652039325
1739209749.3791845;-33.981070128970906
1739209749.3791854;-35.57807855764607
1739209749.3791866;-45.120503652039325
1739209749.3791878;-38.13080360867914
1739209749.3791888;-31.141103565318893
1739209749.37919;-45.120503652039325
1739209749.379191;-45.120503652039325
1739209749.379192;-45.120503652039325
1739209749.379193;-38.13080360867914
1739209749.3791943;-45.120503652039325
1739209749.3791952;-45.120503652039325
1739209749.3791964;-45.120503652039325
1739209749.3791976;-38.13080360867914
1739209749.3791986;-38.13080360867914
1739209749.3791997;-45.120503652039325
1739209749.3792007;-38.13080360867914
1739209749.379202;-38.13080360867914
1739209749.3792028;-38.13080360867914
1739209749.379204;-38.13080360867914
1739209749.3792052;-38.13080360867914
1739209749.3792062;-32.816014438256545
1739209749.3792074;-38.13080360867914
1739209749.3792083;-45.120503652039325
1739209749.3792095;-38.13080360867914
1739209749.3792105;-45.120503652039325
1739209749.3792117;-38.13080360867914
1739209749.3792129;-45.120503652039325
1739209749.3792138;-38.13080360867914
1739209749.379215;-38.13080360867914
1739209749.379216;-45.120503652039325
1739209749.3792171;-38.13080360867914
1739209749.379218;-38.13080360867914
1739209749.3792193;-35.57807855764607
1739209749.3792202;-38.13080360867914
1739209749.3792214;-38.13080360867914
1739209749.3792226;-38.13080360867914
1739209749.3792236;-38.13080360867914
1739209749.3792248;-33.981070128970906
1739209749.3792257;-45.120503652039325
1739209749.379227;-33.981070128970906
1739209749.3792279;-38.13080360867914
1739209749.379229;-38.13080360867914
1739209749.3792303;-45.120503652039325
1739209749.3792312;-45.120503652039325
1739209749.3792324;-45.120503652039325
1739209749.3792334;-45.120503652039325
1739209749.3792346;-38.13080360867914
1739209749.3792355;-33.981070128970906
1739209749.3792367;-45.120503652039325
1739209749.379238;-45.120503652039325
1739209749.3792388;-45.120503652039325
1739209749.37924;-38.13080360867914
1739209749.379241;-38.13080360867914
1739209749.3792422;-38.13080360867914
1739209749.3792431;-45.120503652039325
1739209749.3792443;-45.120503652039325
1739209749.3792453;-33.981070128970906
1739209749.3792465;-45.120503652039325
1739209749.3792477;-45.120503652039325
1739209749.3792486;-45.120503652039325
1739209749.3792498;-33.981070128970906
1739209749.3792508;-31.141103565318915
1739209749.379252;-38.13080360867914
1739209749.379253;-38.13080360867914
1739209749.379254;-45.120503652039325
1739209749.3792553;-45.120503652039325
1739209749.3792562;-45.120503652039325
1739209749.3792574;-38.13080360867914
1739209749.3792584;-38.13080360867914
1739209749.3792596;-33.981070128970906
1739209749.3792605;-38.13080360867914
1739209749.3792617;-45.120503652039325
1739209749.379263;-38.13080360867914
1739209749.3792639;-38.13080360867914
1739209749.379265;-38.13080360867914
1739209749.379266;-38.13080360867914
1739209749.3792672;-38.13080360867914
1739209749.3792682;-31.141103565318915
1739209749.3792694;-45.120503652039325
1739209749.3792706;-45.120503652039325
1739209749.3792715;-45.120503652039325
1739209749.3792727;-38.13080360867914
1739209749.3792737;-38.13080360867914
1739209749.3792748;-38.13080360867914
1739209749.3792758;-38.13080360867914
1739209749.379277;-33.981070128970906
1739209749.379278;-38.13080360867914
1739209749.3792791;-38.13080360867914
1739209749.3792803;-45.120503652039325
1739209749.3792813;-33.981070128970906
1739209749.3792825;-35.57807855764607
1739209749.3792834;-45.120503652039325
1739209749.3792846;-45.120503652039325
1739209749.3792856;-38.13080360867914
1739209749.3792868;-45.120503652039325
1739209749.379288;-38.13080360867914
1739209749.379289;-45.120503652039325
1739209749.37929;-33.981070128970906
1739209749.379291;-38.13080360867914
1739209749.3792922;-38.13080360867914
1739209749.3792932;-45.120503652039325
1739209749.3792944;-33.981070128970906
1739209749.3792956;-32.816014438256545
1739209749.3792965;-38.13080360867914
1739209749.3792977;-45.120503652039325
1739209749.3792987;-38.13080360867914
1739209749.3792999;-35.57807855764607
1739209749.3793008;-45.120503652039325
1739209749.379302;-45.120503652039325
1739209749.379303;-33.981070128970906
1739209749.3793042;-38.13080360867914
1739209749.3793054;-45.120503652039325
1739209749.3793063;-38.13080360867914
1739209749.3793075;-38.13080360867914
1739209749.3793085;-45.120503652039325
1739209749.3793097;-33.981070128970906
1739209749.3793106;-45.120503652039325
