CAN Message; 0x1d3:00005a9fd483a264
1739209704.681269;-45.120503652039325
1739209704.6812718;-33.981070128970906
1739209704.6812747;-38.13080360867914
1739209704.6812775;-45.120503652039325
1739209704.6812804;-38.13080360867914
1739209704.6812832;-38.13080360867914
1739209704.681286;-33.981070128970956
1739209704.681289;-45.120503652039325
1739209704.6812918;-35.57807855764607
1739209704.6812944;-45.120503652039325
1739209704.6812973;-45.120503652039325
1739209704.6813002;-45.120503652039325
1739209704.681303;-38.13080360867914
1739209704.681306;-38.13080360867914
1739209704.6813087;-29.438486411369333
1739209704.6813116;-35.57807855764607
1739209704.6813145;-38.13080360867914
1739209704.6813173;-38.13080360867914
1739209704.68132;-35.57807855764607
1739209704.6813228;-38.13080360867914
1739209704.6813257;-45.120503652039325
1739209704.6813285;-45.120503652039325
1739209704.6813314;-45.120503652039325
1739209704.6813343;-38.13080360867914
1739209704.681337;-38.13080360867914
1739209704.68134;-45.120503652039325
1739209704.6813428;-35.57807855764607
1739209704.6813457;-32.816014438256545
1739209704.6813483;-45.120503652039325
1739209704.6813512;-38.13080360867914
1739209704.681354;-32.816014438256545
1739209704.681357;-38.13080360867914
1739209704.6813598;-45.120503652039325
1739209704.6813626;-45.120503652039325
1739209704.6813655;-45.120503652039325
1739209704.6813684;-38.13080360867914
1739209704.6813712;-45.120503652039325
1739209704.6813738;-38.13080360867914
1739209704.6813767;-31.141103565318893
1739209704.6813796;-35.57807855764607
1739209704.6813824;-45.120503652039325
1739209704.6813853;-38.13080360867914
1739209704.6813881;-35.57807855764607
1739209704.681391;-38.13080360867914
1739209704.6813939;-45.120503652039325
1739209704.6813967;-45.120503652039325
1739209704.6813993;-45.120503652039325
1739209704.6814022;-45.120503652039325
1739209704.681405;-35.57807855764607
1739209704.681408;-38.13080360867914
1739209704.6814108;-45.120503652039325
1739209704.6814137;-45.120503652039325
1739209704.6814165;-38.13080360867914
1739209704.6814194;-38.13080360867914
1739209704.6814222;-38.13080360867914
1739209704.681425;-38.13080360867914
1739209704.6814277;-32.816014438256545
1739209704.6814306;-35.57807855764607
1739209704.6814334;-45.120503652039325
1739209704.6814363;-45.120503652039325
1739209704.6814392;-35.57807855764607
1739209704.681442;-38.13080360867914
1739209704.681445;-45.120503652039325
1739209704.6814477;-38.13080360867914
1739209704.6814506;-38.13080360867914
1739209704.6814532;-38.13080360867914
1739209704.681456;-38.13080360867914
1739209704.681459;-33.981070128970906
1739209704.6814618;-38.13080360867914
1739209704.6814647;-45.120503652039325
1739209704.6814675;-45.120503652039325
1739209704.6814704;-33.981070128970906
1739209704.6814733;-38.13080360867914
1739209704.681476;-38.13080360867914
1739209704.681479;-45.120503652039325
1739209704.6814816;-45.120503652039325
1739209704.6814845;-32.816014438256545
1739209704.6814873;-38.13080360867914
1739209704.6814902;-38.13080360867914
1739209704.681493;-38.13080360867914
1739209704.681496;-45.120503652039325
1739209704.6814988;-45.120503652039325
1739209704.6815016;-38.13080360867914
1739209704.6815045;-45.120503652039325
1739209704.681507;-45.120503652039325
1739209704.68151;-35.57807855764607
1739209704.6815128;-35.57807855764607
1739209704.6815157;-38.13080360867914
1739209704.6815186;-35.57807855764607
1739209704.6815214;-38.13080360867914
1739209704.6815243;-45.120503652039325
1739209704.6815271;-33.981070128970906
1739209704.68153;-38.13080360867914
1739209704.6815326;-38.13080360867914
1739209704.6815355;-45.120503652039325
1739209704.6815383;-33.981070128970906
1739209704.6815412;-38.13080360867914
1739209704.681544;-38.13080360867914
1739209704.681547;-45.120503652039325
1739209704.6815498;-33.981070128970906
1739209704.6815526;-31.141103565318915
1739209704.6815555;-45.120503652039325
1739209704.6815584;-45.120503652039325
1739209704.681561;-28.992665084841942
1739209704.6815639;-31.141103565318915
1739209704.6815667;-38.13080360867914
1739209704.6815696;-45.120503652039325
1739209704.6815724;-33.981070128970906
1739209704.6815748;-33.981070128970906
1739209704.6815772;-45.120503652039325
1739209704.6815796;-45.120503652039325
1739209704.681582;-35.57807855764607
1739209704.6815844;-38.13080360867914
1739209704.6815867;-45.120503652039325
1739209704.6815891;-38.13080360867914
1739209704.6815917;-38.13080360867914
1739209704.6815941;-38.13080360867914
1739209704.6815965;-38.13080360867914
1739209704.681599;-35.57807855764607
1739209704.6816013;-33.981070128970906
1739209704.6816037;-38.13080360867914
1739209704.681606;-45.120503652039325
1739209704.6816084;-45.120503652039325
1739209704.6816108;-38.13080360867914
1739209704.6816132;-45.120503652039325
1739209704.6816156;-38.13080360867914
1739209704.681618;-38.13080360867914
1739209704.6816204;-38.13080360867914
1739209704.6816227;-38.13080360867914
1739209704.6816254;-38.13080360867914
1739209704.6816278;-45.120503652039325
1739209704.6816301;-38.13080360867914
1739209704.6816325;-38.13080360867914
1739209704.681635;-38.13080360867914
1739209704.6816373;-38.13080360867914
1739209704.6816397;-45.120503652039325
1739209704.681642;-38.13080360867914
1739209704.6816444;-35.57807855764607
1739209704.6816468;-45.120503652039325
1739209704.6816492;-45.120503652039325
1739209704.6816516;-45.120503652039325
1739209704.681654;-38.13080360867914
1739209704.6816564;-45.120503652039325
1739209704.681659;-33.981070128970906
1739209704.6816614;-28.992665084841942
1739209704.6816638;-38.13080360867914
1739209704.6816661;-45.120503652039325
1739209704.6816685;-33.981070128970906
1739209704.681671;-33.981070128970906
1739209704.6816733;-45.120503652039325
1739209704.6816757;-33.981070128970906
1739209704.681678;-45.120503652039325
1739209704.6816804;-31.141103565318943
1739209704.6816828;-45.120503652039325
1739209704.6816852;-38.13080360867914
1739209704.6816876;-45.120503652039325
1739209704.68169;-38.13080360867914
1739209704.6816926;-38.13080360867914
1739209704.681695;-45.120503652039325
1739209704.6816974;-38.13080360867914
1739209704.6816998;-33.981070128970906
1739209704.6817021;-45.120503652039325
1739209704.6817045;-45.120503652039325
1739209704.681707;-45.120503652039325
1739209704.6817093;-38.13080360867914
1739209704.6817117;-45.120503652039325
1739209704.681714;-45.120503652039325
1739209704.6817164;-38.13080360867914
1739209704.6817188;-33.981070128970906
1739209704.6817212;-38.13080360867914
1739209704.6817236;-45.120503652039325
1739209704.6817262;-45.120503652039325
1739209704.6817286;-38.13080360867914
1739209704.681731;-45.120503652039325
1739209704.6817334;-45.120503652039325
1739209704.6817358;-38.13080360867914
1739209704.6817381;-45.120503652039325
1739209704.6817405;-45.120503652039325
1739209704.681743;-45.120503652039325
1739209704.6817453;-45.120503652039325
1739209704.6817477;-45.120503652039325
1739209704.68175;-33.981070128970906
1739209704.6817524;-45.120503652039325
1739209704.6817548;-45.120503652039325
1739209704.6817572;-29.438486411369333
1739209704.6817598;-38.13080360867914
1739209704.6817622;-45.120503652039325
1739209704.6817646;-38.13080360867914
1739209704.681767;-33.981070128970906
1739209704.6817694;-45.120503652039325
1739209704.6817718;-45.120503652039325
1739209704.6817741;-45.120503652039325
1739209704.6817765;-45.120503652039325
1739209704.681779;-38.13080360867914
1739209704.6817813;-38.13080360867914
1739209704.6817837;-45.120503652039325
1739209704.681786;-38.13080360867914
1739209704.6817884;-31.141103565318893
1739209704.6817908;-33.981070128970906
1739209704.6817935;-45.120503652039325
1739209704.6817958;-45.120503652039325
1739209704.6817982;-45.120503652039325
1739209704.6818006;-45.120503652039325
1739209704.681803;-45.120503652039325
1739209704.6818054;-45.120503652039325
1739209704.6818078;-38.13080360867914
1739209704.6818101;-38.13080360867914
1739209704.6818125;-45.120503652039325
1739209704.681815;-38.13080360867914
1739209704.6818173;-45.120503652039325
1739209704.6818197;-45.120503652039325
1739209704.681822;-45.120503652039325
1739209704.6818244;-35.57807855764607
1739209704.681827;-45.120503652039325
1739209704.6818295;-38.13080360867914
1739209704.6818318;-38.13080360867914
1739209704.6818342;-38.13080360867914
1739209704.6818366;-31.141103565318915
1739209704.681839;-45.120503652039325
1739209704.6818414;-38.13080360867914
1739209704.6818438;-38.13080360867914
1739209704.6818461;-33.981070128970906
1739209704.6818485;-45.120503652039325
1739209704.681851;-45.120503652039325
1739209704.6818533;-45.120503652039325
1739209704.6818557;-45.120503652039325
1739209704.681858;-38.13080360867914
1739209704.6818607;-38.13080360867914
1739209704.681863;-33.981070128970906
1739209704.6818655;-45.120503652039325
1739209704.6818678;-45.120503652039325
1739209704.6818702;-38.13080360867914
1739209704.6818726;-35.57807855764607
1739209704.681875;-32.816014438256545
1739209704.6818774;-45.120503652039325
1739209704.6818798;-38.13080360867914
1739209704.6818821;-35.57807855764607
1739209704.6818845;-32.816014438256545
1739209704.681887;-38.13080360867914
1739209704.6818893;-45.120503652039325
1739209704.6818917;-45.120503652039325
1739209704.6818943;-38.13080360867914
1739209704.6818967;-45.120503652039325
1739209704.681899;-45.120503652039325
1739209704.6819015;-45.120503652039325
1739209704.6819038;-38.13080360867914
1739209704.6819062;-38.13080360867914
1739209704.6819086;-45.120503652039325
1739209704.681911;-45.120503652039325
1739209704.6819134;-31.14110356531892
1739209704.6819158;-38.13080360867914
1739209704.6819181;-45.120503652039325
1739209704.6819205;-38.13080360867914
1739209704.681923;-38.13080360867914
1739209704.6819253;-38.13080360867914
1739209704.681928;-35.57807855764607
1739209704.6819303;-35.57807855764607
1739209704.6819327;-27.267205301931607
1739209704.681935;-45.120503652039325
1739209704.6819375;-45.120503652039325
1739209704.6819398;-35.57807855764607
1739209704.6819422;-38.13080360867914
1739209704.6819446;-45.120503652039325
1739209704.681947;-38.13080360867914
1739209704.6819494;-38.13080360867914
1739209704.6819518;-33.981070128970906
1739209704.6819541;-38.13080360867914
1739209704.6819565;-45.120503652039325
1739209704.681959;-38.13080360867914
1739209704.6819615;-45.120503652039325
1739209704.681964;-45.120503652039325
1739209704.6819663;-45.120503652039325
1739209704.6819687;-38.13080360867914
1739209704.681971;-28.992665084841942
1739209704.6819735;-38.13080360867914
1739209704.6819758;-45.120503652039325
1739209704.6819782;-45.120503652039325
1739209704.6819806;-38.13080360867914
1739209704.681983;-45.120503652039325
1739209704.6819854;-45.120503652039325
1739209704.6819878;-45.120503652039325
1739209704.6819901;-38.13080360867914
1739209704.6819925;-38.13080360867914
1739209704.6819952;-38.13080360867914
1739209704.6819975;-45.120503652039325
1739209704.682;-38.13080360867914
1739209704.6820023;-38.13080360867914
1739209704.6820047;-45.120503652039325
1739209704.682007;-45.120503652039325
1739209704.6820095;-33.981070128970906
1739209704.6820118;-33.981070128970906
1739209704.6820142;-38.13080360867914
1739209704.6820166;-45.120503652039325
1739209704.682019;-33.981070128970906
1739209704.6820214;-45.120503652039325
1739209704.6820238;-33.981070128970906
1739209704.6820261;-33.981070128970906
1739209704.6820288;-33.981070128970906
1739209704.6820312;-38.13080360867914
1739209704.6820335;-38.13080360867914
1739209704.682036;-45.120503652039325
1739209704.6820383;-38.13080360867914
1739209704.6820407;-35.57807855764607
1739209704.682043;-45.120503652039325
1739209704.6820455;-38.13080360867914
1739209704.6820478;-32.816014438256545
1739209704.6820502;-33.981070128970906
1739209704.6820526;-38.13080360867914
1739209704.682055;-38.13080360867914
1739209704.6820574;-38.13080360867914
1739209704.6820598;-45.120503652039325
1739209704.6820624;-45.120503652039325
1739209704.6820648;-45.120503652039325
1739209704.6820672;-38.13080360867914
1739209704.6820695;-45.120503652039325
1739209704.682072;-38.13080360867914
1739209704.6820743;-45.120503652039325
1739209704.6820767;-38.13080360867914
1739209704.682079;-38.13080360867914
1739209704.6820815;-45.120503652039325
1739209704.6820838;-45.120503652039325
1739209704.6820862;-45.120503652039325
1739209704.6820886;-38.13080360867914
1739209704.682091;-38.13080360867914
1739209704.6820934;-38.13080360867914
1739209704.682096;-45.120503652039325
1739209704.6820984;-32.816014438256545
1739209704.6821008;-38.13080360867914
1739209704.6821032;-45.120503652039325
1739209704.6821055;-33.981070128970906
1739209704.682108;-33.981070128970906
1739209704.6821103;-45.120503652039325
1739209704.6821127;-45.120503652039325
1739209704.682115;-35.57807855764607
1739209704.6821175;-38.13080360867914
1739209704.6821198;-38.13080360867914
1739209704.6821222;-45.120503652039325
1739209704.6821246;-45.120503652039325
1739209704.682127;-38.13080360867914
1739209704.6821296;-35.57807855764607
1739209704.682132;-38.13080360867914
1739209704.6821344;-38.13080360867914
1739209704.6821368;-38.13080360867914
1739209704.6821392;-45.120503652039325
1739209704.6821415;-38.13080360867914
1739209704.682144;-38.13080360867914
1739209704.6821463;-38.13080360867914
1739209704.6821487;-38.13080360867914
1739209704.682151;-38.13080360867914
1739209704.6821535;-38.13080360867914
1739209704.6821558;-45.120503652039325
1739209704.6821582;-38.13080360867914
1739209704.6821606;-38.13080360867914
1739209704.6821632;-38.13080360867914
1739209704.6821656;-45.120503652039325
1739209704.682168;-45.120503652039325
1739209704.6821704;-32.816014438256545
1739209704.6821728;-35.57807855764607
1739209704.6821752;-33.981070128970906
1739209704.6821775;-45.120503652039325
1739209704.68218;-35.57807855764607
1739209704.6821823;-45.120503652039325
1739209704.6821847;-35.57807855764607
1739209704.682187;-38.13080360867914
1739209704.6821895;-45.120503652039325
1739209704.6821918;-45.120503652039325
1739209704.6821942;-38.13080360867914
1739209704.6821969;-38.13080360867914
1739209704.6821992;-45.120503652039325
1739209704.6822016;-38.13080360867914
1739209704.682204;-45.120503652039325
1739209704.6822064;-45.120503652039325
1739209704.6822088;-45.120503652039325
1739209704.6822112;-38.13080360867914
1739209704.6822135;-38.13080360867914
1739209704.682216;-45.120503652039325
1739209704.6822183;-35.57807855764607
1739209704.6822207;-45.120503652039325
1739209704.682223;-38.13080360867914
1739209704.6822255;-35.57807855764607
1739209704.6822278;-45.120503652039325
1739209704.6822305;-45.120503652039325
1739209704.6822329;-38.13080360867914
1739209704.6822352;-38.13080360867914
1739209704.6822376;-45.120503652039325
1739209704.68224;-33.981070128970906
1739209704.6822424;-45.120503652039325
1739209704.6822448;-45.120503652039325
1739209704.6822472;-35.57807855764607
1739209704.6822495;-33.981070128970906
1739209704.682252;-45.120503652039325
1739209704.6822543;-45.120503652039325
1739209704.6822567;-38.13080360867914
1739209704.682259;-38.13080360867914
1739209704.6822615;-38.13080360867914
1739209704.682264;-35.57807855764607
1739209704.6822665;-38.13080360867914
1739209704.6822689;-33.981070128970906
1739209704.6822712;-38.13080360867914
1739209704.6822736;-32.816014438256545
1739209704.682276;-45.120503652039325
1739209704.6822784;-38.13080360867914
1739209704.6822808;-35.57807855764607
1739209704.6822832;-38.13080360867914
1739209704.6822855;-45.120503652039325
1739209704.682288;-38.13080360867914
1739209704.6822903;-38.13080360867914
1739209704.6822927;-45.120503652039325
1739209704.682295;-35.57807855764607
1739209704.6822977;-38.13080360867914
1739209704.6823;-33.981070128970906
1739209704.6823025;-45.120503652039325
1739209704.6823049;-45.120503652039325
1739209704.6823072;-45.120503652039325
1739209704.6823096;-33.981070128970906
1739209704.682312;-35.57807855764607
1739209704.6823144;-45.120503652039325
1739209704.6823168;-38.13080360867914
1739209704.6823192;-35.57807855764607
1739209704.6823215;-28.992665084841942
1739209704.682324;-45.120503652039325
1739209704.6823263;-38.13080360867914
1739209704.6823287;-38.13080360867914
1739209704.6823313;-38.13080360867914
1739209704.6823337;-45.120503652039325
1739209704.682336;-38.13080360867914
1739209704.6823385;-45.120503652039325
1739209704.6823409;-31.14110356531892
1739209704.6823432;-38.13080360867914
1739209704.6823456;-38.13080360867914
1739209704.682348;-45.120503652039325
1739209704.6823504;-38.13080360867914
1739209704.6823528;-35.57807855764607
1739209704.6823552;-38.13080360867914
1739209704.6823575;-38.13080360867914
1739209704.68236;-31.141103565318915
1739209704.6823623;-35.57807855764607
1739209704.682365;-35.57807855764607
1739209704.6823673;-45.120503652039325
1739209704.6823697;-45.120503652039325
1739209704.682372;-33.981070128970906
1739209704.6823745;-33.981070128970906
1739209704.6823769;-45.120503652039325
1739209704.6823792;-35.57807855764607
1739209704.6823816;-38.13080360867914
1739209704.682384;-38.13080360867914
1739209704.6823864;-45.120503652039325
1739209704.6823888;-38.13080360867914
1739209704.6823912;-38.13080360867914
1739209704.6823936;-38.13080360867914
1739209704.682396;-38.13080360867914
1739209704.6823986;-45.120503652039325
1739209704.682401;-45.120503652039325
1739209704.6824033;-45.120503652039325
1739209704.6824057;-45.120503652039325
1739209704.682408;-33.981070128970906
1739209704.6824105;-38.13080360867914
1739209704.6824129;-38.13080360867914
1739209704.6824152;-38.13080360867914
1739209704.6824176;-33.981070128970906
1739209704.68242;-38.13080360867914
1739209704.6824224;-45.120503652039325
1739209704.6824248;-45.120503652039325
1739209704.6824272;-45.120503652039325
1739209704.6824296;-35.57807855764607
1739209704.6824322;-45.120503652039325
1739209704.6824346;-45.120503652039325
1739209704.682437;-30.49652367304973
1739209704.6824393;-33.981070128970906
1739209704.6824417;-38.13080360867914
1739209704.682444;-38.13080360867914
1739209704.6824465;-38.13080360867914
1739209704.6824489;-45.120503652039325
1739209704.6824512;-45.120503652039325
1739209704.6824536;-45.120503652039325
1739209704.682456;-31.141103565318915
1739209704.6824584;-38.13080360867914
1739209704.6824608;-35.57807855764607
1739209704.6824632;-45.120503652039325
1739209704.6824658;-38.13080360867914
1739209704.6824682;-38.13080360867914
1739209704.6824706;-45.120503652039325
1739209704.682473;-45.120503652039325
1739209704.6824753;-45.120503652039325
1739209704.6824777;-35.57807855764607
1739209704.68248;-38.13080360867914
1739209704.6824825;-45.120503652039325
1739209704.6824849;-38.13080360867914
1739209704.6824872;-35.57807855764607
1739209704.6824896;-38.13080360867914
1739209704.682492;-45.120503652039325
1739209704.6824944;-45.120503652039325
1739209704.6824968;-45.120503652039325
1739209704.6824994;-38.13080360867914
1739209704.6825018;-35.57807855764607
1739209704.6825042;-38.13080360867914
1739209704.6825066;-38.13080360867914
1739209704.682509;-38.13080360867914
1739209704.6825113;-33.981070128970906
1739209704.6825137;-45.120503652039325
1739209704.682516;-38.13080360867914
1739209704.6825185;-38.13080360867914
1739209704.6825209;-38.13080360867914
1739209704.6825233;-45.120503652039325
1739209704.6825256;-38.13080360867914
1739209704.682528;-38.13080360867914
1739209704.6825304;-45.120503652039325
1739209704.682533;-38.13080360867914
1739209704.6825354;-45.120503652039325
1739209704.6825378;-45.120503652039325
1739209704.6825402;-45.120503652039325
1739209704.6825426;-45.120503652039325
1739209704.682545;-45.120503652039325
1739209704.6825473;-38.13080360867914
1739209704.6825497;-45.120503652039325
1739209704.682552;-45.120503652039325
1739209704.6825545;-38.13080360867914
1739209704.6825569;-38.13080360867914
1739209704.6825593;-45.120503652039325
1739209704.6825616;-38.13080360867914
1739209704.682564;-32.816014438256545
1739209704.6825666;-38.13080360867914
1739209704.682569;-45.120503652039325
1739209704.6825714;-45.120503652039325
1739209704.6825738;-29.438486411369333
1739209704.6825762;-38.13080360867914
1739209704.6825786;-45.120503652039325
1739209704.682581;-45.120503652039325
1739209704.6825833;-32.816014438256545
1739209704.6825857;-38.13080360867914
1739209704.682588;-45.120503652039325
1739209704.6825905;-38.13080360867914
1739209704.6825929;-45.120503652039325
1739209704.6825953;-45.120503652039325
1739209704.6825976;-35.57807855764607
1739209704.6826003;-35.57807855764607
1739209704.6826026;-45.120503652039325
1739209704.682605;-45.120503652039325
1739209704.6826074;-32.816014438256545
1739209704.6826098;-38.13080360867914
1739209704.6826122;-35.57807855764607
1739209704.6826146;-38.13080360867914
1739209704.682617;-45.120503652039325
1739209704.6826193;-45.120503652039325
1739209704.6826217;-33.981070128970906
1739209704.682624;-38.13080360867914
1739209704.6826265;-35.57807855764607
1739209704.6826289;-35.57807855764607
1739209704.6826313;-38.13080360867914
1739209704.6826339;-38.13080360867914
1739209704.6826363;-45.120503652039325
1739209704.6826386;-45.120503652039325
1739209704.682641;-45.120503652039325
1739209704.6826434;-45.120503652039325
1739209704.6826458;-38.13080360867914
1739209704.6826482;-38.13080360867914
1739209704.6826506;-45.120503652039325
1739209704.682653;-45.120503652039325
1739209704.6826553;-38.13080360867914
1739209704.6826577;-38.13080360867914
1739209704.68266;-33.981070128970906
1739209704.6826625;-38.13080360867914
1739209704.6826649;-45.120503652039325
1739209704.6826675;-45.120503652039325
1739209704.6826699;-26.991370085610736
1739209704.6826723;-30.49652367304973
1739209704.6826746;-45.120503652039325
1739209704.682677;-38.13080360867914
1739209704.6826794;-35.57807855764607
1739209704.6826818;-38.13080360867914
1739209704.6826842;-45.120503652039325
1739209704.6826866;-38.13080360867914
1739209704.682689;-45.120503652039325
1739209704.6826913;-45.120503652039325
1739209704.6826937;-38.13080360867914
1739209704.682696;-45.120503652039325
1739209704.6826985;-45.120503652039325
1739209704.682701;-45.120503652039325
1739209704.6827035;-32.816014438256545
1739209704.6827059;-45.120503652039325
1739209704.6827083;-45.120503652039325
1739209704.6827106;-38.13080360867914
1739209704.682713;-45.120503652039325
1739209704.6827154;-45.120503652039325
1739209704.6827178;-45.120503652039325
1739209704.6827202;-38.13080360867914
1739209704.6827226;-38.13080360867914
1739209704.682725;-45.120503652039325
1739209704.6827273;-45.120503652039325
1739209704.6827297;-33.981070128970906
1739209704.682732;-45.120503652039325
1739209704.6827347;-45.120503652039325
1739209704.682737;-32.816014438256545
1739209704.6827395;-38.13080360867914
1739209704.6827419;-45.120503652039325
1739209704.6827443;-33.981070128970906
1739209704.6827466;-45.120503652039325
1739209704.682749;-45.120503652039325
1739209704.6827514;-38.13080360867914
1739209704.6827538;-38.13080360867914
1739209704.6827562;-45.120503652039325
1739209704.6827586;-45.120503652039325
1739209704.682761;-38.13080360867914
1739209704.6827633;-45.120503652039325
1739209704.6827657;-28.992665084841942
1739209704.6827683;-25.62660358559016
1739209704.6827707;-45.120503652039325
1739209704.682773;-45.120503652039325
1739209704.6827755;-29.438486411369333
1739209704.682778;-35.57807855764607
1739209704.6827803;-45.120503652039325
1739209704.6827826;-38.13080360867914
1739209704.682785;-45.120503652039325
1739209704.6827874;-38.13080360867914
1739209704.6827898;-38.13080360867914
1739209704.6827922;-38.13080360867914
1739209704.6827946;-38.13080360867914
1739209704.682797;-38.13080360867914
1739209704.6827993;-38.13080360867914
1739209704.6828017;-45.120503652039325
1739209704.6828043;-38.13080360867914
1739209704.6828067;-45.120503652039325
1739209704.682809;-45.120503652039325
1739209704.6828115;-45.120503652039325
1739209704.682814;-45.120503652039325
1739209704.6828163;-45.120503652039325
1739209704.6828187;-38.13080360867914
1739209704.682821;-38.13080360867914
1739209704.6828234;-38.13080360867914
1739209704.6828258;-33.981070128970906
1739209704.6828282;-45.120503652039325
1739209704.6828306;-38.13080360867914
1739209704.682833;-35.57807855764607
1739209704.6828353;-32.816014438256545
1739209704.682838;-45.120503652039325
1739209704.6828403;-45.120503652039325
1739209704.6828427;-38.13080360867914
1739209704.682845;-45.120503652039325
1739209704.6828475;-45.120503652039325
1739209704.68285;-45.120503652039325
1739209704.6828523;-33.981070128970906
1739209704.6828547;-38.13080360867914
1739209704.682857;-38.13080360867914
1739209704.6828594;-38.13080360867914
1739209704.6828618;-38.13080360867914
1739209704.6828642;-33.981070128970906
1739209704.6828666;-45.120503652039325
1739209704.682869;-38.13080360867914
1739209704.6828716;-38.13080360867914
1739209704.682874;-45.120503652039325
1739209704.6828763;-45.120503652039325
1739209704.6828787;-45.120503652039325
1739209704.682881;-45.120503652039325
1739209704.6828835;-38.13080360867914
1739209704.682886;-35.57807855764607
1739209704.6828883;-45.120503652039325
1739209704.6828907;-45.120503652039325
1739209704.682893;-38.13080360867914
1739209704.6828954;-38.13080360867914
1739209704.6828978;-38.13080360867914
1739209704.6829002;-38.13080360867914
1739209704.6829026;-45.120503652039325
1739209704.6829052;-45.120503652039325
1739209704.6829076;-38.13080360867914
1739209704.68291;-45.120503652039325
1739209704.6829123;-45.120503652039325
1739209704.6829147;-45.120503652039325
1739209704.682917;-45.120503652039325
1739209704.6829195;-45.120503652039325
1739209704.682922;-38.13080360867914
1739209704.6829243;-31.141103565318915
1739209704.6829267;-45.120503652039325
1739209704.682929;-45.120503652039325
1739209704.6829314;-38.13080360867914
1739209704.6829338;-35.57807855764607
1739209704.6829362;-33.981070128970906
1739209704.6829388;-45.120503652039325
1739209704.6829412;-45.120503652039325
1739209704.6829436;-38.13080360867914
1739209704.682946;-38.13080360867914
1739209704.6829484;-45.120503652039325
1739209704.6829507;-45.120503652039325
1739209704.6829531;-45.120503652039325
1739209704.6829555;-38.13080360867914
1739209704.682958;-38.13080360867914
1739209704.6829603;-35.57807855764607
1739209704.6829627;-45.120503652039325
1739209704.682965;-38.13080360867914
1739209704.6829674;-45.120503652039325
1739209704.6829698;-38.13080360867914
1739209704.6829724;-38.13080360867914
1739209704.6829748;-45.120503652039325
1739209704.6829772;-45.120503652039325
1739209704.6829796;-35.57807855764607
1739209704.682982;-38.13080360867914
1739209704.6829844;-45.120503652039325
1739209704.6829867;-45.120503652039325
1739209704.6829891;-38.13080360867914
1739209704.6829915;-38.13080360867914
1739209704.682994;-38.13080360867914
1739209704.6829963;-38.13080360867914
1739209704.6829987;-38.13080360867914
1739209704.683001;-33.981070128970956
1739209704.6830034;-38.13080360867914
1739209704.683006;-32.816014438256545
1739209704.6830084;-33.981070128970906
1739209704.6830108;-45.120503652039325
1739209704.6830132;-45.120503652039325
1739209704.6830156;-45.120503652039325
1739209704.683018;-33.981070128970906
1739209704.6830204;-28.992665084841942
1739209704.6830227;-45.120503652039325
1739209704.6830251;-45.120503652039325
1739209704.6830275;-38.13080360867914
1739209704.68303;-38.13080360867914
1739209704.6830323;-38.13080360867914
1739209704.6830347;-45.120503652039325
1739209704.683037;-45.120503652039325
1739209704.6830397;-45.120503652039325
1739209704.683042;-45.120503652039325
1739209704.6830444;-45.120503652039325
1739209704.6830468;-45.120503652039325
1739209704.6830492;-45.120503652039325
1739209704.6830516;-38.13080360867914
1739209704.683054;-33.981070128970906
1739209704.6830564;-38.13080360867914
1739209704.6830587;-32.816014438256545
1739209704.6830611;-33.981070128970906
1739209704.6830635;-45.120503652039325
1739209704.683066;-38.13080360867914
1739209704.6830683;-38.13080360867914
1739209704.6830707;-45.120503652039325
1739209704.6830733;-45.120503652039325
1739209704.6830757;-38.13080360867914
1739209704.683078;-32.816014438256545
1739209704.6830804;-35.57807855764607
1739209704.6830828;-45.120503652039325
1739209704.6830852;-38.13080360867914
1739209704.6830876;-38.13080360867914
1739209704.68309;-45.120503652039325
1739209704.6830924;-45.120503652039325
1739209704.6830947;-45.120503652039325
1739209704.6830971;-45.120503652039325
1739209704.6830995;-45.120503652039325
1739209704.683102;-35.57807855764607
1739209704.6831043;-33.981070128970906
1739209704.683107;-38.13080360867914
1739209704.6831093;-45.120503652039325
1739209704.6831117;-32.816014438256545
1739209704.683114;-38.13080360867914
1739209704.6831164;-32.816014438256545
1739209704.6831188;-32.816014438256545
1739209704.6831212;-45.120503652039325
1739209704.6831236;-38.13080360867914
1739209704.683126;-35.57807855764607
1739209704.6831284;-38.13080360867914
1739209704.6831307;-45.120503652039325
1739209704.6831331;-32.816014438256545
1739209704.6831355;-45.120503652039325
1739209704.683138;-45.120503652039325
1739209704.6831405;-38.13080360867914
1739209704.683143;-45.120503652039325
1739209704.6831453;-45.120503652039325
1739209704.6831477;-38.13080360867914
1739209704.68315;-38.13080360867914
1739209704.6831524;-38.13080360867914
1739209704.6831548;-32.816014438256545
1739209704.6831572;-33.981070128970906
1739209704.6831596;-38.13080360867914
1739209704.683162;-38.13080360867914
1739209704.6831644;-38.13080360867914
1739209704.6831667;-45.120503652039325
1739209704.6831691;-45.120503652039325
1739209704.6831715;-38.13080360867914
1739209704.6831741;-38.13080360867914
1739209704.6831765;-45.120503652039325
1739209704.683179;-45.120503652039325
1739209704.6831813;-45.120503652039325
1739209704.6831837;-38.13080360867914
1739209704.683186;-45.120503652039325
1739209704.6831884;-45.120503652039325
1739209704.6831908;-45.120503652039325
1739209704.6831932;-45.120503652039325
1739209704.6831956;-45.120503652039325
1739209704.683198;-38.13080360867914
1739209704.6832004;-38.13080360867914
1739209704.6832027;-45.120503652039325
