CAN Message; 0x39:028f80875a2beb0c
1739209640.3390496;-45.120503652039325
1739209640.3390503;-38.13080360867914
1739209640.3390508;-45.120503652039325
1739209640.3390515;-38.13080360867914
1739209640.3390522;-45.120503652039325
1739209640.3390527;-45.120503652039325
1739209640.3390534;-38.13080360867914
1739209640.339054;-38.13080360867914
1739209640.3390548;-45.120503652039325
1739209640.3390553;-38.13080360867914
1739209640.339056;-45.120503652039325
1739209640.3390567;-45.120503652039325
1739209640.3390572;-45.120503652039325
1739209640.339058;-38.13080360867914
1739209640.3390586;-45.120503652039325
1739209640.339059;-45.120503652039325
1739209640.3390598;-38.13080360867914
1739209640.3390605;-45.120503652039325
1739209640.339061;-45.120503652039325
1739209640.3390617;-33.981070128970906
1739209640.3390625;-35.57807855764607
1739209640.339063;-45.120503652039325
1739209640.3390636;-45.120503652039325
1739209640.3390644;-35.57807855764607
1739209640.3390648;-38.13080360867914
1739209640.3390656;-38.13080360867914
1739209640.3390663;-38.13080360867914
1739209640.3390667;-33.981070128970906
1739209640.3390675;-45.120503652039325
1739209640.3390682;-45.120503652039325
1739209640.3390687;-45.120503652039325
1739209640.3390694;-38.13080360867914
1739209640.33907;-38.13080360867914
1739209640.3390706;-38.13080360867914
1739209640.3390713;-38.13080360867914
1739209640.339072;-31.141103565318915
1739209640.3390725;-32.816014438256545
1739209640.3390732;-38.13080360867914
1739209640.339074;-45.120503652039325
1739209640.3390744;-38.13080360867914
1739209640.339075;-35.57807855764607
1739209640.3390758;-38.13080360867914
1739209640.3390765;-45.120503652039325
1739209640.339077;-45.120503652039325
1739209640.3390777;-45.120503652039325
1739209640.3390784;-45.120503652039325
1739209640.339079;-45.120503652039325
1739209640.3390796;-45.120503652039325
1739209640.3390803;-38.13080360867914
1739209640.3390808;-38.13080360867914
1739209640.3390815;-45.120503652039325
1739209640.3390822;-45.120503652039325
1739209640.3390827;-33.981070128970906
1739209640.3390834;-38.13080360867914
1739209640.3390841;-45.120503652039325
1739209640.3390846;-33.981070128970906
1739209640.3390853;-35.57807855764607
1739209640.339086;-38.13080360867914
1739209640.3390865;-45.120503652039325
1739209640.3390872;-31.141103565318915
1739209640.339088;-31.141103565318893
1739209640.3390884;-33.981070128970906
1739209640.3390892;-45.120503652039325
1739209640.3390899;-35.57807855764607
1739209640.3390903;-32.816014438256545
1739209640.339091;-38.13080360867914
1739209640.3390918;-38.13080360867914
1739209640.3390923;-45.120503652039325
1739209640.339093;-38.13080360867914
1739209640.3390937;-38.13080360867914
1739209640.3390942;-45.120503652039325
1739209640.3390949;-38.13080360867914
1739209640.3390956;-35.57807855764607
1739209640.339096;-38.13080360867914
1739209640.3390968;-45.120503652039325
1739209640.3390975;-28.992665084841942
1739209640.3390982;-28.58837851428586
1739209640.3390987;-38.13080360867914
1739209640.3390994;-45.120503652039325
1739209640.3391001;-38.13080360867914
1739209640.3391006;-35.57807855764607
1739209640.3391013;-38.13080360867914
1739209640.339102;-38.13080360867914
1739209640.3391025;-45.120503652039325
1739209640.3391032;-45.120503652039325
1739209640.339104;-38.13080360867914
1739209640.3391044;-45.120503652039325
1739209640.3391051;-45.120503652039325
1739209640.3391058;-38.13080360867914
1739209640.3391063;-38.13080360867914
1739209640.339107;-45.120503652039325
1739209640.3391078;-33.981070128970906
1739209640.3391082;-32.816014438256545
1739209640.339109;-45.120503652039325
1739209640.3391097;-45.120503652039325
1739209640.3391101;-38.13080360867914
1739209640.3391109;-35.57807855764607
1739209640.3391116;-38.13080360867914
1739209640.339112;-45.120503652039325
1739209640.3391128;-38.13080360867914
1739209640.3391135;-29.438486411369333
1739209640.339114;-38.13080360867914
1739209640.3391147;-45.120503652039325
1739209640.3391154;-35.57807855764607
1739209640.3391159;-32.816014438256545
1739209640.3391166;-45.120503652039325
1739209640.3391173;-45.120503652039325
1739209640.339118;-45.120503652039325
1739209640.3391185;-45.120503652039325
1739209640.3391192;-38.13080360867914
1739209640.33912;-38.13080360867914
1739209640.3391204;-38.13080360867914
1739209640.339121;-45.120503652039325
1739209640.3391218;-38.13080360867914
1739209640.3391223;-45.120503652039325
1739209640.339123;-38.13080360867914
1739209640.3391237;-28.21854285175415
1739209640.3391242;-45.120503652039325
1739209640.339125;-45.120503652039325
1739209640.3391256;-45.120503652039325
1739209640.339126;-45.120503652039325
1739209640.3391268;-38.13080360867914
1739209640.3391275;-45.120503652039325
1739209640.339128;-45.120503652039325
1739209640.3391287;-38.13080360867914
1739209640.3391294;-45.120503652039325
1739209640.33913;-35.57807855764607
1739209640.3391306;-45.120503652039325
1739209640.3391314;-45.120503652039325
1739209640.3391318;-38.13080360867914
1739209640.3391325;-38.13080360867914
1739209640.3391333;-38.13080360867914
1739209640.3391337;-35.57807855764607
1739209640.3391345;-38.13080360867914
1739209640.3391352;-38.13080360867914
1739209640.3391356;-45.120503652039325
1739209640.3391364;-38.13080360867914
1739209640.339137;-35.57807855764607
1739209640.3391376;-35.57807855764607
1739209640.3391383;-45.120503652039325
1739209640.339139;-32.816014438256545
1739209640.3391397;-45.120503652039325
1739209640.3391402;-38.13080360867914
1739209640.339141;-38.13080360867914
1739209640.3391416;-35.57807855764607
1739209640.339142;-45.120503652039325
1739209640.3391428;-45.120503652039325
1739209640.3391435;-45.120503652039325
1739209640.339144;-45.120503652039325
1739209640.3391447;-38.13080360867914
1739209640.3391454;-45.120503652039325
1739209640.339146;-38.13080360867914
1739209640.3391466;-38.13080360867914
1739209640.3391473;-33.981070128970906
1739209640.3391478;-45.120503652039325
1739209640.3391485;-45.120503652039325
1739209640.3391492;-32.816014438256545
1739209640.3391497;-38.13080360867914
1739209640.3391504;-45.120503652039325
1739209640.3391511;-33.981070128970906
1739209640.3391516;-32.816014438256545
1739209640.3391523;-38.13080360867914
1739209640.339153;-38.13080360867914
1739209640.3391535;-38.13080360867914
1739209640.3391542;-45.120503652039325
1739209640.339155;-45.120503652039325
1739209640.3391554;-45.120503652039325
1739209640.3391562;-38.13080360867914
1739209640.3391569;-38.13080360867914
1739209640.3391573;-33.981070128970906
1739209640.339158;-45.120503652039325
1739209640.3391588;-38.13080360867914
1739209640.3391593;-35.57807855764607
1739209640.33916;-38.13080360867914
1739209640.3391607;-45.120503652039325
1739209640.3391614;-38.13080360867914
1739209640.3391619;-38.13080360867914
1739209640.3391626;-38.13080360867914
1739209640.3391633;-38.13080360867914
1739209640.3391638;-38.13080360867914
1739209640.3391645;-32.816014438256545
1739209640.3391652;-38.13080360867914
1739209640.3391657;-45.120503652039325
1739209640.3391664;-45.120503652039325
1739209640.339167;-32.816014438256545
1739209640.3391676;-33.981070128970906
1739209640.3391683;-45.120503652039325
1739209640.339169;-33.981070128970906
1739209640.3391695;-45.120503652039325
1739209640.3391702;-33.981070128970906
1739209640.339171;-45.120503652039325
1739209640.3391714;-38.13080360867914
1739209640.3391721;-38.13080360867914
1739209640.3391728;-38.13080360867914
1739209640.3391733;-45.120503652039325
1739209640.339174;-33.981070128970906
1739209640.3391747;-35.57807855764607
1739209640.3391752;-33.981070128970906
1739209640.339176;-38.13080360867914
1739209640.3391767;-38.13080360867914
1739209640.3391771;-32.816014438256545
1739209640.3391778;-38.13080360867914
1739209640.3391786;-45.120503652039325
1739209640.339179;-38.13080360867914
1739209640.3391798;-38.13080360867914
1739209640.3391805;-45.120503652039325
1739209640.3391812;-45.120503652039325
1739209640.3391817;-33.981070128970906
1739209640.3391824;-35.57807855764607
1739209640.339183;-33.981070128970906
1739209640.3391836;-45.120503652039325
1739209640.3391843;-45.120503652039325
1739209640.339185;-38.13080360867914
1739209640.3391855;-38.13080360867914
1739209640.3391862;-45.120503652039325
1739209640.339187;-38.13080360867914
1739209640.3391874;-45.120503652039325
1739209640.339188;-45.120503652039325
1739209640.3391888;-38.13080360867914
1739209640.3391893;-38.13080360867914
1739209640.33919;-45.120503652039325
1739209640.3391907;-31.141103565318915
1739209640.3391912;-45.120503652039325
1739209640.339192;-45.120503652039325
1739209640.3391926;-38.13080360867914
1739209640.339193;-33.981070128970906
1739209640.3391938;-45.120503652039325
1739209640.3391945;-38.13080360867914
1739209640.339195;-38.13080360867914
1739209640.3391957;-32.816014438256545
1739209640.3391964;-45.120503652039325
1739209640.339197;-38.13080360867914
1739209640.3391976;-35.57807855764607
1739209640.3391984;-38.13080360867914
1739209640.3391988;-45.120503652039325
1739209640.3391995;-45.120503652039325
1739209640.3392003;-45.120503652039325
1739209640.3392007;-27.267205301931607
1739209640.3392015;-33.981070128970906
1739209640.3392022;-45.120503652039325
1739209640.339203;-45.120503652039325
1739209640.3392034;-38.13080360867914
1739209640.339204;-38.13080360867914
1739209640.3392048;-38.13080360867914
1739209640.3392053;-31.141103565318893
1739209640.339206;-32.816014438256545
1739209640.3392067;-45.120503652039325
1739209640.3392072;-33.981070128970906
1739209640.339208;-35.57807855764607
1739209640.3392086;-38.13080360867914
1739209640.339209;-45.120503652039325
1739209640.3392098;-33.981070128970906
1739209640.3392105;-32.816014438256545
1739209640.339211;-32.816014438256545
1739209640.3392117;-38.13080360867914
1739209640.3392124;-38.13080360867914
1739209640.339213;-35.57807855764607
1739209640.3392136;-33.981070128970906
1739209640.3392143;-38.13080360867914
1739209640.3392148;-45.120503652039325
1739209640.3392155;-35.57807855764607
1739209640.3392162;-35.57807855764607
1739209640.3392167;-45.120503652039325
1739209640.3392174;-38.13080360867914
1739209640.3392181;-35.57807855764607
1739209640.3392186;-38.13080360867914
1739209640.3392193;-45.120503652039325
1739209640.33922;-38.13080360867914
1739209640.3392205;-35.57807855764607
1739209640.3392212;-38.13080360867914
1739209640.339222;-45.120503652039325
1739209640.3392224;-38.13080360867914
1739209640.3392231;-38.13080360867914
1739209640.3392239;-38.13080360867914
1739209640.3392246;-45.120503652039325
1739209640.339225;-33.981070128970906
1739209640.3392258;-45.120503652039325
1739209640.3392265;-28.992665084841942
1739209640.339227;-26.487275050834715
1739209640.3392277;-45.120503652039325
1739209640.3392284;-38.13080360867914
1739209640.3392289;-33.981070128970906
1739209640.3392296;-33.981070128970906
1739209640.3392303;-45.120503652039325
1739209640.3392308;-38.13080360867914
1739209640.3392315;-45.120503652039325
1739209640.3392322;-38.13080360867914
1739209640.3392327;-45.120503652039325
1739209640.3392334;-45.120503652039325
1739209640.339237;-38.13080360867914
1739209640.3392408;-38.13080360867914
1739209640.3392444;-38.13080360867914
1739209640.3392482;-45.120503652039325
1739209640.3392518;-33.981070128970906
1739209640.3392553;-35.57807855764607
1739209640.3392591;-38.13080360867914
1739209640.3392627;-45.120503652039325
1739209640.3392663;-45.120503652039325
1739209640.33927;-38.13080360867914
1739209640.3392737;-38.13080360867914
1739209640.3392775;-45.120503652039325
1739209640.339281;-38.13080360867914
1739209640.3392847;-35.57807855764607
1739209640.3392885;-45.120503652039325
1739209640.339292;-45.120503652039325
1739209640.3392959;-35.57807855764607
1739209640.3392994;-32.816014438256545
1739209640.339303;-45.120503652039325
1739209640.3393068;-45.120503652039325
1739209640.3393104;-45.120503652039325
1739209640.3393142;-38.13080360867914
1739209640.3393178;-33.981070128970906
1739209640.3393214;-45.120503652039325
1739209640.3393252;-45.120503652039325
1739209640.3393288;-38.13080360867914
1739209640.3393323;-38.13080360867914
1739209640.3393362;-45.120503652039325
1739209640.3393397;-38.13080360867914
1739209640.3393435;-35.57807855764607
1739209640.3393471;-38.13080360867914
1739209640.3393507;-45.120503652039325
1739209640.3393545;-45.120503652039325
1739209640.339358;-33.981070128970906
1739209640.339362;-38.13080360867914
1739209640.3393655;-45.120503652039325
1739209640.339369;-33.981070128970906
1739209640.3393729;-45.120503652039325
1739209640.3393764;-45.120503652039325
1739209640.33938;-45.120503652039325
1739209640.3393838;-45.120503652039325
1739209640.3393874;-45.120503652039325
1739209640.3393912;-33.981070128970906
1739209640.3393948;-45.120503652039325
1739209640.3393984;-38.13080360867914
1739209640.3394022;-32.816014438256545
1739209640.3394058;-45.120503652039325
1739209640.3394096;-45.120503652039325
1739209640.3394132;-45.120503652039325
1739209640.3394167;-38.13080360867914
1739209640.3394206;-38.13080360867914
1739209640.3394241;-45.120503652039325
1739209640.3394277;-38.13080360867914
1739209640.3394315;-45.120503652039325
1739209640.339435;-38.13080360867914
1739209640.339439;-38.13080360867914
1739209640.3394425;-38.13080360867914
1739209640.339446;-38.13080360867914
1739209640.33945;-38.13080360867914
1739209640.3394535;-35.57807855764607
1739209640.3394573;-38.13080360867914
1739209640.3394608;-35.57807855764607
1739209640.3394644;-38.13080360867914
1739209640.3394682;-35.57807855764607
1739209640.3394718;-45.120503652039325
1739209640.3394756;-45.120503652039325
1739209640.3394792;-38.13080360867914
1739209640.3394828;-45.120503652039325
1739209640.3394866;-45.120503652039325
1739209640.3394902;-45.120503652039325
1739209640.3394938;-45.120503652039325
1739209640.3394976;-45.120503652039325
1739209640.3395011;-45.120503652039325
1739209640.339505;-45.120503652039325
1739209640.3395085;-38.13080360867914
1739209640.339512;-38.13080360867914
1739209640.339516;-38.13080360867914
1739209640.3395195;-38.13080360867914
1739209640.3395233;-33.981070128970906
1739209640.339527;-38.13080360867914
1739209640.3395305;-38.13080360867914
1739209640.3395343;-38.13080360867914
1739209640.3395379;-38.13080360867914
1739209640.3395414;-35.57807855764607
1739209640.3395452;-38.13080360867914
1739209640.3395488;-45.120503652039325
1739209640.3395526;-38.13080360867914
1739209640.3395562;-38.13080360867914
1739209640.3395598;-35.57807855764607
1739209640.3395636;-33.981070128970906
1739209640.3395672;-38.13080360867914
1739209640.339571;-35.57807855764607
1739209640.3395746;-38.13080360867914
1739209640.3395782;-45.120503652039325
1739209640.339582;-45.120503652039325
1739209640.3395855;-38.13080360867914
1739209640.3395894;-38.13080360867914
1739209640.339593;-45.120503652039325
1739209640.3395965;-38.13080360867914
1739209640.3396003;-38.13080360867914
1739209640.339604;-38.13080360867914
1739209640.3396075;-45.120503652039325
1739209640.3396113;-31.141103565318915
1739209640.3396149;-35.57807855764607
1739209640.3396187;-38.13080360867914
1739209640.3396223;-45.120503652039325
1739209640.3396258;-32.816014438256545
1739209640.3396297;-38.13080360867914
1739209640.3396332;-45.120503652039325
1739209640.339637;-45.120503652039325
1739209640.3396406;-38.13080360867914
1739209640.3396442;-45.120503652039325
1739209640.339648;-38.13080360867914
1739209640.3396516;-45.120503652039325
1739209640.3396552;-45.120503652039325
1739209640.339659;-35.57807855764607
1739209640.3396626;-45.120503652039325
1739209640.3396664;-45.120503652039325
1739209640.33967;-33.981070128970906
1739209640.3396735;-45.120503652039325
1739209640.3396773;-38.13080360867914
1739209640.339681;-45.120503652039325
1739209640.3396847;-33.981070128970906
1739209640.3396883;-38.13080360867914
1739209640.3396919;-38.13080360867914
1739209640.3396957;-45.120503652039325
1739209640.3396993;-45.120503652039325
1739209640.339703;-45.120503652039325
1739209640.3397067;-45.120503652039325
1739209640.3397102;-33.981070128970906
1739209640.339714;-33.981070128970906
1739209640.3397176;-45.120503652039325
1739209640.3397212;-45.120503652039325
1739209640.339725;-45.120503652039325
1739209640.3397286;-45.120503652039325
1739209640.3397324;-45.120503652039325
1739209640.339736;-33.981070128970906
1739209640.3397396;-38.13080360867914
1739209640.3397434;-45.120503652039325
1739209640.339747;-45.120503652039325
1739209640.3397508;-33.981070128970906
1739209640.3397543;-38.13080360867914
1739209640.339758;-28.992665084841942
1739209640.3397617;-30.49652367304973
1739209640.3397653;-45.120503652039325
1739209640.339769;-45.120503652039325
1739209640.3397727;-33.981070128970906
1739209640.3397763;-38.13080360867914
1739209640.33978;-45.120503652039325
1739209640.3397837;-45.120503652039325
1739209640.3397872;-45.120503652039325
1739209640.339791;-38.13080360867914
1739209640.3397946;-38.13080360867914
1739209640.3397985;-45.120503652039325
1739209640.339802;-38.13080360867914
1739209640.3398056;-45.120503652039325
1739209640.3398094;-38.13080360867914
1739209640.339813;-45.120503652039325
1739209640.3398166;-31.141103565318915
1739209640.3398204;-30.49652367304973
1739209640.339824;-38.13080360867914
1739209640.3398278;-45.120503652039325
1739209640.3398314;-33.981070128970906
1739209640.339835;-32.816014438256545
1739209640.3398387;-38.13080360867914
1739209640.3398423;-45.120503652039325
1739209640.3398461;-32.816014438256545
1739209640.3398497;-27.8777449560314
1739209640.3398533;-45.120503652039325
1739209640.339857;-38.13080360867914
1739209640.3398607;-32.816014438256545
1739209640.3398645;-38.13080360867914
1739209640.339868;-38.13080360867914
1739209640.3398716;-35.57807855764607
1739209640.3398755;-45.120503652039325
1739209640.339879;-45.120503652039325
1739209640.3398826;-38.13080360867914
1739209640.3398864;-45.120503652039325
1739209640.33989;-45.120503652039325
1739209640.3398938;-38.13080360867914
1739209640.3398974;-38.13080360867914
1739209640.339901;-45.120503652039325
1739209640.3399048;-31.141103565318915
1739209640.3399084;-26.487275050834715
1739209640.3399122;-45.120503652039325
1739209640.3399158;-45.120503652039325
1739209640.3399193;-33.981070128970906
1739209640.3399231;-33.981070128970906
1739209640.3399267;-45.120503652039325
1739209640.3399303;-31.141103565318893
1739209640.339934;-45.120503652039325
1739209640.3399377;-38.13080360867914
1739209640.3399415;-38.13080360867914
1739209640.339945;-38.13080360867914
1739209640.3399487;-45.120503652039325
1739209640.3399525;-45.120503652039325
1739209640.339956;-38.13080360867914
1739209640.3399599;-45.120503652039325
1739209640.3399634;-33.981070128970906
1739209640.339967;-28.21854285175415
1739209640.3399708;-38.13080360867914
1739209640.3399744;-45.120503652039325
1739209640.3399782;-38.13080360867914
1739209640.3399818;-38.13080360867914
1739209640.3399854;-45.120503652039325
1739209640.3399892;-45.120503652039325
1739209640.3399928;-38.13080360867914
1739209640.3399963;-45.120503652039325
1739209640.3400002;-45.120503652039325
1739209640.3400037;-38.13080360867914
1739209640.3400075;-45.120503652039325
1739209640.3400111;-32.816014438256545
1739209640.3400147;-45.120503652039325
1739209640.3400185;-45.120503652039325
1739209640.340022;-38.13080360867914
1739209640.340026;-38.13080360867914
1739209640.3400295;-38.13080360867914
1739209640.340033;-45.120503652039325
1739209640.3400369;-45.120503652039325
1739209640.3400404;-45.120503652039325
1739209640.340044;-38.13080360867914
1739209640.3400478;-38.13080360867914
1739209640.3400514;-35.57807855764607
1739209640.3400552;-35.57807855764607
1739209640.3400588;-45.120503652039325
1739209640.3400624;-45.120503652039325
1739209640.3400662;-38.13080360867914
1739209640.3400698;-35.57807855764607
1739209640.3400736;-38.13080360867914
1739209640.3400772;-45.120503652039325
1739209640.3400807;-38.13080360867914
1739209640.3400846;-45.120503652039325
1739209640.3400881;-38.13080360867914
1739209640.3400917;-45.120503652039325
1739209640.3400955;-45.120503652039325
1739209640.340099;-38.13080360867914
1739209640.340103;-33.981070128970906
1739209640.3401065;-45.120503652039325
1739209640.34011;-33.981070128970906
1739209640.3401139;-31.141103565318893
1739209640.3401175;-35.57807855764607
1739209640.3401213;-45.120503652039325
1739209640.3401248;-45.120503652039325
1739209640.3401284;-31.141103565318893
1739209640.3401322;-45.120503652039325
1739209640.3401358;-45.120503652039325
1739209640.3401396;-45.120503652039325
1739209640.3401432;-45.120503652039325
1739209640.3401468;-45.120503652039325
1739209640.3401506;-45.120503652039325
1739209640.3401542;-38.13080360867914
1739209640.3401577;-35.57807855764607
1739209640.3401616;-33.981070128970906
1739209640.3401651;-45.120503652039325
1739209640.340169;-45.120503652039325
1739209640.3401725;-32.816014438256545
1739209640.340176;-38.13080360867914
1739209640.34018;-45.120503652039325
1739209640.3401835;-38.13080360867914
1739209640.3401873;-35.57807855764607
1739209640.340191;-38.13080360867914
1739209640.3401945;-45.120503652039325
1739209640.3401983;-38.13080360867914
1739209640.3402019;-45.120503652039325
1739209640.3402054;-45.120503652039325
1739209640.3402092;-45.120503652039325
1739209640.3402128;-38.13080360867914
1739209640.3402166;-45.120503652039325
1739209640.3402202;-38.13080360867914
1739209640.3402238;-38.13080360867914
1739209640.3402276;-38.13080360867914
1739209640.3402312;-32.816014438256545
1739209640.340235;-33.981070128970906
1739209640.3402386;-45.120503652039325
1739209640.3402421;-45.120503652039325
1739209640.340246;-45.120503652039325
1739209640.3402495;-45.120503652039325
1739209640.3402534;-45.120503652039325
1739209640.340257;-38.13080360867914
1739209640.3402605;-35.57807855764607
1739209640.3402643;-45.120503652039325
1739209640.340268;-45.120503652039325
1739209640.3402715;-38.13080360867914
1739209640.3402753;-35.57807855764607
1739209640.3402789;-38.13080360867914
1739209640.3402827;-45.120503652039325
1739209640.3402863;-38.13080360867914
1739209640.3402898;-35.57807855764607
1739209640.3402936;-33.981070128970906
1739209640.3402972;-45.120503652039325
1739209640.340301;-38.13080360867914
1739209640.3403046;-35.57807855764607
1739209640.3403082;-45.120503652039325
1739209640.340312;-45.120503652039325
1739209640.3403156;-38.13080360867914
1739209640.3403192;-35.57807855764607
1739209640.340323;-33.981070128970906
1739209640.3403265;-45.120503652039325
1739209640.3403304;-45.120503652039325
1739209640.340334;-33.981070128970906
1739209640.3403375;-38.13080360867914
1739209640.3403413;-45.120503652039325
1739209640.340345;-45.120503652039325
1739209640.3403487;-35.57807855764607
1739209640.3403523;-38.13080360867914
1739209640.3403559;-38.13080360867914
1739209640.3403597;-38.13080360867914
1739209640.3403633;-45.120503652039325
1739209640.3403668;-45.120503652039325
1739209640.3403707;-33.981070128970906
1739209640.3403742;-45.120503652039325
1739209640.340378;-45.120503652039325
1739209640.3403816;-33.981070128970906
1739209640.3403852;-38.13080360867914
1739209640.340389;-45.120503652039325
1739209640.3403926;-45.120503652039325
1739209640.3403964;-33.981070128970906
1739209640.3404;-35.57807855764607
1739209640.3404036;-38.13080360867914
1739209640.3404074;-45.120503652039325
1739209640.340411;-45.120503652039325
1739209640.3404148;-45.120503652039325
1739209640.3404183;-45.120503652039325
1739209640.340422;-45.120503652039325
1739209640.3404257;-45.120503652039325
1739209640.3404293;-38.13080360867914
1739209640.340433;-33.981070128970906
1739209640.3404367;-45.120503652039325
1739209640.3404403;-38.13080360867914
1739209640.340444;-38.13080360867914
1739209640.3404477;-38.13080360867914
1739209640.3404512;-45.120503652039325
1739209640.340455;-38.13080360867914
1739209640.3404586;-38.13080360867914
1739209640.3404624;-45.120503652039325
1739209640.340466;-45.120503652039325
1739209640.3404696;-45.120503652039325
1739209640.3404734;-45.120503652039325
1739209640.340477;-45.120503652039325
1739209640.3404806;-45.120503652039325
1739209640.3404844;-45.120503652039325
1739209640.340488;-38.13080360867914
1739209640.3404918;-38.13080360867914
1739209640.3404953;-45.120503652039325
1739209640.340499;-38.13080360867914
1739209640.3405027;-45.120503652039325
1739209640.3405063;-38.13080360867914
1739209640.3405101;-45.120503652039325
1739209640.3405137;-38.13080360867914
1739209640.3405173;-32.816014438256545
1739209640.340521;-35.57807855764607
1739209640.3405247;-38.13080360867914
1739209640.3405285;-38.13080360867914
1739209640.340532;-38.13080360867914
1739209640.3405356;-45.120503652039325
1739209640.3405395;-45.120503652039325
1739209640.340543;-45.120503652039325
1739209640.3405466;-38.13080360867914
1739209640.3405504;-38.13080360867914
1739209640.340554;-45.120503652039325
1739209640.3405578;-45.120503652039325
1739209640.3405614;-45.120503652039325
1739209640.340565;-45.120503652039325
1739209640.3405688;-45.120503652039325
1739209640.3405724;-45.120503652039325
1739209640.3405762;-45.120503652039325
1739209640.3405797;-45.120503652039325
1739209640.3405833;-45.120503652039325
1739209640.3405871;-33.981070128970906
1739209640.3405907;-27.8777449560314
1739209640.3405943;-45.120503652039325
1739209640.340598;-35.57807855764607
1739209640.3406017;-38.13080360867914
1739209640.3406055;-35.57807855764607
1739209640.340609;-45.120503652039325
1739209640.3406126;-38.13080360867914
1739209640.3406165;-45.120503652039325
1739209640.34062;-45.120503652039325
1739209640.3406239;-45.120503652039325
1739209640.3406274;-45.120503652039325
1739209640.340631;-45.120503652039325
1739209640.3406348;-45.120503652039325
1739209640.3406384;-45.120503652039325
1739209640.340642;-45.120503652039325
1739209640.3406458;-45.120503652039325
1739209640.3406494;-38.13080360867914
1739209640.3406532;-45.120503652039325
1739209640.3406568;-38.13080360867914
1739209640.3406603;-35.57807855764607
1739209640.3406641;-38.13080360867914
1739209640.3406677;-33.981070128970906
1739209640.3406715;-45.120503652039325
1739209640.340675;-38.13080360867914
1739209640.3406787;-26.991370085610736
1739209640.3406825;-33.981070128970906
1739209640.340686;-45.120503652039325
1739209640.34069;-38.13080360867914
1739209640.3406935;-31.141103565318893
1739209640.340697;-45.120503652039325
1739209640.3407009;-45.120503652039325
1739209640.3407044;-38.13080360867914
1739209640.340708;-45.120503652039325
1739209640.3407118;-38.13080360867914
1739209640.3407154;-45.120503652039325
1739209640.3407192;-45.120503652039325
1739209640.3407228;-45.120503652039325
1739209640.3407264;-38.13080360867914
1739209640.3407302;-45.120503652039325
1739209640.3407338;-45.120503652039325
1739209640.3407376;-26.991370085610736
1739209640.3407412;-38.13080360867914
1739209640.3407447;-45.120503652039325
1739209640.3407485;-38.13080360867914
1739209640.3407521;-45.120503652039325
1739209640.3407557;-38.13080360867914
1739209640.3407595;-35.57807855764607
1739209640.340763;-45.120503652039325
1739209640.340767;-45.120503652039325
1739209640.3407705;-38.13080360867914
1739209640.340774;-35.57807855764607
1739209640.3407779;-38.13080360867914
1739209640.3407815;-45.120503652039325
1739209640.3407853;-45.120503652039325
1739209640.3407888;-38.13080360867914
1739209640.3407924;-38.13080360867914
1739209640.3407962;-45.120503652039325
1739209640.3407998;-45.120503652039325
1739209640.3408036;-38.13080360867914
1739209640.3408072;-38.13080360867914
1739209640.3408108;-45.120503652039325
1739209640.3408146;-38.13080360867914
1739209640.3408182;-35.57807855764607
1739209640.3408217;-38.13080360867914
1739209640.3408256;-38.13080360867914
1739209640.3408291;-38.13080360867914
1739209640.340833;-45.120503652039325
1739209640.3408365;-45.120503652039325
1739209640.34084;-38.13080360867914
1739209640.340844;-45.120503652039325
1739209640.3408475;-45.120503652039325
1739209640.3408513;-38.13080360867914
1739209640.340855;-38.13080360867914
1739209640.3408585;-45.120503652039325
1739209640.3408623;-45.120503652039325
1739209640.3408659;-38.13080360867914
1739209640.3408694;-38.13080360867914
1739209640.3408732;-38.13080360867914
1739209640.3408768;-38.13080360867914
1739209640.3408806;-38.13080360867914
1739209640.3408842;-30.49652367304973
1739209640.3408878;-33.981070128970906
1739209640.3408916;-45.120503652039325
1739209640.3408952;-38.13080360867914
1739209640.340899;-38.13080360867914
1739209640.3409026;-38.13080360867914
1739209640.3409061;-45.120503652039325
1739209640.34091;-45.120503652039325
1739209640.3409135;-45.120503652039325
1739209640.3409173;-45.120503652039325
1739209640.340921;-45.120503652039325
1739209640.3409245;-38.13080360867914
1739209640.3409283;-35.57807855764607
1739209640.340932;-38.13080360867914
1739209640.3409355;-45.120503652039325
1739209640.3409393;-38.13080360867914
1739209640.3409429;-35.57807855764607
1739209640.3409467;-38.13080360867914
1739209640.3409503;-45.120503652039325
1739209640.3409538;-38.13080360867914
1739209640.3409576;-35.57807855764607
1739209640.3409612;-33.981070128970906
1739209640.340965;-45.120503652039325
1739209640.3409686;-45.120503652039325
1739209640.3409722;-38.13080360867914
1739209640.340976;-45.120503652039325
1739209640.3409796;-45.120503652039325
1739209640.3409832;-45.120503652039325
1739209640.340987;-45.120503652039325
1739209640.3409905;-38.13080360867914
1739209640.3409944;-45.120503652039325
1739209640.340998;-38.13080360867914
1739209640.3410015;-35.57807855764607
1739209640.3410053;-45.120503652039325
1739209640.341009;-45.120503652039325
1739209640.3410127;-45.120503652039325
1739209640.3410163;-45.120503652039325
1739209640.3410199;-45.120503652039325
1739209640.3410237;-38.13080360867914
1739209640.3410273;-45.120503652039325
1739209640.3410308;-45.120503652039325
1739209640.3410347;-45.120503652039325
1739209640.3410382;-45.120503652039325
1739209640.341042;-38.13080360867914
1739209640.3410456;-38.13080360867914
1739209640.3410492;-45.120503652039325
1739209640.341053;-35.57807855764607
1739209640.3410566;-35.57807855764607
