CAN Message; 0x1a7:0000a30e411e2f10
1739209607.64357;-33.981070128970906
1739209607.6435702;-38.13080360867914
1739209607.6435704;-38.13080360867914
1739209607.643571;-38.13080360867914
1739209607.6435711;-38.13080360867914
1739209607.6435716;-35.57807855764607
1739209607.6435719;-31.141103565318915
1739209607.643572;-31.141103565318915
1739209607.6435726;-38.13080360867914
1739209607.6435728;-45.120503652039325
1739209607.6435733;-45.120503652039325
1739209607.6435735;-45.120503652039325
1739209607.6435738;-45.120503652039325
1739209607.6435742;-38.13080360867914
1739209607.6435745;-31.141103565318915
1739209607.643575;-32.816014438256545
1739209607.6435752;-38.13080360867914
1739209607.6435754;-45.120503652039325
1739209607.643576;-33.981070128970906
1739209607.6435761;-38.13080360867914
1739209607.6435766;-38.13080360867914
1739209607.6435769;-38.13080360867914
1739209607.643577;-33.981070128970906
1739209607.6435776;-33.981070128970906
1739209607.6435778;-45.120503652039325
1739209607.6435783;-45.120503652039325
1739209607.6435785;-38.13080360867914
1739209607.643579;-38.13080360867914
1739209607.6435792;-45.120503652039325
1739209607.6435795;-45.120503652039325
1739209607.64358;-38.13080360867914
1739209607.6435802;-38.13080360867914
1739209607.6435807;-45.120503652039325
1739209607.643581;-38.13080360867914
1739209607.6435812;-33.981070128970906
1739209607.6435816;-45.120503652039325
1739209607.6435819;-45.120503652039325
1739209607.6435823;-35.57807855764607
1739209607.6435826;-38.13080360867914
1739209607.6435828;-45.120503652039325
1739209607.6435833;-45.120503652039325
1739209607.6435835;-38.13080360867914
1739209607.643584;-45.120503652039325
1739209607.6435843;-38.13080360867914
1739209607.6435845;-35.57807855764607
1739209607.643585;-45.120503652039325
1739209607.6435852;-33.981070128970906
1739209607.6435857;-28.992665084841942
1739209607.643586;-45.120503652039325
1739209607.6435862;-45.120503652039325
1739209607.6435866;-45.120503652039325
1739209607.6435869;-33.981070128970906
1739209607.6435874;-45.120503652039325
1739209607.6435876;-38.13080360867914
1739209607.6435878;-38.13080360867914
1739209607.6435883;-32.81601443825658
1739209607.6435885;-38.13080360867914
1739209607.643589;-38.13080360867914
1739209607.6435893;-45.120503652039325
1739209607.6435895;-45.120503652039325
1739209607.64359;-45.120503652039325
1739209607.6435902;-45.120503652039325
1739209607.6435907;-38.13080360867914
1739209607.643591;-38.13080360867914
1739209607.6435914;-45.120503652039325
1739209607.6435916;-35.57807855764607
1739209607.643592;-35.57807855764607
1739209607.6435924;-45.120503652039325
1739209607.6435926;-45.120503652039325
1739209607.643593;-45.120503652039325
1739209607.6435933;-31.141103565318915
1739209607.6435935;-38.13080360867914
1739209607.643594;-45.120503652039325
1739209607.6435943;-38.13080360867914
1739209607.6435947;-38.13080360867914
1739209607.643595;-38.13080360867914
1739209607.6435952;-45.120503652039325
1739209607.6435957;-38.13080360867914
1739209607.643596;-45.120503652039325
1739209607.6435964;-45.120503652039325
1739209607.6435966;-45.120503652039325
1739209607.643597;-35.57807855764607
1739209607.6435974;-38.13080360867914
1739209607.6435976;-38.13080360867914
1739209607.643598;-35.57807855764607
1739209607.6435983;-38.13080360867914
1739209607.6435986;-33.981070128970906
1739209607.643599;-38.13080360867914
1739209607.6435993;-45.120503652039325
1739209607.6435997;-32.816014438256545
1739209607.6436;-32.816014438256545
1739209607.6436005;-45.120503652039325
1739209607.6436007;-45.120503652039325
1739209607.643601;-45.120503652039325
1739209607.6436014;-38.13080360867914
1739209607.6436017;-45.120503652039325
1739209607.6436021;-45.120503652039325
1739209607.6436024;-45.120503652039325
1739209607.6436026;-35.57807855764607
1739209607.643603;-38.13080360867914
1739209607.6436033;-45.120503652039325
1739209607.6436038;-33.981070128970906
1739209607.643604;-45.120503652039325
1739209607.6436043;-38.13080360867914
1739209607.6436048;-35.57807855764607
1739209607.643605;-38.13080360867914
1739209607.6436055;-38.13080360867914
1739209607.6436057;-45.120503652039325
1739209607.643606;-45.120503652039325
1739209607.6436064;-35.57807855764607
1739209607.6436067;-33.981070128970906
1739209607.6436071;-45.120503652039325
1739209607.6436074;-45.120503652039325
1739209607.6436076;-35.57807855764607
1739209607.643608;-33.981070128970906
1739209607.6436083;-38.13080360867914
1739209607.6436088;-45.120503652039325
1739209607.643609;-38.13080360867914
1739209607.6436093;-38.13080360867914
1739209607.6436098;-45.120503652039325
1739209607.64361;-35.57807855764607
1739209607.6436105;-35.57807855764607
1739209607.6436107;-33.981070128970906
1739209607.643611;-38.13080360867914
1739209607.6436114;-45.120503652039325
1739209607.6436117;-38.13080360867914
1739209607.6436121;-45.120503652039325
1739209607.6436124;-45.120503652039325
1739209607.6436129;-38.13080360867914
1739209607.643613;-45.120503652039325
1739209607.6436133;-45.120503652039325
1739209607.6436138;-45.120503652039325
1739209607.643614;-38.13080360867914
1739209607.6436145;-38.13080360867914
1739209607.6436148;-38.13080360867914
1739209607.643615;-38.13080360867914
1739209607.6436155;-45.120503652039325
1739209607.6436157;-45.120503652039325
1739209607.6436162;-45.120503652039325
1739209607.6436164;-35.57807855764607
1739209607.6436167;-32.816014438256545
1739209607.6436172;-45.120503652039325
1739209607.6436174;-45.120503652039325
1739209607.6436179;-45.120503652039325
1739209607.643618;-33.981070128970906
1739209607.6436183;-38.13080360867914
1739209607.6436188;-38.13080360867914
1739209607.643619;-45.120503652039325
1739209607.6436195;-45.120503652039325
1739209607.6436198;-38.13080360867914
1739209607.64362;-38.13080360867914
1739209607.6436205;-45.120503652039325
1739209607.6436207;-30.49652367304976
1739209607.6436212;-38.13080360867914
1739209607.6436214;-38.13080360867914
1739209607.643622;-45.120503652039325
1739209607.6436222;-45.120503652039325
1739209607.6436224;-45.120503652039325
1739209607.6436229;-45.120503652039325
1739209607.643623;-38.13080360867914
1739209607.6436236;-38.13080360867914
1739209607.6436238;-38.13080360867914
1739209607.643624;-35.57807855764607
1739209607.6436245;-45.120503652039325
1739209607.6436248;-45.120503652039325
1739209607.6436253;-33.981070128970906
1739209607.6436255;-38.13080360867914
1739209607.6436257;-45.120503652039325
1739209607.6436262;-45.120503652039325
1739209607.6436265;-38.13080360867914
1739209607.643627;-38.13080360867914
1739209607.6436272;-45.120503652039325
1739209607.6436274;-45.120503652039325
1739209607.643628;-38.13080360867914
1739209607.6436281;-38.13080360867914
1739209607.6436286;-38.13080360867914
1739209607.6436288;-35.57807855764607
1739209607.643629;-38.13080360867914
1739209607.6436296;-38.13080360867914
1739209607.6436298;-45.120503652039325
1739209607.6436303;-45.120503652039325
1739209607.6436305;-45.120503652039325
1739209607.6436307;-45.120503652039325
1739209607.6436312;-45.120503652039325
1739209607.6436315;-31.141103565318915
1739209607.643632;-33.981070128970906
1739209607.6436322;-38.13080360867914
1739209607.6436324;-45.120503652039325
1739209607.643633;-45.120503652039325
1739209607.6436331;-35.57807855764607
1739209607.6436336;-38.13080360867914
1739209607.6436338;-35.57807855764607
1739209607.6436343;-32.816014438256545
1739209607.6436346;-31.141103565318915
1739209607.6436348;-33.981070128970906
1739209607.6436353;-45.120503652039325
1739209607.6436355;-38.13080360867914
1739209607.643636;-38.13080360867914
1739209607.6436362;-38.13080360867914
1739209607.6436365;-45.120503652039325
1739209607.643637;-33.981070128970906
1739209607.6436372;-33.981070128970906
1739209607.6436377;-35.57807855764607
1739209607.643638;-38.13080360867914
1739209607.6436381;-45.120503652039325
1739209607.6436386;-35.57807855764607
1739209607.6436388;-38.13080360867914
1739209607.6436393;-38.13080360867914
1739209607.6436396;-45.120503652039325
1739209607.6436398;-35.57807855764607
1739209607.6436403;-38.13080360867914
1739209607.6436405;-45.120503652039325
1739209607.643641;-35.57807855764607
1739209607.6436412;-35.57807855764607
1739209607.6436415;-38.13080360867914
1739209607.643642;-45.120503652039325
1739209607.6436422;-38.13080360867914
1739209607.6436427;-38.13080360867914
1739209607.643643;-45.120503652039325
1739209607.6436434;-38.13080360867914
1739209607.6436436;-38.13080360867914
1739209607.6436439;-38.13080360867914
1739209607.6436443;-38.13080360867914
1739209607.6436446;-45.120503652039325
1739209607.643645;-38.13080360867914
1739209607.6436453;-38.13080360867914
1739209607.6436455;-38.13080360867914
1739209607.643646;-45.120503652039325
1739209607.6436462;-45.120503652039325
1739209607.6436467;-31.141103565318893
1739209607.643647;-38.13080360867914
1739209607.6436472;-45.120503652039325
1739209607.6436477;-38.13080360867914
1739209607.643648;-45.120503652039325
1739209607.6436484;-33.981070128970906
1739209607.6436486;-45.120503652039325
1739209607.6436489;-38.13080360867914
1739209607.6436493;-45.120503652039325
1739209607.6436496;-45.120503652039325
1739209607.64365;-45.120503652039325
1739209607.6436503;-45.120503652039325
1739209607.6436505;-38.13080360867914
1739209607.643651;-38.13080360867914
1739209607.6436512;-45.120503652039325
1739209607.6436517;-38.13080360867914
1739209607.643652;-38.13080360867914
1739209607.6436522;-38.13080360867914
1739209607.6436527;-45.120503652039325
1739209607.643653;-45.120503652039325
1739209607.6436534;-45.120503652039325
1739209607.6436536;-33.981070128970906
1739209607.6436539;-45.120503652039325
1739209607.6436543;-45.120503652039325
1739209607.6436546;-33.981070128970906
1739209607.643655;-35.57807855764607
1739209607.6436553;-45.120503652039325
1739209607.6436558;-38.13080360867914
1739209607.643656;-45.120503652039325
1739209607.6436563;-45.120503652039325
1739209607.6436567;-45.120503652039325
1739209607.643657;-45.120503652039325
1739209607.6436574;-38.13080360867914
1739209607.6436577;-45.120503652039325
1739209607.643658;-45.120503652039325
1739209607.6436584;-45.120503652039325
1739209607.6436586;-31.141103565318893
1739209607.643659;-29.438486411369333
1739209607.6436594;-45.120503652039325
1739209607.6436596;-45.120503652039325
1739209607.64366;-32.816014438256545
1739209607.6436603;-32.816014438256545
1739209607.6436608;-45.120503652039325
1739209607.643661;-38.13080360867914
1739209607.6436613;-38.13080360867914
1739209607.6436617;-38.13080360867914
1739209607.643662;-38.13080360867914
1739209607.6436625;-38.13080360867914
1739209607.6436627;-45.120503652039325
1739209607.643663;-45.120503652039325
1739209607.6436634;-45.120503652039325
1739209607.6436636;-38.13080360867914
1739209607.6436641;-38.13080360867914
1739209607.6436644;-45.120503652039325
1739209607.6436648;-45.120503652039325
1739209607.643665;-45.120503652039325
1739209607.6436653;-38.13080360867914
1739209607.6436658;-45.120503652039325
1739209607.643666;-45.120503652039325
1739209607.6436665;-45.120503652039325
1739209607.6436667;-35.57807855764607
1739209607.643667;-30.49652367304973
1739209607.6436675;-45.120503652039325
1739209607.6436677;-45.120503652039325
1739209607.6436682;-45.120503652039325
1739209607.6436684;-35.57807855764607
1739209607.6436687;-45.120503652039325
1739209607.6436691;-38.13080360867914
1739209607.6436694;-45.120503652039325
1739209607.6436698;-38.13080360867914
1739209607.64367;-35.57807855764607
1739209607.6436737;-38.13080360867914
1739209607.6436772;-45.120503652039325
1739209607.6436808;-45.120503652039325
1739209607.6436846;-32.816014438256545
1739209607.6436882;-38.13080360867914
1739209607.6436918;-32.816014438256545
1739209607.6436954;-30.49652367304973
1739209607.643699;-45.120503652039325
1739209607.6437025;-38.13080360867914
1739209607.643706;-38.13080360867914
1739209607.64371;-35.57807855764607
1739209607.6437135;-45.120503652039325
1739209607.643717;-45.120503652039325
1739209607.6437206;-45.120503652039325
1739209607.6437242;-33.981070128970906
1739209607.6437278;-38.13080360867914
1739209607.6437314;-45.120503652039325
1739209607.6437352;-38.13080360867914
1739209607.6437387;-32.816014438256545
1739209607.6437423;-45.120503652039325
1739209607.643746;-45.120503652039325
1739209607.6437495;-45.120503652039325
1739209607.643753;-32.81601443825658
1739209607.6437566;-38.13080360867914
1739209607.6437604;-38.13080360867914
1739209607.643764;-45.120503652039325
1739209607.6437676;-38.13080360867914
1739209607.6437712;-45.120503652039325
1739209607.6437747;-45.120503652039325
1739209607.6437783;-45.120503652039325
1739209607.643782;-33.981070128970906
1739209607.6437857;-35.57807855764607
1739209607.6437893;-38.13080360867914
1739209607.6437929;-45.120503652039325
1739209607.6437964;-45.120503652039325
1739209607.6438;-38.13080360867914
1739209607.6438036;-38.13080360867914
1739209607.6438072;-45.120503652039325
1739209607.643811;-35.57807855764607
1739209607.6438146;-38.13080360867914
1739209607.6438181;-45.120503652039325
1739209607.6438217;-45.120503652039325
1739209607.6438253;-38.13080360867914
1739209607.6438289;-38.13080360867914
1739209607.6438327;-45.120503652039325
1739209607.6438363;-38.13080360867914
1739209607.6438398;-38.13080360867914
1739209607.6438434;-45.120503652039325
1739209607.643847;-38.13080360867914
1739209607.6438506;-38.13080360867914
1739209607.6438541;-45.120503652039325
1739209607.643858;-38.13080360867914
1739209607.6438615;-45.120503652039325
1739209607.643865;-35.57807855764607
1739209607.6438687;-35.57807855764607
1739209607.6438723;-33.981070128970906
1739209607.6438758;-45.120503652039325
1739209607.6438794;-45.120503652039325
1739209607.6438832;-45.120503652039325
1739209607.6438868;-38.13080360867914
1739209607.6438904;-33.981070128970906
1739209607.643894;-45.120503652039325
1739209607.6438975;-38.13080360867914
1739209607.643901;-38.13080360867914
1739209607.6439047;-45.120503652039325
1739209607.6439085;-45.120503652039325
1739209607.643912;-45.120503652039325
1739209607.6439157;-33.981070128970906
1739209607.6439192;-38.13080360867914
1739209607.6439228;-45.120503652039325
1739209607.6439264;-38.13080360867914
1739209607.64393;-45.120503652039325
1739209607.6439338;-38.13080360867914
1739209607.6439373;-45.120503652039325
1739209607.643941;-45.120503652039325
1739209607.6439445;-38.13080360867914
1739209607.643948;-38.13080360867914
1739209607.6439517;-45.120503652039325
1739209607.6439552;-45.120503652039325
1739209607.643959;-35.57807855764607
1739209607.6439626;-33.981070128970906
1739209607.6439662;-45.120503652039325
1739209607.6439698;-38.13080360867914
1739209607.6439734;-32.816014438256545
1739209607.643977;-38.13080360867914
1739209607.6439805;-38.13080360867914
1739209607.6439843;-45.120503652039325
1739209607.643988;-45.120503652039325
1739209607.6439915;-33.981070128970906
1739209607.643995;-38.13080360867914
1739209607.6439986;-38.13080360867914
1739209607.6440022;-45.120503652039325
1739209607.6440058;-33.981070128970906
1739209607.6440096;-45.120503652039325
1739209607.6440132;-38.13080360867914
1739209607.6440167;-31.141103565318915
1739209607.6440203;-45.120503652039325
1739209607.644024;-45.120503652039325
1739209607.6440275;-45.120503652039325
1739209607.644031;-32.816014438256545
1739209607.6440349;-45.120503652039325
1739209607.6440384;-45.120503652039325
1739209607.644042;-45.120503652039325
1739209607.6440456;-45.120503652039325
1739209607.6440492;-38.13080360867914
1739209607.6440527;-45.120503652039325
1739209607.6440563;-38.13080360867914
1739209607.6440601;-45.120503652039325
1739209607.6440637;-45.120503652039325
1739209607.6440673;-38.13080360867914
1739209607.6440709;-38.13080360867914
1739209607.6440744;-31.141103565318915
1739209607.644078;-38.13080360867914
1739209607.6440816;-38.13080360867914
1739209607.6440854;-38.13080360867914
1739209607.644089;-33.981070128970906
1739209607.6440926;-38.13080360867914
1739209607.6440961;-38.13080360867914
1739209607.6440997;-45.120503652039325
1739209607.6441033;-45.120503652039325
1739209607.6441069;-38.13080360867914
1739209607.6441107;-45.120503652039325
1739209607.6441143;-38.13080360867914
1739209607.6441178;-45.120503652039325
1739209607.6441214;-38.13080360867914
1739209607.644125;-45.120503652039325
1739209607.6441286;-45.120503652039325
1739209607.6441321;-35.57807855764607
1739209607.644136;-35.57807855764607
1739209607.6441395;-45.120503652039325
1739209607.644143;-45.120503652039325
1739209607.6441467;-35.57807855764607
1739209607.6441503;-35.57807855764607
1739209607.6441538;-45.120503652039325
1739209607.6441576;-45.120503652039325
1739209607.6441612;-45.120503652039325
1739209607.6441648;-38.13080360867914
1739209607.6441684;-35.57807855764607
1739209607.644172;-38.13080360867914
1739209607.6441755;-45.120503652039325
1739209607.644179;-45.120503652039325
1739209607.644183;-45.120503652039325
1739209607.6441865;-45.120503652039325
1739209607.64419;-45.120503652039325
1739209607.6441936;-45.120503652039325
1739209607.6441972;-35.57807855764607
1739209607.6442008;-35.57807855764607
1739209607.6442044;-35.57807855764607
1739209607.6442082;-45.120503652039325
1739209607.6442118;-38.13080360867914
1739209607.6442153;-38.13080360867914
1739209607.644219;-29.438486411369333
1739209607.6442225;-33.981070128970906
1739209607.644226;-38.13080360867914
1739209607.6442297;-35.57807855764607
1739209607.6442335;-45.120503652039325
1739209607.644237;-45.120503652039325
1739209607.6442406;-38.13080360867914
1739209607.6442442;-45.120503652039325
1739209607.6442478;-38.13080360867914
1739209607.6442513;-38.13080360867914
1739209607.644255;-38.13080360867914
1739209607.6442587;-38.13080360867914
1739209607.6442623;-45.120503652039325
1739209607.644266;-45.120503652039325
1739209607.6442695;-38.13080360867914
1739209607.644273;-45.120503652039325
1739209607.6442766;-32.816014438256545
1739209607.6442802;-32.816014438256545
1739209607.644284;-45.120503652039325
1739209607.6442876;-45.120503652039325
1739209607.6442912;-35.57807855764607
1739209607.6442947;-45.120503652039325
1739209607.6442983;-45.120503652039325
1739209607.644302;-38.13080360867914
1739209607.6443055;-45.120503652039325
1739209607.6443093;-45.120503652039325
1739209607.6443129;-45.120503652039325
1739209607.6443164;-45.120503652039325
1739209607.64432;-45.120503652039325
1739209607.6443236;-45.120503652039325
1739209607.6443272;-45.120503652039325
1739209607.6443307;-45.120503652039325
1739209607.6443346;-45.120503652039325
1739209607.6443381;-45.120503652039325
1739209607.6443417;-45.120503652039325
1739209607.6443453;-45.120503652039325
1739209607.6443489;-45.120503652039325
1739209607.6443524;-45.120503652039325
1739209607.644356;-38.13080360867914
1739209607.6443598;-45.120503652039325
1739209607.6443634;-38.13080360867914
1739209607.644367;-30.49652367304973
1739209607.6443706;-45.120503652039325
1739209607.6443741;-45.120503652039325
1739209607.6443777;-38.13080360867914
1739209607.6443813;-38.13080360867914
1739209607.644385;-38.13080360867914
1739209607.6443887;-38.13080360867914
1739209607.6443923;-45.120503652039325
1739209607.6443958;-33.981070128970956
1739209607.6443994;-35.57807855764607
1739209607.644403;-38.13080360867914
1739209607.6444066;-45.120503652039325
1739209607.6444104;-45.120503652039325
1739209607.644414;-38.13080360867914
1739209607.6444175;-38.13080360867914
1739209607.644421;-35.57807855764607
1739209607.6444247;-28.58837851428586
1739209607.6444283;-45.120503652039325
1739209607.6444318;-38.13080360867914
1739209607.6444356;-38.13080360867914
1739209607.6444392;-35.57807855764607
1739209607.6444428;-38.13080360867914
1739209607.6444464;-33.981070128970906
1739209607.64445;-45.120503652039325
1739209607.6444535;-31.141103565318943
1739209607.6444573;-32.816014438256545
1739209607.644461;-38.13080360867914
1739209607.6444645;-45.120503652039325
1739209607.644468;-45.120503652039325
1739209607.6444716;-35.57807855764607
1739209607.6444752;-35.57807855764607
1739209607.6444788;-45.120503652039325
1739209607.6444826;-31.141103565318915
1739209607.6444862;-35.57807855764607
1739209607.6444898;-33.981070128970906
1739209607.6444933;-38.13080360867914
1739209607.644497;-38.13080360867914
1739209607.6445005;-38.13080360867914
1739209607.644504;-38.13080360867914
1739209607.644508;-45.120503652039325
1739209607.6445115;-35.57807855764607
1739209607.644515;-38.13080360867914
1739209607.6445186;-38.13080360867914
1739209607.6445222;-45.120503652039325
1739209607.6445258;-45.120503652039325
1739209607.6445293;-38.13080360867914
1739209607.6445332;-38.13080360867914
1739209607.6445367;-45.120503652039325
1739209607.6445403;-35.57807855764607
1739209607.644544;-35.57807855764607
1739209607.6445475;-38.13080360867914
1739209607.644551;-35.57807855764607
1739209607.6445546;-38.13080360867914
1739209607.6445584;-33.981070128970906
1739209607.644562;-38.13080360867914
1739209607.6445656;-45.120503652039325
1739209607.6445692;-35.57807855764607
1739209607.6445727;-33.981070128970906
1739209607.6445763;-45.120503652039325
1739209607.64458;-45.120503652039325
1739209607.6445837;-45.120503652039325
1739209607.6445873;-38.13080360867914
1739209607.6445909;-45.120503652039325
1739209607.6445944;-38.13080360867914
1739209607.644598;-38.13080360867914
1739209607.6446016;-45.120503652039325
1739209607.6446052;-45.120503652039325
1739209607.644609;-38.13080360867914
1739209607.6446126;-38.13080360867914
1739209607.6446161;-45.120503652039325
1739209607.6446197;-38.13080360867914
1739209607.6446233;-45.120503652039325
1739209607.6446269;-33.981070128970906
1739209607.6446304;-38.13080360867914
1739209607.6446342;-33.981070128970906
1739209607.6446378;-38.13080360867914
1739209607.6446414;-38.13080360867914
1739209607.644645;-35.57807855764607
1739209607.6446486;-38.13080360867914
1739209607.6446521;-38.13080360867914
1739209607.6446557;-38.13080360867914
1739209607.6446595;-38.13080360867914
1739209607.644663;-38.13080360867914
1739209607.6446667;-38.13080360867914
1739209607.6446702;-38.13080360867914
1739209607.6446738;-45.120503652039325
1739209607.6446774;-45.120503652039325
1739209607.644681;-45.120503652039325
1739209607.6446848;-38.13080360867914
1739209607.6446884;-38.13080360867914
1739209607.644692;-38.13080360867914
1739209607.6446955;-45.120503652039325
1739209607.644699;-38.13080360867914
1739209607.6447027;-35.57807855764607
1739209607.6447062;-45.120503652039325
1739209607.64471;-45.120503652039325
1739209607.6447136;-38.13080360867914
1739209607.6447172;-45.120503652039325
1739209607.6447208;-38.13080360867914
1739209607.6447244;-45.120503652039325
1739209607.644728;-45.120503652039325
1739209607.6447315;-45.120503652039325
1739209607.6447353;-38.13080360867914
1739209607.644739;-38.13080360867914
1739209607.6447425;-38.13080360867914
1739209607.644746;-45.120503652039325
1739209607.6447496;-45.120503652039325
1739209607.6447532;-45.120503652039325
1739209607.644757;-45.120503652039325
1739209607.6447606;-45.120503652039325
1739209607.6447642;-38.13080360867914
1739209607.6447678;-45.120503652039325
1739209607.6447713;-38.13080360867914
1739209607.644775;-38.13080360867914
1739209607.6447785;-38.13080360867914
1739209607.6447823;-38.13080360867914
1739209607.644786;-45.120503652039325
1739209607.6447895;-38.13080360867914
1739209607.644793;-38.13080360867914
1739209607.6447966;-45.120503652039325
1739209607.6448002;-38.13080360867914
1739209607.6448038;-45.120503652039325
1739209607.6448076;-45.120503652039325
1739209607.6448112;-38.13080360867914
1739209607.6448147;-35.57807855764607
1739209607.6448183;-38.13080360867914
1739209607.644822;-45.120503652039325
1739209607.6448255;-32.816014438256545
1739209607.644829;-45.120503652039325
1739209607.6448328;-32.816014438256545
1739209607.6448364;-35.57807855764607
1739209607.64484;-38.13080360867914
1739209607.6448436;-38.13080360867914
1739209607.6448472;-38.13080360867914
1739209607.6448507;-38.13080360867914
1739209607.6448543;-45.120503652039325
1739209607.6448581;-35.57807855764607
1739209607.6448617;-45.120503652039325
1739209607.6448653;-45.120503652039325
1739209607.6448689;-38.13080360867914
1739209607.6448724;-38.13080360867914
1739209607.644876;-45.120503652039325
1739209607.6448796;-38.13080360867914
1739209607.6448834;-45.120503652039325
1739209607.644887;-45.120503652039325
1739209607.6448905;-33.981070128970906
1739209607.6448941;-45.120503652039325
1739209607.6448977;-32.816014438256545
1739209607.6449013;-38.13080360867914
1739209607.6449049;-35.57807855764607
1739209607.6449087;-38.13080360867914
1739209607.6449122;-32.816014438256545
1739209607.6449158;-38.13080360867914
1739209607.6449194;-38.13080360867914
1739209607.644923;-38.13080360867914
1739209607.6449265;-45.120503652039325
1739209607.6449301;-45.120503652039325
1739209607.644934;-45.120503652039325
1739209607.6449375;-38.13080360867914
1739209607.644941;-45.120503652039325
1739209607.6449447;-38.13080360867914
1739209607.6449482;-45.120503652039325
1739209607.6449518;-45.120503652039325
1739209607.6449554;-38.13080360867914
1739209607.6449592;-45.120503652039325
1739209607.6449628;-45.120503652039325
1739209607.6449664;-38.13080360867914
1739209607.64497;-45.120503652039325
1739209607.6449735;-45.120503652039325
1739209607.644977;-32.816014438256545
1739209607.6449807;-31.141103565318893
1739209607.6449845;-45.120503652039325
1739209607.644988;-38.13080360867914
1739209607.6449916;-32.816014438256545
1739209607.6449952;-30.49652367304973
1739209607.6449988;-45.120503652039325
1739209607.6450024;-38.13080360867914
1739209607.645006;-45.120503652039325
1739209607.6450098;-38.13080360867914
1739209607.6450133;-45.120503652039325
1739209607.645017;-38.13080360867914
1739209607.6450205;-45.120503652039325
1739209607.645024;-38.13080360867914
1739209607.6450276;-45.120503652039325
1739209607.6450312;-45.120503652039325
1739209607.645035;-32.816014438256545
1739209607.6450386;-33.981070128970906
1739209607.6450422;-45.120503652039325
1739209607.6450458;-45.120503652039325
1739209607.6450493;-38.13080360867914
1739209607.645053;-38.13080360867914
1739209607.6450567;-38.13080360867914
1739209607.6450603;-45.120503652039325
1739209607.6450639;-35.57807855764607
1739209607.6450675;-30.49652367304973
1739209607.645071;-38.13080360867914
1739209607.6450746;-45.120503652039325
1739209607.6450782;-38.13080360867914
1739209607.645082;-35.57807855764607
1739209607.6450856;-45.120503652039325
1739209607.6450891;-45.120503652039325
1739209607.6450927;-38.13080360867914
1739209607.6450963;-38.13080360867914
1739209607.6450999;-45.120503652039325
1739209607.6451035;-38.13080360867914
1739209607.6451073;-45.120503652039325
1739209607.6451108;-45.120503652039325
1739209607.6451144;-38.13080360867914
1739209607.645118;-45.120503652039325
1739209607.6451216;-38.13080360867914
1739209607.6451252;-28.992665084841942
1739209607.6451287;-45.120503652039325
1739209607.6451325;-45.120503652039325
1739209607.645136;-38.13080360867914
1739209607.6451397;-35.57807855764607
1739209607.6451433;-38.13080360867914
1739209607.6451468;-45.120503652039325
1739209607.6451504;-38.13080360867914
1739209607.645154;-32.81601443825658
1739209607.6451578;-45.120503652039325
1739209607.6451614;-45.120503652039325
1739209607.645165;-45.120503652039325
1739209607.6451685;-45.120503652039325
1739209607.645172;-38.13080360867914
1739209607.6451757;-45.120503652039325
1739209607.6451793;-38.13080360867914
1739209607.645183;-33.981070128970906
1739209607.6451867;-45.120503652039325
1739209607.6451902;-45.120503652039325
1739209607.6451938;-45.120503652039325
1739209607.6451974;-45.120503652039325
1739209607.645201;-45.120503652039325
1739209607.6452045;-45.120503652039325
1739209607.6452084;-38.13080360867914
1739209607.645212;-38.13080360867914
1739209607.6452155;-45.120503652039325
1739209607.645219;-45.120503652039325
1739209607.6452227;-38.13080360867914
1739209607.6452262;-35.57807855764607
1739209607.6452298;-38.13080360867914
1739209607.6452336;-45.120503652039325
1739209607.6452372;-38.13080360867914
1739209607.6452408;-38.13080360867914
1739209607.6452444;-45.120503652039325
1739209607.645248;-38.13080360867914
1739209607.6452515;-33.981070128970906
1739209607.645255;-45.120503652039325
1739209607.645259;-45.120503652039325
1739209607.6452625;-38.13080360867914
1739209607.645266;-35.57807855764607
1739209607.6452696;-31.141103565318915
1739209607.6452732;-38.13080360867914
1739209607.6452768;-38.13080360867914
1739209607.6452804;-38.13080360867914
1739209607.6452842;-35.57807855764607
1739209607.6452878;-38.13080360867914
1739209607.6452913;-45.120503652039325
1739209607.645295;-38.13080360867914
1739209607.6452985;-35.57807855764607
1739209607.645302;-45.120503652039325
1739209607.6453056;-45.120503652039325
1739209607.6453094;-38.13080360867914
1739209607.645313;-33.981070128970906
1739209607.6453166;-38.13080360867914
1739209607.6453202;-45.120503652039325
1739209607.6453238;-45.120503652039325
1739209607.6453273;-45.120503652039325
1739209607.645331;-45.120503652039325
1739209607.6453347;-38.13080360867914
1739209607.6453383;-35.57807855764607
1739209607.6453419;-35.57807855764607
1739209607.6453454;-45.120503652039325
1739209607.645349;-45.120503652039325
1739209607.6453526;-35.57807855764607
1739209607.6453562;-35.57807855764607
1739209607.64536;-32.816014438256545
1739209607.6453636;-33.981070128970906
1739209607.6453671;-31.141103565318915
1739209607.6453707;-33.981070128970906
1739209607.6453743;-38.13080360867914
1739209607.6453779;-45.120503652039325
1739209607.6453817;-38.13080360867914
1739209607.6453853;-45.120503652039325
1739209607.6453888;-38.13080360867914
1739209607.6453924;-45.120503652039325
1739209607.645396;-35.57807855764607
1739209607.6453996;-35.57807855764607
1739209607.6454031;-45.120503652039325
1739209607.645407;-38.13080360867914
1739209607.6454105;-38.13080360867914
1739209607.645414;-38.13080360867914
1739209607.6454177;-35.57807855764607
1739209607.6454213;-38.13080360867914
1739209607.6454248;-45.120503652039325
1739209607.6454284;-38.13080360867914
