CAN Message; 0x39:06e1bd6a8238b7a2
1739209631.1791713;-45.120503652039325
1739209631.1791737;-38.13080360867914
1739209631.179176;-45.120503652039325
1739209631.1791787;-45.120503652039325
1739209631.179181;-45.120503652039325
1739209631.1791837;-35.57807855764607
1739209631.179186;-38.13080360867914
1739209631.1791887;-45.120503652039325
1739209631.179191;-45.120503652039325
1739209631.1791937;-45.120503652039325
1739209631.1791961;-30.49652367304973
1739209631.1791985;-33.981070128970906
1739209631.1792011;-45.120503652039325
1739209631.1792035;-45.120503652039325
1739209631.1792061;-38.13080360867914
1739209631.1792085;-38.13080360867914
1739209631.1792111;-45.120503652039325
1739209631.1792135;-35.57807855764607
1739209631.1792161;-38.13080360867914
1739209631.1792185;-45.120503652039325
1739209631.179221;-45.120503652039325
1739209631.1792235;-35.57807855764607
1739209631.179226;-38.13080360867914
1739209631.1792285;-45.120503652039325
1739209631.179231;-45.120503652039325
1739209631.1792336;-38.13080360867914
1739209631.179236;-45.120503652039325
1739209631.1792386;-45.120503652039325
1739209631.179241;-38.13080360867914
1739209631.1792433;-45.120503652039325
1739209631.179246;-35.57807855764607
1739209631.1792483;-38.13080360867914
1739209631.179251;-45.120503652039325
1739209631.1792533;-45.120503652039325
1739209631.179256;-33.981070128970906
1739209631.1792583;-32.816014438256545
1739209631.179261;-35.57807855764607
1739209631.1792634;-38.13080360867914
1739209631.179266;-45.120503652039325
1739209631.1792684;-38.13080360867914
1739209631.1792707;-45.120503652039325
1739209631.1792734;-33.981070128970906
1739209631.1792758;-38.13080360867914
1739209631.1792784;-38.13080360867914
1739209631.1792808;-38.13080360867914
1739209631.1792834;-38.13080360867914
1739209631.1792858;-45.120503652039325
1739209631.1792884;-38.13080360867914
1739209631.1792908;-32.816014438256545
1739209631.1792932;-35.57807855764607
1739209631.1792958;-30.49652367304973
1739209631.1792982;-28.992665084841942
1739209631.1793008;-45.120503652039325
1739209631.1793032;-38.13080360867914
1739209631.1793058;-45.120503652039325
1739209631.1793082;-45.120503652039325
1739209631.1793108;-45.120503652039325
1739209631.1793132;-38.13080360867914
1739209631.1793156;-45.120503652039325
1739209631.1793182;-35.57807855764607
1739209631.1793206;-35.57807855764607
1739209631.1793232;-38.13080360867914
1739209631.1793256;-45.120503652039325
1739209631.1793282;-38.13080360867914
1739209631.1793306;-45.120503652039325
1739209631.1793332;-38.13080360867914
1739209631.1793356;-38.13080360867914
1739209631.179338;-38.13080360867914
1739209631.1793406;-45.120503652039325
1739209631.179343;-45.120503652039325
1739209631.1793456;-38.13080360867914
1739209631.179348;-38.13080360867914
1739209631.1793506;-45.120503652039325
1739209631.179353;-38.13080360867914
1739209631.1793556;-45.120503652039325
1739209631.179358;-38.13080360867914
1739209631.1793604;-45.120503652039325
1739209631.179363;-45.120503652039325
1739209631.1793654;-45.120503652039325
1739209631.179368;-45.120503652039325
1739209631.1793704;-32.816014438256545
1739209631.179373;-38.13080360867914
1739209631.1793754;-45.120503652039325
1739209631.179378;-38.13080360867914
1739209631.1793804;-35.57807855764607
1739209631.179383;-35.57807855764607
1739209631.1793854;-38.13080360867914
1739209631.1793878;-45.120503652039325
1739209631.1793904;-45.120503652039325
1739209631.1793928;-38.13080360867914
1739209631.1793954;-35.57807855764607
1739209631.1793978;-30.49652367304973
1739209631.1794004;-38.13080360867914
1739209631.1794028;-38.13080360867914
1739209631.1794055;-38.13080360867914
1739209631.1794078;-38.13080360867914
1739209631.1794102;-45.120503652039325
1739209631.1794128;-38.13080360867914
1739209631.1794152;-35.57807855764607
1739209631.1794178;-28.992665084841942
1739209631.1794202;-45.120503652039325
1739209631.1794229;-38.13080360867914
1739209631.1794252;-45.120503652039325
1739209631.1794279;-45.120503652039325
1739209631.1794302;-45.120503652039325
1739209631.1794326;-38.13080360867914
1739209631.1794353;-45.120503652039325
1739209631.1794376;-33.981070128970906
1739209631.1794403;-38.13080360867914
1739209631.1794426;-45.120503652039325
1739209631.1794453;-38.13080360867914
1739209631.1794477;-35.57807855764607
1739209631.1794503;-45.120503652039325
1739209631.1794527;-45.120503652039325
1739209631.179455;-45.120503652039325
1739209631.1794577;-33.981070128970906
1739209631.17946;-32.816014438256545
1739209631.1794627;-45.120503652039325
1739209631.179465;-35.57807855764607
1739209631.1794677;-38.13080360867914
1739209631.17947;-38.13080360867914
1739209631.1794727;-38.13080360867914
1739209631.179475;-45.120503652039325
1739209631.1794777;-45.120503652039325
1739209631.17948;-45.120503652039325
1739209631.1794825;-38.13080360867914
1739209631.179485;-38.13080360867914
1739209631.1794875;-45.120503652039325
1739209631.17949;-45.120503652039325
1739209631.1794925;-38.13080360867914
1739209631.179495;-38.13080360867914
1739209631.1794975;-38.13080360867914
1739209631.1795;-45.120503652039325
1739209631.1795025;-45.120503652039325
1739209631.1795049;-38.13080360867914
1739209631.1795075;-38.13080360867914
1739209631.1795099;-35.57807855764607
1739209631.1795125;-38.13080360867914
1739209631.179515;-38.13080360867914
1739209631.1795175;-38.13080360867914
1739209631.17952;-38.13080360867914
1739209631.1795225;-45.120503652039325
1739209631.179525;-38.13080360867914
1739209631.1795273;-45.120503652039325
1739209631.17953;-45.120503652039325
1739209631.1795323;-38.13080360867914
1739209631.179535;-35.57807855764607
1739209631.1795373;-38.13080360867914
1739209631.17954;-45.120503652039325
1739209631.1795423;-38.13080360867914
1739209631.179545;-38.13080360867914
1739209631.1795473;-38.13080360867914
1739209631.1795497;-38.13080360867914
1739209631.1795523;-38.13080360867914
1739209631.1795547;-38.13080360867914
1739209631.1795573;-38.13080360867914
1739209631.1795597;-31.141103565318893
1739209631.1795623;-45.120503652039325
1739209631.1795647;-45.120503652039325
1739209631.1795673;-45.120503652039325
1739209631.1795697;-33.981070128970906
1739209631.1795723;-38.13080360867914
1739209631.1795747;-38.13080360867914
1739209631.179577;-38.13080360867914
1739209631.1795797;-45.120503652039325
1739209631.179582;-45.120503652039325
1739209631.1795847;-45.120503652039325
1739209631.1795871;-38.13080360867914
1739209631.1795897;-45.120503652039325
1739209631.1795921;-45.120503652039325
1739209631.1795948;-45.120503652039325
1739209631.1795971;-45.120503652039325
1739209631.1795995;-32.816014438256545
1739209631.1796021;-38.13080360867914
1739209631.1796045;-45.120503652039325
1739209631.1796072;-45.120503652039325
1739209631.1796095;-32.816014438256545
1739209631.1796122;-38.13080360867914
1739209631.1796145;-45.120503652039325
1739209631.1796172;-38.13080360867914
1739209631.1796196;-45.120503652039325
1739209631.179622;-45.120503652039325
1739209631.1796246;-35.57807855764607
1739209631.179627;-38.13080360867914
1739209631.1796296;-45.120503652039325
1739209631.179632;-38.13080360867914
1739209631.1796346;-38.13080360867914
1739209631.179637;-45.120503652039325
1739209631.1796396;-45.120503652039325
1739209631.179642;-45.120503652039325
1739209631.1796443;-35.57807855764607
1739209631.179647;-38.13080360867914
1739209631.1796494;-35.57807855764607
1739209631.179652;-45.120503652039325
1739209631.1796544;-45.120503652039325
1739209631.179657;-45.120503652039325
1739209631.1796594;-32.816014438256545
1739209631.179662;-35.57807855764607
1739209631.1796644;-45.120503652039325
1739209631.179667;-45.120503652039325
1739209631.1796694;-45.120503652039325
1739209631.1796718;-45.120503652039325
1739209631.1796744;-38.13080360867914
1739209631.1796768;-33.981070128970906
1739209631.1796794;-45.120503652039325
1739209631.1796818;-38.13080360867914
1739209631.1796844;-38.13080360867914
1739209631.1796868;-45.120503652039325
1739209631.1796894;-35.57807855764607
1739209631.1796918;-45.120503652039325
1739209631.1796942;-45.120503652039325
1739209631.1796968;-45.120503652039325
1739209631.1796992;-31.141103565318915
1739209631.1797018;-31.141103565318893
1739209631.1797042;-45.120503652039325
1739209631.1797068;-45.120503652039325
1739209631.1797092;-38.13080360867914
1739209631.1797118;-38.13080360867914
1739209631.1797142;-45.120503652039325
1739209631.1797166;-38.13080360867914
1739209631.1797192;-38.13080360867914
1739209631.1797216;-45.120503652039325
1739209631.1797242;-38.13080360867914
1739209631.1797266;-38.13080360867914
1739209631.1797292;-38.13080360867914
1739209631.1797316;-45.120503652039325
1739209631.1797342;-45.120503652039325
1739209631.1797366;-38.13080360867914
1739209631.179739;-35.57807855764607
1739209631.1797416;-33.981070128970906
1739209631.179744;-45.120503652039325
1739209631.1797466;-45.120503652039325
1739209631.179749;-32.816014438256545
1739209631.1797516;-33.981070128970906
1739209631.179754;-45.120503652039325
1739209631.1797566;-38.13080360867914
1739209631.179759;-35.57807855764607
1739209631.1797616;-33.981070128970906
1739209631.179764;-45.120503652039325
1739209631.1797664;-38.13080360867914
1739209631.179769;-35.57807855764607
1739209631.1797714;-38.13080360867914
1739209631.179774;-45.120503652039325
1739209631.1797764;-45.120503652039325
1739209631.179779;-45.120503652039325
1739209631.1797814;-45.120503652039325
1739209631.179784;-45.120503652039325
1739209631.1797864;-45.120503652039325
1739209631.1797888;-45.120503652039325
1739209631.1797915;-38.13080360867914
1739209631.1797938;-45.120503652039325
1739209631.1797965;-45.120503652039325
1739209631.1797988;-38.13080360867914
1739209631.1798015;-31.141103565318915
1739209631.1798038;-35.57807855764607
1739209631.1798065;-33.981070128970906
1739209631.1798089;-38.13080360867914
1739209631.1798112;-35.57807855764607
1739209631.1798139;-38.13080360867914
1739209631.1798162;-38.13080360867914
1739209631.1798189;-38.13080360867914
1739209631.1798213;-29.438486411369354
1739209631.1798239;-38.13080360867914
1739209631.1798263;-38.13080360867914
1739209631.179829;-45.120503652039325
1739209631.1798313;-38.13080360867914
1739209631.1798337;-45.120503652039325
1739209631.1798363;-45.120503652039325
1739209631.1798387;-38.13080360867914
1739209631.1798413;-33.981070128970906
1739209631.1798437;-45.120503652039325
1739209631.1798463;-38.13080360867914
1739209631.1798487;-45.120503652039325
1739209631.1798513;-38.13080360867914
1739209631.1798537;-35.57807855764607
1739209631.1798563;-38.13080360867914
1739209631.1798587;-45.120503652039325
1739209631.179861;-45.120503652039325
1739209631.1798637;-38.13080360867914
1739209631.179866;-38.13080360867914
1739209631.1798687;-38.13080360867914
1739209631.179871;-35.57807855764607
1739209631.1798737;-38.13080360867914
1739209631.179876;-38.13080360867914
1739209631.1798787;-38.13080360867914
1739209631.179881;-33.981070128970906
1739209631.1798835;-38.13080360867914
1739209631.179886;-35.57807855764607
1739209631.1798885;-38.13080360867914
1739209631.179891;-45.120503652039325
1739209631.1798935;-33.981070128970906
1739209631.179896;-38.13080360867914
1739209631.1798985;-38.13080360867914
1739209631.1799011;-33.981070128970906
1739209631.1799035;-45.120503652039325
1739209631.179906;-38.13080360867914
1739209631.1799085;-35.57807855764607
1739209631.179911;-33.981070128970906
1739209631.1799135;-38.13080360867914
1739209631.179916;-38.13080360867914
1739209631.1799185;-35.57807855764607
1739209631.179921;-45.120503652039325
1739209631.1799235;-45.120503652039325
1739209631.179926;-38.13080360867914
1739209631.1799283;-35.57807855764607
1739209631.179931;-38.13080360867914
1739209631.1799333;-45.120503652039325
1739209631.179936;-38.13080360867914
1739209631.1799383;-32.816014438256545
1739209631.179941;-33.981070128970906
1739209631.1799433;-45.120503652039325
1739209631.179946;-38.13080360867914
1739209631.1799483;-45.120503652039325
1739209631.179951;-38.13080360867914
1739209631.1799533;-45.120503652039325
1739209631.1799557;-45.120503652039325
1739209631.1799583;-38.13080360867914
1739209631.1799607;-38.13080360867914
1739209631.1799634;-45.120503652039325
1739209631.1799657;-45.120503652039325
1739209631.1799684;-35.57807855764607
1739209631.1799707;-38.13080360867914
1739209631.1799734;-45.120503652039325
1739209631.1799757;-38.13080360867914
1739209631.1799781;-45.120503652039325
1739209631.1799808;-45.120503652039325
1739209631.1799831;-45.120503652039325
1739209631.1799858;-38.13080360867914
1739209631.1799881;-38.13080360867914
1739209631.1799908;-38.13080360867914
1739209631.1799932;-45.120503652039325
1739209631.1799958;-38.13080360867914
1739209631.1799982;-38.13080360867914
1739209631.1800005;-33.981070128970906
1739209631.1800032;-31.141103565318893
1739209631.1800056;-45.120503652039325
1739209631.1800082;-35.57807855764607
1739209631.1800106;-38.13080360867914
1739209631.1800132;-35.57807855764607
1739209631.1800156;-45.120503652039325
1739209631.1800182;-45.120503652039325
1739209631.1800206;-45.120503652039325
1739209631.180023;-45.120503652039325
1739209631.1800256;-38.13080360867914
1739209631.180028;-35.57807855764607
1739209631.1800306;-45.120503652039325
1739209631.180033;-45.120503652039325
1739209631.1800356;-38.13080360867914
1739209631.180038;-35.57807855764607
1739209631.1800406;-38.13080360867914
1739209631.180043;-45.120503652039325
1739209631.1800454;-38.13080360867914
1739209631.180048;-38.13080360867914
1739209631.1800504;-38.13080360867914
1739209631.180053;-38.13080360867914
1739209631.1800554;-38.13080360867914
1739209631.180058;-32.816014438256545
1739209631.1800604;-38.13080360867914
1739209631.180063;-38.13080360867914
1739209631.1800654;-38.13080360867914
1739209631.180068;-35.57807855764607
1739209631.1800704;-38.13080360867914
1739209631.1800728;-45.120503652039325
1739209631.1800754;-38.13080360867914
1739209631.1800778;-38.13080360867914
1739209631.1800804;-38.13080360867914
1739209631.1800828;-45.120503652039325
1739209631.1800854;-38.13080360867914
1739209631.1800878;-35.57807855764607
1739209631.1800904;-38.13080360867914
1739209631.1800928;-45.120503652039325
1739209631.1800952;-38.13080360867914
1739209631.1800978;-35.57807855764607
1739209631.1801002;-38.13080360867914
1739209631.1801028;-28.21854285175415
1739209631.1801052;-32.816014438256545
1739209631.1801078;-38.13080360867914
1739209631.1801102;-45.120503652039325
1739209631.1801128;-35.57807855764607
1739209631.1801152;-38.13080360867914
1739209631.1801176;-45.120503652039325
1739209631.1801202;-38.13080360867914
1739209631.1801226;-33.981070128970956
1739209631.1801252;-45.120503652039325
1739209631.1801276;-38.13080360867914
1739209631.1801302;-33.981070128970906
1739209631.1801326;-45.120503652039325
1739209631.1801353;-45.120503652039325
1739209631.1801376;-32.816014438256545
1739209631.18014;-35.57807855764607
1739209631.1801426;-29.438486411369333
1739209631.180145;-35.57807855764607
1739209631.1801476;-45.120503652039325
1739209631.18015;-38.13080360867914
1739209631.1801527;-35.57807855764607
1739209631.180155;-45.120503652039325
1739209631.1801577;-45.120503652039325
1739209631.18016;-45.120503652039325
1739209631.1801627;-45.120503652039325
1739209631.180165;-45.120503652039325
1739209631.1801674;-45.120503652039325
1739209631.18017;-45.120503652039325
1739209631.1801724;-45.120503652039325
1739209631.180175;-45.120503652039325
1739209631.1801775;-45.120503652039325
1739209631.18018;-45.120503652039325
1739209631.1801825;-45.120503652039325
1739209631.180185;-45.120503652039325
1739209631.1801875;-45.120503652039325
1739209631.1801898;-45.120503652039325
1739209631.1801925;-45.120503652039325
1739209631.1801949;-45.120503652039325
1739209631.1801975;-35.57807855764607
1739209631.1801999;-35.57807855764607
1739209631.1802025;-38.13080360867914
1739209631.1802049;-38.13080360867914
1739209631.1802075;-45.120503652039325
1739209631.1802099;-45.120503652039325
1739209631.1802123;-45.120503652039325
1739209631.180215;-38.13080360867914
1739209631.1802173;-35.57807855764607
1739209631.18022;-45.120503652039325
1739209631.1802223;-45.120503652039325
1739209631.180225;-45.120503652039325
1739209631.1802273;-45.120503652039325
1739209631.18023;-45.120503652039325
1739209631.1802323;-45.120503652039325
1739209631.1802347;-45.120503652039325
1739209631.1802373;-45.120503652039325
1739209631.1802397;-45.120503652039325
1739209631.1802423;-33.981070128970906
1739209631.1802447;-28.992665084841942
1739209631.1802473;-38.13080360867914
1739209631.1802497;-45.120503652039325
1739209631.1802523;-33.981070128970906
1739209631.1802547;-38.13080360867914
1739209631.1802573;-45.120503652039325
1739209631.1802597;-38.13080360867914
1739209631.180262;-45.120503652039325
1739209631.1802647;-38.13080360867914
1739209631.180267;-45.120503652039325
1739209631.1802697;-45.120503652039325
1739209631.180272;-45.120503652039325
1739209631.1802747;-45.120503652039325
1739209631.180277;-38.13080360867914
1739209631.1802797;-38.13080360867914
1739209631.180282;-45.120503652039325
1739209631.1802845;-45.120503652039325
1739209631.1802871;-38.13080360867914
1739209631.1802895;-38.13080360867914
1739209631.1802921;-45.120503652039325
1739209631.1802945;-38.13080360867914
1739209631.1802971;-35.57807855764607
1739209631.1802995;-38.13080360867914
1739209631.1803021;-45.120503652039325
1739209631.1803045;-45.120503652039325
1739209631.180307;-38.13080360867914
1739209631.1803095;-45.120503652039325
1739209631.180312;-38.13080360867914
1739209631.1803145;-35.57807855764607
1739209631.180317;-35.57807855764607
1739209631.1803195;-38.13080360867914
1739209631.180322;-38.13080360867914
1739209631.1803246;-38.13080360867914
1739209631.180327;-45.120503652039325
1739209631.1803293;-38.13080360867914
1739209631.180332;-45.120503652039325
1739209631.1803343;-45.120503652039325
1739209631.180337;-38.13080360867914
1739209631.1803393;-45.120503652039325
1739209631.180342;-38.13080360867914
1739209631.1803443;-35.57807855764607
1739209631.180347;-35.57807855764607
1739209631.1803493;-38.13080360867914
1739209631.180352;-45.120503652039325
1739209631.1803544;-38.13080360867914
1739209631.1803567;-38.13080360867914
1739209631.1803594;-45.120503652039325
1739209631.1803617;-45.120503652039325
1739209631.1803644;-38.13080360867914
1739209631.1803668;-38.13080360867914
1739209631.1803694;-38.13080360867914
1739209631.1803718;-45.120503652039325
1739209631.1803744;-45.120503652039325
1739209631.1803768;-38.13080360867914
1739209631.1803792;-38.13080360867914
1739209631.1803818;-32.816014438256545
1739209631.1803842;-35.57807855764607
1739209631.1803868;-45.120503652039325
1739209631.1803892;-38.13080360867914
1739209631.1803918;-35.57807855764607
1739209631.1803942;-38.13080360867914
1739209631.1803968;-38.13080360867914
1739209631.1803992;-38.13080360867914
1739209631.1804016;-38.13080360867914
1739209631.1804042;-35.57807855764607
1739209631.1804066;-38.13080360867914
1739209631.1804092;-35.57807855764607
1739209631.1804116;-38.13080360867914
1739209631.1804142;-38.13080360867914
1739209631.1804166;-45.120503652039325
1739209631.1804192;-45.120503652039325
1739209631.1804216;-45.120503652039325
1739209631.180424;-45.120503652039325
1739209631.1804266;-45.120503652039325
1739209631.180429;-35.57807855764607
1739209631.1804316;-35.57807855764607
1739209631.180434;-45.120503652039325
1739209631.1804366;-45.120503652039325
1739209631.180439;-45.120503652039325
1739209631.1804416;-38.13080360867914
1739209631.180444;-35.57807855764607
1739209631.1804466;-33.981070128970906
1739209631.180449;-38.13080360867914
1739209631.1804514;-35.57807855764607
1739209631.180454;-38.13080360867914
1739209631.1804564;-38.13080360867914
1739209631.180459;-45.120503652039325
1739209631.1804614;-45.120503652039325
1739209631.180464;-45.120503652039325
1739209631.1804664;-45.120503652039325
1739209631.180469;-45.120503652039325
1739209631.1804714;-38.13080360867914
1739209631.1804738;-38.13080360867914
1739209631.1804764;-45.120503652039325
1739209631.1804788;-45.120503652039325
1739209631.1804814;-38.13080360867914
1739209631.1804838;-45.120503652039325
1739209631.1804864;-45.120503652039325
1739209631.1804888;-38.13080360867914
1739209631.1804914;-45.120503652039325
1739209631.1804938;-38.13080360867914
1739209631.1804962;-45.120503652039325
1739209631.1804988;-38.13080360867914
1739209631.1805012;-38.13080360867914
1739209631.1805038;-35.57807855764607
1739209631.1805062;-26.035653463252796
1739209631.1805089;-38.13080360867914
1739209631.1805112;-45.120503652039325
1739209631.1805139;-45.120503652039325
1739209631.1805162;-38.13080360867914
1739209631.1805186;-45.120503652039325
1739209631.1805212;-38.13080360867914
1739209631.1805236;-45.120503652039325
1739209631.1805263;-32.81601443825658
1739209631.1805286;-45.120503652039325
1739209631.1805313;-45.120503652039325
1739209631.1805336;-38.13080360867914
1739209631.1805363;-45.120503652039325
1739209631.1805387;-38.13080360867914
1739209631.1805413;-38.13080360867914
1739209631.1805437;-38.13080360867914
1739209631.180546;-29.438486411369333
1739209631.1805487;-38.13080360867914
1739209631.180551;-45.120503652039325
1739209631.1805537;-38.13080360867914
1739209631.180556;-38.13080360867914
1739209631.1805587;-38.13080360867914
1739209631.180561;-38.13080360867914
1739209631.1805637;-45.120503652039325
1739209631.180566;-31.141103565318893
1739209631.1805685;-38.13080360867914
1739209631.180571;-45.120503652039325
1739209631.1805735;-32.816014438256545
1739209631.180576;-30.49652367304973
1739209631.1805785;-45.120503652039325
1739209631.180581;-45.120503652039325
1739209631.1805835;-45.120503652039325
1739209631.180586;-32.81601443825658
1739209631.1805885;-45.120503652039325
1739209631.1805909;-35.57807855764607
1739209631.1805935;-38.13080360867914
1739209631.1805959;-45.120503652039325
1739209631.1805985;-38.13080360867914
1739209631.180601;-45.120503652039325
1739209631.1806035;-38.13080360867914
1739209631.180606;-28.21854285175415
1739209631.1806085;-33.981070128970906
1739209631.180611;-45.120503652039325
1739209631.1806133;-38.13080360867914
1739209631.180616;-38.13080360867914
1739209631.1806183;-45.120503652039325
1739209631.180621;-45.120503652039325
1739209631.1806233;-45.120503652039325
1739209631.180626;-45.120503652039325
1739209631.1806283;-45.120503652039325
1739209631.180631;-45.120503652039325
1739209631.1806333;-45.120503652039325
1739209631.180636;-32.816014438256545
1739209631.1806383;-38.13080360867914
1739209631.1806407;-45.120503652039325
1739209631.1806433;-31.141103565318915
1739209631.1806457;-38.13080360867914
1739209631.1806483;-45.120503652039325
1739209631.1806507;-35.57807855764607
1739209631.1806533;-38.13080360867914
1739209631.1806557;-45.120503652039325
1739209631.1806583;-33.981070128970906
1739209631.1806607;-45.120503652039325
1739209631.180663;-33.981070128970906
1739209631.1806657;-31.141103565318893
1739209631.180668;-38.13080360867914
1739209631.1806707;-45.120503652039325
1739209631.1806731;-45.120503652039325
1739209631.1806757;-35.57807855764607
1739209631.1806781;-35.57807855764607
1739209631.1806808;-45.120503652039325
1739209631.1806831;-45.120503652039325
1739209631.1806855;-38.13080360867914
1739209631.1806881;-38.13080360867914
1739209631.1806905;-45.120503652039325
1739209631.1806931;-38.13080360867914
1739209631.1806955;-35.57807855764607
1739209631.1806982;-33.981070128970906
1739209631.1807005;-45.120503652039325
1739209631.1807032;-45.120503652039325
1739209631.1807055;-38.13080360867914
1739209631.180708;-45.120503652039325
1739209631.1807106;-45.120503652039325
1739209631.180713;-45.120503652039325
1739209631.1807156;-38.13080360867914
1739209631.180718;-45.120503652039325
1739209631.1807206;-45.120503652039325
1739209631.180723;-38.13080360867914
1739209631.1807256;-45.120503652039325
1739209631.180728;-38.13080360867914
1739209631.1807303;-38.13080360867914
1739209631.180733;-38.13080360867914
1739209631.1807353;-35.57807855764607
1739209631.180738;-33.981070128970906
1739209631.1807404;-38.13080360867914
1739209631.180743;-45.120503652039325
1739209631.1807454;-35.57807855764607
1739209631.180748;-38.13080360867914
1739209631.1807504;-38.13080360867914
1739209631.180753;-35.57807855764607
1739209631.1807554;-38.13080360867914
1739209631.1807578;-38.13080360867914
1739209631.1807604;-35.57807855764607
1739209631.1807628;-38.13080360867914
1739209631.1807654;-38.13080360867914
1739209631.1807678;-38.13080360867914
1739209631.1807704;-38.13080360867914
1739209631.1807728;-38.13080360867914
1739209631.1807754;-35.57807855764607
1739209631.1807778;-38.13080360867914
1739209631.1807802;-45.120503652039325
1739209631.1807828;-38.13080360867914
1739209631.1807852;-45.120503652039325
1739209631.1807878;-38.13080360867914
1739209631.1807902;-45.120503652039325
1739209631.1807928;-45.120503652039325
1739209631.1807952;-33.981070128970906
1739209631.1807978;-31.141103565318915
1739209631.1808002;-45.120503652039325
1739209631.1808026;-38.13080360867914
1739209631.1808052;-45.120503652039325
1739209631.1808076;-35.57807855764607
1739209631.1808102;-45.120503652039325
1739209631.1808126;-45.120503652039325
1739209631.1808152;-38.13080360867914
1739209631.1808176;-45.120503652039325
1739209631.1808202;-38.13080360867914
1739209631.1808226;-38.13080360867914
1739209631.180825;-45.120503652039325
1739209631.1808276;-28.992665084841942
1739209631.18083;-33.981070128970906
1739209631.1808326;-45.120503652039325
1739209631.180835;-32.816014438256545
1739209631.1808376;-38.13080360867914
1739209631.18084;-38.13080360867914
1739209631.1808426;-45.120503652039325
1739209631.180845;-38.13080360867914
1739209631.1808476;-32.816014438256545
1739209631.18085;-38.13080360867914
1739209631.1808524;-38.13080360867914
1739209631.180855;-35.57807855764607
1739209631.1808574;-45.120503652039325
1739209631.18086;-45.120503652039325
1739209631.1808624;-38.13080360867914
1739209631.180865;-45.120503652039325
1739209631.1808674;-45.120503652039325
1739209631.18087;-38.13080360867914
1739209631.1808724;-38.13080360867914
1739209631.1808748;-45.120503652039325
1739209631.1808774;-45.120503652039325
1739209631.1808798;-38.13080360867914
1739209631.1808825;-38.13080360867914
1739209631.1808848;-45.120503652039325
1739209631.1808875;-38.13080360867914
1739209631.1808898;-38.13080360867914
1739209631.1808925;-45.120503652039325
1739209631.1808949;-45.120503652039325
1739209631.1808972;-38.13080360867914
1739209631.1808999;-35.57807855764607
1739209631.1809022;-38.13080360867914
1739209631.1809049;-38.13080360867914
1739209631.1809072;-45.120503652039325
1739209631.1809099;-45.120503652039325
1739209631.1809123;-38.13080360867914
1739209631.1809149;-45.120503652039325
1739209631.1809173;-45.120503652039325
1739209631.1809196;-38.13080360867914
1739209631.1809223;-45.120503652039325
1739209631.1809247;-45.120503652039325
1739209631.1809273;-33.981070128970906
1739209631.1809297;-30.49652367304973
1739209631.1809323;-38.13080360867914
1739209631.1809347;-45.120503652039325
1739209631.1809373;-38.13080360867914
1739209631.1809397;-45.120503652039325
1739209631.1809423;-45.120503652039325
1739209631.1809447;-38.13080360867914
1739209631.180947;-38.13080360867914
1739209631.1809497;-45.120503652039325
1739209631.180952;-45.120503652039325
1739209631.1809547;-45.120503652039325
1739209631.180957;-38.13080360867914
1739209631.1809597;-38.13080360867914
1739209631.180962;-45.120503652039325
1739209631.1809647;-35.57807855764607
1739209631.180967;-45.120503652039325
1739209631.1809695;-45.120503652039325
1739209631.180972;-33.981070128970906
1739209631.1809745;-35.57807855764607
1739209631.180977;-45.120503652039325
1739209631.1809795;-38.13080360867914
1739209631.180982;-38.13080360867914
1739209631.1809845;-38.13080360867914
1739209631.1809871;-38.13080360867914
1739209631.1809895;-35.57807855764607
1739209631.180992;-45.120503652039325
1739209631.1809945;-35.57807855764607
1739209631.180997;-33.981070128970906
1739209631.1809995;-45.120503652039325
1739209631.181002;-45.120503652039325
1739209631.1810045;-35.57807855764607
1739209631.181007;-45.120503652039325
1739209631.1810095;-45.120503652039325
1739209631.181012;-35.57807855764607
1739209631.1810143;-35.57807855764607
1739209631.181017;-38.13080360867914
1739209631.1810193;-32.816014438256545
1739209631.181022;-38.13080360867914
1739209631.1810243;-45.120503652039325
1739209631.181027;-33.981070128970906
1739209631.1810293;-38.13080360867914
1739209631.181032;-45.120503652039325
1739209631.1810343;-45.120503652039325
1739209631.181037;-45.120503652039325
1739209631.1810393;-38.13080360867914
1739209631.1810417;-38.13080360867914
1739209631.1810443;-45.120503652039325
1739209631.1810467;-38.13080360867914
1739209631.1810493;-45.120503652039325
1739209631.1810517;-45.120503652039325
1739209631.1810544;-38.13080360867914
1739209631.1810567;-35.57807855764607
1739209631.1810594;-38.13080360867914
1739209631.1810617;-45.120503652039325
1739209631.1810641;-45.120503652039325
1739209631.1810668;-45.120503652039325
1739209631.1810691;-38.13080360867914
1739209631.1810718;-33.981070128970906
1739209631.1810741;-45.120503652039325
1739209631.1810768;-38.13080360867914
1739209631.1810791;-45.120503652039325
1739209631.1810818;-33.981070128970906
1739209631.1810842;-45.120503652039325
1739209631.1810865;-38.13080360867914
1739209631.1810892;-38.13080360867914
1739209631.1810915;-45.120503652039325
1739209631.1810942;-45.120503652039325
1739209631.1810966;-45.120503652039325
1739209631.1810992;-38.13080360867914
1739209631.1811016;-45.120503652039325
1739209631.1811042;-45.120503652039325
1739209631.1811066;-45.120503652039325
1739209631.181109;-38.13080360867914
1739209631.1811116;-33.981070128970906
1739209631.181114;-45.120503652039325
1739209631.1811166;-45.120503652039325
1739209631.181119;-45.120503652039325
1739209631.1811216;-45.120503652039325
1739209631.181124;-45.120503652039325
1739209631.1811266;-38.13080360867914
1739209631.181129;-45.120503652039325
