CAN Message; 0x150:06006820d4f46700
1739209710.591727;-11.338342154540513
1739209710.5917315;-20.954098578656485
1739209710.591736;-38.13080360867914
1739209710.5917406;-30.49652367304973
1739209710.5917451;-38.13080360867914
1739209710.5917497;-45.120503652039325
1739209710.5917542;-33.981070128970906
1739209710.5917587;-33.981070128970906
1739209710.5917633;-38.13080360867914
1739209710.5917675;-45.120503652039325
1739209710.591772;-38.13080360867914
1739209710.5917766;-38.13080360867914
1739209710.5917811;-38.13080360867914
1739209710.5917857;-45.120503652039325
1739209710.5917902;-45.120503652039325
1739209710.5917947;-45.120503652039325
1739209710.5917993;-45.120503652039325
1739209710.5918038;-38.13080360867914
1739209710.5918083;-38.13080360867914
1739209710.5918126;-31.141103565318915
1739209710.5918171;-38.13080360867914
1739209710.5918217;-45.120503652039325
1739209710.5918262;-38.13080360867914
1739209710.5918307;-33.981070128970906
1739209710.5918353;-25.826314394896357
1739209710.5918398;-38.13080360867914
1739209710.5918443;-45.120503652039325
1739209710.5918489;-32.816014438256545
1739209710.5918531;-35.57807855764607
1739209710.5918577;-23.16150712794695
1739209710.5918622;-32.816014438256545
1739209710.5918667;-32.816014438256545
1739209710.5918713;-31.141103565318893
1739209710.5918758;-38.13080360867914
1739209710.5918803;-38.13080360867914
1739209710.5918849;-32.816014438256545
1739209710.5918894;-32.816014438256545
1739209710.591894;-45.120503652039325
1739209710.5918982;-38.13080360867914
1739209710.5919027;-45.120503652039325
1739209710.5919073;-38.13080360867914
1739209710.5919118;-45.120503652039325
1739209710.5919163;-38.13080360867914
1739209710.5919209;-31.141103565318943
1739209710.5919254;-45.120503652039325
1739209710.59193;-35.57807855764607
1739209710.5919344;-45.120503652039325
1739209710.591939;-38.13080360867914
1739209710.5919433;-35.57807855764607
1739209710.5919478;-45.120503652039325
1739209710.5919523;-32.816014438256545
1739209710.5919569;-26.991370085610722
1739209710.5919614;-28.588378514285886
1739209710.591966;-20.822980852015213
1739209710.5919704;-38.13080360867914
1739209710.591975;-35.57807855764607
1739209710.5919795;-45.120503652039325
1739209710.5919838;-21.67658091518819
1739209710.5919883;-13.087454490654462
1739209710.5919929;-45.120503652039325
1739209710.5919974;-30.49652367304973
1739209710.592002;-38.13080360867914
1739209710.5920064;-38.13080360867914
1739209710.592011;-45.120503652039325
1739209710.5920155;-45.120503652039325
1739209710.59202;-35.57807855764607
1739209710.5920246;-45.120503652039325
1739209710.5920289;-15.851936562542367
1739209710.5920334;-25.826314394896354
1739209710.592038;-45.120503652039325
1739209710.5920424;-35.57807855764607
1739209710.592047;-45.120503652039325
1739209710.5920515;-31.141103565318943
1739209710.592056;-35.57807855764607
1739209710.5920606;-38.13080360867914
1739209710.592065;-33.981070128970906
1739209710.5920696;-31.14110356531892
1739209710.592074;-12.367390106621174
1739209710.5920784;-45.120503652039325
1739209710.592083;-32.816014438256545
1739209710.5920875;-45.120503652039325
1739209710.592092;-45.120503652039325
1739209710.5920966;-45.120503652039325
1739209710.592101;-35.57807855764607
1739209710.5921056;-35.57807855764607
1739209710.5921102;-38.13080360867914
1739209710.5921144;-45.120503652039325
1739209710.592119;-35.57807855764607
1739209710.5921235;-31.141103565318893
1739209710.592128;-45.120503652039325
1739209710.5921326;-45.120503652039325
1739209710.592137;-35.57807855764607
1739209710.5921416;-23.506823629689542
1739209710.5921462;-38.13080360867914
1739209710.5921507;-45.120503652039325
1739209710.5921552;-38.13080360867914
1739209710.5921595;-32.816014438256545
1739209710.592164;-45.120503652039325
1739209710.5921686;-38.13080360867914
1739209710.592173;-38.13080360867914
1739209710.5921776;-27.8777449560314
1739209710.5921822;-25.826314394896357
1739209710.5921867;-45.120503652039325
1739209710.5921912;-45.120503652039325
1739209710.5921957;-28.992665084841942
1739209710.5922003;-45.120503652039325
1739209710.5922046;-28.992665084841942
1739209710.592209;-38.13080360867914
1739209710.5922136;-26.991370085610722
1739209710.5922182;-38.13080360867914
1739209710.5922227;-38.13080360867914
1739209710.5922272;-38.13080360867914
1739209710.5922318;-28.992665084841942
1739209710.5922363;-38.13080360867914
1739209710.5922408;-45.120503652039325
1739209710.592245;-38.13080360867914
1739209710.5922496;-35.57807855764607
1739209710.5922542;-45.120503652039325
1739209710.5922587;-38.13080360867914
1739209710.5922632;-38.13080360867914
1739209710.5922678;-33.981070128970906
1739209710.5922723;-33.981070128970906
1739209710.5922768;-45.120503652039325
1739209710.5922813;-38.13080360867914
1739209710.5922859;-45.120503652039325
1739209710.5922902;-45.120503652039325
1739209710.5922947;-38.13080360867914
1739209710.5922992;-45.120503652039325
1739209710.5923038;-31.141103565318915
1739209710.5923083;-28.992665084841967
1739209710.5923128;-23.16150712794696
1739209710.5923173;-32.816014438256545
1739209710.5923219;-38.13080360867914
1739209710.5923264;-30.49652367304973
1739209710.592331;-22.448786368009163
1739209710.5923352;-27.267205301931607
1739209710.5923398;-31.141103565318915
1739209710.5923443;-45.120503652039325
1739209710.5923488;-23.50682362968953
1739209710.5923533;-11.486264322867527
1739209710.5923579;-15.872543694060166
1739209710.5923624;-24.151403521958727
1739209710.592367;-38.13080360867914
1739209710.5923715;-31.141103565318915
1739209710.5923758;-15.87254369406017
1739209710.5923803;-38.13080360867914
1739209710.5923848;-45.120503652039325
1739209710.5923893;-31.141103565318915
1739209710.5923939;-24.292649948874775
1739209710.5923984;-8.033745724773924
1739209710.592403;-30.49652367304976
1739209710.5924075;-32.816014438256545
1739209710.592412;-35.57807855764607
1739209710.5924165;-33.981070128970906
1739209710.5924208;-45.120503652039325
1739209710.5924253;-45.120503652039325
1739209710.5924299;-38.13080360867914
1739209710.5924344;-32.81601443825658
1739209710.592439;-35.57807855764607
1739209710.5924435;-45.120503652039325
1739209710.592448;-38.13080360867914
1739209710.5924525;-38.13080360867914
1739209710.592457;-38.13080360867914
1739209710.5924616;-35.57807855764607
1739209710.5924659;-32.816014438256545
1739209710.5924704;-28.992665084841942
1739209710.592475;-45.120503652039325
1739209710.5924795;-45.120503652039325
1739209710.592484;-33.981070128970906
1739209710.5924885;-29.438486411369354
1739209710.592493;-45.120503652039325
1739209710.5924976;-38.13080360867914
1739209710.592502;-32.816014438256545
1739209710.5925064;-23.75329798047522
1739209710.592511;-45.120503652039325
1739209710.5925155;-45.120503652039325
1739209710.59252;-26.991370085610736
1739209710.5925245;-18.83661435153617
1739209710.592529;-9.527423542969169
1739209710.5925336;-28.21854285175415
1739209710.592538;-45.120503652039325
1739209710.5925426;-38.13080360867914
1739209710.5925472;-45.120503652039325
1739209710.5925515;-38.13080360867914
1739209710.592556;-32.816014438256545
1739209710.5925605;-45.120503652039325
1739209710.592565;-45.120503652039325
1739209710.5925696;-25.826314394896357
1739209710.5925741;-35.57807855764607
1739209710.5925786;-28.58837851428586
1739209710.5925832;-38.13080360867914
1739209710.5925877;-31.141103565318915
1739209710.5925922;-11.273386222656468
1739209710.5925965;-19.49757500747454
1739209710.592601;-28.992665084841942
1739209710.5926056;-45.120503652039325
1739209710.5926101;-45.120503652039325
1739209710.5926147;-22.841636605902558
1739209710.5926192;-28.21854285175415
1739209710.5926237;-45.120503652039325
1739209710.5926282;-38.13080360867914
1739209710.5926328;-31.141103565318915
1739209710.592637;-45.120503652039325
1739209710.5926416;-38.13080360867914
1739209710.5926461;-45.120503652039325
1739209710.5926507;-25.826314394896354
1739209710.5926552;-31.141103565318915
1739209710.5926597;-45.120503652039325
1739209710.5926642;-38.13080360867914
1739209710.5926688;-32.816014438256545
1739209710.5926733;-45.120503652039325
1739209710.5926778;-45.120503652039325
1739209710.5926821;-35.57807855764607
1739209710.5926867;-38.13080360867914
1739209710.5926912;-45.120503652039325
1739209710.5926957;-45.120503652039325
1739209710.5927002;-27.877744956031417
1739209710.5927048;-19.35709014998136
1739209710.5927093;-26.991370085610736
1739209710.5927138;-29.438486411369354
1739209710.5927184;-26.035653463252796
1739209710.592723;-19.45023999044868
1739209710.5927272;-38.13080360867914
1739209710.5927317;-31.141103565318915
1739209710.5927362;-45.120503652039325
1739209710.5927408;-32.816014438256545
1739209710.5927453;-28.58837851428586
1739209710.5927498;-35.57807855764607
1739209710.5927544;-27.267205301931607
1739209710.592759;-20.82298085201522
1739209710.5927634;-22.54371790334745
1739209710.5927677;-31.141103565318893
1739209710.5927722;-27.8777449560314
1739209710.5927768;-38.13080360867914
1739209710.5927813;-45.120503652039325
1739209710.5927858;-19.45023999044868
1739209710.5927904;-38.13080360867914
1739209710.592795;-45.120503652039325
1739209710.5927994;-33.981070128970956
1739209710.592804;-38.13080360867914
1739209710.5928085;-26.991370085610722
1739209710.5928128;-23.506823629689542
1739209710.5928173;-26.991370085610722
1739209710.5928218;-26.991370085610722
1739209710.5928264;-26.991370085610722
1739209710.592831;-10.177565965385964
1739209710.5928354;-45.120503652039325
1739209710.59284;-33.981070128970906
1739209710.5928445;-33.981070128970906
1739209710.592849;-45.120503652039325
1739209710.5928535;-38.13080360867914
1739209710.5928578;-33.981070128970906
1739209710.5928624;-31.14110356531892
1739209710.592867;-21.300333226290604
1739209710.5928714;-21.228842808393967
1739209710.592876;-32.816014438256545
1739209710.5928805;-31.141103565318915
1739209710.592885;-26.991370085610722
1739209710.5928895;-38.13080360867914
1739209710.592894;-28.21854285175415
1739209710.5928984;-38.13080360867914
1739209710.592903;-38.13080360867914
1739209710.5929074;-25.826314394896357
1739209710.592912;-45.120503652039325
1739209710.5929165;-38.13080360867914
1739209710.592921;-25.62660358559016
1739209710.5929255;-24.15140352195872
1739209710.59293;-23.506823629689542
1739209710.5929346;-38.13080360867914
1739209710.5929391;-45.120503652039325
1739209710.5929434;-28.992665084841942
1739209710.592948;-30.49652367304973
1739209710.5929525;-38.13080360867914
1739209710.592957;-28.58837851428586
1739209710.5929615;-22.448786368009156
1739209710.592966;-38.13080360867914
1739209710.5929706;-32.816014438256545
1739209710.5929751;-29.438486411369354
1739209710.5929797;-25.25278630937684
1739209710.5929842;-26.991370085610747
1739209710.5929885;-38.13080360867914
1739209710.592993;-28.992665084841967
1739209710.5929976;-31.14110356531892
1739209710.593002;-29.438486411369333
1739209710.5930066;-38.13080360867914
1739209710.5930111;-38.13080360867914
1739209710.5930157;-45.120503652039325
1739209710.5930202;-31.141103565318893
1739209710.5930247;-45.120503652039325
1739209710.593029;-25.826314394896354
1739209710.5930336;-23.16150712794696
1739209710.593038;-25.07728991421287
1739209710.5930426;-38.13080360867914
1739209710.5930471;-38.13080360867914
1739209710.5930517;-31.141103565318943
1739209710.5930562;-28.21854285175415
1739209710.5930607;-32.816014438256545
1739209710.5947976;-38.13080360867914
1739209710.5948048;-38.13080360867914
1739209710.5948117;-38.13080360867914
1739209710.5948188;-45.120503652039325
1739209710.5948257;-35.57807855764607
1739209710.594833;-35.57807855764607
1739209710.5948398;-45.120503652039325
1739209710.594847;-45.120503652039325
1739209710.5948539;-45.120503652039325
1739209710.594861;-38.13080360867914
1739209710.594868;-45.120503652039325
1739209710.594875;-45.120503652039325
1739209710.594882;-45.120503652039325
1739209710.5948892;-35.57807855764607
1739209710.594896;-38.13080360867914
1739209710.5949032;-45.120503652039325
1739209710.5949101;-38.13080360867914
1739209710.5949173;-38.13080360867914
1739209710.5949242;-35.57807855764607
1739209710.5949314;-38.13080360867914
1739209710.5949383;-38.13080360867914
1739209710.5949454;-35.57807855764607
1739209710.5949523;-38.13080360867914
1739209710.5949593;-38.13080360867914
1739209710.5949664;-38.13080360867914
1739209710.5949733;-32.816014438256545
1739209710.5949805;-45.120503652039325
1739209710.5949874;-45.120503652039325
1739209710.5949945;-35.57807855764607
1739209710.5950015;-38.13080360867914
1739209710.5950086;-45.120503652039325
1739209710.5950155;-45.120503652039325
1739209710.5950227;-38.13080360867914
1739209710.5950296;-45.120503652039325
1739209710.5950367;-31.141103565318893
1739209710.5950437;-31.141103565318893
1739209710.5950508;-45.120503652039325
1739209710.5950577;-45.120503652039325
1739209710.5950649;-32.816014438256545
1739209710.5950718;-35.57807855764607
1739209710.595079;-38.13080360867914
1739209710.5950859;-38.13080360867914
1739209710.595093;-45.120503652039325
1739209710.5951;-38.13080360867914
1739209710.595107;-45.120503652039325
1739209710.595114;-38.13080360867914
1739209710.595121;-45.120503652039325
1739209710.595128;-45.120503652039325
1739209710.595135;-45.120503652039325
1739209710.5951421;-45.120503652039325
1739209710.595149;-45.120503652039325
1739209710.5951562;-45.120503652039325
1739209710.595163;-45.120503652039325
1739209710.5951703;-45.120503652039325
1739209710.5951772;-38.13080360867914
1739209710.5951843;-45.120503652039325
1739209710.5951912;-38.13080360867914
1739209710.5951984;-38.13080360867914
1739209710.5952053;-35.57807855764607
1739209710.5952125;-33.981070128970906
1739209710.5952194;-45.120503652039325
1739209710.5952265;-38.13080360867914
1739209710.5952334;-45.120503652039325
1739209710.5952406;-33.981070128970906
1739209710.5952475;-45.120503652039325
1739209710.5952547;-45.120503652039325
1739209710.5952616;-45.120503652039325
1739209710.5952687;-45.120503652039325
1739209710.5952756;-45.120503652039325
1739209710.5952826;-45.120503652039325
1739209710.5952897;-38.13080360867914
1739209710.5952966;-38.13080360867914
1739209710.5953038;-38.13080360867914
1739209710.5953107;-45.120503652039325
1739209710.5953178;-32.816014438256545
1739209710.5953248;-31.141103565318893
1739209710.595332;-45.120503652039325
1739209710.5953388;-38.13080360867914
1739209710.595346;-33.981070128970906
1739209710.595353;-35.57807855764607
1739209710.59536;-45.120503652039325
1739209710.595367;-45.120503652039325
1739209710.595374;-38.13080360867914
1739209710.595381;-38.13080360867914
1739209710.5953882;-38.13080360867914
1739209710.595395;-45.120503652039325
1739209710.5954022;-38.13080360867914
1739209710.5954092;-38.13080360867914
1739209710.5954163;-45.120503652039325
1739209710.5954232;-38.13080360867914
1739209710.5954304;-45.120503652039325
1739209710.5954373;-38.13080360867914
1739209710.5954444;-45.120503652039325
1739209710.5954514;-45.120503652039325
1739209710.5954583;-45.120503652039325
1739209710.5954654;-45.120503652039325
1739209710.5954723;-38.13080360867914
1739209710.5954795;-45.120503652039325
1739209710.5954864;-38.13080360867914
1739209710.5954936;-28.58837851428586
1739209710.5955005;-33.981070128970906
1739209710.5955076;-38.13080360867914
1739209710.5955145;-38.13080360867914
1739209710.5955217;-35.57807855764607
1739209710.5955286;-38.13080360867914
1739209710.5955358;-35.57807855764607
1739209710.5955427;-45.120503652039325
1739209710.5955498;-33.981070128970956
1739209710.5955567;-38.13080360867914
1739209710.595564;-35.57807855764607
1739209710.5955708;-45.120503652039325
1739209710.595578;-45.120503652039325
1739209710.5955849;-45.120503652039325
1739209710.595592;-45.120503652039325
1739209710.595599;-38.13080360867914
1739209710.595606;-38.13080360867914
1739209710.595613;-45.120503652039325
1739209710.59562;-45.120503652039325
1739209710.595627;-45.120503652039325
1739209710.595634;-45.120503652039325
1739209710.5956411;-38.13080360867914
1739209710.595648;-38.13080360867914
1739209710.5956552;-38.13080360867914
1739209710.595662;-33.981070128970906
1739209710.5956693;-45.120503652039325
1739209710.5956762;-45.120503652039325
1739209710.5956833;-38.13080360867914
1739209710.5956903;-38.13080360867914
1739209710.5956974;-38.13080360867914
1739209710.5957043;-45.120503652039325
1739209710.5957115;-35.57807855764607
1739209710.5957184;-38.13080360867914
1739209710.5957255;-45.120503652039325
1739209710.5957325;-45.120503652039325
1739209710.5957396;-33.981070128970906
1739209710.5957465;-45.120503652039325
1739209710.5957537;-38.13080360867914
1739209710.5957606;-38.13080360867914
1739209710.5957677;-33.981070128970906
1739209710.5957747;-35.57807855764607
1739209710.5957816;-45.120503652039325
1739209710.5957887;-45.120503652039325
1739209710.5957956;-32.816014438256545
1739209710.5958028;-45.120503652039325
1739209710.5958097;-45.120503652039325
1739209710.5958169;-38.13080360867914
1739209710.5958238;-38.13080360867914
1739209710.595831;-35.57807855764607
1739209710.5958378;-38.13080360867914
1739209710.595845;-45.120503652039325
1739209710.595852;-45.120503652039325
1739209710.595859;-45.120503652039325
1739209710.595866;-45.120503652039325
1739209710.595873;-45.120503652039325
1739209710.59588;-38.13080360867914
1739209710.5958872;-45.120503652039325
1739209710.595894;-38.13080360867914
1739209710.5959013;-45.120503652039325
1739209710.5959082;-32.816014438256545
1739209710.5959153;-33.981070128970906
1739209710.5959222;-45.120503652039325
1739209710.5959294;-45.120503652039325
1739209710.5959363;-38.13080360867914
1739209710.5959432;-35.57807855764607
1739209710.5959504;-30.49652367304973
1739209710.5959573;-38.13080360867914
1739209710.5959644;-38.13080360867914
1739209710.5959713;-45.120503652039325
1739209710.5959785;-45.120503652039325
1739209710.5959854;-45.120503652039325
1739209710.5959926;-38.13080360867914
1739209710.5959995;-45.120503652039325
1739209710.5960066;-45.120503652039325
1739209710.5960135;-38.13080360867914
1739209710.5960207;-38.13080360867914
1739209710.5960276;-38.13080360867914
1739209710.5960348;-38.13080360867914
1739209710.5960417;-45.120503652039325
1739209710.5960488;-38.13080360867914
1739209710.5960557;-33.981070128970906
1739209710.596063;-45.120503652039325
1739209710.5960698;-45.120503652039325
1739209710.596077;-38.13080360867914
1739209710.5960839;-38.13080360867914
1739209710.596091;-38.13080360867914
1739209710.596098;-38.13080360867914
1739209710.5961049;-38.13080360867914
1739209710.596112;-38.13080360867914
1739209710.596119;-32.816014438256545
1739209710.596126;-38.13080360867914
1739209710.596133;-38.13080360867914
1739209710.5961401;-38.13080360867914
1739209710.596147;-45.120503652039325
1739209710.5961542;-45.120503652039325
1739209710.5961611;-45.120503652039325
1739209710.5961683;-38.13080360867914
1739209710.5961752;-31.141103565318943
1739209710.5961823;-45.120503652039325
1739209710.5961893;-38.13080360867914
1739209710.5961964;-35.57807855764607
1739209710.5962033;-45.120503652039325
1739209710.5962105;-45.120503652039325
1739209710.5962174;-45.120503652039325
1739209710.5962245;-38.13080360867914
1739209710.5962315;-30.49652367304973
1739209710.5962386;-35.57807855764607
1739209710.5962455;-45.120503652039325
1739209710.5962527;-38.13080360867914
1739209710.5962596;-35.57807855764607
1739209710.5962665;-38.13080360867914
1739209710.5962737;-45.120503652039325
1739209710.5962806;-45.120503652039325
1739209710.5962877;-45.120503652039325
1739209710.5962946;-45.120503652039325
1739209710.5963018;-38.13080360867914
1739209710.5963087;-38.13080360867914
1739209710.5963159;-38.13080360867914
1739209710.5963228;-38.13080360867914
1739209710.59633;-45.120503652039325
1739209710.5963368;-38.13080360867914
1739209710.596344;-35.57807855764607
1739209710.596351;-35.57807855764607
1739209710.596358;-45.120503652039325
1739209710.596365;-35.57807855764607
1739209710.5963721;-35.57807855764607
1739209710.596379;-38.13080360867914
1739209710.5963862;-45.120503652039325
1739209710.596393;-45.120503652039325
1739209710.5964003;-38.13080360867914
1739209710.5964072;-38.13080360867914
1739209710.5964143;-45.120503652039325
1739209710.5964212;-45.120503652039325
1739209710.5964282;-35.57807855764607
1739209710.5964353;-32.816014438256545
1739209710.5964422;-38.13080360867914
1739209710.5964494;-33.981070128970906
1739209710.5964563;-45.120503652039325
1739209710.5964634;-45.120503652039325
1739209710.5964704;-32.816014438256545
1739209710.5964775;-38.13080360867914
1739209710.5964844;-45.120503652039325
1739209710.5964916;-45.120503652039325
1739209710.5964985;-38.13080360867914
1739209710.5965056;-45.120503652039325
1739209710.5965126;-29.438486411369333
1739209710.5965197;-31.141103565318893
1739209710.5965266;-45.120503652039325
1739209710.5965338;-45.120503652039325
1739209710.5965407;-35.57807855764607
1739209710.5965478;-38.13080360867914
1739209710.5965548;-45.120503652039325
1739209710.596562;-32.816014438256545
1739209710.5965688;-45.120503652039325
1739209710.596576;-45.120503652039325
1739209710.596583;-38.13080360867914
1739209710.59659;-33.981070128970906
1739209710.596597;-45.120503652039325
1739209710.5966039;-45.120503652039325
1739209710.596611;-45.120503652039325
1739209710.596618;-38.13080360867914
1739209710.596625;-38.13080360867914
1739209710.596632;-35.57807855764607
1739209710.5966392;-33.981070128970906
1739209710.596646;-35.57807855764607
1739209710.5966532;-45.120503652039325
1739209710.5966601;-38.13080360867914
1739209710.5966673;-32.816014438256545
1739209710.5966742;-33.981070128970906
1739209710.5966814;-38.13080360867914
1739209710.5966883;-38.13080360867914
1739209710.5966954;-38.13080360867914
1739209710.5967023;-38.13080360867914
1739209710.5967095;-38.13080360867914
1739209710.5967164;-38.13080360867914
1739209710.5967236;-33.981070128970906
1739209710.5967305;-33.981070128970906
1739209710.5967376;-45.120503652039325
1739209710.5967445;-45.120503652039325
1739209710.5967517;-45.120503652039325
1739209710.5967586;-38.13080360867914
1739209710.5967655;-45.120503652039325
1739209710.5967727;-45.120503652039325
1739209710.5967796;-45.120503652039325
1739209710.5967867;-45.120503652039325
1739209710.5967937;-38.13080360867914
1739209710.5968008;-35.57807855764607
1739209710.5968077;-45.120503652039325
1739209710.5968149;-45.120503652039325
1739209710.5968218;-38.13080360867914
1739209710.596829;-35.57807855764607
1739209710.5968359;-45.120503652039325
1739209710.596843;-38.13080360867914
1739209710.59685;-38.13080360867914
1739209710.596857;-45.120503652039325
1739209710.596864;-45.120503652039325
1739209710.5968711;-45.120503652039325
1739209710.596878;-45.120503652039325
1739209710.5968852;-38.13080360867914
1739209710.596892;-38.13080360867914
1739209710.5968993;-45.120503652039325
1739209710.5969062;-38.13080360867914
1739209710.5969133;-35.57807855764607
1739209710.5969203;-45.120503652039325
1739209710.5969272;-38.13080360867914
1739209710.5969343;-45.120503652039325
1739209710.5969412;-38.13080360867914
1739209710.5969484;-45.120503652039325
1739209710.5969553;-38.13080360867914
1739209710.5969625;-45.120503652039325
1739209710.5969694;-38.13080360867914
1739209710.5969765;-35.57807855764607
1739209710.5969834;-35.57807855764607
1739209710.5969906;-45.120503652039325
1739209710.5969975;-38.13080360867914
1739209710.5970047;-38.13080360867914
1739209710.5970116;-38.13080360867914
1739209710.5970187;-38.13080360867914
1739209710.5970256;-45.120503652039325
1739209710.5970328;-45.120503652039325
1739209710.5970397;-45.120503652039325
1739209710.5970469;-45.120503652039325
1739209710.5970538;-45.120503652039325
1739209710.597061;-45.120503652039325
1739209710.5970678;-45.120503652039325
1739209710.597075;-33.981070128970906
1739209710.597082;-38.13080360867914
1739209710.5970888;-33.981070128970906
1739209710.597096;-38.13080360867914
1739209710.5971029;-45.120503652039325
1739209710.59711;-45.120503652039325
1739209710.597117;-38.13080360867914
1739209710.597124;-38.13080360867914
1739209710.597131;-38.13080360867914
1739209710.5971382;-45.120503652039325
1739209710.597145;-33.981070128970906
1739209710.5971522;-32.816014438256545
1739209710.5971591;-38.13080360867914
1739209710.5971663;-45.120503652039325
1739209710.5971732;-45.120503652039325
1739209710.5971804;-35.57807855764607
1739209710.5971873;-38.13080360867914
1739209710.5971944;-38.13080360867914
1739209710.5972013;-38.13080360867914
1739209710.5972085;-45.120503652039325
1739209710.5972154;-45.120503652039325
1739209710.5972226;-45.120503652039325
1739209710.5972295;-33.981070128970906
1739209710.5972366;-38.13080360867914
1739209710.5972435;-35.57807855764607
1739209710.5972505;-38.13080360867914
1739209710.5972576;-45.120503652039325
1739209710.5972645;-45.120503652039325
1739209710.5972717;-38.13080360867914
1739209710.5972786;-38.13080360867914
1739209710.5972857;-38.13080360867914
1739209710.5972927;-45.120503652039325
1739209710.5972998;-35.57807855764607
1739209710.5973067;-35.57807855764607
1739209710.597314;-45.120503652039325
1739209710.5973208;-38.13080360867914
1739209710.597328;-45.120503652039325
1739209710.5973349;-45.120503652039325
1739209710.597342;-38.13080360867914
1739209710.597349;-38.13080360867914
1739209710.597356;-38.13080360867914
1739209710.597363;-38.13080360867914
1739209710.5973701;-45.120503652039325
1739209710.597377;-38.13080360867914
1739209710.5973842;-38.13080360867914
1739209710.5973911;-38.13080360867914
1739209710.5973983;-38.13080360867914
1739209710.5974052;-38.13080360867914
1739209710.597412;-45.120503652039325
1739209710.5974193;-45.120503652039325
1739209710.5974262;-38.13080360867914
1739209710.5974333;-38.13080360867914
1739209710.5974402;-45.120503652039325
1739209710.5974474;-38.13080360867914
1739209710.5974543;-38.13080360867914
1739209710.5974615;-38.13080360867914
1739209710.5974684;-45.120503652039325
1739209710.5974755;-38.13080360867914
1739209710.5974824;-26.991370085610722
1739209710.5974896;-35.57807855764607
1739209710.5974965;-38.13080360867914
1739209710.5975037;-45.120503652039325
1739209710.5975106;-35.57807855764607
1739209710.5975177;-33.981070128970906
1739209710.5975246;-45.120503652039325
1739209710.5975318;-45.120503652039325
1739209710.5975387;-33.981070128970956
1739209710.5975459;-45.120503652039325
1739209710.5975528;-38.13080360867914
1739209710.59756;-45.120503652039325
1739209710.5975668;-45.120503652039325
1739209710.5975738;-45.120503652039325
1739209710.597581;-33.981070128970906
1739209710.5975878;-38.13080360867914
1739209710.597595;-30.49652367304973
1739209710.597602;-32.816014438256545
1739209710.597609;-32.816014438256545
1739209710.597616;-35.57807855764607
1739209710.597623;-38.13080360867914
1739209710.59763;-45.120503652039325
1739209710.5976372;-45.120503652039325
1739209710.597644;-45.120503652039325
1739209710.5976512;-38.13080360867914
1739209710.5976582;-38.13080360867914
1739209710.5976653;-45.120503652039325
1739209710.5976722;-45.120503652039325
1739209710.5976794;-35.57807855764607
1739209710.5976863;-38.13080360867914
1739209710.5976934;-38.13080360867914
1739209710.5977004;-38.13080360867914
1739209710.5977075;-38.13080360867914
1739209710.5977144;-45.120503652039325
1739209710.5977216;-32.816014438256545
1739209710.5977285;-45.120503652039325
1739209710.5977354;-45.120503652039325
1739209710.5977426;-38.13080360867914
1739209710.5977495;-38.13080360867914
1739209710.5977566;-45.120503652039325
1739209710.5977635;-29.438486411369333
1739209710.5977707;-33.981070128970906
1739209710.5977776;-45.120503652039325
1739209710.5977848;-38.13080360867914
1739209710.5977917;-45.120503652039325
1739209710.5977988;-45.120503652039325
1739209710.5978057;-35.57807855764607
1739209710.597813;-38.13080360867914
1739209710.5978198;-45.120503652039325
1739209710.597827;-45.120503652039325
1739209710.5978339;-32.816014438256545
1739209710.597841;-38.13080360867914
1739209710.597848;-35.57807855764607
1739209710.597855;-35.57807855764607
1739209710.597862;-45.120503652039325
1739209710.5978692;-38.13080360867914
1739209710.597876;-38.13080360867914
1739209710.5978832;-45.120503652039325
1739209710.5978901;-45.120503652039325
1739209710.5978973;-45.120503652039325
1739209710.5979042;-45.120503652039325
1739209710.5979111;-38.13080360867914
1739209710.5979183;-38.13080360867914
1739209710.5979252;-45.120503652039325
1739209710.5979323;-32.816014438256545
1739209710.5979393;-35.57807855764607
1739209710.5979464;-45.120503652039325
1739209710.5979533;-45.120503652039325
1739209710.5979605;-32.816014438256545
1739209710.5979674;-38.13080360867914
1739209710.5979745;-45.120503652039325
1739209710.5979815;-35.57807855764607
1739209710.5979886;-45.120503652039325
1739209710.5979955;-38.13080360867914
1739209710.5980027;-38.13080360867914
1739209710.5980096;-45.120503652039325
1739209710.5980167;-45.120503652039325
1739209710.5980237;-31.141103565318915
1739209710.5980308;-38.13080360867914
1739209710.5980377;-45.120503652039325
1739209710.5980449;-35.57807855764607
1739209710.5980518;-32.816014438256545
1739209710.598059;-45.120503652039325
1739209710.5980659;-45.120503652039325
1739209710.5980728;-38.13080360867914
1739209710.59808;-45.120503652039325
1739209710.5980868;-45.120503652039325
1739209710.598094;-45.120503652039325
1739209710.598101;-32.816014438256545
1739209710.598108;-38.13080360867914
1739209710.598115;-45.120503652039325
1739209710.5981221;-45.120503652039325
1739209710.598129;-38.13080360867914
1739209710.5981362;-38.13080360867914
1739209710.598143;-45.120503652039325
1739209710.5981503;-45.120503652039325
1739209710.5981572;-38.13080360867914
1739209710.5981643;-33.981070128970906
1739209710.5981712;-38.13080360867914
1739209710.5981784;-45.120503652039325
1739209710.5981853;-45.120503652039325
1739209710.5981925;-45.120503652039325
1739209710.5981994;-38.13080360867914
1739209710.5982065;-38.13080360867914
1739209710.5982134;-45.120503652039325
1739209710.5982206;-38.13080360867914
1739209710.5982275;-33.981070128970906
