CAN Message; 0x77:19d1fb7de98000d3
Timestamp;Amplitude
1739209726.0358536;-38.13080360867914
1739209726.0358648;-45.120503652039325
1739209726.0358758;-45.120503652039325
1739209726.0358868;-38.13080360867914
1739209726.0358977;-38.13080360867914
1739209726.035909;-45.120503652039325
1739209726.03592;-45.120503652039325
1739209726.0359309;-45.120503652039325
1739209726.0359418;-45.120503652039325
1739209726.035953;-45.120503652039325
1739209726.035964;-38.13080360867914
1739209726.035975;-38.13080360867914
1739209726.035986;-38.13080360867914
1739209726.0359972;-45.120503652039325
1739209726.0360081;-45.120503652039325
1739209726.036019;-38.13080360867914
1739209726.03603;-38.13080360867914
1739209726.0360413;-38.13080360867914
1739209726.0360522;-45.120503652039325
1739209726.0360632;-45.120503652039325
1739209726.0360742;-38.13080360867914
1739209726.0360854;-45.120503652039325
1739209726.0360963;-45.120503652039325
1739209726.0361073;-38.13080360867914
1739209726.0361183;-38.13080360867914
1739209726.0361292;-45.120503652039325
1739209726.0361404;-45.120503652039325
1739209726.0361514;-38.13080360867914
1739209726.0361624;-35.57807855764607
1739209726.0361733;-45.120503652039325
1739209726.0361845;-38.13080360867914
1739209726.0361955;-45.120503652039325
1739209726.0362065;-38.13080360867914
1739209726.0362175;-45.120503652039325
1739209726.0362287;-38.13080360867914
1739209726.0362396;-45.120503652039325
1739209726.0362506;-45.120503652039325
1739209726.0362616;-38.13080360867914
1739209726.0362728;-45.120503652039325
1739209726.0362837;-45.120503652039325
1739209726.0362947;-33.981070128970906
1739209726.0363057;-45.120503652039325
1739209726.0363169;-45.120503652039325
1739209726.0363278;-45.120503652039325
1739209726.0363388;-35.57807855764607
1739209726.0363498;-45.120503652039325
1739209726.0363607;-45.120503652039325
1739209726.036372;-38.13080360867914
1739209726.036383;-33.981070128970906
1739209726.036394;-38.13080360867914
1739209726.0364048;-45.120503652039325
1739209726.036416;-45.120503652039325
1739209726.036427;-38.13080360867914
1739209726.036438;-45.120503652039325
1739209726.036449;-38.13080360867914
1739209726.0364602;-35.57807855764607
1739209726.0364711;-38.13080360867914
1739209726.036482;-45.120503652039325
1739209726.036493;-45.120503652039325
1739209726.0365043;-38.13080360867914
1739209726.0365152;-38.13080360867914
1739209726.0365262;-45.120503652039325
1739209726.0365372;-45.120503652039325
1739209726.0365484;-45.120503652039325
1739209726.0365593;-38.13080360867914
1739209726.0365703;-45.120503652039325
1739209726.0365813;-45.120503652039325
1739209726.0365925;-38.13080360867914
1739209726.0366035;-38.13080360867914
1739209726.0366144;-45.120503652039325
1739209726.0366254;-38.13080360867914
1739209726.0366364;-38.13080360867914
1739209726.0366476;-32.81601443825658
1739209726.0366585;-45.120503652039325
1739209726.0366695;-45.120503652039325
1739209726.0366805;-45.120503652039325
1739209726.0366917;-45.120503652039325
1739209726.0367026;-38.13080360867914
1739209726.0367136;-35.57807855764607
1739209726.0367246;-38.13080360867914
1739209726.0367358;-27.267205301931607
1739209726.0367467;-33.981070128970906
1739209726.0367577;-45.120503652039325
1739209726.0367687;-45.120503652039325
1739209726.0367799;-38.13080360867914
1739209726.0367908;-45.120503652039325
1739209726.0368018;-45.120503652039325
1739209726.0368128;-38.13080360867914
1739209726.036824;-45.120503652039325
1739209726.036835;-38.13080360867914
1739209726.036846;-38.13080360867914
1739209726.036857;-45.120503652039325
1739209726.0368679;-45.120503652039325
1739209726.036879;-38.13080360867914
1739209726.03689;-38.13080360867914
1739209726.036901;-45.120503652039325
1739209726.036912;-31.141103565318915
1739209726.0369232;-35.57807855764607
1739209726.0369341;-38.13080360867914
1739209726.036945;-45.120503652039325
1739209726.036956;-38.13080360867914
1739209726.0369673;-45.120503652039325
1739209726.0369782;-45.120503652039325
1739209726.0369892;-45.120503652039325
1739209726.0370002;-33.981070128970906
1739209726.0370114;-35.57807855764607
1739209726.0370224;-45.120503652039325
1739209726.0370333;-45.120503652039325
1739209726.0370443;-38.13080360867914
1739209726.0370555;-35.57807855764607
1739209726.0370665;-38.13080360867914
1739209726.0370774;-38.13080360867914
1739209726.0370884;-45.120503652039325
1739209726.0370996;-38.13080360867914
1739209726.0371106;-38.13080360867914
1739209726.0371215;-45.120503652039325
1739209726.0371325;-45.120503652039325
1739209726.0371435;-38.13080360867914
1739209726.0371547;-38.13080360867914
1739209726.0371656;-45.120503652039325
1739209726.0371766;-32.816014438256545
1739209726.0371876;-26.991370085610736
1739209726.0371988;-38.13080360867914
1739209726.0372097;-45.120503652039325
1739209726.0372207;-35.57807855764607
1739209726.0372317;-32.816014438256545
1739209726.037243;-45.120503652039325
1739209726.0372539;-45.120503652039325
1739209726.0372648;-45.120503652039325
1739209726.0372758;-45.120503652039325
1739209726.037287;-32.816014438256545
1739209726.037298;-45.120503652039325
1739209726.037309;-45.120503652039325
1739209726.03732;-38.13080360867914
1739209726.037331;-38.13080360867914
1739209726.037342;-45.120503652039325
1739209726.037353;-38.13080360867914
1739209726.037364;-38.13080360867914
1739209726.037375;-38.13080360867914
1739209726.0373862;-35.57807855764607
1739209726.0373971;-45.120503652039325
1739209726.037408;-45.120503652039325
1739209726.037419;-38.13080360867914
1739209726.0374303;-38.13080360867914
1739209726.0374413;-38.13080360867914
1739209726.0374522;-35.57807855764607
1739209726.0374632;-38.13080360867914
1739209726.0374744;-38.13080360867914
1739209726.0374854;-35.57807855764607
1739209726.0374963;-38.13080360867914
1739209726.0375073;-38.13080360867914
1739209726.0375185;-35.57807855764607
1739209726.0375295;-45.120503652039325
1739209726.0375404;-45.120503652039325
1739209726.0375514;-35.57807855764607
1739209726.0375626;-35.57807855764607
1739209726.0375736;-45.120503652039325
1739209726.0375845;-38.13080360867914
1739209726.0375955;-32.816014438256545
1739209726.0376067;-38.13080360867914
1739209726.0376177;-38.13080360867914
1739209726.0376287;-32.816014438256545
1739209726.0376396;-45.120503652039325
1739209726.0376506;-38.13080360867914
1739209726.0376618;-35.57807855764607
1739209726.0376728;-38.13080360867914
1739209726.0376837;-45.120503652039325
1739209726.0376947;-38.13080360867914
1739209726.037706;-45.120503652039325
1739209726.0377169;-45.120503652039325
1739209726.0377278;-38.13080360867914
1739209726.0377388;-38.13080360867914
1739209726.03775;-38.13080360867914
1739209726.037761;-45.120503652039325
1739209726.037772;-38.13080360867914
1739209726.037783;-45.120503652039325
1739209726.037794;-45.120503652039325
1739209726.037805;-38.13080360867914
1739209726.037816;-38.13080360867914
1739209726.037827;-45.120503652039325
1739209726.0378382;-45.120503652039325
1739209726.0378492;-38.13080360867914
1739209726.0378602;-38.13080360867914
1739209726.0378711;-45.120503652039325
1739209726.0378823;-45.120503652039325
1739209726.0378933;-38.13080360867914
1739209726.0379043;-45.120503652039325
1739209726.0379152;-45.120503652039325
1739209726.0379262;-38.13080360867914
1739209726.0379374;-35.57807855764607
1739209726.0379484;-38.13080360867914
1739209726.0379593;-38.13080360867914
1739209726.0379703;-45.120503652039325
1739209726.0379815;-33.981070128970906
1739209726.0379925;-31.141103565318915
1739209726.0380034;-45.120503652039325
1739209726.0380144;-38.13080360867914
1739209726.0380256;-45.120503652039325
1739209726.0380366;-38.13080360867914
1739209726.0380476;-38.13080360867914
1739209726.0380585;-38.13080360867914
1739209726.0380697;-38.13080360867914
1739209726.0380807;-38.13080360867914
1739209726.0380917;-45.120503652039325
1739209726.0381026;-38.13080360867914
1739209726.0381138;-38.13080360867914
1739209726.0381248;-45.120503652039325
1739209726.0381358;-33.981070128970906
1739209726.0381467;-45.120503652039325
1739209726.0381577;-38.13080360867914
1739209726.038169;-38.13080360867914
1739209726.0381799;-35.57807855764607
1739209726.0381908;-38.13080360867914
1739209726.0382018;-38.13080360867914
1739209726.038213;-38.13080360867914
1739209726.038224;-33.981070128970906
1739209726.038235;-45.120503652039325
1739209726.038246;-33.981070128970906
1739209726.0382571;-28.58837851428586
1739209726.038268;-38.13080360867914
1739209726.038279;-45.120503652039325
1739209726.03829;-38.13080360867914
1739209726.0383012;-38.13080360867914
1739209726.0383122;-45.120503652039325
1739209726.0383232;-35.57807855764607
1739209726.0383341;-31.141103565318915
1739209726.0383453;-26.991370085610722
1739209726.0383563;-45.120503652039325
1739209726.0383673;-38.13080360867914
1739209726.0383782;-32.816014438256545
1739209726.0383894;-38.13080360867914
1739209726.0384004;-45.120503652039325
1739209726.0384114;-38.13080360867914
1739209726.0384223;-33.981070128970906
1739209726.0384333;-33.981070128970906
1739209726.0384445;-45.120503652039325
1739209726.0384555;-33.981070128970906
1739209726.0384665;-38.13080360867914
1739209726.0384774;-38.13080360867914
1739209726.0384886;-45.120503652039325
1739209726.0384996;-38.13080360867914
1739209726.0385106;-38.13080360867914
1739209726.0385215;-33.981070128970906
1739209726.0385327;-45.120503652039325
1739209726.0385437;-33.981070128970906
1739209726.0385547;-38.13080360867914
1739209726.0385656;-38.13080360867914
1739209726.0385768;-45.120503652039325
1739209726.0385878;-45.120503652039325
1739209726.0385988;-33.981070128970906
1739209726.0386097;-31.141103565318915
1739209726.038621;-38.13080360867914
1739209726.038632;-38.13080360867914
1739209726.038643;-35.57807855764607
1739209726.0386539;-38.13080360867914
1739209726.0386648;-45.120503652039325
1739209726.038676;-38.13080360867914
1739209726.038687;-35.57807855764607
1739209726.038698;-31.14110356531892
1739209726.038709;-45.120503652039325
1739209726.0387201;-33.981070128970906
1739209726.038731;-35.57807855764607
1739209726.038742;-38.13080360867914
1739209726.038753;-45.120503652039325
1739209726.0387642;-38.13080360867914
1739209726.0387752;-32.816014438256545
1739209726.0387862;-27.267205301931607
1739209726.0387971;-38.13080360867914
1739209726.0388083;-45.120503652039325
1739209726.0388193;-35.57807855764607
1739209726.0388303;-45.120503652039325
1739209726.0388412;-45.120503652039325
1739209726.0388525;-38.13080360867914
1739209726.0388634;-38.13080360867914
1739209726.0388744;-35.57807855764607
1739209726.0388854;-45.120503652039325
1739209726.0388966;-33.981070128970906
1739209726.0389075;-38.13080360867914
1739209726.0389185;-45.120503652039325
1739209726.0389295;-38.13080360867914
1739209726.0389404;-38.13080360867914
1739209726.0389516;-35.57807855764607
1739209726.0389626;-30.49652367304973
1739209726.0389736;-33.981070128970906
1739209726.0389845;-38.13080360867914
1739209726.0389957;-35.57807855764607
1739209726.0390067;-45.120503652039325
1739209726.0390177;-45.120503652039325
1739209726.0390286;-33.981070128970906
1739209726.0390399;-35.57807855764607
1739209726.0390508;-38.13080360867914
1739209726.0390618;-45.120503652039325
1739209726.0390728;-33.981070128970906
1739209726.039084;-35.57807855764607
1739209726.039095;-45.120503652039325
1739209726.039106;-38.13080360867914
1739209726.0391169;-38.13080360867914
1739209726.039128;-38.13080360867914
1739209726.039139;-45.120503652039325
1739209726.03915;-45.120503652039325
1739209726.039161;-38.13080360867914
1739209726.039172;-38.13080360867914
1739209726.0391831;-45.120503652039325
1739209726.039194;-45.120503652039325
1739209726.039205;-38.13080360867914
1739209726.039216;-45.120503652039325
1739209726.0392272;-38.13080360867914
1739209726.0392382;-38.13080360867914
1739209726.0392492;-45.120503652039325
1739209726.0392601;-35.57807855764607
1739209726.0392714;-38.13080360867914
1739209726.0392823;-45.120503652039325
1739209726.0392933;-45.120503652039325
1739209726.0393043;-38.13080360867914
1739209726.0393155;-45.120503652039325
1739209726.0393264;-45.120503652039325
1739209726.0393374;-35.57807855764607
1739209726.0393484;-38.13080360867914
1739209726.0393596;-45.120503652039325
1739209726.0393705;-38.13080360867914
1739209726.0393815;-38.13080360867914
1739209726.0393925;-45.120503652039325
1739209726.0394037;-38.13080360867914
1739209726.0394146;-35.57807855764607
1739209726.0394256;-45.120503652039325
1739209726.0394366;-45.120503652039325
1739209726.0394475;-38.13080360867914
1739209726.0394588;-38.13080360867914
1739209726.0394697;-45.120503652039325
1739209726.0394807;-45.120503652039325
1739209726.0394917;-38.13080360867914
1739209726.0395029;-32.816014438256545
1739209726.0395138;-45.120503652039325
1739209726.0395248;-45.120503652039325
1739209726.0395358;-35.57807855764607
1739209726.039547;-35.57807855764607
1739209726.039558;-38.13080360867914
1739209726.039569;-45.120503652039325
1739209726.0395799;-45.120503652039325
1739209726.039591;-45.120503652039325
1739209726.039602;-45.120503652039325
1739209726.039613;-45.120503652039325
1739209726.039624;-38.13080360867914
1739209726.0396352;-45.120503652039325
1739209726.0396461;-45.120503652039325
1739209726.039657;-45.120503652039325
1739209726.039668;-38.13080360867914
1739209726.0396793;-45.120503652039325
1739209726.0396903;-45.120503652039325
1739209726.0397012;-45.120503652039325
1739209726.0397122;-35.57807855764607
1739209726.0397232;-35.57807855764607
1739209726.0397344;-45.120503652039325
1739209726.0397453;-45.120503652039325
1739209726.0397563;-33.981070128970906
1739209726.0397673;-38.13080360867914
1739209726.0397785;-38.13080360867914
1739209726.0397894;-35.57807855764607
1739209726.0398004;-38.13080360867914
1739209726.0398114;-38.13080360867914
1739209726.0398226;-35.57807855764607
1739209726.0398335;-38.13080360867914
1739209726.0398445;-38.13080360867914
1739209726.0398555;-45.120503652039325
1739209726.0398667;-45.120503652039325
1739209726.0398777;-45.120503652039325
1739209726.0398886;-45.120503652039325
1739209726.0398996;-38.13080360867914
1739209726.0399108;-38.13080360867914
1739209726.0399218;-45.120503652039325
1739209726.0399327;-38.13080360867914
1739209726.0399437;-38.13080360867914
1739209726.0399547;-33.981070128970906
1739209726.0399659;-45.120503652039325
1739209726.0399768;-45.120503652039325
1739209726.0399878;-38.13080360867914
1739209726.0399988;-38.13080360867914
1739209726.04001;-38.13080360867914
1739209726.040021;-38.13080360867914
1739209726.040032;-38.13080360867914
1739209726.0400429;-38.13080360867914
1739209726.040054;-45.120503652039325
1739209726.040065;-38.13080360867914
1739209726.040076;-38.13080360867914
1739209726.040087;-45.120503652039325
1739209726.0400982;-45.120503652039325
1739209726.0401092;-45.120503652039325
1739209726.0401201;-45.120503652039325
1739209726.040131;-45.120503652039325
1739209726.0401423;-38.13080360867914
1739209726.0401533;-38.13080360867914
1739209726.0401642;-33.981070128970906
1739209726.0401752;-38.13080360867914
1739209726.0401864;-38.13080360867914
1739209726.0401974;-38.13080360867914
1739209726.0402083;-45.120503652039325
1739209726.0402193;-38.13080360867914
1739209726.0402303;-38.13080360867914
1739209726.0402415;-38.13080360867914
1739209726.0402524;-45.120503652039325
1739209726.0402634;-33.981070128970906
1739209726.0402744;-35.57807855764607
1739209726.0402856;-38.13080360867914
1739209726.0402966;-38.13080360867914
1739209726.0403075;-38.13080360867914
1739209726.0403185;-38.13080360867914
1739209726.0403297;-45.120503652039325
1739209726.0403407;-45.120503652039325
1739209726.0403516;-38.13080360867914
1739209726.0403626;-45.120503652039325
1739209726.0403738;-45.120503652039325
1739209726.0403848;-38.13080360867914
1739209726.0403957;-33.981070128970906
1739209726.0404067;-33.981070128970906
1739209726.040418;-38.13080360867914
1739209726.0404289;-45.120503652039325
1739209726.0404398;-45.120503652039325
1739209726.0404508;-38.13080360867914
1739209726.0404618;-38.13080360867914
1739209726.040473;-38.13080360867914
1739209726.040484;-28.58837851428586
1739209726.040495;-38.13080360867914
1739209726.040506;-45.120503652039325
1739209726.040517;-38.13080360867914
1739209726.040528;-38.13080360867914
1739209726.040539;-38.13080360867914
1739209726.04055;-38.13080360867914
1739209726.0405612;-38.13080360867914
1739209726.0405722;-32.816014438256545
1739209726.0405831;-45.120503652039325
1739209726.040594;-45.120503652039325
1739209726.0406053;-45.120503652039325
1739209726.0406163;-38.13080360867914
1739209726.0406272;-35.57807855764607
1739209726.0406382;-38.13080360867914
1739209726.0406494;-38.13080360867914
1739209726.0406604;-31.141103565318915
1739209726.0406713;-32.816014438256545
1739209726.0406823;-45.120503652039325
1739209726.0406935;-45.120503652039325
1739209726.0407045;-38.13080360867914
1739209726.0407155;-45.120503652039325
1739209726.0407264;-45.120503652039325
1739209726.0407374;-45.120503652039325
1739209726.0407486;-45.120503652039325
1739209726.0407596;-38.13080360867914
1739209726.0407705;-35.57807855764607
1739209726.0407815;-38.13080360867914
1739209726.0407927;-45.120503652039325
1739209726.0408037;-45.120503652039325
1739209726.0408146;-45.120503652039325
1739209726.0408256;-45.120503652039325
1739209726.0408368;-45.120503652039325
1739209726.0408478;-38.13080360867914
1739209726.0408587;-45.120503652039325
1739209726.0408697;-38.13080360867914
1739209726.040881;-38.13080360867914
1739209726.040892;-45.120503652039325
1739209726.0409029;-45.120503652039325
1739209726.0409138;-38.13080360867914
1739209726.040925;-31.141103565318915
1739209726.040936;-33.981070128970906
1739209726.040947;-45.120503652039325
1739209726.040958;-38.13080360867914
1739209726.040969;-31.141103565318915
1739209726.04098;-38.13080360867914
1739209726.040991;-38.13080360867914
1739209726.041002;-38.13080360867914
1739209726.041013;-33.981070128970956
1739209726.0410242;-45.120503652039325
1739209726.0410352;-35.57807855764607
1739209726.0410461;-38.13080360867914
1739209726.041057;-38.13080360867914
1739209726.0410683;-45.120503652039325
1739209726.0410793;-45.120503652039325
1739209726.0410903;-38.13080360867914
1739209726.0411012;-29.438486411369333
1739209726.0411124;-31.141103565318915
1739209726.0411234;-38.13080360867914
1739209726.0411344;-35.57807855764607
1739209726.0411453;-45.120503652039325
1739209726.0411565;-45.120503652039325
1739209726.0411675;-45.120503652039325
1739209726.0411785;-38.13080360867914
1739209726.0411894;-38.13080360867914
1739209726.0412006;-45.120503652039325
1739209726.0412116;-35.57807855764607
1739209726.0412226;-35.57807855764607
1739209726.0412335;-45.120503652039325
1739209726.0412445;-45.120503652039325
1739209726.0412557;-38.13080360867914
1739209726.0412667;-35.57807855764607
1739209726.0412776;-38.13080360867914
1739209726.0412886;-45.120503652039325
1739209726.0412998;-45.120503652039325
1739209726.0413108;-45.120503652039325
1739209726.0413218;-45.120503652039325
1739209726.0413327;-45.120503652039325
1739209726.041344;-38.13080360867914
1739209726.041355;-35.57807855764607
1739209726.0413659;-35.57807855764607
1739209726.0413768;-38.13080360867914
1739209726.041388;-38.13080360867914
1739209726.041399;-35.57807855764607
1739209726.04141;-38.13080360867914
1739209726.041421;-38.13080360867914
1739209726.0414321;-45.120503652039325
1739209726.041443;-38.13080360867914
1739209726.041454;-45.120503652039325
1739209726.041465;-45.120503652039325
1739209726.0414762;-35.57807855764607
1739209726.0414872;-45.120503652039325
1739209726.0414982;-45.120503652039325
1739209726.0415092;-33.981070128970906
1739209726.04152;-35.57807855764607
1739209726.0415313;-38.13080360867914
1739209726.0415423;-35.57807855764607
1739209726.0415533;-33.981070128970906
1739209726.0415642;-38.13080360867914
1739209726.0415754;-35.57807855764607
1739209726.0415864;-35.57807855764607
1739209726.0415974;-38.13080360867914
1739209726.0416083;-45.120503652039325
1739209726.0416195;-45.120503652039325
1739209726.0416305;-38.13080360867914
1739209726.0416415;-45.120503652039325
1739209726.0416524;-38.13080360867914
1739209726.0416636;-45.120503652039325
1739209726.0416746;-38.13080360867914
1739209726.0416856;-33.981070128970906
1739209726.0416965;-38.13080360867914
1739209726.0417078;-38.13080360867914
1739209726.0417187;-33.981070128970906
1739209726.0417297;-35.57807855764607
1739209726.0417407;-45.120503652039325
1739209726.0417516;-45.120503652039325
1739209726.0417628;-38.13080360867914
1739209726.0417738;-45.120503652039325
1739209726.0417848;-45.120503652039325
1739209726.0417957;-45.120503652039325
1739209726.041807;-45.120503652039325
1739209726.041818;-45.120503652039325
1739209726.0418289;-38.13080360867914
1739209726.0418398;-45.120503652039325
1739209726.041851;-33.981070128970906
1739209726.041862;-35.57807855764607
1739209726.041873;-38.13080360867914
1739209726.041884;-38.13080360867914
1739209726.0418952;-45.120503652039325
1739209726.041906;-38.13080360867914
1739209726.041917;-38.13080360867914
1739209726.041928;-35.57807855764607
1739209726.0419393;-38.13080360867914
1739209726.0419502;-45.120503652039325
1739209726.0419612;-38.13080360867914
1739209726.0419722;-35.57807855764607
1739209726.0419834;-38.13080360867914
1739209726.0419943;-38.13080360867914
1739209726.0420053;-33.981070128970906
1739209726.0420163;-33.981070128970906
1739209726.0420272;-38.13080360867914
1739209726.0420384;-35.57807855764607
1739209726.0420494;-38.13080360867914
1739209726.0420604;-38.13080360867914
1739209726.0420713;-45.120503652039325
1739209726.0420825;-38.13080360867914
1739209726.0420935;-33.981070128970906
1739209726.0421045;-35.57807855764607
1739209726.0421154;-38.13080360867914
1739209726.0421267;-38.13080360867914
1739209726.0421376;-38.13080360867914
1739209726.0421486;-45.120503652039325
1739209726.0421596;-45.120503652039325
1739209726.0421708;-33.981070128970906
1739209726.0421817;-33.981070128970906
1739209726.0421927;-45.120503652039325
1739209726.0422037;-38.13080360867914
1739209726.0422149;-38.13080360867914
1739209726.0422258;-45.120503652039325
1739209726.0422368;-38.13080360867914
1739209726.0422478;-38.13080360867914
1739209726.0422587;-38.13080360867914
1739209726.04227;-38.13080360867914
1739209726.042281;-38.13080360867914
1739209726.0422919;-38.13080360867914
1739209726.0423028;-35.57807855764607
1739209726.042314;-38.13080360867914
1739209726.042325;-45.120503652039325
1739209726.042336;-45.120503652039325
1739209726.042347;-33.981070128970906
1739209726.0423582;-31.141103565318915
1739209726.0423691;-45.120503652039325
1739209726.04238;-45.120503652039325
1739209726.042391;-38.13080360867914
1739209726.0424023;-38.13080360867914
1739209726.0424132;-45.120503652039325
1739209726.0424242;-45.120503652039325
1739209726.0424352;-38.13080360867914
1739209726.0424464;-31.141103565318915
1739209726.0424573;-45.120503652039325
1739209726.0424683;-38.13080360867914
1739209726.0424793;-38.13080360867914
1739209726.0424905;-38.13080360867914
1739209726.0425014;-45.120503652039325
1739209726.0425124;-33.981070128970906
1739209726.0425234;-33.981070128970906
1739209726.0425344;-29.438486411369347
1739209726.0425456;-45.120503652039325
1739209726.0425565;-38.13080360867914
1739209726.0425675;-35.57807855764607
1739209726.0425785;-38.13080360867914
1739209726.0425897;-45.120503652039325
1739209726.0426006;-38.13080360867914
1739209726.0426116;-38.13080360867914
1739209726.0426226;-31.141103565318915
1739209726.0426338;-45.120503652039325
1739209726.0426447;-38.13080360867914
1739209726.0426557;-35.57807855764607
1739209726.0426667;-38.13080360867914
1739209726.0426779;-45.120503652039325
1739209726.0426888;-33.981070128970906
1739209726.0426998;-35.57807855764607
1739209726.0427108;-38.13080360867914
1739209726.042722;-45.120503652039325
1739209726.042733;-33.981070128970906
1739209726.042744;-45.120503652039325
1739209726.042755;-45.120503652039325
1739209726.0427659;-45.120503652039325
1739209726.042777;-38.13080360867914
1739209726.042788;-35.57807855764607
1739209726.042799;-38.13080360867914
1739209726.04281;-45.120503652039325
1739209726.0428212;-38.13080360867914
1739209726.0428321;-32.816014438256545
1739209726.042843;-45.120503652039325
1739209726.042854;-45.120503652039325
1739209726.0428653;-45.120503652039325
1739209726.0428762;-45.120503652039325
1739209726.0428872;-33.981070128970906
1739209726.0428982;-45.120503652039325
1739209726.0429094;-45.120503652039325
1739209726.0429204;-38.13080360867914
1739209726.0429313;-38.13080360867914
1739209726.0429423;-45.120503652039325
1739209726.0429535;-33.981070128970906
1739209726.0429645;-33.981070128970906
1739209726.0429754;-32.81601443825658
1739209726.0429864;-45.120503652039325
1739209726.0429976;-28.992665084841942
1739209726.0430086;-35.57807855764607
1739209726.0430195;-38.13080360867914
1739209726.0430236;-45.120503652039325
1739209726.0430274;-38.13080360867914
1739209726.0430315;-35.57807855764607
1739209726.0430353;-30.49652367304973
1739209726.0430393;-33.981070128970906
1739209726.0430434;-45.120503652039325
1739209726.0430472;-38.13080360867914
1739209726.0430512;-38.13080360867914
1739209726.043055;-45.120503652039325
1739209726.043059;-35.57807855764607
1739209726.043063;-35.57807855764607
1739209726.043067;-45.120503652039325
1739209726.043071;-45.120503652039325
1739209726.0430748;-38.13080360867914
1739209726.043079;-45.120503652039325
1739209726.0430827;-38.13080360867914
1739209726.0430868;-45.120503652039325
1739209726.0430908;-33.981070128970906
1739209726.0430946;-32.816014438256545
1739209726.0430987;-38.13080360867914
1739209726.0431025;-45.120503652039325
1739209726.0431066;-45.120503652039325
1739209726.0431104;-38.13080360867914
1739209726.0431144;-38.13080360867914
1739209726.0431185;-38.13080360867914
1739209726.0431223;-38.13080360867914
1739209726.0431263;-45.120503652039325
1739209726.0431302;-38.13080360867914
1739209726.0431342;-38.13080360867914
1739209726.0431383;-45.120503652039325
1739209726.043142;-38.13080360867914
1739209726.0431461;-38.13080360867914
1739209726.04315;-45.120503652039325
1739209726.043154;-38.13080360867914
1739209726.043158;-32.816014438256545
1739209726.0431619;-45.120503652039325
1739209726.043166;-45.120503652039325
1739209726.0431697;-45.120503652039325
1739209726.0431738;-38.13080360867914
1739209726.0431776;-45.120503652039325
1739209726.0431817;-38.13080360867914
1739209726.0431857;-45.120503652039325
1739209726.0431895;-45.120503652039325
1739209726.0431936;-35.57807855764607
1739209726.0431974;-38.13080360867914
1739209726.0432014;-45.120503652039325
1739209726.0432055;-45.120503652039325
1739209726.0432093;-45.120503652039325
1739209726.0432134;-45.120503652039325
1739209726.0432172;-38.13080360867914
1739209726.0432212;-45.120503652039325
1739209726.0432253;-33.981070128970906
1739209726.043229;-38.13080360867914
1739209726.0432332;-38.13080360867914
1739209726.043237;-38.13080360867914
1739209726.043241;-38.13080360867914
1739209726.0432448;-38.13080360867914
1739209726.043249;-45.120503652039325
1739209726.043253;-38.13080360867914
1739209726.0432568;-45.120503652039325
1739209726.0432608;-33.981070128970906
1739209726.0432646;-38.13080360867914
1739209726.0432687;-45.120503652039325
1739209726.0432727;-45.120503652039325
1739209726.0432765;-45.120503652039325
1739209726.0432806;-38.13080360867914
1739209726.0432844;-38.13080360867914
1739209726.0432885;-35.57807855764607
1739209726.0432923;-38.13080360867914
1739209726.0432963;-38.13080360867914
1739209726.0433004;-45.120503652039325
1739209726.0433042;-45.120503652039325
1739209726.0433083;-35.57807855764607
1739209726.043312;-38.13080360867914
1739209726.0433161;-38.13080360867914
1739209726.0433202;-45.120503652039325
1739209726.043324;-38.13080360867914
1739209726.043328;-38.13080360867914
1739209726.0433319;-38.13080360867914
1739209726.043336;-45.120503652039325
1739209726.04334;-38.13080360867914
1739209726.0433438;-35.57807855764607
1739209726.0433478;-45.120503652039325
1739209726.0433517;-45.120503652039325
1739209726.0433557;-45.120503652039325
1739209726.0433595;-45.120503652039325
1739209726.0433636;-35.57807855764607
1739209726.0433676;-38.13080360867914
1739209726.0433714;-38.13080360867914
1739209726.0433755;-38.13080360867914
1739209726.0433793;-35.57807855764607
1739209726.0433834;-45.120503652039325
1739209726.0433874;-35.57807855764607
1739209726.0433912;-38.13080360867914
1739209726.0433953;-35.57807855764607
1739209726.043399;-45.120503652039325
1739209726.0434031;-38.13080360867914
1739209726.0434072;-33.981070128970906
1739209726.043411;-35.57807855764607
1739209726.043415;-45.120503652039325
1739209726.043419;-33.981070128970906
1739209726.043423;-30.49652367304973
1739209726.0434268;-38.13080360867914
1739209726.0434308;-38.13080360867914
1739209726.0434349;-45.120503652039325
1739209726.0434387;-38.13080360867914
1739209726.0434427;-35.57807855764607
1739209726.0434465;-33.981070128970906
1739209726.0434506;-32.81601443825658
1739209726.0434546;-30.49652367304973
1739209726.0434585;-32.816014438256545
1739209726.0434625;-45.120503652039325
1739209726.0434663;-45.120503652039325
1739209726.0434704;-33.981070128970906
1739209726.0434742;-38.13080360867914
1739209726.0434783;-45.120503652039325
1739209726.0434823;-33.981070128970906
1739209726.043486;-28.992665084841942
1739209726.0434902;-45.120503652039325
1739209726.043494;-38.13080360867914
1739209726.043498;-45.120503652039325
1739209726.043502;-38.13080360867914
1739209726.043506;-38.13080360867914
1739209726.04351;-38.13080360867914
1739209726.0435138;-35.57807855764607
1739209726.0435178;-30.49652367304973
1739209726.043522;-38.13080360867914
1739209726.0435257;-45.120503652039325
1739209726.0435297;-38.13080360867914
1739209726.0435336;-38.13080360867914
1739209726.0435376;-45.120503652039325
1739209726.0435414;-45.120503652039325
1739209726.0435455;-45.120503652039325
1739209726.0435495;-38.13080360867914
1739209726.0435534;-45.120503652039325
