CAN Message; 0x150:0500a04bdb97462b
1739209755.3680487;-45.120503652039325
1739209755.3680568;-45.120503652039325
1739209755.3680649;-33.981070128970906
1739209755.368073;-45.120503652039325
1739209755.368081;-45.120503652039325
1739209755.3680892;-45.120503652039325
1739209755.3680973;-38.13080360867914
1739209755.3681054;-38.13080360867914
1739209755.3681135;-35.57807855764607
1739209755.3681216;-38.13080360867914
1739209755.3681297;-45.120503652039325
1739209755.3681378;-33.981070128970906
1739209755.3681457;-45.120503652039325
1739209755.3681538;-38.13080360867914
1739209755.368162;-38.13080360867914
1739209755.36817;-38.13080360867914
1739209755.3681781;-38.13080360867914
1739209755.3681862;-45.120503652039325
1739209755.3681943;-45.120503652039325
1739209755.3682024;-45.120503652039325
1739209755.3682106;-38.13080360867914
1739209755.3682187;-38.13080360867914
1739209755.3682268;-45.120503652039325
1739209755.3682349;-45.120503652039325
1739209755.368243;-38.13080360867914
1739209755.368251;-38.13080360867914
1739209755.3682592;-38.13080360867914
1739209755.3682673;-33.981070128970906
1739209755.3682754;-38.13080360867914
1739209755.3682835;-45.120503652039325
1739209755.3682916;-45.120503652039325
1739209755.3682997;-35.57807855764607
1739209755.3683078;-38.13080360867914
1739209755.368316;-35.57807855764607
1739209755.3683238;-38.13080360867914
1739209755.368332;-38.13080360867914
1739209755.36834;-35.57807855764607
1739209755.3683481;-45.120503652039325
1739209755.3683562;-35.57807855764607
1739209755.3683643;-45.120503652039325
1739209755.3683724;-45.120503652039325
1739209755.3683805;-35.57807855764607
1739209755.3683887;-38.13080360867914
1739209755.3683968;-45.120503652039325
1739209755.3684049;-38.13080360867914
1739209755.368413;-38.13080360867914
1739209755.368421;-38.13080360867914
1739209755.3684292;-35.57807855764607
1739209755.3684373;-38.13080360867914
1739209755.3684454;-45.120503652039325
1739209755.3684535;-45.120503652039325
1739209755.3684616;-32.816014438256545
1739209755.3684697;-32.816014438256545
1739209755.3684778;-45.120503652039325
1739209755.368486;-45.120503652039325
1739209755.368494;-32.816014438256545
1739209755.368502;-32.816014438256545
1739209755.36851;-45.120503652039325
1739209755.368518;-45.120503652039325
1739209755.3685262;-45.120503652039325
1739209755.3685343;-45.120503652039325
1739209755.3685424;-45.120503652039325
1739209755.3685505;-45.120503652039325
1739209755.3685586;-45.120503652039325
1739209755.3685668;-45.120503652039325
1739209755.3685749;-38.13080360867914
1739209755.368583;-38.13080360867914
1739209755.368591;-45.120503652039325
1739209755.3685992;-45.120503652039325
1739209755.3686073;-38.13080360867914
1739209755.3686154;-45.120503652039325
1739209755.3686235;-32.816014438256545
1739209755.3686316;-29.438486411369333
1739209755.3686397;-35.57807855764607
1739209755.3686478;-38.13080360867914
1739209755.368656;-38.13080360867914
1739209755.368664;-45.120503652039325
1739209755.3686721;-38.13080360867914
1739209755.36868;-38.13080360867914
1739209755.368688;-38.13080360867914
1739209755.3686962;-31.141103565318893
1739209755.3687043;-45.120503652039325
1739209755.3687124;-45.120503652039325
1739209755.3687205;-45.120503652039325
1739209755.3687286;-45.120503652039325
1739209755.3687367;-38.13080360867914
1739209755.3687449;-35.57807855764607
1739209755.368753;-38.13080360867914
1739209755.368761;-45.120503652039325
1739209755.3687692;-38.13080360867914
1739209755.3687773;-38.13080360867914
1739209755.3687854;-38.13080360867914
1739209755.3687935;-45.120503652039325
1739209755.3688016;-38.13080360867914
1739209755.3688097;-45.120503652039325
1739209755.3688178;-38.13080360867914
1739209755.368826;-27.8777449560314
1739209755.368834;-45.120503652039325
1739209755.3688421;-38.13080360867914
1739209755.3688502;-38.13080360867914
1739209755.368858;-35.57807855764607
1739209755.3688662;-45.120503652039325
1739209755.3688743;-45.120503652039325
1739209755.3688824;-45.120503652039325
1739209755.3688905;-45.120503652039325
1739209755.3688986;-45.120503652039325
1739209755.3689067;-45.120503652039325
1739209755.3689148;-45.120503652039325
1739209755.368923;-45.120503652039325
1739209755.368931;-38.13080360867914
1739209755.3689392;-45.120503652039325
1739209755.3689473;-32.816014438256545
1739209755.3689554;-26.487275050834715
1739209755.3689635;-38.13080360867914
1739209755.3689716;-38.13080360867914
1739209755.3689797;-45.120503652039325
1739209755.3689878;-35.57807855764607
1739209755.368996;-45.120503652039325
1739209755.369004;-45.120503652039325
1739209755.369012;-38.13080360867914
1739209755.3690202;-45.120503652039325
1739209755.369028;-45.120503652039325
1739209755.3690362;-45.120503652039325
1739209755.3690443;-38.13080360867914
1739209755.3690524;-33.981070128970906
1739209755.3690605;-38.13080360867914
1739209755.3690686;-45.120503652039325
1739209755.3690767;-45.120503652039325
1739209755.3690848;-35.57807855764607
1739209755.369093;-45.120503652039325
1739209755.369101;-45.120503652039325
1739209755.3691092;-45.120503652039325
1739209755.3691173;-45.120503652039325
1739209755.3691254;-45.120503652039325
1739209755.3691335;-38.13080360867914
1739209755.3691416;-38.13080360867914
1739209755.3691497;-35.57807855764607
1739209755.3691578;-31.141103565318915
1739209755.369166;-45.120503652039325
1739209755.369174;-38.13080360867914
1739209755.369182;-33.981070128970906
1739209755.3691902;-38.13080360867914
1739209755.3691983;-38.13080360867914
1739209755.3692062;-38.13080360867914
1739209755.3692143;-45.120503652039325
1739209755.3692224;-45.120503652039325
1739209755.3692305;-33.981070128970906
1739209755.3692386;-33.981070128970906
1739209755.3692467;-45.120503652039325
1739209755.3692548;-38.13080360867914
1739209755.369263;-38.13080360867914
1739209755.369271;-38.13080360867914
1739209755.3692791;-35.57807855764607
1739209755.3692873;-38.13080360867914
1739209755.3692954;-45.120503652039325
1739209755.3693035;-33.981070128970906
1739209755.3693116;-35.57807855764607
1739209755.3693197;-45.120503652039325
1739209755.3693278;-45.120503652039325
1739209755.369336;-33.981070128970906
1739209755.369344;-35.57807855764607
1739209755.369352;-35.57807855764607
1739209755.3693602;-45.120503652039325
1739209755.3693683;-38.13080360867914
1739209755.3693764;-35.57807855764607
1739209755.3693843;-38.13080360867914
1739209755.3693924;-45.120503652039325
1739209755.3694005;-38.13080360867914
1739209755.3694086;-45.120503652039325
1739209755.3694167;-38.13080360867914
1739209755.3694248;-45.120503652039325
1739209755.369433;-45.120503652039325
1739209755.369441;-45.120503652039325
1739209755.3694491;-45.120503652039325
1739209755.3694572;-38.13080360867914
1739209755.3694654;-45.120503652039325
1739209755.3694735;-38.13080360867914
1739209755.3694816;-31.141103565318915
1739209755.3694897;-45.120503652039325
1739209755.3694978;-45.120503652039325
1739209755.369506;-35.57807855764607
1739209755.369514;-38.13080360867914
1739209755.369522;-38.13080360867914
1739209755.3695302;-38.13080360867914
1739209755.3695383;-45.120503652039325
1739209755.3695464;-38.13080360867914
1739209755.3695545;-45.120503652039325
1739209755.3695624;-38.13080360867914
1739209755.3695705;-38.13080360867914
1739209755.3695786;-38.13080360867914
1739209755.3695867;-45.120503652039325
1739209755.3695948;-45.120503652039325
1739209755.369603;-45.120503652039325
1739209755.369611;-38.13080360867914
1739209755.3696191;-38.13080360867914
1739209755.3696272;-45.120503652039325
1739209755.3696353;-38.13080360867914
1739209755.3696434;-38.13080360867914
1739209755.3696516;-38.13080360867914
1739209755.3696597;-45.120503652039325
1739209755.3696678;-38.13080360867914
1739209755.3696759;-27.267205301931607
1739209755.369684;-45.120503652039325
1739209755.369692;-45.120503652039325
1739209755.3697002;-45.120503652039325
1739209755.3697083;-38.13080360867914
1739209755.3697164;-38.13080360867914
1739209755.3697245;-38.13080360867914
1739209755.3697324;-45.120503652039325
1739209755.3697405;-35.57807855764607
1739209755.3697486;-38.13080360867914
1739209755.3697567;-38.13080360867914
1739209755.3697648;-45.120503652039325
1739209755.369773;-38.13080360867914
1739209755.369781;-33.981070128970906
1739209755.3697891;-38.13080360867914
1739209755.3697972;-45.120503652039325
1739209755.3698053;-31.141103565318915
1739209755.3698134;-35.57807855764607
1739209755.3698215;-45.120503652039325
1739209755.3698297;-45.120503652039325
1739209755.3698378;-38.13080360867914
1739209755.3698459;-45.120503652039325
1739209755.369854;-38.13080360867914
1739209755.369862;-38.13080360867914
1739209755.3698702;-38.13080360867914
1739209755.3698783;-45.120503652039325
1739209755.3698864;-45.120503652039325
1739209755.3698945;-38.13080360867914
1739209755.3699026;-45.120503652039325
1739209755.3699105;-45.120503652039325
1739209755.3699186;-38.13080360867914
1739209755.3699267;-38.13080360867914
1739209755.3699348;-38.13080360867914
1739209755.369943;-45.120503652039325
1739209755.369951;-35.57807855764607
1739209755.369959;-38.13080360867914
1739209755.3699672;-45.120503652039325
1739209755.3699753;-45.120503652039325
1739209755.3699834;-38.13080360867914
1739209755.3699915;-38.13080360867914
1739209755.3699996;-29.438486411369333
1739209755.3700078;-33.981070128970906
1739209755.3700159;-45.120503652039325
1739209755.370024;-35.57807855764607
1739209755.370032;-38.13080360867914
1739209755.3700402;-45.120503652039325
1739209755.3700483;-45.120503652039325
1739209755.3700564;-38.13080360867914
1739209755.3700645;-45.120503652039325
1739209755.3700726;-45.120503652039325
1739209755.3700807;-33.981070128970906
1739209755.3700886;-31.141103565318915
1739209755.3700967;-38.13080360867914
1739209755.3701048;-38.13080360867914
1739209755.370113;-38.13080360867914
1739209755.370121;-35.57807855764607
1739209755.370129;-45.120503652039325
1739209755.3701372;-45.120503652039325
1739209755.3701453;-38.13080360867914
1739209755.3701534;-38.13080360867914
1739209755.3701615;-45.120503652039325
1739209755.3701696;-45.120503652039325
1739209755.3701777;-45.120503652039325
1739209755.3701859;-45.120503652039325
1739209755.370194;-35.57807855764607
1739209755.370202;-38.13080360867914
1739209755.3702102;-38.13080360867914
1739209755.3702183;-33.981070128970906
1739209755.3702264;-35.57807855764607
1739209755.3702345;-45.120503652039325
1739209755.3702426;-38.13080360867914
1739209755.3702507;-35.57807855764607
1739209755.3702588;-45.120503652039325
1739209755.3702667;-45.120503652039325
1739209755.3702748;-35.57807855764607
1739209755.370283;-35.57807855764607
1739209755.370291;-38.13080360867914
1739209755.370299;-38.13080360867914
1739209755.3703072;-45.120503652039325
1739209755.3703153;-45.120503652039325
1739209755.3703234;-45.120503652039325
1739209755.3703315;-38.13080360867914
1739209755.3703396;-38.13080360867914
1739209755.3703477;-38.13080360867914
1739209755.3703558;-45.120503652039325
1739209755.370364;-38.13080360867914
1739209755.370372;-35.57807855764607
1739209755.3703802;-45.120503652039325
1739209755.3703883;-45.120503652039325
1739209755.3703964;-45.120503652039325
1739209755.3704045;-45.120503652039325
1739209755.3704126;-45.120503652039325
1739209755.3704207;-38.13080360867914
1739209755.3704288;-38.13080360867914
1739209755.370437;-45.120503652039325
1739209755.3704448;-45.120503652039325
1739209755.370453;-45.120503652039325
1739209755.370461;-38.13080360867914
1739209755.370469;-38.13080360867914
1739209755.3704772;-45.120503652039325
1739209755.3704853;-35.57807855764607
1739209755.3704934;-30.49652367304973
1739209755.3705015;-45.120503652039325
1739209755.3705096;-45.120503652039325
1739209755.3705177;-38.13080360867914
1739209755.3705258;-45.120503652039325
1739209755.3713586;-38.13080360867914
1739209755.371366;-38.13080360867914
1739209755.3713734;-33.981070128970906
1739209755.3713808;-45.120503652039325
1739209755.3713882;-38.13080360867914
1739209755.3713958;-35.57807855764607
1739209755.3714032;-45.120503652039325
1739209755.3714106;-45.120503652039325
1739209755.371418;-38.13080360867914
1739209755.3714254;-38.13080360867914
1739209755.3714328;-38.13080360867914
1739209755.3714402;-45.120503652039325
1739209755.3714476;-38.13080360867914
1739209755.371455;-45.120503652039325
1739209755.3714623;-33.981070128970906
1739209755.3714697;-33.981070128970906
1739209755.3714774;-38.13080360867914
1739209755.3714848;-38.13080360867914
1739209755.3714921;-33.981070128970906
1739209755.3714995;-45.120503652039325
1739209755.371507;-45.120503652039325
1739209755.3715143;-38.13080360867914
1739209755.3715217;-38.13080360867914
1739209755.371529;-45.120503652039325
1739209755.3715365;-35.57807855764607
1739209755.371544;-35.57807855764607
1739209755.3715513;-45.120503652039325
1739209755.371559;-45.120503652039325
1739209755.3715663;-35.57807855764607
1739209755.3715737;-45.120503652039325
1739209755.371581;-23.50682362968953
1739209755.3715885;-13.450285694136726
1739209755.3715959;-45.120503652039325
1739209755.3716033;-38.13080360867914
1739209755.3716106;-38.13080360867914
1739209755.371618;-38.13080360867914
1739209755.3716254;-38.13080360867914
1739209755.3716328;-35.57807855764607
1739209755.3716404;-45.120503652039325
1739209755.3716478;-38.13080360867914
1739209755.3716552;-45.120503652039325
1739209755.3716626;-38.13080360867914
1739209755.37167;-38.13080360867914
1739209755.3716774;-45.120503652039325
1739209755.3716848;-38.13080360867914
1739209755.3716922;-32.816014438256545
1739209755.3716996;-45.120503652039325
1739209755.371707;-45.120503652039325
1739209755.3717144;-38.13080360867914
1739209755.371722;-38.13080360867914
1739209755.3717294;-45.120503652039325
1739209755.3717368;-33.981070128970956
1739209755.3717442;-45.120503652039325
1739209755.3717515;-32.816014438256545
1739209755.371759;-26.035653463252824
1739209755.3717663;-21.522148828640407
1739209755.3717737;-30.49652367304973
1739209755.371781;-31.14110356531892
1739209755.3717885;-25.62660358559016
1739209755.3717961;-15.347841527766366
1739209755.3718035;-10.122258693643493
1739209755.371811;-27.267205301931607
1739209755.3718183;-33.981070128970906
1739209755.3718257;-32.816014438256545
1739209755.371833;-45.120503652039325
1739209755.3718405;-38.13080360867914
1739209755.3718479;-35.57807855764607
1739209755.3718553;-25.252786309376837
1739209755.3718626;-33.981070128970906
1739209755.37187;-45.120503652039325
1739209755.3718777;-38.13080360867914
1739209755.371885;-32.816014438256545
1739209755.3718925;-45.120503652039325
1739209755.3718998;-33.981070128970906
1739209755.3719072;-38.13080360867914
1739209755.3719146;-27.267205301931607
1739209755.371922;-38.13080360867914
1739209755.3719294;-38.13080360867914
1739209755.3719368;-38.13080360867914
1739209755.3719442;-31.141103565318915
1739209755.3719516;-38.13080360867914
1739209755.3719592;-45.120503652039325
1739209755.3719666;-38.13080360867914
1739209755.371974;-25.62660358559016
1739209755.3719814;-38.13080360867914
1739209755.3719888;-45.120503652039325
1739209755.3719962;-33.981070128970906
1739209755.3720036;-29.438486411369375
1739209755.372011;-15.03024623117019
1739209755.3720183;-16.517123586329355
1739209755.3720257;-38.13080360867914
1739209755.372033;-29.438486411369333
1739209755.3720407;-38.13080360867914
1739209755.3720481;-35.57807855764607
1739209755.3720555;-38.13080360867914
1739209755.372063;-28.588378514285886
1739209755.3720703;-38.13080360867914
1739209755.3720777;-35.57807855764607
1739209755.372085;-45.120503652039325
1739209755.3720925;-38.13080360867914
1739209755.3720999;-33.981070128970906
1739209755.3721073;-38.13080360867914
1739209755.3721147;-35.57807855764607
1739209755.3721223;-30.49652367304973
1739209755.3721297;-38.13080360867914
1739209755.372137;-38.13080360867914
1739209755.3721445;-33.981070128970906
1739209755.3721519;-25.62660358559016
1739209755.3721592;-16.329544857038563
1739209755.3721666;-33.981070128970906
1739209755.372174;-38.13080360867914
1739209755.3721814;-31.141103565318915
1739209755.3721888;-33.981070128970906
1739209755.3721962;-45.120503652039325
1739209755.3722038;-45.120503652039325
1739209755.3722112;-28.58837851428586
1739209755.3722186;-25.826314394896364
1739209755.372226;-38.13080360867914
1739209755.3722334;-38.13080360867914
1739209755.3722408;-38.13080360867914
1739209755.3722482;-33.981070128970906
1739209755.3722556;-35.57807855764607
1739209755.372263;-33.981070128970906
1739209755.3722703;-38.13080360867914
1739209755.3722777;-31.141103565318915
1739209755.3722854;-38.13080360867914
1739209755.3722928;-45.120503652039325
1739209755.3723001;-38.13080360867914
1739209755.3723075;-33.981070128970906
1739209755.372315;-33.981070128970906
1739209755.3723223;-31.141103565318915
1739209755.3723297;-18.19203445926699
1739209755.372337;-17.853231561773562
1739209755.3723445;-28.992665084841942
1739209755.372352;-28.58837851428586
1739209755.3723593;-30.49652367304976
1739209755.372367;-12.249207444848185
1739209755.3723743;-12.231307595422027
1739209755.3723817;-28.992665084841967
1739209755.372389;-29.438486411369333
1739209755.3723965;-38.13080360867914
1739209755.3724039;-45.120503652039325
1739209755.3724113;-33.981070128970906
1739209755.3724186;-38.13080360867914
1739209755.372426;-27.267205301931607
1739209755.3724334;-33.981070128970906
1739209755.3724408;-45.120503652039325
1739209755.3724484;-38.13080360867914
1739209755.3724558;-33.981070128970906
1739209755.3724632;-38.13080360867914
1739209755.3724706;-45.120503652039325
1739209755.372478;-45.120503652039325
1739209755.3724854;-28.992665084841942
1739209755.3724928;-38.13080360867914
1739209755.3725002;-33.981070128970906
1739209755.3725076;-26.991370085610747
1739209755.372515;-29.438486411369347
1739209755.3725226;-33.981070128970906
1739209755.37253;-31.141103565318915
1739209755.3725374;-38.13080360867914
1739209755.3725448;-20.511525224473814
1739209755.3725522;-16.814616965187845
1739209755.3725595;-33.981070128970956
1739209755.372567;-38.13080360867914
1739209755.3725743;-45.120503652039325
1739209755.3725817;-45.120503652039325
1739209755.372589;-45.120503652039325
1739209755.3725965;-45.120503652039325
1739209755.3726041;-35.57807855764607
1739209755.3726115;-45.120503652039325
1739209755.372619;-24.15140352195872
1739209755.3726263;-33.981070128970906
1739209755.3726337;-31.141103565318943
1739209755.372641;-33.981070128970956
1739209755.3726485;-23.50682362968953
1739209755.3726559;-21.598678470925666
1739209755.3726633;-38.13080360867914
1739209755.3726707;-33.981070128970906
1739209755.372678;-25.25278630937684
1739209755.3726857;-16.763597937115037
1739209755.372693;-11.309352844940786
1739209755.3727005;-27.267205301931607
1739209755.3727078;-33.981070128970906
1739209755.3727152;-38.13080360867914
1739209755.3727226;-45.120503652039325
1739209755.37273;-45.120503652039325
1739209755.3727374;-38.13080360867914
1739209755.3727448;-45.120503652039325
1739209755.3727522;-25.252786309376837
1739209755.3727596;-28.58837851428586
1739209755.3727672;-45.120503652039325
1739209755.3727746;-45.120503652039325
1739209755.372782;-28.58837851428586
1739209755.3727894;-32.816014438256545
1739209755.3727968;-45.120503652039325
1739209755.3728042;-38.13080360867914
1739209755.3728116;-33.981070128970956
1739209755.372819;-32.81601443825658
1739209755.3728263;-32.816014438256545
1739209755.3728337;-33.981070128970906
1739209755.3728411;-28.21854285175415
1739209755.3728487;-29.438486411369333
1739209755.3728561;-38.13080360867914
1739209755.3728635;-28.58837851428586
1739209755.372871;-38.13080360867914
1739209755.3728783;-45.120503652039325
1739209755.3728857;-38.13080360867914
1739209755.372893;-29.438486411369333
1739209755.3729005;-20.001670042250552
1739209755.3729079;-21.228842808393978
1739209755.3729153;-29.438486411369333
1739209755.3729227;-45.120503652039325
1739209755.3729303;-38.13080360867914
1739209755.3729377;-38.13080360867914
1739209755.372945;-45.120503652039325
1739209755.3729525;-35.57807855764607
1739209755.3729599;-45.120503652039325
1739209755.3729672;-38.13080360867914
1739209755.3729746;-32.816014438256545
1739209755.372982;-38.13080360867914
1739209755.3729894;-45.120503652039325
1739209755.3729968;-38.13080360867914
1739209755.3730042;-45.120503652039325
1739209755.3730118;-23.16150712794696
1739209755.3730192;-45.120503652039325
1739209755.3730266;-45.120503652039325
1739209755.373034;-45.120503652039325
1739209755.3730414;-45.120503652039325
1739209755.3730488;-45.120503652039325
1739209755.3730562;-25.826314394896357
1739209755.3730636;-33.981070128970906
1739209755.373071;-35.57807855764607
1739209755.3730783;-45.120503652039325
1739209755.3730857;-45.120503652039325
1739209755.3730934;-45.120503652039325
1739209755.3731008;-38.13080360867914
1739209755.3731081;-45.120503652039325
1739209755.3731155;-33.981070128970956
1739209755.373123;-45.120503652039325
1739209755.3731303;-38.13080360867914
1739209755.3731377;-38.13080360867914
1739209755.373145;-45.120503652039325
1739209755.3731525;-38.13080360867914
1739209755.37316;-45.120503652039325
1739209755.3731673;-38.13080360867914
1739209755.373175;-28.58837851428586
1739209755.3731823;-31.141103565318915
1739209755.3731897;-25.077289914212862
1739209755.373197;-38.13080360867914
1739209755.3732045;-31.141103565318943
1739209755.3732119;-45.120503652039325
1739209755.3732193;-45.120503652039325
1739209755.3732266;-32.81601443825658
1739209755.373234;-30.49652367304973
1739209755.3732414;-33.981070128970906
1739209755.373249;-38.13080360867914
1739209755.3732564;-45.120503652039325
1739209755.3732638;-30.49652367304976
1739209755.3732712;-38.13080360867914
1739209755.3732786;-45.120503652039325
1739209755.373286;-45.120503652039325
1739209755.3732934;-35.57807855764607
1739209755.3733008;-38.13080360867914
1739209755.3733082;-45.120503652039325
1739209755.3733156;-38.13080360867914
1739209755.373323;-38.13080360867914
1739209755.3733306;-18.29905288830097
1739209755.373338;-45.120503652039325
1739209755.3733454;-38.13080360867914
1739209755.3733528;-25.826314394896357
1739209755.3733602;-30.49652367304976
1739209755.3733675;-8.328951239205754
1739209755.373375;-27.877744956031414
1739209755.3733823;-25.826314394896357
1739209755.3733897;-45.120503652039325
1739209755.373397;-26.487275050834725
1739209755.3734045;-24.438645034577675
1739209755.3734121;-31.141103565318915
1739209755.3734195;-29.438486411369347
1739209755.373427;-30.49652367304973
1739209755.3734343;-22.740042620751332
1739209755.3734417;-16.81461696518784
1739209755.373449;-28.21854285175415
1739209755.3734565;-45.120503652039325
1739209755.3734639;-38.13080360867914
1739209755.3734713;-33.981070128970906
1739209755.3734787;-33.981070128970906
1739209755.373486;-33.981070128970906
1739209755.3734937;-45.120503652039325
1739209755.373501;-45.120503652039325
1739209755.3735085;-33.981070128970906
1739209755.3735158;-32.816014438256545
1739209755.3735232;-33.981070128970906
1739209755.3735306;-30.49652367304973
1739209755.373538;-25.25278630937684
1739209755.3735454;-38.13080360867914
1739209755.3735528;-38.13080360867914
1739209755.3735602;-38.13080360867914
1739209755.3735676;-38.13080360867914
1739209755.3735752;-38.13080360867914
1739209755.3735826;-35.57807855764607
1739209755.37359;-33.981070128970906
1739209755.3735974;-45.120503652039325
1739209755.3736048;-31.141103565318915
1739209755.3736122;-20.695705961394815
1739209755.3736196;-26.991370085610722
1739209755.373627;-31.141103565318915
1739209755.3736343;-45.120503652039325
1739209755.3736417;-25.62660358559016
1739209755.3736491;-10.81814011792419
1739209755.3736567;-13.643740409628302
1739209755.3736641;-23.506823629689542
1739209755.3736715;-38.13080360867914
1739209755.373679;-33.981070128970906
1739209755.3736863;-26.991370085610722
1739209755.3736937;-45.120503652039325
1739209755.373701;-38.13080360867914
1739209755.3737085;-33.981070128970906
1739209755.3737159;-32.816014438256545
1739209755.3737233;-33.981070128970906
1739209755.3737307;-38.13080360867914
1739209755.3737383;-35.57807855764607
1739209755.3737457;-28.992665084841942
1739209755.373753;-38.13080360867914
1739209755.3737605;-38.13080360867914
1739209755.3737679;-45.120503652039325
1739209755.3737752;-32.816014438256545
1739209755.3737826;-45.120503652039325
1739209755.37379;-20.4518274484982
1739209755.3737974;-19.089059925837468
1739209755.3738048;-45.120503652039325
1739209755.3738122;-35.57807855764607
1739209755.3738198;-33.981070128970906
1739209755.3738272;-20.82298085201522
1739209755.3738346;-28.992665084841967
1739209755.373842;-33.981070128970906
1739209755.3738494;-33.981070128970906
1739209755.3738568;-38.13080360867914
1739209755.3738642;-9.312393925429829
1739209755.3738716;-17.788531000973595
1739209755.373879;-31.141103565318943
1739209755.3738863;-30.49652367304973
1739209755.3738937;-25.826314394896357
1739209755.3739014;-45.120503652039325
1739209755.3739088;-33.981070128970906
1739209755.3739161;-45.120503652039325
1739209755.3739235;-35.57807855764607
1739209755.373931;-32.816014438256545
1739209755.3739383;-45.120503652039325
1739209755.3739457;-35.57807855764607
1739209755.373953;-38.13080360867914
1739209755.3739605;-38.13080360867914
1739209755.373968;-45.120503652039325
1739209755.3739753;-45.120503652039325
1739209755.373983;-38.13080360867914
1739209755.3739903;-32.816014438256545
1739209755.3739977;-45.120503652039325
1739209755.374005;-45.120503652039325
1739209755.3740125;-33.981070128970906
1739209755.3740199;-35.57807855764607
1739209755.3740273;-45.120503652039325
1739209755.3740346;-33.981070128970906
1739209755.374042;-45.120503652039325
1739209755.3740494;-45.120503652039325
1739209755.374057;-38.13080360867914
1739209755.3740644;-45.120503652039325
1739209755.3740718;-31.141103565318893
1739209755.3740792;-15.18614134706317
1739209755.3740866;-33.981070128970906
1739209755.374094;-38.13080360867914
1739209755.3741014;-33.981070128970906
1739209755.3741088;-23.273589343863303
1739209755.3741162;-20.4518274484982
1739209755.3741236;-38.13080360867914
1739209755.374131;-26.991370085610736
1739209755.3741386;-35.57807855764607
1739209755.374146;-13.911475475894019
1739209755.3741534;-9.997663019220754
1739209755.3741608;-38.13080360867914
1739209755.3741682;-25.826314394896354
1739209755.3741755;-45.120503652039325
1739209755.374183;-45.120503652039325
1739209755.3741903;-29.438486411369333
1739209755.3741977;-24.151403521958727
1739209755.374205;-38.13080360867914
1739209755.3742125;-38.13080360867914
1739209755.3742201;-20.16506027657481
1739209755.3742275;-28.21854285175415
1739209755.374235;-38.13080360867914
1739209755.3742423;-45.120503652039325
1739209755.3742497;-31.141103565318893
1739209755.374257;-10.239228689564705
1739209755.3742645;-25.826314394896357
1739209755.3742719;-35.57807855764607
1739209755.3742793;-28.992665084841942
1739209755.3742867;-23.75329798047523
1739209755.374294;-19.545431632982716
1739209755.3743017;-31.141103565318915
1739209755.374309;-45.120503652039325
1739209755.3743165;-30.49652367304976
1739209755.3743238;-38.13080360867914
1739209755.3743312;-32.816014438256545
1739209755.3743386;-45.120503652039325
1739209755.374346;-38.13080360867914
1739209755.3743534;-35.57807855764607
1739209755.3743608;-38.13080360867914
1739209755.3743682;-33.981070128970906
1739209755.3743756;-25.252786309376837
1739209755.3743832;-35.57807855764607
1739209755.3743906;-35.57807855764607
1739209755.374398;-38.13080360867914
1739209755.3744054;-38.13080360867914
1739209755.3744128;-32.816014438256545
1739209755.3744202;-33.981070128970906
1739209755.3744276;-32.816014438256545
1739209755.374435;-8.09189194631
1739209755.3744423;-22.54371790334745
1739209755.3744497;-32.81601443825658
1739209755.3744571;-28.992665084841942
1739209755.3744648;-25.826314394896357
1739209755.3744721;-21.021172418726344
1739209755.3744795;-38.13080360867914
1739209755.374487;-33.981070128970906
1739209755.3744943;-45.120503652039325
1739209755.3745017;-38.13080360867914
1739209755.374509;-45.120503652039325
1739209755.3745165;-38.13080360867914
1739209755.3745239;-30.49652367304973
1739209755.3745313;-31.14110356531892
1739209755.3745387;-12.555731589622528
1739209755.3745463;-14.368685105852377
1739209755.3745537;-29.438486411369347
1739209755.374561;-31.141103565318915
1739209755.3745685;-33.981070128970906
1739209755.3745759;-17.217652011706875
1739209755.3745832;-31.14110356531892
1739209755.3745906;-38.13080360867914
1739209755.374598;-33.981070128970906
1739209755.3746054;-45.120503652039325
1739209755.3746128;-35.57807855764607
1739209755.3746202;-33.981070128970906
1739209755.3746278;-38.13080360867914
1739209755.3746352;-38.13080360867914
1739209755.3746426;-32.816014438256545
1739209755.37465;-38.13080360867914
1739209755.3746574;-38.13080360867914
1739209755.3746648;-38.13080360867914
1739209755.3746722;-45.120503652039325
1739209755.3746796;-28.58837851428586
1739209755.374687;-20.633440452988484
1739209755.3746943;-45.120503652039325
1739209755.3747017;-33.981070128970906
1739209755.3747094;-33.981070128970906
1739209755.3747168;-35.57807855764607
1739209755.3747241;-38.13080360867914
1739209755.3747315;-38.13080360867914
1739209755.374739;-33.981070128970906
1739209755.3747463;-38.13080360867914
1739209755.3747537;-19.497575007474538
1739209755.374761;-33.981070128970906
1739209755.3747685;-45.120503652039325
1739209755.374776;-38.13080360867914
1739209755.3747835;-38.13080360867914
1739209755.374791;-13.521825181113625
1739209755.3747983;-27.8777449560314
1739209755.3748057;-45.120503652039325
1739209755.374813;-33.981070128970906
1739209755.3748205;-31.141103565318915
1739209755.3748279;-25.25278630937684
1739209755.3748353;-38.13080360867914
1739209755.3748426;-38.13080360867914
1739209755.37485;-31.141103565318915
1739209755.3748574;-26.991370085610747
1739209755.374865;-45.120503652039325
1739209755.3748724;-45.120503652039325
1739209755.3748798;-38.13080360867914
1739209755.3748872;-38.13080360867914
1739209755.3748946;-45.120503652039325
1739209755.374902;-45.120503652039325
