CAN Message; 0x1b8:0000c4a05fe5e07a
1739209864.4049265;-45.120503652039325
1739209864.4049656;-45.120503652039325
1739209864.4050045;-45.120503652039325
1739209864.4050434;-45.120503652039325
1739209864.4050825;-45.120503652039325
1739209864.4051213;-45.120503652039325
1739209864.4051604;-45.120503652039325
1739209864.4051993;-45.120503652039325
1739209864.4052382;-35.57807855764607
1739209864.4052773;-45.120503652039325
1739209864.405316;-38.13080360867914
1739209864.4053552;-32.816014438256545
1739209864.405394;-38.13080360867914
1739209864.405433;-30.49652367304973
1739209864.405472;-38.13080360867914
1739209864.405511;-45.120503652039325
1739209864.4055498;-38.13080360867914
1739209864.4055889;-38.13080360867914
1739209864.4056277;-45.120503652039325
1739209864.4056668;-45.120503652039325
1739209864.4057057;-38.13080360867914
1739209864.4057446;-45.120503652039325
1739209864.4057837;-33.981070128970906
1739209864.4058225;-33.981070128970906
1739209864.4058616;-33.981070128970906
1739209864.4059005;-38.13080360867914
1739209864.4059393;-33.981070128970906
1739209864.4059784;-32.816014438256545
1739209864.4060173;-45.120503652039325
1739209864.4060564;-45.120503652039325
1739209864.4060953;-38.13080360867914
1739209864.4061341;-45.120503652039325
1739209864.4061732;-38.13080360867914
1739209864.406212;-35.57807855764607
1739209864.4062512;-45.120503652039325
1739209864.40629;-38.13080360867914
1739209864.406329;-45.120503652039325
1739209864.406368;-38.13080360867914
1739209864.4064069;-38.13080360867914
1739209864.406446;-38.13080360867914
1739209864.4064848;-45.120503652039325
1739209864.4065237;-45.120503652039325
1739209864.4065628;-45.120503652039325
1739209864.4066017;-45.120503652039325
1739209864.4066405;-35.57807855764607
1739209864.4066796;-38.13080360867914
1739209864.4067185;-45.120503652039325
1739209864.4067576;-45.120503652039325
1739209864.4067965;-45.120503652039325
1739209864.4068353;-45.120503652039325
1739209864.4068744;-38.13080360867914
1739209864.4069133;-38.13080360867914
1739209864.4069524;-38.13080360867914
1739209864.4069912;-35.57807855764607
1739209864.3663461;-32.816014438256545
1739209864.3663507;-45.120503652039325
1739209864.3663552;-45.120503652039325
1739209864.3663595;-38.13080360867914
1739209864.366364;-35.57807855764607
1739209864.3663683;-38.13080360867914
1739209864.3663728;-45.120503652039325
1739209864.3663774;-45.120503652039325
1739209864.3663816;-45.120503652039325
1739209864.3663862;-45.120503652039325
1739209864.3663907;-38.13080360867914
1739209864.366395;-45.120503652039325
1739209864.3663995;-33.981070128970956
1739209864.3664038;-38.13080360867914
1739209864.3664083;-45.120503652039325
1739209864.3664129;-45.120503652039325
1739209864.3664172;-38.13080360867914
1739209864.3664217;-38.13080360867914
1739209864.366426;-45.120503652039325
1739209864.3664305;-32.816014438256545
1739209864.366435;-29.438486411369333
1739209864.3664393;-45.120503652039325
1739209864.3664439;-45.120503652039325
1739209864.3664482;-38.13080360867914
1739209864.3664527;-38.13080360867914
1739209864.3664572;-45.120503652039325
1739209864.3664615;-45.120503652039325
1739209864.366466;-45.120503652039325
1739209864.3664703;-45.120503652039325
1739209864.3664749;-38.13080360867914
1739209864.3664794;-38.13080360867914
1739209864.3664837;-45.120503652039325
1739209864.3664882;-45.120503652039325
1739209864.3664927;-38.13080360867914
1739209864.366497;-38.13080360867914
1739209864.3665016;-45.120503652039325
1739209864.3665059;-45.120503652039325
1739209864.3665104;-38.13080360867914
1739209864.366515;-35.57807855764607
1739209864.3665192;-38.13080360867914
1739209864.3665237;-45.120503652039325
1739209864.366528;-38.13080360867914
1739209864.3665326;-45.120503652039325
1739209864.366537;-35.57807855764607
1739209864.3665414;-29.438486411369333
1739209864.366546;-45.120503652039325
1739209864.3665502;-45.120503652039325
1739209864.3665547;-38.13080360867914
1739209864.3665593;-32.816014438256545
1739209864.3665636;-38.13080360867914
1739209864.366568;-45.120503652039325
1739209864.3665724;-45.120503652039325
1739209864.366577;-33.981070128970956
1739209864.3665814;-45.120503652039325
1739209864.3665857;-33.981070128970906
1739209864.3665903;-38.13080360867914
1739209864.3665948;-45.120503652039325
1739209864.366599;-35.57807855764607
1739209864.3666036;-35.57807855764607
1739209864.366608;-45.120503652039325
1739209864.3666124;-28.58837851428586
1739209864.366617;-38.13080360867914
1739209864.3666213;-45.120503652039325
1739209864.3666258;-38.13080360867914
1739209864.36663;-30.49652367304973
1739209864.3666346;-38.13080360867914
1739209864.3666391;-45.120503652039325
1739209864.3666434;-38.13080360867914
1739209864.366648;-45.120503652039325
1739209864.3666523;-45.120503652039325
1739209864.3666568;-45.120503652039325
1739209864.3666613;-38.13080360867914
1739209864.3666656;-38.13080360867914
1739209864.3666701;-33.981070128970906
1739209864.3666744;-45.120503652039325
1739209864.366679;-45.120503652039325
1739209864.3666835;-30.49652367304973
1739209864.3666878;-38.13080360867914
1739209864.3666923;-45.120503652039325
1739209864.3666968;-45.120503652039325
1739209864.3667011;-45.120503652039325
1739209864.3667057;-38.13080360867914
1739209864.36671;-38.13080360867914
1739209864.3667145;-38.13080360867914
1739209864.366719;-45.120503652039325
1739209864.3667233;-38.13080360867914
1739209864.3667278;-45.120503652039325
1739209864.3667321;-38.13080360867914
1739209864.3667367;-33.981070128970906
1739209864.3667412;-38.13080360867914
1739209864.3667455;-45.120503652039325
1739209864.36675;-38.13080360867914
1739209864.3667543;-45.120503652039325
1739209864.3667588;-45.120503652039325
1739209864.3667634;-45.120503652039325
1739209864.3667676;-38.13080360867914
1739209864.3667722;-45.120503652039325
1739209864.3667767;-45.120503652039325
1739209864.366781;-38.13080360867914
1739209864.3667855;-45.120503652039325
1739209864.3667898;-38.13080360867914
1739209864.3667943;-38.13080360867914
1739209864.3667989;-38.13080360867914
1739209864.3668032;-35.57807855764607
1739209864.3668077;-33.981070128970906
1739209864.366812;-35.57807855764607
1739209864.3668165;-45.120503652039325
1739209864.366821;-38.13080360867914
1739209864.3668253;-38.13080360867914
1739209864.3668299;-45.120503652039325
1739209864.3668342;-33.981070128970906
1739209864.3668387;-38.13080360867914
1739209864.3668432;-45.120503652039325
1739209864.3668475;-38.13080360867914
1739209864.366852;-35.57807855764607
1739209864.3668563;-45.120503652039325
1739209864.3668609;-38.13080360867914
1739209864.3668654;-38.13080360867914
1739209864.3668697;-38.13080360867914
1739209864.3668742;-45.120503652039325
1739209864.3668787;-38.13080360867914
1739209864.366883;-35.57807855764607
1739209864.3668876;-45.120503652039325
1739209864.3668919;-38.13080360867914
1739209864.3668964;-38.13080360867914
1739209864.366901;-45.120503652039325
1739209864.3669052;-45.120503652039325
1739209864.3669097;-38.13080360867914
1739209864.366914;-45.120503652039325
1739209864.3669186;-45.120503652039325
1739209864.366923;-33.981070128970906
1739209864.3669274;-38.13080360867914
1739209864.366932;-45.120503652039325
1739209864.3669362;-38.13080360867914
1739209864.3669407;-38.13080360867914
1739209864.3669453;-38.13080360867914
1739209864.3669496;-45.120503652039325
1739209864.366954;-38.13080360867914
1739209864.3669586;-45.120503652039325
1739209864.366963;-45.120503652039325
1739209864.3669674;-45.120503652039325
1739209864.3669717;-38.13080360867914
1739209864.3669763;-45.120503652039325
1739209864.3669808;-45.120503652039325
1739209864.366985;-32.816014438256545
1739209864.3669896;-38.13080360867914
1739209864.366994;-38.13080360867914
1739209864.3669984;-45.120503652039325
1739209864.367003;-45.120503652039325
1739209864.3670073;-45.120503652039325
1739209864.3670118;-38.13080360867914
1739209864.367016;-38.13080360867914
1739209864.3670206;-45.120503652039325
1739209864.3670251;-38.13080360867914
1739209864.3670294;-45.120503652039325
1739209864.367034;-45.120503652039325
1739209864.3670382;-45.120503652039325
1739209864.3670428;-30.49652367304973
1739209864.3670473;-32.816014438256545
1739209864.3670516;-45.120503652039325
1739209864.3670561;-45.120503652039325
1739209864.3670607;-32.816014438256545
1739209864.367065;-38.13080360867914
1739209864.3670695;-45.120503652039325
1739209864.3670738;-38.13080360867914
1739209864.3670783;-38.13080360867914
1739209864.3670828;-38.13080360867914
1739209864.3670871;-38.13080360867914
1739209864.3670917;-38.13080360867914
1739209864.367096;-38.13080360867914
1739209864.3671005;-45.120503652039325
1739209864.4070144;-38.13080360867914
1739209864.4070373;-32.816014438256545
1739209864.4070604;-38.13080360867914
1739209864.4070833;-45.120503652039325
1739209864.4071064;-45.120503652039325
1739209864.4071293;-38.13080360867914
1739209864.4071524;-32.816014438256545
1739209864.4071755;-38.13080360867914
1739209864.4071984;-45.120503652039325
1739209864.4072216;-45.120503652039325
1739209864.4072444;-38.13080360867914
1739209864.4072676;-38.13080360867914
1739209864.4072905;-38.13080360867914
1739209864.4073136;-45.120503652039325
1739209864.4073367;-33.981070128970906
1739209864.4073596;-35.57807855764607
1739209864.4073827;-38.13080360867914
1739209864.4074056;-45.120503652039325
1739209864.4074287;-45.120503652039325
1739209864.4074516;-45.120503652039325
1739209864.4074748;-38.13080360867914
1739209864.407498;-33.981070128970906
1739209864.4075208;-38.13080360867914
1739209864.407544;-38.13080360867914
1739209864.4075668;-45.120503652039325
1739209864.40759;-38.13080360867914
1739209864.407613;-38.13080360867914
1739209864.407636;-38.13080360867914
1739209864.407659;-45.120503652039325
1739209864.407682;-33.981070128970906
1739209864.407705;-31.141103565318915
1739209864.407728;-45.120503652039325
1739209864.407751;-38.13080360867914
1739209864.4077742;-45.120503652039325
1739209864.407797;-38.13080360867914
1739209864.4078202;-45.120503652039325
1739209864.407843;-45.120503652039325
1739209864.4078662;-38.13080360867914
1739209864.4078891;-28.992665084841942
1739209864.4079123;-45.120503652039325
1739209864.4079354;-35.57807855764607
1739209864.4079583;-38.13080360867914
1739209864.4079814;-38.13080360867914
1739209864.4080043;-45.120503652039325
1739209864.4080274;-45.120503652039325
1739209864.4080503;-33.981070128970906
1739209864.4080734;-38.13080360867914
1739209864.4080966;-38.13080360867914
1739209864.4081194;-38.13080360867914
1739209864.4081426;-45.120503652039325
1739209864.4081655;-38.13080360867914
1739209864.4081886;-38.13080360867914
1739209864.4082115;-38.13080360867914
1739209864.4082346;-38.13080360867914
1739209864.4082577;-45.120503652039325
1739209864.4082806;-45.120503652039325
1739209864.4083037;-45.120503652039325
1739209864.4083266;-38.13080360867914
1739209864.4083498;-38.13080360867914
1739209864.4083726;-45.120503652039325
1739209864.4083958;-45.120503652039325
1739209864.408419;-45.120503652039325
1739209864.4084418;-28.992665084841942
1739209864.408465;-38.13080360867914
1739209864.4084878;-38.13080360867914
1739209864.408511;-45.120503652039325
1739209864.4085338;-33.981070128970906
1739209864.408557;-45.120503652039325
1739209864.40858;-38.13080360867914
1739209864.408603;-45.120503652039325
1739209864.408626;-35.57807855764607
1739209864.408649;-38.13080360867914
1739209864.408672;-45.120503652039325
1739209864.408695;-45.120503652039325
1739209864.408718;-38.13080360867914
1739209864.4087412;-45.120503652039325
1739209864.4087641;-38.13080360867914
1739209864.4087873;-45.120503652039325
1739209864.4088101;-38.13080360867914
1739209864.4088333;-38.13080360867914
1739209864.4088564;-45.120503652039325
1739209864.4088793;-45.120503652039325
1739209864.4089024;-45.120503652039325
1739209864.4089253;-38.13080360867914
1739209864.4089484;-38.13080360867914
1739209864.4089713;-45.120503652039325
1739209864.4089944;-45.120503652039325
1739209864.4090176;-45.120503652039325
1739209864.4090405;-45.120503652039325
1739209864.4090636;-45.120503652039325
1739209864.4090865;-38.13080360867914
1739209864.4091096;-38.13080360867914
1739209864.4091325;-45.120503652039325
1739209864.4091556;-38.13080360867914
1739209864.4091787;-38.13080360867914
1739209864.4092016;-45.120503652039325
1739209864.4092247;-45.120503652039325
1739209864.4092476;-45.120503652039325
1739209864.4092708;-45.120503652039325
1739209864.4092937;-45.120503652039325
1739209864.4093168;-45.120503652039325
1739209864.40934;-45.120503652039325
1739209864.4093628;-33.981070128970906
1739209864.409386;-38.13080360867914
1739209864.4094088;-45.120503652039325
1739209864.409432;-45.120503652039325
1739209864.4094548;-33.981070128970906
1739209864.409478;-45.120503652039325
1739209864.409501;-45.120503652039325
1739209864.409524;-38.13080360867914
1739209864.409547;-45.120503652039325
1739209864.40957;-45.120503652039325
1739209864.409593;-38.13080360867914
1739209864.409616;-45.120503652039325
1739209864.4096391;-45.120503652039325
1739209864.4096622;-32.816014438256545
1739209864.4096851;-38.13080360867914
1739209864.4097083;-45.120503652039325
1739209864.4097311;-31.141103565318915
1739209864.4097543;-33.981070128970906
1739209864.4097772;-45.120503652039325
1739209864.4098003;-45.120503652039325
1739209864.4098234;-38.13080360867914
1739209864.4098463;-38.13080360867914
1739209864.4098694;-45.120503652039325
1739209864.4098923;-45.120503652039325
1739209864.4099154;-45.120503652039325
1739209864.4099383;-45.120503652039325
1739209864.4099615;-38.13080360867914
1739209864.4099846;-38.13080360867914
1739209864.4100075;-45.120503652039325
1739209864.4100306;-35.57807855764607
1739209864.4100535;-38.13080360867914
1739209864.4100766;-45.120503652039325
1739209864.4100997;-38.13080360867914
1739209864.4101226;-33.981070128970906
1739209864.4101458;-33.981070128970906
1739209864.4101686;-38.13080360867914
1739209864.4101918;-45.120503652039325
1739209864.4102147;-38.13080360867914
1739209864.4102378;-35.57807855764607
1739209864.410261;-45.120503652039325
1739209864.4102838;-35.57807855764607
1739209864.410307;-38.13080360867914
1739209864.4103298;-45.120503652039325
1739209864.410353;-45.120503652039325
1739209864.4103758;-38.13080360867914
1739209864.410399;-35.57807855764607
1739209864.410422;-45.120503652039325
1739209864.410445;-45.120503652039325
1739209864.410468;-45.120503652039325
1739209864.410491;-35.57807855764607
1739209864.410514;-45.120503652039325
1739209864.410537;-45.120503652039325
1739209864.4105601;-45.120503652039325
1739209864.4105833;-38.13080360867914
1739209864.4106061;-45.120503652039325
1739209864.4106293;-45.120503652039325
1739209864.4106522;-38.13080360867914
1739209864.4106753;-45.120503652039325
1739209864.4106982;-38.13080360867914
1739209864.4107213;-45.120503652039325
1739209864.4107444;-45.120503652039325
1739209864.4107673;-45.120503652039325
1739209864.4107904;-45.120503652039325
1739209864.4108133;-45.120503652039325
1739209864.4108365;-45.120503652039325
1739209864.4108593;-45.120503652039325
1739209864.4108825;-38.13080360867914
1739209864.4109056;-38.13080360867914
1739209864.4109285;-38.13080360867914
1739209864.4109516;-45.120503652039325
1739209864.4109745;-45.120503652039325
1739209864.4109976;-33.981070128970906
1739209864.4110205;-45.120503652039325
1739209864.4110436;-38.13080360867914
1739209864.4110668;-33.981070128970906
1739209864.4110897;-45.120503652039325
1739209864.4111128;-38.13080360867914
1739209864.4111357;-45.120503652039325
1739209864.4111588;-45.120503652039325
1739209864.411182;-45.120503652039325
1739209864.4112048;-38.13080360867914
1739209864.411228;-38.13080360867914
1739209864.4112508;-45.120503652039325
1739209864.411274;-45.120503652039325
1739209864.4112968;-38.13080360867914
1739209864.41132;-35.57807855764607
1739209864.411343;-45.120503652039325
1739209864.411366;-38.13080360867914
1739209864.411389;-38.13080360867914
1739209864.411412;-33.981070128970906
1739209864.4114351;-28.992665084841942
1739209864.411458;-45.120503652039325
1739209864.4114811;-38.13080360867914
1739209864.4115043;-45.120503652039325
1739209864.4115272;-38.13080360867914
1739209864.4115503;-45.120503652039325
1739209864.4115732;-38.13080360867914
1739209864.4115963;-33.981070128970906
1739209864.4116192;-38.13080360867914
1739209864.4116423;-45.120503652039325
1739209864.4116654;-38.13080360867914
1739209864.4116883;-35.57807855764607
1739209864.4117115;-45.120503652039325
1739209864.4117343;-38.13080360867914
1739209864.4117575;-33.981070128970906
1739209864.4117804;-33.981070128970906
1739209864.4118035;-31.141103565318915
1739209864.4118266;-45.120503652039325
1739209864.4118495;-45.120503652039325
1739209864.4118726;-45.120503652039325
1739209864.4118955;-38.13080360867914
1739209864.4119186;-38.13080360867914
1739209864.4119415;-45.120503652039325
1739209864.4119647;-38.13080360867914
1739209864.4119878;-38.13080360867914
1739209864.4120107;-45.120503652039325
1739209864.4120338;-45.120503652039325
1739209864.4120567;-45.120503652039325
1739209864.4120798;-45.120503652039325
1739209864.4121027;-45.120503652039325
1739209864.4121258;-38.13080360867914
1739209864.412149;-32.816014438256545
1739209864.4121718;-38.13080360867914
1739209864.412195;-45.120503652039325
1739209864.4122179;-38.13080360867914
1739209864.412241;-35.57807855764607
1739209864.4122639;-38.13080360867914
1739209864.412287;-45.120503652039325
1739209864.4123101;-38.13080360867914
1739209864.412333;-35.57807855764607
1739209864.4123561;-32.816014438256545
1739209864.412379;-38.13080360867914
1739209864.4124022;-38.13080360867914
1739209864.4124253;-45.120503652039325
1739209864.4124482;-38.13080360867914
1739209864.4124713;-35.57807855764607
1739209864.4124942;-38.13080360867914
1739209864.4125173;-45.120503652039325
1739209864.4125402;-27.267205301931607
1739209864.4125633;-38.13080360867914
1739209864.4125865;-38.13080360867914
1739209864.4126093;-35.57807855764607
1739209864.4126325;-38.13080360867914
1739209864.4126554;-45.120503652039325
1739209864.4126785;-33.981070128970906
1739209864.4127014;-35.57807855764607
1739209864.4127245;-31.14110356531892
1739209864.4127476;-38.13080360867914
1739209864.4127705;-38.13080360867914
1739209864.4127936;-45.120503652039325
1739209864.4128165;-38.13080360867914
1739209864.4128397;-35.57807855764607
1739209864.4128625;-45.120503652039325
1739209864.4128857;-38.13080360867914
1739209864.4129088;-27.267205301931607
1739209864.4129317;-38.13080360867914
1739209864.4129548;-33.981070128970906
1739209864.4129777;-38.13080360867914
1739209864.4130008;-33.981070128970906
1739209864.4130237;-45.120503652039325
1739209864.4130468;-45.120503652039325
1739209864.41307;-35.57807855764607
1739209864.4130929;-30.49652367304976
1739209864.413116;-45.120503652039325
1739209864.4131389;-38.13080360867914
1739209864.413162;-45.120503652039325
1739209864.413185;-33.981070128970906
1739209864.413208;-45.120503652039325
1739209864.4132311;-45.120503652039325
1739209864.413254;-45.120503652039325
1739209864.4132771;-31.141103565318915
1739209864.4133;-38.13080360867914
1739209864.4133232;-45.120503652039325
1739209864.413346;-45.120503652039325
1739209864.4133692;-45.120503652039325
1739209864.4133923;-45.120503652039325
1739209864.4134152;-38.13080360867914
1739209864.4134383;-45.120503652039325
1739209864.4134612;-45.120503652039325
1739209864.4134843;-45.120503652039325
1739209864.4135075;-38.13080360867914
1739209864.4135303;-38.13080360867914
1739209864.4135535;-45.120503652039325
1739209864.4135764;-45.120503652039325
1739209864.4135995;-45.120503652039325
1739209864.4136224;-45.120503652039325
1739209864.4136455;-45.120503652039325
1739209864.4136686;-38.13080360867914
1739209864.4136915;-38.13080360867914
1739209864.4137146;-45.120503652039325
1739209864.4137375;-38.13080360867914
1739209864.4137607;-33.981070128970906
1739209864.4137836;-45.120503652039325
1739209864.4138067;-45.120503652039325
1739209864.4138298;-32.816014438256545
1739209864.4138527;-32.816014438256545
1739209864.4138758;-45.120503652039325
1739209864.4138987;-38.13080360867914
1739209864.4139218;-35.57807855764607
1739209864.4139447;-45.120503652039325
1739209864.4139678;-45.120503652039325
1739209864.413991;-35.57807855764607
1739209864.4140139;-38.13080360867914
1739209864.414037;-38.13080360867914
1739209864.4140599;-38.13080360867914
1739209864.414083;-45.120503652039325
1739209864.414106;-33.981070128970906
1739209864.414129;-32.816014438256545
1739209864.4141521;-45.120503652039325
1739209864.414175;-45.120503652039325
1739209864.4141982;-45.120503652039325
1739209864.414221;-38.13080360867914
1739209864.4142442;-45.120503652039325
1739209864.414267;-45.120503652039325
1739209864.4142902;-45.120503652039325
1739209864.4143133;-45.120503652039325
1739209864.4143362;-33.981070128970906
1739209864.4143593;-35.57807855764607
1739209864.4143822;-33.981070128970906
1739209864.4144053;-45.120503652039325
1739209864.4144282;-45.120503652039325
1739209864.4144514;-38.13080360867914
1739209864.4144745;-35.57807855764607
1739209864.4144974;-45.120503652039325
1739209864.4145205;-38.13080360867914
1739209864.4145434;-38.13080360867914
1739209864.4145665;-38.13080360867914
1739209864.4145894;-29.438486411369333
1739209864.4146125;-35.57807855764607
1739209864.4146357;-38.13080360867914
1739209864.4146585;-45.120503652039325
1739209864.4146817;-45.120503652039325
1739209864.4147046;-45.120503652039325
1739209864.4147277;-45.120503652039325
1739209864.4147508;-38.13080360867914
1739209864.4147737;-38.13080360867914
1739209864.4147968;-45.120503652039325
1739209864.4148197;-45.120503652039325
1739209864.4148428;-38.13080360867914
1739209864.4148657;-45.120503652039325
1739209864.4148889;-45.120503652039325
1739209864.414912;-38.13080360867914
1739209864.4149349;-45.120503652039325
1739209864.414958;-33.981070128970906
1739209864.414981;-38.13080360867914
1739209864.415004;-45.120503652039325
1739209864.415027;-35.57807855764607
1739209864.41505;-33.981070128970906
1739209864.4150732;-35.57807855764607
1739209864.415096;-45.120503652039325
1739209864.4151192;-45.120503652039325
1739209864.415142;-38.13080360867914
1739209864.4151652;-35.57807855764607
1739209864.415188;-38.13080360867914
1739209864.4152112;-35.57807855764607
1739209864.4152343;-45.120503652039325
1739209864.4152572;-38.13080360867914
1739209864.4152803;-38.13080360867914
1739209864.4153032;-38.13080360867914
1739209864.4153264;-38.13080360867914
1739209864.4153492;-45.120503652039325
1739209864.4153724;-38.13080360867914
1739209864.4153955;-45.120503652039325
1739209864.4154184;-35.57807855764607
1739209864.4154415;-45.120503652039325
1739209864.4154644;-45.120503652039325
1739209864.4154875;-38.13080360867914
1739209864.4155104;-28.992665084841942
1739209864.4155335;-30.49652367304973
1739209864.4155567;-38.13080360867914
1739209864.4155796;-38.13080360867914
1739209864.4156027;-38.13080360867914
1739209864.4156256;-33.981070128970906
1739209864.4156487;-38.13080360867914
1739209864.4156716;-38.13080360867914
1739209864.4156947;-33.981070128970956
1739209864.4157178;-32.816014438256545
1739209864.4157407;-38.13080360867914
1739209864.4157639;-45.120503652039325
1739209864.4157867;-38.13080360867914
1739209864.4158099;-38.13080360867914
1739209864.415833;-45.120503652039325
1739209864.415856;-45.120503652039325
1739209864.415879;-33.981070128970906
1739209864.415902;-38.13080360867914
1739209864.415925;-45.120503652039325
1739209864.415948;-38.13080360867914
1739209864.415971;-38.13080360867914
1739209864.4159942;-38.13080360867914
1739209864.416017;-45.120503652039325
1739209864.4160402;-38.13080360867914
1739209864.416063;-35.57807855764607
1739209864.4160862;-38.13080360867914
1739209864.416109;-38.13080360867914
1739209864.4161322;-38.13080360867914
1739209864.4161553;-45.120503652039325
1739209864.4161782;-38.13080360867914
1739209864.4162014;-35.57807855764607
1739209864.4162242;-38.13080360867914
1739209864.4162474;-45.120503652039325
1739209864.4162703;-33.981070128970906
1739209864.4162934;-38.13080360867914
1739209864.4163165;-38.13080360867914
1739209864.4163394;-38.13080360867914
1739209864.4163625;-38.13080360867914
1739209864.4163854;-38.13080360867914
1739209864.4164085;-38.13080360867914
1739209864.4164314;-33.981070128970906
1739209864.4164546;-31.141103565318915
1739209864.4164777;-45.120503652039325
1739209864.4165006;-38.13080360867914
1739209864.4165237;-33.981070128970906
1739209864.4165466;-33.981070128970906
1739209864.4165697;-38.13080360867914
1739209864.4165926;-45.120503652039325
1739209864.4166157;-38.13080360867914
1739209864.4166389;-30.49652367304973
1739209864.4166617;-35.57807855764607
1739209864.4166849;-38.13080360867914
1739209864.4167078;-45.120503652039325
1739209864.4167309;-45.120503652039325
1739209864.4167538;-45.120503652039325
1739209864.416777;-33.981070128970906
1739209864.4168;-38.13080360867914
1739209864.416823;-33.981070128970906
1739209864.416846;-45.120503652039325
1739209864.416869;-38.13080360867914
1739209864.416892;-38.13080360867914
1739209864.416915;-38.13080360867914
1739209864.416938;-45.120503652039325
1739209864.4169612;-45.120503652039325
1739209864.416984;-38.13080360867914
1739209864.4170072;-38.13080360867914
1739209864.41703;-35.57807855764607
1739209864.4170532;-38.13080360867914
1739209864.4170763;-45.120503652039325
1739209864.4170992;-45.120503652039325
1739209864.4171224;-45.120503652039325
1739209864.4171453;-38.13080360867914
1739209864.4171684;-38.13080360867914
1739209864.4171913;-38.13080360867914
1739209864.4172144;-38.13080360867914
1739209864.4172375;-45.120503652039325
1739209864.4172604;-45.120503652039325
1739209864.4172835;-38.13080360867914
1739209864.4173064;-45.120503652039325
1739209864.4173295;-45.120503652039325
1739209864.4173524;-38.13080360867914
1739209864.4173756;-38.13080360867914
1739209864.4173987;-45.120503652039325
1739209864.4174216;-45.120503652039325
1739209864.4174447;-45.120503652039325
1739209864.4174676;-45.120503652039325
1739209864.4174907;-35.57807855764607
1739209864.4175136;-45.120503652039325
1739209864.4175367;-45.120503652039325
1739209864.4175599;-33.981070128970906
1739209864.4175828;-38.13080360867914
1739209864.4176059;-45.120503652039325
1739209864.4176288;-45.120503652039325
1739209864.417652;-33.981070128970906
1739209864.4176748;-45.120503652039325
1739209864.417698;-45.120503652039325
1739209864.417721;-45.120503652039325
1739209864.417744;-38.13080360867914
1739209864.417767;-35.57807855764607
1739209864.41779;-33.981070128970906
1739209864.417813;-45.120503652039325
1739209864.417836;-35.57807855764607
1739209864.417859;-32.816014438256545
1739209864.4178822;-45.120503652039325
1739209864.417905;-38.13080360867914
1739209864.4179282;-38.13080360867914
1739209864.417951;-45.120503652039325
1739209864.4179742;-38.13080360867914
1739209864.4179971;-38.13080360867914
1739209864.4180202;-38.13080360867914
1739209864.4180434;-38.13080360867914
1739209864.4180663;-45.120503652039325
1739209864.4180894;-45.120503652039325
1739209864.4181123;-38.13080360867914
1739209864.4181354;-35.57807855764607
1739209864.4181583;-38.13080360867914
1739209864.4181814;-45.120503652039325
1739209864.4182045;-38.13080360867914
1739209864.4182274;-45.120503652039325
1739209864.4182506;-45.120503652039325
1739209864.4182734;-38.13080360867914
1739209864.4182966;-38.13080360867914
1739209864.4183197;-35.57807855764607
1739209864.4183426;-38.13080360867914
1739209864.4183657;-45.120503652039325
1739209864.4183886;-45.120503652039325
1739209864.4184117;-38.13080360867914
1739209864.4184346;-38.13080360867914
1739209864.4184577;-38.13080360867914
1739209864.4184809;-33.981070128970906
1739209864.4185038;-45.120503652039325
1739209864.418527;-38.13080360867914
1739209864.4185498;-45.120503652039325
1739209864.418573;-38.13080360867914
1739209864.4185958;-38.13080360867914
1739209864.418619;-45.120503652039325
1739209864.418642;-38.13080360867914
1739209864.418665;-45.120503652039325
1739209864.418688;-38.13080360867914
1739209864.418711;-38.13080360867914
1739209864.418734;-35.57807855764607
1739209864.418757;-45.120503652039325
1739209864.41878;-38.13080360867914
1739209864.4188032;-38.13080360867914
1739209864.418826;-45.120503652039325
1739209864.4188492;-38.13080360867914
1739209864.418872;-45.120503652039325
1739209864.4188952;-38.13080360867914
1739209864.4189181;-45.120503652039325
1739209864.4189413;-33.981070128970906
1739209864.4189644;-45.120503652039325
1739209864.4189873;-45.120503652039325
1739209864.4190104;-38.13080360867914
1739209864.4190333;-45.120503652039325
1739209864.4190564;-32.816014438256545
1739209864.4190793;-38.13080360867914
1739209864.4191024;-45.120503652039325
1739209864.4191256;-45.120503652039325
1739209864.4191484;-38.13080360867914
1739209864.4191716;-35.57807855764607
1739209864.4191945;-38.13080360867914
1739209864.4192176;-45.120503652039325
1739209864.4192405;-45.120503652039325
1739209864.4192636;-45.120503652039325
1739209864.4192867;-38.13080360867914
1739209864.4193096;-35.57807855764607
1739209864.4193327;-38.13080360867914
1739209864.4193556;-45.120503652039325
1739209864.4193788;-45.120503652039325
1739209864.419402;-35.57807855764607
1739209864.4194248;-35.57807855764607
1739209864.419448;-45.120503652039325
1739209864.4194708;-45.120503652039325
1739209864.419494;-38.13080360867914
1739209864.4195168;-35.57807855764607
1739209864.41954;-38.13080360867914
1739209864.419563;-38.13080360867914
1739209864.419586;-38.13080360867914
1739209864.419609;-31.141103565318915
1739209864.419632;-31.141103565318915
1739209864.419655;-45.120503652039325
1739209864.419678;-45.120503652039325
1739209864.419701;-35.57807855764607
1739209864.4197242;-45.120503652039325
1739209864.419747;-45.120503652039325
1739209864.4197702;-38.13080360867914
1739209864.4197931;-38.13080360867914
1739209864.4198163;-38.13080360867914
1739209864.4198391;-38.13080360867914
1739209864.4198623;-45.120503652039325
1739209864.4198854;-45.120503652039325
1739209864.4199083;-45.120503652039325
