CAN Message; 0x39:06e1c3ed0ce95bd4
1739209606.351907;-38.13080360867914
1739209606.35191;-45.120503652039325
1739209606.3519132;-45.120503652039325
1739209606.3519166;-38.13080360867914
1739209606.3519197;-38.13080360867914
1739209606.3519228;-45.120503652039325
1739209606.351926;-45.120503652039325
1739209606.3519292;-38.13080360867914
1739209606.3519325;-45.120503652039325
1739209606.3519356;-45.120503652039325
1739209606.3519387;-45.120503652039325
1739209606.351942;-38.13080360867914
1739209606.3519452;-38.13080360867914
1739209606.3519483;-45.120503652039325
1739209606.3519516;-38.13080360867914
1739209606.3519547;-31.141103565318915
1739209606.3519578;-45.120503652039325
1739209606.3519611;-45.120503652039325
1739209606.3519642;-45.120503652039325
1739209606.3519676;-33.981070128970906
1739209606.3519707;-33.981070128970906
1739209606.3519738;-45.120503652039325
1739209606.351977;-45.120503652039325
1739209606.3519802;-32.81601443825658
1739209606.3519833;-35.57807855764607
1739209606.3519866;-45.120503652039325
1739209606.3519897;-45.120503652039325
1739209606.351993;-38.13080360867914
1739209606.3519962;-45.120503652039325
1739209606.3519993;-45.120503652039325
1739209606.3520026;-45.120503652039325
1739209606.3520057;-25.826314394896357
1739209606.3520088;-35.57807855764607
1739209606.3520122;-45.120503652039325
1739209606.3520153;-45.120503652039325
1739209606.3520184;-31.141103565318915
1739209606.3520217;-38.13080360867914
1739209606.3520248;-38.13080360867914
1739209606.3520281;-45.120503652039325
1739209606.3520312;-38.13080360867914
1739209606.3520343;-45.120503652039325
1739209606.3520377;-45.120503652039325
1739209606.3520408;-45.120503652039325
1739209606.3520439;-35.57807855764607
1739209606.3520472;-35.57807855764607
1739209606.3520503;-45.120503652039325
1739209606.3520534;-45.120503652039325
1739209606.3520567;-30.49652367304973
1739209606.3520598;-35.57807855764607
1739209606.3520632;-38.13080360867914
1739209606.3520663;-38.13080360867914
1739209606.3520694;-45.120503652039325
1739209606.3520727;-45.120503652039325
1739209606.3520758;-45.120503652039325
1739209606.352079;-45.120503652039325
1739209606.3520823;-45.120503652039325
1739209606.3520854;-38.13080360867914
1739209606.3520885;-38.13080360867914
1739209606.3520918;-45.120503652039325
1739209606.352095;-30.49652367304973
1739209606.3520982;-35.57807855764607
1739209606.3521013;-45.120503652039325
1739209606.3521044;-38.13080360867914
1739209606.3521078;-38.13080360867914
1739209606.3521109;-38.13080360867914
1739209606.352114;-45.120503652039325
1739209606.3521173;-45.120503652039325
1739209606.3521204;-45.120503652039325
1739209606.3521237;-45.120503652039325
1739209606.3521268;-38.13080360867914
1739209606.35213;-45.120503652039325
1739209606.3521333;-35.57807855764607
1739209606.3521364;-38.13080360867914
1739209606.3521395;-45.120503652039325
1739209606.3521428;-45.120503652039325
1739209606.352146;-35.57807855764607
1739209606.352149;-38.13080360867914
1739209606.3521523;-45.120503652039325
1739209606.3521554;-45.120503652039325
1739209606.3521588;-45.120503652039325
1739209606.352162;-33.981070128970906
1739209606.352165;-38.13080360867914
1739209606.3521683;-45.120503652039325
1739209606.3521714;-45.120503652039325
1739209606.3521745;-33.981070128970906
1739209606.3521779;-45.120503652039325
1739209606.352181;-45.120503652039325
1739209606.352184;-35.57807855764607
1739209606.3521874;-33.981070128970906
1739209606.3521905;-45.120503652039325
1739209606.3521938;-38.13080360867914
1739209606.352197;-38.13080360867914
1739209606.3522;-45.120503652039325
1739209606.3522034;-45.120503652039325
1739209606.3522065;-45.120503652039325
1739209606.3522096;-45.120503652039325
1739209606.352213;-38.13080360867914
1739209606.352216;-38.13080360867914
1739209606.3522193;-38.13080360867914
1739209606.3522224;-38.13080360867914
1739209606.3522255;-33.981070128970906
1739209606.3522289;-38.13080360867914
1739209606.352232;-38.13080360867914
1739209606.352235;-38.13080360867914
1739209606.3522384;-38.13080360867914
1739209606.3522415;-38.13080360867914
1739209606.3522446;-45.120503652039325
1739209606.352248;-45.120503652039325
1739209606.352251;-45.120503652039325
1739209606.3522544;-38.13080360867914
1739209606.3522575;-45.120503652039325
1739209606.3522606;-38.13080360867914
1739209606.352264;-38.13080360867914
1739209606.352267;-45.120503652039325
1739209606.3522694;-45.120503652039325
1739209606.3522718;-35.57807855764607
1739209606.352274;-38.13080360867914
1739209606.3522763;-45.120503652039325
1739209606.3522787;-38.13080360867914
1739209606.352281;-45.120503652039325
1739209606.3522835;-38.13080360867914
1739209606.3522859;-35.57807855764607
1739209606.352288;-38.13080360867914
1739209606.3522904;-45.120503652039325
1739209606.3522928;-38.13080360867914
1739209606.3522952;-38.13080360867914
1739209606.3522975;-45.120503652039325
1739209606.3523;-38.13080360867914
1739209606.352302;-45.120503652039325
1739209606.3523045;-38.13080360867914
1739209606.3523068;-35.57807855764607
1739209606.3523092;-45.120503652039325
1739209606.3523116;-45.120503652039325
1739209606.352314;-45.120503652039325
1739209606.3523161;-38.13080360867914
1739209606.3523185;-38.13080360867914
1739209606.352321;-45.120503652039325
1739209606.3523233;-33.981070128970906
1739209606.3523257;-45.120503652039325
1739209606.352328;-45.120503652039325
1739209606.3523302;-45.120503652039325
1739209606.3523326;-38.13080360867914
1739209606.352335;-38.13080360867914
1739209606.3523374;-45.120503652039325
1739209606.3523397;-38.13080360867914
1739209606.3523421;-38.13080360867914
1739209606.3523443;-35.57807855764607
1739209606.3523467;-45.120503652039325
1739209606.352349;-45.120503652039325
1739209606.3523514;-35.57807855764607
1739209606.3523538;-35.57807855764607
1739209606.3523562;-35.57807855764607
1739209606.3523583;-32.816014438256545
1739209606.3523607;-31.141103565318915
1739209606.352363;-38.13080360867914
1739209606.3523655;-45.120503652039325
1739209606.3523679;-38.13080360867914
1739209606.3523703;-38.13080360867914
1739209606.3523724;-45.120503652039325
1739209606.3523748;-45.120503652039325
1739209606.3523772;-33.981070128970906
1739209606.3523796;-31.141103565318915
1739209606.352382;-38.13080360867914
1739209606.3523843;-38.13080360867914
1739209606.3523865;-35.57807855764607
1739209606.3523889;-38.13080360867914
1739209606.3523912;-38.13080360867914
1739209606.3523936;-38.13080360867914
1739209606.352396;-45.120503652039325
1739209606.3523984;-38.13080360867914
1739209606.3524005;-35.57807855764607
1739209606.352403;-45.120503652039325
1739209606.3524053;-45.120503652039325
1739209606.3524077;-35.57807855764607
1739209606.35241;-38.13080360867914
1739209606.3524125;-38.13080360867914
1739209606.3524146;-38.13080360867914
1739209606.352417;-33.981070128970906
1739209606.3524194;-38.13080360867914
1739209606.3524218;-38.13080360867914
1739209606.3524241;-38.13080360867914
1739209606.3524265;-38.13080360867914
1739209606.3524287;-38.13080360867914
1739209606.352431;-45.120503652039325
1739209606.3524334;-33.981070128970906
1739209606.3524358;-30.49652367304973
1739209606.3524382;-38.13080360867914
1739209606.3524404;-35.57807855764607
1739209606.3524427;-38.13080360867914
1739209606.3524451;-38.13080360867914
1739209606.3524475;-38.13080360867914
1739209606.35245;-45.120503652039325
1739209606.3524523;-38.13080360867914
1739209606.3524544;-33.981070128970906
1739209606.3524568;-38.13080360867914
1739209606.3524592;-38.13080360867914
1739209606.3524616;-38.13080360867914
1739209606.352464;-45.120503652039325
1739209606.3524663;-38.13080360867914
1739209606.3524685;-45.120503652039325
1739209606.3524709;-45.120503652039325
1739209606.3524733;-38.13080360867914
1739209606.3524756;-38.13080360867914
1739209606.352478;-45.120503652039325
1739209606.3524804;-45.120503652039325
1739209606.3524826;-38.13080360867914
1739209606.352485;-45.120503652039325
1739209606.3524873;-45.120503652039325
1739209606.3524897;-45.120503652039325
1739209606.352492;-38.13080360867914
1739209606.3524945;-38.13080360867914
1739209606.3524966;-45.120503652039325
1739209606.352499;-45.120503652039325
1739209606.3525014;-35.57807855764607
1739209606.3525038;-38.13080360867914
1739209606.3525062;-38.13080360867914
1739209606.3525085;-45.120503652039325
1739209606.3525107;-33.981070128970906
1739209606.352513;-45.120503652039325
1739209606.3525155;-45.120503652039325
1739209606.3525178;-45.120503652039325
1739209606.3525202;-45.120503652039325
1739209606.3525226;-38.13080360867914
1739209606.3525248;-35.57807855764607
1739209606.3525271;-45.120503652039325
1739209606.3525295;-38.13080360867914
1739209606.352532;-38.13080360867914
1739209606.3525343;-45.120503652039325
1739209606.3525367;-45.120503652039325
1739209606.3525388;-38.13080360867914
1739209606.3525412;-38.13080360867914
1739209606.3525436;-38.13080360867914
1739209606.352546;-45.120503652039325
1739209606.3525484;-45.120503652039325
1739209606.3525507;-38.13080360867914
1739209606.352553;-38.13080360867914
1739209606.3525553;-38.13080360867914
1739209606.3525577;-38.13080360867914
1739209606.35256;-38.13080360867914
1739209606.3525624;-45.120503652039325
1739209606.3525648;-45.120503652039325
1739209606.352567;-45.120503652039325
1739209606.3525693;-45.120503652039325
1739209606.3525717;-38.13080360867914
1739209606.352574;-45.120503652039325
1739209606.3525765;-45.120503652039325
1739209606.3525789;-38.13080360867914
1739209606.352581;-38.13080360867914
1739209606.3525834;-45.120503652039325
1739209606.3525858;-38.13080360867914
1739209606.3525882;-38.13080360867914
1739209606.3525906;-45.120503652039325
1739209606.352593;-38.13080360867914
1739209606.352595;-35.57807855764607
1739209606.3525975;-38.13080360867914
1739209606.3525999;-45.120503652039325
1739209606.3526022;-45.120503652039325
1739209606.3526046;-35.57807855764607
1739209606.352607;-35.57807855764607
1739209606.3526092;-45.120503652039325
1739209606.3526115;-33.981070128970906
1739209606.352614;-38.13080360867914
1739209606.3526163;-45.120503652039325
1739209606.3526187;-38.13080360867914
1739209606.3526208;-38.13080360867914
1739209606.3526232;-38.13080360867914
1739209606.3526256;-45.120503652039325
1739209606.352628;-38.13080360867914
1739209606.3526304;-38.13080360867914
1739209606.3526328;-45.120503652039325
1739209606.352635;-45.120503652039325
1739209606.3526373;-33.981070128970906
1739209606.3526397;-38.13080360867914
1739209606.352642;-32.816014438256545
1739209606.3526444;-29.438486411369333
1739209606.3526468;-38.13080360867914
1739209606.352649;-35.57807855764607
1739209606.3526514;-38.13080360867914
1739209606.3526537;-35.57807855764607
1739209606.3526561;-45.120503652039325
1739209606.3526585;-38.13080360867914
1739209606.352661;-45.120503652039325
1739209606.352663;-33.981070128970956
1739209606.3526654;-38.13080360867914
1739209606.3526678;-38.13080360867914
1739209606.3526702;-38.13080360867914
1739209606.3526726;-45.120503652039325
1739209606.352675;-38.13080360867914
1739209606.352677;-45.120503652039325
1739209606.3526795;-45.120503652039325
1739209606.3526819;-38.13080360867914
1739209606.3526843;-45.120503652039325
1739209606.3526866;-45.120503652039325
1739209606.352689;-45.120503652039325
1739209606.3526912;-45.120503652039325
1739209606.3526936;-38.13080360867914
1739209606.352696;-38.13080360867914
1739209606.3526983;-38.13080360867914
1739209606.3527007;-28.58837851428586
1739209606.352703;-35.57807855764607
1739209606.3527052;-38.13080360867914
1739209606.3527076;-45.120503652039325
1739209606.35271;-32.816014438256545
1739209606.3527124;-45.120503652039325
1739209606.3527148;-45.120503652039325
1739209606.3527172;-38.13080360867914
1739209606.3527193;-33.981070128970956
1739209606.3527217;-45.120503652039325
1739209606.352724;-45.120503652039325
1739209606.3527265;-45.120503652039325
1739209606.3527288;-45.120503652039325
1739209606.3527312;-38.13080360867914
1739209606.3527334;-45.120503652039325
1739209606.3527358;-35.57807855764607
1739209606.3527381;-28.58837851428586
1739209606.3527405;-38.13080360867914
1739209606.352743;-45.120503652039325
1739209606.3527453;-45.120503652039325
1739209606.3527474;-38.13080360867914
1739209606.3527498;-38.13080360867914
1739209606.3527522;-45.120503652039325
1739209606.3527546;-38.13080360867914
1739209606.352757;-38.13080360867914
1739209606.3527594;-45.120503652039325
1739209606.3527615;-45.120503652039325
1739209606.352764;-38.13080360867914
1739209606.3527663;-38.13080360867914
1739209606.3527687;-35.57807855764607
1739209606.352771;-38.13080360867914
1739209606.3527734;-38.13080360867914
1739209606.3527756;-31.141103565318915
1739209606.352778;-38.13080360867914
1739209606.3527803;-38.13080360867914
1739209606.3527827;-38.13080360867914
1739209606.352785;-45.120503652039325
1739209606.3527873;-38.13080360867914
1739209606.3527896;-32.816014438256545
1739209606.352792;-33.981070128970906
1739209606.3527944;-33.981070128970906
1739209606.3527968;-38.13080360867914
1739209606.3527992;-45.120503652039325
1739209606.3528013;-38.13080360867914
1739209606.3528037;-33.981070128970906
1739209606.352806;-45.120503652039325
1739209606.3528085;-45.120503652039325
1739209606.3528109;-38.13080360867914
1739209606.3528132;-38.13080360867914
1739209606.3528154;-45.120503652039325
1739209606.3528178;-45.120503652039325
1739209606.3528202;-32.816014438256545
1739209606.3528225;-38.13080360867914
1739209606.352825;-38.13080360867914
1739209606.3528273;-38.13080360867914
1739209606.3528295;-38.13080360867914
1739209606.3528318;-31.141103565318915
1739209606.3528342;-35.57807855764607
1739209606.3528366;-38.13080360867914
1739209606.352839;-38.13080360867914
1739209606.3528414;-32.816014438256545
1739209606.3528435;-38.13080360867914
1739209606.352846;-45.120503652039325
1739209606.3528483;-32.816014438256545
1739209606.3528507;-33.981070128970906
1739209606.352853;-45.120503652039325
1739209606.3528554;-45.120503652039325
1739209606.3528576;-45.120503652039325
1739209606.35286;-33.981070128970906
1739209606.3528624;-38.13080360867914
1739209606.3528647;-45.120503652039325
1739209606.3528671;-33.981070128970906
1739209606.3528695;-35.57807855764607
1739209606.3528717;-38.13080360867914
1739209606.352874;-45.120503652039325
1739209606.3528764;-38.13080360867914
1739209606.3528788;-35.57807855764607
1739209606.3528812;-45.120503652039325
1739209606.3528836;-45.120503652039325
1739209606.3528857;-38.13080360867914
1739209606.352888;-35.57807855764607
1739209606.3528905;-38.13080360867914
1739209606.3528929;-38.13080360867914
1739209606.3528953;-38.13080360867914
1739209606.3528976;-38.13080360867914
1739209606.3528998;-35.57807855764607
1739209606.3529022;-45.120503652039325
1739209606.3529046;-45.120503652039325
1739209606.352907;-35.57807855764607
1739209606.3529093;-38.13080360867914
1739209606.3529117;-45.120503652039325
1739209606.3529139;-38.13080360867914
1739209606.3529162;-35.57807855764607
1739209606.3529186;-45.120503652039325
1739209606.352921;-45.120503652039325
1739209606.3529234;-38.13080360867914
1739209606.3529258;-35.57807855764607
1739209606.352928;-32.816014438256545
1739209606.3529303;-38.13080360867914
1739209606.3529327;-38.13080360867914
1739209606.352935;-38.13080360867914
1739209606.3529375;-35.57807855764607
1739209606.3529398;-38.13080360867914
1739209606.352942;-33.981070128970906
1739209606.3529444;-35.57807855764607
1739209606.3529468;-45.120503652039325
1739209606.3529491;-45.120503652039325
1739209606.3529515;-38.13080360867914
1739209606.3529537;-38.13080360867914
1739209606.352956;-45.120503652039325
1739209606.3529584;-45.120503652039325
1739209606.3529608;-38.13080360867914
1739209606.3529632;-38.13080360867914
1739209606.3529656;-45.120503652039325
1739209606.3529677;-45.120503652039325
1739209606.3529701;-38.13080360867914
1739209606.3529725;-38.13080360867914
1739209606.352975;-38.13080360867914
1739209606.3529773;-38.13080360867914
1739209606.3529797;-38.13080360867914
1739209606.3529818;-45.120503652039325
1739209606.3529842;-30.49652367304973
1739209606.3529866;-32.816014438256545
1739209606.352989;-45.120503652039325
1739209606.3529913;-38.13080360867914
1739209606.3529937;-45.120503652039325
1739209606.3529959;-45.120503652039325
1739209606.3529983;-38.13080360867914
1739209606.3530006;-38.13080360867914
1739209606.353003;-33.981070128970956
1739209606.3530054;-45.120503652039325
1739209606.3530078;-32.816014438256545
1739209606.35301;-38.13080360867914
1739209606.3530123;-45.120503652039325
1739209606.3530147;-45.120503652039325
1739209606.353017;-33.981070128970906
1739209606.3530195;-35.57807855764607
1739209606.3530219;-32.816014438256545
1739209606.353024;-35.57807855764607
1739209606.3530264;-38.13080360867914
1739209606.3530288;-32.816014438256545
1739209606.3530312;-38.13080360867914
1739209606.3530335;-45.120503652039325
1739209606.353036;-33.981070128970906
1739209606.353038;-32.816014438256545
1739209606.3530405;-38.13080360867914
1739209606.3530428;-45.120503652039325
1739209606.3530452;-38.13080360867914
1739209606.3530476;-35.57807855764607
1739209606.35305;-45.120503652039325
1739209606.3530521;-45.120503652039325
1739209606.3530545;-38.13080360867914
1739209606.353057;-35.57807855764607
1739209606.3530593;-45.120503652039325
1739209606.3530617;-45.120503652039325
1739209606.353064;-45.120503652039325
1739209606.3530662;-38.13080360867914
1739209606.3530686;-45.120503652039325
1739209606.353071;-45.120503652039325
1739209606.3530734;-32.816014438256545
1739209606.3530757;-38.13080360867914
1739209606.3530781;-32.816014438256545
1739209606.3530803;-29.438486411369333
1739209606.3530827;-38.13080360867914
1739209606.353085;-38.13080360867914
1739209606.3530874;-45.120503652039325
1739209606.3530898;-45.120503652039325
1739209606.3530922;-38.13080360867914
1739209606.3530943;-29.438486411369333
1739209606.3530967;-45.120503652039325
1739209606.353099;-38.13080360867914
1739209606.3531015;-33.981070128970906
1739209606.3531039;-38.13080360867914
1739209606.3531063;-45.120503652039325
1739209606.3531084;-45.120503652039325
1739209606.3531108;-35.57807855764607
1739209606.3531132;-38.13080360867914
1739209606.3531156;-33.981070128970906
1739209606.353118;-26.487275050834715
1739209606.3531203;-38.13080360867914
1739209606.3531225;-45.120503652039325
1739209606.3531249;-45.120503652039325
1739209606.3531272;-38.13080360867914
1739209606.3531296;-45.120503652039325
1739209606.353132;-45.120503652039325
1739209606.3531342;-45.120503652039325
1739209606.3531365;-33.981070128970956
1739209606.353139;-38.13080360867914
1739209606.3531413;-38.13080360867914
1739209606.3531437;-45.120503652039325
1739209606.353146;-38.13080360867914
1739209606.3531482;-35.57807855764607
1739209606.3531506;-38.13080360867914
1739209606.353153;-38.13080360867914
1739209606.3531554;-33.981070128970906
1739209606.3531578;-38.13080360867914
1739209606.3531601;-38.13080360867914
1739209606.3531623;-35.57807855764607
1739209606.3531647;-38.13080360867914
1739209606.353167;-45.120503652039325
1739209606.3531694;-45.120503652039325
1739209606.3531718;-45.120503652039325
1739209606.3531742;-45.120503652039325
1739209606.3531764;-45.120503652039325
1739209606.3531787;-45.120503652039325
1739209606.3531811;-45.120503652039325
1739209606.3531835;-33.981070128970906
1739209606.353186;-38.13080360867914
1739209606.3531883;-45.120503652039325
1739209606.3531904;-45.120503652039325
1739209606.3531928;-45.120503652039325
1739209606.3531952;-38.13080360867914
1739209606.3531976;-35.57807855764607
1739209606.3532;-45.120503652039325
1739209606.3532023;-45.120503652039325
1739209606.3532045;-38.13080360867914
1739209606.3532069;-32.816014438256545
1739209606.3532093;-45.120503652039325
1739209606.3532116;-38.13080360867914
1739209606.353214;-35.57807855764607
1739209606.3532164;-38.13080360867914
1739209606.3532186;-38.13080360867914
1739209606.353221;-32.816014438256545
1739209606.3532233;-33.981070128970906
1739209606.3532257;-45.120503652039325
1739209606.353228;-45.120503652039325
1739209606.3532305;-45.120503652039325
1739209606.3532326;-45.120503652039325
1739209606.353235;-38.13080360867914
1739209606.3532374;-38.13080360867914
1739209606.3532398;-45.120503652039325
1739209606.3532422;-38.13080360867914
1739209606.3532445;-38.13080360867914
1739209606.3532467;-45.120503652039325
1739209606.353249;-38.13080360867914
1739209606.3532515;-45.120503652039325
1739209606.3532538;-45.120503652039325
1739209606.3532562;-45.120503652039325
1739209606.3532586;-38.13080360867914
1739209606.3532608;-33.981070128970906
1739209606.3532631;-38.13080360867914
1739209606.3532655;-45.120503652039325
1739209606.353268;-45.120503652039325
1739209606.3532703;-38.13080360867914
1739209606.3532727;-33.981070128970906
1739209606.3532748;-45.120503652039325
1739209606.3532772;-45.120503652039325
1739209606.3532796;-45.120503652039325
1739209606.353282;-38.13080360867914
1739209606.3532844;-45.120503652039325
1739209606.3532867;-38.13080360867914
1739209606.353289;-38.13080360867914
1739209606.3532913;-45.120503652039325
1739209606.3532937;-45.120503652039325
1739209606.353296;-45.120503652039325
1739209606.3532984;-45.120503652039325
1739209606.3533006;-38.13080360867914
1739209606.353303;-38.13080360867914
1739209606.3533053;-38.13080360867914
1739209606.3533077;-32.816014438256545
1739209606.35331;-38.13080360867914
1739209606.3533125;-38.13080360867914
1739209606.3533146;-38.13080360867914
1739209606.353317;-35.57807855764607
1739209606.3533194;-38.13080360867914
1739209606.3533218;-38.13080360867914
1739209606.3533242;-45.120503652039325
1739209606.3533266;-45.120503652039325
1739209606.3533287;-33.981070128970906
1739209606.353331;-38.13080360867914
1739209606.3533335;-45.120503652039325
1739209606.3533359;-45.120503652039325
1739209606.3533382;-45.120503652039325
1739209606.3533406;-38.13080360867914
1739209606.3533428;-45.120503652039325
1739209606.3533452;-38.13080360867914
1739209606.3533475;-45.120503652039325
1739209606.35335;-35.57807855764607
1739209606.3533523;-35.57807855764607
1739209606.3533547;-33.981070128970906
1739209606.3533568;-38.13080360867914
1739209606.3533592;-35.57807855764607
1739209606.3533616;-38.13080360867914
1739209606.353364;-38.13080360867914
1739209606.3533664;-45.120503652039325
1739209606.3533688;-45.120503652039325
1739209606.353371;-38.13080360867914
1739209606.3533733;-38.13080360867914
1739209606.3533757;-45.120503652039325
1739209606.353378;-38.13080360867914
1739209606.3533804;-45.120503652039325
1739209606.3533828;-33.981070128970956
1739209606.353385;-45.120503652039325
1739209606.3533874;-38.13080360867914
1739209606.3533897;-45.120503652039325
1739209606.3533921;-45.120503652039325
1739209606.3533945;-38.13080360867914
1739209606.353397;-45.120503652039325
1739209606.353399;-45.120503652039325
1739209606.3534014;-26.991370085610722
1739209606.3534038;-32.816014438256545
1739209606.3534062;-45.120503652039325
1739209606.3534086;-38.13080360867914
1739209606.353411;-38.13080360867914
1739209606.353413;-45.120503652039325
1739209606.3534155;-45.120503652039325
1739209606.3534179;-38.13080360867914
1739209606.3534203;-38.13080360867914
1739209606.3534226;-45.120503652039325
1739209606.353425;-38.13080360867914
1739209606.3534272;-33.981070128970906
1739209606.3534296;-45.120503652039325
1739209606.353432;-45.120503652039325
1739209606.3534343;-38.13080360867914
1739209606.3534367;-35.57807855764607
1739209606.353439;-45.120503652039325
1739209606.3534412;-45.120503652039325
1739209606.3534436;-45.120503652039325
1739209606.353446;-45.120503652039325
1739209606.3534484;-38.13080360867914
1739209606.3534508;-45.120503652039325
1739209606.3534532;-35.57807855764607
1739209606.3534553;-38.13080360867914
1739209606.3534577;-32.816014438256545
1739209606.35346;-32.816014438256545
1739209606.3534625;-45.120503652039325
1739209606.3534648;-45.120503652039325
1739209606.353467;-38.13080360867914
1739209606.3534694;-38.13080360867914
1739209606.3534718;-45.120503652039325
1739209606.3534741;-35.57807855764607
1739209606.3534765;-38.13080360867914
1739209606.353479;-45.120503652039325
1739209606.353481;-35.57807855764607
1739209606.3534834;-45.120503652039325
1739209606.3534858;-45.120503652039325
1739209606.3534882;-45.120503652039325
1739209606.3534906;-45.120503652039325
1739209606.353493;-45.120503652039325
1739209606.3534951;-27.8777449560314
1739209606.3534975;-29.438486411369333
1739209606.3535;-45.120503652039325
1739209606.3535023;-45.120503652039325
1739209606.3535047;-35.57807855764607
1739209606.353507;-38.13080360867914
1739209606.3535092;-45.120503652039325
1739209606.3535116;-45.120503652039325
1739209606.353514;-45.120503652039325
1739209606.3535163;-45.120503652039325
1739209606.3535187;-33.981070128970906
1739209606.353521;-38.13080360867914
1739209606.3535233;-38.13080360867914
1739209606.3535256;-35.57807855764607
1739209606.353528;-38.13080360867914
1739209606.3535304;-38.13080360867914
1739209606.3535328;-38.13080360867914
1739209606.3535352;-45.120503652039325
1739209606.3535373;-38.13080360867914
1739209606.3535397;-38.13080360867914
1739209606.353542;-45.120503652039325
1739209606.3535445;-45.120503652039325
1739209606.3535469;-38.13080360867914
1739209606.3535492;-45.120503652039325
1739209606.3535514;-38.13080360867914
1739209606.3535538;-35.57807855764607
1739209606.3535562;-32.816014438256545
1739209606.3535585;-31.141103565318893
1739209606.353561;-38.13080360867914
1739209606.3535633;-33.981070128970906
1739209606.3535655;-45.120503652039325
1739209606.3535678;-38.13080360867914
1739209606.3535702;-45.120503652039325
1739209606.3535726;-45.120503652039325
1739209606.353575;-45.120503652039325
1739209606.3535774;-45.120503652039325
1739209606.3535795;-33.981070128970906
1739209606.353582;-38.13080360867914
1739209606.3535843;-35.57807855764607
1739209606.3535867;-38.13080360867914
1739209606.353589;-45.120503652039325
1739209606.3535914;-38.13080360867914
1739209606.3535936;-38.13080360867914
1739209606.353596;-38.13080360867914
1739209606.3535984;-38.13080360867914
1739209606.3536007;-38.13080360867914
1739209606.3536031;-45.120503652039325
1739209606.3536055;-45.120503652039325
1739209606.3536077;-45.120503652039325
1739209606.35361;-38.13080360867914
1739209606.3536124;-38.13080360867914
1739209606.3536148;-45.120503652039325
1739209606.3536172;-45.120503652039325
1739209606.3536196;-38.13080360867914
1739209606.3536217;-38.13080360867914
1739209606.353624;-45.120503652039325
1739209606.3536265;-38.13080360867914
1739209606.3536289;-38.13080360867914
1739209606.3536313;-35.57807855764607
1739209606.3536336;-35.57807855764607
1739209606.3536358;-38.13080360867914
1739209606.3536382;-45.120503652039325
1739209606.3536406;-45.120503652039325
1739209606.353643;-45.120503652039325
1739209606.3536453;-38.13080360867914
1739209606.3536475;-35.57807855764607
1739209606.3536499;-38.13080360867914
1739209606.3536522;-38.13080360867914
1739209606.3536546;-35.57807855764607
1739209606.353657;-35.57807855764607
1739209606.3536594;-45.120503652039325
1739209606.3536615;-45.120503652039325
1739209606.353664;-38.13080360867914
1739209606.3536663;-38.13080360867914
1739209606.3536687;-33.981070128970906
1739209606.353671;-38.13080360867914
1739209606.3536735;-45.120503652039325
1739209606.3536756;-38.13080360867914
1739209606.353678;-38.13080360867914
1739209606.3536804;-45.120503652039325
1739209606.3536828;-38.13080360867914
1739209606.3536851;-35.57807855764607
1739209606.3536875;-38.13080360867914
1739209606.3536897;-45.120503652039325
1739209606.353692;-45.120503652039325
1739209606.3536944;-38.13080360867914
1739209606.3536968;-45.120503652039325
1739209606.3536992;-45.120503652039325
1739209606.3537016;-45.120503652039325
1739209606.3537037;-38.13080360867914
1739209606.3537061;-38.13080360867914
1739209606.3537085;-45.120503652039325
1739209606.353711;-38.13080360867914
1739209606.3537133;-33.981070128970906
1739209606.3537157;-38.13080360867914
1739209606.3537178;-45.120503652039325
1739209606.3537202;-38.13080360867914
1739209606.3537226;-38.13080360867914
1739209606.353725;-33.981070128970906
1739209606.3537273;-45.120503652039325
1739209606.3537297;-38.13080360867914
1739209606.3537319;-35.57807855764607
1739209606.3537343;-45.120503652039325
1739209606.3537366;-45.120503652039325
1739209606.353739;-45.120503652039325
1739209606.3537414;-35.57807855764607
1739209606.3537438;-33.981070128970906
1739209606.353746;-45.120503652039325
1739209606.3537483;-45.120503652039325
1739209606.3537507;-38.13080360867914
1739209606.353753;-45.120503652039325
1739209606.3537555;-45.120503652039325
1739209606.3537579;-38.13080360867914
1739209606.35376;-38.13080360867914
1739209606.3537624;-31.14110356531892
1739209606.3537648;-45.120503652039325
1739209606.3537672;-45.120503652039325
1739209606.3537695;-38.13080360867914
1739209606.353772;-38.13080360867914
1739209606.353774;-45.120503652039325
1739209606.3537765;-35.57807855764607
1739209606.3537788;-35.57807855764607
1739209606.3537812;-31.141103565318915
1739209606.3537836;-45.120503652039325
1739209606.353786;-45.120503652039325
1739209606.3537881;-45.120503652039325
1739209606.3537905;-38.13080360867914
1739209606.353793;-45.120503652039325
1739209606.3537953;-32.816014438256545
1739209606.3537977;-33.981070128970906
1739209606.3538;-38.13080360867914
1739209606.3538022;-38.13080360867914
1739209606.3538046;-45.120503652039325
1739209606.353807;-45.120503652039325
1739209606.3538094;-45.120503652039325
1739209606.3538117;-45.120503652039325
1739209606.353814;-45.120503652039325
1739209606.3538163;-38.13080360867914
1739209606.3538187;-38.13080360867914
1739209606.353821;-45.120503652039325
1739209606.3538234;-38.13080360867914
1739209606.3538258;-35.57807855764607
1739209606.353828;-45.120503652039325
1739209606.3538303;-38.13080360867914
1739209606.3538327;-38.13080360867914
1739209606.353835;-45.120503652039325
1739209606.3538375;-31.141103565318915
1739209606.3538399;-38.13080360867914
1739209606.353842;-45.120503652039325
