CAN Message; 0x150:0600b76e333be2b5
1739209915.7476692;-45.120503652039325
1739209915.74767;-38.13080360867914
1739209915.7476707;-28.992665084841942
1739209915.7476714;-45.120503652039325
1739209915.747672;-45.120503652039325
1739209915.7476726;-45.120503652039325
1739209915.7476733;-38.13080360867914
1739209915.747674;-45.120503652039325
1739209915.7476747;-38.13080360867914
1739209915.7476754;-45.120503652039325
1739209915.7476761;-35.57807855764607
1739209915.7476768;-45.120503652039325
1739209915.7476773;-45.120503652039325
1739209915.747678;-45.120503652039325
1739209915.7476788;-35.57807855764607
1739209915.7476795;-38.13080360867914
1739209915.7476802;-45.120503652039325
1739209915.747681;-45.120503652039325
1739209915.7476816;-31.141103565318915
1739209915.747682;-35.57807855764607
1739209915.7476828;-38.13080360867914
1739209915.7476835;-35.57807855764607
1739209915.7476842;-45.120503652039325
1739209915.747685;-38.13080360867914
1739209915.7476857;-38.13080360867914
1739209915.7476864;-45.120503652039325
1739209915.7476869;-28.992665084841942
1739209915.7476876;-35.57807855764607
1739209915.7476883;-38.13080360867914
1739209915.747689;-38.13080360867914
1739209915.7476897;-38.13080360867914
1739209915.7476904;-45.120503652039325
1739209915.7476912;-38.13080360867914
1739209915.7476916;-45.120503652039325
1739209915.7476923;-38.13080360867914
1739209915.747693;-38.13080360867914
1739209915.7476938;-38.13080360867914
1739209915.7476945;-45.120503652039325
1739209915.7476952;-45.120503652039325
1739209915.747696;-32.816014438256545
1739209915.7476964;-38.13080360867914
1739209915.747697;-45.120503652039325
1739209915.7476978;-28.992665084841942
1739209915.7476985;-31.141103565318893
1739209915.7476993;-45.120503652039325
1739209915.7477;-45.120503652039325
1739209915.7477005;-45.120503652039325
1739209915.7477012;-45.120503652039325
1739209915.747702;-45.120503652039325
1739209915.7477026;-45.120503652039325
1739209915.7477033;-32.816014438256545
1739209915.747704;-35.57807855764607
1739209915.7477047;-38.13080360867914
1739209915.7477052;-33.981070128970906
1739209915.747706;-38.13080360867914
1739209915.7477067;-45.120503652039325
1739209915.7477074;-33.981070128970906
1739209915.747708;-45.120503652039325
1739209915.7477088;-45.120503652039325
1739209915.7477095;-38.13080360867914
1739209915.74771;-45.120503652039325
1739209915.7477107;-45.120503652039325
1739209915.7477114;-38.13080360867914
1739209915.7477121;-35.57807855764607
1739209915.7477129;-45.120503652039325
1739209915.7477136;-45.120503652039325
1739209915.7477143;-33.981070128970906
1739209915.7477148;-33.981070128970906
1739209915.7477155;-45.120503652039325
1739209915.7477162;-38.13080360867914
1739209915.747717;-38.13080360867914
1739209915.7477176;-45.120503652039325
1739209915.7477183;-45.120503652039325
1739209915.747719;-45.120503652039325
1739209915.7477195;-45.120503652039325
1739209915.7477202;-38.13080360867914
1739209915.747721;-38.13080360867914
1739209915.7477217;-33.981070128970906
1739209915.7477224;-38.13080360867914
1739209915.747723;-38.13080360867914
1739209915.7477238;-35.57807855764607
1739209915.7477243;-45.120503652039325
1739209915.747725;-45.120503652039325
1739209915.7477257;-45.120503652039325
1739209915.7477264;-45.120503652039325
1739209915.7477272;-45.120503652039325
1739209915.7477279;-45.120503652039325
1739209915.7477283;-45.120503652039325
1739209915.747729;-45.120503652039325
1739209915.7477298;-45.120503652039325
1739209915.7477305;-38.13080360867914
1739209915.7477312;-38.13080360867914
1739209915.747732;-45.120503652039325
1739209915.7477326;-38.13080360867914
1739209915.747733;-38.13080360867914
1739209915.7477338;-45.120503652039325
1739209915.7477345;-35.57807855764607
1739209915.7477353;-35.57807855764607
1739209915.747736;-38.13080360867914
1739209915.7477367;-31.141103565318915
1739209915.7477374;-38.13080360867914
1739209915.747738;-45.120503652039325
1739209915.7477386;-45.120503652039325
1739209915.7477393;-38.13080360867914
1739209915.74774;-38.13080360867914
1739209915.7477407;-45.120503652039325
1739209915.7477415;-38.13080360867914
1739209915.7477422;-38.13080360867914
1739209915.7477427;-45.120503652039325
1739209915.7477434;-38.13080360867914
1739209915.747744;-45.120503652039325
1739209915.7477448;-38.13080360867914
1739209915.7477455;-45.120503652039325
1739209915.7477462;-45.120503652039325
1739209915.747747;-45.120503652039325
1739209915.7477474;-38.13080360867914
1739209915.7477481;-35.57807855764607
1739209915.7477489;-45.120503652039325
1739209915.7477496;-45.120503652039325
1739209915.7477503;-30.49652367304973
1739209915.747751;-38.13080360867914
1739209915.7477517;-45.120503652039325
1739209915.7477522;-35.57807855764607
1739209915.747753;-35.57807855764607
1739209915.7477536;-38.13080360867914
1739209915.7477543;-45.120503652039325
1739209915.747755;-33.981070128970906
1739209915.7477558;-45.120503652039325
1739209915.7477562;-45.120503652039325
1739209915.747757;-45.120503652039325
1739209915.7477577;-45.120503652039325
1739209915.7477584;-45.120503652039325
1739209915.747759;-45.120503652039325
1739209915.7477598;-38.13080360867914
1739209915.7477605;-38.13080360867914
1739209915.747761;-29.438486411369333
1739209915.7477617;-45.120503652039325
1739209915.7477624;-45.120503652039325
1739209915.7477632;-45.120503652039325
1739209915.7477639;-28.992665084841942
1739209915.7477646;-33.981070128970906
1739209915.7477653;-45.120503652039325
1739209915.7477658;-38.13080360867914
1739209915.7477665;-32.816014438256545
1739209915.7477672;-38.13080360867914
1739209915.747768;-45.120503652039325
1739209915.7477686;-35.57807855764607
1739209915.7477694;-32.816014438256545
1739209915.74777;-45.120503652039325
1739209915.7477705;-35.57807855764607
1739209915.7477713;-33.981070128970906
1739209915.747772;-45.120503652039325
1739209915.7477727;-45.120503652039325
1739209915.7477734;-45.120503652039325
1739209915.7477741;-33.981070128970906
1739209915.7477748;-31.141103565318915
1739209915.7477753;-33.981070128970906
1739209915.747776;-38.13080360867914
1739209915.7477767;-45.120503652039325
1739209915.7477775;-38.13080360867914
1739209915.7477782;-38.13080360867914
1739209915.747779;-45.120503652039325
1739209915.7477794;-38.13080360867914
1739209915.74778;-32.816014438256545
1739209915.7477808;-38.13080360867914
1739209915.7477815;-45.120503652039325
1739209915.7477822;-38.13080360867914
1739209915.747783;-38.13080360867914
1739209915.7477837;-38.13080360867914
1739209915.7477841;-45.120503652039325
1739209915.7477849;-38.13080360867914
1739209915.7477856;-33.981070128970906
1739209915.7477863;-33.981070128970906
1739209915.747787;-45.120503652039325
1739209915.7477877;-38.13080360867914
1739209915.7477884;-38.13080360867914
1739209915.747789;-45.120503652039325
1739209915.7477896;-45.120503652039325
1739209915.7477903;-33.981070128970906
1739209915.747791;-31.141103565318915
1739209915.7477918;-30.49652367304973
1739209915.7477925;-45.120503652039325
1739209915.7477932;-38.13080360867914
1739209915.7477937;-33.981070128970906
1739209915.7477944;-33.981070128970906
1739209915.747795;-38.13080360867914
1739209915.7477958;-45.120503652039325
1739209915.7477965;-35.57807855764607
1739209915.7477973;-33.981070128970906
1739209915.747798;-45.120503652039325
1739209915.7477984;-38.13080360867914
1739209915.7477992;-38.13080360867914
1739209915.7477999;-45.120503652039325
1739209915.7478006;-45.120503652039325
1739209915.7478013;-38.13080360867914
1739209915.747802;-38.13080360867914
1739209915.7478027;-45.120503652039325
1739209915.7478032;-45.120503652039325
1739209915.747804;-38.13080360867914
1739209915.7478046;-35.57807855764607
1739209915.7478054;-45.120503652039325
1739209915.747806;-45.120503652039325
1739209915.7478068;-38.13080360867914
1739209915.7478073;-35.57807855764607
1739209915.747808;-45.120503652039325
1739209915.7478087;-38.13080360867914
1739209915.7478094;-38.13080360867914
1739209915.7478101;-45.120503652039325
1739209915.7478108;-33.981070128970906
1739209915.7478116;-38.13080360867914
1739209915.747812;-45.120503652039325
1739209915.7478127;-38.13080360867914
1739209915.7478135;-38.13080360867914
1739209915.7478142;-45.120503652039325
1739209915.747815;-35.57807855764607
1739209915.7478156;-38.13080360867914
1739209915.7478163;-45.120503652039325
1739209915.7478168;-45.120503652039325
1739209915.7478175;-35.57807855764607
1739209915.7478182;-38.13080360867914
1739209915.747819;-45.120503652039325
1739209915.7478228;-45.120503652039325
1739209915.7478268;-33.981070128970906
1739209915.7478306;-38.13080360867914
1739209915.7478344;-35.57807855764607
1739209915.7478385;-38.13080360867914
1739209915.7478423;-38.13080360867914
1739209915.7478464;-35.57807855764607
1739209915.7478502;-33.981070128970906
1739209915.747854;-38.13080360867914
1739209915.747858;-45.120503652039325
1739209915.7478619;-35.57807855764607
1739209915.7478657;-38.13080360867914
1739209915.7478697;-38.13080360867914
1739209915.7478735;-45.120503652039325
1739209915.7478774;-38.13080360867914
1739209915.7478814;-45.120503652039325
1739209915.7478852;-45.120503652039325
1739209915.747889;-33.981070128970906
1739209915.747893;-32.816014438256545
1739209915.747897;-35.57807855764607
1739209915.747901;-45.120503652039325
1739209915.7479048;-33.981070128970906
1739209915.7479086;-32.816014438256545
1739209915.7479126;-33.981070128970906
1739209915.7479165;-33.981070128970906
1739209915.7479203;-45.120503652039325
1739209915.7479243;-38.13080360867914
1739209915.7479281;-38.13080360867914
1739209915.747932;-45.120503652039325
1739209915.747936;-45.120503652039325
1739209915.7479398;-38.13080360867914
1739209915.7479436;-38.13080360867914
1739209915.7479477;-45.120503652039325
1739209915.7479515;-38.13080360867914
1739209915.7479556;-35.57807855764607
1739209915.7479594;-45.120503652039325
1739209915.7479632;-45.120503652039325
1739209915.7479672;-33.981070128970906
1739209915.747971;-38.13080360867914
1739209915.7479749;-45.120503652039325
1739209915.747979;-45.120503652039325
1739209915.7479827;-38.13080360867914
1739209915.7479866;-33.981070128970906
1739209915.7479906;-38.13080360867914
1739209915.7479944;-38.13080360867914
1739209915.7479982;-38.13080360867914
1739209915.7480023;-45.120503652039325
1739209915.748006;-35.57807855764607
1739209915.7480102;-29.438486411369333
1739209915.748014;-38.13080360867914
1739209915.7480178;-38.13080360867914
1739209915.7480218;-33.981070128970906
1739209915.7480257;-45.120503652039325
1739209915.7480295;-45.120503652039325
1739209915.7480335;-35.57807855764607
1739209915.7480373;-45.120503652039325
1739209915.7480412;-33.981070128970956
1739209915.7480452;-45.120503652039325
1739209915.748049;-38.13080360867914
1739209915.7480528;-45.120503652039325
1739209915.748057;-45.120503652039325
1739209915.7480607;-35.57807855764607
1739209915.7480648;-45.120503652039325
1739209915.7480686;-38.13080360867914
1739209915.7480724;-30.49652367304973
1739209915.7480764;-35.57807855764607
1739209915.7480803;-38.13080360867914
1739209915.748084;-35.57807855764607
1739209915.7480881;-38.13080360867914
1739209915.748092;-38.13080360867914
1739209915.7480958;-38.13080360867914
1739209915.7480998;-45.120503652039325
1739209915.7481036;-38.13080360867914
1739209915.7481074;-38.13080360867914
1739209915.7481115;-38.13080360867914
1739209915.7481153;-38.13080360867914
1739209915.7481194;-45.120503652039325
1739209915.7481232;-33.981070128970906
1739209915.748127;-32.816014438256545
1739209915.748131;-45.120503652039325
1739209915.7481349;-33.981070128970956
1739209915.7481387;-38.13080360867914
1739209915.7481427;-38.13080360867914
1739209915.7481465;-45.120503652039325
1739209915.7481503;-45.120503652039325
1739209915.7481544;-38.13080360867914
1739209915.7481582;-38.13080360867914
1739209915.748162;-38.13080360867914
1739209915.748166;-28.992665084841942
1739209915.74817;-35.57807855764607
1739209915.748174;-35.57807855764607
1739209915.7481778;-38.13080360867914
1739209915.7481816;-38.13080360867914
1739209915.7481856;-38.13080360867914
1739209915.7481894;-45.120503652039325
1739209915.7481933;-45.120503652039325
1739209915.7481973;-38.13080360867914
1739209915.7482011;-38.13080360867914
1739209915.748205;-33.981070128970906
1739209915.748209;-45.120503652039325
1739209915.7482128;-45.120503652039325
1739209915.7482166;-35.57807855764607
1739209915.7482207;-35.57807855764607
1739209915.7482245;-45.120503652039325
1739209915.7482285;-45.120503652039325
1739209915.7482324;-38.13080360867914
1739209915.7482362;-35.57807855764607
1739209915.7482402;-45.120503652039325
1739209915.748244;-45.120503652039325
1739209915.7482479;-38.13080360867914
1739209915.748252;-38.13080360867914
1739209915.7482557;-38.13080360867914
1739209915.7482595;-38.13080360867914
1739209915.7482636;-35.57807855764607
1739209915.7482674;-38.13080360867914
1739209915.7482712;-45.120503652039325
1739209915.7482753;-45.120503652039325
1739209915.748279;-38.13080360867914
1739209915.7482831;-38.13080360867914
1739209915.748287;-45.120503652039325
1739209915.7482908;-45.120503652039325
1739209915.7482948;-45.120503652039325
1739209915.7482986;-45.120503652039325
1739209915.7483025;-38.13080360867914
1739209915.7483065;-45.120503652039325
1739209915.7483103;-45.120503652039325
1739209915.7483141;-45.120503652039325
1739209915.7483182;-38.13080360867914
1739209915.748322;-45.120503652039325
1739209915.7483258;-38.13080360867914
1739209915.7483299;-45.120503652039325
1739209915.7483337;-35.57807855764607
1739209915.7483377;-35.57807855764607
1739209915.7483416;-45.120503652039325
1739209915.7483454;-45.120503652039325
1739209915.7483494;-38.13080360867914
1739209915.7483532;-38.13080360867914
1739209915.748357;-45.120503652039325
1739209915.748361;-45.120503652039325
1739209915.748365;-38.13080360867914
1739209915.7483687;-33.981070128970906
1739209915.7483728;-33.981070128970906
1739209915.7483766;-38.13080360867914
1739209915.7483804;-38.13080360867914
1739209915.7483845;-35.57807855764607
1739209915.7483883;-38.13080360867914
1739209915.7483923;-45.120503652039325
1739209915.7483962;-45.120503652039325
1739209915.7484;-45.120503652039325
1739209915.748404;-45.120503652039325
1739209915.7484078;-45.120503652039325
1739209915.7484117;-33.981070128970906
1739209915.7484157;-45.120503652039325
1739209915.7484195;-33.981070128970906
1739209915.7484233;-35.57807855764607
1739209915.7484274;-38.13080360867914
1739209915.7484312;-38.13080360867914
1739209915.748435;-38.13080360867914
1739209915.748439;-45.120503652039325
1739209915.748443;-35.57807855764607
1739209915.748447;-35.57807855764607
1739209915.7484508;-38.13080360867914
1739209915.7484546;-45.120503652039325
1739209915.7484586;-38.13080360867914
1739209915.7484624;-38.13080360867914
1739209915.7484663;-38.13080360867914
1739209915.7484703;-45.120503652039325
1739209915.7484741;-45.120503652039325
1739209915.748478;-38.13080360867914
1739209915.748482;-38.13080360867914
1739209915.7484858;-45.120503652039325
1739209915.7484896;-45.120503652039325
1739209915.7484937;-45.120503652039325
1739209915.7484975;-38.13080360867914
1739209915.7485015;-45.120503652039325
1739209915.7485054;-38.13080360867914
1739209915.7485092;-38.13080360867914
1739209915.7485132;-33.981070128970906
1739209915.748517;-38.13080360867914
1739209915.7485209;-45.120503652039325
1739209915.748525;-45.120503652039325
1739209915.7485287;-45.120503652039325
1739209915.7485325;-45.120503652039325
1739209915.7485366;-45.120503652039325
1739209915.7485404;-38.13080360867914
1739209915.7485442;-30.49652367304976
1739209915.7485483;-45.120503652039325
1739209915.748552;-45.120503652039325
1739209915.7485561;-45.120503652039325
1739209915.74856;-45.120503652039325
1739209915.7485638;-45.120503652039325
1739209915.7485678;-32.816014438256545
1739209915.7485716;-33.981070128970906
1739209915.7485754;-28.58837851428586
1739209915.7485795;-38.13080360867914
1739209915.7485833;-45.120503652039325
1739209915.7485871;-38.13080360867914
1739209915.7485912;-35.57807855764607
1739209915.748595;-38.13080360867914
1739209915.7485988;-45.120503652039325
1739209915.7486029;-38.13080360867914
1739209915.7486067;-45.120503652039325
1739209915.7486107;-45.120503652039325
1739209915.7486145;-38.13080360867914
1739209915.7486184;-38.13080360867914
1739209915.7486224;-45.120503652039325
1739209915.7486262;-45.120503652039325
1739209915.74863;-45.120503652039325
1739209915.748634;-38.13080360867914
1739209915.748638;-45.120503652039325
1739209915.7486417;-45.120503652039325
1739209915.7486458;-35.57807855764607
1739209915.7486496;-35.57807855764607
1739209915.7486534;-45.120503652039325
1739209915.7518177;-45.120503652039325
1739209915.7518232;-33.981070128970906
1739209915.7518284;-38.13080360867914
1739209915.751834;-45.120503652039325
1739209915.7518392;-45.120503652039325
1739209915.7518446;-38.13080360867914
1739209915.75185;-38.13080360867914
1739209915.7518554;-33.981070128970906
1739209915.7518606;-45.120503652039325
1739209915.751866;-38.13080360867914
1739209915.7518713;-30.49652367304973
1739209915.7518768;-38.13080360867914
1739209915.751882;-45.120503652039325
1739209915.7518873;-38.13080360867914
1739209915.7518928;-45.120503652039325
1739209915.751898;-45.120503652039325
1739209915.7519035;-45.120503652039325
1739209915.7519088;-45.120503652039325
1739209915.7519143;-45.120503652039325
1739209915.7519195;-45.120503652039325
1739209915.751925;-45.120503652039325
1739209915.7519302;-38.13080360867914
1739209915.7519357;-33.981070128970906
1739209915.751941;-33.981070128970906
1739209915.7519464;-45.120503652039325
1739209915.7519517;-38.13080360867914
1739209915.7519572;-38.13080360867914
1739209915.7519624;-38.13080360867914
1739209915.7519677;-45.120503652039325
1739209915.7519732;-38.13080360867914
1739209915.7519784;-45.120503652039325
1739209915.751984;-38.13080360867914
1739209915.7519891;-45.120503652039325
1739209915.7519946;-38.13080360867914
1739209915.7519999;-38.13080360867914
1739209915.7520053;-33.981070128970906
1739209915.7520106;-35.57807855764607
1739209915.752016;-45.120503652039325
1739209915.7520213;-38.13080360867914
1739209915.7520268;-38.13080360867914
1739209915.752032;-45.120503652039325
1739209915.7520373;-33.981070128970906
1739209915.7520428;-45.120503652039325
1739209915.752048;-38.13080360867914
1739209915.7520535;-45.120503652039325
1739209915.7520587;-38.13080360867914
1739209915.7520642;-38.13080360867914
1739209915.7520695;-38.13080360867914
1739209915.752075;-38.13080360867914
1739209915.7520802;-35.57807855764607
1739209915.7520857;-38.13080360867914
1739209915.752091;-32.81601443825658
1739209915.7520964;-38.13080360867914
1739209915.7521017;-35.57807855764607
1739209915.7521071;-38.13080360867914
1739209915.7521124;-45.120503652039325
1739209915.7521176;-45.120503652039325
1739209915.752123;-45.120503652039325
1739209915.7521284;-38.13080360867914
1739209915.7521338;-27.267205301931607
1739209915.752139;-38.13080360867914
1739209915.7521446;-45.120503652039325
1739209915.7521498;-35.57807855764607
1739209915.7521553;-38.13080360867914
1739209915.7521605;-45.120503652039325
1739209915.752166;-45.120503652039325
1739209915.7521713;-38.13080360867914
1739209915.7521768;-38.13080360867914
1739209915.752182;-45.120503652039325
1739209915.7521873;-35.57807855764607
1739209915.7521927;-35.57807855764607
1739209915.752198;-45.120503652039325
1739209915.7522035;-45.120503652039325
1739209915.7522087;-45.120503652039325
1739209915.7522142;-45.120503652039325
1739209915.7522194;-33.981070128970906
1739209915.752225;-38.13080360867914
1739209915.7522302;-45.120503652039325
1739209915.7522357;-38.13080360867914
1739209915.752241;-33.981070128970906
1739209915.7522464;-45.120503652039325
1739209915.7522516;-45.120503652039325
1739209915.752257;-45.120503652039325
1739209915.7522624;-45.120503652039325
1739209915.7522676;-45.120503652039325
1739209915.752273;-38.13080360867914
1739209915.7522783;-38.13080360867914
1739209915.7522838;-45.120503652039325
1739209915.752289;-38.13080360867914
1739209915.7522945;-38.13080360867914
1739209915.7522998;-35.57807855764607
1739209915.7523053;-38.13080360867914
1739209915.7523105;-45.120503652039325
1739209915.752316;-38.13080360867914
1739209915.7523212;-35.57807855764607
1739209915.7523267;-45.120503652039325
1739209915.752332;-45.120503652039325
1739209915.7523372;-32.816014438256545
1739209915.7523427;-38.13080360867914
1739209915.752348;-27.8777449560314
1739209915.7523534;-29.438486411369333
1739209915.7523587;-38.13080360867914
1739209915.7523642;-38.13080360867914
1739209915.7523694;-32.816014438256545
1739209915.752375;-32.816014438256545
1739209915.7523801;-45.120503652039325
1739209915.7523856;-38.13080360867914
1739209915.7523909;-45.120503652039325
1739209915.7523963;-38.13080360867914
1739209915.7524016;-38.13080360867914
1739209915.7524068;-45.120503652039325
1739209915.7524123;-45.120503652039325
1739209915.7524176;-38.13080360867914
1739209915.752423;-45.120503652039325
1739209915.7524283;-38.13080360867914
1739209915.7524338;-38.13080360867914
1739209915.752439;-38.13080360867914
1739209915.7524445;-45.120503652039325
1739209915.7524498;-45.120503652039325
1739209915.7524552;-45.120503652039325
1739209915.7524605;-45.120503652039325
1739209915.752466;-38.13080360867914
1739209915.7524712;-45.120503652039325
1739209915.7524767;-35.57807855764607
1739209915.752482;-31.141103565318893
1739209915.7524872;-45.120503652039325
1739209915.7524927;-38.13080360867914
1739209915.752498;-38.13080360867914
1739209915.7525034;-45.120503652039325
1739209915.7525086;-38.13080360867914
1739209915.7525141;-38.13080360867914
1739209915.7525194;-45.120503652039325
1739209915.7525249;-45.120503652039325
1739209915.75253;-38.13080360867914
1739209915.7525356;-38.13080360867914
1739209915.7525408;-38.13080360867914
1739209915.7525463;-38.13080360867914
1739209915.7525516;-38.13080360867914
1739209915.7525568;-45.120503652039325
1739209915.7525623;-35.57807855764607
1739209915.7525675;-35.57807855764607
1739209915.752573;-45.120503652039325
1739209915.7525783;-38.13080360867914
1739209915.7525837;-45.120503652039325
1739209915.752589;-45.120503652039325
1739209915.7525945;-38.13080360867914
1739209915.7525997;-45.120503652039325
1739209915.7526052;-38.13080360867914
1739209915.7526104;-33.981070128970906
1739209915.752616;-45.120503652039325
1739209915.7526212;-38.13080360867914
1739209915.7526267;-38.13080360867914
1739209915.752632;-45.120503652039325
1739209915.7526371;-38.13080360867914
1739209915.7526426;-38.13080360867914
1739209915.7526479;-45.120503652039325
1739209915.7526534;-38.13080360867914
1739209915.7526586;-38.13080360867914
1739209915.752664;-45.120503652039325
1739209915.7526693;-45.120503652039325
1739209915.7526748;-45.120503652039325
1739209915.75268;-38.13080360867914
1739209915.7526855;-45.120503652039325
1739209915.7526908;-38.13080360867914
1739209915.7526963;-38.13080360867914
1739209915.7527015;-38.13080360867914
1739209915.7527068;-45.120503652039325
1739209915.7527122;-38.13080360867914
1739209915.7527175;-38.13080360867914
1739209915.752723;-45.120503652039325
1739209915.7527282;-35.57807855764607
1739209915.7527337;-38.13080360867914
1739209915.752739;-38.13080360867914
1739209915.7527444;-38.13080360867914
1739209915.7527497;-35.57807855764607
1739209915.7527552;-45.120503652039325
1739209915.7527604;-38.13080360867914
1739209915.752766;-38.13080360867914
1739209915.7527711;-45.120503652039325
1739209915.7527764;-35.57807855764607
1739209915.7527819;-35.57807855764607
1739209915.752787;-45.120503652039325
1739209915.7527926;-45.120503652039325
1739209915.7527978;-45.120503652039325
1739209915.7528033;-38.13080360867914
1739209915.7528086;-38.13080360867914
1739209915.752814;-38.13080360867914
1739209915.7528193;-45.120503652039325
1739209915.7528248;-38.13080360867914
1739209915.75283;-38.13080360867914
1739209915.7528355;-45.120503652039325
1739209915.7528408;-33.981070128970906
1739209915.7528462;-31.141103565318915
1739209915.7528515;-33.981070128970906
1739209915.7528567;-45.120503652039325
1739209915.7528622;-33.981070128970906
1739209915.7528675;-33.981070128970906
1739209915.752873;-31.141103565318915
1739209915.7528782;-45.120503652039325
1739209915.7528837;-45.120503652039325
1739209915.752889;-45.120503652039325
1739209915.7528944;-45.120503652039325
1739209915.7528996;-45.120503652039325
1739209915.7529051;-38.13080360867914
1739209915.7529104;-38.13080360867914
1739209915.7529159;-31.141103565318915
1739209915.752921;-38.13080360867914
1739209915.7529263;-45.120503652039325
1739209915.7529318;-45.120503652039325
1739209915.752937;-45.120503652039325
1739209915.7529426;-45.120503652039325
1739209915.7529478;-45.120503652039325
1739209915.7529533;-33.981070128970906
1739209915.7529585;-30.49652367304973
1739209915.752964;-45.120503652039325
1739209915.7529693;-38.13080360867914
1739209915.7529747;-33.981070128970906
1739209915.75298;-33.981070128970906
1739209915.7529855;-45.120503652039325
1739209915.7529907;-45.120503652039325
1739209915.7529962;-38.13080360867914
1739209915.7530015;-45.120503652039325
1739209915.7530067;-45.120503652039325
1739209915.7530122;-38.13080360867914
1739209915.7530174;-38.13080360867914
1739209915.753023;-38.13080360867914
1739209915.7530282;-45.120503652039325
1739209915.7530336;-45.120503652039325
1739209915.753039;-32.816014438256545
1739209915.7530444;-35.57807855764607
1739209915.7530496;-45.120503652039325
1739209915.753055;-45.120503652039325
1739209915.7530603;-38.13080360867914
1739209915.7530658;-38.13080360867914
1739209915.753071;-45.120503652039325
1739209915.7530763;-35.57807855764607
1739209915.7530818;-38.13080360867914
1739209915.753087;-31.14110356531892
1739209915.7530925;-45.120503652039325
1739209915.7530978;-45.120503652039325
1739209915.7531033;-38.13080360867914
1739209915.7531085;-38.13080360867914
1739209915.753114;-35.57807855764607
1739209915.7531192;-45.120503652039325
1739209915.7531247;-45.120503652039325
1739209915.75313;-28.992665084841942
1739209915.7531354;-38.13080360867914
1739209915.7531407;-38.13080360867914
1739209915.7531462;-35.57807855764607
1739209915.7531514;-45.120503652039325
1739209915.7531567;-45.120503652039325
1739209915.7531621;-45.120503652039325
1739209915.7531674;-45.120503652039325
1739209915.7531729;-45.120503652039325
1739209915.7531781;-45.120503652039325
1739209915.7531836;-38.13080360867914
1739209915.7531888;-35.57807855764607
1739209915.7531943;-38.13080360867914
1739209915.7531996;-45.120503652039325
1739209915.753205;-38.13080360867914
1739209915.7532103;-35.57807855764607
1739209915.7532158;-45.120503652039325
1739209915.753221;-38.13080360867914
1739209915.7532263;-45.120503652039325
1739209915.7532318;-38.13080360867914
1739209915.753237;-33.981070128970906
1739209915.7532425;-38.13080360867914
1739209915.7532477;-38.13080360867914
1739209915.7532532;-31.141103565318893
1739209915.7532585;-33.981070128970906
1739209915.753264;-45.120503652039325
1739209915.7532692;-38.13080360867914
1739209915.7532747;-35.57807855764607
1739209915.75328;-45.120503652039325
1739209915.7532854;-45.120503652039325
1739209915.7532907;-38.13080360867914
1739209915.753296;-38.13080360867914
1739209915.7533014;-45.120503652039325
1739209915.7533066;-38.13080360867914
1739209915.753312;-38.13080360867914
1739209915.7533174;-38.13080360867914
1739209915.7533228;-45.120503652039325
1739209915.753328;-45.120503652039325
1739209915.7533336;-38.13080360867914
1739209915.7533388;-45.120503652039325
1739209915.7533443;-35.57807855764607
1739209915.7533495;-35.57807855764607
1739209915.753355;-38.13080360867914
1739209915.7533603;-32.816014438256545
1739209915.7533658;-45.120503652039325
1739209915.753371;-38.13080360867914
1739209915.7533762;-45.120503652039325
1739209915.7533817;-45.120503652039325
1739209915.753387;-38.13080360867914
1739209915.7533925;-45.120503652039325
1739209915.7533977;-45.120503652039325
1739209915.7534032;-45.120503652039325
1739209915.7534084;-38.13080360867914
1739209915.753414;-38.13080360867914
1739209915.7534192;-45.120503652039325
1739209915.7534246;-38.13080360867914
1739209915.75343;-38.13080360867914
1739209915.7534354;-32.816014438256545
1739209915.7534406;-38.13080360867914
1739209915.7534459;-45.120503652039325
1739209915.7534513;-38.13080360867914
1739209915.7534566;-38.13080360867914
1739209915.753462;-38.13080360867914
1739209915.7534673;-45.120503652039325
1739209915.7534728;-45.120503652039325
1739209915.753478;-38.13080360867914
1739209915.7534835;-38.13080360867914
1739209915.7534888;-35.57807855764607
1739209915.7534943;-45.120503652039325
1739209915.7534995;-45.120503652039325
1739209915.753505;-38.13080360867914
1739209915.7535102;-45.120503652039325
1739209915.7535157;-38.13080360867914
1739209915.753521;-45.120503652039325
1739209915.7535262;-38.13080360867914
1739209915.7535317;-38.13080360867914
1739209915.753537;-38.13080360867914
1739209915.7535424;-35.57807855764607
1739209915.7535477;-45.120503652039325
1739209915.7535532;-38.13080360867914
1739209915.7535584;-38.13080360867914
1739209915.753564;-45.120503652039325
1739209915.7535691;-38.13080360867914
1739209915.7535746;-33.981070128970906
1739209915.7535799;-45.120503652039325
1739209915.7535853;-45.120503652039325
1739209915.7535906;-45.120503652039325
1739209915.7535958;-45.120503652039325
1739209915.7536013;-38.13080360867914
1739209915.7536066;-38.13080360867914
1739209915.753612;-38.13080360867914
1739209915.7536173;-35.57807855764607
1739209915.7536228;-38.13080360867914
1739209915.753628;-35.57807855764607
1739209915.7536335;-38.13080360867914
1739209915.7536387;-32.816014438256545
1739209915.7536442;-45.120503652039325
1739209915.7536495;-27.267205301931607
1739209915.753655;-35.57807855764607
1739209915.7536602;-45.120503652039325
1739209915.7536654;-45.120503652039325
1739209915.753671;-38.13080360867914
1739209915.7536762;-38.13080360867914
1739209915.7536817;-45.120503652039325
1739209915.753687;-38.13080360867914
1739209915.7536924;-33.981070128970956
