CAN Message; 0x1a7:000055876f2cdb6a
1739209712.0586553;-33.981070128970906
1739209712.0586567;-45.120503652039325
1739209712.058658;-33.981070128970906
1739209712.0586593;-35.57807855764607
1739209712.0586605;-38.13080360867914
1739209712.0586617;-45.120503652039325
1739209712.0586631;-45.120503652039325
1739209712.0586643;-33.981070128970906
1739209712.0586655;-29.438486411369347
1739209712.058667;-45.120503652039325
1739209712.0586681;-38.13080360867914
1739209712.0586693;-33.981070128970906
1739209712.0586708;-33.981070128970906
1739209712.058672;-45.120503652039325
1739209712.0586731;-45.120503652039325
1739209712.0586746;-38.13080360867914
1739209712.0586758;-27.267205301931607
1739209712.058677;-38.13080360867914
1739209712.0586784;-45.120503652039325
1739209712.0586796;-38.13080360867914
1739209712.0586808;-38.13080360867914
1739209712.0586822;-45.120503652039325
1739209712.0586834;-45.120503652039325
1739209712.0586848;-45.120503652039325
1739209712.058686;-38.13080360867914
1739209712.0586872;-45.120503652039325
1739209712.0586886;-45.120503652039325
1739209712.0586898;-45.120503652039325
1739209712.058691;-45.120503652039325
1739209712.0586925;-45.120503652039325
1739209712.0586936;-45.120503652039325
1739209712.0586948;-45.120503652039325
1739209712.0586963;-33.981070128970906
1739209712.0586975;-45.120503652039325
1739209712.0586987;-45.120503652039325
1739209712.0587;-38.13080360867914
1739209712.0587013;-38.13080360867914
1739209712.0587025;-38.13080360867914
1739209712.058704;-45.120503652039325
1739209712.058705;-38.13080360867914
1739209712.0587063;-38.13080360867914
1739209712.0587077;-45.120503652039325
1739209712.058709;-38.13080360867914
1739209712.0587103;-35.57807855764607
1739209712.0587115;-45.120503652039325
1739209712.0587127;-45.120503652039325
1739209712.0587142;-45.120503652039325
1739209712.0587153;-38.13080360867914
1739209712.0587165;-45.120503652039325
1739209712.058718;-45.120503652039325
1739209712.0587192;-38.13080360867914
1739209712.0587204;-38.13080360867914
1739209712.0587218;-33.981070128970906
1739209712.058723;-45.120503652039325
1739209712.0587242;-45.120503652039325
1739209712.0587256;-45.120503652039325
1739209712.0587268;-35.57807855764607
1739209712.058728;-31.141103565318893
1739209712.0587294;-45.120503652039325
1739209712.0587306;-38.13080360867914
1739209712.0587318;-38.13080360867914
1739209712.0587332;-32.816014438256545
1739209712.0587344;-45.120503652039325
1739209712.0587358;-33.981070128970906
1739209712.058737;-45.120503652039325
1739209712.0587382;-45.120503652039325
1739209712.0587397;-45.120503652039325
1739209712.0587409;-45.120503652039325
1739209712.058742;-33.981070128970906
1739209712.0587435;-45.120503652039325
1739209712.0587447;-45.120503652039325
1739209712.0587459;-38.13080360867914
1739209712.0587473;-35.57807855764607
1739209712.0587485;-33.981070128970906
1739209712.0587497;-38.13080360867914
1739209712.058751;-45.120503652039325
1739209712.0587523;-33.981070128970906
1739209712.0587535;-35.57807855764607
1739209712.058755;-38.13080360867914
1739209712.058756;-35.57807855764607
1739209712.0587575;-38.13080360867914
1739209712.0587587;-38.13080360867914
1739209712.05876;-38.13080360867914
1739209712.0587614;-32.816014438256545
1739209712.0587626;-45.120503652039325
1739209712.0587637;-45.120503652039325
1739209712.0587652;-33.981070128970906
1739209712.0587664;-32.816014438256545
1739209712.0587676;-45.120503652039325
1739209712.058769;-38.13080360867914
1739209712.0587702;-31.141103565318915
1739209712.0587714;-33.981070128970906
1739209712.0587728;-38.13080360867914
1739209712.058774;-45.120503652039325
1739209712.0587752;-38.13080360867914
1739209712.0587766;-45.120503652039325
1739209712.0587778;-38.13080360867914
1739209712.058779;-28.58837851428586
1739209712.0587804;-33.981070128970906
1739209712.0587816;-35.57807855764607
1739209712.058783;-38.13080360867914
1739209712.0587842;-38.13080360867914
1739209712.0587854;-45.120503652039325
1739209712.0587869;-45.120503652039325
1739209712.058788;-45.120503652039325
1739209712.0587893;-31.141103565318943
1739209712.0587907;-38.13080360867914
1739209712.0587919;-38.13080360867914
1739209712.058793;-45.120503652039325
1739209712.0587945;-45.120503652039325
1739209712.05983;-45.120503652039325
1739209712.0598311;-38.13080360867914
1739209712.059832;-45.120503652039325
1739209712.059833;-38.13080360867914
1739209712.059834;-38.13080360867914
1739209712.0598352;-38.13080360867914
1739209712.0598361;-45.120503652039325
1739209712.059837;-45.120503652039325
1739209712.059838;-45.120503652039325
1739209712.0598392;-45.120503652039325
1739209712.0598402;-45.120503652039325
1739209712.0598412;-38.13080360867914
1739209712.059842;-38.13080360867914
1739209712.0598433;-38.13080360867914
1739209712.0598443;-45.120503652039325
1739209712.0598452;-35.57807855764607
1739209712.0598462;-31.141103565318893
1739209712.0598474;-33.981070128970906
1739209712.0598483;-45.120503652039325
1739209712.0598493;-38.13080360867914
1739209712.0598502;-35.57807855764607
1739209712.0598514;-38.13080360867914
1739209712.0598524;-45.120503652039325
1739209712.0598533;-38.13080360867914
1739209712.0598543;-45.120503652039325
1739209712.0598555;-32.81601443825658
1739209712.0598564;-45.120503652039325
1739209712.0598574;-33.981070128970906
1739209712.0598583;-38.13080360867914
1739209712.0598595;-45.120503652039325
1739209712.0598605;-38.13080360867914
1739209712.0598614;-45.120503652039325
1739209712.0598624;-38.13080360867914
1739209712.0598636;-30.49652367304973
1739209712.0598645;-38.13080360867914
1739209712.0598655;-45.120503652039325
1739209712.0598664;-45.120503652039325
1739209712.0598676;-45.120503652039325
1739209712.0598686;-45.120503652039325
1739209712.0598695;-45.120503652039325
1739209712.0598705;-38.13080360867914
1739209712.0598717;-45.120503652039325
1739209712.0598726;-45.120503652039325
1739209712.0598736;-45.120503652039325
1739209712.0598745;-45.120503652039325
1739209712.0598757;-38.13080360867914
1739209712.0598767;-45.120503652039325
1739209712.0598776;-45.120503652039325
1739209712.0598786;-45.120503652039325
1739209712.0598798;-45.120503652039325
1739209712.0598807;-38.13080360867914
1739209712.0598817;-38.13080360867914
1739209712.0598826;-45.120503652039325
1739209712.0598838;-45.120503652039325
1739209712.0598848;-33.981070128970906
1739209712.0598857;-38.13080360867914
1739209712.0598867;-45.120503652039325
1739209712.059888;-32.816014438256545
1739209712.0598888;-35.57807855764607
1739209712.0598898;-45.120503652039325
1739209712.0598907;-45.120503652039325
1739209712.059892;-38.13080360867914
1739209712.059893;-45.120503652039325
1739209712.0598938;-38.13080360867914
1739209712.059895;-45.120503652039325
1739209712.059896;-38.13080360867914
1739209712.059897;-38.13080360867914
1739209712.059898;-38.13080360867914
1739209712.059899;-45.120503652039325
1739209712.0599;-38.13080360867914
1739209712.059901;-32.816014438256545
1739209712.059902;-45.120503652039325
1739209712.0599031;-45.120503652039325
1739209712.059904;-33.981070128970906
1739209712.059905;-38.13080360867914
1739209712.059906;-45.120503652039325
1739209712.0599072;-45.120503652039325
1739209712.0599082;-38.13080360867914
1739209712.059909;-38.13080360867914
1739209712.05991;-45.120503652039325
1739209712.0599113;-45.120503652039325
1739209712.0599122;-38.13080360867914
1739209712.0599132;-45.120503652039325
1739209712.059914;-38.13080360867914
1739209712.0599153;-45.120503652039325
1739209712.0599163;-38.13080360867914
1739209712.0599172;-35.57807855764607
1739209712.0599182;-45.120503652039325
1739209712.0599194;-38.13080360867914
1739209712.0599203;-45.120503652039325
1739209712.0599213;-45.120503652039325
1739209712.0599222;-38.13080360867914
1739209712.0599234;-45.120503652039325
1739209712.0599244;-45.120503652039325
1739209712.0599253;-45.120503652039325
1739209712.0599263;-38.13080360867914
1739209712.0599275;-38.13080360867914
1739209712.0599284;-45.120503652039325
1739209712.0599294;-45.120503652039325
1739209712.0599303;-45.120503652039325
1739209712.0599315;-38.13080360867914
1739209712.0599325;-45.120503652039325
1739209712.0599334;-38.13080360867914
1739209712.0599344;-45.120503652039325
1739209712.0599356;-38.13080360867914
1739209712.0599365;-38.13080360867914
1739209712.0599375;-33.981070128970906
1739209712.0599384;-31.141103565318893
1739209712.0599396;-35.57807855764607
1739209712.0599406;-45.120503652039325
1739209712.0599415;-45.120503652039325
1739209712.0599425;-35.57807855764607
1739209712.0599437;-38.13080360867914
1739209712.0599446;-38.13080360867914
1739209712.0599456;-38.13080360867914
1739209712.0599465;-38.13080360867914
1739209712.0599477;-38.13080360867914
1739209712.0599487;-38.13080360867914
1739209712.0599496;-38.13080360867914
1739209712.0599506;-45.120503652039325
1739209712.0599518;-38.13080360867914
1739209712.0599527;-38.13080360867914
1739209712.0599537;-33.981070128970906
1739209712.0599546;-38.13080360867914
1739209712.0599558;-33.981070128970906
1739209712.0599568;-38.13080360867914
1739209712.0599577;-38.13080360867914
1739209712.059959;-38.13080360867914
1739209712.05996;-38.13080360867914
1739209712.0599608;-38.13080360867914
1739209712.0599618;-31.141103565318915
1739209712.059963;-31.141103565318915
1739209712.059964;-38.13080360867914
1739209712.059965;-45.120503652039325
1739209712.0599658;-45.120503652039325
1739209712.059967;-38.13080360867914
1739209712.059968;-45.120503652039325
1739209712.059969;-38.13080360867914
1739209712.05997;-32.816014438256545
1739209712.059971;-32.816014438256545
1739209712.059972;-45.120503652039325
1739209712.059973;-38.13080360867914
1739209712.059974;-32.816014438256545
1739209712.0599751;-45.120503652039325
1739209712.059976;-45.120503652039325
1739209712.059977;-33.981070128970906
1739209712.059978;-28.992665084841942
1739209712.0599792;-30.49652367304973
1739209712.0599802;-45.120503652039325
1739209712.059981;-38.13080360867914
1739209712.059982;-33.981070128970906
1739209712.0599833;-38.13080360867914
1739209712.0599842;-45.120503652039325
1739209712.0599852;-38.13080360867914
1739209712.059986;-38.13080360867914
1739209712.0599873;-33.981070128970906
1739209712.0599883;-38.13080360867914
1739209712.0599892;-38.13080360867914
1739209712.0599902;-38.13080360867914
1739209712.0599914;-38.13080360867914
1739209712.0599923;-33.981070128970906
1739209712.0599933;-45.120503652039325
1739209712.0599942;-45.120503652039325
1739209712.0599954;-38.13080360867914
1739209712.0599964;-45.120503652039325
1739209712.0599973;-38.13080360867914
1739209712.0599983;-38.13080360867914
1739209712.0599995;-38.13080360867914
1739209712.0600004;-38.13080360867914
1739209712.0600014;-45.120503652039325
1739209712.0600023;-31.141103565318915
1739209712.0600035;-30.49652367304973
1739209712.0600045;-45.120503652039325
1739209712.0600054;-38.13080360867914
1739209712.0600064;-38.13080360867914
1739209712.0600076;-38.13080360867914
1739209712.0600085;-38.13080360867914
1739209712.0600095;-38.13080360867914
1739209712.0600104;-38.13080360867914
1739209712.0600116;-33.981070128970906
1739209712.0600126;-45.120503652039325
1739209712.0600135;-38.13080360867914
1739209712.0600145;-38.13080360867914
1739209712.0600157;-45.120503652039325
1739209712.0600166;-45.120503652039325
1739209712.0600176;-38.13080360867914
1739209712.0600185;-33.981070128970906
1739209712.0600197;-35.57807855764607
1739209712.0600207;-45.120503652039325
1739209712.0600216;-33.981070128970906
1739209712.0600226;-38.13080360867914
1739209712.0600238;-38.13080360867914
1739209712.0600247;-45.120503652039325
1739209712.0600257;-38.13080360867914
1739209712.060027;-38.13080360867914
1739209712.0600278;-38.13080360867914
1739209712.0600288;-38.13080360867914
1739209712.0600297;-32.816014438256545
1739209712.060031;-38.13080360867914
1739209712.060032;-38.13080360867914
1739209712.0600328;-35.57807855764607
1739209712.0600338;-38.13080360867914
1739209712.060035;-45.120503652039325
1739209712.060036;-45.120503652039325
1739209712.060037;-45.120503652039325
1739209712.0600379;-45.120503652039325
1739209712.060039;-45.120503652039325
1739209712.06004;-38.13080360867914
1739209712.060041;-45.120503652039325
1739209712.060042;-38.13080360867914
1739209712.060043;-45.120503652039325
1739209712.060044;-38.13080360867914
1739209712.060045;-38.13080360867914
1739209712.060046;-45.120503652039325
1739209712.060869;-45.120503652039325
1739209712.0608704;-38.13080360867914
1739209712.0608718;-45.120503652039325
1739209712.0608733;-38.13080360867914
1739209712.0608747;-35.57807855764607
1739209712.0608761;-45.120503652039325
1739209712.0608776;-45.120503652039325
1739209712.0608788;-38.13080360867914
1739209712.0608802;-38.13080360867914
1739209712.0608816;-38.13080360867914
1739209712.060883;-45.120503652039325
1739209712.0608845;-45.120503652039325
1739209712.060886;-45.120503652039325
1739209712.0608873;-45.120503652039325
1739209712.0608888;-45.120503652039325
1739209712.0608902;-45.120503652039325
1739209712.0608916;-35.57807855764607
1739209712.060893;-31.141103565318915
1739209712.0608945;-33.981070128970906
1739209712.060896;-38.13080360867914
1739209712.0608974;-45.120503652039325
1739209712.0608988;-38.13080360867914
1739209712.0609;-35.57807855764607
1739209712.0609014;-38.13080360867914
1739209712.0609028;-45.120503652039325
1739209712.0609043;-35.57807855764607
1739209712.0609057;-35.57807855764607
1739209712.0609071;-38.13080360867914
1739209712.0609086;-38.13080360867914
1739209712.06091;-31.141103565318915
1739209712.0609114;-35.57807855764607
1739209712.0609128;-38.13080360867914
1739209712.0609143;-35.57807855764607
1739209712.0609157;-38.13080360867914
1739209712.0609171;-45.120503652039325
1739209712.0609186;-45.120503652039325
1739209712.06092;-38.13080360867914
1739209712.0609212;-38.13080360867914
1739209712.0609226;-38.13080360867914
1739209712.060924;-38.13080360867914
1739209712.0609255;-45.120503652039325
1739209712.060927;-38.13080360867914
1739209712.0609283;-45.120503652039325
1739209712.0609298;-45.120503652039325
1739209712.0609312;-45.120503652039325
1739209712.0609326;-38.13080360867914
1739209712.060934;-38.13080360867914
1739209712.0609355;-38.13080360867914
1739209712.060937;-38.13080360867914
1739209712.0609384;-38.13080360867914
1739209712.0609398;-38.13080360867914
1739209712.0609412;-45.120503652039325
1739209712.0609424;-45.120503652039325
1739209712.0609438;-38.13080360867914
1739209712.0609453;-35.57807855764607
1739209712.0609467;-38.13080360867914
1739209712.0609481;-45.120503652039325
1739209712.0609496;-38.13080360867914
1739209712.060951;-38.13080360867914
1739209712.0609524;-45.120503652039325
1739209712.0609539;-38.13080360867914
1739209712.0609553;-33.981070128970906
1739209712.0609567;-38.13080360867914
1739209712.0609581;-38.13080360867914
1739209712.0609596;-45.120503652039325
1739209712.060961;-38.13080360867914
1739209712.0609624;-38.13080360867914
1739209712.0609636;-38.13080360867914
1739209712.060965;-38.13080360867914
1739209712.0609665;-27.267205301931607
1739209712.060968;-38.13080360867914
1739209712.0609694;-38.13080360867914
1739209712.0609708;-45.120503652039325
1739209712.0609722;-38.13080360867914
1739209712.0609736;-45.120503652039325
1739209712.060975;-45.120503652039325
1739209712.0609765;-38.13080360867914
1739209712.060978;-29.438486411369347
1739209712.0609794;-45.120503652039325
1739209712.0609808;-38.13080360867914
1739209712.0609822;-38.13080360867914
1739209712.0609837;-38.13080360867914
1739209712.0609848;-45.120503652039325
1739209712.0609863;-45.120503652039325
1739209712.0609877;-38.13080360867914
1739209712.0609891;-28.992665084841942
1739209712.0609906;-35.57807855764607
1739209712.060992;-38.13080360867914
1739209712.0609934;-38.13080360867914
1739209712.0609949;-38.13080360867914
1739209712.0609963;-38.13080360867914
1739209712.0609977;-38.13080360867914
1739209712.0609992;-45.120503652039325
1739209712.0610006;-28.992665084841942
1739209712.061002;-38.13080360867914
1739209712.0610034;-45.120503652039325
1739209712.0610049;-45.120503652039325
1739209712.061006;-38.13080360867914
1739209712.0610075;-38.13080360867914
1739209712.061009;-38.13080360867914
1739209712.0610104;-45.120503652039325
1739209712.0610118;-33.981070128970956
1739209712.0610132;-45.120503652039325
1739209712.0610147;-38.13080360867914
1739209712.061016;-45.120503652039325
1739209712.0610175;-38.13080360867914
1739209712.061019;-35.57807855764607
1739209712.0610204;-38.13080360867914
1739209712.0610218;-45.120503652039325
1739209712.0610232;-27.267205301931607
1739209712.0610247;-32.816014438256545
1739209712.061026;-45.120503652039325
1739209712.0610273;-45.120503652039325
1739209712.0610287;-33.981070128970906
1739209712.0610301;-38.13080360867914
1739209712.0610316;-38.13080360867914
1739209712.061033;-45.120503652039325
1739209712.0610344;-45.120503652039325
1739209712.0610359;-45.120503652039325
1739209712.0610373;-38.13080360867914
1739209712.0610387;-45.120503652039325
1739209712.0610402;-35.57807855764607
1739209712.0610416;-38.13080360867914
1739209712.061043;-38.13080360867914
1739209712.0610445;-45.120503652039325
1739209712.061046;-45.120503652039325
1739209712.0610473;-33.981070128970906
1739209712.0610485;-38.13080360867914
1739209712.06105;-45.120503652039325
1739209712.0610514;-45.120503652039325
1739209712.0610528;-32.816014438256545
1739209712.0610542;-38.13080360867914
1739209712.0610557;-38.13080360867914
1739209712.061057;-32.816014438256545
1739209712.0610585;-38.13080360867914
1739209712.06106;-45.120503652039325
1739209712.0610614;-38.13080360867914
1739209712.0610628;-38.13080360867914
1739209712.0610642;-45.120503652039325
1739209712.0610657;-32.816014438256545
1739209712.061067;-38.13080360867914
1739209712.0610685;-45.120503652039325
1739209712.06107;-38.13080360867914
1739209712.0610712;-33.981070128970906
1739209712.0610726;-33.981070128970906
1739209712.061074;-38.13080360867914
1739209712.0610754;-33.981070128970906
1739209712.0610769;-38.13080360867914
1739209712.0610783;-45.120503652039325
1739209712.0610797;-38.13080360867914
1739209712.0610812;-38.13080360867914
1739209712.0610826;-45.120503652039325
1739209712.061084;-45.120503652039325
1739209712.0610855;-45.120503652039325
1739209712.061087;-45.120503652039325
1739209712.0610883;-38.13080360867914
1739209712.0610898;-38.13080360867914
1739209712.0610912;-38.13080360867914
1739209712.0610924;-45.120503652039325
1739209712.0610938;-45.120503652039325
1739209712.0610952;-45.120503652039325
1739209712.0610967;-38.13080360867914
1739209712.061098;-38.13080360867914
1739209712.0610995;-45.120503652039325
1739209712.061101;-45.120503652039325
1739209712.0611024;-38.13080360867914
1739209712.0611038;-30.49652367304973
1739209712.0611053;-38.13080360867914
1739209712.0611067;-45.120503652039325
1739209712.061108;-38.13080360867914
1739209712.0611095;-30.49652367304973
1739209712.061111;-38.13080360867914
1739209712.0611124;-45.120503652039325
1739209712.0611136;-38.13080360867914
1739209712.061115;-38.13080360867914
1739209712.0611165;-38.13080360867914
1739209712.061118;-45.120503652039325
1739209712.0611193;-38.13080360867914
1739209712.0611207;-45.120503652039325
1739209712.0611222;-38.13080360867914
1739209712.0611236;-45.120503652039325
1739209712.061125;-45.120503652039325
1739209712.0611265;-33.981070128970956
1739209712.061128;-45.120503652039325
1739209712.0611293;-45.120503652039325
1739209712.0611308;-45.120503652039325
1739209712.0611322;-35.57807855764607
1739209712.0611336;-45.120503652039325
1739209712.0611348;-45.120503652039325
1739209712.0611362;-38.13080360867914
1739209712.0611377;-28.58837851428586
1739209712.061139;-35.57807855764607
1739209712.0611405;-35.57807855764607
1739209712.061142;-45.120503652039325
1739209712.0611434;-45.120503652039325
1739209712.0611448;-38.13080360867914
1739209712.0611463;-38.13080360867914
1739209712.0611477;-38.13080360867914
1739209712.0611491;-38.13080360867914
1739209712.0611506;-38.13080360867914
1739209712.061152;-38.13080360867914
1739209712.0611534;-45.120503652039325
1739209712.0611548;-45.120503652039325
1739209712.061156;-38.13080360867914
1739209712.0611575;-38.13080360867914
1739209712.061159;-38.13080360867914
1739209712.0611603;-45.120503652039325
1739209712.0611618;-45.120503652039325
1739209712.0611632;-38.13080360867914
1739209712.0611646;-38.13080360867914
1739209712.061166;-45.120503652039325
1739209712.0611675;-38.13080360867914
1739209712.061169;-38.13080360867914
1739209712.0611703;-45.120503652039325
1739209712.062317;-38.13080360867914
1739209712.0623176;-38.13080360867914
1739209712.0623183;-45.120503652039325
1739209712.062319;-45.120503652039325
1739209712.0623198;-45.120503652039325
1739209712.0623205;-45.120503652039325
1739209712.0623212;-38.13080360867914
1739209712.0623217;-38.13080360867914
1739209712.0623224;-35.57807855764607
1739209712.062323;-45.120503652039325
1739209712.0623238;-45.120503652039325
1739209712.0623245;-45.120503652039325
1739209712.0623252;-38.13080360867914
1739209712.062326;-45.120503652039325
1739209712.0623267;-45.120503652039325
1739209712.0623274;-31.141103565318915
1739209712.062328;-38.13080360867914
1739209712.0623288;-38.13080360867914
1739209712.0623295;-45.120503652039325
1739209712.0623302;-33.981070128970906
1739209712.062331;-45.120503652039325
1739209712.0623317;-38.13080360867914
1739209712.0623322;-38.13080360867914
1739209712.0623329;-45.120503652039325
1739209712.0623336;-38.13080360867914
1739209712.0623343;-45.120503652039325
1739209712.062335;-45.120503652039325
1739209712.0623357;-45.120503652039325
1739209712.0623364;-38.13080360867914
1739209712.0623372;-45.120503652039325
1739209712.0623379;-45.120503652039325
1739209712.0623386;-38.13080360867914
1739209712.0623393;-45.120503652039325
1739209712.06234;-45.120503652039325
1739209712.0623407;-38.13080360867914
1739209712.0623415;-35.57807855764607
1739209712.0623422;-38.13080360867914
1739209712.062343;-38.13080360867914
1739209712.0623434;-38.13080360867914
1739209712.062344;-45.120503652039325
1739209712.0623448;-45.120503652039325
1739209712.0623455;-45.120503652039325
1739209712.0623462;-45.120503652039325
1739209712.062347;-38.13080360867914
1739209712.0623477;-38.13080360867914
1739209712.0623484;-45.120503652039325
1739209712.062349;-35.57807855764607
1739209712.0623498;-38.13080360867914
1739209712.0623505;-38.13080360867914
1739209712.0623512;-33.981070128970906
1739209712.062352;-32.816014438256545
1739209712.0623527;-45.120503652039325
1739209712.0623534;-33.981070128970906
1739209712.0623538;-35.57807855764607
1739209712.0623546;-45.120503652039325
1739209712.0623553;-38.13080360867914
1739209712.062356;-45.120503652039325
1739209712.0623567;-45.120503652039325
1739209712.0623574;-45.120503652039325
1739209712.0623581;-35.57807855764607
1739209712.0623589;-45.120503652039325
1739209712.0623596;-38.13080360867914
1739209712.0623603;-38.13080360867914
1739209712.062361;-38.13080360867914
1739209712.0623617;-45.120503652039325
1739209712.0623624;-45.120503652039325
1739209712.0623631;-45.120503652039325
1739209712.0623639;-38.13080360867914
1739209712.0623643;-33.981070128970906
1739209712.062365;-38.13080360867914
1739209712.0623658;-45.120503652039325
1739209712.0623665;-35.57807855764607
1739209712.0623672;-26.991370085610722
1739209712.062368;-32.816014438256545
1739209712.0623686;-38.13080360867914
1739209712.0623693;-45.120503652039325
1739209712.06237;-32.816014438256545
1739209712.0623708;-35.57807855764607
1739209712.0623715;-38.13080360867914
1739209712.0623722;-45.120503652039325
1739209712.062373;-33.981070128970956
1739209712.0623736;-45.120503652039325
1739209712.0623744;-38.13080360867914
1739209712.062375;-45.120503652039325
1739209712.0623755;-45.120503652039325
1739209712.0623763;-45.120503652039325
1739209712.062377;-38.13080360867914
1739209712.0623777;-45.120503652039325
1739209712.0623784;-38.13080360867914
1739209712.0623791;-38.13080360867914
1739209712.0623798;-45.120503652039325
1739209712.0623806;-45.120503652039325
1739209712.0623813;-45.120503652039325
1739209712.062382;-45.120503652039325
1739209712.0623827;-38.13080360867914
1739209712.0623834;-33.981070128970906
1739209712.0623841;-28.58837851428586
1739209712.0623848;-33.981070128970906
1739209712.0623856;-45.120503652039325
1739209712.062386;-38.13080360867914
1739209712.0623868;-38.13080360867914
1739209712.0623875;-35.57807855764607
1739209712.0623882;-45.120503652039325
1739209712.062389;-33.981070128970906
1739209712.0623896;-35.57807855764607
1739209712.0623903;-38.13080360867914
1739209712.062391;-33.981070128970906
1739209712.0623918;-45.120503652039325
1739209712.0623925;-45.120503652039325
1739209712.0623932;-45.120503652039325
1739209712.062394;-38.13080360867914
1739209712.0623946;-38.13080360867914
1739209712.0623953;-38.13080360867914
1739209712.062396;-33.981070128970906
1739209712.0623965;-31.141103565318893
1739209712.0623972;-45.120503652039325
1739209712.062398;-35.57807855764607
1739209712.0623987;-35.57807855764607
1739209712.0623994;-35.57807855764607
1739209712.0624;-38.13080360867914
1739209712.0624008;-38.13080360867914
1739209712.0624015;-33.981070128970906
1739209712.0624022;-38.13080360867914
1739209712.062403;-45.120503652039325
1739209712.0624037;-45.120503652039325
1739209712.0624044;-38.13080360867914
1739209712.062405;-38.13080360867914
1739209712.0624058;-38.13080360867914
1739209712.0624065;-45.120503652039325
1739209712.062407;-38.13080360867914
1739209712.0624077;-32.816014438256545
1739209712.0624084;-38.13080360867914
1739209712.0624092;-45.120503652039325
1739209712.0624099;-38.13080360867914
1739209712.0624106;-35.57807855764607
1739209712.0624113;-45.120503652039325
1739209712.062412;-45.120503652039325
1739209712.0624127;-38.13080360867914
1739209712.0624135;-45.120503652039325
1739209712.0624142;-45.120503652039325
1739209712.062415;-45.120503652039325
1739209712.0624156;-35.57807855764607
1739209712.0624163;-38.13080360867914
1739209712.062417;-45.120503652039325
1739209712.0624177;-38.13080360867914
1739209712.0624182;-38.13080360867914
1739209712.062419;-38.13080360867914
1739209712.0624197;-38.13080360867914
1739209712.0624204;-45.120503652039325
1739209712.062421;-45.120503652039325
1739209712.0624218;-38.13080360867914
1739209712.0624225;-45.120503652039325
1739209712.0624232;-45.120503652039325
1739209712.062424;-33.981070128970906
1739209712.0624247;-35.57807855764607
1739209712.0624254;-45.120503652039325
1739209712.062426;-45.120503652039325
1739209712.0624268;-33.981070128970906
1739209712.0624275;-45.120503652039325
1739209712.0624282;-38.13080360867914
1739209712.0624287;-45.120503652039325
1739209712.0624294;-45.120503652039325
1739209712.0624301;-45.120503652039325
1739209712.0624309;-45.120503652039325
1739209712.0624316;-45.120503652039325
1739209712.0624323;-45.120503652039325
1739209712.062433;-45.120503652039325
1739209712.0624337;-38.13080360867914
1739209712.0624344;-45.120503652039325
1739209712.0624352;-45.120503652039325
1739209712.0624359;-45.120503652039325
1739209712.0624366;-45.120503652039325
1739209712.0624373;-45.120503652039325
1739209712.062438;-38.13080360867914
1739209712.0624387;-45.120503652039325
1739209712.0624392;-45.120503652039325
1739209712.06244;-45.120503652039325
1739209712.0624406;-38.13080360867914
1739209712.0624413;-35.57807855764607
1739209712.062442;-45.120503652039325
1739209712.0624428;-38.13080360867914
1739209712.0624435;-38.13080360867914
1739209712.0624442;-45.120503652039325
1739209712.062445;-45.120503652039325
1739209712.0624456;-35.57807855764607
1739209712.0624464;-45.120503652039325
1739209712.062447;-45.120503652039325
1739209712.0624478;-38.13080360867914
1739209712.0624485;-38.13080360867914
1739209712.0624492;-38.13080360867914
1739209712.06245;-45.120503652039325
1739209712.0624504;-38.13080360867914
1739209712.0624511;-45.120503652039325
1739209712.0624518;-32.816014438256545
1739209712.0624526;-32.816014438256545
1739209712.0624533;-45.120503652039325
1739209712.062454;-45.120503652039325
1739209712.0624547;-35.57807855764607
1739209712.0624554;-35.57807855764607
1739209712.0624561;-45.120503652039325
1739209712.0624568;-45.120503652039325
1739209712.0624576;-45.120503652039325
1739209712.0624583;-45.120503652039325
1739209712.062459;-38.13080360867914
1739209712.0624597;-38.13080360867914
1739209712.0624604;-45.120503652039325
1739209712.062461;-45.120503652039325
1739209712.0624616;-38.13080360867914
1739209712.0624623;-45.120503652039325
1739209712.062463;-45.120503652039325
1739209712.0624638;-45.120503652039325
1739209712.0624645;-38.13080360867914
1739209712.0624652;-45.120503652039325
1739209712.0630336;-45.120503652039325
1739209712.0630345;-33.981070128970906
1739209712.0630357;-38.13080360867914
1739209712.0630367;-38.13080360867914
1739209712.0630376;-38.13080360867914
1739209712.0630386;-38.13080360867914
1739209712.0630395;-33.981070128970906
1739209712.0630407;-38.13080360867914
1739209712.0630417;-38.13080360867914
1739209712.0630426;-38.13080360867914
1739209712.0630436;-38.13080360867914
1739209712.0630445;-38.13080360867914
1739209712.0630457;-45.120503652039325
1739209712.0630467;-38.13080360867914
1739209712.0630476;-38.13080360867914
1739209712.0630486;-38.13080360867914
1739209712.0630496;-45.120503652039325
1739209712.0630507;-38.13080360867914
1739209712.0630517;-38.13080360867914
1739209712.0630527;-33.981070128970906
1739209712.0630536;-38.13080360867914
1739209712.0630546;-45.120503652039325
1739209712.0630558;-45.120503652039325
1739209712.0630567;-33.981070128970906
1739209712.0630577;-45.120503652039325
1739209712.0630586;-38.13080360867914
1739209712.0630598;-45.120503652039325
1739209712.0630608;-38.13080360867914
1739209712.0630617;-45.120503652039325
1739209712.0630627;-45.120503652039325
1739209712.0630636;-45.120503652039325
1739209712.0630648;-38.13080360867914
1739209712.0630658;-45.120503652039325
1739209712.0630667;-45.120503652039325
1739209712.0630677;-45.120503652039325
