CAN Message; 0x1b8:0200ca347679c458
1739209609.0179112;-45.120503652039325
1739209609.0179143;-38.13080360867914
1739209609.0179174;-35.57807855764607
1739209609.0179203;-38.13080360867914
1739209609.0179234;-38.13080360867914
1739209609.0179265;-35.57807855764607
1739209609.0179296;-38.13080360867914
1739209609.0179327;-38.13080360867914
1739209609.0179358;-38.13080360867914
1739209609.0179389;-45.120503652039325
1739209609.017942;-35.57807855764607
1739209609.0179448;-38.13080360867914
1739209609.017948;-38.13080360867914
1739209609.017951;-31.141103565318915
1739209609.017954;-28.992665084841942
1739209609.0179572;-38.13080360867914
1739209609.0179603;-45.120503652039325
1739209609.0179634;-38.13080360867914
1739209609.0179665;-45.120503652039325
1739209609.0179696;-38.13080360867914
1739209609.0179725;-33.981070128970906
1739209609.0179756;-38.13080360867914
1739209609.0179787;-45.120503652039325
1739209609.0179818;-38.13080360867914
1739209609.0179849;-38.13080360867914
1739209609.017988;-38.13080360867914
1739209609.017991;-45.120503652039325
1739209609.0179942;-45.120503652039325
1739209609.017997;-38.13080360867914
1739209609.0180001;-45.120503652039325
1739209609.0180032;-45.120503652039325
1739209609.0180063;-45.120503652039325
1739209609.0180094;-33.981070128970906
1739209609.0180125;-38.13080360867914
1739209609.0180156;-38.13080360867914
1739209609.0180187;-33.981070128970906
1739209609.0180216;-38.13080360867914
1739209609.0180247;-35.57807855764607
1739209609.0180278;-38.13080360867914
1739209609.018031;-38.13080360867914
1739209609.018034;-45.120503652039325
1739209609.018037;-38.13080360867914
1739209609.0180402;-45.120503652039325
1739209609.0180433;-38.13080360867914
1739209609.0180464;-38.13080360867914
1739209609.0180492;-45.120503652039325
1739209609.0180523;-45.120503652039325
1739209609.0180554;-38.13080360867914
1739209609.0180585;-45.120503652039325
1739209609.0180616;-38.13080360867914
1739209609.0180647;-38.13080360867914
1739209609.0180678;-38.13080360867914
1739209609.018071;-38.13080360867914
1739209609.0180738;-38.13080360867914
1739209609.018077;-45.120503652039325
1739209609.01808;-45.120503652039325
1739209609.018083;-38.13080360867914
1739209609.0180862;-45.120503652039325
1739209609.0180893;-45.120503652039325
1739209609.0180924;-38.13080360867914
1739209609.0180955;-45.120503652039325
1739209609.0180984;-45.120503652039325
1739209609.0181015;-45.120503652039325
1739209609.0181046;-45.120503652039325
1739209609.0181077;-35.57807855764607
1739209609.0181108;-38.13080360867914
1739209609.0181139;-45.120503652039325
1739209609.018117;-45.120503652039325
1739209609.01812;-38.13080360867914
1739209609.0181231;-38.13080360867914
1739209609.018126;-32.816014438256545
1739209609.018129;-35.57807855764607
1739209609.0181322;-45.120503652039325
1739209609.0181353;-45.120503652039325
1739209609.0181384;-38.13080360867914
1739209609.0181415;-38.13080360867914
1739209609.0181446;-45.120503652039325
1739209609.0181477;-38.13080360867914
1739209609.0181506;-45.120503652039325
1739209609.0181537;-45.120503652039325
1739209609.0181568;-35.57807855764607
1739209609.0181599;-38.13080360867914
1739209609.018163;-38.13080360867914
1739209609.018166;-45.120503652039325
1739209609.0181692;-38.13080360867914
1739209609.0181723;-38.13080360867914
1739209609.0181754;-38.13080360867914
1739209609.0181782;-38.13080360867914
1739209609.0181813;-45.120503652039325
1739209609.0181844;-38.13080360867914
1739209609.0181875;-32.816014438256545
1739209609.0181906;-38.13080360867914
1739209609.0181937;-38.13080360867914
1739209609.0181968;-45.120503652039325
1739209609.0182;-33.981070128970906
1739209609.0182028;-32.816014438256545
1739209609.018206;-45.120503652039325
1739209609.018209;-38.13080360867914
1739209609.018212;-45.120503652039325
1739209609.0182152;-38.13080360867914
1739209609.0182183;-45.120503652039325
1739209609.0182214;-45.120503652039325
1739209609.0182245;-45.120503652039325
1739209609.0182273;-45.120503652039325
1739209609.0182304;-38.13080360867914
1739209609.0182335;-45.120503652039325
1739209609.0182366;-32.816014438256545
1739209609.0182397;-38.13080360867914
1739209609.0182428;-45.120503652039325
1739209609.018246;-38.13080360867914
1739209609.018249;-28.58837851428586
1739209609.0182521;-27.267205301931607
1739209609.018255;-45.120503652039325
1739209609.018258;-38.13080360867914
1739209609.0182612;-32.816014438256545
1739209609.0182643;-38.13080360867914
1739209609.0182674;-45.120503652039325
1739209609.0182705;-38.13080360867914
1739209609.0182736;-38.13080360867914
1739209609.0182767;-38.13080360867914
1739209609.0182796;-45.120503652039325
1739209609.0182827;-38.13080360867914
1739209609.0182858;-38.13080360867914
1739209609.0182889;-38.13080360867914
1739209609.018292;-45.120503652039325
1739209609.018295;-38.13080360867914
1739209609.0182981;-32.816014438256545
1739209609.0183012;-31.141103565318915
1739209609.0183043;-45.120503652039325
1739209609.0183072;-45.120503652039325
1739209609.0183103;-35.57807855764607
1739209609.0183134;-38.13080360867914
1739209609.0183165;-45.120503652039325
1739209609.0183196;-45.120503652039325
1739209609.0183227;-45.120503652039325
1739209609.0183258;-45.120503652039325
1739209609.018329;-45.120503652039325
1739209609.0183318;-45.120503652039325
1739209609.0183349;-45.120503652039325
1739209609.018338;-45.120503652039325
1739209609.018341;-38.13080360867914
1739209609.0183442;-38.13080360867914
1739209609.0183473;-38.13080360867914
1739209609.0183504;-38.13080360867914
1739209609.0183535;-45.120503652039325
1739209609.0183563;-38.13080360867914
1739209609.0183594;-38.13080360867914
1739209609.0183625;-45.120503652039325
1739209609.0183656;-38.13080360867914
1739209609.0183687;-45.120503652039325
1739209609.0183718;-38.13080360867914
1739209609.018375;-31.141103565318915
1739209609.018378;-38.13080360867914
1739209609.018381;-38.13080360867914
1739209609.018384;-45.120503652039325
1739209609.018387;-38.13080360867914
1739209609.0183902;-45.120503652039325
1739209609.0183933;-38.13080360867914
1739209609.0183964;-45.120503652039325
1739209609.0183995;-38.13080360867914
1739209609.0184026;-35.57807855764607
1739209609.0184057;-38.13080360867914
1739209609.0184085;-38.13080360867914
1739209609.0184116;-38.13080360867914
1739209609.0184147;-45.120503652039325
1739209609.0184178;-38.13080360867914
1739209609.018421;-45.120503652039325
1739209609.018424;-38.13080360867914
1739209609.0184271;-38.13080360867914
1739209609.0184302;-38.13080360867914
1739209609.0184333;-35.57807855764607
1739209609.0184362;-45.120503652039325
1739209609.0184393;-45.120503652039325
1739209609.0184424;-38.13080360867914
1739209609.0184455;-38.13080360867914
1739209609.0184486;-31.141103565318915
1739209609.0184517;-45.120503652039325
1739209609.0184548;-38.13080360867914
1739209609.018458;-35.57807855764607
1739209609.0184608;-33.981070128970906
1739209609.0184639;-38.13080360867914
1739209609.018467;-38.13080360867914
1739209609.01847;-38.13080360867914
1739209609.0184731;-45.120503652039325
1739209609.0184762;-45.120503652039325
1739209609.0184793;-45.120503652039325
1739209609.0184824;-45.120503652039325
1739209609.0184853;-38.13080360867914
1739209609.0184884;-45.120503652039325
1739209609.0184915;-45.120503652039325
1739209609.0184946;-35.57807855764607
1739209609.0184977;-35.57807855764607
1739209609.0185008;-45.120503652039325
1739209609.018504;-38.13080360867914
1739209609.018507;-38.13080360867914
1739209609.01851;-33.981070128970906
1739209609.018513;-45.120503652039325
1739209609.018516;-45.120503652039325
1739209609.0185192;-45.120503652039325
1739209609.0185223;-38.13080360867914
1739209609.0185254;-32.816014438256545
1739209609.0185285;-38.13080360867914
1739209609.0185316;-45.120503652039325
1739209609.0185347;-38.13080360867914
1739209609.0185375;-31.141103565318893
1739209609.0185406;-45.120503652039325
1739209609.0185437;-45.120503652039325
1739209609.0185468;-45.120503652039325
1739209609.01855;-45.120503652039325
1739209609.018553;-45.120503652039325
1739209609.018556;-38.13080360867914
1739209609.0185592;-38.13080360867914
1739209609.0185623;-45.120503652039325
1739209609.0185652;-45.120503652039325
1739209609.0185683;-45.120503652039325
1739209609.0185714;-38.13080360867914
1739209609.0185745;-38.13080360867914
1739209609.0185776;-38.13080360867914
1739209609.0185807;-45.120503652039325
1739209609.0185838;-38.13080360867914
1739209609.0185869;-32.816014438256545
1739209609.0185897;-38.13080360867914
1739209609.0185928;-45.120503652039325
1739209609.018596;-33.981070128970906
1739209609.018599;-32.816014438256545
1739209609.0186021;-45.120503652039325
1739209609.0186052;-45.120503652039325
1739209609.0186083;-45.120503652039325
1739209609.0186114;-38.13080360867914
1739209609.0186143;-45.120503652039325
1739209609.0186174;-45.120503652039325
1739209609.0186205;-45.120503652039325
1739209609.0186236;-33.981070128970956
1739209609.0186267;-38.13080360867914
1739209609.0186298;-38.13080360867914
1739209609.018633;-38.13080360867914
1739209609.018636;-45.120503652039325
1739209609.018639;-45.120503652039325
1739209609.018642;-45.120503652039325
1739209609.018645;-38.13080360867914
1739209609.0186481;-27.8777449560314
1739209609.0186512;-45.120503652039325
1739209609.0186543;-45.120503652039325
1739209609.0186574;-38.13080360867914
1739209609.0186605;-38.13080360867914
1739209609.0186636;-38.13080360867914
1739209609.0186665;-35.57807855764607
1739209609.0186696;-38.13080360867914
1739209609.0186727;-45.120503652039325
1739209609.0186758;-45.120503652039325
1739209609.018679;-32.816014438256545
1739209609.018682;-33.981070128970906
1739209609.018685;-45.120503652039325
1739209609.0186882;-38.13080360867914
1739209609.0186913;-35.57807855764607
1739209609.0186942;-38.13080360867914
1739209609.0186973;-45.120503652039325
1739209609.0187004;-45.120503652039325
1739209609.0187035;-32.816014438256545
1739209609.0187066;-38.13080360867914
1739209609.0187097;-45.120503652039325
1739209609.0187128;-38.13080360867914
1739209609.0187159;-35.57807855764607
1739209609.0187187;-38.13080360867914
1739209609.0187218;-26.991370085610736
1739209609.018725;-35.57807855764607
1739209609.018728;-38.13080360867914
1739209609.018731;-38.13080360867914
1739209609.0187342;-45.120503652039325
1739209609.0187373;-38.13080360867914
1739209609.0187404;-35.57807855764607
1739209609.0187433;-38.13080360867914
1739209609.0187464;-35.57807855764607
1739209609.0187495;-45.120503652039325
1739209609.0187526;-45.120503652039325
1739209609.0187557;-38.13080360867914
1739209609.0187588;-45.120503652039325
1739209609.0187619;-38.13080360867914
1739209609.018765;-38.13080360867914
1739209609.018768;-38.13080360867914
1739209609.018771;-38.13080360867914
1739209609.018774;-38.13080360867914
1739209609.0187771;-38.13080360867914
1739209609.0187802;-45.120503652039325
1739209609.0187833;-45.120503652039325
1739209609.0187864;-38.13080360867914
1739209609.0187895;-38.13080360867914
1739209609.0187926;-45.120503652039325
1739209609.0187955;-45.120503652039325
1739209609.0187986;-38.13080360867914
1739209609.0188017;-38.13080360867914
1739209609.0188048;-45.120503652039325
1739209609.018808;-38.13080360867914
1739209609.018811;-45.120503652039325
1739209609.018814;-38.13080360867914
1739209609.0188172;-33.981070128970906
1739209609.0188203;-45.120503652039325
1739209609.0188231;-45.120503652039325
1739209609.0188262;-38.13080360867914
1739209609.0188293;-38.13080360867914
1739209609.0188324;-45.120503652039325
1739209609.0188355;-38.13080360867914
1739209609.0188386;-38.13080360867914
1739209609.0188417;-45.120503652039325
1739209609.0188448;-38.13080360867914
1739209609.0188477;-33.981070128970906
1739209609.0188508;-45.120503652039325
1739209609.018854;-38.13080360867914
1739209609.018857;-35.57807855764607
1739209609.01886;-38.13080360867914
1739209609.0188632;-38.13080360867914
1739209609.0188663;-33.981070128970906
1739209609.0188694;-45.120503652039325
1739209609.0188723;-45.120503652039325
1739209609.0188754;-45.120503652039325
1739209609.0188785;-38.13080360867914
1739209609.0188816;-45.120503652039325
1739209609.0188847;-38.13080360867914
1739209609.0188878;-38.13080360867914
1739209609.0188909;-45.120503652039325
1739209609.018894;-32.816014438256545
1739209609.018897;-38.13080360867914
1739209609.0189;-45.120503652039325
1739209609.018903;-33.981070128970906
1739209609.018906;-38.13080360867914
1739209609.0189092;-45.120503652039325
1739209609.0189123;-45.120503652039325
1739209609.0189154;-45.120503652039325
1739209609.0189185;-35.57807855764607
1739209609.0189216;-38.13080360867914
1739209609.0189245;-45.120503652039325
1739209609.0189276;-33.981070128970906
1739209609.0189307;-38.13080360867914
1739209609.0189338;-33.981070128970906
1739209609.0189369;-45.120503652039325
1739209609.01894;-38.13080360867914
1739209609.018943;-38.13080360867914
1739209609.0189462;-38.13080360867914
1739209609.018949;-45.120503652039325
1739209609.0189521;-38.13080360867914
1739209609.0189552;-35.57807855764607
1739209609.0189583;-45.120503652039325
1739209609.0189614;-38.13080360867914
1739209609.0189645;-38.13080360867914
1739209609.0189676;-38.13080360867914
1739209609.0189707;-38.13080360867914
1739209609.0189738;-45.120503652039325
1739209609.0189767;-45.120503652039325
1739209609.0189798;-45.120503652039325
1739209609.018983;-38.13080360867914
1739209609.018986;-38.13080360867914
1739209609.018989;-45.120503652039325
1739209609.0189922;-45.120503652039325
1739209609.0189953;-45.120503652039325
1739209609.0189984;-45.120503652039325
1739209609.0190012;-45.120503652039325
1739209609.0190043;-38.13080360867914
1739209609.0190074;-31.141103565318915
1739209609.0190105;-45.120503652039325
1739209609.0190136;-45.120503652039325
1739209609.0190167;-45.120503652039325
1739209609.0190198;-35.57807855764607
1739209609.019023;-45.120503652039325
1739209609.019026;-45.120503652039325
1739209609.019029;-45.120503652039325
1739209609.019032;-45.120503652039325
1739209609.019035;-38.13080360867914
1739209609.0190382;-45.120503652039325
1739209609.0190413;-45.120503652039325
1739209609.0190444;-28.992665084841942
1739209609.0190475;-31.141103565318915
1739209609.0190506;-45.120503652039325
1739209609.0190535;-38.13080360867914
1739209609.0190566;-38.13080360867914
1739209609.0190597;-38.13080360867914
1739209609.0190628;-33.981070128970906
1739209609.0190659;-45.120503652039325
1739209609.019069;-38.13080360867914
1739209609.019072;-38.13080360867914
1739209609.0190752;-45.120503652039325
1739209609.019078;-45.120503652039325
1739209609.019081;-45.120503652039325
1739209609.0190842;-35.57807855764607
1739209609.0190873;-38.13080360867914
1739209609.0190904;-45.120503652039325
1739209609.0190935;-45.120503652039325
1739209609.0190966;-45.120503652039325
1739209609.0190997;-45.120503652039325
1739209609.0191028;-45.120503652039325
1739209609.0191057;-45.120503652039325
1739209609.0191088;-32.816014438256545
1739209609.0191119;-38.13080360867914
1739209609.019115;-45.120503652039325
1739209609.019118;-31.141103565318915
1739209609.0191212;-28.992665084841942
1739209609.0191243;-45.120503652039325
1739209609.0191274;-45.120503652039325
1739209609.0191302;-35.57807855764607
1739209609.0191333;-38.13080360867914
1739209609.0191364;-38.13080360867914
1739209609.0191395;-45.120503652039325
1739209609.0191426;-45.120503652039325
1739209609.0191457;-38.13080360867914
1739209609.0191488;-38.13080360867914
1739209609.019152;-45.120503652039325
1739209609.019155;-45.120503652039325
1739209609.019158;-45.120503652039325
1739209609.019161;-38.13080360867914
1739209609.019164;-45.120503652039325
1739209609.0191672;-38.13080360867914
1739209609.0191703;-33.981070128970906
1739209609.0191734;-38.13080360867914
1739209609.0191765;-33.981070128970906
1739209609.0191796;-45.120503652039325
1739209609.0191824;-45.120503652039325
1739209609.0191855;-38.13080360867914
1739209609.0191886;-45.120503652039325
1739209609.0191917;-45.120503652039325
1739209609.0191948;-38.13080360867914
1739209609.019198;-45.120503652039325
1739209609.019201;-45.120503652039325
1739209609.0192041;-45.120503652039325
1739209609.019207;-45.120503652039325
1739209609.01921;-45.120503652039325
1739209609.0192132;-35.57807855764607
1739209609.0192163;-45.120503652039325
1739209609.0192194;-45.120503652039325
1739209609.0192225;-38.13080360867914
1739209609.0192256;-35.57807855764607
1739209609.0192287;-45.120503652039325
1739209609.0192318;-38.13080360867914
1739209609.0192347;-38.13080360867914
1739209609.0192378;-45.120503652039325
1739209609.0192409;-38.13080360867914
1739209609.019244;-38.13080360867914
1739209609.019247;-38.13080360867914
1739209609.0192502;-45.120503652039325
1739209609.0192533;-45.120503652039325
1739209609.0192564;-45.120503652039325
1739209609.0192592;-45.120503652039325
1739209609.0192623;-45.120503652039325
1739209609.0192654;-35.57807855764607
1739209609.0192685;-38.13080360867914
1739209609.0192716;-38.13080360867914
1739209609.0192747;-45.120503652039325
1739209609.0192778;-45.120503652039325
1739209609.019281;-35.57807855764607
1739209609.019284;-38.13080360867914
1739209609.0192869;-45.120503652039325
1739209609.01929;-45.120503652039325
1739209609.019293;-32.816014438256545
1739209609.0192962;-33.981070128970906
1739209609.0192993;-45.120503652039325
1739209609.0193024;-38.13080360867914
1739209609.0193055;-32.816014438256545
1739209609.0193086;-28.992665084841942
1739209609.0193114;-45.120503652039325
1739209609.0193145;-33.981070128970906
1739209609.0193176;-31.141103565318915
1739209609.0193207;-45.120503652039325
1739209609.0193238;-45.120503652039325
1739209609.019327;-45.120503652039325
1739209609.01933;-35.57807855764607
1739209609.0193331;-38.13080360867914
1739209609.019336;-45.120503652039325
1739209609.019339;-38.13080360867914
1739209609.0193422;-38.13080360867914
1739209609.0193453;-38.13080360867914
1739209609.0193484;-45.120503652039325
1739209609.0193515;-45.120503652039325
1739209609.0193546;-38.13080360867914
1739209609.0193577;-38.13080360867914
1739209609.0193608;-45.120503652039325
1739209609.0193636;-45.120503652039325
1739209609.0193667;-38.13080360867914
1739209609.0193698;-35.57807855764607
1739209609.019373;-38.13080360867914
1739209609.019376;-38.13080360867914
1739209609.0193791;-38.13080360867914
1739209609.0193822;-38.13080360867914
1739209609.0193853;-45.120503652039325
1739209609.0193882;-45.120503652039325
1739209609.0193913;-38.13080360867914
1739209609.0193944;-38.13080360867914
1739209609.0193975;-45.120503652039325
1739209609.0194006;-38.13080360867914
1739209609.0194037;-35.57807855764607
1739209609.0194068;-45.120503652039325
1739209609.01941;-45.120503652039325
1739209609.019413;-38.13080360867914
1739209609.0194159;-30.49652367304973
1739209609.019419;-28.992665084841942
1739209609.019422;-45.120503652039325
1739209609.0194252;-38.13080360867914
1739209609.0194283;-35.57807855764607
1739209609.0194314;-33.981070128970906
1739209609.0194345;-45.120503652039325
1739209609.0194376;-38.13080360867914
1739209609.0194404;-35.57807855764607
1739209609.0194435;-33.981070128970906
1739209609.0194466;-38.13080360867914
1739209609.0194497;-38.13080360867914
1739209609.0194528;-45.120503652039325
1739209609.019456;-45.120503652039325
1739209609.019459;-38.13080360867914
1739209609.019462;-45.120503652039325
1739209609.019465;-45.120503652039325
1739209609.019468;-31.14110356531892
1739209609.0194712;-38.13080360867914
1739209609.0194743;-38.13080360867914
1739209609.0194774;-45.120503652039325
1739209609.0194805;-45.120503652039325
1739209609.0194836;-45.120503652039325
1739209609.0194867;-45.120503652039325
1739209609.0194898;-38.13080360867914
1739209609.0194926;-31.141103565318915
1739209609.0194957;-35.57807855764607
1739209609.0194988;-38.13080360867914
1739209609.019502;-45.120503652039325
1739209609.019505;-38.13080360867914
1739209609.0195081;-45.120503652039325
1739209609.0195112;-45.120503652039325
1739209609.0195143;-45.120503652039325
1739209609.0195172;-28.58837851428586
1739209609.0195203;-35.57807855764607
1739209609.0195234;-38.13080360867914
1739209609.0195265;-45.120503652039325
1739209609.0195296;-45.120503652039325
1739209609.0195327;-38.13080360867914
1739209609.0195358;-38.13080360867914
1739209609.0195389;-45.120503652039325
1739209609.019542;-38.13080360867914
1739209609.0195448;-38.13080360867914
1739209609.019548;-38.13080360867914
1739209609.019551;-45.120503652039325
1739209609.0195541;-38.13080360867914
1739209609.0195572;-35.57807855764607
1739209609.0195603;-38.13080360867914
1739209609.0195634;-45.120503652039325
1739209609.0195665;-38.13080360867914
1739209609.0195694;-31.141103565318893
1739209609.0195725;-38.13080360867914
1739209609.0195756;-45.120503652039325
1739209609.0195787;-38.13080360867914
1739209609.0195818;-45.120503652039325
1739209609.019585;-45.120503652039325
1739209609.019588;-45.120503652039325
1739209609.019591;-31.141103565318915
1739209609.019594;-38.13080360867914
1739209609.019597;-33.981070128970906
1739209609.0196002;-45.120503652039325
1739209609.0196033;-38.13080360867914
1739209609.0196064;-38.13080360867914
1739209609.0196095;-38.13080360867914
1739209609.0196126;-45.120503652039325
1739209609.0196157;-38.13080360867914
1739209609.0196187;-32.816014438256545
1739209609.0196216;-38.13080360867914
1739209609.0196247;-45.120503652039325
1739209609.0196278;-38.13080360867914
1739209609.019631;-32.816014438256545
1739209609.019634;-45.120503652039325
1739209609.019637;-45.120503652039325
1739209609.0196402;-33.981070128970906
1739209609.0196433;-32.816014438256545
1739209609.0196462;-38.13080360867914
1739209609.0196493;-45.120503652039325
1739209609.0196524;-38.13080360867914
1739209609.0196555;-45.120503652039325
1739209609.0196586;-45.120503652039325
1739209609.0196617;-45.120503652039325
1739209609.0196648;-35.57807855764607
1739209609.0196679;-35.57807855764607
1739209609.019671;-45.120503652039325
1739209609.0196738;-45.120503652039325
1739209609.019677;-38.13080360867914
1739209609.01968;-38.13080360867914
1739209609.0196831;-45.120503652039325
1739209609.0196862;-45.120503652039325
1739209609.0196893;-45.120503652039325
1739209609.0196924;-38.13080360867914
1739209609.0196955;-38.13080360867914
1739209609.0196984;-38.13080360867914
1739209609.0197015;-38.13080360867914
1739209609.0197046;-35.57807855764607
1739209609.0197077;-38.13080360867914
1739209609.0197108;-35.57807855764607
1739209609.0197139;-38.13080360867914
1739209609.019717;-45.120503652039325
1739209609.01972;-45.120503652039325
1739209609.019723;-45.120503652039325
1739209609.019726;-38.13080360867914
1739209609.0197291;-45.120503652039325
1739209609.0197322;-45.120503652039325
1739209609.0197353;-38.13080360867914
1739209609.0197384;-45.120503652039325
1739209609.0197415;-31.141103565318893
1739209609.0197446;-45.120503652039325
1739209609.0197477;-45.120503652039325
1739209609.0197506;-45.120503652039325
1739209609.0197537;-32.816014438256545
1739209609.0197568;-38.13080360867914
1739209609.01976;-45.120503652039325
1739209609.019763;-45.120503652039325
1739209609.019766;-45.120503652039325
1739209609.0197692;-45.120503652039325
1739209609.0197723;-45.120503652039325
1739209609.0197752;-38.13080360867914
1739209609.0197783;-45.120503652039325
1739209609.0197814;-45.120503652039325
1739209609.0197845;-45.120503652039325
1739209609.0197875;-38.13080360867914
1739209609.0197906;-35.57807855764607
1739209609.0197937;-45.120503652039325
1739209609.0197968;-45.120503652039325
1739209609.0197997;-38.13080360867914
1739209609.0198028;-32.816014438256545
1739209609.019806;-45.120503652039325
1739209609.019809;-45.120503652039325
1739209609.019812;-45.120503652039325
1739209609.0198152;-35.57807855764607
1739209609.0198183;-38.13080360867914
1739209609.0198214;-38.13080360867914
1739209609.0198245;-38.13080360867914
1739209609.0198274;-45.120503652039325
1739209609.0198305;-38.13080360867914
1739209609.0198336;-38.13080360867914
1739209609.0198367;-45.120503652039325
1739209609.0198398;-45.120503652039325
1739209609.0198429;-45.120503652039325
1739209609.019846;-45.120503652039325
1739209609.019849;-45.120503652039325
1739209609.019852;-45.120503652039325
1739209609.019855;-38.13080360867914
1739209609.0198581;-38.13080360867914
1739209609.0198612;-45.120503652039325
1739209609.0198643;-26.487275050834715
1739209609.0198674;-32.816014438256545
1739209609.0198705;-45.120503652039325
1739209609.0198736;-38.13080360867914
1739209609.0198767;-38.13080360867914
1739209609.0198796;-38.13080360867914
1739209609.0198827;-38.13080360867914
1739209609.0198858;-33.981070128970906
1739209609.0198889;-38.13080360867914
1739209609.019892;-38.13080360867914
1739209609.019895;-31.141103565318893
1739209609.0198982;-45.120503652039325
1739209609.0199013;-45.120503652039325
1739209609.0199041;-38.13080360867914
1739209609.0199072;-35.57807855764607
1739209609.0199103;-38.13080360867914
1739209609.0199134;-38.13080360867914
1739209609.0199165;-38.13080360867914
1739209609.0199196;-38.13080360867914
1739209609.0199227;-38.13080360867914
1739209609.0199258;-33.981070128970906
1739209609.0199287;-38.13080360867914
1739209609.0199318;-45.120503652039325
1739209609.019935;-45.120503652039325
1739209609.019938;-33.981070128970906
1739209609.019941;-35.57807855764607
1739209609.0199442;-45.120503652039325
1739209609.0199473;-35.57807855764607
1739209609.0199504;-32.816014438256545
1739209609.0199535;-35.57807855764607
1739209609.0199564;-45.120503652039325
1739209609.0199594;-38.13080360867914
1739209609.0199625;-45.120503652039325
1739209609.0199656;-45.120503652039325
1739209609.0199687;-45.120503652039325
1739209609.0199718;-45.120503652039325
1739209609.019975;-45.120503652039325
1739209609.019978;-45.120503652039325
1739209609.019981;-35.57807855764607
1739209609.019984;-38.13080360867914
1739209609.019987;-33.981070128970906
1739209609.0199902;-31.141103565318915
1739209609.0199933;-38.13080360867914
1739209609.0199964;-38.13080360867914
1739209609.0199995;-45.120503652039325
1739209609.0200026;-38.13080360867914
1739209609.0200057;-45.120503652039325
1739209609.0200086;-38.13080360867914
1739209609.0200117;-45.120503652039325
1739209609.0200148;-33.981070128970906
1739209609.0200179;-32.816014438256545
1739209609.020021;-38.13080360867914
1739209609.020024;-45.120503652039325
1739209609.0200272;-38.13080360867914
1739209609.0200303;-38.13080360867914
1739209609.0200331;-33.981070128970906
1739209609.0200362;-38.13080360867914
1739209609.0200393;-38.13080360867914
1739209609.0200424;-38.13080360867914
1739209609.0200455;-35.57807855764607
1739209609.0200486;-38.13080360867914
1739209609.0200517;-45.120503652039325
1739209609.0200548;-45.120503652039325
1739209609.0200577;-45.120503652039325
1739209609.0200608;-38.13080360867914
1739209609.0200639;-33.981070128970906
1739209609.020067;-45.120503652039325
1739209609.02007;-45.120503652039325
1739209609.0200732;-38.13080360867914
1739209609.0200763;-33.981070128970906
1739209609.0200794;-33.981070128970906
1739209609.0200825;-38.13080360867914
1739209609.0200853;-38.13080360867914
1739209609.0200884;-38.13080360867914
1739209609.0200915;-38.13080360867914
1739209609.0200946;-45.120503652039325
1739209609.0200977;-45.120503652039325
1739209609.0201008;-33.981070128970906
1739209609.020104;-38.13080360867914
1739209609.020107;-33.981070128970906
1739209609.02011;-35.57807855764607
1739209609.020113;-33.981070128970906
1739209609.020116;-45.120503652039325
1739209609.0201192;-45.120503652039325
1739209609.0201223;-35.57807855764607
1739209609.0201254;-45.120503652039325
1739209609.0201285;-38.13080360867914
1739209609.0201316;-38.13080360867914
1739209609.0201347;-45.120503652039325
1739209609.0201375;-38.13080360867914
1739209609.0201406;-45.120503652039325
1739209609.0201437;-45.120503652039325
1739209609.0201468;-45.120503652039325
1739209609.02015;-38.13080360867914
1739209609.020153;-45.120503652039325
1739209609.0201561;-45.120503652039325
1739209609.0201592;-31.141103565318893
1739209609.020162;-45.120503652039325
1739209609.0201652;-45.120503652039325
1739209609.0201683;-38.13080360867914
1739209609.0201714;-45.120503652039325
1739209609.0201745;-45.120503652039325
1739209609.0201776;-45.120503652039325
1739209609.0201807;-45.120503652039325
1739209609.0201838;-38.13080360867914
1739209609.0201867;-35.57807855764607
1739209609.0201898;-38.13080360867914
1739209609.0201929;-38.13080360867914
1739209609.020196;-45.120503652039325
1739209609.020199;-38.13080360867914
1739209609.0202022;-38.13080360867914
1739209609.0202053;-38.13080360867914
1739209609.0202084;-35.57807855764607
1739209609.0202115;-45.120503652039325
1739209609.0202143;-45.120503652039325
1739209609.0202174;-33.981070128970906
1739209609.0202205;-38.13080360867914
1739209609.0202236;-45.120503652039325
1739209609.0202267;-45.120503652039325
1739209609.0202298;-45.120503652039325
1739209609.020233;-38.13080360867914
1739209609.020236;-38.13080360867914
1739209609.0202389;-45.120503652039325
1739209609.020242;-38.13080360867914
1739209609.020245;-38.13080360867914
1739209609.0202482;-35.57807855764607
1739209609.0202513;-35.57807855764607
1739209609.0202544;-38.13080360867914
1739209609.0202575;-45.120503652039325
1739209609.0202606;-38.13080360867914
1739209609.0202637;-29.438486411369333
1739209609.0202665;-38.13080360867914
1739209609.0202696;-45.120503652039325
1739209609.0202727;-45.120503652039325
1739209609.0202758;-35.57807855764607
1739209609.020279;-45.120503652039325
1739209609.020282;-45.120503652039325
1739209609.0202851;-45.120503652039325
1739209609.0202882;-38.13080360867914
1739209609.020291;-45.120503652039325
1739209609.0202942;-45.120503652039325
1739209609.0202973;-45.120503652039325
1739209609.0203004;-45.120503652039325
1739209609.0203035;-45.120503652039325
1739209609.0203066;-38.13080360867914
1739209609.0203097;-38.13080360867914
1739209609.0203128;-32.816014438256545
1739209609.0203156;-38.13080360867914
1739209609.0203187;-45.120503652039325
1739209609.0203218;-38.13080360867914
1739209609.020325;-32.816014438256545
