CAN Message; 0x39:019af7c90d98be00
1739209750.572866;-45.120503652039325
1739209750.5728722;-45.120503652039325
1739209750.5728784;-38.13080360867914
1739209750.5728846;-32.816014438256545
1739209750.5728908;-38.13080360867914
1739209750.572897;-38.13080360867914
1739209750.5729032;-38.13080360867914
1739209750.5729094;-45.120503652039325
1739209750.5729156;-45.120503652039325
1739209750.5729218;-45.120503652039325
1739209750.572928;-45.120503652039325
1739209750.5729344;-45.120503652039325
1739209750.5729406;-45.120503652039325
1739209750.5729468;-38.13080360867914
1739209750.572953;-38.13080360867914
1739209750.5729592;-45.120503652039325
1739209750.5729654;-45.120503652039325
1739209750.5729716;-45.120503652039325
1739209750.5729778;-38.13080360867914
1739209750.572984;-32.816014438256545
1739209750.5729902;-45.120503652039325
1739209750.5729964;-45.120503652039325
1739209750.5730026;-35.57807855764607
1739209750.5730088;-33.981070128970906
1739209750.573015;-38.13080360867914
1739209750.5730214;-45.120503652039325
1739209750.5730276;-45.120503652039325
1739209750.5730338;-31.141103565318915
1739209750.57304;-38.13080360867914
1739209750.5730462;-45.120503652039325
1739209750.5730524;-45.120503652039325
1739209750.5730586;-45.120503652039325
1739209750.5730648;-38.13080360867914
1739209750.573071;-45.120503652039325
1739209750.5730772;-38.13080360867914
1739209750.5730834;-45.120503652039325
1739209750.5730896;-45.120503652039325
1739209750.5730958;-38.13080360867914
1739209750.573102;-45.120503652039325
1739209750.5731084;-33.981070128970906
1739209750.5731146;-38.13080360867914
1739209750.5731208;-45.120503652039325
1739209750.573127;-45.120503652039325
1739209750.5731332;-26.991370085610722
1739209750.5731394;-27.8777449560314
1739209750.5731456;-45.120503652039325
1739209750.5731518;-38.13080360867914
1739209750.573158;-45.120503652039325
1739209750.5731642;-38.13080360867914
1739209750.5731704;-45.120503652039325
1739209750.5731766;-45.120503652039325
1739209750.5731828;-38.13080360867914
1739209750.573189;-38.13080360867914
1739209750.5731955;-32.816014438256545
1739209750.5732017;-38.13080360867914
1739209750.5732079;-45.120503652039325
1739209750.573214;-45.120503652039325
1739209750.5732203;-38.13080360867914
1739209750.5732265;-45.120503652039325
1739209750.5732327;-35.57807855764607
1739209750.5732388;-35.57807855764607
1739209750.573245;-45.120503652039325
1739209750.5732512;-38.13080360867914
1739209750.5732574;-38.13080360867914
1739209750.5732636;-38.13080360867914
1739209750.5732698;-38.13080360867914
1739209750.573276;-38.13080360867914
1739209750.5732825;-45.120503652039325
1739209750.5732887;-45.120503652039325
1739209750.5732949;-45.120503652039325
1739209750.573301;-38.13080360867914
1739209750.5733073;-38.13080360867914
1739209750.5733135;-45.120503652039325
1739209750.5733197;-38.13080360867914
1739209750.5733259;-32.816014438256545
1739209750.573332;-45.120503652039325
1739209750.5733383;-45.120503652039325
1739209750.5733445;-38.13080360867914
1739209750.5733507;-45.120503652039325
1739209750.5733569;-38.13080360867914
1739209750.573363;-45.120503652039325
1739209750.5733695;-38.13080360867914
1739209750.5733757;-38.13080360867914
1739209750.573382;-33.981070128970906
1739209750.573388;-31.141103565318893
1739209750.5733943;-38.13080360867914
1739209750.5734005;-35.57807855764607
1739209750.5734067;-38.13080360867914
1739209750.573413;-45.120503652039325
1739209750.573419;-38.13080360867914
1739209750.5734253;-33.981070128970906
1739209750.5734315;-45.120503652039325
1739209750.5734377;-38.13080360867914
1739209750.573444;-38.13080360867914
1739209750.5734503;-45.120503652039325
1739209750.5734565;-45.120503652039325
1739209750.5734627;-45.120503652039325
1739209750.573469;-38.13080360867914
1739209750.5734751;-38.13080360867914
1739209750.5734813;-38.13080360867914
1739209750.5734875;-28.58837851428586
1739209750.5734937;-38.13080360867914
1739209750.5735;-35.57807855764607
1739209750.573506;-38.13080360867914
1739209750.5735123;-35.57807855764607
1739209750.5735185;-45.120503652039325
1739209750.5735247;-38.13080360867914
1739209750.573531;-45.120503652039325
1739209750.5735373;-31.141103565318943
1739209750.5735435;-38.13080360867914
1739209750.5735497;-33.981070128970906
1739209750.573556;-38.13080360867914
1739209750.5735621;-45.120503652039325
1739209750.5735683;-35.57807855764607
1739209750.5735745;-32.816014438256545
1739209750.5735807;-38.13080360867914
1739209750.573587;-28.58837851428586
1739209750.5735931;-38.13080360867914
1739209750.5735993;-38.13080360867914
1739209750.5736055;-38.13080360867914
1739209750.5736117;-38.13080360867914
1739209750.573618;-45.120503652039325
1739209750.5736244;-38.13080360867914
1739209750.5736306;-45.120503652039325
1739209750.5736368;-33.981070128970956
1739209750.573643;-45.120503652039325
1739209750.5736492;-45.120503652039325
1739209750.5736554;-38.13080360867914
1739209750.5736616;-38.13080360867914
1739209750.5736678;-45.120503652039325
1739209750.573674;-45.120503652039325
1739209750.5736802;-38.13080360867914
1739209750.5736864;-38.13080360867914
1739209750.5736926;-38.13080360867914
1739209750.5736988;-38.13080360867914
1739209750.573705;-38.13080360867914
1739209750.5737114;-45.120503652039325
1739209750.5737176;-38.13080360867914
1739209750.5737238;-45.120503652039325
1739209750.57373;-38.13080360867914
1739209750.5737362;-32.816014438256545
1739209750.5737424;-38.13080360867914
1739209750.5737486;-45.120503652039325
1739209750.5737548;-45.120503652039325
1739209750.573761;-38.13080360867914
1739209750.5737672;-45.120503652039325
1739209750.5737734;-45.120503652039325
1739209750.5737796;-35.57807855764607
1739209750.5737858;-38.13080360867914
1739209750.573792;-45.120503652039325
1739209750.5737984;-45.120503652039325
1739209750.5738046;-45.120503652039325
1739209750.5738108;-45.120503652039325
1739209750.573817;-38.13080360867914
1739209750.5738232;-35.57807855764607
1739209750.5738294;-38.13080360867914
1739209750.5738356;-33.981070128970906
1739209750.5738418;-38.13080360867914
1739209750.573848;-45.120503652039325
1739209750.5738542;-45.120503652039325
1739209750.5738604;-33.981070128970906
1739209750.5738666;-38.13080360867914
1739209750.5738728;-45.120503652039325
1739209750.573879;-45.120503652039325
1739209750.5738854;-38.13080360867914
1739209750.5738916;-38.13080360867914
1739209750.5738978;-45.120503652039325
1739209750.573904;-38.13080360867914
1739209750.5739102;-38.13080360867914
1739209750.5739164;-45.120503652039325
1739209750.5739226;-38.13080360867914
1739209750.5739272;-38.13080360867914
1739209750.5739315;-38.13080360867914
1739209750.573936;-38.13080360867914
1739209750.5739405;-38.13080360867914
1739209750.573945;-38.13080360867914
1739209750.5739493;-45.120503652039325
1739209750.5739539;-33.981070128970906
1739209750.5739584;-38.13080360867914
1739209750.5739627;-45.120503652039325
1739209750.5739672;-45.120503652039325
1739209750.5739717;-38.13080360867914
1739209750.5739763;-32.816014438256545
1739209750.5739806;-38.13080360867914
1739209750.573985;-45.120503652039325
1739209750.5739896;-45.120503652039325
1739209750.5739942;-38.13080360867914
1739209750.5739985;-45.120503652039325
1739209750.574003;-45.120503652039325
1739209750.5740075;-35.57807855764607
1739209750.5740118;-38.13080360867914
1739209750.5740163;-38.13080360867914
1739209750.5740209;-45.120503652039325
1739209750.5740254;-30.49652367304973
1739209750.5740297;-33.981070128970906
1739209750.5740342;-45.120503652039325
1739209750.5740387;-38.13080360867914
1739209750.574043;-38.13080360867914
1739209750.5740476;-38.13080360867914
1739209750.574052;-45.120503652039325
1739209750.5740566;-45.120503652039325
1739209750.574061;-45.120503652039325
1739209750.5740654;-38.13080360867914
1739209750.57407;-45.120503652039325
1739209750.5740743;-45.120503652039325
1739209750.5740788;-38.13080360867914
1739209750.5740833;-35.57807855764607
1739209750.5740879;-38.13080360867914
1739209750.5740921;-45.120503652039325
1739209750.5740967;-38.13080360867914
1739209750.5741012;-33.981070128970906
1739209750.5741055;-38.13080360867914
1739209750.57411;-45.120503652039325
1739209750.5741146;-32.816014438256545
1739209750.574119;-31.141103565318893
1739209750.5741234;-45.120503652039325
1739209750.574128;-45.120503652039325
1739209750.5741324;-38.13080360867914
1739209750.5741367;-38.13080360867914
1739209750.5741413;-45.120503652039325
1739209750.5741458;-38.13080360867914
1739209750.5741503;-45.120503652039325
1739209750.5741546;-45.120503652039325
1739209750.5741591;-45.120503652039325
1739209750.5741637;-38.13080360867914
1739209750.5741682;-45.120503652039325
1739209750.5741725;-45.120503652039325
1739209750.574177;-45.120503652039325
1739209750.5741816;-45.120503652039325
1739209750.5741858;-38.13080360867914
1739209750.5741904;-35.57807855764607
1739209750.574195;-35.57807855764607
1739209750.5741994;-38.13080360867914
1739209750.5742037;-35.57807855764607
1739209750.5742083;-35.57807855764607
1739209750.5742128;-45.120503652039325
1739209750.574217;-35.57807855764607
1739209750.5742216;-45.120503652039325
1739209750.5742261;-45.120503652039325
1739209750.5742307;-45.120503652039325
1739209750.574235;-38.13080360867914
1739209750.5742395;-35.57807855764607
1739209750.574244;-45.120503652039325
1739209750.5742483;-45.120503652039325
1739209750.5742528;-33.981070128970906
1739209750.5742574;-38.13080360867914
1739209750.574262;-45.120503652039325
1739209750.5742662;-45.120503652039325
1739209750.5742707;-45.120503652039325
1739209750.5742753;-38.13080360867914
1739209750.5742798;-35.57807855764607
1739209750.574284;-38.13080360867914
1739209750.5742886;-38.13080360867914
1739209750.5742931;-35.57807855764607
1739209750.5742974;-31.141103565318893
1739209750.574302;-38.13080360867914
1739209750.5743065;-38.13080360867914
1739209750.574311;-45.120503652039325
1739209750.5743153;-45.120503652039325
1739209750.5743198;-45.120503652039325
1739209750.5743244;-45.120503652039325
1739209750.5743287;-45.120503652039325
1739209750.5743332;-45.120503652039325
1739209750.5743377;-38.13080360867914
1739209750.5743423;-45.120503652039325
1739209750.5743465;-32.816014438256545
1739209750.574351;-32.816014438256545
1739209750.5743556;-45.120503652039325
1739209750.57436;-45.120503652039325
1739209750.5743644;-38.13080360867914
1739209750.574369;-26.487275050834715
1739209750.5743735;-38.13080360867914
1739209750.5743778;-45.120503652039325
1739209750.5743823;-38.13080360867914
1739209750.5743868;-32.816014438256545
1739209750.5743911;-45.120503652039325
1739209750.5743957;-45.120503652039325
1739209750.5744002;-38.13080360867914
1739209750.5744047;-38.13080360867914
1739209750.574409;-45.120503652039325
1739209750.5744135;-45.120503652039325
1739209750.574418;-38.13080360867914
1739209750.5744224;-45.120503652039325
1739209750.574427;-38.13080360867914
1739209750.5744314;-45.120503652039325
1739209750.574436;-33.981070128970906
1739209750.5744402;-27.8777449560314
1739209750.5744448;-38.13080360867914
1739209750.5744493;-45.120503652039325
1739209750.5744538;-38.13080360867914
1739209750.5744581;-32.816014438256545
1739209750.5744627;-38.13080360867914
1739209750.5744672;-45.120503652039325
1739209750.5744715;-38.13080360867914
1739209750.574476;-32.816014438256545
1739209750.5744805;-45.120503652039325
1739209750.574485;-45.120503652039325
1739209750.5744894;-45.120503652039325
1739209750.574494;-45.120503652039325
1739209750.5744984;-45.120503652039325
1739209750.5745027;-45.120503652039325
1739209750.5745072;-38.13080360867914
1739209750.5745118;-45.120503652039325
1739209750.5745163;-45.120503652039325
1739209750.5745206;-35.57807855764607
1739209750.574525;-45.120503652039325
1739209750.5745296;-45.120503652039325
1739209750.574534;-45.120503652039325
1739209750.5745385;-33.981070128970906
1739209750.574543;-45.120503652039325
1739209750.5745475;-28.992665084841942
1739209750.5745518;-32.816014438256545
1739209750.5745564;-35.57807855764607
1739209750.5745609;-45.120503652039325
1739209750.5745654;-38.13080360867914
1739209750.5745697;-38.13080360867914
1739209750.5745742;-45.120503652039325
1739209750.5745788;-45.120503652039325
1739209750.574583;-45.120503652039325
1739209750.5745876;-38.13080360867914
1739209750.574592;-45.120503652039325
1739209750.5745966;-45.120503652039325
1739209750.574601;-45.120503652039325
1739209750.5746055;-45.120503652039325
1739209750.57461;-45.120503652039325
1739209750.5746143;-33.981070128970906
1739209750.5746188;-35.57807855764607
1739209750.5746233;-38.13080360867914
1739209750.5746279;-45.120503652039325
1739209750.5746322;-38.13080360867914
1739209750.5746367;-35.57807855764607
1739209750.5746412;-45.120503652039325
1739209750.5746455;-45.120503652039325
1739209750.57465;-38.13080360867914
1739209750.5746546;-32.816014438256545
1739209750.574659;-38.13080360867914
1739209750.5746634;-45.120503652039325
1739209750.574668;-45.120503652039325
1739209750.5746725;-38.13080360867914
1739209750.5746768;-38.13080360867914
1739209750.5746813;-45.120503652039325
1739209750.5746858;-38.13080360867914
1739209750.5746903;-38.13080360867914
1739209750.5746946;-45.120503652039325
1739209750.5746992;-45.120503652039325
1739209750.5747037;-38.13080360867914
1739209750.574708;-38.13080360867914
1739209750.5747125;-45.120503652039325
1739209750.574717;-45.120503652039325
1739209750.5747216;-45.120503652039325
1739209750.5747259;-38.13080360867914
1739209750.5747304;-35.57807855764607
1739209750.574735;-38.13080360867914
1739209750.5747395;-45.120503652039325
1739209750.5747437;-38.13080360867914
1739209750.5747483;-33.981070128970906
1739209750.5747528;-38.13080360867914
1739209750.574757;-45.120503652039325
1739209750.5747616;-45.120503652039325
1739209750.5747662;-38.13080360867914
1739209750.5747707;-45.120503652039325
1739209750.574775;-38.13080360867914
1739209750.5747795;-45.120503652039325
1739209750.574784;-38.13080360867914
1739209750.5747883;-45.120503652039325
1739209750.5747929;-45.120503652039325
1739209750.5747974;-38.13080360867914
1739209750.574802;-38.13080360867914
1739209750.5748062;-45.120503652039325
1739209750.5748107;-38.13080360867914
1739209750.5748153;-38.13080360867914
1739209750.5748196;-45.120503652039325
1739209750.574824;-45.120503652039325
1739209750.5748286;-38.13080360867914
1739209750.5748332;-38.13080360867914
1739209750.5748374;-38.13080360867914
1739209750.574842;-38.13080360867914
1739209750.5748465;-45.120503652039325
1739209750.574851;-38.13080360867914
1739209750.5748553;-38.13080360867914
1739209750.5748599;-45.120503652039325
1739209750.5748644;-35.57807855764607
1739209750.5748687;-35.57807855764607
1739209750.5748732;-45.120503652039325
1739209750.578493;-45.120503652039325
1739209750.5784934;-45.120503652039325
1739209750.5784938;-38.13080360867914
1739209750.5784943;-38.13080360867914
1739209750.5784945;-45.120503652039325
1739209750.578495;-45.120503652039325
1739209750.5784955;-45.120503652039325
1739209750.578496;-45.120503652039325
1739209750.5784962;-33.981070128970906
1739209750.5784967;-45.120503652039325
1739209750.5784972;-33.981070128970906
1739209750.5784974;-38.13080360867914
1739209750.578498;-45.120503652039325
1739209750.5784984;-45.120503652039325
1739209750.5784986;-38.13080360867914
1739209750.578499;-35.57807855764607
1739209750.5784996;-38.13080360867914
1739209750.5784998;-45.120503652039325
1739209750.5785003;-35.57807855764607
1739209750.5785007;-35.57807855764607
1739209750.5785012;-38.13080360867914
1739209750.5785015;-38.13080360867914
1739209750.578502;-38.13080360867914
1739209750.5785024;-38.13080360867914
1739209750.5785027;-45.120503652039325
1739209750.5785031;-45.120503652039325
1739209750.5785036;-38.13080360867914
1739209750.5785038;-38.13080360867914
1739209750.5785043;-45.120503652039325
1739209750.5785048;-38.13080360867914
1739209750.578505;-35.57807855764607
1739209750.5785055;-38.13080360867914
1739209750.578506;-45.120503652039325
1739209750.5785065;-45.120503652039325
1739209750.5785067;-35.57807855764607
1739209750.5785072;-38.13080360867914
1739209750.5785077;-45.120503652039325
1739209750.578508;-45.120503652039325
1739209750.5785084;-45.120503652039325
1739209750.5785089;-38.13080360867914
1739209750.578509;-38.13080360867914
1739209750.5785096;-38.13080360867914
1739209750.57851;-38.13080360867914
1739209750.5785103;-31.141103565318915
1739209750.5785108;-45.120503652039325
1739209750.5785112;-38.13080360867914
1739209750.5785115;-38.13080360867914
1739209750.578512;-45.120503652039325
1739209750.5785124;-35.57807855764607
1739209750.578513;-35.57807855764607
1739209750.5785131;-45.120503652039325
1739209750.5785136;-38.13080360867914
1739209750.578514;-38.13080360867914
1739209750.5785143;-38.13080360867914
1739209750.5785148;-33.981070128970906
1739209750.5785153;-38.13080360867914
1739209750.5785155;-38.13080360867914
1739209750.578516;-45.120503652039325
1739209750.5785165;-38.13080360867914
1739209750.5785167;-35.57807855764607
1739209750.5785172;-38.13080360867914
1739209750.5785177;-35.57807855764607
1739209750.5785182;-32.816014438256545
1739209750.5785184;-38.13080360867914
1739209750.5785189;-45.120503652039325
1739209750.5785193;-45.120503652039325
1739209750.5785196;-45.120503652039325
1739209750.57852;-38.13080360867914
1739209750.5785205;-33.981070128970906
1739209750.5785208;-33.981070128970906
1739209750.5785213;-33.981070128970906
1739209750.5785217;-45.120503652039325
1739209750.578522;-45.120503652039325
1739209750.5785224;-45.120503652039325
1739209750.578523;-38.13080360867914
1739209750.5785234;-45.120503652039325
1739209750.5785236;-38.13080360867914
1739209750.578524;-38.13080360867914
1739209750.5785246;-45.120503652039325
1739209750.5785248;-45.120503652039325
1739209750.5785253;-45.120503652039325
1739209750.5785258;-45.120503652039325
1739209750.578526;-45.120503652039325
1739209750.5785265;-45.120503652039325
1739209750.578527;-45.120503652039325
1739209750.5785272;-45.120503652039325
1739209750.5785277;-33.981070128970906
1739209750.5785282;-45.120503652039325
1739209750.5785286;-38.13080360867914
1739209750.578529;-38.13080360867914
1739209750.5785294;-45.120503652039325
1739209750.5785298;-45.120503652039325
1739209750.57853;-45.120503652039325
1739209750.5785306;-45.120503652039325
1739209750.578531;-45.120503652039325
1739209750.5785313;-45.120503652039325
1739209750.5785317;-38.13080360867914
1739209750.5785322;-38.13080360867914
1739209750.5785325;-38.13080360867914
1739209750.578533;-45.120503652039325
1739209750.5785334;-45.120503652039325
1739209750.578534;-38.13080360867914
1739209750.5785341;-28.58837851428586
1739209750.5785346;-45.120503652039325
1739209750.578535;-45.120503652039325
1739209750.5785353;-38.13080360867914
1739209750.5785358;-38.13080360867914
1739209750.5785363;-45.120503652039325
1739209750.5785365;-38.13080360867914
1739209750.578537;-38.13080360867914
1739209750.5785375;-29.438486411369347
1739209750.5785377;-45.120503652039325
1739209750.5785382;-45.120503652039325
1739209750.5785387;-38.13080360867914
1739209750.5785391;-38.13080360867914
1739209750.5785394;-45.120503652039325
1739209750.5785398;-38.13080360867914
1739209750.5785403;-32.816014438256545
1739209750.5785406;-27.267205301931607
1739209750.578541;-33.981070128970906
1739209750.5785415;-38.13080360867914
1739209750.5785418;-45.120503652039325
1739209750.5785422;-45.120503652039325
1739209750.5785427;-45.120503652039325
1739209750.578543;-38.13080360867914
1739209750.5785434;-33.981070128970906
1739209750.578544;-33.981070128970906
1739209750.5785441;-45.120503652039325
1739209750.5785446;-38.13080360867914
1739209750.578545;-35.57807855764607
1739209750.5785456;-38.13080360867914
1739209750.5785458;-35.57807855764607
1739209750.5785463;-45.120503652039325
1739209750.5785468;-45.120503652039325
1739209750.578547;-45.120503652039325
1739209750.5785475;-38.13080360867914
1739209750.578548;-45.120503652039325
1739209750.5785482;-45.120503652039325
1739209750.5785487;-45.120503652039325
1739209750.5785491;-38.13080360867914
1739209750.5785494;-38.13080360867914
1739209750.5785499;-38.13080360867914
1739209750.5785503;-38.13080360867914
1739209750.5785508;-38.13080360867914
1739209750.578551;-38.13080360867914
1739209750.5785515;-45.120503652039325
1739209750.578552;-38.13080360867914
1739209750.5785522;-38.13080360867914
1739209750.5785527;-38.13080360867914
1739209750.5785532;-45.120503652039325
1739209750.5785534;-45.120503652039325
1739209750.578554;-45.120503652039325
1739209750.5785544;-45.120503652039325
1739209750.5785546;-45.120503652039325
1739209750.578555;-45.120503652039325
1739209750.5785556;-32.816014438256545
1739209750.578556;-45.120503652039325
1739209750.5785563;-45.120503652039325
1739209750.5785568;-32.816014438256545
1739209750.5785573;-38.13080360867914
1739209750.5785575;-38.13080360867914
1739209750.578558;-38.13080360867914
1739209750.5785584;-38.13080360867914
1739209750.5785587;-45.120503652039325
1739209750.5785592;-38.13080360867914
1739209750.5785596;-45.120503652039325
1739209750.5785599;-45.120503652039325
1739209750.5785604;-38.13080360867914
1739209750.5785608;-38.13080360867914
1739209750.5785613;-45.120503652039325
1739209750.5785615;-38.13080360867914
1739209750.578562;-35.57807855764607
1739209750.5785625;-38.13080360867914
1739209750.5785627;-45.120503652039325
1739209750.5785632;-45.120503652039325
1739209750.5785637;-33.981070128970906
1739209750.578564;-45.120503652039325
1739209750.5785644;-38.13080360867914
1739209750.578565;-45.120503652039325
1739209750.5785651;-38.13080360867914
1739209750.5785656;-38.13080360867914
1739209750.578566;-45.120503652039325
1739209750.5785666;-38.13080360867914
1739209750.5785668;-45.120503652039325
1739209750.5785673;-45.120503652039325
1739209750.5785677;-45.120503652039325
1739209750.578568;-32.816014438256545
1739209750.5785685;-38.13080360867914
1739209750.578569;-45.120503652039325
1739209750.5785692;-45.120503652039325
1739209750.5785697;-38.13080360867914
1739209750.5785701;-30.49652367304973
1739209750.5785704;-45.120503652039325
1739209750.5785708;-45.120503652039325
1739209750.5785713;-45.120503652039325
1739209750.5785718;-38.13080360867914
1739209750.578572;-38.13080360867914
1739209750.5785725;-38.13080360867914
1739209750.578573;-33.981070128970906
1739209750.5785732;-38.13080360867914
1739209750.5785737;-38.13080360867914
1739209750.5785742;-38.13080360867914
1739209750.5785744;-45.120503652039325
1739209750.578575;-45.120503652039325
1739209750.5785754;-45.120503652039325
1739209750.5785756;-45.120503652039325
1739209750.578576;-45.120503652039325
1739209750.5785766;-38.13080360867914
1739209750.578577;-38.13080360867914
1739209750.5785773;-35.57807855764607
1739209750.5785778;-38.13080360867914
1739209750.5785782;-45.120503652039325
1739209750.5785785;-38.13080360867914
1739209750.578579;-38.13080360867914
1739209750.5785794;-45.120503652039325
1739209750.5785797;-45.120503652039325
1739209750.5785801;-35.57807855764607
1739209750.5785806;-35.57807855764607
1739209750.5785809;-38.13080360867914
1739209750.5785813;-45.120503652039325
1739209750.5785818;-33.981070128970906
1739209750.578582;-33.981070128970906
1739209750.5785825;-38.13080360867914
1739209750.578583;-38.13080360867914
1739209750.5785835;-45.120503652039325
1739209750.5785837;-38.13080360867914
1739209750.5785842;-38.13080360867914
1739209750.5785847;-35.57807855764607
1739209750.578585;-33.981070128970906
1739209750.5785854;-35.57807855764607
1739209750.5785859;-45.120503652039325
1739209750.578586;-31.141103565318915
1739209750.5785866;-33.981070128970906
1739209750.578587;-38.13080360867914
1739209750.5785873;-38.13080360867914
1739209750.5785878;-45.120503652039325
1739209750.5785882;-45.120503652039325
1739209750.5785887;-45.120503652039325
1739209750.578589;-35.57807855764607
1739209750.5785894;-32.816014438256545
1739209750.57859;-33.981070128970906
1739209750.5785902;-35.57807855764607
1739209750.5785906;-38.13080360867914
1739209750.578591;-38.13080360867914
1739209750.5785913;-45.120503652039325
1739209750.5785918;-45.120503652039325
1739209750.5785923;-45.120503652039325
1739209750.5785925;-31.141103565318915
1739209750.578593;-33.981070128970906
1739209750.5785935;-45.120503652039325
1739209750.578594;-38.13080360867914
1739209750.5785942;-35.57807855764607
1739209750.5785947;-38.13080360867914
1739209750.5785952;-45.120503652039325
1739209750.5785954;-38.13080360867914
1739209750.5785959;-32.816014438256545
1739209750.5785964;-38.13080360867914
1739209750.5785966;-38.13080360867914
1739209750.578597;-38.13080360867914
1739209750.5785975;-38.13080360867914
1739209750.5785978;-45.120503652039325
1739209750.5785983;-45.120503652039325
1739209750.5785987;-38.13080360867914
1739209750.5785992;-33.981070128970906
1739209750.5785995;-38.13080360867914
1739209750.5786;-45.120503652039325
1739209750.5786004;-38.13080360867914
1739209750.5786006;-35.57807855764607
1739209750.5786011;-38.13080360867914
1739209750.5786016;-45.120503652039325
1739209750.5786018;-38.13080360867914
1739209750.5786023;-38.13080360867914
1739209750.5786028;-30.49652367304973
1739209750.578603;-45.120503652039325
1739209750.5786035;-45.120503652039325
1739209750.578604;-38.13080360867914
1739209750.5786045;-33.981070128970906
1739209750.5786047;-33.981070128970906
1739209750.5786052;-38.13080360867914
1739209750.5786057;-38.13080360867914
1739209750.578606;-28.992665084841942
1739209750.5786064;-45.120503652039325
1739209750.5786068;-45.120503652039325
1739209750.578607;-38.13080360867914
1739209750.5786076;-45.120503652039325
1739209750.578608;-38.13080360867914
1739209750.5786083;-45.120503652039325
1739209750.5786088;-38.13080360867914
1739209750.5786092;-38.13080360867914
1739209750.5786097;-38.13080360867914
1739209750.57861;-38.13080360867914
1739209750.5786104;-45.120503652039325
1739209750.578611;-38.13080360867914
1739209750.5786111;-38.13080360867914
1739209750.5786116;-45.120503652039325
1739209750.578612;-38.13080360867914
1739209750.5786123;-45.120503652039325
1739209750.5786128;-38.13080360867914
1739209750.5786133;-38.13080360867914
1739209750.5786135;-38.13080360867914
1739209750.578614;-38.13080360867914
1739209750.5786145;-45.120503652039325
1739209750.5786147;-45.120503652039325
1739209750.5786152;-45.120503652039325
1739209750.5786157;-33.981070128970906
1739209750.5786161;-38.13080360867914
1739209750.5786164;-38.13080360867914
1739209750.5786169;-38.13080360867914
1739209750.5786173;-38.13080360867914
1739209750.5786176;-45.120503652039325
1739209750.578618;-38.13080360867914
1739209750.5786185;-45.120503652039325
1739209750.5786188;-38.13080360867914
1739209750.5786192;-38.13080360867914
1739209750.5786197;-38.13080360867914
1739209750.57862;-38.13080360867914
1739209750.5786204;-38.13080360867914
1739209750.578621;-38.13080360867914
1739209750.5786214;-38.13080360867914
1739209750.5786216;-35.57807855764607
1739209750.578622;-38.13080360867914
1739209750.5786226;-45.120503652039325
1739209750.5786228;-38.13080360867914
1739209750.5786233;-32.816014438256545
1739209750.5786238;-45.120503652039325
1739209750.578624;-45.120503652039325
1739209750.5786245;-38.13080360867914
1739209750.578625;-38.13080360867914
1739209750.5786252;-38.13080360867914
1739209750.5786257;-45.120503652039325
1739209750.5786262;-33.981070128970906
1739209750.5786266;-35.57807855764607
1739209750.5786269;-45.120503652039325
1739209750.5786273;-45.120503652039325
1739209750.5786278;-45.120503652039325
1739209750.578628;-31.141103565318893
1739209750.5786285;-38.13080360867914
1739209750.578629;-45.120503652039325
1739209750.5786293;-33.981070128970906
1739209750.5786297;-32.816014438256545
1739209750.5786302;-45.120503652039325
1739209750.5786304;-45.120503652039325
1739209750.578631;-38.13080360867914
1739209750.5786314;-38.13080360867914
1739209750.5786319;-38.13080360867914
1739209750.578632;-45.120503652039325
1739209750.5786326;-35.57807855764607
1739209750.578633;-35.57807855764607
1739209750.5786333;-35.57807855764607
1739209750.5786338;-38.13080360867914
1739209750.5786343;-38.13080360867914
1739209750.5786345;-38.13080360867914
1739209750.578635;-45.120503652039325
1739209750.5786355;-45.120503652039325
1739209750.5786357;-45.120503652039325
1739209750.5786362;-45.120503652039325
1739209750.5786366;-45.120503652039325
1739209750.5786371;-38.13080360867914
1739209750.5786374;-45.120503652039325
1739209750.5786378;-35.57807855764607
1739209750.5786383;-38.13080360867914
1739209750.5786386;-45.120503652039325
1739209750.578639;-45.120503652039325
1739209750.5786395;-45.120503652039325
1739209750.5786397;-38.13080360867914
1739209750.5786402;-38.13080360867914
1739209750.5786407;-45.120503652039325
1739209750.578641;-38.13080360867914
1739209750.5786414;-38.13080360867914
1739209750.578642;-38.13080360867914
1739209750.5786424;-33.981070128970906
1739209750.5786426;-38.13080360867914
1739209750.578643;-38.13080360867914
1739209750.5786436;-38.13080360867914
1739209750.5786438;-45.120503652039325
1739209750.5786443;-38.13080360867914
1739209750.5786448;-38.13080360867914
1739209750.578645;-45.120503652039325
1739209750.5786455;-38.13080360867914
1739209750.578646;-32.816014438256545
1739209750.5786462;-38.13080360867914
1739209750.5786467;-45.120503652039325
1739209750.5786471;-45.120503652039325
1739209750.5786476;-45.120503652039325
1739209750.5786479;-45.120503652039325
1739209750.5786483;-45.120503652039325
1739209750.5786488;-45.120503652039325
1739209750.578649;-33.981070128970906
1739209750.5786495;-35.57807855764607
1739209750.57865;-35.57807855764607
1739209750.5786502;-33.981070128970906
1739209750.5786507;-35.57807855764607
1739209750.5786512;-45.120503652039325
1739209750.5786514;-31.141103565318915
1739209750.578652;-33.981070128970906
1739209750.5786524;-45.120503652039325
1739209750.5786526;-45.120503652039325
1739209750.578653;-45.120503652039325
1739209750.5786536;-45.120503652039325
1739209750.578654;-45.120503652039325
1739209750.5786543;-45.120503652039325
1739209750.5786548;-38.13080360867914
