CAN Message; 0x24:0deb045ad871c455
Timestamp;Amplitude
1739209810.2754326;-33.981070128970906
1739209810.2754366;-45.120503652039325
1739209810.2754407;-45.120503652039325
1739209810.2754447;-38.13080360867914
1739209810.2754488;-38.13080360867914
1739209810.2754529;-45.120503652039325
1739209810.2754571;-45.120503652039325
1739209810.2754612;-45.120503652039325
1739209810.2754653;-38.13080360867914
1739209810.2754693;-38.13080360867914
1739209810.2754734;-38.13080360867914
1739209810.2754774;-45.120503652039325
1739209810.2754815;-38.13080360867914
1739209810.2754855;-35.57807855764607
1739209810.2754896;-38.13080360867914
1739209810.2754939;-38.13080360867914
1739209810.275498;-45.120503652039325
1739209810.275502;-45.120503652039325
1739209810.275506;-38.13080360867914
1739209810.27551;-45.120503652039325
1739209810.2755141;-45.120503652039325
1739209810.2755182;-38.13080360867914
1739209810.2755222;-35.57807855764607
1739209810.2755263;-45.120503652039325
1739209810.2755306;-38.13080360867914
1739209810.2755346;-33.981070128970906
1739209810.2755387;-35.57807855764607
1739209810.2755427;-45.120503652039325
1739209810.2755468;-38.13080360867914
1739209810.2755508;-35.57807855764607
1739209810.275555;-45.120503652039325
1739209810.275559;-45.120503652039325
1739209810.275563;-33.981070128970906
1739209810.275567;-31.141103565318915
1739209810.2755713;-35.57807855764607
1739209810.2755754;-45.120503652039325
1739209810.2755795;-45.120503652039325
1739209810.2755835;-38.13080360867914
1739209810.2755876;-38.13080360867914
1739209810.2755916;-38.13080360867914
1739209810.2755957;-33.981070128970906
1739209810.2755997;-33.981070128970906
1739209810.2756038;-45.120503652039325
1739209810.275608;-38.13080360867914
1739209810.275612;-38.13080360867914
1739209810.2756162;-45.120503652039325
1739209810.2756202;-45.120503652039325
1739209810.2756243;-38.13080360867914
1739209810.2756283;-45.120503652039325
1739209810.2756324;-45.120503652039325
1739209810.2756364;-45.120503652039325
1739209810.2756405;-35.57807855764607
1739209810.2756445;-38.13080360867914
1739209810.2756488;-45.120503652039325
1739209810.275653;-45.120503652039325
1739209810.275657;-33.981070128970906
1739209810.275661;-33.981070128970906
1739209810.275665;-29.438486411369354
1739209810.275669;-45.120503652039325
1739209810.2756732;-38.13080360867914
1739209810.2756772;-38.13080360867914
1739209810.2756813;-38.13080360867914
1739209810.2756855;-45.120503652039325
1739209810.2756896;-38.13080360867914
1739209810.2756937;-38.13080360867914
1739209810.2756977;-38.13080360867914
1739209810.2757018;-38.13080360867914
1739209810.2757058;-38.13080360867914
1739209810.2757099;-45.120503652039325
1739209810.275714;-38.13080360867914
1739209810.275718;-35.57807855764607
1739209810.2757223;-45.120503652039325
1739209810.2757263;-45.120503652039325
1739209810.2757304;-38.13080360867914
1739209810.2757344;-38.13080360867914
1739209810.2757385;-45.120503652039325
1739209810.2757425;-38.13080360867914
1739209810.2757466;-38.13080360867914
1739209810.2757506;-45.120503652039325
1739209810.2757547;-45.120503652039325
1739209810.2757587;-45.120503652039325
1739209810.275763;-38.13080360867914
1739209810.275767;-35.57807855764607
1739209810.2757711;-45.120503652039325
1739209810.2757752;-45.120503652039325
1739209810.2757792;-32.816014438256545
1739209810.2757816;-32.816014438256545
1739209810.2757843;-45.120503652039325
1739209810.2757866;-45.120503652039325
1739209810.2757893;-33.981070128970906
1739209810.2757916;-35.57807855764607
1739209810.275794;-45.120503652039325
1739209810.2757967;-45.120503652039325
1739209810.275799;-35.57807855764607
1739209810.2758017;-32.816014438256545
1739209810.275804;-45.120503652039325
1739209810.2758064;-38.13080360867914
1739209810.275809;-45.120503652039325
1739209810.2758114;-45.120503652039325
1739209810.275814;-35.57807855764607
1739209810.2758164;-35.57807855764607
1739209810.2758188;-45.120503652039325
1739209810.2758214;-45.120503652039325
1739209810.2758238;-35.57807855764607
1739209810.2758265;-35.57807855764607
1739209810.2758288;-38.13080360867914
1739209810.2758312;-38.13080360867914
1739209810.2758338;-38.13080360867914
1739209810.2758362;-38.13080360867914
1739209810.2758386;-35.57807855764607
1739209810.2758412;-35.57807855764607
1739209810.2758436;-45.120503652039325
1739209810.2758462;-33.981070128970906
1739209810.2758486;-45.120503652039325
1739209810.275851;-45.120503652039325
1739209810.2758536;-38.13080360867914
1739209810.275856;-38.13080360867914
1739209810.2758586;-45.120503652039325
1739209810.275861;-45.120503652039325
1739209810.2758634;-45.120503652039325
1739209810.275866;-38.13080360867914
1739209810.2758684;-45.120503652039325
1739209810.275871;-45.120503652039325
1739209810.2758734;-38.13080360867914
1739209810.2758758;-45.120503652039325
1739209810.2758784;-38.13080360867914
1739209810.2758808;-38.13080360867914
1739209810.2758834;-38.13080360867914
1739209810.2758858;-45.120503652039325
1739209810.2758882;-29.438486411369333
1739209810.2758908;-28.21854285175415
1739209810.2758932;-45.120503652039325
1739209810.2758958;-45.120503652039325
1739209810.2758982;-33.981070128970906
1739209810.2759006;-35.57807855764607
1739209810.2759032;-45.120503652039325
1739209810.2759056;-38.13080360867914
1739209810.2759082;-45.120503652039325
1739209810.2759106;-45.120503652039325
1739209810.275913;-45.120503652039325
1739209810.2759156;-38.13080360867914
1739209810.275918;-38.13080360867914
1739209810.2759206;-45.120503652039325
1739209810.275923;-45.120503652039325
1739209810.2759254;-45.120503652039325
1739209810.275928;-45.120503652039325
1739209810.2759304;-45.120503652039325
1739209810.275933;-45.120503652039325
1739209810.2759354;-38.13080360867914
1739209810.2759378;-38.13080360867914
1739209810.2759404;-45.120503652039325
1739209810.2759428;-38.13080360867914
1739209810.2759452;-45.120503652039325
1739209810.2759478;-31.141103565318893
1739209810.2759502;-25.826314394896354
1739209810.2759528;-45.120503652039325
1739209810.2759552;-38.13080360867914
1739209810.2759576;-38.13080360867914
1739209810.2759602;-35.57807855764607
1739209810.2759626;-38.13080360867914
1739209810.2759652;-38.13080360867914
1739209810.2759676;-45.120503652039325
1739209810.27597;-45.120503652039325
1739209810.2759726;-32.816014438256545
1739209810.275975;-38.13080360867914
1739209810.2759776;-38.13080360867914
1739209810.27598;-35.57807855764607
1739209810.2759824;-45.120503652039325
1739209810.275985;-45.120503652039325
1739209810.2759874;-45.120503652039325
1739209810.27599;-45.120503652039325
1739209810.2759924;-38.13080360867914
1739209810.2759948;-38.13080360867914
1739209810.2759974;-45.120503652039325
1739209810.2759998;-45.120503652039325
1739209810.2760024;-33.981070128970906
1739209810.2760048;-38.13080360867914
1739209810.2760072;-35.57807855764607
1739209810.2760098;-32.816014438256545
1739209810.2760122;-45.120503652039325
1739209810.2760148;-45.120503652039325
1739209810.2760172;-45.120503652039325
1739209810.2760196;-38.13080360867914
1739209810.2760222;-45.120503652039325
1739209810.2760246;-45.120503652039325
1739209810.2760272;-45.120503652039325
1739209810.2760296;-45.120503652039325
1739209810.276032;-45.120503652039325
1739209810.2760346;-45.120503652039325
1739209810.276037;-45.120503652039325
1739209810.2760396;-38.13080360867914
1739209810.276042;-45.120503652039325
1739209810.2760444;-38.13080360867914
1739209810.276047;-45.120503652039325
1739209810.2760494;-38.13080360867914
1739209810.276052;-38.13080360867914
1739209810.2760544;-38.13080360867914
1739209810.2760568;-38.13080360867914
1739209810.2760594;-45.120503652039325
1739209810.2760618;-38.13080360867914
1739209810.2760642;-38.13080360867914
1739209810.2760668;-45.120503652039325
1739209810.2760692;-33.981070128970906
1739209810.2760718;-31.141103565318915
1739209810.2760742;-38.13080360867914
1739209810.2760766;-38.13080360867914
1739209810.2760792;-38.13080360867914
1739209810.2760816;-33.981070128970906
1739209810.2760842;-45.120503652039325
1739209810.2760866;-38.13080360867914
1739209810.276089;-38.13080360867914
1739209810.2760916;-33.981070128970906
1739209810.276094;-31.141103565318915
1739209810.2760966;-38.13080360867914
1739209810.276099;-45.120503652039325
1739209810.2761014;-32.816014438256545
1739209810.276104;-38.13080360867914
1739209810.2761064;-45.120503652039325
1739209810.276109;-45.120503652039325
1739209810.2761114;-45.120503652039325
1739209810.2761137;-45.120503652039325
1739209810.2761164;-38.13080360867914
1739209810.2761188;-38.13080360867914
1739209810.2761214;-45.120503652039325
1739209810.2761238;-45.120503652039325
1739209810.2761261;-33.981070128970906
1739209810.2761288;-38.13080360867914
1739209810.2761312;-45.120503652039325
1739209810.2761338;-45.120503652039325
1739209810.2761362;-33.981070128970906
1739209810.2761385;-31.141103565318915
1739209810.2761412;-38.13080360867914
1739209810.2761436;-45.120503652039325
1739209810.2761462;-38.13080360867914
1739209810.2761486;-31.141103565318915
1739209810.276151;-32.816014438256545
1739209810.2761536;-45.120503652039325
1739209810.276156;-35.57807855764607
1739209810.2761586;-35.57807855764607
1739209810.276161;-45.120503652039325
1739209810.2761633;-38.13080360867914
1739209810.276166;-45.120503652039325
1739209810.2761683;-38.13080360867914
1739209810.2761707;-27.267205301931607
1739209810.2761734;-38.13080360867914
1739209810.2761757;-38.13080360867914
1739209810.2761784;-35.57807855764607
1739209810.2761807;-38.13080360867914
1739209810.2761831;-45.120503652039325
1739209810.2761858;-45.120503652039325
1739209810.2761881;-33.981070128970906
1739209810.2761908;-38.13080360867914
1739209810.2761931;-38.13080360867914
1739209810.2761955;-45.120503652039325
1739209810.2761981;-45.120503652039325
1739209810.2762005;-45.120503652039325
1739209810.2762032;-45.120503652039325
1739209810.2762055;-38.13080360867914
1739209810.276208;-38.13080360867914
1739209810.2762105;-38.13080360867914
1739209810.276213;-45.120503652039325
1739209810.2762156;-45.120503652039325
1739209810.276218;-45.120503652039325
1739209810.2762203;-38.13080360867914
1739209810.276223;-35.57807855764607
1739209810.2762253;-45.120503652039325
1739209810.276228;-38.13080360867914
1739209810.2762303;-25.826314394896357
1739209810.2762327;-35.57807855764607
1739209810.2762353;-45.120503652039325
1739209810.2762377;-38.13080360867914
1739209810.2762403;-38.13080360867914
1739209810.2762427;-45.120503652039325
1739209810.276245;-35.57807855764607
1739209810.2762477;-38.13080360867914
1739209810.2762501;-33.981070128970956
1739209810.2762527;-45.120503652039325
1739209810.2762551;-45.120503652039325
1739209810.2762575;-45.120503652039325
1739209810.2762601;-35.57807855764607
1739209810.2762625;-35.57807855764607
1739209810.2762651;-38.13080360867914
1739209810.2762675;-38.13080360867914
1739209810.27627;-38.13080360867914
1739209810.2762725;-38.13080360867914
1739209810.276275;-33.981070128970906
1739209810.2762773;-35.57807855764607
1739209810.27628;-45.120503652039325
1739209810.2762823;-45.120503652039325
1739209810.276285;-45.120503652039325
1739209810.2762873;-45.120503652039325
1739209810.2762897;-33.981070128970906
1739209810.2762923;-35.57807855764607
1739209810.2762947;-45.120503652039325
1739209810.2762973;-45.120503652039325
1739209810.2762997;-35.57807855764607
1739209810.276302;-38.13080360867914
1739209810.2763047;-45.120503652039325
1739209810.276307;-45.120503652039325
1739209810.2763097;-45.120503652039325
1739209810.276312;-38.13080360867914
1739209810.2763145;-38.13080360867914
1739209810.2763171;-45.120503652039325
1739209810.2763195;-38.13080360867914
1739209810.2763221;-32.816014438256545
1739209810.2763245;-45.120503652039325
1739209810.276327;-45.120503652039325
1739209810.2763295;-38.13080360867914
1739209810.276332;-38.13080360867914
1739209810.2763345;-38.13080360867914
1739209810.276337;-38.13080360867914
1739209810.2763393;-45.120503652039325
1739209810.276342;-45.120503652039325
1739209810.2763443;-38.13080360867914
1739209810.276347;-35.57807855764607
1739209810.2763493;-45.120503652039325
1739209810.2763517;-45.120503652039325
1739209810.2763543;-38.13080360867914
1739209810.2763567;-33.981070128970906
1739209810.2763593;-38.13080360867914
1739209810.2763617;-38.13080360867914
1739209810.276364;-38.13080360867914
1739209810.2763667;-38.13080360867914
1739209810.276369;-38.13080360867914
1739209810.2763717;-33.981070128970906
1739209810.276374;-45.120503652039325
1739209810.2763765;-35.57807855764607
1739209810.276379;-45.120503652039325
1739209810.2763815;-45.120503652039325
1739209810.276384;-45.120503652039325
1739209810.2763865;-38.13080360867914
1739209810.276389;-45.120503652039325
1739209810.2763915;-33.981070128970956
1739209810.276394;-45.120503652039325
1739209810.2763963;-45.120503652039325
1739209810.276399;-45.120503652039325
1739209810.2764013;-45.120503652039325
1739209810.276404;-33.981070128970906
1739209810.2764063;-38.13080360867914
1739209810.2764087;-38.13080360867914
1739209810.2764113;-38.13080360867914
1739209810.2764137;-45.120503652039325
1739209810.2764163;-45.120503652039325
1739209810.2764187;-38.13080360867914
1739209810.276421;-35.57807855764607
1739209810.2764237;-38.13080360867914
1739209810.276426;-38.13080360867914
1739209810.2764287;-45.120503652039325
1739209810.276431;-45.120503652039325
1739209810.2764335;-45.120503652039325
1739209810.276436;-45.120503652039325
1739209810.2764385;-45.120503652039325
1739209810.276441;-45.120503652039325
1739209810.2764435;-45.120503652039325
1739209810.2764459;-38.13080360867914
1739209810.2764485;-38.13080360867914
1739209810.2764509;-45.120503652039325
1739209810.2764535;-45.120503652039325
1739209810.2764559;-45.120503652039325
1739209810.2764583;-38.13080360867914
1739209810.276461;-32.816014438256545
1739209810.2764633;-45.120503652039325
1739209810.276466;-38.13080360867914
1739209810.2764683;-38.13080360867914
1739209810.2764707;-27.267205301931607
1739209810.2764733;-38.13080360867914
1739209810.2764757;-45.120503652039325
1739209810.2764783;-35.57807855764607
1739209810.2764807;-35.57807855764607
1739209810.276483;-45.120503652039325
1739209810.2764857;-45.120503652039325
1739209810.276488;-35.57807855764607
1739209810.2764907;-32.81601443825658
1739209810.276493;-45.120503652039325
1739209810.2764955;-45.120503652039325
1739209810.276498;-38.13080360867914
1739209810.2765005;-45.120503652039325
1739209810.2765028;-38.13080360867914
1739209810.2765055;-35.57807855764607
1739209810.2765079;-38.13080360867914
1739209810.2765105;-33.981070128970906
1739209810.2765129;-38.13080360867914
1739209810.2765152;-45.120503652039325
1739209810.2765179;-45.120503652039325
1739209810.2765203;-38.13080360867914
1739209810.2765229;-38.13080360867914
1739209810.2765253;-38.13080360867914
1739209810.2765276;-38.13080360867914
1739209810.2765303;-45.120503652039325
1739209810.2765326;-32.816014438256545
1739209810.2765353;-32.816014438256545
1739209810.2765377;-45.120503652039325
1739209810.27654;-45.120503652039325
1739209810.2765427;-33.981070128970906
1739209810.276545;-38.13080360867914
1739209810.2765477;-45.120503652039325
1739209810.27655;-30.49652367304973
1739209810.2765524;-33.981070128970906
1739209810.276555;-38.13080360867914
1739209810.2765574;-45.120503652039325
1739209810.27656;-45.120503652039325
1739209810.2765625;-45.120503652039325
1739209810.2765648;-33.981070128970906
1739209810.2765675;-45.120503652039325
1739209810.2765698;-33.981070128970906
1739209810.2765725;-33.981070128970906
1739209810.2765749;-38.13080360867914
1739209810.2765772;-45.120503652039325
1739209810.2765799;-38.13080360867914
1739209810.2765822;-35.57807855764607
1739209810.2765849;-38.13080360867914
1739209810.2765872;-38.13080360867914
1739209810.2765896;-33.981070128970906
1739209810.2765923;-33.981070128970906
1739209810.2765946;-45.120503652039325
1739209810.2765973;-45.120503652039325
1739209810.2765996;-45.120503652039325
1739209810.276602;-45.120503652039325
1739209810.2766047;-38.13080360867914
1739209810.276607;-45.120503652039325
1739209810.2766094;-33.981070128970906
1739209810.276612;-45.120503652039325
1739209810.2766144;-45.120503652039325
1739209810.276617;-38.13080360867914
1739209810.2766194;-45.120503652039325
1739209810.2766218;-38.13080360867914
1739209810.2766244;-45.120503652039325
1739209810.2766268;-31.141103565318915
1739209810.2766294;-31.141103565318915
1739209810.2766318;-33.981070128970906
1739209810.2766342;-45.120503652039325
1739209810.2766368;-38.13080360867914
1739209810.2766392;-45.120503652039325
1739209810.2766418;-33.981070128970906
1739209810.2766442;-38.13080360867914
1739209810.2766466;-45.120503652039325
1739209810.2766492;-38.13080360867914
1739209810.2766516;-33.981070128970906
1739209810.2766542;-45.120503652039325
1739209810.2766566;-45.120503652039325
1739209810.276659;-45.120503652039325
1739209810.2766616;-45.120503652039325
1739209810.276664;-38.13080360867914
1739209810.2766666;-38.13080360867914
1739209810.276669;-45.120503652039325
1739209810.2766714;-38.13080360867914
1739209810.276674;-38.13080360867914
1739209810.2766764;-35.57807855764607
1739209810.276679;-38.13080360867914
1739209810.2766814;-33.981070128970906
1739209810.2766838;-38.13080360867914
1739209810.2766864;-38.13080360867914
1739209810.2766888;-38.13080360867914
1739209810.2766914;-38.13080360867914
1739209810.2766938;-35.57807855764607
1739209810.2766962;-38.13080360867914
1739209810.2766988;-45.120503652039325
1739209810.2767012;-35.57807855764607
1739209810.2767038;-35.57807855764607
1739209810.2767062;-38.13080360867914
1739209810.2767086;-38.13080360867914
1739209810.2767112;-45.120503652039325
1739209810.2767136;-45.120503652039325
1739209810.2767162;-45.120503652039325
1739209810.2767186;-45.120503652039325
1739209810.276721;-38.13080360867914
1739209810.2767236;-45.120503652039325
1739209810.276726;-32.816014438256545
1739209810.2767284;-45.120503652039325
1739209810.276731;-35.57807855764607
1739209810.2767334;-32.816014438256545
1739209810.276736;-45.120503652039325
1739209810.2767384;-45.120503652039325
1739209810.2767408;-45.120503652039325
1739209810.2767434;-38.13080360867914
1739209810.2767458;-45.120503652039325
1739209810.2767484;-45.120503652039325
1739209810.2767508;-45.120503652039325
1739209810.2767532;-45.120503652039325
1739209810.2767558;-45.120503652039325
1739209810.2767582;-45.120503652039325
1739209810.2767608;-45.120503652039325
1739209810.2767632;-38.13080360867914
1739209810.2767656;-38.13080360867914
1739209810.2767682;-38.13080360867914
1739209810.2767706;-45.120503652039325
1739209810.2767732;-45.120503652039325
1739209810.2767756;-38.13080360867914
1739209810.276778;-38.13080360867914
1739209810.2767806;-38.13080360867914
1739209810.276783;-38.13080360867914
1739209810.2767856;-45.120503652039325
1739209810.276788;-45.120503652039325
1739209810.2767904;-30.49652367304973
1739209810.276793;-31.141103565318893
1739209810.2767954;-38.13080360867914
1739209810.276798;-45.120503652039325
1739209810.2768004;-38.13080360867914
1739209810.2768028;-38.13080360867914
1739209810.2768054;-45.120503652039325
1739209810.2768078;-45.120503652039325
1739209810.2768104;-45.120503652039325
1739209810.2768128;-45.120503652039325
1739209810.2768152;-45.120503652039325
1739209810.2768178;-45.120503652039325
1739209810.2768202;-38.13080360867914
1739209810.2768228;-38.13080360867914
1739209810.2768252;-45.120503652039325
1739209810.2768276;-45.120503652039325
1739209810.2768302;-45.120503652039325
1739209810.2768326;-38.13080360867914
1739209810.276835;-45.120503652039325
1739209810.2768376;-45.120503652039325
1739209810.27684;-45.120503652039325
1739209810.2768426;-45.120503652039325
1739209810.276845;-38.13080360867914
1739209810.2768474;-45.120503652039325
1739209810.27685;-32.816014438256545
1739209810.2768524;-29.438486411369333
1739209810.276855;-45.120503652039325
1739209810.2768574;-45.120503652039325
1739209810.2768598;-35.57807855764607
1739209810.2768624;-33.981070128970906
1739209810.2768648;-38.13080360867914
1739209810.2768674;-38.13080360867914
1739209810.2768698;-45.120503652039325
1739209810.2768722;-45.120503652039325
1739209810.2768748;-38.13080360867914
1739209810.2768772;-35.57807855764607
1739209810.2768798;-45.120503652039325
1739209810.2768822;-38.13080360867914
1739209810.2768846;-28.58837851428586
1739209810.2768872;-38.13080360867914
1739209810.2768896;-38.13080360867914
1739209810.2768922;-38.13080360867914
1739209810.2768946;-38.13080360867914
1739209810.276897;-45.120503652039325
1739209810.2768996;-45.120503652039325
1739209810.276902;-45.120503652039325
1739209810.2769046;-38.13080360867914
1739209810.276907;-45.120503652039325
1739209810.2769094;-38.13080360867914
1739209810.276912;-35.57807855764607
1739209810.2769144;-45.120503652039325
1739209810.276917;-45.120503652039325
1739209810.2769194;-38.13080360867914
1739209810.2769217;-38.13080360867914
1739209810.2769244;-38.13080360867914
1739209810.2769268;-33.981070128970906
1739209810.2769294;-38.13080360867914
1739209810.2769318;-45.120503652039325
1739209810.2769341;-35.57807855764607
1739209810.2769368;-38.13080360867914
1739209810.2769392;-45.120503652039325
1739209810.2769415;-45.120503652039325
1739209810.2769442;-33.981070128970906
1739209810.2769465;-45.120503652039325
1739209810.2769492;-38.13080360867914
1739209810.2769516;-31.141103565318893
1739209810.276954;-45.120503652039325
1739209810.2769566;-45.120503652039325
1739209810.276959;-45.120503652039325
1739209810.2769616;-45.120503652039325
1739209810.276964;-45.120503652039325
1739209810.2769663;-45.120503652039325
1739209810.276969;-45.120503652039325
1739209810.2769713;-45.120503652039325
1739209810.276974;-45.120503652039325
1739209810.2769763;-45.120503652039325
1739209810.2769787;-38.13080360867914
1739209810.2769814;-38.13080360867914
1739209810.2769837;-38.13080360867914
1739209810.2769864;-38.13080360867914
1739209810.2769887;-38.13080360867914
1739209810.2769911;-38.13080360867914
1739209810.2769938;-38.13080360867914
1739209810.2769961;-45.120503652039325
1739209810.2769988;-33.981070128970906
1739209810.2770011;-45.120503652039325
1739209810.2770035;-45.120503652039325
1739209810.2770061;-38.13080360867914
1739209810.2770085;-38.13080360867914
1739209810.2770112;-35.57807855764607
1739209810.2770135;-33.981070128970906
1739209810.277016;-45.120503652039325
1739209810.2770185;-38.13080360867914
1739209810.277021;-32.816014438256545
1739209810.2770236;-38.13080360867914
1739209810.277026;-38.13080360867914
1739209810.2770283;-33.981070128970906
1739209810.277031;-38.13080360867914
1739209810.2770333;-31.14110356531892
1739209810.277036;-45.120503652039325
1739209810.2770383;-38.13080360867914
1739209810.2770407;-45.120503652039325
1739209810.2770433;-45.120503652039325
1739209810.2770457;-45.120503652039325
1739209810.277048;-38.13080360867914
1739209810.2770507;-38.13080360867914
1739209810.277053;-38.13080360867914
1739209810.2770557;-45.120503652039325
1739209810.2770581;-38.13080360867914
1739209810.2770605;-38.13080360867914
1739209810.2770631;-31.141103565318915
1739209810.2770655;-30.49652367304973
1739209810.2770681;-45.120503652039325
1739209810.2770705;-45.120503652039325
1739209810.277073;-38.13080360867914
1739209810.2770755;-38.13080360867914
1739209810.277078;-45.120503652039325
1739209810.2770805;-45.120503652039325
1739209810.277083;-38.13080360867914
1739209810.2770853;-45.120503652039325
1739209810.277088;-45.120503652039325
1739209810.2770903;-45.120503652039325
1739209810.277093;-45.120503652039325
1739209810.2770953;-38.13080360867914
1739209810.2770977;-45.120503652039325
1739209810.2771003;-45.120503652039325
1739209810.2771027;-35.57807855764607
1739209810.2771053;-38.13080360867914
1739209810.2771077;-38.13080360867914
1739209810.27711;-38.13080360867914
1739209810.2771127;-31.141103565318915
1739209810.277115;-38.13080360867914
1739209810.2771177;-45.120503652039325
1739209810.27712;-38.13080360867914
1739209810.2771225;-45.120503652039325
1739209810.2771251;-45.120503652039325
1739209810.2771275;-38.13080360867914
1739209810.2771301;-35.57807855764607
1739209810.2771325;-30.49652367304976
1739209810.277135;-45.120503652039325
1739209810.2771375;-33.981070128970906
1739209810.27714;-38.13080360867914
1739209810.2771425;-38.13080360867914
1739209810.277145;-45.120503652039325
1739209810.2771473;-38.13080360867914
1739209810.27715;-38.13080360867914
1739209810.2771523;-45.120503652039325
1739209810.277155;-45.120503652039325
1739209810.2771573;-32.816014438256545
1739209810.2771597;-35.57807855764607
1739209810.2771623;-38.13080360867914
1739209810.2771647;-38.13080360867914
1739209810.277167;-38.13080360867914
1739209810.2771697;-35.57807855764607
1739209810.277172;-38.13080360867914
1739209810.2771747;-45.120503652039325
1739209810.277177;-38.13080360867914
1739209810.2771795;-45.120503652039325
1739209810.277182;-45.120503652039325
1739209810.2771845;-45.120503652039325
1739209810.277187;-38.13080360867914
1739209810.2771895;-35.57807855764607
1739209810.2771919;-45.120503652039325
1739209810.2771945;-45.120503652039325
1739209810.277197;-35.57807855764607
1739209810.2771995;-35.57807855764607
1739209810.277202;-38.13080360867914
1739209810.2772043;-38.13080360867914
1739209810.277207;-35.57807855764607
1739209810.2772093;-38.13080360867914
1739209810.277212;-26.991370085610736
1739209810.2772143;-31.141103565318893
1739209810.2772167;-45.120503652039325
1739209810.2772193;-38.13080360867914
1739209810.2772217;-38.13080360867914
1739209810.2772243;-38.13080360867914
1739209810.2772267;-45.120503652039325
1739209810.277229;-38.13080360867914
1739209810.2772317;-45.120503652039325
1739209810.277234;-45.120503652039325
1739209810.2772367;-33.981070128970906
1739209810.277239;-45.120503652039325
1739209810.2772415;-38.13080360867914
1739209810.277244;-38.13080360867914
1739209810.2772465;-45.120503652039325
1739209810.277249;-38.13080360867914
1739209810.2772515;-38.13080360867914
1739209810.2772539;-38.13080360867914
1739209810.2772565;-38.13080360867914
1739209810.2772589;-38.13080360867914
1739209810.2772615;-45.120503652039325
1739209810.2772639;-45.120503652039325
1739209810.2772663;-33.981070128970906
1739209810.277269;-38.13080360867914
1739209810.2772713;-35.57807855764607
1739209810.2772737;-35.57807855764607
1739209810.2772763;-45.120503652039325
1739209810.2772787;-38.13080360867914
1739209810.2772813;-32.816014438256545
1739209810.2772837;-38.13080360867914
1739209810.277286;-45.120503652039325
1739209810.2772887;-38.13080360867914
1739209810.277291;-45.120503652039325
1739209810.2772937;-38.13080360867914
1739209810.277296;-45.120503652039325
1739209810.2772985;-38.13080360867914
1739209810.277301;-38.13080360867914
1739209810.2773035;-31.141103565318915
1739209810.277306;-38.13080360867914
1739209810.2773085;-45.120503652039325
1739209810.2773108;-32.816014438256545
1739209810.2773135;-38.13080360867914
1739209810.2773159;-45.120503652039325
1739209810.2773185;-45.120503652039325
1739209810.2773209;-38.13080360867914
1739209810.2773232;-45.120503652039325
1739209810.2773259;-45.120503652039325
1739209810.2773283;-45.120503652039325
1739209810.2773309;-45.120503652039325
1739209810.2773333;-45.120503652039325
1739209810.2773356;-45.120503652039325
1739209810.2773383;-45.120503652039325
1739209810.2773407;-45.120503652039325
1739209810.2773433;-45.120503652039325
1739209810.2773457;-32.816014438256545
1739209810.277348;-35.57807855764607
1739209810.2773507;-45.120503652039325
1739209810.277353;-38.13080360867914
1739209810.2773557;-38.13080360867914
1739209810.277358;-33.981070128970906
1739209810.2773604;-45.120503652039325
1739209810.277363;-45.120503652039325
1739209810.2773654;-38.13080360867914
1739209810.277368;-45.120503652039325
1739209810.2773705;-38.13080360867914
1739209810.2773728;-35.57807855764607
1739209810.2773755;-38.13080360867914
1739209810.2773778;-45.120503652039325
1739209810.2773802;-45.120503652039325
1739209810.2773829;-38.13080360867914
1739209810.2773852;-38.13080360867914
1739209810.2773879;-33.981070128970906
1739209810.2773902;-38.13080360867914
1739209810.2773926;-38.13080360867914
1739209810.2773952;-35.57807855764607
1739209810.2773976;-35.57807855764607
1739209810.2774003;-45.120503652039325
1739209810.2774026;-45.120503652039325
1739209810.277405;-33.981070128970906
1739209810.2774076;-38.13080360867914
1739209810.27741;-38.13080360867914
1739209810.2774127;-45.120503652039325
1739209810.277415;-38.13080360867914
1739209810.2774174;-38.13080360867914
1739209810.27742;-38.13080360867914
1739209810.2774224;-38.13080360867914
1739209810.277425;-38.13080360867914
1739209810.2774274;-38.13080360867914
1739209810.2774298;-45.120503652039325
1739209810.2774324;-45.120503652039325
1739209810.2774348;-35.57807855764607
1739209810.2774374;-35.57807855764607
1739209810.2774398;-45.120503652039325
1739209810.2774422;-45.120503652039325
1739209810.2774448;-45.120503652039325
1739209810.2774472;-38.13080360867914
1739209810.2774498;-38.13080360867914
1739209810.2774522;-45.120503652039325
1739209810.2774546;-45.120503652039325
1739209810.2774572;-45.120503652039325
1739209810.2774596;-45.120503652039325
1739209810.2774622;-38.13080360867914
1739209810.2774646;-38.13080360867914
1739209810.277467;-45.120503652039325
1739209810.2774696;-38.13080360867914
1739209810.277472;-38.13080360867914
1739209810.2774746;-38.13080360867914
1739209810.277477;-33.981070128970906
1739209810.2774794;-45.120503652039325
1739209810.277482;-38.13080360867914
1739209810.2774844;-38.13080360867914
1739209810.277487;-45.120503652039325
1739209810.2774894;-38.13080360867914
1739209810.2774918;-33.981070128970906
1739209810.2774944;-31.141103565318915
1739209810.2774968;-38.13080360867914
1739209810.2774992;-38.13080360867914
1739209810.2775018;-45.120503652039325
1739209810.2775042;-38.13080360867914
1739209810.2775068;-38.13080360867914
1739209810.2775092;-38.13080360867914
1739209810.2775116;-33.981070128970906
1739209810.2775142;-31.141103565318915
