CAN Message; 0x150:010089cd304d053f
1739209696.358018;-45.120503652039325
1739209696.3580186;-45.120503652039325
1739209696.3580196;-45.120503652039325
1739209696.3580203;-45.120503652039325
1739209696.3580213;-45.120503652039325
1739209696.358022;-38.13080360867914
1739209696.3580227;-38.13080360867914
1739209696.3580236;-38.13080360867914
1739209696.3580244;-38.13080360867914
1739209696.3580253;-45.120503652039325
1739209696.358026;-38.13080360867914
1739209696.358027;-38.13080360867914
1739209696.3580277;-29.438486411369333
1739209696.3580284;-33.981070128970906
1739209696.3580294;-45.120503652039325
1739209696.35803;-45.120503652039325
1739209696.358031;-35.57807855764607
1739209696.3580317;-45.120503652039325
1739209696.3580325;-35.57807855764607
1739209696.3580334;-45.120503652039325
1739209696.3580341;-31.141103565318943
1739209696.358035;-45.120503652039325
1739209696.3580358;-35.57807855764607
1739209696.3580368;-45.120503652039325
1739209696.3580375;-45.120503652039325
1739209696.3580382;-45.120503652039325
1739209696.3580391;-45.120503652039325
1739209696.3580399;-45.120503652039325
1739209696.3580408;-32.816014438256545
1739209696.3580415;-45.120503652039325
1739209696.3580425;-45.120503652039325
1739209696.3580432;-38.13080360867914
1739209696.358044;-35.57807855764607
1739209696.3580449;-38.13080360867914
1739209696.3580456;-45.120503652039325
1739209696.3580465;-38.13080360867914
1739209696.3580472;-35.57807855764607
1739209696.3580482;-38.13080360867914
1739209696.358049;-45.120503652039325
1739209696.3580496;-38.13080360867914
1739209696.3580506;-38.13080360867914
1739209696.3580513;-45.120503652039325
1739209696.3580523;-45.120503652039325
1739209696.358053;-45.120503652039325
1739209696.3580537;-45.120503652039325
1739209696.3580546;-45.120503652039325
1739209696.3580554;-45.120503652039325
1739209696.3580563;-45.120503652039325
1739209696.358057;-45.120503652039325
1739209696.358058;-38.13080360867914
1739209696.3580587;-38.13080360867914
1739209696.3580594;-38.13080360867914
1739209696.3580604;-26.991370085610736
1739209696.358061;-31.141103565318915
1739209696.358062;-38.13080360867914
1739209696.3580627;-45.120503652039325
1739209696.3580637;-32.816014438256545
1739209696.3580644;-35.57807855764607
1739209696.3580651;-45.120503652039325
1739209696.358066;-38.13080360867914
1739209696.3580668;-33.981070128970956
1739209696.3580678;-45.120503652039325
1739209696.3580685;-32.816014438256545
1739209696.3580692;-45.120503652039325
1739209696.3580701;-38.13080360867914
1739209696.3580709;-38.13080360867914
1739209696.3580718;-45.120503652039325
1739209696.3580725;-45.120503652039325
1739209696.3580735;-45.120503652039325
1739209696.3580742;-45.120503652039325
1739209696.358075;-45.120503652039325
1739209696.3580759;-45.120503652039325
1739209696.3580766;-45.120503652039325
1739209696.3580775;-45.120503652039325
1739209696.3580782;-45.120503652039325
1739209696.3580792;-45.120503652039325
1739209696.35808;-33.981070128970906
1739209696.3580806;-33.981070128970906
1739209696.3580816;-45.120503652039325
1739209696.3580823;-45.120503652039325
1739209696.3580832;-35.57807855764607
1739209696.358084;-33.981070128970906
1739209696.358085;-45.120503652039325
1739209696.3580856;-45.120503652039325
1739209696.3580863;-33.981070128970906
1739209696.3580873;-38.13080360867914
1739209696.358088;-45.120503652039325
1739209696.358089;-38.13080360867914
1739209696.3580897;-45.120503652039325
1739209696.3580904;-33.981070128970906
1739209696.3580914;-45.120503652039325
1739209696.358092;-45.120503652039325
1739209696.358093;-38.13080360867914
1739209696.3580937;-38.13080360867914
1739209696.3580947;-45.120503652039325
1739209696.3580954;-38.13080360867914
1739209696.3580961;-38.13080360867914
1739209696.358097;-45.120503652039325
1739209696.3580978;-32.816014438256545
1739209696.3580987;-33.981070128970906
1739209696.3580995;-45.120503652039325
1739209696.3581004;-33.981070128970906
1739209696.3581011;-38.13080360867914
1739209696.3581018;-45.120503652039325
1739209696.3581028;-38.13080360867914
1739209696.3581035;-35.57807855764607
1739209696.3581045;-38.13080360867914
1739209696.3581052;-38.13080360867914
1739209696.3581061;-45.120503652039325
1739209696.3581069;-33.981070128970906
1739209696.3581076;-45.120503652039325
1739209696.3581085;-45.120503652039325
1739209696.3581092;-38.13080360867914
1739209696.3581102;-45.120503652039325
1739209696.358111;-45.120503652039325
1739209696.3581116;-31.141103565318915
1739209696.3581126;-33.981070128970906
1739209696.3581133;-33.981070128970906
1739209696.3581142;-38.13080360867914
1739209696.358115;-33.981070128970906
1739209696.358116;-31.141103565318893
1739209696.3581166;-35.57807855764607
1739209696.3581173;-45.120503652039325
1739209696.3581183;-33.981070128970906
1739209696.358119;-45.120503652039325
1739209696.35812;-38.13080360867914
1739209696.3581207;-45.120503652039325
1739209696.3581216;-38.13080360867914
1739209696.3581223;-35.57807855764607
1739209696.358123;-33.981070128970906
1739209696.358124;-45.120503652039325
1739209696.3581247;-45.120503652039325
1739209696.3581257;-38.13080360867914
1739209696.3581264;-38.13080360867914
1739209696.3581274;-38.13080360867914
1739209696.358128;-38.13080360867914
1739209696.3581288;-38.13080360867914
1739209696.3581297;-45.120503652039325
1739209696.3581305;-38.13080360867914
1739209696.3581314;-45.120503652039325
1739209696.3581321;-45.120503652039325
1739209696.3581328;-27.267205301931607
1739209696.3581338;-33.981070128970906
1739209696.3581345;-45.120503652039325
1739209696.3581355;-45.120503652039325
1739209696.3581362;-38.13080360867914
1739209696.3581371;-38.13080360867914
1739209696.3581378;-38.13080360867914
1739209696.3581386;-45.120503652039325
1739209696.3581395;-38.13080360867914
1739209696.3581402;-38.13080360867914
1739209696.3581412;-45.120503652039325
1739209696.358142;-45.120503652039325
1739209696.3581429;-38.13080360867914
1739209696.3581436;-38.13080360867914
1739209696.3581443;-45.120503652039325
1739209696.3581452;-35.57807855764607
1739209696.358146;-38.13080360867914
1739209696.358147;-33.981070128970906
1739209696.3581476;-35.57807855764607
1739209696.3581486;-45.120503652039325
1739209696.3581493;-45.120503652039325
1739209696.35815;-38.13080360867914
1739209696.358151;-38.13080360867914
1739209696.3581517;-45.120503652039325
1739209696.3581526;-28.992665084841942
1739209696.3581533;-31.141103565318915
1739209696.358154;-45.120503652039325
1739209696.358155;-45.120503652039325
1739209696.3581557;-45.120503652039325
1739209696.3581567;-45.120503652039325
1739209696.3581574;-45.120503652039325
1739209696.3581583;-45.120503652039325
1739209696.358159;-45.120503652039325
1739209696.3581598;-45.120503652039325
1739209696.3581607;-38.13080360867914
1739209696.3581614;-38.13080360867914
1739209696.3581624;-35.57807855764607
1739209696.358163;-38.13080360867914
1739209696.358164;-38.13080360867914
1739209696.3581648;-35.57807855764607
1739209696.3581655;-38.13080360867914
1739209696.3581665;-38.13080360867914
1739209696.3581672;-38.13080360867914
1739209696.3581681;-35.57807855764607
1739209696.3581688;-38.13080360867914
1739209696.3581698;-38.13080360867914
1739209696.3581705;-38.13080360867914
1739209696.3581712;-45.120503652039325
1739209696.3581722;-38.13080360867914
1739209696.358173;-45.120503652039325
1739209696.3581738;-38.13080360867914
1739209696.3581746;-35.57807855764607
1739209696.3581753;-38.13080360867914
1739209696.3581762;-45.120503652039325
1739209696.358177;-38.13080360867914
1739209696.358178;-32.816014438256545
1739209696.3581786;-38.13080360867914
1739209696.3581796;-45.120503652039325
1739209696.3581803;-45.120503652039325
1739209696.358181;-35.57807855764607
1739209696.358182;-38.13080360867914
1739209696.3581827;-45.120503652039325
1739209696.3581836;-38.13080360867914
1739209696.3581843;-35.57807855764607
1739209696.3581853;-45.120503652039325
1739209696.358186;-38.13080360867914
1739209696.3581867;-38.13080360867914
1739209696.3581877;-35.57807855764607
1739209696.3581884;-45.120503652039325
1739209696.3581893;-45.120503652039325
1739209696.35819;-38.13080360867914
1739209696.358191;-38.13080360867914
1739209696.3581917;-35.57807855764607
1739209696.3581924;-45.120503652039325
1739209696.3581934;-45.120503652039325
1739209696.358194;-45.120503652039325
1739209696.358195;-33.981070128970906
1739209696.3581958;-38.13080360867914
1739209696.3581965;-45.120503652039325
1739209696.3581975;-38.13080360867914
1739209696.3581982;-45.120503652039325
1739209696.3581991;-38.13080360867914
1739209696.3581998;-33.981070128970906
1739209696.3582008;-45.120503652039325
1739209696.3582015;-38.13080360867914
1739209696.35821;-32.816014438256545
1739209696.3582184;-38.13080360867914
1739209696.358227;-45.120503652039325
1739209696.3582354;-45.120503652039325
1739209696.358244;-45.120503652039325
1739209696.3582525;-45.120503652039325
1739209696.3582609;-45.120503652039325
1739209696.3582695;-45.120503652039325
1739209696.358278;-45.120503652039325
1739209696.3582864;-38.13080360867914
1739209696.358295;-45.120503652039325
1739209696.3583033;-38.13080360867914
1739209696.358312;-45.120503652039325
1739209696.3583205;-45.120503652039325
1739209696.3583288;-45.120503652039325
1739209696.3583374;-38.13080360867914
1739209696.3583457;-45.120503652039325
1739209696.3583543;-45.120503652039325
1739209696.358363;-35.57807855764607
1739209696.3583713;-38.13080360867914
1739209696.3583798;-31.141103565318915
1739209696.3583884;-32.816014438256545
1739209696.3583968;-35.57807855764607
1739209696.3584054;-38.13080360867914
1739209696.3584137;-38.13080360867914
1739209696.3584223;-38.13080360867914
1739209696.3584309;-35.57807855764607
1739209696.3584392;-38.13080360867914
1739209696.3584478;-45.120503652039325
1739209696.3584561;-45.120503652039325
1739209696.3584647;-38.13080360867914
1739209696.3584733;-45.120503652039325
1739209696.3584816;-45.120503652039325
1739209696.3584902;-38.13080360867914
1739209696.3584988;-38.13080360867914
1739209696.3585072;-38.13080360867914
1739209696.3585157;-45.120503652039325
1739209696.358524;-35.57807855764607
1739209696.3585327;-38.13080360867914
1739209696.3585413;-45.120503652039325
1739209696.3585496;-38.13080360867914
1739209696.3585582;-45.120503652039325
1739209696.3585665;-38.13080360867914
1739209696.358575;-45.120503652039325
1739209696.3585837;-31.141103565318915
1739209696.358592;-28.992665084841942
1739209696.3586006;-45.120503652039325
1739209696.3586092;-38.13080360867914
1739209696.3586175;-35.57807855764607
1739209696.3586261;-38.13080360867914
1739209696.3586345;-45.120503652039325
1739209696.358643;-38.13080360867914
1739209696.3586516;-45.120503652039325
1739209696.35866;-38.13080360867914
1739209696.3586686;-45.120503652039325
1739209696.358677;-45.120503652039325
1739209696.3586855;-45.120503652039325
1739209696.358694;-45.120503652039325
1739209696.3587024;-45.120503652039325
1739209696.358711;-38.13080360867914
1739209696.3587196;-38.13080360867914
1739209696.358728;-45.120503652039325
1739209696.3587365;-45.120503652039325
1739209696.3587449;-35.57807855764607
1739209696.3587534;-38.13080360867914
1739209696.358762;-45.120503652039325
1739209696.3587704;-38.13080360867914
1739209696.358779;-38.13080360867914
1739209696.3587873;-38.13080360867914
1739209696.358796;-33.981070128970906
1739209696.3588045;-35.57807855764607
1739209696.3588128;-38.13080360867914
1739209696.3588214;-45.120503652039325
1739209696.35883;-33.981070128970906
1739209696.3588383;-38.13080360867914
1739209696.358847;-33.981070128970906
1739209696.3588552;-45.120503652039325
1739209696.3588638;-38.13080360867914
1739209696.3588724;-35.57807855764607
1739209696.3588808;-38.13080360867914
1739209696.3588893;-45.120503652039325
1739209696.3588977;-45.120503652039325
1739209696.3589063;-45.120503652039325
1739209696.3589149;-45.120503652039325
1739209696.3589232;-45.120503652039325
1739209696.3589318;-45.120503652039325
1739209696.3589404;-38.13080360867914
1739209696.3589487;-38.13080360867914
1739209696.3589573;-38.13080360867914
1739209696.3589656;-38.13080360867914
1739209696.3589742;-45.120503652039325
1739209696.3589828;-38.13080360867914
1739209696.3589911;-38.13080360867914
1739209696.3589997;-31.141103565318915
1739209696.359008;-33.981070128970906
1739209696.3590167;-45.120503652039325
1739209696.3590252;-35.57807855764607
1739209696.3590336;-35.57807855764607
1739209696.3590422;-38.13080360867914
1739209696.3590508;-45.120503652039325
1739209696.359059;-38.13080360867914
1739209696.3590677;-45.120503652039325
1739209696.359076;-38.13080360867914
1739209696.3590846;-38.13080360867914
1739209696.3590932;-45.120503652039325
1739209696.3591015;-45.120503652039325
1739209696.35911;-45.120503652039325
1739209696.3591185;-45.120503652039325
1739209696.359127;-45.120503652039325
1739209696.3591356;-45.120503652039325
1739209696.359144;-45.120503652039325
1739209696.3591526;-33.981070128970906
1739209696.3591611;-45.120503652039325
1739209696.3591695;-38.13080360867914
1739209696.359178;-45.120503652039325
1739209696.3591864;-38.13080360867914
1739209696.359195;-45.120503652039325
1739209696.3592036;-31.141103565318915
1739209696.359212;-31.141103565318915
1739209696.3592205;-45.120503652039325
1739209696.3592288;-45.120503652039325
1739209696.3592374;-33.981070128970906
1739209696.359246;-45.120503652039325
1739209696.3592544;-38.13080360867914
1739209696.359263;-38.13080360867914
1739209696.3592715;-45.120503652039325
1739209696.3592799;-38.13080360867914
1739209696.3592885;-38.13080360867914
1739209696.3592968;-45.120503652039325
1739209696.3593054;-35.57807855764607
1739209696.359314;-38.13080360867914
1739209696.3593223;-38.13080360867914
1739209696.359331;-35.57807855764607
1739209696.3593392;-38.13080360867914
1739209696.3593478;-33.981070128970956
1739209696.3593564;-38.13080360867914
1739209696.3593647;-38.13080360867914
1739209696.3593733;-45.120503652039325
1739209696.359382;-38.13080360867914
1739209696.3593903;-33.981070128970906
1739209696.3593988;-45.120503652039325
1739209696.3594072;-31.141103565318915
1739209696.3594158;-26.487275050834715
1739209696.3594244;-38.13080360867914
1739209696.3594327;-45.120503652039325
1739209696.3594413;-33.981070128970906
1739209696.3594496;-38.13080360867914
1739209696.3594582;-45.120503652039325
1739209696.3594668;-45.120503652039325
1739209696.3594751;-45.120503652039325
1739209696.3594837;-45.120503652039325
1739209696.3594923;-45.120503652039325
1739209696.3595006;-45.120503652039325
1739209696.3595092;-38.13080360867914
1739209696.3595176;-35.57807855764607
1739209696.3595262;-38.13080360867914
1739209696.3595347;-45.120503652039325
1739209696.359543;-45.120503652039325
1739209696.3595517;-45.120503652039325
1739209696.35956;-45.120503652039325
1739209696.3595686;-45.120503652039325
1739209696.3595772;-45.120503652039325
1739209696.3595855;-38.13080360867914
1739209696.359594;-35.57807855764607
1739209696.3596027;-45.120503652039325
1739209696.359611;-38.13080360867914
1739209696.3596196;-32.816014438256545
1739209696.359628;-45.120503652039325
1739209696.3596365;-45.120503652039325
1739209696.3596451;-38.13080360867914
1739209696.3596535;-38.13080360867914
1739209696.359662;-38.13080360867914
1739209696.3596704;-38.13080360867914
1739209696.359679;-45.120503652039325
1739209696.3596876;-45.120503652039325
1739209696.359696;-45.120503652039325
1739209696.3597045;-38.13080360867914
1739209696.359713;-38.13080360867914
1739209696.3597214;-38.13080360867914
1739209696.35973;-38.13080360867914
1739209696.3597383;-45.120503652039325
1739209696.359747;-38.13080360867914
1739209696.3597555;-35.57807855764607
1739209696.3597639;-35.57807855764607
1739209696.3597724;-45.120503652039325
1739209696.3597808;-45.120503652039325
1739209696.3597894;-45.120503652039325
1739209696.359798;-45.120503652039325
1739209696.3598063;-45.120503652039325
1739209696.359815;-45.120503652039325
1739209696.3598235;-45.120503652039325
1739209696.3598318;-45.120503652039325
1739209696.3598404;-38.13080360867914
1739209696.3598487;-38.13080360867914
1739209696.3598573;-35.57807855764607
1739209696.359866;-38.13080360867914
1739209696.3598742;-38.13080360867914
1739209696.3598828;-45.120503652039325
1739209696.3598912;-38.13080360867914
1739209696.3598998;-31.141103565318915
1739209696.3599083;-45.120503652039325
1739209696.3599167;-45.120503652039325
1739209696.3599253;-38.13080360867914
1739209696.3599339;-38.13080360867914
1739209696.3599422;-38.13080360867914
1739209696.3599508;-38.13080360867914
1739209696.3599591;-45.120503652039325
1739209696.3599677;-45.120503652039325
1739209696.3599763;-45.120503652039325
1739209696.3599846;-38.13080360867914
1739209696.3599932;-38.13080360867914
1739209696.3600016;-45.120503652039325
1739209696.3600101;-45.120503652039325
1739209696.3600187;-38.13080360867914
1739209696.360027;-35.57807855764607
1739209696.3600357;-45.120503652039325
1739209696.3600442;-38.13080360867914
1739209696.3600526;-38.13080360867914
1739209696.3600612;-31.141103565318893
1739209696.3600695;-38.13080360867914
1739209696.360078;-45.120503652039325
1739209696.3600867;-45.120503652039325
1739209696.360095;-31.141103565318915
1739209696.3601036;-27.267205301931607
1739209696.360112;-45.120503652039325
1739209696.3601205;-38.13080360867914
1739209696.360129;-45.120503652039325
1739209696.3601375;-38.13080360867914
1739209696.360146;-45.120503652039325
1739209696.3601546;-38.13080360867914
1739209696.360163;-38.13080360867914
1739209696.3601716;-38.13080360867914
1739209696.36018;-33.981070128970906
1739209696.3601885;-38.13080360867914
1739209696.360197;-45.120503652039325
1739209696.3602054;-45.120503652039325
1739209696.360214;-38.13080360867914
1739209696.3602223;-45.120503652039325
1739209696.360231;-38.13080360867914
1739209696.3602395;-35.57807855764607
1739209696.3602479;-35.57807855764607
1739209696.3602564;-45.120503652039325
1739209696.360265;-35.57807855764607
1739209696.3602734;-38.13080360867914
1739209696.360282;-45.120503652039325
1739209696.3602903;-45.120503652039325
1739209696.3602989;-38.13080360867914
1739209696.3603075;-28.992665084841942
1739209696.3603158;-38.13080360867914
1739209696.3603244;-45.120503652039325
1739209696.3603327;-45.120503652039325
1739209696.3603413;-35.57807855764607
1739209696.36035;-38.13080360867914
1739209696.3603582;-38.13080360867914
1739209696.3603668;-45.120503652039325
1739209696.3603754;-33.981070128970906
1739209696.3603837;-45.120503652039325
1739209696.3603923;-45.120503652039325
1739209696.3604007;-35.57807855764607
1739209696.3604093;-38.13080360867914
1739209696.3604178;-45.120503652039325
1739209696.3604262;-33.981070128970906
1739209696.3604348;-35.57807855764607
1739209696.360443;-33.981070128970906
1739209696.3604517;-45.120503652039325
1739209696.3604603;-38.13080360867914
1739209696.3604686;-32.816014438256545
1739209696.3604772;-45.120503652039325
1739209696.3604856;-45.120503652039325
1739209696.3604941;-38.13080360867914
1739209696.3605027;-35.57807855764607
1739209696.360511;-33.981070128970906
1739209696.3605196;-45.120503652039325
1739209696.3605282;-38.13080360867914
1739209696.3605366;-38.13080360867914
1739209696.3605452;-38.13080360867914
1739209696.3605535;-38.13080360867914
1739209696.360562;-45.120503652039325
1739209696.3605707;-45.120503652039325
1739209696.360579;-38.13080360867914
1739209696.3605876;-45.120503652039325
1739209696.360596;-38.13080360867914
1739209696.3606045;-38.13080360867914
1739209696.360613;-45.120503652039325
1739209696.3606215;-45.120503652039325
1739209696.36063;-45.120503652039325
1739209696.3606386;-45.120503652039325
1739209696.360647;-45.120503652039325
1739209696.3606555;-35.57807855764607
1739209696.360664;-38.13080360867914
1739209696.3606725;-45.120503652039325
1739209696.360681;-38.13080360867914
1739209696.3606894;-32.816014438256545
1739209696.360698;-45.120503652039325
1739209696.3607063;-38.13080360867914
1739209696.360715;-35.57807855764607
1739209696.3607235;-35.57807855764607
1739209696.3607318;-38.13080360867914
1739209696.3607404;-45.120503652039325
1739209696.360749;-38.13080360867914
1739209696.3607574;-35.57807855764607
1739209696.360766;-45.120503652039325
1739209696.3607743;-45.120503652039325
1739209696.3607829;-45.120503652039325
1739209696.3607914;-45.120503652039325
1739209696.3607998;-38.13080360867914
1739209696.3608084;-35.57807855764607
1739209696.3608167;-38.13080360867914
1739209696.3608253;-45.120503652039325
1739209696.360834;-45.120503652039325
1739209696.3608422;-45.120503652039325
1739209696.3608508;-33.981070128970906
1739209696.3608594;-35.57807855764607
1739209696.3608677;-45.120503652039325
1739209696.3608763;-45.120503652039325
1739209696.3608847;-38.13080360867914
1739209696.3608932;-35.57807855764607
1739209696.3609018;-38.13080360867914
1739209696.3609102;-35.57807855764607
1739209696.3609188;-38.13080360867914
1739209696.360927;-45.120503652039325
1739209696.3609357;-38.13080360867914
1739209696.3609443;-38.13080360867914
1739209696.3609526;-45.120503652039325
1739209696.3609612;-45.120503652039325
1739209696.3609698;-45.120503652039325
1739209696.3609781;-45.120503652039325
1739209696.3609867;-45.120503652039325
1739209696.360995;-45.120503652039325
1739209696.3610036;-45.120503652039325
1739209696.3610122;-35.57807855764607
1739209696.3610206;-38.13080360867914
1739209696.3610291;-38.13080360867914
1739209696.3610375;-38.13080360867914
1739209696.361046;-38.13080360867914
1739209696.3610547;-45.120503652039325
1739209696.361063;-31.141103565318893
1739209696.3610716;-45.120503652039325
1739209696.3610802;-45.120503652039325
1739209696.3610885;-45.120503652039325
1739209696.361097;-38.13080360867914
1739209696.3611054;-38.13080360867914
1739209696.361114;-38.13080360867914
1739209696.3611226;-38.13080360867914
1739209696.361131;-38.13080360867914
1739209696.3611395;-45.120503652039325
1739209696.3611479;-35.57807855764607
1739209696.3611565;-45.120503652039325
1739209696.361165;-45.120503652039325
1739209696.3611734;-45.120503652039325
1739209696.361182;-45.120503652039325
1739209696.3611906;-38.13080360867914
1739209696.361199;-28.21854285175415
1739209696.3612075;-38.13080360867914
1739209696.3612158;-45.120503652039325
1739209696.3612244;-38.13080360867914
1739209696.361233;-45.120503652039325
1739209696.3612413;-38.13080360867914
1739209696.36125;-38.13080360867914
1739209696.3612583;-45.120503652039325
1739209696.3612669;-29.438486411369333
1739209696.3612754;-38.13080360867914
1739209696.3612838;-45.120503652039325
1739209696.3612924;-38.13080360867914
1739209696.361301;-35.57807855764607
1739209696.3613093;-38.13080360867914
1739209696.3613179;-45.120503652039325
1739209696.3613262;-38.13080360867914
1739209696.3613348;-38.13080360867914
1739209696.3613434;-45.120503652039325
1739209696.3613517;-35.57807855764607
1739209696.3613603;-45.120503652039325
1739209696.3613687;-45.120503652039325
1739209696.3613772;-45.120503652039325
1739209696.3613858;-38.13080360867914
1739209696.3613942;-45.120503652039325
1739209696.3614028;-31.141103565318915
1739209696.3614113;-32.816014438256545
1739209696.3614197;-32.816014438256545
1739209696.3614283;-38.13080360867914
1739209696.3614366;-45.120503652039325
1739209696.3614452;-33.981070128970906
1739209696.3614538;-38.13080360867914
1739209696.361462;-33.981070128970906
1739209696.3614707;-38.13080360867914
1739209696.361479;-38.13080360867914
1739209696.3614876;-35.57807855764607
1739209696.3614962;-45.120503652039325
1739209696.3615046;-45.120503652039325
1739209696.3615131;-38.13080360867914
1739209696.3615217;-35.57807855764607
1739209696.36153;-38.13080360867914
1739209696.3615386;-35.57807855764607
1739209696.361547;-35.57807855764607
1739209696.3615556;-38.13080360867914
1739209696.3615642;-38.13080360867914
1739209696.3615725;-38.13080360867914
1739209696.361581;-45.120503652039325
1739209696.3615894;-38.13080360867914
1739209696.361598;-38.13080360867914
1739209696.3616066;-38.13080360867914
1739209696.361615;-38.13080360867914
1739209696.3616235;-45.120503652039325
1739209696.361632;-38.13080360867914
1739209696.3616405;-32.816014438256545
1739209696.361649;-33.981070128970906
1739209696.3616574;-38.13080360867914
1739209696.361666;-33.981070128970906
1739209696.3616745;-45.120503652039325
1739209696.361683;-45.120503652039325
1739209696.3616915;-32.816014438256545
1739209696.3616998;-33.981070128970906
1739209696.3617084;-45.120503652039325
1739209696.361717;-38.13080360867914
1739209696.3617253;-38.13080360867914
1739209696.361734;-38.13080360867914
1739209696.3617425;-45.120503652039325
1739209696.3617508;-35.57807855764607
1739209696.3617594;-38.13080360867914
1739209696.3617678;-45.120503652039325
1739209696.3617764;-45.120503652039325
1739209696.361785;-38.13080360867914
1739209696.3617933;-32.816014438256545
1739209696.3618019;-38.13080360867914
1739209696.3618102;-35.57807855764607
1739209696.3618188;-35.57807855764607
1739209696.3618274;-45.120503652039325
1739209696.3618357;-45.120503652039325
1739209696.3618443;-33.981070128970906
1739209696.361853;-33.981070128970906
1739209696.3618612;-38.13080360867914
1739209696.3618698;-45.120503652039325
1739209696.3618782;-38.13080360867914
1739209696.3618867;-31.141103565318915
1739209696.3618953;-45.120503652039325
1739209696.3619037;-38.13080360867914
1739209696.3619123;-38.13080360867914
1739209696.3619206;-38.13080360867914
1739209696.3619292;-38.13080360867914
1739209696.3619378;-45.120503652039325
1739209696.361946;-45.120503652039325
1739209696.3619547;-33.981070128970906
1739209696.3619633;-38.13080360867914
1739209696.3619716;-38.13080360867914
1739209696.3619802;-45.120503652039325
1739209696.3619885;-38.13080360867914
1739209696.3619971;-33.981070128970906
1739209696.3620057;-45.120503652039325
1739209696.362014;-45.120503652039325
1739209696.3620226;-38.13080360867914
1739209696.362031;-38.13080360867914
1739209696.3620396;-45.120503652039325
1739209696.3620481;-45.120503652039325
1739209696.3620565;-38.13080360867914
1739209696.362065;-38.13080360867914
1739209696.3620737;-45.120503652039325
1739209696.362082;-45.120503652039325
1739209696.3620906;-45.120503652039325
1739209696.362099;-38.13080360867914
1739209696.3621075;-38.13080360867914
1739209696.362116;-38.13080360867914
1739209696.3621244;-45.120503652039325
1739209696.362133;-38.13080360867914
1739209696.3621414;-38.13080360867914
1739209696.36215;-45.120503652039325
1739209696.3621585;-28.992665084841942
1739209696.362167;-31.141103565318915
1739209696.3621755;-38.13080360867914
1739209696.362184;-45.120503652039325
1739209696.3621924;-45.120503652039325
1739209696.362201;-38.13080360867914
1739209696.3622093;-45.120503652039325
1739209696.362218;-45.120503652039325
1739209696.3622265;-38.13080360867914
1739209696.3622348;-45.120503652039325
1739209696.3622434;-45.120503652039325
1739209696.3622518;-45.120503652039325
1739209696.3622603;-45.120503652039325
1739209696.362269;-45.120503652039325
1739209696.3622773;-38.13080360867914
1739209696.3622859;-45.120503652039325
1739209696.3622944;-31.141103565318915
1739209696.3623028;-31.141103565318915
1739209696.3623114;-45.120503652039325
1739209696.3623197;-45.120503652039325
1739209696.3623283;-45.120503652039325
1739209696.3623369;-45.120503652039325
1739209696.3623452;-45.120503652039325
1739209696.3623538;-38.13080360867914
1739209696.3623621;-45.120503652039325
1739209696.3623707;-38.13080360867914
1739209696.3623793;-33.981070128970906
1739209696.3623877;-38.13080360867914
1739209696.3623962;-38.13080360867914
1739209696.3624048;-45.120503652039325
1739209696.3624132;-38.13080360867914
1739209696.3624218;-45.120503652039325
1739209696.36243;-45.120503652039325
1739209696.3624387;-45.120503652039325
1739209696.3624473;-38.13080360867914
1739209696.3624556;-38.13080360867914
1739209696.3624642;-45.120503652039325
1739209696.3624725;-45.120503652039325
1739209696.362481;-38.13080360867914
1739209696.3624897;-35.57807855764607
1739209696.362498;-38.13080360867914
1739209696.3625066;-45.120503652039325
1739209696.3625152;-38.13080360867914
1739209696.3625236;-38.13080360867914
1739209696.3625321;-38.13080360867914
1739209696.3625405;-38.13080360867914
1739209696.362549;-45.120503652039325
1739209696.3625576;-38.13080360867914
1739209696.362566;-45.120503652039325
1739209696.3625746;-33.981070128970956
1739209696.362583;-38.13080360867914
1739209696.3625915;-45.120503652039325
1739209696.3626;-38.13080360867914
1739209696.3626084;-38.13080360867914
1739209696.362617;-38.13080360867914
1739209696.3626256;-45.120503652039325
1739209696.362634;-35.57807855764607
1739209696.3626425;-26.991370085610736
1739209696.3626509;-38.13080360867914
1739209696.3626595;-45.120503652039325
1739209696.362668;-35.57807855764607
1739209696.3626764;-32.816014438256545
1739209696.362685;-45.120503652039325
1739209696.3626933;-45.120503652039325
1739209696.362702;-45.120503652039325
1739209696.3627105;-38.13080360867914
1739209696.3627188;-38.13080360867914
1739209696.3627274;-35.57807855764607
1739209696.362736;-38.13080360867914
1739209696.3627443;-45.120503652039325
1739209696.362753;-33.981070128970906
1739209696.3627613;-45.120503652039325
1739209696.3627698;-38.13080360867914
1739209696.3627784;-26.035653463252796
1739209696.3627868;-38.13080360867914
1739209696.3627954;-45.120503652039325
1739209696.3628037;-38.13080360867914
1739209696.3628123;-38.13080360867914
1739209696.3628209;-45.120503652039325
1739209696.3628292;-45.120503652039325
1739209696.3628378;-38.13080360867914
1739209696.3628464;-45.120503652039325
1739209696.3628547;-45.120503652039325
1739209696.3628633;-45.120503652039325
1739209696.3628716;-45.120503652039325
1739209696.3628802;-38.13080360867914
1739209696.3628888;-38.13080360867914
1739209696.3628972;-45.120503652039325
1739209696.3629057;-38.13080360867914
1739209696.362914;-35.57807855764607
1739209696.3629227;-38.13080360867914
1739209696.3629313;-38.13080360867914
1739209696.3629396;-45.120503652039325
1739209696.3629482;-45.120503652039325
1739209696.3629568;-45.120503652039325
1739209696.362965;-38.13080360867914
