CAN Message; 0x39:0b33d9ab5ce346b8
1739209623.7354932;-45.120503652039325
1739209623.7354937;-45.120503652039325
1739209623.735494;-45.120503652039325
1739209623.7354944;-33.981070128970906
1739209623.7354949;-45.120503652039325
1739209623.7354953;-38.13080360867914
1739209623.7354958;-35.57807855764607
1739209623.7354963;-45.120503652039325
1739209623.7354968;-45.120503652039325
1739209623.7354972;-38.13080360867914
1739209623.7354977;-38.13080360867914
1739209623.735498;-38.13080360867914
1739209623.7354984;-45.120503652039325
1739209623.735499;-45.120503652039325
1739209623.7354994;-45.120503652039325
1739209623.7354999;-38.13080360867914
1739209623.7355003;-45.120503652039325
1739209623.7355008;-45.120503652039325
1739209623.7355013;-38.13080360867914
1739209623.7355018;-33.981070128970906
1739209623.735502;-45.120503652039325
1739209623.7355025;-38.13080360867914
1739209623.735503;-38.13080360867914
1739209623.7355034;-45.120503652039325
1739209623.735504;-45.120503652039325
1739209623.7355044;-38.13080360867914
1739209623.7355049;-38.13080360867914
1739209623.7355053;-38.13080360867914
1739209623.7355058;-45.120503652039325
1739209623.735506;-38.13080360867914
1739209623.7355065;-35.57807855764607
1739209623.735507;-38.13080360867914
1739209623.7355075;-45.120503652039325
1739209623.735508;-38.13080360867914
1739209623.7355084;-35.57807855764607
1739209623.735509;-38.13080360867914
1739209623.7355094;-45.120503652039325
1739209623.7355096;-38.13080360867914
1739209623.73551;-35.57807855764607
1739209623.7355106;-38.13080360867914
1739209623.735511;-45.120503652039325
1739209623.7355115;-38.13080360867914
1739209623.735512;-38.13080360867914
1739209623.7355125;-45.120503652039325
1739209623.735513;-45.120503652039325
1739209623.7355134;-45.120503652039325
1739209623.7355137;-35.57807855764607
1739209623.7355142;-28.992665084841942
1739209623.7355146;-38.13080360867914
1739209623.735515;-45.120503652039325
1739209623.7355156;-38.13080360867914
1739209623.735516;-33.981070128970906
1739209623.7355165;-45.120503652039325
1739209623.735517;-45.120503652039325
1739209623.7355175;-32.816014438256545
1739209623.7355177;-32.816014438256545
1739209623.7355182;-45.120503652039325
1739209623.7355187;-38.13080360867914
1739209623.7355192;-45.120503652039325
1739209623.7355196;-45.120503652039325
1739209623.7355201;-38.13080360867914
1739209623.7355206;-38.13080360867914
1739209623.735521;-45.120503652039325
1739209623.7355216;-28.992665084841942
1739209623.7355218;-33.981070128970906
1739209623.7355223;-38.13080360867914
1739209623.7355227;-45.120503652039325
1739209623.7355232;-33.981070128970906
1739209623.7355237;-38.13080360867914
1739209623.7355242;-45.120503652039325
1739209623.7355247;-45.120503652039325
1739209623.7355251;-38.13080360867914
1739209623.7355256;-33.981070128970906
1739209623.7355258;-38.13080360867914
1739209623.7355263;-45.120503652039325
1739209623.7355268;-45.120503652039325
1739209623.7355273;-45.120503652039325
1739209623.7355278;-45.120503652039325
1739209623.7355282;-45.120503652039325
1739209623.7355287;-27.267205301931607
1739209623.7355292;-28.58837851428586
1739209623.7355297;-38.13080360867914
1739209623.73553;-45.120503652039325
1739209623.7355304;-33.981070128970906
1739209623.7355309;-33.981070128970906
1739209623.7355313;-45.120503652039325
1739209623.7355318;-38.13080360867914
1739209623.7355323;-45.120503652039325
1739209623.7355328;-45.120503652039325
1739209623.7355332;-45.120503652039325
1739209623.7355335;-45.120503652039325
1739209623.735534;-45.120503652039325
1739209623.7355344;-45.120503652039325
1739209623.735535;-45.120503652039325
1739209623.7355354;-45.120503652039325
1739209623.7355359;-32.816014438256545
1739209623.7355363;-32.816014438256545
1739209623.7355368;-28.992665084841942
1739209623.7355373;-38.13080360867914
1739209623.7355375;-45.120503652039325
1739209623.735538;-38.13080360867914
1739209623.7355385;-45.120503652039325
1739209623.735539;-45.120503652039325
1739209623.7355394;-45.120503652039325
1739209623.73554;-45.120503652039325
1739209623.7355404;-38.13080360867914
1739209623.7355409;-38.13080360867914
1739209623.7355413;-38.13080360867914
1739209623.7355416;-45.120503652039325
1739209623.735542;-45.120503652039325
1739209623.7355425;-38.13080360867914
1739209623.735543;-45.120503652039325
1739209623.7355435;-38.13080360867914
1739209623.735544;-38.13080360867914
1739209623.7355444;-45.120503652039325
1739209623.735545;-38.13080360867914
1739209623.7355454;-45.120503652039325
1739209623.7355456;-38.13080360867914
1739209623.735546;-38.13080360867914
1739209623.7355466;-38.13080360867914
1739209623.735547;-38.13080360867914
1739209623.7355475;-38.13080360867914
1739209623.735548;-35.57807855764607
1739209623.7355485;-38.13080360867914
1739209623.735549;-45.120503652039325
1739209623.7355494;-38.13080360867914
1739209623.7355497;-38.13080360867914
1739209623.7355502;-45.120503652039325
1739209623.7355506;-45.120503652039325
1739209623.735551;-38.13080360867914
1739209623.7355516;-38.13080360867914
1739209623.735552;-45.120503652039325
1739209623.7355525;-45.120503652039325
1739209623.735553;-38.13080360867914
1739209623.7355535;-35.57807855764607
1739209623.7355537;-38.13080360867914
1739209623.7355542;-29.438486411369333
1739209623.7355547;-38.13080360867914
1739209623.7355552;-38.13080360867914
1739209623.7355556;-35.57807855764607
1739209623.7355561;-35.57807855764607
1739209623.7355566;-38.13080360867914
1739209623.735557;-45.120503652039325
1739209623.7355573;-45.120503652039325
1739209623.7355578;-33.981070128970956
1739209623.7355583;-45.120503652039325
1739209623.7355587;-35.57807855764607
1739209623.7355592;-45.120503652039325
1739209623.7355597;-45.120503652039325
1739209623.7355602;-38.13080360867914
1739209623.7355607;-38.13080360867914
1739209623.7355611;-38.13080360867914
1739209623.7355614;-30.49652367304973
1739209623.7355618;-35.57807855764607
1739209623.7355623;-38.13080360867914
1739209623.7355628;-38.13080360867914
1739209623.7355633;-38.13080360867914
1739209623.7355638;-38.13080360867914
1739209623.7355642;-45.120503652039325
1739209623.7355647;-45.120503652039325
1739209623.7355652;-45.120503652039325
1739209623.7355654;-45.120503652039325
1739209623.735566;-45.120503652039325
1739209623.7355664;-45.120503652039325
1739209623.7355669;-38.13080360867914
1739209623.7355673;-38.13080360867914
1739209623.7355678;-45.120503652039325
1739209623.7355683;-33.981070128970906
1739209623.7355688;-31.141103565318893
1739209623.7355692;-38.13080360867914
1739209623.7355695;-38.13080360867914
1739209623.73557;-38.13080360867914
1739209623.7355704;-32.816014438256545
1739209623.735571;-45.120503652039325
1739209623.7355714;-45.120503652039325
1739209623.7355719;-45.120503652039325
1739209623.7355723;-38.13080360867914
1739209623.7355728;-45.120503652039325
1739209623.7355733;-45.120503652039325
1739209623.7355735;-45.120503652039325
1739209623.735574;-38.13080360867914
1739209623.7355745;-38.13080360867914
1739209623.735575;-45.120503652039325
1739209623.7355754;-38.13080360867914
1739209623.735576;-45.120503652039325
1739209623.7355764;-45.120503652039325
1739209623.7355769;-35.57807855764607
1739209623.7355773;-45.120503652039325
1739209623.7355776;-38.13080360867914
1739209623.735578;-31.141103565318915
1739209623.7355785;-45.120503652039325
1739209623.735579;-38.13080360867914
1739209623.7355795;-33.981070128970906
1739209623.73558;-33.981070128970906
1739209623.7355804;-38.13080360867914
1739209623.735581;-45.120503652039325
1739209623.7355812;-38.13080360867914
1739209623.7355816;-35.57807855764607
1739209623.735582;-45.120503652039325
1739209623.7355826;-38.13080360867914
1739209623.735583;-45.120503652039325
1739209623.7355835;-45.120503652039325
1739209623.735584;-38.13080360867914
1739209623.7355845;-38.13080360867914
1739209623.735585;-45.120503652039325
1739209623.7355852;-45.120503652039325
1739209623.7355857;-38.13080360867914
1739209623.7355862;-45.120503652039325
1739209623.7355866;-45.120503652039325
1739209623.7355871;-38.13080360867914
1739209623.7355876;-35.57807855764607
1739209623.735588;-38.13080360867914
1739209623.7355886;-45.120503652039325
1739209623.735589;-35.57807855764607
1739209623.7355893;-38.13080360867914
1739209623.7355897;-45.120503652039325
1739209623.7355902;-38.13080360867914
1739209623.7355907;-45.120503652039325
1739209623.7355912;-38.13080360867914
1739209623.7355917;-38.13080360867914
1739209623.7355921;-38.13080360867914
1739209623.7355926;-38.13080360867914
1739209623.735593;-45.120503652039325
1739209623.7355933;-45.120503652039325
1739209623.7355938;-38.13080360867914
1739209623.7355943;-38.13080360867914
1739209623.7355947;-38.13080360867914
1739209623.7355952;-45.120503652039325
1739209623.7355957;-45.120503652039325
1739209623.7355962;-45.120503652039325
1739209623.7355967;-38.13080360867914
1739209623.7355971;-38.13080360867914
1739209623.7355974;-45.120503652039325
1739209623.7355978;-33.981070128970906
1739209623.7355983;-32.816014438256545
1739209623.7355988;-45.120503652039325
1739209623.7355993;-38.13080360867914
1739209623.7355998;-35.57807855764607
1739209623.7356002;-32.816014438256545
1739209623.7356007;-38.13080360867914
1739209623.735601;-45.120503652039325
1739209623.7356014;-45.120503652039325
1739209623.735602;-38.13080360867914
1739209623.7356024;-38.13080360867914
1739209623.7356029;-45.120503652039325
1739209623.7356033;-45.120503652039325
1739209623.7356038;-38.13080360867914
1739209623.7356043;-38.13080360867914
1739209623.7356048;-45.120503652039325
1739209623.735605;-32.816014438256545
1739209623.7356055;-33.981070128970906
1739209623.735606;-45.120503652039325
1739209623.7356064;-38.13080360867914
1739209623.735607;-38.13080360867914
1739209623.7356074;-45.120503652039325
1739209623.7356079;-38.13080360867914
1739209623.7356083;-35.57807855764607
1739209623.7356088;-45.120503652039325
1739209623.735609;-45.120503652039325
1739209623.7356095;-45.120503652039325
1739209623.73561;-38.13080360867914
1739209623.7356105;-45.120503652039325
1739209623.735611;-45.120503652039325
1739209623.7356114;-45.120503652039325
1739209623.735612;-38.13080360867914
1739209623.7356124;-38.13080360867914
1739209623.7356129;-45.120503652039325
1739209623.735613;-38.13080360867914
1739209623.7356136;-45.120503652039325
1739209623.735614;-33.981070128970906
1739209623.7356145;-38.13080360867914
1739209623.735615;-35.57807855764607
1739209623.7356155;-35.57807855764607
1739209623.735616;-38.13080360867914
1739209623.7356164;-32.816014438256545
1739209623.735617;-45.120503652039325
1739209623.7356172;-45.120503652039325
1739209623.7356176;-45.120503652039325
1739209623.735618;-45.120503652039325
1739209623.7356186;-45.120503652039325
1739209623.735619;-38.13080360867914
1739209623.7356195;-45.120503652039325
1739209623.73562;-45.120503652039325
1739209623.7356205;-32.816014438256545
1739209623.735621;-45.120503652039325
1739209623.7356212;-33.981070128970906
1739209623.7356217;-38.13080360867914
1739209623.7356222;-38.13080360867914
1739209623.7356226;-38.13080360867914
1739209623.7356231;-45.120503652039325
1739209623.7356236;-32.816014438256545
1739209623.735624;-45.120503652039325
1739209623.7356246;-38.13080360867914
1739209623.7356248;-38.13080360867914
1739209623.7356253;-38.13080360867914
1739209623.7356257;-45.120503652039325
1739209623.7356262;-38.13080360867914
1739209623.7356267;-45.120503652039325
1739209623.7356272;-38.13080360867914
1739209623.7356277;-38.13080360867914
1739209623.7356281;-45.120503652039325
1739209623.7356286;-38.13080360867914
1739209623.7356288;-35.57807855764607
1739209623.7356293;-38.13080360867914
1739209623.7356298;-45.120503652039325
1739209623.7356303;-33.981070128970906
1739209623.7356308;-26.991370085610736
1739209623.7356312;-38.13080360867914
1739209623.7356317;-38.13080360867914
1739209623.7356322;-45.120503652039325
1739209623.7356327;-45.120503652039325
1739209623.735633;-38.13080360867914
1739209623.7356334;-38.13080360867914
1739209623.7356339;-45.120503652039325
1739209623.7356343;-38.13080360867914
1739209623.7356348;-45.120503652039325
1739209623.7356353;-45.120503652039325
1739209623.7356358;-45.120503652039325
1739209623.7356362;-45.120503652039325
1739209623.7356367;-45.120503652039325
1739209623.735637;-38.13080360867914
1739209623.7356374;-35.57807855764607
1739209623.735638;-27.8777449560314
1739209623.7356384;-38.13080360867914
1739209623.7356389;-45.120503652039325
1739209623.7356393;-38.13080360867914
1739209623.7356398;-38.13080360867914
1739209623.7356403;-45.120503652039325
1739209623.7356408;-38.13080360867914
1739209623.735641;-45.120503652039325
1739209623.7356415;-33.981070128970956
1739209623.735642;-38.13080360867914
1739209623.7356424;-32.816014438256545
1739209623.735643;-45.120503652039325
1739209623.7356434;-45.120503652039325
1739209623.7356439;-45.120503652039325
1739209623.7356443;-38.13080360867914
1739209623.7356448;-45.120503652039325
1739209623.735645;-32.816014438256545
1739209623.7356455;-38.13080360867914
1739209623.735646;-45.120503652039325
1739209623.7356465;-38.13080360867914
1739209623.735647;-38.13080360867914
1739209623.7356474;-38.13080360867914
1739209623.735648;-45.120503652039325
1739209623.7356484;-45.120503652039325
1739209623.7356486;-33.981070128970906
1739209623.735649;-38.13080360867914
1739209623.7356496;-45.120503652039325
1739209623.73565;-45.120503652039325
1739209623.7356505;-35.57807855764607
1739209623.735651;-38.13080360867914
1739209623.7356515;-45.120503652039325
1739209623.735652;-35.57807855764607
1739209623.7356524;-38.13080360867914
1739209623.7356527;-45.120503652039325
1739209623.7356532;-45.120503652039325
1739209623.7356536;-38.13080360867914
1739209623.735654;-38.13080360867914
1739209623.7356546;-45.120503652039325
1739209623.735655;-45.120503652039325
1739209623.7356555;-38.13080360867914
1739209623.735656;-26.991370085610722
1739209623.7356565;-31.141103565318915
1739209623.7356567;-45.120503652039325
1739209623.7356572;-35.57807855764607
1739209623.7356577;-32.816014438256545
1739209623.7356582;-38.13080360867914
1739209623.7356586;-45.120503652039325
1739209623.7356591;-33.981070128970906
1739209623.7356596;-38.13080360867914
1739209623.73566;-38.13080360867914
1739209623.7356606;-38.13080360867914
1739209623.7356608;-45.120503652039325
1739209623.7356613;-45.120503652039325
1739209623.7356617;-45.120503652039325
1739209623.7356622;-45.120503652039325
1739209623.7356627;-45.120503652039325
1739209623.7356632;-31.141103565318915
1739209623.7356637;-31.141103565318915
1739209623.7356641;-45.120503652039325
1739209623.7356646;-45.120503652039325
1739209623.7356648;-38.13080360867914
1739209623.7356653;-38.13080360867914
1739209623.7356658;-45.120503652039325
1739209623.7356663;-38.13080360867914
1739209623.7356668;-38.13080360867914
1739209623.7356672;-30.49652367304973
1739209623.7356677;-38.13080360867914
1739209623.7356682;-38.13080360867914
1739209623.7356687;-38.13080360867914
1739209623.735669;-45.120503652039325
1739209623.7356694;-33.981070128970906
1739209623.7356699;-45.120503652039325
1739209623.7356703;-45.120503652039325
1739209623.7356708;-38.13080360867914
1739209623.7356713;-38.13080360867914
1739209623.7356718;-45.120503652039325
1739209623.7356722;-45.120503652039325
1739209623.7356725;-38.13080360867914
1739209623.735673;-35.57807855764607
1739209623.7356734;-38.13080360867914
1739209623.735674;-45.120503652039325
1739209623.7356744;-38.13080360867914
1739209623.7356749;-35.57807855764607
1739209623.7356753;-38.13080360867914
1739209623.7356758;-45.120503652039325
1739209623.7356763;-35.57807855764607
1739209623.7356765;-38.13080360867914
1739209623.735677;-45.120503652039325
1739209623.7356775;-38.13080360867914
1739209623.735678;-38.13080360867914
1739209623.7356784;-38.13080360867914
1739209623.735679;-38.13080360867914
1739209623.7356794;-45.120503652039325
1739209623.7356799;-45.120503652039325
1739209623.7356803;-45.120503652039325
1739209623.7356806;-45.120503652039325
1739209623.735681;-45.120503652039325
1739209623.7356815;-38.13080360867914
1739209623.735682;-38.13080360867914
1739209623.7356825;-45.120503652039325
1739209623.735683;-38.13080360867914
1739209623.7356834;-32.816014438256545
1739209623.735684;-38.13080360867914
1739209623.7356844;-45.120503652039325
1739209623.7356846;-35.57807855764607
1739209623.735685;-38.13080360867914
1739209623.7356856;-45.120503652039325
1739209623.735686;-45.120503652039325
1739209623.7356865;-38.13080360867914
1739209623.735687;-45.120503652039325
1739209623.7356875;-45.120503652039325
1739209623.735688;-33.981070128970906
1739209623.7356884;-45.120503652039325
1739209623.7356887;-32.816014438256545
1739209623.7356892;-38.13080360867914
1739209623.7356896;-38.13080360867914
1739209623.73569;-35.57807855764607
1739209623.7356906;-38.13080360867914
1739209623.735691;-38.13080360867914
1739209623.7356915;-38.13080360867914
1739209623.735692;-35.57807855764607
1739209623.7356925;-38.13080360867914
1739209623.7356927;-45.120503652039325
1739209623.7356932;-38.13080360867914
1739209623.7356937;-35.57807855764607
1739209623.7356942;-45.120503652039325
1739209623.7356946;-45.120503652039325
1739209623.7356951;-38.13080360867914
1739209623.7356956;-35.57807855764607
1739209623.735696;-38.13080360867914
1739209623.7356963;-45.120503652039325
1739209623.7356968;-38.13080360867914
1739209623.7356973;-38.13080360867914
1739209623.7356977;-38.13080360867914
1739209623.7356982;-45.120503652039325
1739209623.7356987;-38.13080360867914
1739209623.7356992;-35.57807855764607
1739209623.7356997;-45.120503652039325
1739209623.7357001;-45.120503652039325
1739209623.7357004;-38.13080360867914
1739209623.7357008;-35.57807855764607
1739209623.7357013;-38.13080360867914
1739209623.7357018;-45.120503652039325
1739209623.7357023;-45.120503652039325
1739209623.7357028;-32.816014438256545
1739209623.7357032;-45.120503652039325
1739209623.7357037;-45.120503652039325
1739209623.7357042;-38.13080360867914
1739209623.7357044;-33.981070128970906
1739209623.735705;-35.57807855764607
1739209623.7357054;-45.120503652039325
1739209623.7357059;-35.57807855764607
1739209623.7357063;-38.13080360867914
1739209623.7357068;-38.13080360867914
1739209623.7357073;-35.57807855764607
1739209623.7357078;-45.120503652039325
1739209623.7357082;-32.816014438256545
1739209623.7357085;-38.13080360867914
1739209623.735709;-45.120503652039325
1739209623.7357094;-38.13080360867914
1739209623.73571;-35.57807855764607
1739209623.7357104;-38.13080360867914
1739209623.7357109;-45.120503652039325
1739209623.7357113;-38.13080360867914
1739209623.7357118;-45.120503652039325
1739209623.7357123;-45.120503652039325
1739209623.7357125;-45.120503652039325
1739209623.735713;-38.13080360867914
1739209623.7357135;-38.13080360867914
1739209623.735714;-38.13080360867914
1739209623.7357144;-45.120503652039325
1739209623.735715;-45.120503652039325
1739209623.7357154;-45.120503652039325
1739209623.7357159;-38.13080360867914
1739209623.7357163;-38.13080360867914
1739209623.7357166;-45.120503652039325
1739209623.731341;-45.120503652039325
1739209623.7313478;-38.13080360867914
1739209623.7313547;-33.981070128970906
1739209623.7313614;-38.13080360867914
1739209623.7313683;-38.13080360867914
1739209623.7313752;-45.120503652039325
1739209623.7313821;-38.13080360867914
1739209623.731389;-35.57807855764607
1739209623.7313957;-38.13080360867914
1739209623.7314026;-45.120503652039325
1739209623.7314095;-31.141103565318915
1739209623.7314165;-35.57807855764607
1739209623.7314234;-45.120503652039325
1739209623.7314303;-38.13080360867914
1739209623.731437;-38.13080360867914
1739209623.731444;-45.120503652039325
1739209623.7314508;-45.120503652039325
1739209623.7314577;-38.13080360867914
1739209623.7314646;-30.49652367304973
1739209623.7314713;-38.13080360867914
1739209623.7314782;-38.13080360867914
1739209623.7314851;-45.120503652039325
1739209623.731492;-45.120503652039325
1739209623.731499;-35.57807855764607
1739209623.7315059;-33.981070128970906
1739209623.7315125;-45.120503652039325
1739209623.7315195;-26.991370085610722
1739209623.7315264;-35.57807855764607
1739209623.7315333;-38.13080360867914
1739209623.7315402;-45.120503652039325
1739209623.7315469;-38.13080360867914
1739209623.7315538;-35.57807855764607
1739209623.7315607;-38.13080360867914
1739209623.7315676;-45.120503652039325
1739209623.7315745;-33.981070128970906
1739209623.7315812;-38.13080360867914
1739209623.7315881;-45.120503652039325
1739209623.731595;-45.120503652039325
1739209623.731602;-45.120503652039325
1739209623.7316089;-35.57807855764607
1739209623.7316158;-38.13080360867914
1739209623.7316225;-45.120503652039325
1739209623.7316294;-28.992665084841942
1739209623.7316363;-32.816014438256545
1739209623.7316432;-38.13080360867914
1739209623.73165;-45.120503652039325
1739209623.7316568;-38.13080360867914
1739209623.7316637;-38.13080360867914
1739209623.7316706;-35.57807855764607
1739209623.7316775;-45.120503652039325
1739209623.7316844;-35.57807855764607
1739209623.7316911;-38.13080360867914
1739209623.731698;-45.120503652039325
1739209623.731705;-35.57807855764607
1739209623.7317119;-45.120503652039325
1739209623.7317188;-38.13080360867914
1739209623.7317257;-38.13080360867914
1739209623.7317324;-38.13080360867914
1739209623.7317393;-38.13080360867914
1739209623.7317462;-38.13080360867914
1739209623.731753;-45.120503652039325
1739209623.73176;-45.120503652039325
1739209623.7317667;-38.13080360867914
1739209623.7317736;-45.120503652039325
1739209623.7317805;-38.13080360867914
1739209623.7317874;-45.120503652039325
1739209623.7317944;-31.141103565318915
1739209623.731801;-33.981070128970906
1739209623.731808;-33.981070128970906
1739209623.7318149;-35.57807855764607
1739209623.7318218;-38.13080360867914
1739209623.7318287;-45.120503652039325
1739209623.7318356;-38.13080360867914
1739209623.7318423;-38.13080360867914
1739209623.7318492;-33.981070128970956
1739209623.731856;-45.120503652039325
1739209623.731863;-38.13080360867914
1739209623.73187;-38.13080360867914
1739209623.7318766;-38.13080360867914
1739209623.7318835;-45.120503652039325
1739209623.7318904;-45.120503652039325
1739209623.7318974;-45.120503652039325
1739209623.7319043;-33.981070128970906
1739209623.7319112;-38.13080360867914
1739209623.7319179;-38.13080360867914
1739209623.7319248;-38.13080360867914
1739209623.7319317;-45.120503652039325
1739209623.7319386;-45.120503652039325
1739209623.7319455;-38.13080360867914
1739209623.7319522;-35.57807855764607
1739209623.731959;-38.13080360867914
1739209623.731966;-45.120503652039325
1739209623.731973;-38.13080360867914
1739209623.7319798;-38.13080360867914
1739209623.7319865;-38.13080360867914
1739209623.7319934;-38.13080360867914
1739209623.7320004;-45.120503652039325
1739209623.7320073;-38.13080360867914
1739209623.7320142;-45.120503652039325
1739209623.732021;-45.120503652039325
1739209623.7320278;-35.57807855764607
1739209623.7320347;-38.13080360867914
1739209623.7320416;-45.120503652039325
1739209623.7320485;-45.120503652039325
1739209623.7320554;-38.13080360867914
1739209623.732062;-38.13080360867914
1739209623.732069;-32.816014438256545
1739209623.732076;-38.13080360867914
1739209623.7320828;-45.120503652039325
1739209623.7320898;-45.120503652039325
1739209623.7320964;-38.13080360867914
1739209623.7321033;-38.13080360867914
1739209623.7321103;-45.120503652039325
1739209623.7321172;-45.120503652039325
1739209623.732124;-45.120503652039325
1739209623.732131;-45.120503652039325
1739209623.7321377;-45.120503652039325
1739209623.7321446;-38.13080360867914
1739209623.7321515;-45.120503652039325
1739209623.7321584;-45.120503652039325
1739209623.7321653;-38.13080360867914
1739209623.732172;-45.120503652039325
1739209623.732179;-35.57807855764607
1739209623.7321858;-35.57807855764607
1739209623.7321928;-45.120503652039325
1739209623.7321997;-45.120503652039325
1739209623.7322063;-33.981070128970906
1739209623.7322133;-45.120503652039325
1739209623.7322202;-45.120503652039325
1739209623.732227;-38.13080360867914
1739209623.732234;-38.13080360867914
1739209623.732241;-38.13080360867914
1739209623.7322476;-35.57807855764607
1739209623.7322545;-45.120503652039325
1739209623.7322614;-45.120503652039325
1739209623.7322683;-38.13080360867914
1739209623.7322752;-33.981070128970906
1739209623.732282;-38.13080360867914
1739209623.7322888;-35.57807855764607
1739209623.7322958;-38.13080360867914
1739209623.7323027;-45.120503652039325
1739209623.7323096;-38.13080360867914
1739209623.7323163;-38.13080360867914
1739209623.7323232;-45.120503652039325
1739209623.73233;-45.120503652039325
1739209623.732337;-45.120503652039325
1739209623.732344;-45.120503652039325
1739209623.7323508;-45.120503652039325
1739209623.7323575;-45.120503652039325
1739209623.7323644;-45.120503652039325
1739209623.7323713;-38.13080360867914
1739209623.7323782;-35.57807855764607
1739209623.7323852;-45.120503652039325
1739209623.7323918;-45.120503652039325
1739209623.7323987;-38.13080360867914
1739209623.7324057;-38.13080360867914
1739209623.7324126;-38.13080360867914
1739209623.7324195;-38.13080360867914
1739209623.7324264;-38.13080360867914
1739209623.732433;-45.120503652039325
1739209623.73244;-38.13080360867914
1739209623.732447;-45.120503652039325
1739209623.7324538;-45.120503652039325
1739209623.7324607;-35.57807855764607
1739209623.7324674;-38.13080360867914
1739209623.7324743;-45.120503652039325
1739209623.7324812;-45.120503652039325
1739209623.7324882;-31.141103565318893
1739209623.732495;-45.120503652039325
1739209623.7325017;-45.120503652039325
1739209623.7325087;-38.13080360867914
1739209623.7325156;-38.13080360867914
1739209623.7325225;-33.981070128970906
1739209623.7325294;-45.120503652039325
1739209623.7325363;-45.120503652039325
1739209623.732543;-45.120503652039325
1739209623.73255;-38.13080360867914
1739209623.7325568;-35.57807855764607
1739209623.7325637;-45.120503652039325
1739209623.7325706;-38.13080360867914
1739209623.7325773;-38.13080360867914
1739209623.7325842;-33.981070128970906
1739209623.7325912;-38.13080360867914
1739209623.732598;-45.120503652039325
1739209623.732605;-38.13080360867914
1739209623.7326117;-45.120503652039325
1739209623.7326186;-45.120503652039325
1739209623.7326255;-45.120503652039325
1739209623.7326324;-38.13080360867914
1739209623.7326393;-38.13080360867914
1739209623.7326462;-35.57807855764607
1739209623.732653;-45.120503652039325
1739209623.7326598;-45.120503652039325
1739209623.7326667;-38.13080360867914
1739209623.7326736;-45.120503652039325
1739209623.7326806;-45.120503652039325
1739209623.7326872;-33.981070128970906
1739209623.7326941;-45.120503652039325
1739209623.732701;-38.13080360867914
1739209623.732708;-45.120503652039325
1739209623.732715;-38.13080360867914
1739209623.7327216;-38.13080360867914
1739209623.7327285;-45.120503652039325
1739209623.7327354;-38.13080360867914
1739209623.7327423;-33.981070128970906
1739209623.7327492;-38.13080360867914
1739209623.7327561;-45.120503652039325
1739209623.7327628;-35.57807855764607
1739209623.7327697;-38.13080360867914
1739209623.7327766;-45.120503652039325
1739209623.7327836;-38.13080360867914
1739209623.7327905;-38.13080360867914
1739209623.7327971;-29.438486411369347
1739209623.732804;-45.120503652039325
1739209623.732811;-38.13080360867914
1739209623.732818;-45.120503652039325
1739209623.7328248;-45.120503652039325
1739209623.7328317;-45.120503652039325
1739209623.7328384;-45.120503652039325
1739209623.7328453;-45.120503652039325
1739209623.7328522;-28.992665084841942
1739209623.7328591;-35.57807855764607
1739209623.732866;-38.13080360867914
1739209623.7328727;-45.120503652039325
1739209623.7328796;-38.13080360867914
1739209623.7328866;-45.120503652039325
1739209623.7328935;-45.120503652039325
1739209623.7329004;-45.120503652039325
1739209623.732907;-31.14110356531892
1739209623.732914;-45.120503652039325
1739209623.732921;-38.13080360867914
1739209623.7329278;-35.57807855764607
1739209623.7329347;-45.120503652039325
1739209623.7329416;-45.120503652039325
1739209623.7329483;-38.13080360867914
1739209623.7329552;-35.57807855764607
1739209623.7329621;-31.141103565318915
1739209623.732969;-35.57807855764607
1739209623.732976;-38.13080360867914
1739209623.7329826;-45.120503652039325
1739209623.7329895;-38.13080360867914
1739209623.7329965;-35.57807855764607
1739209623.7330034;-38.13080360867914
1739209623.7330103;-45.120503652039325
1739209623.733017;-45.120503652039325
1739209623.733024;-38.13080360867914
1739209623.7330308;-38.13080360867914
1739209623.7330377;-45.120503652039325
1739209623.7330446;-38.13080360867914
1739209623.7330515;-35.57807855764607
1739209623.7330582;-38.13080360867914
1739209623.7330651;-45.120503652039325
1739209623.733072;-45.120503652039325
1739209623.733079;-38.13080360867914
1739209623.7330859;-38.13080360867914
1739209623.7330925;-38.13080360867914
1739209623.7330995;-45.120503652039325
1739209623.7331064;-32.816014438256545
1739209623.7331133;-35.57807855764607
1739209623.7331202;-33.981070128970906
1739209623.7331269;-27.267205301931607
1739209623.7331338;-30.49652367304973
1739209623.7331407;-45.120503652039325
1739209623.7331476;-33.981070128970906
1739209623.7331545;-32.816014438256545
1739209623.7331614;-45.120503652039325
1739209623.7331681;-45.120503652039325
1739209623.733175;-45.120503652039325
1739209623.733182;-38.13080360867914
1739209623.7331889;-45.120503652039325
1739209623.7331958;-45.120503652039325
1739209623.7332025;-45.120503652039325
1739209623.7332094;-45.120503652039325
1739209623.7332163;-35.57807855764607
1739209623.7332232;-38.13080360867914
1739209623.73323;-45.120503652039325
1739209623.733237;-38.13080360867914
1739209623.7332437;-45.120503652039325
1739209623.7332506;-45.120503652039325
1739209623.7332575;-45.120503652039325
1739209623.7332644;-45.120503652039325
1739209623.7332714;-45.120503652039325
1739209623.733278;-38.13080360867914
1739209623.733285;-38.13080360867914
1739209623.7332919;-45.120503652039325
1739209623.7332988;-45.120503652039325
1739209623.7333057;-45.120503652039325
1739209623.7333124;-35.57807855764607
