CAN Message; 0x24:085110d3c168d546
1739209742.771182;-35.57807855764607
1739209742.7711914;-38.13080360867914
1739209742.771201;-45.120503652039325
1739209742.7712104;-45.120503652039325
1739209742.7712197;-35.57807855764607
1739209742.7712293;-33.981070128970906
1739209742.7712388;-45.120503652039325
1739209742.771248;-30.49652367304973
1739209742.7789176;-38.13080360867914
1739209742.7789211;-38.13080360867914
1739209742.778925;-38.13080360867914
1739209742.7789285;-38.13080360867914
1739209742.7789323;-45.120503652039325
1739209742.778936;-38.13080360867914
1739209742.7789397;-45.120503652039325
1739209742.7789433;-45.120503652039325
1739209742.778947;-38.13080360867914
1739209742.778951;-45.120503652039325
1739209742.7789545;-45.120503652039325
1739209742.7789583;-45.120503652039325
1739209742.778962;-38.13080360867914
1739209742.7789657;-32.816014438256545
1739209742.7789693;-35.57807855764607
1739209742.778973;-38.13080360867914
1739209742.778977;-38.13080360867914
1739209742.7789805;-35.57807855764607
1739209742.7789843;-45.120503652039325
1739209742.778988;-35.57807855764607
1739209742.7789917;-33.981070128970906
1739209742.7789953;-45.120503652039325
1739209742.778999;-38.13080360867914
1739209742.7790027;-38.13080360867914
1739209742.7790065;-45.120503652039325
1739209742.7790103;-38.13080360867914
1739209742.7790139;-38.13080360867914
1739209742.7790177;-38.13080360867914
1739209742.7790213;-45.120503652039325
1739209742.779025;-45.120503652039325
1739209742.7790287;-45.120503652039325
1739209742.7790325;-45.120503652039325
1739209742.779036;-38.13080360867914
1739209742.7790399;-38.13080360867914
1739209742.7790437;-38.13080360867914
1739209742.7790473;-38.13080360867914
1739209742.779051;-38.13080360867914
1739209742.7790546;-32.816014438256545
1739209742.7790585;-35.57807855764607
1739209742.779062;-45.120503652039325
1739209742.7790658;-45.120503652039325
1739209742.7790697;-45.120503652039325
1739209742.7790732;-38.13080360867914
1739209742.779077;-38.13080360867914
1739209742.7790806;-35.57807855764607
1739209742.7790844;-38.13080360867914
1739209742.779088;-45.120503652039325
1739209742.7790918;-45.120503652039325
1739209742.7790954;-45.120503652039325
1739209742.7790992;-45.120503652039325
1739209742.779103;-38.13080360867914
1739209742.7791066;-45.120503652039325
1739209742.7791104;-45.120503652039325
1739209742.779114;-29.438486411369333
1739209742.7791178;-30.49652367304973
1739209742.7791214;-45.120503652039325
1739209742.7791252;-45.120503652039325
1739209742.7791288;-35.57807855764607
1739209742.7791326;-38.13080360867914
1739209742.7791364;-45.120503652039325
1739209742.77914;-38.13080360867914
1739209742.7791438;-45.120503652039325
1739209742.7791474;-45.120503652039325
1739209742.7791512;-35.57807855764607
1739209742.7791548;-45.120503652039325
1739209742.7791586;-45.120503652039325
1739209742.7791622;-38.13080360867914
1739209742.779166;-45.120503652039325
1739209742.7791698;-45.120503652039325
1739209742.7791734;-30.49652367304973
1739209742.7791772;-28.992665084841942
1739209742.7791808;-45.120503652039325
1739209742.7791846;-45.120503652039325
1739209742.7791882;-32.816014438256545
1739209742.779192;-35.57807855764607
1739209742.7791958;-32.816014438256545
1739209742.7791994;-35.57807855764607
1739209742.7792032;-45.120503652039325
1739209742.7792068;-38.13080360867914
1739209742.7792106;-32.816014438256545
1739209742.7792141;-38.13080360867914
1739209742.779218;-38.13080360867914
1739209742.7792215;-38.13080360867914
1739209742.7792253;-32.816014438256545
1739209742.7792292;-38.13080360867914
1739209742.7792327;-33.981070128970906
1739209742.7792366;-28.58837851428586
1739209742.7792401;-35.57807855764607
1739209742.779244;-35.57807855764607
1739209742.7792475;-38.13080360867914
1739209742.7792513;-32.816014438256545
1739209742.779255;-33.981070128970906
1739209742.7792587;-33.981070128970906
1739209742.7792625;-45.120503652039325
1739209742.779266;-35.57807855764607
1739209742.77927;-35.57807855764607
1739209742.7792735;-45.120503652039325
1739209742.7792773;-45.120503652039325
1739209742.779281;-33.981070128970906
1739209742.7792847;-38.13080360867914
1739209742.7792885;-38.13080360867914
1739209742.779292;-38.13080360867914
1739209742.779296;-38.13080360867914
1739209742.7792995;-45.120503652039325
1739209742.7793033;-38.13080360867914
1739209742.779307;-38.13080360867914
1739209742.7793107;-45.120503652039325
1739209742.7793143;-45.120503652039325
1739209742.779318;-38.13080360867914
1739209742.779322;-35.57807855764607
1739209742.7793255;-33.981070128970906
1739209742.7793293;-45.120503652039325
1739209742.7793329;-38.13080360867914
1739209742.7793367;-38.13080360867914
1739209742.7793403;-35.57807855764607
1739209742.779344;-33.981070128970906
1739209742.7793477;-45.120503652039325
1739209742.7793515;-45.120503652039325
1739209742.7793553;-38.13080360867914
1739209742.7793589;-35.57807855764607
1739209742.7793627;-45.120503652039325
1739209742.7793663;-38.13080360867914
1739209742.77937;-45.120503652039325
1739209742.7793736;-45.120503652039325
1739209742.7793775;-45.120503652039325
1739209742.7793813;-45.120503652039325
1739209742.7793849;-33.981070128970906
1739209742.7793887;-35.57807855764607
1739209742.7793922;-45.120503652039325
1739209742.779396;-45.120503652039325
1739209742.7793996;-35.57807855764607
1739209742.7794034;-32.816014438256545
1739209742.779407;-38.13080360867914
1739209742.7794108;-45.120503652039325
1739209742.7794147;-38.13080360867914
1739209742.7794182;-45.120503652039325
1739209742.779422;-45.120503652039325
1739209742.7794256;-45.120503652039325
1739209742.7794294;-45.120503652039325
1739209742.779433;-45.120503652039325
1739209742.7794368;-38.13080360867914
1739209742.7794404;-38.13080360867914
1739209742.7794442;-38.13080360867914
1739209742.779448;-45.120503652039325
1739209742.7794516;-38.13080360867914
1739209742.7794554;-38.13080360867914
1739209742.779459;-35.57807855764607
1739209742.7794628;-35.57807855764607
1739209742.7794664;-45.120503652039325
1739209742.7794702;-35.57807855764607
1739209742.7794738;-38.13080360867914
1739209742.7794776;-45.120503652039325
1739209742.7794814;-35.57807855764607
1739209742.779485;-38.13080360867914
1739209742.7794888;-38.13080360867914
1739209742.7794924;-38.13080360867914
1739209742.7794962;-38.13080360867914
1739209742.7794998;-38.13080360867914
1739209742.7795036;-45.120503652039325
1739209742.7795074;-45.120503652039325
1739209742.779511;-38.13080360867914
1739209742.7795148;-38.13080360867914
1739209742.7795184;-38.13080360867914
1739209742.7795222;-45.120503652039325
1739209742.7795258;-38.13080360867914
1739209742.7795296;-38.13080360867914
1739209742.7795331;-38.13080360867914
1739209742.779537;-35.57807855764607
1739209742.7795408;-45.120503652039325
1739209742.7795444;-38.13080360867914
1739209742.7795482;-33.981070128970906
1739209742.7795517;-38.13080360867914
1739209742.7795556;-45.120503652039325
1739209742.7795591;-35.57807855764607
1739209742.779563;-38.13080360867914
1739209742.7795665;-45.120503652039325
1739209742.7795703;-45.120503652039325
1739209742.7795742;-38.13080360867914
1739209742.7795777;-38.13080360867914
1739209742.7795815;-45.120503652039325
1739209742.7795851;-38.13080360867914
1739209742.779589;-35.57807855764607
1739209742.7795925;-30.49652367304973
1739209742.7795963;-32.816014438256545
1739209742.7796001;-45.120503652039325
1739209742.7796037;-35.57807855764607
1739209742.7796075;-38.13080360867914
1739209742.779611;-38.13080360867914
1739209742.779615;-38.13080360867914
1739209742.7796185;-35.57807855764607
1739209742.7796223;-38.13080360867914
1739209742.779626;-45.120503652039325
1739209742.7796297;-45.120503652039325
1739209742.7796335;-45.120503652039325
1739209742.779637;-45.120503652039325
1739209742.779641;-45.120503652039325
1739209742.7796445;-38.13080360867914
1739209742.7796483;-32.816014438256545
1739209742.7796519;-38.13080360867914
1739209742.7796557;-45.120503652039325
1739209742.7796593;-38.13080360867914
1739209742.779663;-45.120503652039325
1739209742.779667;-38.13080360867914
1739209742.7796705;-32.816014438256545
1739209742.7796743;-45.120503652039325
1739209742.7796779;-35.57807855764607
1739209742.7796817;-45.120503652039325
1739209742.7796853;-35.57807855764607
1739209742.779689;-35.57807855764607
1739209742.779693;-45.120503652039325
1739209742.7796965;-45.120503652039325
1739209742.7797003;-45.120503652039325
1739209742.7797039;-38.13080360867914
1739209742.7797077;-38.13080360867914
1739209742.7712576;-38.13080360867914
1739209742.7712672;-38.13080360867914
1739209742.7712765;-38.13080360867914
1739209742.771286;-38.13080360867914
1739209742.7712955;-45.120503652039325
1739209742.7713048;-38.13080360867914
1739209742.7713144;-45.120503652039325
1739209742.7713237;-33.981070128970906
1739209742.7713332;-38.13080360867914
1739209742.7713428;-38.13080360867914
1739209742.771352;-45.120503652039325
1739209742.7713616;-45.120503652039325
1739209742.7713711;-35.57807855764607
1739209742.7713804;-33.981070128970906
1739209742.77139;-45.120503652039325
1739209742.7713995;-28.992665084841942
1739209742.7714088;-31.141103565318915
1739209742.7714183;-38.13080360867914
1739209742.7714279;-45.120503652039325
1739209742.7714372;-38.13080360867914
1739209742.7714467;-38.13080360867914
1739209742.771456;-38.13080360867914
1739209742.7714655;-45.120503652039325
1739209742.771475;-45.120503652039325
1739209742.7714844;-38.13080360867914
1739209742.771494;-38.13080360867914
1739209742.7715034;-45.120503652039325
1739209742.7715127;-45.120503652039325
1739209742.7715223;-33.981070128970906
1739209742.7715318;-45.120503652039325
1739209742.771541;-45.120503652039325
1739209742.7715507;-33.981070128970906
1739209742.7715602;-31.141103565318915
1739209742.7715695;-38.13080360867914
1739209742.771579;-45.120503652039325
1739209742.7715883;-38.13080360867914
1739209742.7715979;-32.816014438256545
1739209742.7716074;-30.49652367304973
1739209742.7716167;-45.120503652039325
1739209742.7716262;-45.120503652039325
1739209742.7716358;-32.816014438256545
1739209742.771645;-38.13080360867914
1739209742.7716546;-45.120503652039325
1739209742.7716641;-38.13080360867914
1739209742.7716734;-35.57807855764607
1739209742.771683;-38.13080360867914
1739209742.7716925;-45.120503652039325
1739209742.7717018;-38.13080360867914
1739209742.7717113;-38.13080360867914
1739209742.771721;-45.120503652039325
1739209742.7717302;-45.120503652039325
1739209742.7717397;-45.120503652039325
1739209742.771749;-45.120503652039325
1739209742.7717586;-38.13080360867914
1739209742.771768;-45.120503652039325
1739209742.7717774;-45.120503652039325
1739209742.771787;-38.13080360867914
1739209742.7717965;-45.120503652039325
1739209742.7718058;-45.120503652039325
1739209742.7718153;-33.981070128970906
1739209742.7718248;-45.120503652039325
1739209742.7718341;-45.120503652039325
1739209742.7718437;-38.13080360867914
1739209742.7718532;-45.120503652039325
1739209742.7718625;-45.120503652039325
1739209742.771872;-38.13080360867914
1739209742.7718813;-38.13080360867914
1739209742.7718909;-45.120503652039325
1739209742.7719004;-38.13080360867914
1739209742.7719097;-35.57807855764607
1739209742.7719193;-45.120503652039325
1739209742.7719288;-45.120503652039325
1739209742.771938;-38.13080360867914
1739209742.7719476;-38.13080360867914
1739209742.7719572;-38.13080360867914
1739209742.7719665;-33.981070128970906
1739209742.771976;-45.120503652039325
1739209742.7719855;-45.120503652039325
1739209742.7719948;-38.13080360867914
1739209742.7720044;-45.120503652039325
1739209742.7720137;-45.120503652039325
1739209742.7720232;-45.120503652039325
1739209742.7720327;-45.120503652039325
1739209742.772042;-45.120503652039325
1739209742.7720516;-45.120503652039325
1739209742.772061;-33.981070128970906
1739209742.7720704;-45.120503652039325
1739209742.77208;-38.13080360867914
1739209742.7720895;-38.13080360867914
1739209742.7720988;-38.13080360867914
1739209742.7721083;-45.120503652039325
1739209742.7721179;-45.120503652039325
1739209742.7721272;-45.120503652039325
1739209742.7721367;-45.120503652039325
1739209742.7721462;-45.120503652039325
1739209742.7721555;-45.120503652039325
1739209742.772165;-35.57807855764607
1739209742.7721744;-38.13080360867914
1739209742.772184;-45.120503652039325
1739209742.7721934;-45.120503652039325
1739209742.7722027;-35.57807855764607
1739209742.7722123;-38.13080360867914
1739209742.7722218;-45.120503652039325
1739209742.772231;-38.13080360867914
1739209742.7722406;-35.57807855764607
1739209742.7722502;-33.981070128970906
1739209742.7722595;-45.120503652039325
1739209742.772269;-38.13080360867914
1739209742.7722785;-35.57807855764607
1739209742.7722878;-38.13080360867914
1739209742.7722974;-45.120503652039325
1739209742.7723067;-45.120503652039325
1739209742.7723162;-38.13080360867914
1739209742.7723258;-45.120503652039325
1739209742.772335;-45.120503652039325
1739209742.7723446;-45.120503652039325
1739209742.7723541;-32.816014438256545
1739209742.7723634;-35.57807855764607
1739209742.772373;-45.120503652039325
1739209742.7723825;-45.120503652039325
1739209742.7723918;-45.120503652039325
1739209742.7724013;-28.992665084841942
1739209742.7724109;-45.120503652039325
1739209742.7724202;-45.120503652039325
1739209742.7724297;-45.120503652039325
1739209742.772439;-38.13080360867914
1739209742.7724485;-38.13080360867914
1739209742.772458;-38.13080360867914
1739209742.7724674;-45.120503652039325
1739209742.772477;-38.13080360867914
1739209742.7724864;-38.13080360867914
1739209742.7724957;-38.13080360867914
1739209742.7725053;-35.57807855764607
1739209742.7725148;-35.57807855764607
1739209742.772524;-38.13080360867914
1739209742.7725337;-38.13080360867914
1739209742.7725432;-35.57807855764607
1739209742.7725525;-33.981070128970906
1739209742.772562;-32.816014438256545
1739209742.7725716;-35.57807855764607
1739209742.7725809;-45.120503652039325
1739209742.7725904;-38.13080360867914
1739209742.7725997;-38.13080360867914
1739209742.7726092;-38.13080360867914
1739209742.7726188;-38.13080360867914
1739209742.772628;-38.13080360867914
1739209742.7726376;-45.120503652039325
1739209742.7726471;-45.120503652039325
1739209742.7726564;-35.57807855764607
1739209742.772666;-38.13080360867914
1739209742.7726755;-45.120503652039325
1739209742.7726848;-45.120503652039325
1739209742.7726943;-38.13080360867914
1739209742.772704;-38.13080360867914
1739209742.7727132;-45.120503652039325
1739209742.7727227;-38.13080360867914
1739209742.772732;-35.57807855764607
1739209742.7727416;-35.57807855764607
1739209742.772751;-45.120503652039325
1739209742.7727604;-45.120503652039325
1739209742.77277;-45.120503652039325
1739209742.7727795;-31.141103565318915
1739209742.7727888;-35.57807855764607
1739209742.7727983;-38.13080360867914
1739209742.7728078;-45.120503652039325
1739209742.7728171;-45.120503652039325
1739209742.7728267;-45.120503652039325
1739209742.7728362;-45.120503652039325
1739209742.7728455;-38.13080360867914
1739209742.772855;-32.816014438256545
1739209742.7728643;-38.13080360867914
1739209742.7728739;-35.57807855764607
1739209742.7728834;-45.120503652039325
1739209742.7728927;-38.13080360867914
1739209742.7729023;-38.13080360867914
1739209742.7729118;-33.981070128970906
1739209742.772921;-45.120503652039325
1739209742.7729306;-31.141103565318915
1739209742.7729402;-38.13080360867914
1739209742.7729495;-45.120503652039325
1739209742.772959;-45.120503652039325
1739209742.7729685;-38.13080360867914
1739209742.7729778;-35.57807855764607
1739209742.7729874;-45.120503652039325
1739209742.772997;-45.120503652039325
1739209742.7730062;-31.141103565318915
1739209742.7730157;-38.13080360867914
1739209742.773025;-38.13080360867914
1739209742.7730346;-38.13080360867914
1739209742.773044;-38.13080360867914
1739209742.7730534;-38.13080360867914
1739209742.773063;-45.120503652039325
1739209742.7730725;-38.13080360867914
1739209742.7730818;-30.49652367304973
1739209742.7730913;-38.13080360867914
1739209742.7731009;-38.13080360867914
1739209742.7731102;-45.120503652039325
1739209742.7731197;-45.120503652039325
1739209742.7731292;-45.120503652039325
1739209742.7731385;-38.13080360867914
1739209742.773148;-35.57807855764607
1739209742.7731574;-33.981070128970906
1739209742.773167;-33.981070128970906
1739209742.7731764;-38.13080360867914
1739209742.7731857;-35.57807855764607
1739209742.7731953;-38.13080360867914
1739209742.7732048;-45.120503652039325
1739209742.773214;-45.120503652039325
1739209742.7732236;-38.13080360867914
1739209742.7732332;-33.981070128970906
1739209742.7732425;-38.13080360867914
1739209742.773252;-45.120503652039325
1739209742.7732615;-35.57807855764607
1739209742.7797112;-38.13080360867914
1739209742.779715;-45.120503652039325
1739209742.7797186;-45.120503652039325
1739209742.7797225;-38.13080360867914
1739209742.7797263;-45.120503652039325
1739209742.7797298;-38.13080360867914
1739209742.7797337;-38.13080360867914
1739209742.7797372;-45.120503652039325
1739209742.779741;-45.120503652039325
1739209742.7797446;-26.991370085610736
1739209742.7797484;-31.141103565318915
1739209742.779752;-45.120503652039325
1739209742.7797558;-45.120503652039325
1739209742.7797596;-32.816014438256545
1739209742.7797632;-35.57807855764607
1739209742.779767;-45.120503652039325
1739209742.7797706;-38.13080360867914
1739209742.7797744;-45.120503652039325
1739209742.779778;-45.120503652039325
1739209742.7797818;-38.13080360867914
1739209742.7797854;-45.120503652039325
1739209742.7797892;-45.120503652039325
1739209742.779793;-45.120503652039325
1739209742.7797966;-38.13080360867914
1739209742.7798004;-38.13080360867914
1739209742.779804;-38.13080360867914
1739209742.7798078;-35.57807855764607
1739209742.7798114;-45.120503652039325
1739209742.7798152;-38.13080360867914
1739209742.779819;-45.120503652039325
1739209742.7798226;-38.13080360867914
1739209742.7798264;-38.13080360867914
1739209742.77983;-38.13080360867914
1739209742.7798338;-45.120503652039325
1739209742.7798374;-45.120503652039325
1739209742.7798412;-38.13080360867914
1739209742.7798448;-33.981070128970906
1739209742.7798486;-45.120503652039325
1739209742.7798524;-45.120503652039325
1739209742.779856;-35.57807855764607
1739209742.7798598;-38.13080360867914
1739209742.7798634;-45.120503652039325
1739209742.7798672;-45.120503652039325
1739209742.7798707;-38.13080360867914
1739209742.7798746;-38.13080360867914
1739209742.7798781;-45.120503652039325
1739209742.779882;-45.120503652039325
1739209742.7798858;-35.57807855764607
1739209742.7798893;-38.13080360867914
1739209742.7798932;-45.120503652039325
1739209742.7798967;-33.981070128970906
1739209742.7799006;-35.57807855764607
1739209742.7799041;-33.981070128970906
1739209742.779908;-45.120503652039325
1739209742.7799118;-38.13080360867914
1739209742.7799153;-33.981070128970906
1739209742.7799191;-33.981070128970906
1739209742.7799227;-45.120503652039325
1739209742.7799265;-35.57807855764607
1739209742.77993;-38.13080360867914
1739209742.779934;-38.13080360867914
1739209742.7799375;-45.120503652039325
1739209742.7799413;-45.120503652039325
1739209742.7799451;-38.13080360867914
1739209742.7799487;-45.120503652039325
1739209742.7799525;-38.13080360867914
1739209742.779956;-30.49652367304973
1739209742.77996;-35.57807855764607
1739209742.7799635;-38.13080360867914
1739209742.7799673;-38.13080360867914
1739209742.779971;-32.816014438256545
1739209742.7799747;-38.13080360867914
1739209742.7799785;-38.13080360867914
1739209742.779982;-33.981070128970906
1739209742.779986;-28.588378514285886
1739209742.7799895;-45.120503652039325
1739209742.7799933;-38.13080360867914
1739209742.7799969;-45.120503652039325
1739209742.7800007;-45.120503652039325
1739209742.7800045;-45.120503652039325
1739209742.780008;-38.13080360867914
1739209742.780012;-35.57807855764607
1739209742.7800155;-28.992665084841942
1739209742.7800193;-45.120503652039325
1739209742.7800229;-38.13080360867914
1739209742.7800267;-38.13080360867914
1739209742.7800303;-38.13080360867914
1739209742.780034;-45.120503652039325
1739209742.7800379;-38.13080360867914
1739209742.7800415;-38.13080360867914
1739209742.7800453;-38.13080360867914
1739209742.7800488;-38.13080360867914
1739209742.7800527;-45.120503652039325
1739209742.7800562;-38.13080360867914
1739209742.78006;-38.13080360867914
1739209742.7800636;-45.120503652039325
1739209742.7800674;-45.120503652039325
1739209742.7800713;-38.13080360867914
1739209742.7800748;-38.13080360867914
1739209742.7800786;-45.120503652039325
1739209742.7800822;-38.13080360867914
1739209742.780086;-45.120503652039325
1739209742.7800896;-45.120503652039325
1739209742.7800934;-45.120503652039325
1739209742.7800972;-45.120503652039325
1739209742.7801008;-45.120503652039325
1739209742.7801046;-38.13080360867914
1739209742.7801082;-38.13080360867914
1739209742.780112;-45.120503652039325
1739209742.7801156;-45.120503652039325
1739209742.7801194;-38.13080360867914
1739209742.780123;-32.816014438256545
1739209742.7801268;-45.120503652039325
1739209742.7801306;-45.120503652039325
1739209742.7801342;-33.981070128970906
1739209742.780138;-45.120503652039325
1739209742.7801416;-38.13080360867914
1739209742.7801454;-38.13080360867914
1739209742.780149;-38.13080360867914
1739209742.7801528;-38.13080360867914
1739209742.7801564;-33.981070128970906
1739209742.7801602;-45.120503652039325
1739209742.780164;-45.120503652039325
1739209742.7801676;-38.13080360867914
1739209742.7801714;-38.13080360867914
1739209742.780175;-45.120503652039325
1739209742.7801788;-38.13080360867914
1739209742.7801824;-35.57807855764607
1739209742.7801862;-38.13080360867914
1739209742.7801898;-45.120503652039325
1739209742.7801936;-38.13080360867914
1739209742.7801974;-38.13080360867914
1739209742.780201;-38.13080360867914
1739209742.7802048;-45.120503652039325
1739209742.7802083;-45.120503652039325
1739209742.7802122;-45.120503652039325
1739209742.7802157;-45.120503652039325
1739209742.7802196;-38.13080360867914
1739209742.7802234;-38.13080360867914
1739209742.780227;-45.120503652039325
1739209742.7802308;-45.120503652039325
1739209742.7802343;-45.120503652039325
1739209742.7802382;-45.120503652039325
1739209742.7802417;-45.120503652039325
1739209742.7802455;-45.120503652039325
1739209742.780249;-45.120503652039325
1739209742.780253;-38.13080360867914
1739209742.7802567;-45.120503652039325
1739209742.7802603;-45.120503652039325
1739209742.7802641;-45.120503652039325
1739209742.7802677;-45.120503652039325
1739209742.7802715;-35.57807855764607
1739209742.780275;-35.57807855764607
1739209742.780279;-45.120503652039325
1739209742.7802825;-45.120503652039325
1739209742.7802863;-45.120503652039325
1739209742.7802901;-38.13080360867914
1739209742.7802937;-38.13080360867914
1739209742.7802975;-38.13080360867914
1739209742.780301;-38.13080360867914
1739209742.780305;-33.981070128970906
1739209742.7803085;-38.13080360867914
1739209742.7803123;-45.120503652039325
1739209742.780316;-29.438486411369333
1739209742.7803197;-35.57807855764607
1739209742.7803235;-45.120503652039325
1739209742.780327;-45.120503652039325
1739209742.780331;-38.13080360867914
1739209742.7803345;-35.57807855764607
1739209742.7803383;-45.120503652039325
1739209742.7803419;-35.57807855764607
1739209742.7803457;-45.120503652039325
1739209742.7803495;-45.120503652039325
1739209742.780353;-45.120503652039325
1739209742.780357;-38.13080360867914
1739209742.7803605;-45.120503652039325
1739209742.7803643;-45.120503652039325
1739209742.7803679;-35.57807855764607
1739209742.7803717;-45.120503652039325
1739209742.7803752;-33.981070128970906
1739209742.780379;-35.57807855764607
1739209742.7803829;-38.13080360867914
1739209742.7803864;-38.13080360867914
1739209742.7803903;-38.13080360867914
1739209742.7803938;-35.57807855764607
1739209742.7803977;-38.13080360867914
1739209742.7804012;-38.13080360867914
1739209742.780405;-45.120503652039325
1739209742.7804089;-45.120503652039325
1739209742.7804124;-33.981070128970906
1739209742.7804163;-45.120503652039325
1739209742.7804198;-45.120503652039325
1739209742.7804236;-45.120503652039325
1739209742.7804272;-45.120503652039325
1739209742.780431;-38.13080360867914
1739209742.7804346;-38.13080360867914
1739209742.7804384;-38.13080360867914
1739209742.7804422;-45.120503652039325
1739209742.7804458;-45.120503652039325
1739209742.7804496;-35.57807855764607
1739209742.7804532;-35.57807855764607
1739209742.780457;-38.13080360867914
1739209742.7804606;-38.13080360867914
1739209742.7804644;-45.120503652039325
1739209742.780468;-45.120503652039325
1739209742.7804718;-45.120503652039325
1739209742.7804756;-38.13080360867914
1739209742.7804792;-45.120503652039325
1739209742.780483;-45.120503652039325
1739209742.7804866;-35.57807855764607
1739209742.7804904;-38.13080360867914
1739209742.780494;-45.120503652039325
1739209742.7804978;-45.120503652039325
1739209742.7805014;-35.57807855764607
1739209742.7805052;-45.120503652039325
1739209742.780509;-35.57807855764607
1739209742.7805126;-38.13080360867914
1739209742.7805164;-38.13080360867914
1739209742.78052;-38.13080360867914
1739209742.7805238;-33.981070128970906
1739209742.7805274;-35.57807855764607
1739209742.7805312;-38.13080360867914
1739209742.780535;-33.981070128970906
1739209742.7805386;-45.120503652039325
1739209742.7805424;-38.13080360867914
1739209742.780546;-38.13080360867914
1739209742.7805498;-45.120503652039325
1739209742.7805533;-45.120503652039325
1739209742.7805572;-38.13080360867914
1739209742.7805607;-45.120503652039325
1739209742.7805645;-45.120503652039325
1739209742.7805684;-45.120503652039325
1739209742.780572;-45.120503652039325
1739209742.7805758;-38.13080360867914
1739209742.7805793;-45.120503652039325
1739209742.7805831;-33.981070128970906
1739209742.7805867;-25.826314394896357
1739209742.7805905;-45.120503652039325
1739209742.780594;-45.120503652039325
1739209742.780598;-38.13080360867914
1739209742.7806017;-33.981070128970906
1739209742.7806053;-45.120503652039325
1739209742.7806091;-45.120503652039325
1739209742.7806127;-45.120503652039325
1739209742.7806165;-38.13080360867914
1739209742.78062;-45.120503652039325
1739209742.780624;-45.120503652039325
1739209742.7806277;-38.13080360867914
1739209742.7806313;-45.120503652039325
1739209742.780635;-38.13080360867914
1739209742.7806387;-38.13080360867914
1739209742.7806425;-35.57807855764607
1739209742.780646;-28.992665084841942
1739209742.78065;-45.120503652039325
1739209742.7806535;-38.13080360867914
1739209742.7806573;-38.13080360867914
1739209742.780661;-31.141103565318915
1739209742.7806647;-45.120503652039325
1739209742.7806685;-45.120503652039325
1739209742.780672;-38.13080360867914
1739209742.780676;-38.13080360867914
1739209742.7806795;-45.120503652039325
1739209742.7806833;-45.120503652039325
1739209742.7806869;-33.981070128970906
1739209742.7806907;-45.120503652039325
1739209742.7806945;-45.120503652039325
1739209742.780698;-45.120503652039325
1739209742.7807019;-45.120503652039325
1739209742.7807055;-38.13080360867914
1739209742.7807093;-45.120503652039325
1739209742.7807128;-45.120503652039325
1739209742.7807167;-45.120503652039325
1739209742.7807205;-45.120503652039325
1739209742.780724;-45.120503652039325
1739209742.7807279;-38.13080360867914
1739209742.7807314;-38.13080360867914
1739209742.7807353;-45.120503652039325
1739209742.7807388;-45.120503652039325
1739209742.7807426;-38.13080360867914
1739209742.7807462;-38.13080360867914
1739209742.78075;-45.120503652039325
1739209742.7807539;-45.120503652039325
1739209742.7807574;-45.120503652039325
1739209742.7807612;-35.57807855764607
1739209742.7807648;-35.57807855764607
1739209742.7807686;-45.120503652039325
1739209742.7807722;-38.13080360867914
1739209742.780776;-45.120503652039325
1739209742.7807796;-38.13080360867914
1739209742.7807834;-35.57807855764607
1739209742.7807872;-38.13080360867914
1739209742.7807908;-45.120503652039325
1739209742.7807946;-45.120503652039325
1739209742.7807982;-38.13080360867914
1739209742.780802;-33.981070128970906
1739209742.7808056;-38.13080360867914
1739209742.7808094;-38.13080360867914
1739209742.7808132;-45.120503652039325
1739209742.7808168;-45.120503652039325
1739209742.7808206;-45.120503652039325
1739209742.7808242;-33.981070128970906
1739209742.780828;-38.13080360867914
1739209742.7808316;-45.120503652039325
1739209742.7808354;-45.120503652039325
1739209742.780839;-38.13080360867914
1739209742.7808428;-38.13080360867914
1739209742.7808466;-38.13080360867914
1739209742.7808502;-38.13080360867914
1739209742.780854;-32.816014438256545
1739209742.7808576;-33.981070128970906
1739209742.7808614;-38.13080360867914
1739209742.780865;-45.120503652039325
1739209742.7808688;-45.120503652039325
1739209742.7808723;-32.816014438256545
1739209742.7808762;-45.120503652039325
1739209742.78088;-45.120503652039325
1739209742.7808836;-31.141103565318915
1739209742.7808874;-33.981070128970906
1739209742.780891;-45.120503652039325
1739209742.7808948;-38.13080360867914
1739209742.7808983;-38.13080360867914
1739209742.7809021;-45.120503652039325
1739209742.7809057;-45.120503652039325
1739209742.7809095;-45.120503652039325
1739209742.7809134;-38.13080360867914
1739209742.780917;-35.57807855764607
1739209742.7809207;-33.981070128970906
1739209742.7809243;-38.13080360867914
1739209742.7809281;-38.13080360867914
1739209742.7809317;-38.13080360867914
1739209742.7809355;-38.13080360867914
1739209742.7809393;-45.120503652039325
1739209742.780943;-31.141103565318915
1739209742.7809467;-31.141103565318915
1739209742.7809503;-45.120503652039325
1739209742.7809541;-35.57807855764607
1739209742.7809577;-35.57807855764607
1739209742.7809615;-38.13080360867914
1739209742.780965;-45.120503652039325
1739209742.780969;-33.981070128970906
1739209742.7809727;-45.120503652039325
1739209742.7809763;-38.13080360867914
1739209742.78098;-38.13080360867914
1739209742.7809837;-35.57807855764607
1739209742.7809875;-38.13080360867914
1739209742.780991;-38.13080360867914
1739209742.780995;-38.13080360867914
1739209742.7809985;-38.13080360867914
1739209742.7810023;-33.981070128970906
1739209742.781006;-32.816014438256545
1739209742.7810097;-45.120503652039325
1739209742.7810135;-45.120503652039325
