CAN Message; 0x24:054799c05992e3d6
Timestamp;Amplitude
1739209644.8438513;-33.981070128970906
1739209644.8438551;-29.438486411369333
1739209644.843859;-38.13080360867914
1739209644.8438628;-30.49652367304973
1739209644.8438666;-22.84163660590255
1739209644.8438704;-31.141103565318915
1739209644.8438742;-38.13080360867914
1739209644.8438783;-25.25278630937684
1739209644.843882;-33.981070128970906
1739209644.843886;-38.13080360867914
1739209644.8438897;-33.981070128970956
1739209644.8438935;-28.992665084841942
1739209644.8438973;-38.13080360867914
1739209644.8439012;-33.981070128970906
1739209644.843905;-38.13080360867914
1739209644.8439088;-38.13080360867914
1739209644.8439126;-38.13080360867914
1739209644.8439167;-35.57807855764607
1739209644.8439205;-32.816014438256545
1739209644.8439243;-27.267205301931607
1739209644.843928;-29.438486411369347
1739209644.843932;-35.57807855764607
1739209644.8439357;-22.44878636800916
1739209644.8439395;-30.49652367304976
1739209644.8439434;-33.981070128970956
1739209644.8439472;-33.981070128970956
1739209644.8439512;-26.991370085610736
1739209644.843955;-38.13080360867914
1739209644.8439589;-27.267205301931607
1739209644.8439627;-28.992665084841942
1739209644.8439665;-45.120503652039325
1739209644.8439703;-23.75329798047523
1739209644.843974;-28.992665084841942
1739209644.843978;-27.8777449560314
1739209644.8439817;-35.57807855764607
1739209644.8439858;-38.13080360867914
1739209644.8439896;-28.992665084841942
1739209644.8439934;-33.981070128970906
1739209644.8439972;-38.13080360867914
1739209644.844001;-31.141103565318915
1739209644.8440049;-35.57807855764607
1739209644.8440087;-35.57807855764607
1739209644.8440125;-30.49652367304973
1739209644.8440163;-33.981070128970906
1739209644.8440201;-33.981070128970906
1739209644.8440242;-38.13080360867914
1739209644.844028;-45.120503652039325
1739209644.8440318;-38.13080360867914
1739209644.8440356;-28.992665084841942
1739209644.8440394;-31.141103565318893
1739209644.8440433;-26.035653463252796
1739209644.844047;-25.826314394896357
1739209644.844051;-33.981070128970906
1739209644.8440547;-27.267205301931607
1739209644.8440588;-33.981070128970906
1739209644.8440626;-45.120503652039325
1739209644.8440664;-26.991370085610736
1739209644.8440702;-29.438486411369333
1739209644.844074;-25.25278630937684
1739209644.8440778;-26.991370085610768
1739209644.8440816;-23.506823629689542
1739209644.8440855;-28.992665084841942
1739209644.8440893;-26.991370085610722
1739209644.844093;-27.267205301931607
1739209644.8440971;-27.8777449560314
1739209644.844101;-25.826314394896357
1739209644.8441048;-31.141103565318943
1739209644.8441086;-33.981070128970906
1739209644.8441124;-45.120503652039325
1739209644.8441162;-28.58837851428586
1739209644.84412;-32.816014438256545
1739209644.8441238;-35.57807855764607
1739209644.8441277;-45.120503652039325
1739209644.8441317;-31.141103565318915
1739209644.8441355;-45.120503652039325
1739209644.8441393;-33.981070128970906
1739209644.8441432;-38.13080360867914
1739209644.844147;-38.13080360867914
1739209644.8441508;-27.8777449560314
1739209644.8441546;-27.877744956031414
1739209644.8441584;-32.816014438256545
1739209644.8441622;-31.141103565318915
1739209644.8441663;-31.141103565318943
1739209644.84417;-24.438645034577675
1739209644.844174;-23.38864096791655
1739209644.8441777;-26.991370085610768
1739209644.8441815;-25.826314394896357
1739209644.8441854;-29.438486411369333
1739209644.8441892;-38.13080360867914
1739209644.844193;-33.981070128970906
1739209644.8441968;-38.13080360867914
1739209644.8442006;-31.141103565318893
1739209644.8442047;-27.267205301931607
1739209644.8442085;-38.13080360867914
1739209644.8442123;-27.267205301931607
1739209644.844216;-22.264930561961556
1739209644.84422;-32.816014438256545
1739209644.8442237;-25.62660358559016
1739209644.8442276;-38.13080360867914
1739209644.8442314;-31.141103565318915
1739209644.8442352;-27.8777449560314
1739209644.8442392;-38.13080360867914
1739209644.844243;-25.826314394896357
1739209644.8442469;-25.077289914212862
1739209644.8442507;-33.981070128970956
1739209644.8442545;-29.438486411369347
1739209644.8442583;-33.981070128970906
1739209644.8442621;-32.816014438256545
1739209644.844266;-45.120503652039325
1739209644.8442698;-29.438486411369333
1739209644.8442736;-33.981070128970906
1739209644.8442776;-28.992665084841942
1739209644.8442814;-25.826314394896357
1739209644.8442852;-45.120503652039325
1739209644.844289;-33.981070128970906
1739209644.8442929;-45.120503652039325
1739209644.8442967;-29.438486411369333
1739209644.8443005;-28.21854285175415
1739209644.8443043;-24.589719217205094
1739209644.8443081;-30.49652367304976
1739209644.8443122;-23.50682362968953
1739209644.844316;-25.077289914212862
1739209644.8443198;-29.438486411369375
1739209644.8443236;-45.120503652039325
1739209644.8443274;-31.141103565318915
1739209644.8443313;-26.487275050834725
1739209644.844335;-33.981070128970956
1739209644.844339;-24.589719217205094
1739209644.8443427;-27.877744956031417
1739209644.8443468;-30.49652367304976
1739209644.8443506;-38.13080360867914
1739209644.8443544;-33.981070128970906
1739209644.8443582;-35.57807855764607
1739209644.844362;-30.49652367304976
1739209644.8443658;-38.13080360867914
1739209644.8443696;-45.120503652039325
1739209644.8443735;-33.981070128970906
1739209644.8443773;-28.58837851428586
1739209644.844381;-33.981070128970906
1739209644.8443851;-45.120503652039325
1739209644.844389;-35.57807855764607
1739209644.8443928;-38.13080360867914
1739209644.8443966;-45.120503652039325
1739209644.8444004;-31.141103565318915
1739209644.8444042;-31.141103565318915
1739209644.844408;-45.120503652039325
1739209644.8444118;-45.120503652039325
1739209644.8444157;-38.13080360867914
1739209644.8444197;-45.120503652039325
1739209644.8444235;-45.120503652039325
1739209644.8444273;-45.120503652039325
1739209644.8444312;-45.120503652039325
1739209644.844435;-38.13080360867914
1739209644.8444388;-38.13080360867914
1739209644.8444426;-45.120503652039325
1739209644.8444464;-45.120503652039325
1739209644.8444502;-45.120503652039325
1739209644.844454;-45.120503652039325
1739209644.844458;-45.120503652039325
1739209644.844462;-45.120503652039325
1739209644.8444657;-38.13080360867914
1739209644.8444695;-45.120503652039325
1739209644.8444734;-45.120503652039325
1739209644.8444772;-38.13080360867914
1739209644.844481;-35.57807855764607
1739209644.8444848;-38.13080360867914
1739209644.8444886;-38.13080360867914
1739209644.8444927;-35.57807855764607
1739209644.8444965;-38.13080360867914
1739209644.8445003;-45.120503652039325
1739209644.844504;-45.120503652039325
1739209644.844508;-35.57807855764607
1739209644.8445117;-38.13080360867914
1739209644.8445156;-38.13080360867914
1739209644.8445194;-35.57807855764607
1739209644.8445232;-45.120503652039325
1739209644.8445272;-38.13080360867914
1739209644.844531;-45.120503652039325
1739209644.8445349;-45.120503652039325
1739209644.8445387;-45.120503652039325
1739209644.8445425;-33.981070128970906
1739209644.8445463;-33.981070128970906
1739209644.8445501;-45.120503652039325
1739209644.844554;-33.981070128970906
1739209644.8445578;-26.991370085610722
1739209644.8445616;-45.120503652039325
1739209644.8445656;-45.120503652039325
1739209644.8445694;-38.13080360867914
1739209644.8445733;-38.13080360867914
1739209644.844577;-38.13080360867914
1739209644.844581;-38.13080360867914
1739209644.8445847;-38.13080360867914
1739209644.8445885;-38.13080360867914
1739209644.8445923;-38.13080360867914
1739209644.8445961;-45.120503652039325
1739209644.8446002;-45.120503652039325
1739209644.844604;-38.13080360867914
1739209644.8446078;-38.13080360867914
1739209644.8446116;-45.120503652039325
1739209644.8446155;-38.13080360867914
1739209644.8446193;-26.487275050834715
1739209644.844623;-38.13080360867914
1739209644.844627;-45.120503652039325
1739209644.8446307;-38.13080360867914
1739209644.8446345;-33.981070128970906
1739209644.8446386;-38.13080360867914
1739209644.8446424;-35.57807855764607
1739209644.8446462;-45.120503652039325
1739209644.84465;-45.120503652039325
1739209644.8446538;-45.120503652039325
1739209644.8446577;-45.120503652039325
1739209644.8446615;-45.120503652039325
1739209644.8446653;-35.57807855764607
1739209644.844669;-38.13080360867914
1739209644.8446732;-45.120503652039325
1739209644.844677;-38.13080360867914
1739209644.8446808;-45.120503652039325
1739209644.8446846;-38.13080360867914
1739209644.8446884;-38.13080360867914
1739209644.8446922;-38.13080360867914
1739209644.844696;-45.120503652039325
1739209644.8446999;-38.13080360867914
1739209644.8447037;-32.816014438256545
1739209644.8447077;-38.13080360867914
1739209644.8447115;-32.816014438256545
1739209644.8447154;-33.981070128970906
1739209644.8447192;-45.120503652039325
1739209644.844723;-33.981070128970906
1739209644.8447268;-45.120503652039325
1739209644.8447306;-45.120503652039325
1739209644.8447344;-38.13080360867914
1739209644.8447382;-38.13080360867914
1739209644.844742;-45.120503652039325
1739209644.844746;-45.120503652039325
1739209644.84475;-45.120503652039325
1739209644.8447537;-38.13080360867914
1739209644.8447576;-38.13080360867914
1739209644.8447614;-38.13080360867914
1739209644.8447652;-35.57807855764607
1739209644.844769;-38.13080360867914
1739209644.8447728;-35.57807855764607
1739209644.8447766;-35.57807855764607
1739209644.8447807;-45.120503652039325
1739209644.8447845;-38.13080360867914
1739209644.8447883;-38.13080360867914
1739209644.8447921;-45.120503652039325
1739209644.844796;-45.120503652039325
1739209644.8447998;-38.13080360867914
1739209644.8448036;-38.13080360867914
1739209644.8448074;-45.120503652039325
1739209644.8448112;-45.120503652039325
1739209644.844815;-38.13080360867914
1739209644.844819;-35.57807855764607
1739209644.844823;-38.13080360867914
1739209644.8448267;-38.13080360867914
1739209644.8448305;-45.120503652039325
1739209644.8448343;-38.13080360867914
1739209644.8448381;-31.141103565318915
1739209644.844842;-45.120503652039325
1739209644.8448458;-38.13080360867914
1739209644.8448496;-38.13080360867914
1739209644.8448536;-33.981070128970906
1739209644.8448575;-45.120503652039325
1739209644.8448613;-38.13080360867914
1739209644.844865;-35.57807855764607
1739209644.844869;-38.13080360867914
1739209644.8448727;-45.120503652039325
1739209644.8448765;-38.13080360867914
1739209644.8448803;-35.57807855764607
1739209644.8448842;-38.13080360867914
1739209644.8448882;-45.120503652039325
1739209644.844892;-38.13080360867914
1739209644.8448958;-32.816014438256545
1739209644.8448997;-33.981070128970906
1739209644.8449035;-45.120503652039325
1739209644.8449073;-38.13080360867914
1739209644.844911;-35.57807855764607
1739209644.844915;-33.981070128970906
1739209644.8449187;-45.120503652039325
1739209644.8449225;-38.13080360867914
1739209644.8449266;-45.120503652039325
1739209644.8449304;-38.13080360867914
1739209644.8449342;-45.120503652039325
1739209644.844938;-35.57807855764607
1739209644.8449419;-38.13080360867914
1739209644.8449457;-45.120503652039325
1739209644.8449495;-45.120503652039325
1739209644.8449533;-45.120503652039325
1739209644.844957;-38.13080360867914
1739209644.8449612;-45.120503652039325
1739209644.844965;-38.13080360867914
1739209644.8449688;-38.13080360867914
1739209644.8449726;-45.120503652039325
1739209644.8449764;-45.120503652039325
1739209644.8449802;-45.120503652039325
1739209644.844984;-38.13080360867914
1739209644.8449879;-38.13080360867914
1739209644.8449917;-45.120503652039325
1739209644.8449955;-32.816014438256545
1739209644.8449996;-35.57807855764607
1739209644.8450034;-45.120503652039325
1739209644.8450072;-38.13080360867914
1739209644.845011;-35.57807855764607
1739209644.8450148;-45.120503652039325
1739209644.8450186;-45.120503652039325
1739209644.8450224;-33.981070128970906
1739209644.8450263;-33.981070128970906
1739209644.84503;-38.13080360867914
1739209644.8450341;-45.120503652039325
1739209644.845038;-45.120503652039325
1739209644.8450418;-38.13080360867914
1739209644.8450456;-38.13080360867914
1739209644.8450494;-38.13080360867914
1739209644.8450532;-33.981070128970906
1739209644.845057;-38.13080360867914
1739209644.8450608;-38.13080360867914
1739209644.8450646;-45.120503652039325
1739209644.8450687;-45.120503652039325
1739209644.8450725;-45.120503652039325
1739209644.8450763;-45.120503652039325
1739209644.8450801;-38.13080360867914
1739209644.845084;-28.992665084841942
1739209644.8450878;-31.141103565318915
1739209644.8450916;-38.13080360867914
1739209644.8450954;-45.120503652039325
1739209644.8450992;-38.13080360867914
1739209644.845103;-38.13080360867914
1739209644.845107;-45.120503652039325
1739209644.845111;-45.120503652039325
1739209644.8451147;-38.13080360867914
1739209644.8451185;-38.13080360867914
1739209644.8451223;-38.13080360867914
1739209644.8451262;-45.120503652039325
1739209644.84513;-45.120503652039325
1739209644.8451338;-35.57807855764607
1739209644.8451376;-38.13080360867914
1739209644.8451416;-45.120503652039325
1739209644.8451455;-31.141103565318915
1739209644.8451493;-28.992665084841942
1739209644.845153;-38.13080360867914
1739209644.845157;-45.120503652039325
1739209644.8451607;-33.981070128970906
1739209644.8451645;-45.120503652039325
1739209644.8451684;-38.13080360867914
1739209644.8451722;-38.13080360867914
1739209644.8451762;-38.13080360867914
1739209644.84518;-33.981070128970956
1739209644.8451838;-45.120503652039325
1739209644.8451877;-45.120503652039325
1739209644.8451915;-45.120503652039325
1739209644.8451953;-38.13080360867914
1739209644.845199;-38.13080360867914
1739209644.845203;-45.120503652039325
1739209644.8452067;-31.141103565318915
1739209644.8452106;-27.267205301931607
1739209644.8452146;-45.120503652039325
1739209644.8452184;-45.120503652039325
1739209644.8452222;-38.13080360867914
1739209644.845226;-33.981070128970906
1739209644.8452299;-45.120503652039325
1739209644.8452337;-38.13080360867914
1739209644.8452375;-38.13080360867914
1739209644.8452413;-33.981070128970956
1739209644.8452451;-45.120503652039325
1739209644.8452492;-38.13080360867914
1739209644.845253;-45.120503652039325
1739209644.8452568;-45.120503652039325
1739209644.8452606;-38.13080360867914
1739209644.8452644;-45.120503652039325
1739209644.8452682;-38.13080360867914
1739209644.845272;-26.487275050834715
1739209644.8452759;-45.120503652039325
1739209644.8452797;-45.120503652039325
1739209644.8452835;-45.120503652039325
1739209644.8452876;-32.816014438256545
1739209644.8452914;-45.120503652039325
1739209644.8452952;-45.120503652039325
1739209644.845299;-38.13080360867914
1739209644.8453028;-31.141103565318943
1739209644.8453066;-38.13080360867914
1739209644.8453104;-38.13080360867914
1739209644.8453143;-45.120503652039325
1739209644.845318;-45.120503652039325
1739209644.8453221;-38.13080360867914
1739209644.845326;-38.13080360867914
1739209644.8453298;-35.57807855764607
1739209644.8453336;-28.58837851428586
1739209644.8453374;-38.13080360867914
1739209644.8453412;-45.120503652039325
1739209644.845345;-38.13080360867914
1739209644.8453488;-38.13080360867914
1739209644.8453526;-45.120503652039325
1739209644.8453567;-45.120503652039325
1739209644.8453605;-45.120503652039325
1739209644.8453643;-45.120503652039325
1739209644.8453681;-45.120503652039325
1739209644.845372;-45.120503652039325
1739209644.8453758;-45.120503652039325
1739209644.8453796;-45.120503652039325
1739209644.8453834;-45.120503652039325
1739209644.8453872;-45.120503652039325
1739209644.845391;-38.13080360867914
1739209644.845395;-32.816014438256545
1739209644.845399;-33.981070128970906
1739209644.8454027;-38.13080360867914
1739209644.8454065;-38.13080360867914
1739209644.8454103;-35.57807855764607
1739209644.8454142;-38.13080360867914
1739209644.845418;-45.120503652039325
1739209644.8454218;-45.120503652039325
1739209644.8454256;-29.438486411369333
1739209644.8454297;-35.57807855764607
1739209644.8454335;-45.120503652039325
1739209644.8454373;-38.13080360867914
1739209644.845441;-30.49652367304973
1739209644.845445;-35.57807855764607
1739209644.8454487;-45.120503652039325
1739209644.8454525;-38.13080360867914
1739209644.8454564;-38.13080360867914
1739209644.8454602;-45.120503652039325
1739209644.845464;-45.120503652039325
1739209644.845468;-45.120503652039325
1739209644.8454719;-45.120503652039325
1739209644.8454757;-38.13080360867914
1739209644.8454795;-32.816014438256545
1739209644.8454833;-38.13080360867914
1739209644.845487;-32.816014438256545
1739209644.845491;-32.816014438256545
1739209644.8454947;-45.120503652039325
1739209644.8454986;-45.120503652039325
1739209644.8455026;-45.120503652039325
1739209644.8455064;-45.120503652039325
1739209644.8455102;-38.13080360867914
1739209644.845514;-38.13080360867914
1739209644.8455179;-45.120503652039325
1739209644.8455217;-45.120503652039325
1739209644.8455255;-45.120503652039325
1739209644.8455293;-45.120503652039325
1739209644.8455331;-45.120503652039325
1739209644.8455372;-45.120503652039325
1739209644.845541;-38.13080360867914
1739209644.8455448;-38.13080360867914
1739209644.8455486;-45.120503652039325
1739209644.8455524;-45.120503652039325
1739209644.8455563;-38.13080360867914
1739209644.84556;-38.13080360867914
1739209644.845564;-45.120503652039325
1739209644.8455677;-38.13080360867914
1739209644.8455715;-38.13080360867914
1739209644.8455756;-38.13080360867914
1739209644.8455794;-38.13080360867914
1739209644.8455832;-38.13080360867914
1739209644.845587;-38.13080360867914
1739209644.8455908;-33.981070128970906
1739209644.8455946;-45.120503652039325
1739209644.8455985;-38.13080360867914
1739209644.8456023;-35.57807855764607
1739209644.845606;-38.13080360867914
1739209644.8456101;-45.120503652039325
1739209644.845614;-45.120503652039325
1739209644.8456178;-38.13080360867914
1739209644.8456216;-38.13080360867914
1739209644.8456254;-45.120503652039325
1739209644.8456292;-38.13080360867914
1739209644.845633;-38.13080360867914
1739209644.8456368;-45.120503652039325
1739209644.8456407;-45.120503652039325
1739209644.8456445;-45.120503652039325
1739209644.8456485;-38.13080360867914
1739209644.8456523;-38.13080360867914
1739209644.8456562;-45.120503652039325
1739209644.84566;-38.13080360867914
1739209644.8456638;-31.141103565318893
1739209644.8456676;-33.981070128970906
1739209644.8456714;-45.120503652039325
1739209644.8456752;-38.13080360867914
1739209644.845679;-35.57807855764607
1739209644.845683;-38.13080360867914
1739209644.845687;-45.120503652039325
1739209644.8456907;-35.57807855764607
1739209644.8456945;-38.13080360867914
1739209644.8456984;-38.13080360867914
1739209644.8457022;-35.57807855764607
1739209644.845706;-38.13080360867914
1739209644.8457098;-33.981070128970906
1739209644.8457136;-32.816014438256545
1739209644.8457177;-38.13080360867914
1739209644.8457215;-45.120503652039325
1739209644.8457253;-33.981070128970906
1739209644.845729;-45.120503652039325
1739209644.845733;-45.120503652039325
1739209644.8457367;-33.981070128970906
1739209644.8457406;-33.981070128970906
1739209644.8457444;-45.120503652039325
1739209644.8457482;-45.120503652039325
1739209644.845752;-38.13080360867914
1739209644.845756;-45.120503652039325
1739209644.8457599;-38.13080360867914
1739209644.8457637;-38.13080360867914
1739209644.8457675;-45.120503652039325
1739209644.8457713;-33.981070128970906
1739209644.8457751;-35.57807855764607
1739209644.845779;-45.120503652039325
1739209644.8457828;-45.120503652039325
1739209644.8457866;-45.120503652039325
1739209644.8457906;-35.57807855764607
1739209644.8457944;-38.13080360867914
1739209644.8457983;-33.981070128970906
1739209644.845802;-30.49652367304973
1739209644.845806;-38.13080360867914
1739209644.8458097;-45.120503652039325
1739209644.8458135;-38.13080360867914
1739209644.8458173;-35.57807855764607
1739209644.8458211;-38.13080360867914
1739209644.845825;-38.13080360867914
1739209644.845829;-38.13080360867914
1739209644.8458328;-45.120503652039325
1739209644.8458366;-45.120503652039325
1739209644.8458405;-45.120503652039325
1739209644.8458443;-45.120503652039325
1739209644.845848;-45.120503652039325
1739209644.845852;-38.13080360867914
1739209644.8458557;-45.120503652039325
1739209644.8458595;-38.13080360867914
1739209644.8458636;-33.981070128970906
1739209644.8458674;-45.120503652039325
1739209644.8458712;-45.120503652039325
1739209644.845875;-38.13080360867914
1739209644.8458788;-32.816014438256545
1739209644.8458827;-38.13080360867914
1739209644.8458865;-45.120503652039325
1739209644.8458903;-38.13080360867914
1739209644.845894;-45.120503652039325
1739209644.8458982;-45.120503652039325
1739209644.845902;-45.120503652039325
1739209644.8459058;-45.120503652039325
1739209644.8459096;-45.120503652039325
1739209644.8459134;-45.120503652039325
1739209644.8459172;-35.57807855764607
1739209644.845921;-35.57807855764607
1739209644.8459249;-45.120503652039325
1739209644.8459287;-45.120503652039325
1739209644.8459325;-38.13080360867914
1739209644.8459365;-38.13080360867914
1739209644.8459404;-35.57807855764607
1739209644.8459442;-38.13080360867914
1739209644.845948;-38.13080360867914
1739209644.8459518;-45.120503652039325
1739209644.8459556;-35.57807855764607
1739209644.8459594;-45.120503652039325
1739209644.8459632;-38.13080360867914
1739209644.845967;-45.120503652039325
1739209644.845971;-45.120503652039325
1739209644.845975;-38.13080360867914
1739209644.8459787;-35.57807855764607
1739209644.8459826;-38.13080360867914
1739209644.8459864;-38.13080360867914
1739209644.8459902;-38.13080360867914
1739209644.845994;-38.13080360867914
1739209644.8459978;-38.13080360867914
1739209644.8460016;-45.120503652039325
1739209644.8460054;-38.13080360867914
1739209644.8460095;-45.120503652039325
1739209644.8460133;-35.57807855764607
1739209644.8460171;-26.487275050834715
1739209644.846021;-38.13080360867914
1739209644.8460248;-35.57807855764607
1739209644.8460286;-38.13080360867914
1739209644.8460324;-35.57807855764607
1739209644.8460362;-38.13080360867914
1739209644.84604;-45.120503652039325
1739209644.846044;-38.13080360867914
1739209644.8460479;-38.13080360867914
1739209644.8460517;-45.120503652039325
1739209644.8460555;-38.13080360867914
1739209644.8460593;-38.13080360867914
1739209644.8460631;-45.120503652039325
1739209644.846067;-38.13080360867914
1739209644.8460708;-38.13080360867914
1739209644.8460746;-38.13080360867914
1739209644.8460786;-45.120503652039325
1739209644.8460824;-33.981070128970906
1739209644.8460863;-45.120503652039325
1739209644.84609;-38.13080360867914
1739209644.846094;-38.13080360867914
1739209644.8460977;-45.120503652039325
1739209644.8461015;-45.120503652039325
1739209644.8461053;-45.120503652039325
1739209644.8461092;-32.816014438256545
1739209644.846113;-38.13080360867914
1739209644.846117;-45.120503652039325
1739209644.8461208;-38.13080360867914
1739209644.8461246;-33.981070128970906
1739209644.8461285;-45.120503652039325
1739209644.8461323;-45.120503652039325
1739209644.846136;-45.120503652039325
1739209644.84614;-45.120503652039325
1739209644.8461437;-45.120503652039325
1739209644.8461475;-38.13080360867914
1739209644.8461516;-45.120503652039325
1739209644.8461554;-45.120503652039325
1739209644.8461592;-45.120503652039325
1739209644.846163;-45.120503652039325
1739209644.8461668;-45.120503652039325
1739209644.8461707;-30.49652367304973
1739209644.8461745;-32.816014438256545
1739209644.8461783;-45.120503652039325
1739209644.846182;-35.57807855764607
1739209644.846186;-31.141103565318915
1739209644.84619;-38.13080360867914
1739209644.8461938;-38.13080360867914
1739209644.8461976;-35.57807855764607
1739209644.8462014;-45.120503652039325
1739209644.8462052;-45.120503652039325
1739209644.846209;-38.13080360867914
1739209644.8462129;-38.13080360867914
1739209644.8462167;-35.57807855764607
1739209644.8462205;-38.13080360867914
1739209644.8462245;-45.120503652039325
1739209644.8462284;-45.120503652039325
1739209644.8462322;-32.816014438256545
1739209644.846236;-38.13080360867914
1739209644.8462398;-45.120503652039325
1739209644.8462436;-38.13080360867914
1739209644.8462474;-35.57807855764607
1739209644.8462512;-45.120503652039325
1739209644.846255;-45.120503652039325
1739209644.846259;-38.13080360867914
1739209644.846263;-45.120503652039325
1739209644.8462667;-45.120503652039325
1739209644.8462706;-45.120503652039325
1739209644.8462744;-38.13080360867914
1739209644.8462782;-38.13080360867914
1739209644.846282;-45.120503652039325
1739209644.8462858;-45.120503652039325
1739209644.8462896;-45.120503652039325
1739209644.8462934;-35.57807855764607
1739209644.8462975;-38.13080360867914
1739209644.8463013;-45.120503652039325
1739209644.8463051;-38.13080360867914
1739209644.846309;-38.13080360867914
1739209644.8463128;-45.120503652039325
1739209644.8463166;-45.120503652039325
1739209644.8463204;-38.13080360867914
1739209644.8463242;-38.13080360867914
1739209644.846328;-38.13080360867914
1739209644.846332;-38.13080360867914
1739209644.846336;-45.120503652039325
1739209644.8463397;-35.57807855764607
1739209644.8463435;-33.981070128970906
1739209644.8463473;-45.120503652039325
1739209644.8463511;-38.13080360867914
1739209644.846355;-45.120503652039325
1739209644.8463588;-38.13080360867914
1739209644.8463626;-45.120503652039325
1739209644.8463664;-38.13080360867914
1739209644.8463705;-38.13080360867914
1739209644.8463743;-38.13080360867914
1739209644.846378;-38.13080360867914
1739209644.846382;-45.120503652039325
1739209644.8463857;-35.57807855764607
1739209644.8463895;-33.981070128970906
1739209644.8463933;-38.13080360867914
1739209644.8463972;-45.120503652039325
1739209644.846401;-38.13080360867914
1739209644.846405;-35.57807855764607
1739209644.8464088;-45.120503652039325
1739209644.8464127;-45.120503652039325
1739209644.8464165;-38.13080360867914
1739209644.8464203;-45.120503652039325
1739209644.846424;-45.120503652039325
1739209644.846428;-45.120503652039325
1739209644.8464317;-38.13080360867914
1739209644.8464355;-38.13080360867914
1739209644.8464396;-38.13080360867914
1739209644.8464434;-45.120503652039325
1739209644.8464472;-38.13080360867914
1739209644.846451;-38.13080360867914
1739209644.8464549;-38.13080360867914
1739209644.8464587;-45.120503652039325
1739209644.8464625;-45.120503652039325
1739209644.8464663;-45.120503652039325
1739209644.84647;-38.13080360867914
1739209644.846474;-38.13080360867914
1739209644.846478;-45.120503652039325
1739209644.8464818;-38.13080360867914
1739209644.8464856;-38.13080360867914
1739209644.8464894;-38.13080360867914
1739209644.8464932;-45.120503652039325
1739209644.846497;-33.981070128970906
1739209644.8465009;-33.981070128970906
1739209644.8465047;-45.120503652039325
1739209644.8465085;-38.13080360867914
1739209644.8465126;-38.13080360867914
1739209644.8465164;-45.120503652039325
1739209644.8465202;-45.120503652039325
1739209644.846524;-45.120503652039325
1739209644.8465278;-38.13080360867914
1739209644.8465316;-45.120503652039325
1739209644.8465354;-45.120503652039325
1739209644.8465393;-38.13080360867914
1739209644.846543;-32.816014438256545
1739209644.8465471;-33.981070128970906
1739209644.846551;-45.120503652039325
1739209644.8465548;-38.13080360867914
1739209644.8465586;-33.981070128970906
1739209644.8465624;-32.816014438256545
1739209644.8465662;-45.120503652039325
1739209644.84657;-45.120503652039325
1739209644.8465738;-45.120503652039325
1739209644.8465776;-33.981070128970956
1739209644.8465815;-38.13080360867914
1739209644.8465855;-38.13080360867914
1739209644.8465893;-45.120503652039325
1739209644.8465931;-45.120503652039325
1739209644.846597;-45.120503652039325
1739209644.8466008;-38.13080360867914
1739209644.8466046;-38.13080360867914
1739209644.8466084;-45.120503652039325
1739209644.8466122;-38.13080360867914
1739209644.846616;-35.57807855764607
1739209644.84662;-35.57807855764607
1739209644.846624;-45.120503652039325
1739209644.8466277;-45.120503652039325
1739209644.8466315;-45.120503652039325
1739209644.8466353;-38.13080360867914
1739209644.8466392;-38.13080360867914
1739209644.846643;-38.13080360867914
1739209644.8466468;-38.13080360867914
1739209644.8466506;-45.120503652039325
1739209644.8466544;-45.120503652039325
1739209644.8466585;-38.13080360867914
1739209644.8466623;-45.120503652039325
1739209644.846666;-45.120503652039325
1739209644.84667;-38.13080360867914
1739209644.8466737;-38.13080360867914
1739209644.8466775;-38.13080360867914
1739209644.8466814;-33.981070128970906
1739209644.8466852;-33.981070128970906
1739209644.846689;-33.981070128970906
1739209644.846693;-45.120503652039325
1739209644.8466969;-33.981070128970906
1739209644.8467007;-26.487275050834715
1739209644.8467045;-38.13080360867914
1739209644.8467083;-45.120503652039325
1739209644.846712;-45.120503652039325
1739209644.846716;-38.13080360867914
1739209644.8467197;-38.13080360867914
1739209644.8467236;-45.120503652039325
1739209644.8467276;-45.120503652039325
1739209644.8467314;-33.981070128970956
1739209644.8467352;-38.13080360867914
1739209644.846739;-45.120503652039325
1739209644.8467429;-38.13080360867914
1739209644.8467467;-45.120503652039325
1739209644.8467505;-33.981070128970906
1739209644.8467543;-45.120503652039325
1739209644.8467581;-38.13080360867914
1739209644.846762;-25.826314394896354
1739209644.846766;-33.981070128970906
1739209644.8467698;-45.120503652039325
1739209644.8467736;-38.13080360867914
1739209644.8467774;-32.816014438256545
1739209644.8467813;-38.13080360867914
1739209644.846785;-45.120503652039325
1739209644.846789;-45.120503652039325
1739209644.8467927;-45.120503652039325
1739209644.8467965;-45.120503652039325
1739209644.8468006;-45.120503652039325
1739209644.8468044;-45.120503652039325
1739209644.8468082;-45.120503652039325
1739209644.846812;-33.981070128970906
1739209644.8468158;-45.120503652039325
1739209644.8468196;-38.13080360867914
1739209644.8468235;-31.141103565318893
1739209644.8468273;-35.57807855764607
1739209644.846831;-45.120503652039325
1739209644.846835;-38.13080360867914
1739209644.846839;-35.57807855764607
1739209644.8468428;-38.13080360867914
1739209644.8468466;-38.13080360867914
1739209644.8468504;-38.13080360867914
1739209644.8468542;-45.120503652039325
1739209644.846858;-45.120503652039325
1739209644.8468618;-45.120503652039325
1739209644.8468657;-45.120503652039325
