CAN Message; 0x1b8:02004c45e0738658
1739209912.766121;-38.13080360867914
1739209912.7661233;-28.992665084841942
1739209912.7661257;-35.57807855764607
1739209912.766128;-38.13080360867914
1739209912.7661304;-38.13080360867914
1739209912.7661328;-38.13080360867914
1739209912.7661352;-35.57807855764607
1739209912.7661376;-32.816014438256545
1739209912.76614;-38.13080360867914
1739209912.7661421;-38.13080360867914
1739209912.7661445;-33.981070128970906
1739209912.766147;-32.816014438256545
1739209912.7661493;-45.120503652039325
1739209912.7661517;-45.120503652039325
1739209912.766154;-38.13080360867914
1739209912.7661564;-45.120503652039325
1739209912.7661588;-38.13080360867914
1739209912.7661612;-38.13080360867914
1739209912.7661636;-38.13080360867914
1739209912.766166;-33.981070128970906
1739209912.766168;-35.57807855764607
1739209912.7661705;-45.120503652039325
1739209912.766173;-38.13080360867914
1739209912.7661753;-32.816014438256545
1739209912.7661777;-45.120503652039325
1739209912.76618;-28.992665084841942
1739209912.7661824;-31.141103565318915
1739209912.7661848;-35.57807855764607
1739209912.7661872;-45.120503652039325
1739209912.7661896;-45.120503652039325
1739209912.766192;-35.57807855764607
1739209912.766194;-38.13080360867914
1739209912.7661965;-38.13080360867914
1739209912.7661989;-33.981070128970906
1739209912.7662013;-38.13080360867914
1739209912.7662036;-45.120503652039325
1739209912.766206;-45.120503652039325
1739209912.7662084;-45.120503652039325
1739209912.7662108;-45.120503652039325
1739209912.7662132;-38.13080360867914
1739209912.7662156;-45.120503652039325
1739209912.766218;-38.13080360867914
1739209912.76622;-38.13080360867914
1739209912.7662225;-38.13080360867914
1739209912.7662249;-45.120503652039325
1739209912.7662272;-38.13080360867914
1739209912.7662296;-38.13080360867914
1739209912.766232;-38.13080360867914
1739209912.7662344;-38.13080360867914
1739209912.7662368;-38.13080360867914
1739209912.7662392;-38.13080360867914
1739209912.7662416;-45.120503652039325
1739209912.766244;-45.120503652039325
1739209912.766246;-38.13080360867914
1739209912.7662485;-38.13080360867914
1739209912.7662508;-38.13080360867914
1739209912.7662532;-45.120503652039325
1739209912.7662556;-38.13080360867914
1739209912.766258;-45.120503652039325
1739209912.7662604;-45.120503652039325
1739209912.7662628;-45.120503652039325
1739209912.7662652;-45.120503652039325
1739209912.7662675;-45.120503652039325
1739209912.76627;-45.120503652039325
1739209912.766272;-38.13080360867914
1739209912.7662745;-38.13080360867914
1739209912.7662768;-38.13080360867914
1739209912.7662792;-45.120503652039325
1739209912.7662816;-38.13080360867914
1739209912.766284;-38.13080360867914
1739209912.7662864;-45.120503652039325
1739209912.7662888;-38.13080360867914
1739209912.7662911;-33.981070128970906
1739209912.7662935;-38.13080360867914
1739209912.766296;-31.141103565318893
1739209912.766298;-38.13080360867914
1739209912.7663004;-38.13080360867914
1739209912.7663028;-35.57807855764607
1739209912.7663052;-38.13080360867914
1739209912.7663076;-38.13080360867914
1739209912.76631;-45.120503652039325
1739209912.7663124;-35.57807855764607
1739209912.7663147;-45.120503652039325
1739209912.7663171;-45.120503652039325
1739209912.7663195;-33.981070128970906
1739209912.766322;-38.13080360867914
1739209912.766324;-38.13080360867914
1739209912.7663264;-45.120503652039325
1739209912.7663288;-33.981070128970906
1739209912.7663312;-38.13080360867914
1739209912.7663336;-45.120503652039325
1739209912.766336;-45.120503652039325
1739209912.7663383;-38.13080360867914
1739209912.7663407;-38.13080360867914
1739209912.766343;-33.981070128970906
1739209912.7663455;-45.120503652039325
1739209912.766348;-35.57807855764607
1739209912.76635;-38.13080360867914
1739209912.7663524;-32.816014438256545
1739209912.7663548;-31.141103565318893
1739209912.7663572;-45.120503652039325
1739209912.7663596;-38.13080360867914
1739209912.766362;-38.13080360867914
1739209912.7663643;-38.13080360867914
1739209912.7663667;-45.120503652039325
1739209912.766369;-38.13080360867914
1739209912.7663715;-38.13080360867914
1739209912.7663739;-45.120503652039325
1739209912.766376;-38.13080360867914
1739209912.7663784;-45.120503652039325
1739209912.7663808;-33.981070128970906
1739209912.7663832;-38.13080360867914
1739209912.7663856;-38.13080360867914
1739209912.766388;-45.120503652039325
1739209912.7663903;-28.58837851428586
1739209912.7663927;-28.21854285175415
1739209912.766395;-38.13080360867914
1739209912.7663975;-35.57807855764607
1739209912.7663999;-35.57807855764607
1739209912.766402;-38.13080360867914
1739209912.7664044;-45.120503652039325
1739209912.7664068;-38.13080360867914
1739209912.7664092;-45.120503652039325
1739209912.7664115;-38.13080360867914
1739209912.766414;-32.816014438256545
1739209912.7664163;-38.13080360867914
1739209912.7664187;-38.13080360867914
1739209912.766421;-38.13080360867914
1739209912.7664235;-38.13080360867914
1739209912.7664258;-38.13080360867914
1739209912.766428;-31.141103565318893
1739209912.7664304;-28.21854285175415
1739209912.7664328;-45.120503652039325
1739209912.7664351;-45.120503652039325
1739209912.7664375;-35.57807855764607
1739209912.76644;-35.57807855764607
1739209912.7664423;-45.120503652039325
1739209912.7664447;-38.13080360867914
1739209912.766447;-38.13080360867914
1739209912.7664495;-35.57807855764607
1739209912.7664518;-45.120503652039325
1739209912.766454;-45.120503652039325
1739209912.7664564;-38.13080360867914
1739209912.7664587;-35.57807855764607
1739209912.7664611;-45.120503652039325
1739209912.7664635;-38.13080360867914
1739209912.766466;-45.120503652039325
1739209912.7664683;-38.13080360867914
1739209912.7664707;-32.816014438256545
1739209912.766473;-45.120503652039325
1739209912.7664754;-45.120503652039325
1739209912.7664778;-38.13080360867914
1739209912.76648;-38.13080360867914
1739209912.7664824;-45.120503652039325
1739209912.7664847;-32.816014438256545
1739209912.7664871;-31.141103565318893
1739209912.7664895;-45.120503652039325
1739209912.766492;-45.120503652039325
1739209912.7664943;-38.13080360867914
1739209912.7664967;-45.120503652039325
1739209912.766499;-45.120503652039325
1739209912.7665014;-45.120503652039325
1739209912.7665038;-38.13080360867914
1739209912.766506;-32.816014438256545
1739209912.7665083;-45.120503652039325
1739209912.7665107;-45.120503652039325
1739209912.766513;-35.57807855764607
1739209912.7665155;-35.57807855764607
1739209912.7665179;-45.120503652039325
1739209912.7665203;-45.120503652039325
1739209912.7665226;-33.981070128970906
1739209912.766525;-45.120503652039325
1739209912.7665274;-38.13080360867914
1739209912.7665298;-38.13080360867914
1739209912.766532;-33.981070128970906
1739209912.7665343;-38.13080360867914
1739209912.7665367;-33.981070128970906
1739209912.766539;-45.120503652039325
1739209912.7665415;-38.13080360867914
1739209912.7665439;-35.57807855764607
1739209912.7665462;-45.120503652039325
1739209912.7665486;-45.120503652039325
1739209912.766551;-45.120503652039325
1739209912.7665534;-38.13080360867914
1739209912.7665558;-45.120503652039325
1739209912.766558;-45.120503652039325
1739209912.7665603;-45.120503652039325
1739209912.7665627;-45.120503652039325
1739209912.766565;-45.120503652039325
1739209912.7665675;-45.120503652039325
1739209912.7665699;-45.120503652039325
1739209912.7665722;-45.120503652039325
1739209912.7665746;-45.120503652039325
1739209912.766577;-45.120503652039325
1739209912.7665794;-32.816014438256545
1739209912.7665818;-38.13080360867914
1739209912.766584;-38.13080360867914
1739209912.7665863;-45.120503652039325
1739209912.7665887;-45.120503652039325
1739209912.766591;-45.120503652039325
1739209912.7665935;-38.13080360867914
1739209912.7665958;-45.120503652039325
1739209912.7665982;-38.13080360867914
1739209912.7666006;-35.57807855764607
1739209912.766603;-38.13080360867914
1739209912.7666054;-45.120503652039325
1739209912.7666078;-38.13080360867914
1739209912.76661;-33.981070128970906
1739209912.7666123;-45.120503652039325
1739209912.7666147;-38.13080360867914
1739209912.766617;-32.816014438256545
1739209912.7666194;-38.13080360867914
1739209912.7666218;-32.816014438256545
1739209912.7666242;-38.13080360867914
1739209912.7666266;-38.13080360867914
1739209912.766629;-38.13080360867914
1739209912.7666314;-38.13080360867914
1739209912.7666337;-45.120503652039325
1739209912.766636;-35.57807855764607
1739209912.7666383;-35.57807855764607
1739209912.7666407;-45.120503652039325
1739209912.766643;-45.120503652039325
1739209912.7666454;-38.13080360867914
1739209912.7666478;-32.816014438256545
1739209912.7666502;-45.120503652039325
1739209912.7666526;-45.120503652039325
1739209912.766655;-38.13080360867914
1739209912.7666574;-33.981070128970906
1739209912.7666597;-33.981070128970906
1739209912.766662;-45.120503652039325
1739209912.7666643;-38.13080360867914
1739209912.7666667;-33.981070128970906
1739209912.766669;-45.120503652039325
1739209912.7666714;-45.120503652039325
1739209912.7666738;-35.57807855764607
1739209912.7666762;-35.57807855764607
1739209912.7666786;-32.81601443825658
1739209912.766681;-45.120503652039325
1739209912.7666833;-38.13080360867914
1739209912.7666857;-38.13080360867914
1739209912.7666879;-45.120503652039325
1739209912.7666903;-45.120503652039325
1739209912.7666926;-38.13080360867914
1739209912.766695;-38.13080360867914
1739209912.7666974;-33.981070128970906
1739209912.7666998;-45.120503652039325
1739209912.7667022;-38.13080360867914
1739209912.7667046;-38.13080360867914
1739209912.766707;-38.13080360867914
1739209912.7667093;-38.13080360867914
1739209912.7667117;-45.120503652039325
1739209912.7667139;-45.120503652039325
1739209912.7667162;-35.57807855764607
1739209912.7667186;-45.120503652039325
1739209912.766721;-33.981070128970906
1739209912.7667234;-35.57807855764607
1739209912.7667258;-38.13080360867914
1739209912.7667282;-38.13080360867914
1739209912.7667305;-38.13080360867914
1739209912.766733;-38.13080360867914
1739209912.7667353;-33.981070128970906
1739209912.7667377;-38.13080360867914
1739209912.7667398;-38.13080360867914
1739209912.7667422;-38.13080360867914
1739209912.7667446;-38.13080360867914
1739209912.766747;-35.57807855764607
1739209912.7667494;-45.120503652039325
1739209912.7667518;-38.13080360867914
1739209912.7667542;-45.120503652039325
1739209912.7667565;-45.120503652039325
1739209912.766759;-35.57807855764607
1739209912.7667613;-45.120503652039325
1739209912.7667637;-45.120503652039325
1739209912.7667658;-45.120503652039325
1739209912.7667682;-45.120503652039325
1739209912.7667706;-32.816014438256545
1739209912.766773;-45.120503652039325
1739209912.7667754;-45.120503652039325
1739209912.7667778;-38.13080360867914
1739209912.7667801;-35.57807855764607
1739209912.7667825;-45.120503652039325
1739209912.766785;-45.120503652039325
1739209912.7667873;-33.981070128970906
1739209912.7667897;-45.120503652039325
1739209912.7667918;-35.57807855764607
1739209912.7667942;-32.816014438256545
1739209912.7667966;-45.120503652039325
1739209912.766799;-45.120503652039325
1739209912.7668014;-35.57807855764607
1739209912.7668037;-38.13080360867914
1739209912.7668061;-38.13080360867914
1739209912.7668085;-32.816014438256545
1739209912.766811;-31.141103565318943
1739209912.7668133;-45.120503652039325
1739209912.7668157;-28.992665084841942
1739209912.7668178;-32.816014438256545
1739209912.7668202;-38.13080360867914
1739209912.7668226;-45.120503652039325
1739209912.766825;-35.57807855764607
1739209912.7668273;-45.120503652039325
1739209912.7668297;-30.49652367304973
1739209912.766832;-32.816014438256545
1739209912.7668345;-45.120503652039325
1739209912.766837;-38.13080360867914
1739209912.7668393;-38.13080360867914
1739209912.7668417;-38.13080360867914
1739209912.7668438;-45.120503652039325
1739209912.7668462;-45.120503652039325
1739209912.7668486;-45.120503652039325
1739209912.766851;-45.120503652039325
1739209912.7668533;-38.13080360867914
1739209912.7668557;-45.120503652039325
1739209912.766858;-38.13080360867914
1739209912.7668605;-35.57807855764607
1739209912.7668629;-38.13080360867914
1739209912.7668653;-38.13080360867914
1739209912.7668676;-45.120503652039325
1739209912.7668698;-45.120503652039325
1739209912.7668722;-45.120503652039325
1739209912.7668746;-38.13080360867914
1739209912.766877;-45.120503652039325
1739209912.7668793;-45.120503652039325
1739209912.7668817;-35.57807855764607
1739209912.766884;-38.13080360867914
1739209912.7668865;-38.13080360867914
1739209912.7668889;-33.981070128970906
1739209912.7668912;-45.120503652039325
1739209912.7668936;-38.13080360867914
1739209912.7668958;-35.57807855764607
1739209912.7668982;-38.13080360867914
1739209912.7669005;-45.120503652039325
1739209912.766903;-35.57807855764607
1739209912.7669053;-45.120503652039325
1739209912.7669077;-45.120503652039325
1739209912.76691;-35.57807855764607
1739209912.7669125;-38.13080360867914
1739209912.7669148;-45.120503652039325
1739209912.7669172;-33.981070128970906
1739209912.7669196;-38.13080360867914
1739209912.7669218;-45.120503652039325
1739209912.7669241;-38.13080360867914
1739209912.7669265;-35.57807855764607
1739209912.766929;-45.120503652039325
1739209912.7669313;-38.13080360867914
1739209912.7669337;-35.57807855764607
1739209912.766936;-45.120503652039325
1739209912.7669384;-45.120503652039325
1739209912.7669408;-38.13080360867914
1739209912.7669432;-45.120503652039325
1739209912.7669456;-38.13080360867914
1739209912.7669477;-38.13080360867914
1739209912.7669501;-45.120503652039325
1739209912.7669525;-45.120503652039325
1739209912.766955;-35.57807855764607
1739209912.7669573;-45.120503652039325
1739209912.7669597;-32.816014438256545
1739209912.766962;-45.120503652039325
1739209912.7669644;-38.13080360867914
1739209912.7669668;-38.13080360867914
1739209912.7669692;-38.13080360867914
1739209912.7669716;-38.13080360867914
1739209912.7669737;-45.120503652039325
1739209912.766976;-38.13080360867914
1739209912.7669785;-38.13080360867914
1739209912.766981;-38.13080360867914
1739209912.7669833;-38.13080360867914
1739209912.7669857;-45.120503652039325
1739209912.766988;-35.57807855764607
1739209912.7669904;-38.13080360867914
1739209912.7669928;-45.120503652039325
1739209912.7669952;-45.120503652039325
1739209912.7669976;-38.13080360867914
1739209912.7669997;-38.13080360867914
1739209912.767002;-38.13080360867914
1739209912.7670045;-38.13080360867914
1739209912.7670069;-45.120503652039325
1739209912.7670093;-45.120503652039325
1739209912.7670116;-45.120503652039325
1739209912.767014;-45.120503652039325
1739209912.7670164;-45.120503652039325
1739209912.7670188;-38.13080360867914
1739209912.7670212;-38.13080360867914
1739209912.7670236;-38.13080360867914
1739209912.767026;-45.120503652039325
1739209912.767028;-33.981070128970906
1739209912.7670305;-32.816014438256545
1739209912.7670329;-38.13080360867914
1739209912.7670352;-45.120503652039325
1739209912.7670376;-33.981070128970906
1739209912.76704;-33.981070128970906
1739209912.7670424;-33.981070128970906
1739209912.7670448;-38.13080360867914
1739209912.7670472;-38.13080360867914
1739209912.7670496;-38.13080360867914
1739209912.767052;-33.981070128970906
1739209912.767054;-33.981070128970906
1739209912.7670565;-33.981070128970906
1739209912.7670588;-38.13080360867914
1739209912.7670612;-45.120503652039325
1739209912.7670636;-45.120503652039325
1739209912.767066;-45.120503652039325
1739209912.7670684;-38.13080360867914
1739209912.7670708;-38.13080360867914
1739209912.7670732;-45.120503652039325
1739209912.7670755;-38.13080360867914
1739209912.767078;-38.13080360867914
1739209912.76708;-38.13080360867914
1739209912.7670825;-45.120503652039325
1739209912.7670848;-33.981070128970906
1739209912.7670872;-45.120503652039325
1739209912.7670896;-38.13080360867914
1739209912.767092;-45.120503652039325
1739209912.7670944;-45.120503652039325
1739209912.7670968;-38.13080360867914
1739209912.7670991;-33.981070128970906
1739209912.7671015;-38.13080360867914
1739209912.767104;-38.13080360867914
1739209912.767106;-38.13080360867914
1739209912.7671084;-38.13080360867914
1739209912.7671108;-45.120503652039325
1739209912.7671132;-45.120503652039325
1739209912.7671156;-45.120503652039325
1739209912.767118;-28.992665084841942
1739209912.7671204;-38.13080360867914
1739209912.7671227;-38.13080360867914
1739209912.7671251;-33.981070128970906
1739209912.7671275;-38.13080360867914
1739209912.76713;-38.13080360867914
1739209912.767132;-38.13080360867914
1739209912.7671344;-45.120503652039325
1739209912.7671368;-30.49652367304976
1739209912.7671392;-45.120503652039325
1739209912.7671416;-45.120503652039325
1739209912.767144;-45.120503652039325
1739209912.7671463;-35.57807855764607
1739209912.7671487;-38.13080360867914
1739209912.767151;-45.120503652039325
1739209912.7671535;-45.120503652039325
1739209912.767156;-28.992665084841942
1739209912.767158;-45.120503652039325
1739209912.7671604;-45.120503652039325
1739209912.7671628;-45.120503652039325
1739209912.7671652;-38.13080360867914
1739209912.7671676;-45.120503652039325
1739209912.76717;-38.13080360867914
1739209912.7671723;-38.13080360867914
1739209912.7671747;-28.588378514285886
1739209912.767177;-45.120503652039325
1739209912.7671795;-45.120503652039325
1739209912.7671819;-38.13080360867914
1739209912.767184;-45.120503652039325
1739209912.7671864;-45.120503652039325
1739209912.7671888;-33.981070128970906
1739209912.7671912;-45.120503652039325
1739209912.7671936;-28.992665084841942
1739209912.767196;-38.13080360867914
1739209912.7671983;-45.120503652039325
1739209912.7672007;-35.57807855764607
1739209912.767203;-35.57807855764607
1739209912.7672055;-45.120503652039325
1739209912.7672079;-45.120503652039325
1739209912.76721;-35.57807855764607
1739209912.7672124;-38.13080360867914
1739209912.7672148;-45.120503652039325
1739209912.7672172;-38.13080360867914
1739209912.7672195;-38.13080360867914
1739209912.767222;-38.13080360867914
1739209912.7672243;-38.13080360867914
1739209912.7672267;-35.57807855764607
1739209912.767229;-45.120503652039325
1739209912.7672315;-30.49652367304973
1739209912.7672338;-32.816014438256545
1739209912.767236;-38.13080360867914
1739209912.7672384;-35.57807855764607
1739209912.7672408;-33.981070128970906
1739209912.7672431;-38.13080360867914
1739209912.7672455;-45.120503652039325
1739209912.767248;-45.120503652039325
1739209912.7672503;-45.120503652039325
1739209912.7672527;-45.120503652039325
1739209912.767255;-38.13080360867914
1739209912.7672575;-38.13080360867914
1739209912.7672598;-38.13080360867914
1739209912.767262;-35.57807855764607
1739209912.7672644;-38.13080360867914
1739209912.7672668;-38.13080360867914
1739209912.7672691;-45.120503652039325
1739209912.7672715;-45.120503652039325
1739209912.767274;-38.13080360867914
1739209912.7672763;-38.13080360867914
1739209912.7672787;-38.13080360867914
1739209912.767281;-38.13080360867914
1739209912.7672834;-38.13080360867914
1739209912.7672858;-45.120503652039325
1739209912.767288;-30.49652367304973
1739209912.7672904;-29.438486411369333
1739209912.7672927;-45.120503652039325
1739209912.7672951;-45.120503652039325
1739209912.7672975;-32.816014438256545
1739209912.7673;-31.141103565318893
1739209912.7673023;-45.120503652039325
1739209912.7673047;-38.13080360867914
1739209912.767307;-38.13080360867914
1739209912.7673094;-45.120503652039325
1739209912.7673118;-35.57807855764607
1739209912.767314;-35.57807855764607
1739209912.7673163;-45.120503652039325
1739209912.7673187;-45.120503652039325
1739209912.767321;-38.13080360867914
1739209912.7673235;-45.120503652039325
1739209912.7673259;-32.816014438256545
1739209912.7673283;-26.991370085610736
1739209912.7673306;-45.120503652039325
1739209912.767333;-45.120503652039325
1739209912.7673354;-35.57807855764607
1739209912.7673378;-32.816014438256545
1739209912.76734;-45.120503652039325
1739209912.7673423;-38.13080360867914
1739209912.7673447;-45.120503652039325
1739209912.767347;-33.981070128970956
1739209912.7673495;-33.981070128970906
1739209912.7673519;-35.57807855764607
1739209912.7673542;-45.120503652039325
1739209912.7673566;-38.13080360867914
1739209912.767359;-38.13080360867914
1739209912.7673614;-45.120503652039325
1739209912.7673638;-38.13080360867914
1739209912.767366;-31.141103565318893
1739209912.7673683;-45.120503652039325
1739209912.7673707;-38.13080360867914
1739209912.767373;-38.13080360867914
1739209912.7673755;-45.120503652039325
1739209912.7673779;-45.120503652039325
1739209912.7673802;-32.816014438256545
1739209912.7673826;-38.13080360867914
1739209912.767385;-45.120503652039325
1739209912.7673874;-33.981070128970906
1739209912.7673898;-45.120503652039325
1739209912.767392;-45.120503652039325
1739209912.7673943;-38.13080360867914
1739209912.7673967;-38.13080360867914
1739209912.767399;-38.13080360867914
1739209912.7674015;-32.816014438256545
1739209912.7674038;-31.141103565318915
1739209912.7674062;-35.57807855764607
1739209912.7674086;-45.120503652039325
1739209912.767411;-33.981070128970906
1739209912.7674134;-45.120503652039325
1739209912.7674158;-45.120503652039325
1739209912.767418;-38.13080360867914
1739209912.7674203;-45.120503652039325
1739209912.7674227;-45.120503652039325
1739209912.767425;-45.120503652039325
1739209912.7674274;-38.13080360867914
1739209912.7674298;-38.13080360867914
1739209912.7674322;-38.13080360867914
1739209912.7674346;-33.981070128970906
1739209912.767437;-38.13080360867914
1739209912.7674394;-38.13080360867914
1739209912.7674417;-38.13080360867914
1739209912.767444;-45.120503652039325
1739209912.7674463;-35.57807855764607
1739209912.7674487;-38.13080360867914
1739209912.767451;-38.13080360867914
1739209912.7674534;-38.13080360867914
1739209912.7674558;-45.120503652039325
1739209912.7674582;-45.120503652039325
1739209912.7674606;-38.13080360867914
1739209912.767463;-35.57807855764607
1739209912.7674654;-45.120503652039325
1739209912.7674677;-38.13080360867914
1739209912.76747;-35.57807855764607
1739209912.7674723;-38.13080360867914
1739209912.7674747;-45.120503652039325
1739209912.767477;-38.13080360867914
1739209912.7674794;-38.13080360867914
1739209912.7674818;-38.13080360867914
1739209912.7674842;-45.120503652039325
1739209912.7674866;-45.120503652039325
1739209912.767489;-45.120503652039325
1739209912.7674913;-45.120503652039325
1739209912.7674937;-38.13080360867914
1739209912.7674959;-45.120503652039325
1739209912.7674983;-33.981070128970906
1739209912.7675006;-38.13080360867914
1739209912.767503;-45.120503652039325
1739209912.7675054;-35.57807855764607
1739209912.7675078;-35.57807855764607
1739209912.7675102;-31.141103565318915
1739209912.7675126;-45.120503652039325
1739209912.767515;-38.13080360867914
1739209912.7675173;-45.120503652039325
1739209912.7675197;-45.120503652039325
1739209912.7675219;-38.13080360867914
1739209912.7675242;-33.981070128970906
1739209912.7675266;-38.13080360867914
1739209912.767529;-45.120503652039325
1739209912.7675314;-38.13080360867914
1739209912.7675338;-38.13080360867914
1739209912.7675362;-33.981070128970906
1739209912.7675385;-32.816014438256545
1739209912.767541;-35.57807855764607
1739209912.7675433;-45.120503652039325
1739209912.7675457;-38.13080360867914
1739209912.7675478;-33.981070128970906
1739209912.7675502;-45.120503652039325
1739209912.7675526;-35.57807855764607
1739209912.767555;-38.13080360867914
1739209912.7675574;-38.13080360867914
1739209912.7675598;-45.120503652039325
1739209912.7675622;-45.120503652039325
1739209912.7675645;-45.120503652039325
1739209912.767567;-45.120503652039325
1739209912.7675693;-33.981070128970906
1739209912.7675717;-38.13080360867914
1739209912.7675738;-45.120503652039325
1739209912.7675762;-38.13080360867914
1739209912.7675786;-45.120503652039325
1739209912.767581;-38.13080360867914
1739209912.7675834;-38.13080360867914
1739209912.7675858;-33.981070128970906
1739209912.7675881;-35.57807855764607
1739209912.7675905;-38.13080360867914
1739209912.767593;-45.120503652039325
1739209912.7675953;-45.120503652039325
1739209912.7675977;-45.120503652039325
1739209912.7675998;-45.120503652039325
1739209912.7676022;-45.120503652039325
1739209912.7676046;-45.120503652039325
1739209912.767607;-45.120503652039325
1739209912.7676094;-45.120503652039325
1739209912.7676117;-45.120503652039325
1739209912.7676141;-45.120503652039325
1739209912.7676165;-38.13080360867914
1739209912.767619;-38.13080360867914
1739209912.7676213;-38.13080360867914
1739209912.7676237;-38.13080360867914
1739209912.7676258;-38.13080360867914
1739209912.7676282;-38.13080360867914
1739209912.7676306;-45.120503652039325
1739209912.767633;-32.816014438256545
1739209912.7676353;-35.57807855764607
1739209912.7676377;-45.120503652039325
1739209912.76764;-45.120503652039325
1739209912.7676425;-38.13080360867914
1739209912.767645;-35.57807855764607
1739209912.7676473;-45.120503652039325
1739209912.7676497;-38.13080360867914
1739209912.7676518;-45.120503652039325
1739209912.7676542;-45.120503652039325
1739209912.7676566;-38.13080360867914
1739209912.767659;-38.13080360867914
1739209912.7676613;-45.120503652039325
1739209912.7676637;-45.120503652039325
1739209912.767666;-32.816014438256545
1739209912.7676685;-38.13080360867914
1739209912.7676709;-35.57807855764607
