CAN Message; 0x1a7:0000b4c92b53aee0
1739209700.3041637;-38.13080360867914
1739209700.3041809;-38.13080360867914
1739209700.304198;-45.120503652039325
1739209700.3042152;-45.120503652039325
1739209700.3042324;-38.13080360867914
1739209700.3042495;-45.120503652039325
1739209700.3042667;-38.13080360867914
1739209700.3042839;-32.816014438256545
1739209700.304301;-45.120503652039325
1739209700.3043182;-45.120503652039325
1739209700.3043354;-45.120503652039325
1739209700.3043525;-38.13080360867914
1739209700.3043697;-38.13080360867914
1739209700.3043869;-45.120503652039325
1739209700.304404;-38.13080360867914
1739209700.3044212;-35.57807855764607
1739209700.3044384;-38.13080360867914
1739209700.3044555;-45.120503652039325
1739209700.3044727;-45.120503652039325
1739209700.3044899;-38.13080360867914
1739209700.304507;-38.13080360867914
1739209700.3045242;-45.120503652039325
1739209700.3045413;-45.120503652039325
1739209700.3045585;-45.120503652039325
1739209700.3045757;-33.981070128970906
1739209700.3045928;-45.120503652039325
1739209700.30461;-38.13080360867914
1739209700.3046272;-38.13080360867914
1739209700.3046443;-45.120503652039325
1739209700.3046615;-45.120503652039325
1739209700.3046787;-45.120503652039325
1739209700.3046958;-38.13080360867914
1739209700.304713;-33.981070128970906
1739209700.3047302;-38.13080360867914
1739209700.3047473;-38.13080360867914
1739209700.3047645;-45.120503652039325
1739209700.3047817;-38.13080360867914
1739209700.3047988;-35.57807855764607
1739209700.304816;-45.120503652039325
1739209700.3048332;-38.13080360867914
1739209700.3048503;-33.981070128970906
1739209700.3048675;-45.120503652039325
1739209700.3048847;-45.120503652039325
1739209700.3049018;-45.120503652039325
1739209700.304919;-38.13080360867914
1739209700.3049362;-45.120503652039325
1739209700.3049533;-38.13080360867914
1739209700.3049705;-45.120503652039325
1739209700.304988;-45.120503652039325
1739209700.305005;-45.120503652039325
1739209700.3050222;-38.13080360867914
1739209700.3050394;-45.120503652039325
1739209700.3050566;-45.120503652039325
1739209700.3050737;-32.816014438256545
1739209700.305091;-38.13080360867914
1739209700.305108;-45.120503652039325
1739209700.3051252;-45.120503652039325
1739209700.3051424;-38.13080360867914
1739209700.3051596;-38.13080360867914
1739209700.3051767;-45.120503652039325
1739209700.305194;-45.120503652039325
1739209700.305211;-38.13080360867914
1739209700.3052282;-38.13080360867914
1739209700.3052454;-45.120503652039325
1739209700.3052626;-45.120503652039325
1739209700.3052797;-45.120503652039325
1739209700.305297;-38.13080360867914
1739209700.305314;-45.120503652039325
1739209700.3053312;-33.981070128970906
1739209700.3053484;-38.13080360867914
1739209700.3053656;-38.13080360867914
1739209700.3053827;-45.120503652039325
1739209700.3054;-38.13080360867914
1739209700.305417;-31.141103565318893
1739209700.3054342;-38.13080360867914
1739209700.3054514;-45.120503652039325
1739209700.3054686;-38.13080360867914
1739209700.3054705;-30.49652367304973
1739209700.3054721;-38.13080360867914
1739209700.305474;-45.120503652039325
1739209700.305476;-45.120503652039325
1739209700.3054776;-45.120503652039325
1739209700.3054795;-38.13080360867914
1739209700.3054814;-35.57807855764607
1739209700.305483;-38.13080360867914
1739209700.305485;-38.13080360867914
1739209700.305487;-45.120503652039325
1739209700.3054886;-45.120503652039325
1739209700.3054905;-38.13080360867914
1739209700.3054924;-29.438486411369333
1739209700.305494;-45.120503652039325
1739209700.305496;-45.120503652039325
1739209700.305498;-45.120503652039325
1739209700.3054996;-38.13080360867914
1739209700.3055015;-38.13080360867914
1739209700.3055034;-45.120503652039325
1739209700.305505;-45.120503652039325
1739209700.305507;-45.120503652039325
1739209700.3055089;-38.13080360867914
1739209700.3055105;-38.13080360867914
1739209700.3055124;-45.120503652039325
1739209700.3055143;-45.120503652039325
1739209700.305516;-38.13080360867914
1739209700.305518;-38.13080360867914
1739209700.3055198;-33.981070128970906
1739209700.3055215;-45.120503652039325
1739209700.3055234;-45.120503652039325
1739209700.3055253;-45.120503652039325
1739209700.305527;-38.13080360867914
1739209700.3055289;-32.816014438256545
1739209700.3055308;-38.13080360867914
1739209700.3055325;-32.816014438256545
1739209700.3055344;-38.13080360867914
1739209700.3055363;-30.49652367304973
1739209700.305538;-35.57807855764607
1739209700.3055398;-45.120503652039325
1739209700.3055418;-38.13080360867914
1739209700.3055437;-45.120503652039325
1739209700.3055453;-38.13080360867914
1739209700.3055472;-45.120503652039325
1739209700.3055491;-45.120503652039325
1739209700.3055508;-38.13080360867914
1739209700.3055527;-45.120503652039325
1739209700.3055546;-38.13080360867914
1739209700.3055563;-38.13080360867914
1739209700.3055582;-35.57807855764607
1739209700.30556;-45.120503652039325
1739209700.3055618;-38.13080360867914
1739209700.3055637;-38.13080360867914
1739209700.3055656;-28.58837851428586
1739209700.3055673;-31.141103565318915
1739209700.3055692;-45.120503652039325
1739209700.305571;-38.13080360867914
1739209700.3055727;-32.816014438256545
1739209700.3055747;-31.141103565318915
1739209700.3055766;-45.120503652039325
1739209700.3055782;-35.57807855764607
1739209700.3055801;-38.13080360867914
1739209700.305582;-45.120503652039325
1739209700.3055837;-38.13080360867914
1739209700.3055856;-38.13080360867914
1739209700.3055875;-38.13080360867914
1739209700.3055892;-45.120503652039325
1739209700.305591;-45.120503652039325
1739209700.305593;-38.13080360867914
1739209700.3055947;-35.57807855764607
1739209700.3055966;-38.13080360867914
1739209700.3055985;-45.120503652039325
1739209700.3056002;-45.120503652039325
1739209700.305602;-45.120503652039325
1739209700.305604;-38.13080360867914
1739209700.3056056;-35.57807855764607
1739209700.3056076;-38.13080360867914
1739209700.3056095;-38.13080360867914
1739209700.3056111;-38.13080360867914
1739209700.305613;-35.57807855764607
1739209700.305615;-35.57807855764607
1739209700.3056166;-45.120503652039325
1739209700.3056185;-35.57807855764607
1739209700.3056204;-38.13080360867914
1739209700.305622;-38.13080360867914
1739209700.305624;-38.13080360867914
1739209700.305626;-32.81601443825658
1739209700.3056276;-45.120503652039325
1739209700.3056295;-45.120503652039325
1739209700.3056314;-45.120503652039325
1739209700.305633;-45.120503652039325
1739209700.305635;-45.120503652039325
1739209700.305637;-38.13080360867914
1739209700.3056386;-33.981070128970906
1739209700.3056405;-27.267205301931607
1739209700.3056424;-38.13080360867914
1739209700.305644;-45.120503652039325
1739209700.305646;-45.120503652039325
1739209700.3056479;-35.57807855764607
1739209700.3056495;-35.57807855764607
1739209700.3056514;-38.13080360867914
1739209700.3056533;-38.13080360867914
1739209700.305655;-30.49652367304973
1739209700.305657;-32.816014438256545
1739209700.3056588;-45.120503652039325
1739209700.3056605;-45.120503652039325
1739209700.3056624;-38.13080360867914
1739209700.3056643;-45.120503652039325
1739209700.305666;-45.120503652039325
1739209700.3056679;-38.13080360867914
1739209700.3056698;-38.13080360867914
1739209700.3056715;-45.120503652039325
1739209700.3056734;-45.120503652039325
1739209700.3056753;-38.13080360867914
1739209700.305677;-38.13080360867914
1739209700.3056788;-38.13080360867914
1739209700.3056808;-38.13080360867914
1739209700.3056824;-45.120503652039325
1739209700.3056843;-35.57807855764607
1739209700.3056862;-35.57807855764607
1739209700.3056881;-45.120503652039325
1739209700.3056898;-45.120503652039325
1739209700.3056917;-35.57807855764607
1739209700.3056936;-38.13080360867914
1739209700.3056953;-45.120503652039325
1739209700.3056972;-45.120503652039325
1739209700.305699;-38.13080360867914
1739209700.3057008;-45.120503652039325
1739209700.3057027;-45.120503652039325
1739209700.3057046;-45.120503652039325
1739209700.3057063;-38.13080360867914
1739209700.3057082;-45.120503652039325
1739209700.30571;-45.120503652039325
1739209700.3057117;-32.816014438256545
1739209700.3057137;-33.981070128970906
1739209700.3057156;-45.120503652039325
1739209700.3057172;-38.13080360867914
1739209700.3057191;-35.57807855764607
1739209700.305721;-38.13080360867914
1739209700.3057227;-35.57807855764607
1739209700.3057246;-45.120503652039325
1739209700.3057265;-38.13080360867914
1739209700.3057282;-45.120503652039325
1739209700.30573;-45.120503652039325
1739209700.305732;-38.13080360867914
1739209700.3057337;-38.13080360867914
1739209700.3057356;-38.13080360867914
1739209700.3057375;-45.120503652039325
1739209700.3057392;-38.13080360867914
1739209700.305741;-35.57807855764607
1739209700.305743;-38.13080360867914
1739209700.3057446;-45.120503652039325
1739209700.3057466;-45.120503652039325
1739209700.3057485;-38.13080360867914
1739209700.3057501;-38.13080360867914
1739209700.305752;-45.120503652039325
1739209700.305754;-38.13080360867914
1739209700.3057556;-35.57807855764607
1739209700.3057575;-38.13080360867914
1739209700.3057594;-35.57807855764607
1739209700.305761;-45.120503652039325
1739209700.305763;-45.120503652039325
1739209700.305765;-38.13080360867914
1739209700.3057666;-38.13080360867914
1739209700.3057685;-38.13080360867914
1739209700.3057704;-38.13080360867914
1739209700.305772;-45.120503652039325
1739209700.305774;-45.120503652039325
1739209700.305776;-38.13080360867914
1739209700.3057775;-45.120503652039325
1739209700.3057795;-38.13080360867914
1739209700.3057814;-45.120503652039325
1739209700.305783;-45.120503652039325
1739209700.305785;-45.120503652039325
1739209700.3057868;-45.120503652039325
1739209700.3057885;-31.141103565318893
1739209700.3057904;-45.120503652039325
1739209700.3057923;-38.13080360867914
1739209700.305794;-45.120503652039325
1739209700.305796;-38.13080360867914
1739209700.3057978;-38.13080360867914
1739209700.3057995;-45.120503652039325
1739209700.3058014;-45.120503652039325
1739209700.3058033;-45.120503652039325
1739209700.305805;-45.120503652039325
1739209700.3058069;-45.120503652039325
1739209700.3058088;-38.13080360867914
1739209700.3058105;-38.13080360867914
1739209700.3058124;-45.120503652039325
1739209700.3058143;-38.13080360867914
1739209700.305816;-38.13080360867914
1739209700.3058178;-30.49652367304973
1739209700.3058197;-38.13080360867914
1739209700.3058214;-38.13080360867914
1739209700.3058233;-38.13080360867914
1739209700.3058252;-38.13080360867914
1739209700.305827;-33.981070128970906
1739209700.3058288;-45.120503652039325
1739209700.3058307;-38.13080360867914
1739209700.3058326;-45.120503652039325
1739209700.3058343;-38.13080360867914
1739209700.3058362;-38.13080360867914
1739209700.305838;-35.57807855764607
1739209700.3058398;-38.13080360867914
1739209700.3058417;-45.120503652039325
1739209700.3058436;-45.120503652039325
1739209700.3058453;-45.120503652039325
1739209700.3058472;-38.13080360867914
1739209700.305849;-33.981070128970906
1739209700.3058507;-35.57807855764607
1739209700.3058527;-45.120503652039325
1739209700.3058546;-38.13080360867914
1739209700.3058562;-38.13080360867914
1739209700.3058581;-45.120503652039325
1739209700.30586;-35.57807855764607
1739209700.3058617;-45.120503652039325
1739209700.3058636;-45.120503652039325
1739209700.3058655;-45.120503652039325
1739209700.3058672;-35.57807855764607
1739209700.305869;-45.120503652039325
1739209700.305871;-45.120503652039325
1739209700.3058727;-31.141103565318893
1739209700.3058746;-38.13080360867914
1739209700.3058765;-38.13080360867914
1739209700.3058782;-38.13080360867914
1739209700.30588;-38.13080360867914
1739209700.305882;-38.13080360867914
1739209700.3058836;-45.120503652039325
1739209700.3058856;-38.13080360867914
1739209700.3058875;-45.120503652039325
1739209700.3058891;-45.120503652039325
1739209700.305891;-45.120503652039325
1739209700.305893;-45.120503652039325
1739209700.3058946;-45.120503652039325
1739209700.3058965;-45.120503652039325
1739209700.3058984;-45.120503652039325
1739209700.3059;-38.13080360867914
1739209700.305902;-38.13080360867914
1739209700.305904;-38.13080360867914
1739209700.3059056;-35.57807855764607
1739209700.3059075;-38.13080360867914
1739209700.3059094;-38.13080360867914
1739209700.305911;-45.120503652039325
1739209700.305913;-38.13080360867914
1739209700.3059149;-33.981070128970906
1739209700.3059165;-45.120503652039325
1739209700.3059185;-45.120503652039325
1739209700.3059204;-38.13080360867914
1739209700.305922;-33.981070128970906
1739209700.305924;-45.120503652039325
1739209700.3059258;-38.13080360867914
1739209700.3059275;-45.120503652039325
1739209700.3059294;-45.120503652039325
1739209700.3059313;-45.120503652039325
1739209700.305933;-38.13080360867914
1739209700.305935;-38.13080360867914
1739209700.3059368;-38.13080360867914
1739209700.3059385;-38.13080360867914
1739209700.3059404;-38.13080360867914
1739209700.3059423;-45.120503652039325
1739209700.305944;-38.13080360867914
1739209700.3059459;-45.120503652039325
1739209700.3059478;-45.120503652039325
1739209700.3059494;-33.981070128970906
1739209700.3059514;-33.981070128970906
1739209700.3059533;-45.120503652039325
1739209700.305955;-45.120503652039325
1739209700.3059568;-45.120503652039325
1739209700.3059587;-38.13080360867914
1739209700.3059604;-45.120503652039325
1739209700.3059623;-38.13080360867914
1739209700.3059642;-38.13080360867914
1739209700.305966;-31.14110356531892
1739209700.3059678;-45.120503652039325
1739209700.3059697;-45.120503652039325
1739209700.3059714;-45.120503652039325
1739209700.3059733;-45.120503652039325
1739209700.3059752;-32.816014438256545
1739209700.305977;-38.13080360867914
1739209700.3059788;-38.13080360867914
1739209700.3059807;-31.141103565318915
1739209700.3059826;-38.13080360867914
1739209700.3059843;-45.120503652039325
1739209700.3059862;-45.120503652039325
1739209700.305988;-38.13080360867914
1739209700.3059897;-45.120503652039325
1739209700.3059916;-38.13080360867914
1739209700.3059936;-38.13080360867914
1739209700.3059952;-33.981070128970906
1739209700.3059971;-45.120503652039325
1739209700.305999;-45.120503652039325
1739209700.3060007;-45.120503652039325
1739209700.3060026;-45.120503652039325
1739209700.3060045;-45.120503652039325
1739209700.3060062;-45.120503652039325
1739209700.306008;-38.13080360867914
1739209700.30601;-38.13080360867914
1739209700.3060117;-38.13080360867914
1739209700.3060136;-45.120503652039325
1739209700.3060155;-45.120503652039325
1739209700.3060172;-45.120503652039325
1739209700.306019;-45.120503652039325
1739209700.306021;-33.981070128970906
1739209700.3060226;-38.13080360867914
1739209700.3060246;-45.120503652039325
1739209700.3060265;-45.120503652039325
1739209700.3060281;-38.13080360867914
1739209700.30603;-38.13080360867914
1739209700.306032;-45.120503652039325
1739209700.3060336;-38.13080360867914
1739209700.3060355;-38.13080360867914
1739209700.3060374;-45.120503652039325
1739209700.306039;-38.13080360867914
1739209700.306041;-45.120503652039325
1739209700.306043;-45.120503652039325
1739209700.3060446;-45.120503652039325
1739209700.3060465;-38.13080360867914
1739209700.3060484;-38.13080360867914
1739209700.30605;-35.57807855764607
1739209700.306052;-35.57807855764607
1739209700.3060539;-38.13080360867914
1739209700.3060555;-38.13080360867914
1739209700.3060575;-38.13080360867914
1739209700.3060594;-45.120503652039325
1739209700.306061;-45.120503652039325
1739209700.306063;-35.57807855764607
1739209700.3060648;-38.13080360867914
1739209700.3060665;-45.120503652039325
1739209700.3060684;-27.267205301931607
1739209700.3060703;-32.816014438256545
1739209700.306072;-38.13080360867914
1739209700.306074;-45.120503652039325
1739209700.3060758;-38.13080360867914
1739209700.3060775;-35.57807855764607
1739209700.3060794;-38.13080360867914
1739209700.3060813;-45.120503652039325
1739209700.306083;-38.13080360867914
1739209700.3060849;-38.13080360867914
1739209700.3060868;-45.120503652039325
1739209700.3060884;-45.120503652039325
1739209700.3060904;-38.13080360867914
1739209700.3060923;-31.141103565318893
1739209700.306094;-38.13080360867914
1739209700.3060958;-45.120503652039325
1739209700.3060977;-33.981070128970906
1739209700.3060994;-35.57807855764607
1739209700.3061013;-38.13080360867914
1739209700.3061032;-45.120503652039325
1739209700.306105;-45.120503652039325
1739209700.3061068;-45.120503652039325
1739209700.3061087;-45.120503652039325
1739209700.3061104;-45.120503652039325
1739209700.3061123;-45.120503652039325
1739209700.3061142;-45.120503652039325
1739209700.3061159;-38.13080360867914
1739209700.3061178;-38.13080360867914
1739209700.3061197;-45.120503652039325
1739209700.3061216;-45.120503652039325
1739209700.3061233;-38.13080360867914
1739209700.3061252;-45.120503652039325
1739209700.306127;-45.120503652039325
1739209700.3061287;-45.120503652039325
1739209700.3061306;-38.13080360867914
1739209700.3061326;-45.120503652039325
1739209700.3061342;-45.120503652039325
1739209700.3061361;-38.13080360867914
1739209700.306138;-33.981070128970906
1739209700.3061397;-45.120503652039325
1739209700.3061416;-35.57807855764607
1739209700.3061435;-33.981070128970906
1739209700.3061452;-45.120503652039325
1739209700.306147;-38.13080360867914
1739209700.306149;-38.13080360867914
1739209700.3061507;-45.120503652039325
1739209700.3061526;-38.13080360867914
1739209700.3061545;-45.120503652039325
1739209700.3061562;-45.120503652039325
1739209700.306158;-38.13080360867914
1739209700.30616;-35.57807855764607
1739209700.3061616;-38.13080360867914
1739209700.3061635;-45.120503652039325
1739209700.3061655;-45.120503652039325
1739209700.3061671;-38.13080360867914
1739209700.306169;-35.57807855764607
1739209700.306171;-45.120503652039325
1739209700.3061726;-45.120503652039325
1739209700.3061745;-35.57807855764607
1739209700.3061764;-38.13080360867914
1739209700.306178;-45.120503652039325
1739209700.30618;-45.120503652039325
1739209700.306182;-45.120503652039325
1739209700.3061836;-38.13080360867914
1739209700.3061855;-35.57807855764607
1739209700.3061874;-45.120503652039325
1739209700.306189;-45.120503652039325
1739209700.306191;-45.120503652039325
1739209700.3061929;-35.57807855764607
1739209700.3061945;-32.816014438256545
1739209700.3061965;-45.120503652039325
1739209700.3061984;-35.57807855764607
1739209700.3062;-38.13080360867914
1739209700.306202;-38.13080360867914
1739209700.3062038;-33.981070128970906
1739209700.3062055;-45.120503652039325
1739209700.3062074;-45.120503652039325
1739209700.3062093;-31.141103565318915
1739209700.306211;-33.981070128970906
1739209700.306213;-45.120503652039325
1739209700.3062148;-38.13080360867914
1739209700.3062165;-38.13080360867914
1739209700.3062184;-38.13080360867914
1739209700.3062203;-45.120503652039325
1739209700.306222;-38.13080360867914
1739209700.3062239;-45.120503652039325
1739209700.3062258;-45.120503652039325
1739209700.3062274;-45.120503652039325
1739209700.3062294;-38.13080360867914
1739209700.3062313;-32.816014438256545
1739209700.306233;-38.13080360867914
1739209700.3062348;-45.120503652039325
1739209700.3062367;-38.13080360867914
1739209700.3062384;-32.816014438256545
1739209700.3062403;-38.13080360867914
1739209700.3062422;-45.120503652039325
1739209700.306244;-38.13080360867914
1739209700.3062458;-32.816014438256545
1739209700.3062477;-38.13080360867914
1739209700.3062494;-38.13080360867914
1739209700.3062513;-35.57807855764607
1739209700.3062532;-45.120503652039325
1739209700.3062549;-38.13080360867914
1739209700.3062568;-38.13080360867914
1739209700.3062587;-38.13080360867914
1739209700.3062603;-45.120503652039325
1739209700.3062623;-45.120503652039325
1739209700.3062642;-38.13080360867914
1739209700.306266;-45.120503652039325
1739209700.3062677;-45.120503652039325
1739209700.3062696;-38.13080360867914
1739209700.3062716;-45.120503652039325
1739209700.3062732;-45.120503652039325
1739209700.3062751;-31.141103565318915
1739209700.306277;-31.141103565318915
1739209700.3062787;-38.13080360867914
1739209700.3062806;-38.13080360867914
1739209700.3062825;-45.120503652039325
1739209700.3062842;-35.57807855764607
1739209700.306286;-38.13080360867914
1739209700.306288;-38.13080360867914
1739209700.3062897;-38.13080360867914
1739209700.3062916;-32.816014438256545
1739209700.3062935;-38.13080360867914
1739209700.3062952;-38.13080360867914
1739209700.306297;-45.120503652039325
1739209700.306299;-33.981070128970906
1739209700.3063006;-45.120503652039325
1739209700.3063025;-45.120503652039325
1739209700.3063045;-38.13080360867914
1739209700.3063061;-33.981070128970906
1739209700.306308;-35.57807855764607
1739209700.30631;-33.981070128970906
1739209700.3063116;-38.13080360867914
1739209700.3063135;-33.981070128970906
1739209700.3063154;-38.13080360867914
1739209700.306317;-38.13080360867914
1739209700.306319;-45.120503652039325
1739209700.306321;-33.981070128970906
1739209700.3063226;-35.57807855764607
1739209700.3063245;-45.120503652039325
1739209700.3063264;-45.120503652039325
1739209700.306328;-38.13080360867914
1739209700.30633;-38.13080360867914
1739209700.3063319;-38.13080360867914
1739209700.3063335;-45.120503652039325
1739209700.3063354;-33.981070128970906
1739209700.3063374;-38.13080360867914
1739209700.306339;-45.120503652039325
1739209700.306341;-38.13080360867914
1739209700.3063428;-38.13080360867914
1739209700.3063445;-45.120503652039325
1739209700.3063464;-38.13080360867914
1739209700.3063483;-35.57807855764607
1739209700.30635;-33.981070128970906
1739209700.306352;-45.120503652039325
1739209700.3063538;-35.57807855764607
1739209700.3063555;-35.57807855764607
1739209700.3063574;-38.13080360867914
1739209700.3063593;-45.120503652039325
1739209700.306361;-45.120503652039325
1739209700.3063629;-45.120503652039325
1739209700.3063648;-28.992665084841942
1739209700.3063664;-45.120503652039325
1739209700.3063684;-38.13080360867914
1739209700.3063703;-38.13080360867914
1739209700.306372;-45.120503652039325
1739209700.3063738;-45.120503652039325
1739209700.3063757;-38.13080360867914
1739209700.3063774;-35.57807855764607
1739209700.3063793;-29.438486411369347
1739209700.3063812;-45.120503652039325
1739209700.306383;-45.120503652039325
1739209700.3063848;-33.981070128970906
1739209700.3063867;-33.981070128970906
1739209700.3063884;-38.13080360867914
1739209700.3063903;-45.120503652039325
1739209700.3063922;-45.120503652039325
1739209700.3063939;-31.141103565318915
1739209700.3063958;-35.57807855764607
1739209700.3063977;-45.120503652039325
1739209700.3063993;-38.13080360867914
1739209700.3064013;-38.13080360867914
1739209700.3064032;-45.120503652039325
1739209700.306405;-45.120503652039325
1739209700.3064067;-38.13080360867914
1739209700.3064086;-38.13080360867914
1739209700.3064106;-45.120503652039325
1739209700.3064122;-45.120503652039325
1739209700.3064141;-45.120503652039325
1739209700.306416;-33.981070128970906
1739209700.3064177;-45.120503652039325
1739209700.3064196;-38.13080360867914
1739209700.3064215;-45.120503652039325
1739209700.3064232;-45.120503652039325
1739209700.306425;-32.816014438256545
1739209700.306427;-45.120503652039325
1739209700.3064287;-45.120503652039325
1739209700.3064306;-38.13080360867914
1739209700.3064325;-35.57807855764607
1739209700.3064342;-38.13080360867914
1739209700.306436;-38.13080360867914
1739209700.306438;-32.816014438256545
1739209700.3064396;-38.13080360867914
1739209700.3064415;-38.13080360867914
1739209700.3064435;-45.120503652039325
1739209700.3064451;-33.981070128970906
1739209700.306447;-45.120503652039325
1739209700.306449;-38.13080360867914
1739209700.3064506;-45.120503652039325
1739209700.3064525;-45.120503652039325
1739209700.3064544;-38.13080360867914
1739209700.306456;-45.120503652039325
1739209700.306458;-45.120503652039325
1739209700.30646;-38.13080360867914
1739209700.3064616;-35.57807855764607
1739209700.3064635;-38.13080360867914
1739209700.3064654;-45.120503652039325
1739209700.306467;-38.13080360867914
1739209700.306469;-38.13080360867914
1739209700.3064709;-45.120503652039325
1739209700.3064725;-45.120503652039325
1739209700.3064744;-38.13080360867914
1739209700.3064764;-45.120503652039325
1739209700.306478;-38.13080360867914
1739209700.30648;-45.120503652039325
1739209700.3064818;-38.13080360867914
1739209700.3064835;-45.120503652039325
1739209700.3064854;-45.120503652039325
1739209700.3064873;-35.57807855764607
1739209700.306489;-38.13080360867914
1739209700.306491;-45.120503652039325
1739209700.3064928;-38.13080360867914
1739209700.3064945;-32.816014438256545
1739209700.3064964;-38.13080360867914
1739209700.3064983;-35.57807855764607
1739209700.3065;-38.13080360867914
1739209700.3065019;-38.13080360867914
1739209700.3065038;-38.13080360867914
1739209700.3065054;-38.13080360867914
1739209700.3065073;-35.57807855764607
1739209700.3065093;-35.57807855764607
1739209700.306511;-38.13080360867914
1739209700.3065128;-45.120503652039325
1739209700.3065147;-38.13080360867914
1739209700.3065164;-38.13080360867914
1739209700.3065183;-38.13080360867914
1739209700.3065202;-45.120503652039325
1739209700.306522;-45.120503652039325
1739209700.3065238;-38.13080360867914
1739209700.3065257;-45.120503652039325
1739209700.3065274;-35.57807855764607
1739209700.3065293;-38.13080360867914
1739209700.3065312;-45.120503652039325
1739209700.3065329;-45.120503652039325
1739209700.3065348;-38.13080360867914
1739209700.3065367;-38.13080360867914
1739209700.3065383;-45.120503652039325
1739209700.3065403;-38.13080360867914
1739209700.3065422;-38.13080360867914
1739209700.3065438;-38.13080360867914
1739209700.3065457;-45.120503652039325
1739209700.3065476;-33.981070128970906
1739209700.3065495;-38.13080360867914
1739209700.3065512;-45.120503652039325
1739209700.3065531;-35.57807855764607
1739209700.306555;-38.13080360867914
1739209700.3065567;-38.13080360867914
1739209700.3065586;-45.120503652039325
1739209700.3065605;-45.120503652039325
1739209700.3065622;-38.13080360867914
1739209700.306564;-31.141103565318893
1739209700.306566;-45.120503652039325
1739209700.3065677;-45.120503652039325
1739209700.3065696;-45.120503652039325
1739209700.3065715;-31.141103565318915
1739209700.3065732;-33.981070128970906
1739209700.306575;-45.120503652039325
1739209700.306577;-45.120503652039325
1739209700.3065786;-38.13080360867914
1739209700.3065805;-35.57807855764607
1739209700.3065825;-38.13080360867914
1739209700.3065841;-33.981070128970906
1739209700.306586;-38.13080360867914
1739209700.306588;-45.120503652039325
1739209700.3065896;-38.13080360867914
1739209700.3065915;-45.120503652039325
1739209700.3065934;-45.120503652039325
1739209700.306595;-45.120503652039325
1739209700.306597;-38.13080360867914
1739209700.306599;-38.13080360867914
1739209700.3066006;-30.49652367304973
1739209700.3066025;-31.141103565318915
1739209700.3066044;-35.57807855764607
1739209700.306606;-35.57807855764607
1739209700.306608;-45.120503652039325
1739209700.3066099;-38.13080360867914
1739209700.3066115;-38.13080360867914
1739209700.3066134;-33.981070128970906
1739209700.3066154;-35.57807855764607
1739209700.306617;-35.57807855764607
1739209700.306619;-38.13080360867914
1739209700.3066208;-38.13080360867914
1739209700.3066225;-45.120503652039325
1739209700.3066244;-45.120503652039325
1739209700.3066263;-38.13080360867914
1739209700.306628;-38.13080360867914
1739209700.30663;-33.981070128970906
1739209700.3066318;-33.981070128970906
1739209700.3066335;-38.13080360867914
1739209700.3066354;-38.13080360867914
1739209700.3066373;-38.13080360867914
1739209700.306639;-33.981070128970906
1739209700.3066409;-38.13080360867914
1739209700.3066428;-38.13080360867914
1739209700.3066444;-38.13080360867914
1739209700.3066463;-32.816014438256545
1739209700.3066483;-45.120503652039325
1739209700.30665;-45.120503652039325
1739209700.3066518;-35.57807855764607
1739209700.3066537;-38.13080360867914
1739209700.3066554;-45.120503652039325
1739209700.3066573;-33.981070128970906
1739209700.3066592;-33.981070128970906
1739209700.306661;-28.58837851428586
1739209700.3066628;-45.120503652039325
1739209700.3066647;-38.13080360867914
1739209700.3066664;-38.13080360867914
1739209700.3066683;-33.981070128970906
1739209700.3066702;-45.120503652039325
1739209700.3066719;-45.120503652039325
1739209700.3066738;-45.120503652039325
1739209700.3066757;-38.13080360867914
1739209700.3066773;-45.120503652039325
1739209700.3066792;-45.120503652039325
1739209700.3066812;-45.120503652039325
1739209700.3066828;-45.120503652039325
1739209700.3066847;-38.13080360867914
1739209700.3066866;-38.13080360867914
1739209700.3066883;-45.120503652039325
1739209700.3066902;-45.120503652039325
1739209700.3066921;-45.120503652039325
1739209700.306694;-45.120503652039325
1739209700.3066957;-38.13080360867914
1739209700.3066976;-45.120503652039325
1739209700.3066995;-38.13080360867914
1739209700.3067012;-35.57807855764607
1739209700.306703;-45.120503652039325
1739209700.306705;-38.13080360867914
1739209700.3067067;-35.57807855764607
1739209700.3067086;-38.13080360867914
1739209700.3067105;-45.120503652039325
1739209700.3067122;-38.13080360867914
1739209700.306714;-38.13080360867914
1739209700.306716;-38.13080360867914
1739209700.3067176;-45.120503652039325
1739209700.3067195;-31.141103565318915
1739209700.3067214;-45.120503652039325
1739209700.306723;-38.13080360867914
1739209700.306725;-38.13080360867914
1739209700.306727;-38.13080360867914
1739209700.3067286;-38.13080360867914
1739209700.3067305;-38.13080360867914
1739209700.3067324;-45.120503652039325
1739209700.306734;-35.57807855764607
1739209700.306736;-38.13080360867914
1739209700.306738;-45.120503652039325
1739209700.3067396;-45.120503652039325
1739209700.3067415;-45.120503652039325
1739209700.3067434;-45.120503652039325
1739209700.306745;-45.120503652039325
1739209700.306747;-38.13080360867914
1739209700.3067489;-45.120503652039325
1739209700.3067505;-38.13080360867914
1739209700.3067524;-45.120503652039325
1739209700.3067544;-45.120503652039325
1739209700.306756;-45.120503652039325
1739209700.306758;-38.13080360867914
1739209700.3067598;-45.120503652039325
1739209700.3067615;-45.120503652039325
1739209700.3067634;-33.981070128970906
1739209700.3067653;-35.57807855764607
1739209700.306767;-38.13080360867914
1739209700.306769;-45.120503652039325
