CAN Message; 0x1d3:00000887e7b2f93f
1739209682.939321;-32.816014438256545
1739209682.9393213;-35.57807855764607
1739209682.9393218;-35.57807855764607
1739209682.939322;-38.13080360867914
1739209682.9393222;-38.13080360867914
1739209682.9393227;-38.13080360867914
1739209682.939323;-35.57807855764607
1739209682.9393232;-38.13080360867914
1739209682.9393237;-45.120503652039325
1739209682.939324;-38.13080360867914
1739209682.9393241;-38.13080360867914
1739209682.9393246;-38.13080360867914
1739209682.9393249;-45.120503652039325
1739209682.939325;-38.13080360867914
1739209682.9393256;-33.981070128970906
1739209682.9393258;-38.13080360867914
1739209682.939326;-45.120503652039325
1739209682.9393265;-38.13080360867914
1739209682.9393268;-45.120503652039325
1739209682.939327;-45.120503652039325
1739209682.9393275;-45.120503652039325
1739209682.9393277;-45.120503652039325
1739209682.939328;-30.49652367304973
1739209682.9393284;-35.57807855764607
1739209682.9393287;-45.120503652039325
1739209682.939329;-28.992665084841942
1739209682.9393294;-32.816014438256545
1739209682.9393296;-38.13080360867914
1739209682.9393299;-45.120503652039325
1739209682.9393303;-38.13080360867914
1739209682.9393306;-38.13080360867914
1739209682.9393308;-38.13080360867914
1739209682.9393313;-38.13080360867914
1739209682.9393315;-28.218542851754165
1739209682.9393318;-35.57807855764607
1739209682.9393322;-38.13080360867914
1739209682.9393325;-45.120503652039325
1739209682.9393327;-38.13080360867914
1739209682.9393332;-31.141103565318893
1739209682.9393334;-33.981070128970906
1739209682.9393337;-45.120503652039325
1739209682.9393342;-33.981070128970906
1739209682.9393344;-35.57807855764607
1739209682.9393346;-45.120503652039325
1739209682.939335;-45.120503652039325
1739209682.9393353;-38.13080360867914
1739209682.9393356;-38.13080360867914
1739209682.939336;-33.981070128970906
1739209682.9393363;-45.120503652039325
1739209682.9393365;-31.141103565318915
1739209682.939337;-32.816014438256545
1739209682.9393373;-38.13080360867914
1739209682.9393375;-45.120503652039325
1739209682.939338;-38.13080360867914
1739209682.9393382;-38.13080360867914
1739209682.9393384;-45.120503652039325
1739209682.939339;-45.120503652039325
1739209682.9393392;-38.13080360867914
1739209682.9393394;-38.13080360867914
1739209682.9393399;-45.120503652039325
1739209682.93934;-45.120503652039325
1739209682.9393404;-45.120503652039325
1739209682.9393408;-45.120503652039325
1739209682.939341;-38.13080360867914
1739209682.9393413;-38.13080360867914
1739209682.9393418;-33.981070128970906
1739209682.939342;-45.120503652039325
1739209682.9393423;-38.13080360867914
1739209682.9393427;-35.57807855764607
1739209682.939343;-33.981070128970906
1739209682.9393432;-45.120503652039325
1739209682.9393437;-45.120503652039325
1739209682.939344;-45.120503652039325
1739209682.9393442;-38.13080360867914
1739209682.9393446;-45.120503652039325
1739209682.939345;-45.120503652039325
1739209682.9393451;-38.13080360867914
1739209682.9393456;-38.13080360867914
1739209682.9393458;-45.120503652039325
1739209682.939346;-38.13080360867914
1739209682.9393466;-45.120503652039325
1739209682.9393468;-38.13080360867914
1739209682.939347;-45.120503652039325
1739209682.9393475;-45.120503652039325
1739209682.9393477;-45.120503652039325
1739209682.939348;-38.13080360867914
1739209682.9393485;-35.57807855764607
1739209682.9393487;-38.13080360867914
1739209682.939349;-32.816014438256545
1739209682.9393494;-38.13080360867914
1739209682.9393497;-38.13080360867914
1739209682.93935;-38.13080360867914
1739209682.9393504;-38.13080360867914
1739209682.9393506;-38.13080360867914
1739209682.9393508;-38.13080360867914
1739209682.9393513;-38.13080360867914
1739209682.9393516;-45.120503652039325
1739209682.9393518;-45.120503652039325
1739209682.9393523;-38.13080360867914
1739209682.9393525;-38.13080360867914
1739209682.9393528;-38.13080360867914
1739209682.9393532;-35.57807855764607
1739209682.9393535;-38.13080360867914
1739209682.9393537;-38.13080360867914
1739209682.9393542;-45.120503652039325
1739209682.9393544;-45.120503652039325
1739209682.9393547;-31.141103565318893
1739209682.9393551;-38.13080360867914
1739209682.9393554;-45.120503652039325
1739209682.9393556;-45.120503652039325
1739209682.939356;-35.57807855764607
1739209682.9393563;-38.13080360867914
1739209682.9393566;-45.120503652039325
1739209682.939357;-38.13080360867914
1739209682.9393573;-45.120503652039325
1739209682.9393575;-45.120503652039325
1739209682.939358;-45.120503652039325
1739209682.9393582;-38.13080360867914
1739209682.9393585;-38.13080360867914
1739209682.939359;-38.13080360867914
1739209682.9393592;-45.120503652039325
1739209682.9393594;-45.120503652039325
1739209682.93936;-32.816014438256545
1739209682.9393601;-32.816014438256545
1739209682.9393604;-45.120503652039325
1739209682.9393609;-45.120503652039325
1739209682.939361;-31.141103565318893
1739209682.9393613;-45.120503652039325
1739209682.9393618;-45.120503652039325
1739209682.939362;-38.13080360867914
1739209682.9393623;-45.120503652039325
1739209682.9393628;-45.120503652039325
1739209682.939363;-45.120503652039325
1739209682.9393632;-38.13080360867914
1739209682.9393637;-45.120503652039325
1739209682.939364;-38.13080360867914
1739209682.9393642;-38.13080360867914
1739209682.9393647;-35.57807855764607
1739209682.939365;-45.120503652039325
1739209682.9393651;-38.13080360867914
1739209682.9393656;-35.57807855764607
1739209682.9393659;-45.120503652039325
1739209682.939366;-33.981070128970906
1739209682.9393666;-38.13080360867914
1739209682.9393668;-35.57807855764607
1739209682.939367;-45.120503652039325
1739209682.9393675;-31.141103565318893
1739209682.9393678;-38.13080360867914
1739209682.939368;-38.13080360867914
1739209682.9393685;-38.13080360867914
1739209682.9393687;-38.13080360867914
1739209682.939369;-35.57807855764607
1739209682.9393694;-38.13080360867914
1739209682.9393697;-33.981070128970906
1739209682.93937;-33.981070128970956
1739209682.9393704;-45.120503652039325
1739209682.9393706;-38.13080360867914
1739209682.9393709;-38.13080360867914
1739209682.9393713;-45.120503652039325
1739209682.9393716;-45.120503652039325
1739209682.9393718;-38.13080360867914
1739209682.9393723;-45.120503652039325
1739209682.9393725;-27.8777449560314
1739209682.9393728;-30.49652367304973
1739209682.9393733;-45.120503652039325
1739209682.9393735;-38.13080360867914
1739209682.9393737;-38.13080360867914
1739209682.9393742;-38.13080360867914
1739209682.9393744;-45.120503652039325
1739209682.9393747;-33.981070128970906
1739209682.9393752;-33.981070128970956
1739209682.9393754;-45.120503652039325
1739209682.9393756;-35.57807855764607
1739209682.939376;-45.120503652039325
1739209682.9393764;-45.120503652039325
1739209682.9393766;-45.120503652039325
1739209682.939377;-45.120503652039325
1739209682.9393773;-45.120503652039325
1739209682.9393775;-38.13080360867914
1739209682.939378;-35.57807855764607
1739209682.9393783;-38.13080360867914
1739209682.9393785;-35.57807855764607
1739209682.939379;-35.57807855764607
1739209682.9393792;-35.57807855764607
1739209682.9393795;-45.120503652039325
1739209682.93938;-38.13080360867914
1739209682.9393802;-45.120503652039325
1739209682.9393804;-45.120503652039325
1739209682.939381;-45.120503652039325
1739209682.9393811;-38.13080360867914
1739209682.9393814;-38.13080360867914
1739209682.9393818;-45.120503652039325
1739209682.939382;-45.120503652039325
1739209682.9393823;-38.13080360867914
1739209682.9393828;-35.57807855764607
1739209682.939383;-33.981070128970906
1739209682.9393833;-45.120503652039325
1739209682.9393837;-45.120503652039325
1739209682.939384;-38.13080360867914
1739209682.9393842;-38.13080360867914
1739209682.9393847;-45.120503652039325
1739209682.939385;-38.13080360867914
1739209682.9393852;-38.13080360867914
1739209682.9393857;-45.120503652039325
1739209682.939386;-45.120503652039325
1739209682.9393861;-38.13080360867914
1739209682.9393866;-35.57807855764607
1739209682.9393868;-33.981070128970906
1739209682.939387;-45.120503652039325
1739209682.9393876;-38.13080360867914
1739209682.9393878;-35.57807855764607
1739209682.939388;-38.13080360867914
1739209682.9393885;-45.120503652039325
1739209682.9393888;-45.120503652039325
1739209682.939389;-35.57807855764607
1739209682.9393895;-38.13080360867914
1739209682.9393897;-45.120503652039325
1739209682.93939;-38.13080360867914
1739209682.9393904;-33.981070128970906
1739209682.9393907;-27.267205301931607
1739209682.939391;-35.57807855764607
1739209682.9393914;-38.13080360867914
1739209682.9393916;-27.8777449560314
1739209682.9393919;-32.816014438256545
1739209682.9393923;-32.816014438256545
1739209682.9393926;-38.13080360867914
1739209682.9393928;-45.120503652039325
1739209682.9393933;-28.58837851428586
1739209682.9393935;-45.120503652039325
1739209682.9393938;-45.120503652039325
1739209682.9393942;-38.13080360867914
1739209682.9393945;-38.13080360867914
1739209682.9393947;-45.120503652039325
1739209682.9393952;-38.13080360867914
1739209682.9393954;-35.57807855764607
1739209682.9393957;-26.991370085610722
1739209682.9393961;-38.13080360867914
1739209682.9393964;-45.120503652039325
1739209682.9393966;-38.13080360867914
1739209682.939397;-33.981070128970906
1739209682.9393973;-45.120503652039325
1739209682.9393976;-35.57807855764607
1739209682.939398;-35.57807855764607
1739209682.9393983;-33.981070128970906
1739209682.9393985;-45.120503652039325
1739209682.939399;-45.120503652039325
1739209682.9393992;-31.141103565318893
1739209682.9394042;-38.13080360867914
1739209682.9394095;-45.120503652039325
1739209682.9394145;-45.120503652039325
1739209682.9394195;-35.57807855764607
1739209682.9394245;-38.13080360867914
1739209682.9394298;-45.120503652039325
1739209682.9394348;-38.13080360867914
1739209682.9394398;-45.120503652039325
1739209682.9394448;-45.120503652039325
1739209682.93945;-45.120503652039325
1739209682.939455;-45.120503652039325
1739209682.93946;-35.57807855764607
1739209682.939465;-33.981070128970906
1739209682.9394703;-45.120503652039325
1739209682.9394753;-38.13080360867914
1739209682.9394803;-32.816014438256545
1739209682.9394855;-38.13080360867914
1739209682.9394906;-45.120503652039325
1739209682.9394956;-38.13080360867914
1739209682.9395006;-38.13080360867914
1739209682.9395058;-38.13080360867914
1739209682.9395108;-45.120503652039325
1739209682.9395158;-38.13080360867914
1739209682.9395208;-35.57807855764607
1739209682.939526;-38.13080360867914
1739209682.939531;-45.120503652039325
1739209682.939536;-38.13080360867914
1739209682.939541;-38.13080360867914
1739209682.9395463;-45.120503652039325
1739209682.9395514;-45.120503652039325
1739209682.9395564;-38.13080360867914
1739209682.9395614;-38.13080360867914
1739209682.9395666;-31.141103565318915
1739209682.9395716;-38.13080360867914
1739209682.9395766;-45.120503652039325
1739209682.9395819;-45.120503652039325
1739209682.9395869;-38.13080360867914
1739209682.939592;-38.13080360867914
1739209682.939597;-38.13080360867914
1739209682.9396021;-38.13080360867914
1739209682.9396071;-38.13080360867914
1739209682.9396122;-45.120503652039325
1739209682.9396172;-45.120503652039325
1739209682.9396224;-38.13080360867914
1739209682.9396274;-38.13080360867914
1739209682.9396324;-38.13080360867914
1739209682.9396374;-38.13080360867914
1739209682.9396427;-45.120503652039325
1739209682.9396477;-45.120503652039325
1739209682.9396527;-35.57807855764607
1739209682.939658;-38.13080360867914
1739209682.939663;-45.120503652039325
1739209682.939668;-38.13080360867914
1739209682.939673;-32.816014438256545
1739209682.9396782;-38.13080360867914
1739209682.9396832;-45.120503652039325
1739209682.9396882;-38.13080360867914
1739209682.9396932;-38.13080360867914
1739209682.9396985;-38.13080360867914
1739209682.9397035;-45.120503652039325
1739209682.9397085;-45.120503652039325
1739209682.9397135;-38.13080360867914
1739209682.9397187;-38.13080360867914
1739209682.9397237;-45.120503652039325
1739209682.9397287;-45.120503652039325
1739209682.939734;-35.57807855764607
1739209682.939739;-38.13080360867914
1739209682.939744;-45.120503652039325
1739209682.939749;-38.13080360867914
1739209682.9397542;-33.981070128970906
1739209682.9397593;-38.13080360867914
1739209682.9397643;-35.57807855764607
1739209682.9397693;-38.13080360867914
1739209682.9397745;-38.13080360867914
1739209682.9397795;-38.13080360867914
1739209682.9397845;-45.120503652039325
1739209682.9397895;-45.120503652039325
1739209682.9397948;-38.13080360867914
1739209682.9397998;-38.13080360867914
1739209682.9398048;-45.120503652039325
1739209682.93981;-38.13080360867914
1739209682.939815;-32.816014438256545
1739209682.93982;-33.981070128970906
1739209682.939825;-45.120503652039325
1739209682.9398303;-45.120503652039325
1739209682.9398353;-38.13080360867914
1739209682.9398403;-45.120503652039325
1739209682.9398453;-38.13080360867914
1739209682.9398506;-35.57807855764607
1739209682.9398556;-38.13080360867914
1739209682.9398606;-45.120503652039325
1739209682.9398656;-45.120503652039325
1739209682.9398708;-45.120503652039325
1739209682.9398758;-45.120503652039325
1739209682.9398808;-45.120503652039325
1739209682.939886;-45.120503652039325
1739209682.939891;-38.13080360867914
1739209682.939896;-38.13080360867914
1739209682.939901;-35.57807855764607
1739209682.9399064;-38.13080360867914
1739209682.9399114;-45.120503652039325
1739209682.9399164;-45.120503652039325
1739209682.9399214;-38.13080360867914
1739209682.9399266;-38.13080360867914
1739209682.9399316;-45.120503652039325
1739209682.9399366;-45.120503652039325
1739209682.9399416;-38.13080360867914
1739209682.939947;-32.816014438256545
1739209682.939952;-38.13080360867914
1739209682.939957;-45.120503652039325
1739209682.939962;-38.13080360867914
1739209682.9399672;-35.57807855764607
1739209682.9399722;-45.120503652039325
1739209682.9399772;-35.57807855764607
1739209682.9399824;-38.13080360867914
1739209682.9399874;-38.13080360867914
1739209682.9399924;-38.13080360867914
1739209682.9399974;-38.13080360867914
1739209682.9400027;-38.13080360867914
1739209682.9400077;-45.120503652039325
1739209682.9400127;-38.13080360867914
1739209682.9400177;-45.120503652039325
1739209682.940023;-45.120503652039325
1739209682.940028;-32.816014438256545
1739209682.940033;-33.981070128970906
1739209682.940038;-45.120503652039325
1739209682.9400432;-33.981070128970906
1739209682.9400482;-45.120503652039325
1739209682.9400532;-45.120503652039325
1739209682.9400585;-45.120503652039325
1739209682.9400635;-38.13080360867914
1739209682.9400685;-45.120503652039325
1739209682.9400735;-38.13080360867914
1739209682.9400787;-45.120503652039325
1739209682.9400837;-33.981070128970906
1739209682.9400887;-45.120503652039325
1739209682.9400938;-45.120503652039325
1739209682.940099;-45.120503652039325
1739209682.940104;-45.120503652039325
1739209682.940109;-38.13080360867914
1739209682.940114;-38.13080360867914
1739209682.9401193;-38.13080360867914
1739209682.9401243;-33.981070128970906
1739209682.9401293;-38.13080360867914
1739209682.9401345;-45.120503652039325
1739209682.9401395;-32.816014438256545
1739209682.9401445;-38.13080360867914
1739209682.9401495;-45.120503652039325
1739209682.9401548;-45.120503652039325
1739209682.9401598;-45.120503652039325
1739209682.9401648;-31.141103565318915
1739209682.9401698;-45.120503652039325
1739209682.940175;-38.13080360867914
1739209682.94018;-35.57807855764607
1739209682.940185;-33.981070128970906
1739209682.94019;-38.13080360867914
1739209682.9401953;-38.13080360867914
1739209682.9402003;-35.57807855764607
1739209682.9402053;-38.13080360867914
1739209682.9402103;-45.120503652039325
1739209682.9402156;-38.13080360867914
1739209682.9402206;-38.13080360867914
1739209682.9402256;-38.13080360867914
1739209682.9402308;-38.13080360867914
1739209682.9402359;-45.120503652039325
1739209682.9402409;-45.120503652039325
1739209682.9402459;-45.120503652039325
1739209682.940251;-35.57807855764607
1739209682.940256;-45.120503652039325
1739209682.9402611;-38.13080360867914
1739209682.9402661;-33.981070128970906
1739209682.9402714;-35.57807855764607
1739209682.9402764;-38.13080360867914
1739209682.9402814;-45.120503652039325
1739209682.9402864;-38.13080360867914
1739209682.9402916;-38.13080360867914
1739209682.9402966;-38.13080360867914
1739209682.9403017;-45.120503652039325
1739209682.940307;-45.120503652039325
1739209682.940312;-33.981070128970906
1739209682.940317;-35.57807855764607
1739209682.940322;-38.13080360867914
1739209682.9403272;-31.141103565318915
1739209682.9403322;-33.981070128970906
1739209682.9403372;-45.120503652039325
1739209682.9403422;-38.13080360867914
1739209682.9403474;-38.13080360867914
1739209682.9403524;-35.57807855764607
1739209682.9403574;-38.13080360867914
1739209682.9403625;-45.120503652039325
1739209682.9403677;-32.816014438256545
1739209682.9403727;-45.120503652039325
1739209682.9403777;-45.120503652039325
1739209682.940383;-45.120503652039325
1739209682.940388;-45.120503652039325
1739209682.940393;-38.13080360867914
1739209682.940398;-35.57807855764607
1739209682.9404032;-45.120503652039325
1739209682.9404082;-28.992665084841942
1739209682.9404132;-33.981070128970906
1739209682.9404182;-45.120503652039325
1739209682.9404235;-45.120503652039325
1739209682.9404285;-38.13080360867914
1739209682.9404335;-35.57807855764607
1739209682.9404385;-45.120503652039325
1739209682.9404438;-35.57807855764607
1739209682.9404488;-38.13080360867914
1739209682.9404538;-35.57807855764607
1739209682.940459;-35.57807855764607
1739209682.940464;-45.120503652039325
1739209682.940469;-45.120503652039325
1739209682.940474;-45.120503652039325
1739209682.9404793;-45.120503652039325
1739209682.9404843;-45.120503652039325
1739209682.9404893;-31.141103565318915
1739209682.9404943;-28.58837851428586
1739209682.9404995;-38.13080360867914
1739209682.9405046;-45.120503652039325
1739209682.9405096;-38.13080360867914
1739209682.9405146;-38.13080360867914
1739209682.9405198;-38.13080360867914
1739209682.9405248;-35.57807855764607
1739209682.9405298;-35.57807855764607
1739209682.940535;-38.13080360867914
1739209682.94054;-38.13080360867914
1739209682.940545;-38.13080360867914
1739209682.94055;-45.120503652039325
1739209682.9405553;-38.13080360867914
1739209682.9405603;-33.981070128970906
1739209682.9405653;-45.120503652039325
1739209682.9405704;-33.981070128970906
1739209682.9405756;-28.58837851428586
1739209682.9405806;-38.13080360867914
1739209682.9405856;-45.120503652039325
1739209682.9405906;-38.13080360867914
1739209682.9405959;-33.981070128970906
1739209682.9406009;-45.120503652039325
1739209682.9406059;-45.120503652039325
1739209682.940611;-45.120503652039325
1739209682.9406161;-45.120503652039325
1739209682.9406211;-38.13080360867914
1739209682.9406261;-45.120503652039325
1739209682.9406314;-45.120503652039325
1739209682.9406364;-38.13080360867914
1739209682.9406414;-38.13080360867914
1739209682.9406464;-45.120503652039325
1739209682.9406517;-38.13080360867914
1739209682.9406567;-30.49652367304973
1739209682.9406617;-38.13080360867914
1739209682.9406667;-45.120503652039325
1739209682.940672;-38.13080360867914
1739209682.940677;-35.57807855764607
1739209682.940682;-45.120503652039325
1739209682.940687;-45.120503652039325
1739209682.9406922;-45.120503652039325
1739209682.9406972;-45.120503652039325
1739209682.9407022;-38.13080360867914
1739209682.9407074;-38.13080360867914
1739209682.9407125;-38.13080360867914
1739209682.9407175;-38.13080360867914
1739209682.9407225;-45.120503652039325
1739209682.9407277;-38.13080360867914
1739209682.9407327;-38.13080360867914
1739209682.9407377;-45.120503652039325
1739209682.9407427;-38.13080360867914
1739209682.940748;-35.57807855764607
1739209682.940753;-45.120503652039325
1739209682.940758;-45.120503652039325
1739209682.940763;-33.981070128970906
1739209682.9407682;-45.120503652039325
1739209682.9407732;-38.13080360867914
1739209682.9407783;-26.991370085610736
1739209682.9407835;-45.120503652039325
1739209682.9407885;-45.120503652039325
1739209682.9407935;-33.981070128970906
1739209682.9407985;-45.120503652039325
1739209682.9408038;-38.13080360867914
1739209682.9408088;-35.57807855764607
1739209682.9408138;-33.981070128970906
1739209682.9408188;-45.120503652039325
1739209682.940824;-38.13080360867914
1739209682.940829;-45.120503652039325
1739209682.940834;-38.13080360867914
1739209682.940839;-45.120503652039325
1739209682.9408443;-45.120503652039325
1739209682.9408493;-45.120503652039325
1739209682.9408543;-38.13080360867914
1739209682.9408593;-45.120503652039325
1739209682.9408646;-38.13080360867914
1739209682.9408696;-45.120503652039325
1739209682.9408746;-38.13080360867914
1739209682.9408798;-45.120503652039325
1739209682.9408848;-38.13080360867914
1739209682.9408898;-32.816014438256545
1739209682.9408948;-38.13080360867914
1739209682.9409;-32.816014438256545
1739209682.940905;-32.816014438256545
1739209682.94091;-38.13080360867914
1739209682.940915;-45.120503652039325
1739209682.9409204;-32.816014438256545
1739209682.9409254;-45.120503652039325
1739209682.9409304;-45.120503652039325
1739209682.9409354;-38.13080360867914
1739209682.9409406;-45.120503652039325
1739209682.9409456;-45.120503652039325
1739209682.9409506;-45.120503652039325
1739209682.9409559;-45.120503652039325
1739209682.940961;-45.120503652039325
1739209682.940966;-38.13080360867914
1739209682.940971;-38.13080360867914
1739209682.9409761;-38.13080360867914
1739209682.9409811;-38.13080360867914
1739209682.9409862;-38.13080360867914
1739209682.9409912;-45.120503652039325
1739209682.9409964;-38.13080360867914
1739209682.9410014;-38.13080360867914
1739209682.9410064;-38.13080360867914
1739209682.9410114;-45.120503652039325
1739209682.9410167;-38.13080360867914
1739209682.9410217;-45.120503652039325
1739209682.9410267;-45.120503652039325
1739209682.941032;-45.120503652039325
1739209682.941037;-38.13080360867914
1739209682.941042;-45.120503652039325
1739209682.941047;-38.13080360867914
1739209682.9410522;-45.120503652039325
1739209682.9410572;-45.120503652039325
1739209682.9410622;-35.57807855764607
1739209682.9410672;-33.981070128970906
1739209682.9410725;-45.120503652039325
1739209682.9410775;-38.13080360867914
1739209682.9410825;-35.57807855764607
1739209682.9410875;-35.57807855764607
1739209682.9410927;-45.120503652039325
1739209682.9410977;-38.13080360867914
1739209682.9411027;-38.13080360867914
1739209682.941108;-45.120503652039325
1739209682.941113;-45.120503652039325
1739209682.941118;-45.120503652039325
1739209682.941123;-38.13080360867914
1739209682.9411283;-33.981070128970906
1739209682.9411333;-45.120503652039325
1739209682.9411383;-38.13080360867914
1739209682.9411433;-45.120503652039325
1739209682.9411485;-45.120503652039325
1739209682.9411535;-45.120503652039325
1739209682.9411585;-33.981070128970906
1739209682.9411635;-33.981070128970906
1739209682.9411688;-45.120503652039325
1739209682.9411738;-45.120503652039325
1739209682.9411788;-38.13080360867914
1739209682.941184;-38.13080360867914
1739209682.941189;-35.57807855764607
1739209682.941194;-38.13080360867914
1739209682.941199;-45.120503652039325
1739209682.9412043;-35.57807855764607
1739209682.9412093;-35.57807855764607
1739209682.9412143;-45.120503652039325
1739209682.9412193;-38.13080360867914
1739209682.9412246;-38.13080360867914
1739209682.9412296;-38.13080360867914
1739209682.9412346;-45.120503652039325
1739209682.9412396;-45.120503652039325
1739209682.9412448;-45.120503652039325
1739209682.9412498;-45.120503652039325
1739209682.9412549;-45.120503652039325
1739209682.9412599;-45.120503652039325
1739209682.941265;-33.981070128970906
1739209682.94127;-33.981070128970906
1739209682.9412751;-45.120503652039325
1739209682.9412804;-38.13080360867914
1739209682.9412854;-35.57807855764607
1739209682.9412904;-38.13080360867914
1739209682.9412954;-38.13080360867914
1739209682.9413006;-45.120503652039325
1739209682.9413056;-45.120503652039325
1739209682.9413106;-38.13080360867914
1739209682.9413157;-38.13080360867914
1739209682.941321;-38.13080360867914
1739209682.941326;-45.120503652039325
1739209682.941331;-38.13080360867914
1739209682.941336;-45.120503652039325
1739209682.9413412;-38.13080360867914
1739209682.9413462;-33.981070128970906
1739209682.9413512;-45.120503652039325
1739209682.9413564;-38.13080360867914
1739209682.9413614;-38.13080360867914
1739209682.9413664;-45.120503652039325
1739209682.9413714;-38.13080360867914
1739209682.9413767;-35.57807855764607
1739209682.9413817;-45.120503652039325
1739209682.9413867;-45.120503652039325
1739209682.9413917;-27.267205301931607
1739209682.941397;-31.141103565318915
1739209682.941402;-45.120503652039325
1739209682.941407;-45.120503652039325
1739209682.941412;-38.13080360867914
1739209682.9414172;-38.13080360867914
1739209682.9414222;-45.120503652039325
1739209682.9414272;-38.13080360867914
1739209682.9414325;-38.13080360867914
1739209682.9414375;-38.13080360867914
1739209682.9414425;-35.57807855764607
1739209682.9414475;-45.120503652039325
1739209682.9414527;-45.120503652039325
1739209682.9414577;-38.13080360867914
1739209682.9414628;-38.13080360867914
1739209682.9414678;-45.120503652039325
1739209682.941473;-32.816014438256545
1739209682.941478;-28.992665084841942
1739209682.941483;-38.13080360867914
1739209682.941488;-38.13080360867914
1739209682.9414933;-35.57807855764607
1739209682.9414983;-38.13080360867914
1739209682.9415033;-45.120503652039325
1739209682.9415083;-38.13080360867914
1739209682.9415135;-45.120503652039325
1739209682.9415185;-38.13080360867914
1739209682.9415236;-33.981070128970906
1739209682.9415288;-38.13080360867914
1739209682.9415338;-45.120503652039325
1739209682.9415388;-45.120503652039325
1739209682.9415438;-33.981070128970906
1739209682.941549;-38.13080360867914
1739209682.941554;-38.13080360867914
1739209682.941559;-35.57807855764607
1739209682.941564;-38.13080360867914
1739209682.9415693;-38.13080360867914
1739209682.944604;-45.120503652039325
1739209682.944617;-45.120503652039325
1739209682.94463;-45.120503652039325
1739209682.944643;-45.120503652039325
1739209682.944656;-45.120503652039325
1739209682.9446688;-32.816014438256545
1739209682.944682;-38.13080360867914
1739209682.9446948;-45.120503652039325
1739209682.9447079;-38.13080360867914
1739209682.9447207;-32.816014438256545
1739209682.9447339;-33.981070128970906
1739209682.9447467;-45.120503652039325
1739209682.9447596;-38.13080360867914
1739209682.9447727;-45.120503652039325
1739209682.9447856;-38.13080360867914
1739209682.9447987;-38.13080360867914
1739209682.9448116;-38.13080360867914
1739209682.9448245;-38.13080360867914
1739209682.9448376;-45.120503652039325
1739209682.9448504;-45.120503652039325
1739209682.9448636;-45.120503652039325
1739209682.9448764;-38.13080360867914
1739209682.9448895;-38.13080360867914
1739209682.9449024;-45.120503652039325
1739209682.9449153;-38.13080360867914
1739209682.9449284;-32.816014438256545
1739209682.9449413;-28.992665084841942
1739209682.9449544;-45.120503652039325
1739209682.9449673;-38.13080360867914
1739209682.9449801;-38.13080360867914
1739209682.9449933;-38.13080360867914
1739209682.9450061;-45.120503652039325
1739209682.9450192;-38.13080360867914
1739209682.9450321;-45.120503652039325
1739209682.945045;-32.816014438256545
1739209682.945058;-35.57807855764607
1739209682.945071;-38.13080360867914
1739209682.945084;-45.120503652039325
1739209682.945097;-45.120503652039325
1739209682.94511;-45.120503652039325
1739209682.945123;-45.120503652039325
1739209682.9451358;-38.13080360867914
1739209682.945149;-28.992665084841942
1739209682.9451618;-38.13080360867914
1739209682.945175;-38.13080360867914
1739209682.9451878;-45.120503652039325
1739209682.9452007;-38.13080360867914
1739209682.9452138;-38.13080360867914
1739209682.9452267;-38.13080360867914
1739209682.9452398;-45.120503652039325
1739209682.9452527;-30.49652367304973
1739209682.9452655;-38.13080360867914
1739209682.9452786;-38.13080360867914
1739209682.9452915;-45.120503652039325
1739209682.9453046;-38.13080360867914
1739209682.9453175;-35.57807855764607
1739209682.9453306;-45.120503652039325
1739209682.9453435;-45.120503652039325
1739209682.9453564;-31.141103565318915
1739209682.9453695;-38.13080360867914
1739209682.9453824;-38.13080360867914
1739209682.9453955;-45.120503652039325
1739209682.9454083;-38.13080360867914
1739209682.9454212;-35.57807855764607
1739209682.9454343;-45.120503652039325
1739209682.9454472;-38.13080360867914
1739209682.9454603;-33.981070128970906
1739209682.9454732;-33.981070128970906
1739209682.9454863;-45.120503652039325
1739209682.9454992;-45.120503652039325
1739209682.945512;-45.120503652039325
1739209682.9455252;-45.120503652039325
1739209682.945538;-38.13080360867914
1739209682.9455512;-35.57807855764607
1739209682.945564;-33.981070128970906
1739209682.945577;-38.13080360867914
1739209682.94559;-45.120503652039325
1739209682.945603;-45.120503652039325
1739209682.945616;-38.13080360867914
1739209682.945629;-45.120503652039325
1739209682.9456418;-38.13080360867914
1739209682.9456549;-32.816014438256545
1739209682.9456677;-30.49652367304973
1739209682.9456809;-38.13080360867914
1739209682.9456937;-38.13080360867914
1739209682.9457068;-45.120503652039325
1739209682.9457197;-45.120503652039325
1739209682.9457326;-32.816014438256545
1739209682.9457457;-38.13080360867914
1739209682.9457586;-45.120503652039325
1739209682.9457717;-28.992665084841942
1739209682.9457846;-33.981070128970906
1739209682.9457974;-45.120503652039325
1739209682.9458106;-45.120503652039325
1739209682.9458234;-38.13080360867914
1739209682.9458365;-45.120503652039325
1739209682.9458494;-38.13080360867914
1739209682.9458623;-38.13080360867914
1739209682.9458754;-38.13080360867914
1739209682.9458883;-38.13080360867914
1739209682.9459014;-38.13080360867914
1739209682.9459143;-45.120503652039325
1739209682.9459274;-45.120503652039325
1739209682.9459403;-32.816014438256545
1739209682.9459531;-45.120503652039325
1739209682.9459662;-45.120503652039325
1739209682.945979;-38.13080360867914
1739209682.9459922;-38.13080360867914
1739209682.946005;-45.120503652039325
1739209682.946018;-45.120503652039325
1739209682.946031;-45.120503652039325
1739209682.946044;-38.13080360867914
