CAN Message; 0x1d3:000001e22dc1edfd
1739209712.418526;-45.120503652039325
1739209712.4185293;-38.13080360867914
1739209712.4185324;-38.13080360867914
1739209712.4185355;-45.120503652039325
1739209712.4185386;-45.120503652039325
1739209712.418542;-45.120503652039325
1739209712.418545;-45.120503652039325
1739209712.418548;-45.120503652039325
1739209712.4185514;-45.120503652039325
1739209712.4185545;-45.120503652039325
1739209712.4185576;-38.13080360867914
1739209712.4185607;-45.120503652039325
1739209712.418564;-33.981070128970906
1739209712.4185672;-45.120503652039325
1739209712.4185703;-35.57807855764607
1739209712.4185736;-38.13080360867914
1739209712.4185767;-45.120503652039325
1739209712.4185798;-38.13080360867914
1739209712.418583;-38.13080360867914
1739209712.4185863;-31.141103565318915
1739209712.4185894;-35.57807855764607
1739209712.4185925;-38.13080360867914
1739209712.4185958;-45.120503652039325
1739209712.418599;-38.13080360867914
1739209712.418602;-38.13080360867914
1739209712.418605;-33.981070128970906
1739209712.4186084;-45.120503652039325
1739209712.4186115;-38.13080360867914
1739209712.4186146;-45.120503652039325
1739209712.418618;-45.120503652039325
1739209712.418621;-38.13080360867914
1739209712.4186242;-45.120503652039325
1739209712.4186273;-45.120503652039325
1739209712.4186306;-45.120503652039325
1739209712.4186337;-33.981070128970906
1739209712.4186368;-31.141103565318915
1739209712.4186401;-45.120503652039325
1739209712.4186432;-38.13080360867914
1739209712.4186463;-38.13080360867914
1739209712.4186494;-35.57807855764607
1739209712.4186528;-38.13080360867914
1739209712.4186559;-33.981070128970906
1739209712.418659;-45.120503652039325
1739209712.418662;-38.13080360867914
1739209712.4186654;-32.816014438256545
1739209712.4186685;-33.981070128970906
1739209712.4186716;-45.120503652039325
1739209712.418675;-45.120503652039325
1739209712.418678;-38.13080360867914
1739209712.4186811;-45.120503652039325
1739209712.4186842;-38.13080360867914
1739209712.4186876;-38.13080360867914
1739209712.4186907;-38.13080360867914
1739209712.4186938;-33.981070128970906
1739209712.418697;-45.120503652039325
1739209712.4187002;-45.120503652039325
1739209712.4187033;-38.13080360867914
1739209712.4187064;-38.13080360867914
1739209712.4187098;-38.13080360867914
1739209712.4187129;-31.141103565318915
1739209712.418716;-35.57807855764607
1739209712.4187193;-38.13080360867914
1739209712.4187224;-45.120503652039325
1739209712.4187255;-45.120503652039325
1739209712.4187286;-32.816014438256545
1739209712.418732;-38.13080360867914
1739209712.418735;-45.120503652039325
1739209712.4187381;-32.816014438256545
1739209712.4187415;-45.120503652039325
1739209712.4187446;-38.13080360867914
1739209712.4187477;-38.13080360867914
1739209712.4187508;-38.13080360867914
1739209712.418754;-45.120503652039325
1739209712.4187572;-38.13080360867914
1739209712.4187603;-45.120503652039325
1739209712.4187636;-26.991370085610722
1739209712.4187667;-38.13080360867914
1739209712.4187698;-45.120503652039325
1739209712.418773;-45.120503652039325
1739209712.4187763;-38.13080360867914
1739209712.4187794;-38.13080360867914
1739209712.4187825;-45.120503652039325
1739209712.4187858;-45.120503652039325
1739209712.418789;-29.438486411369347
1739209712.418792;-33.981070128970906
1739209712.418795;-33.981070128970906
1739209712.4187984;-38.13080360867914
1739209712.4188015;-38.13080360867914
1739209712.4188046;-45.120503652039325
1739209712.418808;-45.120503652039325
1739209712.418811;-32.816014438256545
1739209712.4188142;-30.49652367304973
1739209712.4188173;-33.981070128970906
1739209712.4188206;-45.120503652039325
1739209712.4188237;-45.120503652039325
1739209712.4188268;-38.13080360867914
1739209712.4188302;-35.57807855764607
1739209712.4188333;-38.13080360867914
1739209712.4188364;-38.13080360867914
1739209712.4188395;-31.141103565318915
1739209712.4188428;-33.981070128970906
1739209712.418846;-45.120503652039325
1739209712.418849;-35.57807855764607
1739209712.418852;-35.57807855764607
1739209712.4188554;-45.120503652039325
1739209712.4188585;-45.120503652039325
1739209712.4188616;-45.120503652039325
1739209712.418865;-38.13080360867914
1739209712.418868;-38.13080360867914
1739209712.4188712;-38.13080360867914
1739209712.4188743;-35.57807855764607
1739209712.4188776;-38.13080360867914
1739209712.4188807;-45.120503652039325
1739209712.4188838;-38.13080360867914
1739209712.4188871;-38.13080360867914
1739209712.4188902;-38.13080360867914
1739209712.4188933;-38.13080360867914
1739209712.4188964;-38.13080360867914
1739209712.4188998;-45.120503652039325
1739209712.4189029;-33.981070128970906
1739209712.418906;-45.120503652039325
1739209712.4189093;-45.120503652039325
1739209712.4189124;-38.13080360867914
1739209712.4189155;-35.57807855764607
1739209712.4189186;-38.13080360867914
1739209712.418922;-45.120503652039325
1739209712.418925;-45.120503652039325
1739209712.4189267;-38.13080360867914
1739209712.4189284;-45.120503652039325
1739209712.41893;-38.13080360867914
1739209712.418932;-45.120503652039325
1739209712.4189336;-45.120503652039325
1739209712.4189353;-38.13080360867914
1739209712.418937;-38.13080360867914
1739209712.4189386;-45.120503652039325
1739209712.4189403;-45.120503652039325
1739209712.4189422;-35.57807855764607
1739209712.418944;-38.13080360867914
1739209712.4189456;-45.120503652039325
1739209712.4189472;-38.13080360867914
1739209712.418949;-32.816014438256545
1739209712.4189506;-45.120503652039325
1739209712.4189525;-38.13080360867914
1739209712.4189541;-35.57807855764607
1739209712.4189558;-45.120503652039325
1739209712.4189575;-38.13080360867914
1739209712.4189591;-38.13080360867914
1739209712.4189608;-45.120503652039325
1739209712.4189627;-38.13080360867914
1739209712.4189644;-33.981070128970906
1739209712.418966;-45.120503652039325
1739209712.4189677;-45.120503652039325
1739209712.4189694;-32.816014438256545
1739209712.418971;-35.57807855764607
1739209712.418973;-45.120503652039325
1739209712.4189746;-38.13080360867914
1739209712.4189763;-38.13080360867914
1739209712.418978;-38.13080360867914
1739209712.4189796;-38.13080360867914
1739209712.4189813;-38.13080360867914
1739209712.4189832;-45.120503652039325
1739209712.418985;-45.120503652039325
1739209712.4189866;-45.120503652039325
1739209712.4189882;-45.120503652039325
1739209712.41899;-45.120503652039325
1739209712.4189916;-45.120503652039325
1739209712.4189932;-45.120503652039325
1739209712.4189951;-38.13080360867914
1739209712.4189968;-38.13080360867914
1739209712.4189985;-45.120503652039325
1739209712.4190001;-45.120503652039325
1739209712.4190018;-38.13080360867914
1739209712.4190035;-38.13080360867914
1739209712.4190054;-35.57807855764607
1739209712.419007;-38.13080360867914
1739209712.4190087;-45.120503652039325
1739209712.4190104;-45.120503652039325
1739209712.419012;-38.13080360867914
1739209712.4190137;-38.13080360867914
1739209712.4190156;-45.120503652039325
1739209712.4190173;-45.120503652039325
1739209712.419019;-45.120503652039325
1739209712.4190207;-38.13080360867914
1739209712.4190223;-45.120503652039325
1739209712.419024;-38.13080360867914
1739209712.419026;-45.120503652039325
1739209712.4190276;-32.816014438256545
1739209712.4190292;-45.120503652039325
1739209712.419031;-38.13080360867914
1739209712.4190326;-33.981070128970906
1739209712.4190342;-38.13080360867914
1739209712.4190361;-38.13080360867914
1739209712.4190378;-45.120503652039325
1739209712.4190395;-38.13080360867914
1739209712.4190412;-35.57807855764607
1739209712.4190428;-38.13080360867914
1739209712.4190445;-45.120503652039325
1739209712.4190464;-35.57807855764607
1739209712.419048;-35.57807855764607
1739209712.4190497;-45.120503652039325
1739209712.4190514;-45.120503652039325
1739209712.419053;-45.120503652039325
1739209712.4190547;-45.120503652039325
1739209712.4190564;-45.120503652039325
1739209712.4190583;-45.120503652039325
1739209712.41906;-33.981070128970906
1739209712.4190617;-45.120503652039325
1739209712.4190633;-45.120503652039325
1739209712.419065;-38.13080360867914
1739209712.4190667;-38.13080360867914
1739209712.4190686;-45.120503652039325
1739209712.4190702;-45.120503652039325
1739209712.419072;-45.120503652039325
1739209712.4190736;-45.120503652039325
1739209712.4190753;-45.120503652039325
1739209712.419077;-45.120503652039325
1739209712.4190788;-45.120503652039325
1739209712.4190805;-45.120503652039325
1739209712.4190822;-45.120503652039325
1739209712.4190838;-45.120503652039325
1739209712.4190855;-38.13080360867914
1739209712.4190872;-45.120503652039325
1739209712.419089;-38.13080360867914
1739209712.4190907;-38.13080360867914
1739209712.4190924;-35.57807855764607
1739209712.419094;-38.13080360867914
1739209712.4190958;-45.120503652039325
1739209712.4190974;-38.13080360867914
1739209712.4190993;-38.13080360867914
1739209712.419101;-25.826314394896357
1739209712.4191027;-45.120503652039325
1739209712.4191043;-45.120503652039325
1739209712.419106;-32.816014438256545
1739209712.4191077;-33.981070128970906
1739209712.4191096;-45.120503652039325
1739209712.4191113;-38.13080360867914
1739209712.419113;-45.120503652039325
1739209712.4191146;-32.81601443825658
1739209712.4191163;-45.120503652039325
1739209712.419118;-45.120503652039325
1739209712.4191196;-35.57807855764607
1739209712.4191215;-38.13080360867914
1739209712.4191232;-38.13080360867914
1739209712.4191248;-38.13080360867914
1739209712.4191265;-38.13080360867914
1739209712.4191282;-31.141103565318915
1739209712.4191298;-35.57807855764607
1739209712.4191318;-45.120503652039325
1739209712.4191334;-45.120503652039325
1739209712.419135;-35.57807855764607
1739209712.4191368;-35.57807855764607
1739209712.4191384;-38.13080360867914
1739209712.41914;-45.120503652039325
1739209712.419142;-38.13080360867914
1739209712.4191437;-38.13080360867914
1739209712.4191453;-45.120503652039325
1739209712.419147;-45.120503652039325
1739209712.4191487;-38.13080360867914
1739209712.4191504;-38.13080360867914
1739209712.4191523;-45.120503652039325
1739209712.419154;-38.13080360867914
1739209712.4191556;-38.13080360867914
1739209712.4191573;-45.120503652039325
1739209712.419159;-45.120503652039325
1739209712.4191606;-45.120503652039325
1739209712.4191625;-38.13080360867914
1739209712.4191642;-45.120503652039325
1739209712.4191658;-38.13080360867914
1739209712.4191675;-38.13080360867914
1739209712.4191692;-28.58837851428586
1739209712.4191709;-38.13080360867914
1739209712.4191728;-38.13080360867914
1739209712.4191744;-38.13080360867914
1739209712.419176;-45.120503652039325
1739209712.4191778;-32.816014438256545
1739209712.4191794;-38.13080360867914
1739209712.419181;-45.120503652039325
1739209712.4191828;-31.141103565318915
1739209712.4191847;-33.981070128970906
1739209712.4191864;-35.57807855764607
1739209712.419188;-38.13080360867914
1739209712.4191897;-38.13080360867914
1739209712.4191914;-45.120503652039325
1739209712.419193;-38.13080360867914
1739209712.419195;-45.120503652039325
1739209712.4191966;-38.13080360867914
1739209712.4191983;-38.13080360867914
1739209712.4192;-45.120503652039325
1739209712.4192016;-45.120503652039325
1739209712.4192033;-38.13080360867914
1739209712.4192052;-45.120503652039325
1739209712.4192069;-45.120503652039325
1739209712.4192085;-45.120503652039325
1739209712.4192102;-45.120503652039325
1739209712.4192119;-38.13080360867914
1739209712.4192135;-38.13080360867914
1739209712.4192154;-45.120503652039325
1739209712.419217;-45.120503652039325
1739209712.4192188;-35.57807855764607
1739209712.4192204;-45.120503652039325
1739209712.419222;-45.120503652039325
1739209712.4192238;-38.13080360867914
1739209712.4192257;-45.120503652039325
1739209712.4192274;-45.120503652039325
1739209712.419229;-45.120503652039325
1739209712.4192307;-38.13080360867914
1739209712.4192324;-45.120503652039325
1739209712.419234;-38.13080360867914
1739209712.419236;-38.13080360867914
1739209712.4192376;-38.13080360867914
1739209712.4192393;-38.13080360867914
1739209712.419241;-45.120503652039325
1739209712.4192426;-38.13080360867914
1739209712.4192443;-38.13080360867914
1739209712.419246;-35.57807855764607
1739209712.4192479;-38.13080360867914
1739209712.4192495;-45.120503652039325
1739209712.4192512;-38.13080360867914
1739209712.4192529;-38.13080360867914
1739209712.4192545;-38.13080360867914
1739209712.4192562;-38.13080360867914
1739209712.419258;-45.120503652039325
1739209712.4192598;-45.120503652039325
1739209712.4192615;-45.120503652039325
1739209712.4192631;-45.120503652039325
1739209712.4192648;-45.120503652039325
1739209712.4192665;-45.120503652039325
1739209712.4192684;-38.13080360867914
1739209712.41927;-45.120503652039325
1739209712.4192717;-38.13080360867914
1739209712.4192734;-38.13080360867914
1739209712.419275;-45.120503652039325
1739209712.4192767;-45.120503652039325
1739209712.4192786;-33.981070128970906
1739209712.4192803;-32.816014438256545
1739209712.419282;-38.13080360867914
1739209712.4192836;-35.57807855764607
1739209712.4192853;-38.13080360867914
1739209712.419287;-38.13080360867914
1739209712.4192889;-35.57807855764607
1739209712.4192905;-45.120503652039325
1739209712.4192922;-45.120503652039325
1739209712.4192939;-45.120503652039325
1739209712.4192955;-38.13080360867914
1739209712.4192972;-38.13080360867914
1739209712.4192991;-38.13080360867914
1739209712.4193008;-38.13080360867914
1739209712.4193025;-45.120503652039325
1739209712.4193041;-35.57807855764607
1739209712.4193058;-45.120503652039325
1739209712.4193075;-35.57807855764607
1739209712.4193091;-35.57807855764607
1739209712.419311;-45.120503652039325
1739209712.4193127;-38.13080360867914
1739209712.4193144;-38.13080360867914
1739209712.419316;-38.13080360867914
1739209712.4193177;-38.13080360867914
1739209712.4193194;-33.981070128970906
1739209712.4193213;-45.120503652039325
1739209712.419323;-45.120503652039325
1739209712.4193246;-32.816014438256545
1739209712.4193263;-32.816014438256545
1739209712.419328;-45.120503652039325
1739209712.4193296;-45.120503652039325
1739209712.4193316;-33.981070128970906
1739209712.4193332;-45.120503652039325
1739209712.419335;-45.120503652039325
1739209712.4193366;-45.120503652039325
1739209712.4193382;-38.13080360867914
1739209712.41934;-45.120503652039325
1739209712.4193418;-31.141103565318893
1739209712.4193435;-33.981070128970906
1739209712.4193451;-38.13080360867914
1739209712.4193468;-38.13080360867914
1739209712.4193485;-30.49652367304973
1739209712.4193501;-32.816014438256545
1739209712.419352;-45.120503652039325
1739209712.4193537;-38.13080360867914
1739209712.4193554;-38.13080360867914
1739209712.419357;-38.13080360867914
1739209712.4193587;-38.13080360867914
1739209712.4193604;-33.981070128970906
1739209712.419362;-38.13080360867914
1739209712.419364;-31.141103565318943
1739209712.4193656;-35.57807855764607
1739209712.4193673;-45.120503652039325
1739209712.419369;-45.120503652039325
1739209712.4193707;-38.13080360867914
1739209712.4193723;-45.120503652039325
1739209712.4193742;-38.13080360867914
1739209712.419376;-31.141103565318893
1739209712.4193776;-31.141103565318915
1739209712.4193792;-45.120503652039325
1739209712.419381;-45.120503652039325
1739209712.4193826;-35.57807855764607
1739209712.4193845;-33.981070128970906
1739209712.4193861;-45.120503652039325
1739209712.4193878;-38.13080360867914
1739209712.4193895;-38.13080360867914
1739209712.4193912;-38.13080360867914
1739209712.4193928;-45.120503652039325
1739209712.4193947;-45.120503652039325
1739209712.4193964;-45.120503652039325
1739209712.419398;-45.120503652039325
1739209712.4193997;-45.120503652039325
1739209712.4194014;-45.120503652039325
1739209712.419403;-38.13080360867914
1739209712.419405;-45.120503652039325
1739209712.4194067;-38.13080360867914
1739209712.4194083;-38.13080360867914
1739209712.41941;-45.120503652039325
1739209712.4194117;-45.120503652039325
1739209712.4194133;-45.120503652039325
1739209712.4194152;-45.120503652039325
1739209712.419417;-38.13080360867914
1739209712.4194186;-27.267205301931607
1739209712.4194202;-38.13080360867914
1739209712.419422;-45.120503652039325
1739209712.4194236;-38.13080360867914
1739209712.4194252;-38.13080360867914
1739209712.4194272;-45.120503652039325
1739209712.4194288;-38.13080360867914
1739209712.4194305;-45.120503652039325
1739209712.4194322;-31.141103565318943
1739209712.4194338;-38.13080360867914
1739209712.4194355;-38.13080360867914
1739209712.4194374;-45.120503652039325
1739209712.419439;-45.120503652039325
1739209712.4194407;-38.13080360867914
1739209712.4194424;-38.13080360867914
1739209712.419444;-45.120503652039325
1739209712.4194458;-38.13080360867914
1739209712.4194477;-35.57807855764607
1739209712.4194493;-33.981070128970906
1739209712.419451;-45.120503652039325
1739209712.4194527;-38.13080360867914
1739209712.4194543;-35.57807855764607
1739209712.419456;-38.13080360867914
1739209712.419458;-45.120503652039325
1739209712.4194596;-45.120503652039325
1739209712.4194613;-35.57807855764607
1739209712.419463;-38.13080360867914
1739209712.4194646;-38.13080360867914
1739209712.4194663;-38.13080360867914
1739209712.4194682;-32.816014438256545
1739209712.4194698;-33.981070128970906
1739209712.4194715;-45.120503652039325
1739209712.4194732;-38.13080360867914
1739209712.4194748;-45.120503652039325
1739209712.4194765;-35.57807855764607
1739209712.4194784;-45.120503652039325
1739209712.41948;-45.120503652039325
1739209712.4194818;-38.13080360867914
1739209712.4194834;-45.120503652039325
1739209712.419485;-45.120503652039325
1739209712.4194868;-38.13080360867914
1739209712.4194884;-45.120503652039325
1739209712.4194903;-38.13080360867914
1739209712.419492;-45.120503652039325
1739209712.4194937;-35.57807855764607
1739209712.4194953;-38.13080360867914
1739209712.419497;-45.120503652039325
1739209712.4194987;-45.120503652039325
1739209712.4195006;-45.120503652039325
1739209712.4195023;-45.120503652039325
1739209712.419504;-45.120503652039325
1739209712.4195056;-45.120503652039325
1739209712.4195073;-33.981070128970906
1739209712.419509;-45.120503652039325
1739209712.4195108;-38.13080360867914
1739209712.4195125;-38.13080360867914
1739209712.4195142;-45.120503652039325
1739209712.4195158;-45.120503652039325
1739209712.4195175;-38.13080360867914
1739209712.4195192;-38.13080360867914
1739209712.419521;-45.120503652039325
1739209712.4195228;-45.120503652039325
1739209712.4195244;-38.13080360867914
1739209712.419526;-45.120503652039325
1739209712.4195278;-35.57807855764607
1739209712.4195294;-32.816014438256545
1739209712.4195313;-45.120503652039325
1739209712.419533;-45.120503652039325
1739209712.4195347;-38.13080360867914
1739209712.4195364;-38.13080360867914
1739209712.419538;-45.120503652039325
1739209712.4195397;-38.13080360867914
1739209712.4195416;-45.120503652039325
1739209712.4195433;-38.13080360867914
1739209712.419545;-38.13080360867914
1739209712.4195466;-45.120503652039325
1739209712.4195483;-45.120503652039325
1739209712.41955;-45.120503652039325
1739209712.4195516;-33.981070128970906
1739209712.4195535;-45.120503652039325
1739209712.4195552;-38.13080360867914
1739209712.4195569;-32.816014438256545
1739209712.4195585;-45.120503652039325
1739209712.4195602;-45.120503652039325
1739209712.4195619;-38.13080360867914
1739209712.4195638;-33.981070128970906
1739209712.4195654;-45.120503652039325
1739209712.419567;-45.120503652039325
1739209712.4195688;-45.120503652039325
1739209712.4195704;-45.120503652039325
1739209712.419572;-38.13080360867914
1739209712.419574;-35.57807855764607
1739209712.4195757;-38.13080360867914
1739209712.4195774;-45.120503652039325
1739209712.419579;-45.120503652039325
1739209712.4195807;-35.57807855764607
1739209712.4195824;-38.13080360867914
1739209712.4195843;-38.13080360867914
1739209712.419586;-45.120503652039325
1739209712.4195876;-45.120503652039325
1739209712.4195893;-45.120503652039325
1739209712.419591;-45.120503652039325
1739209712.4195926;-33.981070128970906
1739209712.4195945;-45.120503652039325
1739209712.4195962;-45.120503652039325
1739209712.4195979;-25.826314394896354
1739209712.4195995;-33.981070128970906
1739209712.4196012;-45.120503652039325
1739209712.4196029;-38.13080360867914
1739209712.4196048;-35.57807855764607
1739209712.4196064;-33.981070128970906
1739209712.419608;-45.120503652039325
1739209712.4196098;-45.120503652039325
1739209712.4196115;-45.120503652039325
1739209712.4196131;-45.120503652039325
1739209712.4196148;-45.120503652039325
1739209712.4196167;-45.120503652039325
1739209712.4196184;-35.57807855764607
1739209712.41962;-38.13080360867914
1739209712.4196217;-38.13080360867914
1739209712.4196234;-38.13080360867914
1739209712.419625;-45.120503652039325
1739209712.419627;-45.120503652039325
1739209712.4196286;-45.120503652039325
1739209712.4196303;-45.120503652039325
1739209712.419632;-45.120503652039325
1739209712.4196336;-45.120503652039325
1739209712.4196353;-45.120503652039325
1739209712.4196372;-45.120503652039325
1739209712.4196389;-28.21854285175415
1739209712.4196405;-31.141103565318893
1739209712.4196422;-45.120503652039325
1739209712.4196439;-45.120503652039325
1739209712.4196455;-32.816014438256545
1739209712.4196475;-45.120503652039325
1739209712.4196491;-45.120503652039325
1739209712.4196508;-32.816014438256545
1739209712.4196525;-35.57807855764607
1739209712.4196541;-45.120503652039325
1739209712.4196558;-35.57807855764607
1739209712.4196577;-45.120503652039325
1739209712.4196594;-45.120503652039325
1739209712.419661;-38.13080360867914
1739209712.4196627;-38.13080360867914
1739209712.4196644;-45.120503652039325
1739209712.419666;-35.57807855764607
1739209712.419668;-38.13080360867914
1739209712.4196696;-45.120503652039325
1739209712.4196713;-33.981070128970906
1739209712.419673;-45.120503652039325
1739209712.4196746;-38.13080360867914
1739209712.4196763;-45.120503652039325
1739209712.419678;-45.120503652039325
1739209712.4196799;-45.120503652039325
1739209712.4196815;-45.120503652039325
1739209712.4196832;-38.13080360867914
1739209712.419685;-45.120503652039325
1739209712.4196866;-38.13080360867914
1739209712.4196882;-38.13080360867914
1739209712.4196901;-38.13080360867914
1739209712.4196918;-33.981070128970906
1739209712.4196935;-45.120503652039325
1739209712.4196951;-45.120503652039325
1739209712.4196968;-35.57807855764607
1739209712.4196985;-38.13080360867914
1739209712.4197004;-45.120503652039325
1739209712.419702;-45.120503652039325
1739209712.4197037;-38.13080360867914
1739209712.4197054;-45.120503652039325
1739209712.419707;-33.981070128970906
1739209712.4197087;-32.816014438256545
1739209712.4197106;-38.13080360867914
1739209712.4197123;-38.13080360867914
1739209712.419714;-38.13080360867914
1739209712.4197156;-33.981070128970906
1739209712.4197173;-45.120503652039325
1739209712.419719;-45.120503652039325
1739209712.419721;-45.120503652039325
1739209712.4197226;-45.120503652039325
1739209712.4197242;-45.120503652039325
1739209712.419726;-45.120503652039325
1739209712.4197276;-33.981070128970906
1739209712.4197292;-38.13080360867914
1739209712.4197311;-38.13080360867914
1739209712.4197328;-38.13080360867914
1739209712.4197345;-38.13080360867914
1739209712.4197361;-38.13080360867914
1739209712.4197378;-45.120503652039325
1739209712.4197395;-45.120503652039325
1739209712.4197412;-38.13080360867914
1739209712.419743;-45.120503652039325
1739209712.4197447;-38.13080360867914
1739209712.4197464;-45.120503652039325
1739209712.419748;-35.57807855764607
1739209712.4197497;-33.981070128970906
1739209712.4197514;-38.13080360867914
1739209712.4197533;-38.13080360867914
1739209712.419755;-38.13080360867914
1739209712.4197567;-33.981070128970906
1739209712.4197583;-38.13080360867914
1739209712.41976;-38.13080360867914
1739209712.4197617;-38.13080360867914
1739209712.4197636;-33.981070128970906
1739209712.4197652;-38.13080360867914
1739209712.419767;-38.13080360867914
1739209712.4197686;-45.120503652039325
1739209712.4197702;-45.120503652039325
1739209712.419772;-38.13080360867914
1739209712.4197738;-38.13080360867914
1739209712.4197755;-45.120503652039325
1739209712.4197772;-38.13080360867914
1739209712.4197788;-45.120503652039325
1739209712.4197805;-38.13080360867914
1739209712.4197822;-45.120503652039325
1739209712.419784;-38.13080360867914
1739209712.4197857;-38.13080360867914
1739209712.4197874;-33.981070128970906
1739209712.419789;-45.120503652039325
1739209712.4197907;-38.13080360867914
1739209712.4197924;-38.13080360867914
1739209712.4197943;-38.13080360867914
1739209712.419796;-45.120503652039325
1739209712.4197977;-38.13080360867914
1739209712.4197993;-35.57807855764607
1739209712.419801;-45.120503652039325
1739209712.4198027;-45.120503652039325
1739209712.4198043;-45.120503652039325
1739209712.4198062;-38.13080360867914
1739209712.419808;-38.13080360867914
1739209712.4198096;-45.120503652039325
1739209712.4198112;-38.13080360867914
1739209712.419813;-38.13080360867914
1739209712.4198146;-45.120503652039325
1739209712.4198165;-45.120503652039325
1739209712.4198182;-33.981070128970906
1739209712.4198198;-38.13080360867914
1739209712.4198215;-45.120503652039325
1739209712.4198232;-45.120503652039325
1739209712.4198248;-33.981070128970906
1739209712.4198267;-38.13080360867914
1739209712.4198284;-45.120503652039325
1739209712.41983;-45.120503652039325
1739209712.4198318;-31.141103565318915
1739209712.4198334;-33.981070128970956
1739209712.419835;-38.13080360867914
1739209712.419837;-35.57807855764607
1739209712.4198387;-45.120503652039325
1739209712.4198403;-45.120503652039325
1739209712.419842;-38.13080360867914
1739209712.4198437;-38.13080360867914
1739209712.4198453;-33.981070128970906
1739209712.4198472;-31.141103565318915
1739209712.419849;-38.13080360867914
1739209712.4198506;-35.57807855764607
1739209712.4198523;-35.57807855764607
1739209712.419854;-38.13080360867914
1739209712.4198556;-45.120503652039325
1739209712.4198575;-38.13080360867914
1739209712.4198592;-33.981070128970906
1739209712.4198608;-33.981070128970956
1739209712.4198625;-38.13080360867914
1739209712.4198642;-38.13080360867914
1739209712.4198658;-38.13080360867914
1739209712.4198675;-45.120503652039325
1739209712.4198694;-38.13080360867914
1739209712.419871;-38.13080360867914
1739209712.4198728;-45.120503652039325
1739209712.4198744;-45.120503652039325
1739209712.419876;-38.13080360867914
1739209712.4198778;-38.13080360867914
1739209712.4198797;-45.120503652039325
1739209712.4198813;-38.13080360867914
1739209712.419883;-35.57807855764607
1739209712.4198847;-45.120503652039325
1739209712.4198864;-38.13080360867914
1739209712.419888;-28.58837851428586
1739209712.41989;-45.120503652039325
1739209712.4198916;-45.120503652039325
1739209712.4198933;-38.13080360867914
1739209712.419895;-33.981070128970906
1739209712.4198966;-45.120503652039325
1739209712.4198983;-45.120503652039325
1739209712.4199002;-45.120503652039325
1739209712.4199018;-38.13080360867914
1739209712.4199035;-38.13080360867914
1739209712.4199052;-38.13080360867914
1739209712.4199069;-45.120503652039325
1739209712.4199085;-45.120503652039325
1739209712.4199104;-38.13080360867914
1739209712.419912;-45.120503652039325
1739209712.4199138;-38.13080360867914
1739209712.4199154;-38.13080360867914
1739209712.419917;-45.120503652039325
1739209712.4199188;-45.120503652039325
1739209712.4199207;-38.13080360867914
1739209712.4199224;-45.120503652039325
1739209712.419924;-38.13080360867914
1739209712.4199257;-38.13080360867914
1739209712.4199274;-38.13080360867914
1739209712.419929;-38.13080360867914
1739209712.4199307;-45.120503652039325
1739209712.4199326;-38.13080360867914
1739209712.4199343;-38.13080360867914
1739209712.419936;-38.13080360867914
1739209712.4199376;-45.120503652039325
1739209712.4199393;-45.120503652039325
1739209712.419941;-45.120503652039325
1739209712.4199429;-45.120503652039325
1739209712.4199445;-33.981070128970906
1739209712.4199462;-38.13080360867914
1739209712.4199479;-38.13080360867914
1739209712.4199495;-33.981070128970906
1739209712.4199512;-28.58837851428586
1739209712.419953;-38.13080360867914
1739209712.4199548;-38.13080360867914
1739209712.4199564;-35.57807855764607
1739209712.419958;-45.120503652039325
1739209712.4199598;-45.120503652039325
1739209712.4199615;-38.13080360867914
1739209712.4199634;-45.120503652039325
1739209712.419965;-38.13080360867914
1739209712.4199667;-38.13080360867914
1739209712.4199684;-45.120503652039325
1739209712.41997;-38.13080360867914
1739209712.4199717;-45.120503652039325
1739209712.4199736;-38.13080360867914
1739209712.4199753;-38.13080360867914
1739209712.419977;-45.120503652039325
1739209712.4199786;-38.13080360867914
1739209712.4199803;-45.120503652039325
1739209712.419982;-45.120503652039325
1739209712.4199839;-38.13080360867914
1739209712.4199855;-35.57807855764607
1739209712.4199872;-32.816014438256545
1739209712.4199889;-33.981070128970906
1739209712.4199905;-45.120503652039325
1739209712.4199922;-38.13080360867914
1739209712.4199939;-35.57807855764607
1739209712.4199958;-38.13080360867914
1739209712.4199975;-45.120503652039325
1739209712.4199991;-38.13080360867914
1739209712.4200008;-35.57807855764607
1739209712.4200025;-38.13080360867914
1739209712.4200041;-45.120503652039325
1739209712.420006;-45.120503652039325
1739209712.4200077;-35.57807855764607
1739209712.4200094;-38.13080360867914
1739209712.420011;-45.120503652039325
1739209712.4200127;-45.120503652039325
1739209712.4200144;-45.120503652039325
1739209712.4200163;-45.120503652039325
1739209712.420018;-35.57807855764607
1739209712.4200196;-38.13080360867914
1739209712.4200213;-35.57807855764607
1739209712.420023;-35.57807855764607
1739209712.4200246;-45.120503652039325
1739209712.4200265;-33.981070128970906
1739209712.4200282;-38.13080360867914
1739209712.4200299;-38.13080360867914
1739209712.4200315;-45.120503652039325
1739209712.4200332;-45.120503652039325
1739209712.420035;-33.981070128970906
1739209712.4200368;-45.120503652039325
1739209712.4200385;-45.120503652039325
1739209712.4200401;-32.81601443825658
1739209712.4200418;-35.57807855764607
1739209712.4200435;-45.120503652039325
1739209712.4200451;-45.120503652039325
1739209712.420047;-38.13080360867914
1739209712.4200487;-35.57807855764607
1739209712.4200504;-38.13080360867914
1739209712.420052;-38.13080360867914
