CAN Message; 0x1a7:0000a121b0ebfc24
1739209840.9425478;-45.120503652039325
1739209840.9425533;-26.991370085610736
1739209840.9425585;-31.141103565318893
1739209840.942564;-45.120503652039325
1739209840.9425695;-35.57807855764607
1739209840.942575;-33.981070128970906
1739209840.9425805;-38.13080360867914
1739209840.942586;-38.13080360867914
1739209840.9425914;-38.13080360867914
1739209840.942597;-45.120503652039325
1739209840.9426024;-45.120503652039325
1739209840.9426079;-38.13080360867914
1739209840.9426134;-45.120503652039325
1739209840.9426188;-38.13080360867914
1739209840.9426243;-38.13080360867914
1739209840.9426298;-45.120503652039325
1739209840.9426353;-38.13080360867914
1739209840.9426408;-38.13080360867914
1739209840.9426463;-45.120503652039325
1739209840.9426517;-35.57807855764607
1739209840.9426572;-38.13080360867914
1739209840.9426627;-45.120503652039325
1739209840.9426682;-38.13080360867914
1739209840.9426734;-45.120503652039325
1739209840.942679;-45.120503652039325
1739209840.9426844;-31.141103565318893
1739209840.94269;-29.438486411369333
1739209840.9426954;-45.120503652039325
1739209840.9427009;-45.120503652039325
1739209840.9427063;-35.57807855764607
1739209840.9427118;-32.816014438256545
1739209840.9427173;-45.120503652039325
1739209840.9427228;-45.120503652039325
1739209840.9427283;-45.120503652039325
1739209840.9427338;-45.120503652039325
1739209840.9427392;-45.120503652039325
1739209840.9427447;-45.120503652039325
1739209840.9427502;-45.120503652039325
1739209840.9427557;-45.120503652039325
1739209840.9427612;-45.120503652039325
1739209840.9427667;-45.120503652039325
1739209840.9427722;-35.57807855764607
1739209840.9427776;-32.816014438256545
1739209840.942783;-38.13080360867914
1739209840.9427886;-45.120503652039325
1739209840.9427938;-45.120503652039325
1739209840.9427993;-45.120503652039325
1739209840.9428048;-35.57807855764607
1739209840.9428103;-38.13080360867914
1739209840.9428158;-45.120503652039325
1739209840.9428213;-38.13080360867914
1739209840.9428267;-38.13080360867914
1739209840.9428322;-45.120503652039325
1739209840.9428377;-38.13080360867914
1739209840.9428432;-31.141103565318915
1739209840.9428487;-38.13080360867914
1739209840.9428542;-33.981070128970906
1739209840.9428596;-45.120503652039325
1739209840.9428651;-45.120503652039325
1739209840.9428706;-45.120503652039325
1739209840.942876;-45.120503652039325
1739209840.9428816;-45.120503652039325
1739209840.942887;-45.120503652039325
1739209840.9428926;-35.57807855764607
1739209840.942898;-35.57807855764607
1739209840.9429035;-38.13080360867914
1739209840.942909;-38.13080360867914
1739209840.9429142;-38.13080360867914
1739209840.9429197;-45.120503652039325
1739209840.9429252;-45.120503652039325
1739209840.9429307;-45.120503652039325
1739209840.9429362;-38.13080360867914
1739209840.9429417;-38.13080360867914
1739209840.9429471;-38.13080360867914
1739209840.9429526;-45.120503652039325
1739209840.942958;-45.120503652039325
1739209840.9429636;-45.120503652039325
1739209840.942969;-38.13080360867914
1739209840.9429746;-35.57807855764607
1739209840.94298;-45.120503652039325
1739209840.9429855;-45.120503652039325
1739209840.942991;-38.13080360867914
1739209840.9429965;-38.13080360867914
1739209840.943002;-38.13080360867914
1739209840.9430075;-38.13080360867914
1739209840.943013;-38.13080360867914
1739209840.9430184;-38.13080360867914
1739209840.943024;-38.13080360867914
1739209840.9430294;-45.120503652039325
1739209840.9430346;-38.13080360867914
1739209840.9430401;-38.13080360867914
1739209840.9430456;-45.120503652039325
1739209840.943051;-45.120503652039325
1739209840.9430566;-45.120503652039325
1739209840.943062;-32.816014438256545
1739209840.9430676;-45.120503652039325
1739209840.943073;-45.120503652039325
1739209840.9430785;-38.13080360867914
1739209840.943084;-31.141103565318915
1739209840.9430895;-33.981070128970906
1739209840.943095;-38.13080360867914
1739209840.9431005;-32.816014438256545
1739209840.943106;-45.120503652039325
1739209840.9431114;-45.120503652039325
1739209840.943117;-38.13080360867914
1739209840.9431224;-38.13080360867914
1739209840.9431279;-38.13080360867914
1739209840.9431334;-33.981070128970906
1739209840.9431388;-38.13080360867914
1739209840.9431443;-45.120503652039325
1739209840.9431498;-38.13080360867914
1739209840.943155;-38.13080360867914
1739209840.9431605;-45.120503652039325
1739209840.943166;-38.13080360867914
1739209840.9431715;-38.13080360867914
1739209840.943177;-38.13080360867914
1739209840.9431825;-38.13080360867914
1739209840.943188;-45.120503652039325
1739209840.9431934;-45.120503652039325
1739209840.943199;-38.13080360867914
1739209840.9432044;-45.120503652039325
1739209840.94321;-38.13080360867914
1739209840.9432154;-38.13080360867914
1739209840.9432209;-38.13080360867914
1739209840.9432263;-35.57807855764607
1739209840.9432318;-45.120503652039325
1739209840.9432373;-45.120503652039325
1739209840.9432428;-45.120503652039325
1739209840.9432483;-38.13080360867914
1739209840.9432538;-38.13080360867914
1739209840.9432592;-38.13080360867914
1739209840.9432647;-27.267205301931607
1739209840.94327;-45.120503652039325
1739209840.9432755;-38.13080360867914
1739209840.943281;-38.13080360867914
1739209840.9432864;-35.57807855764607
1739209840.943292;-38.13080360867914
1739209840.9432974;-31.141103565318915
1739209840.9433029;-33.981070128970906
1739209840.9433084;-30.49652367304976
1739209840.9433138;-45.120503652039325
1739209840.9433193;-38.13080360867914
1739209840.9433248;-38.13080360867914
1739209840.9433303;-38.13080360867914
1739209840.9433358;-45.120503652039325
1739209840.9433413;-38.13080360867914
1739209840.9433467;-32.816014438256545
1739209840.9433522;-33.981070128970906
1739209840.9433577;-45.120503652039325
1739209840.9433632;-33.981070128970906
1739209840.9433687;-35.57807855764607
1739209840.9433742;-38.13080360867914
1739209840.9433796;-35.57807855764607
1739209840.9433851;-45.120503652039325
1739209840.9433904;-38.13080360867914
1739209840.9433959;-35.57807855764607
1739209840.9434013;-45.120503652039325
1739209840.9434068;-38.13080360867914
1739209840.9434123;-38.13080360867914
1739209840.9434178;-33.981070128970906
1739209840.9434233;-45.120503652039325
1739209840.9434288;-45.120503652039325
1739209840.9434342;-38.13080360867914
1739209840.9434397;-33.981070128970956
1739209840.9434452;-38.13080360867914
1739209840.9434507;-38.13080360867914
1739209840.9434562;-45.120503652039325
1739209840.9434617;-45.120503652039325
1739209840.9434671;-38.13080360867914
1739209840.9434726;-45.120503652039325
1739209840.943478;-45.120503652039325
1739209840.9434836;-28.58837851428586
1739209840.943489;-32.816014438256545
1739209840.9434946;-45.120503652039325
1739209840.9435;-45.120503652039325
1739209840.9435055;-35.57807855764607
1739209840.9435108;-38.13080360867914
1739209840.9435163;-45.120503652039325
1739209840.9435217;-38.13080360867914
1739209840.9435272;-38.13080360867914
1739209840.9435327;-33.981070128970906
1739209840.9435382;-45.120503652039325
1739209840.9435437;-45.120503652039325
1739209840.9435492;-33.981070128970906
1739209840.9435546;-38.13080360867914
1739209840.9435601;-38.13080360867914
1739209840.9435656;-45.120503652039325
1739209840.943571;-45.120503652039325
1739209840.9435766;-38.13080360867914
1739209840.943582;-45.120503652039325
1739209840.9435875;-45.120503652039325
1739209840.943593;-45.120503652039325
1739209840.9435985;-38.13080360867914
1739209840.943604;-38.13080360867914
1739209840.9436095;-45.120503652039325
1739209840.943615;-33.981070128970906
1739209840.9436204;-45.120503652039325
1739209840.943626;-45.120503652039325
1739209840.9436312;-32.816014438256545
1739209840.9436367;-38.13080360867914
1739209840.9436421;-45.120503652039325
1739209840.9436476;-33.981070128970906
1739209840.943653;-31.141103565318915
1739209840.9436586;-38.13080360867914
1739209840.943664;-45.120503652039325
1739209840.9436696;-35.57807855764607
1739209840.943675;-33.981070128970906
1739209840.9436805;-38.13080360867914
1739209840.943686;-45.120503652039325
1739209840.9436915;-45.120503652039325
1739209840.943697;-35.57807855764607
1739209840.9437025;-45.120503652039325
1739209840.943708;-45.120503652039325
1739209840.9437134;-38.13080360867914
1739209840.943719;-38.13080360867914
1739209840.9437244;-45.120503652039325
1739209840.9437299;-45.120503652039325
1739209840.9437354;-35.57807855764607
1739209840.9437408;-45.120503652039325
1739209840.9437463;-45.120503652039325
1739209840.9437516;-33.981070128970956
1739209840.943757;-38.13080360867914
1739209840.9437625;-35.57807855764607
1739209840.943768;-35.57807855764607
1739209840.9437735;-38.13080360867914
1739209840.943779;-38.13080360867914
1739209840.9437845;-38.13080360867914
1739209840.94379;-38.13080360867914
1739209840.9437954;-31.141103565318915
1739209840.943801;-38.13080360867914
1739209840.9438064;-35.57807855764607
1739209840.943812;-45.120503652039325
1739209840.9438174;-38.13080360867914
1739209840.9438229;-35.57807855764607
1739209840.9438283;-45.120503652039325
1739209840.9438338;-38.13080360867914
1739209840.9438393;-38.13080360867914
1739209840.9438448;-45.120503652039325
1739209840.9438503;-45.120503652039325
1739209840.9438558;-45.120503652039325
1739209840.9438612;-45.120503652039325
1739209840.9438665;-38.13080360867914
1739209840.943872;-45.120503652039325
1739209840.9438775;-45.120503652039325
1739209840.943883;-45.120503652039325
1739209840.9438884;-45.120503652039325
1739209840.943894;-45.120503652039325
1739209840.9438994;-45.120503652039325
1739209840.9439049;-33.981070128970906
1739209840.9439104;-45.120503652039325
1739209840.9439158;-45.120503652039325
1739209840.9439213;-45.120503652039325
1739209840.9439268;-27.267205301931607
1739209840.9439323;-33.981070128970906
1739209840.9439378;-45.120503652039325
1739209840.9439433;-38.13080360867914
1739209840.9439487;-38.13080360867914
1739209840.9439542;-38.13080360867914
1739209840.9439597;-38.13080360867914
1739209840.9439652;-38.13080360867914
1739209840.9439707;-32.81601443825658
1739209840.9439762;-38.13080360867914
1739209840.9439816;-38.13080360867914
1739209840.943987;-38.13080360867914
1739209840.9439924;-38.13080360867914
1739209840.9439979;-45.120503652039325
1739209840.9440033;-38.13080360867914
1739209840.9440088;-38.13080360867914
1739209840.9440143;-33.981070128970906
1739209840.9440198;-38.13080360867914
1739209840.9440253;-45.120503652039325
1739209840.9440308;-38.13080360867914
1739209840.9440362;-38.13080360867914
1739209840.9440417;-35.57807855764607
1739209840.9440472;-32.816014438256545
1739209840.9440527;-38.13080360867914
1739209840.9440582;-38.13080360867914
1739209840.9440637;-38.13080360867914
1739209840.9440691;-45.120503652039325
1739209840.9440746;-45.120503652039325
1739209840.94408;-45.120503652039325
1739209840.9440856;-45.120503652039325
1739209840.944091;-45.120503652039325
1739209840.9440966;-38.13080360867914
1739209840.944102;-38.13080360867914
1739209840.9441073;-38.13080360867914
1739209840.9441128;-35.57807855764607
1739209840.9441183;-38.13080360867914
1739209840.9441237;-38.13080360867914
1739209840.9441292;-38.13080360867914
1739209840.9441347;-38.13080360867914
1739209840.9441402;-38.13080360867914
1739209840.9441457;-38.13080360867914
1739209840.9441512;-38.13080360867914
1739209840.9441566;-38.13080360867914
1739209840.9441621;-38.13080360867914
1739209840.9441676;-38.13080360867914
1739209840.944173;-38.13080360867914
1739209840.9441786;-35.57807855764607
1739209840.944184;-38.13080360867914
1739209840.9441895;-33.981070128970906
1739209840.944195;-28.992665084841942
1739209840.9442005;-38.13080360867914
1739209840.944206;-45.120503652039325
1739209840.9442115;-38.13080360867914
1739209840.944217;-38.13080360867914
1739209840.9442225;-33.981070128970906
1739209840.9442277;-33.981070128970906
1739209840.9442332;-38.13080360867914
1739209840.9442387;-32.816014438256545
1739209840.9442441;-38.13080360867914
1739209840.9442496;-38.13080360867914
1739209840.944255;-38.13080360867914
1739209840.9442606;-35.57807855764607
1739209840.944266;-38.13080360867914
1739209840.9442716;-35.57807855764607
1739209840.944277;-33.981070128970906
1739209840.9442825;-31.141103565318915
1739209840.944288;-45.120503652039325
1739209840.9442935;-35.57807855764607
1739209840.944299;-35.57807855764607
1739209840.9443045;-45.120503652039325
1739209840.94431;-35.57807855764607
1739209840.9443154;-38.13080360867914
1739209840.944321;-38.13080360867914
1739209840.9443264;-45.120503652039325
1739209840.944332;-45.120503652039325
1739209840.9443374;-38.13080360867914
1739209840.9443426;-35.57807855764607
1739209840.944348;-38.13080360867914
1739209840.9443536;-45.120503652039325
1739209840.944359;-38.13080360867914
1739209840.9443645;-38.13080360867914
1739209840.94437;-38.13080360867914
1739209840.9443755;-45.120503652039325
1739209840.944381;-38.13080360867914
1739209840.9443865;-38.13080360867914
1739209840.944392;-38.13080360867914
1739209840.9443974;-38.13080360867914
1739209840.944403;-45.120503652039325
1739209840.9444084;-38.13080360867914
1739209840.944414;-38.13080360867914
1739209840.9444194;-45.120503652039325
1739209840.9444249;-35.57807855764607
1739209840.9444304;-38.13080360867914
1739209840.9444358;-45.120503652039325
1739209840.9444413;-45.120503652039325
1739209840.9444468;-33.981070128970906
1739209840.9444523;-45.120503652039325
1739209840.9444578;-45.120503652039325
1739209840.944463;-32.816014438256545
1739209840.9444685;-45.120503652039325
1739209840.944474;-45.120503652039325
1739209840.9444795;-35.57807855764607
1739209840.944485;-32.816014438256545
1739209840.9444904;-45.120503652039325
1739209840.944496;-38.13080360867914
1739209840.9445014;-33.981070128970906
1739209840.944507;-45.120503652039325
1739209840.9445124;-45.120503652039325
1739209840.9445179;-45.120503652039325
1739209840.9445233;-38.13080360867914
1739209840.9445288;-38.13080360867914
1739209840.9445343;-38.13080360867914
1739209840.9445398;-45.120503652039325
1739209840.9445453;-38.13080360867914
1739209840.9445508;-38.13080360867914
1739209840.9445562;-45.120503652039325
1739209840.9445617;-45.120503652039325
1739209840.9445672;-33.981070128970906
1739209840.9445727;-38.13080360867914
1739209840.9445782;-38.13080360867914
1739209840.9445834;-45.120503652039325
1739209840.944589;-35.57807855764607
1739209840.9445944;-32.816014438256545
1739209840.9445999;-45.120503652039325
1739209840.9446054;-45.120503652039325
1739209840.9446108;-45.120503652039325
1739209840.9446163;-38.13080360867914
1739209840.9446218;-38.13080360867914
1739209840.9446273;-38.13080360867914
1739209840.9446328;-45.120503652039325
1739209840.9446383;-45.120503652039325
1739209840.9446437;-38.13080360867914
1739209840.9446492;-38.13080360867914
1739209840.9446547;-45.120503652039325
1739209840.9446602;-45.120503652039325
1739209840.9446657;-35.57807855764607
1739209840.9446712;-38.13080360867914
1739209840.9446766;-38.13080360867914
1739209840.9446821;-35.57807855764607
1739209840.9446876;-38.13080360867914
1739209840.944693;-38.13080360867914
1739209840.9446986;-45.120503652039325
1739209840.9447038;-33.981070128970906
1739209840.9447093;-45.120503652039325
1739209840.9447148;-38.13080360867914
1739209840.9447203;-45.120503652039325
1739209840.9447258;-38.13080360867914
1739209840.9447312;-38.13080360867914
1739209840.9447367;-38.13080360867914
1739209840.9447422;-38.13080360867914
1739209840.9447477;-45.120503652039325
1739209840.9447532;-45.120503652039325
1739209840.9447587;-45.120503652039325
1739209840.9447641;-32.816014438256545
1739209840.9447696;-31.141103565318915
1739209840.944775;-35.57807855764607
1739209840.9447806;-35.57807855764607
1739209840.944786;-45.120503652039325
1739209840.9447916;-38.13080360867914
1739209840.944797;-38.13080360867914
1739209840.9448025;-45.120503652039325
1739209840.944808;-45.120503652039325
1739209840.9448135;-38.13080360867914
1739209840.944819;-45.120503652039325
1739209840.9448242;-45.120503652039325
1739209840.9448297;-38.13080360867914
1739209840.9448352;-45.120503652039325
1739209840.9448407;-45.120503652039325
1739209840.9448462;-45.120503652039325
1739209840.9448516;-45.120503652039325
1739209840.9448571;-45.120503652039325
1739209840.9448626;-38.13080360867914
1739209840.944868;-45.120503652039325
1739209840.9448736;-35.57807855764607
1739209840.944879;-32.816014438256545
1739209840.9361365;-45.120503652039325
1739209840.9361446;-38.13080360867914
1739209840.936153;-38.13080360867914
1739209840.936161;-45.120503652039325
1739209840.9361694;-45.120503652039325
1739209840.9361775;-33.981070128970906
1739209840.9361858;-35.57807855764607
1739209840.936194;-38.13080360867914
1739209840.9362023;-38.13080360867914
1739209840.9362104;-45.120503652039325
1739209840.9362187;-38.13080360867914
1739209840.9362268;-45.120503652039325
1739209840.936235;-45.120503652039325
1739209840.9362433;-32.816014438256545
1739209840.9362514;-35.57807855764607
1739209840.9362597;-45.120503652039325
1739209840.9362679;-45.120503652039325
1739209840.9362762;-35.57807855764607
1739209840.9362843;-38.13080360867914
1739209840.9362926;-45.120503652039325
1739209840.9363008;-38.13080360867914
1739209840.936309;-45.120503652039325
1739209840.9363172;-38.13080360867914
1739209840.9363256;-38.13080360867914
1739209840.9363337;-38.13080360867914
1739209840.9363418;-45.120503652039325
1739209840.93635;-33.981070128970906
1739209840.9363582;-38.13080360867914
1739209840.9363666;-38.13080360867914
1739209840.9363747;-33.981070128970906
1739209840.936383;-38.13080360867914
1739209840.936391;-38.13080360867914
1739209840.9363995;-35.57807855764607
1739209840.9364076;-38.13080360867914
1739209840.936416;-38.13080360867914
1739209840.936424;-45.120503652039325
1739209840.9364324;-45.120503652039325
1739209840.9364405;-45.120503652039325
1739209840.9364486;-45.120503652039325
1739209840.936457;-38.13080360867914
1739209840.936465;-45.120503652039325
1739209840.9364734;-38.13080360867914
1739209840.9364815;-38.13080360867914
1739209840.9364898;-38.13080360867914
1739209840.936498;-38.13080360867914
1739209840.9365063;-38.13080360867914
1739209840.9365144;-45.120503652039325
1739209840.9365227;-38.13080360867914
1739209840.9365308;-38.13080360867914
1739209840.9365392;-38.13080360867914
1739209840.9365473;-38.13080360867914
1739209840.9365554;-38.13080360867914
1739209840.9365637;-33.981070128970906
1739209840.9365718;-45.120503652039325
1739209840.9365802;-45.120503652039325
1739209840.9365883;-45.120503652039325
1739209840.9365966;-38.13080360867914
1739209840.9366047;-33.981070128970906
1739209840.936613;-32.816014438256545
1739209840.9366212;-45.120503652039325
1739209840.9366295;-45.120503652039325
1739209840.9366376;-38.13080360867914
1739209840.936646;-45.120503652039325
1739209840.936654;-38.13080360867914
1739209840.9366622;-38.13080360867914
1739209840.9366705;-38.13080360867914
1739209840.9366786;-38.13080360867914
1739209840.936687;-45.120503652039325
1739209840.936695;-38.13080360867914
1739209840.9367034;-27.267205301931607
1739209840.9367115;-33.981070128970906
1739209840.93672;-45.120503652039325
1739209840.936728;-38.13080360867914
1739209840.9367363;-33.981070128970906
1739209840.9367445;-33.981070128970906
1739209840.9367526;-45.120503652039325
1739209840.936761;-45.120503652039325
1739209840.936769;-35.57807855764607
1739209840.9367774;-38.13080360867914
1739209840.9367855;-45.120503652039325
1739209840.9367938;-45.120503652039325
1739209840.936802;-45.120503652039325
1739209840.9368103;-38.13080360867914
1739209840.9368184;-45.120503652039325
1739209840.9368267;-45.120503652039325
1739209840.9368348;-38.13080360867914
1739209840.9368432;-45.120503652039325
1739209840.9368513;-45.120503652039325
1739209840.9368594;-45.120503652039325
1739209840.9368677;-45.120503652039325
1739209840.9368758;-45.120503652039325
1739209840.9368842;-38.13080360867914
1739209840.9368923;-45.120503652039325
1739209840.9369006;-33.981070128970906
1739209840.9369087;-38.13080360867914
1739209840.936917;-45.120503652039325
1739209840.9369252;-38.13080360867914
1739209840.9369335;-38.13080360867914
1739209840.9369416;-45.120503652039325
1739209840.93695;-32.816014438256545
1739209840.936958;-38.13080360867914
1739209840.9369662;-30.49652367304976
1739209840.9369745;-38.13080360867914
1739209840.9369826;-38.13080360867914
1739209840.936991;-45.120503652039325
1739209840.936999;-38.13080360867914
1739209840.9370074;-35.57807855764607
1739209840.9370155;-38.13080360867914
1739209840.9370239;-35.57807855764607
1739209840.937032;-27.267205301931607
1739209840.9370403;-38.13080360867914
1739209840.9370484;-38.13080360867914
1739209840.9370568;-38.13080360867914
1739209840.937065;-33.981070128970906
1739209840.937073;-45.120503652039325
1739209840.9370813;-38.13080360867914
1739209840.9370894;-45.120503652039325
1739209840.9370978;-45.120503652039325
1739209840.937106;-38.13080360867914
1739209840.9371142;-38.13080360867914
1739209840.9371223;-45.120503652039325
1739209840.9371307;-38.13080360867914
1739209840.9371388;-38.13080360867914
1739209840.9371471;-45.120503652039325
1739209840.9371552;-45.120503652039325
1739209840.9371636;-45.120503652039325
1739209840.9371717;-45.120503652039325
1739209840.9371798;-45.120503652039325
1739209840.9371881;-45.120503652039325
1739209840.9371963;-45.120503652039325
1739209840.9372046;-38.13080360867914
1739209840.9372127;-38.13080360867914
1739209840.937221;-45.120503652039325
1739209840.9372292;-33.981070128970906
1739209840.9372375;-31.141103565318915
1739209840.9372456;-33.981070128970906
1739209840.937254;-45.120503652039325
1739209840.937262;-31.141103565318915
1739209840.9372704;-38.13080360867914
1739209840.9372785;-45.120503652039325
1739209840.9372866;-45.120503652039325
1739209840.937295;-45.120503652039325
1739209840.937303;-38.13080360867914
1739209840.9373114;-38.13080360867914
1739209840.9373195;-45.120503652039325
1739209840.9373279;-45.120503652039325
1739209840.937336;-30.49652367304973
1739209840.9373443;-45.120503652039325
1739209840.9373524;-45.120503652039325
1739209840.9373608;-30.49652367304973
1739209840.9373689;-35.57807855764607
1739209840.9373772;-45.120503652039325
1739209840.9373853;-38.13080360867914
1739209840.9373934;-38.13080360867914
1739209840.9374018;-45.120503652039325
1739209840.9374099;-45.120503652039325
1739209840.9374182;-45.120503652039325
1739209840.9374263;-45.120503652039325
1739209840.9374347;-45.120503652039325
1739209840.9374428;-38.13080360867914
1739209840.9374511;-45.120503652039325
1739209840.9374592;-45.120503652039325
1739209840.9374676;-45.120503652039325
1739209840.9374757;-45.120503652039325
1739209840.937484;-38.13080360867914
1739209840.9374921;-45.120503652039325
1739209840.9375002;-45.120503652039325
1739209840.9375086;-35.57807855764607
1739209840.9375167;-38.13080360867914
1739209840.937525;-45.120503652039325
1739209840.9375331;-45.120503652039325
1739209840.9375415;-35.57807855764607
1739209840.9375496;-35.57807855764607
1739209840.937558;-38.13080360867914
1739209840.937566;-38.13080360867914
1739209840.9375744;-35.57807855764607
1739209840.9375825;-45.120503652039325
1739209840.9375908;-38.13080360867914
1739209840.937599;-38.13080360867914
1739209840.937607;-45.120503652039325
1739209840.9376154;-45.120503652039325
1739209840.9376235;-45.120503652039325
1739209840.9376318;-33.981070128970906
1739209840.93764;-38.13080360867914
1739209840.9376483;-45.120503652039325
1739209840.9376564;-38.13080360867914
1739209840.9376647;-38.13080360867914
1739209840.9376729;-45.120503652039325
1739209840.9376812;-38.13080360867914
1739209840.9376893;-38.13080360867914
1739209840.9376974;-38.13080360867914
1739209840.9377058;-38.13080360867914
1739209840.9377139;-45.120503652039325
1739209840.9377222;-33.981070128970906
1739209840.9377303;-38.13080360867914
1739209840.9377387;-33.981070128970906
1739209840.9377468;-38.13080360867914
1739209840.937755;-45.120503652039325
1739209840.9377632;-33.981070128970906
1739209840.9377716;-45.120503652039325
1739209840.9377797;-45.120503652039325
1739209840.937788;-45.120503652039325
1739209840.937796;-45.120503652039325
1739209840.9378042;-45.120503652039325
1739209840.9378126;-45.120503652039325
1739209840.9378207;-45.120503652039325
1739209840.937829;-38.13080360867914
1739209840.9378371;-38.13080360867914
1739209840.9378455;-38.13080360867914
1739209840.9378536;-45.120503652039325
1739209840.937862;-45.120503652039325
1739209840.93787;-33.981070128970906
1739209840.9378784;-45.120503652039325
1739209840.9378865;-32.816014438256545
1739209840.9378948;-35.57807855764607
1739209840.937903;-45.120503652039325
1739209840.937911;-38.13080360867914
1739209840.9379194;-35.57807855764607
1739209840.9379275;-45.120503652039325
1739209840.9379358;-38.13080360867914
1739209840.937944;-35.57807855764607
1739209840.9379523;-45.120503652039325
1739209840.9379604;-38.13080360867914
1739209840.9379687;-38.13080360867914
1739209840.9379768;-45.120503652039325
1739209840.9379852;-45.120503652039325
1739209840.9379933;-45.120503652039325
1739209840.9380016;-38.13080360867914
1739209840.9380097;-45.120503652039325
1739209840.9380178;-32.816014438256545
1739209840.9380262;-32.816014438256545
1739209840.9380343;-38.13080360867914
1739209840.9380426;-38.13080360867914
1739209840.9380507;-33.981070128970906
1739209840.938059;-35.57807855764607
1739209840.9380672;-45.120503652039325
1739209840.9380755;-45.120503652039325
1739209840.9380836;-32.816014438256545
1739209840.938092;-35.57807855764607
1739209840.9381;-45.120503652039325
1739209840.9381084;-38.13080360867914
1739209840.9381166;-45.120503652039325
1739209840.9381247;-38.13080360867914
1739209840.938133;-38.13080360867914
1739209840.938141;-45.120503652039325
1739209840.9381495;-45.120503652039325
1739209840.9381576;-45.120503652039325
1739209840.938166;-38.13080360867914
1739209840.938174;-38.13080360867914
1739209840.9381824;-38.13080360867914
1739209840.9381905;-38.13080360867914
1739209840.9381988;-45.120503652039325
1739209840.938207;-45.120503652039325
1739209840.9382153;-28.21854285175415
1739209840.9382234;-31.141103565318893
1739209840.9382315;-38.13080360867914
1739209840.9382398;-38.13080360867914
1739209840.938248;-45.120503652039325
1739209840.9382563;-45.120503652039325
1739209840.9382644;-45.120503652039325
1739209840.9382727;-35.57807855764607
1739209840.9382808;-45.120503652039325
1739209840.9382892;-45.120503652039325
1739209840.9382973;-45.120503652039325
1739209840.9383056;-45.120503652039325
1739209840.9383137;-45.120503652039325
1739209840.938322;-45.120503652039325
1739209840.9383302;-38.13080360867914
1739209840.9383383;-45.120503652039325
1739209840.9383466;-33.981070128970906
1739209840.9383547;-32.816014438256545
1739209840.938363;-45.120503652039325
1739209840.9383712;-38.13080360867914
1739209840.9383795;-38.13080360867914
1739209840.9383876;-45.120503652039325
1739209840.938396;-45.120503652039325
1739209840.938404;-45.120503652039325
1739209840.9384124;-29.438486411369333
1739209840.9384205;-29.438486411369333
1739209840.9384289;-38.13080360867914
1739209840.938437;-35.57807855764607
1739209840.938445;-38.13080360867914
1739209840.9384534;-33.981070128970906
1739209840.9384615;-45.120503652039325
1739209840.93847;-38.13080360867914
1739209840.938478;-45.120503652039325
1739209840.9384863;-38.13080360867914
1739209840.9384944;-35.57807855764607
1739209840.9385028;-38.13080360867914
1739209840.938511;-45.120503652039325
1739209840.9385192;-38.13080360867914
1739209840.9385273;-38.13080360867914
1739209840.9385357;-45.120503652039325
1739209840.9385438;-35.57807855764607
1739209840.938552;-35.57807855764607
1739209840.9385602;-45.120503652039325
1739209840.9385684;-38.13080360867914
1739209840.9385767;-38.13080360867914
1739209840.9385848;-45.120503652039325
1739209840.9385931;-45.120503652039325
1739209840.9386013;-45.120503652039325
1739209840.9386096;-35.57807855764607
1739209840.9386177;-35.57807855764607
1739209840.938626;-45.120503652039325
1739209840.9386342;-45.120503652039325
1739209840.9386425;-35.57807855764607
1739209840.9386506;-35.57807855764607
1739209840.9386587;-45.120503652039325
1739209840.938667;-38.13080360867914
1739209840.9386752;-33.981070128970906
1739209840.9386835;-45.120503652039325
1739209840.9386916;-38.13080360867914
1739209840.9387;-38.13080360867914
1739209840.938708;-38.13080360867914
1739209840.9387164;-38.13080360867914
1739209840.9387245;-38.13080360867914
1739209840.9387329;-45.120503652039325
1739209840.938741;-38.13080360867914
1739209840.9387493;-38.13080360867914
1739209840.9387574;-45.120503652039325
1739209840.9387655;-45.120503652039325
1739209840.9387739;-38.13080360867914
1739209840.938782;-38.13080360867914
1739209840.9387903;-45.120503652039325
1739209840.9387984;-45.120503652039325
1739209840.9388068;-33.981070128970906
1739209840.9388149;-45.120503652039325
1739209840.9388232;-45.120503652039325
1739209840.9388313;-45.120503652039325
1739209840.9388397;-45.120503652039325
1739209840.9388478;-31.141103565318915
1739209840.938856;-38.13080360867914
1739209840.9388642;-45.120503652039325
1739209840.9388723;-38.13080360867914
1739209840.9388807;-35.57807855764607
1739209840.9388888;-45.120503652039325
1739209840.9388971;-45.120503652039325
1739209840.9389052;-32.816014438256545
1739209840.9389136;-38.13080360867914
1739209840.9389217;-38.13080360867914
1739209840.93893;-38.13080360867914
1739209840.9389381;-45.120503652039325
1739209840.9389465;-38.13080360867914
1739209840.9389546;-38.13080360867914
1739209840.9389627;-45.120503652039325
1739209840.938971;-38.13080360867914
1739209840.9389791;-33.981070128970906
1739209840.9389875;-45.120503652039325
1739209840.9389956;-38.13080360867914
1739209840.939004;-45.120503652039325
1739209840.939012;-45.120503652039325
1739209840.9390204;-38.13080360867914
1739209840.9390285;-45.120503652039325
1739209840.9390368;-45.120503652039325
1739209840.939045;-45.120503652039325
1739209840.9390533;-38.13080360867914
1739209840.9390614;-35.57807855764607
1739209840.9390695;-45.120503652039325
1739209840.9390779;-38.13080360867914
