CAN Message; 0x1d3:00000e08a0a044c7
Timestamp;Amplitude
1739209634.900356;-45.120503652039325
1739209634.9003642;-45.120503652039325
1739209634.900372;-38.13080360867914
1739209634.90038;-45.120503652039325
1739209634.9003878;-38.13080360867914
1739209634.9003959;-38.13080360867914
1739209634.9004037;-38.13080360867914
1739209634.9004116;-45.120503652039325
1739209634.9004195;-38.13080360867914
1739209634.9004273;-45.120503652039325
1739209634.9004354;-33.981070128970906
1739209634.9004433;-30.49652367304973
1739209634.9004512;-38.13080360867914
1739209634.900459;-45.120503652039325
1739209634.900467;-38.13080360867914
1739209634.900475;-35.57807855764607
1739209634.900483;-38.13080360867914
1739209634.9004908;-38.13080360867914
1739209634.9004986;-45.120503652039325
1739209634.9005067;-38.13080360867914
1739209634.9005146;-38.13080360867914
1739209634.9005225;-38.13080360867914
1739209634.9005303;-45.120503652039325
1739209634.9005382;-45.120503652039325
1739209634.9005463;-45.120503652039325
1739209634.9005542;-38.13080360867914
1739209634.900562;-33.981070128970906
1739209634.90057;-31.141103565318915
1739209634.900578;-32.816014438256545
1739209634.900586;-38.13080360867914
1739209634.9005938;-38.13080360867914
1739209634.9006016;-32.816014438256545
1739209634.9006095;-38.13080360867914
1739209634.9006176;-38.13080360867914
1739209634.9006255;-45.120503652039325
1739209634.9006333;-38.13080360867914
1739209634.9006412;-38.13080360867914
1739209634.900649;-45.120503652039325
1739209634.9006572;-38.13080360867914
1739209634.900665;-38.13080360867914
1739209634.900673;-45.120503652039325
1739209634.9006808;-45.120503652039325
1739209634.900689;-45.120503652039325
1739209634.9006968;-38.13080360867914
1739209634.9007046;-38.13080360867914
1739209634.9007125;-38.13080360867914
1739209634.9007204;-45.120503652039325
1739209634.9007285;-38.13080360867914
1739209634.9007363;-45.120503652039325
1739209634.9007442;-45.120503652039325
1739209634.900752;-38.13080360867914
1739209634.9007602;-38.13080360867914
1739209634.900768;-35.57807855764607
1739209634.900776;-38.13080360867914
1739209634.9007838;-45.120503652039325
1739209634.9007916;-35.57807855764607
1739209634.9007998;-38.13080360867914
1739209634.9008076;-45.120503652039325
1739209634.9008155;-35.57807855764607
1739209634.9008234;-33.981070128970906
1739209634.9008312;-38.13080360867914
1739209634.9008393;-38.13080360867914
1739209634.9008472;-38.13080360867914
1739209634.900855;-45.120503652039325
1739209634.900863;-45.120503652039325
1739209634.900871;-45.120503652039325
1739209634.900879;-38.13080360867914
1739209634.9008868;-38.13080360867914
1739209634.9008946;-45.120503652039325
1739209634.9009025;-45.120503652039325
1739209634.9009106;-38.13080360867914
1739209634.9009185;-35.57807855764607
1739209634.9009264;-38.13080360867914
1739209634.9009342;-38.13080360867914
1739209634.9009423;-38.13080360867914
1739209634.9009502;-38.13080360867914
1739209634.900958;-45.120503652039325
1739209634.900966;-45.120503652039325
1739209634.9009738;-38.13080360867914
1739209634.900982;-33.981070128970906
1739209634.9009898;-45.120503652039325
1739209634.9009976;-45.120503652039325
1739209634.9010055;-35.57807855764607
1739209634.9010136;-45.120503652039325
1739209634.9010215;-45.120503652039325
1739209634.9010293;-38.13080360867914
1739209634.9010372;-45.120503652039325
1739209634.901045;-45.120503652039325
1739209634.9010532;-45.120503652039325
1739209634.901061;-38.13080360867914
1739209634.901069;-38.13080360867914
1739209634.9010768;-38.13080360867914
1739209634.9010847;-32.816014438256545
1739209634.9010928;-38.13080360867914
1739209634.9011006;-33.981070128970906
1739209634.9011085;-38.13080360867914
1739209634.9011164;-35.57807855764607
1739209634.9011245;-38.13080360867914
1739209634.9011323;-35.57807855764607
1739209634.9011402;-45.120503652039325
1739209634.901148;-45.120503652039325
1739209634.901156;-45.120503652039325
1739209634.901164;-45.120503652039325
1739209634.901172;-38.13080360867914
1739209634.9011798;-45.120503652039325
1739209634.9011877;-45.120503652039325
1739209634.9011958;-38.13080360867914
1739209634.9012036;-38.13080360867914
1739209634.9012115;-38.13080360867914
1739209634.9012194;-38.13080360867914
1739209634.9012272;-45.120503652039325
1739209634.9012353;-38.13080360867914
1739209634.9012432;-35.57807855764607
1739209634.901251;-45.120503652039325
1739209634.901259;-38.13080360867914
1739209634.9012668;-45.120503652039325
1739209634.901275;-45.120503652039325
1739209634.9012828;-38.13080360867914
1739209634.9012907;-45.120503652039325
1739209634.9012985;-45.120503652039325
1739209634.9013066;-45.120503652039325
1739209634.9013145;-45.120503652039325
1739209634.9013224;-45.120503652039325
1739209634.9013302;-38.13080360867914
1739209634.901338;-45.120503652039325
1739209634.9013462;-35.57807855764607
1739209634.901354;-38.13080360867914
1739209634.901362;-45.120503652039325
1739209634.9013698;-35.57807855764607
1739209634.901378;-38.13080360867914
1739209634.9013858;-38.13080360867914
1739209634.9013937;-45.120503652039325
1739209634.9014015;-31.141103565318893
1739209634.9014094;-38.13080360867914
1739209634.9014175;-38.13080360867914
1739209634.9014254;-38.13080360867914
1739209634.9014332;-45.120503652039325
1739209634.901441;-45.120503652039325
1739209634.901449;-45.120503652039325
1739209634.901457;-45.120503652039325
1739209634.901465;-35.57807855764607
1739209634.9014728;-45.120503652039325
1739209634.9014807;-45.120503652039325
1739209634.9014888;-45.120503652039325
1739209634.9014966;-45.120503652039325
1739209634.9015045;-38.13080360867914
1739209634.9015124;-38.13080360867914
1739209634.9015203;-45.120503652039325
1739209634.9015284;-26.991370085610736
1739209634.9015362;-38.13080360867914
1739209634.901544;-45.120503652039325
1739209634.901552;-38.13080360867914
1739209634.90156;-35.57807855764607
1739209634.901568;-45.120503652039325
1739209634.9015758;-45.120503652039325
1739209634.9015837;-45.120503652039325
1739209634.9015915;-33.981070128970906
1739209634.9015996;-38.13080360867914
1739209634.9016075;-33.981070128970906
1739209634.9016154;-33.981070128970906
1739209634.9016232;-38.13080360867914
1739209634.901631;-35.57807855764607
1739209634.9016392;-38.13080360867914
1739209634.901647;-38.13080360867914
1739209634.901655;-45.120503652039325
1739209634.9016628;-45.120503652039325
1739209634.901671;-38.13080360867914
1739209634.9016788;-35.57807855764607
1739209634.9016867;-45.120503652039325
1739209634.9016945;-45.120503652039325
1739209634.9017024;-38.13080360867914
1739209634.9017105;-45.120503652039325
1739209634.9017184;-26.487275050834715
1739209634.9017262;-30.49652367304973
1739209634.901734;-45.120503652039325
1739209634.9017422;-45.120503652039325
1739209634.90175;-38.13080360867914
1739209634.901758;-33.981070128970906
1739209634.9017658;-45.120503652039325
1739209634.9017737;-38.13080360867914
1739209634.9017818;-38.13080360867914
1739209634.9017897;-45.120503652039325
1739209634.9017975;-45.120503652039325
1739209634.9018054;-45.120503652039325
1739209634.9018133;-38.13080360867914
1739209634.9018214;-38.13080360867914
1739209634.9018292;-45.120503652039325
1739209634.901837;-45.120503652039325
1739209634.901845;-26.487275050834715
1739209634.901853;-28.992665084841942
1739209634.901861;-45.120503652039325
1739209634.9018688;-45.120503652039325
1739209634.9018767;-38.13080360867914
1739209634.9018846;-38.13080360867914
1739209634.9018927;-45.120503652039325
1739209634.9019005;-45.120503652039325
1739209634.9019084;-45.120503652039325
1739209634.9019163;-38.13080360867914
1739209634.9019244;-45.120503652039325
1739209634.9019322;-45.120503652039325
1739209634.90194;-35.57807855764607
1739209634.901948;-38.13080360867914
1739209634.9019558;-45.120503652039325
1739209634.901964;-45.120503652039325
1739209634.9019718;-38.13080360867914
1739209634.9019797;-45.120503652039325
1739209634.9019876;-38.13080360867914
1739209634.9019957;-35.57807855764607
1739209634.9020035;-38.13080360867914
1739209634.9020114;-38.13080360867914
1739209634.9020193;-45.120503652039325
1739209634.9020271;-45.120503652039325
1739209634.9020352;-38.13080360867914
1739209634.902043;-38.13080360867914
1739209634.902051;-45.120503652039325
1739209634.9020588;-45.120503652039325
1739209634.9020667;-38.13080360867914
1739209634.9020748;-33.981070128970906
1739209634.9020827;-38.13080360867914
1739209634.9020905;-45.120503652039325
1739209634.9020984;-45.120503652039325
1739209634.9021065;-45.120503652039325
1739209634.9021144;-38.13080360867914
1739209634.9021223;-45.120503652039325
1739209634.9021301;-45.120503652039325
1739209634.902138;-45.120503652039325
1739209634.902146;-35.57807855764607
1739209634.902154;-38.13080360867914
1739209634.9021618;-38.13080360867914
1739209634.9021697;-38.13080360867914
1739209634.9021778;-35.57807855764607
1739209634.9021857;-38.13080360867914
1739209634.9021935;-45.120503652039325
1739209634.9022014;-38.13080360867914
1739209634.9022093;-35.57807855764607
1739209634.9022174;-38.13080360867914
1739209634.9022253;-45.120503652039325
1739209634.9022331;-38.13080360867914
1739209634.902241;-35.57807855764607
1739209634.9022489;-38.13080360867914
1739209634.902257;-45.120503652039325
1739209634.9022648;-33.981070128970906
1739209634.9022727;-45.120503652039325
1739209634.9022806;-45.120503652039325
1739209634.9022887;-45.120503652039325
1739209634.9022965;-45.120503652039325
1739209634.9023044;-45.120503652039325
1739209634.9023123;-45.120503652039325
1739209634.9023201;-45.120503652039325
1739209634.9023283;-33.981070128970906
1739209634.9023361;-35.57807855764607
1739209634.902344;-38.13080360867914
1739209634.9023519;-45.120503652039325
1739209634.90236;-33.981070128970906
1739209634.9023678;-33.981070128970906
1739209634.9023757;-45.120503652039325
1739209634.9023836;-45.120503652039325
1739209634.9023914;-38.13080360867914
1739209634.9023995;-32.816014438256545
1739209634.9024074;-38.13080360867914
1739209634.9024153;-45.120503652039325
1739209634.9024231;-45.120503652039325
1739209634.902431;-45.120503652039325
1739209634.902439;-38.13080360867914
1739209634.902447;-45.120503652039325
1739209634.9024549;-38.13080360867914
1739209634.9024627;-38.13080360867914
1739209634.9024708;-38.13080360867914
1739209634.9024787;-45.120503652039325
1739209634.9024866;-38.13080360867914
1739209634.9024944;-31.141103565318893
1739209634.9025023;-38.13080360867914
1739209634.9025104;-38.13080360867914
1739209634.9025183;-38.13080360867914
1739209634.9025261;-38.13080360867914
1739209634.902534;-45.120503652039325
1739209634.902542;-38.13080360867914
1739209634.90255;-45.120503652039325
1739209634.9025578;-45.120503652039325
1739209634.9025657;-45.120503652039325
1739209634.9025736;-45.120503652039325
1739209634.9025817;-45.120503652039325
1739209634.9025896;-45.120503652039325
1739209634.9025974;-38.13080360867914
1739209634.9026053;-45.120503652039325
1739209634.9026132;-45.120503652039325
1739209634.9026213;-33.981070128970906
1739209634.9026291;-45.120503652039325
1739209634.902637;-45.120503652039325
1739209634.9026449;-38.13080360867914
1739209634.902653;-32.816014438256545
1739209634.9026608;-45.120503652039325
1739209634.9026687;-45.120503652039325
1739209634.9026766;-45.120503652039325
1739209634.9026845;-45.120503652039325
1739209634.9026926;-38.13080360867914
1739209634.9027004;-38.13080360867914
1739209634.9027083;-38.13080360867914
1739209634.9027162;-45.120503652039325
1739209634.9027243;-38.13080360867914
1739209634.9027321;-38.13080360867914
1739209634.90274;-45.120503652039325
1739209634.9027479;-45.120503652039325
1739209634.9027557;-45.120503652039325
1739209634.9027638;-38.13080360867914
1739209634.9027717;-35.57807855764607
1739209634.9027796;-33.981070128970906
1739209634.9027874;-45.120503652039325
1739209634.9027953;-45.120503652039325
1739209634.9028034;-45.120503652039325
1739209634.9028113;-45.120503652039325
1739209634.9028192;-38.13080360867914
1739209634.902827;-38.13080360867914
1739209634.9028351;-45.120503652039325
1739209634.902843;-45.120503652039325
1739209634.9028509;-45.120503652039325
1739209634.9028587;-38.13080360867914
1739209634.9028666;-45.120503652039325
1739209634.9028747;-35.57807855764607
1739209634.9028826;-38.13080360867914
1739209634.9028904;-38.13080360867914
1739209634.9028983;-38.13080360867914
1739209634.9029064;-38.13080360867914
1739209634.9029143;-38.13080360867914
1739209634.9029222;-38.13080360867914
1739209634.90293;-38.13080360867914
1739209634.902938;-26.991370085610736
1739209634.902946;-38.13080360867914
1739209634.9029539;-45.120503652039325
1739209634.9029617;-38.13080360867914
1739209634.9029696;-38.13080360867914
1739209634.9029777;-45.120503652039325
1739209634.9029856;-38.13080360867914
1739209634.9029934;-38.13080360867914
1739209634.9030013;-35.57807855764607
1739209634.9030092;-38.13080360867914
1739209634.9030173;-35.57807855764607
1739209634.9030252;-45.120503652039325
1739209634.903033;-45.120503652039325
1739209634.903041;-45.120503652039325
1739209634.9030488;-38.13080360867914
1739209634.9030569;-38.13080360867914
1739209634.9030647;-32.816014438256545
1739209634.9030726;-35.57807855764607
1739209634.9030805;-38.13080360867914
1739209634.9030886;-45.120503652039325
1739209634.9030964;-45.120503652039325
1739209634.9031043;-45.120503652039325
1739209634.9031122;-38.13080360867914
1739209634.90312;-38.13080360867914
1739209634.9031281;-45.120503652039325
1739209634.903136;-32.816014438256545
1739209634.903144;-45.120503652039325
1739209634.9031518;-45.120503652039325
1739209634.9031599;-35.57807855764607
1739209634.9031677;-38.13080360867914
1739209634.9031756;-45.120503652039325
1739209634.9031835;-38.13080360867914
1739209634.9031913;-45.120503652039325
1739209634.9031994;-45.120503652039325
1739209634.9032073;-45.120503652039325
1739209634.9032152;-45.120503652039325
1739209634.903223;-45.120503652039325
1739209634.903231;-38.13080360867914
1739209634.903239;-38.13080360867914
1739209634.9032469;-45.120503652039325
1739209634.9032547;-28.58837851428586
1739209634.9032626;-31.141103565318915
1739209634.9032707;-45.120503652039325
1739209634.9032786;-38.13080360867914
1739209634.9032865;-32.816014438256545
1739209634.9032943;-35.57807855764607
1739209634.9033022;-45.120503652039325
1739209634.9033103;-45.120503652039325
1739209634.9033182;-38.13080360867914
1739209634.903326;-45.120503652039325
1739209634.903334;-45.120503652039325
1739209634.903342;-45.120503652039325
1739209634.9033499;-45.120503652039325
1739209634.9033577;-38.13080360867914
1739209634.9033656;-45.120503652039325
1739209634.9033735;-38.13080360867914
1739209634.9033816;-30.49652367304973
1739209634.9033895;-31.141103565318915
1739209634.9033973;-45.120503652039325
1739209634.9034052;-38.13080360867914
1739209634.903413;-35.57807855764607
1739209634.9034212;-38.13080360867914
1739209634.903429;-45.120503652039325
1739209634.903437;-38.13080360867914
1739209634.9034448;-45.120503652039325
1739209634.9034529;-45.120503652039325
1739209634.9034607;-45.120503652039325
1739209634.9034686;-45.120503652039325
1739209634.9034765;-35.57807855764607
1739209634.9034843;-38.13080360867914
1739209634.9034925;-35.57807855764607
1739209634.9035003;-38.13080360867914
1739209634.9035082;-38.13080360867914
1739209634.903516;-45.120503652039325
1739209634.9035242;-45.120503652039325
1739209634.903532;-38.13080360867914
1739209634.90354;-38.13080360867914
1739209634.9035478;-45.120503652039325
1739209634.9035556;-45.120503652039325
1739209634.9035637;-38.13080360867914
1739209634.9035716;-45.120503652039325
1739209634.9035795;-38.13080360867914
1739209634.9035873;-38.13080360867914
1739209634.9035952;-38.13080360867914
1739209634.9036033;-38.13080360867914
1739209634.9036112;-35.57807855764607
1739209634.903619;-45.120503652039325
1739209634.903627;-38.13080360867914
1739209634.903635;-33.981070128970906
1739209634.903643;-45.120503652039325
1739209634.9036508;-45.120503652039325
1739209634.9036586;-38.13080360867914
1739209634.9036665;-38.13080360867914
1739209634.9036746;-45.120503652039325
1739209634.9036825;-45.120503652039325
1739209634.9036903;-33.981070128970906
1739209634.9036982;-45.120503652039325
1739209634.9037063;-33.981070128970906
1739209634.9037142;-38.13080360867914
1739209634.903722;-38.13080360867914
1739209634.90373;-32.816014438256545
1739209634.9037378;-33.981070128970906
1739209634.903746;-38.13080360867914
1739209634.9037538;-38.13080360867914
1739209634.9037616;-38.13080360867914
1739209634.9037695;-38.13080360867914
1739209634.9037776;-38.13080360867914
1739209634.9037855;-38.13080360867914
1739209634.9037933;-35.57807855764607
1739209634.9038012;-38.13080360867914
1739209634.903809;-45.120503652039325
1739209634.9038172;-33.981070128970906
1739209634.903825;-35.57807855764607
1739209634.903833;-38.13080360867914
1739209634.9038408;-38.13080360867914
1739209634.9038486;-38.13080360867914
1739209634.9038568;-45.120503652039325
1739209634.9038646;-45.120503652039325
1739209634.9038725;-45.120503652039325
1739209634.9038804;-38.13080360867914
1739209634.9038885;-35.57807855764607
1739209634.9038963;-38.13080360867914
1739209634.9039042;-45.120503652039325
1739209634.903912;-38.13080360867914
1739209634.90392;-35.57807855764607
1739209634.903928;-33.981070128970906
1739209634.903936;-45.120503652039325
1739209634.9039438;-45.120503652039325
1739209634.9039516;-35.57807855764607
1739209634.9039598;-45.120503652039325
1739209634.9039676;-45.120503652039325
1739209634.9039755;-38.13080360867914
1739209634.9039834;-35.57807855764607
1739209634.9039912;-45.120503652039325
1739209634.9039993;-45.120503652039325
1739209634.9040072;-45.120503652039325
1739209634.904015;-45.120503652039325
1739209634.904023;-35.57807855764607
1739209634.9040308;-29.438486411369333
1739209634.904039;-35.57807855764607
1739209634.9040468;-35.57807855764607
1739209634.9040546;-33.981070128970906
1739209634.9040625;-32.816014438256545
1739209634.9040706;-38.13080360867914
1739209634.9040785;-45.120503652039325
1739209634.9040864;-45.120503652039325
1739209634.9040942;-45.120503652039325
1739209634.904102;-45.120503652039325
1739209634.9041102;-35.57807855764607
1739209634.904118;-45.120503652039325
1739209634.904126;-45.120503652039325
1739209634.9041338;-38.13080360867914
1739209634.904142;-35.57807855764607
1739209634.9041498;-38.13080360867914
1739209634.9041576;-38.13080360867914
1739209634.9041655;-38.13080360867914
1739209634.9041734;-45.120503652039325
1739209634.9041815;-35.57807855764607
1739209634.9041893;-38.13080360867914
1739209634.9041972;-45.120503652039325
1739209634.904205;-45.120503652039325
1739209634.904213;-38.13080360867914
1739209634.904221;-35.57807855764607
1739209634.904229;-45.120503652039325
1739209634.9042368;-38.13080360867914
1739209634.9042447;-45.120503652039325
1739209634.9042528;-45.120503652039325
1739209634.9042606;-45.120503652039325
1739209634.9042685;-38.13080360867914
1739209634.9042764;-38.13080360867914
1739209634.9042842;-45.120503652039325
1739209634.9042923;-45.120503652039325
1739209634.9043002;-45.120503652039325
1739209634.904308;-38.13080360867914
1739209634.904316;-45.120503652039325
1739209634.904324;-38.13080360867914
1739209634.904332;-38.13080360867914
1739209634.9043398;-35.57807855764607
1739209634.9043477;-28.21854285175415
1739209634.9043555;-38.13080360867914
1739209634.9043636;-45.120503652039325
1739209634.9043715;-45.120503652039325
1739209634.9043794;-35.57807855764607
1739209634.9043872;-45.120503652039325
1739209634.904395;-45.120503652039325
1739209634.9044032;-45.120503652039325
1739209634.904411;-45.120503652039325
1739209634.904419;-45.120503652039325
1739209634.9044268;-45.120503652039325
1739209634.904435;-38.13080360867914
1739209634.9044428;-45.120503652039325
1739209634.9044507;-38.13080360867914
1739209634.9044585;-38.13080360867914
1739209634.9044664;-45.120503652039325
1739209634.9044745;-35.57807855764607
1739209634.9044824;-35.57807855764607
1739209634.9044902;-38.13080360867914
1739209634.904498;-38.13080360867914
1739209634.9045062;-38.13080360867914
1739209634.904514;-38.13080360867914
1739209634.904522;-45.120503652039325
1739209634.9045298;-38.13080360867914
1739209634.9045377;-28.21854285175415
1739209634.9045458;-38.13080360867914
1739209634.9045537;-45.120503652039325
1739209634.9045615;-38.13080360867914
1739209634.9045694;-32.816014438256545
1739209634.9045773;-45.120503652039325
1739209634.9045854;-45.120503652039325
1739209634.9045932;-38.13080360867914
1739209634.904601;-38.13080360867914
1739209634.904609;-45.120503652039325
1739209634.904617;-45.120503652039325
1739209634.904625;-45.120503652039325
1739209634.9046328;-45.120503652039325
1739209634.9046407;-33.981070128970906
1739209634.9046485;-38.13080360867914
1739209634.9046566;-38.13080360867914
1739209634.9046645;-31.141103565318893
1739209634.9046724;-38.13080360867914
1739209634.9046803;-45.120503652039325
1739209634.9046884;-45.120503652039325
1739209634.9046962;-45.120503652039325
1739209634.904704;-45.120503652039325
1739209634.904712;-45.120503652039325
1739209634.9047198;-45.120503652039325
1739209634.904728;-35.57807855764607
1739209634.9047358;-45.120503652039325
1739209634.9047437;-45.120503652039325
1739209634.9047515;-45.120503652039325
1739209634.9047596;-35.57807855764607
1739209634.9047675;-38.13080360867914
1739209634.9047754;-45.120503652039325
1739209634.9047832;-38.13080360867914
1739209634.904791;-38.13080360867914
1739209634.9047992;-45.120503652039325
1739209634.904807;-45.120503652039325
1739209634.904815;-45.120503652039325
1739209634.9048228;-45.120503652039325
1739209634.9048307;-38.13080360867914
1739209634.9048388;-45.120503652039325
1739209634.9048467;-38.13080360867914
1739209634.9048545;-30.49652367304973
1739209634.9048624;-33.981070128970906
1739209634.9048705;-45.120503652039325
1739209634.9048784;-33.981070128970906
1739209634.9048862;-35.57807855764607
1739209634.904894;-38.13080360867914
1739209634.904902;-45.120503652039325
1739209634.90491;-38.13080360867914
1739209634.904918;-38.13080360867914
1739209634.9049258;-45.120503652039325
1739209634.9049337;-45.120503652039325
1739209634.9049418;-38.13080360867914
1739209634.9049497;-45.120503652039325
1739209634.9049575;-45.120503652039325
1739209634.9049654;-45.120503652039325
1739209634.9049733;-45.120503652039325
1739209634.9049814;-38.13080360867914
1739209634.9049892;-35.57807855764607
1739209634.904997;-38.13080360867914
1739209634.905005;-38.13080360867914
1739209634.9050128;-35.57807855764607
1739209634.905021;-38.13080360867914
1739209634.9050288;-45.120503652039325
1739209634.9050367;-45.120503652039325
1739209634.9050446;-45.120503652039325
1739209634.9050527;-38.13080360867914
1739209634.9050605;-35.57807855764607
1739209634.9050684;-38.13080360867914
1739209634.9050763;-45.120503652039325
1739209634.9050841;-38.13080360867914
1739209634.9050922;-38.13080360867914
1739209634.9051;-38.13080360867914
1739209634.905108;-45.120503652039325
1739209634.9051158;-45.120503652039325
1739209634.905124;-45.120503652039325
1739209634.9051318;-33.981070128970906
1739209634.9051397;-45.120503652039325
1739209634.9051476;-38.13080360867914
1739209634.9051554;-33.981070128970906
1739209634.9051635;-38.13080360867914
1739209634.9051714;-45.120503652039325
1739209634.9051793;-33.981070128970906
1739209634.9051871;-30.49652367304973
1739209634.905195;-38.13080360867914
1739209634.905203;-45.120503652039325
1739209634.905211;-33.981070128970906
1739209634.9052188;-32.816014438256545
1739209634.9052267;-38.13080360867914
1739209634.9052348;-45.120503652039325
1739209634.9052427;-45.120503652039325
1739209634.9052505;-45.120503652039325
1739209634.9052584;-33.981070128970906
1739209634.9052663;-45.120503652039325
1739209634.9052744;-45.120503652039325
1739209634.9052823;-38.13080360867914
1739209634.9052901;-38.13080360867914
1739209634.905298;-45.120503652039325
1739209634.905306;-38.13080360867914
1739209634.905314;-33.981070128970906
1739209634.9053218;-38.13080360867914
1739209634.9053297;-45.120503652039325
1739209634.9053376;-33.981070128970906
1739209634.9053457;-45.120503652039325
1739209634.9053535;-45.120503652039325
1739209634.9053614;-38.13080360867914
1739209634.9053693;-33.981070128970906
1739209634.9053771;-33.981070128970906
1739209634.9053853;-45.120503652039325
1739209634.9053931;-38.13080360867914
1739209634.905401;-45.120503652039325
1739209634.9054089;-45.120503652039325
1739209634.905417;-45.120503652039325
1739209634.9054248;-45.120503652039325
1739209634.9054327;-31.14110356531892
1739209634.9054406;-45.120503652039325
1739209634.9054484;-38.13080360867914
1739209634.9054565;-38.13080360867914
1739209634.9054644;-45.120503652039325
1739209634.9054723;-45.120503652039325
1739209634.9054801;-38.13080360867914
1739209634.9054883;-45.120503652039325
1739209634.9054961;-33.981070128970906
1739209634.905504;-33.981070128970906
1739209634.9055119;-45.120503652039325
1739209634.9055197;-35.57807855764607
1739209634.9055278;-35.57807855764607
1739209634.9055357;-38.13080360867914
1739209634.9055436;-38.13080360867914
1739209634.9055514;-38.13080360867914
1739209634.9055595;-45.120503652039325
1739209634.9055674;-45.120503652039325
1739209634.9055753;-45.120503652039325
1739209634.9055831;-38.13080360867914
1739209634.905591;-38.13080360867914
1739209634.905599;-45.120503652039325
1739209634.905607;-45.120503652039325
1739209634.9056149;-38.13080360867914
1739209634.9056227;-45.120503652039325
1739209634.9056306;-45.120503652039325
1739209634.9056387;-45.120503652039325
1739209634.9056466;-38.13080360867914
1739209634.9056544;-45.120503652039325
1739209634.9056623;-45.120503652039325
1739209634.9056704;-38.13080360867914
1739209634.9056783;-45.120503652039325
1739209634.9056861;-33.981070128970906
1739209634.905694;-30.49652367304973
1739209634.9057019;-45.120503652039325
1739209634.90571;-38.13080360867914
1739209634.9057178;-45.120503652039325
1739209634.9057257;-45.120503652039325
1739209634.9057336;-45.120503652039325
1739209634.9057417;-45.120503652039325
1739209634.9057496;-38.13080360867914
1739209634.9057574;-45.120503652039325
1739209634.9057653;-38.13080360867914
1739209634.9057732;-45.120503652039325
1739209634.9057813;-45.120503652039325
1739209634.9057891;-38.13080360867914
1739209634.905797;-38.13080360867914
1739209634.9058049;-45.120503652039325
1739209634.9058127;-33.981070128970906
1739209634.9058208;-26.991370085610736
1739209634.9058287;-38.13080360867914
1739209634.9058366;-45.120503652039325
1739209634.9058444;-38.13080360867914
1739209634.9058526;-32.816014438256545
1739209634.9058604;-38.13080360867914
1739209634.9058683;-38.13080360867914
1739209634.9058762;-45.120503652039325
1739209634.905884;-45.120503652039325
1739209634.9058921;-45.120503652039325
1739209634.9059;-45.120503652039325
1739209634.9059079;-45.120503652039325
1739209634.9059157;-38.13080360867914
1739209634.9059238;-38.13080360867914
1739209634.9059317;-45.120503652039325
1739209634.9059396;-38.13080360867914
1739209634.9059474;-38.13080360867914
1739209634.9059553;-38.13080360867914
1739209634.9059634;-38.13080360867914
1739209634.9059713;-45.120503652039325
1739209634.9059792;-45.120503652039325
1739209634.905987;-33.981070128970906
1739209634.905995;-45.120503652039325
1739209634.906003;-38.13080360867914
1739209634.9060109;-32.816014438256545
1739209634.9060187;-45.120503652039325
1739209634.9060266;-38.13080360867914
1739209634.9060347;-38.13080360867914
1739209634.9060426;-35.57807855764607
1739209634.9060504;-38.13080360867914
1739209634.9060583;-32.816014438256545
1739209634.9060662;-38.13080360867914
1739209634.9060743;-45.120503652039325
1739209634.9060822;-45.120503652039325
1739209634.90609;-38.13080360867914
1739209634.906098;-38.13080360867914
1739209634.906106;-38.13080360867914
1739209634.9061139;-33.981070128970906
1739209634.9061217;-38.13080360867914
1739209634.9061296;-45.120503652039325
1739209634.9061375;-38.13080360867914
1739209634.9061456;-38.13080360867914
1739209634.9061534;-45.120503652039325
1739209634.9061613;-45.120503652039325
1739209634.9061692;-45.120503652039325
1739209634.906177;-38.13080360867914
1739209634.9061852;-38.13080360867914
1739209634.906193;-45.120503652039325
1739209634.906201;-45.120503652039325
1739209634.9062088;-45.120503652039325
1739209634.9062169;-38.13080360867914
1739209634.9062247;-30.49652367304973
1739209634.9062326;-28.992665084841967
1739209634.9062405;-16.084178491196916
1739209634.9062483;-8.86223651918218
1739209634.9062564;-29.438486411369354
1739209634.9062643;-33.981070128970906
1739209634.9062722;-38.13080360867914
1739209634.90628;-35.57807855764607
1739209634.9062881;-33.981070128970906
1739209634.906296;-45.120503652039325
1739209634.906304;-38.13080360867914
1739209634.9063118;-38.13080360867914
1739209634.9063196;-45.120503652039325
1739209634.9063277;-38.13080360867914
1739209634.9063356;-33.981070128970906
1739209634.9063435;-38.13080360867914
1739209634.9063513;-38.13080360867914
1739209634.9063592;-45.120503652039325
1739209634.9063673;-33.981070128970906
1739209634.9063752;-31.141103565318893
1739209634.906383;-33.981070128970906
1739209634.906391;-38.13080360867914
1739209634.906399;-38.13080360867914
1739209634.9064069;-45.120503652039325
1739209634.9064147;-45.120503652039325
1739209634.9064226;-32.816014438256545
1739209634.9064305;-23.75329798047522
1739209634.9064386;-25.62660358559016
1739209634.9064465;-33.981070128970906
1739209634.9064543;-45.120503652039325
1739209634.9064622;-21.676580915188183
1739209634.9064703;-18.299052888300974
1739209634.9064782;-16.17180708458677
1739209634.906486;-28.992665084841942
1739209634.906494;-45.120503652039325
1739209634.9065018;-45.120503652039325
1739209634.9065099;-38.13080360867914
1739209634.9065177;-45.120503652039325
1739209634.9065256;-38.13080360867914
1739209634.9065335;-38.13080360867914
1739209634.9065416;-45.120503652039325
1739209634.9065495;-45.120503652039325
1739209634.9065573;-33.981070128970906
1739209634.9065652;-45.120503652039325
1739209634.906573;-33.981070128970906
