CAN Message; 0x1b8:03006ff692066267
1739209608.0415542;-45.120503652039325
1739209608.0415626;-45.120503652039325
1739209608.041571;-45.120503652039325
1739209608.0415792;-35.57807855764607
1739209608.0415876;-38.13080360867914
1739209608.041596;-38.13080360867914
1739209608.0416043;-35.57807855764607
1739209608.0416126;-38.13080360867914
1739209608.0416212;-33.981070128970906
1739209608.0416296;-45.120503652039325
1739209608.041638;-45.120503652039325
1739209608.0416462;-45.120503652039325
1739209608.0416546;-33.981070128970906
1739209608.041663;-33.981070128970906
1739209608.0416713;-45.120503652039325
1739209608.0416796;-45.120503652039325
1739209608.0416882;-38.13080360867914
1739209608.0416965;-38.13080360867914
1739209608.041705;-45.120503652039325
1739209608.0417132;-38.13080360867914
1739209608.0417216;-45.120503652039325
1739209608.04173;-45.120503652039325
1739209608.0417383;-38.13080360867914
1739209608.0417466;-38.13080360867914
1739209608.0417552;-33.981070128970906
1739209608.0417635;-45.120503652039325
1739209608.041772;-45.120503652039325
1739209608.0417802;-38.13080360867914
1739209608.0417886;-32.816014438256545
1739209608.041797;-31.141103565318915
1739209608.0418053;-45.120503652039325
1739209608.0418139;-38.13080360867914
1739209608.0418222;-33.981070128970906
1739209608.0418305;-33.981070128970906
1739209608.041839;-45.120503652039325
1739209608.0418472;-38.13080360867914
1739209608.0418556;-38.13080360867914
1739209608.041864;-45.120503652039325
1739209608.0418723;-45.120503652039325
1739209608.0418808;-38.13080360867914
1739209608.0418892;-38.13080360867914
1739209608.0418975;-45.120503652039325
1739209608.0419059;-38.13080360867914
1739209608.0419142;-45.120503652039325
1739209608.0419226;-45.120503652039325
1739209608.041931;-38.13080360867914
1739209608.0419393;-35.57807855764607
1739209608.0419478;-45.120503652039325
1739209608.0419562;-35.57807855764607
1739209608.0419645;-38.13080360867914
1739209608.0419729;-45.120503652039325
1739209608.0419812;-38.13080360867914
1739209608.0419896;-38.13080360867914
1739209608.041998;-38.13080360867914
1739209608.0420063;-38.13080360867914
1739209608.0420148;-45.120503652039325
1739209608.0420232;-45.120503652039325
1739209608.0420315;-45.120503652039325
1739209608.0420399;-38.13080360867914
1739209608.0420482;-38.13080360867914
1739209608.0420566;-45.120503652039325
1739209608.042065;-38.13080360867914
1739209608.0420732;-45.120503652039325
1739209608.0420818;-45.120503652039325
1739209608.0420902;-35.57807855764607
1739209608.0420985;-35.57807855764607
1739209608.0421069;-45.120503652039325
1739209608.0421152;-45.120503652039325
1739209608.0421236;-32.816014438256545
1739209608.042132;-28.992665084841942
1739209608.0421405;-45.120503652039325
1739209608.0421488;-38.13080360867914
1739209608.0421572;-38.13080360867914
1739209608.0421655;-33.981070128970906
1739209608.0421739;-38.13080360867914
1739209608.0421822;-45.120503652039325
1739209608.0421906;-38.13080360867914
1739209608.042199;-38.13080360867914
1739209608.0422075;-45.120503652039325
1739209608.0422158;-33.981070128970906
1739209608.0422242;-38.13080360867914
1739209608.0422325;-38.13080360867914
1739209608.0422409;-45.120503652039325
1739209608.0422492;-38.13080360867914
1739209608.0422575;-35.57807855764607
1739209608.042266;-31.141103565318915
1739209608.0422745;-38.13080360867914
1739209608.0422828;-38.13080360867914
1739209608.0422912;-38.13080360867914
1739209608.0422995;-33.981070128970906
1739209608.0423079;-45.120503652039325
1739209608.0423162;-38.13080360867914
1739209608.0423245;-35.57807855764607
1739209608.042333;-31.141103565318915
1739209608.0423415;-45.120503652039325
1739209608.0423498;-38.13080360867914
1739209608.0423582;-38.13080360867914
1739209608.0423665;-38.13080360867914
1739209608.0423748;-45.120503652039325
1739209608.0423832;-38.13080360867914
1739209608.0423915;-35.57807855764607
1739209608.0424001;-38.13080360867914
1739209608.0424085;-45.120503652039325
1739209608.0424168;-38.13080360867914
1739209608.0424252;-38.13080360867914
1739209608.0424335;-33.981070128970906
1739209608.0373895;-38.13080360867914
1739209608.03739;-45.120503652039325
1739209608.0373905;-32.816014438256545
1739209608.037391;-29.438486411369333
1739209608.0373914;-45.120503652039325
1739209608.037392;-45.120503652039325
1739209608.0373924;-38.13080360867914
1739209608.0373929;-38.13080360867914
1739209608.0373933;-45.120503652039325
1739209608.0373938;-38.13080360867914
1739209608.0373943;-45.120503652039325
1739209608.0373948;-45.120503652039325
1739209608.0373952;-45.120503652039325
1739209608.0373957;-45.120503652039325
1739209608.0373962;-45.120503652039325
1739209608.0373967;-45.120503652039325
1739209608.0373971;-33.981070128970906
1739209608.0373976;-45.120503652039325
1739209608.037398;-38.13080360867914
1739209608.0373986;-28.21854285175415
1739209608.037399;-38.13080360867914
1739209608.0373995;-45.120503652039325
1739209608.0374;-38.13080360867914
1739209608.0374005;-38.13080360867914
1739209608.037401;-38.13080360867914
1739209608.0374014;-45.120503652039325
1739209608.037402;-45.120503652039325
1739209608.0374024;-32.816014438256545
1739209608.0374029;-45.120503652039325
1739209608.0374033;-45.120503652039325
1739209608.0374038;-38.13080360867914
1739209608.0374043;-38.13080360867914
1739209608.0374048;-38.13080360867914
1739209608.0374053;-35.57807855764607
1739209608.0374055;-38.13080360867914
1739209608.037406;-45.120503652039325
1739209608.0374064;-38.13080360867914
1739209608.037407;-38.13080360867914
1739209608.0374074;-45.120503652039325
1739209608.0374079;-38.13080360867914
1739209608.0374084;-38.13080360867914
1739209608.0374088;-45.120503652039325
1739209608.0374093;-38.13080360867914
1739209608.0374098;-35.57807855764607
1739209608.0374103;-38.13080360867914
1739209608.0374107;-45.120503652039325
1739209608.0374112;-33.981070128970906
1739209608.0374117;-45.120503652039325
1739209608.0374122;-45.120503652039325
1739209608.0374126;-45.120503652039325
1739209608.0374131;-38.13080360867914
1739209608.0374136;-45.120503652039325
1739209608.037414;-45.120503652039325
1739209608.0374146;-45.120503652039325
1739209608.037415;-45.120503652039325
1739209608.0374155;-35.57807855764607
1739209608.037416;-38.13080360867914
1739209608.0374165;-45.120503652039325
1739209608.037417;-38.13080360867914
1739209608.0374174;-38.13080360867914
1739209608.037418;-33.981070128970906
1739209608.0374184;-45.120503652039325
1739209608.0374188;-38.13080360867914
1739209608.0374193;-38.13080360867914
1739209608.0374198;-38.13080360867914
1739209608.0374203;-45.120503652039325
1739209608.0374207;-45.120503652039325
1739209608.0374212;-45.120503652039325
1739209608.0374217;-45.120503652039325
1739209608.0374222;-32.816014438256545
1739209608.0374227;-35.57807855764607
1739209608.0374231;-45.120503652039325
1739209608.0374236;-38.13080360867914
1739209608.037424;-38.13080360867914
1739209608.0374246;-45.120503652039325
1739209608.037425;-45.120503652039325
1739209608.0374255;-38.13080360867914
1739209608.037426;-38.13080360867914
1739209608.0374265;-38.13080360867914
1739209608.037427;-38.13080360867914
1739209608.0374274;-38.13080360867914
1739209608.037428;-38.13080360867914
1739209608.0374284;-38.13080360867914
1739209608.0374289;-38.13080360867914
1739209608.0374293;-31.141103565318915
1739209608.0374298;-32.816014438256545
1739209608.0374303;-38.13080360867914
1739209608.0374308;-45.120503652039325
1739209608.0374312;-35.57807855764607
1739209608.0374317;-38.13080360867914
1739209608.0374322;-45.120503652039325
1739209608.0374327;-38.13080360867914
1739209608.0374331;-35.57807855764607
1739209608.0374336;-45.120503652039325
1739209608.037434;-33.981070128970906
1739209608.0374346;-33.981070128970906
1739209608.037435;-45.120503652039325
1739209608.0374355;-45.120503652039325
1739209608.037436;-45.120503652039325
1739209608.0374365;-38.13080360867914
1739209608.037437;-31.141103565318915
1739209608.0374374;-38.13080360867914
1739209608.0374377;-45.120503652039325
1739209608.0374382;-45.120503652039325
1739209608.0374386;-38.13080360867914
1739209608.037439;-38.13080360867914
1739209608.0374396;-38.13080360867914
1739209608.03744;-45.120503652039325
1739209608.0374405;-45.120503652039325
1739209608.037441;-32.816014438256545
1739209608.0374415;-38.13080360867914
1739209608.037442;-45.120503652039325
1739209608.0374424;-38.13080360867914
1739209608.037443;-35.57807855764607
1739209608.0374434;-38.13080360867914
1739209608.0374439;-35.57807855764607
1739209608.0374444;-28.58837851428586
1739209608.0374448;-45.120503652039325
1739209608.0374453;-38.13080360867914
1739209608.0374458;-38.13080360867914
1739209608.0374463;-45.120503652039325
1739209608.0374467;-45.120503652039325
1739209608.0374472;-38.13080360867914
1739209608.0374477;-38.13080360867914
1739209608.0374482;-31.141103565318915
1739209608.0374486;-38.13080360867914
1739209608.0374491;-38.13080360867914
1739209608.0374496;-35.57807855764607
1739209608.03745;-38.13080360867914
1739209608.0374506;-45.120503652039325
1739209608.037451;-45.120503652039325
1739209608.0374515;-45.120503652039325
1739209608.037452;-45.120503652039325
1739209608.0374525;-35.57807855764607
1739209608.037453;-38.13080360867914
1739209608.0374534;-45.120503652039325
1739209608.037454;-45.120503652039325
1739209608.0374544;-35.57807855764607
1739209608.0374548;-45.120503652039325
1739209608.0374553;-45.120503652039325
1739209608.0374558;-38.13080360867914
1739209608.0374563;-35.57807855764607
1739209608.0374568;-38.13080360867914
1739209608.0374572;-35.57807855764607
1739209608.0374577;-38.13080360867914
1739209608.0374582;-45.120503652039325
1739209608.0374587;-38.13080360867914
1739209608.0374591;-45.120503652039325
1739209608.0374596;-38.13080360867914
1739209608.03746;-38.13080360867914
1739209608.0374606;-45.120503652039325
1739209608.037461;-45.120503652039325
1739209608.0374615;-38.13080360867914
1739209608.037462;-45.120503652039325
1739209608.0374625;-45.120503652039325
1739209608.037463;-38.13080360867914
1739209608.0374634;-33.981070128970906
1739209608.037464;-35.57807855764607
1739209608.0374644;-38.13080360867914
1739209608.0374649;-38.13080360867914
1739209608.0374653;-38.13080360867914
1739209608.0374658;-35.57807855764607
1739209608.0374663;-45.120503652039325
1739209608.0374668;-45.120503652039325
1739209608.0374672;-45.120503652039325
1739209608.0374677;-45.120503652039325
1739209608.0374682;-45.120503652039325
1739209608.0374687;-45.120503652039325
1739209608.0374691;-45.120503652039325
1739209608.0374696;-45.120503652039325
1739209608.0374699;-38.13080360867914
1739209608.0374703;-45.120503652039325
1739209608.0374708;-38.13080360867914
1739209608.0374713;-38.13080360867914
1739209608.0374718;-35.57807855764607
1739209608.0374722;-45.120503652039325
1739209608.0374727;-38.13080360867914
1739209608.0374732;-38.13080360867914
1739209608.0374737;-33.981070128970906
1739209608.0374742;-45.120503652039325
1739209608.0374746;-33.981070128970906
1739209608.037475;-26.487275050834715
1739209608.0374756;-38.13080360867914
1739209608.037476;-45.120503652039325
1739209608.0374765;-38.13080360867914
1739209608.037477;-31.141103565318893
1739209608.0374775;-38.13080360867914
1739209608.037478;-38.13080360867914
1739209608.0374784;-38.13080360867914
1739209608.037479;-45.120503652039325
1739209608.0374794;-45.120503652039325
1739209608.0374799;-45.120503652039325
1739209608.0374804;-45.120503652039325
1739209608.0374808;-45.120503652039325
1739209608.0374813;-45.120503652039325
1739209608.0374818;-45.120503652039325
1739209608.0374823;-33.981070128970906
1739209608.0374827;-45.120503652039325
1739209608.0374832;-35.57807855764607
1739209608.0374837;-35.57807855764607
1739209608.0374842;-38.13080360867914
1739209608.0374846;-38.13080360867914
1739209608.0374851;-38.13080360867914
1739209608.0374856;-45.120503652039325
1739209608.037486;-38.13080360867914
1739209608.0374866;-26.991370085610736
1739209608.037487;-38.13080360867914
1739209608.0374875;-45.120503652039325
1739209608.037488;-38.13080360867914
1739209608.0374885;-31.141103565318893
1739209608.037489;-38.13080360867914
1739209608.0374894;-45.120503652039325
1739209608.03749;-45.120503652039325
1739209608.0374904;-45.120503652039325
1739209608.0424418;-45.120503652039325
1739209608.0424502;-38.13080360867914
1739209608.0424585;-38.13080360867914
1739209608.042467;-26.487275050834725
1739209608.0424755;-38.13080360867914
1739209608.0424838;-38.13080360867914
1739209608.0424922;-35.57807855764607
1739209608.0425005;-38.13080360867914
1739209608.0425088;-45.120503652039325
1739209608.0425172;-45.120503652039325
1739209608.0425255;-35.57807855764607
1739209608.042534;-31.141103565318915
1739209608.0425425;-45.120503652039325
1739209608.0425508;-45.120503652039325
1739209608.0425591;-38.13080360867914
1739209608.0425675;-45.120503652039325
1739209608.0425758;-45.120503652039325
1739209608.0425842;-38.13080360867914
1739209608.0425925;-35.57807855764607
1739209608.042601;-31.141103565318915
1739209608.0426095;-45.120503652039325
1739209608.0426178;-33.981070128970906
1739209608.0426261;-38.13080360867914
1739209608.0426345;-45.120503652039325
1739209608.0426428;-38.13080360867914
1739209608.0426512;-45.120503652039325
1739209608.0426598;-35.57807855764607
1739209608.042668;-38.13080360867914
1739209608.0426764;-45.120503652039325
1739209608.0426848;-45.120503652039325
1739209608.0426931;-45.120503652039325
1739209608.0427015;-45.120503652039325
1739209608.0427098;-45.120503652039325
1739209608.0427182;-45.120503652039325
1739209608.0427268;-38.13080360867914
1739209608.042735;-38.13080360867914
1739209608.0427434;-45.120503652039325
1739209608.0427518;-45.120503652039325
1739209608.0427601;-38.13080360867914
1739209608.0427685;-45.120503652039325
1739209608.0427768;-45.120503652039325
1739209608.0427852;-38.13080360867914
1739209608.0427938;-45.120503652039325
1739209608.042802;-45.120503652039325
1739209608.0428104;-33.981070128970906
1739209608.0428188;-45.120503652039325
1739209608.0428271;-45.120503652039325
1739209608.0428355;-33.981070128970906
1739209608.0428438;-31.141103565318893
1739209608.0428522;-45.120503652039325
1739209608.0428607;-45.120503652039325
1739209608.042869;-38.13080360867914
1739209608.0428774;-45.120503652039325
1739209608.0428858;-38.13080360867914
1739209608.0428941;-45.120503652039325
1739209608.0429025;-45.120503652039325
1739209608.0429108;-45.120503652039325
1739209608.0429194;-45.120503652039325
1739209608.0429277;-45.120503652039325
1739209608.042936;-38.13080360867914
1739209608.0429444;-45.120503652039325
1739209608.0429528;-45.120503652039325
1739209608.0429611;-45.120503652039325
1739209608.0429695;-45.120503652039325
1739209608.0429778;-38.13080360867914
1739209608.0429864;-45.120503652039325
1739209608.0429947;-45.120503652039325
1739209608.043003;-45.120503652039325
1739209608.0430114;-35.57807855764607
1739209608.0430198;-38.13080360867914
1739209608.043028;-45.120503652039325
1739209608.0430365;-45.120503652039325
1739209608.0430448;-38.13080360867914
1739209608.0430534;-38.13080360867914
1739209608.0430617;-45.120503652039325
1739209608.04307;-45.120503652039325
1739209608.0430784;-45.120503652039325
1739209608.0430868;-45.120503652039325
1739209608.043095;-38.13080360867914
1739209608.0431035;-38.13080360867914
1739209608.0431118;-38.13080360867914
1739209608.0431204;-45.120503652039325
1739209608.0431287;-45.120503652039325
1739209608.043137;-38.13080360867914
1739209608.0431454;-32.816014438256545
1739209608.0431538;-38.13080360867914
1739209608.043162;-45.120503652039325
1739209608.0431705;-38.13080360867914
1739209608.043179;-35.57807855764607
1739209608.0431874;-38.13080360867914
1739209608.0431957;-38.13080360867914
1739209608.043204;-45.120503652039325
1739209608.0432124;-45.120503652039325
1739209608.0432208;-38.13080360867914
1739209608.043229;-45.120503652039325
1739209608.0432374;-45.120503652039325
1739209608.043246;-45.120503652039325
1739209608.0432544;-45.120503652039325
1739209608.0432627;-45.120503652039325
1739209608.043271;-38.13080360867914
1739209608.0432794;-45.120503652039325
1739209608.0432878;-35.57807855764607
1739209608.043296;-38.13080360867914
1739209608.0433044;-45.120503652039325
1739209608.043313;-38.13080360867914
1739209608.0433214;-38.13080360867914
1739209608.0433297;-35.57807855764607
1739209608.043338;-45.120503652039325
1739209608.0433464;-30.49652367304973
1739209608.0433547;-31.141103565318893
1739209608.043363;-38.13080360867914
1739209608.0433714;-38.13080360867914
1739209608.04338;-45.120503652039325
1739209608.0433884;-38.13080360867914
1739209608.0433967;-35.57807855764607
1739209608.043405;-33.981070128970906
1739209608.0434134;-38.13080360867914
1739209608.0434217;-45.120503652039325
1739209608.04343;-35.57807855764607
1739209608.0434387;-45.120503652039325
1739209608.043447;-45.120503652039325
1739209608.0434554;-45.120503652039325
1739209608.0434637;-38.13080360867914
1739209608.043472;-33.981070128970906
1739209608.0434804;-38.13080360867914
1739209608.0434887;-38.13080360867914
1739209608.043497;-45.120503652039325
1739209608.0435057;-45.120503652039325
1739209608.043514;-45.120503652039325
1739209608.0435224;-38.13080360867914
1739209608.0435307;-38.13080360867914
1739209608.043539;-45.120503652039325
1739209608.0435474;-33.981070128970906
1739209608.0435557;-33.981070128970906
1739209608.043564;-45.120503652039325
1739209608.0435727;-45.120503652039325
1739209608.043581;-45.120503652039325
1739209608.0435894;-38.13080360867914
1739209608.0435977;-38.13080360867914
1739209608.043606;-38.13080360867914
1739209608.0436144;-45.120503652039325
1739209608.0436227;-38.13080360867914
1739209608.043631;-38.13080360867914
1739209608.0436397;-45.120503652039325
1739209608.043648;-45.120503652039325
1739209608.0436563;-45.120503652039325
1739209608.0436647;-35.57807855764607
1739209608.043673;-45.120503652039325
1739209608.0436814;-33.981070128970906
1739209608.0436897;-31.141103565318915
1739209608.0436983;-45.120503652039325
1739209608.0437067;-38.13080360867914
1739209608.043715;-38.13080360867914
1739209608.0437233;-45.120503652039325
1739209608.0437317;-38.13080360867914
1739209608.04374;-45.120503652039325
1739209608.0437484;-38.13080360867914
1739209608.0437567;-35.57807855764607
1739209608.0437653;-45.120503652039325
1739209608.0437737;-45.120503652039325
1739209608.043782;-33.981070128970906
1739209608.0437903;-32.816014438256545
1739209608.0437987;-45.120503652039325
1739209608.043807;-38.13080360867914
1739209608.0438154;-45.120503652039325
1739209608.0438237;-45.120503652039325
1739209608.0438323;-45.120503652039325
1739209608.0438406;-38.13080360867914
1739209608.043849;-38.13080360867914
1739209608.0438573;-45.120503652039325
1739209608.0438657;-38.13080360867914
1739209608.043874;-38.13080360867914
1739209608.0438824;-32.816014438256545
1739209608.0438907;-32.816014438256545
1739209608.0438993;-45.120503652039325
1739209608.0439076;-38.13080360867914
1739209608.043916;-35.57807855764607
1739209608.0439243;-38.13080360867914
1739209608.0439327;-45.120503652039325
1739209608.043941;-45.120503652039325
1739209608.0439494;-45.120503652039325
1739209608.043958;-45.120503652039325
1739209608.0439663;-45.120503652039325
1739209608.0439746;-38.13080360867914
1739209608.043983;-38.13080360867914
1739209608.0439913;-38.13080360867914
1739209608.0439997;-45.120503652039325
1739209608.044008;-45.120503652039325
1739209608.0440164;-45.120503652039325
1739209608.044025;-45.120503652039325
1739209608.0440333;-38.13080360867914
1739209608.0440416;-45.120503652039325
1739209608.04405;-45.120503652039325
1739209608.0440583;-38.13080360867914
1739209608.0440667;-38.13080360867914
1739209608.044075;-45.120503652039325
1739209608.0440834;-38.13080360867914
1739209608.044092;-30.49652367304973
1739209608.0441003;-33.981070128970906
1739209608.0441086;-38.13080360867914
1739209608.044117;-38.13080360867914
1739209608.0441253;-32.816014438256545
1739209608.0441337;-38.13080360867914
1739209608.044142;-45.120503652039325
1739209608.0441504;-45.120503652039325
1739209608.044159;-45.120503652039325
1739209608.0441673;-32.816014438256545
1739209608.0441756;-38.13080360867914
1739209608.044184;-45.120503652039325
1739209608.0441923;-45.120503652039325
1739209608.0442007;-38.13080360867914
1739209608.044209;-38.13080360867914
1739209608.0442176;-45.120503652039325
1739209608.044226;-45.120503652039325
1739209608.0442343;-45.120503652039325
1739209608.0442426;-38.13080360867914
1739209608.044251;-45.120503652039325
1739209608.0442593;-38.13080360867914
1739209608.0442677;-35.57807855764607
1739209608.044276;-38.13080360867914
1739209608.0442846;-45.120503652039325
1739209608.044293;-27.267205301931607
1739209608.0443013;-28.58837851428586
1739209608.0443096;-33.981070128970906
1739209608.044318;-45.120503652039325
1739209608.0443263;-38.13080360867914
1739209608.0443347;-32.816014438256545
1739209608.044343;-38.13080360867914
1739209608.0443516;-38.13080360867914
1739209608.04436;-45.120503652039325
1739209608.0443683;-38.13080360867914
1739209608.0443766;-38.13080360867914
1739209608.044385;-38.13080360867914
1739209608.0443933;-45.120503652039325
1739209608.0444016;-38.13080360867914
1739209608.04441;-33.981070128970906
1739209608.0444186;-45.120503652039325
1739209608.044427;-33.981070128970906
1739209608.0444353;-35.57807855764607
1739209608.0444436;-38.13080360867914
1739209608.044452;-45.120503652039325
1739209608.0444603;-38.13080360867914
1739209608.0444686;-45.120503652039325
1739209608.044477;-45.120503652039325
1739209608.0444856;-45.120503652039325
1739209608.044494;-38.13080360867914
1739209608.0445023;-38.13080360867914
1739209608.0445106;-45.120503652039325
1739209608.044519;-38.13080360867914
1739209608.0445273;-38.13080360867914
1739209608.0445356;-38.13080360867914
1739209608.0445442;-45.120503652039325
1739209608.0445526;-38.13080360867914
1739209608.044561;-38.13080360867914
1739209608.0445693;-31.141103565318943
1739209608.0445776;-38.13080360867914
1739209608.044586;-35.57807855764607
1739209608.0445943;-45.120503652039325
1739209608.0446026;-38.13080360867914
1739209608.0446112;-38.13080360867914
1739209608.0446196;-38.13080360867914
1739209608.044628;-33.981070128970906
1739209608.0446362;-38.13080360867914
1739209608.0446446;-38.13080360867914
1739209608.044653;-38.13080360867914
1739209608.0446613;-45.120503652039325
1739209608.0446696;-45.120503652039325
1739209608.0446782;-38.13080360867914
1739209608.0446866;-38.13080360867914
1739209608.044695;-35.57807855764607
1739209608.0447032;-38.13080360867914
1739209608.0447116;-45.120503652039325
1739209608.04472;-35.57807855764607
1739209608.0447283;-38.13080360867914
1739209608.0447366;-38.13080360867914
1739209608.0447452;-45.120503652039325
1739209608.0447536;-45.120503652039325
1739209608.044762;-45.120503652039325
1739209608.0447702;-45.120503652039325
1739209608.0447786;-45.120503652039325
1739209608.044787;-45.120503652039325
1739209608.0447953;-45.120503652039325
1739209608.0448039;-33.981070128970906
1739209608.0448122;-33.981070128970906
1739209608.0448205;-45.120503652039325
1739209608.044829;-38.13080360867914
1739209608.0448372;-35.57807855764607
1739209608.0448456;-33.981070128970906
1739209608.044854;-45.120503652039325
1739209608.0448623;-45.120503652039325
1739209608.0448709;-45.120503652039325
1739209608.0448792;-38.13080360867914
1739209608.0448875;-45.120503652039325
1739209608.044896;-45.120503652039325
1739209608.0449042;-45.120503652039325
1739209608.0449126;-38.13080360867914
1739209608.044921;-45.120503652039325
1739209608.0449293;-45.120503652039325
1739209608.0449378;-45.120503652039325
1739209608.0449462;-38.13080360867914
1739209608.0449545;-35.57807855764607
1739209608.044963;-38.13080360867914
1739209608.0449712;-38.13080360867914
1739209608.0449796;-35.57807855764607
1739209608.044988;-45.120503652039325
1739209608.0449963;-45.120503652039325
1739209608.0450048;-38.13080360867914
1739209608.0450132;-35.57807855764607
1739209608.0450215;-38.13080360867914
1739209608.0450299;-38.13080360867914
1739209608.0450382;-45.120503652039325
1739209608.0450466;-45.120503652039325
1739209608.045055;-38.13080360867914
1739209608.0450635;-38.13080360867914
1739209608.0450718;-45.120503652039325
1739209608.0450802;-38.13080360867914
1739209608.0450885;-35.57807855764607
1739209608.0450969;-38.13080360867914
1739209608.0451052;-45.120503652039325
1739209608.0451136;-45.120503652039325
1739209608.045122;-45.120503652039325
1739209608.0451305;-45.120503652039325
1739209608.0451388;-45.120503652039325
1739209608.0451472;-38.13080360867914
1739209608.0451555;-32.816014438256545
1739209608.0451639;-45.120503652039325
1739209608.0451722;-38.13080360867914
1739209608.0451806;-28.992665084841942
1739209608.045189;-35.57807855764607
1739209608.0451975;-38.13080360867914
1739209608.0452058;-38.13080360867914
1739209608.0452142;-38.13080360867914
1739209608.0452225;-35.57807855764607
1739209608.0452309;-38.13080360867914
1739209608.0452392;-38.13080360867914
1739209608.0452476;-32.81601443825658
1739209608.045256;-38.13080360867914
1739209608.0452645;-38.13080360867914
1739209608.0452728;-45.120503652039325
1739209608.0452812;-45.120503652039325
1739209608.0452895;-35.57807855764607
1739209608.0452979;-45.120503652039325
1739209608.0453062;-38.13080360867914
1739209608.0453146;-38.13080360867914
1739209608.0453231;-45.120503652039325
1739209608.0453315;-38.13080360867914
1739209608.0453398;-45.120503652039325
1739209608.0453482;-45.120503652039325
1739209608.0453565;-45.120503652039325
1739209608.0453649;-45.120503652039325
1739209608.0453732;-45.120503652039325
1739209608.0453815;-38.13080360867914
1739209608.0453901;-38.13080360867914
1739209608.0453985;-38.13080360867914
1739209608.0454068;-45.120503652039325
1739209608.0454152;-45.120503652039325
1739209608.0454235;-45.120503652039325
1739209608.0454319;-38.13080360867914
1739209608.0454402;-45.120503652039325
1739209608.0454485;-30.49652367304973
1739209608.0454571;-38.13080360867914
1739209608.0454655;-38.13080360867914
1739209608.0454738;-45.120503652039325
1739209608.0454822;-38.13080360867914
1739209608.0454905;-38.13080360867914
1739209608.0454988;-45.120503652039325
1739209608.0455072;-38.13080360867914
1739209608.0455155;-28.992665084841942
1739209608.0455241;-45.120503652039325
1739209608.0455325;-45.120503652039325
1739209608.0455408;-45.120503652039325
1739209608.0455492;-45.120503652039325
1739209608.0455575;-45.120503652039325
1739209608.0455658;-45.120503652039325
1739209608.0455742;-45.120503652039325
1739209608.0455828;-30.49652367304973
1739209608.045591;-38.13080360867914
1739209608.0455995;-38.13080360867914
1739209608.0456078;-45.120503652039325
1739209608.0456161;-45.120503652039325
1739209608.0456245;-38.13080360867914
1739209608.0456328;-38.13080360867914
1739209608.0456412;-45.120503652039325
1739209608.0456498;-33.981070128970906
1739209608.045658;-38.13080360867914
1739209608.0456665;-38.13080360867914
1739209608.0456748;-45.120503652039325
1739209608.0456831;-38.13080360867914
1739209608.0456915;-38.13080360867914
1739209608.0456998;-45.120503652039325
1739209608.0457082;-45.120503652039325
1739209608.0457168;-38.13080360867914
1739209608.045725;-35.57807855764607
1739209608.0457335;-38.13080360867914
1739209608.0457418;-45.120503652039325
1739209608.0457501;-38.13080360867914
1739209608.0457585;-38.13080360867914
1739209608.0457668;-45.120503652039325
1739209608.0457752;-33.981070128970906
1739209608.0457838;-38.13080360867914
1739209608.045792;-45.120503652039325
1739209608.0458004;-45.120503652039325
1739209608.0458088;-45.120503652039325
1739209608.0458171;-38.13080360867914
1739209608.0458255;-45.120503652039325
1739209608.0458338;-45.120503652039325
1739209608.0458424;-35.57807855764607
1739209608.0458508;-31.141103565318915
1739209608.045859;-45.120503652039325
1739209608.0458674;-31.141103565318915
1739209608.0458758;-38.13080360867914
1739209608.0458841;-38.13080360867914
1739209608.0458925;-45.120503652039325
1739209608.0459008;-45.120503652039325
1739209608.0459094;-35.57807855764607
1739209608.0459177;-38.13080360867914
1739209608.045926;-45.120503652039325
1739209608.0459344;-45.120503652039325
1739209608.0459428;-45.120503652039325
1739209608.0459511;-33.981070128970906
1739209608.0459595;-45.120503652039325
1739209608.0459678;-45.120503652039325
1739209608.0459764;-45.120503652039325
1739209608.0459847;-45.120503652039325
1739209608.045993;-45.120503652039325
1739209608.0460014;-45.120503652039325
1739209608.0374908;-45.120503652039325
1739209608.0374913;-45.120503652039325
1739209608.0374918;-45.120503652039325
1739209608.0374923;-35.57807855764607
1739209608.0374928;-33.981070128970906
1739209608.0374932;-45.120503652039325
1739209608.0374937;-38.13080360867914
1739209608.0374942;-33.981070128970906
1739209608.0374947;-38.13080360867914
1739209608.0374951;-38.13080360867914
1739209608.0374956;-38.13080360867914
1739209608.037496;-45.120503652039325
1739209608.0374966;-33.981070128970906
1739209608.037497;-45.120503652039325
1739209608.0374975;-45.120503652039325
1739209608.037498;-31.141103565318893
1739209608.0374985;-35.57807855764607
1739209608.037499;-45.120503652039325
1739209608.0374994;-38.13080360867914
1739209608.0375;-35.57807855764607
1739209608.0375004;-45.120503652039325
1739209608.0375009;-45.120503652039325
1739209608.0375013;-38.13080360867914
1739209608.0375018;-45.120503652039325
1739209608.037502;-38.13080360867914
1739209608.0375025;-38.13080360867914
1739209608.037503;-38.13080360867914
1739209608.0375035;-38.13080360867914
1739209608.037504;-33.981070128970906
1739209608.0375044;-45.120503652039325
1739209608.037505;-38.13080360867914
1739209608.0375054;-32.816014438256545
1739209608.0375059;-38.13080360867914
1739209608.0375063;-45.120503652039325
1739209608.0375068;-38.13080360867914
1739209608.0375073;-38.13080360867914
1739209608.0375078;-38.13080360867914
1739209608.0375082;-45.120503652039325
1739209608.0375087;-45.120503652039325
1739209608.0375092;-35.57807855764607
