CAN Message; 0x1bb:0000b378cbcb2bd3
1739209841.3007138;-38.13080360867914
1739209841.3007143;-38.13080360867914
1739209841.300715;-38.13080360867914
1739209841.3007154;-45.120503652039325
1739209841.300716;-31.141103565318915
1739209841.3007164;-32.816014438256545
1739209841.300717;-38.13080360867914
1739209841.3007176;-45.120503652039325
1739209841.300718;-38.13080360867914
1739209841.3007188;-35.57807855764607
1739209841.3007193;-38.13080360867914
1739209841.3007197;-45.120503652039325
1739209841.3007202;-33.981070128970906
1739209841.300721;-38.13080360867914
1739209841.3007214;-45.120503652039325
1739209841.300722;-45.120503652039325
1739209841.3007224;-33.981070128970906
1739209841.300723;-38.13080360867914
1739209841.3007236;-45.120503652039325
1739209841.300724;-38.13080360867914
1739209841.3007245;-33.981070128970956
1739209841.3007252;-38.13080360867914
1739209841.3007257;-38.13080360867914
1739209841.3007262;-38.13080360867914
1739209841.300727;-38.13080360867914
1739209841.3007274;-33.981070128970906
1739209841.3007278;-33.981070128970906
1739209841.3007283;-45.120503652039325
1739209841.300729;-31.141103565318915
1739209841.3007295;-31.141103565318893
1739209841.30073;-33.981070128970906
1739209841.3007305;-45.120503652039325
1739209841.3007312;-45.120503652039325
1739209841.3007317;-38.13080360867914
1739209841.3007321;-33.981070128970906
1739209841.3007326;-45.120503652039325
1739209841.3007333;-38.13080360867914
1739209841.3007338;-38.13080360867914
1739209841.3007343;-38.13080360867914
1739209841.300735;-45.120503652039325
1739209841.3007355;-38.13080360867914
1739209841.300736;-38.13080360867914
1739209841.3007364;-38.13080360867914
1739209841.3007371;-38.13080360867914
1739209841.3007376;-45.120503652039325
1739209841.300738;-38.13080360867914
1739209841.3007386;-38.13080360867914
1739209841.3007393;-38.13080360867914
1739209841.3007398;-45.120503652039325
1739209841.3007402;-32.816014438256545
1739209841.300741;-38.13080360867914
1739209841.3007414;-45.120503652039325
1739209841.300742;-33.981070128970906
1739209841.3007424;-38.13080360867914
1739209841.300743;-45.120503652039325
1739209841.3007436;-45.120503652039325
1739209841.300744;-38.13080360867914
1739209841.3007445;-38.13080360867914
1739209841.3007452;-38.13080360867914
1739209841.3007457;-45.120503652039325
1739209841.3007462;-38.13080360867914
1739209841.3007467;-38.13080360867914
1739209841.3007474;-45.120503652039325
1739209841.3007479;-45.120503652039325
1739209841.3007483;-38.13080360867914
1739209841.300749;-33.981070128970906
1739209841.3007495;-45.120503652039325
1739209841.30075;-45.120503652039325
1739209841.3007505;-45.120503652039325
1739209841.3007512;-32.816014438256545
1739209841.3007517;-33.981070128970906
1739209841.3007522;-45.120503652039325
1739209841.3007526;-45.120503652039325
1739209841.3007534;-38.13080360867914
1739209841.3007538;-35.57807855764607
1739209841.3007543;-45.120503652039325
1739209841.300755;-38.13080360867914
1739209841.3007555;-45.120503652039325
1739209841.300756;-45.120503652039325
1739209841.3007565;-35.57807855764607
1739209841.3007572;-38.13080360867914
1739209841.3007576;-45.120503652039325
1739209841.3007581;-45.120503652039325
1739209841.3007586;-38.13080360867914
1739209841.3007593;-45.120503652039325
1739209841.3007598;-45.120503652039325
1739209841.3007603;-45.120503652039325
1739209841.3007607;-45.120503652039325
1739209841.3007615;-33.981070128970906
1739209841.300762;-32.816014438256545
1739209841.3007624;-45.120503652039325
1739209841.3007631;-38.13080360867914
1739209841.3007636;-38.13080360867914
1739209841.300764;-28.58837851428586
1739209841.3007646;-31.141103565318915
1739209841.3007653;-45.120503652039325
1739209841.3007658;-33.981070128970906
1739209841.3007662;-38.13080360867914
1739209841.3007667;-32.816014438256545
1739209841.3007674;-38.13080360867914
1739209841.300768;-33.981070128970906
1739209841.3007684;-38.13080360867914
1739209841.3007689;-45.120503652039325
1739209841.3007696;-35.57807855764607
1739209841.30077;-45.120503652039325
1739209841.3007705;-45.120503652039325
1739209841.3007712;-45.120503652039325
1739209841.3007717;-45.120503652039325
1739209841.3007722;-45.120503652039325
1739209841.3007727;-45.120503652039325
1739209841.3007734;-45.120503652039325
1739209841.3007739;-45.120503652039325
1739209841.3007743;-45.120503652039325
1739209841.3007748;-38.13080360867914
1739209841.3007755;-45.120503652039325
1739209841.300776;-38.13080360867914
1739209841.3007765;-33.981070128970906
1739209841.3007772;-31.141103565318915
1739209841.3007777;-31.141103565318915
1739209841.3007782;-38.13080360867914
1739209841.3007786;-38.13080360867914
1739209841.3007793;-35.57807855764607
1739209841.3007798;-38.13080360867914
1739209841.3007803;-45.120503652039325
1739209841.3007808;-38.13080360867914
1739209841.3007815;-38.13080360867914
1739209841.300782;-32.816014438256545
1739209841.3007824;-35.57807855764607
1739209841.300783;-38.13080360867914
1739209841.3007836;-45.120503652039325
1739209841.300784;-38.13080360867914
1739209841.3007846;-35.57807855764607
1739209841.3007853;-45.120503652039325
1739209841.3007858;-38.13080360867914
1739209841.3007863;-35.57807855764607
1739209841.3007867;-38.13080360867914
1739209841.3007874;-45.120503652039325
1739209841.300788;-45.120503652039325
1739209841.3007884;-45.120503652039325
1739209841.3007889;-32.816014438256545
1739209841.3007896;-45.120503652039325
1739209841.30079;-38.13080360867914
1739209841.3007905;-33.981070128970906
1739209841.3007913;-45.120503652039325
1739209841.3007917;-45.120503652039325
1739209841.3007922;-38.13080360867914
1739209841.3007927;-35.57807855764607
1739209841.3007934;-38.13080360867914
1739209841.300794;-45.120503652039325
1739209841.3007944;-38.13080360867914
1739209841.3007948;-38.13080360867914
1739209841.3007956;-38.13080360867914
1739209841.300796;-45.120503652039325
1739209841.3007965;-45.120503652039325
1739209841.300797;-45.120503652039325
1739209841.3007977;-38.13080360867914
1739209841.3007982;-45.120503652039325
1739209841.3007987;-45.120503652039325
1739209841.3007994;-45.120503652039325
1739209841.3007998;-45.120503652039325
1739209841.3008003;-45.120503652039325
1739209841.3008008;-45.120503652039325
1739209841.3008015;-38.13080360867914
1739209841.300802;-45.120503652039325
1739209841.3008025;-45.120503652039325
1739209841.300803;-38.13080360867914
1739209841.3008037;-35.57807855764607
1739209841.3008041;-45.120503652039325
1739209841.3008046;-45.120503652039325
1739209841.300805;-38.13080360867914
1739209841.3008058;-38.13080360867914
1739209841.3008063;-45.120503652039325
1739209841.3008068;-45.120503652039325
1739209841.3008075;-38.13080360867914
1739209841.300808;-45.120503652039325
1739209841.3008084;-45.120503652039325
1739209841.300809;-38.13080360867914
1739209841.3008096;-32.816014438256545
1739209841.30081;-35.57807855764607
1739209841.3008106;-45.120503652039325
1739209841.300811;-45.120503652039325
1739209841.3008118;-45.120503652039325
1739209841.3008122;-31.141103565318893
1739209841.3008127;-33.981070128970906
1739209841.3008134;-45.120503652039325
1739209841.300814;-38.13080360867914
1739209841.3008144;-38.13080360867914
1739209841.3008149;-38.13080360867914
1739209841.3008156;-38.13080360867914
1739209841.300816;-35.57807855764607
1739209841.3008165;-38.13080360867914
1739209841.300817;-45.120503652039325
1739209841.3008177;-45.120503652039325
1739209841.3008182;-45.120503652039325
1739209841.3008187;-45.120503652039325
1739209841.3008192;-45.120503652039325
1739209841.3008199;-45.120503652039325
1739209841.3008204;-38.13080360867914
1739209841.3008208;-38.13080360867914
1739209841.3008215;-35.57807855764607
1739209841.300822;-38.13080360867914
1739209841.3008225;-38.13080360867914
1739209841.300823;-45.120503652039325
1739209841.3008237;-45.120503652039325
1739209841.3008242;-45.120503652039325
1739209841.3008246;-38.13080360867914
1739209841.300825;-38.13080360867914
1739209841.3008258;-45.120503652039325
1739209841.3008263;-38.13080360867914
1739209841.3008268;-38.13080360867914
1739209841.3008273;-45.120503652039325
1739209841.300828;-33.981070128970906
1739209841.3008285;-45.120503652039325
1739209841.300829;-45.120503652039325
1739209841.3008296;-45.120503652039325
1739209841.3008301;-45.120503652039325
1739209841.3008306;-38.13080360867914
1739209841.300831;-38.13080360867914
1739209841.3008318;-33.981070128970906
1739209841.3008323;-35.57807855764607
1739209841.3008327;-38.13080360867914
1739209841.3008332;-45.120503652039325
1739209841.300834;-38.13080360867914
1739209841.3008344;-26.991370085610736
1739209841.300835;-45.120503652039325
1739209841.3008356;-45.120503652039325
1739209841.300836;-38.13080360867914
1739209841.3008366;-32.816014438256545
1739209841.300837;-38.13080360867914
1739209841.3008378;-45.120503652039325
1739209841.3008382;-45.120503652039325
1739209841.3008387;-38.13080360867914
1739209841.3008392;-38.13080360867914
1739209841.30084;-45.120503652039325
1739209841.3008404;-45.120503652039325
1739209841.3008409;-38.13080360867914
1739209841.3008413;-38.13080360867914
1739209841.300842;-38.13080360867914
1739209841.3008425;-38.13080360867914
1739209841.300843;-35.57807855764607
1739209841.3008437;-38.13080360867914
1739209841.3008442;-38.13080360867914
1739209841.3008447;-45.120503652039325
1739209841.3008451;-45.120503652039325
1739209841.3008459;-45.120503652039325
1739209841.3008463;-45.120503652039325
1739209841.3008468;-45.120503652039325
1739209841.3008473;-29.438486411369333
1739209841.300848;-38.13080360867914
1739209841.3008485;-38.13080360867914
1739209841.300849;-38.13080360867914
1739209841.3008497;-35.57807855764607
1739209841.3008502;-45.120503652039325
1739209841.3008506;-33.981070128970906
1739209841.300851;-33.981070128970906
1739209841.3008518;-38.13080360867914
1739209841.3008523;-45.120503652039325
1739209841.3008528;-38.13080360867914
1739209841.3008533;-45.120503652039325
1739209841.300854;-45.120503652039325
1739209841.3008544;-35.57807855764607
1739209841.300855;-38.13080360867914
1739209841.3008554;-45.120503652039325
1739209841.300856;-33.981070128970906
1739209841.3008566;-38.13080360867914
1739209841.300857;-38.13080360867914
1739209841.3008578;-38.13080360867914
1739209841.3008583;-45.120503652039325
1739209841.3008587;-38.13080360867914
1739209841.3008592;-38.13080360867914
1739209841.30086;-45.120503652039325
1739209841.3008604;-45.120503652039325
1739209841.300861;-38.13080360867914
1739209841.3008614;-38.13080360867914
1739209841.300862;-45.120503652039325
1739209841.3008626;-38.13080360867914
1739209841.300863;-35.57807855764607
1739209841.3008635;-35.57807855764607
1739209841.3008642;-38.13080360867914
1739209841.3008647;-45.120503652039325
1739209841.3008652;-45.120503652039325
1739209841.300866;-38.13080360867914
1739209841.3008664;-38.13080360867914
1739209841.3008668;-45.120503652039325
1739209841.3008673;-45.120503652039325
1739209841.300868;-38.13080360867914
1739209841.3008685;-45.120503652039325
1739209841.300869;-32.816014438256545
1739209841.3008695;-38.13080360867914
1739209841.3008702;-45.120503652039325
1739209841.3008707;-45.120503652039325
1739209841.3008711;-35.57807855764607
1739209841.3008718;-38.13080360867914
1739209841.3008723;-45.120503652039325
1739209841.3008728;-45.120503652039325
1739209841.3008733;-45.120503652039325
1739209841.300874;-45.120503652039325
1739209841.3008745;-45.120503652039325
1739209841.300875;-38.13080360867914
1739209841.3008754;-45.120503652039325
1739209841.3008761;-38.13080360867914
1739209841.3008766;-45.120503652039325
1739209841.300877;-38.13080360867914
1739209841.3008776;-32.816014438256545
1739209841.3008783;-38.13080360867914
1739209841.3008788;-45.120503652039325
1739209841.3008792;-38.13080360867914
1739209841.30088;-45.120503652039325
1739209841.3008804;-38.13080360867914
1739209841.300881;-32.816014438256545
1739209841.3008814;-38.13080360867914
1739209841.300882;-45.120503652039325
1739209841.3008826;-38.13080360867914
1739209841.300883;-38.13080360867914
1739209841.3008835;-38.13080360867914
1739209841.3008842;-33.981070128970906
1739209841.3008847;-35.57807855764607
1739209841.3008852;-45.120503652039325
1739209841.3008857;-38.13080360867914
1739209841.3008864;-45.120503652039325
1739209841.3008869;-38.13080360867914
1739209841.3008873;-45.120503652039325
1739209841.300888;-45.120503652039325
1739209841.3008885;-38.13080360867914
1739209841.300889;-38.13080360867914
1739209841.3008895;-38.13080360867914
1739209841.3008902;-33.981070128970906
1739209841.3008907;-45.120503652039325
1739209841.3008912;-31.141103565318915
1739209841.3008916;-38.13080360867914
1739209841.3008924;-45.120503652039325
1739209841.3008928;-38.13080360867914
1739209841.3008933;-38.13080360867914
1739209841.300894;-35.57807855764607
1739209841.3008945;-38.13080360867914
1739209841.300895;-45.120503652039325
1739209841.3008955;-31.141103565318915
1739209841.3008962;-31.141103565318893
1739209841.3008966;-38.13080360867914
1739209841.3008971;-45.120503652039325
1739209841.3008976;-38.13080360867914
1739209841.3008983;-38.13080360867914
1739209841.3008988;-38.13080360867914
1739209841.3008993;-45.120503652039325
1739209841.3008997;-38.13080360867914
1739209841.3009005;-38.13080360867914
1739209841.300901;-38.13080360867914
1739209841.3009014;-45.120503652039325
1739209841.3009021;-38.13080360867914
1739209841.3009026;-35.57807855764607
1739209841.300903;-38.13080360867914
1739209841.3009036;-45.120503652039325
1739209841.3009043;-27.267205301931607
1739209841.3009048;-32.816014438256545
1739209841.3009052;-38.13080360867914
1739209841.3009057;-45.120503652039325
1739209841.3009064;-38.13080360867914
1739209841.300907;-45.120503652039325
1739209841.3009074;-38.13080360867914
1739209841.300908;-45.120503652039325
1739209841.3009086;-38.13080360867914
1739209841.300909;-38.13080360867914
1739209841.3009095;-38.13080360867914
1739209841.3009102;-45.120503652039325
1739209841.3009107;-45.120503652039325
1739209841.3009112;-31.141103565318893
1739209841.3009117;-38.13080360867914
1739209841.3009124;-45.120503652039325
1739209841.3009129;-38.13080360867914
1739209841.3009133;-45.120503652039325
1739209841.3009138;-38.13080360867914
1739209841.3009145;-45.120503652039325
1739209841.300915;-45.120503652039325
1739209841.3009155;-38.13080360867914
1739209841.3009162;-38.13080360867914
1739209841.3009167;-45.120503652039325
1739209841.3009171;-35.57807855764607
1739209841.3009176;-38.13080360867914
1739209841.3009183;-45.120503652039325
1739209841.3009188;-45.120503652039325
1739209841.3009193;-38.13080360867914
1739209841.3009198;-35.57807855764607
1739209841.3009205;-45.120503652039325
1739209841.300921;-45.120503652039325
1739209841.3009214;-32.81601443825658
1739209841.300922;-45.120503652039325
1739209841.3009226;-35.57807855764607
1739209841.300923;-35.57807855764607
1739209841.3009236;-45.120503652039325
1739209841.3009243;-45.120503652039325
1739209841.3009248;-38.13080360867914
1739209841.3009253;-45.120503652039325
1739209841.3009257;-33.981070128970906
1739209841.3009264;-33.981070128970906
1739209841.300927;-38.13080360867914
1739209841.3009274;-35.57807855764607
1739209841.3009279;-38.13080360867914
1739209841.3009286;-38.13080360867914
1739209841.300929;-38.13080360867914
1739209841.3009295;-38.13080360867914
1739209841.3009303;-35.57807855764607
1739209841.3009307;-38.13080360867914
1739209841.3009312;-45.120503652039325
1739209841.3009317;-38.13080360867914
1739209841.3009324;-35.57807855764607
1739209841.300933;-38.13080360867914
1739209841.3009334;-45.120503652039325
1739209841.3009338;-45.120503652039325
1739209841.3009346;-45.120503652039325
1739209841.300935;-38.13080360867914
1739209841.3009355;-33.981070128970906
1739209841.300936;-45.120503652039325
1739209841.3009367;-38.13080360867914
1739209841.3009372;-29.438486411369333
1739209841.3009377;-38.13080360867914
1739209841.3009384;-45.120503652039325
1739209841.3009388;-33.981070128970906
1739209841.3009393;-35.57807855764607
1739209841.3009398;-38.13080360867914
1739209841.3009405;-35.57807855764607
1739209841.300941;-38.13080360867914
1739209841.3009415;-45.120503652039325
1739209841.300942;-38.13080360867914
1739209841.3009427;-35.57807855764607
1739209841.3009431;-38.13080360867914
1739209841.3009436;-45.120503652039325
1739209841.3009443;-38.13080360867914
1739209841.3009448;-32.816014438256545
1739209841.3009453;-38.13080360867914
1739209841.3009458;-38.13080360867914
1739209841.3009465;-45.120503652039325
1739209841.300947;-45.120503652039325
1739209841.3009474;-45.120503652039325
1739209841.300948;-31.141103565318915
1739209841.3009486;-33.981070128970906
1739209841.300949;-45.120503652039325
1739209841.3009496;-38.13080360867914
1739209841.30095;-35.57807855764607
1739209841.3009508;-35.57807855764607
1739209841.3009512;-35.57807855764607
1739209841.3009517;-35.57807855764607
1739209841.3009524;-38.13080360867914
1739209841.300953;-38.13080360867914
1739209841.3009534;-38.13080360867914
1739209841.3009539;-38.13080360867914
1739209841.3009546;-45.120503652039325
1739209841.300955;-45.120503652039325
1739209841.3009555;-35.57807855764607
1739209841.300956;-45.120503652039325
1739209841.3009567;-38.13080360867914
1739209841.3009572;-38.13080360867914
1739209841.3009577;-45.120503652039325
1739209841.3009582;-45.120503652039325
1739209841.3009589;-38.13080360867914
1739209841.3009593;-45.120503652039325
1739209841.3009598;-45.120503652039325
1739209841.3009605;-38.13080360867914
1739209841.300961;-38.13080360867914
1739209841.3009615;-33.981070128970906
1739209841.300962;-38.13080360867914
1739209841.3009627;-45.120503652039325
1739209841.3009632;-45.120503652039325
1739209841.3009636;-35.57807855764607
1739209841.300964;-35.57807855764607
1739209841.3009648;-38.13080360867914
1739209841.3009653;-38.13080360867914
1739209841.3009658;-45.120503652039325
1739209841.3009665;-33.981070128970906
1739209841.300967;-38.13080360867914
1739209841.3009675;-31.141103565318893
1739209841.300968;-38.13080360867914
1739209841.3009686;-45.120503652039325
1739209841.3009691;-45.120503652039325
1739209841.3009696;-31.141103565318915
1739209841.30097;-28.992665084841942
1739209841.3009708;-38.13080360867914
1739209841.3009713;-45.120503652039325
1739209841.3009717;-45.120503652039325
1739209841.3009722;-38.13080360867914
1739209841.300973;-45.120503652039325
1739209841.3009734;-45.120503652039325
1739209841.300974;-38.13080360867914
1739209841.3009746;-35.57807855764607
1739209841.300975;-45.120503652039325
1739209841.3009756;-38.13080360867914
1739209841.300976;-38.13080360867914
1739209841.3009768;-45.120503652039325
1739209841.3009772;-38.13080360867914
1739209841.3009777;-38.13080360867914
1739209841.3009782;-33.981070128970906
1739209841.300979;-33.981070128970906
1739209841.3009794;-38.13080360867914
1739209841.3009799;-35.57807855764607
1739209841.3009803;-38.13080360867914
1739209841.300981;-33.981070128970906
1739209841.3009815;-45.120503652039325
1739209841.300982;-45.120503652039325
1739209841.3009827;-32.816014438256545
1739209841.3009832;-33.981070128970906
1739209841.3009837;-38.13080360867914
1739209841.3009841;-35.57807855764607
1739209841.3009849;-32.816014438256545
1739209841.3009853;-33.981070128970906
1739209841.3009858;-45.120503652039325
1739209841.3009863;-38.13080360867914
1739209841.300987;-38.13080360867914
1739209841.3009875;-31.141103565318915
1739209841.300988;-45.120503652039325
1739209841.3009887;-45.120503652039325
1739209841.3009892;-31.141103565318893
1739209841.3009896;-45.120503652039325
1739209841.30099;-45.120503652039325
1739209841.3009908;-33.981070128970906
1739209841.3009913;-33.981070128970906
1739209841.3009918;-26.487275050834725
1739209841.3009923;-45.120503652039325
1739209841.300993;-38.13080360867914
1739209841.3009934;-33.981070128970906
1739209841.300994;-33.981070128970906
1739209841.3009944;-45.120503652039325
1739209841.300995;-45.120503652039325
1739209841.3009956;-32.816014438256545
1739209841.300996;-31.141103565318915
1739209841.3009968;-45.120503652039325
1739209841.3009973;-38.13080360867914
1739209841.3009977;-35.57807855764607
1739209841.3009982;-45.120503652039325
1739209841.300999;-45.120503652039325
1739209841.3009994;-38.13080360867914
1739209841.3009999;-32.816014438256545
1739209841.3010004;-33.981070128970906
1739209841.301001;-45.120503652039325
1739209841.3010015;-38.13080360867914
1739209841.301002;-35.57807855764607
1739209841.3010027;-38.13080360867914
1739209841.3010032;-38.13080360867914
1739209841.3010037;-45.120503652039325
1739209841.3010042;-38.13080360867914
1739209841.301005;-35.57807855764607
1739209841.3010054;-45.120503652039325
1739209841.3010058;-38.13080360867914
1739209841.3010063;-38.13080360867914
1739209841.301007;-38.13080360867914
1739209841.3010075;-45.120503652039325
1739209841.301008;-38.13080360867914
1739209841.3010085;-35.57807855764607
1739209841.3010092;-38.13080360867914
1739209841.3010097;-32.816014438256545
1739209841.3010101;-45.120503652039325
1739209841.3010108;-38.13080360867914
1739209841.3010113;-38.13080360867914
1739209841.3010118;-45.120503652039325
1739209841.3010123;-45.120503652039325
1739209841.301013;-38.13080360867914
1739209841.3010135;-38.13080360867914
1739209841.301014;-38.13080360867914
1739209841.3010144;-38.13080360867914
1739209841.3010151;-45.120503652039325
1739209841.3010156;-38.13080360867914
1739209841.301016;-35.57807855764607
1739209841.3010166;-45.120503652039325
1739209841.3010173;-45.120503652039325
1739209841.3010178;-31.141103565318915
1739209841.3010182;-35.57807855764607
1739209841.301019;-38.13080360867914
1739209841.3010194;-38.13080360867914
1739209841.30102;-33.981070128970906
1739209841.3010204;-45.120503652039325
1739209841.301021;-38.13080360867914
1739209841.3010216;-38.13080360867914
1739209841.301022;-38.13080360867914
1739209841.3010225;-35.57807855764607
1739209841.3010232;-45.120503652039325
1739209841.3010237;-38.13080360867914
1739209841.3010242;-38.13080360867914
1739209841.301025;-45.120503652039325
1739209841.3010254;-35.57807855764607
1739209841.3010259;-35.57807855764607
1739209841.3010263;-38.13080360867914
1739209841.301027;-35.57807855764607
1739209841.3010275;-35.57807855764607
1739209841.301028;-38.13080360867914
1739209841.3010285;-45.120503652039325
1739209841.3010292;-45.120503652039325
1739209841.3010297;-45.120503652039325
1739209841.3010302;-38.13080360867914
1739209841.3010306;-38.13080360867914
1739209841.3010314;-45.120503652039325
1739209841.3010318;-45.120503652039325
1739209841.3010323;-38.13080360867914
1739209841.301033;-38.13080360867914
1739209841.3010335;-45.120503652039325
1739209841.301034;-38.13080360867914
1739209841.3010345;-38.13080360867914
1739209841.3010352;-38.13080360867914
1739209841.3010356;-29.438486411369333
1739209841.3010361;-38.13080360867914
1739209841.3010366;-45.120503652039325
1739209841.3010373;-45.120503652039325
1739209841.3010378;-38.13080360867914
1739209841.3010383;-38.13080360867914
1739209841.301039;-38.13080360867914
1739209841.3010395;-38.13080360867914
1739209841.30104;-38.13080360867914
1739209841.3010404;-38.13080360867914
1739209841.3010411;-45.120503652039325
1739209841.3010416;-45.120503652039325
1739209841.301042;-45.120503652039325
1739209841.3010426;-38.13080360867914
1739209841.3010433;-45.120503652039325
1739209841.3010437;-38.13080360867914
1739209841.3010442;-45.120503652039325
1739209841.3010447;-45.120503652039325
1739209841.3010454;-45.120503652039325
1739209841.301046;-38.13080360867914
1739209841.3010464;-35.57807855764607
1739209841.301047;-45.120503652039325
1739209841.3010476;-45.120503652039325
1739209841.301048;-38.13080360867914
1739209841.3010485;-32.816014438256545
1739209841.3010492;-38.13080360867914
1739209841.3010497;-45.120503652039325
1739209841.3010502;-38.13080360867914
1739209841.3010507;-45.120503652039325
1739209841.3010514;-38.13080360867914
1739209841.3010519;-38.13080360867914
1739209841.3010523;-45.120503652039325
1739209841.3010528;-31.141103565318943
1739209841.3010535;-38.13080360867914
1739209841.301054;-32.816014438256545
1739209841.3010545;-45.120503652039325
1739209841.3010552;-45.120503652039325
1739209841.3010557;-45.120503652039325
1739209841.3010561;-38.13080360867914
1739209841.3010566;-45.120503652039325
1739209841.3010573;-28.58837851428586
1739209841.3010578;-32.816014438256545
1739209841.3010583;-35.57807855764607
1739209841.3010588;-33.981070128970906
1739209841.3010595;-32.816014438256545
1739209841.30106;-35.57807855764607
1739209841.3010604;-45.120503652039325
1739209841.3010612;-45.120503652039325
1739209841.3010616;-38.13080360867914
1739209841.301062;-45.120503652039325
1739209841.3010626;-45.120503652039325
1739209841.3010633;-38.13080360867914
1739209841.3010638;-38.13080360867914
1739209841.3010643;-38.13080360867914
1739209841.3010647;-45.120503652039325
1739209841.3010654;-45.120503652039325
1739209841.301066;-32.816014438256545
1739209841.3010664;-38.13080360867914
1739209841.3010669;-45.120503652039325
1739209841.3010676;-38.13080360867914
1739209841.301068;-32.816014438256545
1739209841.3010685;-38.13080360867914
1739209841.3010693;-45.120503652039325
1739209841.3010697;-38.13080360867914
1739209841.3010702;-38.13080360867914
1739209841.3010707;-31.141103565318915
1739209841.3010714;-45.120503652039325
1739209841.301072;-45.120503652039325
1739209841.3010724;-45.120503652039325
1739209841.3010728;-38.13080360867914
1739209841.3010736;-45.120503652039325
1739209841.301074;-45.120503652039325
1739209841.3010745;-38.13080360867914
1739209841.301075;-35.57807855764607
1739209841.3010757;-38.13080360867914
1739209841.3010762;-38.13080360867914
1739209841.3010767;-38.13080360867914
1739209841.3010774;-45.120503652039325
1739209841.3010778;-45.120503652039325
1739209841.3010783;-38.13080360867914
1739209841.3010788;-28.992665084841942
1739209841.3010795;-27.267205301931607
1739209841.30108;-32.816014438256545
1739209841.3010805;-38.13080360867914
1739209841.301081;-45.120503652039325
1739209841.3010817;-33.981070128970906
1739209841.3010821;-38.13080360867914
1739209841.3010826;-38.13080360867914
1739209841.3010833;-38.13080360867914
1739209841.3010838;-33.981070128970906
1739209841.3010843;-38.13080360867914
1739209841.3010848;-38.13080360867914
1739209841.3010855;-45.120503652039325
1739209841.301086;-45.120503652039325
1739209841.3010864;-38.13080360867914
1739209841.301087;-45.120503652039325
1739209841.3010876;-45.120503652039325
1739209841.301088;-45.120503652039325
1739209841.3010886;-38.13080360867914
1739209841.301089;-38.13080360867914
1739209841.3010898;-38.13080360867914
1739209841.3010902;-38.13080360867914
1739209841.3010907;-38.13080360867914
1739209841.3010914;-45.120503652039325
1739209841.301092;-45.120503652039325
1739209841.3010924;-38.13080360867914
1739209841.3010929;-35.57807855764607
1739209841.3010936;-45.120503652039325
1739209841.301094;-45.120503652039325
1739209841.3010945;-33.981070128970906
1739209841.301095;-32.816014438256545
1739209841.3010957;-38.13080360867914
1739209841.3010962;-38.13080360867914
1739209841.3010967;-38.13080360867914
1739209841.3010974;-38.13080360867914
1739209841.3010979;-38.13080360867914
1739209841.3010983;-45.120503652039325
1739209841.3010988;-45.120503652039325
1739209841.3010995;-45.120503652039325
1739209841.3011;-45.120503652039325
1739209841.3011005;-38.13080360867914
1739209841.301101;-38.13080360867914
1739209841.3011017;-38.13080360867914
1739209841.3011022;-45.120503652039325
1739209841.3011026;-45.120503652039325
1739209841.301103;-35.57807855764607
1739209841.3011038;-38.13080360867914
1739209841.3011043;-45.120503652039325
1739209841.3011048;-38.13080360867914
1739209841.3011055;-38.13080360867914
1739209841.301106;-45.120503652039325
1739209841.3011065;-38.13080360867914
1739209841.301107;-38.13080360867914
1739209841.3011076;-45.120503652039325
1739209841.3011081;-45.120503652039325
1739209841.3011086;-38.13080360867914
1739209841.301109;-35.57807855764607
1739209841.3011098;-45.120503652039325
1739209841.3011103;-45.120503652039325
1739209841.3011107;-35.57807855764607
1739209841.3011112;-38.13080360867914
1739209841.301112;-38.13080360867914
1739209841.3011124;-45.120503652039325
1739209841.301113;-45.120503652039325
1739209841.3011136;-45.120503652039325
1739209841.301114;-38.13080360867914
1739209841.3011146;-45.120503652039325
1739209841.301115;-38.13080360867914
1739209841.3011158;-38.13080360867914
1739209841.3011162;-45.120503652039325
1739209841.3011167;-38.13080360867914
1739209841.3011172;-38.13080360867914
1739209841.301118;-45.120503652039325
1739209841.3011184;-45.120503652039325
1739209841.3011189;-45.120503652039325
1739209841.3011196;-38.13080360867914
1739209841.30112;-45.120503652039325
1739209841.3011205;-33.981070128970906
1739209841.301121;-45.120503652039325
1739209841.3011217;-38.13080360867914
1739209841.3011222;-45.120503652039325
1739209841.3011227;-38.13080360867914
1739209841.3011231;-32.816014438256545
1739209841.3011239;-45.120503652039325
1739209841.3011243;-45.120503652039325
1739209841.3011248;-45.120503652039325
1739209841.3011253;-33.981070128970906
1739209841.301126;-38.13080360867914
1739209841.3011265;-45.120503652039325
1739209841.301127;-45.120503652039325
1739209841.3011277;-45.120503652039325
1739209841.3011281;-35.57807855764607
1739209841.3011286;-38.13080360867914
1739209841.301129;-38.13080360867914
1739209841.3011298;-45.120503652039325
1739209841.3011303;-38.13080360867914
1739209841.3011308;-45.120503652039325
1739209841.3011312;-38.13080360867914
1739209841.301132;-31.141103565318893
1739209841.3011324;-38.13080360867914
1739209841.301133;-45.120503652039325
1739209841.3011334;-38.13080360867914
1739209841.301134;-31.141103565318893
1739209841.3011346;-45.120503652039325
1739209841.301135;-38.13080360867914
1739209841.3011358;-33.981070128970906
1739209841.3011363;-45.120503652039325
1739209841.3011367;-38.13080360867914
1739209841.3011372;-38.13080360867914
1739209841.301138;-45.120503652039325
1739209841.3011384;-45.120503652039325
