CAN Message; 0x150:0500f516b3fe36a4
1739209732.4420266;-45.120503652039325
1739209732.4420276;-38.13080360867914
1739209732.4420283;-38.13080360867914
1739209732.442029;-38.13080360867914
1739209732.4420297;-35.57807855764607
1739209732.4420307;-38.13080360867914
1739209732.4420314;-38.13080360867914
1739209732.442032;-38.13080360867914
1739209732.4420328;-45.120503652039325
1739209732.4420338;-38.13080360867914
1739209732.4420345;-38.13080360867914
1739209732.4420352;-38.13080360867914
1739209732.442036;-38.13080360867914
1739209732.4420369;-33.981070128970906
1739209732.4420376;-31.141103565318915
1739209732.4420383;-45.120503652039325
1739209732.442039;-32.816014438256545
1739209732.44204;-30.49652367304973
1739209732.4420407;-38.13080360867914
1739209732.4420414;-45.120503652039325
1739209732.442042;-45.120503652039325
1739209732.442043;-31.141103565318915
1739209732.4420438;-33.981070128970906
1739209732.4420445;-35.57807855764607
1739209732.4420452;-38.13080360867914
1739209732.4420462;-45.120503652039325
1739209732.4420469;-33.981070128970906
1739209732.4420476;-38.13080360867914
1739209732.4420483;-45.120503652039325
1739209732.4420493;-33.981070128970906
1739209732.44205;-31.141103565318915
1739209732.4420507;-38.13080360867914
1739209732.4420514;-38.13080360867914
1739209732.4420524;-38.13080360867914
1739209732.442053;-38.13080360867914
1739209732.4420538;-38.13080360867914
1739209732.4420545;-45.120503652039325
1739209732.4420555;-38.13080360867914
1739209732.4420562;-35.57807855764607
1739209732.442057;-45.120503652039325
1739209732.4420576;-45.120503652039325
1739209732.4420586;-45.120503652039325
1739209732.4420593;-38.13080360867914
1739209732.44206;-38.13080360867914
1739209732.442061;-45.120503652039325
1739209732.4420617;-33.981070128970906
1739209732.4420624;-27.267205301931607
1739209732.442063;-45.120503652039325
1739209732.442064;-45.120503652039325
1739209732.4420648;-38.13080360867914
1739209732.4420655;-33.981070128970906
1739209732.4420662;-38.13080360867914
1739209732.4420671;-45.120503652039325
1739209732.4420679;-45.120503652039325
1739209732.4420686;-38.13080360867914
1739209732.4420693;-38.13080360867914
1739209732.4420702;-45.120503652039325
1739209732.442071;-45.120503652039325
1739209732.4420717;-38.13080360867914
1739209732.4420724;-38.13080360867914
1739209732.4420733;-45.120503652039325
1739209732.442074;-45.120503652039325
1739209732.4420748;-32.816014438256545
1739209732.4420755;-45.120503652039325
1739209732.4420764;-45.120503652039325
1739209732.4420772;-38.13080360867914
1739209732.4420779;-38.13080360867914
1739209732.4420786;-45.120503652039325
1739209732.4420795;-45.120503652039325
1739209732.4420803;-45.120503652039325
1739209732.442081;-45.120503652039325
1739209732.4420817;-38.13080360867914
1739209732.4420826;-38.13080360867914
1739209732.4420834;-45.120503652039325
1739209732.442084;-35.57807855764607
1739209732.4420848;-35.57807855764607
1739209732.4420857;-38.13080360867914
1739209732.4420865;-38.13080360867914
1739209732.4420872;-38.13080360867914
1739209732.442088;-38.13080360867914
1739209732.4420888;-38.13080360867914
1739209732.4420896;-38.13080360867914
1739209732.4420903;-45.120503652039325
1739209732.442091;-33.981070128970906
1739209732.442092;-38.13080360867914
1739209732.4420927;-38.13080360867914
1739209732.4420934;-28.58837851428586
1739209732.4420943;-35.57807855764607
1739209732.442095;-38.13080360867914
1739209732.4420958;-38.13080360867914
1739209732.4420965;-38.13080360867914
1739209732.4420974;-38.13080360867914
1739209732.4420981;-45.120503652039325
1739209732.4420989;-38.13080360867914
1739209732.4420996;-45.120503652039325
1739209732.4421005;-38.13080360867914
1739209732.4421012;-45.120503652039325
1739209732.442102;-45.120503652039325
1739209732.4421027;-45.120503652039325
1739209732.4421036;-38.13080360867914
1739209732.4421043;-45.120503652039325
1739209732.442105;-45.120503652039325
1739209732.4421058;-26.991370085610736
1739209732.4421067;-29.438486411369333
1739209732.4421074;-45.120503652039325
1739209732.4421082;-45.120503652039325
1739209732.4421089;-38.13080360867914
1739209732.4421098;-45.120503652039325
1739209732.4421105;-38.13080360867914
1739209732.4421113;-38.13080360867914
1739209732.442112;-45.120503652039325
1739209732.442113;-45.120503652039325
1739209732.4421136;-35.57807855764607
1739209732.4421144;-38.13080360867914
1739209732.442115;-45.120503652039325
1739209732.442116;-45.120503652039325
1739209732.4421167;-38.13080360867914
1739209732.4421175;-45.120503652039325
1739209732.4421182;-29.438486411369333
1739209732.4421191;-29.438486411369333
1739209732.4421198;-45.120503652039325
1739209732.4421206;-45.120503652039325
1739209732.4421213;-38.13080360867914
1739209732.4421222;-45.120503652039325
1739209732.442123;-45.120503652039325
1739209732.4421237;-38.13080360867914
1739209732.4421246;-45.120503652039325
1739209732.4421253;-38.13080360867914
1739209732.442126;-35.57807855764607
1739209732.4421268;-45.120503652039325
1739209732.4421277;-45.120503652039325
1739209732.4421284;-38.13080360867914
1739209732.4421291;-38.13080360867914
1739209732.4421299;-45.120503652039325
1739209732.4421308;-32.816014438256545
1739209732.4421315;-35.57807855764607
1739209732.4421322;-45.120503652039325
1739209732.442133;-33.981070128970906
1739209732.442134;-45.120503652039325
1739209732.4421346;-38.13080360867914
1739209732.4421353;-38.13080360867914
1739209732.442136;-45.120503652039325
1739209732.442137;-45.120503652039325
1739209732.4421377;-45.120503652039325
1739209732.4421384;-45.120503652039325
1739209732.4421391;-45.120503652039325
1739209732.44214;-38.13080360867914
1739209732.4421408;-35.57807855764607
1739209732.4421415;-45.120503652039325
1739209732.4421422;-45.120503652039325
1739209732.4421432;-38.13080360867914
1739209732.442144;-45.120503652039325
1739209732.4421446;-45.120503652039325
1739209732.4421453;-45.120503652039325
1739209732.4421463;-38.13080360867914
1739209732.442147;-38.13080360867914
1739209732.4421477;-45.120503652039325
1739209732.4421484;-38.13080360867914
1739209732.4421494;-32.816014438256545
1739209732.44215;-38.13080360867914
1739209732.4421508;-35.57807855764607
1739209732.4421515;-35.57807855764607
1739209732.4421525;-45.120503652039325
1739209732.4421532;-33.981070128970906
1739209732.442154;-45.120503652039325
1739209732.4421546;-35.57807855764607
1739209732.4421556;-38.13080360867914
1739209732.4421563;-45.120503652039325
1739209732.442157;-38.13080360867914
1739209732.442158;-45.120503652039325
1739209732.4421587;-38.13080360867914
1739209732.4421594;-45.120503652039325
1739209732.4421601;-38.13080360867914
1739209732.442161;-38.13080360867914
1739209732.4421618;-35.57807855764607
1739209732.4421625;-32.816014438256545
1739209732.4421632;-45.120503652039325
1739209732.4421642;-38.13080360867914
1739209732.442165;-32.816014438256545
1739209732.4421656;-35.57807855764607
1739209732.4421663;-45.120503652039325
1739209732.4421673;-38.13080360867914
1739209732.442168;-38.13080360867914
1739209732.4421687;-45.120503652039325
1739209732.4421694;-38.13080360867914
1739209732.4421704;-38.13080360867914
1739209732.442171;-38.13080360867914
1739209732.4421718;-38.13080360867914
1739209732.4421725;-38.13080360867914
1739209732.4421735;-38.13080360867914
1739209732.4421742;-45.120503652039325
1739209732.442175;-38.13080360867914
1739209732.4421756;-45.120503652039325
1739209732.4421766;-38.13080360867914
1739209732.4421773;-33.981070128970906
1739209732.442178;-45.120503652039325
1739209732.4421787;-45.120503652039325
1739209732.4421797;-45.120503652039325
1739209732.4421804;-38.13080360867914
1739209732.442181;-45.120503652039325
1739209732.4421818;-38.13080360867914
1739209732.4421828;-45.120503652039325
1739209732.4421835;-45.120503652039325
1739209732.4421842;-33.981070128970906
1739209732.442185;-38.13080360867914
1739209732.4421859;-45.120503652039325
1739209732.4421866;-38.13080360867914
1739209732.4421873;-45.120503652039325
1739209732.442188;-45.120503652039325
1739209732.442189;-45.120503652039325
1739209732.4421897;-45.120503652039325
1739209732.4421904;-45.120503652039325
1739209732.4421914;-45.120503652039325
1739209732.442192;-45.120503652039325
1739209732.4421928;-38.13080360867914
1739209732.4421935;-35.57807855764607
1739209732.4421945;-31.141103565318915
1739209732.4421952;-33.981070128970906
1739209732.442196;-45.120503652039325
1739209732.4421966;-45.120503652039325
1739209732.4421976;-35.57807855764607
1739209732.4421983;-45.120503652039325
1739209732.442199;-45.120503652039325
1739209732.4421997;-45.120503652039325
1739209732.4422007;-38.13080360867914
1739209732.4422014;-38.13080360867914
1739209732.442202;-38.13080360867914
1739209732.4422028;-38.13080360867914
1739209732.4422038;-45.120503652039325
1739209732.4422045;-38.13080360867914
1739209732.4422052;-45.120503652039325
1739209732.442206;-38.13080360867914
1739209732.4422069;-38.13080360867914
1739209732.4422076;-45.120503652039325
1739209732.4422083;-45.120503652039325
1739209732.442209;-38.13080360867914
1739209732.44221;-45.120503652039325
1739209732.4422107;-45.120503652039325
1739209732.4422114;-45.120503652039325
1739209732.442212;-38.13080360867914
1739209732.442213;-45.120503652039325
1739209732.4422138;-45.120503652039325
1739209732.4422145;-45.120503652039325
1739209732.4422152;-38.13080360867914
1739209732.4422162;-38.13080360867914
1739209732.4422169;-45.120503652039325
1739209732.4422176;-45.120503652039325
1739209732.4422183;-38.13080360867914
1739209732.4422193;-45.120503652039325
1739209732.44222;-45.120503652039325
1739209732.4422207;-45.120503652039325
1739209732.4422214;-38.13080360867914
1739209732.4422224;-38.13080360867914
1739209732.442223;-38.13080360867914
1739209732.4422238;-45.120503652039325
1739209732.4422247;-38.13080360867914
1739209732.4422255;-26.991370085610722
1739209732.4422262;-35.57807855764607
1739209732.442227;-45.120503652039325
1739209732.4422278;-38.13080360867914
1739209732.4422286;-33.981070128970906
1739209732.4422293;-45.120503652039325
1739209732.44223;-45.120503652039325
1739209732.442231;-38.13080360867914
1739209732.4422317;-45.120503652039325
1739209732.4422324;-45.120503652039325
1739209732.442233;-45.120503652039325
1739209732.442234;-45.120503652039325
1739209732.4422348;-45.120503652039325
1739209732.4422355;-45.120503652039325
1739209732.4422362;-38.13080360867914
1739209732.4422371;-38.13080360867914
1739209732.4422379;-38.13080360867914
1739209732.4422386;-45.120503652039325
1739209732.4422393;-35.57807855764607
1739209732.4422402;-35.57807855764607
1739209732.442241;-45.120503652039325
1739209732.4422417;-38.13080360867914
1739209732.4422424;-35.57807855764607
1739209732.4422433;-35.57807855764607
1739209732.442244;-32.816014438256545
1739209732.4422448;-38.13080360867914
1739209732.4422455;-35.57807855764607
1739209732.4422464;-38.13080360867914
1739209732.4422472;-38.13080360867914
1739209732.4422479;-38.13080360867914
1739209732.4422486;-35.57807855764607
1739209732.4422495;-35.57807855764607
1739209732.4422503;-38.13080360867914
1739209732.442251;-45.120503652039325
1739209732.4422517;-38.13080360867914
1739209732.4422526;-38.13080360867914
1739209732.4422534;-45.120503652039325
1739209732.442254;-38.13080360867914
1739209732.4422548;-38.13080360867914
1739209732.4422557;-38.13080360867914
1739209732.4422565;-28.58837851428586
1739209732.4422572;-32.816014438256545
1739209732.4422581;-45.120503652039325
1739209732.4422588;-45.120503652039325
1739209732.4422596;-35.57807855764607
1739209732.4422603;-38.13080360867914
1739209732.4422612;-45.120503652039325
1739209732.442262;-38.13080360867914
1739209732.4422626;-35.57807855764607
1739209732.4422634;-45.120503652039325
1739209732.4422643;-35.57807855764607
1739209732.442265;-38.13080360867914
1739209732.4422657;-45.120503652039325
1739209732.4422665;-45.120503652039325
1739209732.4422674;-38.13080360867914
1739209732.4422681;-45.120503652039325
1739209732.4422688;-29.438486411369333
1739209732.4422696;-30.49652367304973
1739209732.4422705;-38.13080360867914
1739209732.4422712;-35.57807855764607
1739209732.442272;-35.57807855764607
1739209732.4422727;-38.13080360867914
1739209732.4422736;-45.120503652039325
1739209732.4422743;-35.57807855764607
1739209732.442275;-38.13080360867914
1739209732.4422758;-33.981070128970956
1739209732.4422767;-45.120503652039325
1739209732.4422774;-45.120503652039325
1739209732.4422781;-45.120503652039325
1739209732.4422789;-45.120503652039325
1739209732.4422798;-38.13080360867914
1739209732.4422805;-38.13080360867914
1739209732.4422812;-35.57807855764607
1739209732.442282;-30.49652367304973
1739209732.442283;-38.13080360867914
1739209732.4422836;-45.120503652039325
1739209732.4422843;-38.13080360867914
1739209732.442285;-38.13080360867914
1739209732.442286;-45.120503652039325
1739209732.4422867;-38.13080360867914
1739209732.4422874;-38.13080360867914
1739209732.4422882;-45.120503652039325
1739209732.442289;-45.120503652039325
1739209732.4422898;-45.120503652039325
1739209732.4505434;-38.13080360867914
1739209732.4505556;-45.120503652039325
1739209732.4505675;-45.120503652039325
1739209732.4505794;-38.13080360867914
1739209732.4505916;-38.13080360867914
1739209732.4506035;-45.120503652039325
1739209732.4506156;-45.120503652039325
1739209732.4506276;-45.120503652039325
1739209732.4506395;-45.120503652039325
1739209732.4506516;-45.120503652039325
1739209732.4506636;-38.13080360867914
1739209732.4506755;-38.13080360867914
1739209732.4506876;-45.120503652039325
1739209732.4506996;-45.120503652039325
1739209732.4507117;-45.120503652039325
1739209732.4507236;-45.120503652039325
1739209732.4507356;-45.120503652039325
1739209732.4507477;-38.13080360867914
1739209732.4507596;-38.13080360867914
1739209732.4507716;-31.141103565318915
1739209732.4507837;-33.981070128970906
1739209732.4507957;-38.13080360867914
1739209732.4508078;-45.120503652039325
1739209732.4508197;-38.13080360867914
1739209732.4508317;-35.57807855764607
1739209732.4508438;-38.13080360867914
1739209732.4508557;-45.120503652039325
1739209732.4508677;-30.49652367304973
1739209732.4508798;-28.992665084841942
1739209732.4508917;-33.981070128970906
1739209732.450904;-38.13080360867914
1739209732.4509158;-45.120503652039325
1739209732.4509277;-45.120503652039325
1739209732.45094;-38.13080360867914
1739209732.4509518;-33.981070128970906
1739209732.4509637;-45.120503652039325
1739209732.450976;-33.981070128970906
1739209732.4509878;-35.57807855764607
1739209732.4509997;-45.120503652039325
1739209732.451012;-45.120503652039325
1739209732.4510238;-38.13080360867914
1739209732.451036;-38.13080360867914
1739209732.451048;-45.120503652039325
1739209732.4510598;-38.13080360867914
1739209732.451072;-38.13080360867914
1739209732.451084;-45.120503652039325
1739209732.4510958;-45.120503652039325
1739209732.451108;-45.120503652039325
1739209732.45112;-45.120503652039325
1739209732.451132;-38.13080360867914
1739209732.451144;-45.120503652039325
1739209732.451156;-38.13080360867914
1739209732.451168;-38.13080360867914
1739209732.45118;-45.120503652039325
1739209732.451192;-45.120503652039325
1739209732.451204;-38.13080360867914
1739209732.451216;-38.13080360867914
1739209732.4512281;-38.13080360867914
1739209732.45124;-45.120503652039325
1739209732.451252;-45.120503652039325
1739209732.4512641;-45.120503652039325
1739209732.451276;-38.13080360867914
1739209732.451288;-45.120503652039325
1739209732.4513001;-45.120503652039325
1739209732.451312;-35.57807855764607
1739209732.451324;-35.57807855764607
1739209732.4513361;-45.120503652039325
1739209732.451348;-38.13080360867914
1739209732.4513602;-38.13080360867914
1739209732.4513721;-45.120503652039325
1739209732.451384;-45.120503652039325
1739209732.4513962;-45.120503652039325
1739209732.4514081;-45.120503652039325
1739209732.45142;-45.120503652039325
1739209732.4514322;-45.120503652039325
1739209732.4514441;-38.13080360867914
1739209732.4514563;-45.120503652039325
1739209732.4514682;-45.120503652039325
1739209732.4514802;-45.120503652039325
1739209732.4514923;-38.13080360867914
1739209732.4515042;-38.13080360867914
1739209732.4515162;-45.120503652039325
1739209732.4515283;-35.57807855764607
1739209732.4515402;-38.13080360867914
1739209732.4515524;-38.13080360867914
1739209732.4515643;-38.13080360867914
1739209732.4515762;-38.13080360867914
1739209732.4515884;-38.13080360867914
1739209732.4516003;-38.13080360867914
1739209732.4516122;-33.981070128970906
1739209732.4516244;-38.13080360867914
1739209732.4516363;-45.120503652039325
1739209732.4516485;-45.120503652039325
1739209732.4516604;-45.120503652039325
1739209732.4516723;-38.13080360867914
1739209732.4516845;-38.13080360867914
1739209732.4516964;-38.13080360867914
1739209732.4517083;-45.120503652039325
1739209732.4517205;-38.13080360867914
1739209732.4517324;-38.13080360867914
1739209732.4517443;-32.816014438256545
1739209732.4517565;-32.816014438256545
1739209732.4517684;-45.120503652039325
1739209732.4517806;-35.57807855764607
1739209732.4517925;-45.120503652039325
1739209732.4518044;-45.120503652039325
1739209732.4518166;-45.120503652039325
1739209732.4518285;-45.120503652039325
1739209732.4518404;-45.120503652039325
1739209732.4518526;-45.120503652039325
1739209732.4518645;-38.13080360867914
1739209732.4518766;-45.120503652039325
1739209732.4518886;-45.120503652039325
1739209732.4519005;-45.120503652039325
1739209732.4519126;-33.981070128970906
1739209732.4519246;-32.816014438256545
1739209732.4519365;-45.120503652039325
1739209732.4519486;-38.13080360867914
1739209732.4519606;-32.816014438256545
1739209732.4519727;-35.57807855764607
1739209732.4519846;-38.13080360867914
1739209732.4519966;-45.120503652039325
1739209732.4520087;-35.57807855764607
1739209732.4520206;-38.13080360867914
1739209732.4520326;-32.816014438256545
1739209732.4520447;-28.21854285175415
1739209732.4520566;-38.13080360867914
1739209732.4520688;-45.120503652039325
1739209732.4520807;-38.13080360867914
1739209732.4520926;-35.57807855764607
1739209732.4521048;-45.120503652039325
1739209732.4521167;-38.13080360867914
1739209732.4521286;-45.120503652039325
1739209732.4521408;-31.141103565318943
1739209732.4521527;-32.816014438256545
1739209732.4521646;-38.13080360867914
1739209732.4521768;-45.120503652039325
1739209732.4521887;-45.120503652039325
1739209732.452201;-35.57807855764607
1739209732.4522128;-45.120503652039325
1739209732.4522247;-38.13080360867914
1739209732.452237;-31.141103565318915
1739209732.4522488;-45.120503652039325
1739209732.4522607;-45.120503652039325
1739209732.452273;-38.13080360867914
1739209732.4522848;-38.13080360867914
1739209732.452297;-38.13080360867914
1739209732.452309;-38.13080360867914
1739209732.4523208;-45.120503652039325
1739209732.452333;-38.13080360867914
1739209732.452345;-35.57807855764607
1739209732.4523568;-38.13080360867914
1739209732.452369;-45.120503652039325
1739209732.452381;-45.120503652039325
1739209732.452393;-38.13080360867914
1739209732.452405;-38.13080360867914
1739209732.452417;-38.13080360867914
1739209732.452429;-33.981070128970906
1739209732.452441;-45.120503652039325
1739209732.452453;-45.120503652039325
1739209732.452465;-38.13080360867914
1739209732.452477;-45.120503652039325
1739209732.452489;-38.13080360867914
1739209732.452501;-33.981070128970906
1739209732.452513;-45.120503652039325
1739209732.4525251;-45.120503652039325
1739209732.452537;-38.13080360867914
1739209732.452549;-38.13080360867914
1739209732.4525611;-45.120503652039325
1739209732.452573;-38.13080360867914
1739209732.452585;-38.13080360867914
1739209732.4525971;-38.13080360867914
1739209732.452609;-45.120503652039325
1739209732.4526212;-45.120503652039325
1739209732.4526331;-38.13080360867914
1739209732.452645;-33.981070128970906
1739209732.4526572;-45.120503652039325
1739209732.4526691;-45.120503652039325
1739209732.452681;-45.120503652039325
1739209732.4526932;-33.981070128970906
1739209732.4527051;-45.120503652039325
1739209732.4527173;-31.141103565318915
1739209732.4527292;-35.57807855764607
1739209732.4527411;-45.120503652039325
1739209732.4527533;-38.13080360867914
1739209732.4527652;-45.120503652039325
1739209732.4527771;-32.816014438256545
1739209732.4527893;-35.57807855764607
1739209732.4528012;-45.120503652039325
1739209732.4528134;-31.14110356531892
1739209732.4528253;-33.981070128970906
1739209732.4528372;-38.13080360867914
1739209732.4528494;-38.13080360867914
1739209732.4528613;-38.13080360867914
1739209732.4528732;-45.120503652039325
1739209732.4528854;-33.981070128970906
1739209732.4528973;-38.13080360867914
1739209732.4529092;-31.141103565318915
1739209732.4529214;-33.981070128970906
1739209732.4529333;-33.981070128970906
1739209732.4529455;-38.13080360867914
1739209732.4529574;-38.13080360867914
1739209732.4529693;-32.816014438256545
1739209732.4529815;-35.57807855764607
1739209732.4529934;-38.13080360867914
1739209732.4530053;-33.981070128970906
1739209732.4530175;-31.141103565318915
1739209732.4530294;-38.13080360867914
1739209732.4530416;-45.120503652039325
1739209732.4530535;-45.120503652039325
1739209732.4530654;-45.120503652039325
1739209732.4530776;-45.120503652039325
1739209732.4530895;-45.120503652039325
1739209732.4531014;-33.981070128970906
1739209732.4531136;-33.981070128970906
1739209732.4531255;-32.816014438256545
1739209732.4531376;-45.120503652039325
1739209732.4531496;-35.57807855764607
1739209732.4531615;-38.13080360867914
1739209732.4531736;-38.13080360867914
1739209732.4531856;-45.120503652039325
1739209732.4531975;-38.13080360867914
1739209732.4532096;-45.120503652039325
1739209732.4532216;-45.120503652039325
1739209732.4532335;-38.13080360867914
1739209732.4532456;-45.120503652039325
1739209732.4532576;-45.120503652039325
1739209732.4532697;-45.120503652039325
1739209732.4532816;-33.981070128970906
1739209732.4532936;-38.13080360867914
1739209732.4533057;-45.120503652039325
1739209732.4533176;-45.120503652039325
1739209732.4533296;-35.57807855764607
1739209732.4533417;-38.13080360867914
1739209732.4533536;-45.120503652039325
1739209732.4533658;-45.120503652039325
1739209732.4533777;-45.120503652039325
1739209732.4533896;-45.120503652039325
1739209732.4534018;-45.120503652039325
1739209732.4534137;-38.13080360867914
1739209732.4534256;-38.13080360867914
1739209732.4534378;-45.120503652039325
1739209732.4534497;-38.13080360867914
1739209732.453462;-38.13080360867914
1739209732.4534738;-45.120503652039325
1739209732.4534857;-38.13080360867914
1739209732.453498;-45.120503652039325
1739209732.4535098;-38.13080360867914
1739209732.4535217;-45.120503652039325
1739209732.453534;-38.13080360867914
1739209732.4535458;-45.120503652039325
1739209732.453558;-45.120503652039325
1739209732.45357;-38.13080360867914
1739209732.4535818;-45.120503652039325
1739209732.453594;-38.13080360867914
1739209732.453606;-35.57807855764607
1739209732.4536178;-38.13080360867914
1739209732.45363;-38.13080360867914
1739209732.453642;-33.981070128970906
1739209732.4536538;-38.13080360867914
1739209732.453666;-45.120503652039325
1739209732.453678;-38.13080360867914
1739209732.45369;-38.13080360867914
1739209732.453702;-45.120503652039325
1739209732.453714;-45.120503652039325
1739209732.453726;-38.13080360867914
1739209732.453738;-38.13080360867914
1739209732.45375;-38.13080360867914
1739209732.453762;-45.120503652039325
1739209732.453774;-45.120503652039325
1739209732.4537861;-45.120503652039325
1739209732.453798;-38.13080360867914
1739209732.45381;-45.120503652039325
1739209732.4538221;-45.120503652039325
1739209732.453834;-32.816014438256545
1739209732.453846;-32.816014438256545
1739209732.4538581;-45.120503652039325
1739209732.45387;-45.120503652039325
1739209732.4538822;-38.13080360867914
1739209732.4538941;-45.120503652039325
1739209732.453906;-45.120503652039325
1739209732.4539182;-45.120503652039325
1739209732.4539301;-45.120503652039325
1739209732.453942;-45.120503652039325
1739209732.4539542;-38.13080360867914
1739209732.4539661;-45.120503652039325
1739209732.4539783;-45.120503652039325
1739209732.4539902;-33.981070128970906
1739209732.4540021;-45.120503652039325
1739209732.4540143;-45.120503652039325
1739209732.4540262;-35.57807855764607
1739209732.4540381;-32.816014438256545
1739209732.4540503;-45.120503652039325
1739209732.4540622;-38.13080360867914
1739209732.4540741;-33.981070128970906
1739209732.4540863;-45.120503652039325
1739209732.4540982;-38.13080360867914
1739209732.4541104;-35.57807855764607
1739209732.4541223;-38.13080360867914
1739209732.4541342;-45.120503652039325
1739209732.4541464;-45.120503652039325
1739209732.4541583;-45.120503652039325
1739209732.4541702;-38.13080360867914
1739209732.4541824;-35.57807855764607
1739209732.4541943;-38.13080360867914
1739209732.4542065;-45.120503652039325
1739209732.4542184;-35.57807855764607
1739209732.4542303;-35.57807855764607
1739209732.4542425;-45.120503652039325
1739209732.4542544;-38.13080360867914
1739209732.4542663;-38.13080360867914
1739209732.4542785;-38.13080360867914
1739209732.4542904;-45.120503652039325
1739209732.4543025;-45.120503652039325
1739209732.4543145;-45.120503652039325
1739209732.4543264;-45.120503652039325
1739209732.4543386;-38.13080360867914
1739209732.4543505;-38.13080360867914
1739209732.4543624;-38.13080360867914
1739209732.4543746;-45.120503652039325
1739209732.4543865;-38.13080360867914
1739209732.4543984;-38.13080360867914
1739209732.4544106;-38.13080360867914
1739209732.4544225;-45.120503652039325
1739209732.4544346;-35.57807855764607
1739209732.4544466;-35.57807855764607
1739209732.4544585;-45.120503652039325
1739209732.4544706;-33.981070128970906
1739209732.4544826;-38.13080360867914
1739209732.4544945;-38.13080360867914
1739209732.4545066;-45.120503652039325
1739209732.4545186;-45.120503652039325
1739209732.4545307;-35.57807855764607
1739209732.4545426;-45.120503652039325
1739209732.4545546;-45.120503652039325
1739209732.4545667;-45.120503652039325
1739209732.4545786;-45.120503652039325
1739209732.4545906;-45.120503652039325
1739209732.4546027;-35.57807855764607
1739209732.4546146;-33.981070128970906
1739209732.4546268;-45.120503652039325
1739209732.4546387;-45.120503652039325
1739209732.4546506;-38.13080360867914
1739209732.4546628;-33.981070128970906
1739209732.4546747;-45.120503652039325
1739209732.4546866;-45.120503652039325
1739209732.4546988;-38.13080360867914
1739209732.4547107;-33.981070128970906
1739209732.454723;-38.13080360867914
1739209732.4547348;-45.120503652039325
1739209732.4547467;-45.120503652039325
1739209732.454759;-38.13080360867914
1739209732.4547708;-45.120503652039325
1739209732.4547827;-38.13080360867914
1739209732.454795;-38.13080360867914
1739209732.4548068;-45.120503652039325
1739209732.4548187;-45.120503652039325
1739209732.454831;-45.120503652039325
1739209732.4548428;-33.981070128970906
1739209732.454855;-33.981070128970906
1739209732.454867;-45.120503652039325
1739209732.4548788;-45.120503652039325
1739209732.454891;-32.816014438256545
1739209732.454903;-33.981070128970906
1739209732.4549148;-45.120503652039325
1739209732.454927;-38.13080360867914
1739209732.454939;-33.981070128970906
1739209732.454951;-38.13080360867914
1739209732.454963;-45.120503652039325
1739209732.454975;-38.13080360867914
1739209732.454987;-38.13080360867914
1739209732.454999;-45.120503652039325
1739209732.455011;-45.120503652039325
1739209732.455023;-45.120503652039325
1739209732.455035;-45.120503652039325
1739209732.4550471;-38.13080360867914
1739209732.455059;-38.13080360867914
1739209732.455071;-45.120503652039325
1739209732.4550831;-45.120503652039325
1739209732.455095;-33.981070128970906
1739209732.455107;-38.13080360867914
1739209732.4551191;-38.13080360867914
1739209732.455131;-38.13080360867914
1739209732.455143;-33.981070128970906
1739209732.4551551;-33.981070128970906
1739209732.455167;-38.13080360867914
1739209732.4551792;-45.120503652039325
1739209732.4551911;-38.13080360867914
1739209732.455203;-38.13080360867914
1739209732.4552152;-45.120503652039325
1739209732.4552271;-45.120503652039325
1739209732.455239;-33.981070128970906
1739209732.4552512;-33.981070128970906
1739209732.4552631;-45.120503652039325
1739209732.4552753;-35.57807855764607
1739209732.4552872;-38.13080360867914
1739209732.4552991;-45.120503652039325
1739209732.4553113;-45.120503652039325
1739209732.4553232;-45.120503652039325
1739209732.4553351;-31.141103565318915
1739209732.4553473;-32.816014438256545
1739209732.4553592;-38.13080360867914
1739209732.4553714;-45.120503652039325
1739209732.4553833;-38.13080360867914
1739209732.4553952;-38.13080360867914
1739209732.4554074;-38.13080360867914
1739209732.4554193;-38.13080360867914
1739209732.4554312;-33.981070128970906
1739209732.4554434;-28.992665084841942
1739209732.4554553;-38.13080360867914
1739209732.4554675;-38.13080360867914
1739209732.4554794;-38.13080360867914
1739209732.4554913;-38.13080360867914
1739209732.4555035;-45.120503652039325
1739209732.4555154;-45.120503652039325
1739209732.4555273;-45.120503652039325
1739209732.4555395;-45.120503652039325
1739209732.4555514;-45.120503652039325
1739209732.4555633;-38.13080360867914
1739209732.4555755;-38.13080360867914
1739209732.4555874;-45.120503652039325
1739209732.4555995;-45.120503652039325
1739209732.4556115;-45.120503652039325
1739209732.4556234;-38.13080360867914
1739209732.4556355;-38.13080360867914
1739209732.4556475;-38.13080360867914
1739209732.4556594;-38.13080360867914
1739209732.4556715;-38.13080360867914
1739209732.4556835;-45.120503652039325
1739209732.4556956;-45.120503652039325
1739209732.4557076;-45.120503652039325
1739209732.4557195;-35.57807855764607
1739209732.4557316;-31.141103565318915
1739209732.4557436;-38.13080360867914
1739209732.4557555;-38.13080360867914
1739209732.4557676;-38.13080360867914
1739209732.4557796;-45.120503652039325
1739209732.4557917;-45.120503652039325
1739209732.4558036;-38.13080360867914
1739209732.4558156;-45.120503652039325
1739209732.4558277;-35.57807855764607
1739209732.4558396;-38.13080360867914
1739209732.4558516;-38.13080360867914
1739209732.4558637;-45.120503652039325
1739209732.4558756;-45.120503652039325
1739209732.4558878;-45.120503652039325
