CAN Message; 0x150:0700c178f6d45052
Timestamp;Amplitude
1739209907.3966775;-45.120503652039325
1739209907.396701;-45.120503652039325
1739209907.396725;-35.57807855764607
1739209907.3967485;-35.57807855764607
1739209907.3967721;-45.120503652039325
1739209907.3967957;-32.816014438256545
1739209907.3968194;-38.13080360867914
1739209907.3968432;-38.13080360867914
1739209907.3968668;-38.13080360867914
1739209907.3968904;-38.13080360867914
1739209907.396914;-38.13080360867914
1739209907.3969378;-33.981070128970906
1739209907.3969615;-45.120503652039325
1739209907.396985;-45.120503652039325
1739209907.3970087;-38.13080360867914
1739209907.3970323;-33.981070128970906
1739209907.397056;-45.120503652039325
1739209907.3970797;-38.13080360867914
1739209907.3971033;-33.981070128970906
1739209907.397127;-45.120503652039325
1739209907.3971505;-45.120503652039325
1739209907.3971744;-38.13080360867914
1739209907.397198;-38.13080360867914
1739209907.3972216;-38.13080360867914
1739209907.3972452;-45.120503652039325
1739209907.397269;-45.120503652039325
1739209907.3972926;-32.816014438256545
1739209907.3973162;-38.13080360867914
1739209907.3973398;-45.120503652039325
1739209907.3973634;-45.120503652039325
1739209907.3973873;-38.13080360867914
1739209907.3974109;-38.13080360867914
1739209907.3974345;-45.120503652039325
1739209907.397458;-38.13080360867914
1739209907.397482;-45.120503652039325
1739209907.3975055;-45.120503652039325
1739209907.3975291;-38.13080360867914
1739209907.3975527;-38.13080360867914
1739209907.3975763;-33.981070128970906
1739209907.3976002;-45.120503652039325
1739209907.3976238;-45.120503652039325
1739209907.3976474;-38.13080360867914
1739209907.397671;-38.13080360867914
1739209907.3976948;-45.120503652039325
1739209907.3977184;-45.120503652039325
1739209907.397742;-38.13080360867914
1739209907.3977656;-38.13080360867914
1739209907.3977892;-38.13080360867914
1739209907.397813;-38.13080360867914
1739209907.3978367;-33.981070128970906
1739209907.3978603;-33.981070128970906
1739209907.397884;-45.120503652039325
1739209907.3979077;-45.120503652039325
1739209907.3979313;-45.120503652039325
1739209907.397955;-45.120503652039325
1739209907.3979785;-38.13080360867914
1739209907.3980021;-35.57807855764607
1739209907.398026;-38.13080360867914
1739209907.3980496;-45.120503652039325
1739209907.3980732;-45.120503652039325
1739209907.3980968;-45.120503652039325
1739209907.3981204;-38.13080360867914
1739209907.3981442;-38.13080360867914
1739209907.3981678;-45.120503652039325
1739209907.3981915;-35.57807855764607
1739209907.398215;-45.120503652039325
1739209907.398239;-45.120503652039325
1739209907.3982625;-35.57807855764607
1739209907.398286;-38.13080360867914
1739209907.3983097;-38.13080360867914
1739209907.3983333;-45.120503652039325
1739209907.3983572;-45.120503652039325
1739209907.3983808;-45.120503652039325
1739209907.3984044;-38.13080360867914
1739209907.398428;-38.13080360867914
1739209907.3984518;-45.120503652039325
1739209907.3984754;-35.57807855764607
1739209907.398499;-33.981070128970906
1739209907.3985226;-45.120503652039325
1739209907.3985462;-45.120503652039325
1739209907.39857;-35.57807855764607
1739209907.3985937;-35.57807855764607
1739209907.3986173;-38.13080360867914
1739209907.3986409;-38.13080360867914
1739209907.3986645;-38.13080360867914
1739209907.3986883;-38.13080360867914
1739209907.398712;-45.120503652039325
1739209907.3987355;-45.120503652039325
1739209907.3987591;-38.13080360867914
1739209907.398783;-33.981070128970906
1739209907.3988066;-33.981070128970906
1739209907.3988302;-45.120503652039325
1739209907.3988538;-45.120503652039325
1739209907.3988774;-38.13080360867914
1739209907.3989012;-38.13080360867914
1739209907.3989248;-45.120503652039325
1739209907.3989484;-35.57807855764607
1739209907.398972;-45.120503652039325
1739209907.3989959;-45.120503652039325
1739209907.3990195;-45.120503652039325
1739209907.399043;-45.120503652039325
1739209907.3990667;-45.120503652039325
1739209907.3990903;-38.13080360867914
1739209907.3991141;-38.13080360867914
1739209907.3991377;-45.120503652039325
1739209907.3991613;-45.120503652039325
1739209907.399185;-38.13080360867914
1739209907.3992088;-35.57807855764607
1739209907.3992324;-32.816014438256545
1739209907.399256;-45.120503652039325
1739209907.3992796;-35.57807855764607
1739209907.3993032;-31.141103565318915
1739209907.399327;-35.57807855764607
1739209907.3993506;-31.141103565318915
1739209907.3993742;-31.141103565318915
1739209907.3993979;-38.13080360867914
1739209907.3994217;-32.816014438256545
1739209907.3994453;-33.981070128970906
1739209907.399469;-31.141103565318915
1739209907.3994925;-38.13080360867914
1739209907.399516;-45.120503652039325
1739209907.39954;-45.120503652039325
1739209907.3995636;-38.13080360867914
1739209907.3995872;-45.120503652039325
1739209907.3996108;-35.57807855764607
1739209907.3996344;-45.120503652039325
1739209907.3996582;-45.120503652039325
1739209907.3996818;-38.13080360867914
1739209907.3997054;-45.120503652039325
1739209907.399729;-38.13080360867914
1739209907.3997529;-30.49652367304973
1739209907.3997765;-45.120503652039325
1739209907.3998;-45.120503652039325
1739209907.3998237;-45.120503652039325
1739209907.3998473;-35.57807855764607
1739209907.399871;-38.13080360867914
1739209907.3998947;-45.120503652039325
1739209907.3999183;-45.120503652039325
1739209907.399942;-45.120503652039325
1739209907.3999658;-45.120503652039325
1739209907.3999894;-45.120503652039325
1739209907.400013;-45.120503652039325
1739209907.4000366;-32.816014438256545
1739209907.4000602;-45.120503652039325
1739209907.400084;-45.120503652039325
1739209907.4001076;-45.120503652039325
1739209907.4001312;-38.13080360867914
1739209907.4001548;-38.13080360867914
1739209907.4001784;-45.120503652039325
1739209907.4002023;-45.120503652039325
1739209907.4002259;-45.120503652039325
1739209907.4002495;-38.13080360867914
1739209907.400273;-45.120503652039325
1739209907.400297;-45.120503652039325
1739209907.4003205;-32.816014438256545
1739209907.4003441;-38.13080360867914
1739209907.4003677;-45.120503652039325
1739209907.4003913;-38.13080360867914
1739209907.4004152;-33.981070128970906
1739209907.4004388;-45.120503652039325
1739209907.4004624;-38.13080360867914
1739209907.400486;-45.120503652039325
1739209907.4005098;-45.120503652039325
1739209907.4005334;-38.13080360867914
1739209907.400557;-45.120503652039325
1739209907.4005806;-38.13080360867914
1739209907.4006042;-35.57807855764607
1739209907.400628;-33.981070128970906
1739209907.4006517;-45.120503652039325
1739209907.4006753;-38.13080360867914
1739209907.400699;-35.57807855764607
1739209907.4007227;-38.13080360867914
1739209907.4007463;-45.120503652039325
1739209907.40077;-45.120503652039325
1739209907.4007936;-35.57807855764607
1739209907.4008172;-38.13080360867914
1739209907.3867574;-38.13080360867914
1739209907.386764;-35.57807855764607
1739209907.3867707;-35.57807855764607
1739209907.3867774;-38.13080360867914
1739209907.386784;-38.13080360867914
1739209907.3867908;-35.57807855764607
1739209907.3867974;-38.13080360867914
1739209907.386804;-45.120503652039325
1739209907.3868105;-45.120503652039325
1739209907.3868172;-38.13080360867914
1739209907.386824;-33.981070128970906
1739209907.3868306;-45.120503652039325
1739209907.3868372;-38.13080360867914
1739209907.386844;-38.13080360867914
1739209907.3868506;-45.120503652039325
1739209907.3868573;-45.120503652039325
1739209907.386864;-45.120503652039325
1739209907.3868706;-45.120503652039325
1739209907.3868773;-45.120503652039325
1739209907.3868837;-45.120503652039325
1739209907.3868904;-45.120503652039325
1739209907.386897;-32.816014438256545
1739209907.3869038;-38.13080360867914
1739209907.3869104;-38.13080360867914
1739209907.386917;-38.13080360867914
1739209907.3869238;-32.816014438256545
1739209907.3869305;-45.120503652039325
1739209907.3869371;-38.13080360867914
1739209907.3869438;-38.13080360867914
1739209907.3869505;-38.13080360867914
1739209907.386957;-33.981070128970906
1739209907.3869636;-38.13080360867914
1739209907.3869703;-45.120503652039325
1739209907.386977;-35.57807855764607
1739209907.3869836;-35.57807855764607
1739209907.3869903;-45.120503652039325
1739209907.386997;-45.120503652039325
1739209907.3870037;-35.57807855764607
1739209907.3870103;-33.981070128970906
1739209907.387017;-45.120503652039325
1739209907.3870234;-38.13080360867914
1739209907.3870301;-38.13080360867914
1739209907.3870368;-38.13080360867914
1739209907.3870435;-45.120503652039325
1739209907.3870502;-38.13080360867914
1739209907.3870568;-33.981070128970906
1739209907.3870635;-45.120503652039325
1739209907.3870702;-38.13080360867914
1739209907.3870769;-38.13080360867914
1739209907.3870835;-35.57807855764607
1739209907.3870902;-33.981070128970906
1739209907.3870966;-45.120503652039325
1739209907.3871033;-38.13080360867914
1739209907.38711;-38.13080360867914
1739209907.3871167;-45.120503652039325
1739209907.3871233;-45.120503652039325
1739209907.38713;-45.120503652039325
1739209907.3871367;-35.57807855764607
1739209907.3871434;-38.13080360867914
1739209907.38715;-45.120503652039325
1739209907.3871567;-45.120503652039325
1739209907.3871634;-32.816014438256545
1739209907.3871698;-38.13080360867914
1739209907.3871765;-32.816014438256545
1739209907.3871832;-35.57807855764607
1739209907.3871899;-38.13080360867914
1739209907.3871965;-45.120503652039325
1739209907.3872032;-45.120503652039325
1739209907.38721;-38.13080360867914
1739209907.3872166;-38.13080360867914
1739209907.3872232;-33.981070128970906
1739209907.38723;-45.120503652039325
1739209907.3872366;-45.120503652039325
1739209907.387243;-32.816014438256545
1739209907.3872497;-33.981070128970906
1739209907.3872564;-45.120503652039325
1739209907.387263;-38.13080360867914
1739209907.3872697;-35.57807855764607
1739209907.3872764;-45.120503652039325
1739209907.387283;-45.120503652039325
1739209907.3872898;-45.120503652039325
1739209907.3872964;-35.57807855764607
1739209907.387303;-45.120503652039325
1739209907.3873096;-32.816014438256545
1739209907.3873162;-45.120503652039325
1739209907.387323;-45.120503652039325
1739209907.3873296;-45.120503652039325
1739209907.3873363;-31.141103565318915
1739209907.387343;-32.816014438256545
1739209907.3873496;-45.120503652039325
1739209907.3873563;-33.981070128970906
1739209907.387363;-45.120503652039325
1739209907.3873696;-35.57807855764607
1739209907.3873763;-38.13080360867914
1739209907.3873827;-45.120503652039325
1739209907.3873894;-45.120503652039325
1739209907.387396;-38.13080360867914
1739209907.3874028;-32.816014438256545
1739209907.3874094;-38.13080360867914
1739209907.3874161;-45.120503652039325
1739209907.3874228;-45.120503652039325
1739209907.3874295;-35.57807855764607
1739209907.3874362;-45.120503652039325
1739209907.3874428;-33.981070128970906
1739209907.3874495;-32.816014438256545
1739209907.387456;-38.13080360867914
1739209907.3874626;-45.120503652039325
1739209907.3874693;-45.120503652039325
1739209907.387476;-45.120503652039325
1739209907.3874826;-38.13080360867914
1739209907.3874893;-38.13080360867914
1739209907.387496;-45.120503652039325
1739209907.3875027;-38.13080360867914
1739209907.3875093;-45.120503652039325
1739209907.387516;-38.13080360867914
1739209907.3875227;-45.120503652039325
1739209907.3875291;-38.13080360867914
1739209907.3875358;-38.13080360867914
1739209907.3875425;-45.120503652039325
1739209907.3875492;-45.120503652039325
1739209907.3875558;-38.13080360867914
1739209907.3875625;-35.57807855764607
1739209907.3875692;-38.13080360867914
1739209907.3875759;-45.120503652039325
1739209907.3875825;-45.120503652039325
1739209907.3875892;-32.816014438256545
1739209907.387596;-38.13080360867914
1739209907.3876023;-38.13080360867914
1739209907.387609;-31.141103565318915
1739209907.3876157;-38.13080360867914
1739209907.3876224;-45.120503652039325
1739209907.387629;-38.13080360867914
1739209907.3876357;-35.57807855764607
1739209907.3876424;-38.13080360867914
1739209907.387649;-38.13080360867914
1739209907.3876557;-33.981070128970906
1739209907.3876624;-31.14110356531892
1739209907.3876688;-38.13080360867914
1739209907.3876755;-38.13080360867914
1739209907.3876822;-45.120503652039325
1739209907.3876889;-45.120503652039325
1739209907.3876956;-45.120503652039325
1739209907.3877022;-45.120503652039325
1739209907.387709;-33.981070128970906
1739209907.3877156;-27.267205301931607
1739209907.3877223;-38.13080360867914
1739209907.387729;-45.120503652039325
1739209907.3877356;-35.57807855764607
1739209907.387742;-38.13080360867914
1739209907.3877487;-38.13080360867914
1739209907.3877554;-38.13080360867914
1739209907.387762;-45.120503652039325
1739209907.3877687;-38.13080360867914
1739209907.3877754;-35.57807855764607
1739209907.387782;-35.57807855764607
1739209907.3877888;-38.13080360867914
1739209907.3877954;-45.120503652039325
1739209907.3878021;-45.120503652039325
1739209907.3878088;-38.13080360867914
1739209907.3878152;-38.13080360867914
1739209907.387822;-38.13080360867914
1739209907.3878286;-38.13080360867914
1739209907.3878353;-38.13080360867914
1739209907.387842;-45.120503652039325
1739209907.3878486;-38.13080360867914
1739209907.3878553;-38.13080360867914
1739209907.387862;-45.120503652039325
1739209907.3878686;-45.120503652039325
1739209907.3878753;-45.120503652039325
1739209907.387882;-35.57807855764607
1739209907.3878884;-38.13080360867914
1739209907.387895;-45.120503652039325
1739209907.3879018;-38.13080360867914
1739209907.3879085;-33.981070128970906
1739209907.3879151;-45.120503652039325
1739209907.3879218;-38.13080360867914
1739209907.3879285;-33.981070128970906
1739209907.3879352;-45.120503652039325
1739209907.3879418;-45.120503652039325
1739209907.3879485;-45.120503652039325
1739209907.3879552;-45.120503652039325
1739209907.3879616;-45.120503652039325
1739209907.3879683;-38.13080360867914
1739209907.387975;-45.120503652039325
1739209907.3879817;-38.13080360867914
1739209907.3879883;-38.13080360867914
1739209907.387995;-45.120503652039325
1739209907.3880017;-45.120503652039325
1739209907.3880084;-38.13080360867914
1739209907.388015;-33.981070128970906
1739209907.3880217;-45.120503652039325
1739209907.3880281;-45.120503652039325
1739209907.3880348;-38.13080360867914
1739209907.3880415;-35.57807855764607
1739209907.3880482;-38.13080360867914
1739209907.3880548;-38.13080360867914
1739209907.3880615;-38.13080360867914
1739209907.3880682;-45.120503652039325
1739209907.3880749;-45.120503652039325
1739209907.3880816;-38.13080360867914
1739209907.3880882;-38.13080360867914
1739209907.388095;-38.13080360867914
1739209907.3881013;-38.13080360867914
1739209907.388108;-35.57807855764607
1739209907.3881147;-38.13080360867914
1739209907.3881214;-45.120503652039325
1739209907.388128;-38.13080360867914
1739209907.3881347;-45.120503652039325
1739209907.3881414;-45.120503652039325
1739209907.388148;-45.120503652039325
1739209907.3881547;-45.120503652039325
1739209907.3881614;-38.13080360867914
1739209907.388168;-38.13080360867914
1739209907.3881745;-45.120503652039325
1739209907.3881812;-38.13080360867914
1739209907.388188;-38.13080360867914
1739209907.3881946;-38.13080360867914
1739209907.3882012;-35.57807855764607
1739209907.388208;-38.13080360867914
1739209907.3882146;-45.120503652039325
1739209907.3882213;-35.57807855764607
1739209907.388228;-45.120503652039325
1739209907.3882346;-45.120503652039325
1739209907.3882413;-32.816014438256545
1739209907.3882477;-38.13080360867914
1739209907.3882544;-35.57807855764607
1739209907.388261;-45.120503652039325
1739209907.3882678;-45.120503652039325
1739209907.3882744;-45.120503652039325
1739209907.388281;-38.13080360867914
1739209907.3882878;-33.981070128970906
1739209907.3882945;-45.120503652039325
1739209907.3883011;-38.13080360867914
1739209907.3883078;-45.120503652039325
1739209907.3883142;-45.120503652039325
1739209907.388321;-45.120503652039325
1739209907.3883276;-38.13080360867914
1739209907.3883343;-45.120503652039325
1739209907.388341;-45.120503652039325
1739209907.3883476;-38.13080360867914
1739209907.3883543;-38.13080360867914
1739209907.388361;-32.816014438256545
1739209907.3883677;-35.57807855764607
1739209907.3883743;-35.57807855764607
1739209907.388381;-38.13080360867914
1739209907.3883874;-38.13080360867914
1739209907.388394;-38.13080360867914
1739209907.3884008;-45.120503652039325
1739209907.3884075;-33.981070128970906
1739209907.3884141;-45.120503652039325
1739209907.3884208;-45.120503652039325
1739209907.3884275;-38.13080360867914
1739209907.3884342;-45.120503652039325
1739209907.3884408;-45.120503652039325
1739209907.3884475;-38.13080360867914
1739209907.3884542;-32.816014438256545
1739209907.3884606;-45.120503652039325
1739209907.3884673;-35.57807855764607
1739209907.388474;-38.13080360867914
1739209907.3884807;-45.120503652039325
1739209907.3884873;-38.13080360867914
1739209907.388494;-33.981070128970906
1739209907.3885007;-35.57807855764607
1739209907.3885074;-38.13080360867914
1739209907.388514;-38.13080360867914
1739209907.3885207;-45.120503652039325
1739209907.3885274;-45.120503652039325
1739209907.3885338;-38.13080360867914
1739209907.3885405;-38.13080360867914
1739209907.3885472;-45.120503652039325
1739209907.3885539;-45.120503652039325
1739209907.3885605;-31.141103565318893
1739209907.3885672;-38.13080360867914
1739209907.388574;-45.120503652039325
1739209907.3885806;-45.120503652039325
1739209907.3885872;-38.13080360867914
1739209907.388594;-38.13080360867914
1739209907.3886006;-35.57807855764607
1739209907.388607;-38.13080360867914
1739209907.3886137;-45.120503652039325
1739209907.3886204;-45.120503652039325
1739209907.388627;-32.816014438256545
1739209907.3886337;-31.141103565318915
1739209907.3886404;-45.120503652039325
1739209907.388647;-33.981070128970906
1739209907.3886538;-45.120503652039325
1739209907.3886604;-45.120503652039325
1739209907.388667;-45.120503652039325
1739209907.3886735;-45.120503652039325
1739209907.3886802;-45.120503652039325
1739209907.388687;-38.13080360867914
1739209907.3886936;-38.13080360867914
1739209907.3887002;-38.13080360867914
1739209907.388707;-38.13080360867914
1739209907.3887136;-45.120503652039325
1739209907.3887203;-45.120503652039325
1739209907.388727;-33.981070128970906
1739209907.3887336;-31.141103565318893
1739209907.3887403;-27.267205301931607
1739209907.3887467;-45.120503652039325
1739209907.3887534;-45.120503652039325
1739209907.38876;-35.57807855764607
1739209907.3887668;-38.13080360867914
1739209907.3887734;-45.120503652039325
1739209907.38878;-38.13080360867914
1739209907.3887868;-38.13080360867914
1739209907.3887935;-38.13080360867914
1739209907.3888001;-45.120503652039325
1739209907.3888068;-45.120503652039325
1739209907.3888135;-45.120503652039325
1739209907.38882;-45.120503652039325
1739209907.3888266;-45.120503652039325
1739209907.3888333;-45.120503652039325
1739209907.38884;-33.981070128970906
1739209907.3888466;-28.992665084841942
1739209907.3888533;-45.120503652039325
1739209907.38886;-38.13080360867914
1739209907.3888667;-38.13080360867914
1739209907.3888733;-33.981070128970906
1739209907.38888;-45.120503652039325
1739209907.3888867;-45.120503652039325
1739209907.3888931;-38.13080360867914
1739209907.3888998;-31.14110356531892
1739209907.3889065;-38.13080360867914
1739209907.3889132;-45.120503652039325
1739209907.3889198;-45.120503652039325
1739209907.3889265;-45.120503652039325
1739209907.3889332;-45.120503652039325
1739209907.3889399;-45.120503652039325
1739209907.3889465;-45.120503652039325
1739209907.3889532;-31.141103565318915
1739209907.3889596;-38.13080360867914
1739209907.3889663;-38.13080360867914
1739209907.388973;-35.57807855764607
1739209907.3889797;-38.13080360867914
1739209907.3889863;-38.13080360867914
1739209907.388993;-45.120503652039325
1739209907.3889997;-45.120503652039325
1739209907.3890064;-38.13080360867914
1739209907.389013;-38.13080360867914
1739209907.3890197;-38.13080360867914
1739209907.3890264;-45.120503652039325
1739209907.3890328;-38.13080360867914
1739209907.3890395;-35.57807855764607
1739209907.3890462;-45.120503652039325
1739209907.3890529;-45.120503652039325
1739209907.3890595;-33.981070128970906
1739209907.3890662;-45.120503652039325
1739209907.389073;-38.13080360867914
1739209907.3890796;-38.13080360867914
1739209907.3890862;-45.120503652039325
1739209907.389093;-45.120503652039325
1739209907.3890996;-38.13080360867914
1739209907.389106;-38.13080360867914
1739209907.3891127;-38.13080360867914
1739209907.3891194;-38.13080360867914
1739209907.389126;-35.57807855764607
1739209907.3891327;-38.13080360867914
1739209907.3891394;-38.13080360867914
1739209907.389146;-35.57807855764607
1739209907.3891528;-45.120503652039325
1739209907.3891594;-45.120503652039325
1739209907.389166;-31.141103565318915
1739209907.3891728;-31.141103565318915
1739209907.3891792;-38.13080360867914
1739209907.389186;-45.120503652039325
1739209907.3891926;-33.981070128970906
1739209907.3891993;-38.13080360867914
1739209907.389206;-38.13080360867914
1739209907.3892126;-45.120503652039325
1739209907.3892193;-32.816014438256545
1739209907.389226;-33.981070128970906
1739209907.3892326;-38.13080360867914
1739209907.3892393;-45.120503652039325
1739209907.389246;-38.13080360867914
1739209907.3892524;-35.57807855764607
1739209907.389259;-38.13080360867914
1739209907.3892658;-45.120503652039325
1739209907.3892725;-31.141103565318915
1739209907.3892791;-33.981070128970906
1739209907.3892858;-38.13080360867914
1739209907.3892925;-45.120503652039325
1739209907.3892992;-33.981070128970906
1739209907.3893058;-38.13080360867914
1739209907.3893125;-45.120503652039325
1739209907.389319;-38.13080360867914
1739209907.3893256;-45.120503652039325
1739209907.3893323;-45.120503652039325
1739209907.389339;-38.13080360867914
1739209907.3893456;-45.120503652039325
1739209907.3893523;-38.13080360867914
1739209907.389359;-35.57807855764607
1739209907.3893657;-38.13080360867914
1739209907.3893723;-38.13080360867914
1739209907.389379;-32.816014438256545
1739209907.3893857;-32.816014438256545
1739209907.3893921;-45.120503652039325
1739209907.3893988;-45.120503652039325
1739209907.3894055;-45.120503652039325
1739209907.3894122;-45.120503652039325
1739209907.3894188;-38.13080360867914
1739209907.3894255;-38.13080360867914
1739209907.3894322;-35.57807855764607
1739209907.3894389;-45.120503652039325
1739209907.3894455;-38.13080360867914
1739209907.3894522;-38.13080360867914
1739209907.389459;-35.57807855764607
1739209907.3894653;-38.13080360867914
1739209907.389472;-45.120503652039325
1739209907.3894787;-38.13080360867914
1739209907.3894854;-38.13080360867914
1739209907.389492;-35.57807855764607
1739209907.3894987;-33.981070128970906
1739209907.3895054;-45.120503652039325
1739209907.389512;-45.120503652039325
1739209907.3895187;-45.120503652039325
1739209907.3895254;-38.13080360867914
1739209907.389532;-45.120503652039325
1739209907.3895385;-45.120503652039325
1739209907.3895452;-35.57807855764607
1739209907.3895519;-45.120503652039325
1739209907.3895586;-38.13080360867914
1739209907.3895652;-35.57807855764607
1739209907.389572;-38.13080360867914
1739209907.3895786;-45.120503652039325
1739209907.3895853;-45.120503652039325
1739209907.389592;-45.120503652039325
1739209907.3895986;-45.120503652039325
1739209907.389605;-45.120503652039325
1739209907.3896117;-45.120503652039325
1739209907.3896184;-38.13080360867914
1739209907.389625;-38.13080360867914
1739209907.3896317;-35.57807855764607
1739209907.3896384;-45.120503652039325
1739209907.389645;-35.57807855764607
1739209907.3896518;-33.981070128970906
1739209907.3896585;-45.120503652039325
1739209907.3896651;-45.120503652039325
1739209907.3896718;-38.13080360867914
1739209907.3896782;-45.120503652039325
1739209907.389685;-45.120503652039325
1739209907.3896916;-38.13080360867914
1739209907.3896983;-45.120503652039325
1739209907.389705;-45.120503652039325
1739209907.3897116;-38.13080360867914
1739209907.3897183;-38.13080360867914
1739209907.389725;-38.13080360867914
1739209907.3897316;-38.13080360867914
1739209907.3897383;-35.57807855764607
1739209907.389745;-38.13080360867914
1739209907.3897514;-38.13080360867914
1739209907.389758;-38.13080360867914
1739209907.3897648;-38.13080360867914
1739209907.3897715;-38.13080360867914
1739209907.3897781;-35.57807855764607
1739209907.3897848;-38.13080360867914
1739209907.3897915;-38.13080360867914
1739209907.3897982;-35.57807855764607
1739209907.3898048;-35.57807855764607
1739209907.3898115;-45.120503652039325
1739209907.3898182;-45.120503652039325
1739209907.3898246;-35.57807855764607
1739209907.3898313;-38.13080360867914
1739209907.389838;-38.13080360867914
1739209907.3898447;-38.13080360867914
1739209907.3898513;-45.120503652039325
1739209907.389858;-38.13080360867914
1739209907.3898647;-38.13080360867914
1739209907.3898714;-45.120503652039325
1739209907.389878;-38.13080360867914
1739209907.3898847;-38.13080360867914
1739209907.3898914;-45.120503652039325
1739209907.3898978;-38.13080360867914
1739209907.3899045;-35.57807855764607
1739209907.3899112;-35.57807855764607
1739209907.3899179;-38.13080360867914
1739209907.3899245;-45.120503652039325
1739209907.3899312;-35.57807855764607
1739209907.3899379;-38.13080360867914
1739209907.3899446;-45.120503652039325
1739209907.3899512;-38.13080360867914
1739209907.389958;-45.120503652039325
1739209907.3899643;-35.57807855764607
1739209907.389971;-38.13080360867914
1739209907.3899777;-33.981070128970906
1739209907.3899844;-33.981070128970906
1739209907.389991;-38.13080360867914
1739209907.3899977;-45.120503652039325
1739209907.3900044;-38.13080360867914
1739209907.390011;-35.57807855764607
1739209907.3900177;-45.120503652039325
1739209907.3900244;-45.120503652039325
1739209907.390031;-38.13080360867914
1739209907.3900375;-45.120503652039325
1739209907.3900442;-38.13080360867914
1739209907.390051;-38.13080360867914
1739209907.3900576;-38.13080360867914
1739209907.3900642;-45.120503652039325
1739209907.390071;-45.120503652039325
1739209907.3900776;-38.13080360867914
1739209907.3900843;-33.981070128970906
1739209907.390091;-35.57807855764607
1739209907.3900976;-38.13080360867914
1739209907.3901043;-38.13080360867914
1739209907.3901107;-35.57807855764607
1739209907.3901174;-38.13080360867914
1739209907.390124;-35.57807855764607
1739209907.3901308;-38.13080360867914
1739209907.3901374;-45.120503652039325
1739209907.390144;-45.120503652039325
1739209907.3901508;-45.120503652039325
1739209907.3901575;-35.57807855764607
1739209907.3901641;-38.13080360867914
1739209907.3901708;-45.120503652039325
1739209907.3901775;-38.13080360867914
1739209907.390184;-38.13080360867914
1739209907.3901906;-45.120503652039325
1739209907.3901973;-38.13080360867914
1739209907.390204;-38.13080360867914
1739209907.3902106;-45.120503652039325
1739209907.3902173;-33.981070128970906
1739209907.390224;-45.120503652039325
1739209907.3902307;-38.13080360867914
1739209907.3902373;-38.13080360867914
1739209907.390244;-45.120503652039325
1739209907.3902504;-45.120503652039325
1739209907.3902571;-45.120503652039325
1739209907.3902638;-45.120503652039325
1739209907.3902705;-45.120503652039325
1739209907.3902771;-45.120503652039325
1739209907.3902838;-45.120503652039325
1739209907.3902905;-45.120503652039325
1739209907.3902972;-38.13080360867914
1739209907.3903039;-45.120503652039325
1739209907.3903105;-45.120503652039325
1739209907.3903172;-35.57807855764607
1739209907.3903236;-38.13080360867914
1739209907.3903303;-45.120503652039325
1739209907.390337;-45.120503652039325
1739209907.3903437;-45.120503652039325
1739209907.3903503;-33.981070128970906
1739209907.390357;-33.981070128970906
1739209907.3903637;-38.13080360867914
1739209907.3903704;-45.120503652039325
1739209907.390377;-45.120503652039325
1739209907.3903837;-45.120503652039325
1739209907.3903904;-38.13080360867914
1739209907.3903968;-45.120503652039325
1739209907.3904035;-31.141103565318915
1739209907.3904102;-33.981070128970906
1739209907.3904169;-45.120503652039325
1739209907.3904235;-45.120503652039325
1739209907.3904302;-38.13080360867914
1739209907.390437;-38.13080360867914
1739209907.3904436;-45.120503652039325
1739209907.3904502;-45.120503652039325
1739209907.390457;-38.13080360867914
1739209907.3904636;-45.120503652039325
1739209907.39047;-38.13080360867914
1739209907.3904767;-45.120503652039325
1739209907.3904834;-45.120503652039325
1739209907.39049;-38.13080360867914
1739209907.3904967;-38.13080360867914
1739209907.3905034;-45.120503652039325
1739209907.39051;-31.141103565318915
1739209907.3905168;-33.981070128970906
1739209907.3905234;-45.120503652039325
1739209907.39053;-45.120503652039325
1739209907.3905368;-33.981070128970906
1739209907.3905432;-45.120503652039325
1739209907.39055;-38.13080360867914
1739209907.3905566;-45.120503652039325
1739209907.3905632;-45.120503652039325
1739209907.39057;-35.57807855764607
1739209907.3905766;-38.13080360867914
1739209907.3905833;-45.120503652039325
1739209907.39059;-45.120503652039325
1739209907.3905966;-35.57807855764607
1739209907.3906033;-38.13080360867914
1739209907.3906097;-45.120503652039325
1739209907.3906164;-45.120503652039325
1739209907.390623;-38.13080360867914
1739209907.3906298;-38.13080360867914
1739209907.3906364;-38.13080360867914
1739209907.3906431;-38.13080360867914
1739209907.3906498;-45.120503652039325
1739209907.3906565;-38.13080360867914
1739209907.3906631;-45.120503652039325
1739209907.3906698;-35.57807855764607
1739209907.3906765;-28.58837851428586
1739209907.390683;-45.120503652039325
1739209907.3906896;-45.120503652039325
1739209907.3906963;-38.13080360867914
1739209907.390703;-33.981070128970906
1739209907.3907096;-38.13080360867914
1739209907.3907163;-38.13080360867914
1739209907.400841;-45.120503652039325
1739209907.4008646;-33.981070128970906
1739209907.4008882;-38.13080360867914
1739209907.4009118;-45.120503652039325
1739209907.4009356;-35.57807855764607
1739209907.4009593;-38.13080360867914
1739209907.4009829;-35.57807855764607
1739209907.4010065;-33.981070128970906
1739209907.40103;-45.120503652039325
1739209907.401054;-33.981070128970906
1739209907.4010775;-35.57807855764607
1739209907.401101;-38.13080360867914
1739209907.4011247;-45.120503652039325
1739209907.4011483;-38.13080360867914
