CAN Message; 0x39:091e73d5e7912c75
1739209891.7541704;-38.13080360867914
1739209891.754171;-35.57807855764607
1739209891.7541716;-45.120503652039325
1739209891.7541723;-38.13080360867914
1739209891.7541728;-38.13080360867914
1739209891.7541735;-45.120503652039325
1739209891.7541742;-38.13080360867914
1739209891.7541747;-35.57807855764607
1739209891.7541754;-38.13080360867914
1739209891.7541761;-38.13080360867914
1739209891.7541766;-33.981070128970906
1739209891.7541773;-38.13080360867914
1739209891.754178;-33.981070128970906
1739209891.7541785;-38.13080360867914
1739209891.7541792;-45.120503652039325
1739209891.75418;-35.57807855764607
1739209891.7541804;-45.120503652039325
1739209891.7541811;-45.120503652039325
1739209891.7541816;-45.120503652039325
1739209891.7541823;-32.816014438256545
1739209891.754183;-45.120503652039325
1739209891.7541835;-33.981070128970906
1739209891.7541842;-31.141103565318915
1739209891.754185;-45.120503652039325
1739209891.7541854;-33.981070128970906
1739209891.7541862;-45.120503652039325
1739209891.7541869;-33.981070128970906
1739209891.7541873;-35.57807855764607
1739209891.754188;-33.981070128970906
1739209891.7541888;-45.120503652039325
1739209891.7541893;-38.13080360867914
1739209891.75419;-27.8777449560314
1739209891.7541904;-45.120503652039325
1739209891.7541912;-45.120503652039325
1739209891.7541919;-33.981070128970906
1739209891.7541924;-33.981070128970906
1739209891.754193;-45.120503652039325
1739209891.7541938;-38.13080360867914
1739209891.7541943;-38.13080360867914
1739209891.754195;-38.13080360867914
1739209891.7541957;-38.13080360867914
1739209891.7541962;-45.120503652039325
1739209891.754197;-45.120503652039325
1739209891.7541976;-38.13080360867914
1739209891.754198;-38.13080360867914
1739209891.7541988;-38.13080360867914
1739209891.7541995;-38.13080360867914
1739209891.7542;-35.57807855764607
1739209891.7542007;-38.13080360867914
1739209891.7542012;-38.13080360867914
1739209891.754202;-33.981070128970906
1739209891.7542026;-38.13080360867914
1739209891.754203;-33.981070128970906
1739209891.7542038;-38.13080360867914
1739209891.7542045;-38.13080360867914
1739209891.754205;-38.13080360867914
1739209891.7542057;-35.57807855764607
1739209891.7542064;-38.13080360867914
1739209891.754207;-45.120503652039325
1739209891.7542076;-32.816014438256545
1739209891.7542083;-35.57807855764607
1739209891.7542088;-45.120503652039325
1739209891.7542095;-45.120503652039325
1739209891.7542102;-32.816014438256545
1739209891.7542107;-33.981070128970906
1739209891.7542114;-45.120503652039325
1739209891.754212;-38.13080360867914
1739209891.7542126;-38.13080360867914
1739209891.7542133;-45.120503652039325
1739209891.7542138;-45.120503652039325
1739209891.7542145;-38.13080360867914
1739209891.7542152;-45.120503652039325
1739209891.7542157;-38.13080360867914
1739209891.7542164;-45.120503652039325
1739209891.7542171;-38.13080360867914
1739209891.7542176;-30.49652367304973
1739209891.7542183;-38.13080360867914
1739209891.754219;-45.120503652039325
1739209891.7542195;-45.120503652039325
1739209891.7542202;-33.981070128970906
1739209891.754221;-38.13080360867914
1739209891.7542214;-45.120503652039325
1739209891.7542222;-38.13080360867914
1739209891.7542226;-38.13080360867914
1739209891.7542233;-38.13080360867914
1739209891.754224;-45.120503652039325
1739209891.7542245;-31.141103565318915
1739209891.7542253;-30.49652367304973
1739209891.754226;-45.120503652039325
1739209891.7542264;-45.120503652039325
1739209891.7542272;-33.981070128970906
1739209891.7542279;-33.981070128970906
1739209891.7542284;-35.57807855764607
1739209891.754229;-45.120503652039325
1739209891.7542298;-45.120503652039325
1739209891.7542303;-32.816014438256545
1739209891.754231;-38.13080360867914
1739209891.7542317;-45.120503652039325
1739209891.7542322;-38.13080360867914
1739209891.754233;-33.981070128970906
1739209891.7542334;-33.981070128970906
1739209891.754234;-38.13080360867914
1739209891.7542348;-38.13080360867914
1739209891.7542353;-45.120503652039325
1739209891.754236;-35.57807855764607
1739209891.7542367;-45.120503652039325
1739209891.7542372;-38.13080360867914
1739209891.754238;-38.13080360867914
1739209891.7542386;-38.13080360867914
1739209891.754239;-45.120503652039325
1739209891.7542398;-28.992665084841942
1739209891.7542405;-28.992665084841942
1739209891.754241;-45.120503652039325
1739209891.7542417;-45.120503652039325
1739209891.7542424;-38.13080360867914
1739209891.754243;-33.981070128970906
1739209891.7542436;-45.120503652039325
1739209891.754244;-45.120503652039325
1739209891.7542448;-45.120503652039325
1739209891.7542455;-38.13080360867914
1739209891.754246;-38.13080360867914
1739209891.7542467;-45.120503652039325
1739209891.7542474;-45.120503652039325
1739209891.754248;-38.13080360867914
1739209891.7542486;-38.13080360867914
1739209891.7542493;-45.120503652039325
1739209891.7542498;-45.120503652039325
1739209891.7542505;-45.120503652039325
1739209891.7542512;-33.981070128970906
1739209891.7542517;-45.120503652039325
1739209891.7542524;-45.120503652039325
1739209891.7542531;-38.13080360867914
1739209891.7542536;-38.13080360867914
1739209891.7542543;-45.120503652039325
1739209891.7542548;-31.141103565318915
1739209891.7542555;-26.487275050834715
1739209891.7542562;-38.13080360867914
1739209891.7542567;-38.13080360867914
1739209891.7542574;-33.981070128970906
1739209891.7542582;-38.13080360867914
1739209891.7542586;-38.13080360867914
1739209891.7542593;-38.13080360867914
1739209891.75426;-45.120503652039325
1739209891.7542605;-45.120503652039325
1739209891.7542613;-45.120503652039325
1739209891.754262;-45.120503652039325
1739209891.7542624;-45.120503652039325
1739209891.7542632;-38.13080360867914
1739209891.7542636;-38.13080360867914
1739209891.7542644;-45.120503652039325
1739209891.754265;-33.981070128970906
1739209891.7542655;-45.120503652039325
1739209891.7542663;-45.120503652039325
1739209891.754267;-38.13080360867914
1739209891.7542675;-38.13080360867914
1739209891.7542682;-45.120503652039325
1739209891.754269;-35.57807855764607
1739209891.7542694;-35.57807855764607
1739209891.75427;-45.120503652039325
1739209891.7542708;-32.816014438256545
1739209891.7542713;-45.120503652039325
1739209891.754272;-38.13080360867914
1739209891.7542727;-35.57807855764607
1739209891.7542732;-38.13080360867914
1739209891.754274;-45.120503652039325
1739209891.7542744;-45.120503652039325
1739209891.754275;-45.120503652039325
1739209891.7542758;-45.120503652039325
1739209891.7542763;-45.120503652039325
1739209891.754277;-45.120503652039325
1739209891.7542777;-45.120503652039325
1739209891.7542782;-32.816014438256545
1739209891.754279;-38.13080360867914
1739209891.7542796;-45.120503652039325
1739209891.75428;-45.120503652039325
1739209891.7542808;-38.13080360867914
1739209891.7542815;-45.120503652039325
1739209891.754282;-38.13080360867914
1739209891.7542827;-38.13080360867914
1739209891.7542834;-45.120503652039325
1739209891.754284;-38.13080360867914
1739209891.7542846;-45.120503652039325
1739209891.754285;-38.13080360867914
1739209891.7542858;-45.120503652039325
1739209891.7542865;-38.13080360867914
1739209891.754287;-35.57807855764607
1739209891.7542877;-38.13080360867914
1739209891.7542884;-35.57807855764607
1739209891.754289;-45.120503652039325
1739209891.7542896;-38.13080360867914
1739209891.7542903;-45.120503652039325
1739209891.7542908;-38.13080360867914
1739209891.7542915;-35.57807855764607
1739209891.7542922;-38.13080360867914
1739209891.7542927;-38.13080360867914
1739209891.7542934;-38.13080360867914
1739209891.7542942;-32.816014438256545
1739209891.7542946;-38.13080360867914
1739209891.7542953;-45.120503652039325
1739209891.7542958;-45.120503652039325
1739209891.7542965;-38.13080360867914
1739209891.7542973;-45.120503652039325
1739209891.7542977;-38.13080360867914
1739209891.7542984;-45.120503652039325
1739209891.7542992;-38.13080360867914
1739209891.7542996;-38.13080360867914
1739209891.7543004;-38.13080360867914
1739209891.754301;-45.120503652039325
1739209891.7543015;-35.57807855764607
1739209891.7543023;-38.13080360867914
1739209891.754303;-38.13080360867914
1739209891.7543035;-38.13080360867914
1739209891.7543042;-38.13080360867914
1739209891.754305;-38.13080360867914
1739209891.7543054;-38.13080360867914
1739209891.754306;-30.49652367304973
1739209891.7543066;-27.267205301931607
1739209891.7543073;-45.120503652039325
1739209891.754308;-45.120503652039325
1739209891.7543085;-38.13080360867914
1739209891.7543092;-38.13080360867914
1739209891.75431;-45.120503652039325
1739209891.7543104;-38.13080360867914
1739209891.754311;-33.981070128970906
1739209891.7543118;-35.57807855764607
1739209891.7543123;-45.120503652039325
1739209891.754313;-45.120503652039325
1739209891.7543137;-38.13080360867914
1739209891.7543142;-38.13080360867914
1739209891.754315;-45.120503652039325
1739209891.7543156;-38.13080360867914
1739209891.754316;-35.57807855764607
1739209891.7543168;-28.992665084841942
1739209891.7543173;-45.120503652039325
1739209891.754318;-45.120503652039325
1739209891.7543187;-33.981070128970906
1739209891.7543192;-33.981070128970906
1739209891.75432;-45.120503652039325
1739209891.7543206;-33.981070128970906
1739209891.754321;-33.981070128970906
1739209891.7543218;-45.120503652039325
1739209891.7543225;-45.120503652039325
1739209891.754323;-45.120503652039325
1739209891.7543237;-31.141103565318893
1739209891.7543244;-38.13080360867914
1739209891.754325;-45.120503652039325
1739209891.7543256;-45.120503652039325
1739209891.754326;-45.120503652039325
1739209891.7543268;-38.13080360867914
1739209891.7543275;-45.120503652039325
1739209891.754328;-38.13080360867914
1739209891.7543287;-38.13080360867914
1739209891.7543294;-45.120503652039325
1739209891.75433;-45.120503652039325
1739209891.7543306;-38.13080360867914
1739209891.7543314;-32.816014438256545
1739209891.7543318;-31.141103565318915
1739209891.7543325;-45.120503652039325
1739209891.7543333;-38.13080360867914
1739209891.7543337;-38.13080360867914
1739209891.7543344;-38.13080360867914
1739209891.7543352;-38.13080360867914
1739209891.7543356;-45.120503652039325
1739209891.7543364;-45.120503652039325
1739209891.7543368;-28.992665084841942
1739209891.7543375;-45.120503652039325
1739209891.7543383;-38.13080360867914
1739209891.7543387;-32.816014438256545
1739209891.7543395;-45.120503652039325
1739209891.7543402;-38.13080360867914
1739209891.7543406;-35.57807855764607
1739209891.7543414;-38.13080360867914
1739209891.754342;-33.981070128970906
1739209891.7543426;-45.120503652039325
1739209891.7543433;-38.13080360867914
1739209891.754344;-45.120503652039325
1739209891.7543445;-38.13080360867914
1739209891.7543452;-45.120503652039325
1739209891.754346;-38.13080360867914
1739209891.7543464;-32.816014438256545
1739209891.754347;-33.981070128970906
1739209891.7543476;-45.120503652039325
1739209891.7543483;-38.13080360867914
1739209891.754349;-38.13080360867914
1739209891.7543495;-33.981070128970906
1739209891.7543502;-45.120503652039325
1739209891.754351;-38.13080360867914
1739209891.7543514;-31.141103565318893
1739209891.754352;-38.13080360867914
1739209891.7543542;-45.120503652039325
1739209891.7543566;-45.120503652039325
1739209891.7543588;-35.57807855764607
1739209891.7543612;-38.13080360867914
1739209891.7543633;-45.120503652039325
1739209891.7543654;-38.13080360867914
1739209891.7543678;-33.981070128970906
1739209891.75437;-38.13080360867914
1739209891.7543724;-45.120503652039325
1739209891.7543745;-33.981070128970906
1739209891.7543766;-31.141103565318893
1739209891.754379;-33.981070128970906
1739209891.7543812;-35.57807855764607
1739209891.7543836;-38.13080360867914
1739209891.7543857;-45.120503652039325
1739209891.754388;-38.13080360867914
1739209891.7543902;-45.120503652039325
1739209891.7543924;-45.120503652039325
1739209891.7543948;-38.13080360867914
1739209891.754397;-45.120503652039325
1739209891.7543993;-38.13080360867914
1739209891.7544014;-45.120503652039325
1739209891.7544036;-38.13080360867914
1739209891.754406;-38.13080360867914
1739209891.7544081;-45.120503652039325
1739209891.7544105;-38.13080360867914
1739209891.7544127;-45.120503652039325
1739209891.7544148;-38.13080360867914
1739209891.7544172;-45.120503652039325
1739209891.7544193;-45.120503652039325
1739209891.7544217;-38.13080360867914
1739209891.7544239;-45.120503652039325
1739209891.754426;-32.816014438256545
1739209891.7544284;-38.13080360867914
1739209891.7544305;-35.57807855764607
1739209891.754433;-38.13080360867914
1739209891.754435;-35.57807855764607
1739209891.7544374;-45.120503652039325
1739209891.7544396;-45.120503652039325
1739209891.7544417;-35.57807855764607
1739209891.7544441;-45.120503652039325
1739209891.7544463;-45.120503652039325
1739209891.7544487;-32.816014438256545
1739209891.7544508;-45.120503652039325
1739209891.754453;-45.120503652039325
1739209891.7544553;-45.120503652039325
1739209891.7544575;-38.13080360867914
1739209891.7544599;-45.120503652039325
1739209891.754462;-38.13080360867914
1739209891.7544641;-45.120503652039325
1739209891.7544665;-45.120503652039325
1739209891.7544687;-38.13080360867914
1739209891.754471;-38.13080360867914
1739209891.7544732;-45.120503652039325
1739209891.7544754;-35.57807855764607
1739209891.7544777;-38.13080360867914
1739209891.75448;-45.120503652039325
1739209891.7544823;-38.13080360867914
1739209891.7544844;-35.57807855764607
1739209891.7544866;-38.13080360867914
1739209891.754489;-38.13080360867914
1739209891.754491;-33.981070128970906
1739209891.7544935;-35.57807855764607
1739209891.7544956;-38.13080360867914
1739209891.754498;-45.120503652039325
1739209891.7545002;-45.120503652039325
1739209891.7545023;-45.120503652039325
1739209891.7545047;-45.120503652039325
1739209891.7545068;-45.120503652039325
1739209891.7545092;-38.13080360867914
1739209891.7545114;-31.141103565318893
1739209891.7545135;-38.13080360867914
1739209891.754516;-29.438486411369333
1739209891.754518;-35.57807855764607
1739209891.7545204;-45.120503652039325
1739209891.7545226;-33.981070128970906
1739209891.7545247;-45.120503652039325
1739209891.754527;-38.13080360867914
1739209891.7545292;-38.13080360867914
1739209891.7545316;-33.981070128970906
1739209891.7545338;-45.120503652039325
1739209891.754536;-45.120503652039325
1739209891.7545383;-32.816014438256545
1739209891.7545404;-38.13080360867914
1739209891.7545428;-45.120503652039325
1739209891.754545;-45.120503652039325
1739209891.7545474;-35.57807855764607
1739209891.7545495;-45.120503652039325
1739209891.7545516;-30.49652367304973
1739209891.754554;-32.816014438256545
1739209891.7545562;-45.120503652039325
1739209891.7545586;-38.13080360867914
1739209891.7545607;-45.120503652039325
1739209891.7545629;-35.57807855764607
1739209891.7545652;-38.13080360867914
1739209891.7545674;-35.57807855764607
1739209891.7545698;-45.120503652039325
1739209891.754572;-38.13080360867914
1739209891.754574;-38.13080360867914
1739209891.7545764;-45.120503652039325
1739209891.7545786;-45.120503652039325
1739209891.754581;-38.13080360867914
1739209891.7545831;-33.981070128970906
1739209891.7545853;-45.120503652039325
1739209891.7545877;-45.120503652039325
1739209891.7545898;-38.13080360867914
1739209891.7545922;-38.13080360867914
1739209891.7545943;-45.120503652039325
1739209891.7545965;-45.120503652039325
1739209891.7545989;-45.120503652039325
1739209891.754601;-38.13080360867914
1739209891.7546034;-45.120503652039325
1739209891.7546055;-33.981070128970906
1739209891.754608;-33.981070128970906
1739209891.75461;-33.981070128970906
1739209891.7546122;-38.13080360867914
1739209891.7546146;-38.13080360867914
1739209891.7546167;-33.981070128970906
1739209891.7546191;-33.981070128970906
1739209891.7546213;-38.13080360867914
1739209891.7546234;-45.120503652039325
1739209891.7546258;-32.81601443825658
1739209891.754628;-35.57807855764607
1739209891.7546303;-45.120503652039325
1739209891.7546325;-45.120503652039325
1739209891.7546346;-45.120503652039325
1739209891.754637;-38.13080360867914
1739209891.7546391;-38.13080360867914
1739209891.7546415;-38.13080360867914
1739209891.7546437;-31.141103565318915
1739209891.7546458;-45.120503652039325
1739209891.7546482;-45.120503652039325
1739209891.7546504;-45.120503652039325
1739209891.7546527;-38.13080360867914
1739209891.754655;-38.13080360867914
1739209891.7546573;-45.120503652039325
1739209891.7546594;-38.13080360867914
1739209891.7546616;-38.13080360867914
1739209891.754664;-45.120503652039325
1739209891.754666;-38.13080360867914
1739209891.7546685;-38.13080360867914
1739209891.7546706;-35.57807855764607
1739209891.7546728;-45.120503652039325
1739209891.7546751;-45.120503652039325
1739209891.7546773;-38.13080360867914
1739209891.7546797;-38.13080360867914
1739209891.7546818;-35.57807855764607
1739209891.754684;-38.13080360867914
1739209891.7546864;-33.981070128970906
1739209891.7546885;-45.120503652039325
1739209891.754691;-33.981070128970906
1739209891.754693;-38.13080360867914
1739209891.7546952;-45.120503652039325
1739209891.7546976;-38.13080360867914
1739209891.7546997;-35.57807855764607
1739209891.754702;-38.13080360867914
1739209891.7547042;-45.120503652039325
1739209891.7547064;-32.816014438256545
1739209891.7547088;-35.57807855764607
1739209891.754711;-38.13080360867914
1739209891.7547133;-45.120503652039325
1739209891.7547154;-45.120503652039325
1739209891.7547178;-45.120503652039325
1739209891.75472;-45.120503652039325
1739209891.754722;-45.120503652039325
1739209891.7547245;-45.120503652039325
1739209891.7547266;-38.13080360867914
1739209891.754729;-33.981070128970906
1739209891.7547312;-45.120503652039325
1739209891.7547333;-45.120503652039325
1739209891.7547357;-33.981070128970906
1739209891.7547379;-33.981070128970906
1739209891.7547402;-45.120503652039325
1739209891.7547424;-45.120503652039325
1739209891.7547445;-32.816014438256545
1739209891.754747;-38.13080360867914
1739209891.754749;-38.13080360867914
1739209891.7547514;-35.57807855764607
1739209891.7547536;-32.816014438256545
1739209891.7547557;-38.13080360867914
1739209891.7547581;-45.120503652039325
1739209891.7547603;-35.57807855764607
1739209891.7547626;-32.816014438256545
1739209891.7547648;-45.120503652039325
1739209891.7547672;-45.120503652039325
1739209891.7547693;-45.120503652039325
1739209891.7547715;-38.13080360867914
1739209891.7547739;-38.13080360867914
1739209891.754776;-45.120503652039325
1739209891.7547784;-45.120503652039325
1739209891.7547805;-38.13080360867914
1739209891.7547827;-33.981070128970906
1739209891.754785;-45.120503652039325
1739209891.7547872;-38.13080360867914
1739209891.7547896;-38.13080360867914
1739209891.7547917;-38.13080360867914
1739209891.754794;-45.120503652039325
1739209891.7547963;-33.981070128970906
1739209891.7547984;-30.49652367304973
1739209891.7548008;-38.13080360867914
1739209891.754803;-45.120503652039325
1739209891.754805;-33.981070128970906
1739209891.7548075;-27.8777449560314
1739209891.7548096;-38.13080360867914
1739209891.754812;-45.120503652039325
1739209891.7548141;-45.120503652039325
1739209891.7548163;-32.816014438256545
1739209891.7548187;-38.13080360867914
1739209891.7548208;-45.120503652039325
1739209891.7548232;-45.120503652039325
1739209891.7548254;-38.13080360867914
1739209891.7548277;-38.13080360867914
1739209891.75483;-45.120503652039325
1739209891.754832;-45.120503652039325
1739209891.7548344;-38.13080360867914
1739209891.7548366;-33.981070128970906
1739209891.754839;-45.120503652039325
1739209891.754841;-38.13080360867914
1739209891.7548432;-29.438486411369333
1739209891.7548456;-45.120503652039325
1739209891.7548478;-45.120503652039325
1739209891.7548501;-38.13080360867914
1739209891.7548523;-38.13080360867914
1739209891.7548544;-45.120503652039325
1739209891.7548568;-45.120503652039325
1739209891.754859;-45.120503652039325
1739209891.7548614;-45.120503652039325
1739209891.7548635;-45.120503652039325
1739209891.7548656;-45.120503652039325
1739209891.754868;-45.120503652039325
1739209891.7548702;-45.120503652039325
1739209891.7548726;-45.120503652039325
1739209891.7548747;-45.120503652039325
1739209891.754877;-45.120503652039325
1739209891.7548792;-45.120503652039325
1739209891.7548814;-45.120503652039325
1739209891.7548838;-38.13080360867914
1739209891.754886;-38.13080360867914
1739209891.7548883;-45.120503652039325
1739209891.7548904;-38.13080360867914
1739209891.7548926;-45.120503652039325
1739209891.754895;-45.120503652039325
1739209891.754897;-28.21854285175415
1739209891.7548995;-35.57807855764607
1739209891.7549016;-45.120503652039325
1739209891.7549038;-33.981070128970906
1739209891.7549062;-35.57807855764607
1739209891.7549083;-38.13080360867914
1739209891.7549107;-31.141103565318893
1739209891.7549129;-33.981070128970906
1739209891.754915;-35.57807855764607
1739209891.7549174;-38.13080360867914
1739209891.7549195;-35.57807855764607
1739209891.754922;-45.120503652039325
1739209891.754924;-45.120503652039325
1739209891.7549262;-45.120503652039325
1739209891.7549286;-45.120503652039325
1739209891.7549307;-38.13080360867914
1739209891.754933;-35.57807855764607
1739209891.7549353;-38.13080360867914
1739209891.7549376;-38.13080360867914
1739209891.7549398;-45.120503652039325
1739209891.754942;-45.120503652039325
1739209891.7549443;-45.120503652039325
1739209891.7549465;-45.120503652039325
1739209891.7549489;-45.120503652039325
1739209891.754951;-32.816014438256545
1739209891.7549531;-45.120503652039325
1739209891.7549555;-45.120503652039325
1739209891.7549577;-38.13080360867914
1739209891.75496;-38.13080360867914
1739209891.7549622;-38.13080360867914
1739209891.7549644;-45.120503652039325
1739209891.7549667;-33.981070128970906
1739209891.754969;-45.120503652039325
1739209891.7549713;-33.981070128970906
1739209891.7549734;-38.13080360867914
1739209891.7549756;-38.13080360867914
1739209891.754978;-45.120503652039325
1739209891.75498;-38.13080360867914
1739209891.7549825;-45.120503652039325
1739209891.7549846;-45.120503652039325
1739209891.754987;-35.57807855764607
1739209891.7549891;-38.13080360867914
1739209891.7549913;-45.120503652039325
1739209891.7549937;-45.120503652039325
1739209891.7549958;-45.120503652039325
1739209891.7549982;-38.13080360867914
1739209891.7550004;-38.13080360867914
1739209891.7550025;-38.13080360867914
1739209891.755005;-45.120503652039325
1739209891.755007;-45.120503652039325
1739209891.7550094;-45.120503652039325
1739209891.7550116;-45.120503652039325
1739209891.7550137;-38.13080360867914
1739209891.755016;-38.13080360867914
1739209891.7550182;-45.120503652039325
1739209891.7550206;-38.13080360867914
1739209891.7550228;-45.120503652039325
1739209891.755025;-38.13080360867914
1739209891.7550273;-38.13080360867914
1739209891.7550294;-33.981070128970906
1739209891.7550318;-45.120503652039325
1739209891.755034;-45.120503652039325
1739209891.7550364;-45.120503652039325
1739209891.7550385;-38.13080360867914
1739209891.7550406;-45.120503652039325
1739209891.755043;-33.981070128970906
1739209891.7550452;-38.13080360867914
1739209891.7550476;-45.120503652039325
1739209891.7550497;-45.120503652039325
1739209891.7550519;-38.13080360867914
1739209891.7550542;-45.120503652039325
1739209891.7550564;-45.120503652039325
1739209891.7550588;-45.120503652039325
1739209891.755061;-45.120503652039325
1739209891.755063;-38.13080360867914
1739209891.7550654;-45.120503652039325
1739209891.7550676;-45.120503652039325
1739209891.75507;-35.57807855764607
1739209891.755072;-38.13080360867914
1739209891.7550743;-38.13080360867914
1739209891.7550766;-45.120503652039325
1739209891.7550788;-38.13080360867914
1739209891.7550812;-38.13080360867914
1739209891.7550833;-45.120503652039325
1739209891.7550855;-45.120503652039325
1739209891.7550879;-38.13080360867914
1739209891.75509;-35.57807855764607
1739209891.7550924;-45.120503652039325
1739209891.7550945;-38.13080360867914
1739209891.755097;-28.992665084841942
1739209891.755099;-38.13080360867914
1739209891.7551012;-33.981070128970906
1739209891.7551036;-38.13080360867914
1739209891.7551057;-38.13080360867914
1739209891.755108;-35.57807855764607
1739209891.7551103;-38.13080360867914
1739209891.7551124;-45.120503652039325
1739209891.7551148;-32.816014438256545
1739209891.755117;-38.13080360867914
1739209891.7551193;-45.120503652039325
1739209891.7551215;-38.13080360867914
1739209891.7551236;-45.120503652039325
1739209891.755126;-38.13080360867914
1739209891.7551281;-45.120503652039325
1739209891.7551305;-45.120503652039325
1739209891.7551327;-33.981070128970906
1739209891.7551348;-32.816014438256545
1739209891.7551372;-38.13080360867914
1739209891.7551394;-45.120503652039325
1739209891.7551417;-45.120503652039325
1739209891.755144;-38.13080360867914
1739209891.7551463;-45.120503652039325
1739209891.7551484;-45.120503652039325
1739209891.7551506;-33.981070128970906
1739209891.755153;-38.13080360867914
1739209891.755155;-45.120503652039325
1739209891.7551575;-45.120503652039325
1739209891.7551596;-35.57807855764607
1739209891.7551618;-45.120503652039325
1739209891.7551641;-45.120503652039325
1739209891.7551663;-30.49652367304973
1739209891.7551687;-32.816014438256545
1739209891.7551708;-38.13080360867914
1739209891.755173;-38.13080360867914
1739209891.7551754;-35.57807855764607
1739209891.7551775;-38.13080360867914
1739209891.75518;-38.13080360867914
1739209891.755182;-33.981070128970906
1739209891.7551842;-35.57807855764607
1739209891.7551866;-32.816014438256545
1739209891.7551887;-38.13080360867914
1739209891.755191;-38.13080360867914
1739209891.7551932;-33.981070128970906
1739209891.7551954;-45.120503652039325
1739209891.7551978;-45.120503652039325
1739209891.7552;-38.13080360867914
1739209891.7552023;-35.57807855764607
1739209891.7552044;-35.57807855764607
1739209891.7552068;-45.120503652039325
1739209891.755209;-45.120503652039325
1739209891.755211;-32.816014438256545
1739209891.7552135;-33.981070128970906
1739209891.7552156;-45.120503652039325
1739209891.755218;-38.13080360867914
1739209891.7552202;-38.13080360867914
1739209891.7552223;-45.120503652039325
1739209891.7552247;-45.120503652039325
1739209891.7552269;-38.13080360867914
1739209891.7552292;-35.57807855764607
1739209891.7552314;-38.13080360867914
1739209891.7552335;-38.13080360867914
1739209891.755236;-38.13080360867914
1739209891.755238;-45.120503652039325
1739209891.7552404;-38.13080360867914
1739209891.7552426;-38.13080360867914
1739209891.7552447;-38.13080360867914
1739209891.755247;-38.13080360867914
1739209891.7552493;-38.13080360867914
1739209891.7552516;-45.120503652039325
1739209891.7552538;-38.13080360867914
1739209891.7552562;-35.57807855764607
1739209891.7552583;-38.13080360867914
1739209891.7552605;-38.13080360867914
1739209891.7552629;-38.13080360867914
1739209891.755265;-45.120503652039325
1739209891.7552674;-45.120503652039325
1739209891.7552695;-35.57807855764607
1739209891.7552717;-38.13080360867914
1739209891.755274;-38.13080360867914
1739209891.7552762;-35.57807855764607
1739209891.7552786;-38.13080360867914
1739209891.7552807;-38.13080360867914
1739209891.7552829;-32.816014438256545
1739209891.7552853;-45.120503652039325
1739209891.7552874;-45.120503652039325
1739209891.7552898;-45.120503652039325
1739209891.755292;-45.120503652039325
1739209891.755294;-38.13080360867914
1739209891.7552965;-45.120503652039325
1739209891.7552986;-45.120503652039325
1739209891.755301;-45.120503652039325
1739209891.7553031;-38.13080360867914
1739209891.7553053;-45.120503652039325
1739209891.7553077;-45.120503652039325
1739209891.7553098;-32.816014438256545
1739209891.7553122;-45.120503652039325
1739209891.7553144;-38.13080360867914
1739209891.7553167;-38.13080360867914
1739209891.7553189;-45.120503652039325
1739209891.755321;-38.13080360867914
1739209891.7553234;-45.120503652039325
1739209891.7553256;-38.13080360867914
1739209891.755328;-45.120503652039325
1739209891.75533;-33.981070128970906
1739209891.7553322;-45.120503652039325
1739209891.7553346;-38.13080360867914
1739209891.7553368;-32.816014438256545
1739209891.7553391;-35.57807855764607
1739209891.7553413;-38.13080360867914
1739209891.7553434;-45.120503652039325
1739209891.7553458;-45.120503652039325
1739209891.755348;-38.13080360867914
1739209891.7553504;-38.13080360867914
1739209891.7553525;-45.120503652039325
1739209891.7553546;-45.120503652039325
1739209891.755357;-45.120503652039325
1739209891.7553592;-35.57807855764607
1739209891.7553616;-38.13080360867914
1739209891.7553637;-45.120503652039325
1739209891.755366;-45.120503652039325
1739209891.7553682;-33.981070128970906
1739209891.7553704;-33.981070128970906
1739209891.7553728;-45.120503652039325
1739209891.755375;-45.120503652039325
1739209891.7553773;-45.120503652039325
1739209891.7553794;-38.13080360867914
1739209891.7553816;-45.120503652039325
1739209891.755384;-35.57807855764607
1739209891.755386;-38.13080360867914
1739209891.7553885;-45.120503652039325
1739209891.7553906;-45.120503652039325
1739209891.7553928;-45.120503652039325
1739209891.7553952;-38.13080360867914
1739209891.7553973;-45.120503652039325
1739209891.7553997;-38.13080360867914
1739209891.7554018;-38.13080360867914
1739209891.755404;-32.816014438256545
1739209891.7554064;-33.981070128970906
1739209891.7554085;-38.13080360867914
1739209891.755411;-38.13080360867914
1739209891.755413;-35.57807855764607
1739209891.7554152;-38.13080360867914
1739209891.7554176;-45.120503652039325
1739209891.7554197;-45.120503652039325
1739209891.755422;-38.13080360867914
1739209891.7554243;-38.13080360867914
1739209891.7554266;-45.120503652039325
1739209891.7554288;-38.13080360867914
1739209891.755431;-38.13080360867914
1739209891.7554333;-38.13080360867914
1739209891.7554355;-45.120503652039325
1739209891.7554379;-38.13080360867914
1739209891.75544;-38.13080360867914
1739209891.7554421;-35.57807855764607
1739209891.7554445;-35.57807855764607
1739209891.7554467;-38.13080360867914
1739209891.755449;-38.13080360867914
1739209891.7554512;-38.13080360867914
1739209891.7554533;-45.120503652039325
1739209891.7554557;-45.120503652039325
1739209891.7554579;-33.981070128970906
1739209891.7554603;-27.267205301931607
1739209891.7554624;-45.120503652039325
1739209891.7554646;-45.120503652039325
1739209891.755467;-33.981070128970906
1739209891.755469;-38.13080360867914
